"playerId","tourCode","events","wins","winsTitle","internationalWins","majorWins","cutsMade","runnerUp","second","third","top10","top25","officialMoney"
"25321","R","6","","PGA TOUR WINS","4","","4/6","","","","1","1","$97,817"
"27936","R","405","4","PGA TOUR WINS","0","","256/405","7","7","4","45","92","$22,686,466"
"16768","R","98","","PGA TOUR WINS","0","","96/98","3","3","2","10","28","$83,088"
"66190","R","1","","PGA TOUR WINS","0","","","","","","","",""
"51349","R","61","2","PGA TOUR WINS","2","","26/61","1","1","","5","15","$4,618,765"
"59283","R","1","","PGA TOUR WINS","0","","","","","","","",""
"01557","R","304","2","PGA TOUR WINS","0","","154/304","","","","8","33","$1,087,947"
"58168","R","70","1","PGA TOUR WINS","0","","50/70","3","3","","7","21","$6,771,110"
"01412","R","492","3","PGA TOUR WINS","0","","362/492","9","9","2","57","135","$1,056,506"
"10203","R","27","","PGA TOUR WINS","0","","11/27","","","","","","$47,713"
"12394","R","45","","PGA TOUR WINS","0","","22/45","","","","","4","$500,923"
"01042","R","587","12","PGA TOUR WINS","0","","395/587","13","13","20","112","213","$14,467,496"
"46033","R","4","","PGA TOUR WINS","2","","","","","","","",""
"08633","R","137","","PGA TOUR WINS","0","","73/137","","","","7","26","$2,234,912"
"19022","R","20","1","PGA TOUR WINS","1","","12/20","","","1","5","9","$75"
"01941","R","588","2","PGA TOUR WINS","0","","317/588","4","4","5","47","125","$14,950,594"
"26331","R","251","2","PGA TOUR WINS","13","","181/251","5","5","8","40","92","$20,958,573"
"16512","R","39","","PGA TOUR WINS","0","","35/39","2","2","2","8","21","$4,572"
"02101","R","699","7","PGA TOUR WINS","0","","456/699","9","9","8","83","185","$11,196,462"
"07753","R","105","","PGA TOUR WINS","0","","33/105","1","1","","7","15","$1,044,288"
"20070","R","163","1","PGA TOUR WINS","0","","70/163","","","","6","15","$2,874,771"
"06142","R","69","","PGA TOUR WINS","0","","28/69","","","","","7","$110,313"
"01687","R","58","","PGA TOUR WINS","0","","16/58","","","","","4","$42,821"
"01668","R","37","","PGA TOUR WINS","0","","3/37","","","","","","$23,300"
"01392","R","69","","PGA TOUR WINS","0","","21/69","","","","","","$41,203"
"01238","R","62","","PGA TOUR WINS","0","","28/62","1","1","","1","2","$33,338"
"65529","R","1","","PGA TOUR WINS","0","","","","","","","",""
"14190","R","65","","PGA TOUR WINS","0","","47/65","","","","","6","$563"
"23349","R","197","","PGA TOUR WINS","0","","105/197","1","1","2","14","37","$5,143,839"
"57321","R","2","","PGA TOUR WINS","0","","","","","","","",""
"06284","R","225","","PGA TOUR WINS","0","","138/225","2","2","","13","42","$1,112,839"
"15152","R","133","","PGA TOUR WINS","0","","93/133","1","1","1","6","17","$58,807"
"13985","R","46","","PGA TOUR WINS","0","","35/46","","","","","2","$619"
"01812","R","27","","PGA TOUR WINS","0","","3/27","","","","","","$4,420"
"37189","R","191","","PGA TOUR WINS","2","","123/191","1","1","2","16","52","$10,618,502"
"45609","R","206","1","PGA TOUR WINS","0","","109/206","","","3","7","29","$7,086,715"
"19464","R","33","","PGA TOUR WINS","0","","30/33","1","1","1","8","16","$1,292"
"23125","R","150","","PGA TOUR WINS","0","","69/150","1","1","1","4","20","$1,845,503"
"08625","R","89","","PGA TOUR WINS","0","","50/89","","","","6","13","$48,516"
"17180","R","42","","PGA TOUR WINS","0","","18/42","","","","","3","$6,678"
"18275","R","44","","PGA TOUR WINS","0","","27/44","","","","1","2","$6,466"
"28339","R","26","","PGA TOUR WINS","2","","18/26","1","1","","3","6","$1,062,610"
"06791","R","88","","PGA TOUR WINS","0","","34/88","","","","1","7","$230,504"
"01054","R","43","","PGA TOUR WINS","0","","20/43","","","","1","3","$13,957"
"10215","R","83","","PGA TOUR WINS","0","","37/83","","","1","3","8","$383,419"
"18625","R","107","25","PGA TOUR WINS","0","","107/107","12","12","14","86","104","$26,036"
"14578","R","65","1","PGA TOUR WINS","0","","58/65","","","2","14","34","$9,186"
"02156","R","117","","PGA TOUR WINS","0","","53/117","","","1","2","8","$54,101"
"35225","R","20","","PGA TOUR WINS","5","","10/20","","","","","1","$295,257"
"12855","R","92","","PGA TOUR WINS","0","","66/92","","","","6","21","$48,708"
"01795","R","168","","PGA TOUR WINS","0","","105/168","2","2","1","9","21","$154,576"
"31323","R","366","4","PGA TOUR WINS","0","","266/366","10","10","2","55","123","$34,339,037"
"20498","R","379","","PGA TOUR WINS","0","","243/379","6","6","2","31","88","$13,251,178"
"59692","R","1","","PGA TOUR WINS","0","","","","","","","",""
"48129","R","3","","PGA TOUR WINS","0","","","","","","","",""
"01845","R","185","","PGA TOUR WINS","0","","139/185","1","1","","12","46","$89,032"
"46567","R","16","","PGA TOUR WINS","1","","9/16","","","","2","4","$480,604"
"19825","R","173","3","PGA TOUR WINS","15","","105/173","3","3","6","27","49","$8,733,277"
"01516","R","73","","PGA TOUR WINS","0","","33/73","","","","2","6","$33,245"
"01146","R","249","1","PGA TOUR WINS","0","","227/249","7","7","10","81","153","$1,196,288"
"15555","R","42","","PGA TOUR WINS","0","","33/42","1","1","","2","12","$61,160"
"13897","R","4","1","PGA TOUR WINS","0","","3/4","","","","3","3",""
"01003","R","26","","PGA TOUR WINS","0","","3/26","","","","","","$2,590"
"27561","R","46","","PGA TOUR WINS","0","","20/46","","","","1","6","$564,191"
"15943","R","56","","PGA TOUR WINS","0","","36/56","1","1","","2","5","$13,019"
"32333","R","247","1","PGA TOUR WINS","0","","125/247","1","1","3","11","32","$8,629,391"
"39986","R","","","","","","","","","","","",""
"47663","R","31","","PGA TOUR WINS","0","","9/31","","","","","","$242,846"
"05410","R","215","17","PGA TOUR WINS","0","","212/215","30","30","21","138","197","$101,451"
"49893","R","2","","PGA TOUR WINS","0","","","","","","","",""
"01214","R","457","","PGA TOUR WINS","0","","240/457","4","4","","20","73","$750,733"
"01351","R","339","3","PGA TOUR WINS","0","","261/339","5","5","6","41","112","$129,737"
"01701","R","386","1","PGA TOUR WINS","0","","219/386","6","6","5","34","78","$2,417,060"
"02087","R","120","","PGA TOUR WINS","0","","50/120","","","1","3","10","$233,763"
"22348","R","187","","PGA TOUR WINS","2","","115/187","1","1","4","23","50","$7,493,768"
"06617","R","310","2","PGA TOUR WINS","0","","170/310","2","2","2","18","44","$3,316,460"
"01078","R","123","1","PGA TOUR WINS","0","","38/123","","","1","3","12","$395,214"
"17905","R","8","2","PGA TOUR WINS","0","","8/8","2","2","1","5","8","$106"
"14780","R","528","18","PGA TOUR WINS","0","","407/528","18","18","17","162","271","$852,442"
"01994","R","384","2","PGA TOUR WINS","0","","240/384","5","5","2","29","78","$628,557"
"40098","R","155","2","PGA TOUR WINS","8","","119/155","3","3","1","34","64","$25,965,458"
"59743","R","4","","PGA TOUR WINS","2","","2/4","","","","","","$34,190"
"25198","R","214","3","PGA TOUR WINS","5","","148/214","2","2","3","28","72","$18,426,434"
"12195","R","33","","PGA TOUR WINS","0","","14/33","","","","","1","$260,988"
"02195","R","686","3","PGA TOUR WINS","0","","438/686","5","5","6","69","168","$1,819,028"
"19366","R","19","1","PGA TOUR WINS","0","","16/19","","","1","4","8","$3,053"
"11306","R","51","","PGA TOUR WINS","0","","25/51","","","","2","8","$18,506"
"17682","R","27","","PGA TOUR WINS","0","","13/27","","","","","1","$4,582"
"50759","R","2","","PGA TOUR WINS","0","","","","","","","",""
"01306","R","555","4","PGA TOUR WINS","0","","352/555","9","9","4","65","140","$4,773,198"
"24361","R","515","3","PGA TOUR WINS","0","","335/515","6","6","5","64","150","$28,830,160"
"01886","R","32","","PGA TOUR WINS","0","","19/32","","","","2","6","$323,132"
"07051","R","85","","PGA TOUR WINS","0","","37/85","","","","1","10","$12,493"
"13442","R","28","","PGA TOUR WINS","0","","15/28","","","","","","$55"
"02253","R","32","","PGA TOUR WINS","0","","9/32","","","","1","1","$14,427"
"01185","R","370","1","PGA TOUR WINS","0","","188/370","4","4","2","25","64","$4,018,410"
"11886","R","25","","PGA TOUR WINS","0","","13/25","","","","","2",""
"27408","R","155","3","PGA TOUR WINS","12","","111/155","1","1","2","18","42","$11,477,026"
"01869","R","584","73","PGA TOUR WINS","20","","495/584","58","58","34","286","389","$5,734,031"
"14738","R","231","22","PGA TOUR WINS","0","","222/231","23","23","32","155","196","$15,751"
"54576","R","27","","PGA TOUR WINS","0","","15/27","","","2","5","10","$1,939,234"
"02316","R","208","","PGA TOUR WINS","0","","118/208","","","1","11","33","$145,180"
"02029","R","164","1","PGA TOUR WINS","0","","123/164","","","1","11","35","$4,325"
"28092","R","69","","PGA TOUR WINS","2","","29/69","","","1","3","6","$1,235,103"
"38991","R","32","","PGA TOUR WINS","0","","14/32","1","1","","3","4","$1,348,988"
"20158","R","37","","PGA TOUR WINS","0","","11/37","","","","","1","$66,130"
"01605","R","37","","PGA TOUR WINS","0","","14/37","","","","1","2","$7,557"
"47989","R","21","","PGA TOUR WINS","3","","8/21","","","","1","3","$397,157"
"01310","R","784","4","PGA TOUR WINS","0","","457/784","6","6","2","49","145","$1,186,505"
"05353","R","31","","PGA TOUR WINS","0","","16/31","","","","","3","$3,101"
"11740","R","35","","PGA TOUR WINS","0","","6/35","","","","1","1","$10,340"
"01469","R","441","1","PGA TOUR WINS","0","","238/441","5","5","3","28","65","$1,193,929"
"01039","R","108","","PGA TOUR WINS","0","","36/108","","","","3","6","$121,576"
"13907","R","37","4","PGA TOUR WINS","0","","36/37","4","4","1","16","27","$2,092"
"02245","R","411","1","PGA TOUR WINS","2","","205/411","5","5","1","22","59","$4,583,879"
"01890","R","81","2","PGA TOUR WINS","0","","45/81","","","","6","19","$1,042,598"
"39953","R","71","","PGA TOUR WINS","0","","38/71","","","1","3","13","$1,934,844"
"02300","R","113","2","PGA TOUR WINS","46","","65/113","1","1","3","11","28","$1,696,309"
"01486","R","321","1","PGA TOUR WINS","0","","224/321","4","4","1","24","75","$295,917"
"55721","R","7","","PGA TOUR WINS","1","","4/7","","","","","4","$324,690"
"36521","R","9","","PGA TOUR WINS","2","","8/9","","","","","2","$225,270"
"06197","R","369","","PGA TOUR WINS","1","","194/369","3","3","3","17","48","$6,316,156"
"27330","R","246","","PGA TOUR WINS","0","","138/246","2","2","1","14","37","$6,097,136"
"36872","R","1","","PGA TOUR WINS","0","","","","","","","",""
"05304","R","25","","PGA TOUR WINS","0","","14/25","","","","","3","$100"
"24459","R","63","","PGA TOUR WINS","8","","33/63","","","","2","9","$537,067"
"37275","R","201","","PGA TOUR WINS","0","","110/201","2","2","5","20","35","$9,217,672"
"02091","R","493","2","PGA TOUR WINS","1","","399/493","4","4","5","51","153","$341,224"
"16482","R","53","12","PGA TOUR WINS","0","","53/53","8","8","7","41","48","$61,789"
"52375","R","145","","PGA TOUR WINS","0","","82/145","1","1","","4","34","$7,051,161"
"01717","R","296","6","PGA TOUR WINS","22","","145/296","3","3","1","22","64","$2,855,439"
"48001","R","6","","PGA TOUR WINS","0","","1/6","","","","","","$15,984"
"17913","R","88","1","PGA TOUR WINS","0","","81/88","","","","10","41","$14,014"
"06251","R","518","3","PGA TOUR WINS","1","","334/518","12","12","8","63","144","$22,656,443"
"34265","R","72","","PGA TOUR WINS","2","","38/72","1","1","","8","20","$2,568,869"
"20676","R","26","","PGA TOUR WINS","0","","4/26","","","","","","$34,859"
"17155","R","10","2","PGA TOUR WINS","0","","8/10","1","1","","6","8",""
"01081","R","48","","PGA TOUR WINS","0","","16/48","","","","2","4","$49,411"
"14283","R","1","1","PGA TOUR WINS","1","","1/1","","","","1","1",""
"51735","R","1","","PGA TOUR WINS","0","","","","","","","",""
"01982","R","316","3","PGA TOUR WINS","0","","273/316","8","8","4","54","134","$172,256"
"29420","R","346","8","PGA TOUR WINS","2","","251/346","10","10","5","64","127","$40,219,937"
"54813","R","15","","PGA TOUR WINS","0","","5/15","","","","","","$101,038"
"34357","R","1","","PGA TOUR WINS","0","","","","","","","",""
"24357","R","498","8","PGA TOUR WINS","11","","337/498","7","7","5","68","149","$32,803,596"
"13024","R","194","25","PGA TOUR WINS","0","","186/194","19","19","11","113","166","$20,088"
"47679","R","53","","PGA TOUR WINS","6","","33/53","","","2","6","12","$3,188,522"
"01330","R","61","","PGA TOUR WINS","0","","31/61","1","1","","3","6","$329,903"
"18111","R","35","","PGA TOUR WINS","0","","23/35","","","","","2","$1,212"
"27652","R","5","","PGA TOUR WINS","0","","","","","","","",""
"22000","R","40","","PGA TOUR WINS","4","","27/40","","","1","3","8","$1,004,341"
"18541","R","13","2","PGA TOUR WINS","0","","12/13","1","1","1","8","10",""
"14132","R","140","9","PGA TOUR WINS","0","","137/140","7","7","9","72","120","$12,159"
"14562","R","96","10","PGA TOUR WINS","0","","90/96","8","8","5","50","78","$13,421"
"11760","R","69","","PGA TOUR WINS","0","","35/69","","","","","4","$19,182"
"06949","R","81","","PGA TOUR WINS","0","","52/81","","","","1","11","$37,275"
"01275","R","257","1","PGA TOUR WINS","0","","147/257","2","2","4","21","46","$404,611"
"28118","R","55","","PGA TOUR WINS","1","","21/55","","","","","4","$530,617"
"48867","R","64","","PGA TOUR WINS","0","","30/64","","","2","6","13","$2,828,616"
"46879","R","3","","PGA TOUR WINS","0","","3/3","","","","","","$68,089"
"05518","R","123","","PGA TOUR WINS","0","","76/123","1","1","","4","9","$21,030"
"25842","R","70","","PGA TOUR WINS","2","","24/70","","","","","4","$576,811"
"02232","R","261","","PGA TOUR WINS","0","","110/261","1","1","2","12","42","$327,757"
"12662","R","97","","PGA TOUR WINS","0","","47/97","1","1","","4","9","$2,173,922"
"06621","R","446","4","PGA TOUR WINS","0","","254/446","4","4","4","38","89","$14,181,693"
"64267","R","2","","PGA TOUR WINS","0","","","","","","","",""
"07749","R","408","","PGA TOUR WINS","0","","240/408","5","5","2","34","85","$11,058,693"
"01737","R","29","","PGA TOUR WINS","0","","4/29","","","","","1","$9,532"
"08845","R","45","","PGA TOUR WINS","0","","27/45","","","","2","8","$963,699"
"01388","R","552","3","PGA TOUR WINS","1","","276/552","8","8","4","38","91","$8,712,304"
"05261","R","159","3","PGA TOUR WINS","0","","155/159","4","4","7","49","122","$40,651"
"23353","R","578","3","PGA TOUR WINS","0","","341/578","5","5","3","40","100","$16,925,357"
"36852","R","44","","PGA TOUR WINS","0","","21/44","","","","1","6","$875,515"
"05631","R","165","1","PGA TOUR WINS","0","","142/165","1","1","1","14","54","$28,571"
"18900","R","44","","PGA TOUR WINS","0","","31/44","","","","1","5","$4,426"
"47287","R","27","","PGA TOUR WINS","0","","13/27","","","","","2","$387,255"
"29461","R","180","","PGA TOUR WINS","0","","105/180","2","2","1","13","31","$6,622,732"
"31401","R","43","","PGA TOUR WINS","0","","17/43","","","","1","4","$564,453"
"28620","R","71","","PGA TOUR WINS","0","","44/71","","","","4","12","$1,534,481"
"01408","R","329","","PGA TOUR WINS","0","","169/329","","","1","9","41","$1,751,957"
"39524","R","8","","PGA TOUR WINS","1","","6/8","","","","1","3","$354,265"
"10649","R","209","1","PGA TOUR WINS","0","","95/209","1","1","1","9","26","$2,850,394"
"02224","R","259","1","PGA TOUR WINS","0","","108/259","1","1","2","7","25","$767,294"
"19038","R","235","2","PGA TOUR WINS","0","","221/235","15","15","6","89","168","$34,423"
"11408","R","28","","PGA TOUR WINS","0","","15/28","","","","","2","$7,933"
"15298","R","83","","PGA TOUR WINS","0","","56/83","","","","2","8","$14,562"
"27613","R","48","","PGA TOUR WINS","0","","15/48","","","","","1","$253,056"
"45486","R","124","2","PGA TOUR WINS","1","","96/124","3","3","2","22","44","$15,225,082"
"05332","R","81","","PGA TOUR WINS","0","","52/81","1","1","","2","11","$15,568"
"05627","R","173","3","PGA TOUR WINS","0","","159/173","5","5","2","25","77","$74,229"
"14036","R","11","2","PGA TOUR WINS","0","","11/11","2","2","1","8","11","$900"
"54628","R","99","1","PGA TOUR WINS","0","","61/99","","","1","7","25","$7,781,252"
"10425","R","377","","PGA TOUR WINS","0","","195/377","2","2","1","18","50","$5,944,298"
"18015","R","67","","PGA TOUR WINS","0","","62/67","","","","2","11","$5,164"
"01234","R","345","","PGA TOUR WINS","0","","264/345","3","3","2","27","95","$305,500"
"20569","R","43","","PGA TOUR WINS","0","","31/43","","","","3","4","$1,011,896"
"01664","R","27","","PGA TOUR WINS","0","","6/27","","","","","","$4,174"
"39436","R","24","","PGA TOUR WINS","0","","6/24","","","","","1","$168,134"
"35946","R","5","","PGA TOUR WINS","0","","1/5","","","","","","$8,440"
"60009","R","1","","PGA TOUR WINS","0","","","","","","","",""
"01849","R","77","","PGA TOUR WINS","0","","27/77","","","","","6","$74,809"
"37428","R","3","","PGA TOUR WINS","0","","1/3","","","","1","1","$97,000"
"16725","R","81","","PGA TOUR WINS","0","","51/81","1","1","1","2","9","$36,745"
"66562","R","1","","PGA TOUR WINS","0","","","","","","","",""
"02273","R","73","","PGA TOUR WINS","0","","32/73","","","","1","8","$32,729"
"22295","R","154","","PGA TOUR WINS","1","","62/154","","","","3","14","$1,683,861"
"19346","R","30","","PGA TOUR WINS","0","","24/30","","","","","4","$2,826"
"27214","R","462","2","PGA TOUR WINS","0","","302/462","6","6","8","53","114","$27,232,694"
