"id","isActive","firstName","lastName","shortName","displayName","alphaSort","country","countryFlag","headshot","age","education","turnedPro"
"05027","False","Rex","Baxter","R Baxter","Rex Baxter","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_05027.jpg","88","",""
"01067","False","George","Bayer","G Bayer","George Bayer","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01067.jpg","","",""
"01068","False","Andy","Bean","A Bean","Andy Bean","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01068.jpg","","University of Florida","1975"
"01069","False","Frank","Beard","F Beard","Frank Beard","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01069.jpg","85","",""
"13221","False","Avery","Beck","A Beck","Avery Beck","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13221.jpg","","",""
"01072","False","Chip","Beck","C Beck","Chip Beck","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01072.jpg","68","University of Georgia","1978"
"13222","False","Larry","Beck","L Beck","Larry Beck","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13222.jpg","","",""
"12652","False","Cameron","Beckman","C Beckman","Cameron Beckman","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_12652.jpg","54","Texas Lutheran University","1993"
"23614","True","Rich","Beem","R Beem","Rich Beem","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_23614.jpg","54","New Mexico State University","1994"
"20029","False","Notah","Begay III","N Begay III","Notah Begay III","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_20029.jpg","52","Stanford University",""
"06086","False","Russell","Beiersdorf","R Beiersdorf","Russell Beiersdorf","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06086.jpg","58","",""
"31678","False","Oliver","Bekker","O Bekker","Oliver Bekker","B","South Africa","RSA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_31678.jpg","39","","2008"
"13246","False","Frank","Beley","F Beley","Frank Beley","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13246.jpg","","",""
"13249","False","Sammy","Belfore","S Belfore","Sammy Belfore","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13249.jpg","","",""
"32334","False","Charlie","Beljan","C Beljan","Charlie Beljan","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_32334.jpg","40","University of New Mexico","2007"
"13253","False","Art","Bell","A Bell","Art Bell","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13253.jpg","","",""
"06010","False","Brad","Bell","B Bell","Brad Bell","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_06010.jpg","63","",""
"66624","False","Parker","Bell","P Bell","Parker Bell","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_66624.jpg","21","",""
"01076","False","Deane","Beman","D Beman","Deane Beman","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01076.jpg","86","University of Maryland",""
"01077","False","Mike","Bender","M Bender","Mike Bender","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01077.jpg","68","",""
"01078","False","Jim","Benepe","J Benepe","Jim Benepe","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01078.jpg","61","",""
"08243","False","Aaron","Bengoechea","A Bengoechea","Aaron Bengoechea","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_08243.jpg","57","",""
"49117","False","Isidro","Benitez","I Benitez","Isidro Benitez","B","Mexico","MEX","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_49117.jpg","25","","2017"
"59652","False","Sam","Bennett","S Bennett","Sam Bennett","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_59652.jpg","24","Texas A&M University","2023"
"07003","False","David","Berganio, Jr.","D Berganio, Jr.","David Berganio, Jr.","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_07003.jpg","55","University of Arizona","1993"
"40026","True","Daniel","Berger","D Berger","Daniel Berger","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_40026.jpg","31","Florida State University","2013"
"01081","False","Bill","Bergin","B Bergin","Bill Bergin","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01081.jpg","68","",""
"13306","False","Sam","Bernardi","S Bernardi","Sam Bernardi","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13306.jpg","","",""
"05039","False","George","Bernardin","G Bernardin","George Bernardin","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_05039.jpg","","",""
"58989","False","Brandon","Berry","B Berry","Brandon Berry","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_58989.jpg","25","",""
"10505","False","Shane","Bertsch","S Bertsch","Shane Bertsch","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_10505.jpg","54","New Mexico Junior College","1994"
"57330","False","Matthis","Besard","M Besard","Matthis Besard","B","Belgium","BEL","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_57330.jpg","24","",""
"01083","False","Scott","Bess","S Bess","Scott Bess","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01083.jpg","74","",""
"01084","False","Al","Besselink","A Besselink","Al Besselink","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01084.jpg","","",""
"01085","False","Bob","Betley","B Betley","Bob Betley","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01085.jpg","","",""
"13326","False","Charlie","Betschler","C Betschler","Charlie Betschler","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13326.jpg","","",""
"20070","False","Matt","Bettencourt","M Bettencourt","Matt Bettencourt","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_20070.jpg","49","Modesto Junior College","2002"
"66506","False","Josh","Bevell","J Bevell","Josh Bevell","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_66506.jpg","","",""
"45522","True","Christiaan","Bezuidenhout","C Bezuidenhout","Christiaan Bezuidenhout","B","South Africa","RSA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_45522.jpg","30","","2015"
"56630","True","Akshay","Bhatia","A Bhatia","Akshay Bhatia","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_56630.jpg","22","","2019"
"28697","False","Gaganjeet","Bhullar","G Bhullar","Gaganjeet Bhullar","B","India","IND","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_28697.jpg","36","","2006"
"13330","False","Leo","Biagetti","L Biagetti","Leo Biagetti","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13330.jpg","","",""
"01086","False","Roy","Biancalana","R Biancalana","Roy Biancalana","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01086.jpg","64","",""
"36964","False","Francisco","Bidé","F Bidé","Francisco Bidé","B","Argentina","ARG","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_36964.jpg","37","",""
"58248","False","Nick","Bienz","N Bienz","Nick Bienz","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_58248.jpg","28","",""
"23542","False","Tommy","Biershenk","T Biershenk","Tommy Biershenk","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_23542.jpg","51","",""
"01087","False","Don","Bies","D Bies","Don Bies","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01087.jpg","86","",""
"13336","False","George","Bigham","G Bigham","George Bigham","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13336.jpg","","",""
"55930","False","Fred","Biondi","F Biondi","Fred Biondi","B","Brazil","BRA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_55930.jpg","23","University of Florida","2023"
"13345","False","John","Bird","J Bird","John Bird","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13345.jpg","","",""
"05043","False","Bill","Bisdorf","B Bisdorf","Bill Bisdorf","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_05043.jpg","","",""
"13353","False","Don","Bisplinghoff","D Bisplinghoff","Don Bisplinghoff","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13353.jpg","","",""
"05046","False","Jack","Bissegger","J Bissegger","Jack Bissegger","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_05046.jpg","","",""
"33803","False","Lucas","Bjerregaard","L Bjerregaard","Lucas Bjerregaard","B","Denmark","DEN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_33803.jpg","33","","2011"
"34310","True","Alexander","Björk","A Björk","Alexander Björk","B","Sweden","SWE","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_34310.jpg","34","","2009"
"10944","False","Thomas","Bjørn","T Bjørn","Thomas Bjørn","B","Denmark","DEN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_10944.jpg","53","","1993"
"22946","False","Henrik","Bjornstad","H Bjornstad","Henrik Bjornstad","B","Norway","NOR","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_22946.jpg","45","","1997"
"13362","False","Dave","Black","D Black","Dave Black","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13362.jpg","","",""
"01091","False","Doug","Black","D Black","Doug Black","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01091.jpg","67","",""
"13365","False","John","Black","J Black","John Black","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13365.jpg","","",""
"13366","False","Ken","Black","K Black","Ken Black","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13366.jpg","","",""
"49371","False","Otto","Black","O Black","Otto Black","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_49371.jpg","30","University of Toledo","2016"
"01093","False","Ronnie","Black","R Black","Ronnie Black","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01093.jpg","66","Lamar University","1981"
"01094","False","Mike","Blackburn","M Blackburn","Mike Blackburn","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01094.jpg","69","",""
"01095","False","Woody","Blackburn","W Blackburn","Woody Blackburn","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01095.jpg","73","",""
"01096","False","Phil","Blackmar","P Blackmar","Phil Blackmar","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01096.jpg","67","University of Texas","1980"
"50759","False","Michael","Blair","M Blair","Michael Blair","B","Canada","CAN","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_50759.jpg","33","Eastern Michigan University","2016"
"40058","True","Zac","Blair","Z Blair","Zac Blair","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_40058.jpg","34","Brigham Young University","2014"
"13375","False","J.","Blair, III","J Blair, III","J. Blair, III","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13375.jpg","","",""
"01098","False","Jay Don","Blake","J Blake","Jay Don Blake","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01098.jpg","66","Utah State University","1981"
"13379","False","Jack","Blakeslee","J Blakeslee","Jack Blakeslee","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13379.jpg","","",""
"01099","False","Homero","Blancas","H Blancas","Homero Blancas","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01099.jpg","86","",""
"54788","False","Chandler","Blanchet","C Blanchet","Chandler Blanchet","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_54788.jpg","28","University of West Florida","2018"
"28087","False","Kris","Blanks","K Blanks","Kris Blanks","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_28087.jpg","52","Huntingdon College","1995"
"13386","False","Bill","Blanton","B Blanton","Bill Blanton","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13386.jpg","","",""
"13387","False","Julian","Blanton","J Blanton","Julian Blanton","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13387.jpg","","",""
"27958","False","Ryan","Blaum","R Blaum","Ryan Blaum","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_27958.jpg","41","Duke University","2006"
"27895","True","Jonas","Blixt","J Blixt","Jonas Blixt","B","Sweden","SWE","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_27895.jpg","40","Florida State University","2008"
"22764","False","Michael","Block","M Block","Michael Block","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_22764.jpg","48","Mississippi State University","2008"
"11583","False","Chris","Blocker","C Blocker","Chris Blocker","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_11583.jpg","","",""
"13398","False","Ralph","Blomquist","R Blomquist","Ralph Blomquist","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_13398.jpg","","",""
"11408","False","Steve","Bogan","S Bogan","Steve Bogan","B","","","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_11408.jpg","","",""
"66190","False","Steve","Bogdanoff","S Bogdanoff","Steve Bogdanoff","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_66190.jpg","38","",""
"01101","False","Marty","Bohen","M Bohen","Marty Bohen","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_01101.jpg","82","",""
"24507","False","Jason","Bohn","J Bohn","Jason Bohn","B","United States","USA","https://pga-tour-res.cloudinary.com/image/upload/c_thumb,g_face,w_280,h_350,z_0.7/headshots_24507.jpg","51","University of Alabama","1992"
