"playerId","year","cutsMade","displaySeason","events","officialMoney","second","standingsPoints","standingsRank","third","top10","top25","tourCode","wins","withdrawn"
"20848","2005","7","2005","11","242,028","-","-","-","-","1","4","R","-","-"
"20848","2004","5","2004","8","237,839","-","-","-","-","1","5","R","-","-"
"20848","2003","8","2003","14","372,252","-","-","-","-","-","5","R","-","-"
"20848","2002","12","2002","13","632,546","-","-","-","-","4","6","R","-","-"
"20848","2001","6","2001","8","337,105","-","-","-","-","2","2","R","-","-"
"20848","2000","4","2000","6","78,256","-","-","-","-","-","2","R","-","-"
"20848","1999","3","1999","3","167,480","-","-","-","-","1","2","R","-","-"
"20848","1997","1","1997","1","10,315","-","-","-","-","-","-","R","-","-"
"26499","2024","-","2024","2","-","-","-","-","-","-","-","R","-","-"
"26499","2023","-","2022-23","1","-","-","-","-","-","-","-","R","-","-"
"26499","2022","5","2021-22","9","107,888","-","-","-","-","-","-","R","-","-"
"26499","2021","12","2020-21","26","486,337","-","205","170","-","-","3","R","-","-"
"26499","2020","10","2019-20","16","646,577","-","258","129","-","-","3","R","-","-"
"26499","2019","17","2018-19","19","1,926,935","-","713","70","2","2","9","R","-","-"
"26499","2018","18","2017-18","20","2,449,869","-","1,175","41","1","5","9","R","-","-"
"26499","2017","13","2016-17","19","1,934,675","-","880","61","-","4","8","R","-","-"
"26499","2016","9","2015-16","10","804,350","-","-","-","1","3","5","R","-","-"
"26499","2015","3","2014-15","4","129,450","-","-","-","-","1","1","R","-","-"
"26499","2014","3","2013-14","5","59,950","-","-","-","-","-","1","R","-","-"
"26499","2013","4","2013","5","120,718","-","-","-","-","-","2","R","-","-"
"26499","2012","4","2012","6","16,168","-","-","-","-","-","-","R","-","-"
"26499","2010","1","2010","1","23,385","-","-","-","-","-","-","R","-","-"
"01158","1991","1","1991","1","633","-","-","-","-","-","-","R","-","-"
"01158","1990","1","1990","2","648","-","-","-","-","-","-","R","-","1"
"01158","1989","4","1989","9","6,444","-","-","-","-","-","-","R","-","1"
"01158","1987","-","1987","1","-","-","-","-","-","-","-","R","-","-"
"01158","1986","3","1986","9","4,967","-","-","-","-","-","1","R","-","-"
"01158","1985","-","1985","3","-","-","-","-","-","-","-","R","-","-"
"01158","1984","12","1984","30","17,841","-","-","-","-","-","-","R","-","2"
"01158","1983","11","1983","18","51,458","1","-","-","-","2","4","R","-","4"
"01158","1982","15","1982","26","28,050","-","-","-","-","-","4","R","-","-"
"01158","1981","15","1981","30","37,312","-","-","-","-","2","5","R","-","1"
"01158","1980","19","1980","29","75,265","-","-","-","1","5","8","R","-","2"
"01158","1979","9","1979","16","27,433","-","-","-","1","1","2","R","-","-"
"01158","1978","13","1978","23","17,237","-","-","-","-","1","2","R","-","1"
"01158","1977","18","1977","23","40,268","-","-","-","-","3","9","R","-","-"
"01158","1976","23","1976","31","36,505","-","-","-","-","3","8","R","-","3"
"01158","1975","16","1975","21","18,481","-","-","-","-","2","4","R","-","1"
"01158","1974","-","1974","1","-","-","-","-","-","-","-","R","-","-"
"01159","1990","-","1990","1","-","-","-","-","-","-","-","R","-","-"
"01159","1986","-","1986","1","-","-","-","-","-","-","-","R","-","-"
"01159","1985","-","1985","1","-","-","-","-","-","-","-","R","-","-"
"01159","1977","4","1977","4","1,532","-","-","-","-","-","-","R","-","-"
"01159","1976","1","1976","1","77","-","-","-","-","-","-","R","-","-"
"01159","1975","2","1975","5","364","-","-","-","-","-","-","R","-","-"
"01159","1974","3","1974","12","1,019","-","-","-","-","-","-","R","-","-"
"01159","1973","4","1973","9","1,252","-","-","-","-","-","1","R","-","-"
"22789","2015","-","2014-15","1","-","-","-","-","-","-","-","R","-","-"
"22789","2012","-","2012","1","-","-","-","-","-","-","-","R","-","-"
"22789","2011","-","2011","1","-","-","-","-","-","-","-","R","-","-"
"22789","2001","-","2001","1","-","-","-","-","-","-","-","R","-","-"
"22789","2000","-","2000","1","-","-","-","-","-","-","-","R","-","-"
"22789","1999","-","1999","1","-","-","-","-","-","-","-","R","-","-"
"22789","1997","1","1997","1","-","-","-","-","-","-","-","R","-","-"
"58716","2024","-","2024","1","-","-","-","-","-","-","-","R","-","-"
"58716","2023","-","2022-23","1","-","-","-","-","-","-","-","R","-","-"
"01161","2022","-","2021-22","1","-","-","-","-","-","-","-","R","-","-"
"01161","2018","-","2017-18","1","-","-","-","-","-","-","-","R","-","-"
"01161","2016","-","2015-16","1","-","-","-","-","-","-","-","R","-","-"
"01161","2015","-","2014-15","2","-","-","-","-","-","-","-","R","-","-"
"01161","2014","6","2013-14","8","68,608","-","49","216","-","-","-","R","-","2"
"01161","2013","-","2013","1","-","-","-","-","-","-","-","R","-","-"
"01161","2012","1","2012","3","124,343","-","68","208","-","1","1","R","-","-"
"01161","2011","2","2011","6","34,930","-","34","227","-","-","-","R","-","1"
"01161","2010","8","2010","16","119,980","-","88","202","-","-","1","R","-","-"
"01161","2009","14","2009","23","787,346","-","411","117","-","3","4","R","-","2"
"01161","2008","12","2008","25","784,810","-","93,670","126","-","2","5","R","-","4"
"01161","2007","19","2007","28","2,993,332","1","102,069","8","-","6","11","R","1","2"
"01161","2006","22","2006","27","705,315","-","-","-","-","1","5","R","-","1"
"01161","2005","19","2005","27","2,185,310","1","-","-","-","5","9","R","1","1"
"01161","2004","17","2004","24","717,876","-","-","-","-","2","6","R","-","3"
"01161","2003","19","2003","24","1,121,069","1","-","-","-","3","8","R","-","2"
"01161","2002","16","2002","25","1,162,509","1","-","-","-","5","8","R","-","-"
"01161","2001","16","2001","23","1,991,576","1","-","-","1","5","8","R","1","-"
"01161","2000","21","2000","28","1,702,317","2","-","-","2","9","14","R","-","-"
"01161","1999","22","1999","29","733,971","-","-","-","1","4","10","R","-","-"
"01161","1998","22","1998","27","1,368,554","1","-","-","1","7","13","R","1","-"
"01161","1997","23","1997","27","1,117,365","1","-","-","-","7","17","R","1","-"
"01161","1996","24","1996","29","628,851","-","-","-","2","6","12","R","-","-"
"01161","1995","25","1995","29","843,552","2","-","-","-","6","13","R","1","-"
"01161","1994","18","1994","27","533,201","1","-","-","2","6","13","R","-","-"
"01161","1993","20","1993","30","630,366","3","-","-","-","6","13","R","-","1"
"01161","1992","22","1992","27","377,234","-","-","-","-","4","6","R","1","1"
"01161","1991","17","1991","24","323,621","-","-","-","1","6","8","R","-","-"
"01161","1990","22","1990","27","834,281","5","-","-","1","9","14","R","-","1"
"01161","1989","18","1989","25","807,741","1","-","-","2","10","13","R","3","1"
"01161","1988","28","1988","33","751,912","4","-","-","1","12","18","R","1","1"
"01161","1987","20","1987","26","522,398","2","-","-","3","9","12","R","1","1"
"01161","1986","9","1986","17","155,012","-","-","-","-","5","8","R","1","-"
"01161","1985","7","1985","15","15,957","-","-","-","-","-","2","R","-","-"
"01161","1984","14","1984","25","29,660","-","-","-","-","1","1","R","-","1"
"01161","1983","9","1983","20","16,313","-","-","-","-","1","2","R","-","1"
"01161","1982","14","1982","25","25,064","-","-","-","-","1","5","R","-","1"
"01161","1981","1","1981","7","404","-","-","-","-","-","-","R","-","-"
"01162","2003","-","2003","1","-","-","-","-","-","-","-","R","-","-"
"01162","1998","-","1998","4","-","-","-","-","-","-","-","R","-","3"
"01162","1997","1","1997","3","1,890","-","-","-","-","-","-","R","-","-"
"01162","1996","4","1996","9","25,271","-","-","-","-","-","1","R","-","-"
"01162","1995","3","1995","6","8,694","-","-","-","-","-","-","R","-","-"
"01162","1994","-","1994","2","-","-","-","-","-","-","-","R","-","-"
"01162","1993","1","1993","2","4,350","-","-","-","-","-","1","R","-","-"
"01162","1992","2","1992","5","3,865","-","-","-","-","-","-","R","-","-"
"01162","1991","-","1991","1","-","-","-","-","-","-","-","R","-","-"
"01162","1990","-","1990","2","-","-","-","-","-","-","-","R","-","-"
"01162","1989","10","1989","29","55,066","-","-","-","-","1","4","R","-","1"
"01162","1988","7","1988","17","15,271","-","-","-","-","-","1","R","-","-"
"01162","1987","13","1987","21","50,054","-","-","-","-","2","5","R","-","-"
"01162","1986","16","1986","32","39,674","-","-","-","-","1","2","R","-","-"
"01162","1985","14","1985","29","58,689","-","-","-","-","2","4","R","-","1"
"01162","1984","23","1984","30","126,400","1","-","-","-","3","10","R","-","-"
"01162","1983","23","1983","32","284,434","4","-","-","-","6","10","R","1","2"
"01162","1982","19","1982","30","64,622","-","-","-","2","2","5","R","-","2"
"01162","1981","14","1981","26","33,945","-","-","-","-","1","4","R","-","1"
"01162","1980","24","1980","35","64,859","-","-","-","-","4","11","R","-","-"
"01162","1979","24","1979","28","98,168","-","-","-","1","5","13","R","-","-"
"01162","1978","25","1978","30","68,451","-","-","-","1","7","14","R","-","-"
"01162","1977","13","1977","21","11,693","-","-","-","-","-","3","R","-","-"
"01162","1976","14","1976","18","24,913","-","-","-","1","2","4","R","-","-"
"01162","1975","6","1975","14","3,094","-","-","-","-","-","-","R","-","1"
"01164","1985","5","1985","15","13,859","-","-","-","-","1","1","R","-","1"
"01164","1984","9","1984","11","27,379","-","-","-","-","1","5","R","-","-"
"01164","1983","8","1983","15","20,442","-","-","-","-","-","3","R","-","-"
"01164","1982","10","1982","26","22,257","-","-","-","-","1","2","R","-","-"
"01164","1981","14","1981","27","27,323","-","-","-","-","1","4","R","-","-"
"01164","1980","17","1980","28","33,463","-","-","-","-","1","3","R","-","-"
"01164","1979","10","1979","19","15,402","-","-","-","-","-","3","R","-","-"
"01164","1978","17","1978","25","22,100","-","-","-","-","1","4","R","-","-"
"01164","1977","10","1977","17","11,490","-","-","-","-","1","3","R","-","-"
"01164","1976","5","1976","7","2,432","-","-","-","-","-","1","R","-","-"
"01164","1970","1","1970 (a)","1","-","-","-","-","-","-","1","R","-","-"
"01166","1982","6","1982","19","5,346","-","-","-","-","-","2","R","-","1"
"01166","1981","15","1981","28","15,166","-","-","-","-","1","2","R","-","4"
"01166","1980","12","1980","23","15,161","-","-","-","-","-","3","R","-","1"
"01166","1979","8","1979","14","8,311","-","-","-","-","-","2","R","-","1"
"46443","2024","1","2024","1","44,546","-","-","-","-","-","-","R","-","-"
"46443","2017","7","2016-17","20","237,537","-","132","180","-","-","2","R","-","-"
"46443","2015","-","2014-15","1","-","-","-","-","-","-","-","R","-","-"
"46443","2015","1","2014-15 (a)","1","-","-","-","-","-","-","-","R","-","-"
"46443","2014","-","2013-14 (a)","1","-","-","-","-","-","-","-","R","-","-"
"12510","2023","-","2022-23","1","-","-","-","-","-","-","-","R","-","-"
"12510","2021","-","2020-21","1","-","-","-","-","-","-","-","R","-","-"
"12510","2020","1","2019-20","9","196,875","-","73","200","-","1","1","R","-","-"
"12510","2019","4","2018-19","13","42,130","-","14","239","-","-","-","R","-","-"
"12510","2018","15","2017-18","28","801,960","1","361","129","-","2","3","R","-","-"
"12510","2017","20","2016-17","29","1,329,941","-","630","83","-","3","8","R","-","-"
"12510","2016","17","2015-16","28","1,168,073","-","829","73","-","3","8","R","-","-"
"12510","2015","18","2014-15","30","1,015,707","-","670","96","-","2","7","R","-","-"
"12510","2014","10","2013-14","18","470,798","-","317","152","-","1","3","R","-","-"
"12510","2013","14","2013","25","510,661","-","330","136","-","1","4","R","-","-"
"12510","2012","15","2012","27","895,199","-","517","104","1","3","5","R","-","-"
"12510","2011","21","2011","29","1,104,024","-","1,076","59","-","1","7","R","-","-"
"12510","2010","21","2010","28","971,154","-","598","89","-","2","6","R","-","-"
"12510","2009","19","2009","26","1,725,237","2","1,043","59","-","3","8","R","-","1"
"12510","2008","20","2008","28","2,404,770","1","105,262","29","2","7","14","R","-","1"
"12510","2007","18","2007","28","1,701,242","-","87,658","107","-","2","6","R","1","-"
"12510","2006","20","2006","25","2,811,067","1","-","-","1","5","10","R","1","-"
"12510","2005","22","2005","27","2,391,432","2","-","-","1","5","11","R","-","-"
"12510","2004","23","2004","28","2,264,985","1","-","-","-","4","9","R","1","1"
"12510","2003","25","2003","27","3,912,064","3","-","-","-","9","15","R","1","-"
"12510","2002","21","2002","34","825,474","-","-","-","1","2","7","R","-","1"
"12510","2001","1","2001","3","259,200","1","-","-","-","1","1","R","-","-"
"12510","2000","-","2000","1","-","-","-","-","-","-","-","R","-","-"
"12510","1999","1","1999","2","11,038","-","-","-","-","-","-","R","-","-"
"12510","1998","1","1998","1","4,332","-","-","-","-","-","-","R","-","-"
"13744","1923","2","1923","2","-","-","-","-","-","1","1","R","1","1"
"01167","1986","-","1986","1","-","-","-","-","-","-","-","R","-","-"
"01167","1984","-","1984","1","-","-","-","-","-","-","-","R","-","-"
"01167","1982","2","1982","17","1,547","-","-","-","-","-","-","R","-","-"
"01167","1981","1","1981","5","463","-","-","-","-","-","-","R","-","-"
"01167","1980","5","1980","18","5,833","-","-","-","-","-","1","R","-","1"
"01167","1979","2","1979","6","804","-","-","-","-","-","-","R","-","-"
"05096","1978","-","1978","1","-","-","-","-","-","-","-","R","-","-"
"05096","1974","-","1974","1","-","-","-","-","-","-","-","R","-","-"
"05096","1973","1","1973","1","930","-","-","-","-","-","-","R","-","-"
"05096","1972","2","1972","3","1,417","-","-","-","-","1","1","R","-","-"
"05096","1971","3","1971","4","3,226","-","-","-","1","1","2","R","-","-"
"05096","1970","3","1970","3","6,507","-","-","-","-","2","2","R","-","-"
"05096","1969","3","1969","5","4,058","-","-","-","-","1","3","R","-","-"
"05096","1968","5","1968","5","2,035","-","-","-","-","-","1","R","-","-"
"05096","1967","13","1967","15","14,966","1","-","-","-","2","6","R","-","-"
"05096","1966","17","1966","17","30,027","1","-","-","-","4","8","R","1","-"
"05096","1965","19","1965","21","42,960","1","-","-","3","7","11","R","-","1"
"05096","1964","13","1964","14","5,744","-","-","-","-","2","2","R","-","-"
"05096","1963","25","1963","30","9,691","-","-","-","-","1","8","R","-","1"
"05096","1962","26","1962","30","21,226","2","-","-","-","7","15","R","1","1"
"05096","1961","17","1961","21","10,161","-","-","-","2","4","9","R","1","1"
"05096","1960","18","1960","22","6,976","-","-","-","-","4","10","R","-","-"
"05096","1959","31","1959","31","11,511","2","-","-","-","6","19","R","-","-"
"05096","1958","2","1958","2","200","-","-","-","-","-","-","R","-","-"
"05096","1958","2","1958 (a)","2","-","-","-","-","-","-","1","R","-","-"
"05096","1957","1","1957 (a)","2","-","-","-","-","-","-","1","R","-","-"
"05096","1956","1","1956 (a)","1","-","-","-","-","-","-","-","R","-","-"
"05096","1954","3","1954 (a)","3","-","-","-","-","-","-","-","R","-","-"
"05096","1953","1","1953 (a)","1","-","-","-","-","-","-","-","R","-","-"
"20400","2013","-","2013","1","-","-","-","-","-","-","-","R","-","-"
"20400","2012","-","2012","1","-","-","-","-","-","-","-","R","-","-"
"20400","2011","-","2011","1","-","-","-","-","-","-","-","R","-","-"
"20400","2010","-","2010","3","-","-","-","-","-","-","-","R","-","-"
"20400","2009","-","2009","6","-","-","-","-","-","-","-","R","-","2"
"20400","2008","2","2008","6","48,054","-","-","-","-","-","-","R","-","-"
"20400","2007","5","2007","9","39,582","-","-","-","-","-","-","R","-","-"
"20400","2006","5","2006","10","323,983","-","-","-","-","1","3","R","-","-"
"20400","2005","5","2005","5","1,585,560","-","-","-","-","3","3","R","1","-"
"20400","2004","4","2004","6","86,006","-","-","-","-","-","1","R","-","-"
"20400","2003","5","2003","14","107,814","-","-","-","-","-","-","R","-","1"
"20400","2002","6","2002","11","614,250","1","-","-","-","2","5","R","-","-"
"20400","2001","6","2001","10","213,192","-","-","-","-","1","4","R","-","-"
"20400","2000","4","2000","6","86,223","-","-","-","-","1","3","R","-","-"
"20400","1999","-","1999","1","-","-","-","-","-","-","-","R","-","-"
