"course_id","facility_name","course_name","city","state","course_details_path"
"2581","Monarch Beach Golf Links","Monarch Beach Golf Links","Dana Point","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2581"
"6155","Monarch Dunes Golf Club","Monarch Dunes Golf Club - CHALLENGE Course","Nipomo","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=6155"
"2576","Monarch Dunes Golf Club","Monarch Dunes Golf Club - OLD Course","Nipomo","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2576"
"2477","Montecito Club","Montecito Club","Santa Barbara","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2477"
"32649","Monterey Country Club","Monterey Country Club - East 9","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=32649"
"2488","Monterey Country Club","Monterey Country Club - East/South","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2488"
"4675","Monterey Country Club","Monterey Country Club - Rain Course","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=4675"
"32650","Monterey Country Club","Monterey Country Club - South 9","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=32650"
"2489","Monterey Country Club","Monterey Country Club - South/West","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2489"
"32651","Monterey Country Club","Monterey Country Club - West 9","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=32651"
"2490","Monterey Country Club","Monterey Country Club - West/East","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2490"
"30737","Monterey Peninsula CC","Monterey Peninsula CC - Composite","Pebble Beach","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=30737"
"7774","Monterey Peninsula CC","Monterey Peninsula CC - Dunes","Pebble Beach","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=7774"
"7775","Monterey Peninsula CC","Monterey Peninsula CC - Shore","Pebble Beach","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=7775"
"2669","Monterey Pines GC","Monterey Pines GC","Monterey","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2669"
"29941","Moorpark Country Club","Moorpark Country Club - Canyon Crest/Creekside","Moorpark","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=29941"
"14928","Moorpark Country Club","Moorpark Country Club - Canyon Crest/Ridgeline","Moorpark","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14928"
"14929","Moorpark Country Club","Moorpark Country Club - Creekside/Canyon Crest","Moorpark","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14929"
"29942","Moorpark Country Club","Moorpark Country Club - Creekside/Ridgeline","Moorpark","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=29942"
"29940","Moorpark Country Club","Moorpark Country Club - Ridgeline/Canyon Crest","Moorpark","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=29940"
"14930","Moorpark Country Club","Moorpark Country Club - Ridgeline/Creekside","Moorpark","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14930"
"7831","Moraga CC","Moraga CC","Moraga","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=7831"
"14298","Morgan Creek GC","Morgan Creek GC","Roseville","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14298"
"2560","Morongo Golf Club at Tukwet Canyon","Morongo Golf Club at Tukwet Canyon - CHAMPIONS","Beaumont","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2560"
"2561","Morongo Golf Club at Tukwet Canyon","Morongo Golf Club at Tukwet Canyon - LEGENDS","Beaumont","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2561"
"3659","Morro Bay Golf Course","Morro Bay Golf Course","Morro Bay","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3659"
"30990","Motorcoach Country Club","Motorcoach Country Club","Indio","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=30990"
"14231","Mount Huff GC","Mount Huff GC","Crescent Mills","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14231"
"2671","Mount Shasta Resort","Mount Shasta Resort","Mount Shasta City","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2671"
"3640","Mountain Meadows Golf Course","Mountain Meadows Golf Course","Pomona","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3640"
"2621","Mountain View Country Club at La Quinta","Mountain View Country Club at La Quinta","La Quinta","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2621"
"5645","Mountain Vista Golf Club at Sun City Palm Desert","Mountain Vista Golf Club at Sun City Palm Desert - SAN GORGONIO","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=5645"
"5646","Mountain Vista Golf Club at Sun City Palm Desert","Mountain Vista Golf Club at Sun City Palm Desert - SANTA ROSA","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=5646"
"2492","MountainGate Country Club","MountainGate Country Club - Lake/North","Los Angeles","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2492"
"2493","MountainGate Country Club","MountainGate Country Club - North/South","Los Angeles","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2493"
"2494","MountainGate Country Club","MountainGate Country Club - South/Lake","Los Angeles","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2494"
"7818","Mt Whitney GC","Mt Whitney GC","Lone Pine","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=7818"
"3948","Mt. Woodson Golf Club","Mt. Woodson Golf Club","Ramona","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3948"
"2565","Muroc Lake Golf Course","Muroc Lake Golf Course","Edwards","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2565"
"2666","Napa GC at Kennedy Park","Napa GC at Kennedy Park","Napa","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2666"
"7830","Napa Valley CC","Napa Valley CC","Napa","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=7830"
"26605","National City Golf Course","National City Golf Course","National City","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=26605"
"3932","Native Oaks Golf Club","Native Oaks Golf Club","Valley Center","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3932"
"4687","Navy Golf Seal Beach","Navy Golf Seal Beach - CRUISER","Cypress","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=4687"
"3621","Navy Golf Seal Beach","Navy Golf Seal Beach - DESTROYER","Cypress","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3621"
"2713","Nevada County CC","Nevada County CC","Grass Valley","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2713"
"2491","Newport Beach Country Club","Newport Beach Country Club","Newport Beach","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2491"
"5652","Newport Beach Golf Course","Newport Beach Golf Course","Newport Beach","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=5652"
"3630","North Kern Golf Course","North Kern Golf Course","Bakersfield","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3630"
"2496","North Ranch Country Club","North Ranch Country Club - Lakes/Valley","Westlake Village","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2496"
"7786","North Ridge CC","North Ridge CC","Fair Oaks","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=7786"
"14248","Northstar at Tahoe GC","Northstar at Tahoe GC","Truckee","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14248"
"2755","Northwood GC","Northwood GC","Monte Rio","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2755"
"2551","O'Donnell Golf Club","O'Donnell Golf Club","Palm Springs","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2551"
"2695","Oak Creek GC","Oak Creek GC","Red Bluff","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2695"
"2562","Oak Creek Golf Club","Oak Creek Golf Club","Irvine","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2562"
"30671","Oak Quarry Golf Club","Oak Quarry Golf Club","Riverside","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=30671"
"2455","Oak Tree Country Club","Oak Tree Country Club","Tehachapi","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2455"
"2592","Oak Valley Golf Club","Oak Valley Golf Club","Beaumont","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2592"
"14299","Oakdale GCC","Oakdale GCC","Oakdale","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14299"
"14249","Oakhurst CC","Oakhurst CC","Clayton","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14249"
"2624","Oakmont Country Club","Oakmont Country Club","Glendale","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2624"
"14238","Oakmoore GC","Oakmoore GC","Stockton","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14238"
"29885","Oaks North Golf Course","Oaks North Golf Course - East/North","San Diego","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=29885"
"3951","Oaks North Golf Course","Oaks North Golf Course - East/South","San Diego","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3951"
"3949","Oaks North Golf Course","Oaks North Golf Course - North/East","San Diego","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3949"
"29886","Oaks North Golf Course","Oaks North Golf Course - North/South","San Diego","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=29886"
"29887","Oaks North Golf Course","Oaks North Golf Course - South/East","San Diego","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=29887"
"3950","Oaks North Golf Course","Oaks North Golf Course - South/North","San Diego","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3950"
"5667","Ocean Hills Country Club","Ocean Hills Country Club","Oceanside","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=5667"
"3938","Oceanside Golf Course","Oceanside Golf Course","Oceanside","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3938"
"2499","Ojai Valley Inn & Spa","Ojai Valley Inn & Spa","Ojai","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2499"
"14280","Old Brockway GC","Old Brockway GC","Kings Beach","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14280"
"2738","Old Greenwood GC","Old Greenwood GC","Truckee","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2738"
"2498","Old Ranch Country Club","Old Ranch Country Club","Seal Beach","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2498"
"3609","Olivas Links","Olivas Links","Ventura","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3609"
"33900","Olympic Club","Olympic Club - Cliffs","San Francisco","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=33900"
"14252","Olympic Club","Olympic Club - Lakeside","San Francisco","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14252"
"14253","Olympic Club","Olympic Club - Ocean","San Francisco","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14253"
"7787","Orinda CC","Orinda CC","Orinda","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=7787"
"3656","Oso Creek Golf Course","Oso Creek Golf Course","Mission Viejo","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3656"
"29956","Outdoor Resort Palm Springs","Outdoor Resort Palm Springs - 18-Hole Course","Cathedral City","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=29956"
"2786","Pacific Grove GL","Pacific Grove GL","Pacific Grove","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2786"
"14291","Pajaro Valley GC","Pajaro Valley GC","Royal Oaks","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14291"
"3946","Pala Mesa Resort","Pala Mesa Resort","Fallbrook","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3946"
"5668","Palacio Del Mar Golf Club","Palacio Del Mar Golf Club","Del Mar","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=5668"
"2550","Palm Desert Country Club","Palm Desert Country Club - Championship","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2550"
"2156","Palm Desert Greens Country Club","Palm Desert Greens Country Club","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2156"
"2631","Palm Desert Resort Country Club","Palm Desert Resort Country Club","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2631"
"24034","Palm Royale Country Club","Palm Royale Country Club","La Quinta","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=24034"
"2504","Palm Valley Country Club","Palm Valley Country Club - CHALLENGE","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2504"
"2505","Palm Valley Country Club","Palm Valley Country Club - CHAMPIONSHIP","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2505"
"14307","Palo Alto Hills CC","Palo Alto Hills CC","Palo Alto","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14307"
"2622","Palos Verdes Golf Club","Palos Verdes Golf Club","Palos Verdes Estates","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2622"
"5666","Palos Verdes Shores","Palos Verdes Shores","San Pedro","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=5666"
"34642","Panorama Village Golf Club","Panorama Village Golf Club","Hemet","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=34642"
"2707","Paradise Valley GC","Paradise Valley GC","Fairfield","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2707"
"7798","Pasadera (The Club at)","Pasadera (The Club at)","Monterey","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=7798"
"7744","Pasatiempo GC","Pasatiempo GC","Santa Cruz","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=7744"
"2678","Paso Robles GC","Paso Robles GC","Paso Robles","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2678"
"2503","Pauma Valley Country Club","Pauma Valley Country Club","Pauma Valley","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2503"
"17948","Peach Tree GCC","Peach Tree GCC","Marysville","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=17948"
"14272","Peacock Gap GCC","Peacock Gap GCC","San Rafael","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14272"
"7817","Pebble Beach GL","Pebble Beach GL","Pebble Beach","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=7817"
"2393","Pelican Hill Golf Club","Pelican Hill Golf Club - Ocean North","Newport Beach","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2393"
"2394","Pelican Hill Golf Club","Pelican Hill Golf Club - Ocean South","Newport Beach","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2394"
"7812","Peninsula GCC","Peninsula GCC","San Mateo","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=7812"
"2187","Penmar Municipal Golf Course","Penmar Municipal Golf Course","Venice","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2187"
"17949","Petaluma GCC","Petaluma GCC","Petaluma","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=17949"
"2465","PGA West","PGA West - GREG NORMAN","La Quinta","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2465"
"2460","PGA West","PGA West - NICKLAUS PRIVATE","La Quinta","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2460"
"2463","PGA West","PGA West - NICKLAUS TOURNAMENT","La Quinta","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2463"
"2461","PGA West","PGA West - PALMER PRIVATE","La Quinta","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2461"
"30897","PGA West","PGA West - PETE DYE DUNES","La Quinta","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=30897"
"30900","PGA West","PGA West - PETE DYE MOUNTAIN","La Quinta","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=30900"
"2464","PGA West","PGA West - PETE DYE STADIUM","La Quinta","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2464"
"30901","PGA West","PGA West - THE CITRUS CLUB AT PGA WEST","La Quinta","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=30901"
"2462","PGA West","PGA West - WEISKOPF PRIVATE","La Quinta","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2462"
"2730","Pheasant Run GC","Pheasant Run GC","Chowchilla","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2730"
"3587","Pico Rivera Golf Club","Pico Rivera Golf Club","Pico Rivera","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3587"
"24294","Pine Mountain Golf Club","Pine Mountain Golf Club","Pine Mountain Club","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=24294"
"7826","Pine Mountain Lake CC","Pine Mountain Lake CC","Groveland","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=7826"
"14244","Pleasanton GC","Pleasanton GC","Pleasanton","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14244"
"17950","Plumas Lake GCC","Plumas Lake GCC","Olivehurst","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=17950"
"17932","Plumas Pines GR","Plumas Pines GR","Blairsden","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=17932"
"14227","Ponderosa GC","Ponderosa GC","Truckee","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14227"
"2752","Poplar Creek GC","Poplar Creek GC","San Mateo","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2752"
"7771","Poppy Hills GC","Poppy Hills GC","Pebble Beach","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=7771"
"34220","Poppy Ridge GC","Poppy Ridge GC - Composite Nine","Livermore","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=34220"
"2466","Porter Valley Country Club","Porter Valley Country Club","Northridge","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2466"
"2697","Porterville GC","Porterville GC","Porterville","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2697"
"26383","Portola Country Club","Portola Country Club","Palm Desert","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=26383"
"17951","Preserve Golf Club (The)","Preserve Golf Club (The)","Carmel","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=17951"
"2659","Presidio GC","Presidio GC","San Francisco","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2659"
"14260","Pruneridge GC","Pruneridge GC","Santa Clara","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14260"
"17952","Quail Lodge GC","Quail Lodge GC","Carmel","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=17952"
"3933","Rams Hill Golf Club","Rams Hill Golf Club","Borrego Springs","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3933"
"34019","Ranch Course at The Alisal","Ranch Course at The Alisal - Back 9 (PLAYED TWICE)","Solvang","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=34019"
"2613","Ranch Course at The Alisal","Ranch Course at The Alisal","Solvang","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2613"
"3960","Rancho Bernardo Inn","Rancho Bernardo Inn","San Diego","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=3960"
"2555","Rancho California RV Resort Golf Club","Rancho California RV Resort Golf Club","Aguanga","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2555"
"14730","Rancho Carlsbad","Rancho Carlsbad","Carlsbad","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=14730"
"24050","Rancho Del Pueblo GC","Rancho Del Pueblo GC","San Jose","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=24050"
"2739","Rancho Del Rey GC","Rancho Del Rey GC","Atwater","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=2739"
"5637","Rancho del Sol Golf Club","Rancho del Sol Golf Club","Moreno Valley","CA","https://ncrdb.usga.org/courseTeeInfo?CourseID=5637"
