YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,ALL DRIVES,TOTAL DISTANCE,# OF DRIVES
2017,119,0,47128,Richy Werenski,282.5,240724,852
2017,121,0,35879,Kelly Kraft,282.4,255892,906
2017,122,0,29479,Scott Brown,282.3,307677,1090
2017,123,0,25834,Daniel Summerhays,282.2,323377,1146
2017,124,0,20572,Rod Pampling,282.1,260666,924
2017,125,0,27895,Jonas Blixt,282.0,231796,822
2017,125,0,31202,William McGirt,282.0,285373,1012
2017,127,0,39975,Michael Kim,281.9,330382,1172
2017,127,0,34358,Jonathan Randolph,281.9,201279,714
2017,129,0,35545,Blayne Barber,281.8,263155,934
2017,129,0,24024,Zach Johnson,281.8,268292,952
2017,131,0,32757,Patton Kizzire,281.5,283215,1006
2017,132,0,35110,Brett Drewitt,281.4,169375,602
2017,132,0,28679,Fabián Gómez,281.4,202024,718
2017,134,0,6522,Ernie Els,281.3,145147,516
2017,134,0,37454,Whee Kim,281.3,243895,867
2017,136,0,29908,C.T. Pan,281.1,298551,1062
2017,137,0,33120,Mark Anderson,280.9,165158,588
2017,138,0,27649,Brandt Snedeker,280.3,165940,592
2017,139,0,31416,Derek Fathauer,280.2,250542,894
2017,140,0,29740,Brad Fritsch,280.1,164681,588
2017,141,0,28132,Tyrone Van Aswegen,280.0,312446,1116
2017,142,0,30926,Chris Kirk,279.9,273704,978
2017,142,0,22046,Geoff Ogilvy,279.9,261947,936
2017,142,0,27963,Chris Stroud,279.9,188119,672
2017,145,0,22371,Aaron Baddeley,279.6,180597,646
2017,146,0,27770,Camilo Villegas,279.5,242608,868
2017,147,0,29221,Webb Simpson,279.0,327010,1172
2017,148,0,23325,Vaughn Taylor,278.9,297812,1068
2017,149,0,29476,Kyle Reifers,278.8,287764,1032
2017,150,0,20472,Alex Cejka,278.6,240693,864
2017,151,0,26596,Ryan Moore,278.4,253388,910
2017,152,0,27958,Ryan Blaum,278.3,318350,1144
2017,152,0,26951,Johnson Wagner,278.3,221504,796
2017,154,0,25274,Steven Bowditch,278.2,174739,628
2017,155,0,26476,Chez Reavie,278.0,321899,1158
2017,156,0,12510,Chad Campbell,277.9,329596,1186
2017,157,0,34466,Peter Malnati,277.6,283105,1020
2017,158,0,25892,Steve Wheatcroft,277.5,154821,558
2017,159,0,32200,Roberto Castro,277.4,209681,756
2017,160,0,36801,Mark Hubbard,277.3,236276,852
2017,161,0,24138,Ian Poulter,277.2,212325,766
2017,162,0,24357,K.J. Choi,277.1,208905,754
2017,162,0,37278,Nicholas Lindheim,277.1,170670,616
2017,164,0,24846,Ricky Barnes,276.9,297921,1076
2017,165,0,32150,Michael Thompson,276.6,169827,614
2017,166,0,25396,Kevin Na,276.5,254906,922
2017,167,0,19846,Brian Gay,275.9,265935,964
2017,167,0,34174,John Huh,275.9,292484,1060
2017,167,0,25345,Carl Pettersson,275.9,200275,726
2017,170,0,33419,Cameron Tringale,275.1,249765,908
2017,171,0,20593,Greg Chalmers,275.0,262392,954
2017,172,0,25720,Chad Collins,274.9,207287,754
2017,173,0,29222,Billy Hurley III,274.2,265431,968
2017,174,0,26758,David Hearn,274.1,271360,990
2017,175,0,27466,Spencer Levin,273.6,256095,936
2017,176,0,25240,D.A. Points,273.1,221755,812
2017,177,0,25572,Graeme McDowell,273.0,190007,696
2017,178,0,23541,Ben Crane,272.9,262498,962
2017,178,0,25349,Tim Wilkinson,272.9,174645,640
2017,180,0,20104,Ken Duke,272.5,228317,838
2017,181,0,20771,Steven Alker,272.4,194486,714
2017,181,0,24507,Jason Bohn,272.4,235857,866
2017,183,0,23983,Luke Donald,271.9,163120,600
2017,184,0,19803,Ryan Armour,271.8,186486,686
2017,185,0,48084,Wesley Bryan,271.1,291181,1074
2017,186,0,31560,Brian Stuard,271.0,261799,966
2017,187,0,40058,Zac Blair,270.8,306593,1132
2017,188,0,22986,Søren Kjeldsen,270.0,127423,472
2017,188,0,23800,Bryce Molder,270.0,241409,894
2017,190,0,10809,Jim Furyk,267.6,163773,612
2016,1,0,27141,J.B. Holmes,307.2,262656,855
2016,2,0,30925,Dustin Johnson,306.5,270921,884
2016,3,0,25804,Bubba Watson,305.7,219478,718
2016,4,0,28237,Rory McIlroy,301.8,202815,672
2016,5,0,35300,Andrew Loupe,300.3,280791,935
2016,6,0,29725,Tony Finau,298.4,325300,1090
2016,7,0,28089,Jason Day,297.3,225946,760
2016,8,0,27129,Luke List,295.3,268152,908
2016,9,0,36689,Brooks Koepka,295.1,249039,844
2016,10,0,29461,Jamie Lovemark,294.8,340207,1154
2016,10,0,24502,Adam Scott,294.8,231138,784
2016,12,0,46440,Smylie Kaufman,294.6,298155,1012
2016,13,0,36699,Patrick Rodgers,294.5,292153,992
2016,14,0,32102,Rickie Fowler,294.4,264933,900
2016,15,0,31323,Gary Woodland,294.3,318388,1082
2016,16,0,23320,Ryan Palmer,293.9,319746,1088
2016,17,0,22405,Justin Rose,293.8,201539,686
2016,18,0,33448,Justin Thomas,293.6,308286,1050
2016,19,0,30944,Jason Kokrak,293.0,306440,1046
2016,20,0,24358,Robert Garrigus,292.7,225059,769
2016,21,0,25632,Jimmy Walker,292.1,289752,992
2016,22,0,21961,Charles Howell III,292.0,321781,1102
2016,23,0,27064,Jhonattan Vegas,291.9,329602,1129
2016,24,0,34264,Hudson Swafford,291.7,373089,1279
2016,25,0,24140,Sean O'Hair,291.1,342073,1175
2016,25,0,25818,Scott Piercy,291.1,264565,909
2016,27,0,12716,Charley Hoffman,291.0,288073,990
2016,28,0,34360,Patrick Reed,290.8,317537,1092
2016,29,0,34046,Jordan Spieth,290.6,235993,812
2016,30,0,26331,Charl Schwartzel,290.5,226602,780
2016,31,0,1810,Phil Mickelson,290.3,239771,826
2016,32,0,21209,Sergio Garcia,290.2,125941,434
2016,32,0,37189,Harold Varner III,290.2,324147,1117
2016,34,0,29518,Brendan Steele,290.1,280236,966
2016,35,0,33667,Carlos Ortiz,289.7,246234,850
2016,36,0,35451,Scott Pinckney,289.6,287265,992
2016,37,0,33204,Shane Lowry,289.5,149940,518
2016,38,0,27936,Martin Laird,289.3,286147,989
2016,39,0,32618,Rhein Gibson,289.2,178157,616
2016,40,0,40026,Daniel Berger,288.7,289811,1004
2016,40,0,32839,Hideki Matsuyama,288.7,234401,812
2016,42,0,33141,Keegan Bradley,288.1,253522,880
2016,43,0,34099,Harris English,288.0,292632,1016
2016,43,0,24781,Hunter Mahan,288.0,200440,696
2016,45,0,37455,Si Woo Kim,287.7,398113,1384
2016,45,0,20691,Greg Owen,287.7,277905,966
2016,47,0,29974,Branden Grace,287.6,167958,584
2016,48,0,25364,Paul Casey,287.3,229253,798
2016,48,0,37273,Derek Ernst,287.3,172959,602
2016,48,0,31646,Emiliano Grillo,287.3,294756,1026
2016,48,0,30692,Scott Stallings,287.3,252796,880
2016,52,0,25493,Nick Taylor,287.2,264767,922
2016,53,0,34563,Chesson Hadley,287.1,267590,932
2016,54,0,6522,Ernie Els,287.0,224454,782
2016,55,0,31420,Anirban Lahiri,286.8,192742,672
2016,56,0,33410,Andrew Landry,286.7,132475,462
2016,57,0,27436,Graham DeLaet,286.6,234146,817
2016,58,0,28158,Steve Marino,286.4,223418,780
2016,59,0,33461,Morgan Hoffmann,286.1,235778,824
2016,60,0,28114,Dawie van der Walt,286.0,224243,784
2016,61,0,27649,Brandt Snedeker,285.9,301360,1054
2016,62,0,25686,Jason Dufner,285.7,314848,1102
2016,62,0,34431,Robert Streb,285.7,263406,922
2016,64,0,25274,Steven Bowditch,285.6,220478,772
2016,64,0,29485,Brett Stegmaier,285.6,298777,1046
2016,66,0,34098,Russell Henley,285.5,275229,964
2016,66,0,26300,Matt Jones,285.5,251563,881
2016,66,0,26329,Louis Oosthuizen,285.5,166755,584
2016,69,0,32366,Kevin Chappell,285.3,310396,1088
2016,70,0,20229,Stewart Cink,285.2,195043,684
2016,70,0,25900,Lucas Glover,285.2,266973,936
2016,70,0,32448,James Hahn,285.2,278605,977
2016,73,0,20848,Ángel Cabrera,285.0,195542,686
2016,74,0,26851,Marc Leishman,284.9,259246,910
2016,74,0,35732,Wes Roach,284.9,171496,602
2016,76,0,29720,Andres Gonzales,284.7,254539,894
2016,76,0,29420,Billy Horschel,284.7,227205,798
2016,78,0,29478,Kevin Kisner,284.5,291914,1026
2016,79,0,27644,Brian Harman,284.4,364902,1283
2016,79,0,32150,Michael Thompson,284.4,213850,752
2016,81,0,35879,Kelly Kraft,284.3,178800,629
2016,82,0,27214,Kevin Streelman,284.2,253253,891
2016,83,0,29289,S.Y. Noh,284.0,273237,962
2016,84,0,33418,Shawn Stefani,283.9,304888,1074
2016,84,0,26289,Boo Weekley,283.9,281678,992
2016,86,0,20572,Rod Pampling,283.6,146895,518
2016,87,0,31557,Jim Herman,283.3,281068,992
2016,87,0,37454,Whee Kim,283.3,256667,906
2016,89,0,23621,Rory Sabbatini,283.2,153500,542
2016,90,0,29479,Scott Brown,283.0,274465,970
2016,90,0,23108,Matt Kuchar,283.0,303937,1074
2016,92,0,29268,Bronson Burgoon,282.9,256343,906
2016,92,0,27974,Sung Kang,282.9,287993,1018
2016,94,0,24924,Bill Haas,282.8,253369,896
2016,94,0,29221,Webb Simpson,282.8,229037,810
2016,94,0,34265,Will Wilcox,282.8,224529,794
2016,97,0,6567,Vijay Singh,282.7,256090,906
2016,98,0,22046,Geoff Ogilvy,282.6,197244,698
2016,98,0,32876,Martin Piller,282.6,185983,658
2016,100,0,28679,Fabián Gómez,282.5,289836,1026
2016,100,0,29926,Danny Lee,282.5,281088,995
2016,102,0,29223,Sam Saunders,282.4,200513,710
2016,102,0,20645,John Senden,282.4,310629,1100
2016,104,0,35532,Tom Hoge,282.3,248399,880
2016,105,0,25834,Daniel Summerhays,282.1,310866,1102
2016,106,0,33399,Adam Hadwin,282.0,345725,1226
2016,107,0,22892,Jason Gore,281.8,235586,836
2016,108,0,33122,Russell Knox,281.7,256338,910
2016,109,0,31202,William McGirt,281.6,346922,1232
2016,110,0,23353,J.J. Henry,281.5,241550,858
2016,111,0,31416,Derek Fathauer,281.4,298247,1060
2016,111,0,34409,David Lingmerth,281.4,237536,844
2016,111,0,30110,Kyle Stanley,281.4,309807,1101
2016,114,0,35545,Blayne Barber,281.3,290298,1032
2016,114,0,20766,Padraig Harrington,281.3,173273,616
2016,114,0,32757,Patton Kizzire,281.3,293714,1044
2016,117,0,30163,Henrik Norlander,281.2,208392,741
2016,118,0,22371,Aaron Baddeley,281.1,294609,1048
2016,118,0,24494,Erik Compton,281.1,200136,712
2016,120,0,33413,Ben Martin,281.0,314688,1120
2016,121,0,26951,Johnson Wagner,280.9,298903,1064
2016,122,0,23325,Vaughn Taylor,280.7,262740,936
2016,123,0,29745,Tyler Aldridge,280.5,261942,934
2016,123,0,20157,Retief Goosen,280.5,187371,668
2016,123,0,25198,Francesco Molinari,280.5,223246,796
2016,126,0,27747,Hiroshi Iwata,280.4,260525,929
2016,126,0,32640,Troy Merritt,280.4,255739,912
2016,128,0,29476,Kyle Reifers,280.3,378909,1352
2016,128,0,27963,Chris Stroud,280.3,270228,964
2016,130,0,39975,Michael Kim,280.2,335067,1196
2016,131,0,27895,Jonas Blixt,280.1,263829,942
2016,131,0,23638,Brendon de Jonge,280.1,254286,908
2016,131,0,28475,Jeff Overton,280.1,226915,810
2016,131,0,27770,Camilo Villegas,280.1,277296,990
2016,131,0,25892,Steve Wheatcroft,280.1,273401,976
2016,136,0,28132,Tyrone Van Aswegen,280.0,343022,1225
2016,137,0,30926,Chris Kirk,279.9,289995,1036
2016,137,0,24912,Will MacKenzie,279.9,257506,920
2016,139,0,35891,Cameron Smith,279.8,179044,640
2016,140,0,35539,Luke Guthrie,279.7,176213,630
2016,141,0,20472,Alex Cejka,279.4,200644,718
2016,142,0,32200,Roberto Castro,279.3,343531,1230
2016,143,0,26476,Chez Reavie,279.0,295779,1060
2016,144,0,12510,Chad Campbell,278.9,311805,1118
2016,144,0,34261,Scott Langley,278.9,206972,742
2016,146,0,24461,Thomas Aiken,278.2,185861,668
2016,147,0,26596,Ryan Moore,278.0,251874,906
2016,148,0,24846,Ricky Barnes,277.8,310579,1118
2016,149,0,36801,Mark Hubbard,277.2,321009,1158
2016,150,0,33419,Cameron Tringale,277.0,270932,978
2016,151,0,34466,Peter Malnati,276.8,287306,1038
2016,152,0,20098,Stuart Appleby,276.7,255159,922
2016,153,0,28092,D.H. Lee,276.2,177845,644
2016,153,0,25572,Graeme McDowell,276.2,174544,632
2016,155,0,20104,Ken Duke,276.0,184398,668
2016,155,0,24024,Zach Johnson,276.0,283129,1026
2016,157,0,10885,Robert Allenby,275.5,157589,572
2016,157,0,45526,Abraham Ancer,275.5,146553,532
2016,157,0,21731,Freddie Jacobson,275.5,275726,1001
2016,160,0,27942,Rob Oppenheim,275.4,196391,713
2016,161,0,29222,Billy Hurley III,275.3,226842,824
2016,162,0,27466,Spencer Levin,275.1,315244,1146
2016,162,0,25349,Tim Wilkinson,275.1,192554,700
2016,164,0,26758,David Hearn,275.0,315128,1146
2016,165,0,24490,George McNeill,274.7,175788,640
2016,166,0,25240,D.A. Points,274.5,149899,546
2016,167,0,23541,Ben Crane,274.4,251923,918
2016,168,0,10809,Jim Furyk,274.3,168988,616
2016,168,0,34174,John Huh,274.3,300883,1097
2016,170,0,23800,Bryce Molder,273.6,256066,936
2016,170,0,25396,Kevin Na,273.6,263237,962
2016,172,0,8075,Jerry Kelly,273.3,228473,836
2016,173,0,24507,Jason Bohn,272.9,225440,826
2016,173,0,23983,Luke Donald,272.9,224353,822
2016,175,0,31560,Brian Stuard,272.6,229010,840
2016,176,0,6527,Steve Stricker,272.5,170560,626
2016,176,0,30927,Brendon Todd,272.5,205453,754
2016,178,0,40058,Zac Blair,272.4,308367,1132
2016,179,0,25720,Chad Collins,272.3,243431,894
2016,180,0,10213,Dicky Pride,271.6,155902,574
2016,181,0,24357,K.J. Choi,271.4,251895,928
2016,182,0,21878,Mark Wilson,270.9,207515,766
2016,183,0,34262,Jon Curran,268.7,315445,1174
2016,184,0,30711,Colt Knost,268.4,266295,992
2016,185,0,2206,David Toms,267.1,201409,754
2015,1,0,25804,Bubba Watson,307.4,242243,788
2015,2,0,30925,Dustin Johnson,303.3,229332,756
2015,3,0,28089,Jason Day,301.7,241964,802
2015,4,0,27141,J.B. Holmes,300.6,278935,928
2015,5,0,36699,Patrick Rodgers,298.0,191305,642
2015,6,0,36689,Brooks Koepka,296.5,269770,910
2015,7,0,24502,Adam Scott,294.6,131392,446
2015,8,0,29725,Tony Finau,294.2,377715,1284
2015,9,0,23320,Ryan Palmer,292.9,220858,754
2015,10,0,21961,Charles Howell III,292.4,403509,1380
2015,11,0,30944,Jason Kokrak,292.3,325644,1114
2015,12,0,31323,Gary Woodland,291.5,219770,754
2015,13,0,32334,Charlie Beljan,291.3,231554,795
2015,13,0,22405,Justin Rose,291.3,199269,684
2015,13,0,33448,Justin Thomas,291.3,389786,1338
2015,16,0,12716,Charley Hoffman,291.2,309885,1064
2015,17,0,25274,Steven Bowditch,290.3,357927,1233
2015,18,0,33141,Keegan Bradley,289.9,259174,894
2015,19,0,24358,Robert Garrigus,289.8,221379,764
2015,19,0,33667,Carlos Ortiz,289.8,335342,1157
2015,19,0,25632,Jimmy Walker,289.8,260852,900
2015,22,0,21209,Sergio Garcia,289.6,145960,504
2015,23,0,26331,Charl Schwartzel,289.1,165929,574
2015,24,0,20848,Ángel Cabrera,289.0,171073,592
2015,24,0,1810,Phil Mickelson,289.0,221915,768
2015,26,0,24781,Hunter Mahan,288.9,264083,914
2015,27,0,29518,Brendan Steele,288.8,306717,1062
2015,28,0,34098,Russell Henley,288.3,271583,942
2015,29,0,32102,Rickie Fowler,288.2,230001,798
2015,30,0,33461,Morgan Hoffmann,288.1,277681,964
2015,31,0,28500,Martin Flores,287.7,317023,1102
2015,32,0,32839,Hideki Matsuyama,287.4,282787,984
2015,32,0,26329,Louis Oosthuizen,287.4,188519,656
2015,32,0,25818,Scott Piercy,287.4,333382,1160
2015,35,0,37273,Derek Ernst,287.3,252238,878
2015,35,0,34431,Robert Streb,287.3,387246,1348
2015,37,0,29420,Billy Horschel,287.2,294058,1024
2015,38,0,40026,Daniel Berger,287.0,332677,1159
2015,39,0,25900,Lucas Glover,286.7,287275,1002
2015,39,0,26300,Matt Jones,286.7,269491,940
2015,39,0,27064,Jhonattan Vegas,286.7,288118,1005
2015,42,0,33418,Shawn Stefani,286.6,351389,1226
2015,43,0,33486,Roger Sloan,286.3,160043,559
2015,43,0,34046,Jordan Spieth,286.3,263387,920
2015,43,0,25493,Nick Taylor,286.3,332362,1161
2015,46,0,34099,Harris English,286.2,350882,1226
2015,46,0,27936,Martin Laird,286.2,290804,1016
2015,48,0,39977,Max Homa,286.1,247467,865
2015,48,0,34360,Patrick Reed,286.1,303838,1062
2015,48,0,20396,Lee Westwood,286.1,127012,444
2015,51,0,20691,Greg Owen,285.8,159743,559
2015,51,0,22056,Cameron Percy,285.8,231814,811
2015,53,0,30692,Scott Stallings,285.7,195999,686
2015,54,0,35532,Tom Hoge,285.3,259342,909
2015,54,0,22046,Geoff Ogilvy,285.3,140949,494
2015,56,0,25364,Paul Casey,285.2,251305,881
2015,57,0,26289,Boo Weekley,285.0,266175,934
2015,58,0,32448,James Hahn,284.8,310439,1090
2015,58,0,25562,Andres Romero,284.8,214135,752
2015,60,0,25369,Jamie Donaldson,284.7,126987,446
2015,60,0,29289,S.Y. Noh,284.7,216395,760
2015,60,0,27095,Nick Watney,284.7,321157,1128
2015,63,0,30946,Alex Prugh,284.5,285624,1004
2015,64,0,27214,Kevin Streelman,284.3,290006,1020
2015,65,0,32366,Kevin Chappell,284.2,297822,1048
2015,66,0,6522,Ernie Els,284.1,154560,544
2015,66,0,30736,Oscar Fraustro,284.1,158260,557
2015,66,0,20157,Retief Goosen,284.1,236966,834
2015,66,0,25345,Carl Pettersson,284.1,380402,1339
2015,70,0,23108,Matt Kuchar,284.0,305557,1076
2015,71,0,27644,Brian Harman,283.9,310573,1094
2015,71,0,34265,Will Wilcox,283.9,161804,570
2015,73,0,29223,Sam Saunders,283.8,248907,877
2015,74,0,28259,Sangmoon Bae,283.5,349327,1232
2015,74,0,24140,Sean O'Hair,283.5,319742,1128
2015,74,0,34264,Hudson Swafford,283.5,328601,1159
2015,77,0,34563,Chesson Hadley,283.4,352864,1245
2015,78,0,28307,Matt Every,283.2,222593,786
2015,78,0,26851,Marc Leishman,283.2,213501,754
2015,80,0,27770,Camilo Villegas,283.0,294340,1040
2015,81,0,1706,Davis Love III,282.9,166374,588
2015,81,0,20645,John Senden,282.9,202541,716
2015,83,0,29720,Andres Gonzales,282.8,299472,1059
2015,83,0,31557,Jim Herman,282.8,304522,1077
2015,83,0,34409,David Lingmerth,282.8,292387,1034
2015,86,0,27436,Graham DeLaet,282.5,213027,754
2015,87,0,24924,Bill Haas,282.4,280152,992
2015,88,0,20229,Stewart Cink,282.3,259436,919
2015,88,0,35451,Scott Pinckney,282.3,291337,1032
2015,90,0,22371,Aaron Baddeley,282.2,260726,924
2015,91,0,23353,J.J. Henry,282.1,299067,1060
2015,92,0,25892,Steve Wheatcroft,282.0,283104,1004
2015,93,0,21528,Henrik Stenson,281.8,172484,612
2015,94,0,23548,Bill Lunde,281.6,141352,502
2015,94,0,29221,Webb Simpson,281.6,251785,894
2015,96,0,23621,Rory Sabbatini,281.5,258987,920
2015,97,0,31416,Derek Fathauer,281.4,259150,921
2015,98,0,29476,Kyle Reifers,281.3,314191,1117
2015,98,0,6567,Vijay Singh,281.3,270627,962
2015,100,0,20766,Padraig Harrington,281.2,192365,684
2015,100,0,28023,Byron Smith,281.2,168974,601
2015,100,0,32150,Michael Thompson,281.2,294737,1048
2015,103,0,29425,Andrew Svoboda,281.1,274901,978
2015,103,0,26951,Johnson Wagner,281.1,224320,798
2015,105,0,22892,Jason Gore,281.0,227862,811
2015,106,0,28486,Michael Putnam,280.9,265690,946
2015,106,0,26476,Chez Reavie,280.9,195772,697
2015,108,0,29479,Scott Brown,280.8,317622,1131
2015,109,0,28475,Jeff Overton,280.7,293091,1044
2015,110,0,25191,Gonzalo Fernandez-Castaño,280.6,246333,878
2015,111,0,34358,Jonathan Randolph,280.5,219038,781
2015,111,0,27649,Brandt Snedeker,280.5,293135,1045
2015,113,0,33399,Adam Hadwin,280.4,316283,1128
2015,114,0,35545,Blayne Barber,280.3,246104,878
2015,115,0,23048,Eric Axley,280.1,168345,601
2015,116,0,24494,Erik Compton,279.7,272946,976
2015,116,0,30852,Ryo Ishikawa,279.7,292849,1047
2015,118,0,29478,Kevin Kisner,279.6,366614,1311
2015,118,0,23623,Bo Van Pelt,279.6,253631,907
2015,120,0,34130,Sung Joon Park,279.4,244781,876
2015,121,0,27895,Jonas Blixt,279.3,202506,725
2015,122,0,29535,Brice Garnett,279.2,249084,892
2015,123,0,33413,Ben Martin,279.0,301904,1082
2015,124,0,28780,Nicholas Thompson,278.8,271563,974
2015,125,0,35541,John Peterson,278.7,298812,1072
2015,126,0,23638,Brendon de Jonge,278.6,357146,1282
2015,127,0,27933,John Merrick,278.4,225243,809
2015,128,0,30926,Chris Kirk,277.8,218387,786
2015,129,0,35539,Luke Guthrie,277.7,262985,947
2015,129,0,32640,Troy Merritt,277.7,317123,1142
2015,131,0,24024,Zach Johnson,277.6,272912,983
2015,131,0,27466,Spencer Levin,277.6,321196,1157
2015,133,0,28679,Fabián Gómez,277.4,267373,964
2015,134,0,24361,Pat Perez,277.3,321658,1160
2015,135,0,20593,Greg Chalmers,277.2,138588,500
2015,136,0,33122,Russell Knox,277.0,336027,1213
2015,137,0,25834,Daniel Summerhays,276.9,343601,1241
2015,138,0,26596,Ryan Moore,276.8,236073,853
2015,139,0,25686,Jason Dufner,276.7,184548,667
2015,139,0,29926,Danny Lee,276.7,385761,1394
2015,141,0,32200,Roberto Castro,276.6,138875,502
2015,142,0,24925,Jonathan Byrd,276.5,196883,712
2015,143,0,12510,Chad Campbell,276.4,350745,1269
2015,144,0,37454,Whee Kim,276.3,216350,783
2015,144,0,24138,Ian Poulter,276.3,184586,668
2015,146,0,28132,Tyrone Van Aswegen,276.2,162147,587
2015,147,0,31193,Jim Renner,276.0,216104,783
2015,148,0,24846,Ricky Barnes,275.8,241870,877
2015,148,0,10809,Jim Furyk,275.8,199714,724
2015,150,0,25198,Francesco Molinari,275.6,164259,596
2015,151,0,36801,Mark Hubbard,275.3,234574,852
2015,152,0,20472,Alex Cejka,275.2,302717,1100
2015,153,0,27963,Chris Stroud,274.8,261358,951
2015,154,0,10885,Robert Allenby,274.7,195552,712
2015,154,0,34261,Scott Langley,274.7,302452,1101
2015,154,0,24490,George McNeill,274.7,341138,1242
2015,157,0,31202,William McGirt,274.5,371937,1355
2015,157,0,25349,Tim Wilkinson,274.5,222071,809
2015,159,0,24507,Jason Bohn,274.4,332556,1212
2015,159,0,20104,Ken Duke,274.4,298282,1087
2015,159,0,25396,Kevin Na,274.4,271132,988
2015,162,0,20771,Steven Alker,274.2,191414,698
2015,163,0,21878,Mark Wilson,273.9,308968,1128
2015,164,0,26758,David Hearn,273.8,324472,1185
2015,165,0,33419,Cameron Tringale,273.6,300951,1100
2015,166,0,31560,Brian Stuard,273.0,301069,1103
2015,167,0,25720,Chad Collins,272.9,240165,880
2015,168,0,30711,Colt Knost,272.3,280974,1032
2015,168,0,34256,Andrew Putnam,272.3,205616,755
2015,170,0,24357,K.J. Choi,272.2,216706,796
2015,170,0,21753,Brian Davis,272.2,268918,988
2015,170,0,22293,Heath Slocum,272.2,148101,544
2015,170,0,30927,Brendon Todd,272.2,289331,1063
2015,174,0,25240,D.A. Points,272.1,219833,808
2015,175,0,8075,Jerry Kelly,271.3,249869,921
2015,176,0,34174,John Huh,271.1,336217,1240
2015,177,0,23983,Luke Donald,270.5,203175,751
2015,178,0,23800,Bryce Molder,269.7,289943,1075
2015,179,0,40058,Zac Blair,269.5,331156,1229
2015,180,0,23541,Ben Crane,268.7,195902,729
2015,181,0,2206,David Toms,268.5,205678,766
2015,182,0,29222,Billy Hurley III,268.4,235088,876
2015,183,0,34262,Jon Curran,267.7,242235,905
2015,183,0,10860,Justin Leonard,267.7,201598,753
2014,1,0,25804,Bubba Watson,305.1,239213,784
2014,2,0,28237,Rory McIlroy,301.5,202618,672
2014,3,0,30925,Dustin Johnson,298.7,172664,578
2014,4,0,29461,Jamie Lovemark,296.7,194901,657
2014,5,0,27141,J.B. Holmes,296.5,318422,1074
2014,6,0,35300,Andrew Loupe,296.1,206996,699
2014,7,0,21961,Charles Howell III,294.8,390288,1324
2014,8,0,28089,Jason Day,294.4,136019,462
2014,9,0,31323,Gary Woodland,293.9,299791,1020
2014,10,0,20848,Ángel Cabrera,292.8,249474,852
2014,11,0,25632,Jimmy Walker,292.6,300195,1026
2014,12,0,24502,Adam Scott,292.5,230490,788
