YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
2007,0,6522,Ernie Els,20.37,22,108,-27,-3.00
2007,0,12705,Cliff Kresge,20.37,33,162,-32,-9.00
2007,0,23933,Michael Boyd,20.31,13,64,-12,-13.00
2007,0,20634,Peter Lonard,20.29,28,138,-26,-8.00
2007,0,10733,Kent Jones,20.25,33,163,-35,-26.00
2007,0,28486,Michael Putnam,20.23,35,173,-39,+5.00
2007,0,6567,Vijay Singh,20.22,37,183,-43,-8.00
2007,0,23614,Rich Beem,20.0,31,155,-35,-12.00
2007,0,27933,John Merrick,20.0,32,160,-33,-5.00
2007,0,20691,Greg Owen,19.87,30,151,-34,+1.00
2007,0,1945,Kenny Perry,19.86,29,146,-30,-14.00
2007,0,1473,Todd Hamilton,19.74,15,76,-17,+4.00
2007,0,20157,Retief Goosen,19.7,13,66,-12,-1.00
2007,0,23048,Eric Axley,19.64,33,168,-36,+3.00
2007,0,21660,Jason Schultz,19.61,20,102,-24,-3.00
2007,0,10809,Jim Furyk,19.59,19,97,-19,-30.00
2007,0,20850,Daniel Chopra,19.58,37,189,-35,-4.00
2007,0,2214,Kirk Triplett,19.57,18,92,-20,-18.00
2007,0,28475,Jeff Overton,19.55,26,133,-28,+3.00
2007,0,29718,Anthony Kim,19.39,38,196,-35,+1.00
2007,0,7867,Woody Austin,19.26,26,135,-20,-17.00
2007,0,27702,Matt Hendrix,19.23,25,130,-26,+1.00
2007,0,12782,Tim Herron,19.08,29,152,-26,E
2007,0,20766,Padraig Harrington,19.0,19,100,-17,+15.00
2007,0,24925,Jonathan Byrd,18.98,26,137,-27,-20.00
2007,0,27060,John Mallinger,18.9,24,127,-24,-16.00
2007,0,19803,Ryan Armour,18.83,29,154,-28,-25.00
2007,0,24449,Parker McLachlin,18.8,25,133,-25,-8.00
2007,0,21731,Freddie Jacobson,18.69,20,107,-21,-25.00
2007,0,1142,Bart Bryant,18.64,22,118,-21,-27.00
2007,0,27649,Brandt Snedeker,18.64,22,118,-23,-26.00
2007,0,1161,Mark Calcavecchia,18.54,28,151,-30,-20.00
2007,0,20104,Ken Duke,18.54,33,178,-34,-11.00
2007,0,25396,Kevin Na,18.52,30,162,-32,-2.00
2007,0,24290,D.J. Brigman,18.48,17,92,-19,+1.00
2007,0,7363,Craig Bowden,18.31,13,71,-12,-48.00
2007,0,24024,Zach Johnson,18.28,17,93,-20,-6.00
2007,0,22212,Craig Lile,18.27,19,104,-18,-15.00
2007,0,23613,Rich Barcelo,18.18,22,121,-20,-18.00
2007,0,1132,Mark Brooks,18.18,8,44,-6,-7.00
2007,0,8075,Jerry Kelly,17.95,21,117,-21,-15.00
2007,0,26360,Bubba Dickerson,17.89,17,95,-13,+5.00
2007,0,22913,John Rollins,17.75,30,169,-31,-4.00
2007,0,23788,D.J. Trahan,17.7,37,209,-34,+1.00
2007,0,7223,Brian Bateman,17.5,14,80,-14,+8.00
2007,0,10860,Justin Leonard,17.17,17,99,-15,-9.00
2007,0,1928,Corey Pavin,17.14,12,70,-12,-36.00
2007,0,26951,Johnson Wagner,17.11,32,187,-32,-11.00
2007,0,1724,Jeff Maggert,17.07,21,123,-21,-10.00
2007,0,26882,Michael Sim,17.07,14,82,-13,-10.00
2007,0,12652,Cameron Beckman,16.96,29,171,-29,-15.00
2007,0,23983,Luke Donald,16.9,12,71,-11,-5.00
2007,0,23800,Bryce Molder,16.67,13,78,-13,-6.00
2007,0,10213,Dicky Pride,16.67,13,78,-15,+1.00
2007,0,11032,Frank Lickliter II,16.46,26,158,-23,-25.00
2007,0,25190,Jeff Quinney,16.43,23,140,-26,+4.00
2007,0,25892,Steve Wheatcroft,16.3,22,135,-20,-6.00
2007,0,6515,Shaun Micheel,16.19,17,105,-15,-7.00
2007,0,23718,Nathan Green,15.98,27,169,-31,-19.00
2007,0,26596,Ryan Moore,15.92,25,157,-25,-5.00
2007,0,6034,Marco Dawson,15.83,19,120,-16,+4.00
2007,0,1948,Tim Petrovic,15.76,29,184,-28,-13.00
2007,0,26420,Richard Johnson,15.63,15,96,-13,-19.00
2007,0,21528,Henrik Stenson,15.38,12,78,-13,+12.00
2007,0,1797,Rocco Mediate,15.29,13,85,-13,-28.00
2007,0,12195,Tom Johnson,15.25,18,118,-12,+2.00
2007,0,22806,Doug LaBelle II,15.25,18,118,-21,-18.00
2007,0,20472,Alex Cejka,15.17,22,145,-18,-29.00
2007,0,20127,Chris Riley,15.15,10,66,-11,-23.00
2007,0,24457,Jaco Van Zyl,14.94,13,87,-14,+1.00
2007,0,8931,Glen Day,14.89,14,94,-16,-35.00
2007,0,22348,Nick O'Hern,14.77,13,88,-15,-15.00
2007,0,1320,Bob Estes,14.71,15,102,-15,-41.00
2007,0,20160,Charlie Wi,14.29,21,147,-25,-18.00
2007,0,21350,Ryuji Imada,14.18,20,141,-20,-32.00
2007,0,22621,Ben Curtis,14.14,14,99,-16,-6.00
2007,0,2223,Bob Tway,13.92,22,158,-23,-1.00
2007,0,2246,Duffy Waldorf,13.91,16,115,-17,-3.00
2007,0,6251,Chris DiMarco,13.86,14,101,-17,-5.00
2007,0,27963,Chris Stroud,13.68,13,95,-11,-10.00
2007,0,12602,Dean Wilson,13.51,15,111,-15,-9.00
2007,0,10423,Mike Weir,13.43,18,134,-19,+5.00
2007,0,19972,José Coceres,13.11,8,61,-8,+3.00
2007,0,12680,Shigeki Maruyama,12.87,13,101,-14,-15.00
2007,0,2206,David Toms,12.77,12,94,-14,-22.00
2007,0,2239,Scott Verplank,12.77,12,94,-14,-19.00
2007,0,20382,Stephen Leaney,12.75,13,102,-14,-16.00
2007,0,21806,Paul Gow,12.63,12,95,-12,-9.00
2007,0,23135,Tim Clark,12.07,7,58,-10,-31.00
2007,0,20433,Mark Hensby,11.94,16,134,-13,+2.00
2007,0,22405,Justin Rose,11.94,8,67,-8,-4.00
2007,0,1313,Steve Elkington,11.81,15,127,-14,-22.00
2007,0,19846,Brian Gay,10.98,9,82,-8,-54.00
2007,0,24138,Ian Poulter,10.34,6,58,-6,-17.00
2007,0,20628,Arron Oberholser,9.76,8,82,-7,-16.00
2007,0,6373,José María Olazábal,8.33,5,60,-6,-12.00
2007,0,7547,Craig Kanada,6.19,7,113,-6,-45.00
2007,0,6643,Paul Goydos,4.08,2,49,-1,-4.00
2006,0,8793,Tiger Woods,42.42,42,99,-47,-7.00
2006,0,25804,Bubba Watson,34.78,72,207,-70,+7.00
2006,0,22046,Geoff Ogilvy,33.05,39,118,-42,-16.00
2006,0,27141,J.B. Holmes,32.96,59,179,-67,+12.00
2006,0,25842,Jon Mills,32.67,33,101,-28,+2.00
2006,0,22293,Heath Slocum,31.08,46,148,-49,-29.00
2006,0,12755,Vance Veazey,31.08,23,74,-29,-19.00
2006,0,24912,Will MacKenzie,30.86,50,162,-54,-9.00
2006,0,22892,Jason Gore,30.52,47,154,-53,E
2006,0,23322,Brett Wetterich,30.0,54,180,-54,+3.00
2006,0,2206,David Toms,29.81,31,104,-34,-15.00
2006,0,2246,Duffy Waldorf,29.76,50,168,-48,-10.00
2006,0,24924,Bill Haas,29.7,60,202,-60,+4.00
2006,0,9011,David Duval,29.29,29,99,-23,-6.00
2006,0,20645,John Senden,29.14,44,151,-41,-18.00
2006,0,24357,K.J. Choi,28.37,40,141,-37,-13.00
2006,0,24358,Robert Garrigus,28.22,57,202,-58,+18.00
2006,0,25900,Lucas Glover,28.17,60,213,-60,-24.00
2006,0,6197,Michael Allen,28.1,34,121,-37,-4.00
2006,0,20229,Stewart Cink,27.97,33,118,-35,-23.00
2006,0,21209,Sergio Garcia,27.72,28,101,-27,+2.00
2006,0,22405,Justin Rose,27.61,45,163,-44,-14.00
2006,0,24781,Hunter Mahan,27.32,56,205,-48,+1.00
2006,0,11123,Chris Couch,27.22,49,180,-43,-6.00
2006,0,21961,Charles Howell III,27.22,49,180,-48,-5.00
2006,0,23983,Luke Donald,27.14,19,70,-18,-15.00
2006,0,24140,Sean O'Hair,26.98,51,189,-50,+5.00
2006,0,23353,J.J. Henry,26.95,38,141,-38,-14.00
2006,0,20628,Arron Oberholser,26.92,28,104,-29,-19.00
2006,0,21660,Jason Schultz,26.92,35,130,-34,+2.00
2006,0,1810,Phil Mickelson,26.87,36,134,-39,-2.00
2006,0,8375,Paul Stankowski,26.77,34,127,-29,+6.00
2006,0,23621,Rory Sabbatini,26.67,32,120,-34,-9.00
2006,0,12510,Chad Campbell,26.55,30,113,-33,+6.00
2006,0,23135,Tim Clark,26.19,22,84,-19,-40.00
2006,0,20850,Daniel Chopra,26.0,52,200,-59,-8.00
2006,0,27095,Nick Watney,25.96,61,235,-59,-7.00
2006,0,26596,Ryan Moore,25.83,31,120,-34,-13.00
2006,0,23409,James Driscoll,25.81,40,155,-39,E
2006,0,8385,Omar Uresti,25.71,18,70,-17,-16.00
2006,0,23623,Bo Van Pelt,25.52,49,192,-48,-5.00
2006,0,12716,Charley Hoffman,25.42,61,240,-66,+1.00
2006,0,23349,Charles Warren,25.38,50,197,-53,-12.00
2006,0,22371,Aaron Baddeley,25.36,35,138,-38,-9.00
2006,0,21959,Ted Purdy,25.27,46,182,-48,-1.00
2006,0,1706,Davis Love III,25.18,35,139,-38,-5.00
2006,0,10885,Robert Allenby,25.0,34,136,-40,-3.00
2006,0,24980,Scott Gutschewski,25.0,28,112,-29,+9.00
2006,0,20766,Padraig Harrington,24.72,22,89,-20,-9.00
2006,0,20812,Tjaart van der Walt,24.68,19,77,-15,-8.00
2006,0,20691,Greg Owen,24.54,40,163,-38,-14.00
2006,0,1142,Bart Bryant,24.51,25,102,-24,-16.00
2006,0,24925,Jonathan Byrd,24.24,32,132,-32,-10.00
2006,0,22378,Trevor Immelman,24.18,37,153,-41,-20.00
2006,0,20378,Mathias Grönberg,24.06,51,212,-47,-5.00
2006,0,23497,Tag Ridings,24.06,51,212,-49,+11.00
2006,0,6004,Stephen Ames,24.05,19,79,-22,-4.00
2006,0,6595,Kevin Sutherland,24.04,44,183,-47,+7.00
2006,0,8123,Jeff Brehaut,23.84,41,172,-41,-22.00
2006,0,6573,Brandt Jobe,23.74,33,139,-36,-5.00
2006,0,23673,Michael Connell,23.64,13,55,-12,-16.00
2006,0,10809,Jim Furyk,23.64,26,110,-23,-32.00
2006,0,27770,Camilo Villegas,23.62,47,199,-50,+14.00
2006,0,20098,Stuart Appleby,23.53,32,136,-30,-15.00
2006,0,1707,Steve Lowery,23.5,43,183,-41,-9.00
2006,0,22913,John Rollins,23.43,41,175,-46,-17.00
2006,0,6034,Marco Dawson,23.29,34,146,-32,-16.00
2006,0,8075,Jerry Kelly,23.26,30,129,-30,-19.00
2006,0,21805,Harrison Frazar,23.24,43,185,-46,+1.00
2006,0,12660,Jesper Parnevik,23.24,43,185,-50,-7.00
2006,0,6515,Shaun Micheel,23.13,31,134,-35,-20.00
2006,0,8835,Kris Cox,22.97,34,148,-39,+7.00
2006,0,19824,Craig Barlow,22.92,33,144,-38,+1.00
2006,0,24502,Adam Scott,22.77,23,101,-23,-7.00
2006,0,6575,Dudley Hart,22.73,25,110,-27,-6.00
2006,0,1941,Tom Pernice Jr.,22.7,37,163,-36,-27.00
2006,0,12782,Tim Herron,22.69,27,119,-29,+4.00
2006,0,23541,Ben Crane,22.64,24,106,-23,-10.00
2006,0,7867,Woody Austin,22.56,37,164,-37,-22.00
2006,0,23616,Ryan Hietala,22.55,23,102,-25,+2.00
2006,0,11011,Mike Sposa,22.55,23,102,-25,+2.00
2006,0,20498,Briny Baird,22.48,29,129,-26,-32.00
2006,0,21470,Daisuke Maruyama,22.48,29,129,-30,-17.00
2006,0,25240,D.A. Points,22.48,29,129,-30,+6.00
2006,0,7749,Brett Quigley,22.47,40,178,-41,-25.00
2006,0,1320,Bob Estes,22.22,28,126,-30,-16.00
2006,0,27120,Troy Matteson,22.22,46,207,-51,-2.00
2006,0,6527,Steve Stricker,22.22,16,72,-17,-26.00
2006,0,23718,Nathan Green,22.16,41,185,-41,-7.00
2006,0,20157,Retief Goosen,22.12,25,113,-26,E
2006,0,1945,Kenny Perry,22.02,24,109,-25,-8.00
2006,0,20094,Jonathan Kaye,21.99,42,191,-36,-7.00
2006,0,19846,Brian Gay,21.93,25,114,-24,-55.00
2006,0,1226,Fred Couples,21.92,16,73,-16,-2.00
2006,0,24507,Jason Bohn,21.91,39,178,-39,-13.00
2006,0,23307,Roger Tambellini,21.85,26,119,-28,-5.00
2006,0,23614,Rich Beem,21.79,34,156,-34,-13.00
2006,0,2106,Chris Smith,21.77,27,124,-28,-10.00
2006,0,12823,Carlos Franco,21.76,37,170,-44,+7.00
2006,0,6350,Bob May,21.7,23,106,-18,-11.00
2006,0,28780,Nicholas Thompson,21.59,38,176,-37,+11.00
2006,0,21949,Joe Ogilvie,21.53,31,144,-32,-12.00
2006,0,23048,Eric Axley,21.47,38,177,-38,-5.00
2006,0,22621,Ben Curtis,21.43,18,84,-17,-31.00
2006,0,6522,Ernie Els,21.43,24,112,-27,-2.00
2006,0,1329,Brad Faxon,21.43,21,98,-22,-4.00
2006,0,23320,Ryan Palmer,21.43,42,196,-42,+5.00
2006,0,1766,Billy Mayfair,21.38,31,145,-33,-3.00
2006,0,26360,Bubba Dickerson,21.36,44,206,-42,+12.00
2006,0,1599,Steve Jones,21.21,21,99,-21,-10.00
2006,0,20472,Alex Cejka,21.15,33,156,-33,-6.00
2006,0,6621,Joe Durant,21.13,45,213,-46,-19.00
2006,0,20574,Mathew Goggin,21.02,33,157,-33,+7.00
2006,0,7457,Steve Flesch,20.94,40,191,-44,+3.00
2006,0,10733,Kent Jones,20.89,33,158,-31,-22.00
2006,0,20631,David McKenzie,20.83,25,120,-26,+2.00
2006,0,11032,Frank Lickliter II,20.81,36,173,-36,-16.00
2006,0,24024,Zach Johnson,20.75,22,106,-24,-14.00
2006,0,12602,Dean Wilson,20.75,33,159,-30,-15.00
2006,0,1677,Tom Lehman,20.73,17,82,-16,+1.00
2006,0,23325,Vaughn Taylor,20.69,30,145,-30,-21.00
2006,0,1553,John Huston,20.66,25,121,-24,-3.00
2006,0,26420,Richard Johnson,20.66,25,121,-27,-29.00
2006,0,1161,Mark Calcavecchia,20.25,33,163,-32,-4.00
2006,0,22946,Henrik Bjornstad,20.22,37,183,-36,+5.00
2006,0,2110,Jerry Smith,20.2,20,99,-19,-34.00
2006,0,25936,Alex Aragon,20.0,21,105,-20,+18.00
2006,0,6567,Vijay Singh,19.91,42,211,-47,-4.00
2006,0,10565,Ian Leggatt,19.86,29,146,-30,+1.00
2006,0,2101,Joey Sindelar,19.85,26,131,-28,-18.00
2006,0,21878,Mark Wilson,19.81,21,106,-21,-27.00
2006,0,6251,Chris DiMarco,19.79,19,96,-20,-22.00
2006,0,1035,Tommy Armour III,19.74,15,76,-14,-6.00
2006,0,27943,Matt Hansen,19.69,25,127,-24,+2.00
2006,0,1042,Paul Azinger,19.57,27,138,-30,-12.00
2006,0,23788,D.J. Trahan,19.54,34,174,-29,-7.00
2006,0,21646,David Branshaw,19.53,33,169,-33,-20.00
2006,0,1024,Billy Andrade,19.39,19,98,-15,-13.00
2006,0,22548,Patrick Sheehan,19.33,29,150,-32,+7.00
2006,0,12645,Brent Geiberger,19.21,29,151,-31,-11.00
2006,0,10860,Justin Leonard,19.05,16,84,-16,-37.00
2006,0,8537,J.P. Hayes,18.99,15,79,-15,-35.00
2006,0,20634,Peter Lonard,18.95,18,95,-17,-12.00
2006,0,20105,Jeff Gove,18.87,30,159,-29,-4.00
2006,0,28475,Jeff Overton,18.87,40,212,-41,-8.00
2006,0,10505,Shane Bertsch,18.69,20,107,-21,-55.00
2006,0,1473,Todd Hamilton,18.68,17,91,-19,-1.00
2006,0,24361,Pat Perez,18.68,17,91,-16,-11.00
2006,0,7223,Brian Bateman,18.58,21,113,-21,+14.00
2006,0,1948,Tim Petrovic,18.35,29,158,-30,-2.00
2006,0,1577,Lee Janzen,18.1,19,105,-18,-22.00
2006,0,6373,José María Olazábal,18.07,15,83,-17,-17.00
2006,0,12680,Shigeki Maruyama,18.05,24,133,-21,-16.00
2006,0,12662,Thomas Levet,17.98,16,89,-16,-1.00
2006,0,24138,Ian Poulter,17.98,16,89,-12,-13.00
2006,0,12760,Danny Ellis,17.95,21,117,-21,-11.00
2006,0,1685,J.L. Lewis,17.78,16,90,-15,+1.00
2006,0,21731,Freddie Jacobson,17.76,19,107,-21,-5.00
2006,0,1249,John Daly,17.54,20,114,-19,+1.00
2006,0,21753,Brian Davis,17.54,30,171,-22,-24.00
2006,0,25632,Jimmy Walker,17.39,20,115,-19,-5.00
2006,0,25345,Carl Pettersson,17.36,25,144,-21,E
2006,0,1313,Steve Elkington,17.33,13,75,-13,-16.00
2006,0,20548,Hidemichi Tanaka,17.28,14,81,-16,+7.00
2006,0,2223,Bob Tway,17.24,20,116,-20,-12.00
2006,0,19913,Ron Whittaker,17.14,18,105,-17,-23.00
2006,0,1139,Olin Browne,17.12,19,111,-18,-23.00
2006,0,2239,Scott Verplank,16.83,17,101,-19,-20.00
2006,0,1666,Bernhard Langer,16.39,20,122,-20,-13.00
2006,0,7013,Wes Short Jr.,16.11,29,180,-27,-2.00
2006,0,1761,Len Mattiace,16.0,12,75,-11,-4.00
2006,0,1388,Robert Gamez,15.74,17,108,-17,-10.00
2006,0,25935,John Engler Jr.,15.69,16,102,-17,-5.00
2006,0,1724,Jeff Maggert,15.5,20,129,-19,E
2006,0,21407,Arjun Atwal,15.43,25,162,-28,+1.00
2006,0,1381,Fred Funk,15.09,16,106,-13,-36.00
2006,0,21350,Ryuji Imada,14.97,22,147,-22,-30.00
2006,0,2104,Jeff Sluman,14.96,19,127,-18,-18.00
2006,0,20593,Greg Chalmers,14.77,13,88,-11,+15.00
2006,0,19881,Robert Damron,14.52,18,124,-17,-23.00
2006,0,20099,Doug Barron,14.43,14,97,-13,-11.00
2006,0,1928,Corey Pavin,14.29,9,63,-10,-21.00
2006,0,20572,Rod Pampling,14.04,16,114,-14,-20.00
2006,0,10423,Mike Weir,13.64,15,110,-16,-18.00
2006,0,6643,Paul Goydos,13.48,12,89,-12,-42.00
2006,0,6012,Greg Kraft,12.2,10,82,-10,-36.00
2006,0,20127,Chris Riley,12.15,13,107,-14,-21.00
2006,0,20608,David Howell,10.96,8,73,-7,-5.00
2006,0,1619,Skip Kendall,10.71,9,84,-8,-28.00
2006,0,1219,John Cook,9.38,6,64,-8,-17.00
2006,0,2214,Kirk Triplett,9.09,6,66,-5,-21.00
2006,0,20121,Todd Fischer,8.73,11,126,-9,-45.00
2006,0,20382,Stephen Leaney,7.0,7,100,-8,-34.00
2006,0,1823,Larry Mize,6.38,3,47,-4,-5.00
2006,0,1132,Mark Brooks,5.38,5,93,-5,-17.00
2006,0,1887,Mark O'Meara,2.94,1,34,-1,-24.00
2005,0,20663,Brenden Pappas,36.75,43,117,-51,+14.00
2005,0,8793,Tiger Woods,33.54,55,164,-58,-1.00
2005,0,21805,Harrison Frazar,33.05,77,233,-83,E
2005,0,21209,Sergio Garcia,31.54,41,130,-35,-5.00
2005,0,20645,John Senden,30.65,61,199,-58,-8.00
2005,0,2223,Bob Tway,30.56,33,108,-33,-9.00
2005,0,21961,Charles Howell III,30.38,48,158,-53,-10.00
2005,0,2010,Loren Roberts,30.0,9,30,-8,-25.00
2005,0,24502,Adam Scott,29.7,30,101,-31,-22.00
2005,0,20433,Mark Hensby,29.31,34,116,-40,+5.00
2005,0,26679,Kevin Stadler,29.28,65,222,-68,+11.00
2005,0,7867,Woody Austin,29.26,55,188,-52,-20.00
2005,0,12680,Shigeki Maruyama,28.89,39,135,-41,-27.00
2005,0,24925,Jonathan Byrd,28.83,64,222,-69,-3.00
2005,0,23725,Brendan Jones,28.75,46,160,-45,-12.00
2005,0,22913,John Rollins,28.72,56,195,-52,-4.00
2005,0,10885,Robert Allenby,28.57,48,168,-48,-16.00
2005,0,21959,Ted Purdy,28.1,59,210,-56,-4.00
2005,0,1723,Andrew Magee,27.94,38,136,-40,-13.00
2005,0,20498,Briny Baird,27.85,44,158,-49,-17.00
2005,0,24507,Jason Bohn,27.85,44,158,-47,-3.00
2005,0,8123,Jeff Brehaut,27.69,36,130,-37,-23.00
2005,0,21951,Joey Snyder III,27.37,52,190,-57,+8.00
2005,0,19824,Craig Barlow,27.27,36,132,-39,-11.00
2005,0,20378,Mathias Grönberg,26.97,41,152,-44,+6.00
2005,0,2106,Chris Smith,26.96,55,204,-51,+10.00
2005,0,7223,Brian Bateman,26.83,44,164,-49,-4.00
2005,0,27095,Nick Watney,26.63,53,199,-57,E
2005,0,20098,Stuart Appleby,26.61,33,124,-34,-18.00
2005,0,20157,Retief Goosen,26.53,26,98,-29,-3.00
2005,0,24140,Sean O'Hair,26.52,48,181,-48,E
2005,0,12660,Jesper Parnevik,26.49,40,151,-38,+5.00
2005,0,1035,Tommy Armour III,26.39,38,144,-41,-19.00
2005,0,23541,Ben Crane,26.21,27,103,-31,-3.00
2005,0,20472,Alex Cejka,26.19,33,126,-28,-16.00
2005,0,1457,Jay Haas,25.86,15,58,-16,-4.00
2005,0,23621,Rory Sabbatini,25.66,29,113,-31,-2.00
2005,0,6573,Brandt Jobe,25.41,46,181,-47,+16.00
2005,0,25240,D.A. Points,25.28,45,178,-51,-11.00
2005,0,1361,Dan Forsman,25.27,23,91,-23,-11.00
2005,0,6515,Shaun Micheel,25.21,30,119,-33,-9.00
2005,0,1142,Bart Bryant,25.19,33,131,-38,-20.00
2005,0,23788,D.J. Trahan,25.14,44,175,-49,+1.00
2005,0,22621,Ben Curtis,25.0,18,72,-19,+10.00
2005,0,10117,Bob Heintz,25.0,26,104,-22,-13.00
2005,0,10962,Bradley Hughes,25.0,26,104,-20,+10.00
2005,0,26420,Richard Johnson,25.0,21,84,-18,-10.00
2005,0,23497,Tag Ridings,25.0,53,212,-53,+1.00
2005,0,2206,David Toms,25.0,27,108,-33,-18.00
2005,0,6332,Neal Lancaster,24.86,45,181,-40,-27.00
2005,0,2246,Duffy Waldorf,24.81,32,129,-32,-1.00
2005,0,12823,Carlos Franco,24.53,39,159,-40,-9.00
2005,0,20474,Phillip Price,24.51,25,102,-26,-23.00
2005,0,1706,Davis Love III,24.37,29,119,-31,+4.00
2005,0,24980,Scott Gutschewski,24.23,47,194,-49,+12.00
2005,0,6567,Vijay Singh,24.1,60,249,-59,-3.00
2005,0,22371,Aaron Baddeley,24.07,39,162,-40,+3.00
2005,0,1810,Phil Mickelson,24.06,32,133,-28,-4.00
2005,0,20766,Padraig Harrington,24.05,19,79,-22,-5.00
2005,0,21753,Brian Davis,24.03,31,129,-38,-15.00
2005,0,8537,J.P. Hayes,24.0,18,75,-20,-28.00
2005,0,20396,Lee Westwood,24.0,18,75,-19,+5.00
2005,0,6595,Kevin Sutherland,23.78,34,143,-30,+2.00
2005,0,1766,Billy Mayfair,23.74,52,219,-57,-21.00
2005,0,1724,Jeff Maggert,23.68,27,114,-23,-8.00
2005,0,23135,Tim Clark,23.64,26,110,-27,-19.00
2005,0,20691,Greg Owen,23.64,39,165,-37,+3.00
2005,0,26758,David Hearn,23.62,30,127,-29,-3.00
2005,0,10912,Craig Perks,23.53,24,102,-25,+7.00
2005,0,6527,Steve Stricker,23.53,20,85,-20,-25.00
2005,0,8385,Omar Uresti,23.48,27,115,-28,-35.00
2005,0,20850,Daniel Chopra,23.45,53,226,-53,-1.00
2005,0,23320,Ryan Palmer,23.32,45,193,-46,-1.00
2005,0,25345,Carl Pettersson,23.3,41,176,-41,-23.00
2005,0,10585,Scott McCarron,23.26,30,129,-32,-3.00
2005,0,23063,Scott Hend,23.23,46,198,-45,+20.00
2005,0,24912,Will MacKenzie,23.19,32,138,-30,-11.00
2005,0,23623,Bo Van Pelt,23.15,47,203,-44,-15.00
2005,0,21731,Freddie Jacobson,23.08,21,91,-24,+12.00
2005,0,2214,Kirk Triplett,23.08,12,52,-12,-11.00
2005,0,11032,Frank Lickliter II,23.0,46,200,-42,-20.00
2005,0,12645,Brent Geiberger,22.99,20,87,-26,-12.00
2005,0,1161,Mark Calcavecchia,22.98,37,161,-39,-9.00
2005,0,1941,Tom Pernice Jr.,22.87,43,188,-45,-15.00
2005,0,23325,Vaughn Taylor,22.87,43,188,-43,-16.00
2005,0,22405,Justin Rose,22.84,45,197,-41,E
2005,0,20572,Rod Pampling,22.78,36,158,-36,+5.00
2005,0,7457,Steve Flesch,22.76,28,123,-27,-5.00
2005,0,1249,John Daly,22.73,35,154,-34,+5.00
2005,0,23322,Brett Wetterich,22.51,43,191,-43,+4.00
2005,0,25900,Lucas Glover,22.43,48,214,-53,+3.00
2005,0,12602,Dean Wilson,22.39,30,134,-32,-17.00
2005,0,1707,Steve Lowery,22.38,47,210,-52,+7.00
2005,0,2101,Joey Sindelar,22.34,44,197,-34,-17.00
2005,0,23540,Jason Allred,22.31,29,130,-26,+14.00
2005,0,21633,Steve Allan,22.27,47,211,-46,+7.00
2005,0,20094,Jonathan Kaye,22.22,28,126,-24,-21.00
2005,0,20628,Arron Oberholser,22.22,20,90,-20,-13.00
2005,0,1042,Paul Azinger,22.12,23,104,-20,-4.00
2005,0,6621,Joe Durant,21.99,31,141,-28,-2.00
2005,0,21350,Ryuji Imada,21.97,29,132,-30,-8.00
2005,0,1473,Todd Hamilton,21.95,27,123,-26,-9.00
2005,0,1226,Fred Couples,21.84,19,87,-23,-6.00
2005,0,1553,John Huston,21.84,38,174,-37,-17.00
2005,0,23349,Charles Warren,21.83,43,197,-45,-2.00
2005,0,6575,Dudley Hart,21.71,28,129,-28,-12.00
2005,0,20812,Tjaart van der Walt,21.7,23,106,-22,-11.00
2005,0,24781,Hunter Mahan,21.63,45,208,-47,-17.00
2005,0,23353,J.J. Henry,21.43,42,196,-39,-9.00
2005,0,12662,Thomas Levet,21.31,13,61,-14,+15.00
2005,0,20502,Michael Long,21.28,30,141,-36,+2.00
2005,0,8725,Tom Gillis,21.21,28,132,-27,-12.00
2005,0,23552,Hank Kuehne,21.13,41,194,-42,+11.00
2005,0,24290,D.J. Brigman,21.05,24,114,-21,-12.00
2005,0,20229,Stewart Cink,21.01,25,119,-24,-15.00
2005,0,12454,Mario Tiziani,20.91,23,110,-25,-5.00
2005,0,23614,Rich Beem,20.88,19,91,-20,-10.00
2005,0,22295,Darron Stiles,20.87,24,115,-20,-32.00
2005,0,8075,Jerry Kelly,20.74,28,135,-31,-17.00
2005,0,1157,Tom Byrum,20.73,17,82,-17,-33.00
2005,0,24357,K.J. Choi,20.69,18,87,-21,-9.00
2005,0,2239,Scott Verplank,20.69,24,116,-21,-23.00
2005,0,24024,Zach Johnson,20.65,32,155,-27,-18.00
2005,0,1945,Kenny Perry,20.63,26,126,-24,-1.00
2005,0,6004,Stephen Ames,20.59,21,102,-23,E
2005,0,1024,Billy Andrade,20.59,28,136,-29,-23.00
2005,0,22293,Heath Slocum,20.57,29,141,-26,-38.00
2005,0,1320,Bob Estes,20.51,24,117,-28,-20.00
2005,0,1797,Rocco Mediate,20.51,24,117,-22,-10.00
2005,0,28088,Matt Davidson,20.45,18,88,-15,-2.00
2005,0,1927,Dennis Paulson,20.45,27,132,-30,+4.00
2005,0,21949,Joe Ogilvie,20.41,30,147,-33,-19.00
2005,0,1948,Tim Petrovic,20.26,31,153,-32,+5.00
2005,0,10201,Matt Gogel,20.19,21,104,-21,-5.00
2005,0,12510,Chad Campbell,20.15,27,134,-27,-14.00
2005,0,1139,Olin Browne,20.0,19,95,-18,-36.00
2005,0,1381,Fred Funk,20.0,19,95,-17,-45.00
2005,0,12782,Tim Herron,20.0,28,140,-28,-17.00
2005,0,1329,Brad Faxon,19.77,17,86,-18,-8.00
