YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST (FT),TOT EAGLES PUTTS MADE.,LONGEST MADE (FT),SHORTEST MADE (FT)
2011,18,0,20848,Ángel Cabrera,"25' 11""",155.5,6,103,2
2011,19,0,23718,Nathan Green,"25' 10""",103.333,4,53,6
2011,19,0,31323,Gary Woodland,"25' 10""",155.0,6,39,9
2011,21,0,24604,Hunter Haas,"25' 7""",76.75,3,53,4
2011,22,0,30110,Kyle Stanley,"25' 2""",125.917,5,40,11
2011,23,0,8075,Jerry Kelly,"24' 11""",49.75,2,27,22
2011,24,0,25686,Jason Dufner,"24' 10""",49.667,2,43,7
2011,25,0,27120,Troy Matteson,"24' 5""",73.25,3,37,2
2011,26,0,21753,Brian Davis,"24' 4""",72.917,3,40,16
2011,27,0,21209,Sergio Garcia,"23' 6""",117.5,5,44,13
2011,28,0,8725,Tom Gillis,"23' 3""",46.417,2,33,13
2011,28,0,30946,Alex Prugh,"23' 3""",92.833,4,57,6
2011,30,0,27933,John Merrick,"23' 2""",92.667,4,38,7
2011,30,0,1810,Phil Mickelson,"23' 2""",92.667,4,38,5
2011,32,0,10809,Jim Furyk,"23' 1""",46.167,2,32,14
2011,33,0,27939,Matt McQuillan,"22' 10""",68.5,3,46,10
2011,34,0,24357,K.J. Choi,"22' 8""",68.0,3,29,19
2011,35,0,30711,Colt Knost,"22' 7""",22.583,1,23,23
2011,36,0,24140,Sean O'Hair,"22' 6""",134.917,6,59,8
2011,37,0,10585,Scott McCarron,"22' 0""",131.833,6,44,3
2011,38,0,12716,Charley Hoffman,"21' 11""",65.75,3,37,5
2011,39,0,22405,Justin Rose,"21' 7""",64.667,3,32,7
2011,40,0,6573,Brandt Jobe,"21' 6""",43.0,2,31,12
2011,41,0,20645,John Senden,"21' 3""",169.75,8,69,9
2011,42,0,24361,Pat Perez,"20' 2""",60.583,3,25,13
2011,43,0,24781,Hunter Mahan,"20' 1""",120.417,6,37,4
2011,44,0,21731,Freddie Jacobson,"19' 11""",19.917,1,20,20
2011,44,0,1706,Davis Love III,"19' 11""",39.75,2,35,5
2011,44,0,27095,Nick Watney,"19' 11""",139.583,7,25,10
2011,47,0,25804,Bubba Watson,"19' 10""",258.25,13,54,3
2011,48,0,25274,Steven Bowditch,"19' 9""",98.583,5,41,8
2011,49,0,22621,Ben Curtis,"19' 8""",19.667,1,20,20
2011,49,0,12602,Dean Wilson,"19' 8""",19.667,1,20,20
2011,51,0,23800,Bryce Molder,"19' 6""",19.5,1,20,20
2011,52,0,6251,Chris DiMarco,"19' 5""",19.417,1,19,19
2011,52,0,25240,D.A. Points,"19' 5""",136.0,7,68,4
2011,54,0,33141,Keegan Bradley,"19' 4""",96.833,5,28,13
2011,55,0,25345,Carl Pettersson,"19' 3""",115.25,6,44,7
2011,56,0,22378,Trevor Immelman,"19' 2""",57.417,3,35,9
2011,56,0,27974,Sung Kang,"19' 2""",153.5,8,57,4
2011,58,0,21407,Arjun Atwal,"18' 11""",18.917,1,19,19
2011,59,0,30925,Dustin Johnson,"18' 8""",93.5,5,28,8
2011,59,0,24502,Adam Scott,"18' 8""",37.25,2,31,7
2011,61,0,27936,Martin Laird,"18' 3""",127.583,7,47,4
2011,61,0,27649,Brandt Snedeker,"18' 3""",91.25,5,37,3
2011,63,0,29718,Anthony Kim,"17' 11""",89.5,5,35,1
2011,63,0,25562,Andres Romero,"17' 11""",107.667,6,36,5
2011,63,0,26679,Kevin Stadler,"17' 11""",53.667,3,29,7
2011,66,0,25900,Lucas Glover,"17' 5""",139.333,8,40,4
2011,67,0,24507,Jason Bohn,"17' 4""",86.5,5,37,1
2011,67,0,6515,Shaun Micheel,"17' 4""",34.667,2,26,8
2011,67,0,27214,Kevin Streelman,"17' 4""",86.5,5,32,6
2011,70,0,26289,Boo Weekley,"17' 1""",68.25,4,28,6
2011,71,0,28089,Jason Day,"16' 10""",67.25,4,36,9
2011,71,0,20766,Padraig Harrington,"16' 10""",33.667,2,18,15
2011,71,0,22913,John Rollins,"16' 10""",151.333,9,49,2
2011,74,0,23983,Luke Donald,"16' 8""",33.333,2,25,9
2011,75,0,35087,Bio Kim,"16' 7""",16.583,1,17,17
2011,76,0,32698,Bobby Gates,"16' 6""",131.917,8,48,5
2011,77,0,11123,Chris Couch,"16' 5""",65.667,4,35,8
2011,78,0,19846,Brian Gay,"16' 3""",16.25,1,16,16
2011,79,0,29420,Billy Horschel,"16' 2""",64.667,4,44,"7"""
2011,80,0,29518,Brendan Steele,"16' 0""",96.167,6,27,5
2011,81,0,29221,Webb Simpson,"15' 11""",158.917,10,43,5
2011,81,0,27330,Josh Teater,"15' 11""",111.417,7,33,2
2011,83,0,25444,Justin Hicks,"15' 10""",31.667,2,23,9
2011,84,0,33419,Cameron Tringale,"15' 9""",78.833,5,27,7
2011,85,0,24490,George McNeill,"15' 7""",31.083,2,25,6
2011,86,0,23108,Matt Kuchar,"15' 6""",77.5,5,33,"11"""
2011,87,0,26300,Matt Jones,"15' 4""",46.083,3,18,11
2011,88,0,23325,Vaughn Taylor,"15' 3""",76.25,5,24,4
2011,89,0,20498,Briny Baird,"15' 2""",15.167,1,15,15
2011,90,0,1797,Rocco Mediate,"15' 1""",30.083,2,21,9
2011,91,0,29478,Kevin Kisner,"14' 10""",59.25,4,20,5
2011,91,0,28475,Jeff Overton,"14' 10""",88.75,6,42,"3"""
2011,93,0,24925,Jonathan Byrd,"14' 9""",73.833,5,21,5
2011,94,0,23623,Bo Van Pelt,"14' 8""",87.833,6,37,3
2011,95,0,25396,Kevin Na,"14' 5""",57.5,4,21,10
2011,96,0,25818,Scott Piercy,"14' 0""",84.0,6,33,4
2011,97,0,27797,Derek Lamely,"13' 11""",69.583,5,31,2
2011,98,0,30750,Tommy Gainey,"13' 10""",69.083,5,27,1
2011,98,0,27963,Chris Stroud,"13' 10""",69.25,5,31,3
2011,100,0,20070,Matt Bettencourt,"13' 8""",81.75,6,21,8
2011,100,0,24924,Bill Haas,"13' 8""",40.917,3,34,2
2011,100,0,26476,Chez Reavie,"13' 8""",41.083,3,34,3
2011,103,0,23548,Bill Lunde,"13' 7""",40.667,3,19,8
2011,104,0,22348,Nick O'Hern,"13' 6""",40.583,3,23,7
2011,105,0,22371,Aaron Baddeley,"13' 4""",53.333,4,25,4
2011,105,0,24980,Scott Gutschewski,"13' 4""",26.667,2,18,9
2011,107,0,26596,Ryan Moore,"13' 1""",26.083,2,19,7
2011,107,0,26287,Roland Thatcher,"13' 1""",52.25,4,36,3
2011,109,0,28679,Fabián Gómez,"13' 0""",52.0,4,32,4
2011,110,0,21961,Charles Howell III,"12' 10""",77.0,6,28,3
2011,111,0,27466,Spencer Levin,"12' 9""",38.333,3,18,6
2011,111,0,26331,Charl Schwartzel,"12' 9""",12.75,1,13,13
2011,111,0,25834,Daniel Summerhays,"12' 9""",76.417,6,31,6
2011,114,0,31401,Zack Miller,"12' 8""",50.667,4,17,4
2011,115,0,10860,Justin Leonard,"12' 6""",24.917,2,16,9
2011,116,0,21350,Ryuji Imada,"12' 5""",24.75,2,13,11
2011,116,0,1577,Lee Janzen,"12' 5""",37.25,3,20,7
2011,118,0,7867,Woody Austin,"12' 2""",12.167,1,12,12
2011,119,0,34072,Will Strickler,"12' 1""",60.333,5,28,"8"""
2011,120,0,20593,Greg Chalmers,"11' 6""",46.0,4,20,5
2011,120,0,30926,Chris Kirk,"11' 6""",45.917,4,27,3
2011,120,0,25632,Jimmy Walker,"11' 6""",68.833,6,16,8
2011,123,0,32366,Kevin Chappell,"11' 2""",55.667,5,24,1
2011,123,0,6567,Vijay Singh,"11' 2""",33.583,3,17,5
2011,125,0,27770,Camilo Villegas,"11' 1""",11.083,1,11,11
2011,126,0,25457,Alexandre Rocha,"10' 11""",21.75,2,15,7
2011,127,0,7457,Steve Flesch,"10' 10""",21.667,2,13,9
2011,127,0,27141,J.B. Holmes,"10' 10""",43.417,4,20,2
2011,127,0,31202,William McGirt,"10' 10""",43.417,4,16,4
2011,130,0,32102,Rickie Fowler,"10' 8""",63.917,6,20,4
2011,130,0,26851,Marc Leishman,"10' 8""",64.0,6,15,7
2011,132,0,23788,D.J. Trahan,"10' 7""",84.583,8,36,3
2011,133,0,26881,Jarrod Lyle,"10' 6""",52.333,5,15,2
2011,133,0,8375,Paul Stankowski,"10' 6""",10.5,1,11,11
2011,135,0,23673,Michael Connell,"10' 5""",10.417,1,10,10
2011,136,0,24024,Zach Johnson,"10' 4""",51.583,5,14,5
2011,137,0,29720,Andres Gonzales,"10' 2""",20.25,2,17,4
2011,138,0,29910,Blake Adams,"9' 11""",29.75,3,13,7
2011,139,0,1116,Michael Bradley,"9' 10""",39.167,4,18,2
2011,139,0,10733,Kent Jones,"9' 10""",39.167,4,26,3
2011,139,0,30692,Scott Stallings,"9' 10""",29.5,3,19,5
2011,142,0,32150,Michael Thompson,"9' 9""",29.333,3,13,7
2011,143,0,24290,D.J. Brigman,"9' 6""",28.417,3,14,6
2011,144,0,28158,Steve Marino,"9' 2""",55.0,6,22,4
2011,145,0,19970,Robert Karlsson,"9' 0""",35.917,4,15,4
2011,146,0,22293,Heath Slocum,"8' 9""",17.5,2,10,8
2011,147,0,26758,David Hearn,"8' 8""",34.667,4,21,4
2011,148,0,20127,Chris Riley,"8' 6""",16.917,2,11,6
2011,149,0,12652,Cameron Beckman,"8' 3""",16.5,2,14,3
2011,149,0,6527,Steve Stricker,"8' 3""",33.0,4,16,5
2011,151,0,23353,J.J. Henry,"8' 1""",24.25,3,12,5
2011,152,0,24846,Ricky Barnes,"7' 9""",15.5,2,15,"11"""
2011,153,0,23409,James Driscoll,"7' 6""",15.0,2,13,2
2011,153,0,24138,Ian Poulter,"7' 6""",14.917,2,8,7
2011,155,0,2206,David Toms,"7' 4""",14.667,2,10,5
2011,155,0,21878,Mark Wilson,"7' 4""",22.083,3,10,3
2011,157,0,28087,Kris Blanks,"6' 11""",20.833,3,15,3
2011,158,0,25572,Graeme McDowell,"6' 7""",13.167,2,8,6
2011,159,0,12510,Chad Campbell,"6' 3""",18.75,3,11,3
2011,160,0,20472,Alex Cejka,"5' 8""",16.917,3,8,3
2011,161,0,32876,Martin Piller,"5' 6""",5.5,1,6,6
2011,162,0,33911,Nate Smith,"5' 4""",21.25,4,9,3
2011,163,0,21805,Harrison Frazar,"5' 1""",5.083,1,5,5
2011,164,0,23541,Ben Crane,"5' 0""",15.0,3,13,"2"""
2011,165,0,6522,Ernie Els,"4' 9""",4.75,1,5,5
2011,166,0,34255,Joseph Bramlett,"4' 8""",4.667,1,5,5
2011,167,0,9011,David Duval,"4' 7""",9.083,2,9,"1"""
2011,168,0,22961,David Mathis,"4' 2""",8.25,2,7,1
2011,169,0,1313,Steve Elkington,"4' 0""",4.0,1,4,4
2011,170,0,20098,Stuart Appleby,"3' 5""",3.417,1,3,3
2011,171,0,23621,Rory Sabbatini,"2' 10""",2.833,1,3,3
2011,172,0,31557,Jim Herman,"2' 2""",6.583,3,4,"4"""
2011,173,0,22046,Geoff Ogilvy,"2' 0""",2.0,1,2,2
2011,174,0,20157,Retief Goosen,"1' 8""",1.667,1,2,2
2010,1,0,23135,Tim Clark,"79' 0""",79.0,1,79,79
2010,2,0,6012,Greg Kraft,"46' 8""",46.667,1,47,47
2010,3,0,29910,Blake Adams,"41' 8""",83.25,2,51,32
2010,4,0,21878,Mark Wilson,"38' 3""",76.417,2,46,31
2010,5,0,6004,Stephen Ames,"37' 2""",111.583,3,80,8
2010,6,0,22913,John Rollins,"36' 8""",110.0,3,55,18
2010,7,0,8537,J.P. Hayes,"36' 6""",109.417,3,55,18
2010,8,0,20105,Jeff Gove,"35' 5""",35.417,1,35,35
2010,9,0,22056,Cameron Percy,"35' 2""",70.333,2,54,16
2010,10,0,28500,Martin Flores,"34' 7""",103.833,3,51,6
2010,11,0,25720,Chad Collins,"34' 1""",34.083,1,34,34
2010,12,0,24138,Ian Poulter,"33' 3""",66.417,2,54,12
2010,13,0,19846,Brian Gay,"33' 2""",33.167,1,33,33
2010,14,0,23541,Ben Crane,"32' 10""",65.667,2,49,17
2010,15,0,27963,Chris Stroud,"31' 0""",31.0,1,31,31
2010,16,0,7749,Brett Quigley,"30' 10""",123.417,4,56,8
2010,17,0,28087,Kris Blanks,"30' 4""",30.333,1,30,30
2010,18,0,10809,Jim Furyk,"29' 10""",59.583,2,34,26
2010,18,0,22046,Geoff Ogilvy,"29' 10""",29.833,1,30,30
2010,20,0,32617,Jerod Turner,"28' 11""",57.75,2,49,9
2010,21,0,20574,Mathew Goggin,"28' 3""",141.417,5,66,6
2010,22,0,12510,Chad Campbell,"27' 11""",55.833,2,29,27
2010,23,0,28089,Jason Day,"27' 3""",81.833,3,36,21
2010,23,0,26420,Richard Johnson,"27' 3""",163.25,6,61,2
2010,25,0,25190,Jeff Quinney,"27' 1""",81.25,3,54,8
2010,26,0,20663,Brenden Pappas,"26' 11""",26.917,1,27,27
2010,26,0,2239,Scott Verplank,"26' 11""",53.833,2,50,4
2010,28,0,12755,Vance Veazey,"26' 7""",26.583,1,27,27
2010,29,0,1577,Lee Janzen,"26' 6""",53.0,2,38,16
2010,30,0,26882,Michael Sim,"25' 5""",25.417,1,25,25
2010,31,0,10860,Justin Leonard,"25' 4""",25.333,1,25,25
2010,31,0,32640,Troy Merritt,"25' 4""",76.083,3,46,14
2010,33,0,6514,Kevin Johnson,"24' 11""",24.917,1,25,25
2010,34,0,22621,Ben Curtis,"24' 4""",48.583,2,34,15
2010,34,0,24502,Adam Scott,"24' 4""",97.167,4,45,9
2010,36,0,10585,Scott McCarron,"24' 3""",121.083,5,51,8
2010,37,0,20160,Charlie Wi,"23' 9""",95.083,4,48,10
2010,38,0,22371,Aaron Baddeley,"23' 8""",141.917,6,48,3
2010,38,0,21350,Ryuji Imada,"23' 8""",47.25,2,38,10
2010,40,0,28475,Jeff Overton,"23' 6""",94.0,4,59,1
2010,40,0,27330,Josh Teater,"23' 6""",117.417,5,51,12
2010,42,0,10425,Jay Williamson,"23' 2""",46.25,2,39,7
2010,43,0,21731,Freddie Jacobson,"23' 1""",46.083,2,27,19
2010,44,0,26679,Kevin Stadler,"23' 0""",160.833,7,64,4
2010,45,0,27060,John Mallinger,"22' 8""",67.917,3,29,17
2010,45,0,27770,Camilo Villegas,"22' 8""",90.583,4,42,8
2010,47,0,1810,Phil Mickelson,"22' 6""",112.5,5,65,7
2010,48,0,23307,Roger Tambellini,"22' 5""",44.833,2,26,19
2010,49,0,24024,Zach Johnson,"22' 3""",22.25,1,22,22
2010,50,0,1724,Jeff Maggert,"22' 0""",43.917,2,38,6
2010,51,0,26289,Boo Weekley,"21' 8""",129.833,6,50,7
2010,52,0,21949,Joe Ogilvie,"21' 6""",64.583,3,33,13
2010,53,0,1313,Steve Elkington,"21' 5""",21.417,1,21,21
2010,54,0,30925,Dustin Johnson,"21' 1""",147.75,7,50,4
2010,55,0,30946,Alex Prugh,"20' 9""",186.667,9,57,1
2010,56,0,24924,Bill Haas,"20' 6""",102.417,5,33,11
2010,57,0,25562,Andres Romero,"20' 4""",121.75,6,37,6
2010,58,0,20229,Stewart Cink,"20' 0""",60.083,3,29,14
2010,59,0,20127,Chris Riley,"19' 9""",59.333,3,32,9
2010,60,0,23548,Bill Lunde,"19' 7""",117.5,6,51,5
2010,60,0,24912,Will MacKenzie,"19' 7""",58.667,3,35,8
2010,62,0,25892,Steve Wheatcroft,"18' 10""",37.583,2,27,11
2010,63,0,20472,Alex Cejka,"18' 9""",56.25,3,28,8
2010,63,0,24358,Robert Garrigus,"18' 9""",56.167,3,42,6
2010,65,0,20848,Ángel Cabrera,"18' 3""",54.75,3,26,8
2010,66,0,23353,J.J. Henry,"18' 2""",54.5,3,39,4
2010,67,0,27214,Kevin Streelman,"18' 1""",54.333,3,29,10
2010,68,0,20098,Stuart Appleby,"17' 9""",88.917,5,39,3
2010,69,0,26596,Ryan Moore,"17' 7""",70.167,4,40,2
2010,69,0,10423,Mike Weir,"17' 7""",35.167,2,18,18
2010,71,0,26951,Johnson Wagner,"17' 6""",52.417,3,27,7
2010,72,0,6567,Vijay Singh,"17' 5""",69.667,4,56,"9"""
2010,73,0,28158,Steve Marino,"17' 2""",34.333,2,32,3
2010,74,0,24925,Jonathan Byrd,"17' 1""",68.167,4,24,14
2010,75,0,24361,Pat Perez,"16' 10""",33.583,2,27,6
2010,75,0,25818,Scott Piercy,"16' 10""",134.417,8,40,"11"""
2010,77,0,1249,John Daly,"16' 9""",66.833,4,27,"8"""
2010,77,0,24663,Y.E. Yang,"16' 9""",50.333,3,35,4
2010,79,0,32102,Rickie Fowler,"16' 4""",81.5,5,34,5
2010,80,0,10885,Robert Allenby,"16' 2""",64.583,4,36,4
2010,81,0,23349,Charles Warren,"16' 1""",112.5,7,41,4
2010,82,0,28780,Nicholas Thompson,"15' 9""",78.667,5,32,4
2010,83,0,1161,Mark Calcavecchia,"15' 8""",47.0,3,28,9
2010,83,0,20572,Rod Pampling,"15' 8""",47.0,3,28,6
2010,85,0,1707,Steve Lowery,"15' 7""",31.083,2,17,14
2010,86,0,6621,Joe Durant,"15' 5""",61.583,4,22,5
2010,86,0,7457,Steve Flesch,"15' 5""",46.167,3,36,"8"""
2010,86,0,23320,Ryan Palmer,"15' 5""",61.5,4,28,4
2010,86,0,6595,Kevin Sutherland,"15' 5""",123.5,8,34,8
2010,90,0,22946,Henrik Bjornstad,"15' 1""",45.167,3,40,"8"""
2010,91,0,23613,Rich Barcelo,"14' 8""",73.333,5,31,2
2010,92,0,23673,Michael Connell,"14' 1""",84.667,6,44,1
2010,92,0,9011,David Duval,"14' 1""",28.167,2,19,9
2010,94,0,25900,Lucas Glover,"13' 11""",69.417,5,28,3
2010,94,0,26301,James Nitties,"13' 11""",69.667,5,23,6
2010,94,0,25345,Carl Pettersson,"13' 11""",97.5,7,34,5
2010,97,0,1320,Bob Estes,"13' 10""",27.583,2,16,12
2010,97,0,1329,Brad Faxon,"13' 10""",27.667,2,22,6
2010,97,0,1948,Tim Petrovic,"13' 10""",27.667,2,15,13
2010,100,0,25364,Paul Casey,"13' 8""",95.833,7,29,4
2010,100,0,31560,Brian Stuard,"13' 8""",41.0,3,23,8
2010,102,0,12716,Charley Hoffman,"13' 7""",95.083,7,39,3
2010,103,0,7867,Woody Austin,"13' 6""",53.917,4,25,1
2010,104,0,24781,Hunter Mahan,"13' 3""",79.25,6,27,3
2010,105,0,20766,Padraig Harrington,"13' 2""",66.0,5,39,2
2010,106,0,28307,Matt Every,"13' 1""",39.167,3,15,11
2010,106,0,26851,Marc Leishman,"13' 1""",39.333,3,14,12
2010,108,0,23638,Brendon de Jonge,"12' 11""",77.333,6,17,1
2010,109,0,20070,Matt Bettencourt,"12' 9""",140.167,11,32,1
2010,109,0,25804,Bubba Watson,"12' 9""",89.333,7,33,4
2010,111,0,27797,Derek Lamely,"12' 8""",76.167,6,24,1
2010,112,0,20691,Greg Owen,"12' 6""",12.5,1,13,13
2010,113,0,24490,George McNeill,"12' 5""",49.583,4,36,1
2010,113,0,22293,Heath Slocum,"12' 5""",37.167,3,18,8
2010,115,0,25240,D.A. Points,"12' 4""",24.583,2,13,12
2010,116,0,26300,Matt Jones,"12' 3""",73.25,6,35,4
2010,116,0,23623,Bo Van Pelt,"12' 3""",73.583,6,26,1
2010,118,0,20157,Retief Goosen,"12' 2""",24.25,2,17,7
2010,118,0,27141,J.B. Holmes,"12' 2""",133.667,11,28,3
2010,120,0,23621,Rory Sabbatini,"12' 1""",36.167,3,18,6
2010,121,0,25396,Kevin Na,"12' 0""",23.917,2,14,10
2010,122,0,27649,Brandt Snedeker,"11' 11""",47.5,4,33,"8"""
2010,123,0,20378,Mathias Grönberg,"11' 10""",23.667,2,21,3
2010,124,0,6251,Chris DiMarco,"11' 9""",35.167,3,19,"5"""
2010,124,0,20436,Garrett Willis,"11' 9""",35.167,3,23,3
2010,126,0,24357,K.J. Choi,"11' 8""",46.667,4,25,4
2010,127,0,23108,Matt Kuchar,"11' 7""",34.667,3,14,10
2010,128,0,12705,Cliff Kresge,"11' 6""",34.583,3,13,9
2010,128,0,1941,Tom Pernice Jr.,"11' 6""",34.5,3,26,4
2010,128,0,26392,Chris Wilson,"11' 6""",11.5,1,12,12
2010,131,0,20850,Daniel Chopra,"11' 5""",34.25,3,16,6
2010,132,0,28237,Rory McIlroy,"11' 4""",45.25,4,27,4
2010,133,0,27095,Nick Watney,"11' 2""",55.667,5,28,3
2010,134,0,23788,D.J. Trahan,"11' 1""",77.667,7,21,4
2010,135,0,25686,Jason Dufner,"11' 0""",66.0,6,24,6
2010,135,0,24140,Sean O'Hair,"11' 0""",77.083,7,14,"9"""
2010,137,0,24846,Ricky Barnes,"10' 10""",43.167,4,24,2
2010,137,0,8725,Tom Gillis,"10' 10""",54.167,5,15,4
2010,139,0,26881,Jarrod Lyle,"10' 9""",21.417,2,13,9
2010,140,0,22378,Trevor Immelman,"10' 8""",21.333,2,19,3
2010,141,0,21959,Ted Purdy,"10' 5""",20.833,2,12,9
2010,142,0,6527,Steve Stricker,"10' 1""",30.333,3,12,8
2010,143,0,25632,Jimmy Walker,"9' 11""",19.75,2,12,8
2010,144,0,23409,James Driscoll,"9' 7""",38.333,4,18,3
2010,144,0,1766,Billy Mayfair,"9' 7""",28.75,3,12,7
2010,146,0,20686,Jeev Milkha Singh,"9' 6""",19.0,2,14,5
2010,147,0,23718,Nathan Green,"9' 4""",18.583,2,12,7
2010,147,0,27120,Troy Matteson,"9' 4""",37.417,4,25,2
2010,149,0,27436,Graham DeLaet,"9' 3""",27.833,3,13,7
2010,149,0,21961,Charles Howell III,"9' 3""",27.667,3,17,5
2010,151,0,27933,John Merrick,"9' 2""",27.5,3,18,3
2010,152,0,27936,Martin Laird,"9' 0""",98.917,11,21,2
2010,153,0,29221,Webb Simpson,"8' 8""",17.333,2,13,4
2010,154,0,27466,Spencer Levin,"8' 5""",16.75,2,10,6
2010,155,0,27302,Garth Mulroy,"8' 4""",33.25,4,15,3
2010,156,0,6643,Paul Goydos,"8' 1""",8.083,1,8,8
2010,156,0,27613,David Lutterus,"8' 1""",16.083,2,10,6
2010,158,0,20498,Briny Baird,"8' 0""",24.0,3,11,4
2010,158,0,23322,Brett Wetterich,"8' 0""",16.0,2,9,7
2010,160,0,1706,Davis Love III,"7' 11""",31.5,4,15,3
2010,161,0,29285,Brent Delahoussaye,"7' 9""",7.75,1,8,8
2010,162,0,21753,Brian Davis,"7' 5""",29.667,4,23,"11"""
2010,163,0,8075,Jerry Kelly,"7' 2""",14.333,2,10,5
2010,164,0,1945,Kenny Perry,"7' 1""",14.083,2,8,6
2010,164,0,28620,Aron Price,"7' 1""",21.333,3,15,2
2010,164,0,8375,Paul Stankowski,"7' 1""",7.083,1,7,7
2010,167,0,20593,Greg Chalmers,"6' 11""",27.5,4,21,2
2010,167,0,12782,Tim Herron,"6' 11""",13.833,2,9,5
2010,167,0,20645,John Senden,"6' 11""",20.833,3,10,3
2010,170,0,23325,Vaughn Taylor,"6' 10""",6.833,1,7,7
2010,171,0,22122,Andrew McLardy,"6' 9""",6.75,1,7,7
2010,172,0,2206,David Toms,"6' 2""",18.5,3,13,2
2010,173,0,6522,Ernie Els,"5' 8""",11.25,2,10,2
2010,174,0,11123,Chris Couch,"5' 4""",16.083,3,11,2
2010,175,0,26695,Michael Letzig,"5' 3""",31.583,6,8,2
2010,176,0,8385,Omar Uresti,"5' 2""",5.167,1,5,5
2010,177,0,12652,Cameron Beckman,"5' 0""",9.917,2,6,4
2010,177,0,1797,Rocco Mediate,"5' 0""",5.0,1,5,5
2010,179,0,1116,Michael Bradley,"4' 1""",4.083,1,4,4
2010,179,0,12714,Chris Tidland,"4' 1""",4.083,1,4,4
2010,181,0,23800,Bryce Molder,"3' 8""",7.333,2,4,3
2010,182,0,24507,Jason Bohn,"3' 7""",7.167,2,5,2
2010,183,0,33419,Cameron Tringale,"3' 3""",6.417,2,5,2
2010,184,0,22405,Justin Rose,"3' 2""",3.167,1,3,3
2010,185,0,26287,Roland Thatcher,"2' 5""",4.833,2,3,2
2009,1,0,30711,Colt Knost,"83' 9""",83.75,1,84,84
2009,2,0,19846,Brian Gay,"57' 3""",57.25,1,57,57
2009,3,0,28475,Jeff Overton,"37' 2""",186.0,5,92,8
2009,4,0,8931,Glen Day,"36' 9""",73.5,2,38,36
2009,5,0,1320,Bob Estes,"36' 2""",108.417,3,53,5
2009,6,0,23135,Tim Clark,"35' 6""",70.917,2,51,20
2009,7,0,22405,Justin Rose,"34' 9""",34.75,1,35,35
2009,8,0,26497,Casey Wittenberg,"32' 8""",97.917,3,77,5
2009,9,0,22913,John Rollins,"31' 8""",189.75,6,52,8
2009,10,0,24449,Parker McLachlin,"30' 10""",92.5,3,56,18
2009,11,0,24503,Jeff Klauk,"30' 9""",30.75,1,31,31
2009,12,0,23623,Bo Van Pelt,"27' 11""",167.583,6,65,7
2009,13,0,20070,Matt Bettencourt,"27' 3""",190.667,7,60,10
2009,14,0,22348,Nick O'Hern,"27' 2""",135.917,5,63,3
2009,15,0,30925,Dustin Johnson,"27' 0""",108.083,4,47,11
2009,16,0,26668,Marc Turnesa,"26' 10""",53.583,2,39,15
2009,17,0,20098,Stuart Appleby,"25' 10""",25.833,1,26,26
2009,18,0,23638,Brendon de Jonge,"25' 8""",51.333,2,30,21
2009,19,0,1948,Tim Petrovic,"25' 0""",50.0,2,43,7
2009,20,0,1928,Corey Pavin,"24' 5""",24.417,1,24,24
2009,21,0,1329,Brad Faxon,"24' 4""",48.667,2,47,2
2009,22,0,1577,Lee Janzen,"24' 2""",48.333,2,30,19
2009,22,0,26300,Matt Jones,"24' 2""",72.583,3,53,10
2009,24,0,23718,Nathan Green,"23' 10""",71.583,3,49,1
2009,25,0,22371,Aaron Baddeley,"23' 5""",163.833,7,38,9
2009,25,0,20160,Charlie Wi,"23' 5""",70.167,3,39,4
2009,27,0,20104,Ken Duke,"23' 2""",92.5,4,39,9
2009,28,0,25562,Andres Romero,"23' 1""",92.167,4,46,4
2009,29,0,23320,Ryan Palmer,"22' 11""",114.75,5,42,8
2009,30,0,10885,Robert Allenby,"22' 10""",91.417,4,60,5
2009,31,0,22961,David Mathis,"22' 9""",22.75,1,23,23
2009,32,0,21949,Joe Ogilvie,"22' 5""",112.083,5,56,4
2009,33,0,1706,Davis Love III,"22' 3""",111.083,5,45,8
2009,34,0,6197,Michael Allen,"21' 11""",87.75,4,29,12
2009,34,0,1724,Jeff Maggert,"21' 11""",65.75,3,34,3
2009,36,0,7749,Brett Quigley,"21' 6""",86.083,4,38,4
2009,37,0,1313,Steve Elkington,"21' 4""",42.667,2,27,16
2009,38,0,24490,George McNeill,"21' 3""",127.5,6,35,5
2009,39,0,26596,Ryan Moore,"21' 0""",63.083,3,29,7
2009,40,0,24781,Hunter Mahan,"20' 11""",83.583,4,38,4
2009,41,0,25345,Carl Pettersson,"20' 10""",104.0,5,45,5
2009,42,0,1797,Rocco Mediate,"20' 7""",82.333,4,38,5
2009,43,0,23788,D.J. Trahan,"20' 2""",141.167,7,37,4
2009,44,0,1945,Kenny Perry,"20' 0""",79.833,4,36,8
2009,44,0,20645,John Senden,"20' 0""",239.833,12,39,6
2009,46,0,23353,J.J. Henry,"19' 11""",139.583,7,45,3
2009,47,0,26476,Chez Reavie,"19' 10""",59.5,3,41,7
2009,48,0,1707,Steve Lowery,"19' 8""",58.917,3,47,5
2009,49,0,27214,Kevin Streelman,"19' 6""",97.583,5,43,2
2009,50,0,6004,Stephen Ames,"19' 5""",77.5,4,32,9
2009,50,0,28089,Jason Day,"19' 5""",77.667,4,32,6
2009,50,0,6527,Steve Stricker,"19' 5""",58.167,3,48,5
