YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,PAR OR BETTER,MISSED GIR
2005,0,6567,Vijay Singh,64.19,371,578
2005,0,10809,Jim Furyk,63.44,321,506
2005,0,1928,Corey Pavin,63.21,311,492
2005,0,6373,José María Olazábal,63.03,208,330
2005,0,6595,Kevin Sutherland,62.91,324,515
2005,0,2010,Loren Roberts,62.73,207,330
2005,0,1941,Tom Pernice Jr.,62.43,447,716
2005,0,1810,Phil Mickelson,62.36,275,441
2005,0,6575,Dudley Hart,62.33,316,507
2005,0,1381,Fred Funk,62.28,383,615
2005,0,24361,Pat Perez,62.24,361,580
2005,0,25396,Kevin Na,62.21,382,614
2005,0,8793,Tiger Woods,62.09,249,401
2005,0,19846,Brian Gay,61.9,416,672
2005,0,6527,Steve Stricker,61.81,267,432
2005,0,21753,Brian Davis,61.77,286,463
2005,0,19972,José Coceres,61.72,237,384
2005,0,22405,Justin Rose,61.72,337,546
2005,0,12782,Tim Herron,61.71,382,619
2005,0,26420,Richard Johnson,61.67,177,287
2005,0,20474,Phillip Price,61.66,283,459
2005,0,20850,Daniel Chopra,61.54,416,676
2005,0,1320,Bob Estes,61.54,360,585
2005,0,25345,Carl Pettersson,61.47,394,641
2005,0,23108,Matt Kuchar,61.35,246,401
2005,0,6251,Chris DiMarco,61.16,296,484
2005,0,7749,Brett Quigley,61.13,357,584
2005,0,12680,Shigeki Maruyama,60.98,372,610
2005,0,22295,Darron Stiles,60.92,279,458
2005,0,10425,Jay Williamson,60.74,212,349
2005,0,21350,Ryuji Imada,60.71,306,504
2005,0,1887,Mark O'Meara,60.67,290,478
2005,0,1313,Steve Elkington,60.61,240,396
2005,0,6004,Stephen Ames,60.56,327,540
2005,0,20160,Charlie Wi,60.47,283,468
2005,0,21878,Mark Wilson,60.47,260,430
2005,0,1797,Rocco Mediate,60.35,274,454
2005,0,12823,Carlos Franco,60.3,278,461
2005,0,22293,Heath Slocum,60.28,340,564
2005,0,1666,Bernhard Langer,60.19,254,422
2005,0,23983,Luke Donald,60.12,205,341
2005,0,23541,Ben Crane,60.08,301,501
2005,0,2104,Jeff Sluman,60.04,335,558
2005,0,8931,Glen Day,60.0,321,535
2005,0,1361,Dan Forsman,59.93,166,277
2005,0,8385,Omar Uresti,59.88,303,506
2005,0,1706,Davis Love III,59.82,268,448
2005,0,1487,Jeff Hart,59.71,246,412
2005,0,2214,Kirk Triplett,59.58,199,334
2005,0,20382,Stephen Leaney,59.54,309,519
2005,0,20099,Doug Barron,59.47,248,417
2005,0,20229,Stewart Cink,59.46,330,555
2005,0,1766,Billy Mayfair,59.44,359,604
2005,0,8537,J.P. Hayes,59.43,252,424
2005,0,21209,Sergio Garcia,59.42,205,345
2005,0,12660,Jesper Parnevik,59.41,341,574
2005,0,20098,Stuart Appleby,59.33,283,477
2005,0,20628,Arron Oberholser,59.31,223,376
2005,0,6034,Marco Dawson,59.25,285,481
2005,0,20623,Gavin Coles,59.24,282,476
2005,0,20548,Hidemichi Tanaka,59.21,360,608
2005,0,12602,Dean Wilson,59.21,315,532
2005,0,10860,Justin Leonard,59.19,277,468
2005,0,23409,James Driscoll,59.15,278,470
2005,0,1139,Olin Browne,59.09,312,528
2005,0,2223,Bob Tway,59.05,287,486
2005,0,21961,Charles Howell III,59.02,324,549
2005,0,24507,Jason Bohn,58.99,328,556
2005,0,1945,Kenny Perry,58.91,248,421
2005,0,8075,Jerry Kelly,58.87,355,603
2005,0,22371,Aaron Baddeley,58.82,340,578
2005,0,1823,Larry Mize,58.82,200,340
2005,0,21805,Harrison Frazar,58.72,357,608
2005,0,21806,Paul Gow,58.7,297,506
2005,0,2101,Joey Sindelar,58.5,344,588
2005,0,21949,Joe Ogilvie,58.47,397,679
2005,0,23725,Brendan Jones,58.44,277,474
2005,0,1132,Mark Brooks,58.43,305,522
2005,0,20645,John Senden,58.42,333,570
2005,0,10423,Mike Weir,58.41,264,452
2005,0,20121,Todd Fischer,58.35,395,677
2005,0,20127,Chris Riley,58.33,273,468
2005,0,27095,Nick Watney,58.3,316,542
2005,0,12454,Mario Tiziani,58.23,230,395
2005,0,23135,Tim Clark,58.21,326,560
2005,0,1685,J.L. Lewis,58.19,348,598
2005,0,1948,Tim Petrovic,58.19,341,586
2005,0,24357,K.J. Choi,58.17,274,471
2005,0,6332,Neal Lancaster,58.11,344,592
2005,0,21731,Freddie Jacobson,58.09,280,482
2005,0,22046,Geoff Ogilvy,58.06,324,558
2005,0,19881,Robert Damron,58.03,336,579
2005,0,1157,Tom Byrum,58.02,304,524
2005,0,8123,Jeff Brehaut,58.01,210,362
2005,0,10117,Bob Heintz,57.96,273,471
2005,0,1329,Brad Faxon,57.94,281,485
2005,0,23325,Vaughn Taylor,57.84,354,612
2005,0,24925,Jonathan Byrd,57.78,364,630
2005,0,25240,D.A. Points,57.75,328,568
2005,0,1577,Lee Janzen,57.72,273,473
2005,0,20691,Greg Owen,57.72,273,473
2005,0,24140,Sean O'Hair,57.71,337,584
2005,0,1024,Billy Andrade,57.7,311,539
2005,0,23353,J.J. Henry,57.51,314,546
2005,0,10201,Matt Gogel,57.5,295,513
2005,0,1761,Len Mattiace,57.5,387,673
2005,0,23621,Rory Sabbatini,57.48,315,548
2005,0,24024,Zach Johnson,57.37,327,570
2005,0,1161,Mark Calcavecchia,57.32,317,553
2005,0,2239,Scott Verplank,57.23,297,519
2005,0,24604,Hunter Haas,57.14,292,511
2005,0,1035,Tommy Armour III,57.12,337,590
2005,0,23623,Bo Van Pelt,57.1,358,627
2005,0,6621,Joe Durant,57.08,242,424
2005,0,1457,Jay Haas,56.98,200,351
2005,0,21633,Steve Allan,56.94,361,634
2005,0,2206,David Toms,56.86,257,452
2005,0,7867,Woody Austin,56.79,364,641
2005,0,1619,Skip Kendall,56.79,297,523
2005,0,1677,Tom Lehman,56.78,222,391
2005,0,12652,Cameron Beckman,56.6,330,583
2005,0,1142,Bart Bryant,56.58,288,509
2005,0,6573,Brandt Jobe,56.57,323,571
2005,0,8993,Franklin Langham,56.56,332,587
2005,0,20812,Tjaart van der Walt,56.47,192,340
2005,0,1388,Robert Gamez,56.43,329,583
2005,0,1553,John Huston,56.37,314,557
2005,0,25900,Lucas Glover,56.26,283,503
2005,0,22548,Patrick Sheehan,56.18,409,728
2005,0,20157,Retief Goosen,56.15,201,358
2005,0,20094,Jonathan Kaye,56.08,249,444
2005,0,26287,Roland Thatcher,56.0,224,400
2005,0,20572,Rod Pampling,55.96,291,520
2005,0,20498,Briny Baird,55.93,297,531
2005,0,1175,Jim Carter,55.93,231,413
2005,0,1707,Steve Lowery,55.9,341,610
2005,0,10733,Kent Jones,55.89,337,603
2005,0,1723,Andrew Magee,55.86,305,546
2005,0,1042,Paul Azinger,55.82,259,464
2005,0,24912,Will MacKenzie,55.82,254,455
2005,0,20472,Alex Cejka,55.73,282,506
2005,0,1599,Steve Jones,55.7,210,377
2005,0,24227,Justin Bolli,55.66,246,442
2005,0,12510,Chad Campbell,55.66,290,521
2005,0,12826,Paul Claxton,55.49,278,501
2005,0,6197,Michael Allen,55.45,336,606
2005,0,2246,Duffy Waldorf,55.44,275,496
2005,0,1127,Danny Briggs,55.43,245,442
2005,0,24502,Adam Scott,55.36,222,401
2005,0,1418,Bill Glasson,55.26,184,333
2005,0,20634,Peter Lonard,55.19,298,540
2005,0,23036,Chris Anderson,55.17,240,435
2005,0,8725,Tom Gillis,55.17,267,484
2005,0,28088,Matt Davidson,55.05,207,376
2005,0,23322,Brett Wetterich,54.98,232,422
2005,0,6515,Shaun Micheel,54.93,273,497
2005,0,21959,Ted Purdy,54.89,421,767
2005,0,7457,Steve Flesch,54.85,311,567
2005,0,24980,Scott Gutschewski,54.81,262,478
2005,0,10585,Scott McCarron,54.77,270,493
2005,0,21407,Arjun Atwal,54.74,225,411
2005,0,23497,Tag Ridings,54.72,313,572
2005,0,12645,Brent Geiberger,54.64,212,388
2005,0,26679,Kevin Stadler,54.61,320,586
2005,0,25847,Rob Rashell,54.51,260,477
2005,0,1724,Jeff Maggert,54.47,250,459
2005,0,1226,Fred Couples,54.38,211,388
2005,0,23788,D.J. Trahan,54.38,242,445
2005,0,20766,Padraig Harrington,54.35,175,322
2005,0,23320,Ryan Palmer,54.3,328,604
2005,0,19824,Craig Barlow,54.11,250,462
2005,0,8545,Glen Hnatiuk,54.09,172,318
2005,0,10885,Robert Allenby,53.99,264,489
2005,0,22913,John Rollins,53.92,316,586
2005,0,7223,Brian Bateman,53.59,321,599
2005,0,22621,Ben Curtis,53.59,239,446
2005,0,20396,Lee Westwood,53.53,167,312
2005,0,20502,Michael Long,53.15,236,444
2005,0,24138,Ian Poulter,53.13,204,384
2005,0,1473,Todd Hamilton,53.11,316,595
2005,0,23552,Hank Kuehne,53.06,295,556
2005,0,21951,Joey Snyder III,53.06,295,556
2005,0,23540,Jason Allred,53.01,282,532
2005,0,1219,John Cook,52.97,241,455
2005,0,11032,Frank Lickliter II,52.94,315,595
2005,0,10962,Bradley Hughes,52.89,174,329
2005,0,26758,David Hearn,52.82,206,390
2005,0,23614,Rich Beem,52.57,215,409
2005,0,21498,Hideto Tanihara,52.52,177,337
2005,0,1927,Dennis Paulson,52.34,224,428
2005,0,1249,John Daly,52.06,265,509
2005,0,24290,D.J. Brigman,51.81,243,469
2005,0,24781,Hunter Mahan,51.74,313,605
2005,0,12662,Thomas Levet,51.49,190,369
2005,0,23063,Scott Hend,51.45,249,484
2005,0,20663,Brenden Pappas,51.39,166,323
2005,0,20433,Mark Hensby,50.88,231,454
2005,0,6599,John Elliott,50.61,208,411
2005,0,23349,Charles Warren,50.52,245,485
2005,0,2106,Chris Smith,50.1,258,515
2005,0,10912,Craig Perks,47.75,212,444
2004,0,20157,Retief Goosen,66.13,205,310
2004,0,19972,José Coceres,65.01,275,423
2004,0,1810,Phil Mickelson,64.67,280,433
2004,0,20229,Stewart Cink,64.4,378,587
2004,0,12660,Jesper Parnevik,64.19,337,525
2004,0,6595,Kevin Sutherland,64.1,341,532
2004,0,6522,Ernie Els,64.07,230,359
2004,0,6373,José María Olazábal,63.82,224,351
2004,0,8385,Omar Uresti,63.81,365,572
2004,0,2214,Kirk Triplett,63.6,311,489
2004,0,1457,Jay Haas,63.4,298,470
2004,0,25396,Kevin Na,63.28,386,610
2004,0,1157,Tom Byrum,63.17,343,543
2004,0,23621,Rory Sabbatini,63.17,343,543
2004,0,1928,Corey Pavin,63.08,340,539
2004,0,1938,David Peoples,63.01,327,519
2004,0,8075,Jerry Kelly,62.74,394,628
2004,0,1619,Skip Kendall,62.41,415,665
2004,0,6567,Vijay Singh,62.36,333,534
2004,0,2010,Loren Roberts,62.32,296,475
2004,0,1968,Nick Price,62.23,229,368
2004,0,23541,Ben Crane,62.06,368,593
2004,0,10201,Matt Gogel,62.05,345,556
2004,0,1666,Bernhard Langer,61.92,213,344
2004,0,1329,Brad Faxon,61.87,383,619
2004,0,10860,Justin Leonard,61.85,321,519
2004,0,2239,Scott Verplank,61.82,319,516
2004,0,2223,Bob Tway,61.78,333,539
2004,0,1941,Tom Pernice Jr.,61.76,365,591
2004,0,12652,Cameron Beckman,61.75,352,570
2004,0,1887,Mark O'Meara,61.73,242,392
2004,0,1361,Dan Forsman,61.52,315,512
2004,0,1706,Davis Love III,61.49,297,483
2004,0,19846,Brian Gay,61.44,400,651
2004,0,1320,Bob Estes,61.35,281,458
2004,0,12680,Shigeki Maruyama,61.33,360,587
2004,0,6809,Bob Burns,61.3,358,584
2004,0,6251,Chris DiMarco,61.27,356,581
2004,0,1381,Fred Funk,61.24,365,596
2004,0,1677,Tom Lehman,61.18,208,340
2004,0,8793,Tiger Woods,61.07,262,429
2004,0,12823,Carlos Franco,61.03,343,562
2004,0,20098,Stuart Appleby,61.02,299,490
2004,0,1378,David Frost,60.9,310,509
2004,0,20572,Rod Pampling,60.73,348,573
2004,0,12645,Brent Geiberger,60.64,342,564
2004,0,21949,Joe Ogilvie,60.62,411,678
2004,0,25345,Carl Pettersson,60.58,375,619
2004,0,23135,Tim Clark,60.54,313,517
2004,0,1948,Tim Petrovic,60.51,426,704
2004,0,12602,Dean Wilson,60.47,410,678
2004,0,21893,Brian Kortan,60.38,256,424
2004,0,20127,Chris Riley,60.2,301,500
2004,0,22548,Patrick Sheehan,60.2,422,701
2004,0,6004,Stephen Ames,60.19,325,540
2004,0,20121,Todd Fischer,60.18,399,663
2004,0,20593,Greg Chalmers,60.16,299,497
2004,0,19825,Darren Clarke,60.13,187,311
2004,0,19881,Robert Damron,60.1,360,599
2004,0,23983,Luke Donald,59.95,238,397
2004,0,21961,Charles Howell III,59.81,369,617
2004,0,22405,Justin Rose,59.67,250,419
2004,0,21731,Freddie Jacobson,59.65,306,513
2004,0,22046,Geoff Ogilvy,59.54,309,519
2004,0,10912,Craig Perks,59.5,285,479
2004,0,1927,Dennis Paulson,59.41,281,473
2004,0,1139,Olin Browne,59.35,292,492
2004,0,8931,Glen Day,59.32,404,681
2004,0,24024,Zach Johnson,59.29,367,619
2004,0,20378,Mathias Grönberg,59.27,342,577
2004,0,6197,Michael Allen,59.23,324,547
2004,0,1161,Mark Calcavecchia,59.23,292,493
2004,0,1024,Billy Andrade,59.22,395,667
2004,0,7363,Craig Bowden,59.21,328,554
2004,0,20433,Mark Hensby,59.19,364,615
2004,0,6527,Steve Stricker,59.19,338,571
2004,0,10423,Mike Weir,59.17,271,458
2004,0,1577,Lee Janzen,59.16,281,475
2004,0,20628,Arron Oberholser,59.12,256,433
2004,0,22293,Heath Slocum,59.1,315,533
2004,0,1219,John Cook,59.06,189,320
2004,0,1388,Robert Gamez,59.06,375,635
2004,0,2099,Scott Simpson,59.04,222,376
2004,0,19824,Craig Barlow,59.03,268,454
2004,0,6621,Joe Durant,58.92,241,409
2004,0,12510,Chad Campbell,58.89,318,540
2004,0,8537,J.P. Hayes,58.86,289,491
2004,0,10425,Jay Williamson,58.85,359,610
2004,0,1142,Bart Bryant,58.81,227,386
2004,0,24925,Jonathan Byrd,58.75,339,577
2004,0,20382,Stephen Leaney,58.74,279,475
2004,0,1042,Paul Azinger,58.72,293,499
2004,0,1473,Todd Hamilton,58.71,347,591
2004,0,1761,Len Mattiace,58.7,324,552
2004,0,1527,Scott Hoch,58.68,169,288
2004,0,21633,Steve Allan,58.61,347,592
2004,0,1926,Steve Pate,58.53,254,434
2004,0,21959,Ted Purdy,58.51,385,658
2004,0,1920,Craig Parry,58.47,207,354
2004,0,1553,John Huston,58.41,184,315
2004,0,12782,Tim Herron,58.35,304,521
2004,0,10107,Deane Pappas,58.35,269,461
2004,0,23623,Bo Van Pelt,58.35,353,605
2004,0,6332,Neal Lancaster,58.29,369,633
2004,0,20850,Daniel Chopra,58.28,401,688
2004,0,6078,Esteban Toledo,58.2,376,646
2004,0,2104,Jeff Sluman,58.17,317,545
2004,0,23552,Hank Kuehne,58.15,346,595
2004,0,2101,Joey Sindelar,58.14,332,571
2004,0,26420,Richard Johnson,58.13,379,652
2004,0,23108,Matt Kuchar,58.11,301,518
2004,0,7721,Pat Bates,58.06,342,589
2004,0,22621,Ben Curtis,58.02,199,343
2004,0,7223,Brian Bateman,58.0,279,481
2004,0,2246,Duffy Waldorf,57.97,229,395
2004,0,24357,K.J. Choi,57.94,292,504
2004,0,20663,Brenden Pappas,57.92,417,720
2004,0,23353,J.J. Henry,57.9,359,620
2004,0,21805,Harrison Frazar,57.89,297,513
2004,0,24781,Hunter Mahan,57.89,356,615
2004,0,22913,John Rollins,57.77,331,573
2004,0,23497,Tag Ridings,57.76,186,322
2004,0,1261,Jay Delsing,57.73,269,466
2004,0,7749,Brett Quigley,57.71,348,603
2004,0,1685,J.L. Lewis,57.66,369,640
2004,0,10585,Scott McCarron,57.65,309,536
2004,0,23320,Ryan Palmer,57.65,358,621
2004,0,1127,Danny Briggs,57.63,268,465
2004,0,20634,Peter Lonard,57.6,254,441
2004,0,7457,Steve Flesch,57.5,372,647
2004,0,20548,Hidemichi Tanaka,57.46,312,543
2004,0,20585,Niclas Fasth,57.45,239,416
2004,0,12760,Danny Ellis,57.29,287,501
2004,0,12705,Cliff Kresge,57.28,354,618
2004,0,20472,Alex Cejka,57.02,260,456
2004,0,1313,Steve Elkington,56.99,212,372
2004,0,21407,Arjun Atwal,56.96,319,560
2004,0,6515,Shaun Micheel,56.93,308,541
2004,0,1707,Steve Lowery,56.75,328,578
2004,0,11032,Frank Lickliter II,56.7,309,545
2004,0,1724,Jeff Maggert,56.7,199,351
2004,0,2206,David Toms,56.67,238,420
2004,0,20645,John Senden,56.58,288,509
2004,0,1132,Mark Brooks,56.52,286,506
2004,0,24502,Adam Scott,56.52,182,322
2004,0,20029,Notah Begay III,56.37,230,408
2004,0,20094,Jonathan Kaye,56.33,258,458
2004,0,1035,Tommy Armour III,56.31,308,547
2004,0,1766,Billy Mayfair,56.23,361,642
2004,0,21878,Mark Wilson,56.2,195,347
2004,0,8339,Spike McRoy,56.17,323,575
2004,0,12753,David Morland IV,56.11,294,524
2004,0,22371,Aaron Baddeley,56.09,359,640
2004,0,1771,Blaine McCallister,56.05,250,446
2004,0,2002,John Riegger,56.05,176,314
2004,0,10885,Robert Allenby,55.96,263,470
2004,0,10213,Dicky Pride,55.9,237,424
2004,0,6575,Dudley Hart,55.8,202,362
2004,0,8123,Jeff Brehaut,55.54,351,632
2004,0,10733,Kent Jones,55.54,316,569
2004,0,25686,Jason Dufner,55.51,267,481
2004,0,1797,Rocco Mediate,55.37,165,298
2004,0,1249,John Daly,55.23,264,478
2004,0,24507,Jason Bohn,55.2,313,567
2004,0,24290,D.J. Brigman,55.13,258,468
2004,0,1203,Russ Cochran,55.07,201,365
2004,0,24361,Pat Perez,54.68,333,609
2004,0,23613,Rich Barcelo,54.57,227,416
2004,0,26287,Roland Thatcher,54.47,207,380
2004,0,1945,Kenny Perry,54.31,233,429
2004,0,23325,Vaughn Taylor,54.29,253,466
2004,0,20104,Ken Duke,54.27,324,597
2004,0,7867,Woody Austin,53.99,291,539
2004,0,21646,David Branshaw,53.91,269,499
2004,0,6613,Tommy Tolles,53.91,248,460
2004,0,23307,Roger Tambellini,53.58,277,517
2004,0,2049,Gene Sauers,53.43,296,554
2004,0,20498,Briny Baird,53.41,274,513
2004,0,8835,Kris Cox,53.29,259,486
2004,0,23614,Rich Beem,53.28,268,503
2004,0,2245,Grant Waite,53.17,268,504
2004,0,12394,Tom Carter,53.06,390,735
2004,0,12682,Hirofumi Miyase,53.01,238,449
2004,0,21209,Sergio Garcia,52.98,178,336
2004,0,6214,Guy Boros,52.69,235,446
2004,0,8337,Mike Heinen,52.11,185,355
2004,0,1226,Fred Couples,52.06,164,315
2004,0,20580,Andre Stolz,51.84,183,353
2004,0,25900,Lucas Glover,51.22,273,533
2004,0,7939,Dan Olsen,50.99,258,506
2004,0,2106,Chris Smith,50.54,283,560
2004,0,8881,Tripp Isenhour,50.0,175,350
2004,0,23063,Scott Hend,48.96,260,531
2004,0,23338,David Gossett,48.6,226,465
2004,0,25237,Kevin Muncrief,47.83,176,368
2004,0,11123,Chris Couch,42.78,166,388
2003,0,20628,Arron Oberholser,67.28,327,486
2003,0,20127,Chris Riley,65.65,409,623
2003,0,6567,Vijay Singh,64.86,360,555
2003,0,1928,Corey Pavin,63.9,377,590
2003,0,1938,David Peoples,63.74,334,524
2003,0,10809,Jim Furyk,63.33,342,540
2003,0,6573,Brandt Jobe,63.31,283,447
2003,0,20229,Stewart Cink,63.26,396,626
2003,0,2104,Jeff Sluman,63.25,370,585
2003,0,1361,Dan Forsman,63.1,313,496
2003,0,7721,Pat Bates,62.7,385,614
2003,0,6527,Steve Stricker,62.62,253,404
2003,0,10423,Mike Weir,62.47,288,461
2003,0,1378,David Frost,62.45,326,522
2003,0,2214,Kirk Triplett,62.45,311,498
2003,0,6643,Paul Goydos,62.15,330,531
2003,0,10425,Jay Williamson,62.09,362,583
2003,0,1968,Nick Price,62.04,255,411
2003,0,7749,Brett Quigley,61.87,331,535
2003,0,22548,Patrick Sheehan,61.87,383,619
2003,0,1457,Jay Haas,61.84,329,532
2003,0,19881,Robert Damron,61.83,392,634
2003,0,1945,Kenny Perry,61.78,333,539
2003,0,20098,Stuart Appleby,61.7,327,530
2003,0,2010,Loren Roberts,61.63,347,563
2003,0,12782,Tim Herron,61.58,375,609
2003,0,1619,Skip Kendall,61.57,407,661
2003,0,8075,Jerry Kelly,61.46,362,589
2003,0,1941,Tom Pernice Jr.,61.46,405,659
2003,0,11011,Mike Sposa,61.31,263,429
2003,0,20572,Rod Pampling,61.28,307,501
2003,0,6332,Neal Lancaster,61.11,385,630
2003,0,6004,Stephen Ames,61.1,311,509
2003,0,1161,Mark Calcavecchia,61.03,332,544
2003,0,1948,Tim Petrovic,60.97,389,638
2003,0,8633,Per-Ulrik Johansson,60.95,359,589
2003,0,22046,Geoff Ogilvy,60.89,316,519
2003,0,10860,Justin Leonard,60.81,287,472
2003,0,20548,Hidemichi Tanaka,60.78,389,640
2003,0,1329,Brad Faxon,60.76,384,632
2003,0,1157,Tom Byrum,60.75,387,637
2003,0,1381,Fred Funk,60.65,390,643
2003,0,21806,Paul Gow,60.62,234,386
2003,0,20436,Garrett Willis,60.62,374,617
2003,0,2239,Scott Verplank,60.57,341,563
2003,0,1723,Andrew Magee,60.55,307,507
2003,0,10213,Dicky Pride,60.53,273,451
2003,0,12645,Brent Geiberger,60.49,196,324
2003,0,10201,Matt Gogel,60.47,286,473
2003,0,7457,Steve Flesch,60.44,388,642
2003,0,20771,Steven Alker,60.41,351,581
2003,0,2002,John Riegger,60.41,177,293
2003,0,2206,David Toms,60.39,282,467
2003,0,1024,Billy Andrade,60.31,386,640
2003,0,6522,Ernie Els,60.29,205,340
2003,0,8931,Glen Day,60.28,349,579
2003,0,8793,Tiger Woods,60.16,231,384
2003,0,12680,Shigeki Maruyama,60.15,323,537
2003,0,19846,Brian Gay,60.0,393,655
2003,0,20573,Scott Laycock,59.91,269,449
2003,0,8123,Jeff Brehaut,59.9,351,586
2003,0,6575,Dudley Hart,59.9,251,419
2003,0,22371,Aaron Baddeley,59.87,285,476
2003,0,6595,Kevin Sutherland,59.85,322,538
2003,0,26420,Richard Johnson,59.79,342,572
2003,0,23541,Ben Crane,59.76,355,594
2003,0,20099,Doug Barron,59.73,350,586
2003,0,21961,Charles Howell III,59.7,397,665
2003,0,20645,John Senden,59.69,342,573
2003,0,23036,Chris Anderson,59.61,369,619
2003,0,1706,Davis Love III,59.59,264,443
2003,0,1475,Donnie Hammond,59.58,339,569
2003,0,20498,Briny Baird,59.52,325,546
2003,0,10885,Robert Allenby,59.5,263,442
2003,0,1766,Billy Mayfair,59.46,377,634
2003,0,20623,Gavin Coles,59.33,283,477
2003,0,6078,Esteban Toledo,59.29,386,651
2003,0,10107,Deane Pappas,59.24,298,503
2003,0,1761,Len Mattiace,59.22,382,645
2003,0,10585,Scott McCarron,59.21,315,532
2003,0,1175,Jim Carter,59.08,361,611
2003,0,1320,Bob Estes,59.0,318,539
2003,0,12705,Cliff Kresge,59.0,364,617
2003,0,20029,Notah Begay III,58.88,348,591
2003,0,1388,Robert Gamez,58.85,399,678
2003,0,2223,Bob Tway,58.75,272,463
2003,0,20094,Jonathan Kaye,58.64,302,515
2003,0,12652,Cameron Beckman,58.61,286,488
2003,0,21633,Steve Allan,58.59,191,326
2003,0,8545,Glen Hnatiuk,58.52,316,540
2003,0,12602,Dean Wilson,58.49,310,530
2003,0,23353,J.J. Henry,58.26,314,539
2003,0,24925,Jonathan Byrd,58.12,383,659
2003,0,6251,Chris DiMarco,58.08,320,551
2003,0,1139,Olin Browne,58.07,385,663
2003,0,23108,Matt Kuchar,58.06,227,391
2003,0,20121,Todd Fischer,58.05,364,627
2003,0,20157,Retief Goosen,58.05,202,348
2003,0,20095,Carl Paulson,58.01,355,612
2003,0,12823,Carlos Franco,58.0,319,550
2003,0,7867,Woody Austin,57.83,347,600
2003,0,6617,Brian Henninger,57.82,218,377
2003,0,2170,Hal Sutton,57.78,260,450
2003,0,21805,Harrison Frazar,57.75,287,497
2003,0,23135,Tim Clark,57.73,280,485
2003,0,23338,David Gossett,57.72,299,518
2003,0,24361,Pat Perez,57.72,355,615
2003,0,24357,K.J. Choi,57.53,359,624
2003,0,22295,Darron Stiles,57.46,312,543
2003,0,20472,Alex Cejka,57.43,313,545
2003,0,2101,Joey Sindelar,57.43,290,505
2003,0,1666,Bernhard Langer,57.37,249,434
2003,0,23621,Rory Sabbatini,57.33,348,607
2003,0,1724,Jeff Maggert,57.2,290,507
2003,0,1132,Mark Brooks,57.17,339,593
2003,0,21878,Mark Wilson,57.17,299,523
2003,0,8547,John Maginnes,57.14,324,567
2003,0,26950,John Morgan,57.12,305,534
2003,0,22913,John Rollins,57.02,329,577
2003,0,6515,Shaun Micheel,57.01,301,528
2003,0,23034,Brent Schwarzrock,56.94,197,346
2003,0,8537,J.P. Hayes,56.91,276,485
2003,0,10912,Craig Perks,56.87,298,524
2003,0,6809,Bob Burns,56.81,313,551
2003,0,2246,Duffy Waldorf,56.8,280,493
2003,0,10733,Kent Jones,56.78,226,398
2003,0,1553,John Huston,56.77,239,421
2003,0,19824,Craig Barlow,56.76,315,555
2003,0,21739,Aaron Barber,56.67,323,570
2003,0,8339,Spike McRoy,56.64,324,572
2003,0,1098,Jay Don Blake,56.6,270,477
2003,0,1577,Lee Janzen,56.58,288,509
2003,0,25345,Carl Pettersson,56.53,290,513
2003,0,1226,Fred Couples,56.45,245,434
2003,0,20568,Anthony Painter,56.38,336,596
2003,0,24502,Adam Scott,56.37,177,314
2003,0,23125,Brad Elder,56.35,182,323
2003,0,12660,Jesper Parnevik,56.34,360,639
2003,0,6034,Marco Dawson,56.24,266,473
2003,0,8375,Paul Stankowski,56.22,208,370
2003,0,1707,Steve Lowery,56.21,285,507
2003,0,1797,Rocco Mediate,56.15,251,447
2003,0,23983,Luke Donald,56.12,307,547
2003,0,1035,Tommy Armour III,56.1,216,385
2003,0,1042,Paul Azinger,56.09,267,476
2003,0,22621,Ben Curtis,56.09,244,435
2003,0,22293,Heath Slocum,55.96,324,579
2003,0,20940,Kenichi Kuboya,55.94,320,572
2003,0,11032,Frank Lickliter II,55.91,317,567
2003,0,7223,Brian Bateman,55.81,216,387
2003,0,1810,Phil Mickelson,55.8,279,500
2003,0,20634,Peter Lonard,55.79,323,579
2003,0,8725,Tom Gillis,55.42,220,397
2003,0,20593,Greg Chalmers,55.4,364,657
2003,0,20663,Brenden Pappas,55.32,333,602
2003,0,1569,Peter Jacobsen,55.28,246,445
2003,0,25692,Akio Sadakata,55.14,268,486
2003,0,25031,Andy Miller,55.13,285,517
2003,0,1307,Joel Edwards,55.06,212,385
2003,0,22892,Jason Gore,54.93,323,588
2003,0,6581,David Sutherland,54.85,215,392
