YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL RIGHT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
2010,4,0,24227,Justin Bolli,9.72,56,576,+0.09
2010,5,0,23108,Matt Kuchar,9.82,102,1039,-0.04
2010,6,0,22621,Ben Curtis,10.04,92,916,+0.11
2010,7,0,12602,Dean Wilson,10.15,66,650,-0.05
2010,8,0,10809,Jim Furyk,10.32,86,833,E
2010,9,0,6621,Joe Durant,10.39,82,789,+0.12
2010,10,0,20572,Rod Pampling,10.43,101,968,+0.12
2010,11,0,20472,Alex Cejka,10.53,98,931,+0.11
2010,12,0,8075,Jerry Kelly,10.58,121,1144,+0.18
2010,13,0,7363,Craig Bowden,10.68,71,665,+0.21
2010,14,0,23135,Tim Clark,10.69,101,945,+0.13
2010,15,0,1619,Skip Kendall,10.91,74,678,+0.19
2010,16,0,1945,Kenny Perry,11.0,86,782,+0.15
2010,17,0,22122,Andrew McLardy,11.2,68,607,+0.01
2010,18,0,27466,Spencer Levin,11.21,152,1356,E
2010,19,0,8375,Paul Stankowski,11.32,83,733,+0.04
2010,20,0,7457,Steve Flesch,11.36,101,889,-0.05
2010,21,0,27060,John Mallinger,11.5,103,896,+0.02
2010,21,0,25190,Jeff Quinney,11.5,127,1104,+0.07
2010,23,0,6595,Kevin Sutherland,11.52,124,1076,E
2010,24,0,22293,Heath Slocum,11.58,118,1019,+0.04
2010,25,0,26420,Richard Johnson,11.66,118,1012,+0.12
2010,26,0,11123,Chris Couch,11.75,96,817,+0.09
2010,27,0,7749,Brett Quigley,11.8,142,1203,+0.04
2010,28,0,23349,Charles Warren,12.02,91,757,+0.16
2010,29,0,6004,Stephen Ames,12.03,115,956,+0.08
2010,30,0,10860,Justin Leonard,12.19,122,1001,+0.08
2010,31,0,7867,Woody Austin,12.24,140,1144,+0.03
2010,32,0,20157,Retief Goosen,12.33,90,730,-0.06
2010,33,0,23541,Ben Crane,12.34,113,916,+0.03
2010,34,0,28620,Aron Price,12.43,107,861,+0.15
2010,35,0,6643,Paul Goydos,12.47,114,914,+0.11
2010,36,0,9011,David Duval,12.48,94,753,-0.01
2010,37,0,24024,Zach Johnson,12.62,132,1046,+0.14
2010,37,0,25345,Carl Pettersson,12.62,144,1141,+0.16
2010,39,0,24912,Will MacKenzie,12.63,119,942,+0.17
2010,40,0,27302,Garth Mulroy,12.65,73,577,+0.18
2010,41,0,22405,Justin Rose,12.67,122,963,-0.09
2010,42,0,23673,Michael Connell,12.68,135,1065,+0.13
2010,43,0,1724,Jeff Maggert,12.71,111,873,+0.14
2010,44,0,1706,Davis Love III,12.73,116,911,+0.06
2010,45,0,23325,Vaughn Taylor,12.74,139,1091,+0.08
2010,46,0,2239,Scott Verplank,12.77,99,775,+0.09
2010,47,0,8725,Tom Gillis,12.8,160,1250,+0.08
2010,48,0,6514,Kevin Johnson,12.82,86,671,+0.23
2010,48,0,21878,Mark Wilson,12.82,141,1100,+0.11
2010,50,0,20098,Stuart Appleby,12.83,155,1208,-0.05
2010,51,0,24924,Bill Haas,12.84,133,1036,-0.03
2010,51,0,6527,Steve Stricker,12.84,100,779,-0.08
2010,53,0,1797,Rocco Mediate,12.86,108,840,+0.24
2010,53,0,24361,Pat Perez,12.86,148,1151,+0.20
2010,53,0,26882,Michael Sim,12.86,94,731,+0.01
2010,56,0,26596,Ryan Moore,12.88,109,846,-0.05
2010,57,0,20574,Mathew Goggin,12.89,135,1047,+0.16
2010,58,0,23638,Brendon de Jonge,12.95,162,1251,+0.09
2010,59,0,1766,Billy Mayfair,12.96,117,903,E
2010,60,0,6251,Chris DiMarco,12.98,139,1071,+0.04
2010,61,0,21959,Ted Purdy,13.03,132,1013,+0.10
2010,62,0,1941,Tom Pernice Jr.,13.13,105,800,+0.11
2010,63,0,12705,Cliff Kresge,13.2,82,621,-0.05
2010,64,0,24507,Jason Bohn,13.23,134,1013,+0.19
2010,65,0,21350,Ryuji Imada,13.26,153,1154,+0.05
2010,66,0,26695,Michael Letzig,13.34,147,1102,+0.12
2010,67,0,32617,Jerod Turner,13.35,73,547,+0.25
2010,68,0,10585,Scott McCarron,13.4,153,1142,+0.08
2010,69,0,12510,Chad Campbell,13.43,151,1124,+0.11
2010,70,0,29910,Blake Adams,13.44,139,1034,+0.06
2010,71,0,29285,Brent Delahoussaye,13.45,87,647,+0.07
2010,72,0,20378,Mathias Grönberg,13.46,93,691,+0.14
2010,72,0,23353,J.J. Henry,13.46,146,1085,+0.05
2010,74,0,26679,Kevin Stadler,13.52,134,991,+0.09
2010,75,0,25892,Steve Wheatcroft,13.53,107,791,+0.14
2010,76,0,24357,K.J. Choi,13.54,114,842,+0.04
2010,77,0,20645,John Senden,13.55,163,1203,+0.04
2010,78,0,22946,Henrik Bjornstad,13.56,110,811,+0.10
2010,79,0,25364,Paul Casey,13.68,84,614,E
2010,80,0,29221,Webb Simpson,13.7,173,1263,+0.05
2010,80,0,26289,Boo Weekley,13.7,141,1029,+0.16
2010,82,0,24663,Y.E. Yang,13.72,111,809,+0.01
2010,83,0,25900,Lucas Glover,13.73,112,816,+0.05
2010,83,0,2206,David Toms,13.73,133,969,+0.07
2010,83,0,10425,Jay Williamson,13.73,116,845,+0.16
2010,86,0,28087,Kris Blanks,13.77,141,1024,+0.11
2010,87,0,27649,Brandt Snedeker,13.88,143,1030,+0.10
2010,88,0,6515,Shaun Micheel,13.92,102,733,+0.06
2010,89,0,27963,Chris Stroud,13.94,138,990,+0.01
2010,90,0,25396,Kevin Na,13.98,146,1044,+0.05
2010,91,0,28780,Nicholas Thompson,13.99,148,1058,+0.07
2010,92,0,26881,Jarrod Lyle,14.08,89,632,-0.02
2010,93,0,21753,Brian Davis,14.09,174,1235,+0.10
2010,94,0,25240,D.A. Points,14.1,154,1092,+0.07
2010,95,0,27933,John Merrick,14.12,180,1275,+0.14
2010,96,0,20498,Briny Baird,14.18,154,1086,+0.10
2010,97,0,25686,Jason Dufner,14.21,136,957,+0.13
2010,97,0,22378,Trevor Immelman,14.21,83,584,-0.05
2010,99,0,26951,Johnson Wagner,14.24,145,1018,+0.10
2010,100,0,27436,Graham DeLaet,14.29,149,1043,+0.06
2010,101,0,1116,Michael Bradley,14.33,134,935,+0.14
2010,101,0,28307,Matt Every,14.33,100,698,+0.10
2010,103,0,21209,Sergio Garcia,14.43,71,492,+0.01
2010,104,0,12714,Chris Tidland,14.47,136,940,+0.05
2010,105,0,31560,Brian Stuard,14.59,142,973,+0.10
2010,106,0,20127,Chris Riley,14.66,128,873,+0.10
2010,107,0,24781,Hunter Mahan,14.67,136,927,+0.06
2010,108,0,1313,Steve Elkington,14.69,119,810,+0.04
2010,109,0,1329,Brad Faxon,14.7,97,660,+0.25
2010,110,0,1707,Steve Lowery,14.72,112,761,+0.14
2010,111,0,30946,Alex Prugh,14.78,162,1096,+0.01
2010,112,0,26287,Roland Thatcher,14.82,138,931,+0.07
2010,113,0,27770,Camilo Villegas,14.86,115,774,+0.03
2010,114,0,24925,Jonathan Byrd,14.88,168,1129,+0.07
2010,115,0,26301,James Nitties,14.9,166,1114,+0.11
2010,116,0,20105,Jeff Gove,14.92,91,610,+0.33
2010,117,0,23718,Nathan Green,14.95,167,1117,+0.21
2010,118,0,23623,Bo Van Pelt,15.08,182,1207,+0.06
2010,119,0,32102,Rickie Fowler,15.11,173,1145,+0.01
2010,119,0,20691,Greg Owen,15.11,128,847,+0.19
2010,121,0,26392,Chris Wilson,15.21,108,710,+0.08
2010,122,0,20160,Charlie Wi,15.22,187,1229,+0.09
2010,123,0,1161,Mark Calcavecchia,15.28,70,458,+0.17
2010,124,0,6012,Greg Kraft,15.33,82,535,+0.27
2010,125,0,20229,Stewart Cink,15.4,138,896,+0.04
2010,126,0,12652,Cameron Beckman,15.44,126,816,+0.17
2010,127,0,12716,Charley Hoffman,15.58,165,1059,+0.11
2010,128,0,33419,Cameron Tringale,15.59,97,622,+0.06
2010,129,0,24502,Adam Scott,15.6,112,718,-0.01
2010,130,0,24140,Sean O'Hair,15.61,141,903,+0.01
2010,131,0,10885,Robert Allenby,15.62,132,845,-0.02
2010,132,0,27330,Josh Teater,15.71,198,1260,+0.18
2010,133,0,8537,J.P. Hayes,15.73,148,941,+0.14
2010,134,0,27214,Kevin Streelman,15.75,174,1105,+0.09
2010,135,0,26300,Matt Jones,15.76,173,1098,+0.08
2010,136,0,1948,Tim Petrovic,15.77,205,1300,+0.13
2010,137,0,23322,Brett Wetterich,15.83,116,733,-0.06
2010,138,0,28158,Steve Marino,15.96,139,871,+0.10
2010,139,0,20070,Matt Bettencourt,16.04,153,954,+0.07
2010,140,0,20686,Jeev Milkha Singh,16.11,115,714,+0.08
2010,141,0,23983,Luke Donald,16.14,117,725,+0.03
2010,142,0,1810,Phil Mickelson,16.22,126,777,-0.06
2010,143,0,24846,Ricky Barnes,16.27,184,1131,+0.04
2010,143,0,28237,Rory McIlroy,16.27,90,553,+0.12
2010,145,0,6567,Vijay Singh,16.31,128,785,+0.06
2010,146,0,20766,Padraig Harrington,16.33,98,600,-0.02
2010,147,0,12755,Vance Veazey,16.34,107,655,+0.20
2010,148,0,22913,John Rollins,16.44,171,1040,+0.04
2010,149,0,23307,Roger Tambellini,16.47,140,850,+0.14
2010,150,0,1577,Lee Janzen,16.48,158,959,+0.10
2010,151,0,21731,Freddie Jacobson,16.51,176,1066,+0.10
2010,152,0,23788,D.J. Trahan,16.67,188,1128,-0.01
2010,153,0,1320,Bob Estes,16.8,163,970,-0.05
2010,154,0,27141,J.B. Holmes,16.88,202,1197,+0.08
2010,155,0,23621,Rory Sabbatini,16.9,157,929,-0.01
2010,155,0,25804,Bubba Watson,16.9,155,917,+0.01
2010,157,0,20663,Brenden Pappas,17.07,128,750,+0.08
2010,158,0,23613,Rich Barcelo,17.31,135,780,+0.22
2010,159,0,32640,Troy Merritt,17.44,184,1055,+0.10
2010,160,0,27095,Nick Watney,17.5,168,960,-0.01
2010,161,0,28475,Jeff Overton,17.53,170,970,+0.08
2010,162,0,21949,Joe Ogilvie,17.56,207,1179,+0.07
2010,163,0,23320,Ryan Palmer,17.57,171,973,+0.02
2010,164,0,24138,Ian Poulter,17.63,82,465,+0.22
2010,165,0,28089,Jason Day,17.64,172,975,+0.04
2010,166,0,27936,Martin Laird,17.65,192,1088,+0.05
2010,167,0,22056,Cameron Percy,17.71,144,813,+0.01
2010,168,0,25720,Chad Collins,17.72,183,1033,+0.14
2010,169,0,23548,Bill Lunde,17.93,165,920,+0.10
2010,170,0,6522,Ernie Els,18.11,138,762,-0.03
2010,170,0,28500,Martin Flores,18.11,157,867,+0.08
2010,172,0,25562,Andres Romero,18.12,179,988,+0.12
2010,173,0,27120,Troy Matteson,18.23,198,1086,+0.08
2010,174,0,22046,Geoff Ogilvy,18.29,126,689,-0.02
2010,175,0,30925,Dustin Johnson,18.35,158,861,+0.07
2010,176,0,26851,Marc Leishman,18.64,184,987,+0.09
2010,177,0,12782,Tim Herron,18.69,177,947,+0.12
2010,178,0,23409,James Driscoll,18.76,191,1018,+0.02
2010,179,0,27797,Derek Lamely,18.79,164,873,+0.16
2010,180,0,1249,John Daly,18.87,120,636,+0.03
2010,181,0,23800,Bryce Molder,19.02,191,1004,+0.02
2010,182,0,25818,Scott Piercy,19.2,212,1104,+0.09
2010,183,0,27613,David Lutterus,19.3,148,767,+0.12
2010,183,0,10423,Mike Weir,19.3,105,544,+0.23
2010,185,0,22371,Aaron Baddeley,19.31,231,1196,+0.05
2010,186,0,20593,Greg Chalmers,19.62,235,1198,+0.10
2010,187,0,24358,Robert Garrigus,19.88,166,835,+0.13
2010,188,0,20850,Daniel Chopra,20.02,182,909,+0.04
2010,189,0,24490,George McNeill,20.13,193,959,+0.04
2010,190,0,21961,Charles Howell III,21.09,259,1228,-0.03
2010,191,0,20848,Ángel Cabrera,21.83,153,701,-0.04
2010,192,0,25632,Jimmy Walker,23.83,224,940,-0.01
2009,1,0,23135,Tim Clark,8.9,73,820,+0.07
2009,2,0,6621,Joe Durant,10.05,65,647,+0.32
2009,2,0,26476,Chez Reavie,10.05,98,975,+0.11
2009,4,0,22548,Patrick Sheehan,10.13,55,543,+0.20
2009,5,0,28118,Peter Tomasulo,10.16,64,630,+0.11
2009,6,0,22348,Nick O'Hern,10.45,122,1168,+0.09
2009,7,0,24357,K.J. Choi,10.57,74,700,+0.05
2009,8,0,1035,Tommy Armour III,10.75,77,716,E
2009,9,0,7457,Steve Flesch,10.88,94,864,+0.17
2009,10,0,26420,Richard Johnson,11.09,114,1028,+0.17
2009,11,0,6527,Steve Stricker,11.18,96,859,E
2009,12,0,10885,Robert Allenby,11.2,87,777,+0.09
2009,13,0,22295,Darron Stiles,11.21,65,580,+0.20
2009,14,0,24503,Jeff Klauk,11.24,137,1219,+0.07
2009,15,0,20498,Briny Baird,11.29,112,992,-0.01
2009,16,0,20572,Rod Pampling,11.3,100,885,+0.14
2009,17,0,10425,Jay Williamson,11.32,89,786,+0.01
2009,18,0,20574,Mathew Goggin,11.38,94,826,+0.17
2009,19,0,24507,Jason Bohn,11.43,129,1129,+0.15
2009,20,0,20645,John Senden,11.56,147,1272,+0.03
2009,21,0,6197,Michael Allen,11.57,93,804,+0.15
2009,21,0,10117,Bob Heintz,11.57,81,700,+0.20
2009,23,0,10860,Justin Leonard,11.64,122,1048,+0.03
2009,23,0,20127,Chris Riley,11.64,108,928,+0.12
2009,25,0,22892,Jason Gore,11.72,100,853,+0.22
2009,26,0,10809,Jim Furyk,11.76,106,901,-0.04
2009,27,0,1724,Jeff Maggert,11.78,118,1002,+0.09
2009,27,0,10585,Scott McCarron,11.78,132,1121,+0.11
2009,29,0,6539,Rick Price,11.82,67,567,+0.19
2009,30,0,20160,Charlie Wi,11.89,129,1085,+0.05
2009,31,0,1142,Bart Bryant,11.93,86,721,+0.24
2009,32,0,24024,Zach Johnson,11.96,132,1104,+0.08
2009,33,0,23325,Vaughn Taylor,12.01,131,1091,+0.10
2009,34,0,27060,John Mallinger,12.05,118,979,+0.14
2009,34,0,2206,David Toms,12.05,134,1112,+0.07
2009,36,0,8075,Jerry Kelly,12.06,129,1070,+0.07
2009,37,0,24925,Jonathan Byrd,12.15,132,1086,+0.05
2009,38,0,1677,Tom Lehman,12.16,59,485,+0.20
2009,39,0,28087,Kris Blanks,12.21,79,647,+0.06
2009,40,0,20472,Alex Cejka,12.27,121,986,+0.02
2009,40,0,26498,Matt Weibring,12.27,93,758,+0.10
2009,42,0,1945,Kenny Perry,12.29,125,1017,+0.15
2009,43,0,29221,Webb Simpson,12.33,146,1184,+0.10
2009,44,0,8931,Glen Day,12.36,109,882,+0.06
2009,45,0,1313,Steve Elkington,12.44,106,852,+0.08
2009,46,0,2214,Kirk Triplett,12.47,94,754,+0.16
2009,47,0,21753,Brian Davis,12.5,157,1256,+0.12
2009,47,0,22293,Heath Slocum,12.5,147,1176,+0.09
2009,49,0,12602,Dean Wilson,12.6,121,960,+0.08
2009,50,0,28780,Nicholas Thompson,12.65,151,1194,+0.08
2009,51,0,25396,Kevin Na,12.66,135,1066,+0.07
2009,52,0,26289,Boo Weekley,12.71,115,905,+0.02
2009,53,0,24663,Y.E. Yang,12.75,123,965,+0.07
2009,54,0,6643,Paul Goydos,12.93,117,905,+0.20
2009,55,0,20691,Greg Owen,12.95,147,1135,+0.06
2009,56,0,30711,Colt Knost,12.99,100,770,+0.20
2009,57,0,24924,Bill Haas,13.0,147,1131,-0.03
2009,58,0,19846,Brian Gay,13.02,149,1144,+0.15
2009,59,0,26596,Ryan Moore,13.05,134,1027,+0.10
2009,60,0,25190,Jeff Quinney,13.07,128,979,+0.16
2009,61,0,23541,Ben Crane,13.11,145,1106,+0.08
2009,62,0,23788,D.J. Trahan,13.13,146,1112,+0.10
2009,63,0,1928,Corey Pavin,13.17,98,744,+0.24
2009,64,0,2239,Scott Verplank,13.19,145,1099,+0.10
2009,65,0,6595,Kevin Sutherland,13.22,133,1006,+0.11
2009,66,0,25240,D.A. Points,13.27,158,1191,+0.03
2009,67,0,22913,John Rollins,13.29,145,1091,+0.06
2009,67,0,27649,Brandt Snedeker,13.29,120,903,+0.10
2009,69,0,1948,Tim Petrovic,13.33,158,1185,+0.02
2009,70,0,22621,Ben Curtis,13.39,88,657,+0.20
2009,71,0,23349,Charles Warren,13.42,98,730,+0.13
2009,72,0,23614,Rich Beem,13.43,107,797,+0.07
2009,73,0,6004,Stephen Ames,13.5,106,785,+0.06
2009,74,0,7867,Woody Austin,13.57,140,1032,+0.11
2009,75,0,27466,Spencer Levin,13.6,125,919,+0.06
2009,76,0,26951,Johnson Wagner,13.7,140,1022,+0.11
2009,77,0,24912,Will MacKenzie,13.73,116,845,+0.08
2009,78,0,1766,Billy Mayfair,13.75,131,953,+0.24
2009,79,0,6567,Vijay Singh,13.8,98,710,+0.13
2009,80,0,12705,Cliff Kresge,13.82,128,926,+0.13
2009,81,0,23108,Matt Kuchar,13.83,135,976,+0.10
2009,82,0,28089,Jason Day,13.84,94,679,E
2009,83,0,10733,Kent Jones,13.85,117,845,+0.03
2009,84,0,6012,Greg Kraft,13.91,79,568,+0.20
2009,85,0,24361,Pat Perez,13.93,119,854,+0.01
2009,86,0,23353,J.J. Henry,13.95,161,1154,+0.09
2009,87,0,21209,Sergio Garcia,13.98,85,608,-0.06
2009,88,0,1577,Lee Janzen,14.1,118,837,+0.18
2009,89,0,20634,Peter Lonard,14.11,149,1056,+0.13
2009,89,0,26668,Marc Turnesa,14.11,139,985,+0.15
2009,91,0,20070,Matt Bettencourt,14.14,168,1188,+0.17
2009,92,0,12652,Cameron Beckman,14.15,147,1039,+0.06
2009,93,0,7749,Brett Quigley,14.17,144,1016,+0.18
2009,94,0,1132,Mark Brooks,14.18,78,550,+0.13
2009,95,0,20098,Stuart Appleby,14.19,126,888,+0.10
2009,96,0,23983,Luke Donald,14.23,120,843,+0.03
2009,97,0,6251,Chris DiMarco,14.24,171,1201,+0.14
2009,98,0,25686,Jason Dufner,14.27,154,1079,+0.05
2009,99,0,21959,Ted Purdy,14.34,176,1227,+0.09
2009,99,0,21878,Mark Wilson,14.34,174,1213,+0.06
2009,101,0,28158,Steve Marino,14.36,167,1163,+0.05
2009,102,0,1941,Tom Pernice Jr.,14.37,148,1030,+0.06
2009,103,0,30927,Brendon Todd,14.38,92,640,+0.24
2009,104,0,24138,Ian Poulter,14.48,85,587,+0.04
2009,104,0,27963,Chris Stroud,14.48,151,1043,-0.01
2009,106,0,26679,Kevin Stadler,14.5,107,738,+0.08
2009,107,0,21949,Joe Ogilvie,14.56,152,1044,-0.01
2009,108,0,1320,Bob Estes,14.61,140,958,+0.05
2009,108,0,23718,Nathan Green,14.61,184,1259,+0.13
2009,110,0,24846,Ricky Barnes,14.66,102,696,+0.25
2009,110,0,22405,Justin Rose,14.66,116,791,+0.10
2009,112,0,24140,Sean O'Hair,14.69,119,810,-0.02
2009,113,0,25345,Carl Pettersson,14.71,150,1020,+0.05
2009,114,0,27683,Leif Olson,14.73,86,584,+0.13
2009,115,0,1329,Brad Faxon,15.01,107,713,+0.19
2009,116,0,6522,Ernie Els,15.03,113,752,+0.14
2009,117,0,23320,Ryan Palmer,15.06,144,956,+0.17
2009,118,0,9011,David Duval,15.11,89,589,+0.18
2009,119,0,20157,Retief Goosen,15.27,118,773,+0.03
2009,120,0,26881,Jarrod Lyle,15.38,106,689,+0.11
2009,121,0,1797,Rocco Mediate,15.44,141,913,+0.11
2009,122,0,25900,Lucas Glover,15.5,169,1090,+0.09
2009,123,0,21731,Freddie Jacobson,15.56,157,1009,+0.06
2009,124,0,27770,Camilo Villegas,15.57,121,777,-0.06
2009,125,0,22961,David Mathis,15.59,147,943,+0.09
2009,126,0,24781,Hunter Mahan,15.65,164,1048,+0.04
2009,127,0,20850,Daniel Chopra,15.67,179,1142,-0.03
2009,128,0,26497,Casey Wittenberg,15.78,116,735,+0.13
2009,129,0,26695,Michael Letzig,15.83,187,1181,+0.03
2009,130,0,12716,Charley Hoffman,15.9,189,1189,+0.12
2009,131,0,23800,Bryce Molder,15.94,120,753,+0.07
2009,132,0,21350,Ryuji Imada,16.0,152,950,+0.06
2009,133,0,30925,Dustin Johnson,16.13,140,868,-0.04
2009,134,0,1707,Steve Lowery,16.18,172,1063,+0.19
2009,134,0,23548,Bill Lunde,16.18,167,1032,+0.14
2009,136,0,23638,Brendon de Jonge,16.27,176,1082,+0.10
2009,137,0,24502,Adam Scott,16.29,94,577,+0.04
2009,138,0,1706,Davis Love III,16.42,175,1066,+0.09
2009,139,0,25804,Bubba Watson,16.43,127,773,+0.04
2009,140,0,20593,Greg Chalmers,16.55,161,973,-0.05
2009,141,0,27936,Martin Laird,16.57,142,857,+0.02
2009,142,0,1226,Fred Couples,16.58,95,573,+0.17
2009,143,0,22046,Geoff Ogilvy,16.71,134,802,-0.02
2009,144,0,28620,Aron Price,16.73,177,1058,+0.08
2009,145,0,27933,John Merrick,16.79,156,929,+0.07
2009,145,0,27214,Kevin Streelman,16.79,201,1197,+0.04
2009,145,0,27095,Nick Watney,16.79,156,929,+0.04
2009,148,0,10423,Mike Weir,16.81,156,928,+0.12
2009,149,0,12782,Tim Herron,16.85,186,1104,+0.08
2009,150,0,20766,Padraig Harrington,16.87,111,658,+0.10
2009,151,0,23623,Bo Van Pelt,16.92,191,1129,+0.04
2009,152,0,23048,Eric Axley,16.98,134,789,+0.26
2009,153,0,8845,Scott Sterling,17.09,94,550,+0.09
2009,154,0,25919,Brian Vranesh,17.17,102,594,+0.07
2009,155,0,1161,Mark Calcavecchia,17.21,147,854,+0.04
2009,156,0,1473,Todd Hamilton,17.31,152,878,+0.11
2009,157,0,23778,Brad Adamonis,17.41,145,833,+0.06
2009,158,0,8793,Tiger Woods,17.45,115,659,-0.13
2009,159,0,24490,George McNeill,17.55,183,1043,+0.02
2009,160,0,28475,Jeff Overton,17.57,184,1047,+0.13
2009,161,0,27120,Troy Matteson,17.95,215,1198,+0.01
2009,162,0,7223,Brian Bateman,18.03,119,660,+0.11
2009,162,0,20229,Stewart Cink,18.03,148,821,+0.06
2009,164,0,25562,Andres Romero,18.06,106,587,-0.01
2009,165,0,12510,Chad Campbell,18.18,178,979,+0.08
2009,166,0,29718,Anthony Kim,18.35,151,823,+0.04
2009,167,0,20104,Ken Duke,18.36,179,975,+0.13
2009,168,0,27141,J.B. Holmes,18.46,151,818,+0.13
2009,169,0,20848,Ángel Cabrera,18.53,96,518,E
2009,170,0,26301,James Nitties,18.55,195,1051,+0.12
2009,171,0,23497,Tag Ridings,18.72,105,561,+0.06
2009,172,0,1810,Phil Mickelson,18.74,122,651,+0.02
2009,173,0,24358,Robert Garrigus,19.28,187,970,+0.03
2009,174,0,31323,Gary Woodland,19.35,95,491,+0.09
2009,175,0,21961,Charles Howell III,19.37,220,1136,+0.05
2009,176,0,23621,Rory Sabbatini,19.44,179,921,+0.06
2009,177,0,31416,Derek Fathauer,19.77,137,693,+0.24
2009,178,0,25818,Scott Piercy,20.0,206,1030,+0.04
2009,179,0,26300,Matt Jones,20.13,121,601,+0.06
2009,180,0,22371,Aaron Baddeley,20.2,160,792,+0.11
2009,181,0,21805,Harrison Frazar,20.8,239,1149,+0.02
2009,182,0,26851,Marc Leishman,21.02,240,1142,+0.05
2009,183,0,25632,Jimmy Walker,21.4,183,855,+0.05
2009,184,0,24449,Parker McLachlin,22.49,206,916,+0.15
2008,1,0,1139,Olin Browne,5.47,53,969,+0.28
2008,2,0,22348,Nick O'Hern,8.11,80,986,+0.19
2008,3,0,22806,Doug LaBelle II,9.08,64,705,E
2008,4,0,19846,Brian Gay,9.85,118,1198,+0.11
2008,5,0,1388,Robert Gamez,10.24,100,977,+0.18
2008,6,0,10860,Justin Leonard,10.26,105,1023,+0.14
2008,7,0,19913,Ron Whittaker,10.3,58,563,+0.40
2008,8,0,22293,Heath Slocum,10.34,124,1199,+0.18
2008,9,0,1577,Lee Janzen,10.42,107,1027,+0.12
2008,10,0,9011,David Duval,10.47,56,535,+0.20
2008,11,0,6621,Joe Durant,10.68,117,1095,+0.09
2008,12,0,23353,J.J. Henry,10.7,146,1365,+0.08
2008,13,0,1313,Steve Elkington,10.76,109,1013,+0.11
2008,13,0,8385,Omar Uresti,10.76,94,874,+0.18
2008,15,0,26476,Chez Reavie,10.79,134,1242,+0.18
2008,16,0,27060,John Mallinger,10.93,127,1162,+0.11
2008,17,0,20623,Gavin Coles,10.98,67,610,+0.09
2008,18,0,10733,Kent Jones,11.02,84,762,+0.29
2008,19,0,2223,Bob Tway,11.15,88,789,+0.05
2008,20,0,23349,Charles Warren,11.25,115,1022,+0.05
2008,21,0,20645,John Senden,11.29,127,1125,+0.20
2008,22,0,8075,Jerry Kelly,11.36,117,1030,+0.06
2008,23,0,10505,Shane Bertsch,11.38,142,1248,+0.10
2008,24,0,20443,Jin Park,11.56,111,960,+0.14
2008,25,0,10875,Todd Demsey,11.58,113,976,+0.18
2008,26,0,10585,Scott McCarron,11.6,87,750,+0.08
2008,27,0,21461,Kenneth Ferrie,11.64,96,825,+0.16
2008,28,0,6643,Paul Goydos,11.67,109,934,+0.17
2008,29,0,7547,Craig Kanada,11.68,89,762,+0.20
2008,30,0,1142,Bart Bryant,11.7,109,932,+0.19
2008,30,0,23108,Matt Kuchar,11.7,114,974,+0.11
2008,32,0,20382,Stephen Leaney,11.72,73,623,+0.19
2008,33,0,21753,Brian Davis,11.79,167,1417,+0.16
2008,34,0,20572,Rod Pampling,11.83,111,938,+0.20
2008,35,0,6012,Greg Kraft,11.96,83,694,+0.17
2008,36,0,23320,Ryan Palmer,11.97,99,827,+0.09
2008,37,0,10425,Jay Williamson,12.06,134,1111,+0.11
2008,38,0,24024,Zach Johnson,12.07,120,994,+0.21
2008,39,0,12705,Cliff Kresge,12.12,122,1007,+0.17
2008,40,0,20634,Peter Lonard,12.13,134,1105,+0.03
2008,41,0,25396,Kevin Na,12.27,155,1263,+0.08
2008,42,0,12652,Cameron Beckman,12.35,126,1020,+0.13
2008,43,0,25345,Carl Pettersson,12.38,165,1333,+0.12
2008,44,0,7457,Steve Flesch,12.4,138,1113,+0.12
2008,45,0,22892,Jason Gore,12.5,147,1176,+0.16
2008,45,0,2239,Scott Verplank,12.5,113,904,+0.03
2008,47,0,1473,Todd Hamilton,12.52,128,1022,+0.19
2008,48,0,1724,Jeff Maggert,12.57,137,1090,+0.24
2008,49,0,25349,Tim Wilkinson,12.6,140,1111,+0.16
2008,50,0,8931,Glen Day,12.76,99,776,+0.15
2008,51,0,6575,Dudley Hart,12.85,119,926,+0.16
2008,51,0,22548,Patrick Sheehan,12.85,185,1440,+0.05
2008,53,0,22621,Ben Curtis,12.87,113,878,+0.03
2008,54,0,24925,Jonathan Byrd,12.96,138,1065,+0.13
2008,55,0,6197,Michael Allen,12.97,140,1079,+0.18
2008,56,0,7867,Woody Austin,13.05,160,1226,+0.06
2008,57,0,10809,Jim Furyk,13.11,138,1053,+0.10
2008,58,0,20105,Jeff Gove,13.14,80,609,+0.16
2008,59,0,28158,Steve Marino,13.2,189,1432,+0.12
2008,60,0,23541,Ben Crane,13.22,137,1036,+0.02
2008,61,0,12823,Carlos Franco,13.23,113,854,+0.12
2008,62,0,1945,Kenny Perry,13.25,168,1268,+0.10
2008,63,0,21949,Joe Ogilvie,13.28,160,1205,+0.13
2008,64,0,1948,Tim Petrovic,13.3,149,1120,+0.18
2008,65,0,23135,Tim Clark,13.31,135,1014,+0.12
2008,66,0,23614,Rich Beem,13.32,146,1096,+0.21
2008,67,0,24357,K.J. Choi,13.33,106,795,-0.08
2008,68,0,12826,Paul Claxton,13.35,92,689,+0.16
2008,68,0,20378,Mathias Grönberg,13.35,145,1086,+0.18
