YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL CLUB HEAD SPEED,TOTAL ATTEMPTS
2015,170,0,24024,Zach Johnson,107.74,926573.0,86
2015,171,0,25349,Tim Wilkinson,107.69,646150.0,60
2015,172,0,21878,Mark Wilson,107.25,890212.0,83
2015,173,0,30711,Colt Knost,107.19,954023.0,89
2015,174,0,24357,K.J. Choi,107.02,631424.0,59
2015,175,0,8075,Jerry Kelly,106.85,769339.0,72
2015,176,0,30927,Brendon Todd,106.8,875796.0,82
2015,177,0,31560,Brian Stuard,106.31,1009947.0,95
2015,178,0,34262,Jon Curran,106.17,775070.0,73
2015,179,0,20771,Steven Alker,106.13,626160.0,59
2015,180,0,21753,Brian Davis,105.49,896689.0,85
2015,181,0,23541,Ben Crane,104.59,564799.0,54
2015,182,0,10860,Justin Leonard,104.11,655876.0,63
2015,183,0,22293,Heath Slocum,103.6,455819.0,44
2015,184,0,2206,David Toms,101.87,631588.0,62
2014,1,0,25804,Bubba Watson,123.7,6432.24,52
2014,2,0,32334,Charlie Beljan,123.16,8867.7,72
2014,3,0,35300,Andrew Loupe,122.81,5894.84,48
2014,4,0,31323,Gary Woodland,122.5,8084.98,66
2014,5,0,36689,Brooks Koepka,122.33,4893.06,40
2014,6,0,27064,Jhonattan Vegas,121.74,8156.39,67
2014,7,0,28237,Rory McIlroy,121.56,5834.78,48
2014,8,0,30925,Dustin Johnson,121.34,4975.07,41
2014,9,0,30944,Jason Kokrak,120.57,7234.35,60
2014,10,0,21528,Henrik Stenson,120.36,3249.72,27
2014,11,0,21209,Sergio Garcia,119.83,4433.53,37
2014,12,0,27436,Graham DeLaet,119.8,6708.52,56
2014,13,0,24502,Adam Scott,119.58,6457.57,54
2014,14,0,27141,J.B. Holmes,119.45,7883.61,66
2014,15,0,29461,Jamie Lovemark,119.44,5255.38,44
2014,16,0,24358,Robert Garrigus,119.41,8358.53,70
2014,17,0,34264,Hudson Swafford,119.32,6324.15,53
2014,18,0,37273,Derek Ernst,119.21,7271.66,61
2014,19,0,34099,Harris English,119.02,7617.34,64
2014,20,0,32333,Kevin Tway,118.93,5708.5,48
2014,21,0,21961,Charles Howell III,118.58,11976.49,101
2014,22,0,34431,Robert Streb,118.53,8297.38,70
2014,23,0,20848,Ángel Cabrera,118.42,7934.37,67
2014,24,0,29289,S.Y. Noh,118.38,8878.35,75
2014,25,0,26300,Matt Jones,118.27,8278.76,70
2014,26,0,26331,Charl Schwartzel,118.21,6146.78,52
2014,27,0,34265,Will Wilcox,118.06,5076.47,43
2014,28,0,22378,Trevor Immelman,118.02,7907.61,67
2014,29,0,32102,Rickie Fowler,117.91,7428.46,63
2014,30,0,25364,Paul Casey,117.8,5183.08,44
2014,31,0,20229,Stewart Cink,117.78,8008.87,68
2014,32,0,22371,Aaron Baddeley,117.54,6817.39,58
2014,33,0,27095,Nick Watney,117.53,6581.95,56
2014,34,0,28089,Jason Day,117.49,3289.62,28
2014,35,0,23320,Ryan Palmer,117.24,7972.16,68
2014,36,0,29518,Brendan Steele,117.23,8675.21,74
2014,37,0,28500,Martin Flores,117.14,8668.1,74
2014,38,0,25632,Jimmy Walker,117.06,8311.43,71
2014,39,0,27408,Martin Kaymer,117.05,6086.65,52
2014,40,0,33141,Keegan Bradley,116.94,7600.93,65
2014,41,0,30692,Scott Stallings,116.68,7467.52,64
2014,42,0,32366,Kevin Chappell,116.64,10497.22,90
2014,42,0,22913,John Rollins,116.64,7464.8,64
2014,44,0,25900,Lucas Glover,116.6,5829.98,50
2014,45,0,26851,Marc Leishman,116.55,8158.33,70
2014,46,0,12716,Charley Hoffman,116.44,9664.46,83
2014,47,0,25274,Steven Bowditch,116.3,9419.99,81
2014,48,0,28486,Michael Putnam,116.25,10811.0,93
2014,49,0,24140,Sean O'Hair,116.1,7198.08,62
2014,50,0,33418,Shawn Stefani,116.07,6499.64,56
2014,51,0,24846,Ricky Barnes,115.98,9162.43,79
2014,52,0,34360,Patrick Reed,115.9,7881.08,68
2014,53,0,24490,George McNeill,115.87,7995.11,69
2014,54,0,24361,Pat Perez,115.73,8795.44,76
2014,55,0,30852,Ryo Ishikawa,115.7,6710.42,58
2014,56,0,1810,Phil Mickelson,115.62,5781.14,50
2014,57,0,30110,Kyle Stanley,115.52,8664.11,75
2014,58,0,20396,Lee Westwood,115.48,4850.31,42
2014,59,0,26329,Louis Oosthuizen,115.44,3116.81,27
2014,60,0,20645,John Senden,115.27,10489.31,91
2014,61,0,27936,Martin Laird,115.26,5301.83,46
2014,62,0,25562,Andres Romero,115.2,7026.92,61
2014,63,0,25191,Gonzalo Fernandez-Castaño,115.05,8628.63,75
2014,64,0,33413,Ben Martin,114.95,7126.94,62
2014,65,0,28132,Tyrone Van Aswegen,114.94,5287.08,46
2014,66,0,23638,Brendon de Jonge,114.91,11031.08,96
2014,67,0,28307,Matt Every,114.86,7695.56,67
2014,68,0,31557,Jim Herman,114.76,5508.37,48
2014,69,0,1706,Davis Love III,114.74,6540.18,57
2014,69,0,22405,Justin Rose,114.74,6196.0,54
2014,71,0,23409,James Driscoll,114.58,6072.93,53
2014,72,0,21731,Freddie Jacobson,114.51,8931.6,78
2014,73,0,27120,Troy Matteson,114.36,5717.93,50
2014,74,0,34098,Russell Henley,114.23,9023.95,79
2014,75,0,32839,Hideki Matsuyama,114.21,7652.15,67
2014,76,0,29740,Brad Fritsch,114.08,4220.98,37
2014,77,0,22046,Geoff Ogilvy,114.01,8094.43,71
2014,78,0,33461,Morgan Hoffmann,114.0,10374.18,91
2014,78,0,27770,Camilo Villegas,114.0,10716.23,94
2014,80,0,27330,Josh Teater,113.96,9116.55,80
2014,81,0,30750,Tommy Gainey,113.75,6938.67,61
2014,82,0,23353,J.J. Henry,113.72,8529.09,75
2014,83,0,26679,Kevin Stadler,113.67,7615.57,67
2014,83,0,32150,Michael Thompson,113.67,6706.26,59
2014,85,0,29420,Billy Horschel,113.65,7842.18,69
2014,86,0,24924,Bill Haas,113.6,9201.6,81
2014,87,0,26289,Boo Weekley,113.53,6244.05,55
2014,88,0,32448,James Hahn,113.52,8286.62,73
2014,89,0,28259,Sangmoon Bae,113.48,7716.58,68
2014,90,0,27214,Kevin Streelman,113.38,7596.34,67
2014,91,0,29425,Andrew Svoboda,113.26,8494.5,75
2014,92,0,24925,Jonathan Byrd,113.13,7579.79,67
2014,93,0,35541,John Peterson,113.12,6674.17,59
2014,93,0,25345,Carl Pettersson,113.12,10294.16,91
2014,95,0,35539,Luke Guthrie,113.08,9272.91,82
2014,96,0,23623,Bo Van Pelt,113.05,8252.9,73
2014,97,0,34563,Chesson Hadley,112.87,9029.63,80
2014,98,0,24494,Erik Compton,112.68,9352.03,83
2014,99,0,23621,Rory Sabbatini,112.61,7657.71,68
2014,100,0,25686,Jason Dufner,112.6,4729.23,42
2014,101,0,26956,Bronson La'Cassie,112.24,4489.63,40
2014,101,0,31193,Jim Renner,112.24,5948.59,53
2014,103,0,24781,Hunter Mahan,112.22,8753.38,78
2014,104,0,34409,David Lingmerth,112.21,8079.25,72
2014,104,0,25396,Kevin Na,112.21,9762.7,87
2014,106,0,35732,Wes Roach,112.19,6058.34,54
2014,107,0,29478,Kevin Kisner,112.17,8412.59,75
2014,108,0,26951,Johnson Wagner,112.14,6503.93,58
2014,109,0,32640,Troy Merritt,112.06,6835.63,61
2014,110,0,20498,Briny Baird,111.99,4367.72,39
2014,110,0,6522,Ernie Els,111.99,7279.6,65
2014,112,0,24912,Will MacKenzie,111.97,8957.62,80
2014,113,0,24138,Ian Poulter,111.95,4701.8,42
2014,114,0,20157,Retief Goosen,111.85,9842.55,88
2014,115,0,34021,Bud Cauley,111.84,5480.32,49
2014,116,0,29479,Scott Brown,111.83,9282.08,83
2014,117,0,12510,Chad Campbell,111.76,5140.98,46
2014,118,0,24663,Y.E. Yang,111.67,6923.59,62
2014,119,0,30926,Chris Kirk,111.66,9491.07,85
2014,120,0,29535,Brice Garnett,111.65,9155.14,82
2014,121,0,34046,Jordan Spieth,111.56,9705.73,87
2014,122,0,6567,Vijay Singh,111.43,8356.88,75
2014,123,0,10885,Robert Allenby,111.26,7120.37,64
2014,124,0,25240,D.A. Points,111.13,6001.25,54
2014,125,0,29221,Webb Simpson,111.11,8110.93,73
2014,126,0,29926,Danny Lee,111.05,7551.46,68
2014,126,0,27933,John Merrick,111.05,8329.01,75
2014,128,0,26596,Ryan Moore,110.99,7547.24,68
2014,129,0,27895,Jonas Blixt,110.95,4216.06,38
2014,129,0,28475,Jeff Overton,110.95,7655.43,69
2014,129,0,28780,Nicholas Thompson,110.95,7877.38,71
2014,132,0,35139,Richard Lee,110.93,7654.08,69
2014,133,0,33122,Russell Knox,110.77,10745.15,97
2014,134,0,31202,William McGirt,110.7,10516.12,95
2014,135,0,34174,John Huh,110.45,7841.61,71
2014,135,0,33419,Cameron Tringale,110.45,11707.57,106
2014,137,0,10809,Jim Furyk,110.26,8379.95,76
2014,138,0,27649,Brandt Snedeker,110.22,7384.58,67
2014,139,0,27644,Brian Harman,110.09,11780.07,107
2014,140,0,23983,Luke Donald,109.95,4618.03,42
2014,141,0,27556,Ted Potter Jr.,109.93,6925.77,63
2014,142,0,32200,Roberto Castro,109.82,6589.36,60
2014,143,0,20098,Stuart Appleby,109.78,9990.05,91
2014,144,0,7867,Woody Austin,109.77,6476.56,59
2014,144,0,25572,Graeme McDowell,109.77,5488.47,50
2014,146,0,27963,Chris Stroud,109.71,8008.92,73
2014,147,0,25834,Daniel Summerhays,109.62,10961.9,100
2014,148,0,25444,Justin Hicks,109.56,11393.84,104
2014,149,0,20593,Greg Chalmers,109.46,8866.48,81
2014,150,0,20104,Ken Duke,109.4,6892.51,63
2014,151,0,34261,Scott Langley,109.3,9071.71,83
2014,152,0,20160,Charlie Wi,109.19,7425.06,68
2014,153,0,31560,Brian Stuard,109.13,9166.92,84
2014,154,0,23800,Bryce Molder,108.98,7519.87,69
2014,155,0,24507,Jason Bohn,108.92,9149.55,84
2014,155,0,23108,Matt Kuchar,108.92,8713.59,80
2014,157,0,27466,Spencer Levin,108.49,5641.67,52
2014,158,0,25720,Chad Collins,108.36,6067.96,56
2014,159,0,29222,Billy Hurley III,108.34,8450.81,78
2014,160,0,30927,Brendon Todd,108.29,9962.26,92
2014,161,0,25349,Tim Wilkinson,107.99,8423.09,78
2014,162,0,26758,David Hearn,107.96,9931.99,92
2014,163,0,24024,Zach Johnson,107.73,9802.98,91
2014,164,0,24357,K.J. Choi,107.56,7636.46,71
2014,165,0,28092,D.H. Lee,107.28,5256.85,49
2014,166,0,22621,Ben Curtis,106.99,7489.28,70
2014,167,0,8075,Jerry Kelly,106.93,7592.07,71
2014,168,0,21878,Mark Wilson,106.83,6623.43,62
2014,169,0,10423,Mike Weir,106.74,5977.26,56
2014,170,0,23541,Ben Crane,106.64,9064.5,85
2014,171,0,21753,Brian Davis,106.54,9801.37,92
2014,172,0,22293,Heath Slocum,105.4,6745.59,64
2014,173,0,1724,Jeff Maggert,105.06,4727.53,45
2014,174,0,10860,Justin Leonard,104.38,7097.76,68
2014,175,0,2206,David Toms,103.97,5926.06,57
2014,176,0,19846,Brian Gay,103.79,6746.5,65
2014,177,0,23135,Tim Clark,103.48,6829.87,66
2013,1,0,32334,Charlie Beljan,124.45,5600.42,45
2013,2,0,25804,Bubba Watson,122.97,6394.18,52
2013,3,0,27129,Luke List,122.94,6269.95,51
2013,4,0,31323,Gary Woodland,122.27,6724.96,55
2013,5,0,30925,Dustin Johnson,122.0,4879.97,40
2013,6,0,28237,Rory McIlroy,121.25,4243.73,35
2013,7,0,27436,Graham DeLaet,120.96,8588.23,71
2013,8,0,23452,Nicolas Colsaerts,120.95,4354.1,36
2013,9,0,21209,Sergio Garcia,120.78,4468.87,37
2013,10,0,21528,Henrik Stenson,120.48,2770.94,23
2013,11,0,30944,Jason Kokrak,120.38,7584.01,63
2013,12,0,28089,Jason Day,120.26,5772.47,48
2013,13,0,24358,Robert Garrigus,120.17,4926.85,41
2013,14,0,20848,Ángel Cabrera,120.15,6608.07,55
2013,15,0,33869,Eric Meierdierks,120.08,4443.09,37
2013,16,0,37273,Derek Ernst,119.98,6478.87,54
2013,17,0,29289,S.Y. Noh,119.75,7185.07,60
2013,18,0,27095,Nick Watney,119.66,8735.09,73
2013,19,0,24502,Adam Scott,119.63,4546.11,38
2013,20,0,30110,Kyle Stanley,119.62,6699.0,56
2013,21,0,30692,Scott Stallings,119.33,7398.48,62
2013,22,0,23497,Tag Ridings,119.28,5725.32,48
2013,23,0,32698,Bobby Gates,119.27,4770.99,40
2013,24,0,22371,Aaron Baddeley,118.89,5706.5,48
2013,25,0,33141,Keegan Bradley,118.61,7234.95,61
2013,26,0,25632,Jimmy Walker,118.42,8881.65,75
2013,27,0,28500,Martin Flores,118.34,9230.66,78
2013,28,0,8793,Tiger Woods,118.3,3667.36,31
2013,29,0,34431,Robert Streb,118.27,7332.72,62
2013,30,0,22378,Trevor Immelman,118.12,6850.83,58
2013,31,0,26331,Charl Schwartzel,118.11,5787.49,49
2013,32,0,34099,Harris English,118.07,8382.69,71
2013,33,0,26300,Matt Jones,117.81,8246.78,70
2013,34,0,24361,Pat Perez,117.78,7655.93,65
2013,35,0,34360,Patrick Reed,117.62,7998.22,68
2013,36,0,23409,James Driscoll,117.47,7282.95,62
2013,37,0,21961,Charles Howell III,117.32,9502.98,81
2013,38,0,27408,Martin Kaymer,117.14,5271.23,45
2013,39,0,20691,Greg Owen,117.12,7612.99,65
2013,40,0,20229,Stewart Cink,117.1,4801.07,41
2013,41,0,25900,Lucas Glover,117.03,5734.66,49
2013,42,0,32366,Kevin Chappell,117.01,6786.37,58
2013,43,0,25274,Steven Bowditch,116.94,6899.4,59
2013,44,0,27936,Martin Laird,116.93,5378.89,46
2013,45,0,24140,Sean O'Hair,116.81,4672.21,40
2013,46,0,33418,Shawn Stefani,116.58,5129.45,44
2013,47,0,23320,Ryan Palmer,116.54,7342.31,63
2013,48,0,12716,Charley Hoffman,116.47,8851.38,76
2013,49,0,25818,Scott Piercy,116.43,6171.0,53
2013,50,0,24846,Ricky Barnes,116.33,6863.23,59
2013,51,0,26851,Marc Leishman,116.29,7442.86,64
2013,52,0,1810,Phil Mickelson,116.25,3022.46,26
2013,53,0,24490,George McNeill,116.18,6970.63,60
2013,54,0,31557,Jim Herman,116.12,4412.57,38
2013,55,0,23638,Brendon de Jonge,115.95,10551.16,91
2013,56,0,20645,John Senden,115.84,6950.62,60
2013,57,0,20396,Lee Westwood,115.8,6484.87,56
2013,58,0,33419,Cameron Tringale,115.78,7988.69,69
2013,59,0,29740,Brad Fritsch,115.66,8211.51,71
2013,60,0,32102,Rickie Fowler,115.64,6822.56,59
2013,61,0,27503,Steve LeBrun,115.51,5891.12,51
2013,62,0,22913,John Rollins,115.45,7735.04,67
2013,63,0,22405,Justin Rose,115.15,4606.15,40
2013,64,0,26679,Kevin Stadler,114.94,8390.85,73
2013,65,0,25562,Andres Romero,114.93,5401.49,47
2013,66,0,24924,Bill Haas,114.86,8040.48,70
2013,67,0,27120,Troy Matteson,114.8,6314.16,55
2013,68,0,30852,Ryo Ishikawa,114.55,6414.53,56
2013,69,0,27330,Josh Teater,114.48,6983.55,61
2013,70,0,29518,Brendan Steele,114.43,8582.27,75
2013,71,0,21731,Freddie Jacobson,114.42,5606.64,49
2013,72,0,26289,Boo Weekley,114.39,9951.54,87
2013,73,0,20766,Padraig Harrington,114.38,3660.22,32
2013,74,0,30163,Henrik Norlander,114.33,6288.11,55
2013,75,0,32448,James Hahn,114.3,7543.86,66
2013,76,0,8725,Tom Gillis,114.14,6962.31,61
2013,77,0,22056,Cameron Percy,114.13,6391.52,56
2013,78,0,33461,Morgan Hoffmann,114.12,6048.48,53
2013,79,0,29479,Scott Brown,114.1,6503.66,57
2013,80,0,22046,Geoff Ogilvy,114.08,4677.27,41
2013,81,0,24494,Erik Compton,114.06,7185.82,63
2013,82,0,23353,J.J. Henry,114.04,6158.32,54
2013,83,0,28259,Sangmoon Bae,114.0,8322.2,73
2013,83,0,27214,Kevin Streelman,114.0,8093.83,71
2013,85,0,34098,Russell Henley,113.98,7408.61,65
2013,86,0,6573,Brandt Jobe,113.97,5698.71,50
2013,87,0,1116,Michael Bradley,113.93,4215.32,37
2013,88,0,19970,Robert Karlsson,113.88,4327.51,38
2013,89,0,27770,Camilo Villegas,113.77,7394.78,65
2013,90,0,25345,Carl Pettersson,113.71,7163.67,63
2013,91,0,28475,Jeff Overton,113.58,8404.67,74
2013,92,0,29221,Webb Simpson,113.56,7381.25,65
2013,93,0,23788,D.J. Trahan,113.5,4085.88,36
2013,94,0,23621,Rory Sabbatini,113.39,8391.15,74
2013,95,0,12510,Chad Campbell,113.29,7703.61,68
2013,96,0,28307,Matt Every,113.24,9965.02,88
2013,97,0,28780,Nicholas Thompson,113.22,9849.95,87
2013,98,0,22792,Peter Hanson,113.18,3847.95,34
2013,98,0,27933,John Merrick,113.18,7469.99,66
2013,100,0,23623,Bo Van Pelt,113.13,5995.91,53
2013,101,0,29420,Billy Horschel,113.08,8933.48,79
2013,102,0,35539,Luke Guthrie,112.94,7792.73,69
2013,103,0,30750,Tommy Gainey,112.79,8459.12,75
2013,104,0,32200,Roberto Castro,112.56,8892.6,79
2013,105,0,30926,Chris Kirk,112.55,8891.79,79
2013,106,0,24781,Hunter Mahan,112.42,7644.51,68
2013,107,0,28679,Fabián Gómez,112.41,6295.09,56
2013,108,0,24399,Scott Gardiner,112.39,6181.6,55
2013,109,0,20098,Stuart Appleby,112.35,8538.36,76
2013,110,0,25686,Jason Dufner,112.32,7413.37,66
2013,111,0,24138,Ian Poulter,112.26,4041.31,36
2013,112,0,29425,Andrew Svoboda,112.25,4153.35,37
2013,113,0,27895,Jonas Blixt,112.05,8067.63,72
2013,114,0,10885,Robert Allenby,111.98,5262.98,47
2013,115,0,34046,Jordan Spieth,111.93,7947.04,71
2013,116,0,6567,Vijay Singh,111.92,5372.06,48
2013,117,0,12782,Tim Herron,111.9,4587.73,41
2013,118,0,25336,Alistair Presnell,111.83,5367.6,48
2013,119,0,6522,Ernie Els,111.79,5030.6,45
2013,120,0,32150,Michael Thompson,111.62,5692.77,51
2013,121,0,25834,Daniel Summerhays,111.56,9259.41,83
2013,122,0,24663,Y.E. Yang,111.47,4570.37,41
2013,123,0,20572,Rod Pampling,111.43,4011.37,36
2013,124,0,34409,David Lingmerth,111.39,6794.58,61
2013,125,0,1320,Bob Estes,111.09,5665.51,51
2013,126,0,6527,Steve Stricker,111.06,3886.97,35
2013,127,0,31202,William McGirt,111.0,7991.65,72
2013,128,0,27644,Brian Harman,110.83,8866.01,80
2013,129,0,26596,Ryan Moore,110.79,6758.28,61
2013,130,0,28455,Will Claxton,110.78,6425.37,58
2013,131,0,34174,John Huh,110.76,8417.71,76
2013,132,0,34021,Bud Cauley,110.74,5758.61,52
2013,133,0,23108,Matt Kuchar,110.7,8413.18,76
2013,134,0,27649,Brandt Snedeker,110.59,6524.84,59
2013,135,0,26951,Johnson Wagner,110.53,5747.76,52
2013,136,0,27556,Ted Potter Jr.,110.49,6297.97,57
2013,137,0,20104,Ken Duke,110.46,7952.92,72
2013,138,0,6004,Stephen Ames,110.39,4415.54,40
2013,139,0,35139,Richard Lee,110.38,8057.4,73
2013,140,0,23983,Luke Donald,110.27,4961.95,45
2013,141,0,25572,Graeme McDowell,110.22,4408.81,40
2013,142,0,36884,Ben Kohles,110.17,6830.83,62
2013,142,0,23325,Vaughn Taylor,110.17,4296.79,39
2013,144,0,28092,D.H. Lee,110.1,6495.94,59
2013,145,0,27963,Chris Stroud,109.81,8784.69,80
2013,146,0,25444,Justin Hicks,109.71,6363.32,58
2013,147,0,10809,Jim Furyk,109.62,7454.33,68
2013,148,0,25240,D.A. Points,109.54,7448.56,68
2013,149,0,20593,Greg Chalmers,109.44,8208.13,75
2013,150,0,31560,Brian Stuard,109.39,7329.12,67
2013,150,0,26497,Casey Wittenberg,109.39,6891.4,63
2013,152,0,24357,K.J. Choi,109.38,6562.61,60
2013,153,0,20160,Charlie Wi,109.33,7106.65,65
2013,154,0,10423,Mike Weir,109.06,4907.75,45
2013,155,0,22961,David Mathis,108.79,6636.49,61
2013,156,0,26758,David Hearn,108.67,8367.73,77
2013,157,0,24507,Jason Bohn,108.6,7601.74,70
2013,158,0,34261,Scott Langley,108.42,6830.57,63
2013,159,0,23541,Ben Crane,108.29,5847.74,54
2013,160,0,24227,Justin Bolli,108.24,5087.5,47
2013,160,0,22621,Ben Curtis,108.24,5195.29,48
2013,162,0,23800,Bryce Molder,108.06,7780.47,72
2013,163,0,21099,David Lynn,108.02,6049.17,56
2013,164,0,24024,Zach Johnson,108.01,7668.85,71
2013,165,0,26476,Chez Reavie,107.86,7873.82,73
2013,166,0,21878,Mark Wilson,107.37,5475.83,51
2013,167,0,21753,Brian Davis,107.36,9339.89,87
2013,168,0,22806,Doug LaBelle II,107.14,6535.49,61
2013,169,0,28135,Aaron Watkins,106.93,3849.51,36
2013,170,0,10213,Dicky Pride,106.83,6623.28,62
2013,171,0,10860,Justin Leonard,106.44,8302.16,78
2013,172,0,28310,Lee Williams,106.2,5734.86,54
2013,173,0,30711,Colt Knost,105.82,6454.95,61
2013,174,0,2206,David Toms,105.73,3277.68,31
2013,175,0,8075,Jerry Kelly,105.58,6968.58,66
2013,176,0,1724,Jeff Maggert,105.49,6223.77,59
2013,177,0,19846,Brian Gay,104.99,7874.19,75
2013,178,0,22295,Darron Stiles,104.89,4195.65,40
2013,179,0,23135,Tim Clark,104.58,4706.26,45
2013,180,0,20443,Jin Park,104.48,4806.3,46
2012,1,0,25804,Bubba Watson,124.69,6608.67,53
2012,2,0,31323,Gary Woodland,123.85,5449.44,44
2012,3,0,32334,Charlie Beljan,122.83,4667.39,38
2012,4,0,27064,Jhonattan Vegas,122.47,7960.53,65
2012,5,0,30925,Dustin Johnson,121.62,5351.33,44
2012,6,0,24358,Robert Garrigus,121.37,8010.39,66
2012,7,0,27141,J.B. Holmes,121.33,8978.55,74
2012,8,0,8793,Tiger Woods,120.94,4595.64,38
2012,9,0,21528,Henrik Stenson,120.71,1810.7,15
2012,10,0,28237,Rory McIlroy,120.21,4567.93,38
2012,11,0,27436,Graham DeLaet,120.04,7562.43,63
2012,12,0,32698,Bobby Gates,119.63,7297.31,61
2012,13,0,11123,Chris Couch,119.61,4664.86,39
2012,14,0,30110,Kyle Stanley,119.51,6334.27,53
2012,15,0,24502,Adam Scott,119.3,4772.1,40
2012,16,0,28089,Jason Day,119.16,5123.71,43
2012,17,0,21209,Sergio Garcia,119.13,5241.64,44
2012,18,0,20848,Ángel Cabrera,119.08,3929.72,33
2012,19,0,1249,John Daly,119.07,3572.15,30
2012,20,0,22371,Aaron Baddeley,119.05,5714.56,48
2012,21,0,30692,Scott Stallings,118.96,7851.61,66
2012,22,0,28500,Martin Flores,118.91,7848.01,66
2012,23,0,20691,Greg Owen,118.8,7484.71,63
2012,24,0,27095,Nick Watney,118.69,8783.15,74
2012,25,0,29289,S.Y. Noh,118.35,9467.91,80
2012,26,0,30944,Jason Kokrak,118.21,7328.99,62
2012,27,0,21961,Charles Howell III,118.19,7682.13,65
2012,28,0,22378,Trevor Immelman,118.16,6380.4,54
2012,29,0,33120,Mark Anderson,117.8,5654.24,48
2012,30,0,27936,Martin Laird,117.74,5651.64,48
2012,31,0,25818,Scott Piercy,117.59,8231.36,70
2012,32,0,23409,James Driscoll,117.54,7052.35,60
2012,33,0,24940,Edward Loar,117.51,4465.46,38
2012,34,0,34099,Harris English,117.48,9398.59,80
2012,35,0,25632,Jimmy Walker,117.43,8690.06,74
2012,36,0,32366,Kevin Chappell,117.33,8330.72,71
2012,37,0,20396,Lee Westwood,117.2,5039.43,43
2012,38,0,19970,Robert Karlsson,116.92,4559.93,39
2012,39,0,26331,Charl Schwartzel,116.89,4441.83,38
2012,40,0,33141,Keegan Bradley,116.83,6892.96,59
2012,41,0,20850,Daniel Chopra,116.81,4789.2,41
2012,41,0,1810,Phil Mickelson,116.81,6424.52,55
2012,43,0,26329,Louis Oosthuizen,116.79,5839.75,50
2012,44,0,27120,Troy Matteson,116.52,8156.34,70
2012,45,0,26300,Matt Jones,116.45,4657.97,40
2012,46,0,24140,Sean O'Hair,116.43,8033.76,69
2012,47,0,31558,J.J. Killeen,116.31,8025.13,69
2012,48,0,23320,Ryan Palmer,116.17,7899.46,68
2012,49,0,27797,Derek Lamely,116.12,5922.03,51
2012,50,0,24846,Ricky Barnes,116.05,8471.52,73
2012,51,0,20229,Stewart Cink,115.94,4869.37,42
2012,52,0,20645,John Senden,115.9,7417.5,64
2012,53,0,27330,Josh Teater,115.84,9266.81,80
2012,54,0,12716,Charley Hoffman,115.76,8681.85,75
2012,55,0,6573,Brandt Jobe,115.7,4280.92,37
2012,56,0,24490,George McNeill,115.68,6941.06,60
2012,57,0,23638,Brendon de Jonge,115.66,11334.53,98
2012,58,0,32102,Rickie Fowler,115.64,6823.04,59
2012,58,0,28308,Troy Kelly,115.64,5088.2,44
2012,60,0,24924,Bill Haas,115.55,7048.7,61
2012,61,0,26851,Marc Leishman,115.52,7508.56,65
2012,62,0,27214,Kevin Streelman,115.43,8426.62,73
2012,63,0,25562,Andres Romero,115.42,6117.1,53
2012,64,0,24361,Pat Perez,115.4,6577.97,57
2012,65,0,1706,Davis Love III,115.18,4722.46,41
2012,66,0,24925,Jonathan Byrd,115.14,5526.94,48
2012,67,0,23718,Nathan Green,114.97,5288.76,46
2012,68,0,22046,Geoff Ogilvy,114.96,6093.09,53
2012,69,0,20766,Padraig Harrington,114.92,4366.85,38
2012,70,0,26289,Boo Weekley,114.88,6318.67,55
2012,71,0,27302,Garth Mulroy,114.82,4592.84,40
2012,72,0,33419,Cameron Tringale,114.8,8380.56,73
2012,73,0,23788,D.J. Trahan,114.76,5738.06,50
2012,74,0,22405,Justin Rose,114.63,5731.55,50
2012,75,0,24494,Erik Compton,114.57,6416.08,56
2012,76,0,23903,Stephen Gangluff,114.56,4811.52,42
2012,77,0,21805,Harrison Frazar,114.39,4918.83,43
2012,78,0,28259,Sangmoon Bae,114.12,6504.95,57
2012,79,0,23623,Bo Van Pelt,114.09,7187.75,63
2012,80,0,1116,Michael Bradley,114.05,3991.68,35
2012,81,0,23353,J.J. Henry,114.03,5929.79,52
2012,82,0,8725,Tom Gillis,114.02,7639.18,67
2012,83,0,29926,Danny Lee,113.85,6034.16,53
2012,83,0,25345,Carl Pettersson,113.85,8652.6,76
2012,85,0,6567,Vijay Singh,113.75,8417.83,74
2012,86,0,29910,Blake Adams,113.63,7158.69,63
2012,87,0,26679,Kevin Stadler,113.62,6703.8,59
2012,88,0,30852,Ryo Ishikawa,113.55,3974.42,35
2012,89,0,28093,Miguel Angel Carballo,113.49,5447.7,48
2012,90,0,22913,John Rollins,113.48,7943.38,70
2012,91,0,21731,Freddie Jacobson,113.47,4992.57,44
2012,92,0,28307,Matt Every,113.43,6579.17,58
2012,93,0,29221,Webb Simpson,113.34,6800.43,60
2012,94,0,6522,Ernie Els,113.2,6905.31,61
2012,95,0,27933,John Merrick,113.11,7012.75,62
2012,96,0,20070,Matt Bettencourt,113.04,5086.94,45
2012,97,0,27770,Camilo Villegas,113.03,8251.36,73
2012,98,0,25396,Kevin Na,112.97,6778.29,60
2012,99,0,30750,Tommy Gainey,112.91,9822.94,87
2012,100,0,25834,Daniel Summerhays,112.88,7450.17,66
2012,101,0,12510,Chad Campbell,112.85,8238.22,73
2012,102,0,32200,Roberto Castro,112.83,7898.22,70
2012,102,0,31202,William McGirt,112.83,9252.21,82
2012,104,0,30926,Chris Kirk,112.78,9248.32,82
