YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
2008,50,0,1941,Tom Pernice Jr.,4
2008,50,0,23497,Tag Ridings,4
2008,50,0,2104,Jeff Sluman,4
2008,50,0,26679,Kevin Stadler,4
2008,50,0,8845,Scott Sterling,4
2008,50,0,27214,Kevin Streelman,4
2008,50,0,6078,Esteban Toledo,4
2008,50,0,26668,Marc Turnesa,4
2008,50,0,8385,Omar Uresti,4
2008,50,0,27064,Jhonattan Vegas,4
2008,50,0,25632,Jimmy Walker,4
2008,50,0,25349,Tim Wilkinson,4
2008,78,0,23540,Jason Allred,3
2008,78,0,20498,Briny Baird,3
2008,78,0,27766,Casey Bourque,3
2008,78,0,1132,Mark Brooks,3
2008,78,0,24925,Jonathan Byrd,3
2008,78,0,22621,Ben Curtis,3
2008,78,0,21753,Brian Davis,3
2008,78,0,1381,Fred Funk,3
2008,78,0,10809,Jim Furyk,3
2008,78,0,20433,Mark Hensby,3
2008,78,0,7547,Craig Kanada,3
2008,78,0,1823,Larry Mize,3
2008,78,0,24361,Pat Perez,3
2008,78,0,25594,Travis Perkins,3
2008,78,0,7749,Brett Quigley,3
2008,78,0,23621,Rory Sabbatini,3
2008,78,0,26675,Jon Turcott,3
2008,78,0,27770,Camilo Villegas,3
2008,96,0,20098,Stuart Appleby,2
2008,96,0,19803,Ryan Armour,2
2008,96,0,1042,Paul Azinger,2
2008,96,0,7223,Brian Bateman,2
2008,96,0,10505,Shane Bertsch,2
2008,96,0,24507,Jason Bohn,2
2008,96,0,24227,Justin Bolli,2
2008,96,0,25203,SSP Chawrasia,2
2008,96,0,20850,Daniel Chopra,2
2008,96,0,23409,James Driscoll,2
2008,96,0,23125,Brad Elder,2
2008,96,0,6522,Ernie Els,2
2008,96,0,1329,Brad Faxon,2
2008,96,0,21461,Kenneth Ferrie,2
2008,96,0,24725,Richard Finch,2
2008,96,0,24184,Alastair Forsyth,2
2008,96,0,32495,Rob Grube,2
2008,96,0,1473,Todd Hamilton,2
2008,96,0,10117,Bob Heintz,2
2008,96,0,21187,Hidemasa Hoshino,2
2008,96,0,27613,David Lutterus,2
2008,96,0,6090,Jim McGovern,2
2008,96,0,7235,John Morse,2
2008,96,0,22348,Nick O'Hern,2
2008,96,0,22046,Geoff Ogilvy,2
2008,96,0,32329,Stephen Poole,2
2008,96,0,1978,Fran Quinn,2
2008,96,0,25190,Jeff Quinney,2
2008,96,0,26882,Michael Sim,2
2008,96,0,27649,Brandt Snedeker,2
2008,96,0,22582,Kyle Thompson,2
2008,96,0,31114,Drew Weaver,2
2008,96,0,26497,Casey Wittenberg,2
2007,1,0,22293,Heath Slocum,17
2007,2,0,2239,Scott Verplank,14
2007,2,0,12602,Dean Wilson,14
2007,4,0,8793,Tiger Woods,11
2007,5,0,20645,John Senden,10
2007,6,0,20850,Daniel Chopra,9
2007,6,0,24449,Parker McLachlin,9
2007,8,0,20098,Stuart Appleby,8
2007,8,0,20104,Ken Duke,8
2007,8,0,1388,Robert Gamez,8
2007,8,0,21209,Sergio Garcia,8
2007,8,0,21731,Freddie Jacobson,8
2007,8,0,1766,Billy Mayfair,8
2007,8,0,23800,Bryce Molder,8
2007,8,0,27770,Camilo Villegas,8
2007,8,0,10423,Mike Weir,8
2007,8,0,20436,Garrett Willis,8
2007,18,0,8075,Jerry Kelly,7
2007,19,0,22378,Trevor Immelman,6
2007,19,0,23621,Rory Sabbatini,6
2007,21,0,6004,Stephen Ames,5
2007,21,0,21407,Arjun Atwal,5
2007,21,0,20472,Alex Cejka,5
2007,21,0,20229,Stewart Cink,5
2007,21,0,6621,Joe Durant,5
2007,21,0,19846,Brian Gay,5
2007,21,0,20378,Mathias Grönberg,5
2007,21,0,10117,Bob Heintz,5
2007,21,0,7547,Craig Kanada,5
2007,21,0,12680,Shigeki Maruyama,5
2007,21,0,22348,Nick O'Hern,5
2007,21,0,28475,Jeff Overton,5
2007,21,0,23497,Tag Ridings,5
2007,21,0,21660,Jason Schultz,5
2007,21,0,6567,Vijay Singh,5
2007,21,0,26679,Kevin Stadler,5
2007,21,0,21528,Henrik Stenson,5
2007,21,0,23322,Brett Wetterich,5
2007,39,0,29416,Andy Bare,4
2007,39,0,19824,Craig Barlow,4
2007,39,0,1132,Mark Brooks,4
2007,39,0,26500,Alejandro Cañizares,4
2007,39,0,23135,Tim Clark,4
2007,39,0,1203,Russ Cochran,4
2007,39,0,20121,Todd Fischer,4
2007,39,0,20105,Jeff Gove,4
2007,39,0,8537,J.P. Hayes,4
2007,39,0,27141,J.B. Holmes,4
2007,39,0,21350,Ryuji Imada,4
2007,39,0,6332,Neal Lancaster,4
2007,39,0,10860,Justin Leonard,4
2007,39,0,27129,Luke List,4
2007,39,0,12660,Jesper Parnevik,4
2007,39,0,1941,Tom Pernice Jr.,4
2007,39,0,29476,Kyle Reifers,4
2007,39,0,25679,B.J. Staten,4
2007,39,0,12663,Phil Tataurangi,4
2007,39,0,23349,Charles Warren,4
2007,39,0,28310,Lee Williams,4
2007,39,0,21878,Mark Wilson,4
2007,61,0,20848,Ángel Cabrera,3
2007,61,0,21753,Brian Davis,3
2007,61,0,23983,Luke Donald,3
2007,61,0,10809,Jim Furyk,3
2007,61,0,6643,Paul Goydos,3
2007,61,0,24980,Scott Gutschewski,3
2007,61,0,6575,Dudley Hart,3
2007,61,0,20433,Mark Hensby,3
2007,61,0,24024,Zach Johnson,3
2007,61,0,29718,Anthony Kim,3
2007,61,0,6012,Greg Kraft,3
2007,61,0,1666,Bernhard Langer,3
2007,61,0,6350,Bob May,3
2007,61,0,6515,Shaun Micheel,3
2007,61,0,2206,David Toms,3
2007,76,0,7223,Brian Bateman,2
2007,76,0,11123,Chris Couch,2
2007,76,0,22621,Ben Curtis,2
2007,76,0,27776,Pelle Edberg,2
2007,76,0,1329,Brad Faxon,2
2007,76,0,29419,Tadd Fujikawa,2
2007,76,0,25900,Lucas Glover,2
2007,76,0,24924,Bill Haas,2
2007,76,0,12782,Tim Herron,2
2007,76,0,6799,Tim Hogarth,2
2007,76,0,1677,Tom Lehman,2
2007,76,0,20726,Alan McLean,2
2007,76,0,27933,John Merrick,2
2007,76,0,25396,Kevin Na,2
2007,76,0,20572,Rod Pampling,2
2007,76,0,24361,Pat Perez,2
2007,76,0,10912,Craig Perks,2
2007,76,0,24138,Ian Poulter,2
2007,76,0,22405,Justin Rose,2
2007,76,0,2036,Jim Rutledge,2
2006,1,0,6621,Joe Durant,17
2006,2,0,1682,Wayne Levi,14
2006,3,0,6197,Michael Allen,12
2006,4,0,1666,Bernhard Langer,11
2006,5,0,26420,Richard Johnson,10
2006,6,0,24846,Ricky Barnes,8
2006,6,0,20104,Ken Duke,8
2006,6,0,26287,Roland Thatcher,8
2006,9,0,10565,Ian Leggatt,7
2006,9,0,25572,Graeme McDowell,7
2006,11,0,20498,Briny Baird,6
2006,11,0,24138,Ian Poulter,6
2006,11,0,21660,Jason Schultz,6
2006,11,0,2110,Jerry Smith,6
2006,11,0,8793,Tiger Woods,6
2006,16,0,27088,Johan Edfors,5
2006,16,0,28307,Matt Every,5
2006,16,0,10733,Kent Jones,5
2006,16,0,25034,James McLean,5
2006,16,0,6373,José María Olazábal,5
2006,16,0,20812,Tjaart van der Walt,5
2006,16,0,21878,Mark Wilson,5
2006,23,0,20400,Michael Campbell,4
2006,23,0,20593,Greg Chalmers,4
2006,23,0,25935,John Engler Jr.,4
2006,23,0,20574,Mathew Goggin,4
2006,23,0,29720,Andres Gonzales,4
2006,23,0,6643,Paul Goydos,4
2006,23,0,20859,Anders Hansen,4
2006,23,0,24511,Thongchai Jaidee,4
2006,23,0,23821,Yusaku Miyazato,4
2006,23,0,25240,D.A. Points,4
2006,23,0,1960,Don Pooley,4
2006,23,0,22117,Jyoti Randhawa,4
2006,23,0,23797,Brett Rumford,4
2006,23,0,24502,Adam Scott,4
2006,23,0,25321,Lee Slattery,4
2006,23,0,11011,Mike Sposa,4
2006,23,0,22295,Darron Stiles,4
2006,23,0,6527,Steve Stricker,4
2006,23,0,23788,D.J. Trahan,4
2006,23,0,22951,Azuma Yano,4
2006,43,0,12652,Cameron Beckman,3
2006,43,0,1249,John Daly,3
2006,43,0,23983,Luke Donald,3
2006,43,0,20608,David Howell,3
2006,43,0,21350,Ryuji Imada,3
2006,43,0,22378,Trevor Immelman,3
2006,43,0,29718,Anthony Kim,3
2006,43,0,10860,Justin Leonard,3
2006,43,0,20631,David McKenzie,3
2006,43,0,1823,Larry Mize,3
2006,43,0,12660,Jesper Parnevik,3
2006,43,0,22405,Justin Rose,3
2006,43,0,2135,Mike Standly,3
2006,43,0,8385,Omar Uresti,3
2006,57,0,27624,Benoit Beisser,2
2006,57,0,23135,Tim Clark,2
2006,57,0,23673,Michael Connell,2
2006,57,0,1226,Fred Couples,2
2006,57,0,23541,Ben Crane,2
2006,57,0,12760,Danny Ellis,2
2006,57,0,10809,Jim Furyk,2
2006,57,0,21209,Sergio Garcia,2
2006,57,0,24358,Robert Garrigus,2
2006,57,0,25900,Lucas Glover,2
2006,57,0,20157,Retief Goosen,2
2006,57,0,23353,J.J. Henry,2
2006,57,0,20433,Mark Hensby,2
2006,57,0,21007,Gabriel Hjertstedt,2
2006,57,0,1577,Lee Janzen,2
2006,57,0,1619,Skip Kendall,2
2006,57,0,27782,Brandon Knaub,2
2006,57,0,6332,Neal Lancaster,2
2006,57,0,29532,Korey Mahoney,2
2006,57,0,26596,Ryan Moore,2
2006,57,0,1887,Mark O'Meara,2
2006,57,0,1941,Tom Pernice Jr.,2
2006,57,0,23307,Roger Tambellini,2
2006,57,0,23325,Vaughn Taylor,2
2006,57,0,27770,Camilo Villegas,2
2006,57,0,21927,Brett Wayment,2
2006,57,0,20566,Kaname Yokoo,2
2005,1,0,10117,Bob Heintz,18
2005,2,0,1475,Donnie Hammond,15
2005,3,0,21805,Harrison Frazar,13
2005,4,0,24980,Scott Gutschewski,12
2005,4,0,2239,Scott Verplank,12
2005,6,0,1682,Wayne Levi,10
2005,6,0,8385,Omar Uresti,10
2005,8,0,20229,Stewart Cink,9
2005,8,0,1418,Bill Glasson,9
2005,8,0,24604,Hunter Haas,9
2005,8,0,23322,Brett Wetterich,9
2005,12,0,24227,Justin Bolli,8
2005,12,0,10809,Jim Furyk,8
2005,12,0,8993,Franklin Langham,8
2005,12,0,27466,Spencer Levin,8
2005,12,0,25345,Carl Pettersson,8
2005,12,0,6595,Kevin Sutherland,8
2005,12,0,20160,Charlie Wi,8
2005,19,0,1035,Tommy Armour III,7
2005,19,0,8931,Glen Day,7
2005,21,0,1282,Trevor Dodds,6
2005,21,0,21350,Ryuji Imada,6
2005,21,0,12680,Shigeki Maruyama,6
2005,21,0,8635,Colin Montgomerie,6
2005,21,0,23497,Tag Ridings,6
2005,21,0,2214,Kirk Triplett,6
2005,27,0,1320,Bob Estes,5
2005,27,0,21806,Paul Gow,5
2005,27,0,22378,Trevor Immelman,5
2005,27,0,26950,John Morgan,5
2005,27,0,1928,Corey Pavin,5
2005,27,0,2010,Loren Roberts,5
2005,27,0,22548,Patrick Sheehan,5
2005,27,0,6567,Vijay Singh,5
2005,27,0,21528,Henrik Stenson,5
2005,27,0,6527,Steve Stricker,5
2005,27,0,20548,Hidemichi Tanaka,5
2005,27,0,2223,Bob Tway,5
2005,27,0,23623,Bo Van Pelt,5
2005,27,0,21878,Mark Wilson,5
2005,41,0,21633,Steve Allan,4
2005,41,0,1024,Billy Andrade,4
2005,41,0,7867,Woody Austin,4
2005,41,0,20498,Briny Baird,4
2005,41,0,12652,Cameron Beckman,4
2005,41,0,28220,Colby Beckstrom,4
2005,41,0,7363,Craig Bowden,4
2005,41,0,8123,Jeff Brehaut,4
2005,41,0,1142,Bart Bryant,4
2005,41,0,6809,Bob Burns,4
2005,41,0,24925,Jonathan Byrd,4
2005,41,0,1157,Tom Byrum,4
2005,41,0,1219,John Cook,4
2005,41,0,21753,Brian Davis,4
2005,41,0,6034,Marco Dawson,4
2005,41,0,12760,Danny Ellis,4
2005,41,0,1323,Brad Fabel,4
2005,41,0,27573,Gavin Flint,4
2005,41,0,1361,Dan Forsman,4
2005,41,0,25741,Nick Gilliam,4
2005,41,0,6575,Dudley Hart,4
2005,41,0,27702,Matt Hendrix,4
2005,41,0,23353,J.J. Henry,4
2005,41,0,25234,Jason Knutzon,4
2005,41,0,6016,Brad Lardon,4
2005,41,0,11032,Frank Lickliter II,4
2005,41,0,1707,Steve Lowery,4
2005,41,0,25572,Graeme McDowell,4
2005,41,0,1797,Rocco Mediate,4
2005,41,0,6515,Shaun Micheel,4
2005,41,0,20095,Carl Paulson,4
2005,41,0,1941,Tom Pernice Jr.,4
2005,41,0,1948,Tim Petrovic,4
2005,41,0,7749,Brett Quigley,4
2005,41,0,25847,Rob Rashell,4
2005,41,0,10649,Tom Scherrer,4
2005,41,0,2101,Joey Sindelar,4
2005,41,0,22293,Heath Slocum,4
2005,41,0,2104,Jeff Sluman,4
2005,41,0,21951,Joey Snyder III,4
2005,41,0,12309,Bob Sowards,4
2005,41,0,26808,Tadahiro Takayama,4
2005,41,0,26287,Roland Thatcher,4
2005,41,0,12454,Mario Tiziani,4
2005,41,0,23788,D.J. Trahan,4
2005,41,0,20812,Tjaart van der Walt,4
2005,41,0,23349,Charles Warren,4
2005,41,0,8793,Tiger Woods,4
2005,89,0,22371,Aaron Baddeley,3
2005,89,0,1161,Mark Calcavecchia,3
2005,89,0,12510,Chad Campbell,3
2005,89,0,1175,Jim Carter,3
2005,89,0,23688,Scott Drummond,3
2005,89,0,1326,Nick Faldo,3
2005,89,0,1329,Brad Faxon,3
2005,89,0,27561,Nick Flanagan,3
2005,89,0,20378,Mathias Grönberg,3
2005,89,0,20766,Padraig Harrington,3
2005,89,0,23580,Tetsuji Hiratsuka,3
2005,89,0,1810,Phil Mickelson,3
2005,89,0,24138,Ian Poulter,3
2005,89,0,21959,Ted Purdy,3
2005,89,0,1975,Tom Purtzer,3
2005,89,0,28486,Michael Putnam,3
2005,89,0,28373,Lloyd Saltman,3
2005,89,0,24502,Adam Scott,3
2005,89,0,2256,Tom Watson,3
2005,89,0,20396,Lee Westwood,3
2005,109,0,1078,Jim Benepe,2
2005,109,0,7003,David Berganio Jr.,2
2005,109,0,24505,Brett Boner,2
2005,109,0,12388,Michael Clark II,2
2005,109,0,28088,Matt Davidson,2
2005,109,0,6036,Scott Dunlap,2
2005,109,0,1381,Fred Funk,2
2005,109,0,1385,Jim Gallagher Jr.,2
2005,109,0,1408,Kelly Gibson,2
2005,109,0,1473,Todd Hamilton,2
2005,109,0,6617,Brian Henninger,2
2005,109,0,24247,Keith Huber,2
2005,109,0,6573,Brandt Jobe,2
2005,109,0,24024,Zach Johnson,2
2005,109,0,10733,Kent Jones,2
2005,109,0,20382,Stephen Leaney,2
2005,109,0,1706,Davis Love III,2
2005,109,0,24781,Hunter Mahan,2
2005,109,0,26596,Ryan Moore,2
2005,109,0,7235,John Morse,2
2005,109,0,6140,Sean Murphy,2
2005,109,0,24140,Sean O'Hair,2
2005,109,0,10912,Craig Perks,2
2005,109,0,2206,David Toms,2
2005,109,0,2242,Lanny Wadkins,2
2005,109,0,2246,Duffy Waldorf,2
2005,109,0,27424,Michelle Wie,2
2005,109,0,12602,Dean Wilson,2
2005,109,0,22363,Don Yrene,2
2004,1,0,25345,Carl Pettersson,21
2004,2,0,1677,Tom Lehman,19
2004,3,0,1320,Bob Estes,18
2004,4,0,1928,Corey Pavin,11
2004,4,0,10213,Dicky Pride,11
2004,6,0,1142,Bart Bryant,8
2004,6,0,23135,Tim Clark,8
2004,6,0,6621,Joe Durant,8
2004,6,0,6643,Paul Goydos,8
2004,6,0,10585,Scott McCarron,8
2004,6,0,2214,Kirk Triplett,8
2004,12,0,25364,Paul Casey,7
2004,12,0,10201,Matt Gogel,7
2004,12,0,2223,Bob Tway,7
2004,15,0,1143,Brad Bryant,6
2004,15,0,23983,Luke Donald,6
2004,15,0,20157,Retief Goosen,6
2004,15,0,1682,Wayne Levi,6
2004,15,0,12660,Jesper Parnevik,6
2004,15,0,22913,John Rollins,6
2004,21,0,10885,Robert Allenby,5
2004,21,0,1219,John Cook,5
2004,21,0,1306,David Edwards,5
2004,21,0,12760,Danny Ellis,5
2004,21,0,1334,Keith Fergus,5
2004,21,0,1475,Donnie Hammond,5
2004,21,0,1941,Tom Pernice Jr.,5
2004,21,0,8385,Omar Uresti,5
2004,21,0,22363,Don Yrene,5
2004,30,0,6004,Stephen Ames,4
2004,30,0,1035,Tommy Armour III,4
2004,30,0,21739,Aaron Barber,4
2004,30,0,10944,Thomas Bjørn,4
2004,30,0,12388,Michael Clark II,4
2004,30,0,10195,Tim Conley,4
2004,30,0,22621,Ben Curtis,4
2004,30,0,21284,Hiroyuki Fujita,4
2004,30,0,20569,Richard Green,4
2004,30,0,27708,Jason Hartwick,4
2004,30,0,20433,Mark Hensby,4
2004,30,0,20608,David Howell,4
2004,30,0,22378,Trevor Immelman,4
2004,30,0,12389,Barry Lane,4
2004,30,0,1666,Bernhard Langer,4
2004,30,0,27768,Brock Mackenzie,4
2004,30,0,1724,Jeff Maggert,4
2004,30,0,25034,James McLean,4
2004,30,0,1823,Larry Mize,4
2004,30,0,7235,John Morse,4
2004,30,0,25396,Kevin Na,4
2004,30,0,10107,Deane Pappas,4
2004,30,0,20095,Carl Paulson,4
2004,30,0,2133,Craig Stadler,4
2004,30,0,26679,Kevin Stadler,4
2004,30,0,20580,Andre Stolz,4
2004,30,0,20548,Hidemichi Tanaka,4
2004,30,0,2257,Brian Watts,4
2004,30,0,10423,Mike Weir,4
2004,59,0,6197,Michael Allen,3
2004,59,0,8123,Jeff Brehaut,3
2004,59,0,24290,D.J. Brigman,3
2004,59,0,25686,Jason Dufner,3
2004,59,0,20940,Kenichi Kuboya,3
2004,59,0,1797,Rocco Mediate,3
2004,59,0,6515,Shaun Micheel,3
2004,59,0,22046,Geoff Ogilvy,3
2004,59,0,6054,Sean Pacetti,3
2004,59,0,23497,Tag Ridings,3
2004,59,0,2033,Dave Rummells,3
2004,59,0,2239,Scott Verplank,3
2004,71,0,22416,Michael Beard,2
2004,71,0,6522,Ernie Els,2
2004,71,0,21805,Harrison Frazar,2
2004,71,0,22075,Ricardo Gonzalez,2
2004,71,0,20766,Padraig Harrington,2
2004,71,0,1549,Mike Hulbert,2
2004,71,0,24511,Thongchai Jaidee,2
2004,71,0,1577,Lee Janzen,2
2004,71,0,12680,Shigeki Maruyama,2
2004,71,0,12461,Paul McGinley,2
2004,71,0,8339,Spike McRoy,2
2004,71,0,1920,Craig Parry,2
2004,71,0,1960,Don Pooley,2
2004,71,0,24138,Ian Poulter,2
2004,71,0,23797,Brett Rumford,2
2004,71,0,24502,Adam Scott,2
2004,71,0,27128,Matt Seppanen,2
2004,71,0,6567,Vijay Singh,2
2004,71,0,2206,David Toms,2
2004,71,0,2230,Stan Utley,2
2004,71,0,26497,Casey Wittenberg,2
2003,1,0,1677,Tom Lehman,18
2003,2,0,20573,Scott Laycock,16
2003,3,0,1378,David Frost,13
2003,4,0,1203,Russ Cochran,10
2003,4,0,8375,Paul Stankowski,10
2003,6,0,10809,Jim Furyk,9
2003,6,0,10201,Matt Gogel,9
2003,6,0,2239,Scott Verplank,9
2003,9,0,12394,Tom Carter,8
2003,9,0,1418,Bill Glasson,8
2003,9,0,20157,Retief Goosen,8
2003,9,0,20634,Peter Lonard,8
2003,9,0,20628,Arron Oberholser,8
2003,9,0,22046,Geoff Ogilvy,8
2003,9,0,20572,Rod Pampling,8
2003,9,0,6595,Kevin Sutherland,8
2003,17,0,1157,Tom Byrum,6
2003,17,0,1226,Fred Couples,6
2003,17,0,20127,Chris Riley,6
2003,20,0,1142,Bart Bryant,5
2003,20,0,12510,Chad Campbell,5
2003,20,0,1425,Ernie Gonzalez,5
2003,20,0,6617,Brian Henninger,5
2003,20,0,10585,Scott McCarron,5
2003,20,0,6090,Jim McGovern,5
2003,20,0,20474,Phillip Price,5
2003,20,0,25190,Jeff Quinney,5
2003,20,0,10649,Tom Scherrer,5
2003,20,0,23034,Brent Schwarzrock,5
2003,30,0,1098,Jay Don Blake,4
2003,30,0,1143,Brad Bryant,4
2003,30,0,24427,Chris Downes,4
2003,30,0,23125,Brad Elder,4
2003,30,0,20378,Mathias Grönberg,4
2003,30,0,20433,Mark Hensby,4
2003,30,0,21961,Charles Howell III,4
2003,30,0,20094,Jonathan Kaye,4
2003,30,0,12662,Thomas Levet,4
2003,30,0,24781,Hunter Mahan,4
2003,30,0,20645,John Senden,4
2003,30,0,2133,Craig Stadler,4
2003,30,0,6527,Steve Stricker,4
2003,30,0,2170,Hal Sutton,4
2003,44,0,1161,Mark Calcavecchia,3
2003,44,0,24357,K.J. Choi,3
2003,44,0,1196,Brian Claar,3
2003,44,0,1261,Jay Delsing,3
2003,44,0,1329,Brad Faxon,3
2003,44,0,21209,Sergio Garcia,3
2003,44,0,1457,Jay Haas,3
2003,44,0,10733,Kent Jones,3
2003,44,0,22253,Taichiro Kiyota,3
2003,44,0,1706,Davis Love III,3
2003,44,0,12660,Jesper Parnevik,3
2003,44,0,25692,Akio Sadakata,3
2003,44,0,6567,Vijay Singh,3
2003,44,0,12454,Mario Tiziani,3
2003,44,0,26489,Cameron Yancey,3
2003,59,0,10885,Robert Allenby,2
2003,59,0,20098,Stuart Appleby,2
2003,59,0,20498,Briny Baird,2
2003,59,0,20848,Ángel Cabrera,2
2003,59,0,1162,Rex Caldwell,2
2003,59,0,20623,Gavin Coles,2
2003,59,0,20585,Niclas Fasth,2
2003,59,0,1361,Dan Forsman,2
2003,59,0,1364,Peter Fowler,2
2003,59,0,25017,Robert Hamilton,2
2003,59,0,20766,Padraig Harrington,2
2003,59,0,6575,Dudley Hart,2
2003,59,0,8537,J.P. Hayes,2
2003,59,0,25514,James Healey,2
2003,59,0,1553,John Huston,2
2003,59,0,21731,Freddie Jacobson,2
2003,59,0,8075,Jerry Kelly,2
2003,59,0,1682,Wayne Levi,2
2003,59,0,24490,George McNeill,2
2003,59,0,19795,Kelly Mitchum,2
2003,59,0,1823,Larry Mize,2
2003,59,0,1945,Kenny Perry,2
2003,59,0,19927,Mark Roe,2
2003,59,0,24808,Kevin Shields,2
2003,59,0,26679,Kevin Stadler,2
2003,59,0,2167,Mike Sullivan,2
2003,59,0,2246,Duffy Waldorf,2
2003,59,0,25632,Jimmy Walker,2
2003,59,0,10423,Mike Weir,2
2002,1,0,2206,David Toms,24
2002,2,0,20098,Stuart Appleby,20
2002,2,0,6515,Shaun Micheel,20
2002,4,0,1219,John Cook,18
2002,4,0,21961,Charles Howell III,18
2002,6,0,1553,John Huston,17
2002,6,0,11032,Frank Lickliter II,17
2002,6,0,1810,Phil Mickelson,17
2002,9,0,7003,David Berganio Jr.,16
2002,10,0,1948,Tim Petrovic,15
2002,10,0,2101,Joey Sindelar,15
2002,10,0,2223,Bob Tway,15
2002,13,0,6621,Joe Durant,14
2002,13,0,20105,Jeff Gove,14
2002,13,0,8633,Per-Ulrik Johansson,14
2002,13,0,1920,Craig Parry,14
2002,13,0,2239,Scott Verplank,14
2002,18,0,12510,Chad Campbell,13
2002,19,0,24925,Jonathan Byrd,12
2002,19,0,12388,Michael Clark II,12
2002,19,0,1527,Scott Hoch,12
2002,19,0,1577,Lee Janzen,12
2002,19,0,2214,Kirk Triplett,12
2002,24,0,23983,Luke Donald,11
2002,25,0,23541,Ben Crane,10
2002,26,0,20400,Michael Campbell,9
2002,26,0,1175,Jim Carter,9
2002,26,0,19846,Brian Gay,9
2002,26,0,12782,Tim Herron,9
2002,26,0,22046,Geoff Ogilvy,9
2002,26,0,10425,Jay Williamson,9
2002,32,0,20229,Stewart Cink,8
2002,32,0,23135,Tim Clark,8
2002,32,0,19881,Robert Damron,8
2002,32,0,1374,Robin Freeman,8
2002,32,0,20572,Rod Pampling,8
2002,32,0,2002,John Riegger,8
2002,38,0,6004,Stephen Ames,7
2002,38,0,1307,Joel Edwards,7
2002,38,0,10201,Matt Gogel,7
2002,38,0,21806,Paul Gow,7
2002,38,0,2106,Chris Smith,7
2002,43,0,1132,Mark Brooks,6
2002,43,0,12826,Paul Claxton,6
2002,43,0,1313,Steve Elkington,6
2002,43,0,1388,Robert Gamez,6
2002,43,0,1408,Kelly Gibson,6
2002,43,0,22378,Trevor Immelman,6
2002,43,0,20094,Jonathan Kaye,6
2002,43,0,6332,Neal Lancaster,6
2002,43,0,10565,Ian Leggatt,6
2002,43,0,25572,Graeme McDowell,6
2002,43,0,22293,Heath Slocum,6
2002,43,0,20548,Hidemichi Tanaka,6
2002,43,0,2246,Duffy Waldorf,6
2002,56,0,10944,Thomas Bjørn,5
2002,56,0,1139,Olin Browne,5
2002,56,0,19972,José Coceres,5
2002,56,0,20585,Niclas Fasth,5
2002,56,0,10117,Bob Heintz,5
2002,56,0,6514,Kevin Johnson,5
2002,56,0,20382,Stephen Leaney,5
2002,56,0,10585,Scott McCarron,5
2002,56,0,8339,Spike McRoy,5
2002,56,0,1823,Larry Mize,5
2002,56,0,8635,Colin Montgomerie,5
2002,56,0,10107,Deane Pappas,5
2002,56,0,7749,Brett Quigley,5
2002,56,0,12663,Phil Tataurangi,5
2002,56,0,8057,Brian Wilson,5
2002,71,0,20593,Greg Chalmers,4
2002,71,0,1191,Barry Cheesman,4
2002,71,0,6251,Chris DiMarco,4
2002,71,0,1282,Trevor Dodds,4
2002,71,0,23125,Brad Elder,4
2002,71,0,21284,Hiroyuki Fujita,4
2002,71,0,25052,Derek Gillespie,4
2002,71,0,10963,Jimmy Green,4
2002,71,0,20766,Padraig Harrington,4
2002,71,0,1633,Tom Kite,4
2002,71,0,23552,Hank Kuehne,4
2002,71,0,24781,Hunter Mahan,4
2002,71,0,12753,David Morland IV,4
2002,71,0,2020,Eduardo Romero,4
2002,71,0,21452,Steve Scott,4
2002,71,0,20645,John Senden,4
2002,71,0,2224,Greg Twiggs,4
2002,71,0,2294,Willie Wood,4
2002,89,0,7223,Brian Bateman,3
2002,89,0,12652,Cameron Beckman,3
2002,89,0,1142,Bart Bryant,3
2002,89,0,24357,K.J. Choi,3
2002,89,0,1203,Russ Cochran,3
2002,89,0,1226,Fred Couples,3
2002,89,0,24937,Jess Daley,3
2002,89,0,12819,Todd Doohan,3
2002,89,0,9011,David Duval,3
2002,89,0,6522,Ernie Els,3
2002,89,0,1329,Brad Faxon,3
2002,89,0,1331,Rick Fehr,3
2002,89,0,6064,Jeff Gallagher,3
2002,89,0,23903,Stephen Gangluff,3
2002,89,0,26768,Billy Harvey,3
2002,89,0,6617,Brian Henninger,3
2002,89,0,21259,Jason Hill,3
2002,89,0,8075,Jerry Kelly,3
2002,89,0,8993,Franklin Langham,3
2002,89,0,20573,Scott Laycock,3
2002,89,0,1706,Davis Love III,3
2002,89,0,1783,Mark McCumber,3
2002,89,0,8535,Gary Nicklaus,3
2002,89,0,12660,Jesper Parnevik,3
2002,89,0,1941,Tom Pernice Jr.,3
2002,89,0,10213,Dicky Pride,3
2002,89,0,22405,Justin Rose,3
2002,89,0,10649,Tom Scherrer,3
2002,89,0,6076,Jim Schuman,3
2002,89,0,2110,Jerry Smith,3
2002,89,0,11011,Mike Sposa,3
2002,89,0,6847,Jay Synkelma,3
2002,89,0,12454,Mario Tiziani,3
2002,89,0,6613,Tommy Tolles,3
2002,89,0,10423,Mike Weir,3
2002,89,0,20436,Garrett Willis,3
2002,89,0,8793,Tiger Woods,3
2002,126,0,21633,Steve Allan,2
2002,126,0,25459,Mike Capone,2
2002,126,0,1185,Brandel Chamblee,2
2002,126,0,20121,Todd Fischer,2
2002,126,0,7457,Steve Flesch,2
2002,126,0,1355,Raymond Floyd,2
