YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
2013,0,24227,Justin Bolli,27.98,169,604
2013,0,30163,Henrik Norlander,27.95,230,823
2013,0,32334,Charlie Beljan,27.92,201,720
2013,0,26289,Boo Weekley,27.87,347,1245
2013,0,23497,Tag Ridings,27.83,214,769
2013,0,24024,Zach Johnson,27.76,282,1016
2013,0,23788,D.J. Trahan,27.76,156,562
2013,0,25336,Alistair Presnell,27.74,177,638
2013,0,33419,Cameron Tringale,27.73,267,963
2013,0,20104,Ken Duke,27.72,273,985
2013,0,10809,Jim Furyk,27.69,265,957
2013,0,24924,Bill Haas,27.65,282,1020
2013,0,20691,Greg Owen,27.62,232,840
2013,0,24490,George McNeill,27.6,220,797
2013,0,34431,Robert Streb,27.6,231,837
2013,0,25444,Justin Hicks,27.57,255,925
2013,0,1320,Bob Estes,27.5,212,771
2013,0,22056,Cameron Percy,27.44,214,780
2013,0,29479,Scott Brown,27.41,205,748
2013,0,27408,Martin Kaymer,27.41,185,675
2013,0,27895,Jonas Blixt,27.4,228,832
2013,0,23135,Tim Clark,27.39,186,679
2013,0,24399,Scott Gardiner,27.35,186,680
2013,0,12782,Tim Herron,27.33,132,483
2013,0,1724,Jeff Maggert,27.32,206,754
2013,0,22046,Geoff Ogilvy,27.32,174,637
2013,0,19970,Robert Karlsson,27.29,161,590
2013,0,27933,John Merrick,27.28,257,942
2013,0,8075,Jerry Kelly,27.27,240,880
2013,0,25900,Lucas Glover,27.26,211,774
2013,0,26851,Marc Leishman,27.25,245,899
2013,0,20572,Rod Pampling,27.25,133,488
2013,0,26476,Chez Reavie,27.2,235,864
2013,0,27936,Martin Laird,27.16,211,777
2013,0,22961,David Mathis,27.15,208,766
2013,0,35139,Richard Lee,27.14,250,921
2013,0,27503,Steve LeBrun,27.13,204,752
2013,0,20443,Jin Park,27.07,154,569
2013,0,23541,Ben Crane,27.03,180,666
2013,0,21099,David Lynn,26.93,209,776
2013,0,20098,Stuart Appleby,26.9,265,985
2013,0,24663,Y.E. Yang,26.9,170,632
2013,0,20645,John Senden,26.89,249,926
2013,0,31560,Brian Stuard,26.89,235,874
2013,0,30110,Kyle Stanley,26.81,230,858
2013,0,8725,Tom Gillis,26.69,189,708
2013,0,10213,Dicky Pride,26.58,206,775
2013,0,24138,Ian Poulter,26.57,161,606
2013,0,24357,K.J. Choi,26.53,264,995
2013,0,20766,Padraig Harrington,26.44,142,537
2013,0,6573,Brandt Jobe,26.35,181,687
2013,0,12510,Chad Campbell,26.32,240,912
2013,0,34174,John Huh,26.29,276,1050
2013,0,37273,Derek Ernst,26.28,175,666
2013,0,25572,Graeme McDowell,26.27,145,552
2013,0,34261,Scott Langley,26.19,226,863
2013,0,22295,Darron Stiles,26.19,143,546
2013,0,30711,Colt Knost,26.15,188,719
2013,0,29425,Andrew Svoboda,26.15,136,520
2013,0,10885,Robert Allenby,26.04,163,626
2013,0,30852,Ryo Ishikawa,25.78,214,830
2013,0,36884,Ben Kohles,25.75,214,831
2013,0,33869,Eric Meierdierks,25.73,141,548
2013,0,24140,Sean O'Hair,25.64,160,624
2013,0,28310,Lee Williams,25.49,169,663
2013,0,28455,Will Claxton,25.4,189,744
2013,0,32150,Michael Thompson,25.21,184,730
2013,0,24846,Ricky Barnes,25.03,222,887
2013,0,22621,Ben Curtis,24.92,163,654
2013,0,26497,Casey Wittenberg,24.65,193,783
2013,0,1116,Michael Bradley,24.6,152,618
2013,0,27120,Troy Matteson,24.41,187,766
2013,0,23452,Nicolas Colsaerts,24.33,137,563
2013,0,21878,Mark Wilson,24.23,150,619
2013,0,23353,J.J. Henry,24.22,240,991
2013,0,26951,Johnson Wagner,23.81,165,693
2013,0,32698,Bobby Gates,23.43,119,508
2013,0,22378,Trevor Immelman,22.67,187,825
2013,0,6567,Vijay Singh,22.27,169,759
2012,0,28237,Rory McIlroy,34.68,223,643
2012,0,27649,Brandt Snedeker,33.67,301,894
2012,0,1810,Phil Mickelson,33.48,305,911
2012,0,23541,Ben Crane,33.29,279,838
2012,0,27895,Jonas Blixt,32.91,262,796
2012,0,29221,Webb Simpson,32.72,301,920
2012,0,22371,Aaron Baddeley,32.67,246,753
2012,0,23623,Bo Van Pelt,32.46,324,998
2012,0,28259,Sangmoon Bae,32.37,268,828
2012,0,1249,John Daly,32.3,166,514
2012,0,25818,Scott Piercy,32.2,360,1118
2012,0,28089,Jason Day,32.18,195,606
2012,0,33141,Keegan Bradley,32.13,337,1049
2012,0,23320,Ryan Palmer,32.11,305,950
2012,0,19970,Robert Karlsson,32.09,190,592
2012,0,26596,Ryan Moore,32.08,340,1060
2012,0,24024,Zach Johnson,32.0,351,1097
2012,0,8725,Tom Gillis,31.74,273,860
2012,0,24358,Robert Garrigus,31.71,351,1107
2012,0,8793,Tiger Woods,31.66,258,815
2012,0,27141,J.B. Holmes,31.55,300,951
2012,0,25345,Carl Pettersson,31.47,333,1058
2012,0,25686,Jason Dufner,31.4,320,1019
2012,0,28475,Jeff Overton,31.37,363,1157
2012,0,25572,Graeme McDowell,31.26,201,643
2012,0,28307,Matt Every,31.24,283,906
2012,0,30925,Dustin Johnson,31.09,245,788
2012,0,25632,Jimmy Walker,31.05,362,1166
2012,0,33120,Mark Anderson,31.02,246,793
2012,0,20104,Ken Duke,30.97,359,1159
2012,0,24361,Pat Perez,30.95,286,924
2012,0,27936,Martin Laird,30.92,265,857
2012,0,25804,Bubba Watson,30.88,256,829
2012,0,20396,Lee Westwood,30.83,209,678
2012,0,30750,Tommy Gainey,30.78,337,1095
2012,0,27330,Josh Teater,30.74,347,1129
2012,0,27302,Garth Mulroy,30.69,205,668
2012,0,23542,Tommy Biershenk,30.68,224,730
2012,0,20850,Daniel Chopra,30.66,168,548
2012,0,23409,James Driscoll,30.54,270,884
2012,0,11123,Chris Couch,30.47,206,676
2012,0,23621,Rory Sabbatini,30.46,286,939
2012,0,6527,Steve Stricker,30.46,261,857
2012,0,24502,Adam Scott,30.45,211,693
2012,0,26331,Charl Schwartzel,30.38,185,609
2012,0,24663,Y.E. Yang,30.32,198,653
2012,0,20070,Matt Bettencourt,30.28,231,763
2012,0,20766,Padraig Harrington,30.16,212,703
2012,0,27095,Nick Watney,30.15,338,1121
2012,0,26329,Louis Oosthuizen,30.12,234,777
2012,0,12716,Charley Hoffman,30.09,315,1047
2012,0,30926,Chris Kirk,30.04,319,1062
2012,0,1706,Davis Love III,29.99,224,747
2012,0,32150,Michael Thompson,29.97,273,911
2012,0,20593,Greg Chalmers,29.9,279,933
2012,0,20160,Charlie Wi,29.9,276,923
2012,0,25396,Kevin Na,29.89,263,880
2012,0,24138,Ian Poulter,29.89,185,619
2012,0,27644,Brian Harman,29.83,346,1160
2012,0,20645,John Senden,29.83,287,962
2012,0,22046,Geoff Ogilvy,29.82,246,825
2012,0,21805,Harrison Frazar,29.8,177,594
2012,0,25562,Andres Romero,29.8,197,661
2012,0,32334,Charlie Beljan,29.75,188,632
2012,0,32102,Rickie Fowler,29.72,288,969
2012,0,23638,Brendon de Jonge,29.69,408,1374
2012,0,21753,Brian Davis,29.64,294,992
2012,0,27466,Spencer Levin,29.58,255,862
2012,0,21209,Sergio Garcia,29.56,193,653
2012,0,24494,Erik Compton,29.55,242,819
2012,0,35139,Richard Lee,29.54,236,799
2012,0,23108,Matt Kuchar,29.53,285,965
2012,0,30110,Kyle Stanley,29.52,299,1013
2012,0,22913,John Rollins,29.51,270,915
2012,0,20691,Greg Owen,29.49,327,1109
2012,0,34174,John Huh,29.47,348,1181
2012,0,6567,Vijay Singh,29.47,346,1174
2012,0,24140,Sean O'Hair,29.45,303,1029
2012,0,23718,Nathan Green,29.37,230,783
2012,0,27797,Derek Lamely,29.27,197,673
2012,0,24925,Jonathan Byrd,29.18,227,778
2012,0,29926,Danny Lee,29.18,225,771
2012,0,23983,Luke Donald,29.17,210,720
2012,0,29910,Blake Adams,29.1,355,1220
2012,0,34099,Harris English,29.03,346,1192
2012,0,29479,Scott Brown,28.95,198,684
2012,0,25240,D.A. Points,28.87,304,1053
2012,0,27770,Camilo Villegas,28.87,278,963
2012,0,21528,Henrik Stenson,28.8,159,552
2012,0,12652,Cameron Beckman,28.76,260,904
2012,0,34021,Bud Cauley,28.76,340,1182
2012,0,27064,Jhonattan Vegas,28.76,256,890
2012,0,23325,Vaughn Taylor,28.54,254,890
2012,0,29289,S.Y. Noh,28.53,335,1174
2012,0,20623,Gavin Coles,28.52,217,761
2012,0,22405,Justin Rose,28.52,245,859
2012,0,31323,Gary Woodland,28.5,226,793
2012,0,21350,Ryuji Imada,28.47,236,829
2012,0,28500,Martin Flores,28.46,304,1068
2012,0,28455,Will Claxton,28.38,334,1177
2012,0,27933,John Merrick,28.31,278,982
2012,0,27436,Graham DeLaet,28.29,254,898
2012,0,6251,Chris DiMarco,28.29,243,859
2012,0,24604,Hunter Haas,28.25,202,715
2012,0,26951,Johnson Wagner,28.24,294,1041
2012,0,32366,Kevin Chappell,28.2,282,1000
2012,0,2206,David Toms,28.2,194,688
2012,0,26287,Roland Thatcher,28.19,168,596
2012,0,6034,Marco Dawson,28.17,171,607
2012,0,30692,Scott Stallings,28.16,261,927
2012,0,24940,Edward Loar,28.14,166,590
2012,0,32698,Bobby Gates,28.12,273,971
2012,0,24490,George McNeill,28.1,258,918
2012,0,29420,Billy Horschel,28.09,191,680
2012,0,23204,Gary Christian,28.08,287,1022
2012,0,33419,Cameron Tringale,28.02,295,1053
2012,0,22621,Ben Curtis,27.96,201,719
2012,0,19846,Brian Gay,27.96,274,980
2012,0,23548,Bill Lunde,27.94,254,909
2012,0,24846,Ricky Barnes,27.93,298,1067
2012,0,24924,Bill Haas,27.93,255,913
2012,0,28093,Miguel Angel Carballo,27.87,211,757
2012,0,26851,Marc Leishman,27.85,264,948
2012,0,8075,Jerry Kelly,27.83,263,945
2012,0,27214,Kevin Streelman,27.8,288,1036
2012,0,26679,Kevin Stadler,27.72,260,938
2012,0,1724,Jeff Maggert,27.65,271,980
2012,0,1320,Bob Estes,27.64,241,872
2012,0,10213,Dicky Pride,27.64,173,626
2012,0,30944,Jason Kokrak,27.61,246,891
2012,0,21731,Freddie Jacobson,27.59,184,667
2012,0,22961,David Mathis,27.52,232,843
2012,0,26758,David Hearn,27.51,312,1134
2012,0,27963,Chris Stroud,27.51,269,978
2012,0,24357,K.J. Choi,27.47,220,801
2012,0,21961,Charles Howell III,27.46,321,1169
2012,0,31202,William McGirt,27.42,300,1094
2012,0,20574,Mathew Goggin,27.41,202,737
2012,0,29478,Kevin Kisner,27.41,188,686
2012,0,27120,Troy Matteson,27.41,296,1080
2012,0,24507,Jason Bohn,27.32,238,871
2012,0,1797,Rocco Mediate,27.31,204,747
2012,0,32200,Roberto Castro,27.3,288,1055
2012,0,23800,Bryce Molder,27.25,251,921
2012,0,30711,Colt Knost,27.21,234,860
2012,0,30927,Brendon Todd,27.19,205,754
2012,0,31558,J.J. Killeen,27.14,273,1006
2012,0,24781,Hunter Mahan,27.14,276,1017
2012,0,20098,Stuart Appleby,27.09,224,827
2012,0,27556,Ted Potter Jr.,27.08,225,831
2012,0,27060,John Mallinger,27.03,226,836
2012,0,10860,Justin Leonard,26.9,219,814
2012,0,23788,D.J. Trahan,26.86,220,819
2012,0,12510,Chad Campbell,26.85,272,1013
2012,0,20848,Ángel Cabrera,26.84,153,570
2012,0,6522,Ernie Els,26.8,250,933
2012,0,20572,Rod Pampling,26.8,250,933
2012,0,6573,Brandt Jobe,26.79,165,616
2012,0,22378,Trevor Immelman,26.76,232,867
2012,0,25834,Daniel Summerhays,26.74,250,935
2012,0,33122,Russell Knox,26.73,220,823
2012,0,28308,Troy Kelly,26.7,188,704
2012,0,30852,Ryo Ishikawa,26.65,137,514
2012,0,27974,Sung Kang,26.6,200,752
2012,0,26300,Matt Jones,26.54,151,569
2012,0,1941,Tom Pernice Jr.,26.4,170,644
2012,0,1766,Billy Mayfair,26.36,261,990
2012,0,23903,Stephen Gangluff,26.34,143,543
2012,0,12782,Tim Herron,26.34,280,1063
2012,0,28087,Kris Blanks,26.3,202,768
2012,0,21407,Arjun Atwal,26.23,219,835
2012,0,10809,Jim Furyk,25.88,266,1028
2012,0,29222,Billy Hurley III,25.88,177,684
2012,0,20229,Stewart Cink,25.87,200,773
2012,0,23135,Tim Clark,25.87,179,692
2012,0,22293,Heath Slocum,25.84,268,1037
2012,0,10885,Robert Allenby,25.72,231,898
2012,0,21878,Mark Wilson,25.64,230,897
2012,0,22348,Nick O'Hern,25.6,215,840
2012,0,25892,Steve Wheatcroft,25.55,152,595
2012,0,6004,Stephen Ames,25.43,148,582
2012,0,26476,Chez Reavie,25.38,250,985
2012,0,29518,Brendan Steele,25.38,217,855
2012,0,29476,Kyle Reifers,25.3,250,988
2012,0,22582,Kyle Thompson,25.18,138,548
2012,0,22548,Patrick Sheehan,25.13,148,589
2012,0,6036,Scott Dunlap,25.04,154,615
2012,0,26289,Boo Weekley,24.94,205,822
2012,0,1116,Michael Bradley,24.71,171,692
2012,0,23353,J.J. Henry,24.35,254,1043
2012,0,25457,Alexandre Rocha,24.33,164,674
2011,0,6527,Steve Stricker,35.33,289,818
2011,0,25562,Andres Romero,34.47,294,853
2011,0,23983,Luke Donald,34.11,277,812
2011,0,25274,Steven Bowditch,33.8,316,935
2011,0,28089,Jason Day,33.8,288,852
2011,0,32102,Rickie Fowler,33.69,315,935
2011,0,27141,J.B. Holmes,33.54,212,632
2011,0,30925,Dustin Johnson,33.41,291,871
2011,0,29221,Webb Simpson,33.28,409,1229
2011,0,27095,Nick Watney,33.26,308,926
2011,0,25396,Kevin Na,33.12,305,921
2011,0,22371,Aaron Baddeley,32.99,291,882
2011,0,22046,Geoff Ogilvy,32.53,242,744
2011,0,27649,Brandt Snedeker,32.52,321,987
2011,0,20848,Ángel Cabrera,32.51,172,529
2011,0,24781,Hunter Mahan,32.36,356,1100
2011,0,12716,Charley Hoffman,32.24,355,1101
2011,0,11123,Chris Couch,32.16,273,849
2011,0,25804,Bubba Watson,31.96,317,992
2011,0,23108,Matt Kuchar,31.86,338,1061
2011,0,24358,Robert Garrigus,31.85,314,986
2011,0,23800,Bryce Molder,31.84,298,936
2011,0,27936,Martin Laird,31.57,287,909
2011,0,1810,Phil Mickelson,31.46,291,925
2011,0,30110,Kyle Stanley,31.45,346,1100
2011,0,25345,Carl Pettersson,31.42,345,1098
2011,0,28158,Steve Marino,31.33,281,897
2011,0,24361,Pat Perez,31.28,279,892
2011,0,25818,Scott Piercy,31.24,274,877
2011,0,21949,Joe Ogilvie,31.21,235,753
2011,0,1577,Lee Janzen,31.17,197,632
2011,0,29718,Anthony Kim,31.13,245,787
2011,0,7457,Steve Flesch,31.08,281,904
2011,0,30926,Chris Kirk,31.03,323,1041
2011,0,31323,Gary Woodland,31.03,360,1160
2011,0,25240,D.A. Points,30.95,321,1037
2011,0,21731,Freddie Jacobson,30.94,297,960
2011,0,24502,Adam Scott,30.83,222,720
2011,0,6567,Vijay Singh,30.72,290,944
2011,0,20157,Retief Goosen,30.69,174,567
2011,0,25900,Lucas Glover,30.67,269,877
2011,0,20160,Charlie Wi,30.6,291,951
2011,0,30750,Tommy Gainey,30.56,368,1204
2011,0,27064,Jhonattan Vegas,30.54,295,966
2011,0,23320,Ryan Palmer,30.53,280,917
2011,0,23638,Brendon de Jonge,30.49,368,1207
2011,0,19970,Robert Karlsson,30.46,205,673
2011,0,26596,Ryan Moore,30.46,258,847
2011,0,33141,Keegan Bradley,30.32,312,1029
2011,0,35087,Bio Kim,30.26,210,694
2011,0,21753,Brian Davis,30.19,384,1272
2011,0,26300,Matt Jones,30.19,240,795
2011,0,26476,Chez Reavie,30.16,342,1134
2011,0,24663,Y.E. Yang,30.12,200,664
2011,0,29910,Blake Adams,30.07,396,1317
2011,0,26331,Charl Schwartzel,30.06,199,662
2011,0,24490,George McNeill,30.0,210,700
2011,0,33413,Ben Martin,29.85,243,814
2011,0,24604,Hunter Haas,29.84,327,1096
2011,0,20070,Matt Bettencourt,29.81,279,936
2011,0,10505,Shane Bertsch,29.77,192,645
2011,0,12652,Cameron Beckman,29.74,226,760
2011,0,20229,Stewart Cink,29.71,227,764
2011,0,2206,David Toms,29.65,276,931
2011,0,23409,James Driscoll,29.61,220,743
2011,0,21407,Arjun Atwal,29.57,306,1035
2011,0,25572,Graeme McDowell,29.57,165,558
2011,0,27330,Josh Teater,29.54,348,1178
2011,0,25686,Jason Dufner,29.53,277,938
2011,0,29518,Brendan Steele,29.52,302,1023
2011,0,7867,Woody Austin,29.51,188,637
2011,0,24925,Jonathan Byrd,29.5,285,966
2011,0,23623,Bo Van Pelt,29.45,324,1100
2011,0,30692,Scott Stallings,29.44,275,934
2011,0,23548,Bill Lunde,29.39,323,1099
2011,0,28475,Jeff Overton,29.38,310,1055
2011,0,26679,Kevin Stadler,29.35,287,978
2011,0,28620,Aron Price,29.3,184,628
2011,0,27214,Kevin Streelman,29.28,311,1062
2011,0,20593,Greg Chalmers,29.26,275,940
2011,0,22961,David Mathis,29.21,260,890
2011,0,6573,Brandt Jobe,29.17,348,1193
2011,0,22405,Justin Rose,29.17,280,960
2011,0,31401,Zack Miller,29.15,265,909
2011,0,24138,Ian Poulter,29.12,175,601
2011,0,24024,Zach Johnson,29.11,271,931
2011,0,19846,Brian Gay,29.08,285,980
2011,0,24924,Bill Haas,29.06,333,1146
2011,0,25632,Jimmy Walker,29.03,263,906
2011,0,23621,Rory Sabbatini,28.99,278,959
2011,0,27770,Camilo Villegas,28.95,220,760
2011,0,8375,Paul Stankowski,28.91,244,844
2011,0,22913,John Rollins,28.9,298,1031
2011,0,27120,Troy Matteson,28.84,295,1023
2011,0,27933,John Merrick,28.83,224,777
2011,0,24507,Jason Bohn,28.81,244,847
2011,0,27939,Matt McQuillan,28.8,178,618
2011,0,32366,Kevin Chappell,28.79,241,837
2011,0,9011,David Duval,28.76,222,772
2011,0,23497,Tag Ridings,28.76,266,925
2011,0,23325,Vaughn Taylor,28.76,304,1057
2011,0,21805,Harrison Frazar,28.73,187,651
2011,0,10585,Scott McCarron,28.72,191,665
2011,0,26289,Boo Weekley,28.7,229,798
2011,0,26851,Marc Leishman,28.67,289,1008
2011,0,31193,Jim Renner,28.64,191,667
2011,0,20645,John Senden,28.61,343,1199
2011,0,21350,Ryuji Imada,28.57,274,959
2011,0,27974,Sung Kang,28.55,195,683
2011,0,29720,Andres Gonzales,28.52,172,603
2011,0,32150,Michael Thompson,28.44,244,858
2011,0,27963,Chris Stroud,28.42,287,1010
2011,0,1766,Billy Mayfair,28.4,315,1109
2011,0,1948,Tim Petrovic,28.4,267,940
2011,0,12782,Tim Herron,28.38,271,955
2011,0,26287,Roland Thatcher,28.29,219,774
2011,0,20436,Garrett Willis,28.29,226,799
2011,0,29420,Billy Horschel,28.25,235,832
2011,0,27797,Derek Lamely,28.25,200,708
2011,0,23541,Ben Crane,28.24,246,871
2011,0,20766,Padraig Harrington,28.24,192,680
2011,0,29478,Kevin Kisner,28.22,197,698
2011,0,20572,Rod Pampling,28.12,212,754
2011,0,24290,D.J. Brigman,28.11,181,644
2011,0,28679,Fabián Gómez,28.07,249,887
2011,0,10885,Robert Allenby,28.03,282,1006
2011,0,1706,Davis Love III,28.02,241,860
2011,0,33419,Cameron Tringale,28.0,359,1282
2011,0,34072,Will Strickler,27.97,146,522
2011,0,27466,Spencer Levin,27.85,371,1332
2011,0,6251,Chris DiMarco,27.76,289,1041
2011,0,33911,Nate Smith,27.75,184,663
2011,0,30946,Alex Prugh,27.68,256,925
2011,0,21209,Sergio Garcia,27.63,202,731
2011,0,21878,Mark Wilson,27.62,285,1032
2011,0,23718,Nathan Green,27.61,238,862
2011,0,20098,Stuart Appleby,27.58,198,718
2011,0,24846,Ricky Barnes,27.51,255,927
2011,0,26881,Jarrod Lyle,27.45,241,878
2011,0,21961,Charles Howell III,27.43,353,1287
2011,0,24357,K.J. Choi,27.36,243,888
2011,0,32698,Bobby Gates,27.33,235,860
2011,0,12510,Chad Campbell,27.32,339,1241
2011,0,6643,Paul Goydos,27.26,256,939
2011,0,12602,Dean Wilson,27.26,190,697
2011,0,20472,Alex Cejka,27.25,191,701
2011,0,8075,Jerry Kelly,27.23,259,951
2011,0,22348,Nick O'Hern,27.21,277,1018
2011,0,8537,J.P. Hayes,27.14,162,597
2011,0,28486,Michael Putnam,27.12,198,730
2011,0,32876,Martin Piller,27.09,175,646
2011,0,24980,Scott Gutschewski,27.08,179,661
2011,0,24140,Sean O'Hair,27.01,215,796
2011,0,6004,Stephen Ames,27.0,206,763
2011,0,1116,Michael Bradley,26.97,229,849
2011,0,23788,D.J. Trahan,26.73,301,1126
2011,0,34255,Joseph Bramlett,26.71,203,760
2011,0,26758,David Hearn,26.67,264,990
2011,0,28087,Kris Blanks,26.64,296,1111
2011,0,10809,Jim Furyk,26.51,276,1041
2011,0,20498,Briny Baird,26.42,177,670
2011,0,26951,Johnson Wagner,26.34,245,930
2011,0,23353,J.J. Henry,26.29,300,1141
2011,0,10733,Kent Jones,26.15,221,845
2011,0,1797,Rocco Mediate,26.14,155,593
2011,0,22621,Ben Curtis,26.09,204,782
2011,0,31557,Jim Herman,26.01,194,746
2011,0,22293,Heath Slocum,25.98,293,1128
2011,0,31202,William McGirt,25.94,317,1222
2011,0,23673,Michael Connell,25.92,226,872
2011,0,1313,Steve Elkington,25.92,155,598
2011,0,22378,Trevor Immelman,25.88,266,1028
2011,0,8725,Tom Gillis,25.61,168,656
2011,0,20127,Chris Riley,25.39,213,839
2011,0,6522,Ernie Els,25.14,218,867
2011,0,32640,Troy Merritt,25.07,176,702
2011,0,30711,Colt Knost,24.88,205,824
2011,0,26668,Marc Turnesa,24.8,152,613
2011,0,10860,Justin Leonard,24.69,236,956
2011,0,25834,Daniel Summerhays,24.58,204,830
2011,0,6515,Shaun Micheel,24.55,203,827
2011,0,25444,Justin Hicks,24.07,148,615
2011,0,6621,Joe Durant,23.67,209,883
2011,0,23614,Rich Beem,23.52,139,591
2011,0,25457,Alexandre Rocha,23.32,163,699
2011,0,26420,Richard Johnson,23.0,152,661
2010,0,8725,Tom Gillis,32.93,378,1148
2010,0,12716,Charley Hoffman,32.93,327,993
2010,0,1810,Phil Mickelson,32.81,291,887
2010,0,27649,Brandt Snedeker,32.73,326,996
2010,0,30925,Dustin Johnson,32.57,325,998
2010,0,11123,Chris Couch,32.32,254,786
2010,0,23320,Ryan Palmer,32.19,318,988
2010,0,23621,Rory Sabbatini,32.13,293,912
2010,0,25804,Bubba Watson,32.03,303,946
2010,0,28307,Matt Every,31.95,216,676
2010,0,32640,Troy Merritt,31.95,315,986
2010,0,27141,J.B. Holmes,31.8,374,1176
2010,0,22371,Aaron Baddeley,31.65,344,1087
2010,0,27095,Nick Watney,31.57,347,1099
2010,0,22046,Geoff Ogilvy,31.46,230,731
2010,0,25364,Paul Casey,31.38,225,717
2010,0,27214,Kevin Streelman,31.36,323,1030
2010,0,24358,Robert Garrigus,31.31,247,789
2010,0,20070,Matt Bettencourt,31.28,280,895
2010,0,23108,Matt Kuchar,31.22,369,1182
2010,0,25190,Jeff Quinney,31.02,318,1025
2010,0,26300,Matt Jones,30.87,322,1043
2010,0,28475,Jeff Overton,30.85,315,1021
2010,0,6527,Steve Stricker,30.8,272,883
2010,0,8375,Paul Stankowski,30.77,212,689
2010,0,22405,Justin Rose,30.75,286,930
2010,0,24361,Pat Perez,30.73,343,1116
2010,0,25818,Scott Piercy,30.65,328,1070
2010,0,24024,Zach Johnson,30.58,333,1089
2010,0,24490,George McNeill,30.56,286,936
2010,0,23623,Bo Van Pelt,30.4,394,1296
2010,0,28158,Steve Marino,30.31,297,980
2010,0,25396,Kevin Na,30.31,334,1102
2010,0,30946,Alex Prugh,30.25,321,1061
2010,0,24663,Y.E. Yang,30.24,251,830
2010,0,2206,David Toms,30.17,312,1034
2010,0,25900,Lucas Glover,30.1,270,897
2010,0,26695,Michael Letzig,30.05,308,1025
2010,0,8537,J.P. Hayes,29.95,266,888
2010,0,23541,Ben Crane,29.94,300,1002
2010,0,26596,Ryan Moore,29.92,283,946
2010,0,23349,Charles Warren,29.91,224,749
2010,0,1249,John Daly,29.89,194,649
2010,0,29221,Webb Simpson,29.86,347,1162
2010,0,25345,Carl Pettersson,29.82,311,1043
2010,0,26882,Michael Sim,29.82,221,741
2010,0,26301,James Nitties,29.77,306,1028
2010,0,26679,Kevin Stadler,29.77,284,954
2010,0,25892,Steve Wheatcroft,29.75,224,753
2010,0,27436,Graham DeLaet,29.71,312,1050
2010,0,20157,Retief Goosen,29.69,250,842
2010,0,20766,Padraig Harrington,29.65,185,624
2010,0,23788,D.J. Trahan,29.65,349,1177
2010,0,23325,Vaughn Taylor,29.64,316,1066
2010,0,20160,Charlie Wi,29.64,337,1137
2010,0,24502,Adam Scott,29.52,250,847
2010,0,6522,Ernie Els,29.51,252,854
2010,0,6643,Paul Goydos,29.47,272,923
2010,0,10885,Robert Allenby,29.46,266,903
2010,0,22913,John Rollins,29.39,291,990
2010,0,20229,Stewart Cink,29.37,289,984
2010,0,21350,Ryuji Imada,29.34,306,1043
2010,0,23638,Brendon de Jonge,29.31,391,1334
2010,0,1329,Brad Faxon,29.27,168,574
2010,0,25632,Jimmy Walker,29.22,270,924
2010,0,24924,Bill Haas,29.21,319,1092
2010,0,10860,Justin Leonard,29.21,300,1027
2010,0,20593,Greg Chalmers,29.19,322,1103
2010,0,23673,Michael Connell,29.16,284,974
2010,0,28500,Martin Flores,29.14,241,827
2010,0,19846,Brian Gay,29.12,325,1116
2010,0,21731,Freddie Jacobson,29.12,295,1013
2010,0,28620,Aron Price,29.1,236,811
2010,0,24507,Jason Bohn,29.03,297,1023
2010,0,27770,Camilo Villegas,29.01,248,855
2010,0,26851,Marc Leishman,28.95,302,1043
2010,0,20850,Daniel Chopra,28.94,237,819
2010,0,24357,K.J. Choi,28.93,278,961
2010,0,27936,Martin Laird,28.92,321,1110
2010,0,25562,Andres Romero,28.91,246,851
2010,0,23322,Brett Wetterich,28.9,191,661
2010,0,28089,Jason Day,28.89,288,997
2010,0,32617,Jerod Turner,28.89,141,488
2010,0,21949,Joe Ogilvie,28.88,318,1101
2010,0,20436,Garrett Willis,28.88,283,980
2010,0,25720,Chad Collins,28.87,259,897
2010,0,9011,David Duval,28.87,237,821
2010,0,20848,Ángel Cabrera,28.86,215,745
2010,0,24846,Ricky Barnes,28.84,364,1262
