YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
1997,149,0,12782,Tim Herron,3.47,63,1818
1997,149,0,1797,Rocco Mediate,3.47,50,1440
1997,149,0,2170,Hal Sutton,3.47,60,1728
1997,149,0,8385,Omar Uresti,3.47,63,1818
1997,153,0,6567,Vijay Singh,3.48,52,1494
1997,154,0,1161,Mark Calcavecchia,3.49,61,1746
1997,155,0,7465,Hideki Kase,3.53,54,1530
1997,156,0,1334,Keith Fergus,3.54,37,1044
1997,156,0,1489,Steve Hart,3.54,44,1242
1997,156,0,2099,Scott Simpson,3.54,51,1440
1997,159,0,1157,Tom Byrum,3.57,63,1764
1997,159,0,8793,Tiger Woods,3.57,52,1458
1997,161,0,10213,Dicky Pride,3.58,49,1368
1997,162,0,1323,Brad Fabel,3.61,61,1692
1997,163,0,1381,Fred Funk,3.62,75,2070
1997,163,0,2023,Clarence Rose,3.62,60,1656
1997,165,0,1326,Nick Faldo,3.63,32,882
1997,166,0,1133,Billy Ray Brown,3.65,46,1260
1997,167,0,1288,Ed Dougherty,3.68,43,1170
1997,168,0,1823,Larry Mize,3.7,46,1242
1997,169,0,6214,Guy Boros,3.73,53,1422
1997,169,0,6144,John Dowdall,3.73,41,1098
1997,171,0,1418,Bill Glasson,3.76,46,1224
1997,172,0,1553,John Huston,3.78,51,1350
1997,173,0,19881,Robert Damron,3.8,67,1764
1997,174,0,2256,Tom Watson,3.85,36,936
1997,175,0,1307,Joel Edwards,3.86,64,1656
1997,176,0,10837,Kevin Burton,3.9,52,1332
1997,177,0,2279,Mark Wiebe,3.97,55,1386
1997,178,0,2226,Tray Tyner,3.98,53,1332
1997,179,0,20158,Anthony Rodriguez,4.1,45,1098
1997,180,0,2049,Gene Sauers,4.19,40,954
1997,181,0,1014,Fulton Allem,4.21,47,1116
1997,182,0,1249,John Daly,4.22,38,900
1997,183,0,1864,Larry Nelson,4.32,42,972
1997,184,0,2166,Chip Sullivan,4.33,60,1386
1997,185,0,1143,Brad Bryant,4.34,61,1404
1997,186,0,6036,Scott Dunlap,4.35,72,1656
1997,186,0,7087,Hugh Royer III,4.35,65,1494
1997,188,0,2321,Fuzzy Zoeller,4.38,41,936
1997,189,0,1717,Sandy Lyle,4.5,51,1134
1997,190,0,6515,Shaun Micheel,4.51,43,954
1997,191,0,1226,Fred Couples,4.58,47,1026
1997,192,0,7867,Woody Austin,4.73,74,1566
1997,193,0,8553,Lee Porter,4.8,70,1458
1997,194,0,1444,Ken Green,4.93,47,954
1997,195,0,1388,Robert Gamez,5.08,75,1476
1996,1,0,1331,Rick Fehr,1.05,14,1332
1996,2,0,1677,Tom Lehman,1.2,17,1422
1996,3,0,1569,Peter Jacobsen,1.37,16,1170
1996,4,0,1235,Ben Crenshaw,1.51,16,1062
1996,5,0,6527,Steve Stricker,1.56,23,1476
1996,6,0,1928,Corey Pavin,1.58,23,1458
1996,7,0,2010,Loren Roberts,1.65,24,1458
1996,8,0,1599,Steve Jones,1.67,25,1494
1996,9,0,1326,Nick Faldo,1.79,18,1008
1996,9,0,1701,Bob Lohr,1.79,29,1620
1996,9,0,2146,Payne Stewart,1.79,28,1566
1996,12,0,1219,John Cook,1.81,29,1602
1996,13,0,1837,Gil Morgan,1.82,20,1098
1996,14,0,2267,D.A. Weibring,1.89,18,954
1996,15,0,1968,Nick Price,1.92,18,936
1996,16,0,1116,Michael Bradley,1.98,31,1566
1996,17,0,1887,Mark O'Meara,2.01,29,1440
1996,18,0,1457,Jay Haas,2.06,33,1602
1996,19,0,1313,Steve Elkington,2.08,24,1152
1996,19,0,2223,Bob Tway,2.08,30,1440
1996,21,0,1042,Paul Azinger,2.09,29,1386
1996,21,0,1346,Ed Fiori,2.09,23,1098
1996,23,0,1329,Brad Faxon,2.17,32,1476
1996,24,0,1378,David Frost,2.19,28,1278
1996,24,0,6577,John Wilson,2.19,32,1458
1996,26,0,1549,Mike Hulbert,2.25,38,1692
1996,27,0,10860,Justin Leonard,2.26,41,1818
1996,28,0,1226,Fred Couples,2.27,27,1188
1996,29,0,1783,Mark McCumber,2.29,21,918
1996,29,0,1943,Chris Perry,2.29,28,1224
1996,31,0,1040,Emlyn Aubrey,2.3,24,1044
1996,31,0,1139,Olin Browne,2.3,39,1692
1996,31,0,9011,David Duval,2.3,31,1350
1996,31,0,8385,Omar Uresti,2.3,39,1692
1996,35,0,1132,Mark Brooks,2.31,42,1818
1996,35,0,1527,Scott Hoch,2.31,40,1728
1996,35,0,1996,Mike Reid,2.31,30,1296
1996,38,0,1098,Jay Don Blake,2.32,38,1638
1996,39,0,1024,Billy Andrade,2.36,37,1566
1996,39,0,7235,John Morse,2.36,40,1692
1996,41,0,1306,David Edwards,2.37,35,1476
1996,41,0,12660,Jesper Parnevik,2.37,29,1224
1996,43,0,10809,Jim Furyk,2.39,43,1800
1996,43,0,1707,Steve Lowery,2.39,43,1800
1996,45,0,1196,Brian Claar,2.4,45,1872
1996,45,0,1891,David Ogrin,2.4,44,1836
1996,47,0,1093,Ronnie Black,2.42,37,1530
1996,47,0,1577,Lee Janzen,2.42,40,1656
1996,47,0,2242,Lanny Wadkins,2.42,27,1116
1996,50,0,2159,Curtis Strange,2.46,35,1422
1996,50,0,6613,Tommy Tolles,2.46,42,1710
1996,52,0,1920,Craig Parry,2.47,36,1458
1996,52,0,6567,Vijay Singh,2.47,40,1620
1996,54,0,2023,Clarence Rose,2.48,38,1530
1996,55,0,1320,Bob Estes,2.52,29,1152
1996,56,0,1096,Phil Blackmar,2.54,43,1692
1996,57,0,6522,Ernie Els,2.56,30,1170
1996,57,0,6332,Neal Lancaster,2.56,47,1836
1996,57,0,2049,Gene Sauers,2.56,36,1404
1996,60,0,6617,Brian Henninger,2.58,39,1512
1996,61,0,1823,Larry Mize,2.59,34,1314
1996,62,0,1072,Chip Beck,2.6,43,1656
1996,63,0,6140,Sean Murphy,2.61,38,1458
1996,64,0,1249,John Daly,2.62,34,1296
1996,64,0,2099,Scott Simpson,2.62,33,1260
1996,66,0,1766,Billy Mayfair,2.63,44,1674
1996,67,0,1175,Jim Carter,2.65,51,1926
1996,67,0,2104,Jeff Sluman,2.65,50,1890
1996,69,0,1797,Rocco Mediate,2.66,33,1242
1996,70,0,2186,Brian Tennyson,2.67,36,1350
1996,71,0,1185,Brandel Chamblee,2.7,34,1260
1996,72,0,1261,Jay Delsing,2.71,42,1548
1996,72,0,1510,Nolan Henke,2.71,39,1440
1996,74,0,1748,Doug Martin,2.72,45,1656
1996,75,0,1475,Donnie Hammond,2.73,30,1098
1996,76,0,1203,Russ Cochran,2.74,41,1494
1996,76,0,1810,Phil Mickelson,2.74,38,1386
1996,78,0,1435,Wayne Grady,2.78,32,1152
1996,78,0,10585,Scott McCarron,2.78,43,1548
1996,78,0,2115,Taylor Smith,2.78,38,1368
1996,81,0,1724,Jeff Maggert,2.81,46,1638
1996,81,0,10213,Dicky Pride,2.81,41,1458
1996,81,0,2206,David Toms,2.81,45,1602
1996,81,0,2245,Grant Waite,2.81,38,1350
1996,85,0,8375,Paul Stankowski,2.82,36,1278
1996,85,0,2214,Kirk Triplett,2.82,37,1314
1996,87,0,7267,Allen Doyle,2.9,46,1584
1996,87,0,1633,Tom Kite,2.9,36,1242
1996,89,0,1553,John Huston,2.91,44,1512
1996,89,0,1960,Don Pooley,2.91,33,1134
1996,91,0,8931,Glen Day,2.93,47,1602
1996,91,0,7087,Hugh Royer III,2.93,48,1638
1996,93,0,1876,Greg Norman,2.94,27,918
1996,93,0,20095,Carl Paulson,2.94,46,1566
1996,93,0,2131,Mike Springer,2.94,45,1530
1996,96,0,1444,Ken Green,2.95,43,1458
1996,97,0,7101,Dave Stockton Jr.,2.96,49,1656
1996,97,0,2241,Bobby Wadkins,2.96,49,1656
1996,99,0,1385,Jim Gallagher Jr.,2.97,39,1314
1996,99,0,1408,Kelly Gibson,2.97,61,2052
1996,101,0,1603,Jeff Julian,2.98,37,1242
1996,102,0,1706,Davis Love III,2.99,43,1440
1996,102,0,2246,Duffy Waldorf,2.99,36,1206
1996,104,0,1201,Lennie Clements,3.01,45,1494
1996,104,0,2303,Robert Wrenn,3.01,39,1296
1996,106,0,1945,Kenny Perry,3.02,44,1458
1996,107,0,6034,Marco Dawson,3.07,48,1566
1996,108,0,6124,Patrick Burke,3.09,40,1296
1996,108,0,6044,Scott Gump,3.09,54,1746
1996,110,0,6657,Steve Rintoul,3.11,42,1350
1996,111,0,2101,Joey Sindelar,3.13,49,1566
1996,112,0,1381,Fred Funk,3.14,61,1944
1996,112,0,2321,Fuzzy Zoeller,3.14,30,954
1996,114,0,20098,Stuart Appleby,3.16,54,1710
1996,115,0,1142,Bart Bryant,3.17,44,1386
1996,115,0,1771,Blaine McCallister,3.17,52,1638
1996,117,0,8993,Franklin Langham,3.2,53,1656
1996,118,0,8547,John Maginnes,3.22,47,1458
1996,119,0,6064,Jeff Gallagher,3.24,49,1512
1996,119,0,2218,Ted Tryba,3.24,60,1854
1996,121,0,1307,Joel Edwards,3.25,55,1692
1996,121,0,1361,Dan Forsman,3.25,38,1170
1996,123,0,1161,Mark Calcavecchia,3.27,60,1836
1996,123,0,1374,Robin Freeman,3.27,60,1836
1996,123,0,6595,Kevin Sutherland,3.27,63,1926
1996,126,0,6012,Greg Kraft,3.29,48,1458
1996,127,0,2279,Mark Wiebe,3.3,44,1332
1996,128,0,6214,Guy Boros,3.35,56,1674
1996,128,0,2170,Hal Sutton,3.35,53,1584
1996,130,0,1323,Brad Fabel,3.36,52,1548
1996,130,0,8075,Jerry Kelly,3.36,55,1638
1996,130,0,1682,Wayne Levi,3.36,43,1278
1996,133,0,1156,Curt Byrum,3.37,34,1008
1996,133,0,6643,Paul Goydos,3.37,51,1512
1996,135,0,10203,Bryan Gorman,3.38,42,1242
1996,135,0,1971,Dillard Pruitt,3.38,45,1332
1996,137,0,10425,Jay Williamson,3.39,47,1386
1996,138,0,6036,Scott Dunlap,3.4,49,1440
1996,139,0,10569,Mike Brisky,3.41,51,1494
1996,140,0,1006,John Adams,3.42,48,1404
1996,141,0,1864,Larry Nelson,3.44,47,1368
1996,141,0,2008,Lee Rinker,3.44,62,1800
1996,143,0,1761,Len Mattiace,3.46,53,1530
1996,143,0,2167,Mike Sullivan,3.46,53,1530
1996,145,0,2133,Craig Stadler,3.47,35,1008
1996,146,0,12782,Tim Herron,3.5,63,1800
1996,147,0,1157,Tom Byrum,3.51,48,1368
1996,147,0,1723,Andrew Magee,3.51,48,1368
1996,149,0,1557,John Inman,3.52,50,1422
1996,150,0,1938,David Peoples,3.57,36,1008
1996,151,0,2226,Tray Tyner,3.59,33,918
1996,152,0,6066,Gary Rusnak,3.63,51,1404
1996,153,0,1143,Brad Bryant,3.64,55,1512
1996,153,0,1334,Keith Fergus,3.64,55,1512
1996,155,0,7867,Woody Austin,3.66,77,2106
1996,155,0,1414,Bob Gilder,3.66,56,1530
1996,157,0,1133,Billy Ray Brown,3.68,51,1386
1996,157,0,1487,Jeff Hart,3.68,43,1170
1996,157,0,8337,Mike Heinen,3.68,63,1710
1996,160,0,1200,Keith Clearwater,3.7,52,1404
1996,160,0,1607,Brian Kamm,3.7,58,1566
1996,160,0,6090,Jim McGovern,3.7,58,1566
1996,160,0,10215,Charlie Rymer,3.7,60,1620
1996,164,0,2171,Mike Swartz,3.73,49,1314
1996,165,0,1725,John Mahaffey,3.76,44,1170
1996,166,0,1388,Robert Gamez,3.78,51,1350
1996,167,0,1035,Tommy Armour III,3.81,37,972
1996,167,0,10505,Shane Bertsch,3.81,50,1314
1996,167,0,10649,Tom Scherrer,3.81,61,1602
1996,167,0,2256,Tom Watson,3.81,37,972
1996,171,0,1975,Tom Purtzer,3.82,57,1494
1996,171,0,20259,Hisayuki Sasaki,3.82,44,1152
1996,173,0,1905,Joe Ozaki,3.84,47,1224
1996,174,0,6315,Pete Jordan,3.88,51,1314
1996,175,0,1014,Fulton Allem,3.91,38,972
1996,176,0,1060,Dave Barr,3.93,41,1044
1996,177,0,20505,Lucas Parsons,3.97,40,1008
1996,178,0,19913,Ron Whittaker,4.02,42,1044
1996,179,0,2135,Mike Standly,4.12,60,1458
1996,180,0,1604,Steve Jurgensen,4.21,66,1566
1996,181,0,1068,Andy Bean,4.22,57,1350
1996,182,0,11032,Frank Lickliter II,4.3,65,1512
1996,183,0,1958,Dan Pohl,4.31,45,1044
1996,184,0,20051,Joe Acosta Jr.,4.46,57,1278
1996,185,0,12626,Joey Gullion,4.53,71,1566
1996,186,0,2201,Jim Thorpe,4.75,47,990
1996,187,0,19883,Joe Daley,5.12,71,1386
1996,187,0,6599,John Elliott,5.12,47,918
1996,189,0,2106,Chris Smith,5.35,77,1440
1996,190,0,12781,Scott Medlin,6.08,58,954
1995,1,0,1457,Jay Haas,1.39,22,1584
1995,2,0,1329,Brad Faxon,1.4,22,1566
1995,3,0,1235,Ben Crenshaw,1.6,23,1440
1995,4,0,1527,Scott Hoch,1.67,30,1800
1995,5,0,6522,Ernie Els,1.76,19,1080
1995,6,0,10809,Jim Furyk,1.8,33,1836
1995,7,0,1928,Corey Pavin,1.83,26,1422
1995,8,0,1378,David Frost,1.85,24,1296
1995,8,0,2246,Duffy Waldorf,1.85,30,1620
1995,10,0,1306,David Edwards,1.88,25,1332
1995,10,0,2242,Lanny Wadkins,1.88,20,1062
1995,12,0,1331,Rick Fehr,1.9,26,1368
1995,13,0,1226,Fred Couples,1.95,19,972
1995,14,0,2104,Jeff Sluman,1.98,36,1818
1995,15,0,2049,Gene Sauers,2.0,27,1350
1995,16,0,1326,Nick Faldo,2.01,26,1296
1995,17,0,1418,Bill Glasson,2.05,27,1314
1995,18,0,1706,Davis Love III,2.06,33,1602
1995,19,0,1945,Kenny Perry,2.07,35,1692
1995,20,0,1024,Billy Andrade,2.1,34,1620
1995,21,0,2010,Loren Roberts,2.14,32,1494
1995,22,0,1219,John Cook,2.18,33,1512
1995,23,0,1320,Bob Estes,2.2,36,1638
1995,24,0,10860,Justin Leonard,2.22,44,1980
1995,24,0,1701,Bob Lohr,2.22,38,1710
1995,26,0,2146,Payne Stewart,2.23,39,1746
1995,27,0,1458,Jerry Haas,2.24,33,1476
1995,28,0,1890,Brett Ogle,2.26,26,1152
1995,29,0,1837,Gil Morgan,2.27,29,1278
1995,30,0,1385,Jim Gallagher Jr.,2.3,41,1782
1995,30,0,1876,Greg Norman,2.3,24,1044
1995,30,0,2223,Bob Tway,2.3,39,1692
1995,33,0,12660,Jesper Parnevik,2.31,27,1170
1995,33,0,1960,Don Pooley,2.31,32,1386
1995,35,0,1549,Mike Hulbert,2.34,43,1836
1995,36,0,6315,Pete Jordan,2.35,25,1062
1995,37,0,1943,Chris Perry,2.36,37,1566
1995,38,0,1887,Mark O'Meara,2.37,41,1728
1995,39,0,1823,Larry Mize,2.38,30,1260
1995,40,0,1707,Steve Lowery,2.39,46,1926
1995,41,0,1116,Michael Bradley,2.4,38,1584
1995,41,0,1926,Steve Pate,2.4,41,1710
1995,41,0,2099,Scott Simpson,2.4,38,1584
1995,44,0,1444,Ken Green,2.42,30,1242
1995,45,0,1968,Nick Price,2.44,29,1188
1995,46,0,6577,John Wilson,2.46,42,1710
1995,47,0,1035,Tommy Armour III,2.48,41,1656
1995,47,0,6527,Steve Stricker,2.48,37,1494
1995,49,0,1313,Steve Elkington,2.5,32,1278
1995,50,0,1132,Mark Brooks,2.51,42,1674
1995,50,0,6034,Marco Dawson,2.51,37,1476
1995,50,0,1569,Peter Jacobsen,2.51,42,1674
1995,53,0,1249,John Daly,2.52,34,1350
1995,54,0,6332,Neal Lancaster,2.53,41,1620
1995,54,0,1783,Mark McCumber,2.53,30,1188
1995,56,0,1553,John Huston,2.54,37,1458
1995,57,0,1577,Lee Janzen,2.55,44,1728
1995,58,0,1920,Craig Parry,2.56,35,1368
1995,59,0,1072,Chip Beck,2.57,43,1674
1995,60,0,6214,Guy Boros,2.58,45,1746
1995,61,0,6617,Brian Henninger,2.6,37,1422
1995,61,0,6567,Vijay Singh,2.6,37,1422
1995,63,0,6088,Steve Gotsche,2.61,38,1458
1995,64,0,1381,Fred Funk,2.63,53,2016
1995,64,0,2321,Fuzzy Zoeller,2.63,26,990
1995,66,0,2131,Mike Springer,2.65,32,1206
1995,66,0,2159,Curtis Strange,2.65,40,1512
1995,66,0,10425,Jay Williamson,2.65,31,1170
1995,69,0,1196,Brian Claar,2.66,46,1728
1995,70,0,1203,Russ Cochran,2.67,39,1458
1995,71,0,2239,Scott Verplank,2.68,41,1530
1995,72,0,1723,Andrew Magee,2.71,42,1548
1995,73,0,1938,David Peoples,2.72,25,918
1995,73,0,2218,Ted Tryba,2.72,51,1872
1995,75,0,2190,Doug Tewell,2.73,27,990
1995,76,0,1161,Mark Calcavecchia,2.75,52,1890
1995,77,0,1042,Paul Azinger,2.78,38,1368
1995,77,0,1771,Blaine McCallister,2.78,45,1620
1995,77,0,2256,Tom Watson,2.78,28,1008
1995,80,0,1307,Joel Edwards,2.81,48,1710
1995,80,0,1550,Ed Humenik,2.81,44,1566
1995,80,0,8563,Bruce Vaughan,2.81,47,1674
1995,83,0,6641,Jeff Leonard,2.85,37,1296
1995,84,0,8337,Mike Heinen,2.87,45,1566
1995,85,0,1006,John Adams,2.88,42,1458
1995,85,0,1725,John Mahaffey,2.88,42,1458
1995,87,0,2094,Tony Sills,2.89,38,1314
1995,87,0,2241,Bobby Wadkins,2.89,50,1728
1995,89,0,8537,J.P. Hayes,2.92,42,1440
1995,90,0,1705,Tim Loustalot,2.93,29,990
1995,91,0,10569,Mike Brisky,2.94,46,1566
1995,91,0,2214,Kirk Triplett,2.94,53,1800
1995,91,0,2225,Howard Twitty,2.94,46,1566
1995,94,0,1060,Dave Barr,2.95,42,1422
1995,94,0,6613,Tommy Tolles,2.95,42,1422
1995,96,0,1261,Jay Delsing,2.96,41,1386
1995,96,0,1607,Brian Kamm,2.96,48,1620
1995,98,0,1098,Jay Don Blake,2.97,46,1548
1995,98,0,7235,John Morse,2.97,38,1278
1995,98,0,1975,Tom Purtzer,2.97,31,1044
1995,101,0,1353,Bruce Fleisher,2.98,37,1242
1995,102,0,1414,Bob Gilder,3.01,46,1530
1995,102,0,2180,Harry Taylor,3.01,46,1530
1995,104,0,1748,Doug Martin,3.02,50,1656
1995,105,0,2279,Mark Wiebe,3.04,35,1152
1995,106,0,1201,Lennie Clements,3.05,51,1674
1995,107,0,1096,Phil Blackmar,3.07,42,1368
1995,108,0,1143,Brad Bryant,3.1,53,1710
1995,108,0,2167,Mike Sullivan,3.1,48,1548
1995,110,0,6012,Greg Kraft,3.11,56,1800
1995,110,0,7101,Dave Stockton Jr.,3.11,52,1674
1995,112,0,1475,Donnie Hammond,3.13,45,1440
1995,112,0,6575,Dudley Hart,3.13,54,1728
1995,112,0,1986,Joey Rassett,3.13,31,990
1995,112,0,2101,Joey Sindelar,3.13,40,1278
1995,116,0,1766,Billy Mayfair,3.14,56,1782
1995,116,0,2133,Craig Stadler,3.14,39,1242
1995,118,0,20051,Joe Acosta Jr.,3.15,42,1332
1995,118,0,1374,Robin Freeman,3.15,55,1746
1995,120,0,6643,Paul Goydos,3.16,62,1962
1995,120,0,1677,Tom Lehman,3.16,37,1170
1995,120,0,1724,Jeff Maggert,3.16,46,1458
1995,123,0,8931,Glen Day,3.17,52,1638
1995,124,0,1599,Steve Jones,3.19,46,1440
1995,125,0,1810,Phil Mickelson,3.21,45,1404
1995,126,0,1014,Fulton Allem,3.23,32,990
1995,127,0,6657,Steve Rintoul,3.24,56,1728
1995,128,0,1133,Billy Ray Brown,3.25,38,1170
1995,128,0,1334,Keith Fergus,3.25,48,1476
1995,130,0,6124,Patrick Burke,3.26,44,1350
1995,130,0,1266,Clark Dennis,3.26,54,1656
1995,132,0,10213,Dicky Pride,3.28,49,1494
1995,133,0,1330,David Feherty,3.29,42,1278
1995,133,0,2135,Mike Standly,3.29,55,1674
1995,135,0,2008,Lee Rinker,3.3,54,1638
1995,136,0,9011,David Duval,3.31,53,1602
1995,136,0,10145,Tom Hearn,3.31,34,1026
1995,138,0,1468,Gary Hallberg,3.35,47,1404
1995,138,0,1690,Bruce Lietzke,3.35,32,954
1995,140,0,1361,Dan Forsman,3.39,47,1386
1995,141,0,1129,Bill Britton,3.4,41,1206
1995,142,0,6048,Dicky Thompson,3.41,43,1260
1995,143,0,8375,Paul Stankowski,3.42,56,1638
1995,144,0,7721,Pat Bates,3.43,50,1458
1995,144,0,2170,Hal Sutton,3.43,58,1692
1995,146,0,6386,Bill Porter,3.44,47,1368
1995,147,0,1633,Tom Kite,3.45,54,1566
1995,148,0,1619,Skip Kendall,3.47,60,1728
1995,148,0,2111,Mike Smith,3.47,45,1296
1995,150,0,2267,D.A. Weibring,3.48,52,1494
1995,151,0,20095,Carl Paulson,3.49,39,1116
1995,152,0,6197,Michael Allen,3.51,36,1026
1995,152,0,6791,Mark Wurtz,3.51,53,1512
1995,154,0,1093,Ronnie Black,3.52,57,1620
1995,155,0,2148,Ray Stewart,3.54,42,1188
1995,156,0,1185,Brandel Chamblee,3.56,48,1350
1995,157,0,1864,Larry Nelson,3.57,36,1008
1995,157,0,1925,Jerry Pate,3.57,45,1260
1995,157,0,2245,Grant Waite,3.57,54,1512
1995,160,0,1797,Rocco Mediate,3.59,33,918
1995,161,0,6090,Jim McGovern,3.61,63,1746
1995,162,0,1175,Jim Carter,3.65,63,1728
1995,163,0,1156,Curt Byrum,3.67,70,1908
1995,164,0,6809,Bob Burns,3.68,55,1494
1995,164,0,10585,Scott McCarron,3.68,51,1386
1995,166,0,6044,Scott Gump,3.7,62,1674
1995,166,0,1510,Nolan Henke,3.7,54,1458
1995,166,0,10215,Charlie Rymer,3.7,50,1350
1995,169,0,1891,David Ogrin,3.72,61,1638
1995,170,0,1905,Joe Ozaki,3.76,42,1116
1995,171,0,1200,Keith Clearwater,3.78,47,1242
1995,172,0,6251,Chris DiMarco,3.79,60,1584
1995,173,0,1040,Emlyn Aubrey,3.81,59,1548
1995,174,0,8717,Kawika Cotner,3.86,57,1476
1995,175,0,1388,Robert Gamez,3.93,58,1476
1995,176,0,8385,Omar Uresti,4.05,70,1728
1995,177,0,1682,Wayne Levi,4.06,38,936
1995,178,0,1927,Dennis Paulson,4.07,60,1476
1995,179,0,20094,Jonathan Kaye,4.1,48,1170
1995,180,0,1992,Don Reese,4.15,56,1350
1995,181,0,1408,Kelly Gibson,4.18,76,1818
1995,182,0,1142,Bart Bryant,4.2,62,1476
1995,183,0,1996,Mike Reid,4.21,47,1116
1995,184,0,1685,J.L. Lewis,4.25,65,1530
1995,185,0,1971,Dillard Pruitt,4.26,59,1386
1995,186,0,7867,Woody Austin,4.34,89,2052
1995,187,0,7569,Mark Carnevale,4.69,65,1386
1995,188,0,2226,Tray Tyner,5.15,76,1476
1994,1,0,1876,Greg Norman,0.97,11,1134
1994,2,0,1378,David Frost,1.35,19,1404
1994,3,0,1235,Ben Crenshaw,1.36,21,1548
1994,4,0,1928,Corey Pavin,1.55,19,1224
1994,5,0,1837,Gil Morgan,1.62,19,1170
1994,6,0,1495,Morris Hatalsky,1.68,23,1368
1994,7,0,1553,John Huston,1.79,27,1512
1994,8,0,1457,Jay Haas,1.96,36,1836
1994,9,0,1945,Kenny Perry,2.02,36,1782
1994,10,0,1072,Chip Beck,2.07,32,1548
1994,11,0,1771,Blaine McCallister,2.11,36,1710
1994,12,0,1920,Craig Parry,2.15,24,1116
1994,13,0,1475,Donnie Hammond,2.21,33,1494
1994,14,0,1823,Larry Mize,2.22,30,1350
1994,15,0,1559,Hale Irwin,2.25,30,1332
1994,15,0,1707,Steve Lowery,2.25,38,1692
1994,17,0,2239,Scott Verplank,2.26,26,1152
1994,18,0,1132,Mark Brooks,2.28,46,2016
1994,18,0,2214,Kirk Triplett,2.28,37,1620
1994,20,0,1329,Brad Faxon,2.29,38,1656
1994,21,0,10809,Jim Furyk,2.34,40,1710
1994,22,0,2067,Ted Schulz,2.35,33,1404
1994,23,0,1905,Joe Ozaki,2.37,26,1098
1994,24,0,2010,Loren Roberts,2.38,33,1386
1994,25,0,1320,Bob Estes,2.4,41,1710
1994,25,0,1677,Tom Lehman,2.4,35,1458
1994,25,0,1701,Bob Lohr,2.4,38,1584
1994,25,0,1996,Mike Reid,2.4,29,1206
1994,29,0,1219,John Cook,2.43,35,1440
1994,30,0,1385,Jim Gallagher Jr.,2.48,37,1494
1994,30,0,2104,Jeff Sluman,2.48,41,1656
1994,32,0,1098,Jay Don Blake,2.49,39,1566
1994,33,0,1116,Michael Bradley,2.5,40,1602
1994,33,0,2223,Bob Tway,2.5,36,1440
1994,35,0,1926,Steve Pate,2.51,42,1674
1994,36,0,1577,Lee Janzen,2.53,40,1584
1994,37,0,2322,Richard Zokol,2.55,34,1332
1994,38,0,1810,Phil Mickelson,2.56,30,1170
1994,39,0,1201,Lennie Clements,2.58,39,1512
1994,39,0,6088,Steve Gotsche,2.58,26,1008
1994,39,0,6617,Brian Henninger,2.58,32,1242
1994,39,0,1648,Billy Kratzert,2.58,32,1242
1994,43,0,1226,Fred Couples,2.61,24,918
1994,44,0,2099,Scott Simpson,2.62,33,1260
1994,45,0,1353,Bruce Fleisher,2.64,39,1476
1994,45,0,1824,Yoshinori Mizumaki,2.64,29,1098
1994,47,0,2133,Craig Stadler,2.66,33,1242
1994,48,0,1282,Trevor Dodds,2.67,38,1422
1994,48,0,2303,Robert Wrenn,2.67,25,936
1994,50,0,1706,Davis Love III,2.69,44,1638
1994,50,0,12663,Phil Tataurangi,2.69,32,1188
1994,52,0,1129,Bill Britton,2.7,33,1224
1994,53,0,6012,Greg Kraft,2.71,42,1548
1994,53,0,6577,John Wilson,2.71,41,1512
1994,55,0,1203,Russ Cochran,2.72,46,1692
1994,55,0,1527,Scott Hoch,2.72,46,1692
1994,57,0,1864,Larry Nelson,2.73,27,990
1994,58,0,1510,Nolan Henke,2.74,39,1422
1994,58,0,2242,Lanny Wadkins,2.74,33,1206
1994,60,0,1024,Billy Andrade,2.75,43,1566
1994,60,0,6527,Steve Stricker,2.75,46,1674
1994,62,0,1435,Wayne Grady,2.78,28,1008
1994,62,0,6315,Pete Jordan,2.78,44,1584
1994,62,0,7235,John Morse,2.78,38,1368
1994,62,0,2049,Gene Sauers,2.78,41,1476
1994,66,0,1549,Mike Hulbert,2.8,52,1854
1994,67,0,1331,Rick Fehr,2.81,39,1386
1994,67,0,1887,Mark O'Meara,2.81,46,1638
1994,69,0,6058,John Flannery,2.84,48,1692
1994,70,0,1143,Brad Bryant,2.85,56,1962
1994,70,0,1633,Tom Kite,2.85,40,1404
1994,72,0,1557,John Inman,2.86,52,1818
1994,73,0,1890,Brett Ogle,2.87,30,1044
1994,73,0,2100,Tim Simpson,2.87,47,1638
1994,75,0,6643,Paul Goydos,2.88,54,1872
1994,75,0,1748,Doug Martin,2.88,42,1458
1994,75,0,2159,Curtis Strange,2.88,43,1494
1994,78,0,1185,Brandel Chamblee,2.91,45,1548
1994,79,0,2146,Payne Stewart,2.92,40,1368
1994,80,0,1723,Andrew Magee,2.93,47,1602
1994,81,0,6791,Mark Wurtz,2.95,43,1458
1994,82,0,8931,Glen Day,2.96,50,1692
1994,82,0,1313,Steve Elkington,2.96,33,1116
1994,82,0,1968,Nick Price,2.96,32,1080
1994,82,0,2095,Larry Silveira,2.96,41,1386
1994,86,0,2167,Mike Sullivan,2.97,38,1278
1994,87,0,1161,Mark Calcavecchia,2.98,45,1512
1994,87,0,1755,Dick Mast,2.98,45,1512
1994,87,0,2256,Tom Watson,2.98,29,972
1994,90,0,1783,Mark McCumber,3.0,41,1368
1994,91,0,1569,Peter Jacobsen,3.02,37,1224
