YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS > 25',TOTAL 3 PUTTS
2017,0,27129,Luke List,41,59
2017,0,34431,Robert Streb,41,46
2017,0,47959,Bryson DeChambeau,40,49
2017,0,23353,J.J. Henry,40,45
2017,0,46970,Jon Rahm,40,46
2017,0,36699,Patrick Rodgers,40,48
2017,0,27064,Jhonattan Vegas,40,48
2017,0,33461,Morgan Hoffmann,39,48
2017,0,29908,C.T. Pan,39,44
2017,0,46550,Brandon Hagy,38,44
2017,0,29476,Kyle Reifers,38,40
2017,0,29420,Billy Horschel,37,49
2017,0,24781,Hunter Mahan,37,41
2017,0,27214,Kevin Streelman,37,50
2017,0,27974,Sung Kang,36,47
2017,0,39975,Michael Kim,36,40
2017,0,32757,Patton Kizzire,36,45
2017,0,29461,Jamie Lovemark,36,40
2017,0,46501,Ollie Schniederjans,36,41
2017,0,12510,Chad Campbell,35,44
2017,0,29720,Andres Gonzales,35,40
2017,0,24924,Bill Haas,35,38
2017,0,32448,James Hahn,35,40
2017,0,31202,William McGirt,35,42
2017,0,46601,Trey Mullinax,35,38
2017,0,23325,Vaughn Taylor,35,38
2017,0,33122,Russell Knox,34,41
2017,0,22056,Cameron Percy,34,37
2017,0,48081,Xander Schauffele,34,42
2017,0,29221,Webb Simpson,34,49
2017,0,28420,Ryan Brehm,33,46
2017,0,32200,Roberto Castro,33,42
2017,0,20229,Stewart Cink,33,41
2017,0,25900,Lucas Glover,33,40
2017,0,31646,Emiliano Grillo,33,43
2017,0,39324,J.J. Spaun,33,40
2017,0,34021,Bud Cauley,32,40
2017,0,33399,Adam Hadwin,32,39
2017,0,23108,Matt Kuchar,32,40
2017,0,28252,Seamus Power,32,37
2017,0,30692,Scott Stallings,32,42
2017,0,29518,Brendan Steele,32,42
2017,0,35545,Blayne Barber,31,42
2017,0,40058,Zac Blair,31,45
2017,0,34098,Russell Henley,31,38
2017,0,27936,Martin Laird,31,38
2017,0,29289,S.Y. Noh,31,39
2017,0,25804,Bubba Watson,31,32
2017,0,20472,Alex Cejka,30,36
2017,0,27436,Graham DeLaet,30,33
2017,0,34099,Harris English,30,36
2017,0,24358,Robert Garrigus,30,40
2017,0,26758,David Hearn,30,36
2017,0,27141,J.B. Holmes,30,36
2017,0,34174,John Huh,30,36
2017,0,37455,Si Woo Kim,30,40
2017,0,29478,Kevin Kisner,30,37
2017,0,27466,Spencer Levin,30,33
2017,0,33413,Ben Martin,30,39
2017,0,32640,Troy Merritt,30,34
2017,0,34213,Grayson Murray,30,42
2017,0,25396,Kevin Na,30,40
2017,0,24140,Sean O'Hair,30,41
2017,0,23320,Ryan Palmer,30,36
2017,0,24361,Pat Perez,30,36
2017,0,29223,Sam Saunders,30,38
2017,0,25834,Daniel Summerhays,30,38
2017,0,33419,Cameron Tringale,30,33
2017,0,25818,Scott Piercy,29,35
2017,0,26476,Chez Reavie,29,33
2017,0,32333,Kevin Tway,29,31
2017,0,27958,Ryan Blaum,28,39
2017,0,28500,Martin Flores,28,32
2017,0,35879,Kelly Kraft,28,35
2017,0,26596,Ryan Moore,28,33
2017,0,29485,Brett Stegmaier,28,35
2017,0,40026,Daniel Berger,27,33
2017,0,40009,Dominic Bozzelli,27,32
2017,0,28089,Jason Day,27,31
2017,0,30191,Julián Etulain,27,28
2017,0,21209,Sergio Garcia,27,34
2017,0,29222,Billy Hurley III,27,36
2017,0,30925,Dustin Johnson,27,29
2017,0,37454,Whee Kim,27,33
2017,0,37278,Nicholas Lindheim,27,31
2017,0,25572,Graeme McDowell,27,32
2017,0,33418,Shawn Stefani,27,33
2017,0,27095,Nick Watney,27,33
2017,0,33948,Byeong Hun An,26,32
2017,0,29479,Scott Brown,26,35
2017,0,32102,Rickie Fowler,26,33
2017,0,29974,Branden Grace,26,30
2017,0,31557,Jim Herman,26,34
2017,0,36801,Mark Hubbard,26,29
2017,0,26851,Marc Leishman,26,29
2017,0,25198,Francesco Molinari,26,37
2017,0,25240,D.A. Points,26,33
2017,0,34264,Hudson Swafford,26,35
2017,0,23541,Ben Crane,25,32
2017,0,28307,Matt Every,25,38
2017,0,27644,Brian Harman,25,30
2017,0,24024,Zach Johnson,25,29
2017,0,29926,Danny Lee,25,31
2017,0,34466,Peter Malnati,25,34
2017,0,25632,Jimmy Walker,25,29
2017,0,31416,Derek Fathauer,24,30
2017,0,29740,Brad Fritsch,24,32
2017,0,39954,Cody Gribble,24,30
2017,0,34409,David Lingmerth,24,32
2017,0,22046,Geoff Ogilvy,24,30
2017,0,35891,Cameron Smith,24,34
2017,0,26951,Johnson Wagner,24,33
2017,0,24507,Jason Bohn,23,26
2017,0,20593,Greg Chalmers,23,28
2017,0,20104,Ken Duke,23,29
2017,0,21961,Charles Howell III,23,28
2017,0,26300,Matt Jones,23,24
2017,0,46440,Smylie Kaufman,23,31
2017,0,32839,Hideki Matsuyama,23,37
2017,0,34360,Patrick Reed,23,26
2017,0,31560,Brian Stuard,23,25
2017,0,33448,Justin Thomas,23,31
2017,0,47128,Richy Werenski,23,33
2017,0,27895,Jonas Blixt,22,28
2017,0,48084,Wesley Bryan,22,33
2017,0,28093,Miguel Angel Carballo,22,29
2017,0,36689,Brooks Koepka,22,34
2017,0,31420,Anirban Lahiri,22,33
2017,0,35300,Andrew Loupe,22,29
2017,0,23800,Bryce Molder,22,27
2017,0,26329,Louis Oosthuizen,22,25
2017,0,49771,J.T. Poston,22,34
2017,0,23621,Rory Sabbatini,22,31
2017,0,20771,Steven Alker,21,26
2017,0,24846,Ricky Barnes,21,22
2017,0,25364,Paul Casey,21,27
2017,0,25720,Chad Collins,21,27
2017,0,35110,Brett Drewitt,21,34
2017,0,34358,Jonathan Randolph,21,28
2017,0,27649,Brandt Snedeker,21,25
2017,0,19803,Ryan Armour,20,22
2017,0,25274,Steven Bowditch,20,24
2017,0,26499,Rafa Cabrera Bello,20,25
2017,0,20157,Retief Goosen,20,25
2017,0,48822,Sebastián Muñoz,20,25
2017,0,24138,Ian Poulter,20,26
2017,0,23497,Tag Ridings,20,25
2017,0,22405,Justin Rose,20,26
2017,0,27770,Camilo Villegas,20,34
2017,0,27963,Chris Stroud,19,29
2017,0,33120,Mark Anderson,18,23
2017,0,28679,Fabián Gómez,18,25
2017,0,35532,Tom Hoge,18,24
2017,0,28237,Rory McIlroy,18,25
2017,0,25892,Steve Wheatcroft,18,21
2017,0,25191,Gonzalo Fernandez-Castaño,17,20
2017,0,30926,Chris Kirk,17,23
2017,0,25345,Carl Pettersson,17,22
2017,0,34046,Jordan Spieth,17,20
2017,0,22371,Aaron Baddeley,16,18
2017,0,19846,Brian Gay,16,17
2017,0,24502,Adam Scott,16,23
2017,0,32150,Michael Thompson,16,18
2017,0,25349,Tim Wilkinson,16,20
2017,0,30852,Ryo Ishikawa,15,19
2017,0,1810,Phil Mickelson,15,22
2017,0,24357,K.J. Choi,14,17
2017,0,46732,Rick Lamb,14,22
2017,0,26331,Charl Schwartzel,14,17
2017,0,46443,Brian Campbell,13,18
2017,0,35450,Patrick Cantlay,13,17
2017,0,23983,Luke Donald,13,13
2017,0,10809,Jim Furyk,13,20
2017,0,33204,Shane Lowry,11,18
2017,0,6522,Ernie Els,8,10
2017,0,22986,Søren Kjeldsen,8,13
2016,0,37189,Harold Varner III,55,67
2016,0,28132,Tyrone Van Aswegen,45,49
2016,0,34264,Hudson Swafford,43,53
2016,0,31557,Jim Herman,42,46
2016,0,20691,Greg Owen,42,55
2016,0,35451,Scott Pinckney,42,56
2016,0,28679,Fabián Gómez,39,46
2016,0,27644,Brian Harman,39,43
2016,0,31646,Emiliano Grillo,38,43
2016,0,27129,Luke List,38,48
2016,0,26476,Chez Reavie,38,46
2016,0,32366,Kevin Chappell,37,44
2016,0,25686,Jason Dufner,37,50
2016,0,39975,Michael Kim,37,46
2016,0,37455,Si Woo Kim,37,42
2016,0,24140,Sean O'Hair,37,46
2016,0,23320,Ryan Palmer,37,49
2016,0,25892,Steve Wheatcroft,37,45
2016,0,30944,Jason Kokrak,36,43
2016,0,29461,Jamie Lovemark,36,47
2016,0,33413,Ben Martin,36,47
2016,0,28475,Jeff Overton,36,44
2016,0,40058,Zac Blair,35,43
2016,0,12510,Chad Campbell,35,42
2016,0,29476,Kyle Reifers,35,43
2016,0,36699,Patrick Rodgers,35,46
2016,0,33418,Shawn Stefani,35,43
2016,0,27141,J.B. Holmes,34,42
2016,0,33122,Russell Knox,34,40
2016,0,27936,Martin Laird,34,40
2016,0,31202,William McGirt,34,36
2016,0,30110,Kyle Stanley,34,39
2016,0,26951,Johnson Wagner,34,38
2016,0,26289,Boo Weekley,34,40
2016,0,35545,Blayne Barber,33,45
2016,0,12716,Charley Hoffman,33,44
2016,0,29926,Danny Lee,33,47
2016,0,34431,Robert Streb,33,42
2016,0,33419,Cameron Tringale,33,43
2016,0,27436,Graham DeLaet,32,40
2016,0,29720,Andres Gonzales,32,38
2016,0,21961,Charles Howell III,32,38
2016,0,34174,John Huh,32,40
2016,0,27974,Sung Kang,32,35
2016,0,35300,Andrew Loupe,32,43
2016,0,32150,Michael Thompson,32,38
2016,0,27064,Jhonattan Vegas,32,49
2016,0,29745,Tyler Aldridge,31,36
2016,0,36801,Mark Hubbard,31,40
2016,0,30926,Chris Kirk,31,38
2016,0,28158,Steve Marino,31,34
2016,0,33448,Justin Thomas,31,38
2016,0,25632,Jimmy Walker,31,35
2016,0,21878,Mark Wilson,31,36
2016,0,32200,Roberto Castro,30,35
2016,0,20229,Stewart Cink,30,33
2016,0,29725,Tony Finau,30,38
2016,0,24358,Robert Garrigus,30,37
2016,0,32448,James Hahn,30,36
2016,0,25818,Scott Piercy,30,36
2016,0,31323,Gary Woodland,30,38
2016,0,22371,Aaron Baddeley,29,39
2016,0,29268,Bronson Burgoon,29,34
2016,0,22892,Jason Gore,29,39
2016,0,23353,J.J. Henry,29,32
2016,0,32757,Patton Kizzire,29,34
2016,0,20645,John Senden,29,37
2016,0,29518,Brendan Steele,29,32
2016,0,31560,Brian Stuard,29,33
2016,0,34099,Harris English,28,33
2016,0,25900,Lucas Glover,28,33
2016,0,24924,Bill Haas,28,34
2016,0,27466,Spencer Levin,28,30
2016,0,29289,S.Y. Noh,28,34
2016,0,24502,Adam Scott,28,37
2016,0,27895,Jonas Blixt,27,29
2016,0,31416,Derek Fathauer,27,34
2016,0,34563,Chesson Hadley,27,37
2016,0,21731,Freddie Jacobson,27,33
2016,0,24912,Will MacKenzie,27,42
2016,0,29485,Brett Stegmaier,27,36
2016,0,25834,Daniel Summerhays,27,33
2016,0,25364,Paul Casey,26,28
2016,0,34262,Jon Curran,26,33
2016,0,32618,Rhein Gibson,26,31
2016,0,33461,Morgan Hoffmann,26,35
2016,0,30711,Colt Knost,26,29
2016,0,34466,Peter Malnati,26,29
2016,0,33667,Carlos Ortiz,26,35
2016,0,34360,Patrick Reed,26,30
2016,0,26331,Charl Schwartzel,26,33
2016,0,25493,Nick Taylor,26,33
2016,0,27770,Camilo Villegas,26,38
2016,0,33141,Keegan Bradley,25,34
2016,0,29420,Billy Horschel,25,32
2016,0,24024,Zach Johnson,25,34
2016,0,36689,Brooks Koepka,25,33
2016,0,23108,Matt Kuchar,25,29
2016,0,27214,Kevin Streelman,25,34
2016,0,25274,Steven Bowditch,24,36
2016,0,24357,K.J. Choi,24,29
2016,0,37273,Derek Ernst,24,30
2016,0,26758,David Hearn,24,35
2016,0,30163,Henrik Norlander,24,31
2016,0,23621,Rory Sabbatini,24,34
2016,0,29221,Webb Simpson,24,37
2016,0,28114,Dawie van der Walt,24,29
2016,0,25720,Chad Collins,23,28
2016,0,23541,Ben Crane,23,30
2016,0,23638,Brendon de Jonge,23,25
2016,0,20104,Ken Duke,23,31
2016,0,34098,Russell Henley,23,33
2016,0,30925,Dustin Johnson,23,28
2016,0,46440,Smylie Kaufman,23,29
2016,0,32640,Troy Merritt,23,24
2016,0,25396,Kevin Na,23,28
2016,0,27649,Brandt Snedeker,23,32
2016,0,30692,Scott Stallings,23,31
2016,0,2206,David Toms,23,30
2016,0,20848,Ángel Cabrera,22,31
2016,0,33399,Adam Hadwin,22,31
2016,0,35532,Tom Hoge,22,33
2016,0,8075,Jerry Kelly,22,28
2016,0,34261,Scott Langley,22,26
2016,0,26851,Marc Leishman,22,26
2016,0,32839,Hideki Matsuyama,22,36
2016,0,28237,Rory McIlroy,22,31
2016,0,6567,Vijay Singh,22,32
2016,0,35891,Cameron Smith,22,25
2016,0,24461,Thomas Aiken,21,22
2016,0,6522,Ernie Els,21,22
2016,0,37454,Whee Kim,21,31
2016,0,25572,Graeme McDowell,21,22
2016,0,24490,George McNeill,21,25
2016,0,27942,Rob Oppenheim,21,29
2016,0,22405,Justin Rose,21,30
2016,0,27963,Chris Stroud,21,28
2016,0,20098,Stuart Appleby,20,25
2016,0,20766,Padraig Harrington,20,22
2016,0,26300,Matt Jones,20,23
2016,0,10213,Dicky Pride,20,24
2016,0,34265,Will Wilcox,20,23
2016,0,27747,Hiroshi Iwata,19,24
2016,0,29478,Kevin Kisner,19,24
2016,0,34409,David Lingmerth,19,26
2016,0,25198,Francesco Molinari,19,28
2016,0,25240,D.A. Points,19,27
2016,0,25804,Bubba Watson,19,20
2016,0,24846,Ricky Barnes,18,24
2016,0,24507,Jason Bohn,18,20
2016,0,29222,Billy Hurley III,18,22
2016,0,22046,Geoff Ogilvy,18,25
2016,0,32876,Martin Piller,18,22
2016,0,29223,Sam Saunders,18,26
2016,0,10885,Robert Allenby,17,26
2016,0,29479,Scott Brown,17,27
2016,0,35539,Luke Guthrie,17,18
2016,0,31420,Anirban Lahiri,17,23
2016,0,1810,Phil Mickelson,17,21
2016,0,26596,Ryan Moore,17,20
2016,0,23325,Vaughn Taylor,17,25
2016,0,25349,Tim Wilkinson,17,22
2016,0,45526,Abraham Ancer,16,19
2016,0,40026,Daniel Berger,16,19
2016,0,32102,Rickie Fowler,16,19
2016,0,10809,Jim Furyk,16,18
2016,0,33204,Shane Lowry,16,20
2016,0,24781,Hunter Mahan,16,21
2016,0,23800,Bryce Molder,16,24
2016,0,35732,Wes Roach,16,17
2016,0,20472,Alex Cejka,15,18
2016,0,23983,Luke Donald,15,20
2016,0,29974,Branden Grace,15,19
2016,0,35879,Kelly Kraft,15,20
2016,0,26329,Louis Oosthuizen,15,20
2016,0,30927,Brendon Todd,15,20
2016,0,28089,Jason Day,14,18
2016,0,21209,Sergio Garcia,14,18
2016,0,28092,D.H. Lee,13,19
2016,0,20572,Rod Pampling,13,14
2016,0,20157,Retief Goosen,12,12
2016,0,34046,Jordan Spieth,11,17
2016,0,6527,Steve Stricker,10,13
2016,0,24494,Erik Compton,8,17
2016,0,33410,Andrew Landry,6,8
2015,0,25900,Lucas Glover,47,69
2015,0,27770,Camilo Villegas,43,54
2015,0,40026,Daniel Berger,42,52
2015,0,33448,Justin Thomas,42,50
2015,0,34563,Chesson Hadley,41,57
2015,0,27933,John Merrick,41,46
2015,0,29425,Andrew Svoboda,41,50
2015,0,20229,Stewart Cink,40,49
2015,0,27064,Jhonattan Vegas,40,44
2015,0,28259,Sangmoon Bae,39,52
2015,0,20104,Ken Duke,39,53
2015,0,28500,Martin Flores,39,50
2015,0,33667,Carlos Ortiz,39,45
2015,0,32150,Michael Thompson,39,46
2015,0,32334,Charlie Beljan,38,50
2015,0,37273,Derek Ernst,38,47
2015,0,27963,Chris Stroud,38,44
2015,0,27936,Martin Laird,37,44
2015,0,28486,Michael Putnam,37,48
2015,0,29476,Kyle Reifers,37,49
2015,0,27095,Nick Watney,37,57
2015,0,23638,Brendon de Jonge,36,39
2015,0,31202,William McGirt,36,47
2015,0,24490,George McNeill,36,45
2015,0,25818,Scott Piercy,36,50
2015,0,28780,Nicholas Thompson,36,49
2015,0,35545,Blayne Barber,35,38
2015,0,12510,Chad Campbell,35,42
2015,0,25686,Jason Dufner,35,40
2015,0,24924,Bill Haas,35,40
2015,0,31557,Jim Herman,35,44
2015,0,27466,Spencer Levin,35,40
2015,0,26289,Boo Weekley,35,40
2015,0,21878,Mark Wilson,35,43
2015,0,10885,Robert Allenby,34,35
2015,0,20472,Alex Cejka,34,40
2015,0,29535,Brice Garnett,34,38
2015,0,29725,Tony Finau,33,45
2015,0,21961,Charles Howell III,33,38
2015,0,34174,John Huh,33,44
2015,0,29926,Danny Lee,33,42
2015,0,33413,Ben Martin,33,39
2015,0,29518,Brendan Steele,33,42
2015,0,29479,Scott Brown,32,44
2015,0,28679,Fabián Gómez,32,42
2015,0,20157,Retief Goosen,32,36
2015,0,33399,Adam Hadwin,32,40
2015,0,29420,Billy Horschel,32,40
2015,0,30944,Jason Kokrak,32,41
2015,0,30946,Alex Prugh,32,35
2015,0,29221,Webb Simpson,32,42
2015,0,6567,Vijay Singh,32,41
2015,0,33418,Shawn Stefani,32,41
2015,0,25364,Paul Casey,31,33
2015,0,32366,Kevin Chappell,31,40
2015,0,21753,Brian Davis,31,40
2015,0,27141,J.B. Holmes,31,36
2015,0,36801,Mark Hubbard,31,38
2015,0,32640,Troy Merritt,31,36
2015,0,34130,Sung Joon Park,31,41
2015,0,25345,Carl Pettersson,31,44
2015,0,22892,Jason Gore,30,34
2015,0,33122,Russell Knox,30,39
2015,0,35451,Scott Pinckney,30,40
2015,0,31193,Jim Renner,30,37
2015,0,30692,Scott Stallings,30,35
2015,0,25892,Steve Wheatcroft,30,40
2015,0,24358,Robert Garrigus,29,41
2015,0,29720,Andres Gonzales,29,36
2015,0,23353,J.J. Henry,29,34
2015,0,30852,Ryo Ishikawa,29,41
2015,0,34261,Scott Langley,29,31
2015,0,32839,Hideki Matsuyama,29,35
2015,0,34358,Jonathan Randolph,29,33
2015,0,27649,Brandt Snedeker,29,35
2015,0,34431,Robert Streb,29,39
2015,0,25493,Nick Taylor,29,39
2015,0,39977,Max Homa,28,33
2015,0,24140,Sean O'Hair,28,32
2015,0,33419,Cameron Tringale,28,45
2015,0,25274,Steven Bowditch,27,40
2015,0,33141,Keegan Bradley,27,35
2015,0,25191,Gonzalo Fernandez-Castaño,27,39
2015,0,35539,Luke Guthrie,27,35
2015,0,20766,Padraig Harrington,27,34
2015,0,25562,Andres Romero,27,33
2015,0,20645,John Senden,27,30
2015,0,34264,Hudson Swafford,27,37
2015,0,25804,Bubba Watson,27,29
2015,0,34262,Jon Curran,26,35
2015,0,28307,Matt Every,26,30
2015,0,25240,D.A. Points,26,38
2015,0,26476,Chez Reavie,26,30
2015,0,23621,Rory Sabbatini,26,42
2015,0,40058,Zac Blair,25,35
2015,0,25720,Chad Collins,25,26
2015,0,34099,Harris English,25,30
2015,0,26758,David Hearn,25,31
2015,0,23108,Matt Kuchar,25,26
2015,0,34409,David Lingmerth,25,34
2015,0,1810,Phil Mickelson,25,28
2015,0,28475,Jeff Overton,25,32
2015,0,24361,Pat Perez,25,34
2015,0,24502,Adam Scott,25,32
2015,0,25632,Jimmy Walker,25,30
2015,0,32448,James Hahn,24,31
2015,0,12716,Charley Hoffman,24,32
2015,0,35532,Tom Hoge,24,38
2015,0,35541,John Peterson,24,34
2015,0,34256,Andrew Putnam,24,27
2015,0,26951,Johnson Wagner,24,28
2015,0,24925,Jonathan Byrd,23,30
2015,0,26300,Matt Jones,23,31
2015,0,29478,Kevin Kisner,23,26
2015,0,23800,Bryce Molder,23,27
2015,0,29223,Sam Saunders,23,33
2015,0,23623,Bo Van Pelt,23,34
2015,0,24494,Erik Compton,22,27
2015,0,10809,Jim Furyk,22,24
2015,0,36689,Brooks Koepka,22,28
2015,0,24781,Hunter Mahan,22,27
2015,0,34360,Patrick Reed,22,25
2015,0,21528,Henrik Stenson,22,25
2015,0,31560,Brian Stuard,22,26
2015,0,25834,Daniel Summerhays,22,24
2015,0,24846,Ricky Barnes,21,23
2015,0,24507,Jason Bohn,21,25
2015,0,30736,Oscar Fraustro,21,23
2015,0,34098,Russell Henley,21,26
2015,0,8075,Jerry Kelly,21,30
2015,0,1706,Davis Love III,21,25
2015,0,23548,Bill Lunde,21,28
2015,0,22056,Cameron Percy,21,27
2015,0,34265,Will Wilcox,21,25
2015,0,20848,Ángel Cabrera,20,23
2015,0,27644,Brian Harman,20,26
2015,0,29289,S.Y. Noh,20,29
2015,0,26331,Charl Schwartzel,20,29
2015,0,22293,Heath Slocum,20,26
2015,0,30927,Brendon Todd,20,25
2015,0,25349,Tim Wilkinson,20,25
2015,0,22371,Aaron Baddeley,19,27
2015,0,24357,K.J. Choi,19,25
2015,0,27436,Graham DeLaet,19,24
2015,0,30711,Colt Knost,19,24
2015,0,26596,Ryan Moore,19,22
2015,0,23320,Ryan Palmer,19,22
2015,0,28023,Byron Smith,19,26
2015,0,27895,Jonas Blixt,18,21
2015,0,28089,Jason Day,18,22
2015,0,33461,Morgan Hoffmann,18,24
2015,0,30926,Chris Kirk,18,23
2015,0,36699,Patrick Rodgers,18,21
2015,0,20396,Lee Westwood,18,21
2015,0,23983,Luke Donald,17,20
2015,0,6522,Ernie Els,17,24
2015,0,26851,Marc Leishman,17,27
2015,0,25396,Kevin Na,17,25
2015,0,24138,Ian Poulter,17,22
2015,0,2206,David Toms,17,22
2015,0,31416,Derek Fathauer,16,23
2015,0,37454,Whee Kim,16,23
2015,0,10860,Justin Leonard,16,21
2015,0,22046,Geoff Ogilvy,16,24
2015,0,26329,Louis Oosthuizen,16,26
2015,0,27214,Kevin Streelman,16,28
2015,0,31323,Gary Woodland,16,22
2015,0,23541,Ben Crane,15,27
2015,0,29222,Billy Hurley III,15,18
2015,0,30925,Dustin Johnson,15,19
2015,0,24024,Zach Johnson,15,19
2015,0,22405,Justin Rose,15,23
2015,0,20771,Steven Alker,14,19
2015,0,32200,Roberto Castro,14,16
2015,0,34046,Jordan Spieth,14,18
2015,0,28132,Tyrone Van Aswegen,14,16
2015,0,32102,Rickie Fowler,13,18
2015,0,20691,Greg Owen,13,22
2015,0,33486,Roger Sloan,13,21
2015,0,23048,Eric Axley,11,18
2015,0,20593,Greg Chalmers,11,18
2015,0,25198,Francesco Molinari,11,14
2015,0,25369,Jamie Donaldson,9,11
2015,0,21209,Sergio Garcia,7,10
2014,0,28486,Michael Putnam,54,58
2014,0,30110,Kyle Stanley,54,74
2014,0,10885,Robert Allenby,52,57
2014,0,25274,Steven Bowditch,48,59
2014,0,28780,Nicholas Thompson,43,55
2014,0,21961,Charles Howell III,41,47
2014,0,6567,Vijay Singh,41,48
2014,0,37273,Derek Ernst,40,50
2014,0,23353,J.J. Henry,40,44
2014,0,25444,Justin Hicks,39,55
2014,0,33461,Morgan Hoffmann,38,44
2014,0,23621,Rory Sabbatini,38,54
2014,0,20229,Stewart Cink,37,46
2014,0,24358,Robert Garrigus,37,45
2014,0,22046,Geoff Ogilvy,37,49
2014,0,22293,Heath Slocum,37,43
2014,0,33419,Cameron Tringale,37,45
2014,0,28500,Martin Flores,36,42
2014,0,27064,Jhonattan Vegas,36,45
2014,0,25345,Carl Pettersson,35,46
2014,0,28475,Jeff Overton,34,41
2014,0,27214,Kevin Streelman,34,40
2014,0,27770,Camilo Villegas,34,46
2014,0,35539,Luke Guthrie,33,43
2014,0,24924,Bill Haas,33,38
2014,0,29926,Danny Lee,33,39
2014,0,31193,Jim Renner,33,40
2014,0,25562,Andres Romero,33,46
2014,0,29518,Brendan Steele,33,41
2014,0,26289,Boo Weekley,33,38
2014,0,24846,Ricky Barnes,32,39
2014,0,20848,Ángel Cabrera,32,38
2014,0,20104,Ken Duke,32,46
2014,0,29420,Billy Horschel,32,39
2014,0,22378,Trevor Immelman,32,37
2014,0,34409,David Lingmerth,32,36
2014,0,27933,John Merrick,32,41
2014,0,29221,Webb Simpson,32,38
2014,0,30692,Scott Stallings,32,39
2014,0,34264,Hudson Swafford,32,40
2014,0,31323,Gary Woodland,32,37
2014,0,32366,Kevin Chappell,31,42
2014,0,27436,Graham DeLaet,31,41
2014,0,34563,Chesson Hadley,31,40
2014,0,27644,Brian Harman,31,36
2014,0,30926,Chris Kirk,31,39
2014,0,32839,Hideki Matsuyama,31,47
2014,0,24490,George McNeill,31,39
2014,0,25834,Daniel Summerhays,31,37
2014,0,20098,Stuart Appleby,30,38
2014,0,34099,Harris English,30,38
2014,0,10809,Jim Furyk,30,32
2014,0,29535,Brice Garnett,30,38
2014,0,33122,Russell Knox,30,40
2014,0,1706,Davis Love III,30,41
2014,0,24361,Pat Perez,30,36
2014,0,23638,Brendon de Jonge,29,33
2014,0,6522,Ernie Els,29,32
2014,0,25191,Gonzalo Fernandez-Castaño,29,42
2014,0,32448,James Hahn,29,38
2014,0,34174,John Huh,29,36
2014,0,35300,Andrew Loupe,29,34
2014,0,35541,John Peterson,29,33
2014,0,34360,Patrick Reed,29,35
2014,0,29425,Andrew Svoboda,29,32
2014,0,32333,Kevin Tway,29,32
2014,0,21753,Brian Davis,28,38
2014,0,20157,Retief Goosen,28,33
2014,0,24781,Hunter Mahan,28,34
2014,0,35732,Wes Roach,28,41
2014,0,34431,Robert Streb,28,35
2014,0,27330,Josh Teater,28,35
2014,0,32150,Michael Thompson,28,35
2014,0,28132,Tyrone Van Aswegen,28,31
2014,0,27095,Nick Watney,28,35
2014,0,29479,Scott Brown,27,38
2014,0,24494,Erik Compton,27,31
2014,0,22621,Ben Curtis,27,29
2014,0,19846,Brian Gay,27,33
2014,0,27141,J.B. Holmes,27,35
2014,0,24912,Will MacKenzie,27,37
2014,0,25396,Kevin Na,27,34
2014,0,29289,S.Y. Noh,27,44
2014,0,25240,D.A. Points,27,32
2014,0,23623,Bo Van Pelt,27,38
2014,0,33413,Ben Martin,26,28
2014,0,27120,Troy Matteson,26,30
2014,0,26596,Ryan Moore,26,30
2014,0,23320,Ryan Palmer,26,34
2014,0,34046,Jordan Spieth,26,36
2014,0,21878,Mark Wilson,26,33
2014,0,28259,Sangmoon Bae,25,37
2014,0,20498,Briny Baird,25,31
2014,0,32334,Charlie Beljan,25,36
2014,0,31557,Jim Herman,25,32
2014,0,29222,Billy Hurley III,25,33
2014,0,24024,Zach Johnson,25,29
2014,0,27936,Martin Laird,25,29
2014,0,22913,John Rollins,25,31
2014,0,33418,Shawn Stefani,25,31
2014,0,33141,Keegan Bradley,24,26
2014,0,12510,Chad Campbell,24,27
2014,0,25900,Lucas Glover,24,41
2014,0,26758,David Hearn,24,30
2014,0,34261,Scott Langley,24,30
2014,0,35139,Richard Lee,24,28
2014,0,26851,Marc Leishman,24,30
2014,0,24925,Jonathan Byrd,23,29
2014,0,30750,Tommy Gainey,23,34
2014,0,34098,Russell Henley,23,30
2014,0,24140,Sean O'Hair,23,30
2014,0,26679,Kevin Stadler,23,28
2014,0,31560,Brian Stuard,23,30
2014,0,30927,Brendon Todd,23,32
2014,0,10423,Mike Weir,23,25
2014,0,20160,Charlie Wi,23,32
2014,0,25349,Tim Wilkinson,23,28
2014,0,7867,Woody Austin,22,31
2014,0,23409,James Driscoll,22,29
2014,0,28307,Matt Every,22,31
2014,0,12716,Charley Hoffman,22,33
2014,0,29461,Jamie Lovemark,22,29
2014,0,26329,Louis Oosthuizen,22,28
2014,0,25632,Jimmy Walker,22,26
2014,0,34021,Bud Cauley,21,24
2014,0,8075,Jerry Kelly,21,27
2014,0,29478,Kevin Kisner,21,22
2014,0,1724,Jeff Maggert,21,29
2014,0,31202,William McGirt,21,27
2014,0,26951,Johnson Wagner,21,25
2014,0,25720,Chad Collins,20,21
2014,0,23541,Ben Crane,20,30
2014,0,23108,Matt Kuchar,20,28
2014,0,28092,D.H. Lee,20,24
2014,0,26331,Charl Schwartzel,20,25
2014,0,27649,Brandt Snedeker,20,29
2014,0,27963,Chris Stroud,20,28
2014,0,24663,Y.E. Yang,20,28
2014,0,22371,Aaron Baddeley,19,24
2014,0,20593,Greg Chalmers,19,24
