YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER GFG SHOT,TOTAL GFG SHOTS
2017,74,0,30926,Chris Kirk,24.4,97500.0,111
2017,78,0,33120,Mark Anderson,24.5,54595.0,62
2017,78,0,28307,Matt Every,24.5,100709.0,114
2017,78,0,29461,Jamie Lovemark,24.5,178218.0,202
2017,81,0,34098,Russell Henley,24.6,143194.0,162
2017,82,0,24924,Bill Haas,24.7,110194.0,124
2017,82,0,29420,Billy Horschel,24.7,127945.0,144
2017,84,0,28420,Ryan Brehm,24.8,138429.0,155
2017,84,0,34021,Bud Cauley,24.8,157825.0,177
2017,84,0,24357,K.J. Choi,24.8,68808.0,77
2017,84,0,25900,Lucas Glover,24.8,165889.0,186
2017,84,0,1810,Phil Mickelson,24.8,122098.0,137
2017,84,0,26596,Ryan Moore,24.8,106986.0,120
2017,84,0,27214,Kevin Streelman,24.8,137540.0,154
2017,91,0,35300,Andrew Loupe,24.9,89811.0,100
2017,91,0,27649,Brandt Snedeker,24.9,72483.0,81
2017,93,0,6522,Ernie Els,25.0,43189.0,48
2017,93,0,29222,Billy Hurley III,25.0,84766.0,94
2017,93,0,26476,Chez Reavie,25.0,112300.0,125
2017,96,0,23353,J.J. Henry,25.1,115492.0,128
2017,96,0,23108,Matt Kuchar,25.1,112048.0,124
2017,96,0,25198,Francesco Molinari,25.1,116508.0,129
2017,96,0,48822,Sebastián Muñoz,25.1,73296.0,81
2017,100,0,26499,Rafa Cabrera Bello,25.2,70711.0,78
2017,100,0,34213,Grayson Murray,25.2,193244.0,213
2017,102,0,33948,Byeong Hun An,25.3,119449.0,131
2017,102,0,29974,Branden Grace,25.3,84729.0,93
2017,102,0,24138,Ian Poulter,25.3,84680.0,93
2017,102,0,34046,Jordan Spieth,25.3,142793.0,157
2017,106,0,21209,Sergio Garcia,25.4,103495.0,113
2017,106,0,19846,Brian Gay,25.4,69584.0,76
2017,106,0,33204,Shane Lowry,25.4,80413.0,88
2017,109,0,25191,Gonzalo Fernandez-Castaño,25.5,72455.0,79
2017,109,0,49771,J.T. Poston,25.5,136515.0,149
2017,109,0,25493,Nick Taylor,25.5,150561.0,164
2017,112,0,25720,Chad Collins,25.6,67159.0,73
2017,112,0,27936,Martin Laird,25.6,133579.0,145
2017,112,0,39324,J.J. Spaun,25.6,117983.0,128
2017,115,0,35545,Blayne Barber,25.7,92623.0,100
2017,115,0,12510,Chad Campbell,25.7,118335.0,128
2017,115,0,27466,Spencer Levin,25.7,87136.0,94
2017,115,0,24361,Pat Perez,25.7,128634.0,139
2017,119,0,20157,Retief Goosen,25.8,72311.0,78
2017,120,0,10809,Jim Furyk,25.9,43891.0,47
2017,120,0,48081,Xander Schauffele,25.9,149322.0,160
2017,122,0,36689,Brooks Koepka,26.0,181370.0,194
2017,122,0,35879,Kelly Kraft,26.0,108413.0,116
2017,122,0,46732,Rick Lamb,26.0,71092.0,76
2017,122,0,34409,David Lingmerth,26.0,115092.0,123
2017,126,0,19803,Ryan Armour,26.1,45029.0,48
2017,126,0,24507,Jason Bohn,26.1,70585.0,75
2017,128,0,24846,Ricky Barnes,26.2,115173.0,122
2017,128,0,28237,Rory McIlroy,26.2,102833.0,109
2017,128,0,34360,Patrick Reed,26.2,188819.0,200
2017,131,0,20771,Steven Alker,26.3,49186.0,52
2017,131,0,28679,Fabián Gómez,26.3,94617.0,100
2017,131,0,27644,Brian Harman,26.3,143193.0,151
2017,131,0,31202,William McGirt,26.3,132611.0,140
2017,131,0,28132,Tyrone Van Aswegen,26.3,109863.0,116
2017,131,0,27770,Camilo Villegas,26.3,80350.0,85
2017,137,0,30191,Julián Etulain,26.4,88554.0,93
2017,137,0,29908,C.T. Pan,26.4,134981.0,142
2017,139,0,25345,Carl Pettersson,26.5,67628.0,71
2017,140,0,33461,Morgan Hoffmann,26.6,146637.0,153
2017,140,0,29485,Brett Stegmaier,26.6,95882.0,100
2017,142,0,31560,Brian Stuard,26.7,77837.0,81
2017,143,0,32366,Kevin Chappell,26.8,169981.0,176
2017,143,0,33399,Adam Hadwin,26.8,146658.0,152
2017,143,0,35532,Tom Hoge,26.8,66663.0,69
2017,146,0,22046,Geoff Ogilvy,26.9,97019.0,100
2017,146,0,33418,Shawn Stefani,26.9,111190.0,115
2017,148,0,34431,Robert Streb,27.0,150777.0,155
2017,149,0,21961,Charles Howell III,27.1,126863.0,130
2017,149,0,34358,Jonathan Randolph,27.1,94757.0,97
2017,151,0,27958,Ryan Blaum,27.2,120543.0,123
2017,151,0,37278,Nicholas Lindheim,27.2,55733.0,57
2017,153,0,40009,Dominic Bozzelli,27.4,112474.0,114
2017,153,0,39975,Michael Kim,27.4,147016.0,149
2017,153,0,34466,Peter Malnati,27.4,94762.0,96
2017,156,0,31646,Emiliano Grillo,27.5,129917.0,131
2017,157,0,46440,Smylie Kaufman,27.6,146040.0,147
2017,157,0,22986,Søren Kjeldsen,27.6,43781.0,44
2017,159,0,35110,Brett Drewitt,27.8,64013.0,64
2017,159,0,32640,Troy Merritt,27.8,127994.0,128
2017,159,0,22056,Cameron Percy,27.8,107086.0,107
2017,162,0,37454,Whee Kim,27.9,85419.0,85
2017,162,0,29223,Sam Saunders,27.9,106517.0,106
2017,164,0,37455,Si Woo Kim,28.1,123425.0,122
2017,164,0,25240,D.A. Points,28.1,94035.0,93
2017,166,0,24781,Hunter Mahan,28.2,125740.0,124
2017,167,0,23800,Bryce Molder,28.3,64178.0,63
2017,168,0,22371,Aaron Baddeley,28.4,96973.0,95
2017,168,0,25892,Steve Wheatcroft,28.4,72504.0,71
2017,170,0,23541,Ben Crane,28.5,108785.0,106
2017,170,0,27963,Chris Stroud,28.5,78039.0,76
2017,172,0,34174,John Huh,28.6,139061.0,135
2017,173,0,29926,Danny Lee,28.8,158452.0,153
2017,174,0,23325,Vaughn Taylor,28.9,131141.0,126
2017,175,0,20104,Ken Duke,29.1,87092.0,83
2017,176,0,23983,Luke Donald,29.2,50418.0,48
2017,176,0,24024,Zach Johnson,29.2,103012.0,98
2017,176,0,23621,Rory Sabbatini,29.2,107118.0,102
2017,179,0,20593,Greg Chalmers,29.3,101148.0,96
2017,180,0,32200,Roberto Castro,29.4,71000.0,67
2017,180,0,25349,Tim Wilkinson,29.4,64519.0,61
2017,182,0,29289,S.Y. Noh,29.6,153592.0,144
2017,183,0,33419,Cameron Tringale,29.7,103714.0,97
2017,184,0,20572,Rod Pampling,29.8,150192.0,140
2017,185,0,29476,Kyle Reifers,30.0,129622.0,120
2017,186,0,20472,Alex Cejka,31.3,113754.0,101
2017,186,0,30852,Ryo Ishikawa,31.3,96874.0,86
2017,186,0,26951,Johnson Wagner,31.3,106889.0,95
2017,189,0,46443,Brian Campbell,32.6,79689.0,68
2017,190,0,25274,Steven Bowditch,32.8,74375.0,63
2016,1,0,30925,Dustin Johnson,20.4,121627.0,166
2016,2,0,24461,Thomas Aiken,20.5,64187.0,87
2016,2,0,30944,Jason Kokrak,20.5,130006.0,176
2016,4,0,10885,Robert Allenby,20.6,44430.0,60
2016,5,0,24358,Robert Garrigus,20.8,93598.0,125
2016,5,0,34046,Jordan Spieth,20.8,91550.0,122
2016,5,0,27770,Camilo Villegas,20.8,83890.0,112
2016,8,0,28237,Rory McIlroy,21.0,108845.0,144
2016,9,0,22892,Jason Gore,21.1,71532.0,94
2016,9,0,23325,Vaughn Taylor,21.1,69976.0,92
2016,11,0,31323,Gary Woodland,21.3,144256.0,188
2016,12,0,26329,Louis Oosthuizen,21.4,56137.0,73
2016,12,0,29221,Webb Simpson,21.4,83785.0,109
2016,14,0,33141,Keegan Bradley,21.5,98921.0,128
2016,14,0,29485,Brett Stegmaier,21.5,108331.0,140
2016,16,0,29745,Tyler Aldridge,21.6,79372.0,102
2016,16,0,32839,Hideki Matsuyama,21.6,96517.0,124
2016,16,0,25240,D.A. Points,21.6,43471.0,56
2016,19,0,23108,Matt Kuchar,21.7,104760.0,134
2016,20,0,33448,Justin Thomas,21.8,127749.0,163
2016,21,0,12716,Charley Hoffman,21.9,110445.0,140
2016,21,0,34264,Hudson Swafford,21.9,154066.0,195
2016,23,0,12510,Chad Campbell,22.0,113913.0,144
2016,23,0,27129,Luke List,22.0,133700.0,169
2016,25,0,36801,Mark Hubbard,22.1,111466.0,140
2016,25,0,24502,Adam Scott,22.1,99256.0,125
2016,27,0,32366,Kevin Chappell,22.2,125467.0,157
2016,27,0,29725,Tony Finau,22.2,171129.0,214
2016,27,0,8075,Jerry Kelly,22.2,71000.0,89
2016,27,0,32757,Patton Kizzire,22.2,112722.0,141
2016,31,0,20229,Stewart Cink,22.3,70781.0,88
2016,31,0,20104,Ken Duke,22.3,56160.0,70
2016,31,0,25900,Lucas Glover,22.3,111756.0,139
2016,31,0,33122,Russell Knox,22.3,87515.0,109
2016,31,0,1810,Phil Mickelson,22.3,105750.0,132
2016,31,0,34265,Will Wilcox,22.3,96260.0,120
2016,37,0,40026,Daniel Berger,22.4,129856.0,161
2016,37,0,25686,Jason Dufner,22.4,102451.0,127
2016,37,0,29518,Brendan Steele,22.4,121594.0,151
2016,40,0,26851,Marc Leishman,22.5,104573.0,129
2016,40,0,26289,Boo Weekley,22.5,117706.0,145
2016,42,0,33413,Ben Martin,22.7,121543.0,149
2016,43,0,33410,Andrew Landry,22.8,45955.0,56
2016,43,0,27466,Spencer Levin,22.8,104223.0,127
2016,43,0,25818,Scott Piercy,22.8,116673.0,142
2016,43,0,35451,Scott Pinckney,22.8,123766.0,151
2016,43,0,27064,Jhonattan Vegas,22.8,171383.0,209
2016,48,0,32200,Roberto Castro,22.9,125969.0,153
2016,48,0,34098,Russell Henley,22.9,96409.0,117
2016,48,0,31202,William McGirt,22.9,137084.0,166
2016,48,0,29223,Sam Saunders,22.9,76640.0,93
2016,48,0,6527,Steve Stricker,22.9,37168.0,45
2016,53,0,20098,Stuart Appleby,23.1,73096.0,88
2016,53,0,29476,Kyle Reifers,23.1,142833.0,172
2016,53,0,35732,Wes Roach,23.1,60824.0,73
2016,53,0,36699,Patrick Rodgers,23.1,143718.0,173
2016,53,0,25804,Bubba Watson,23.1,117882.0,142
2016,58,0,20848,Ángel Cabrera,23.2,92604.0,111
2016,59,0,10809,Jim Furyk,23.3,46080.0,55
2016,59,0,36689,Brooks Koepka,23.3,130823.0,156
2016,59,0,23320,Ryan Palmer,23.3,150381.0,179
2016,62,0,23983,Luke Donald,23.4,64005.0,76
2016,62,0,28679,Fabián Gómez,23.4,123180.0,146
2016,62,0,29974,Branden Grace,23.4,63301.0,75
2016,62,0,25349,Tim Wilkinson,23.4,41353.0,49
2016,66,0,26331,Charl Schwartzel,23.5,102266.0,121
2016,67,0,27942,Rob Oppenheim,23.6,61275.0,72
2016,67,0,33418,Shawn Stefani,23.6,114061.0,134
2016,67,0,37189,Harold Varner III,23.6,155756.0,183
2016,70,0,25364,Paul Casey,23.7,104257.0,122
2016,70,0,31557,Jim Herman,23.7,105682.0,124
2016,70,0,31560,Brian Stuard,23.7,57151.0,67
2016,73,0,26758,David Hearn,23.8,81443.0,95
2016,73,0,35300,Andrew Loupe,23.8,159372.0,186
2016,73,0,34431,Robert Streb,23.8,94335.0,110
2016,76,0,27895,Jonas Blixt,23.9,120292.0,140
2016,76,0,32618,Rhein Gibson,23.9,79026.0,92
2016,76,0,24924,Bill Haas,23.9,97281.0,113
2016,76,0,29420,Billy Horschel,23.9,99667.0,116
2016,76,0,34360,Patrick Reed,23.9,144557.0,168
2016,81,0,20766,Padraig Harrington,24.0,77742.0,90
2016,81,0,37455,Si Woo Kim,24.0,191459.0,222
2016,81,0,29926,Danny Lee,24.0,132127.0,153
2016,81,0,25493,Nick Taylor,24.0,119230.0,138
2016,85,0,27436,Graham DeLaet,24.1,116318.0,134
2016,85,0,29720,Andres Gonzales,24.1,101367.0,117
2016,85,0,27644,Brian Harman,24.1,144028.0,166
2016,85,0,27936,Martin Laird,24.1,122508.0,141
2016,85,0,30163,Henrik Norlander,24.1,91105.0,105
2016,85,0,22046,Geoff Ogilvy,24.1,84184.0,97
2016,91,0,40058,Zac Blair,24.2,95756.0,110
2016,91,0,23353,J.J. Henry,24.2,88129.0,101
2016,91,0,32640,Troy Merritt,24.2,103697.0,119
2016,91,0,25632,Jimmy Walker,24.2,146581.0,168
2016,95,0,26300,Matt Jones,24.3,111254.0,127
2016,95,0,29461,Jamie Lovemark,24.3,171789.0,196
2016,97,0,24846,Ricky Barnes,24.4,115032.0,131
2016,97,0,27141,J.B. Holmes,24.4,144922.0,165
2016,97,0,30926,Chris Kirk,24.4,106955.0,122
2016,97,0,20645,John Senden,24.4,119321.0,136
2016,97,0,28114,Dawie van der Walt,24.4,88742.0,101
2016,97,0,26951,Johnson Wagner,24.4,119618.0,136
2016,103,0,25198,Francesco Molinari,24.5,84613.0,96
2016,103,0,2206,David Toms,24.5,35257.0,40
2016,105,0,25274,Steven Bowditch,24.6,80698.0,91
2016,105,0,24024,Zach Johnson,24.6,90332.0,102
2016,105,0,27974,Sung Kang,24.6,127270.0,144
2016,105,0,30711,Colt Knost,24.6,61942.0,70
2016,105,0,22405,Justin Rose,24.6,121455.0,137
2016,105,0,25834,Daniel Summerhays,24.6,142818.0,161
2016,111,0,34099,Harris English,24.7,117496.0,132
2016,111,0,31646,Emiliano Grillo,24.7,141100.0,159
2016,111,0,35539,Luke Guthrie,24.7,63917.0,72
2016,111,0,10213,Dicky Pride,24.7,39193.0,44
2016,111,0,33419,Cameron Tringale,24.7,101181.0,114
2016,116,0,29268,Bronson Burgoon,24.9,116384.0,130
2016,116,0,20472,Alex Cejka,24.9,86925.0,97
2016,116,0,34563,Chesson Hadley,24.9,114865.0,128
2016,116,0,33399,Adam Hadwin,24.9,158855.0,177
2016,116,0,46440,Smylie Kaufman,24.9,158788.0,177
2016,116,0,28092,D.H. Lee,24.9,56545.0,63
2016,116,0,26476,Chez Reavie,24.9,126244.0,141
2016,116,0,30692,Scott Stallings,24.9,116589.0,130
2016,116,0,28132,Tyrone Van Aswegen,24.9,126156.0,141
2016,125,0,25720,Chad Collins,25.0,77529.0,86
2016,125,0,21961,Charles Howell III,25.0,142858.0,159
2016,125,0,33204,Shane Lowry,25.0,54940.0,61
2016,125,0,27649,Brandt Snedeker,25.0,128023.0,142
2016,129,0,28089,Jason Day,25.1,128140.0,142
2016,129,0,25396,Kevin Na,25.1,101363.0,112
2016,129,0,32150,Michael Thompson,25.1,76765.0,85
2016,132,0,32102,Rickie Fowler,25.2,148575.0,164
2016,132,0,29222,Billy Hurley III,25.2,60729.0,67
2016,132,0,24490,George McNeill,25.2,65258.0,72
2016,135,0,29479,Scott Brown,25.4,109804.0,120
2016,135,0,32448,James Hahn,25.4,111520.0,122
2016,135,0,24140,Sean O'Hair,25.4,172809.0,189
2016,138,0,24494,Erik Compton,25.5,79078.0,86
2016,138,0,30110,Kyle Stanley,25.5,110908.0,121
2016,140,0,24507,Jason Bohn,25.6,83754.0,91
2016,140,0,32876,Martin Piller,25.6,59846.0,65
2016,142,0,23638,Brendon de Jonge,25.7,105396.0,114
2016,142,0,34409,David Lingmerth,25.7,96996.0,105
2016,144,0,35879,Kelly Kraft,25.8,79003.0,85
2016,145,0,21731,Freddie Jacobson,25.9,97792.0,105
2016,145,0,27963,Chris Stroud,25.9,114757.0,123
2016,147,0,25572,Graeme McDowell,26.0,78521.0,84
2016,147,0,35891,Cameron Smith,26.0,57066.0,61
2016,149,0,22371,Aaron Baddeley,26.1,133655.0,142
2016,149,0,35532,Tom Hoge,26.1,94943.0,101
2016,149,0,26596,Ryan Moore,26.1,93902.0,100
2016,149,0,21878,Mark Wilson,26.1,62090.0,66
2016,153,0,35545,Blayne Barber,26.3,117378.0,124
2016,154,0,37454,Whee Kim,26.4,120542.0,127
2016,155,0,34261,Scott Langley,26.5,95428.0,100
2016,155,0,27214,Kevin Streelman,26.5,111558.0,117
2016,157,0,34262,Jon Curran,26.6,72717.0,76
2016,157,0,39975,Michael Kim,26.6,121812.0,127
2016,157,0,33667,Carlos Ortiz,26.6,127497.0,133
2016,157,0,20691,Greg Owen,26.6,142750.0,149
2016,157,0,20572,Rod Pampling,26.6,59346.0,62
2016,162,0,24357,K.J. Choi,26.7,74041.0,77
2016,162,0,31416,Derek Fathauer,26.7,123864.0,129
2016,164,0,28158,Steve Marino,26.9,106416.0,110
2016,165,0,29289,S.Y. Noh,27.0,114493.0,118
2016,166,0,24912,Will MacKenzie,27.1,92780.0,95
2016,167,0,6522,Ernie Els,27.3,109954.0,112
2016,168,0,20157,Retief Goosen,27.5,85203.0,86
2016,168,0,29478,Kevin Kisner,27.5,130537.0,132
2016,168,0,6567,Vijay Singh,27.5,121955.0,123
2016,171,0,27747,Hiroshi Iwata,27.6,127232.0,128
2016,172,0,21209,Sergio Garcia,27.7,88608.0,89
2016,173,0,33461,Morgan Hoffmann,27.8,118229.0,118
2016,173,0,28475,Jeff Overton,27.8,109110.0,109
2016,175,0,25892,Steve Wheatcroft,28.2,139083.0,137
2016,176,0,34466,Peter Malnati,28.3,93853.0,92
2016,177,0,23800,Bryce Molder,28.7,95935.0,93
2016,178,0,37273,Derek Ernst,28.9,93512.0,90
2016,179,0,30927,Brendon Todd,29.1,72396.0,69
2016,180,0,23541,Ben Crane,29.3,93882.0,89
2016,181,0,24781,Hunter Mahan,30.1,114887.0,106
2016,182,0,23621,Rory Sabbatini,30.5,94310.0,86
2016,183,0,45526,Abraham Ancer,30.9,56712.0,51
2016,184,0,31420,Anirban Lahiri,31.9,107951.0,94
2016,185,0,34174,John Huh,32.1,153461.0,133
2015,1,0,10809,Jim Furyk,19.2,47695.0,69
2015,2,0,36699,Patrick Rodgers,19.7,74422.0,105
2015,3,0,30946,Alex Prugh,20.2,95286.0,131
2015,4,0,34264,Hudson Swafford,20.4,121167.0,165
2015,5,0,31557,Jim Herman,20.6,95504.0,129
2015,6,0,24502,Adam Scott,20.8,51646.0,69
2015,7,0,29518,Brendan Steele,20.9,150682.0,200
2015,7,0,25804,Bubba Watson,20.9,132736.0,176
2015,9,0,27436,Graham DeLaet,21.0,81759.0,108
2015,10,0,33141,Keegan Bradley,21.3,120260.0,157
2015,10,0,34256,Andrew Putnam,21.3,64472.0,84
2015,12,0,30925,Dustin Johnson,21.4,104645.0,136
2015,13,0,25900,Lucas Glover,21.8,110500.0,141
2015,14,0,27936,Martin Laird,22.0,121700.0,154
2015,14,0,34265,Will Wilcox,22.0,60327.0,76
2015,16,0,28500,Martin Flores,22.1,131072.0,165
2015,16,0,29720,Andres Gonzales,22.1,108073.0,136
2015,18,0,22371,Aaron Baddeley,22.2,101438.0,127
2015,18,0,12510,Chad Campbell,22.2,105465.0,132
2015,20,0,30926,Chris Kirk,22.3,81799.0,102
2015,20,0,25349,Tim Wilkinson,22.3,53721.0,67
2015,22,0,32839,Hideki Matsuyama,22.4,128501.0,159
2015,22,0,34046,Jordan Spieth,22.4,109845.0,136
2015,22,0,21528,Henrik Stenson,22.4,85626.0,106
2015,25,0,20848,Ángel Cabrera,22.5,90000.0,111
2015,25,0,36689,Brooks Koepka,22.5,125776.0,155
2015,25,0,34358,Jonathan Randolph,22.5,85063.0,105
2015,28,0,10885,Robert Allenby,22.6,60241.0,74
2015,28,0,25364,Paul Casey,22.6,88556.0,109
2015,28,0,24490,George McNeill,22.6,118198.0,145
2015,28,0,23621,Rory Sabbatini,22.6,103342.0,127
2015,32,0,33667,Carlos Ortiz,22.7,168163.0,206
2015,32,0,27064,Jhonattan Vegas,22.7,137946.0,169
2015,34,0,24924,Bill Haas,22.8,109343.0,133
2015,35,0,23353,J.J. Henry,22.9,92316.0,112
2015,35,0,35451,Scott Pinckney,22.9,106551.0,129
2015,35,0,22405,Justin Rose,22.9,89185.0,108
2015,35,0,31323,Gary Woodland,22.9,107828.0,131
2015,39,0,32366,Kevin Chappell,23.0,114356.0,138
2015,39,0,24494,Erik Compton,23.0,105026.0,127
2015,39,0,21961,Charles Howell III,23.0,190983.0,231
2015,42,0,33448,Justin Thomas,23.1,195785.0,235
2015,42,0,27770,Camilo Villegas,23.1,110418.0,133
2015,44,0,27895,Jonas Blixt,23.2,59176.0,71
2015,44,0,32200,Roberto Castro,23.2,48420.0,58
2015,44,0,12716,Charley Hoffman,23.2,152048.0,182
2015,44,0,1706,Davis Love III,23.2,55892.0,67
2015,48,0,27141,J.B. Holmes,23.3,143459.0,171
2015,49,0,25274,Steven Bowditch,23.4,167380.0,199
2015,49,0,29479,Scott Brown,23.4,121497.0,144
2015,49,0,24357,K.J. Choi,23.4,57215.0,68
2015,49,0,25632,Jimmy Walker,23.4,116386.0,138
2015,53,0,32334,Charlie Beljan,23.5,107214.0,127
2015,53,0,29535,Brice Garnett,23.5,86460.0,102
2015,53,0,29223,Sam Saunders,23.5,119419.0,141
2015,56,0,25720,Chad Collins,23.6,71323.0,84
2015,57,0,34098,Russell Henley,23.7,115298.0,135
2015,57,0,26300,Matt Jones,23.7,148193.0,174
2015,57,0,26476,Chez Reavie,23.7,72567.0,85
2015,60,0,30944,Jason Kokrak,23.8,170787.0,199
2015,60,0,23320,Ryan Palmer,23.8,89862.0,105
2015,60,0,28486,Michael Putnam,23.8,112035.0,131
2015,63,0,27644,Brian Harman,23.9,131876.0,153
2015,63,0,25493,Nick Taylor,23.9,148790.0,173
2015,65,0,20472,Alex Cejka,24.0,105305.0,122
2015,65,0,26329,Louis Oosthuizen,24.0,88049.0,102
2015,65,0,20645,John Senden,24.0,102634.0,119
2015,65,0,29425,Andrew Svoboda,24.0,99294.0,115
2015,69,0,40026,Daniel Berger,24.1,165126.0,190
2015,69,0,30736,Oscar Fraustro,24.1,65196.0,75
2015,69,0,32448,James Hahn,24.1,110385.0,127
2015,69,0,25345,Carl Pettersson,24.1,156290.0,180
2015,69,0,29221,Webb Simpson,24.1,113469.0,131
2015,69,0,30692,Scott Stallings,24.1,95633.0,110
2015,69,0,26951,Johnson Wagner,24.1,73621.0,85
2015,69,0,27095,Nick Watney,24.1,131935.0,152
2015,77,0,28089,Jason Day,24.2,139328.0,160
2015,77,0,33122,Russell Knox,24.2,108243.0,124
2015,77,0,34360,Patrick Reed,24.2,130013.0,149
2015,80,0,23638,Brendon de Jonge,24.3,145094.0,166
2015,80,0,30711,Colt Knost,24.3,77062.0,88
2015,80,0,27466,Spencer Levin,24.3,119083.0,136
2015,80,0,33413,Ben Martin,24.3,111958.0,128
2015,80,0,32150,Michael Thompson,24.3,111170.0,127
2015,80,0,26289,Boo Weekley,24.3,119970.0,137
2015,86,0,20229,Stewart Cink,24.4,84178.0,96
2015,86,0,29725,Tony Finau,24.4,222348.0,253
2015,86,0,20157,Retief Goosen,24.4,113458.0,129
2015,86,0,35532,Tom Hoge,24.4,103855.0,118
2015,86,0,26851,Marc Leishman,24.4,98270.0,112
2015,91,0,25686,Jason Dufner,24.5,72295.0,82
2015,91,0,22056,Cameron Percy,24.5,94540.0,107
2015,91,0,33486,Roger Sloan,24.5,67089.0,76
2015,94,0,34099,Harris English,24.6,169723.0,192
2015,94,0,34563,Chesson Hadley,24.6,159574.0,180
2015,94,0,31560,Brian Stuard,24.6,82249.0,93
2015,97,0,20771,Steven Alker,24.7,60560.0,68
2015,97,0,27933,John Merrick,24.7,88780.0,100
2015,99,0,24138,Ian Poulter,24.8,63356.0,71
2015,99,0,6567,Vijay Singh,24.8,122106.0,137
2015,101,0,25834,Daniel Summerhays,24.9,133806.0,149
2015,102,0,21209,Sergio Garcia,25.0,84462.0,94
2015,102,0,33399,Adam Hadwin,25.0,133404.0,148
2015,104,0,31416,Derek Fathauer,25.1,105752.0,117
2015,104,0,32640,Troy Merritt,25.1,108366.0,120
2015,106,0,35545,Blayne Barber,25.2,96336.0,106
2015,106,0,23983,Luke Donald,25.2,65433.0,72
2015,106,0,20104,Ken Duke,25.2,99725.0,110
2015,106,0,29926,Danny Lee,25.2,146858.0,162
2015,110,0,22892,Jason Gore,25.3,92901.0,102
2015,110,0,39977,Max Homa,25.3,119156.0,131
2015,110,0,33418,Shawn Stefani,25.3,172185.0,189
2015,113,0,24925,Jonathan Byrd,25.4,77837.0,85
2015,113,0,23623,Bo Van Pelt,25.4,92308.0,101
2015,115,0,37273,Derek Ernst,25.5,120975.0,132
2015,115,0,10860,Justin Leonard,25.5,31212.0,34
2015,115,0,26596,Ryan Moore,25.5,92784.0,101
2015,115,0,22293,Heath Slocum,25.5,44976.0,49
2015,119,0,34409,David Lingmerth,25.6,111706.0,121
2015,119,0,35541,John Peterson,25.6,143093.0,155
2015,119,0,28132,Tyrone Van Aswegen,25.6,55191.0,60
2015,119,0,25892,Steve Wheatcroft,25.6,118743.0,129
2015,123,0,27649,Brandt Snedeker,25.7,111939.0,121
2015,124,0,24507,Jason Bohn,25.8,107903.0,116
2015,124,0,28679,Fabián Gómez,25.8,91831.0,99
2015,124,0,25818,Scott Piercy,25.8,152403.0,164
2015,127,0,1810,Phil Mickelson,25.9,121386.0,130
2015,127,0,29289,S.Y. Noh,25.9,94992.0,102
2015,127,0,29476,Kyle Reifers,25.9,128550.0,138
2015,127,0,30927,Brendon Todd,25.9,89561.0,96
2015,131,0,36801,Mark Hubbard,26.0,91795.0,98
2015,131,0,34261,Scott Langley,26.0,102199.0,109
2015,133,0,40058,Zac Blair,26.1,95940.0,102
2015,133,0,8075,Jerry Kelly,26.1,88371.0,94
2015,133,0,23800,Bryce Molder,26.1,74192.0,79
2015,136,0,24781,Hunter Mahan,26.2,141522.0,150
2015,136,0,26331,Charl Schwartzel,26.2,94390.0,100
2015,138,0,24846,Ricky Barnes,26.3,99538.0,105
2015,138,0,31202,William McGirt,26.3,114363.0,121
2015,138,0,25198,Francesco Molinari,26.3,59621.0,63
2015,138,0,25240,D.A. Points,26.3,80528.0,85
2015,142,0,25191,Gonzalo Fernandez-Castaño,26.4,125644.0,132
2015,142,0,32102,Rickie Fowler,26.4,114877.0,121
2015,142,0,23108,Matt Kuchar,26.4,148329.0,156
2015,142,0,27963,Chris Stroud,26.4,106487.0,112
2015,142,0,28780,Nicholas Thompson,26.4,84705.0,89
2015,147,0,24140,Sean O'Hair,26.5,164340.0,172
2015,147,0,34130,Sung Joon Park,26.5,86933.0,91
2015,149,0,34262,Jon Curran,26.6,49807.0,52
2015,149,0,30852,Ryo Ishikawa,26.6,130963.0,137
2015,149,0,25562,Andres Romero,26.6,116828.0,122
2015,152,0,35539,Luke Guthrie,26.8,102320.0,106
2015,152,0,29222,Billy Hurley III,26.8,62673.0,65
2015,152,0,27214,Kevin Streelman,26.8,160227.0,166
2015,155,0,26758,David Hearn,26.9,101655.0,105
2015,156,0,28259,Sangmoon Bae,27.0,164308.0,169
2015,156,0,28475,Jeff Overton,27.0,126483.0,130
2015,158,0,29478,Kevin Kisner,27.1,165793.0,170
2015,158,0,33419,Cameron Tringale,27.1,124912.0,128
2015,160,0,23048,Eric Axley,27.2,63641.0,65
2015,160,0,28307,Matt Every,27.2,104623.0,107
2015,160,0,20766,Padraig Harrington,27.2,86134.0,88
2015,160,0,34431,Robert Streb,27.2,189256.0,193
2015,164,0,29420,Billy Horschel,27.3,169795.0,173
2015,165,0,24024,Zach Johnson,27.5,107898.0,109
2015,166,0,20691,Greg Owen,27.6,65559.0,66
2015,166,0,31193,Jim Renner,27.6,90341.0,91
2015,168,0,24361,Pat Perez,27.7,136560.0,137
2015,169,0,25369,Jamie Donaldson,27.8,54063.0,54
2015,170,0,24358,Robert Garrigus,27.9,120326.0,120
2015,170,0,22046,Geoff Ogilvy,27.9,87281.0,87
2015,170,0,21878,Mark Wilson,27.9,96470.0,96
2015,173,0,33461,Morgan Hoffmann,28.0,165343.0,164
2015,174,0,6522,Ernie Els,28.1,90115.0,89
