YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2004,0,24502,Adam Scott,27.5,22,80,-0.18
2004,0,1261,Jay Delsing,27.4,40,146,-0.23
2004,0,1928,Corey Pavin,27.33,41,150,-0.39
2004,0,2099,Scott Simpson,27.27,30,110,+0.03
2004,0,2106,Chris Smith,27.18,56,206,-0.18
2004,0,25900,Lucas Glover,26.92,49,182,-0.02
2004,0,19846,Brian Gay,26.63,49,184,-0.20
2004,0,1132,Mark Brooks,26.52,35,132,-0.29
2004,0,24357,K.J. Choi,26.52,35,132,+0.03
2004,0,6373,José María Olazábal,26.09,24,92,-0.33
2004,0,23307,Roger Tambellini,25.66,39,152,+0.08
2004,0,1677,Tom Lehman,25.0,32,128,-0.31
2004,0,1920,Craig Parry,25.0,19,76,-0.42
2004,0,23135,Tim Clark,24.32,36,148,-0.31
2004,0,8385,Omar Uresti,24.1,40,166,-0.13
2004,0,1378,David Frost,23.72,37,156,-0.19
2004,0,7363,Craig Bowden,23.46,38,162,-0.24
2004,0,23063,Scott Hend,23.38,36,154,-0.11
2004,0,12753,David Morland IV,23.24,33,142,-0.15
2004,0,1887,Mark O'Meara,22.92,22,96,-0.27
2004,0,1329,Brad Faxon,22.67,34,150,-0.26
2004,0,1219,John Cook,19.81,21,106,-0.24
2004,0,1968,Nick Price,19.74,15,76,-0.60
2004,0,2010,Loren Roberts,19.33,29,150,-0.17
2004,0,23552,Hank Kuehne,15.73,28,178,+0.18
2003,0,22046,Geoff Ogilvy,45.39,69,152,-0.20
2003,0,1024,Billy Andrade,45.11,83,184,-0.28
2003,0,1388,Robert Gamez,44.91,97,216,-0.28
2003,0,1161,Mark Calcavecchia,44.52,65,146,-0.18
2003,0,12510,Chad Campbell,43.75,77,176,-0.23
2003,0,24357,K.J. Choi,43.33,78,180,-0.36
2003,0,20436,Garrett Willis,43.01,80,186,-0.29
2003,0,23338,David Gossett,42.7,76,178,-0.18
2003,0,24361,Pat Perez,42.53,74,174,-0.26
2003,0,10860,Justin Leonard,41.54,54,130,-0.20
2003,0,10809,Jim Furyk,41.28,71,172,-0.30
2003,0,24925,Jonathan Byrd,41.11,74,180,-0.24
2003,0,10733,Kent Jones,40.91,54,132,-0.19
2003,0,1707,Steve Lowery,40.85,58,142,+0.02
2003,0,2170,Hal Sutton,40.41,59,146,-0.29
2003,0,6004,Stephen Ames,40.23,70,174,-0.30
2003,0,1035,Tommy Armour III,40.0,48,120,-0.21
2003,0,8123,Jeff Brehaut,39.9,83,208,-0.28
2003,0,6034,Marco Dawson,39.74,62,156,-0.23
2003,0,11011,Mike Sposa,39.71,54,136,-0.06
2003,0,11032,Frank Lickliter II,39.41,67,170,-0.45
2003,0,21961,Charles Howell III,39.39,78,198,-0.32
2003,0,6621,Joe Durant,39.2,69,176,-0.19
2003,0,6573,Brandt Jobe,39.04,57,146,-0.18
2003,0,1577,Lee Janzen,38.81,52,134,-0.31
2003,0,1945,Kenny Perry,38.75,62,160,-0.24
2003,0,10912,Craig Perks,38.67,58,150,-0.28
2003,0,2049,Gene Sauers,38.55,64,166,-0.05
2003,0,20593,Greg Chalmers,38.42,73,190,-0.23
2003,0,7867,Woody Austin,38.3,72,188,-0.21
2003,0,25345,Carl Pettersson,38.16,58,152,-0.24
2003,0,7941,Mike Grob,38.13,61,160,-0.18
2003,0,20498,Briny Baird,38.1,80,210,-0.16
2003,0,21878,Mark Wilson,37.97,60,158,-0.18
2003,0,6332,Neal Lancaster,37.86,78,206,-0.09
2003,0,8075,Jerry Kelly,37.63,70,186,-0.39
2003,0,22295,Darron Stiles,37.5,63,168,-0.22
2003,0,6581,David Sutherland,37.32,53,142,-0.25
2003,0,8633,Per-Ulrik Johansson,37.3,69,185,-0.07
2003,0,1761,Len Mattiace,37.01,57,154,-0.33
2003,0,10423,Mike Weir,36.84,42,114,-0.45
2003,0,21739,Aaron Barber,36.81,67,182,-0.25
2003,0,10565,Ian Leggatt,36.72,47,128,-0.19
2003,0,20229,Stewart Cink,36.67,66,180,-0.41
2003,0,21806,Paul Gow,36.67,44,120,-0.14
2003,0,23034,Brent Schwarzrock,36.61,41,112,-0.15
2003,0,1766,Billy Mayfair,36.56,68,186,-0.21
2003,0,8725,Tom Gillis,36.36,48,132,-0.04
2003,0,20094,Jonathan Kaye,36.36,56,154,-0.14
2003,0,12645,Brent Geiberger,36.27,37,102,-0.22
2003,0,6595,Kevin Sutherland,36.25,58,160,-0.22
2003,0,22913,John Rollins,36.23,50,138,-0.32
2003,0,24356,Jason Buha,36.21,42,116,-0.07
2003,0,23614,Rich Beem,36.15,47,130,+0.04
2003,0,20568,Anthony Painter,36.14,60,166,-0.20
2003,0,1941,Tom Pernice Jr.,36.08,70,194,-0.17
2003,0,20472,Alex Cejka,35.98,59,164,-0.29
2003,0,2101,Joey Sindelar,35.96,64,178,-0.20
2003,0,2246,Duffy Waldorf,35.9,56,156,-0.29
2003,0,1685,J.L. Lewis,35.8,63,176,+0.03
2003,0,6527,Steve Stricker,35.71,40,112,-0.18
2003,0,23353,J.J. Henry,35.42,68,192,-0.18
2003,0,7223,Brian Bateman,35.38,46,130,-0.15
2003,0,23621,Rory Sabbatini,35.37,58,164,-0.02
2003,0,6522,Ernie Els,35.23,31,88,-0.23
2003,0,20548,Hidemichi Tanaka,35.19,76,216,-0.18
2003,0,20095,Carl Paulson,35.15,71,202,-0.08
2003,0,20098,Stuart Appleby,34.93,51,146,-0.20
2003,0,20572,Rod Pampling,34.93,51,146,-0.29
2003,0,2106,Chris Smith,34.88,60,172,-0.13
2003,0,2104,Jeff Sluman,34.59,64,185,-0.25
2003,0,2206,David Toms,34.33,46,134,-0.26
2003,0,10425,Jay Williamson,34.3,59,172,-0.07
2003,0,1042,Paul Azinger,34.29,48,140,-0.27
2003,0,20634,Peter Lonard,34.21,52,152,-0.15
2003,0,7457,Steve Flesch,34.18,67,196,-0.27
2003,0,10885,Robert Allenby,34.09,45,132,-0.18
2003,0,23125,Brad Elder,34.04,32,94,-0.16
2003,0,6078,Esteban Toledo,33.97,71,209,-0.32
2003,0,6251,Chris DiMarco,33.95,55,162,-0.29
2003,0,2223,Bob Tway,33.95,55,162,-0.29
2003,0,12660,Jesper Parnevik,33.89,61,180,-0.18
2003,0,24502,Adam Scott,33.82,23,68,-0.22
2003,0,1175,Jim Carter,33.7,62,184,-0.24
2003,0,12661,Todd Barranger,33.56,49,146,-0.16
2003,0,22892,Jason Gore,33.54,55,164,-0.05
2003,0,7749,Brett Quigley,33.54,55,164,-0.18
2003,0,20127,Chris Riley,33.54,53,158,-0.08
2003,0,19824,Craig Barlow,33.33,62,186,-0.11
2003,0,19972,José Coceres,33.33,36,108,-0.22
2003,0,6617,Brian Henninger,33.33,34,102,-0.06
2003,0,25450,Ty Tryon,33.33,32,96,-0.34
2003,0,20157,Retief Goosen,33.0,33,100,-0.27
2003,0,2002,John Riegger,33.0,33,100,-0.27
2003,0,22293,Heath Slocum,32.82,64,195,-0.33
2003,0,23036,Chris Anderson,32.78,59,180,-0.20
2003,0,2214,Kirk Triplett,32.72,53,162,-0.17
2003,0,1677,Tom Lehman,32.64,47,144,-0.30
2003,0,12705,Cliff Kresge,32.61,60,184,-0.27
2003,0,8375,Paul Stankowski,32.58,43,132,-0.26
2003,0,12652,Cameron Beckman,32.53,54,166,-0.24
2003,0,12662,Thomas Levet,32.47,50,154,-0.14
2003,0,20121,Todd Fischer,32.45,61,188,-0.13
2003,0,20645,John Senden,32.38,68,210,-0.12
2003,0,12755,Vance Veazey,32.31,42,130,-0.07
2003,0,21633,Steve Allan,32.29,31,96,+0.03
2003,0,25692,Akio Sadakata,32.28,51,158,-0.20
2003,0,12602,Dean Wilson,32.24,49,152,-0.35
2003,0,20940,Kenichi Kuboya,32.18,56,174,-0.11
2003,0,6567,Vijay Singh,32.14,54,168,-0.39
2003,0,7101,Dave Stockton Jr.,32.0,48,150,-0.23
2003,0,23541,Ben Crane,31.98,55,172,-0.18
2003,0,1723,Andrew Magee,31.98,55,172,-0.15
2003,0,22621,Ben Curtis,31.97,39,122,-0.10
2003,0,1457,Jay Haas,31.94,46,144,-0.15
2003,0,1569,Peter Jacobsen,31.94,46,144,-0.26
2003,0,1320,Bob Estes,31.82,49,154,-0.14
2003,0,21805,Harrison Frazar,31.76,54,170,-0.11
2003,0,8793,Tiger Woods,31.73,33,104,-0.18
2003,0,20566,Kaname Yokoo,31.73,33,104,E
2003,0,12782,Tim Herron,31.55,59,187,-0.32
2003,0,1706,Davis Love III,31.54,41,130,-0.15
2003,0,22548,Patrick Sheehan,31.44,61,194,-0.30
2003,0,12680,Shigeki Maruyama,31.33,47,150,-0.21
2003,0,1553,John Huston,31.25,45,144,-0.36
2003,0,6575,Dudley Hart,31.15,38,122,-0.29
2003,0,7721,Pat Bates,31.13,66,212,-0.17
2003,0,1968,Nick Price,31.0,31,100,-0.26
2003,0,8339,Spike McRoy,30.81,61,198,-0.20
2003,0,10213,Dicky Pride,30.6,41,134,-0.37
2003,0,1938,David Peoples,30.48,57,187,-0.07
2003,0,1948,Tim Petrovic,30.37,58,191,-0.28
2003,0,1475,Donnie Hammond,30.34,54,178,-0.26
2003,0,1797,Rocco Mediate,30.3,40,132,-0.18
2003,0,22371,Aaron Baddeley,30.16,38,126,-0.16
2003,0,20099,Doug Barron,30.11,53,176,-0.23
2003,0,1307,Joel Edwards,30.0,36,120,-0.17
2003,0,20574,Mathew Goggin,30.0,48,160,-0.15
2003,0,10107,Deane Pappas,29.86,43,144,-0.07
2003,0,19881,Robert Damron,29.67,54,182,-0.20
2003,0,10585,Scott McCarron,29.55,39,132,-0.18
2003,0,2239,Scott Verplank,29.52,49,166,-0.18
2003,0,20573,Scott Laycock,29.41,40,136,-0.23
2003,0,1361,Dan Forsman,29.35,54,184,-0.37
2003,0,6475,Jeff Klein,28.95,33,114,-0.27
2003,0,8931,Glen Day,28.72,56,195,-0.29
2003,0,1619,Skip Kendall,28.71,58,202,-0.24
2003,0,20663,Brenden Pappas,28.71,58,202,-0.05
2003,0,1098,Jay Don Blake,28.68,39,136,-0.26
2003,0,23983,Luke Donald,28.66,47,164,-0.26
2003,0,19846,Brian Gay,28.57,52,182,-0.19
2003,0,10201,Matt Gogel,28.57,40,140,-0.33
2003,0,23177,Kenneth Staton,28.57,32,112,-0.19
2003,0,12823,Carlos Franco,28.49,53,186,-0.23
2003,0,26950,John Morgan,28.21,44,156,-0.30
2003,0,20628,Arron Oberholser,28.21,44,156,-0.09
2003,0,1887,Mark O'Meara,27.72,28,101,-0.21
2003,0,25031,Andy Miller,27.7,41,148,-0.24
2003,0,1378,David Frost,27.56,43,156,-0.16
2003,0,20029,Notah Begay III,27.53,49,178,-0.12
2003,0,19825,Darren Clarke,27.5,22,80,-0.55
2003,0,6515,Shaun Micheel,27.37,49,179,+0.02
2003,0,8337,Mike Heinen,27.33,47,172,-0.19
2003,0,1666,Bernhard Langer,26.92,28,104,E
2003,0,8547,John Maginnes,26.54,43,162,-0.30
2003,0,26420,Richard Johnson,26.47,45,170,-0.20
2003,0,6809,Bob Burns,26.28,41,156,-0.07
2003,0,26489,Cameron Yancey,25.93,28,108,E
2003,0,1724,Jeff Maggert,25.87,37,143,-0.32
2003,0,1381,Fred Funk,25.77,50,194,-0.20
2003,0,1810,Phil Mickelson,25.41,31,122,-0.32
2003,0,20623,Gavin Coles,25.38,33,130,-0.09
2003,0,23135,Tim Clark,25.0,33,132,+0.03
2003,0,20771,Steven Alker,24.4,41,168,-0.22
2003,0,23656,Jason Caron,24.29,34,140,+0.03
2003,0,1329,Brad Faxon,24.07,39,162,-0.15
2003,0,12388,Michael Clark II,24.04,25,104,-0.20
2003,0,8537,J.P. Hayes,24.0,36,150,-0.33
2003,0,8545,Glen Hnatiuk,23.56,41,174,-0.22
2003,0,23108,Matt Kuchar,23.33,28,120,-0.11
2003,0,21209,Sergio Garcia,23.26,20,86,-0.25
2003,0,1928,Corey Pavin,23.13,37,160,-0.54
2003,0,1139,Olin Browne,23.08,48,208,-0.38
2003,0,1157,Tom Byrum,22.35,38,170,-0.32
2003,0,1226,Fred Couples,22.0,22,100,-0.41
2003,0,6643,Paul Goydos,21.95,36,164,-0.36
2003,0,1132,Mark Brooks,19.75,32,162,-0.09
2003,0,1249,John Daly,18.75,18,96,+0.22
2003,0,2010,Loren Roberts,16.67,24,144,-0.42
2003,0,23552,Hank Kuehne,12.69,17,134,-0.18
2002,0,1161,Mark Calcavecchia,45.31,58,128,-0.17
2002,0,21949,Joe Ogilvie,40.43,38,94,-0.03
2002,0,20502,Michael Long,40.3,54,134,-0.06
2002,0,6567,Vijay Singh,39.38,63,160,-0.11
2002,0,20157,Retief Goosen,38.75,31,80,-0.26
2002,0,10117,Bob Heintz,38.46,50,130,-0.06
2002,0,10585,Scott McCarron,38.31,59,154,-0.34
2002,0,1685,J.L. Lewis,38.2,68,178,-0.13
2002,0,20098,Stuart Appleby,38.0,57,150,-0.18
2002,0,23322,Brett Wetterich,37.65,61,162,-0.03
2002,0,1945,Kenny Perry,37.5,63,168,-0.29
2002,0,10885,Robert Allenby,37.01,57,154,-0.07
2002,0,8537,J.P. Hayes,36.96,51,138,-0.20
2002,0,12782,Tim Herron,36.78,64,174,-0.19
2002,0,20572,Rod Pampling,36.78,64,174,-0.09
2002,0,1577,Lee Janzen,36.71,58,158,-0.31
2002,0,7457,Steve Flesch,36.67,66,180,-0.24
2002,0,12510,Chad Campbell,36.5,73,200,-0.22
2002,0,23903,Stephen Gangluff,36.23,50,138,-0.30
2002,0,1706,Davis Love III,36.23,50,138,-0.30
2002,0,11032,Frank Lickliter II,36.18,55,152,+0.07
2002,0,1810,Phil Mickelson,36.0,54,150,-0.11
2002,0,12680,Shigeki Maruyama,35.92,51,142,-0.12
2002,0,9011,David Duval,35.83,43,120,-0.07
2002,0,23623,Bo Van Pelt,35.42,51,144,-0.27
2002,0,8881,Tripp Isenhour,35.38,46,130,-0.15
2002,0,1226,Fred Couples,35.29,36,102,-0.25
2002,0,12663,Phil Tataurangi,35.26,55,156,-0.11
2002,0,1388,Robert Gamez,35.25,43,122,+0.05
2002,0,21805,Harrison Frazar,35.19,57,162,-0.26
2002,0,10213,Dicky Pride,35.11,33,94,-0.30
2002,0,21209,Sergio Garcia,34.82,39,112,-0.18
2002,0,1677,Tom Lehman,34.82,39,112,-0.21
2002,0,6197,Michael Allen,34.78,48,138,-0.19
2002,0,23177,Kenneth Staton,34.74,66,190,-0.08
2002,0,12645,Brent Geiberger,34.71,59,170,-0.14
2002,0,20105,Jeff Gove,34.52,58,168,-0.31
2002,0,1035,Tommy Armour III,34.42,53,154,-0.06
2002,0,2101,Joey Sindelar,34.27,61,178,-0.23
2002,0,22046,Geoff Ogilvy,34.15,56,164,-0.20
2002,0,23338,David Gossett,34.09,60,176,-0.18
2002,0,1797,Rocco Mediate,33.93,38,112,-0.05
2002,0,23621,Rory Sabbatini,33.93,38,112,-0.39
2002,0,21961,Charles Howell III,33.87,63,186,-0.17
2002,0,1313,Steve Elkington,33.82,46,136,-0.33
2002,0,6527,Steve Stricker,33.67,33,98,E
2002,0,20029,Notah Begay III,33.57,47,140,-0.34
2002,0,1475,Donnie Hammond,33.33,34,102,-0.21
2002,0,10565,Ian Leggatt,33.33,54,162,-0.19
2002,0,7749,Brett Quigley,33.33,58,174,-0.16
2002,0,26289,Boo Weekley,33.33,36,108,-0.14
2002,0,6573,Brandt Jobe,33.15,59,178,-0.27
2002,0,8375,Paul Stankowski,33.15,59,178,-0.14
2002,0,6004,Stephen Ames,33.12,51,154,-0.16
2002,0,7003,David Berganio Jr.,33.11,49,148,+0.04
2002,0,8993,Franklin Langham,33.06,41,124,-0.10
2002,0,21259,Jason Hill,33.04,37,112,-0.22
2002,0,12753,David Morland IV,33.02,35,106,-0.09
2002,0,7223,Brian Bateman,32.94,56,170,-0.02
2002,0,2106,Chris Smith,32.94,56,170,-0.23
2002,0,24357,K.J. Choi,32.91,52,158,-0.21
2002,0,24361,Pat Perez,32.89,50,152,-0.16
2002,0,20634,Peter Lonard,32.72,53,162,-0.23
2002,0,20498,Briny Baird,32.52,67,206,-0.12
2002,0,7867,Woody Austin,32.42,59,182,-0.24
2002,0,6251,Chris DiMarco,32.35,55,170,-0.11
2002,0,1307,Joel Edwards,32.26,60,186,-0.37
2002,0,1569,Peter Jacobsen,32.26,40,124,-0.13
2002,0,24937,Jess Daley,32.14,45,140,-0.18
2002,0,12823,Carlos Franco,32.14,63,196,-0.27
2002,0,2223,Bob Tway,31.98,55,172,-0.16
2002,0,24925,Jonathan Byrd,31.82,56,176,-0.38
2002,0,12388,Michael Clark II,31.82,56,176,-0.16
2002,0,1926,Steve Pate,31.82,35,110,+0.09
2002,0,1707,Steve Lowery,31.65,50,158,-0.16
2002,0,23353,J.J. Henry,31.0,62,200,-0.15
2002,0,23125,Brad Elder,30.88,42,136,-0.24
2002,0,8339,Spike McRoy,30.7,35,114,-0.20
2002,0,10860,Justin Leonard,30.67,46,150,-0.20
2002,0,20566,Kaname Yokoo,30.6,41,134,E
2002,0,21633,Steve Allan,30.59,52,170,-0.21
2002,0,20043,Edward Fryatt,30.59,52,170,-0.21
2002,0,2206,David Toms,30.59,52,170,-0.37
2002,0,1374,Robin Freeman,30.56,44,144,-0.30
2002,0,20663,Brenden Pappas,30.51,36,118,-0.14
2002,0,1723,Andrew Magee,30.49,50,164,-0.26
2002,0,20095,Carl Paulson,30.38,48,158,-0.21
2002,0,20645,John Senden,30.36,51,168,-0.20
2002,0,1320,Bob Estes,30.14,44,146,-0.20
2002,0,2002,John Riegger,30.13,47,156,-0.04
2002,0,1024,Billy Andrade,30.12,50,166,-0.16
2002,0,1203,Russ Cochran,30.0,39,130,-0.13
2002,0,12660,Jesper Parnevik,30.0,39,130,-0.23
2002,0,2245,Grant Waite,29.89,55,184,-0.04
2002,0,8633,Per-Ulrik Johansson,29.88,49,164,-0.12
2002,0,10107,Deane Pappas,29.88,49,164,-0.22
2002,0,1927,Dennis Paulson,29.88,49,164,-0.06
2002,0,1941,Tom Pernice Jr.,29.65,51,172,-0.10
2002,0,8075,Jerry Kelly,29.52,49,166,-0.33
2002,0,6332,Neal Lancaster,29.44,53,180,-0.30
2002,0,6016,Brad Lardon,29.41,30,102,+0.03
2002,0,1175,Jim Carter,29.27,48,164,-0.19
2002,0,19958,Miguel Angel Jiménez,29.17,28,96,-0.18
2002,0,6613,Tommy Tolles,29.17,35,120,-0.17
2002,0,10733,Kent Jones,29.03,54,186,-0.04
2002,0,1619,Skip Kendall,29.03,54,186,-0.17
2002,0,2170,Hal Sutton,29.03,36,124,-0.19
2002,0,8123,Jeff Brehaut,29.01,47,162,-0.19
2002,0,23614,Rich Beem,28.98,51,176,-0.16
2002,0,1761,Len Mattiace,28.89,52,180,-0.37
2002,0,23800,Bryce Molder,28.81,34,118,-0.21
2002,0,20094,Jonathan Kaye,28.77,42,146,-0.17
2002,0,1361,Dan Forsman,28.67,43,150,-0.19
2002,0,6350,Bob May,28.65,49,171,-0.08
2002,0,10962,Bradley Hughes,28.57,32,112,-0.19
2002,0,20574,Mathew Goggin,28.33,34,120,-0.26
2002,0,1553,John Huston,28.24,48,170,-0.38
2002,0,19824,Craig Barlow,28.18,31,110,-0.26
2002,0,10423,Mike Weir,28.08,41,146,-0.39
2002,0,1938,David Peoples,28.06,55,196,-0.38
2002,0,1948,Tim Petrovic,28.05,46,164,+0.04
2002,0,6036,Scott Dunlap,27.61,37,134,E
2002,0,1514,Eduardo Herrera,27.59,32,116,-0.13
2002,0,19881,Robert Damron,27.5,44,160,-0.07
2002,0,2214,Kirk Triplett,27.34,35,128,-0.34
2002,0,2133,Craig Stadler,27.27,30,110,-0.53
2002,0,20436,Garrett Willis,27.27,42,154,-0.21
2002,0,6595,Kevin Sutherland,27.08,39,144,-0.36
2002,0,22913,John Rollins,27.03,60,222,-0.33
2002,0,2246,Duffy Waldorf,26.88,43,160,-0.21
2002,0,20127,Chris Riley,26.7,47,176,-0.28
2002,0,20548,Hidemichi Tanaka,26.63,49,184,-0.22
2002,0,2322,Richard Zokol,26.53,26,98,-0.23
2002,0,1771,Blaine McCallister,26.52,35,132,-0.11
2002,0,1042,Paul Azinger,26.42,28,106,-0.18
2002,0,10457,Frank Nobilo,26.4,47,178,-0.11
2002,0,1457,Jay Haas,26.39,38,144,-0.21
2002,0,6575,Dudley Hart,26.39,38,144,-0.21
2002,0,1666,Bernhard Langer,26.32,20,76,-0.30
2002,0,1920,Craig Parry,26.23,32,122,-0.41
2002,0,1549,Mike Hulbert,26.04,25,96,-0.28
2002,0,2257,Brian Watts,25.96,27,104,-0.22
2002,0,20593,Greg Chalmers,25.88,44,170,-0.14
2002,0,23135,Tim Clark,25.78,33,128,-0.21
2002,0,23541,Ben Crane,25.61,42,164,-0.29
2002,0,20229,Stewart Cink,25.35,36,142,-0.19
2002,0,12652,Cameron Beckman,25.0,38,152,-0.13
2002,0,8545,Glen Hnatiuk,25.0,46,184,-0.20
2002,0,1599,Steve Jones,25.0,29,116,-0.28
2002,0,23108,Matt Kuchar,25.0,35,140,+0.03
2002,0,6515,Shaun Micheel,25.0,46,184,-0.20
2002,0,1968,Nick Price,25.0,26,104,-0.38
2002,0,10425,Jay Williamson,24.71,42,170,-0.19
2002,0,6498,Matt Peterson,24.68,38,154,-0.18
2002,0,6621,Joe Durant,24.65,35,142,-0.14
2002,0,10912,Craig Perks,24.65,35,142,-0.06
2002,0,12826,Paul Claxton,24.38,39,160,-0.33
2002,0,1381,Fred Funk,24.26,49,202,-0.24
2002,0,1142,Bart Bryant,24.19,30,124,-0.27
2002,0,6643,Paul Goydos,24.17,29,120,-0.38
2002,0,1098,Jay Don Blake,23.96,46,192,-0.22
2002,0,1249,John Daly,23.91,22,92,+0.27
2002,0,11011,Mike Sposa,23.81,50,210,-0.32
2002,0,19817,Michael Muehr,23.48,31,132,-0.10
2002,0,10649,Tom Scherrer,23.3,41,176,-0.10
2002,0,1724,Jeff Maggert,23.19,32,138,-0.28
2002,0,6522,Ernie Els,22.83,21,92,-0.38
2002,0,2110,Jerry Smith,22.56,37,164,-0.08
2002,0,2104,Jeff Sluman,22.45,44,196,-0.27
2002,0,7721,Pat Bates,22.16,39,176,-0.36
2002,0,19846,Brian Gay,22.12,46,208,-0.24
2002,0,6809,Bob Burns,22.04,41,186,-0.29
2002,0,8793,Tiger Woods,22.0,22,100,-0.23
2002,0,6373,José María Olazábal,21.88,21,96,-0.33
2002,0,8931,Glen Day,21.35,41,192,-0.27
2002,0,23983,Luke Donald,21.35,41,192,-0.15
2002,0,10809,Jim Furyk,21.01,29,138,-0.38
2002,0,6617,Brian Henninger,20.97,26,124,-0.38
2002,0,1132,Mark Brooks,20.89,33,158,-0.15
2002,0,1185,Brandel Chamblee,20.63,33,160,-0.06
2002,0,8535,Gary Nicklaus,20.63,26,126,-0.23
2002,0,6078,Esteban Toledo,20.43,38,186,-0.24
2002,0,1139,Olin Browne,20.0,38,190,-0.08
2002,0,1527,Scott Hoch,19.83,23,116,-0.30
2002,0,1157,Tom Byrum,19.4,26,134,-0.27
2002,0,1378,David Frost,19.28,32,166,-0.06
2002,0,1887,Mark O'Meara,19.15,18,94,+0.06
2002,0,22293,Heath Slocum,18.75,30,160,-0.30
2002,0,6012,Greg Kraft,18.35,29,158,-0.21
2002,0,21806,Paul Gow,18.33,33,180,-0.24
2002,0,8553,Lee Porter,18.07,30,166,-0.17
2002,0,10201,Matt Gogel,17.97,23,128,-0.30
2002,0,1329,Brad Faxon,17.91,24,134,-0.21
2002,0,1766,Billy Mayfair,17.53,27,154,-0.15
2002,0,2099,Scott Simpson,16.95,20,118,-0.20
2002,0,1014,Fulton Allem,16.81,20,119,+0.20
2002,0,2239,Scott Verplank,16.45,25,152,-0.20
2002,0,2010,Loren Roberts,15.85,26,164,-0.08
2002,0,1928,Corey Pavin,14.06,18,128,-0.33
2002,0,1219,John Cook,11.97,17,142,-0.59
2002,0,19972,José Coceres,11.54,9,78,-0.11
2002,0,6315,Pete Jordan,9.86,14,142,-0.50
2001,0,1388,Robert Gamez,100.0,2,2,E
2001,0,1226,Fred Couples,71.43,10,14,-0.10
2001,0,1024,Billy Andrade,66.67,4,6,+0.50
2001,0,1797,Rocco Mediate,66.67,8,12,-0.38
2001,0,8375,Paul Stankowski,60.0,6,10,-0.17
2001,0,7867,Woody Austin,57.14,8,14,-0.38
2001,0,10423,Mike Weir,56.25,9,16,-0.44
2001,0,20095,Carl Paulson,55.56,10,18,-0.10
2001,0,7457,Steve Flesch,54.55,12,22,-0.33
2001,0,10585,Scott McCarron,54.55,12,22,-0.58
2001,0,21633,Steve Allan,50.0,3,6,-0.67
2001,0,23614,Rich Beem,50.0,1,2,E
2001,0,20593,Greg Chalmers,50.0,5,10,E
2001,0,24357,K.J. Choi,50.0,2,4,E
2001,0,6034,Marco Dawson,50.0,5,10,-0.20
2001,0,23125,Brad Elder,50.0,6,12,-0.67
2001,0,22051,Ben Ferguson,50.0,3,6,E
2001,0,20043,Edward Fryatt,50.0,4,8,-0.25
2001,0,10963,Jimmy Green,50.0,7,14,+0.43
2001,0,8063,Kelly Grunewald,50.0,3,6,-0.33
2001,0,12782,Tim Herron,50.0,1,2,-1.00
2001,0,1553,John Huston,50.0,4,8,-0.25
2001,0,6573,Brandt Jobe,50.0,5,10,-0.40
2001,0,6514,Kevin Johnson,50.0,3,6,+0.67
2001,0,7547,Craig Kanada,50.0,5,10,-0.40
2001,0,12705,Cliff Kresge,50.0,3,6,-0.67
2001,0,12753,David Morland IV,50.0,7,14,-0.29
2001,0,6140,Sean Murphy,50.0,2,4,E
2001,0,10213,Dicky Pride,50.0,5,10,E
2001,0,2106,Chris Smith,50.0,5,10,-0.20
2001,0,2110,Jerry Smith,50.0,7,14,-0.57
2001,0,2279,Mark Wiebe,50.0,1,2,E
2001,0,1706,Davis Love III,46.67,14,30,-0.64
2001,0,20098,Stuart Appleby,45.45,10,22,-0.70
2001,0,6515,Shaun Micheel,44.44,8,18,-0.75
2001,0,2206,David Toms,44.44,8,18,-0.50
2001,0,20229,Stewart Cink,43.33,13,30,-0.46
2001,0,10809,Jim Furyk,42.86,6,14,-0.50
2001,0,23353,J.J. Henry,42.86,6,14,+0.33
2001,0,20094,Jonathan Kaye,42.86,6,14,-0.17
2001,0,12680,Shigeki Maruyama,42.86,6,14,-0.33
2001,0,1887,Mark O'Meara,42.86,6,14,+0.17
2001,0,10912,Craig Perks,42.86,6,14,-0.17
2001,0,20436,Garrett Willis,41.67,5,12,-0.20
2001,0,1175,Jim Carter,40.91,9,22,-0.22
2001,0,2104,Jeff Sluman,40.91,9,22,-0.44
2001,0,1374,Robin Freeman,40.0,4,10,E
2001,0,22892,Jason Gore,40.0,4,10,-0.75
2001,0,21007,Gabriel Hjertstedt,40.0,4,10,-0.25
2001,0,8535,Gary Nicklaus,40.0,4,10,-0.25
2001,0,2099,Scott Simpson,40.0,4,10,E
2001,0,2214,Kirk Triplett,40.0,4,10,-0.25
2001,0,12760,Danny Ellis,38.89,7,18,-0.43
2001,0,1941,Tom Pernice Jr.,38.89,7,18,-0.57
2001,0,2218,Ted Tryba,38.89,7,18,E
2001,0,2245,Grant Waite,38.89,7,18,-0.43
2001,0,1042,Paul Azinger,37.5,6,16,-0.83
2001,0,6036,Scott Dunlap,37.5,3,8,E
2001,0,12823,Carlos Franco,37.5,3,8,-1.00
2001,0,21805,Harrison Frazar,37.5,3,8,-0.67
2001,0,2246,Duffy Waldorf,37.5,3,8,E
2001,0,10885,Robert Allenby,36.36,8,22,-0.75
2001,0,19972,José Coceres,36.36,8,22,-0.13
