YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1991,274,0,2040,Mike San Filippo,2
1991,274,0,6995,Keith Sbarbaro,2
1991,274,0,6403,John Schoonover,2
1991,274,0,2071,Steve Seals,2
1991,274,0,8071,Doug Sheldon,2
1991,274,0,2087,Don Shirey Jr.,2
1991,274,0,6412,Ted Sliman,2
1991,274,0,7707,Mike Small,2
1991,274,0,2118,J.C. Snead,2
1991,274,0,7001,J.B. Sneve,2
1991,274,0,2136,Chris Starkjohann,2
1991,274,0,2152,Dave Stockton,2
1991,274,0,6537,David Stockton,2
1991,274,0,6551,Tim Straub,2
1991,274,0,6046,Jim Strickland,2
1991,274,0,2163,Blair Subry,2
1991,274,0,2188,Ed Terasa,2
1991,274,0,6613,Tommy Tolles,2
1991,274,0,2213,Lee Trevino,2
1991,274,0,2226,Tray Tyner,2
1991,274,0,2244,Fred Wadsworth,2
1991,274,0,2245,Grant Waite,2
1991,274,0,2268,Tom Weiskopf,2
1991,274,0,7553,Roger Wessels,2
1991,274,0,2271,Wayne Westner,2
1991,274,0,6549,Charlie Whittington,2
1991,274,0,7727,Evan Williams,2
1991,274,0,6446,Jerry Wisz,2
1991,274,0,2297,Eric Woods,2
1991,375,0,1010,Sam Ainslie,1
1991,375,0,7613,Dean Alexander,1
1991,375,0,1016,Ras Allen,1
1991,375,0,6993,James Almand,1
1991,375,0,1023,Jerry Anderson,1
1991,375,0,1033,George Archer,1
1991,375,0,1041,Tommy Aycock,1
1991,375,0,7447,Mike Barillo,1
1991,375,0,6209,Van Batchelder,1
1991,375,0,1066,Mel Baum,1
1991,375,0,7765,Scott Beaugureau,1
1991,375,0,6086,Russell Beiersdorf,1
1991,375,0,7003,David Berganio Jr.,1
1991,375,0,7615,Rob Bertrand,1
1991,375,0,1095,Woody Blackburn,1
1991,375,0,1099,Homero Blancas,1
1991,375,0,6014,Eric Booker,1
1991,375,0,6545,Remi Bouchard,1
1991,375,0,1114,Bob Boyd,1
1991,375,0,6218,Tommy Brannen,1
1991,375,0,1124,Gay Brewer,1
1991,375,0,1139,Olin Browne,1
1991,375,0,8155,Jeff Buder,1
1991,375,0,1153,Joe Butler,1
1991,375,0,7569,Mark Carnevale,1
1991,375,0,1177,Billy Casper,1
1991,375,0,7567,George Castellanos,1
1991,375,0,11089,Gary Cesario,1
1991,375,0,6691,Greg Cesario,1
1991,375,0,10830,Mike Chapman,1
1991,375,0,1194,Lee Chill,1
1991,375,0,8083,Michael Combs,1
1991,375,0,11090,Jeffrey Cook,1
1991,375,0,1223,Dennis Coscina,1
1991,375,0,11091,Tom Costello III,1
1991,375,0,1237,Nathaniel Crosby,1
1991,375,0,1246,Jon Cutshall,1
1991,375,0,6737,Terry Dear,1
1991,375,0,1270,Kel Devlin,1
1991,375,0,1275,Terry Diehl,1
1991,375,0,11095,Scott Dietrich,1
1991,375,0,1314,Danny Elkins,1
1991,375,0,1315,Bob Elliott,1
1991,375,0,6625,Chris Endres,1
1991,375,0,5188,Joe Ennis,1
1991,375,0,1321,Tom Eubank,1
1991,375,0,1328,Greg Farrow,1
1991,375,0,1330,David Feherty,1
1991,375,0,1333,Jack Ferenz,1
1991,375,0,6663,Phil Ferranti,1
1991,375,0,6669,Neil Finch,1
1991,375,0,1348,Randy Fisher,1
1991,375,0,7307,Gilbert Freeman,1
1991,375,0,6795,Jeff Freeman,1
1991,375,0,7069,John Freeman,1
1991,375,0,10809,Jim Furyk,1
1991,375,0,7623,Larry Gallagher,1
1991,375,0,11099,Louie Garcia,1
1991,375,0,1392,Tom Garner,1
1991,375,0,1413,Larry Gilbert,1
1991,375,0,10315,Hunt Gilliland,1
1991,375,0,8279,Sean Gorgone,1
1991,375,0,11101,Joey Graham,1
1991,375,0,7571,Uly Grisette,1
1991,375,0,1449,Bob Groff,1
1991,375,0,1450,Gary Groh,1
1991,375,0,7723,Rusty Gunnarson,1
1991,375,0,8895,Jay Gunning,1
1991,375,0,10309,Joe Hajduch,1
1991,375,0,7277,Jim Hamilton,1
1991,375,0,1487,Jeff Hart,1
1991,375,0,1489,Steve Hart,1
1991,375,0,1492,Barry Harwell,1
1991,375,0,8337,Mike Heinen,1
1991,375,0,6526,Kip Henley,1
1991,375,0,1512,Bunky Henry,1
1991,375,0,1524,Larry Hinson,1
1991,375,0,6499,Richard Holland,1
1991,375,0,7359,Jon Hough,1
1991,375,0,8283,Bruce Huechan,1
1991,375,0,6745,Cary Hungate,1
1991,375,0,11103,Marc Hurtubise,1
1991,375,0,1564,David Jackson,1
1991,375,0,1570,Tommy Jacobs,1
1991,375,0,8195,Jim Jensen,1
1991,375,0,8197,Charlie Johnson,1
1991,375,0,8265,Eric Johnson,1
1991,375,0,1587,Gordon Johnson,1
1991,375,0,1593,Philip Jonas,1
1991,375,0,1604,Steve Jurgensen,1
1991,375,0,1605,Mike Kallam,1
1991,375,0,7547,Craig Kanada,1
1991,375,0,1611,Richie Karl,1
1991,375,0,7465,Hideki Kase,1
1991,375,0,6483,Ricky Kawagishi,1
1991,375,0,1614,Jack Kay Jr.,1
1991,375,0,11104,Marty Keiter,1
1991,375,0,1619,Skip Kendall,1
1991,375,0,8157,Rick Keown,1
1991,375,0,6673,Ron Kiaaina,1
1991,375,0,6475,Jeff Klein,1
1991,375,0,7065,Arden Knoll,1
1991,375,0,8073,Bill Kokott,1
1991,375,0,1657,Keith Kulzer,1
1991,375,0,8113,Bob Lasken,1
1991,375,0,6524,Craig Lee,1
1991,375,0,8999,Jeff Lee,1
1991,375,0,6334,Bruce Lehnhard,1
1991,375,0,7057,Joe Lloyd,1
1991,375,0,1728,Mac Main,1
1991,375,0,8079,Gary March,1
1991,375,0,6729,Fran Marrello,1
1991,375,0,8281,Tim Marsh,1
1991,375,0,1747,Bruce Martins,1
1991,375,0,6346,Tomohiro Maruyama,1
1991,375,0,1754,Jim Masserio,1
1991,375,0,1761,Len Mattiace,1
1991,375,0,7803,Bill McDonald,1
1991,375,0,1785,Shawn McEntee,1
1991,375,0,1788,Mike McGinnis,1
1991,375,0,8339,Spike McRoy,1
1991,375,0,7663,Jim Meeks,1
1991,375,0,1801,Bob Menne,1
1991,375,0,10831,Greg Meyer,1
1991,375,0,1807,Robert Meyer,1
1991,375,0,11106,Frankie Minoza,1
1991,375,0,1838,Mike Morley,1
1991,375,0,7235,John Morse,1
1991,375,0,7369,Steve Munson,1
1991,375,0,7271,Rolf Muntz,1
1991,375,0,1849,Bill Murchison,1
1991,375,0,1890,Brett Ogle,1
1991,375,0,8749,Paul Oglesby,1
1991,375,0,1892,Aki Ohmachi,1
1991,375,0,7939,Dan Olsen,1
1991,375,0,10848,Rick Osberg,1
1991,375,0,11107,Dan Oschmann,1
1991,375,0,1901,Jay Overton,1
1991,375,0,1905,Joe Ozaki,1
1991,375,0,1908,John Paesani,1
1991,375,0,1909,John Pallott,1
1991,375,0,1922,Benny Passons,1
1991,375,0,1948,Tim Petrovic,1
1991,375,0,1952,Billy Pierot,1
1991,375,0,6539,Rick Price,1
1991,375,0,7033,Dean Prowse,1
1991,375,0,7203,Kenny Ramsey,1
1991,375,0,8153,John Randle,1
1991,375,0,6392,Barry Redmond,1
1991,375,0,1990,Paul Reed,1
1991,375,0,1999,Larry Rentz,1
1991,375,0,6393,Fran Rhoads,1
1991,375,0,8199,Jack Richards,1
1991,375,0,2008,Lee Rinker,1
1991,375,0,2011,Bill Robinson,1
1991,375,0,6611,Tim Robyn,1
1991,375,0,7411,Kurtis Rodgers,1
1991,375,0,2015,Chi Chi Rodriguez,1
1991,375,0,2017,Charles Rogosheske,1
1991,375,0,2020,Eduardo Romero,1
1991,375,0,2046,Tony Saraceno,1
1991,375,0,8215,Steve Schneiter,1
1991,375,0,2062,Curt Schnell,1
1991,375,0,7587,Adam Schriber,1
1991,375,0,7445,Dirk Schultz,1
1991,375,0,7007,Stephen Sear,1
1991,375,0,2074,Ed Selser,1
1991,375,0,7665,Dean Sessions,1
1991,375,0,6409,Brad Sherfy,1
1991,375,0,6180,Jack Shoenfelt,1
1991,375,0,7449,Tripp Shreves,1
1991,375,0,7557,Don Slebodnik,1
1991,375,0,2107,Gordon Smith,1
1991,375,0,2121,Terry Snodgrass,1
1991,375,0,11011,Mike Sposa,1
1991,375,0,6527,Steve Stricker,1
1991,375,0,9021,James Stuart,1
1991,375,0,8047,Jeb Stuart,1
1991,375,0,2166,Chip Sullivan,1
1991,375,0,6094,Milan Swilor,1
1991,375,0,7275,Mike Taylor,1
1991,375,0,2187,Dave Tentis,1
1991,375,0,2189,Joe Tesori,1
1991,375,0,11110,David Thacker,1
1991,375,0,8093,Serge Thivierge,1
1991,375,0,10149,Craig Thomas,1
1991,375,0,6733,Kim Thompson,1
1991,375,0,6425,Rick Todd,1
1991,375,0,7771,Greg Towne,1
1991,375,0,2216,Gary Trivisonno,1
1991,375,0,2217,Dennis Trixler,1
1991,375,0,6751,Chris Tucker,1
1991,375,0,2222,Billy Tuten,1
1991,375,0,7171,Hal Underwood,1
1991,375,0,6817,John Utley,1
1991,375,0,6431,Jean Van de Velde,1
1991,375,0,7599,David Van Loozen,1
1991,375,0,2235,Brent Veenstra,1
1991,375,0,2237,Maurie Ver Brugge,1
1991,375,0,2238,Steven Veriato,1
1991,375,0,6591,Rocky Walcher,1
1991,375,0,6725,Tom Wargo,1
1991,375,0,8565,Michael Weeks,1
1991,375,0,8193,Ben Weir,1
1991,375,0,7273,Chip Wells,1
1991,375,0,2270,Mike West,1
1991,375,0,2275,Jim White,1
1991,375,0,11111,Mike White,1
1991,375,0,24942,Rob Wilkin,1
1991,375,0,6735,Scott Williams,1
1991,375,0,6991,Brad Wilson,1
1991,375,0,6512,Mark Wiltshire,1
1991,375,0,2295,Tom Woodard,1
1991,375,0,7023,Craig Woolly,1
1991,375,0,7469,Brad Worthington,1
1991,375,0,2313,Bruce Zabriski,1
1991,375,0,8681,Manny Zerman,1
1991,375,0,11113,Dennis Zinkon,1
1990,1,0,1096,Phil Blackmar,16
1990,2,0,1284,Mike Donald,13
1990,3,0,1876,Greg Norman,10
1990,3,0,2322,Richard Zokol,10
1990,5,0,1926,Steve Pate,9
1990,5,0,2215,Paul Trittler,9
1990,7,0,1014,Fulton Allem,8
1990,7,0,1378,David Frost,8
1990,7,0,1385,Jim Gallagher Jr.,8
1990,7,0,1527,Scott Hoch,8
1990,7,0,1723,Andrew Magee,8
1990,7,0,1823,Larry Mize,8
1990,7,0,2146,Payne Stewart,8
1990,7,0,2303,Robert Wrenn,8
1990,15,0,1288,Ed Dougherty,7
1990,15,0,1303,Bob Eastwood,7
1990,15,0,1355,Raymond Floyd,7
1990,15,0,1475,Donnie Hammond,7
1990,15,0,1682,Wayne Levi,7
1990,15,0,1706,Davis Love III,7
1990,15,0,1779,Gary McCord,7
1990,15,0,1790,Pat McGowan,7
1990,15,0,1938,David Peoples,7
1990,15,0,1943,Chris Perry,7
1990,15,0,2133,Craig Stadler,7
1990,15,0,2148,Ray Stewart,7
1990,15,0,2170,Hal Sutton,7
1990,15,0,2223,Bob Tway,7
1990,29,0,1006,John Adams,6
1990,29,0,1024,Billy Andrade,6
1990,29,0,1042,Paul Azinger,6
1990,29,0,1093,Ronnie Black,6
1990,29,0,1133,Billy Ray Brown,6
1990,29,0,1157,Tom Byrum,6
1990,29,0,1161,Mark Calcavecchia,6
1990,29,0,1196,Brian Claar,6
1990,29,0,1219,John Cook,6
1990,29,0,6150,Carl Cooper,6
1990,29,0,1266,Clark Dennis,6
1990,29,0,1313,Steve Elkington,6
1990,29,0,1361,Dan Forsman,6
1990,29,0,1388,Robert Gamez,6
1990,29,0,6148,Dennis Harrington,6
1990,29,0,1510,Nolan Henke,6
1990,29,0,1529,Mike Holland,6
1990,29,0,1533,P.H. Horgan III,6
1990,29,0,1599,Steve Jones,6
1990,29,0,1633,Tom Kite,6
1990,29,0,6128,Steve Lamontagne,6
1990,29,0,6332,Neal Lancaster,6
1990,29,0,1666,Bernhard Langer,6
1990,29,0,6346,Tomohiro Maruyama,6
1990,29,0,1771,Blaine McCallister,6
1990,29,0,1837,Gil Morgan,6
1990,29,0,1864,Larry Nelson,6
1990,29,0,1878,Andy North,6
1990,29,0,1887,Mark O'Meara,6
1990,29,0,1920,Craig Parry,6
1990,29,0,1945,Kenny Perry,6
1990,29,0,1968,Nick Price,6
1990,29,0,2010,Loren Roberts,6
1990,29,0,2041,Bill Sander,6
1990,29,0,2049,Gene Sauers,6
1990,29,0,2067,Ted Schulz,6
1990,29,0,2090,Tom Sieckmann,6
1990,29,0,2100,Tim Simpson,6
1990,29,0,2186,Brian Tennyson,6
1990,29,0,2239,Scott Verplank,6
1990,29,0,2242,Lanny Wadkins,6
1990,29,0,2246,Duffy Waldorf,6
1990,71,0,6142,Mitch Adcock,5
1990,71,0,6197,Michael Allen,5
1990,71,0,1035,Tommy Armour III,5
1990,71,0,1049,Ian Baker-Finch,5
1990,71,0,1060,Dave Barr,5
1990,71,0,1061,Ray Barr Jr.,5
1990,71,0,1068,Andy Bean,5
1990,71,0,1078,Jim Benepe,5
1990,71,0,1080,Scott Bentley,5
1990,71,0,1129,Bill Britton,5
1990,71,0,6118,Greg Bruckner,5
1990,71,0,1151,Clark Burroughs,5
1990,71,0,1154,Bill Buttner,5
1990,71,0,1175,Jim Carter,5
1990,71,0,1201,Lennie Clements,5
1990,71,0,1203,Russ Cochran,5
1990,71,0,1226,Fred Couples,5
1990,71,0,1282,Trevor Dodds,5
1990,71,0,1307,Joel Edwards,5
1990,71,0,1310,Dave Eichelberger,5
1990,71,0,1323,Brad Fabel,5
1990,71,0,1329,Brad Faxon,5
1990,71,0,1346,Ed Fiori,5
1990,71,0,1390,Buddy Gardner,5
1990,71,0,1418,Bill Glasson,5
1990,71,0,1425,Ernie Gonzalez,5
1990,71,0,1468,Gary Hallberg,5
1990,71,0,1489,Steve Hart,5
1990,71,0,1522,Lon Hinkle,5
1990,71,0,1553,John Huston,5
1990,71,0,1560,David Ishii,5
1990,71,0,1569,Peter Jacobsen,5
1990,71,0,1571,Barry Jaeckel,5
1990,71,0,1690,Bruce Lietzke,5
1990,71,0,1715,Mark Lye,5
1990,71,0,1725,John Mahaffey,5
1990,71,0,1766,Billy Mayfair,5
1990,71,0,1782,Mike McCullough,5
1990,71,0,1846,Jodie Mudd,5
1990,71,0,6571,Bryan Norton,5
1990,71,0,1905,Joe Ozaki,5
1990,71,0,1946,Peter Persons,5
1990,71,0,2007,Larry Rinker,5
1990,71,0,2094,Tony Sills,5
1990,71,0,2095,Larry Silveira,5
1990,71,0,6132,Sonny Skinner,5
1990,71,0,2104,Jeff Sluman,5
1990,71,0,2111,Mike Smith,5
1990,71,0,2159,Curtis Strange,5
1990,71,0,2167,Mike Sullivan,5
1990,71,0,2195,Leonard Thompson,5
1990,71,0,2201,Jim Thorpe,5
1990,71,0,2224,Greg Twiggs,5
1990,71,0,2225,Howard Twitty,5
1990,71,0,2230,Stan Utley,5
1990,71,0,2256,Tom Watson,5
1990,71,0,2267,D.A. Weibring,5
1990,71,0,2279,Mark Wiebe,5
1990,71,0,2292,Bob Wolcott,5
1990,71,0,2294,Willie Wood,5
1990,71,0,2298,Jim Woodward,5
1990,71,0,2300,Ian Woosnam,5
1990,71,0,2321,Fuzzy Zoeller,5
1990,134,0,1037,Dewey Arnette,4
1990,134,0,1040,Emlyn Aubrey,4
1990,134,0,1072,Chip Beck,4
1990,134,0,1098,Jay Don Blake,4
1990,134,0,1132,Mark Brooks,4
1990,134,0,1143,Brad Bryant,4
1990,134,0,6124,Patrick Burke,4
1990,134,0,1150,George Burns,4
1990,134,0,1156,Curt Byrum,4
1990,134,0,1168,David Canipe,4
1990,134,0,1197,Bobby Clampett,4
1990,134,0,1200,Keith Clearwater,4
1990,134,0,1242,Rod Curl,4
1990,134,0,1261,Jay Delsing,4
1990,134,0,6144,John Dowdall,4
1990,134,0,1306,David Edwards,4
1990,134,0,1320,Bob Estes,4
1990,134,0,1321,Tom Eubank,4
1990,134,0,1331,Rick Fehr,4
1990,134,0,1333,Jack Ferenz,4
1990,134,0,1414,Bob Gilder,4
1990,134,0,1435,Wayne Grady,4
1990,134,0,6533,Olen Grant,4
1990,134,0,1444,Ken Green,4
1990,134,0,1457,Jay Haas,4
1990,134,0,1458,Jerry Haas,4
1990,134,0,1469,Dan Halldorson,4
1990,134,0,6284,Jim Hallet,4
1990,134,0,1495,Morris Hatalsky,4
1990,134,0,1499,Mark Hayes,4
1990,134,0,1507,Webb Heintzelman,4
1990,134,0,6122,Greg Hickman,4
1990,134,0,1549,Mike Hulbert,4
1990,134,0,1557,John Inman,4
1990,134,0,1564,David Jackson,4
1990,134,0,1577,Lee Janzen,4
1990,134,0,6315,Pete Jordan,4
1990,134,0,1607,Brian Kamm,4
1990,134,0,1639,Kenny Knox,4
1990,134,0,1641,Gary Koch,4
1990,134,0,1701,Bob Lohr,4
1990,134,0,1707,Steve Lowery,4
1990,134,0,1717,Sandy Lyle,4
1990,134,0,1783,Mark McCumber,4
1990,134,0,1797,Rocco Mediate,4
1990,134,0,1807,Robert Meyer,4
1990,134,0,1842,Ricky Morton,4
1990,134,0,1861,Jim Nelford,4
1990,134,0,1869,Jack Nicklaus,4
1990,134,0,1891,David Ogrin,4
1990,134,0,1928,Corey Pavin,4
1990,134,0,1941,Tom Pernice Jr.,4
1990,134,0,1960,Don Pooley,4
1990,134,0,1971,Dillard Pruitt,4
1990,134,0,1975,Tom Purtzer,4
1990,134,0,1996,Mike Reid,4
1990,134,0,6394,Kemp Richardson,4
1990,134,0,2023,Clarence Rose,4
1990,134,0,2033,Dave Rummells,4
1990,134,0,6136,Mike Schuchart,4
1990,134,0,2076,Peter Senior,4
1990,134,0,2087,Don Shirey Jr.,4
1990,134,0,2099,Scott Simpson,4
1990,134,0,2101,Joey Sindelar,4
1990,134,0,2180,Harry Taylor,4
1990,134,0,2185,Lance Ten Broeck,4
1990,134,0,2214,Kirk Triplett,4
1990,134,0,2229,Brett Upper,4
1990,134,0,2241,Bobby Wadkins,4
1990,134,0,2244,Fred Wadsworth,4
1990,134,0,2245,Grant Waite,4
1990,134,0,2255,Denis Watson,4
1990,134,0,6130,Jeffrey Wilson,4
1990,207,0,1023,Jerry Anderson,3
1990,207,0,1030,Isao Aoki,3
1990,207,0,1041,Tommy Aycock,3
1990,207,0,1051,Seve Ballesteros,3
1990,207,0,1095,Woody Blackburn,3
1990,207,0,1106,Jim Booros,3
1990,207,0,1194,Lee Chill,3
1990,207,0,1198,Howard Clark,3
1990,207,0,1215,Charles Coody,3
1990,207,0,6474,Chip Craig,3
1990,207,0,1235,Ben Crenshaw,3
1990,207,0,1249,John Daly,3
1990,207,0,1305,Danny Edwards,3
1990,207,0,1326,Nick Faldo,3
1990,207,0,1350,Pat Fitzsimons,3
1990,207,0,1381,Fred Funk,3
1990,207,0,1436,David Graham,3
1990,207,0,1443,Hubert Green,3
1990,207,0,1487,Jeff Hart,3
1990,207,0,6785,John Hayes,3
1990,207,0,1559,Hale Irwin,3
1990,207,0,6514,Kevin Johnson,3
1990,207,0,1614,Jack Kay Jr.,3
1990,207,0,1619,Skip Kendall,3
1990,207,0,6550,John Kirchner,3
1990,207,0,6475,Jeff Klein,3
1990,207,0,1662,Greg Ladehoff,3
1990,207,0,1736,Roger Maltbie,3
1990,207,0,1810,Phil Mickelson,3
1990,207,0,1812,Danny Mijovic,3
1990,207,0,1835,Tommy Moore,3
1990,207,0,6140,Sean Murphy,3
1990,207,0,6373,José María Olazábal,3
1990,207,0,1900,Greg Overton,3
1990,207,0,1906,Masashi Jumbo Ozaki,3
1990,207,0,1910,Arnold Palmer,3
1990,207,0,1925,Jerry Pate,3
1990,207,0,1935,Calvin Peete,3
1990,207,0,1949,Mark Pfeil,3
1990,207,0,1955,Gary Player,3
1990,207,0,1964,Greg Powers,3
1990,207,0,6539,Rick Price,3
1990,207,0,1984,Sam Randolph,3
1990,207,0,1992,Don Reese,3
1990,207,0,2118,J.C. Snead,3
1990,207,0,2152,Dave Stockton,3
1990,207,0,2190,Doug Tewell,3
1990,207,0,6425,Rick Todd,3
1990,207,0,2218,Ted Tryba,3
1990,256,0,1001,Tommy Aaron,2
1990,256,0,1003,Bob Ackerman,2
1990,256,0,1020,Masaru Amano,2
1990,256,0,1034,Mark Armistead,2
1990,256,0,6545,Remi Bouchard,2
1990,256,0,6218,Tommy Brannen,2
1990,256,0,1139,Olin Browne,2
1990,256,0,1155,Bob Byman,2
1990,256,0,1214,Frank Conner,2
1990,256,0,11125,Rob Darden,2
1990,256,0,6502,Mike Diffley,2
1990,256,0,11127,Stephen Dodd,2
1990,256,0,1318,Charlie Epps,2
1990,256,0,1353,Bruce Fleisher,2
1990,256,0,10809,Jim Furyk,2
1990,256,0,1392,Tom Garner,2
1990,256,0,1408,Kelly Gibson,2
1990,256,0,6519,Tom Gieselman,2
1990,256,0,1412,Gibby Gilbert,2
1990,256,0,6566,Jaime Gomez,2
1990,256,0,1428,Paul Gooden,2
1990,256,0,6481,Keith Harris,2
1990,256,0,1494,Steve Haskins,2
1990,256,0,6561,Doug Hoskins,2
1990,256,0,1544,Joe Huber,2
1990,256,0,1550,Ed Humenik,2
1990,256,0,6303,Daryl Inaba,2
1990,256,0,11136,Mike Jaros Jr.,2
1990,256,0,6310,Tim Johnson,2
1990,256,0,1594,Brian Jones,2
1990,256,0,11137,Pete Jordan,2
1990,256,0,1611,Richie Karl,2
1990,256,0,6483,Ricky Kawagishi,2
1990,256,0,1628,Jim King,2
1990,256,0,1637,Kent Kluba,2
1990,256,0,1648,Billy Kratzert,2
1990,256,0,6542,Jean-Louis Lamarre,2
1990,256,0,1670,Jack Larkin Sr.,2
1990,256,0,6516,Richard Loy,2
1990,256,0,1751,Richard Martinez,2
1990,256,0,1774,Dick McClean,2
1990,256,0,1777,John McComish,2
1990,256,0,6518,John Miles,2
1990,256,0,6521,Andrew Murray,2
1990,256,0,1865,Dwight Nevil,2
1990,256,0,1871,Mike Nicolette,2
1990,256,0,1892,Aki Ohmachi,2
1990,256,0,1909,John Pallott,2
1990,256,0,6030,Rich Parker,2
1990,256,0,6488,Chris Patton,2
1990,256,0,1948,Tim Petrovic,2
1990,256,0,6386,Bill Porter,2
1990,256,0,8553,Lee Porter,2
1990,256,0,1978,Fran Quinn,2
1990,256,0,1981,Ronan Rafferty,2
1990,256,0,1998,Jack Renner,2
1990,256,0,2002,John Riegger,2
1990,256,0,8557,Charlie Rudd,2
1990,256,0,6403,John Schoonover,2
1990,256,0,6404,Allan Schulte,2
1990,256,0,2077,Nobuo Serizawa,2
1990,256,0,6138,Tom Silva,2
1990,256,0,2155,Stan Stopa,2
1990,256,0,2160,Ron Streck,2
1990,256,0,6527,Steve Stricker,2
1990,256,0,2171,Mike Swartz,2
1990,256,0,2213,Lee Trevino,2
1990,256,0,2222,Billy Tuten,2
1990,256,0,2257,Brian Watts,2
1990,256,0,2261,Doug Weaver,2
1990,256,0,2264,Jim Weeden,2
1990,256,0,2268,Tom Weiskopf,2
1990,256,0,6446,Jerry Wisz,2
1990,256,0,6448,Gregg Wolff,2
1990,256,0,2323,Karl Zoller,2
1990,331,0,6199,Craig Anderson,1
1990,331,0,1033,George Archer,1
1990,331,0,11114,Tracy Baack,1
1990,331,0,1043,Jeff Bailey,1
1990,331,0,1057,Miller Barber,1
1990,331,0,6206,Glen Barrett,1
1990,331,0,6209,Van Batchelder,1
1990,331,0,1066,Mel Baum,1
1990,331,0,6210,Doug Bauman,1
1990,331,0,1074,Jim Becker,1
1990,331,0,6535,John Bermel,1
1990,331,0,1099,Homero Blancas,1
1990,331,0,6214,Guy Boros,1
1990,331,0,1112,Charlie Bowles,1
1990,331,0,6520,George Bowman,1
1990,331,0,1114,Bob Boyd,1
1990,331,0,1117,Steve Brady,1
1990,331,0,11116,Bill Brask,1
1990,331,0,1124,Gay Brewer,1
1990,331,0,1131,John Brodie,1
1990,331,0,1136,Lewis Brown,1
1990,331,0,6223,Louis Brown,1
1990,331,0,11117,Dan Buckley,1
1990,331,0,6544,Bruce Bulina,1
1990,331,0,1147,John Burckle,1
1990,331,0,6540,Dennis Burns,1
1990,331,0,6493,Henry Cagigal,1
1990,331,0,1162,Rex Caldwell,1
1990,331,0,1177,Billy Casper,1
1990,331,0,6228,Greg Cerulli,1
1990,331,0,1187,Warren Chancellor,1
1990,331,0,6491,Toby Chapin,1
1990,331,0,6543,Steve Chapman,1
1990,331,0,1205,Jim Colbert,1
1990,331,0,1207,Matt Cole,1
1990,331,0,11121,David Cook,1
1990,331,0,11123,Chris Couch,1
1990,331,0,1234,Richard Crawford,1
1990,331,0,1246,Jon Cutshall,1
1990,331,0,1248,Rick Dalpos,1
1990,331,0,1250,Lee Danielian,1
1990,331,0,1252,Bob Darling Jr,1
1990,331,0,6034,Marco Dawson,1
1990,331,0,1263,Larry Demers,1
1990,331,0,1278,Andy Dillard,1
1990,331,0,6251,Chris DiMarco,1
1990,331,0,1281,John Dodd,1
1990,331,0,1290,Dale Douglass,1
1990,331,0,1293,A.J. Duncan,1
1990,331,0,1302,R.W. Eaks,1
1990,331,0,1304,Frank Edmonds,1
1990,331,0,1312,Lee Elder,1
1990,331,0,6625,Chris Endres,1
1990,331,0,1343,Jon Fiedler,1
1990,331,0,1364,Peter Fowler,1
1990,331,0,11131,John Gage,1
1990,331,0,1399,Jack Gaudion,1
1990,331,0,1400,Jim Gaugert,1
1990,331,0,10521,Bobby Gee,1
1990,331,0,1404,Michael George,1
1990,331,0,1409,Rick Gibson,1
1990,331,0,11133,Jeff Goodwin,1
1990,331,0,6496,Steven Greek,1
1990,331,0,1450,Gary Groh,1
1990,331,0,1465,Jack Hall,1
1990,331,0,6548,Gar Hamilton,1
1990,331,0,6627,Greg Hamilton,1
1990,331,0,1478,Kirk Hanefeld,1
1990,331,0,1486,Labron Harris,1
1990,331,0,6287,Chris Harvey,1
1990,331,0,1493,Mike Harwood,1
1990,331,0,1503,Skeeter Heath,1
1990,331,0,1506,Bobby Heins,1
1990,331,0,6553,Paul Henrick,1
1990,331,0,6504,David Hillman,1
1990,331,0,7965,Tim Hobby,1
1990,331,0,1538,Steve Howe,1
1990,331,0,6500,Jon Hurst,1
1990,331,0,1566,Jeff Jackson,1
1990,331,0,1572,Mark James,1
1990,331,0,8633,Per-Ulrik Johansson,1
1990,331,0,1584,Doug Johnson,1
1990,331,0,1587,Gordon Johnson,1
1990,331,0,1602,Mark Jordan,1
1990,331,0,8531,John Joseph,1
1990,331,0,6485,John Joslin,1
1990,331,0,6507,John Karcher,1
1990,331,0,6104,Masa Kaya,1
1990,331,0,6320,Tony Kelley,1
1990,331,0,1621,Roger Kennedy,1
1990,331,0,6557,Stephen Keppler,1
1990,331,0,6477,Todd Killian,1
1990,331,0,6323,Kevin King,1
1990,331,0,1631,Jim Kish,1
1990,331,0,6538,Chris Kramer,1
1990,331,0,1657,Keith Kulzer,1
1990,331,0,1660,Mike La Bauve,1
1990,331,0,8999,Jeff Lee,1
1990,331,0,6534,Mark Lemon,1
1990,331,0,6336,Jim Ley,1
1990,331,0,1714,Bob Lunn,1
1990,331,0,1724,Jeff Maggert,1
1990,331,0,6546,Peter Major,1
1990,331,0,1731,Hiroshi Makino,1
1990,331,0,8281,Tim Marsh,1
1990,331,0,1748,Doug Martin,1
1990,331,0,1747,Bruce Martins,1
1990,331,0,1753,Rik Massengale,1
1990,331,0,1755,Dick Mast,1
1990,331,0,1760,Ken Mattiace,1
1990,331,0,1767,Danny Mays,1
1990,331,0,1773,Ronnie McCann,1
1990,331,0,1785,Shawn McEntee,1
1990,331,0,1791,Tom McKnight,1
1990,331,0,6495,John McNaney,1
1990,331,0,6506,David McQuade,1
