YEAR,MOVEMENT,PLAYER_ID,PLAYER,POINTS PER EVENT,TOTAL POINTS
2018,0,36799,Stephan Jaeger,8.114,210.959
2018,0,35506,Mackenzie Hughes,8.113,227.155
2018,0,34466,Peter Malnati,8.064,225.792
2018,0,28679,Fabián Gómez,7.906,221.371
2018,0,24357,K.J. Choi,7.849,109.888
2018,0,24846,Ricky Barnes,7.441,163.709
2018,0,28500,Martin Flores,7.41,214.88
2018,0,27895,Jonas Blixt,7.279,167.414
2018,0,12782,Tim Herron,7.23,86.757
2018,0,27933,John Merrick,7.223,79.454
2018,0,29485,Brett Stegmaier,7.112,149.359
2018,0,20098,Stuart Appleby,7.005,84.058
2018,0,32254,Xinjun Zhang,6.967,195.077
2018,0,25892,Steve Wheatcroft,6.891,137.826
2018,0,47287,Ethan Tracy,6.817,156.79
2018,0,35310,Lanto Griffin,6.717,174.654
2018,0,34358,Jonathan Randolph,6.643,166.082
2018,0,20593,Greg Chalmers,6.638,132.751
2018,0,25240,D.A. Points,6.493,162.322
2018,0,27770,Camilo Villegas,6.413,89.775
2018,0,24925,Jonathan Byrd,6.116,146.778
2018,0,28158,Steve Marino,5.924,35.545
2018,0,23788,D.J. Trahan,5.736,45.889
2018,0,27942,Rob Oppenheim,5.708,148.42
2018,0,39954,Cody Gribble,5.64,141.004
2018,0,34431,Robert Streb,5.343,154.938
2018,0,23048,Eric Axley,4.757,33.301
2018,0,22293,Heath Slocum,4.71,23.551
2018,0,25834,Daniel Summerhays,4.666,88.655
2018,0,23983,Luke Donald,4.619,41.567
2018,0,39328,Conrad Shindler,4.575,91.503
2018,0,35376,Roberto Díaz,4.291,107.274
2018,0,24490,George McNeill,4.201,42.011
2018,0,28259,Sangmoon Bae,4.147,70.5
2018,0,27120,Troy Matteson,3.965,27.752
2018,0,27408,Martin Kaymer,3.794,41.735
2018,0,28307,Matt Every,3.766,112.98
2018,0,37273,Derek Ernst,3.733,11.2
2018,0,1706,Davis Love III,3.719,44.631
2018,0,20645,John Senden,3.536,24.75
2018,0,23638,Brendon de Jonge,3.531,49.427
2018,0,33419,Cameron Tringale,3.374,87.714
2018,0,46440,Smylie Kaufman,3.35,73.7
2018,0,20572,Rod Pampling,3.211,64.22
2018,0,6643,Paul Goydos,3.1,3.1
2018,0,6522,Ernie Els,3.052,45.783
2018,0,24507,Jason Bohn,3.048,27.43
2018,0,1098,Jay Don Blake,2.925,2.925
2018,0,1116,Michael Bradley,2.925,2.925
2018,0,29222,Billy Hurley III,2.715,73.302
2018,0,10213,Dicky Pride,2.71,29.805
2018,0,22046,Geoff Ogilvy,2.656,47.811
2018,0,34242,Andrew Johnston,2.607,5.213
2018,0,30750,Tommy Gainey,2.581,25.811
2018,0,1139,Olin Browne,2.551,2.551
2018,0,6567,Vijay Singh,2.354,23.543
2018,0,20848,Ángel Cabrera,2.24,11.2
2018,0,20104,Ken Duke,2.21,33.152
2018,0,47125,Matt Atkins,2.095,43.995
2018,0,20766,Padraig Harrington,1.826,29.221
2018,0,6332,Neal Lancaster,1.804,1.804
2018,0,21753,Brian Davis,1.649,19.788
2018,0,31557,Jim Herman,1.438,12.943
2018,0,30711,Colt Knost,1.335,13.35
2018,0,20160,Charlie Wi,1.099,6.595
2018,0,20850,Daniel Chopra,1.037,6.222
2018,0,28087,Kris Blanks,1.012,6.074
2018,0,37338,Zecheng Dou,0.902,20.743
2018,0,1320,Bob Estes,0.866,6.93
2018,0,21878,Mark Wilson,0.837,9.202
2018,0,20094,Jonathan Kaye,0.747,2.24
2018,0,35544,Andrew Yun,0.74,16.269
2018,0,32334,Charlie Beljan,0.733,6.595
2018,0,1249,John Daly,0.729,5.102
2018,0,22378,Trevor Immelman,0.685,1.369
2018,0,12652,Cameron Beckman,0.653,3.92
2018,0,21407,Arjun Atwal,0.617,3.7
2018,0,11123,Chris Couch,0.612,3.06
2018,0,46732,Rick Lamb,0.586,5.86
2018,0,8385,Omar Uresti,0.566,5.662
2018,0,10885,Robert Allenby,0.46,3.682
2018,0,22913,John Rollins,0.46,4.138
2018,0,6515,Shaun Micheel,0.451,1.804
2018,0,22582,Kyle Thompson,0.438,9.628
2018,0,10423,Mike Weir,0.27,1.618
2017,0,32839,Hideki Matsuyama,159.364,2868.547
2017,0,30925,Dustin Johnson,154.126,2466.017
2017,0,34046,Jordan Spieth,140.602,2671.429
2017,0,33448,Justin Thomas,128.046,2688.96
2017,0,32102,Rickie Fowler,107.763,1831.969
2017,0,46970,Jon Rahm,92.29,1753.513
2017,0,36689,Brooks Koepka,86.799,1735.979
2017,0,21528,Henrik Stenson,82.982,1078.761
2017,0,21209,Sergio Garcia,77.527,1085.376
2017,0,40026,Daniel Berger,73.763,1622.778
2017,0,28237,Rory McIlroy,72.996,802.953
2017,0,22405,Justin Rose,71.108,995.515
2017,0,29478,Kevin Kisner,67.151,1611.614
2017,0,24361,Pat Perez,66.407,1460.951
2017,0,35450,Patrick Cantlay,64.186,577.672
2017,0,26329,Louis Oosthuizen,63.705,955.581
2017,0,26851,Marc Leishman,63.061,1324.277
2017,0,27644,Brian Harman,59.893,1557.227
2017,0,23108,Matt Kuchar,57.293,1260.45
2017,0,25364,Paul Casey,56.728,1134.56
2017,0,25686,Jason Dufner,56.289,1125.772
2017,0,33399,Adam Hadwin,56.132,1347.177
2017,0,25198,Francesco Molinari,56.119,1010.136
2017,0,29518,Brendan Steele,55.721,1225.871
2017,0,12716,Charley Hoffman,55.493,1498.301
2017,0,21961,Charles Howell III,55.117,1102.339
2017,0,1226,Fred Couples,51.933,51.933
2017,0,34098,Russell Henley,49.095,1129.186
2017,0,26331,Charl Schwartzel,48.472,727.082
2017,0,30110,Kyle Stanley,48.161,1204.015
2017,0,31323,Gary Woodland,47.823,1052.104
2017,0,28089,Jason Day,47.22,755.512
2017,0,24138,Ian Poulter,44.706,760.0
2017,0,27649,Brandt Snedeker,44.197,662.953
2017,0,32366,Kevin Chappell,44.122,1014.798
2017,0,29221,Webb Simpson,44.081,1057.939
2017,0,24924,Bill Haas,42.983,945.631
2017,0,24502,Adam Scott,42.826,642.393
2017,0,29420,Billy Horschel,42.716,1067.904
2017,0,24024,Zach Johnson,41.929,838.576
2017,0,48084,Wesley Bryan,41.823,1045.571
2017,0,48081,Xander Schauffele,41.178,988.281
2017,0,29725,Tony Finau,40.97,1024.245
2017,0,27064,Jhonattan Vegas,40.913,1022.837
2017,0,1810,Phil Mickelson,38.651,734.372
2017,0,26499,Rafa Cabrera Bello,38.458,615.329
2017,0,34264,Hudson Swafford,36.831,920.776
2017,0,35891,Cameron Smith,36.821,846.872
2017,0,34360,Patrick Reed,35.823,895.586
2017,0,46501,Ollie Schniederjans,35.263,881.581
2017,0,31420,Anirban Lahiri,35.114,667.173
2017,0,35506,Mackenzie Hughes,34.797,974.304
2017,0,6527,Steve Stricker,34.169,410.023
2017,0,24140,Sean O'Hair,32.148,707.25
2017,0,26596,Ryan Moore,31.934,670.61
2017,0,20572,Rod Pampling,31.495,629.895
2017,0,29461,Jamie Lovemark,31.475,786.883
2017,0,27963,Chris Stroud,31.365,627.295
2017,0,37455,Si Woo Kim,31.078,839.105
2017,0,27936,Martin Laird,30.734,676.155
2017,0,25900,Lucas Glover,30.712,706.385
2017,0,33141,Keegan Bradley,30.531,793.801
2017,0,33122,Russell Knox,30.422,669.293
2017,0,47959,Bryson DeChambeau,29.869,836.319
2017,0,32448,James Hahn,28.459,711.47
2017,0,29974,Branden Grace,28.334,510.009
2017,0,27436,Graham DeLaet,27.836,640.231
2017,0,27974,Sung Kang,27.513,797.872
2017,0,35879,Kelly Kraft,26.9,672.499
2017,0,34021,Bud Cauley,26.641,666.021
2017,0,26476,Chez Reavie,26.634,665.852
2017,0,27129,Luke List,26.463,740.976
2017,0,32333,Kevin Tway,25.771,618.507
2017,0,36699,Patrick Rodgers,25.549,638.725
2017,0,25396,Kevin Na,25.409,584.403
2017,0,20229,Stewart Cink,25.363,583.343
2017,0,27895,Jonas Blixt,25.145,578.327
2017,0,23983,Luke Donald,24.929,423.8
2017,0,29479,Scott Brown,24.849,646.077
2017,0,27141,J.B. Holmes,24.688,543.139
2017,0,25818,Scott Piercy,24.181,531.986
2017,0,29926,Danny Lee,24.041,697.178
2017,0,31557,Jim Herman,24.035,552.8
2017,0,34213,Grayson Murray,23.62,637.734
2017,0,31646,Emiliano Grillo,23.561,518.347
2017,0,12510,Chad Campbell,22.798,615.545
2017,0,33204,Shane Lowry,22.579,361.265
2017,0,27214,Kevin Streelman,22.542,541.009
2017,0,33948,Byeong Hun An,22.292,468.128
2017,0,25632,Jimmy Walker,21.931,438.623
2017,0,34431,Robert Streb,21.382,577.318
2017,0,33461,Morgan Hoffmann,20.935,565.255
2017,0,34409,David Lingmerth,20.803,436.864
2017,0,25240,D.A. Points,20.712,434.95
2017,0,37454,Whee Kim,20.211,505.267
2017,0,27770,Camilo Villegas,20.167,463.848
2017,0,32757,Patton Kizzire,19.949,518.665
2017,0,25804,Bubba Watson,19.857,397.132
2017,0,39954,Cody Gribble,19.777,514.207
2017,0,25493,Nick Taylor,19.711,532.184
2017,0,29908,C.T. Pan,19.503,526.592
2017,0,25572,Graeme McDowell,19.458,330.788
2017,0,31202,William McGirt,19.202,499.246
2017,0,24925,Jonathan Byrd,19.146,172.314
2017,0,39324,J.J. Spaun,18.886,509.919
2017,0,30944,Jason Kokrak,18.862,490.401
2017,0,39975,Michael Kim,18.587,483.254
2017,0,20691,Greg Owen,18.476,314.091
2017,0,30926,Chris Kirk,17.959,466.928
2017,0,24358,Robert Garrigus,17.939,448.467
2017,0,19846,Brian Gay,17.738,425.722
2017,0,27095,Nick Watney,17.563,386.375
2017,0,23621,Rory Sabbatini,17.059,375.302
2017,0,47128,Richy Werenski,16.919,422.975
2017,0,30692,Scott Stallings,16.844,437.947
2017,0,23320,Ryan Palmer,16.778,335.566
2017,0,46550,Brandon Hagy,16.77,419.248
2017,0,22986,Søren Kjeldsen,16.627,282.653
2017,0,40009,Dominic Bozzelli,16.424,394.172
2017,0,22046,Geoff Ogilvy,16.239,389.741
2017,0,22371,Aaron Baddeley,16.235,324.702
2017,0,35545,Blayne Barber,15.859,380.617
2017,0,31416,Derek Fathauer,15.706,408.364
2017,0,27958,Ryan Blaum,15.488,433.651
2017,0,34099,Harris English,15.261,396.775
2017,0,23548,Bill Lunde,15.131,121.049
2017,0,29289,S.Y. Noh,14.867,446.01
2017,0,23325,Vaughn Taylor,14.767,369.183
2017,0,29223,Sam Saunders,14.757,354.17
2017,0,28500,Martin Flores,14.729,382.959
2017,0,33413,Ben Martin,14.556,378.461
2017,0,48822,Sebastián Muñoz,14.184,241.133
2017,0,34174,John Huh,14.151,382.067
2017,0,46732,Rick Lamb,14.134,268.552
2017,0,28252,Seamus Power,14.005,350.123
2017,0,29222,Billy Hurley III,13.336,333.406
2017,0,32150,Michael Thompson,13.253,278.317
2017,0,28132,Tyrone Van Aswegen,13.139,407.301
2017,0,23353,J.J. Henry,13.045,365.252
2017,0,37189,Harold Varner III,12.94,375.27
2017,0,10809,Jim Furyk,12.869,231.636
2017,0,22056,Cameron Percy,12.672,291.458
2017,0,26300,Matt Jones,12.379,247.582
2017,0,26758,David Hearn,12.364,358.548
2017,0,26951,Johnson Wagner,12.362,321.422
2017,0,10213,Dicky Pride,12.142,84.993
2017,0,46440,Smylie Kaufman,12.138,315.583
2017,0,49771,J.T. Poston,12.135,339.793
2017,0,33419,Cameron Tringale,12.046,337.295
2017,0,25834,Daniel Summerhays,11.985,347.565
2017,0,23497,Tag Ridings,11.852,237.049
2017,0,46601,Trey Mullinax,11.772,329.626
2017,0,25720,Chad Collins,11.747,305.432
2017,0,40058,Zac Blair,11.379,364.121
2017,0,22892,Jason Gore,11.25,56.25
2017,0,19803,Ryan Armour,11.087,221.735
2017,0,35532,Tom Hoge,10.998,186.972
2017,0,23541,Ben Crane,10.806,280.958
2017,0,20157,Retief Goosen,10.779,204.8
2017,0,25349,Tim Wilkinson,10.588,232.929
2017,0,24846,Ricky Barnes,10.464,324.39
2017,0,35541,John Peterson,10.193,152.889
2017,0,34358,Jonathan Randolph,10.034,220.747
2017,0,30191,Julián Etulain,10.013,220.284
2017,0,20472,Alex Cejka,9.851,275.831
2017,0,19824,Craig Barlow,9.658,28.973
2017,0,1706,Davis Love III,9.504,123.557
2017,0,32640,Troy Merritt,9.461,264.897
2017,0,29720,Andres Gonzales,9.434,226.41
2017,0,31560,Brian Stuard,9.191,284.923
2017,0,25562,Andres Romero,9.073,90.726
2017,0,34076,Joel Dahmen,8.953,143.254
2017,0,34242,Andrew Johnston,8.611,111.939
2017,0,1823,Larry Mize,8.5,8.5
2017,0,25892,Steve Wheatcroft,8.141,138.392
2017,0,28679,Fabián Gómez,7.986,167.706
2017,0,24912,Will MacKenzie,7.931,126.898
2017,0,6567,Vijay Singh,7.755,139.596
2017,0,27556,Ted Potter Jr.,7.75,15.5
2017,0,27747,Hiroshi Iwata,7.6,76.0
2017,0,28420,Ryan Brehm,7.529,188.217
2017,0,29476,Kyle Reifers,7.527,240.862
2017,0,20766,Padraig Harrington,7.455,82.006
2017,0,30852,Ryo Ishikawa,7.42,148.406
2017,0,33418,Shawn Stefani,7.235,188.115
2017,0,34563,Chesson Hadley,6.683,53.463
2017,0,46443,Brian Campbell,6.609,132.188
2017,0,32200,Roberto Castro,6.571,164.285
2017,0,20098,Stuart Appleby,6.491,103.863
2017,0,27466,Spencer Levin,6.483,200.98
2017,0,20160,Charlie Wi,6.42,38.518
2017,0,26289,Boo Weekley,6.402,172.847
2017,0,34466,Peter Malnati,6.268,181.779
2017,0,20848,Ángel Cabrera,5.97,95.513
2017,0,28307,Matt Every,5.821,174.637
2017,0,34265,Will Wilcox,5.771,80.795
2017,0,24357,K.J. Choi,5.712,142.804
2017,0,20593,Greg Chalmers,5.569,155.942
2017,0,34262,Jon Curran,5.44,59.839
2017,0,25191,Gonzalo Fernandez-Castaño,5.344,117.563
2017,0,20771,Steven Alker,5.269,121.187
2017,0,10860,Justin Leonard,5.1,5.1
2017,0,24781,Hunter Mahan,5.003,130.069
2017,0,35110,Brett Drewitt,4.998,94.956
2017,0,35300,Andrew Loupe,4.995,104.903
2017,0,33120,Mark Anderson,4.881,97.621
2017,0,29485,Brett Stegmaier,4.85,130.938
2017,0,8075,Jerry Kelly,4.796,33.575
2017,0,10885,Robert Allenby,4.753,19.01
2017,0,36801,Mark Hubbard,4.591,123.957
2017,0,37278,Nicholas Lindheim,4.452,93.487
2017,0,27933,John Merrick,4.406,39.656
2017,0,24663,Y.E. Yang,4.317,38.856
2017,0,23800,Bryce Molder,4.203,109.274
2017,0,29740,Brad Fritsch,4.089,73.597
2017,0,20645,John Senden,3.964,55.489
2017,0,20104,Ken Duke,3.76,97.767
2017,0,28093,Miguel Angel Carballo,3.694,81.267
2017,0,20634,Peter Lonard,3.646,3.646
2017,0,21878,Mark Wilson,3.628,54.422
2017,0,21731,Freddie Jacobson,3.569,32.122
2017,0,21407,Arjun Atwal,3.391,20.346
2017,0,28158,Steve Marino,3.013,45.189
2017,0,25345,Carl Pettersson,2.724,73.538
2017,0,1320,Bob Estes,2.713,40.7
2017,0,24507,Jason Bohn,2.625,73.496
2017,0,6522,Ernie Els,2.502,50.046
2017,0,1381,Fred Funk,2.4,2.4
2017,0,32139,Danny Willett,2.331,25.642
2017,0,1116,Michael Bradley,2.307,6.922
2017,0,1948,Tim Petrovic,2.191,4.382
2017,0,23638,Brendon de Jonge,2.186,30.6
2017,0,29745,Tyler Aldridge,2.144,30.013
2017,0,8385,Omar Uresti,1.502,3.004
2017,0,2206,David Toms,1.461,4.382
2017,0,12782,Tim Herron,1.358,10.864
2017,0,33449,Zack Sucher,1.28,17.914
2017,0,23788,D.J. Trahan,1.269,6.347
2017,0,27120,Troy Matteson,1.175,4.7
2017,0,2106,Chris Smith,0.794,1.587
2017,0,10505,Shane Bertsch,0.788,7.094
2017,0,30750,Tommy Gainey,0.783,6.264
2017,0,23048,Eric Axley,0.762,3.049
2017,0,24490,George McNeill,0.626,4.382
2017,0,30711,Colt Knost,0.54,2.7
2017,0,46507,Bobby Wyatt,0.477,9.538
2017,0,32334,Charlie Beljan,0.463,3.7
2017,0,6515,Shaun Micheel,0.394,1.182
2017,0,22913,John Rollins,0.394,2.364
2017,0,30927,Brendon Todd,0.328,2.95
2017,0,25274,Steven Bowditch,0.315,8.5
2017,0,39977,Max Homa,0.194,3.304
2016,0,28089,Jason Day,170.953,2735.25
2016,0,30925,Dustin Johnson,150.078,2701.399
2016,0,24502,Adam Scott,128.934,2062.95
2016,0,34046,Jordan Spieth,115.61,1965.367
2016,0,21528,Henrik Stenson,115.562,1386.738
2016,0,21209,Sergio Garcia,100.43,1305.587
2016,0,33122,Russell Knox,95.274,2000.75
2016,0,1810,Phil Mickelson,85.11,1531.983
2016,0,25804,Bubba Watson,82.32,1234.8
2016,0,29974,Branden Grace,79.123,1186.847
2016,0,32839,Hideki Matsuyama,77.26,1467.934
2016,0,32139,Danny Willett,76.753,690.78
2016,0,26331,Charl Schwartzel,75.138,1127.067
2016,0,36689,Brooks Koepka,74.861,1347.5
2016,0,27649,Brandt Snedeker,74.657,1717.1
2016,0,28237,Rory McIlroy,69.466,972.517
2016,0,25396,Kevin Na,66.482,1529.077
2016,0,34360,Patrick Reed,65.617,1574.8
2016,0,26596,Ryan Moore,65.024,1235.461
2016,0,29478,Kevin Kisner,64.814,1490.72
2016,0,25632,Jimmy Walker,64.387,1352.133
2016,0,25572,Graeme McDowell,63.469,1142.433
2016,0,33448,Justin Thomas,62.981,1511.543
2016,0,32366,Kevin Chappell,61.804,1421.5
2016,0,23108,Matt Kuchar,61.305,1348.699
2016,0,40026,Daniel Berger,56.991,1253.811
2016,0,31202,William McGirt,56.649,1359.573
2016,0,32102,Rickie Fowler,56.525,1130.5
2016,0,22405,Justin Rose,55.284,829.267
2016,0,26329,Louis Oosthuizen,54.952,769.333
2016,0,24924,Bill Haas,53.766,1129.083
2016,0,46970,Jon Rahm,53.42,480.783
2016,-1,27141,J.B. Holmes,53.098,955.767
2016,-1,25686,Jason Dufner,53.033,1272.801
2016,-1,31646,Emiliano Grillo,52.796,1108.71
2016,-1,25818,Scott Piercy,51.287,1077.035
2016,-1,10809,Jim Furyk,49.22,590.64
2016,-1,27064,Jhonattan Vegas,48.644,1118.821
2016,-1,12716,Charley Hoffman,47.28,1087.431
2016,-1,46440,Smylie Kaufman,47.237,1180.921
2016,-1,37455,Si Woo Kim,46.053,1381.593
2016,-1,6527,Steve Stricker,44.841,582.933
2016,-1,34099,Harris English,42.979,1031.5
2016,-1,23983,Luke Donald,42.434,848.68
2016,-1,21961,Charles Howell III,42.317,930.969
2016,-1,29222,Billy Hurley III,41.765,710.0
2016,-1,31323,Gary Woodland,41.214,906.716
2016,-1,34409,David Lingmerth,40.909,859.083
2016,-1,29420,Billy Horschel,40.811,693.78
2016,-1,28679,Fabián Gómez,40.156,923.577
2016,-1,31560,Brian Stuard,40.003,680.055
2016,-1,24024,Zach Johnson,39.667,833.01
2016,-1,25364,Paul Casey,39.459,710.267
2016,-1,25834,Daniel Summerhays,38.525,963.133
2016,-1,32448,James Hahn,38.162,877.725
2016,-1,29461,Jamie Lovemark,37.669,904.057
2016,-1,29221,Webb Simpson,36.998,665.971
2016,-1,23320,Ryan Palmer,36.554,731.083
2016,-1,33204,Shane Lowry,36.186,615.167
2016,-1,29518,Brendan Steele,35.966,791.25
2016,-1,31557,Jim Herman,35.487,922.66
2016,-1,24357,K.J. Choi,35.263,705.25
2016,-1,32200,Roberto Castro,35.196,809.5
2016,-1,24507,Jason Bohn,35.081,666.542
2016,-1,22371,Aaron Baddeley,34.966,874.143
2016,-1,26851,Marc Leishman,34.785,765.267
2016,-1,23325,Vaughn Taylor,34.56,725.75
2016,-1,29725,Tony Finau,34.559,863.973
2016,-1,20472,Alex Cejka,34.28,754.167
2016,-1,30711,Colt Knost,33.465,803.17
2016,-1,8075,Jerry Kelly,32.94,691.75
2016,-1,25198,Francesco Molinari,32.353,550.0
2016,-1,34262,Jon Curran,31.1,839.71
2016,-1,20593,Greg Chalmers,30.521,366.25
2016,-1,32757,Patton Kizzire,30.4,760.012
2016,-1,48084,Wesley Bryan,30.375,121.5
2016,-1,27214,Kevin Streelman,30.089,692.053
2016,-1,30926,Chris Kirk,29.945,748.633
2016,-1,21731,Freddie Jacobson,29.736,713.655
2016,-1,33413,Ben Martin,29.627,740.673
2016,0,33948,Byeong Hun An,29.321,410.5
2016,-2,6567,Vijay Singh,29.318,586.35
2016,-2,34021,Bud Cauley,29.231,409.23
2016,-2,30944,Jason Kokrak,28.82,720.5
2016,-2,36699,Patrick Rodgers,28.442,739.488
2016,-2,34098,Russell Henley,27.92,642.167
2016,-2,24358,Robert Garrigus,27.881,557.62
2016,-2,27936,Martin Laird,27.514,605.308
2016,-2,23800,Bryce Molder,27.163,651.917
2016,-2,29926,Danny Lee,26.865,698.5
2016,-2,25900,Lucas Glover,26.662,586.556
2016,-2,24846,Ricky Barnes,26.593,718.0
2016,-2,29476,Kyle Reifers,26.47,820.583
2016,-2,29479,Scott Brown,25.716,642.9
2016,-2,33399,Adam Hadwin,25.527,638.167
2016,-2,2206,David Toms,25.284,455.12
2016,-2,26476,Chez Reavie,25.196,629.9
2016,-2,26951,Johnson Wagner,24.908,597.79
2016,-2,25369,Jamie Donaldson,24.802,322.43
2016,-2,37189,Harold Varner III,24.717,642.633
2016,-2,20766,Padraig Harrington,24.56,392.967
2016,-2,27436,Graham DeLaet,24.355,487.1
2016,-2,12510,Chad Campbell,24.338,632.779
2016,-2,20157,Retief Goosen,23.732,379.711
2016,-2,31420,Anirban Lahiri,23.523,493.975
2016,-2,24140,Sean O'Hair,23.304,536.0
2016,-2,26758,David Hearn,23.047,599.219
2016,-2,27895,Jonas Blixt,22.893,572.33
2016,-2,34431,Robert Streb,22.692,590.0
2016,-2,1666,Bernhard Langer,22.5,45.0
2016,-2,33419,Cameron Tringale,22.474,539.382
2016,-2,34264,Hudson Swafford,22.321,602.667
2016,-2,20645,John Senden,22.183,576.75
2016,-2,33141,Keegan Bradley,21.81,545.25
2016,-2,27644,Brian Harman,21.68,607.053
2016,-2,27466,Spencer Levin,21.476,644.284
2016,-2,26289,Boo Weekley,21.291,532.281
2016,-2,35300,Andrew Loupe,20.589,535.321
2016,-2,34174,John Huh,20.213,525.534
2016,-2,35545,Blayne Barber,19.984,519.59
2016,-2,29485,Brett Stegmaier,19.949,558.562
2016,-2,27095,Nick Watney,19.8,99.0
2016,-2,25349,Tim Wilkinson,19.358,425.873
2016,-2,32640,Troy Merritt,19.276,481.91
2016,-2,23541,Ben Crane,19.24,500.25
2016,-2,34466,Peter Malnati,19.23,596.138
2016,-2,28132,Tyrone Van Aswegen,18.98,550.413
2016,-2,1823,Larry Mize,18.5,18.5
2016,-2,27129,Luke List,18.497,480.917
2016,-2,40058,Zac Blair,18.437,553.121
2016,-2,30110,Kyle Stanley,18.405,496.933
2016,-2,24138,Ian Poulter,18.154,236.0
2016,-2,28158,Steve Marino,17.888,429.313
2016,-2,39975,Michael Kim,17.857,500.0
2016,-2,31416,Derek Fathauer,17.531,490.86
2016,-2,27974,Sung Kang,17.53,473.31
2016,-2,20229,Stewart Cink,17.421,331.0
2016,-2,34265,Will Wilcox,17.349,399.021
2016,-2,36801,Mark Hubbard,17.336,502.75
2016,-2,22056,Cameron Percy,17.223,258.35
2016,-2,33461,Morgan Hoffmann,16.971,424.268
2016,-2,25493,Nick Taylor,16.968,441.163
2016,-2,29289,S.Y. Noh,16.83,454.42
2016,-2,26300,Matt Jones,16.496,445.38
2016,-2,37454,Whee Kim,16.444,443.987
2016,-2,30692,Scott Stallings,16.4,442.806
2016,-2,33418,Shawn Stefani,16.382,458.7
2016,-2,29268,Bronson Burgoon,15.843,427.76
2016,-2,20098,Stuart Appleby,15.652,360.0
2016,-2,20104,Ken Duke,15.468,309.358
2016,-2,25720,Chad Collins,15.442,401.5
2016,-2,25892,Steve Wheatcroft,15.401,400.43
2016,-2,27963,Chris Stroud,15.269,412.261
2016,-2,29535,Brice Garnett,14.829,222.43
2016,-2,32150,Michael Thompson,14.773,339.77
2016,-2,10860,Justin Leonard,14.335,186.36
2016,-2,27942,Rob Oppenheim,14.271,299.693
2016,-2,29745,Tyler Aldridge,13.726,384.333
2016,-2,35879,Kelly Kraft,13.627,272.535
2016,-2,29223,Sam Saunders,13.499,323.983
2016,-2,35532,Tom Hoge,13.42,348.916
2016,-2,12782,Tim Herron,13.261,185.65
2016,-2,1797,Rocco Mediate,13.125,26.25
2016,-2,6522,Ernie Els,13.019,273.4
2016,-2,30163,Henrik Norlander,12.98,272.58
2016,-2,22046,Geoff Ogilvy,12.881,283.373
2016,-2,32876,Martin Piller,12.649,278.28
2016,-2,35891,Cameron Smith,12.646,303.51
2016,-2,35539,Luke Guthrie,12.34,234.461
2016,-2,23135,Tim Clark,12.233,85.633
2016,-2,24925,Jonathan Byrd,12.208,73.25
2016,-2,24912,Will MacKenzie,12.183,316.75
2016,-2,34261,Scott Langley,12.085,265.88
2016,-2,33410,Andrew Landry,12.072,217.29
2016,-2,27747,Hiroshi Iwata,11.7,339.305
2016,-2,24461,Thomas Aiken,11.641,267.75
2016,-2,27770,Camilo Villegas,11.603,313.29
2016,-2,28475,Jeff Overton,11.557,288.917
2016,-2,35732,Wes Roach,11.493,241.36
2016,-2,19846,Brian Gay,11.462,149.0
2016,-2,22892,Jason Gore,11.379,307.241
2016,-2,20691,Greg Owen,10.996,318.895
2016,-2,29720,Andres Gonzales,10.98,307.443
2016,-2,34563,Chesson Hadley,10.833,292.5
2016,-2,21878,Mark Wilson,10.709,224.89
2016,-2,1706,Davis Love III,10.259,153.878
2016,-2,30946,Alex Prugh,10.232,133.02
2016,-2,23638,Brendon de Jonge,10.131,303.917
2016,-2,10505,Shane Bertsch,10.09,90.81
2016,-2,24494,Erik Compton,9.844,236.25
2016,-2,19825,Darren Clarke,9.625,38.5
2016,-2,28114,Dawie van der Walt,9.55,238.75
2016,-2,27933,John Merrick,9.473,113.68
2016,-2,6515,Shaun Micheel,9.333,28.0
2016,-2,25240,D.A. Points,9.305,167.493
2016,-2,30852,Ryo Ishikawa,9.117,54.7
2016,-2,35451,Scott Pinckney,8.891,257.84
2016,-2,23788,D.J. Trahan,8.867,124.14
2016,-2,28093,Miguel Angel Carballo,8.836,159.053
2016,-2,27120,Troy Matteson,8.792,26.375
2016,-2,25562,Andres Romero,8.571,120.0
2016,-2,20848,Ángel Cabrera,8.518,187.391
2016,-2,33667,Carlos Ortiz,8.198,237.75
2016,-2,37273,Derek Ernst,7.963,159.263
