YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
2022,0,34360,Patrick Reed,290.6,40680,140
2022,0,29478,Kevin Kisner,290.4,38327,132
2022,0,23621,Rory Sabbatini,290.0,31898,110
2022,0,51950,Max McGreevy,289.8,41731,144
2022,0,39953,Chase Seiffert,289.7,29548,102
2022,0,35879,Kelly Kraft,289.3,39926,138
2022,0,47983,Chad Ramey,288.9,42180,146
2022,0,36801,Mark Hubbard,288.3,39203,136
2022,0,23108,Matt Kuchar,287.9,40884,142
2022,0,32150,Michael Thompson,287.9,48368,168
2022,0,36884,Ben Kohles,287.3,36202,126
2022,0,24361,Pat Perez,287.2,33319,116
2022,0,24024,Zach Johnson,287.1,36746,128
2022,0,27649,Brandt Snedeker,287.1,33879,118
2022,0,23983,Luke Donald,286.5,38389,134
2022,0,32816,Satoshi Kodaira,286.5,26927,94
2022,0,19803,Ryan Armour,286.3,28633,100
2022,0,46435,Austin Cook,285.5,39405,138
2022,0,34256,Andrew Putnam,284.8,51267,180
2022,0,23325,Vaughn Taylor,284.7,30175,106
2022,0,39436,Joshua Creel,284.6,26750,94
2022,0,26476,Chez Reavie,283.9,48269,170
2022,0,30927,Brendon Todd,279.0,44079,158
2022,0,31560,Brian Stuard,277.4,49383,178
2021,0,47959,Bryson DeChambeau,323.7,51790,160
2021,0,28237,Rory McIlroy,319.3,47252,148
2021,0,52372,Cameron Champ,317.1,47568,150
2021,0,56278,Matthew Wolff,315.9,34748,110
2021,0,56762,Will Gordon,315.0,55434,176
2021,0,51766,Wyndham Clark,314.6,49074,156
2021,0,30925,Dustin Johnson,312.9,45063,144
2021,0,27129,Luke List,312.7,55654,178
2021,0,27064,Jhonattan Vegas,312.1,54924,176
2021,0,46550,Brandon Hagy,311.6,46124,148
2021,0,28420,Ryan Brehm,311.5,36131,116
2021,0,36689,Brooks Koepka,310.7,41012,132
2021,0,45486,Joaquin Niemann,310.6,63359,204
2021,0,34255,Joseph Bramlett,309.6,48304,156
2021,0,31323,Gary Woodland,309.5,43329,140
2021,0,21209,Sergio Garcia,309.4,45788,148
2021,0,40042,Tyler McCumber,309.4,42083,136
2021,0,29970,Dylan Frittelli,309.3,44535,144
2021,0,45157,Cam Davis,309.0,58089,188
2021,0,46970,Jon Rahm,309.0,47580,154
2021,0,30944,Jason Kokrak,307.9,54193,176
2021,0,48081,Xander Schauffele,307.6,46756,152
2021,0,47483,Will Zalatoris,307.4,53493,174
2021,0,39546,Keith Mitchell,307.2,51610,168
2021,0,32333,Kevin Tway,307.0,38070,124
2021,0,36699,Patrick Rodgers,306.7,62564,204
2021,0,20229,Stewart Cink,306.6,55181,180
2021,0,12716,Charley Hoffman,306.5,60690,198
2021,0,24502,Adam Scott,306.0,44059,144
2021,0,27554,Scott Harrington,305.8,48311,158
2021,0,29725,Tony Finau,305.5,54991,180
2021,0,34213,Grayson Murray,305.5,29935,98
2021,0,47504,Sam Burns,305.3,51287,168
2021,0,40006,Erik van Rooyen,305.3,44579,146
2021,0,35461,Beau Hossler,305.1,53706,176
2021,0,46046,Scottie Scheffler,305.0,59785,196
2021,0,35658,Kris Ventura,304.7,42651,140
2021,0,23320,Ryan Palmer,304.6,45074,148
2021,0,25804,Bubba Watson,304.6,42039,138
2021,0,26300,Matt Jones,304.0,62026,204
2021,0,25364,Paul Casey,303.9,43760,144
2021,0,33448,Justin Thomas,303.9,51063,168
2021,0,35617,Martin Trainer,303.6,35823,118
2021,0,49960,Sepp Straka,303.2,58218,192
2021,0,34264,Hudson Swafford,303.1,49713,164
2021,0,33667,Carlos Ortiz,303.0,55756,184
2021,0,26331,Charl Schwartzel,303.0,52117,172
2021,0,35310,Lanto Griffin,302.9,54528,180
2021,0,27141,J.B. Holmes,302.9,29078,96
2021,0,35450,Patrick Cantlay,302.8,47240,156
2021,0,33948,Byeong Hun An,302.6,50836,168
2021,0,35104,Tom Lewis,302.5,48404,160
2021,0,46717,Viktor Hovland,302.2,50162,166
2021,0,1810,Phil Mickelson,301.8,44665,148
2021,0,32757,Patton Kizzire,300.9,61381,204
2021,0,30911,Tommy Fleetwood,300.8,36095,120
2021,0,39977,Max Homa,300.8,51742,172
2021,0,37189,Harold Varner III,300.7,54125,180
2021,0,49964,Aaron Wise,300.6,48102,160
2021,0,28089,Jason Day,300.3,39038,130
2021,0,33141,Keegan Bradley,300.2,51638,172
2021,0,32070,Rafael Campos,299.9,35986,120
2021,0,32839,Hideki Matsuyama,299.9,55774,186
2021,0,49771,J.T. Poston,299.9,50375,168
2021,0,33204,Shane Lowry,299.6,45546,152
2021,0,47347,Adam Schenk,299.5,61107,204
2021,0,34046,Jordan Spieth,299.5,52717,176
2021,0,34099,Harris English,299.4,55090,184
2021,0,34314,Sebastian Cappelen,299.3,32328,108
2021,0,29518,Brendan Steele,299.3,45490,152
2021,0,27095,Nick Watney,299.3,32321,108
2021,0,46402,Talor Gooch,299.1,53846,180
2021,0,32662,Michael Gligic,299.0,47839,160
2021,0,34363,Tyrrell Hatton,299.0,33485,112
2021,0,33597,Harry Higgs,298.9,47821,160
2021,0,29268,Bronson Burgoon,298.8,43020,144
2021,0,46442,Maverick McNealy,298.7,46595,156
2021,0,29926,Danny Lee,298.5,35221,118
2021,0,24140,Sean O'Hair,298.5,30443,102
2021,0,31420,Anirban Lahiri,298.4,40576,136
2021,0,32791,K.H. Lee,298.4,63260,212
2021,0,48887,Matt Wallace,298.4,31630,106
2021,0,31646,Emiliano Grillo,298.2,57247,192
2021,0,25818,Scott Piercy,298.2,47110,158
2021,0,27349,Alex Noren,297.9,48852,164
2021,0,35891,Cameron Smith,297.9,48857,164
2021,0,26329,Louis Oosthuizen,297.8,44076,148
2021,0,21961,Charles Howell III,297.6,41657,140
2021,0,34563,Chesson Hadley,297.5,42839,144
2021,0,48822,Sebastián Muñoz,297.5,60692,204
2021,0,22405,Justin Rose,297.5,32125,108
2021,0,33419,Cameron Tringale,297.5,54735,184
2021,0,30692,Scott Stallings,297.4,45199,152
2021,0,25632,Jimmy Walker,297.4,44020,148
2021,0,37275,Sam Ryder,297.2,51121,172
2021,0,32448,James Hahn,297.1,41593,140
2021,0,39971,Sungjae Im,297.1,72490,244
2021,0,32102,Rickie Fowler,297.0,46332,156
2021,0,40026,Daniel Berger,296.7,49841,168
2021,0,51894,Vince Whaley,296.6,47459,160
2021,0,37455,Si Woo Kim,296.3,55707,188
2021,0,29908,C.T. Pan,296.3,47412,160
2021,0,24781,Hunter Mahan,296.2,33762,114
2021,0,27936,Martin Laird,295.9,47337,160
2021,0,36871,Matthew NeSmith,295.9,52076,176
2021,0,24924,Bill Haas,295.8,26030,88
2021,0,33486,Roger Sloan,295.8,48514,164
2021,0,27214,Kevin Streelman,295.6,56762,192
2021,0,48119,Ben Taylor,295.6,29556,100
2021,0,39997,Corey Conners,295.4,61440,208
2021,0,47993,Denny McCarthy,295.4,55542,188
2021,0,50525,Collin Morikawa,295.2,46053,156
2021,0,28252,Seamus Power,295.1,34232,116
2021,0,49766,Hank Lebioda,295.0,42476,144
2021,0,25900,Lucas Glover,294.9,56620,192
2021,0,29420,Billy Horschel,294.7,50684,172
2021,0,29479,Scott Brown,294.5,47112,160
2021,0,30163,Henrik Norlander,294.1,49405,168
2021,0,20396,Lee Westwood,294.1,36470,124
2021,0,53165,Doc Redman,294.0,44684,152
2021,0,25493,Nick Taylor,294.0,52918,180
2021,0,47128,Richy Werenski,293.9,50556,172
2021,0,32139,Danny Willett,293.9,27622,94
2021,0,29974,Branden Grace,293.8,47596,162
2021,0,26851,Marc Leishman,293.8,44650,152
2021,0,46441,Robby Shelton,293.7,46984,160
2021,0,40098,Matt Fitzpatrick,293.5,38736,132
2021,0,35506,Mackenzie Hughes,293.5,52829,180
2021,0,33399,Adam Hadwin,293.4,51634,176
2021,0,39975,Michael Kim,293.2,40457,138
2021,0,23623,Bo Van Pelt,293.2,42220,144
2021,0,52375,Doug Ghim,292.9,50383,172
2021,0,27974,Sung Kang,292.7,50341,172
2021,0,31557,Jim Herman,292.5,38612,132
2021,0,29221,Webb Simpson,292.5,43284,148
2021,0,27770,Camilo Villegas,292.5,45038,154
2021,0,28775,Nate Lashley,292.4,44448,152
2021,0,33413,Ben Martin,292.4,29236,100
2021,0,34076,Joel Dahmen,292.3,47938,164
2021,0,34431,Robert Streb,292.3,47938,164
2021,0,24361,Pat Perez,292.2,56109,192
2021,0,48045,Michael Gellerman,292.1,27453,94
2021,0,30110,Kyle Stanley,292.1,52577,180
2021,0,33404,Chris Baker,291.9,31526,108
2021,0,30926,Chris Kirk,291.9,50209,172
2021,0,23788,D.J. Trahan,291.9,38527,132
2021,0,27644,Brian Harman,291.7,58338,200
2021,0,32254,Xinjun Zhang,291.7,39666,136
2021,0,34360,Patrick Reed,291.4,45457,156
2021,0,32618,Rhein Gibson,291.2,32616,112
2021,0,33122,Russell Knox,291.2,53572,184
2021,0,39953,Chase Seiffert,290.9,45381,156
2021,0,49298,Kramer Hickok,290.8,40135,138
2021,0,33490,Bo Hoag,290.7,50585,174
2021,0,34174,John Huh,290.5,33703,116
2021,0,34466,Peter Malnati,290.5,46481,160
2021,0,45526,Abraham Ancer,290.4,56909,196
2021,0,33410,Andrew Landry,290.4,38328,132
2021,0,45609,Tyler Duncan,290.0,52198,180
2021,0,27330,Josh Teater,290.0,27837,96
2021,0,32640,Troy Merritt,289.9,56817,196
2021,0,34098,Russell Henley,289.8,48689,168
2021,0,25686,Jason Dufner,289.6,49809,172
2021,0,22371,Aaron Baddeley,289.3,31242,108
2021,0,46435,Austin Cook,289.2,41646,144
2021,0,35532,Tom Hoge,289.2,55525,192
2021,0,29478,Kevin Kisner,289.1,45106,156
2021,0,24024,Zach Johnson,289.0,48558,168
2021,0,35449,Adam Long,288.6,48492,168
2021,0,25396,Kevin Na,288.5,50193,174
2021,0,27556,Ted Potter Jr.,288.4,39218,136
2021,0,35230,Nelson Ledesma,288.2,27665,96
2021,0,29535,Brice Garnett,288.1,53005,184
2021,0,32150,Michael Thompson,288.1,42644,148
2021,0,26499,Rafa Cabrera Bello,288.0,42619,148
2021,0,23108,Matt Kuchar,287.8,37987,132
2021,0,23621,Rory Sabbatini,287.5,43125,150
2021,0,19846,Brian Gay,286.8,40151,140
2021,0,33120,Mark Anderson,286.7,32108,112
2021,0,22056,Cameron Percy,286.7,44150,154
2021,0,27649,Brandt Snedeker,286.6,48149,168
2021,0,32816,Satoshi Kodaira,286.2,43504,152
2021,0,23983,Luke Donald,286.1,32048,112
2021,0,39324,J.J. Spaun,285.7,41140,144
2021,0,24138,Ian Poulter,285.2,41067,144
2021,0,27942,Rob Oppenheim,284.2,42068,148
2021,0,34256,Andrew Putnam,283.8,50517,178
2021,0,28679,Fabián Gómez,283.3,30598,108
2021,0,19803,Ryan Armour,282.0,43999,156
2021,0,26476,Chez Reavie,281.9,47366,168
2021,0,36801,Mark Hubbard,280.2,53802,192
2021,0,23325,Vaughn Taylor,278.4,43431,156
2021,0,31560,Brian Stuard,277.8,57772,208
2021,0,30927,Brendon Todd,275.2,47336,172
2021,0,26758,David Hearn,274.7,35166,128
2021,0,24357,K.J. Choi,269.2,27998,104
2020,0,47959,Bryson DeChambeau,322.1,39945,124
2020,0,52372,Cameron Champ,322.0,45082,140
2020,0,28420,Ryan Brehm,315.3,31527,100
2020,0,28237,Rory McIlroy,314.0,32660,104
2020,0,34213,Grayson Murray,313.8,22591,72
2020,0,46550,Brandon Hagy,312.8,28776,92
2020,0,30944,Jason Kokrak,312.4,33743,108
2020,0,47504,Sam Burns,312.0,36197,116
2020,0,56278,Matthew Wolff,311.6,41135,132
2020,1,30925,Dustin Johnson,311.0,30477,98
2020,0,25804,Bubba Watson,311.0,36072,116
2020,0,40042,Tyler McCumber,310.2,32884,106
2020,0,29725,Tony Finau,309.8,39655,128
2020,-1,30911,Tommy Fleetwood,309.6,17337,56
2020,1,27064,Jhonattan Vegas,309.0,28424,92
2020,-1,46046,Scottie Scheffler,308.9,50667,164
2020,0,56762,Will Gordon,308.8,19762,64
2020,0,36699,Patrick Rodgers,308.5,56147,182
2020,0,24502,Adam Scott,308.1,18483,60
2020,0,45157,Cam Davis,308.0,35723,116
2020,0,27129,Luke List,307.8,40008,130
2020,0,46970,Jon Rahm,307.6,35682,116
2020,0,25364,Paul Casey,307.2,29490,96
2020,0,27554,Scott Harrington,307.1,41766,136
2020,0,36689,Brooks Koepka,307.0,23332,76
2020,0,35461,Beau Hossler,306.6,41091,134
2020,1,21209,Sergio Garcia,305.8,19573,64
2020,1,33948,Byeong Hun An,305.7,38518,126
2020,1,35658,Kris Ventura,305.7,26905,88
2020,1,48081,Xander Schauffele,305.4,37868,124
2020,3,31323,Gary Woodland,305.4,32983,108
2020,2,51766,Wyndham Clark,305.1,32336,106
2020,3,28252,Seamus Power,304.5,19488,64
2020,0,32839,Hideki Matsuyama,304.4,37744,124
2020,1,33448,Justin Thomas,304.2,35286,116
2020,2,32333,Kevin Tway,303.8,21873,72
2020,2,34314,Sebastian Cappelen,303.7,32192,106
2020,2,29518,Brendan Steele,303.6,38859,128
2020,2,27974,Sung Kang,303.4,39444,130
2020,2,35450,Patrick Cantlay,303.1,27884,92
2020,2,49960,Sepp Straka,302.7,42381,140
2020,4,35310,Lanto Griffin,302.5,55656,184
2020,1,48822,Sebastián Muñoz,302.3,50793,168
2020,1,27095,Nick Watney,302.3,26602,88
2020,2,27936,Martin Laird,302.1,23562,78
2020,2,35617,Martin Trainer,302.1,27795,92
2020,2,29926,Danny Lee,302.0,36840,122
2020,2,47347,Adam Schenk,302.0,39860,132
2020,2,39546,Keith Mitchell,301.9,33812,112
2020,2,33419,Cameron Tringale,301.9,38044,126
2020,2,37189,Harold Varner III,301.9,39856,132
2020,2,29484,Peter Uihlein,301.8,25951,86
2020,6,45486,Joaquin Niemann,301.7,41034,136
2020,2,48887,Matt Wallace,301.7,24138,80
2020,1,25900,Lucas Glover,301.6,33181,110
2020,18,34363,Tyrrell Hatton,301.6,20510,68
2020,1,34046,Jordan Spieth,301.6,30162,100
2020,1,33449,Zack Sucher,301.6,21712,72
2020,0,1810,Phil Mickelson,301.5,25929,86
2020,0,49964,Aaron Wise,301.5,27137,90
2020,1,32139,Danny Willett,301.2,19277,64
2020,2,21961,Charles Howell III,301.1,34324,114
2020,2,33141,Keegan Bradley,301.0,36125,120
2020,2,33597,Harry Higgs,301.0,49974,166
2020,-3,34099,Harris English,300.9,45732,152
2020,2,51894,Vince Whaley,300.9,22872,76
2020,2,32366,Kevin Chappell,300.6,24649,82
2020,2,39977,Max Homa,300.6,37270,124
2020,2,39971,Sungjae Im,300.5,49276,164
2020,1,33667,Carlos Ortiz,300.3,43247,144
2020,-3,40026,Daniel Berger,300.2,36025,120
2020,2,26329,Louis Oosthuizen,300.1,24008,80
2020,4,35891,Cameron Smith,299.8,33578,112
2020,1,28089,Jason Day,299.7,26976,90
2020,1,22405,Justin Rose,299.6,20373,68
2020,3,33204,Shane Lowry,299.4,21556,72
2020,3,34255,Joseph Bramlett,299.3,31727,106
2020,0,29420,Billy Horschel,299.3,40107,134
2020,4,46717,Viktor Hovland,299.3,39512,132
2020,5,23320,Ryan Palmer,299.3,35910,120
2020,1,40009,Dominic Bozzelli,299.0,21531,72
2020,2,39997,Corey Conners,298.7,37043,124
2020,3,35506,Mackenzie Hughes,298.7,41821,140
2020,1,32662,Michael Gligic,298.4,28645,96
2020,2,46402,Talor Gooch,298.2,49505,166
2020,2,35230,Nelson Ledesma,298.2,23852,80
2020,2,37455,Si Woo Kim,298.1,39348,132
2020,2,47128,Richy Werenski,298.1,33391,112
2020,2,25632,Jimmy Walker,298.0,27418,92
2020,3,32618,Rhein Gibson,297.8,29783,100
2020,3,37275,Sam Ryder,297.7,41682,140
2020,3,30692,Scott Stallings,297.6,39873,134
2020,3,23788,D.J. Trahan,297.6,27972,94
2020,-2,45526,Abraham Ancer,297.5,36896,124
2020,2,53165,Doc Redman,297.4,48773,164
2020,2,39324,J.J. Spaun,297.4,34498,116
2020,2,29974,Branden Grace,297.3,21999,74
2020,2,26300,Matt Jones,297.3,42817,144
2020,5,50525,Collin Morikawa,297.3,42816,144
2020,1,25818,Scott Piercy,297.2,34473,116
2020,2,46442,Maverick McNealy,296.6,45079,152
2020,2,46441,Robby Shelton,296.6,42111,142
2020,2,25493,Nick Taylor,296.6,34999,118
2020,2,12716,Charley Hoffman,296.5,32617,110
2020,2,32791,K.H. Lee,296.4,40312,136
2020,2,33122,Russell Knox,296.3,37339,126
2020,1,29221,Webb Simpson,296.2,30800,104
2020,2,52375,Doug Ghim,296.0,23676,80
2020,2,34563,Chesson Hadley,296.0,31969,108
2020,2,27349,Alex Noren,296.0,33153,112
2020,8,34360,Patrick Reed,296.0,39073,132
2020,-2,26851,Marc Leishman,295.8,31359,106
2020,1,20229,Stewart Cink,295.7,30163,102
2020,1,31646,Emiliano Grillo,295.7,33713,114
2020,2,34076,Joel Dahmen,295.4,41944,142
2020,2,48119,Ben Taylor,295.2,24798,84
2020,2,36871,Matthew NeSmith,295.0,40117,136
2020,2,22056,Cameron Percy,295.0,26553,90
2020,2,32102,Rickie Fowler,294.9,25949,88
2020,2,32757,Patton Kizzire,294.8,32425,110
2020,2,40098,Matt Fitzpatrick,294.7,27114,92
2020,2,33490,Bo Hoag,294.7,39488,134
2020,2,49766,Hank Lebioda,294.7,32413,110
2020,2,29268,Bronson Burgoon,294.6,31229,106
2020,2,31420,Anirban Lahiri,294.4,20609,70
2020,2,24924,Bill Haas,294.3,25894,88
2020,2,33399,Adam Hadwin,294.0,33511,114
2020,2,27330,Josh Teater,294.0,24109,82
2020,2,27214,Kevin Streelman,293.9,38213,130
2020,2,46435,Austin Cook,293.8,35255,120
2020,2,47993,Denny McCarthy,293.8,45240,154
2020,2,32254,Xinjun Zhang,293.8,42894,146
2020,2,26499,Rafa Cabrera Bello,293.7,24081,82
2020,2,32448,James Hahn,293.7,21145,72
2020,2,34431,Robert Streb,293.7,29369,100
2020,2,48045,Michael Gellerman,293.5,24656,84
2020,2,33120,Mark Anderson,293.1,27549,94
2020,2,27644,Brian Harman,293.0,45715,156
2020,2,49298,Kramer Hickok,292.8,28692,98
2020,2,28307,Matt Every,292.3,26309,90
2020,2,30163,Henrik Norlander,292.1,43229,148
2020,2,35449,Adam Long,292.0,46713,160
2020,2,32640,Troy Merritt,291.8,35012,120
2020,2,23623,Bo Van Pelt,291.7,25082,86
2020,2,33486,Roger Sloan,291.5,29738,102
2020,3,29970,Dylan Frittelli,291.3,43119,148
2020,3,39953,Chase Seiffert,291.3,31462,108
2020,3,29535,Brice Garnett,290.6,33704,116
2020,3,34021,Bud Cauley,290.5,35438,122
2020,3,35732,Wes Roach,290.5,23236,80
2020,3,35532,Tom Hoge,290.4,42976,148
2020,3,24361,Pat Perez,290.3,27292,94
2020,3,49771,J.T. Poston,290.2,40628,140
2020,3,27556,Ted Potter Jr.,290.2,25537,88
2020,3,34098,Russell Henley,290.1,36549,126
2020,3,36801,Mark Hubbard,290.1,49893,172
2020,3,26596,Ryan Moore,289.9,20872,72
2020,3,33410,Andrew Landry,289.7,36505,126
2020,3,33404,Chris Baker,289.5,28368,98
2020,3,28679,Fabián Gómez,289.2,31816,110
2020,5,29478,Kevin Kisner,289.2,37600,130
2020,5,29479,Scott Brown,288.5,36934,128
2020,5,19846,Brian Gay,288.5,36351,126
2020,5,27649,Brandt Snedeker,288.5,30586,106
2020,5,32150,Michael Thompson,288.4,35759,124
2020,6,34466,Peter Malnati,287.6,32791,114
2020,7,28775,Nate Lashley,287.0,26977,94
2020,7,29908,C.T. Pan,287.0,27550,96
2020,7,27963,Chris Stroud,287.0,26407,92
2020,3,25396,Kevin Na,286.9,36151,126
2020,6,24138,Ian Poulter,286.8,21797,76
2020,6,21407,Arjun Atwal,286.5,17760,62
2020,6,45609,Tyler Duncan,286.3,47519,166
2020,6,25686,Jason Dufner,286.2,35493,124
2020,6,24024,Zach Johnson,285.9,34882,122
2020,7,31557,Jim Herman,285.6,34266,120
2020,7,30110,Kyle Stanley,285.1,30220,106
2020,7,22371,Aaron Baddeley,284.9,26784,94
2020,7,25349,Tim Wilkinson,284.7,26188,92
2020,7,26476,Chez Reavie,284.4,36976,130
2020,7,27942,Rob Oppenheim,284.2,34671,122
2020,7,19803,Ryan Armour,284.1,32959,116
2020,7,25572,Graeme McDowell,283.9,24416,86
2020,7,23621,Rory Sabbatini,283.9,32930,116
2020,7,33413,Ben Martin,283.6,20422,72
2020,7,23108,Matt Kuchar,282.9,31681,112
2020,7,30927,Brendon Todd,282.7,48619,172
2020,7,26758,David Hearn,281.8,28745,102
2020,7,23325,Vaughn Taylor,281.6,29852,106
2020,7,31560,Brian Stuard,281.5,43344,154
2020,7,40058,Zac Blair,280.9,37077,132
2020,7,10809,Jim Furyk,280.2,21854,78
2020,8,34256,Andrew Putnam,277.9,18894,68
2019,0,52372,Cameron Champ,317.9,48322,152
2019,0,28237,Rory McIlroy,313.5,40123,128
2019,0,27129,Luke List,313.3,39481,126
2019,0,30925,Dustin Johnson,312.0,41178,132
2019,0,51766,Wyndham Clark,311.8,53004,170
2019,0,25804,Bubba Watson,311.6,36142,116
2019,0,47856,Seth Reeves,311.4,41733,134
2019,0,46601,Trey Mullinax,310.2,45285,146
2019,0,29725,Tony Finau,309.5,49523,160
2019,0,45157,Cam Davis,309.0,44493,144
2019,0,36689,Brooks Koepka,309.0,40794,132
2019,0,27064,Jhonattan Vegas,308.3,44401,144
2019,0,31323,Gary Woodland,308.2,46842,152
2019,0,47504,Sam Burns,307.2,47917,156
2019,0,33948,Byeong Hun An,307.1,39920,130
2019,0,27141,J.B. Holmes,306.7,38648,126
2019,0,30944,Jason Kokrak,306.4,50250,164
2019,0,46501,Ollie Schniederjans,306.4,43513,142
2019,0,1810,Phil Mickelson,306.3,36755,120
2019,0,46970,Jon Rahm,305.6,39113,128
2019,0,35450,Patrick Cantlay,304.7,41440,136
2019,0,49960,Sepp Straka,304.4,43833,144
2019,0,35421,Brandon Harkins,304.3,50515,166
2019,0,48081,Xander Schauffele,304.1,37706,124
2019,0,35617,Martin Trainer,303.8,37069,122
2019,0,32333,Kevin Tway,303.8,43741,144
2019,0,30946,Alex Prugh,303.7,43122,142
2019,0,39546,Keith Mitchell,303.2,45475,150
2019,0,22405,Justin Rose,303.2,35171,116
2019,0,32102,Rickie Fowler,303.1,46071,152
2019,0,32839,Hideki Matsuyama,303.0,48481,160
2019,0,21961,Charles Howell III,302.8,50270,166
2019,0,49964,Aaron Wise,302.6,41763,138
2019,0,47959,Bryson DeChambeau,302.5,43555,144
2019,0,21209,Sergio Garcia,302.5,26616,88
2019,0,29518,Brendan Steele,302.5,32672,108
2019,0,33448,Justin Thomas,302.2,38682,128
2019,0,28089,Jason Day,302.0,33819,112
2019,0,37189,Harold Varner III,302.0,49521,164
2019,0,27095,Nick Watney,301.7,45248,150
2019,0,45486,Joaquin Niemann,301.5,55474,184
2019,0,29926,Danny Lee,301.4,46415,154
2019,0,27349,Alex Noren,301.1,31314,104
2019,0,40026,Daniel Berger,301.0,39735,132
2019,0,34099,Harris English,301.0,54774,182
2019,0,33667,Carlos Ortiz,301.0,49366,164
2019,0,47347,Adam Schenk,300.8,60155,200
2019,0,27974,Sung Kang,300.5,48074,160
2019,0,39977,Max Homa,300.2,48029,160
2019,0,34306,John Chin,300.0,32399,108
2019,0,29223,Sam Saunders,299.9,44388,148
2019,0,36699,Patrick Rodgers,299.8,30579,102
2019,0,35461,Beau Hossler,299.4,44913,150
2019,0,24502,Adam Scott,299.3,31731,106
2019,0,25632,Jimmy Walker,299.2,39488,132
2019,0,37340,Chase Wright,299.1,41274,138
2019,0,27936,Martin Laird,298.9,47816,160
2019,0,48822,Sebastián Muñoz,298.8,47814,160
2019,0,30911,Tommy Fleetwood,298.7,35841,120
2019,0,23320,Ryan Palmer,298.6,34637,116
2019,0,33141,Keegan Bradley,298.5,44182,148
2019,0,25364,Paul Casey,298.4,37597,126
2019,0,34563,Chesson Hadley,297.6,39287,132
2019,0,29484,Peter Uihlein,297.5,41646,140
2019,0,46402,Talor Gooch,297.4,32119,108
2019,0,39997,Corey Conners,297.3,51132,172
2019,0,39954,Cody Gribble,297.2,39236,132
2019,0,35506,Mackenzie Hughes,297.2,45176,152
2019,0,30692,Scott Stallings,297.0,43958,148
2019,0,33419,Cameron Tringale,296.9,38599,130
2019,0,34360,Patrick Reed,296.8,49855,168
2019,0,34363,Tyrrell Hatton,296.6,29655,100
2019,0,28259,Sangmoon Bae,296.5,32026,108
2019,0,29970,Dylan Frittelli,296.5,48028,162
2019,0,36852,Jim Knous,296.5,31427,106
2019,0,40009,Dominic Bozzelli,296.4,39721,134
2019,0,26329,Louis Oosthuizen,296.3,33181,112
2019,0,26851,Marc Leishman,296.2,37908,128
2019,0,29268,Bronson Burgoon,296.1,30198,102
2019,0,25900,Lucas Glover,296.1,53306,180
2019,0,39971,Sungjae Im,295.9,67473,228
2019,0,28252,Seamus Power,295.9,42608,144
2019,0,33418,Shawn Stefani,295.9,44983,152
2019,0,33486,Roger Sloan,295.8,49695,168
2019,0,31646,Emiliano Grillo,295.7,39033,132
2019,0,24781,Hunter Mahan,295.7,34894,118
2019,0,12716,Charley Hoffman,295.6,36658,124
2019,0,34046,Jordan Spieth,295.2,46634,158
2019,0,34264,Hudson Swafford,295.2,33653,114
2019,0,29974,Branden Grace,295.1,33050,112
2019,0,32757,Patton Kizzire,294.9,38932,132
2019,0,35891,Cameron Smith,294.2,36485,124
2019,0,26300,Matt Jones,294.1,49414,168
2019,0,35732,Wes Roach,294.1,37062,126
2019,0,49766,Hank Lebioda,294.0,41154,140
2019,0,46523,Joey Garber,293.9,33502,114
2019,0,37275,Sam Ryder,293.9,39969,136
2019,0,49771,J.T. Poston,293.8,56411,192
2019,0,32139,Danny Willett,293.8,34669,118
2019,0,36799,Stephan Jaeger,293.7,41712,142
2019,0,47128,Richy Werenski,293.6,48739,166
2019,0,34021,Bud Cauley,293.4,48110,164
2019,0,45526,Abraham Ancer,293.3,46923,160
