YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
2014,129,0,25240,D.A. Points,73.91,473,640
2014,131,0,22371,Aaron Baddeley,73.9,388,525
2014,132,0,25396,Kevin Na,73.87,622,842
2014,133,0,23638,Brendon de Jonge,73.77,762,1033
2014,134,0,2206,David Toms,73.66,481,653
2014,135,0,27649,Brandt Snedeker,73.64,570,774
2014,136,0,24507,Jason Bohn,73.63,539,732
2014,137,0,20848,Ángel Cabrera,73.53,414,563
2014,137,0,20160,Charlie Wi,73.53,414,563
2014,139,0,30110,Kyle Stanley,73.52,522,710
2014,140,0,34409,David Lingmerth,73.46,465,633
2014,140,0,25349,Tim Wilkinson,73.46,501,682
2014,142,0,27895,Jonas Blixt,73.36,358,488
2014,142,0,23983,Luke Donald,73.36,358,488
2014,144,0,29926,Danny Lee,73.28,532,726
2014,145,0,35541,John Peterson,73.27,392,535
2014,146,0,7867,Woody Austin,73.18,371,507
2014,146,0,24357,K.J. Choi,73.18,524,716
2014,148,0,25191,Gonzalo Fernandez-Castaño,72.97,502,688
2014,149,0,26331,Charl Schwartzel,72.87,376,516
2014,150,0,30750,Tommy Gainey,72.84,405,556
2014,150,0,25562,Andres Romero,72.84,429,589
2014,152,0,23409,James Driscoll,72.69,378,520
2014,153,0,21731,Freddie Jacobson,72.61,546,752
2014,154,0,32200,Roberto Castro,72.57,471,649
2014,155,0,30927,Brendon Todd,72.54,708,976
2014,156,0,31560,Brian Stuard,72.48,582,803
2014,157,0,29479,Scott Brown,72.4,674,931
2014,158,0,34098,Russell Henley,72.38,595,822
2014,159,0,27141,J.B. Holmes,72.26,474,656
2014,159,0,34174,John Huh,72.26,560,775
2014,161,0,24663,Y.E. Yang,72.15,513,711
2014,162,0,37273,Derek Ernst,72.01,494,686
2014,162,0,27214,Kevin Streelman,72.01,535,743
2014,164,0,21878,Mark Wilson,71.99,437,607
2014,165,0,20593,Greg Chalmers,71.97,475,660
2014,166,0,1724,Jeff Maggert,71.68,372,519
2014,167,0,28259,Sangmoon Bae,71.63,467,652
2014,168,0,20498,Briny Baird,71.62,318,444
2014,168,0,22621,Ben Curtis,71.62,472,659
2014,170,0,23135,Tim Clark,71.35,553,775
2014,171,0,25720,Chad Collins,70.36,432,614
2014,172,0,10423,Mike Weir,70.08,335,478
2014,173,0,35139,Richard Lee,69.99,471,673
2014,174,0,21753,Brian Davis,69.72,608,872
2014,175,0,10860,Justin Leonard,69.22,470,679
2014,176,0,19846,Brian Gay,68.32,468,685
2014,177,0,28092,D.H. Lee,67.97,314,462
2013,1,0,25804,Bubba Watson,81.56,491,602
2013,2,0,23452,Nicolas Colsaerts,81.07,287,354
2013,3,0,20229,Stewart Cink,81.06,458,565
2013,4,0,24502,Adam Scott,80.85,418,517
2013,5,0,24846,Ricky Barnes,80.27,472,588
2013,6,0,1810,Phil Mickelson,79.81,498,624
2013,7,0,12510,Chad Campbell,79.66,513,644
2013,7,0,6527,Steve Stricker,79.66,372,467
2013,9,0,22405,Justin Rose,79.59,425,534
2013,10,0,23497,Tag Ridings,79.46,383,482
2013,10,0,21528,Henrik Stenson,79.46,499,628
2013,12,0,28237,Rory McIlroy,79.15,353,446
2013,13,0,26289,Boo Weekley,79.14,732,925
2013,14,0,33869,Eric Meierdierks,79.08,291,368
2013,15,0,22621,Ben Curtis,78.97,383,485
2013,16,0,34099,Harris English,78.87,612,776
2013,17,0,23621,Rory Sabbatini,78.74,537,682
2013,18,0,1320,Bob Estes,78.62,456,580
2013,19,0,10809,Jim Furyk,78.46,601,766
2013,20,0,27436,Graham DeLaet,78.42,676,862
2013,21,0,31557,Jim Herman,78.38,377,481
2013,22,0,25686,Jason Dufner,78.37,547,698
2013,23,0,25632,Jimmy Walker,78.36,478,610
2013,24,0,23108,Matt Kuchar,78.35,561,716
2013,25,0,29425,Andrew Svoboda,78.34,293,374
2013,26,0,8793,Tiger Woods,78.29,411,525
2013,27,0,24781,Hunter Mahan,78.21,621,794
2013,28,0,27649,Brandt Snedeker,78.18,541,692
2013,29,0,27933,John Merrick,78.14,522,668
2013,30,0,21961,Charles Howell III,78.13,493,631
2013,31,0,33141,Keegan Bradley,77.97,598,767
2013,32,0,26679,Kevin Stadler,77.93,551,707
2013,33,0,30926,Chris Kirk,77.9,578,742
2013,34,0,24024,Zach Johnson,77.87,630,809
2013,35,0,29289,S.Y. Noh,77.75,374,481
2013,36,0,26300,Matt Jones,77.7,582,749
2013,37,0,20691,Greg Owen,77.66,459,591
2013,37,0,22056,Cameron Percy,77.66,424,546
2013,39,0,22913,John Rollins,77.65,462,595
2013,40,0,30110,Kyle Stanley,77.57,460,593
2013,41,0,20645,John Senden,77.54,511,659
2013,42,0,29518,Brendan Steele,77.52,545,703
2013,43,0,21209,Sergio Garcia,77.51,417,538
2013,44,0,27095,Nick Watney,77.47,581,750
2013,45,0,23623,Bo Van Pelt,77.4,483,624
2013,46,0,22378,Trevor Immelman,77.38,455,588
2013,47,0,32200,Roberto Castro,77.36,704,910
2013,48,0,23638,Brendon de Jonge,77.26,785,1016
2013,48,0,27408,Martin Kaymer,77.26,384,497
2013,50,0,24361,Pat Perez,77.25,455,589
2013,51,0,34431,Robert Streb,77.21,454,588
2013,52,0,27503,Steve LeBrun,77.16,402,521
2013,53,0,25444,Justin Hicks,77.13,560,726
2013,54,0,27770,Camilo Villegas,77.12,472,612
2013,55,0,24924,Bill Haas,77.11,566,734
2013,56,0,30163,Henrik Norlander,77.02,439,570
2013,57,0,28475,Jeff Overton,76.91,483,628
2013,58,0,28092,D.H. Lee,76.83,461,600
2013,59,0,32366,Kevin Chappell,76.82,527,686
2013,60,0,26758,David Hearn,76.8,586,763
2013,61,0,10885,Robert Allenby,76.77,347,452
2013,62,0,24490,George McNeill,76.76,479,624
2013,63,0,29740,Brad Fritsch,76.73,478,623
2013,64,0,26331,Charl Schwartzel,76.67,437,570
2013,65,0,31202,William McGirt,76.65,499,651
2013,66,0,28455,Will Claxton,76.63,423,552
2013,67,0,28780,Nicholas Thompson,76.62,685,894
2013,68,0,6567,Vijay Singh,76.56,405,529
2013,69,0,33461,Morgan Hoffmann,76.55,395,516
2013,70,0,25900,Lucas Glover,76.48,426,557
2013,71,0,19970,Robert Karlsson,76.43,334,437
2013,72,0,34261,Scott Langley,76.38,498,652
2013,72,0,31323,Gary Woodland,76.38,553,724
2013,74,0,23320,Ryan Palmer,76.34,484,634
2013,75,0,23353,J.J. Henry,76.33,561,735
2013,76,0,24399,Scott Gardiner,76.3,367,481
2013,77,0,35139,Richard Lee,76.29,547,717
2013,78,0,30944,Jason Kokrak,76.12,440,578
2013,79,0,1724,Jeff Maggert,76.03,460,605
2013,80,0,28500,Martin Flores,76.01,472,621
2013,81,0,24358,Robert Garrigus,76.0,380,500
2013,82,0,20396,Lee Westwood,75.99,459,604
2013,83,0,24357,K.J. Choi,75.97,588,774
2013,84,0,23409,James Driscoll,75.93,410,540
2013,85,0,33418,Shawn Stefani,75.88,365,481
2013,86,0,22792,Peter Hanson,75.81,257,339
2013,87,0,26497,Casey Wittenberg,75.8,404,533
2013,88,0,34021,Bud Cauley,75.77,394,520
2013,89,0,34098,Russell Henley,75.74,534,705
2013,90,0,37273,Derek Ernst,75.71,371,490
2013,91,0,33419,Cameron Tringale,75.57,529,700
2013,92,0,24140,Sean O'Hair,75.52,327,433
2013,93,0,23325,Vaughn Taylor,75.48,317,420
2013,94,0,25818,Scott Piercy,75.31,424,563
2013,95,0,6573,Brandt Jobe,75.29,396,526
2013,96,0,10860,Justin Leonard,75.23,580,771
2013,97,0,27330,Josh Teater,75.22,522,694
2013,98,0,25834,Daniel Summerhays,75.17,539,717
2013,99,0,23788,D.J. Trahan,75.12,305,406
2013,100,0,36884,Ben Kohles,75.04,502,669
2013,100,0,26476,Chez Reavie,75.04,529,705
2013,102,0,34174,John Huh,75.03,634,845
2013,103,0,28679,Fabián Gómez,75.0,420,560
2013,103,0,32448,James Hahn,75.0,453,604
2013,105,0,34046,Jordan Spieth,74.97,581,775
2013,106,0,32334,Charlie Beljan,74.95,389,519
2013,106,0,21878,Mark Wilson,74.95,386,515
2013,108,0,12716,Charley Hoffman,74.89,522,697
2013,109,0,30925,Dustin Johnson,74.81,392,524
2013,110,0,25336,Alistair Presnell,74.78,344,460
2013,111,0,30852,Ryo Ishikawa,74.72,405,542
2013,112,0,20848,Ángel Cabrera,74.65,427,572
2013,112,0,26951,Johnson Wagner,74.65,368,493
2013,114,0,27963,Chris Stroud,74.64,571,765
2013,115,0,29420,Billy Horschel,74.59,640,858
2013,115,0,20572,Rod Pampling,74.59,273,366
2013,117,0,26851,Marc Leishman,74.57,472,633
2013,118,0,1116,Michael Bradley,74.56,299,401
2013,119,0,25572,Graeme McDowell,74.47,350,470
2013,120,0,25345,Carl Pettersson,74.44,495,665
2013,121,0,24494,Erik Compton,74.4,436,586
2013,122,0,25274,Steven Bowditch,74.38,357,480
2013,123,0,27120,Troy Matteson,74.26,378,509
2013,124,0,23800,Bryce Molder,74.25,545,734
2013,125,0,28089,Jason Day,74.19,480,647
2013,126,0,29221,Webb Simpson,74.16,577,778
2013,126,0,27214,Kevin Streelman,74.16,597,805
2013,128,0,20104,Ken Duke,74.08,623,841
2013,129,0,32698,Bobby Gates,74.07,240,324
2013,130,0,24507,Jason Bohn,73.95,474,641
2013,131,0,21731,Freddie Jacobson,73.94,349,472
2013,132,0,32102,Rickie Fowler,73.88,478,647
2013,133,0,20098,Stuart Appleby,73.87,540,731
2013,134,0,26596,Ryan Moore,73.86,503,681
2013,135,0,23983,Luke Donald,73.82,375,508
2013,136,0,22371,Aaron Baddeley,73.76,343,465
2013,137,0,30750,Tommy Gainey,73.72,488,662
2013,138,0,24138,Ian Poulter,73.55,342,465
2013,139,0,12782,Tim Herron,73.39,240,327
2013,139,0,28135,Aaron Watkins,73.39,284,387
2013,141,0,30692,Scott Stallings,73.34,476,649
2013,142,0,28307,Matt Every,73.22,536,732
2013,143,0,27895,Jonas Blixt,73.21,440,601
2013,144,0,31560,Brian Stuard,73.05,496,679
2013,145,0,28310,Lee Williams,72.95,364,499
2013,146,0,21099,David Lynn,72.9,417,572
2013,147,0,27129,Luke List,72.87,282,387
2013,148,0,35539,Luke Guthrie,72.71,509,700
2013,149,0,32150,Michael Thompson,72.61,411,566
2013,150,0,27644,Brian Harman,72.56,521,718
2013,151,0,27936,Martin Laird,72.52,417,575
2013,152,0,20766,Padraig Harrington,72.5,290,400
2013,153,0,28259,Sangmoon Bae,72.44,489,675
2013,154,0,23541,Ben Crane,72.41,357,493
2013,155,0,22961,David Mathis,72.38,422,583
2013,156,0,29479,Scott Brown,72.34,408,564
2013,157,0,20593,Greg Chalmers,72.26,461,638
2013,158,0,8075,Jerry Kelly,72.23,541,749
2013,159,0,24663,Y.E. Yang,72.1,354,491
2013,160,0,2206,David Toms,71.99,293,407
2013,161,0,24227,Justin Bolli,71.91,338,470
2013,162,0,10213,Dicky Pride,71.88,437,608
2013,163,0,6004,Stephen Ames,71.86,286,398
2013,163,0,20160,Charlie Wi,71.86,447,622
2013,165,0,25562,Andres Romero,71.82,339,472
2013,166,0,22806,Doug LaBelle II,71.73,472,658
2013,167,0,34409,David Lingmerth,71.62,439,613
2013,168,0,22046,Geoff Ogilvy,71.58,345,482
2013,169,0,25240,D.A. Points,71.56,551,770
2013,170,0,34360,Patrick Reed,71.54,465,650
2013,171,0,10423,Mike Weir,71.46,318,445
2013,172,0,8725,Tom Gillis,71.33,418,586
2013,173,0,20443,Jin Park,70.77,339,479
2013,174,0,27556,Ted Potter Jr.,70.57,410,581
2013,175,0,23135,Tim Clark,70.45,422,599
2013,176,0,30711,Colt Knost,70.38,423,601
2013,177,0,21753,Brian Davis,70.23,611,870
2013,178,0,6522,Ernie Els,69.86,350,501
2013,179,0,22295,Darron Stiles,68.4,316,462
2013,180,0,19846,Brian Gay,66.81,477,714
2012,1,0,24358,Robert Garrigus,82.31,577,701
2012,2,0,12510,Chad Campbell,81.59,576,706
2012,3,0,1116,Michael Bradley,81.54,349,428
2012,4,0,20396,Lee Westwood,81.49,383,470
2012,5,0,26289,Boo Weekley,81.33,488,600
2012,6,0,24140,Sean O'Hair,80.17,566,706
2012,7,0,27933,John Merrick,79.89,568,711
2012,8,0,23638,Brendon de Jonge,79.86,785,983
2012,9,0,22405,Justin Rose,79.81,498,624
2012,10,0,27095,Nick Watney,79.72,617,774
2012,11,0,30692,Scott Stallings,79.69,506,635
2012,12,0,10885,Robert Allenby,79.65,501,629
2012,13,0,23353,J.J. Henry,79.55,595,748
2012,14,0,25804,Bubba Watson,79.49,434,546
2012,15,0,24502,Adam Scott,79.34,384,484
2012,15,0,26287,Roland Thatcher,79.34,338,426
2012,17,0,25686,Jason Dufner,79.32,606,764
2012,18,0,28237,Rory McIlroy,79.21,339,428
2012,19,0,26300,Matt Jones,79.16,300,379
2012,20,0,22621,Ben Curtis,79.15,448,566
2012,21,0,27770,Camilo Villegas,79.13,527,666
2012,22,0,20691,Greg Owen,79.07,597,755
2012,23,0,26329,Louis Oosthuizen,79.01,433,548
2012,24,0,29476,Kyle Reifers,78.84,555,704
2012,25,0,24924,Bill Haas,78.74,548,696
2012,25,0,27330,Josh Teater,78.74,626,795
2012,27,0,27064,Jhonattan Vegas,78.67,439,558
2012,28,0,28455,Will Claxton,78.41,679,866
2012,29,0,34021,Bud Cauley,78.37,652,832
2012,29,0,30944,Jason Kokrak,78.37,442,564
2012,31,0,30110,Kyle Stanley,78.25,547,699
2012,32,0,20645,John Senden,78.21,560,716
2012,33,0,29420,Billy Horschel,78.13,400,512
2012,34,0,6522,Ernie Els,78.12,482,617
2012,35,0,21209,Sergio Garcia,77.99,372,477
2012,35,0,33122,Russell Knox,77.99,482,618
2012,37,0,32200,Roberto Castro,77.96,612,785
2012,37,0,1810,Phil Mickelson,77.96,467,599
2012,39,0,32698,Bobby Gates,77.88,528,678
2012,40,0,12782,Tim Herron,77.85,573,736
2012,41,0,20850,Daniel Chopra,77.74,262,337
2012,42,0,25818,Scott Piercy,77.72,579,745
2012,43,0,28475,Jeff Overton,77.66,650,837
2012,44,0,23548,Bill Lunde,77.63,479,617
2012,45,0,23718,Nathan Green,77.61,416,536
2012,46,0,25345,Carl Pettersson,77.57,574,740
2012,47,0,26758,David Hearn,77.48,640,826
2012,48,0,6567,Vijay Singh,77.44,659,851
2012,49,0,34099,Harris English,77.37,629,813
2012,50,0,25632,Jimmy Walker,77.36,574,742
2012,51,0,24846,Ricky Barnes,77.31,552,714
2012,52,0,22913,John Rollins,77.25,533,690
2012,53,0,6527,Steve Stricker,77.21,481,623
2012,54,0,30926,Chris Kirk,77.18,575,745
2012,55,0,23623,Bo Van Pelt,77.17,578,749
2012,56,0,27936,Martin Laird,77.15,466,604
2012,57,0,8793,Tiger Woods,77.13,462,599
2012,58,0,24781,Hunter Mahan,77.09,599,777
2012,59,0,33419,Cameron Tringale,77.06,608,789
2012,60,0,23108,Matt Kuchar,76.99,572,743
2012,61,0,33120,Mark Anderson,76.98,388,504
2012,62,0,29479,Scott Brown,76.97,381,495
2012,63,0,27141,J.B. Holmes,76.92,480,624
2012,64,0,33141,Keegan Bradley,76.9,586,762
2012,65,0,12716,Charley Hoffman,76.8,586,763
2012,66,0,29221,Webb Simpson,76.76,502,654
2012,67,0,29289,S.Y. Noh,76.74,617,804
2012,68,0,27649,Brandt Snedeker,76.71,504,657
2012,69,0,23204,Gary Christian,76.62,626,817
2012,69,0,19970,Robert Karlsson,76.62,308,402
2012,71,0,25834,Daniel Summerhays,76.61,511,667
2012,72,0,35139,Richard Lee,76.6,478,624
2012,73,0,27436,Graham DeLaet,76.58,484,632
2012,74,0,22378,Trevor Immelman,76.5,485,634
2012,74,0,24361,Pat Perez,76.5,524,685
2012,76,0,21961,Charles Howell III,76.47,572,748
2012,77,0,26951,Johnson Wagner,76.46,588,769
2012,78,0,25572,Graeme McDowell,76.42,405,530
2012,79,0,22293,Heath Slocum,76.38,650,851
2012,79,0,25892,Steve Wheatcroft,76.38,333,436
2012,81,0,1320,Bob Estes,76.36,504,660
2012,82,0,26596,Ryan Moore,76.35,623,816
2012,83,0,10809,Jim Furyk,76.33,632,828
2012,84,0,12652,Cameron Beckman,76.32,506,663
2012,85,0,27214,Kevin Streelman,76.31,570,747
2012,86,0,6034,Marco Dawson,76.3,322,422
2012,87,0,31202,William McGirt,76.29,592,776
2012,88,0,27302,Garth Mulroy,76.2,365,479
2012,89,0,21731,Freddie Jacobson,76.18,371,487
2012,90,0,24940,Edward Loar,76.14,316,415
2012,90,0,20572,Rod Pampling,76.14,533,700
2012,92,0,27060,John Mallinger,76.1,503,661
2012,92,0,27963,Chris Stroud,76.1,570,749
2012,92,0,23788,D.J. Trahan,76.1,449,590
2012,95,0,30925,Dustin Johnson,76.09,401,527
2012,95,0,31323,Gary Woodland,76.09,401,527
2012,97,0,23320,Ryan Palmer,76.07,499,656
2012,98,0,23325,Vaughn Taylor,76.06,483,635
2012,99,0,1706,Davis Love III,75.99,402,529
2012,100,0,26679,Kevin Stadler,75.89,532,701
2012,101,0,29518,Brendan Steele,75.81,492,649
2012,102,0,22548,Patrick Sheehan,75.74,331,437
2012,103,0,24507,Jason Bohn,75.66,513,678
2012,103,0,20574,Mathew Goggin,75.66,373,493
2012,105,0,10213,Dicky Pride,75.65,351,464
2012,106,0,20070,Matt Bettencourt,75.62,397,525
2012,106,0,28089,Jason Day,75.62,304,402
2012,108,0,32334,Charlie Beljan,75.58,325,430
2012,109,0,25240,D.A. Points,75.5,601,796
2012,110,0,25457,Alexandre Rocha,75.45,375,497
2012,111,0,28307,Matt Every,75.39,487,646
2012,112,0,32150,Michael Thompson,75.38,499,662
2012,113,0,29910,Blake Adams,75.37,713,946
2012,113,0,24604,Hunter Haas,75.37,410,544
2012,115,0,32102,Rickie Fowler,75.27,563,748
2012,116,0,27895,Jonas Blixt,75.17,433,576
2012,117,0,23800,Bryce Molder,75.15,511,680
2012,118,0,21528,Henrik Stenson,75.12,317,422
2012,119,0,32366,Kevin Chappell,75.11,516,687
2012,120,0,28087,Kris Blanks,75.09,440,586
2012,121,0,1249,John Daly,75.07,268,357
2012,121,0,27120,Troy Matteson,75.07,518,690
2012,123,0,2206,David Toms,75.04,424,565
2012,124,0,28093,Miguel Angel Carballo,74.86,393,525
2012,124,0,28500,Martin Flores,74.86,521,696
2012,126,0,8725,Tom Gillis,74.78,516,690
2012,127,0,28308,Troy Kelly,74.73,340,455
2012,128,0,29926,Danny Lee,74.67,395,529
2012,129,0,21407,Arjun Atwal,74.56,463,621
2012,130,0,20229,Stewart Cink,74.55,372,499
2012,131,0,27466,Spencer Levin,74.53,471,632
2012,132,0,21753,Brian Davis,74.48,607,815
2012,133,0,23409,James Driscoll,74.47,420,564
2012,134,0,27556,Ted Potter Jr.,74.46,487,654
2012,135,0,1797,Rocco Mediate,74.41,413,555
2012,136,0,1724,Jeff Maggert,74.39,578,777
2012,137,0,26851,Marc Leishman,74.19,480,647
2012,138,0,20104,Ken Duke,74.1,678,915
2012,139,0,24494,Erik Compton,73.95,440,595
2012,140,0,19846,Brian Gay,73.94,556,752
2012,141,0,20098,Stuart Appleby,73.92,479,648
2012,142,0,26331,Charl Schwartzel,73.87,342,463
2012,143,0,25562,Andres Romero,73.86,339,459
2012,144,0,23135,Tim Clark,73.83,443,600
2012,145,0,24024,Zach Johnson,73.69,661,897
2012,146,0,34174,John Huh,73.68,700,950
2012,147,0,22348,Nick O'Hern,73.66,481,653
2012,148,0,26476,Chez Reavie,73.61,583,792
2012,149,0,23621,Rory Sabbatini,73.6,527,716
2012,150,0,24490,George McNeill,73.58,507,689
2012,151,0,27797,Derek Lamely,73.56,331,450
2012,152,0,24138,Ian Poulter,73.53,375,510
2012,153,0,20766,Padraig Harrington,73.52,386,525
2012,154,0,22046,Geoff Ogilvy,73.47,457,622
2012,154,0,30927,Brendon Todd,73.47,421,573
2012,156,0,23541,Ben Crane,73.38,477,650
2012,157,0,23983,Luke Donald,73.36,413,563
2012,158,0,30750,Tommy Gainey,73.32,558,761
2012,159,0,21350,Ryuji Imada,73.28,436,595
2012,160,0,6573,Brandt Jobe,73.22,339,463
2012,161,0,6004,Stephen Ames,72.99,327,448
2012,162,0,8075,Jerry Kelly,72.85,593,814
2012,163,0,24925,Jonathan Byrd,72.6,400,551
2012,164,0,21878,Mark Wilson,72.59,543,748
2012,165,0,30711,Colt Knost,72.37,529,731
2012,166,0,1766,Billy Mayfair,72.29,566,783
2012,167,0,22582,Kyle Thompson,72.26,297,411
2012,168,0,20623,Gavin Coles,72.17,433,600
2012,169,0,21805,Harrison Frazar,72.05,299,415
2012,170,0,30852,Ryo Ishikawa,71.99,257,357
2012,171,0,27644,Brian Harman,71.91,663,922
2012,172,0,24357,K.J. Choi,71.82,451,628
2012,173,0,6036,Scott Dunlap,71.8,331,461
2012,174,0,23903,Stephen Gangluff,71.63,255,356
2012,175,0,31558,J.J. Killeen,71.43,520,728
2012,175,0,10860,Justin Leonard,71.43,450,630
2012,177,0,23542,Tommy Biershenk,71.27,387,543
2012,177,0,20160,Charlie Wi,71.27,526,738
2012,179,0,22371,Aaron Baddeley,71.04,390,549
2012,180,0,29478,Kevin Kisner,70.77,368,520
2012,181,0,11123,Chris Couch,70.76,380,537
2012,182,0,20848,Ángel Cabrera,70.6,281,398
2012,183,0,28259,Sangmoon Bae,70.42,438,622
2012,184,0,25396,Kevin Na,70.29,511,727
2012,185,0,20593,Greg Chalmers,69.95,526,752
2012,185,0,27974,Sung Kang,69.95,398,569
2012,187,0,1941,Tom Pernice Jr.,69.7,345,495
2012,188,0,22961,David Mathis,69.51,472,679
2012,189,0,6251,Chris DiMarco,68.99,525,761
2012,190,0,24663,Y.E. Yang,68.87,365,530
2012,191,0,29222,Billy Hurley III,67.98,380,559
2011,1,0,25804,Bubba Watson,82.83,521,629
2011,2,0,6522,Ernie Els,82.68,482,583
2011,3,0,23548,Bill Lunde,82.42,619,751
2011,4,0,21961,Charles Howell III,81.44,680,835
2011,5,0,27141,J.B. Holmes,81.09,313,386
2011,6,0,12510,Chad Campbell,80.96,693,856
2011,6,0,26758,David Hearn,80.96,574,709
2011,8,0,23621,Rory Sabbatini,80.94,518,640
2011,9,0,28087,Kris Blanks,80.81,640,792
2011,10,0,22405,Justin Rose,80.65,550,682
2011,11,0,26289,Boo Weekley,80.62,466,578
2011,12,0,23353,J.J. Henry,80.49,685,851
2011,13,0,30946,Alex Prugh,80.45,502,624
2011,14,0,31202,William McGirt,80.36,675,840
2011,15,0,29221,Webb Simpson,80.14,678,846
2011,16,0,27933,John Merrick,79.76,473,593
2011,17,0,20645,John Senden,79.68,698,876
2011,18,0,30925,Dustin Johnson,79.65,454,570
2011,19,0,25562,Andres Romero,79.64,481,604
2011,20,0,24781,Hunter Mahan,79.62,625,785
2011,21,0,21209,Sergio Garcia,79.51,392,493
2011,22,0,31557,Jim Herman,79.42,386,486
2011,23,0,24502,Adam Scott,79.28,421,531
2011,24,0,27466,Spencer Levin,79.27,765,965
2011,24,0,22913,John Rollins,79.27,612,772
2011,26,0,31323,Gary Woodland,79.26,596,752
2011,27,0,6573,Brandt Jobe,79.25,699,882
2011,28,0,25457,Alexandre Rocha,79.23,393,496
2011,29,0,2206,David Toms,79.16,585,739
2011,30,0,27797,Derek Lamely,79.15,353,446
2011,31,0,24924,Bill Haas,79.0,647,819
2011,32,0,1810,Phil Mickelson,78.88,452,573
2011,33,0,22378,Trevor Immelman,78.84,570,723
2011,33,0,26679,Kevin Stadler,78.84,555,704
2011,35,0,27064,Jhonattan Vegas,78.72,481,611
2011,36,0,7867,Woody Austin,78.69,384,488
2011,37,0,10885,Robert Allenby,78.66,575,731
2011,38,0,1116,Michael Bradley,78.6,437,556
2011,38,0,33419,Cameron Tringale,78.6,709,902
2011,40,0,6621,Joe Durant,78.54,571,727
2011,41,0,20848,Ángel Cabrera,78.53,278,354
2011,42,0,26300,Matt Jones,78.47,430,548
2011,43,0,30110,Kyle Stanley,78.45,586,747
2011,44,0,30750,Tommy Gainey,78.35,644,822
2011,44,0,1706,Davis Love III,78.35,456,582
2011,44,0,24140,Sean O'Hair,78.35,427,545
2011,47,0,30692,Scott Stallings,78.32,484,618
2011,48,0,22371,Aaron Baddeley,78.25,457,584
2011,49,0,27330,Josh Teater,78.12,657,841
2011,50,0,23983,Luke Donald,78.11,471,603
2011,51,0,30926,Chris Kirk,78.1,535,685
2011,52,0,24358,Robert Garrigus,78.08,481,616
2011,53,0,23623,Bo Van Pelt,78.0,624,800
2011,54,0,20766,Padraig Harrington,77.98,340,436
2011,54,0,26476,Chez Reavie,77.98,673,863
2011,56,0,25900,Lucas Glover,77.94,491,630
2011,57,0,27095,Nick Watney,77.88,486,624
2011,58,0,29420,Billy Horschel,77.86,496,637
2011,59,0,12716,Charley Hoffman,77.84,604,776
2011,60,0,29718,Anthony Kim,77.61,364,469
2011,61,0,20070,Matt Bettencourt,77.56,515,664
2011,62,0,10809,Jim Furyk,77.51,634,818
2011,63,0,9011,David Duval,77.48,375,484
2011,64,0,28679,Fabián Gómez,77.4,517,668
2011,65,0,25818,Scott Piercy,77.38,455,588
2011,66,0,22293,Heath Slocum,77.36,714,923
2011,67,0,23497,Tag Ridings,77.33,498,644
2011,68,0,10733,Kent Jones,77.22,505,654
2011,68,0,23108,Matt Kuchar,77.22,617,799
2011,70,0,25345,Carl Pettersson,77.19,626,811
2011,71,0,28158,Steve Marino,77.13,499,647
2011,72,0,27963,Chris Stroud,77.1,542,703
2011,73,0,31193,Jim Renner,77.07,363,471
2011,74,0,6527,Steve Stricker,77.06,467,606
2011,75,0,20572,Rod Pampling,77.05,460,597
2011,76,0,21753,Brian Davis,76.87,791,1029
2011,77,0,26851,Marc Leishman,76.82,507,660
2011,78,0,23788,D.J. Trahan,76.81,583,759
2011,79,0,25572,Graeme McDowell,76.77,337,439
2011,80,0,23320,Ryan Palmer,76.71,461,601
2011,81,0,23638,Brendon de Jonge,76.69,691,901
2011,82,0,33141,Keegan Bradley,76.68,572,746
2011,83,0,10860,Justin Leonard,76.64,571,745
