YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
2018,6,33769,Thanyakorn Khrongpha,507753.24,0.0,0.0,0.0
2018,0,26908,Yuta Ikeda,474707.75,0.0,0.0,0.0
2018,-2,33870,Ashun Wu,439364.54,0.0,0.0,0.0
2018,-1,29908,C.T. Pan,412500.0,0.0,0.0,0.0
2018,0,32775,Shugo Imahira,371856.76,0.0,0.0,0.0
2018,8,26851,Marc Leishman,298800.0,0.0,0.0,0.0
2018,3,45526,Abraham Ancer,283365.0,0.0,0.0,0.0
2018,5,31646,Emiliano Grillo,281340.0,0.0,0.0,0.0
2018,-5,47056,Rikuya Hoshino,267670.65,0.0,0.0,0.0
2018,11,28089,Jason Day,254700.0,0.0,0.0,0.0
2018,0,26435,Angelo Que,229468.88,0.0,0.0,0.0
2018,4,33399,Adam Hadwin,209880.0,0.0,0.0,0.0
2018,-1,39058,Lucas Herbert,207567.21,0.0,0.0,0.0
2018,-5,21498,Hideto Tanihara,204096.22,0.0,0.0,0.0
2018,2,28938,Justin Harding,201801.12,0.0,0.0,0.0
2018,83,20698,Adilson da Silva,198395.05,0.0,0.0,0.0
2018,11,26328,Shaun Norris,162369.35,0.0,0.0,0.0
2018,14,34542,Rattanon Wannasrichan,152544.0,0.0,0.0,0.0
2018,17,27747,Hiroshi Iwata,128798.9,0.0,0.0,0.0
2018,82,24663,Y.E. Yang,116497.08,0.0,0.0,0.0
2018,2,33948,Byeong Hun An,114412.5,0.0,0.0,0.0
2018,56,28320,Yuta Kinoshita,108969.24,0.0,0.0,0.0
2018,7,34168,Soomin Lee,108570.19,0.0,0.0,0.0
2018,8,29376,Atomu Shigenaga,104554.06,0.0,0.0,0.0
2018,5,23802,Brad Kennedy,103768.8,0.0,0.0,0.0
2018,0,28670,Wonjoon Lee,99125.88,0.0,0.0,0.0
2018,-10,33125,Jaewoong Eom,91000.0,0.0,0.0,0.0
2018,34,29469,Ryuji Masaoka,85806.0,0.0,0.0,0.0
2018,5,33227,Hyun-woo Ryu,82700.75,0.0,0.0,0.0
2018,0,27784,Wen-Tang Lin,80750.0,0.0,0.0,0.0
2018,47,20594,David Bransdon,76283.04,0.0,0.0,0.0
2018,31,35912,Haydn Porteous,75833.32,0.0,0.0,0.0
2018,13,37455,Si Woo Kim,75768.75,0.0,0.0,0.0
2018,32,36514,Yuki Inamori,75390.78,0.0,0.0,0.0
2018,16,26329,Louis Oosthuizen,74542.5,0.0,0.0,0.0
2018,18,26331,Charl Schwartzel,72471.44,0.0,0.0,0.0
2018,93,33232,Sang-hee Lee,69940.61,0.0,0.0,0.0
2018,-30,29330,Park Sang-eon,69356.15,0.0,0.0,0.0
2018,-4,47239,Phachara Khongwatmai,68965.82,0.0,0.0,0.0
2018,17,28258,K.T. Kim,67405.8,0.0,0.0,0.0
2018,89,26444,Juvic Pagunsan,62749.28,0.0,0.0,0.0
2018,5,31569,Jason Scrivener,62258.69,0.0,0.0,0.0
2018,11,20721,Darren Fichardt,61937.52,0.0,0.0,0.0
2018,51,20939,Keiichiro Fukabori,57530.55,0.0,0.0,0.0
2018,29,39958,Jeunghun Wang,57523.32,0.0,0.0,0.0
2018,114,32813,Shota Akiyoshi,56375.37,0.0,0.0,0.0
2018,-4,34500,Ryosuke Kinoshita,55483.5,0.0,0.0,0.0
2018,0,46673,Tomoyo Ikemura,55247.46,0.0,0.0,0.0
2018,18,20940,Kenichi Kuboya,54268.65,0.0,0.0,0.0
2018,84,28937,George Coetzee,54226.75,0.0,0.0,0.0
2018,-29,40006,Erik van Rooyen,52844.51,0.0,0.0,0.0
2018,12,31395,Yosuke Asaji,52636.4,0.0,0.0,0.0
2018,97,31670,Matthew Griffin,52385.84,0.0,0.0,0.0
2018,23,47906,Austin Connelly,47902.93,0.0,0.0,0.0
2018,0,20218,Shingo Katayama,47627.96,0.0,0.0,0.0
2018,0,34554,Jung-gon Hwang,46692.23,0.0,0.0,0.0
2018,0,31016,Tomoharu Otsuki,45951.02,0.0,0.0,0.0
2018,-5,24459,Richard Sterne,44899.03,0.0,0.0,0.0
2018,15,31273,Gavin Kyle Green,43444.72,0.0,0.0,0.0
2018,5,24502,Adam Scott,42965.0,0.0,0.0,0.0
2018,50,31094,Masatsugu Fujishima,42903.0,0.0,0.0,0.0
2018,50,28055,Tatsunori Nukaga,42903.0,0.0,0.0,0.0
2018,50,24577,Katsufumi Okino,42903.0,0.0,0.0,0.0
2018,-44,34126,Scott Vincent,42873.16,0.0,0.0,0.0
2018,95,29936,Ryan Fox,42286.19,0.0,0.0,0.0
2018,18,35296,Haotong Li,40413.88,0.0,0.0,0.0
2018,83,37249,Ryuko Tokimatsu,39668.11,0.0,0.0,0.0
2018,82,34656,Mikumu Horikawa,39422.85,0.0,0.0,0.0
2018,0,35629,Heung-Chol Joo,38250.0,0.0,0.0,0.0
2018,-34,37076,Marcelo Rozo,37143.75,0.0,0.0,0.0
2018,-22,51610,Sangpil Yoon,36400.0,0.0,0.0,0.0
2018,-22,45404,Sung-ho Yun,36400.0,0.0,0.0,0.0
2018,17,34534,Daisuke Matsubara,35564.66,0.0,0.0,0.0
2018,86,45166,Yujiro Ohori,35384.32,0.0,0.0,0.0
2018,26,29939,Fabrizio Zanotti,34434.18,0.0,0.0,0.0
2018,23,22080,Prayad Marksaeng,33514.64,0.0,0.0,0.0
2018,13,37092,Hyung-Sung Kim,33340.53,0.0,0.0,0.0
2018,72,34680,Masaru Takahashi,32402.72,0.0,0.0,0.0
2018,-10,23725,Brendan Jones,31878.0,0.0,0.0,0.0
2018,0,21284,Hiroyuki Fujita,31871.75,0.0,0.0,0.0
2018,-45,51349,Nico Echavarria,31500.0,0.0,0.0,0.0
2018,-1,33220,Jang Dong-Kyu,31133.36,0.0,0.0,0.0
2018,-9,45522,Christiaan Bezuidenhout,30983.04,0.0,0.0,0.0
2018,0,36521,Young-han Song,30419.74,0.0,0.0,0.0
2018,0,28125,Josh Geary,29906.49,0.0,0.0,0.0
2018,0,27929,Shiv Kapur,29750.0,0.0,0.0,0.0
2018,7,29974,Branden Grace,28860.0,0.0,0.0,0.0
2018,62,21187,Hidemasa Hoshino,28602.0,0.0,0.0,0.0
2018,1,50811,Brian Jung,28570.8,0.0,0.0,0.0
2018,0,24457,Jaco Van Zyl,27950.79,0.0,0.0,0.0
2018,0,24461,Thomas Aiken,26057.9,0.0,0.0,0.0
2018,68,27140,Justin Walters,26013.54,0.0,0.0,0.0
2018,0,37446,Jacques Kruyswijk,25365.07,0.0,0.0,0.0
2018,66,33115,Jinho Choi,25213.07,0.0,0.0,0.0
2018,39,47238,Jazz Janewattananond,24502.96,0.0,0.0,0.0
2018,0,34541,Poom Saksansin,23568.61,0.0,0.0,0.0
2018,21,26341,Wade Ormsby,23413.33,0.0,0.0,0.0
2018,0,33560,Tung HSIEH,23375.0,0.0,0.0,0.0
2018,61,27081,Seunghyuk Kim,22559.55,0.0,0.0,0.0
2018,0,46798,Anthony Quayle,22048.35,0.0,0.0,0.0
2018,8,29926,Danny Lee,21500.0,0.0,0.0,0.0
2018,0,25067,Lu Wei-chih,21240.91,0.0,0.0,0.0
2018,-88,30005,Neil Schietekat,20933.59,0.0,0.0,0.0
2018,0,25203,SSP Chawrasia,20696.61,0.0,0.0,0.0
2018,-3,32410,Tomohiro Umeyama,20512.8,0.0,0.0,0.0
2018,0,35114,Koichi Kitamura,20352.46,0.0,0.0,0.0
2018,40,37008,Danthai Boonma,20165.5,0.0,0.0,0.0
2018,0,20773,Taichi Teshima,20099.14,0.0,0.0,0.0
2018,-22,40251,Young-Woon Kim,20020.0,0.0,0.0,0.0
2018,-85,24695,Dongha Lee,20020.0,0.0,0.0,0.0
2018,16,35261,Miguel Tabuena,19958.78,0.0,0.0,0.0
2018,0,29294,Ho Sung Choi,19797.78,0.0,0.0,0.0
2018,-56,36724,Augusto Núñez,19757.5,0.0,0.0,0.0
2018,-3,27619,Ben Leong,19498.16,0.0,0.0,0.0
2018,0,28542,Shintaro Kobayashi,19068.0,0.0,0.0,0.0
2018,0,39560,Koki Shiomi,19068.0,0.0,0.0,0.0
2018,0,30798,Yoshitaka Takeya,19068.0,0.0,0.0,0.0
2018,42,25883,Kyung-Nam Kang,18786.59,0.0,0.0,0.0
2018,-15,28697,Gaganjeet Bhullar,18325.8,0.0,0.0,0.0
2018,0,27118,Toshinori Muto,17784.2,0.0,0.0,0.0
2018,26,32815,Masahiro Kawamura,17737.76,0.0,0.0,0.0
2018,-27,47078,Travis Smyth,17526.2,0.0,0.0,0.0
2018,0,28783,Sam Brazel,17266.69,0.0,0.0,0.0
2018,0,37454,Whee Kim,17100.0,0.0,0.0,0.0
2018,35,21470,Daisuke Maruyama,16506.16,0.0,0.0,0.0
2018,0,29806,Hung Chien-yao,16452.53,0.0,0.0,0.0
2018,0,23783,Felipe Aguilar,15791.71,0.0,0.0,0.0
2018,0,34300,Daijiro Izumida,15583.89,0.0,0.0,0.0
2018,0,24580,Rahil Gangjee,15444.32,0.0,0.0,0.0
2018,-59,47079,Harrison Endycott,15400.0,0.0,0.0,0.0
2018,0,22032,Tomohiro Kondo,15209.49,0.0,0.0,0.0
2018,0,23913,Masanori Kobayashi,15171.9,0.0,0.0,0.0
2018,-28,36529,Seung-taek Lee,14833.0,0.0,0.0,0.0
2018,-28,25135,Kwon Myung-ho,14833.0,0.0,0.0,0.0
2018,12,46154,Yi Keun Chang,14827.5,0.0,0.0,0.0
2018,0,25132,Cho Min-jun,14627.15,0.0,0.0,0.0
2018,0,32816,Satoshi Kodaira,14153.15,0.0,0.0,0.0
2018,0,22075,Ricardo Gonzalez,13934.12,0.0,0.0,0.0
2018,0,30978,Kiradech Aphibarnrat,13726.61,0.0,0.0,0.0
2018,0,23063,Scott Hend,13726.61,0.0,0.0,0.0
2018,11,25562,Andres Romero,13726.61,0.0,0.0,0.0
2018,0,29078,Chan Shih-chang,13466.42,0.0,0.0,0.0
2018,0,46270,Takashi Ogiso,13346.92,0.0,0.0,0.0
2018,-34,39299,Rafael Becker,12600.0,0.0,0.0,0.0
2018,0,24039,Prom Meesawat,12474.1,0.0,0.0,0.0
2018,-16,49481,Tae Hee Lee,12376.0,0.0,0.0,0.0
2018,0,24321,Kodai Ichihara,12296.81,0.0,0.0,0.0
2018,0,29378,Daisuke Kataoka,12086.82,0.0,0.0,0.0
2018,0,37034,Shohei Karimata,11974.2,0.0,0.0,0.0
2018,0,29833,Yoshinori Fujimoto,11970.26,0.0,0.0,0.0
2018,-36,25870,Alex Haindl,11908.68,0.0,0.0,0.0
2018,0,1709,Chien Soon Lu,11581.25,0.0,0.0,0.0
2018,0,29907,Josh Younger,11581.25,0.0,0.0,0.0
2018,0,29229,Jun-won Park,11319.16,0.0,0.0,0.0
2018,0,35323,Junsung Kim,11087.5,0.0,0.0,0.0
2018,0,35778,Kazuki Higa,10675.8,0.0,0.0,0.0
2018,-72,28111,Jake Roos,10327.05,0.0,0.0,0.0
2018,-16,34169,Lee Dong-Min,10192.0,0.0,0.0,0.0
2018,-16,30768,Yoon Jung-ho,10192.0,0.0,0.0,0.0
2018,0,33605,Gunn Charoenkul,9853.36,0.0,0.0,0.0
2018,0,26418,Adam Bland,9589.77,0.0,0.0,0.0
2018,0,28751,Andrew Dodt,9589.77,0.0,0.0,0.0
2018,0,24034,Kazuhiro Yamashita,9415.46,0.0,0.0,0.0
2018,0,51336,Maverick Antcliff,8953.33,0.0,0.0,0.0
2018,0,35880,Jake Higginbottom,8953.33,0.0,0.0,0.0
2018,0,46248,Tirawat Kaewsiribandt,8953.33,0.0,0.0,0.0
2018,0,20686,Jeev Milkha Singh,8953.33,0.0,0.0,0.0
2018,-120,32979,Jacques Blaauw,8672.0,0.0,0.0,0.0
2018,0,26507,I J Jang,8647.8,0.0,0.0,0.0
2018,0,47139,Andres Gallegos,8400.0,0.0,0.0,0.0
2018,0,29303,Hur In-hoi,8012.66,0.0,0.0,0.0
2018,0,36337,Junseok Lee,8008.0,0.0,0.0,0.0
2018,-105,39852,Doyeob Mun,8008.0,0.0,0.0,0.0
2018,0,46684,Song-Gyu Yoo,8008.0,0.0,0.0,0.0
2018,-123,31681,Louis de Jager,7888.25,0.0,0.0,0.0
2018,0,24748,WC Liang,7650.0,0.0,0.0,0.0
2018,0,34632,Choi Min-Chel,7650.0,0.0,0.0,0.0
2018,0,29930,Mike Hendry,7275.47,0.0,0.0,0.0
2018,0,22919,Shigeru Nonaka,7232.03,0.0,0.0,0.0
2018,0,35477,Yushi Ito,7207.2,0.0,0.0,0.0
2018,0,26799,Toru Nakajima,7207.2,0.0,0.0,0.0
2018,0,24080,Scott Strange,7207.2,0.0,0.0,0.0
2018,0,34302,Narutoshi Yamaoka,6984.6,0.0,0.0,0.0
2018,0,52190,Chi Huang,6970.0,0.0,0.0,0.0
2018,0,22113,Wen-Teh Lu,6970.0,0.0,0.0,0.0
2018,-26,51348,Santiago Gomez,6836.67,0.0,0.0,0.0
2018,0,20638,Jason Norris,6737.36,0.0,0.0,0.0
2018,0,31289,Benjamín Alvarado,6503.0,0.0,0.0,0.0
2018,0,35265,Jin-sung Kim,6370.0,0.0,0.0,0.0
2018,0,35361,Jeong-ho Park,6370.0,0.0,0.0,0.0
2018,0,31109,Richard Lee,6318.33,0.0,0.0,0.0
2018,0,22275,Terry Pilkadaris,6318.33,0.0,0.0,0.0
2018,0,22110,Thaworn Wiratchant,6318.33,0.0,0.0,0.0
2018,0,20935,Toru Taniguchi,6153.41,0.0,0.0,0.0
2018,0,29377,Tatsuya Kodai,6092.24,0.0,0.0,0.0
2018,-36,51354,Gonzalo Rubio,6081.25,0.0,0.0,0.0
2018,0,34235,Shunya Takeyasu,5972.56,0.0,0.0,0.0
2018,0,32105,Nicholas Fung,5950.0,0.0,0.0,0.0
2018,0,25025,Lin Wen-ko,5950.0,0.0,0.0,0.0
2018,0,45847,JC Ritchie,5915.73,0.0,0.0,0.0
2018,0,34707,Siddikur Rahman,5782.72,0.0,0.0,0.0
2018,0,33089,Ajeetesh Sandhu,5782.72,0.0,0.0,0.0
2018,0,36735,Jorge Fernández Valdés,5643.75,0.0,0.0,0.0
2018,-89,29334,Jaco Ahlers,5627.17,0.0,0.0,0.0
2018,0,25457,Alexandre Rocha,5425.0,0.0,0.0,0.0
2018,0,30008,Jbe' Kruger,5387.32,0.0,0.0,0.0
2018,0,34628,K.P. Lin,5338.0,0.0,0.0,0.0
2018,0,39113,Shubhankar Sharma,5338.0,0.0,0.0,0.0
2018,0,27013,Maochang Sung,5338.0,0.0,0.0,0.0
2018,0,46185,Ignacio Marino,5337.5,0.0,0.0,0.0
2018,-61,33939,Daniel Greene,5204.21,0.0,0.0,0.0
2018,-142,27302,Garth Mulroy,5076.54,0.0,0.0,0.0
2018,0,39934,KIM In-ho,5050.5,0.0,0.0,0.0
2018,0,32798,Seong-Yong Kim,5050.5,0.0,0.0,0.0
2018,-123,35834,Hyungjoon Lee,5050.5,0.0,0.0,0.0
2018,0,29318,Han Min-kyu,5050.5,0.0,0.0,0.0
2018,0,22115,Mardan Mamat,5015.0,0.0,0.0,0.0
2018,0,29022,Netipong Sritonginn,4930.0,0.0,0.0,0.0
2018,-134,24463,Trevor Fisher Jr,4904.84,0.0,0.0,0.0
2018,0,32182,Juan Pablo Luna,4812.5,0.0,0.0,0.0
2018,0,30852,Ryo Ishikawa,4778.04,0.0,0.0,0.0
2018,0,35752,Mikiya Akutsu,4767.0,0.0,0.0,0.0
2018,0,33689,Jinichiro Kozuma,4767.0,0.0,0.0,0.0
2018,0,32797,Sanghyun Park,4767.0,0.0,0.0,0.0
2018,0,40233,Peng Hung-ching,4717.5,0.0,0.0,0.0
2018,0,22404,Titch Moore,4651.91,0.0,0.0,0.0
2018,0,36391,Ricardo Celia,4375.0,0.0,0.0,0.0
2018,0,33218,Jin-jae Byun,4277.0,0.0,0.0,0.0
2018,0,36487,Go-woong Choi,4277.0,0.0,0.0,0.0
2018,-211,39853,Tae-woo KIM,4277.0,0.0,0.0,0.0
2018,0,21339,Keith Horne,3880.8,0.0,0.0,0.0
2018,0,23821,Yusaku Miyazato,3522.77,0.0,0.0,0.0
2018,0,47970,Sungmin Cho,3245.66,0.0,0.0,0.0
2018,0,39957,In-sung KO,3245.66,0.0,0.0,0.0
2018,0,52438,Sukwoan Ko,3245.66,0.0,0.0,0.0
2018,-114,34352,Sungyeol Kwon,3245.66,0.0,0.0,0.0
2018,0,34031,Dong Seop Maeng,3245.66,0.0,0.0,0.0
2018,-197,30872,Hyowon Park,3245.66,0.0,0.0,0.0
2018,0,33230,Jun-sub Park,3245.66,0.0,0.0,0.0
2018,0,49022,Yoseop Seo,3245.66,0.0,0.0,0.0
2018,0,28521,Ryutaro Nagano,3192.6,0.0,0.0,0.0
2018,0,39048,Rodrigo Lee,3062.5,0.0,0.0,0.0
2018,0,38991,Alejandro Tosti,2975.0,0.0,0.0,0.0
2018,0,49460,Herman Loubser,2927.68,0.0,0.0,0.0
2018,0,31115,Michio Matsumura,2910.26,0.0,0.0,0.0
2018,0,33908,Taihei Sato,2910.26,0.0,0.0,0.0
2018,-132,52397,Ruan Conradie,2906.09,0.0,0.0,0.0
2018,0,33017,Keenan Davidse,2844.18,0.0,0.0,0.0
2018,-91,20802,Jean Hugo,2836.67,0.0,0.0,0.0
2018,-100,33023,Ockert Strydom,2824.06,0.0,0.0,0.0
2018,0,31561,Ippei Koike,2716.56,0.0,0.0,0.0
2018,0,52167,Ren Takeuchi,2671.36,0.0,0.0,0.0
2018,0,34133,Yosuke Tsukada,2671.36,0.0,0.0,0.0
2018,-135,46724,Jeongwoo Ham,2593.5,0.0,0.0,0.0
2018,-135,35304,Lee Han-gu,2593.5,0.0,0.0,0.0
2018,0,24690,Jung Ji-ho,2593.5,0.0,0.0,0.0
2018,0,32235,Gi-Whan Kim,2593.5,0.0,0.0,0.0
2018,0,29781,Byungmin Cho,2546.48,0.0,0.0,0.0
2018,0,33798,Chunkang Hung,2500.0,0.0,0.0,0.0
2018,0,28143,Chapchai Nirat,2500.0,0.0,0.0,0.0
2018,0,39216,CJ Plessis,2469.67,0.0,0.0,0.0
2018,0,36778,Hirotaka Ashizawa,2439.36,0.0,0.0,0.0
2018,0,32689,Hirotaro Naito,2439.36,0.0,0.0,0.0
2018,-186,36351,Pieter Moolman,2421.53,0.0,0.0,0.0
2018,0,34171,Jeonghyeob Hyun,2293.2,0.0,0.0,0.0
2018,0,33963,Yang Ji-ho,2293.2,0.0,0.0,0.0
2018,0,50071,Jaejin Lee,2293.2,0.0,0.0,0.0
2018,-146,39904,Ji-hoon Lee,2293.2,0.0,0.0,0.0
2018,0,39881,Seo-hyun Yeom,2293.2,0.0,0.0,0.0
2018,0,28092,D.H. Lee,2217.6,0.0,0.0,0.0
2018,0,49736,Victor Lange,2181.71,0.0,0.0,0.0
2018,0,35741,Jae-Min Hwang,2165.8,0.0,0.0,0.0
2018,0,36820,Steven Lecuyer,2153.26,0.0,0.0,0.0
2018,0,28083,Andrew Curlewis,2143.48,0.0,0.0,0.0
2018,0,36513,Masashi Hidaka,2115.96,0.0,0.0,0.0
2018,0,32293,Konosuke Nakazato,2115.96,0.0,0.0,0.0
2018,0,48978,Osang Kwon,2093.0,0.0,0.0,0.0
2018,0,45356,Eun-ho YOUM,2093.0,0.0,0.0,0.0
2018,0,39961,Back-jun An,2079.0,0.0,0.0,0.0
2018,0,20808,Vaughn Groenewald,2078.62,0.0,0.0,0.0
2018,0,34225,Lee Jung-hwan,2038.4,0.0,0.0,0.0
2018,0,52107,Heehyun Cha,1983.8,0.0,0.0,0.0
2018,0,29312,Son Joon-eob,1983.8,0.0,0.0,0.0
2018,0,35628,Byung-Jun Kim,1983.8,0.0,0.0,0.0
2018,0,23612,Doug McGuigan,1975.34,0.0,0.0,0.0
2018,0,49463,Andre Nel,1972.17,0.0,0.0,0.0
2018,0,33223,Chang-won Han,1929.2,0.0,0.0,0.0
2018,0,27981,Kwon-il Kang,1929.2,0.0,0.0,0.0
2018,0,34661,Sangyeop Lee,1929.2,0.0,0.0,0.0
2018,0,25534,Clodomiro Carranza,1901.18,0.0,0.0,0.0
2018,0,45729,Drew Nesbitt,1901.17,0.0,0.0,0.0
2018,-173,29136,Innchoon Hwang,1883.7,0.0,0.0,0.0
2018,0,46727,Park Sung-bin,1883.7,0.0,0.0,0.0
2018,0,49464,Michael Palmer,1872.36,0.0,0.0,0.0
2018,0,35739,Bong-Sub Kim,1856.4,0.0,0.0,0.0
2018,0,39943,Woosuk Hwang,1838.2,0.0,0.0,0.0
2018,0,33155,James Allenby,1821.46,0.0,0.0,0.0
2018,-216,52272,Seounghui Nam,1820.0,0.0,0.0,0.0
2018,0,35181,Daniel van Tonder,1769.62,0.0,0.0,0.0
2018,-142,22328,Marc Cayeux,1769.17,0.0,0.0,0.0
2018,0,36743,Santiago Bauni,1767.5,0.0,0.0,0.0
2018,0,49180,Jacques de Villiers,1749.51,0.0,0.0,0.0
2018,0,28109,Colin Nel,1744.4,0.0,0.0,0.0
2018,0,50533,Luke Jerling,1688.07,0.0,0.0,0.0
2018,0,39257,Juan Carlos Serrano,1646.75,0.0,0.0,0.0
2018,0,36732,Guilherme Oda,1596.88,0.0,0.0,0.0
2018,0,52398,Estiaan Conradie,1465.68,0.0,0.0,0.0
2018,0,45795,Callum Mowat,1465.68,0.0,0.0,0.0
2018,0,27576,Anton Haig,1451.19,0.0,0.0,0.0
2018,0,32074,Wynand Dingle,1446.22,0.0,0.0,0.0
2018,0,35225,Brandon Stone,1382.49,0.0,0.0,0.0
2018,0,22402,Ulrich Van den Berg,1319.14,0.0,0.0,0.0
2018,0,35239,Álvaro José Arizabaleta,1281.82,0.0,0.0,0.0
2018,0,45985,Jacobus Prinsloo,1239.48,0.0,0.0,0.0
2018,0,35213,Andrés Echavarría,1229.38,0.0,0.0,0.0
2018,0,28860,Daniel Barbetti,1161.81,0.0,0.0,0.0
2018,0,48824,Ally Tidcombe,1161.81,0.0,0.0,0.0
2018,0,54420,Louis Albertse,1124.1,0.0,0.0,0.0
2018,0,47759,Mathinus Viljoen,1121.71,0.0,0.0,0.0
2018,0,49465,Albert Venter,1094.95,0.0,0.0,0.0
2018,0,30007,Heinrich Bruiners,1082.69,0.0,0.0,0.0
2018,0,29215,Rhys West,1082.69,0.0,0.0,0.0
2018,0,20704,Wallie Coetsee,1067.5,0.0,0.0,0.0
2018,0,31683,Tyrone Ferreira,1030.21,0.0,0.0,0.0
2018,0,45858,Russell Budd,1007.71,0.0,0.0,0.0
2018,0,34136,Armando Favela,1007.71,0.0,0.0,0.0
2018,0,24626,Daniel Alfredo Vancsik,1007.71,0.0,0.0,0.0
2018,0,36729,Felipe Navarro,1007.7,0.0,0.0,0.0
2018,0,33013,Jake Redman,990.55,0.0,0.0,0.0
2018,0,35173,Allan Versfeld,943.16,0.0,0.0,0.0
2018,0,39859,Cristobal Del Solar,918.75,0.0,0.0,0.0
2018,0,45578,Matias Simaski,918.75,0.0,0.0,0.0
2018,0,49117,Isidro Benitez,910.0,0.0,0.0,0.0
2018,0,39043,Juan Carlos Benitez,910.0,0.0,0.0,0.0
2018,0,32922,Horacio León,910.0,0.0,0.0,0.0
2018,0,55031,Franklin Manchest,909.65,0.0,0.0,0.0
2018,0,49536,Jason Viljoen,897.18,0.0,0.0,0.0
2018,0,22400,Hennie Otto,894.03,0.0,0.0,0.0
2018,0,25504,Rafael Barcellos,857.5,0.0,0.0,0.0
2018,0,37361,Joaquin Lolas,813.75,0.0,0.0,0.0
2018,0,31599,Maximiliano Godoy,787.5,0.0,0.0,0.0
2018,0,29204,Merrick Bremner,768.0,0.0,0.0,0.0
2018,0,45523,Thriston Lawrence,768.0,0.0,0.0,0.0
2018,0,36344,Michael Hollick,759.58,0.0,0.0,0.0
2018,-206,49462,Cameron Moralee,759.58,0.0,0.0,0.0
2018,0,30736,Oscar Fraustro,739.38,0.0,0.0,0.0
2018,0,35231,Leandro Marelli,730.63,0.0,0.0,0.0
2018,0,35911,Ruan de Smidt,720.16,0.0,0.0,0.0
2018,0,51562,Kyle McClatchie,720.16,0.0,0.0,0.0
2018,0,46699,Rourke Van der Spuy,720.16,0.0,0.0,0.0
2018,0,36936,Roberto Rodriguez Cacho,704.37,0.0,0.0,0.0
2018,0,34391,Mathias Eggenberger,700.69,0.0,0.0,0.0
2018,0,45569,Marcos Montenegro,695.63,0.0,0.0,0.0
2018,0,54473,Gaston Bertinotti,695.36,0.0,0.0,0.0
2018,0,37254,Juan Alvarez,678.13,0.0,0.0,0.0
2018,0,35946,Willy Pumarol,678.13,0.0,0.0,0.0
2018,0,29938,Alan Wagner,678.12,0.0,0.0,0.0
2018,0,29975,Christiaan Basson,622.91,0.0,0.0,0.0
2018,0,34390,Greg Baumann,599.39,0.0,0.0,0.0
2018,0,54986,Erhard Lambrechts,578.49,0.0,0.0,0.0
2018,0,29706,Toto Thimba,578.49,0.0,0.0,0.0
2018,0,55043,Hayden Griffiths,545.61,0.0,0.0,0.0
2018,0,29971,Lyle Rowe,498.8,0.0,0.0,0.0
2018,0,47242,Jason Smith,498.8,0.0,0.0,0.0
2018,0,28147,Charl Coetzee,476.72,0.0,0.0,0.0
2018,0,30013,Bennie van der Merwe,476.72,0.0,0.0,0.0
2018,0,47497,Hendrik Du Plessis,476.42,0.0,0.0,0.0
2018,0,27997,Chris Swanepoel,476.42,0.0,0.0,0.0
2018,0,49457,Jade Buitendag,432.93,0.0,0.0,0.0
2018,0,27518,James Kamte,432.93,0.0,0.0,0.0
2018,0,39221,Desne van den Bergh,397.34,0.0,0.0,0.0
2018,0,50673,Martin Rohwer,383.69,0.0,0.0,0.0
2018,0,28939,Derick Petersen,367.69,0.0,0.0,0.0
2018,0,49459,Teaghan Gauche,355.83,0.0,0.0,0.0
2018,0,54987,David McIntyre,318.75,0.0,0.0,0.0
2018,0,55601,Callum Davison,52.47,0.0,0.0,0.0
2017,0,32839,Hideki Matsuyama,9.21,469.62,-199.79,280.02
2017,0,28089,Jason Day,6.35,253.94,-284.65,102.01
2017,0,24502,Adam Scott,4.34,195.43,-157.77,71.66
2017,0,26329,Louis Oosthuizen,4.26,208.88,-118.36,151.14
2017,0,26851,Marc Leishman,3.89,202.49,-86.22,171.02
2017,0,26331,Charl Schwartzel,3.64,178.36,-110.65,97.54
2017,0,29974,Branden Grace,3.08,160.26,-139.56,75.74
2017,0,37455,Si Woo Kim,3.03,157.47,-65.7,105.1
2017,0,27064,Jhonattan Vegas,2.98,155.21,-52.52,107.52
2017,0,33399,Adam Hadwin,2.6,134.96,-42.73,130.39
2017,0,31646,Emiliano Grillo,2.38,123.6,-105.89,46.92
2017,0,21498,Hideto Tanihara,2.37,123.42,-62.38,65.82
2017,0,26908,Yuta Ikeda,2.16,112.44,-76.13,26.11
2017,0,35296,Haotong Li,2.05,106.57,-34.04,78.32
2017,0,33948,Byeong Hun An,2.0,103.83,-90.2,60.59
2017,0,31420,Anirban Lahiri,1.89,98.47,-60.54,66.15
2017,0,39958,Jeunghun Wang,1.81,94.06,-61.17,47.22
2017,0,29970,Dylan Frittelli,1.68,87.27,-31.41,63.18
2017,0,27974,Sung Kang,1.63,84.75,-33.33,73.54
2017,0,29926,Danny Lee,1.6,83.32,-76.4,61.24
2017,0,27436,Graham DeLaet,1.56,71.84,-28.99,61.58
2017,0,23063,Scott Hend,1.5,78.02,-59.57,24.87
2017,0,32816,Satoshi Kodaira,1.49,77.41,-38.15,42.03
2017,0,29936,Ryan Fox,1.45,75.18,-33.52,44.96
2017,0,35506,Mackenzie Hughes,1.43,74.27,-23.89,41.02
2017,0,35225,Brandon Stone,1.41,73.55,-51.6,24.91
