YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE CARRY DIST. YARDS,AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST CARRY EFFICIENCY
2016,0,33399,Adam Hadwin,2.421,276.2,114.094,79,206902645
2016,0,26851,Marc Leishman,2.421,278.5,115.026,55,204702649
2016,0,27214,Kevin Streelman,2.421,270.2,111.579,48,200702726
2016,0,32366,Kevin Chappell,2.42,282.9,116.893,51,223402713
2016,0,27747,Hiroshi Iwata,2.42,273.8,113.129,61,196802658
2016,0,34466,Peter Malnati,2.419,260.9,107.871,56,213602558
2016,0,32640,Troy Merritt,2.419,267.5,110.578,57,221402615
2016,0,35300,Andrew Loupe,2.418,303.5,125.53,58,220502662
2016,0,24494,Erik Compton,2.417,271.1,112.161,45,210302708
2016,0,29222,Billy Hurley III,2.416,263.1,108.913,47,225802526
2016,0,37455,Si Woo Kim,2.416,277.1,114.698,83,203702732
2016,0,29476,Kyle Reifers,2.416,267.8,110.831,91,211702656
2016,0,21961,Charles Howell III,2.415,286.0,118.416,68,209102650
2016,0,21878,Mark Wilson,2.415,259.2,107.31,48,214402555
2016,0,32200,Roberto Castro,2.413,268.5,111.256,79,216702746
2016,0,30927,Brendon Todd,2.411,259.3,107.575,53,216902643
2016,0,27436,Graham DeLaet,2.41,285.0,118.223,53,224702659
2016,0,29725,Tony Finau,2.41,298.1,123.699,66,207002634
2016,0,30163,Henrik Norlander,2.41,272.3,112.988,47,209602604
2016,0,31323,Gary Woodland,2.409,300.6,124.818,61,206402716
2016,0,8075,Jerry Kelly,2.407,255.0,105.918,53,220602614
2016,0,20104,Ken Duke,2.406,258.9,107.583,56,211602673
2016,0,35891,Cameron Smith,2.406,268.7,111.656,40,216802563
2016,0,26329,Louis Oosthuizen,2.405,272.5,113.296,40,211002713
2016,0,36801,Mark Hubbard,2.402,268.9,111.974,77,201402632
2016,0,45526,Abraham Ancer,2.401,256.4,106.782,28,219602565
2016,0,26331,Charl Schwartzel,2.401,284.4,118.441,47,200602646
2016,0,34264,Hudson Swafford,2.401,296.9,123.654,63,208402644
2016,0,40058,Zac Blair,2.399,256.9,107.096,69,213502583
2016,0,25900,Lucas Glover,2.397,277.0,115.578,69,208402685
2016,0,28679,Fabián Gómez,2.396,269.8,112.594,68,217202677
2016,0,33413,Ben Martin,2.396,272.2,113.565,77,210602614
2016,0,22046,Geoff Ogilvy,2.395,272.1,113.589,50,215902612
2016,0,10213,Dicky Pride,2.395,257.2,107.381,42,218902623
2016,0,35532,Tom Hoge,2.394,275.5,115.069,51,218302653
2016,0,28114,Dawie van der Walt,2.394,280.8,117.307,46,203402602
2016,0,31646,Emiliano Grillo,2.392,274.4,114.702,61,211502781
2016,0,25892,Steve Wheatcroft,2.392,267.8,111.98,66,218002567
2016,0,25720,Chad Collins,2.39,262.9,109.986,47,212602698
2016,0,27942,Rob Oppenheim,2.39,269.4,112.727,34,214102712
2016,0,25198,Francesco Molinari,2.389,267.0,111.791,54,209202583
2016,0,34262,Jon Curran,2.387,259.4,108.657,83,220302658
2016,0,26289,Boo Weekley,2.387,267.5,112.077,65,206202643
2016,0,12510,Chad Campbell,2.386,266.0,111.462,72,202502632
2016,0,23638,Brendon de Jonge,2.385,268.7,112.683,55,209402588
2016,0,20691,Greg Owen,2.385,282.5,118.453,61,210002604
2016,0,25572,Graeme McDowell,2.382,264.5,111.058,46,211902578
2016,0,26300,Matt Jones,2.381,278.3,116.865,42,220102548
2016,0,34431,Robert Streb,2.381,276.6,116.158,61,207602617
2016,0,6527,Steve Stricker,2.38,259.9,109.206,41,207102627
2016,0,34265,Will Wilcox,2.38,273.9,115.089,49,176602602
2016,0,20229,Stewart Cink,2.376,278.9,117.369,41,210002658
2016,0,36689,Brooks Koepka,2.375,289.6,121.926,51,202102575
2016,0,33122,Russell Knox,2.372,264.3,111.442,63,201702690
2016,0,34360,Patrick Reed,2.369,280.7,118.504,76,203202729
2016,0,23800,Bryce Molder,2.368,260.4,109.973,67,203502563
2016,0,25364,Paul Casey,2.367,277.7,117.345,42,217402633
2016,0,25834,Daniel Summerhays,2.364,263.8,111.594,68,212702556
2016,0,25686,Jason Dufner,2.359,268.2,113.7,78,195302639
2016,0,31557,Jim Herman,2.357,270.0,114.531,64,205602590
2016,0,30711,Colt Knost,2.356,248.3,105.394,71,210102574
2016,0,27466,Spencer Levin,2.356,256.3,108.77,78,203102578
2016,0,20572,Rod Pampling,2.356,267.8,113.666,32,198602497
2016,0,25274,Steven Bowditch,2.349,275.1,117.147,49,200002660
2016,0,10809,Jim Furyk,2.349,254.8,108.454,36,205702483
2016,0,27064,Jhonattan Vegas,2.347,290.8,123.907,60,214302544
2016,0,37273,Derek Ernst,2.342,283.2,120.893,32,215802471
2016,0,21731,Freddie Jacobson,2.34,263.9,112.752,67,213102484
2016,0,25396,Kevin Na,2.326,261.1,112.252,56,206202567
2016,0,24490,George McNeill,2.315,266.1,114.948,39,198802654
2016,0,20645,John Senden,2.315,272.7,117.799,43,202302551
2016,0,24846,Ricky Barnes,2.302,271.1,117.77,60,196602561
2016,0,21209,Sergio Garcia,2.301,282.6,122.806,18,203302468
2016,0,29974,Branden Grace,2.284,264.5,115.807,36,198102517
2015,0,33448,Justin Thomas,2.56,297.7,116.297,83,225402840
2015,0,6522,Ernie Els,2.548,282.0,110.663,31,236802692
2015,0,23320,Ryan Palmer,2.535,292.1,115.221,55,230302840
2015,0,25493,Nick Taylor,2.533,282.6,111.565,75,230002763
2015,0,28089,Jason Day,2.525,303.5,120.18,53,223002720
2015,0,30925,Dustin Johnson,2.521,305.7,121.26,36,218902736
2015,0,25818,Scott Piercy,2.519,290.6,115.348,74,225002833
2015,0,1706,Davis Love III,2.516,283.8,112.814,36,217502816
2015,0,20157,Retief Goosen,2.513,286.1,113.853,61,207302901
2015,0,32150,Michael Thompson,2.513,282.4,112.357,70,214602827
2015,0,33667,Carlos Ortiz,2.511,289.6,115.315,77,216302846
2015,0,22371,Aaron Baddeley,2.509,295.7,117.868,29,227702652
2015,0,34046,Jordan Spieth,2.508,283.5,113.026,56,220702801
2015,0,33461,Morgan Hoffmann,2.506,284.9,113.673,68,221502708
2015,0,12716,Charley Hoffman,2.502,290.3,116.055,69,224102916
2015,0,27141,J.B. Holmes,2.501,301.6,120.604,55,220102776
2015,0,34409,David Lingmerth,2.501,276.1,110.411,74,219902761
2015,0,24140,Sean O'Hair,2.5,285.9,114.384,55,206002776
2015,0,24358,Robert Garrigus,2.499,294.8,117.944,35,221202767
2015,0,32448,James Hahn,2.499,285.2,114.117,60,230202770
2015,0,2206,David Toms,2.499,254.5,101.862,58,230302667
2015,0,29420,Billy Horschel,2.497,283.2,113.414,72,196702728
2015,0,22056,Cameron Percy,2.496,279.4,111.956,53,222202665
2015,0,26476,Chez Reavie,2.496,272.7,109.239,53,227502696
2015,0,30736,Oscar Fraustro,2.495,276.8,110.933,33,228902622
2015,0,29926,Danny Lee,2.495,273.1,109.456,94,216802812
2015,0,25562,Andres Romero,2.495,284.5,114.033,39,222002654
2015,0,30944,Jason Kokrak,2.494,298.8,119.811,73,215302823
2015,0,27936,Martin Laird,2.493,289.8,116.236,52,218402745
2015,0,28780,Nicholas Thompson,2.493,274.5,110.085,69,223302743
2015,0,34563,Chesson Hadley,2.492,278.9,111.929,69,216202824
2015,0,24781,Hunter Mahan,2.491,278.8,111.924,59,224402703
2015,0,22405,Justin Rose,2.491,291.9,117.195,44,225602732
2015,0,25345,Carl Pettersson,2.488,278.2,111.821,83,217802694
2015,0,30692,Scott Stallings,2.487,285.6,114.845,45,223502925
2015,0,21753,Brian Davis,2.486,261.9,105.343,71,216102686
2015,0,35539,Luke Guthrie,2.486,276.0,111.002,70,223602703
2015,0,27436,Graham DeLaet,2.485,292.4,117.685,45,226602700
2015,0,34099,Harris English,2.485,292.6,117.758,77,222302718
2015,0,30946,Alex Prugh,2.484,287.2,115.646,69,223502738
2015,0,36699,Patrick Rodgers,2.483,298.7,120.281,38,223102663
2015,0,20848,Ángel Cabrera,2.482,290.7,117.102,41,220702831
2015,0,24024,Zach Johnson,2.481,267.2,107.683,74,227302672
2015,0,24357,K.J. Choi,2.48,265.3,107.002,47,228802713
2015,0,23108,Matt Kuchar,2.48,273.9,110.441,70,220102721
2015,0,29223,Sam Saunders,2.48,282.9,114.035,58,214002707
2015,0,33141,Keegan Bradley,2.479,292.5,118.026,65,219202746
2015,0,23548,Bill Lunde,2.479,272.1,109.767,33,233002696
2015,0,29518,Brendan Steele,2.479,292.6,118.05,77,212402682
2015,0,33486,Roger Sloan,2.477,284.2,114.752,34,223302672
2015,0,23541,Ben Crane,2.475,258.9,104.602,45,223702678
2015,0,6567,Vijay Singh,2.475,277.6,112.143,57,219502648
2015,0,26758,David Hearn,2.474,266.9,107.879,83,220602902
2015,0,22046,Geoff Ogilvy,2.474,281.8,113.906,34,224502699
2015,0,25632,Jimmy Walker,2.472,288.6,116.77,51,217902721
2015,0,32839,Hideki Matsuyama,2.469,282.8,114.521,67,220702705
2015,0,32102,Rickie Fowler,2.468,289.6,117.371,48,215502765
2015,0,24924,Bill Haas,2.468,276.8,112.181,66,203402675
2015,0,22293,Heath Slocum,2.468,255.6,103.565,40,228502651
2015,0,10885,Robert Allenby,2.467,271.1,109.897,52,223202704
2015,0,35545,Blayne Barber,2.466,276.1,111.954,55,220102635
2015,0,20771,Steven Alker,2.465,261.8,106.205,50,220802673
2015,0,33419,Cameron Tringale,2.465,268.1,108.732,78,212302693
2015,0,23623,Bo Van Pelt,2.465,276.3,112.066,59,226102744
2015,0,21878,Mark Wilson,2.465,264.0,107.136,69,224902769
2015,0,29720,Andres Gonzales,2.464,285.3,115.789,72,211902778
2015,0,40026,Daniel Berger,2.46,293.8,119.443,48,217302647
2015,0,20766,Padraig Harrington,2.46,280.4,113.974,42,219002630
2015,0,29289,S.Y. Noh,2.459,288.5,117.334,47,223202714
2015,0,23621,Rory Sabbatini,2.459,274.7,111.734,61,214902730
2015,0,27649,Brandt Snedeker,2.459,272.2,110.68,77,222202698
2015,0,27644,Brian Harman,2.457,270.8,110.219,67,220002664
2015,0,29535,Brice Garnett,2.456,271.8,110.672,63,212002809
2015,0,27895,Jonas Blixt,2.455,273.7,111.478,47,216202624
2015,0,27963,Chris Stroud,2.455,267.9,109.137,59,218702672
2015,0,31560,Brian Stuard,2.454,261.1,106.396,78,214002862
2015,0,29479,Scott Brown,2.453,273.9,111.647,69,211802684
2015,0,24925,Jonathan Byrd,2.452,274.0,111.749,44,203802605
2015,0,1810,Phil Mickelson,2.452,289.5,118.089,45,212202824
2015,0,20472,Alex Cejka,2.451,265.1,108.158,70,218902625
2015,0,23353,J.J. Henry,2.451,278.7,113.723,60,213302662
2015,0,26329,Louis Oosthuizen,2.45,280.6,114.521,39,223602723
2015,0,24502,Adam Scott,2.449,295.5,120.676,24,217702627
2015,0,26851,Marc Leishman,2.448,282.8,115.526,48,219802685
2015,0,26596,Ryan Moore,2.448,266.5,108.877,59,211702651
2015,0,25240,D.A. Points,2.448,272.4,111.282,41,220802680
2015,0,29478,Kevin Kisner,2.447,271.8,111.097,91,205502666
2015,0,31193,Jim Renner,2.447,273.1,111.624,50,225002645
2015,0,34174,John Huh,2.446,266.8,109.077,94,211202737
2015,0,28475,Jeff Overton,2.445,269.4,110.181,66,208402663
2015,0,25349,Tim Wilkinson,2.445,263.4,107.739,53,229802706
2015,0,22892,Jason Gore,2.443,275.0,112.597,53,217002683
2015,0,26951,Johnson Wagner,2.443,275.8,112.881,39,215402615
2015,0,25804,Bubba Watson,2.443,301.8,123.522,46,224302733
2015,0,37454,Whee Kim,2.441,272.4,111.595,38,221802677
2015,0,30926,Chris Kirk,2.441,270.7,110.903,50,207002724
2015,0,29476,Kyle Reifers,2.44,273.0,111.901,69,219402758
2015,0,12510,Chad Campbell,2.439,268.4,110.056,83,217102678
2015,0,32200,Roberto Castro,2.439,268.2,109.968,29,219702604
2015,0,32366,Kevin Chappell,2.439,289.0,118.472,48,211402628
2015,0,30852,Ryo Ishikawa,2.439,281.8,115.539,70,204802685
2015,0,29725,Tony Finau,2.438,302.7,124.14,71,215702774
2015,0,34261,Scott Langley,2.438,268.3,110.066,68,216102702
2015,0,25274,Steven Bowditch,2.437,286.7,117.65,78,212102726
2015,0,10860,Justin Leonard,2.437,253.9,104.181,54,219202736
2015,0,33418,Shawn Stefani,2.436,284.5,116.806,80,216402684
2015,0,28307,Matt Every,2.435,276.3,113.479,54,219202655
2015,0,33399,Adam Hadwin,2.435,279.2,114.656,78,211102731
2015,0,34098,Russell Henley,2.434,283.5,116.511,62,216402663
2015,0,25369,Jamie Donaldson,2.433,279.2,114.728,39,199402619
2015,0,29221,Webb Simpson,2.433,271.6,111.643,57,225402671
2015,0,27770,Camilo Villegas,2.433,275.2,113.139,57,211702645
2015,0,24494,Erik Compton,2.432,272.7,112.122,64,220902688
2015,0,25191,Gonzalo Fernandez-Castaño,2.432,278.7,114.575,56,218102613
2015,0,25900,Lucas Glover,2.432,282.9,116.327,63,225702618
2015,0,28132,Tyrone Van Aswegen,2.43,273.4,112.524,32,221802583
2015,0,34262,Jon Curran,2.427,257.6,106.147,63,218802615
2015,0,27933,John Merrick,2.425,265.1,109.333,50,220802620
2015,0,30927,Brendon Todd,2.424,258.9,106.797,72,214702669
2015,0,25892,Steve Wheatcroft,2.424,271.4,111.922,74,204802654
2015,0,20691,Greg Owen,2.423,278.8,115.095,43,219002601
2015,0,27214,Kevin Streelman,2.423,274.2,113.201,73,213002644
2015,0,39977,Max Homa,2.42,284.1,117.382,54,216602708
2015,0,36801,Mark Hubbard,2.42,268.8,111.059,53,218702598
2015,0,31416,Derek Fathauer,2.419,270.8,111.948,60,217002638
2015,0,10809,Jim Furyk,2.419,264.2,109.207,44,218102624
2015,0,35541,John Peterson,2.419,272.0,112.439,81,218502694
2015,0,28500,Martin Flores,2.418,286.6,118.525,80,190002650
2015,0,26289,Boo Weekley,2.418,274.5,113.552,50,204202638
2015,0,24138,Ian Poulter,2.417,269.9,111.673,43,220802652
2015,0,34264,Hudson Swafford,2.417,293.2,121.318,68,207702669
2015,0,31323,Gary Woodland,2.417,292.5,121.041,47,206902815
2015,0,23983,Luke Donald,2.416,265.2,109.763,45,217002694
2015,0,20396,Lee Westwood,2.416,280.4,116.038,33,199802558
2015,0,34130,Sung Joon Park,2.413,268.7,111.375,54,215902602
2015,0,35532,Tom Hoge,2.411,278.3,115.455,58,221002623
2015,0,36689,Brooks Koepka,2.411,295.5,122.568,62,205102661
2015,0,34265,Will Wilcox,2.41,281.2,116.686,32,213702594
2015,0,25364,Paul Casey,2.408,282.4,117.301,51,220802622
2015,0,21961,Charles Howell III,2.408,287.1,119.225,85,209802640
2015,0,8075,Jerry Kelly,2.406,256.8,106.752,58,211802648
2015,0,28259,Sangmoon Bae,2.405,273.0,113.509,77,212502660
2015,0,31557,Jim Herman,2.405,276.6,115.025,65,217402660
2015,0,26331,Charl Schwartzel,2.404,281.6,117.165,34,211602780
2015,0,25834,Daniel Summerhays,2.404,265.2,110.301,68,206402600
2015,0,25198,Francesco Molinari,2.402,265.4,110.475,39,228202548
2015,0,28679,Fabián Gómez,2.401,268.2,111.682,67,217002582
2015,0,34256,Andrew Putnam,2.4,267.2,111.349,49,219702786
2015,0,20229,Stewart Cink,2.399,281.8,117.45,50,210102668
2015,0,26300,Matt Jones,2.398,279.0,116.36,58,217602598
2015,0,32640,Troy Merritt,2.398,273.5,114.038,64,212302651
2015,0,24507,Jason Bohn,2.397,259.7,108.35,85,213302583
2015,0,20593,Greg Chalmers,2.397,263.5,109.921,37,217202531
2015,0,23800,Bryce Molder,2.396,260.1,108.543,77,215102591
2015,0,32334,Charlie Beljan,2.394,297.1,124.073,48,216502673
2015,0,29222,Billy Hurley III,2.394,259.5,108.407,58,213502588
2015,0,34431,Robert Streb,2.392,279.2,116.699,93,213202666
2015,0,29425,Andrew Svoboda,2.392,270.3,113.023,61,206402662
2015,0,33122,Russell Knox,2.391,263.2,110.116,82,209902608
2015,0,28023,Byron Smith,2.391,275.9,115.395,29,209902589
2015,0,25720,Chad Collins,2.387,261.5,109.577,62,218002566
2015,0,30711,Colt Knost,2.386,255.2,106.986,76,210502625
2015,0,35451,Scott Pinckney,2.386,277.8,116.426,64,220302644
2015,0,40058,Zac Blair,2.384,258.9,108.616,85,211302699
2015,0,27095,Nick Watney,2.382,281.4,118.171,67,205302592
2015,0,27064,Jhonattan Vegas,2.376,291.0,122.495,58,212502628
2015,0,23638,Brendon de Jonge,2.374,269.6,113.569,92,209302605
2015,0,21209,Sergio Garcia,2.374,284.6,119.897,36,202702642
2015,0,28486,Michael Putnam,2.37,276.7,116.763,56,214602580
2015,0,23048,Eric Axley,2.365,269.5,113.951,40,211002566
2015,0,34360,Patrick Reed,2.364,278.3,117.752,65,212902585
2015,0,27466,Spencer Levin,2.362,261.5,110.691,81,203702602
2015,0,25686,Jason Dufner,2.359,264.0,111.906,47,213802641
2015,0,37273,Derek Ernst,2.359,282.3,119.696,59,210002564
2015,0,33413,Ben Martin,2.355,269.4,114.416,73,218402559
2015,0,31202,William McGirt,2.355,262.8,111.591,91,207802549
2015,0,24490,George McNeill,2.349,271.4,115.559,65,213002590
2015,0,25396,Kevin Na,2.344,263.8,112.552,63,209702655
2015,0,24361,Pat Perez,2.338,268.8,114.959,72,203002553
2015,0,21528,Henrik Stenson,2.328,283.6,121.81,21,209502505
2015,0,20645,John Senden,2.321,275.8,118.848,51,200102660
2015,0,20104,Ken Duke,2.318,255.5,110.222,66,214902557
2015,0,34358,Jonathan Randolph,2.309,265.0,114.779,51,208502537
2015,0,24846,Ricky Barnes,2.266,268.0,118.291,42,195002486
2014,0,28089,Jason Day,2.548,298.8,117.255,20,229802847
2014,0,34021,Bud Cauley,2.519,281.7,111.815,43,229702770
2014,0,24781,Hunter Mahan,2.517,282.7,112.343,71,226202771
2014,0,24140,Sean O'Hair,2.509,290.7,115.867,50,222202803
2014,0,1706,Davis Love III,2.508,287.6,114.682,47,222102792
2014,0,23320,Ryan Palmer,2.505,293.5,117.156,57,218002896
2014,0,21878,Mark Wilson,2.503,267.4,106.825,53,218202765
2014,0,29420,Billy Horschel,2.498,283.7,113.562,57,224302801
2014,0,29221,Webb Simpson,2.498,277.6,111.148,65,219202694
2014,0,27141,J.B. Holmes,2.493,297.7,119.439,52,215902896
2014,0,22405,Justin Rose,2.484,284.5,114.544,43,226102700
2014,0,33461,Morgan Hoffmann,2.483,283.4,114.138,77,211402779
2014,0,6567,Vijay Singh,2.481,276.6,111.515,62,226002742
2014,0,34098,Russell Henley,2.48,283.6,114.358,66,226502814
2014,0,27330,Josh Teater,2.478,282.5,114.014,72,215202745
2014,0,30692,Scott Stallings,2.477,288.7,116.544,50,228002776
2014,0,32839,Hideki Matsuyama,2.476,282.8,114.203,60,223502775
2014,0,22046,Geoff Ogilvy,2.476,282.2,113.964,61,219302746
2014,0,23541,Ben Crane,2.474,263.7,106.568,78,222902668
2014,0,30926,Chris Kirk,2.473,275.8,111.511,67,208602715
2014,0,24912,Will MacKenzie,2.473,276.7,111.885,72,222602677
2014,0,6522,Ernie Els,2.472,277.0,112.053,56,222302740
2014,0,30925,Dustin Johnson,2.472,299.6,121.183,25,231702657
2014,0,35732,Wes Roach,2.471,276.7,111.983,42,214602726
2014,0,24924,Bill Haas,2.47,280.3,113.518,71,209002725
2014,0,12716,Charley Hoffman,2.467,287.2,116.424,73,214402759
2014,0,25804,Bubba Watson,2.467,305.0,123.639,38,227502705
2014,0,1810,Phil Mickelson,2.465,285.5,115.816,33,221502629
2014,0,21753,Brian Davis,2.464,262.3,106.45,83,224602668
2014,0,29461,Jamie Lovemark,2.464,294.2,119.409,40,220602743
2014,0,34409,David Lingmerth,2.461,276.0,112.164,59,210102719
2014,0,33141,Keegan Bradley,2.46,287.6,116.897,52,211402622
2014,0,27936,Martin Laird,2.46,283.4,115.21,38,222002679
2014,0,24024,Zach Johnson,2.459,264.9,107.748,88,218402703
2014,0,28780,Nicholas Thompson,2.459,272.7,110.878,62,217602889
2014,0,27436,Graham DeLaet,2.458,294.2,119.689,50,214002704
2014,0,27649,Brandt Snedeker,2.457,270.7,110.195,61,222002693
2014,0,34046,Jordan Spieth,2.454,273.9,111.608,71,205802731
2014,0,30110,Kyle Stanley,2.454,283.9,115.677,62,216602695
2014,0,32448,James Hahn,2.453,278.0,113.355,61,211702645
2014,0,35139,Richard Lee,2.453,272.3,110.981,61,222002669
2014,0,32102,Rickie Fowler,2.451,288.9,117.856,56,209702682
2014,0,23353,J.J. Henry,2.45,278.7,113.726,67,221802603
2014,0,25349,Tim Wilkinson,2.45,264.2,107.843,63,230302679
2014,0,26758,David Hearn,2.447,264.0,107.928,83,221302615
2014,0,24138,Ian Poulter,2.447,274.3,112.072,37,213602608
2014,0,29518,Brendan Steele,2.446,286.6,117.174,60,222002694
2014,0,2206,David Toms,2.446,254.2,103.9,53,224302625
2014,0,29740,Brad Fritsch,2.445,278.2,113.78,32,218702676
2014,0,29535,Brice Garnett,2.445,272.8,111.556,72,217202829
2014,0,27644,Brian Harman,2.444,268.8,110.013,96,218802643
2014,0,1724,Jeff Maggert,2.444,256.7,105.024,41,221802632
2014,0,35300,Andrew Loupe,2.443,298.1,122.035,31,214102653
2014,0,28092,D.H. Lee,2.442,262.3,107.42,40,216902673
2014,0,22293,Heath Slocum,2.441,257.1,105.351,58,214302659
2014,0,28132,Tyrone Van Aswegen,2.439,280.7,115.091,40,208702656
2014,0,23623,Bo Van Pelt,2.439,275.9,113.122,62,218702691
2014,0,25632,Jimmy Walker,2.439,285.3,116.985,52,215102662
2014,0,32200,Roberto Castro,2.438,267.9,109.914,55,218102644
2014,0,20848,Ángel Cabrera,2.437,288.1,118.235,55,210402694
2014,0,30750,Tommy Gainey,2.437,277.2,113.775,52,215302624
2014,0,25240,D.A. Points,2.437,270.5,110.997,42,209902666
2014,0,26679,Kevin Stadler,2.437,277.4,113.832,57,198602624
2014,0,28237,Rory McIlroy,2.436,296.1,121.533,37,205702765
2014,0,24358,Robert Garrigus,2.435,290.5,119.317,56,213102669
2014,0,22621,Ben Curtis,2.434,260.3,106.955,65,221802606
2014,0,27895,Jonas Blixt,2.432,269.8,110.962,33,220902620
2014,0,25345,Carl Pettersson,2.432,275.4,113.197,80,200502743
2014,0,21961,Charles Howell III,2.431,288.0,118.482,88,212202754
2014,0,29479,Scott Brown,2.43,271.9,111.894,71,216702636
2014,0,25562,Andres Romero,2.43,279.8,115.124,51,211002670
2014,0,27963,Chris Stroud,2.43,266.3,109.595,65,221102675
2014,0,33419,Cameron Tringale,2.43,268.4,110.471,93,204302841
2014,0,34563,Chesson Hadley,2.429,274.2,112.878,72,207202676
2014,0,26851,Marc Leishman,2.428,282.9,116.485,60,219502716
2014,0,26329,Louis Oosthuizen,2.428,280.5,115.504,21,210102657
2014,0,27214,Kevin Streelman,2.427,275.6,113.566,58,212102680
2014,0,24925,Jonathan Byrd,2.426,274.4,113.072,59,212802723
2014,0,36689,Brooks Koepka,2.426,296.0,121.992,32,214202638
2014,0,26596,Ryan Moore,2.426,269.1,110.895,59,214702628
2014,0,34099,Harris English,2.425,288.5,118.957,57,207402643
2014,0,27120,Troy Matteson,2.425,276.7,114.104,36,215202680
2014,0,34360,Patrick Reed,2.425,281.1,115.91,54,216302668
2014,0,10885,Robert Allenby,2.422,269.7,111.32,56,206502627
2014,0,20157,Retief Goosen,2.422,271.1,111.925,72,212002712
2014,0,19846,Brian Gay,2.421,251.2,103.743,59,222302614
2014,0,29926,Danny Lee,2.421,268.6,110.956,58,216502621
2014,0,23135,Tim Clark,2.42,250.6,103.54,59,222902590
2014,0,26951,Johnson Wagner,2.417,271.1,112.174,51,216602613
2014,0,31193,Jim Renner,2.416,271.3,112.314,42,208802642
2014,0,12510,Chad Campbell,2.415,269.7,111.669,43,211502661
2014,0,23108,Matt Kuchar,2.414,262.7,108.846,70,206102819
2014,0,29478,Kevin Kisner,2.413,270.7,112.191,71,201602702
2014,0,32150,Michael Thompson,2.413,274.1,113.577,51,206602621
2014,0,34174,John Huh,2.411,266.3,110.444,65,209802667
2014,0,26300,Matt Jones,2.411,284.9,118.189,53,214702616
2014,0,35539,Luke Guthrie,2.41,272.6,113.111,74,203502707
2014,0,22371,Aaron Baddeley,2.409,283.3,117.617,48,218102627
2014,0,30944,Jason Kokrak,2.409,290.1,120.449,47,212802728
2014,0,29289,S.Y. Noh,2.409,285.0,118.307,57,197402631
2014,0,25274,Steven Bowditch,2.408,279.7,116.158,71,213202687
2014,0,23983,Luke Donald,2.408,264.7,109.945,37,217102581
2014,0,31557,Jim Herman,2.408,276.2,114.715,39,205202608
2014,0,33418,Shawn Stefani,2.408,279.5,116.046,48,209402633
2014,0,31560,Brian Stuard,2.408,262.9,109.192,74,216702647
2014,0,27770,Camilo Villegas,2.408,274.5,114.001,81,207702625
2014,0,34265,Will Wilcox,2.408,284.6,118.205,32,195802736
2014,0,25444,Justin Hicks,2.407,263.7,109.554,92,207702596
2014,0,25572,Graeme McDowell,2.406,264.5,109.949,44,216702599
2014,0,23621,Rory Sabbatini,2.406,270.5,112.448,55,198102665
2014,0,25900,Lucas Glover,2.405,280.4,116.589,44,211402654
2014,0,35541,John Peterson,2.405,272.2,113.172,49,222102719
2014,0,34431,Robert Streb,2.404,284.9,118.524,53,212502898
2014,0,27095,Nick Watney,2.404,282.9,117.683,43,218002611
2014,0,32366,Kevin Chappell,2.402,280.1,116.632,77,211702665
2014,0,24357,K.J. Choi,2.402,258.5,107.607,66,216502596
2014,0,32640,Troy Merritt,2.402,269.1,112.009,56,207602638
2014,0,25834,Daniel Summerhays,2.402,263.3,109.645,89,211702658
2014,0,26956,Bronson La'Cassie,2.4,269.1,112.127,32,217402622
2014,0,20396,Lee Westwood,2.4,277.3,115.53,32,222802593
2014,0,34264,Hudson Swafford,2.398,286.2,119.362,48,208102731
2014,0,30927,Brendon Todd,2.396,259.4,108.253,78,212702673
2014,0,24494,Erik Compton,2.395,269.8,112.645,72,210902657
2014,0,28307,Matt Every,2.395,275.0,114.828,57,195302733
2014,0,8075,Jerry Kelly,2.395,256.5,107.101,61,212002625
2014,0,20160,Charlie Wi,2.395,261.4,109.138,59,217102605
2014,0,7867,Woody Austin,2.394,262.7,109.723,54,219502682
2014,0,27064,Jhonattan Vegas,2.393,291.1,121.66,58,206202582
2014,0,24507,Jason Bohn,2.392,260.5,108.884,77,216802643
2014,0,31323,Gary Woodland,2.392,293.0,122.515,55,214202646
2014,0,25720,Chad Collins,2.39,259.2,108.465,44,211302602
2014,0,37273,Derek Ernst,2.389,284.8,119.197,48,215102685
2014,0,28500,Martin Flores,2.389,279.5,116.99,63,213102720
2014,0,27408,Martin Kaymer,2.388,279.9,117.178,44,202902601
2014,0,24502,Adam Scott,2.387,285.2,119.484,40,210302742
2014,0,28486,Michael Putnam,2.386,277.5,116.269,75,215802680
2014,0,20229,Stewart Cink,2.385,280.5,117.62,58,212002801
2014,0,25191,Gonzalo Fernandez-Castaño,2.384,274.2,115.022,65,201802639
2014,0,21528,Henrik Stenson,2.383,287.0,120.444,21,220702546
2014,0,33413,Ben Martin,2.379,273.3,114.899,56,203902568
2014,0,28475,Jeff Overton,2.378,263.7,110.871,63,201802682
2014,0,10860,Justin Leonard,2.376,248.1,104.407,61,217202539
2014,0,29425,Andrew Svoboda,2.376,269.3,113.339,65,216602578
2014,0,31202,William McGirt,2.375,262.6,110.595,87,214602577
2014,0,22913,John Rollins,2.375,277.0,116.635,55,201602583
2014,0,23800,Bryce Molder,2.374,258.9,109.02,65,207902645
2014,0,26289,Boo Weekley,2.374,269.6,113.563,45,218302600
