YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
2017,0,47128,Richy Werenski,4.11,35,852,-0.200
2017,0,35110,Brett Drewitt,3.99,24,602,-0.167
2017,0,35545,Blayne Barber,3.96,37,934,-0.324
2017,0,22046,Geoff Ogilvy,3.95,37,936,-0.270
2017,0,24846,Ricky Barnes,3.9,42,1076,-0.214
2017,0,27895,Jonas Blixt,3.89,32,822,-0.094
2017,0,6522,Ernie Els,3.88,20,516,+0.150
2017,0,37454,Whee Kim,3.81,33,867,-0.152
2017,0,31416,Derek Fathauer,3.8,34,894,-0.176
2017,0,29476,Kyle Reifers,3.78,39,1032,-0.179
2017,0,32150,Michael Thompson,3.75,23,614,+0.087
2017,0,39975,Michael Kim,3.67,43,1172,-0.163
2017,0,34358,Jonathan Randolph,3.64,26,714,-0.077
2017,0,25396,Kevin Na,3.58,33,922,-0.242
2017,0,30926,Chris Kirk,3.27,32,978,-0.031
2017,0,20472,Alex Cejka,3.13,27,864,-0.111
2017,0,32200,Roberto Castro,3.04,23,756,-0.217
2017,0,23325,Vaughn Taylor,3.0,32,1068,-0.219
2017,0,36801,Mark Hubbard,2.93,25,852,-0.200
2017,0,33419,Cameron Tringale,2.86,26,908,-0.346
2017,0,27963,Chris Stroud,2.83,19,672,-0.158
2017,0,29221,Webb Simpson,2.82,33,1172,-0.333
2017,0,25892,Steve Wheatcroft,2.69,15,558,-0.467
2017,0,20593,Greg Chalmers,2.62,25,954,-0.200
2017,0,34174,John Huh,2.55,27,1060,-0.148
2017,0,24357,K.J. Choi,2.52,19,754,-0.105
2017,0,25345,Carl Pettersson,2.34,17,726,-0.353
2017,0,25349,Tim Wilkinson,2.34,15,640,-0.200
2017,0,26951,Johnson Wagner,2.26,18,796,-0.111
2017,0,25720,Chad Collins,2.25,17,754,-0.353
2017,0,26476,Chez Reavie,2.25,26,1158,-0.077
2017,0,48084,Wesley Bryan,2.23,24,1074,-0.042
2017,0,24138,Ian Poulter,2.22,17,766,-0.118
2017,0,19803,Ryan Armour,2.19,15,686,-0.267
2017,0,29222,Billy Hurley III,2.17,21,968,-0.286
2017,0,27466,Spencer Levin,1.92,18,936,-0.333
2017,0,20104,Ken Duke,1.91,16,838,-0.313
2017,0,22986,Søren Kjeldsen,1.91,9,472,E
2017,0,25240,D.A. Points,1.85,15,812,-0.267
2017,0,23541,Ben Crane,1.77,17,962,-0.176
2017,0,19846,Brian Gay,1.76,17,964,-0.176
2017,0,31560,Brian Stuard,1.66,16,966,-0.188
2017,0,27958,Ryan Blaum,1.57,18,1144,-0.611
2017,0,34466,Peter Malnati,1.47,15,1020,-0.600
2017,0,10809,Jim Furyk,1.31,8,612,-0.125
2017,0,23800,Bryce Molder,1.23,11,894,-0.455
2017,0,40058,Zac Blair,1.15,13,1132,-0.077
2017,0,26758,David Hearn,1.01,10,990,-0.400
2017,0,25572,Graeme McDowell,1.01,7,696,-0.143
2017,0,20771,Steven Alker,0.98,7,714,-0.286
2017,0,23983,Luke Donald,0.67,4,600,+0.250
2017,0,24507,Jason Bohn,0.58,5,866,-1.000
2016,0,27141,J.B. Holmes,33.92,290,855,-0.093
2016,0,30925,Dustin Johnson,32.81,290,884,-0.262
2016,0,25804,Bubba Watson,30.22,217,718,-0.161
2016,0,28237,Rory McIlroy,25.0,168,672,-0.256
2016,0,35300,Andrew Loupe,24.28,227,935,-0.176
2016,0,29725,Tony Finau,21.83,238,1090,-0.277
2016,0,28089,Jason Day,21.58,164,760,-0.226
2016,0,30944,Jason Kokrak,21.32,223,1046,-0.242
2016,0,31323,Gary Woodland,18.95,205,1082,-0.263
2016,0,27129,Luke List,18.5,168,908,-0.280
2016,0,24502,Adam Scott,18.49,145,784,-0.221
2016,0,29461,Jamie Lovemark,17.76,205,1154,-0.220
2016,0,24358,Robert Garrigus,17.17,132,769,-0.280
2016,0,34264,Hudson Swafford,16.89,216,1279,-0.324
2016,0,33448,Justin Thomas,16.48,173,1050,-0.162
2016,0,32102,Rickie Fowler,16.11,145,900,-0.255
2016,0,36699,Patrick Rodgers,16.03,159,992,-0.252
2016,0,23320,Ryan Palmer,15.81,172,1088,-0.337
2016,0,36689,Brooks Koepka,15.52,131,844,-0.214
2016,0,46440,Smylie Kaufman,14.92,151,1012,-0.199
2016,0,24140,Sean O'Hair,14.3,168,1175,-0.226
2016,0,25632,Jimmy Walker,14.11,140,992,-0.271
2016,0,27064,Jhonattan Vegas,13.91,157,1129,-0.338
2016,0,33667,Carlos Ortiz,13.88,118,850,-0.093
2016,0,29518,Brendan Steele,13.15,127,966,-0.252
2016,0,25818,Scott Piercy,13.09,119,909,-0.261
2016,0,21961,Charles Howell III,13.07,144,1102,-0.250
2016,0,22405,Justin Rose,12.97,89,686,-0.146
2016,0,25274,Steven Bowditch,11.92,92,772,-0.141
2016,0,37189,Harold Varner III,11.73,131,1117,-0.229
2016,0,32618,Rhein Gibson,11.53,71,616,-0.211
2016,0,33204,Shane Lowry,11.39,59,518,-0.119
2016,0,40026,Daniel Berger,11.35,114,1004,-0.316
2016,0,34099,Harris English,11.12,113,1016,-0.221
2016,0,29974,Branden Grace,10.96,64,584,-0.266
2016,0,34046,Jordan Spieth,10.96,89,812,-0.213
2016,0,33141,Keegan Bradley,10.91,96,880,-0.240
2016,0,34563,Chesson Hadley,10.84,101,932,-0.149
2016,0,26331,Charl Schwartzel,10.51,82,780,-0.146
2016,0,27936,Martin Laird,10.11,100,989,-0.270
2016,0,34360,Patrick Reed,9.98,109,1092,-0.275
2016,0,20691,Greg Owen,9.83,95,966,-0.221
2016,0,35451,Scott Pinckney,9.68,96,992,-0.229
2016,0,37273,Derek Ernst,9.14,55,602,-0.182
2016,0,25900,Lucas Glover,8.97,84,936,-0.262
2016,0,29720,Andres Gonzales,8.95,80,894,-0.325
2016,0,27436,Graham DeLaet,8.81,72,817,-0.292
2016,0,29478,Kevin Kisner,8.67,89,1026,-0.382
2016,0,29485,Brett Stegmaier,8.6,90,1046,-0.378
2016,0,31646,Emiliano Grillo,8.28,85,1026,-0.200
2016,0,12716,Charley Hoffman,8.18,81,990,-0.160
2016,0,32839,Hideki Matsuyama,8.13,66,812,-0.273
2016,0,6522,Ernie Els,8.06,63,782,-0.127
2016,0,25493,Nick Taylor,8.03,74,922,-0.432
2016,0,25364,Paul Casey,8.02,64,798,-0.203
2016,0,25686,Jason Dufner,7.89,87,1102,-0.138
2016,0,33410,Andrew Landry,7.79,36,462,+0.056
2016,0,33461,Morgan Hoffmann,7.77,64,824,-0.438
2016,0,24781,Hunter Mahan,7.76,54,696,-0.185
2016,0,1810,Phil Mickelson,7.75,64,826,-0.344
2016,0,23621,Rory Sabbatini,7.75,42,542,-0.262
2016,0,29289,S.Y. Noh,7.69,74,962,-0.284
2016,0,24461,Thomas Aiken,7.63,51,668,-0.392
2016,0,35879,Kelly Kraft,7.63,48,629,-0.146
2016,0,34431,Robert Streb,7.59,70,922,-0.257
2016,0,26329,Louis Oosthuizen,7.53,44,584,-0.205
2016,0,21209,Sergio Garcia,7.37,32,434,-0.250
2016,0,27974,Sung Kang,7.17,73,1018,-0.425
2016,0,20229,Stewart Cink,7.16,49,684,-0.347
2016,0,23353,J.J. Henry,6.99,60,858,-0.183
2016,0,37455,Si Woo Kim,6.94,96,1384,-0.333
2016,0,34265,Will Wilcox,6.93,55,794,-0.273
2016,0,28114,Dawie van der Walt,6.89,54,784,-0.185
2016,0,20848,Ángel Cabrera,6.85,47,686,-0.170
2016,0,27649,Brandt Snedeker,6.83,72,1054,-0.167
2016,0,30692,Scott Stallings,6.82,60,880,-0.183
2016,0,35732,Wes Roach,6.81,41,602,-0.366
2016,0,28158,Steve Marino,6.67,52,780,+0.019
2016,0,32448,James Hahn,6.65,65,977,-0.246
2016,0,28679,Fabián Gómez,6.53,67,1026,-0.075
2016,0,29268,Bronson Burgoon,6.51,59,906,-0.068
2016,0,29223,Sam Saunders,6.48,46,710,-0.348
2016,0,31557,Jim Herman,6.45,64,992,+0.016
2016,0,34098,Russell Henley,6.43,62,964,-0.210
2016,0,29926,Danny Lee,6.43,64,995,-0.203
2016,0,32757,Patton Kizzire,6.42,67,1044,-0.254
2016,0,6567,Vijay Singh,6.4,58,906,-0.172
2016,0,29479,Scott Brown,6.39,62,970,-0.258
2016,0,26851,Marc Leishman,6.26,57,910,-0.193
2016,0,33418,Shawn Stefani,6.15,66,1074,-0.273
2016,0,24924,Bill Haas,6.03,54,896,-0.111
2016,0,22046,Geoff Ogilvy,6.02,42,698,-0.333
2016,0,32366,Kevin Chappell,5.97,65,1088,-0.231
2016,0,27963,Chris Stroud,5.91,57,964,-0.211
2016,0,32150,Michael Thompson,5.72,43,752,-0.488
2016,0,20766,Padraig Harrington,5.68,35,616,-0.114
2016,0,29420,Billy Horschel,5.64,45,798,-0.244
2016,0,24494,Erik Compton,5.62,40,712,-0.175
2016,0,31416,Derek Fathauer,5.57,59,1060,-0.305
2016,0,20472,Alex Cejka,5.43,39,718,-0.333
2016,0,30926,Chris Kirk,5.41,56,1036,-0.268
2016,0,31420,Anirban Lahiri,5.21,35,672,-0.229
2016,0,32876,Martin Piller,5.17,34,658,-0.029
2016,0,22371,Aaron Baddeley,5.15,54,1048,-0.130
2016,0,27770,Camilo Villegas,5.15,51,990,-0.098
2016,0,23108,Matt Kuchar,5.12,55,1074,-0.436
2016,0,26300,Matt Jones,5.11,45,881,-0.244
2016,0,37454,Whee Kim,5.08,46,906,-0.152
2016,0,33399,Adam Hadwin,5.06,62,1226,-0.290
2016,0,26289,Boo Weekley,5.04,50,992,-0.400
2016,0,29745,Tyler Aldridge,5.03,47,934,-0.426
2016,0,35891,Cameron Smith,5.0,32,640,-0.188
2016,0,30110,Kyle Stanley,5.0,55,1101,-0.273
2016,0,34409,David Lingmerth,4.98,42,844,-0.095
2016,0,26951,Johnson Wagner,4.98,53,1064,-0.340
2016,0,10809,Jim Furyk,4.87,30,616,-0.233
2016,0,24846,Ricky Barnes,4.83,54,1118,-0.444
2016,0,35532,Tom Hoge,4.77,42,880,-0.262
2016,0,27747,Hiroshi Iwata,4.74,44,929,-0.159
2016,0,30163,Henrik Norlander,4.72,35,741,-0.314
2016,0,32640,Troy Merritt,4.71,43,912,-0.233
2016,0,22892,Jason Gore,4.67,39,836,-0.385
2016,0,20572,Rod Pampling,4.63,24,518,-0.083
2016,0,35545,Blayne Barber,4.55,47,1032,-0.128
2016,0,27895,Jonas Blixt,4.46,42,942,-0.381
2016,0,10885,Robert Allenby,4.37,25,572,-0.160
2016,0,27644,Brian Harman,4.36,56,1283,-0.125
2016,0,20645,John Senden,4.36,48,1100,-0.313
2016,0,25892,Steve Wheatcroft,4.3,42,976,-0.262
2016,0,27214,Kevin Streelman,4.26,38,891,-0.237
2016,0,29221,Webb Simpson,4.2,34,810,-0.294
2016,0,23638,Brendon de Jonge,4.19,38,908,-0.342
2016,0,25834,Daniel Summerhays,4.08,45,1102,-0.333
2016,0,33122,Russell Knox,4.07,37,910,-0.189
2016,0,31202,William McGirt,4.06,50,1232,-0.140
2016,0,28475,Jeff Overton,3.95,32,810,-0.188
2016,0,23325,Vaughn Taylor,3.95,37,936,-0.054
2016,0,12510,Chad Campbell,3.85,43,1118,-0.349
2016,0,24912,Will MacKenzie,3.8,35,920,-0.229
2016,0,28132,Tyrone Van Aswegen,3.67,45,1225,-0.289
2016,0,20104,Ken Duke,3.59,24,668,-0.583
2016,0,33413,Ben Martin,3.48,39,1120,-0.410
2016,0,45526,Abraham Ancer,3.38,18,532,E
2016,0,25572,Graeme McDowell,3.32,21,632,-0.333
2016,0,20157,Retief Goosen,3.29,22,668,-0.182
2016,0,36801,Mark Hubbard,3.28,38,1158,-0.395
2016,0,28092,D.H. Lee,3.26,21,644,-0.190
2016,0,32200,Roberto Castro,3.25,40,1230,-0.250
2016,0,8075,Jerry Kelly,3.23,27,836,-0.259
2016,0,27942,Rob Oppenheim,3.23,23,713,-0.217
2016,0,26476,Chez Reavie,3.21,34,1060,-0.412
2016,0,34466,Peter Malnati,3.18,33,1038,-0.182
2016,0,29476,Kyle Reifers,3.18,43,1352,-0.233
2016,0,34174,John Huh,3.1,34,1097,-0.176
2016,0,39975,Michael Kim,3.01,36,1196,-0.250
2016,0,26596,Ryan Moore,2.98,27,906,-0.296
2016,0,24024,Zach Johnson,2.73,28,1026,-0.286
2016,0,25198,Francesco Molinari,2.64,21,796,-0.238
2016,0,26758,David Hearn,2.53,29,1146,-0.207
2016,0,20098,Stuart Appleby,2.49,23,922,-0.565
2016,0,33419,Cameron Tringale,2.45,24,978,-0.542
2016,0,27466,Spencer Levin,2.44,28,1146,-0.393
2016,0,25349,Tim Wilkinson,2.43,17,700,-0.235
2016,0,35539,Luke Guthrie,2.38,15,630,-0.133
2016,0,29222,Billy Hurley III,2.31,19,824,-0.579
2016,0,10213,Dicky Pride,2.26,13,574,-0.231
2016,0,31560,Brian Stuard,2.26,19,840,E
2016,0,24357,K.J. Choi,2.16,20,928,-0.250
2016,0,25720,Chad Collins,2.13,19,894,-0.263
2016,0,21731,Freddie Jacobson,2.1,21,1001,-0.190
2016,0,23541,Ben Crane,2.07,19,918,-0.368
2016,0,25240,D.A. Points,2.01,11,546,-0.182
2016,0,34261,Scott Langley,1.89,14,742,-0.071
2016,0,30927,Brendon Todd,1.86,14,754,-0.286
2016,0,23800,Bryce Molder,1.71,16,936,-0.375
2016,0,21878,Mark Wilson,1.7,13,766,-0.231
2016,0,24507,Jason Bohn,1.69,14,826,-0.429
2016,0,25396,Kevin Na,1.66,16,962,-0.438
2016,0,6527,Steve Stricker,1.6,10,626,-0.400
2016,0,23983,Luke Donald,1.46,12,822,-0.167
2016,0,24490,George McNeill,1.41,9,640,-0.111
2016,0,34262,Jon Curran,1.02,12,1174,-0.417
2016,0,40058,Zac Blair,0.97,11,1132,-0.091
2016,0,30711,Colt Knost,0.81,8,992,-0.500
2016,0,2206,David Toms,0.53,4,754,-0.250
2015,0,25804,Bubba Watson,34.39,271,788,-0.351
2015,0,30925,Dustin Johnson,30.03,227,756,-0.207
2015,0,28089,Jason Day,25.19,202,802,-0.302
2015,0,27141,J.B. Holmes,23.81,221,928,-0.276
2015,0,24502,Adam Scott,20.85,93,446,-0.237
2015,0,29725,Tony Finau,19.7,253,1284,-0.229
2015,0,36699,Patrick Rodgers,19.47,125,642,-0.216
2015,0,36689,Brooks Koepka,19.34,176,910,-0.352
2015,0,32334,Charlie Beljan,18.74,149,795,-0.195
2015,0,30944,Jason Kokrak,16.97,189,1114,-0.222
2015,0,23320,Ryan Palmer,15.92,120,754,-0.225
2015,0,31323,Gary Woodland,14.85,112,754,-0.241
2015,0,25632,Jimmy Walker,14.33,129,900,-0.186
2015,0,12716,Charley Hoffman,14.0,149,1064,-0.201
2015,0,21961,Charles Howell III,13.19,182,1380,-0.225
2015,0,20848,Ángel Cabrera,13.01,77,592,-0.299
2015,0,25274,Steven Bowditch,12.81,158,1233,-0.253
2015,0,33448,Justin Thomas,12.63,169,1338,-0.331
2015,0,22405,Justin Rose,12.28,84,684,-0.333
2015,0,26331,Charl Schwartzel,12.2,70,574,-0.243
2015,0,24358,Robert Garrigus,11.78,90,764,E
2015,0,21209,Sergio Garcia,11.71,59,504,-0.136
2015,0,29518,Brendan Steele,11.58,123,1062,-0.301
2015,0,40026,Daniel Berger,11.22,130,1159,-0.292
2015,0,26329,Louis Oosthuizen,10.82,71,656,-0.113
2015,0,33667,Carlos Ortiz,10.63,123,1157,-0.211
2015,0,26300,Matt Jones,10.43,98,940,-0.265
2015,0,24781,Hunter Mahan,10.28,94,914,-0.191
2015,0,1810,Phil Mickelson,10.16,78,768,-0.141
2015,0,33141,Keegan Bradley,10.07,90,894,-0.267
2015,0,25818,Scott Piercy,9.83,114,1160,-0.219
2015,0,34098,Russell Henley,9.77,92,942,-0.293
2015,0,34431,Robert Streb,9.57,129,1348,-0.248
2015,0,34099,Harris English,9.14,112,1226,-0.295
2015,0,32839,Hideki Matsuyama,9.04,89,984,-0.213
2015,0,37273,Derek Ernst,9.0,79,878,-0.101
2015,0,32102,Rickie Fowler,8.65,69,798,-0.275
2015,0,33486,Roger Sloan,8.59,48,559,-0.208
2015,0,28500,Martin Flores,8.44,93,1102,-0.129
2015,0,29420,Billy Horschel,8.11,83,1024,-0.229
2015,0,27936,Martin Laird,7.97,81,1016,-0.247
2015,0,22371,Aaron Baddeley,7.9,73,924,-0.438
2015,0,22046,Geoff Ogilvy,7.89,39,494,-0.128
2015,0,33461,Morgan Hoffmann,7.78,75,964,-0.227
2015,0,27064,Jhonattan Vegas,7.76,78,1005,-0.346
2015,0,34360,Patrick Reed,7.72,82,1062,-0.195
2015,0,20396,Lee Westwood,7.66,34,444,-0.324
2015,0,29289,S.Y. Noh,7.63,58,760,-0.172
2015,0,30692,Scott Stallings,7.58,52,686,-0.077
2015,0,32448,James Hahn,7.34,80,1090,-0.163
2015,0,34264,Hudson Swafford,7.33,85,1159,-0.271
2015,0,25562,Andres Romero,7.31,55,752,-0.418
2015,0,39977,Max Homa,7.28,63,865,-0.143
2015,0,25364,Paul Casey,7.26,64,881,-0.297
2015,0,33418,Shawn Stefani,7.26,89,1226,-0.404
2015,0,29720,Andres Gonzales,7.18,76,1059,-0.171
2015,0,21528,Henrik Stenson,7.03,43,612,-0.349
2015,0,20645,John Senden,6.98,50,716,-0.200
2015,0,34046,Jordan Spieth,6.96,64,920,-0.281
2015,0,20157,Retief Goosen,6.95,58,834,-0.241
2015,0,24140,Sean O'Hair,6.83,77,1128,-0.195
2015,0,27095,Nick Watney,6.83,77,1128,-0.247
2015,0,26851,Marc Leishman,6.76,51,754,-0.157
2015,0,28307,Matt Every,6.74,53,786,-0.208
2015,0,22056,Cameron Percy,6.66,54,811,-0.241
2015,0,27770,Camilo Villegas,6.63,69,1040,-0.319
2015,0,30926,Chris Kirk,6.62,52,786,-0.423
2015,0,28475,Jeff Overton,6.61,69,1044,-0.275
2015,0,34563,Chesson Hadley,6.59,82,1245,-0.232
2015,0,25900,Lucas Glover,6.49,65,1002,-0.200
2015,0,25493,Nick Taylor,6.46,75,1161,-0.160
2015,0,28259,Sangmoon Bae,6.41,79,1232,-0.241
2015,0,30946,Alex Prugh,6.37,64,1004,-0.313
2015,0,26289,Boo Weekley,6.32,59,934,-0.305
2015,0,32366,Kevin Chappell,6.3,66,1048,-0.167
2015,0,20691,Greg Owen,6.26,35,559,-0.114
2015,0,27436,Graham DeLaet,6.23,47,754,-0.319
2015,0,23353,J.J. Henry,6.23,66,1060,-0.242
2015,0,27644,Brian Harman,6.22,68,1094,-0.397
2015,0,35532,Tom Hoge,6.16,56,909,-0.232
2015,0,23108,Matt Kuchar,6.13,66,1076,-0.303
2015,0,34265,Will Wilcox,5.96,34,570,-0.235
2015,0,31557,Jim Herman,5.94,64,1077,-0.406
2015,0,20229,Stewart Cink,5.88,54,919,-0.407
2015,0,25369,Jamie Donaldson,5.83,26,446,-0.231
2015,0,35451,Scott Pinckney,5.81,60,1032,-0.300
2015,0,1706,Davis Love III,5.78,34,588,-0.206
2015,0,26951,Johnson Wagner,5.51,44,798,-0.227
2015,0,29223,Sam Saunders,5.47,48,877,-0.229
2015,0,27214,Kevin Streelman,5.39,55,1020,-0.200
2015,0,25345,Carl Pettersson,5.23,70,1339,-0.171
2015,0,23621,Rory Sabbatini,5.22,48,920,-0.479
2015,0,26596,Ryan Moore,5.16,44,853,-0.159
2015,0,6522,Ernie Els,5.15,28,544,-0.250
2015,0,33413,Ben Martin,5.08,55,1082,-0.273
2015,0,28486,Michael Putnam,5.07,48,946,-0.104
2015,0,31416,Derek Fathauer,4.99,46,921,-0.217
2015,0,34358,Jonathan Randolph,4.99,39,781,-0.487
2015,0,25892,Steve Wheatcroft,4.98,50,1004,-0.300
2015,0,32150,Michael Thompson,4.87,51,1048,-0.275
2015,0,22892,Jason Gore,4.69,38,811,-0.132
2015,0,28023,Byron Smith,4.66,28,601,-0.250
2015,0,29221,Webb Simpson,4.59,41,894,-0.171
2015,0,27895,Jonas Blixt,4.41,32,725,-0.250
2015,0,33399,Adam Hadwin,4.26,48,1128,-0.313
2015,0,20766,Padraig Harrington,4.24,29,684,-0.103
2015,0,29476,Kyle Reifers,4.12,46,1117,-0.239
2015,0,26476,Chez Reavie,4.02,28,697,-0.286
2015,0,30736,Oscar Fraustro,3.95,22,557,-0.182
2015,0,25191,Gonzalo Fernandez-Castaño,3.87,34,878,-0.088
2015,0,24024,Zach Johnson,3.87,38,983,-0.184
2015,0,24924,Bill Haas,3.83,38,992,-0.316
2015,0,32640,Troy Merritt,3.77,43,1142,-0.349
2015,0,35545,Blayne Barber,3.76,33,878,-0.212
2015,0,29535,Brice Garnett,3.7,33,892,E
2015,0,35541,John Peterson,3.64,39,1072,-0.256
2015,0,6567,Vijay Singh,3.64,35,962,-0.114
2015,0,30852,Ryo Ishikawa,3.63,38,1047,-0.263
2015,0,24138,Ian Poulter,3.59,24,668,-0.167
2015,0,34409,David Lingmerth,3.58,37,1034,-0.081
2015,0,23048,Eric Axley,3.49,21,601,-0.381
2015,0,29479,Scott Brown,3.45,39,1131,-0.179
2015,0,34130,Sung Joon Park,3.42,30,876,-0.100
2015,0,27466,Spencer Levin,3.37,39,1157,-0.308
2015,0,24846,Ricky Barnes,3.31,29,877,-0.345
2015,0,10809,Jim Furyk,3.31,24,724,-0.250
2015,0,23623,Bo Van Pelt,3.31,30,907,-0.233
2015,0,25686,Jason Dufner,3.3,22,667,-0.091
2015,0,29478,Kevin Kisner,3.2,42,1311,-0.167
2015,0,23548,Bill Lunde,3.19,16,502,-0.125
2015,0,24494,Erik Compton,3.18,31,976,-0.387
2015,0,24361,Pat Perez,3.02,35,1160,-0.229
2015,0,27649,Brandt Snedeker,2.97,31,1045,-0.323
2015,0,23638,Brendon de Jonge,2.96,38,1282,-0.132
2015,0,31193,Jim Renner,2.94,23,783,+0.174
2015,0,28780,Nicholas Thompson,2.87,28,974,+0.107
2015,0,29425,Andrew Svoboda,2.86,28,978,-0.357
2015,0,25834,Daniel Summerhays,2.74,34,1241,-0.294
2015,0,34261,Scott Langley,2.72,30,1101,-0.333
2015,0,32200,Roberto Castro,2.59,13,502,-0.308
2015,0,12510,Chad Campbell,2.52,32,1269,-0.063
2015,0,25198,Francesco Molinari,2.52,15,596,+0.067
2015,0,34256,Andrew Putnam,2.52,19,755,-0.368
2015,0,35539,Luke Guthrie,2.43,23,947,-0.261
2015,0,28132,Tyrone Van Aswegen,2.39,14,587,+0.071
2015,0,25396,Kevin Na,2.33,23,988,-0.478
2015,0,28679,Fabián Gómez,2.28,22,964,-0.136
2015,0,26758,David Hearn,2.28,27,1185,-0.148
2015,0,24357,K.J. Choi,2.26,18,796,-0.056
2015,0,27963,Chris Stroud,2.21,21,951,-0.238
2015,0,24490,George McNeill,2.17,27,1242,-0.407
2015,0,23983,Luke Donald,2.13,16,751,-0.250
2015,0,29926,Danny Lee,2.08,29,1394,-0.138
2015,0,25720,Chad Collins,2.05,18,880,-0.222
2015,0,37454,Whee Kim,2.04,16,783,-0.063
2015,0,33122,Russell Knox,1.98,24,1213,-0.417
2015,0,30927,Brendon Todd,1.98,21,1063,-0.190
2015,0,10885,Robert Allenby,1.97,14,712,E
2015,0,21878,Mark Wilson,1.95,22,1128,-0.318
2015,0,27933,John Merrick,1.85,15,809,-0.400
2015,0,20104,Ken Duke,1.84,20,1087,-0.350
2015,0,24925,Jonathan Byrd,1.83,13,712,-0.538
2015,0,23541,Ben Crane,1.78,13,729,E
2015,0,34174,John Huh,1.69,21,1240,-0.095
2015,0,30711,Colt Knost,1.65,17,1032,-0.235
2015,0,20472,Alex Cejka,1.64,18,1100,+0.056
2015,0,31560,Brian Stuard,1.63,18,1103,-0.222
2015,0,31202,William McGirt,1.62,22,1355,-0.227
2015,0,25349,Tim Wilkinson,1.61,13,809,-0.231
2015,0,33419,Cameron Tringale,1.45,16,1100,-0.188
2015,0,36801,Mark Hubbard,1.41,12,852,-0.417
2015,0,20593,Greg Chalmers,1.4,7,500,+0.143
2015,0,25240,D.A. Points,1.36,11,808,-0.364
2015,0,24507,Jason Bohn,1.32,16,1212,-0.250
2015,0,22293,Heath Slocum,1.29,7,544,-0.571
2015,0,40058,Zac Blair,1.06,13,1229,-0.231
2015,0,20771,Steven Alker,1.0,7,698,-0.286
2015,0,8075,Jerry Kelly,0.98,9,921,E
2015,0,23800,Bryce Molder,0.93,10,1075,-0.300
2015,0,21753,Brian Davis,0.91,9,988,-0.444
2015,0,34262,Jon Curran,0.88,8,905,-0.750
2015,0,10860,Justin Leonard,0.53,4,753,-0.250
2015,0,29222,Billy Hurley III,0.34,3,876,-0.333
2015,0,2206,David Toms,0.13,1,766,E
2014,0,25804,Bubba Watson,33.42,262,784,-0.225
2014,0,30925,Dustin Johnson,27.68,160,578,-0.188
2014,0,28237,Rory McIlroy,26.34,177,672,-0.232
2014,0,35300,Andrew Loupe,26.04,182,699,-0.198
2014,0,27141,J.B. Holmes,21.69,233,1074,-0.176
2014,0,29461,Jamie Lovemark,19.03,125,657,-0.240
2014,0,32334,Charlie Beljan,18.2,170,934,-0.188
2014,0,31323,Gary Woodland,17.25,176,1020,-0.153
2014,0,21961,Charles Howell III,16.77,222,1324,-0.257
2014,0,24502,Adam Scott,16.37,129,788,-0.302
2014,0,20848,Ángel Cabrera,16.31,139,852,-0.180
2014,0,27436,Graham DeLaet,16.14,144,892,-0.222
2014,0,28089,Jason Day,15.8,73,462,-0.205
2014,0,24358,Robert Garrigus,15.63,159,1017,-0.283
2014,0,23320,Ryan Palmer,15.49,145,936,-0.193
2014,0,26329,Louis Oosthuizen,15.31,64,418,-0.109
2014,0,25632,Jimmy Walker,14.81,152,1026,-0.257
2014,0,36689,Brooks Koepka,14.68,86,586,-0.186
2014,0,27064,Jhonattan Vegas,13.53,121,894,-0.231
2014,0,30944,Jason Kokrak,13.31,113,849,-0.248
2014,0,34099,Harris English,13.25,137,1034,-0.263
2014,0,24140,Sean O'Hair,13.18,123,933,-0.260
2014,0,12716,Charley Hoffman,11.91,126,1058,-0.246
2014,0,34431,Robert Streb,11.38,102,896,-0.324
2014,0,34265,Will Wilcox,11.09,62,559,-0.210
2014,0,25274,Steven Bowditch,10.94,119,1088,-0.269
2014,0,32102,Rickie Fowler,10.85,94,866,-0.223
2014,0,33461,Morgan Hoffmann,10.76,135,1255,-0.267
2014,0,29518,Brendan Steele,10.73,105,979,-0.276
2014,0,33141,Keegan Bradley,10.58,99,936,-0.202
2014,0,37273,Derek Ernst,10.53,93,883,-0.108
2014,0,26331,Charl Schwartzel,10.45,79,756,-0.291
2014,0,21528,Henrik Stenson,10.15,54,532,-0.278
2014,0,30692,Scott Stallings,9.79,86,878,-0.151
2014,0,25900,Lucas Glover,9.47,62,655,-0.065
2014,0,29289,S.Y. Noh,9.45,99,1048,-0.232
2014,0,1810,Phil Mickelson,9.43,66,700,-0.106
2014,0,22405,Justin Rose,9.39,68,724,-0.250
2014,0,26851,Marc Leishman,9.25,89,962,-0.225
2014,0,30110,Kyle Stanley,9.05,91,1006,-0.143
2014,0,27936,Martin Laird,8.94,69,772,-0.174
2014,0,32839,Hideki Matsuyama,8.48,76,896,-0.395
2014,0,34360,Patrick Reed,8.48,88,1038,-0.284
2014,0,31557,Jim Herman,8.36,56,670,-0.250
2014,0,26300,Matt Jones,8.23,69,838,-0.246
2014,0,1706,Davis Love III,8.22,72,876,-0.139
2014,0,32333,Kevin Tway,8.22,54,657,-0.167
2014,0,27408,Martin Kaymer,8.18,55,672,-0.109
2014,0,25345,Carl Pettersson,8.02,95,1185,-0.326
