YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
2009,0,12652,Cameron Beckman,59.04,49,83
2009,0,23800,Bryce Molder,59.02,36,61
2009,0,20127,Chris Riley,59.0,59,100
2009,0,23353,J.J. Henry,58.54,48,82
2009,0,20160,Charlie Wi,58.47,69,118
2009,0,7457,Steve Flesch,58.42,59,101
2009,0,24357,K.J. Choi,58.33,35,60
2009,0,25900,Lucas Glover,58.25,60,103
2009,0,20766,Padraig Harrington,58.11,43,74
2009,0,27466,Spencer Levin,58.11,43,74
2009,0,24449,Parker McLachlin,58.1,61,105
2009,0,12705,Cliff Kresge,58.06,54,93
2009,0,21878,Mark Wilson,58.02,76,131
2009,0,1161,Mark Calcavecchia,57.97,40,69
2009,0,22348,Nick O'Hern,57.94,62,107
2009,0,26695,Michael Letzig,57.89,66,114
2009,0,26679,Kevin Stadler,57.89,33,57
2009,0,21949,Joe Ogilvie,57.85,70,121
2009,0,20848,Ángel Cabrera,57.63,34,59
2009,0,6595,Kevin Sutherland,57.45,54,94
2009,0,9011,David Duval,57.41,31,54
2009,0,20104,Ken Duke,57.27,63,110
2009,0,23718,Nathan Green,57.14,80,140
2009,0,27649,Brandt Snedeker,57.14,56,98
2009,0,21350,Ryuji Imada,57.02,65,114
2009,0,8931,Glen Day,56.98,49,86
2009,0,23135,Tim Clark,56.76,42,74
2009,0,24924,Bill Haas,56.7,55,97
2009,0,20498,Briny Baird,56.57,56,99
2009,0,22405,Justin Rose,56.47,48,85
2009,0,24781,Hunter Mahan,56.44,57,101
2009,0,29718,Anthony Kim,56.32,49,87
2009,0,1941,Tom Pernice Jr.,56.14,64,114
2009,0,8075,Jerry Kelly,55.91,71,127
2009,0,20157,Retief Goosen,55.56,50,90
2009,0,26300,Matt Jones,55.56,25,45
2009,0,20645,John Senden,55.46,66,119
2009,0,22621,Ben Curtis,55.42,46,83
2009,0,22892,Jason Gore,55.26,42,76
2009,0,6527,Steve Stricker,55.21,53,96
2009,0,1948,Tim Petrovic,54.96,72,131
2009,0,1928,Corey Pavin,54.95,50,91
2009,0,2239,Scott Verplank,54.92,67,122
2009,0,10425,Jay Williamson,54.84,34,62
2009,0,12782,Tim Herron,54.78,63,115
2009,0,1724,Jeff Maggert,54.74,52,95
2009,0,7867,Woody Austin,54.55,60,110
2009,0,22371,Aaron Baddeley,54.55,54,99
2009,0,30925,Dustin Johnson,54.55,42,77
2009,0,26420,Richard Johnson,54.55,60,110
2009,0,28620,Aron Price,54.55,54,99
2009,0,24663,Y.E. Yang,54.46,55,101
2009,0,21753,Brian Davis,54.4,68,125
2009,0,1132,Mark Brooks,54.17,39,72
2009,0,12602,Dean Wilson,54.12,46,85
2009,0,21209,Sergio Garcia,54.1,33,61
2009,0,23541,Ben Crane,54.01,74,137
2009,0,21731,Freddie Jacobson,53.92,55,102
2009,0,1577,Lee Janzen,53.85,56,104
2009,0,10885,Robert Allenby,53.33,32,60
2009,0,10860,Justin Leonard,53.33,56,105
2009,0,23621,Rory Sabbatini,53.26,49,92
2009,0,2206,David Toms,53.26,49,92
2009,0,23548,Bill Lunde,53.19,50,94
2009,0,25345,Carl Pettersson,53.19,50,94
2009,0,23638,Brendon de Jonge,52.88,55,104
2009,0,20472,Alex Cejka,52.81,47,89
2009,0,20229,Stewart Cink,52.81,47,89
2009,0,1945,Kenny Perry,52.63,40,76
2009,0,26851,Marc Leishman,52.38,55,105
2009,0,26881,Jarrod Lyle,52.0,39,75
2009,0,26476,Chez Reavie,52.0,52,100
2009,0,23048,Eric Axley,51.65,47,91
2009,0,25190,Jeff Quinney,51.65,47,91
2009,0,20850,Daniel Chopra,51.64,63,122
2009,0,27095,Nick Watney,51.61,48,93
2009,0,12716,Charley Hoffman,51.35,57,111
2009,0,28780,Nicholas Thompson,51.35,57,111
2009,0,20574,Mathew Goggin,51.19,43,84
2009,0,24361,Pat Perez,51.14,45,88
2009,0,1706,Davis Love III,51.02,50,98
2009,0,22295,Darron Stiles,51.02,25,49
2009,0,23325,Vaughn Taylor,50.93,55,108
2009,0,22913,John Rollins,50.85,60,118
2009,0,10585,Scott McCarron,50.81,63,124
2009,0,6567,Vijay Singh,50.77,33,65
2009,0,6004,Stephen Ames,50.75,34,67
2009,0,26497,Casey Wittenberg,50.67,38,75
2009,0,1313,Steve Elkington,50.59,43,85
2009,0,1329,Brad Faxon,50.43,58,115
2009,0,24503,Jeff Klauk,50.38,67,133
2009,0,12510,Chad Campbell,50.0,35,70
2009,0,6522,Ernie Els,50.0,41,82
2009,0,31416,Derek Fathauer,50.0,43,86
2009,0,1473,Todd Hamilton,50.0,49,98
2009,0,1810,Phil Mickelson,50.0,36,72
2009,0,23320,Ryan Palmer,50.0,45,90
2009,0,24502,Adam Scott,50.0,28,56
2009,0,8845,Scott Sterling,50.0,23,46
2009,0,23349,Charles Warren,50.0,32,64
2009,0,23623,Bo Van Pelt,49.49,49,99
2009,0,26596,Ryan Moore,49.48,48,97
2009,0,30927,Brendon Todd,48.39,30,62
2009,0,28118,Peter Tomasulo,48.33,29,60
2009,0,20593,Greg Chalmers,48.24,41,85
2009,0,25240,D.A. Points,47.83,55,115
2009,0,20070,Matt Bettencourt,47.75,53,111
2009,0,1797,Rocco Mediate,47.5,38,80
2009,0,22548,Patrick Sheehan,47.37,18,38
2009,0,25818,Scott Piercy,47.31,44,93
2009,0,28158,Steve Marino,47.27,52,110
2009,0,1707,Steve Lowery,47.24,60,127
2009,0,27214,Kevin Streelman,47.12,49,104
2009,0,24140,Sean O'Hair,47.06,32,68
2009,0,21959,Ted Purdy,47.06,48,102
2009,0,20634,Peter Lonard,47.0,47,100
2009,0,7223,Brian Bateman,46.77,29,62
2009,0,6197,Michael Allen,46.75,36,77
2009,0,21805,Harrison Frazar,46.74,43,92
2009,0,24925,Jonathan Byrd,46.36,51,110
2009,0,27770,Camilo Villegas,46.25,37,80
2009,0,7749,Brett Quigley,45.92,45,98
2009,0,1320,Bob Estes,45.71,48,105
2009,0,26301,James Nitties,45.71,48,105
2009,0,21961,Charles Howell III,45.45,45,99
2009,0,6643,Paul Goydos,45.37,49,108
2009,0,27141,J.B. Holmes,45.36,44,97
2009,0,20098,Stuart Appleby,45.1,46,102
2009,0,1677,Tom Lehman,44.83,26,58
2009,0,27933,John Merrick,44.83,39,87
2009,0,25919,Brian Vranesh,44.83,26,58
2009,0,24846,Ricky Barnes,44.44,24,54
2009,0,23614,Rich Beem,44.29,31,70
2009,0,25804,Bubba Watson,44.16,34,77
2009,0,31323,Gary Woodland,43.59,17,39
2009,0,27963,Chris Stroud,43.37,36,83
2009,0,1035,Tommy Armour III,43.14,22,51
2009,0,26951,Johnson Wagner,43.01,40,93
2009,0,26289,Boo Weekley,42.86,27,63
2009,0,27060,John Mallinger,42.57,43,101
2009,0,1766,Billy Mayfair,42.53,37,87
2009,0,28475,Jeff Overton,42.48,48,113
2009,0,25686,Jason Dufner,42.42,42,99
2009,0,6539,Rick Price,42.31,22,52
2009,0,20691,Greg Owen,42.11,40,95
2009,0,23497,Tag Ridings,41.86,18,43
2009,0,10733,Kent Jones,41.49,39,94
2009,0,1142,Bart Bryant,41.46,34,82
2009,0,27120,Troy Matteson,41.3,38,92
2009,0,22293,Heath Slocum,41.28,45,109
2009,0,24358,Robert Garrigus,40.58,28,69
2009,0,6012,Greg Kraft,40.0,24,60
2009,0,23788,D.J. Trahan,39.76,33,83
2009,0,6621,Joe Durant,39.62,21,53
2009,0,28087,Kris Blanks,39.34,24,61
2009,0,25562,Andres Romero,39.22,20,51
2009,0,2214,Kirk Triplett,38.98,23,59
2009,0,30711,Colt Knost,37.88,25,66
2009,0,26668,Marc Turnesa,37.72,43,114
2009,0,24912,Will MacKenzie,37.5,27,72
2009,0,27683,Leif Olson,35.94,23,64
2009,0,1226,Fred Couples,35.0,21,60
2009,0,27936,Martin Laird,34.67,26,75
2009,0,24507,Jason Bohn,33.33,29,87
2008,0,10423,Mike Weir,72.45,71,98
2008,0,20766,Padraig Harrington,68.18,30,44
2008,0,1928,Corey Pavin,66.27,55,83
2008,0,20127,Chris Riley,65.45,36,55
2008,0,2239,Scott Verplank,65.0,52,80
2008,0,24502,Adam Scott,64.71,22,34
2008,0,1810,Phil Mickelson,64.38,47,73
2008,0,1766,Billy Mayfair,62.3,76,122
2008,0,6522,Ernie Els,61.7,29,47
2008,0,23157,Richard Johnson,61.06,69,113
2008,0,20443,Jin Park,60.87,56,92
2008,0,6527,Steve Stricker,60.87,42,69
2008,0,21878,Mark Wilson,60.71,68,112
2008,0,8385,Omar Uresti,60.67,54,89
2008,0,10649,Tom Scherrer,60.47,26,43
2008,0,6575,Dudley Hart,60.4,61,101
2008,0,20623,Gavin Coles,60.32,38,63
2008,0,22621,Ben Curtis,59.79,58,97
2008,0,20850,Daniel Chopra,59.41,60,101
2008,0,7547,Craig Kanada,59.04,49,83
2008,0,21731,Freddie Jacobson,58.95,56,95
2008,0,20498,Briny Baird,58.77,67,114
2008,0,11032,Frank Lickliter II,58.59,75,128
2008,0,20098,Stuart Appleby,58.54,48,82
2008,0,24361,Pat Perez,58.33,49,84
2008,0,21350,Ryuji Imada,58.25,60,103
2008,0,7749,Brett Quigley,58.24,53,91
2008,0,21753,Brian Davis,58.16,82,141
2008,0,20574,Mathew Goggin,58.1,61,105
2008,0,21961,Charles Howell III,58.0,58,100
2008,0,24140,Sean O'Hair,58.0,58,100
2008,0,22293,Heath Slocum,57.94,62,107
2008,0,19846,Brian Gay,57.86,81,140
2008,0,25396,Kevin Na,57.86,81,140
2008,0,21209,Sergio Garcia,57.35,39,68
2008,0,23541,Ben Crane,57.29,55,96
2008,0,20157,Retief Goosen,57.14,28,49
2008,0,20105,Jeff Gove,57.14,20,35
2008,0,1677,Tom Lehman,57.14,32,56
2008,0,10875,Todd Demsey,57.02,65,114
2008,0,23614,Rich Beem,57.0,57,100
2008,0,8931,Glen Day,56.96,45,79
2008,0,22371,Aaron Baddeley,56.94,41,72
2008,0,6595,Kevin Sutherland,56.73,59,104
2008,0,20160,Charlie Wi,56.7,55,97
2008,0,1553,John Huston,56.6,30,53
2008,0,1707,Steve Lowery,56.6,60,106
2008,0,6197,Michael Allen,56.38,53,94
2008,0,23621,Rory Sabbatini,56.34,40,71
2008,0,20663,Brenden Pappas,56.14,32,57
2008,0,10809,Jim Furyk,55.91,52,93
2008,0,23718,Nathan Green,55.63,79,142
2008,0,10860,Justin Leonard,55.43,51,92
2008,0,6034,Marco Dawson,55.42,46,83
2008,0,22046,Geoff Ogilvy,55.41,41,74
2008,0,26420,Richard Johnson,55.38,36,65
2008,0,24357,K.J. Choi,55.29,47,85
2008,0,7457,Steve Flesch,55.17,48,87
2008,0,23108,Matt Kuchar,55.17,48,87
2008,0,27214,Kevin Streelman,55.17,64,116
2008,0,20572,Rod Pampling,55.1,54,98
2008,0,1142,Bart Bryant,55.0,44,80
2008,0,24781,Hunter Mahan,54.93,39,71
2008,0,24138,Ian Poulter,54.9,28,51
2008,0,2223,Bob Tway,54.84,34,62
2008,0,23135,Tim Clark,54.81,57,104
2008,0,21949,Joe Ogilvie,54.78,63,115
2008,0,21959,Ted Purdy,54.72,29,53
2008,0,29718,Anthony Kim,54.67,41,75
2008,0,6004,Stephen Ames,54.35,50,92
2008,0,23797,Brett Rumford,54.32,44,81
2008,0,12826,Paul Claxton,54.17,39,72
2008,0,8075,Jerry Kelly,54.13,59,109
2008,0,24449,Parker McLachlin,54.05,60,111
2008,0,8537,J.P. Hayes,54.0,54,100
2008,0,25349,Tim Wilkinson,53.72,65,121
2008,0,1797,Rocco Mediate,53.64,59,110
2008,0,23125,Brad Elder,53.52,38,71
2008,0,30750,Tommy Gainey,53.45,31,58
2008,0,25842,Jon Mills,53.19,50,94
2008,0,21805,Harrison Frazar,53.13,34,64
2008,0,25720,Chad Collins,53.01,44,83
2008,0,23540,Jason Allred,52.94,36,68
2008,0,12652,Cameron Beckman,52.83,56,106
2008,0,26300,Matt Jones,52.59,61,116
2008,0,12823,Carlos Franco,52.5,42,80
2008,0,1388,Robert Gamez,52.44,43,82
2008,0,6090,Jim McGovern,52.38,44,84
2008,0,24925,Jonathan Byrd,52.29,57,109
2008,0,22348,Nick O'Hern,52.22,47,90
2008,0,27060,John Mallinger,52.21,71,136
2008,0,20229,Stewart Cink,52.05,38,73
2008,0,23048,Eric Axley,52.0,65,125
2008,0,1948,Tim Petrovic,51.91,68,131
2008,0,12716,Charley Hoffman,51.85,56,108
2008,0,27141,J.B. Holmes,51.85,42,81
2008,0,20104,Ken Duke,51.68,77,149
2008,0,1139,Olin Browne,51.61,48,93
2008,0,1724,Jeff Maggert,51.61,48,93
2008,0,12705,Cliff Kresge,51.55,50,97
2008,0,26695,Michael Letzig,51.52,51,99
2008,0,1577,Lee Janzen,51.43,54,105
2008,0,22806,Doug LaBelle II,51.43,36,70
2008,0,22913,John Rollins,51.38,56,109
2008,0,20433,Mark Hensby,51.11,46,90
2008,0,20378,Mathias Grönberg,51.04,49,96
2008,0,26668,Marc Turnesa,51.02,50,98
2008,0,23778,Brad Adamonis,50.94,54,106
2008,0,6643,Paul Goydos,50.91,56,110
2008,0,23623,Bo Van Pelt,50.83,61,120
2008,0,6251,Chris DiMarco,50.82,62,122
2008,0,25345,Carl Pettersson,50.76,67,132
2008,0,8845,Scott Sterling,50.62,41,81
2008,0,23497,Tag Ridings,50.47,54,107
2008,0,23325,Vaughn Taylor,50.39,65,129
2008,0,21633,Steve Allan,50.0,27,54
2008,0,9011,David Duval,50.0,28,56
2008,0,10733,Kent Jones,50.0,38,76
2008,0,27770,Camilo Villegas,50.0,38,76
2008,0,26289,Boo Weekley,50.0,39,78
2008,0,24663,Y.E. Yang,50.0,55,110
2008,0,10505,Shane Bertsch,49.62,65,131
2008,0,24924,Bill Haas,49.59,61,123
2008,0,12782,Tim Herron,49.56,56,113
2008,0,27649,Brandt Snedeker,49.51,51,103
2008,0,22378,Trevor Immelman,49.3,35,71
2008,0,10585,Scott McCarron,49.18,30,61
2008,0,12680,Shigeki Maruyama,49.15,29,59
2008,0,26500,Alejandro Cañizares,49.09,27,55
2008,0,20645,John Senden,48.98,48,98
2008,0,25900,Lucas Glover,48.96,47,96
2008,0,27936,Martin Laird,48.96,47,96
2008,0,1945,Kenny Perry,48.96,47,96
2008,0,1024,Billy Andrade,48.94,46,94
2008,0,1473,Todd Hamilton,48.94,46,94
2008,0,28475,Jeff Overton,48.94,46,94
2008,0,27120,Troy Matteson,48.89,44,90
2008,0,26596,Ryan Moore,48.86,43,88
2008,0,27933,John Merrick,48.81,41,84
2008,0,1706,Davis Love III,48.75,39,80
2008,0,23353,J.J. Henry,48.65,54,111
2008,0,25562,Andres Romero,48.65,36,74
2008,0,28780,Nicholas Thompson,48.63,71,146
2008,0,20382,Stephen Leaney,48.57,34,70
2008,0,25190,Jeff Quinney,48.35,44,91
2008,0,21461,Kenneth Ferrie,48.15,39,81
2008,0,24912,Will MacKenzie,47.76,32,67
2008,0,23409,James Driscoll,47.67,41,86
2008,0,1320,Bob Estes,47.62,50,105
2008,0,24490,George McNeill,47.57,49,103
2008,0,12602,Dean Wilson,47.54,58,122
2008,0,1941,Tom Pernice Jr.,47.45,65,137
2008,0,10885,Robert Allenby,47.37,45,95
2008,0,27095,Nick Watney,47.31,44,93
2008,0,28158,Steve Marino,46.72,57,122
2008,0,26631,Cody Freeman,46.51,40,86
2008,0,25632,Jimmy Walker,46.51,40,86
2008,0,1161,Mark Calcavecchia,46.38,32,69
2008,0,28089,Jason Day,46.0,46,100
2008,0,27613,David Lutterus,45.88,39,85
2008,0,26951,Johnson Wagner,45.74,43,94
2008,0,22892,Jason Gore,45.61,52,114
2008,0,25364,Paul Casey,45.45,15,33
2008,0,24024,Zach Johnson,45.45,30,66
2008,0,2002,John Riegger,45.45,25,55
2008,0,23788,D.J. Trahan,45.45,45,99
2008,0,10425,Jay Williamson,45.35,39,86
2008,0,25594,Travis Perkins,45.28,24,53
2008,0,7867,Woody Austin,45.0,36,80
2008,0,1226,Fred Couples,45.0,27,60
2008,0,23320,Ryan Palmer,44.87,35,78
2008,0,26476,Chez Reavie,44.86,48,107
2008,0,2206,David Toms,44.78,30,67
2008,0,12510,Chad Campbell,44.57,41,92
2008,0,19913,Ron Whittaker,44.23,23,52
2008,0,20472,Alex Cejka,44.19,38,86
2008,0,26679,Kevin Stadler,44.05,37,84
2008,0,27963,Chris Stroud,43.9,36,82
2008,0,12660,Jesper Parnevik,43.81,46,105
2008,0,1035,Tommy Armour III,43.66,31,71
2008,0,1313,Steve Elkington,43.48,40,92
2008,0,12309,Bob Sowards,43.48,30,69
2008,0,20634,Peter Lonard,43.3,42,97
2008,0,24358,Robert Garrigus,42.72,44,103
2008,0,6621,Joe Durant,42.55,40,94
2008,0,6567,Vijay Singh,42.03,29,69
2008,0,22582,Kyle Thompson,41.98,34,81
2008,0,20848,Ángel Cabrera,41.46,17,41
2008,0,22548,Patrick Sheehan,41.13,51,124
2008,0,27561,Nick Flanagan,40.63,39,96
2008,0,6012,Greg Kraft,39.47,30,76
2008,0,25804,Bubba Watson,39.36,37,94
2008,0,19803,Ryan Armour,39.25,42,107
2008,0,30925,Dustin Johnson,38.38,38,99
2008,0,6573,Brandt Jobe,38.0,19,50
2008,0,24227,Justin Bolli,35.23,31,88
2008,0,23349,Charles Warren,34.31,35,102
2007,0,23135,Tim Clark,75.32,58,77
2007,0,20098,Stuart Appleby,65.33,49,75
2007,0,8793,Tiger Woods,65.22,30,46
2007,0,22046,Geoff Ogilvy,64.86,48,74
2007,0,20127,Chris Riley,64.79,46,71
2007,0,21961,Charles Howell III,63.64,56,88
2007,0,22405,Justin Rose,63.64,35,55
2007,0,10213,Dicky Pride,63.41,52,82
2007,0,6522,Ernie Els,62.5,35,56
2007,0,24925,Jonathan Byrd,61.9,52,84
2007,0,23621,Rory Sabbatini,61.73,50,81
2007,0,19972,José Coceres,61.64,45,73
2007,0,23983,Luke Donald,61.43,43,70
2007,0,6034,Marco Dawson,61.33,46,75
2007,0,21209,Sergio Garcia,61.11,33,54
2007,0,10423,Mike Weir,61.11,44,72
2007,0,19824,Craig Barlow,61.02,36,59
2007,0,29718,Anthony Kim,60.82,59,97
2007,0,2239,Scott Verplank,60.71,51,84
2007,0,10117,Bob Heintz,60.58,63,104
2007,0,20472,Alex Cejka,60.49,49,81
2007,0,25273,Andrew Buckle,60.47,52,86
2007,0,23108,Matt Kuchar,60.42,58,96
2007,0,1381,Fred Funk,60.0,48,80
2007,0,24361,Pat Perez,60.0,51,85
2007,0,24357,K.J. Choi,59.78,55,92
2007,0,20572,Rod Pampling,59.78,55,92
2007,0,22913,John Rollins,59.63,65,109
2007,0,21528,Henrik Stenson,59.57,28,47
2007,0,26882,Michael Sim,59.52,25,42
2007,0,20104,Ken Duke,59.46,66,111
2007,0,10809,Jim Furyk,59.09,39,66
2007,0,22371,Aaron Baddeley,59.05,62,105
2007,0,1810,Phil Mickelson,59.02,36,61
2007,0,20160,Charlie Wi,58.76,57,97
2007,0,20628,Arron Oberholser,58.73,37,63
2007,0,6004,Stephen Ames,58.67,44,75
2007,0,10860,Justin Leonard,58.43,52,89
2007,0,21806,Paul Gow,58.23,46,79
2007,0,8931,Glen Day,57.84,59,102
2007,0,24490,George McNeill,57.61,53,92
2007,0,1941,Tom Pernice Jr.,57.38,70,122
2007,0,21878,Mark Wilson,57.29,55,96
2007,0,20498,Briny Baird,57.28,59,103
2007,0,21753,Brian Davis,57.01,61,107
2007,0,24138,Ian Poulter,56.94,41,72
2007,0,25686,Jason Dufner,56.57,56,99
2007,0,1132,Mark Brooks,56.52,26,46
2007,0,25396,Kevin Na,56.52,65,115
2007,0,2206,David Toms,56.45,35,62
2007,0,22892,Jason Gore,56.44,57,101
2007,0,22212,Craig Lile,56.41,44,78
2007,0,20433,Mark Hensby,55.96,61,109
2007,0,22378,Trevor Immelman,55.93,33,59
2007,0,22806,Doug LaBelle II,55.91,71,127
2007,0,27649,Brandt Snedeker,55.91,71,127
2007,0,1766,Billy Mayfair,55.77,58,104
2007,0,12705,Cliff Kresge,55.71,78,140
2007,0,7547,Craig Kanada,55.65,69,124
2007,0,1161,Mark Calcavecchia,55.56,55,99
2007,0,25892,Steve Wheatcroft,55.41,41,74
2007,0,1577,Lee Janzen,55.32,52,94
2007,0,20850,Daniel Chopra,55.17,64,116
2007,0,19846,Brian Gay,55.17,80,145
2007,0,2214,Kirk Triplett,55.06,49,89
2007,0,7457,Steve Flesch,55.0,55,100
2007,0,23718,Nathan Green,54.93,78,142
2007,0,23800,Bryce Molder,54.93,39,71
2007,0,21350,Ryuji Imada,54.92,67,122
2007,0,1948,Tim Petrovic,54.86,79,144
2007,0,24140,Sean O'Hair,54.84,51,93
2007,0,24457,Jaco Van Zyl,54.84,34,62
2007,0,24024,Zach Johnson,54.55,42,77
2007,0,6567,Vijay Singh,54.39,62,114
2007,0,20623,Gavin Coles,54.37,56,103
2007,0,8881,Tripp Isenhour,54.37,56,103
2007,0,12602,Dean Wilson,54.05,40,74
2007,0,20574,Mathew Goggin,53.85,56,104
2007,0,8375,Paul Stankowski,53.7,29,54
2007,0,1024,Billy Andrade,53.64,59,110
2007,0,12680,Shigeki Maruyama,53.15,59,111
2007,0,21731,Freddie Jacobson,53.09,43,81
2007,0,7867,Woody Austin,53.04,61,115
2007,0,24502,Adam Scott,52.94,36,68
2007,0,23320,Ryan Palmer,52.75,48,91
2007,0,8537,J.P. Hayes,52.68,59,112
2007,0,6643,Paul Goydos,52.58,51,97
2007,0,21959,Ted Purdy,52.58,51,97
2007,0,25804,Bubba Watson,52.38,44,84
2007,0,1313,Steve Elkington,52.33,45,86
2007,0,1928,Corey Pavin,52.17,48,92
2007,0,20229,Stewart Cink,52.0,52,100
2007,0,23325,Vaughn Taylor,51.9,41,79
2007,0,27060,John Mallinger,51.72,60,116
2007,0,24924,Bill Haas,51.59,65,126
2007,0,28158,Steve Marino,51.43,54,105
2007,0,21633,Steve Allan,51.39,37,72
2007,0,23933,Michael Boyd,51.39,37,72
2007,0,1473,Todd Hamilton,51.35,57,111
2007,0,1724,Jeff Maggert,51.28,40,78
2007,0,2104,Jeff Sluman,51.25,41,80
2007,0,12782,Tim Herron,51.06,48,94
2007,0,23048,Eric Axley,50.78,65,128
2007,0,6527,Steve Stricker,50.67,38,75
2007,0,27770,Camilo Villegas,50.59,43,85
2007,0,7363,Craig Bowden,50.5,51,101
2007,0,12652,Cameron Beckman,50.0,43,86
2007,0,24290,D.J. Brigman,50.0,37,74
2007,0,1157,Tom Byrum,50.0,26,52
2007,0,20859,Anders Hansen,50.0,21,42
2007,0,6373,José María Olazábal,50.0,30,60
2007,0,28475,Jeff Overton,50.0,28,56
2007,0,25345,Carl Pettersson,50.0,64,128
2007,0,25190,Jeff Quinney,50.0,54,108
2007,0,21660,Jason Schultz,50.0,33,66
2007,0,22293,Heath Slocum,49.56,56,113
2007,0,25900,Lucas Glover,49.41,42,85
2007,0,27141,J.B. Holmes,49.25,33,67
2007,0,23497,Tag Ridings,49.15,29,59
2007,0,26360,Bubba Dickerson,49.09,27,55
2007,0,26596,Ryan Moore,49.02,50,102
2007,0,10425,Jay Williamson,49.02,25,51
2007,0,1677,Tom Lehman,48.98,24,49
2007,0,23614,Rich Beem,48.75,39,80
2007,0,24507,Jason Bohn,48.72,38,78
2007,0,24781,Hunter Mahan,48.54,50,103
2007,0,24980,Scott Gutschewski,48.39,30,62
2007,0,1035,Tommy Armour III,48.05,37,77
2007,0,29476,Kyle Reifers,48.0,36,75
2007,0,23322,Brett Wetterich,47.83,33,69
2007,0,24449,Parker McLachlin,47.66,51,107
2007,0,6197,Michael Allen,47.37,36,76
2007,0,23788,D.J. Trahan,47.31,44,93
2007,0,1797,Rocco Mediate,47.3,35,74
2007,0,20634,Peter Lonard,47.25,43,91
2007,0,2036,Jim Rutledge,47.14,33,70
2007,0,21949,Joe Ogilvie,46.79,51,109
2007,0,26289,Boo Weekley,46.67,56,120
2007,0,8123,Jeff Brehaut,46.43,26,56
2007,0,7223,Brian Bateman,46.3,25,54
2007,0,23623,Bo Van Pelt,46.3,50,108
2007,0,26679,Kevin Stadler,46.23,49,106
2007,0,20378,Mathias Grönberg,46.15,60,130
2007,0,27120,Troy Matteson,46.15,36,78
2007,0,26420,Richard Johnson,46.09,53,115
2007,0,24912,Will MacKenzie,46.02,52,113
2007,0,20645,John Senden,46.0,46,100
2007,0,10733,Kent Jones,45.45,50,110
2007,0,1320,Bob Estes,45.38,54,119
2007,0,6251,Chris DiMarco,45.35,39,86
2007,0,1706,Davis Love III,45.16,28,62
2007,0,20382,Stephen Leaney,45.12,37,82
2007,0,21805,Harrison Frazar,45.05,50,111
2007,0,21646,David Branshaw,44.9,44,98
2007,0,27933,John Merrick,44.71,38,85
2007,0,27095,Nick Watney,44.71,38,85
2007,0,12660,Jesper Parnevik,44.68,42,94
2007,0,12510,Chad Campbell,44.55,45,101
2007,0,20766,Padraig Harrington,44.44,20,45
2007,0,6621,Joe Durant,44.05,37,84
2007,0,26881,Jarrod Lyle,44.05,37,84
2007,0,23349,Charles Warren,43.97,51,116
2007,0,1142,Bart Bryant,43.9,36,82
2007,0,2246,Duffy Waldorf,43.55,27,62
2007,0,20105,Jeff Gove,43.43,43,99
2007,0,6515,Shaun Micheel,43.28,29,67
2007,0,27963,Chris Stroud,43.06,31,72
2007,0,10885,Robert Allenby,42.86,30,70
2007,0,1249,John Daly,42.86,24,56
2007,0,22621,Ben Curtis,42.72,44,103
2007,0,6595,Kevin Sutherland,42.35,36,85
2007,0,8075,Jerry Kelly,42.34,47,111
2007,0,11123,Chris Couch,42.27,41,97
2007,0,1945,Kenny Perry,41.98,34,81
2007,0,2101,Joey Sindelar,41.94,39,93
2007,0,1388,Robert Gamez,41.9,44,105
2007,0,20157,Retief Goosen,41.51,22,53
2007,0,21470,Daisuke Maruyama,41.3,38,92
2007,0,23613,Rich Barcelo,41.24,40,97
2007,0,20691,Greg Owen,41.18,35,85
2007,0,24358,Robert Garrigus,40.82,40,98
2007,0,7749,Brett Quigley,40.45,36,89
2007,0,19803,Ryan Armour,40.37,44,109
2007,0,22295,Darron Stiles,40.24,33,82
2007,0,11032,Frank Lickliter II,39.77,35,88
2007,0,27702,Matt Hendrix,39.71,27,68
2007,0,12714,Chris Tidland,39.68,25,63
2007,0,12716,Charley Hoffman,39.36,37,94
2007,0,26951,Johnson Wagner,38.46,45,117
2007,0,28486,Michael Putnam,38.36,28,73
2007,0,22348,Nick O'Hern,38.16,29,76
2007,0,23638,Brendon de Jonge,37.8,31,82
2007,0,1707,Steve Lowery,36.05,31,86
2007,0,2223,Bob Tway,35.45,39,110
2007,0,23353,J.J. Henry,33.33,24,72
2007,0,12195,Tom Johnson,28.57,22,77
2006,0,6350,Bob May,70.83,34,48
2006,0,23983,Luke Donald,66.67,30,45
2006,0,6527,Steve Stricker,64.91,37,57
2006,0,2110,Jerry Smith,64.49,69,107
2006,0,20572,Rod Pampling,63.64,63,99
2006,0,2246,Duffy Waldorf,63.56,75,118
2006,0,20127,Chris Riley,63.41,78,123
2006,0,23621,Rory Sabbatini,63.1,53,84
2006,0,1928,Corey Pavin,62.82,49,78
2006,0,20766,Padraig Harrington,62.5,20,32
2006,0,20593,Greg Chalmers,62.0,62,100
2006,0,19846,Brian Gay,61.79,76,123
2006,0,20229,Stewart Cink,61.29,57,93
2006,0,6575,Dudley Hart,61.29,57,93
2006,0,1313,Steve Elkington,61.22,30,49
2006,0,21878,Mark Wilson,61.11,44,72
2006,0,2104,Jeff Sluman,60.87,70,115
2006,0,23325,Vaughn Taylor,59.38,57,96
2006,0,20099,Doug Barron,59.18,58,98
