YEAR,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
2006,0,22913,John Rollins,99.91,1076,35,1040.0
2006,0,20498,Briny Baird,99.9,997,33,963.0
2006,0,9011,David Duval,99.86,737,28,708.0
2006,0,20382,Stephen Leaney,99.82,1094,31,1061.0
2006,0,25345,Carl Pettersson,99.81,1038,31,1005.0
2006,0,22946,Henrik Bjornstad,99.76,1260,38,1219.0
2006,0,12760,Danny Ellis,99.76,838,22,814.0
2006,0,24925,Jonathan Byrd,99.74,756,31,723.0
2006,0,8537,J.P. Hayes,99.71,688,26,660.0
2006,0,20121,Todd Fischer,99.68,1256,37,1215.0
2006,0,8123,Jeff Brehaut,99.67,1227,37,1186.0
2006,0,1381,Fred Funk,99.67,1209,37,1168.0
2006,0,22405,Justin Rose,99.67,1228,34,1190.0
2006,0,2104,Jeff Sluman,99.66,1174,37,1133.0
2006,0,21878,Mark Wilson,99.61,1034,44,986.0
2006,0,24781,Hunter Mahan,99.6,1255,43,1207.0
2006,0,23497,Tag Ridings,99.6,1248,34,1209.0
2006,0,7457,Steve Flesch,99.59,1468,50,1412.0
2006,0,6567,Vijay Singh,99.59,1207,38,1164.0
2006,0,1724,Jeff Maggert,99.58,944,28,912.0
2006,0,22548,Patrick Sheehan,99.53,1270,36,1228.0
2006,0,6197,Michael Allen,99.5,1008,26,977.0
2006,0,23983,Luke Donald,99.49,594,19,572.0
2006,0,21959,Ted Purdy,99.47,1126,46,1074.0
2006,0,20766,Padraig Harrington,99.45,546,14,529.0
2006,0,21646,David Branshaw,99.44,1248,32,1209.0
2006,0,1142,Bart Bryant,99.41,1017,23,988.0
2006,0,1766,Billy Mayfair,99.37,1117,35,1075.0
2006,0,1320,Bob Estes,99.35,1070,32,1031.0
2006,0,6004,Stephen Ames,99.34,608,21,583.0
2006,0,11032,Frank Lickliter II,99.33,1196,40,1148.0
2006,0,23616,Ryan Hietala,99.32,736,14,717.0
2006,0,21961,Charles Howell III,99.31,1152,33,1111.0
2006,0,21753,Brian Davis,99.3,1142,31,1103.0
2006,0,6573,Brandt Jobe,99.29,989,34,948.0
2006,0,1666,Bernhard Langer,99.28,832,24,802.0
2006,0,24980,Scott Gutschewski,99.22,640,13,622.0
2006,0,23623,Bo Van Pelt,99.22,1283,37,1236.0
2006,0,27120,Troy Matteson,99.2,1257,44,1203.0
2006,0,6515,Shaun Micheel,99.19,1111,25,1077.0
2006,0,20127,Chris Riley,99.19,982,43,931.0
2006,0,24502,Adam Scott,99.19,745,30,709.0
2006,0,20548,Hidemichi Tanaka,99.17,963,34,921.0
2006,0,24924,Bill Haas,99.15,1288,31,1246.0
2006,0,1810,Phil Mickelson,99.12,681,17,658.0
2006,0,1313,Steve Elkington,99.11,676,26,644.0
2006,0,1599,Steve Jones,99.09,992,30,953.0
2006,0,22892,Jason Gore,99.08,979,25,945.0
2006,0,1948,Tim Petrovic,99.07,1179,43,1125.0
2006,0,21350,Ryuji Imada,99.04,1244,33,1199.0
2006,0,10565,Ian Leggatt,99.01,1007,22,975.0
2006,0,24024,Zach Johnson,98.99,1092,26,1055.0
2006,0,1945,Kenny Perry,98.96,868,23,836.0
2006,0,20574,Mathew Goggin,98.94,849,32,808.0
2006,0,20812,Tjaart van der Walt,98.94,756,21,727.0
2006,0,1035,Tommy Armour III,98.93,746,21,717.0
2006,0,19824,Craig Barlow,98.92,834,33,792.0
2006,0,25900,Lucas Glover,98.92,1209,29,1167.0
2006,0,23614,Rich Beem,98.91,921,26,885.0
2006,0,11011,Mike Sposa,98.91,829,26,794.0
2006,0,1388,Robert Gamez,98.89,1167,32,1122.0
2006,0,6251,Chris DiMarco,98.86,878,22,846.0
2006,0,1042,Paul Azinger,98.85,1131,25,1093.0
2006,0,6575,Dudley Hart,98.83,1027,31,984.0
2006,0,21470,Daisuke Maruyama,98.81,1010,29,969.0
2006,0,23048,Eric Axley,98.75,1117,26,1077.0
2006,0,10505,Shane Bertsch,98.75,1283,31,1236.0
2006,0,6012,Greg Kraft,98.74,956,23,921.0
2006,0,10733,Kent Jones,98.7,1232,44,1172.0
2006,0,6595,Kevin Sutherland,98.66,1264,35,1212.0
2006,0,2239,Scott Verplank,98.66,971,19,939.0
2006,0,12510,Chad Campbell,98.65,966,23,930.0
2006,0,20099,Doug Barron,98.64,956,22,921.0
2006,0,10860,Justin Leonard,98.64,958,20,925.0
2006,0,21949,Joe Ogilvie,98.63,1098,28,1055.0
2006,0,23349,Charles Warren,98.63,1171,27,1128.0
2006,0,24507,Jason Bohn,98.6,1282,28,1236.0
2006,0,28475,Jeff Overton,98.6,1211,28,1166.0
2006,0,12716,Charley Hoffman,98.56,1253,29,1206.0
2006,0,24140,Sean O'Hair,98.55,1103,30,1057.0
2006,0,19913,Ron Whittaker,98.53,1022,27,980.0
2006,0,23409,James Driscoll,98.51,1074,37,1021.0
2006,0,8375,Paul Stankowski,98.49,925,29,882.0
2006,0,2223,Bob Tway,98.47,979,33,931.0
2006,0,23322,Brett Wetterich,98.46,1042,22,1004.0
2006,0,6350,Bob May,98.45,772,17,743.0
2006,0,20691,Greg Owen,98.45,903,21,868.0
2006,0,24358,Robert Garrigus,98.39,1054,29,1008.0
2006,0,27095,Nick Watney,98.39,1244,35,1189.0
2006,0,23788,D.J. Trahan,98.34,1084,36,1030.0
2006,0,23135,Tim Clark,98.29,817,25,778.0
2006,0,25935,John Engler Jr.,98.26,920,24,880.0
2006,0,23621,Rory Sabbatini,98.24,909,21,872.0
2006,0,20593,Greg Chalmers,98.23,792,24,754.0
2006,0,10423,Mike Weir,98.22,899,21,862.0
2006,0,1132,Mark Brooks,98.19,1108,25,1063.0
2006,0,25804,Bubba Watson,98.19,1052,22,1011.0
2006,0,1707,Steve Lowery,98.18,1209,29,1158.0
2006,0,7867,Woody Austin,98.17,1311,37,1250.0
2006,0,25842,Jon Mills,98.15,812,25,772.0
2006,0,1619,Skip Kendall,98.1,842,18,808.0
2006,0,24912,Will MacKenzie,98.08,1094,32,1041.0
2006,0,8075,Jerry Kelly,98.07,1193,30,1140.0
2006,0,20105,Jeff Gove,98.02,1212,30,1158.0
2006,0,7223,Brian Bateman,98.01,856,22,817.0
2006,0,20645,John Senden,98.0,1150,30,1097.0
2006,0,21407,Arjun Atwal,97.94,1164,35,1105.0
2006,0,12823,Carlos Franco,97.92,1152,42,1086.0
2006,0,20094,Jonathan Kaye,97.91,1294,30,1237.0
2006,0,26360,Bubba Dickerson,97.89,1234,28,1180.0
2006,0,1226,Fred Couples,97.85,466,14,442.0
2006,0,20634,Peter Lonard,97.85,979,16,942.0
2006,0,8835,Kris Cox,97.79,1039,25,991.0
2006,0,6643,Paul Goydos,97.76,938,26,891.0
2006,0,1161,Mark Calcavecchia,97.73,1145,26,1093.0
2006,0,27141,J.B. Holmes,97.7,915,32,862.0
2006,0,23673,Michael Connell,97.56,615,19,581.0
2006,0,2110,Jerry Smith,97.55,1222,35,1157.0
2006,0,7013,Wes Short Jr.,97.52,1208,32,1146.0
2006,0,1249,John Daly,97.51,602,18,569.0
2006,0,19881,Robert Damron,97.49,1194,21,1143.0
2006,0,1024,Billy Andrade,97.38,879,24,832.0
2006,0,21209,Sergio Garcia,97.35,565,13,537.0
2006,0,2214,Kirk Triplett,97.33,712,17,676.0
2006,0,1577,Lee Janzen,97.29,997,24,946.0
2006,0,6621,Joe Durant,97.25,1419,33,1347.0
2006,0,23307,Roger Tambellini,97.21,788,18,748.0
2006,0,2101,Joey Sindelar,97.19,1137,26,1079.0
2006,0,1553,John Huston,97.16,915,27,862.0
2006,0,27770,Camilo Villegas,97.1,1206,28,1143.0
2006,0,12662,Thomas Levet,96.99,731,21,688.0
2006,0,11123,Chris Couch,96.95,983,16,937.0
2006,0,25936,Alex Aragon,96.91,776,22,730.0
2006,0,12782,Tim Herron,96.84,919,23,867.0
2006,0,20472,Alex Cejka,96.69,1180,22,1119.0
2006,0,8385,Omar Uresti,96.61,767,17,724.0
2006,0,27943,Matt Hansen,96.22,873,15,825.0
2006,0,28780,Nicholas Thompson,96.15,1169,25,1099.0
2006,0,24361,Pat Perez,95.62,616,17,572.0
2005,0,26420,Richard Johnson,102.76,617,31,603.0
2005,0,1329,Brad Faxon,102.38,756,33,741.0
2005,0,1810,Phil Mickelson,101.78,673,32,653.0
2005,0,2223,Bob Tway,101.78,900,40,876.0
2005,0,20229,Stewart Cink,101.76,964,35,946.0
2005,0,6575,Dudley Hart,101.75,972,40,949.0
2005,0,20623,Gavin Coles,101.64,856,40,830.0
2005,0,10201,Matt Gogel,101.61,934,40,909.0
2005,0,8123,Jeff Brehaut,101.6,877,35,856.0
2005,0,10585,Scott McCarron,101.54,845,39,819.0
2005,0,21731,Freddie Jacobson,101.5,732,30,713.0
2005,0,8725,Tom Gillis,101.47,954,40,928.0
2005,0,1219,John Cook,101.37,804,27,788.0
2005,0,22548,Patrick Sheehan,101.36,1319,55,1282.0
2005,0,8793,Tiger Woods,101.31,762,29,743.0
2005,0,12454,Mario Tiziani,101.3,848,31,828.0
2005,0,20628,Arron Oberholser,101.27,711,29,691.0
2005,0,23036,Chris Anderson,101.23,812,34,788.0
2005,0,24781,Hunter Mahan,101.23,1298,51,1263.0
2005,0,24024,Zach Johnson,101.22,1145,40,1119.0
2005,0,2206,David Toms,101.2,833,34,809.0
2005,0,1142,Bart Bryant,101.15,1042,38,1016.0
2005,0,6527,Steve Stricker,101.14,788,24,773.0
2005,0,1361,Dan Forsman,101.07,657,39,625.0
2005,0,1941,Tom Pernice Jr.,101.06,1227,47,1193.0
2005,0,2010,Loren Roberts,101.06,663,23,647.0
2005,0,24138,Ian Poulter,101.04,483,14,474.0
2005,0,23320,Ryan Palmer,101.03,1068,39,1040.0
2005,0,1313,Steve Elkington,101.02,787,29,766.0
2005,0,1707,Steve Lowery,100.99,1210,50,1172.0
2005,0,12510,Chad Campbell,100.97,1026,43,993.0
2005,0,1666,Bernhard Langer,100.94,641,26,621.0
2005,0,23541,Ben Crane,100.93,864,34,838.0
2005,0,12782,Tim Herron,100.93,1070,45,1035.0
2005,0,20474,Phillip Price,100.91,879,32,855.0
2005,0,12660,Jesper Parnevik,100.87,924,32,900.0
2005,0,10733,Kent Jones,100.84,1195,48,1157.0
2005,0,1139,Olin Browne,100.79,1140,38,1111.0
2005,0,7749,Brett Quigley,100.78,1160,39,1130.0
2005,0,20663,Brenden Pappas,100.75,671,29,647.0
2005,0,1761,Len Mattiace,100.7,999,42,964.0
2005,0,24357,K.J. Choi,100.67,750,28,727.0
2005,0,8075,Jerry Kelly,100.65,1073,33,1047.0
2005,0,19846,Brian Gay,100.63,1270,40,1238.0
2005,0,1320,Bob Estes,100.62,1126,37,1096.0
2005,0,20098,Stuart Appleby,100.57,883,36,852.0
2005,0,1157,Tom Byrum,100.57,1044,41,1009.0
2005,0,26679,Kevin Stadler,100.52,1163,47,1122.0
2005,0,1928,Corey Pavin,100.47,857,32,829.0
2005,0,23623,Bo Van Pelt,100.47,1285,51,1240.0
2005,0,1887,Mark O'Meara,100.43,702,27,678.0
2005,0,10809,Jim Furyk,100.41,971,32,943.0
2005,0,12645,Brent Geiberger,100.41,724,22,705.0
2005,0,6567,Vijay Singh,100.41,1208,33,1180.0
2005,0,20160,Charlie Wi,100.38,800,25,778.0
2005,0,21407,Arjun Atwal,100.37,816,33,786.0
2005,0,12602,Dean Wilson,100.37,1079,33,1050.0
2005,0,1381,Fred Funk,100.35,1131,32,1103.0
2005,0,20502,Michael Long,100.33,917,32,888.0
2005,0,2104,Jeff Sluman,100.33,1204,42,1166.0
2005,0,22371,Aaron Baddeley,100.3,1012,38,977.0
2005,0,21961,Charles Howell III,100.3,1008,39,972.0
2005,0,6197,Michael Allen,100.28,1090,33,1060.0
2005,0,1685,J.L. Lewis,100.27,1107,44,1066.0
2005,0,6515,Shaun Micheel,100.22,899,35,866.0
2005,0,22046,Geoff Ogilvy,100.2,1022,32,992.0
2005,0,24140,Sean O'Hair,100.17,1171,44,1129.0
2005,0,2214,Kirk Triplett,100.17,602,16,587.0
2005,0,20645,John Senden,100.16,1285,42,1245.0
2005,0,21951,Joey Snyder III,100.15,1306,46,1262.0
2005,0,10423,Mike Weir,100.15,667,23,645.0
2005,0,10425,Jay Williamson,100.15,654,24,631.0
2005,0,22293,Heath Slocum,100.08,1253,40,1214.0
2005,0,24925,Jonathan Byrd,100.0,1331,47,1284.0
2005,0,23983,Luke Donald,100.0,563,13,550.0
2005,0,23409,James Driscoll,100.0,886,26,860.0
2005,0,21805,Harrison Frazar,100.0,1295,47,1248.0
2005,0,20157,Retief Goosen,100.0,617,14,603.0
2005,0,20433,Mark Hensby,100.0,693,20,673.0
2005,0,1577,Lee Janzen,100.0,835,32,803.0
2005,0,12680,Shigeki Maruyama,100.0,1177,31,1146.0
2005,0,1823,Larry Mize,100.0,620,19,601.0
2005,0,23497,Tag Ridings,100.0,1133,32,1101.0
2005,0,27095,Nick Watney,100.0,1110,36,1074.0
2005,0,1388,Robert Gamez,99.91,1096,31,1064.0
2005,0,24604,Hunter Haas,99.9,1010,36,973.0
2005,0,23725,Brendan Jones,99.9,1004,32,971.0
2005,0,20634,Peter Lonard,99.9,955,34,920.0
2005,0,1945,Kenny Perry,99.88,835,26,808.0
2005,0,20812,Tjaart van der Walt,99.87,757,22,734.0
2005,0,20498,Briny Baird,99.84,1249,43,1204.0
2005,0,23353,J.J. Henry,99.84,1268,39,1227.0
2005,0,20766,Padraig Harrington,99.82,545,16,528.0
2005,0,1473,Todd Hamilton,99.81,1052,36,1014.0
2005,0,2106,Chris Smith,99.76,1238,47,1188.0
2005,0,20378,Mathias Grönberg,99.75,804,27,775.0
2005,0,6599,John Elliott,99.73,729,25,702.0
2005,0,25900,Lucas Glover,99.73,1093,35,1055.0
2005,0,22621,Ben Curtis,99.72,702,18,682.0
2005,0,25396,Kevin Na,99.72,1081,35,1043.0
2005,0,23614,Rich Beem,99.71,681,22,657.0
2005,0,2246,Duffy Waldorf,99.7,991,29,959.0
2005,0,24980,Scott Gutschewski,99.69,981,32,946.0
2005,0,6251,Chris DiMarco,99.64,826,22,801.0
2005,0,1706,Davis Love III,99.62,781,26,752.0
2005,0,20572,Rod Pampling,99.59,980,30,946.0
2005,0,24502,Adam Scott,99.59,737,22,712.0
2005,0,21350,Ryuji Imada,99.58,944,25,915.0
2005,0,1797,Rocco Mediate,99.57,927,27,896.0
2005,0,19824,Craig Barlow,99.56,904,34,866.0
2005,0,6573,Brandt Jobe,99.55,1118,32,1081.0
2005,0,1948,Tim Petrovic,99.55,1101,35,1061.0
2005,0,25345,Carl Pettersson,99.54,1315,39,1270.0
2005,0,6004,Stephen Ames,99.52,842,23,815.0
2005,0,1487,Jeff Hart,99.51,812,23,785.0
2005,0,25847,Rob Rashell,99.48,762,25,733.0
2005,0,20548,Hidemichi Tanaka,99.48,1339,40,1292.0
2005,0,1035,Tommy Armour III,99.47,1313,33,1273.0
2005,0,6373,José María Olazábal,99.46,556,16,537.0
2005,0,8537,J.P. Hayes,99.45,728,23,701.0
2005,0,1161,Mark Calcavecchia,99.44,1062,31,1025.0
2005,0,7223,Brian Bateman,99.43,1226,45,1174.0
2005,0,1127,Danny Briggs,99.43,873,33,835.0
2005,0,10885,Robert Allenby,99.41,1024,32,986.0
2005,0,1024,Billy Andrade,99.41,1011,29,976.0
2005,0,1927,Dennis Paulson,99.39,816,27,784.0
2005,0,22295,Darron Stiles,99.37,946,28,912.0
2005,0,2239,Scott Verplank,99.34,909,23,880.0
2005,0,23552,Hank Kuehne,99.32,1028,32,989.0
2005,0,8545,Glen Hnatiuk,99.31,725,21,699.0
2005,0,20850,Daniel Chopra,99.29,1267,34,1224.0
2005,0,23325,Vaughn Taylor,99.29,1265,42,1214.0
2005,0,20121,Todd Fischer,99.27,1227,33,1185.0
2005,0,8993,Franklin Langham,99.26,1079,29,1042.0
2005,0,2101,Joey Sindelar,99.23,1425,40,1374.0
2005,0,1677,Tom Lehman,99.19,743,22,715.0
2005,0,12823,Carlos Franco,99.16,951,29,914.0
2005,0,8931,Glen Day,99.15,1053,34,1010.0
2005,0,6595,Kevin Sutherland,99.15,1065,25,1031.0
2005,0,7867,Woody Austin,99.13,1262,38,1213.0
2005,0,24361,Pat Perez,99.12,1019,30,980.0
2005,0,12652,Cameron Beckman,99.08,1194,34,1149.0
2005,0,10860,Justin Leonard,99.08,757,19,731.0
2005,0,1724,Jeff Maggert,99.04,834,18,808.0
2005,0,20094,Jonathan Kaye,99.02,917,24,884.0
2005,0,1766,Billy Mayfair,99.01,1417,47,1356.0
2005,0,23135,Tim Clark,99.0,900,29,862.0
2005,0,23540,Jason Allred,98.98,884,28,847.0
2005,0,23108,Matt Kuchar,98.97,779,20,751.0
2005,0,1599,Steve Jones,98.94,663,14,642.0
2005,0,23349,Charles Warren,98.94,1137,38,1087.0
2005,0,1457,Jay Haas,98.92,556,17,533.0
2005,0,21878,Mark Wilson,98.88,890,24,856.0
2005,0,11032,Frank Lickliter II,98.86,1229,45,1170.0
2005,0,1132,Mark Brooks,98.76,890,21,858.0
2005,0,7457,Steve Flesch,98.75,877,28,838.0
2005,0,21806,Paul Gow,98.75,959,29,918.0
2005,0,22913,John Rollins,98.72,1174,25,1134.0
2005,0,1619,Skip Kendall,98.7,1000,28,959.0
2005,0,1723,Andrew Magee,98.69,993,25,955.0
2005,0,24227,Justin Bolli,98.67,825,19,795.0
2005,0,1418,Bill Glasson,98.66,599,9,582.0
2005,0,23621,Rory Sabbatini,98.64,807,30,766.0
2005,0,25240,D.A. Points,98.63,1167,32,1119.0
2005,0,10912,Craig Perks,98.59,850,21,817.0
2005,0,22405,Justin Rose,98.57,1262,44,1200.0
2005,0,1042,Paul Azinger,98.52,810,18,780.0
2005,0,20691,Greg Owen,98.52,1015,29,971.0
2005,0,21498,Hideto Tanihara,98.5,665,17,638.0
2005,0,19881,Robert Damron,98.49,1129,32,1080.0
2005,0,10117,Bob Heintz,98.49,863,28,822.0
2005,0,21949,Joe Ogilvie,98.49,1059,34,1009.0
2005,0,26287,Roland Thatcher,98.44,962,26,921.0
2005,0,12662,Thomas Levet,98.43,510,20,482.0
2005,0,20382,Stephen Leaney,98.42,1076,33,1026.0
2005,0,23788,D.J. Trahan,98.41,1008,37,955.0
2005,0,6034,Marco Dawson,98.37,1104,33,1053.0
2005,0,20396,Lee Westwood,98.34,482,14,460.0
2005,0,12826,Paul Claxton,98.33,958,31,911.0
2005,0,10962,Bradley Hughes,98.31,712,18,682.0
2005,0,20099,Doug Barron,98.27,927,19,892.0
2005,0,21959,Ted Purdy,98.26,1436,37,1374.0
2005,0,28088,Matt Davidson,98.25,687,13,662.0
2005,0,1249,John Daly,98.24,796,16,766.0
2005,0,20127,Chris Riley,98.24,624,14,599.0
2005,0,23322,Brett Wetterich,98.24,967,21,929.0
2005,0,6332,Neal Lancaster,98.18,1208,28,1158.0
2005,0,24507,Jason Bohn,98.11,1161,19,1120.0
2005,0,21633,Steve Allan,98.07,1246,40,1182.0
2005,0,23063,Scott Hend,98.03,915,28,869.0
2005,0,8385,Omar Uresti,97.75,1065,27,1014.0
2005,0,24290,D.J. Brigman,97.62,884,23,840.0
2005,0,24912,Will MacKenzie,97.54,977,24,929.0
2005,0,26758,David Hearn,97.35,905,26,855.0
2005,0,21209,Sergio Garcia,97.24,760,17,722.0
2005,0,19972,José Coceres,97.14,735,18,696.0
2005,0,1553,John Huston,97.13,1148,30,1085.0
2005,0,6621,Joe Durant,97.06,1019,22,967.0
2005,0,20472,Alex Cejka,96.9,1000,27,942.0
2005,0,1175,Jim Carter,96.85,794,13,756.0
2005,0,21753,Brian Davis,96.6,912,23,858.0
2005,0,1226,Fred Couples,95.01,641,15,594.0
2004,0,8793,Tiger Woods,101.9,735,33,716.0
2004,0,20593,Greg Chalmers,101.89,847,34,829.0
2004,0,1329,Brad Faxon,101.77,903,39,880.0
2004,0,23983,Luke Donald,101.75,857,40,832.0
2004,0,20548,Hidemichi Tanaka,101.75,1087,38,1068.0
2004,0,24502,Adam Scott,101.7,529,24,514.0
2004,0,22913,John Rollins,101.63,979,36,959.0
2004,0,20663,Brenden Pappas,101.57,1341,60,1302.0
2004,0,22548,Patrick Sheehan,101.54,1365,64,1322.0
2004,0,7363,Craig Bowden,101.5,1000,40,975.0
2004,0,12645,Brent Geiberger,101.5,1135,48,1104.0
2004,0,6004,Stephen Ames,101.49,1077,49,1044.0
2004,0,1219,John Cook,101.49,670,20,660.0
2004,0,1527,Scott Hoch,101.45,622,22,609.0
2004,0,12680,Shigeki Maruyama,101.45,1037,41,1011.0
2004,0,1968,Nick Price,101.44,486,16,477.0
2004,0,24781,Hunter Mahan,101.35,1108,52,1071.0
2004,0,21805,Harrison Frazar,101.34,967,39,941.0
2004,0,2010,Loren Roberts,101.31,919,31,900.0
2004,0,22371,Aaron Baddeley,101.28,1016,41,988.0
2004,0,25345,Carl Pettersson,101.24,1048,50,1011.0
2004,0,20572,Rod Pampling,101.23,1054,41,1026.0
2004,0,6809,Bob Burns,101.22,1062,47,1028.0
2004,0,12660,Jesper Parnevik,101.11,995,41,965.0
2004,0,20433,Mark Hensby,101.08,1113,41,1084.0
2004,0,22046,Geoff Ogilvy,101.07,1028,47,992.0
2004,0,1938,David Peoples,101.05,1043,37,1017.0
2004,0,1666,Bernhard Langer,101.01,596,24,578.0
2004,0,23541,Ben Crane,101.0,1096,39,1068.0
2004,0,6527,Steve Stricker,100.99,909,29,889.0
2004,0,1249,John Daly,100.97,925,31,903.0
2004,0,1926,Steve Pate,100.95,838,36,810.0
2004,0,20157,Retief Goosen,100.9,555,17,543.0
2004,0,12602,Dean Wilson,100.89,1240,44,1207.0
2004,0,24024,Zach Johnson,100.84,1194,43,1161.0
2004,0,8931,Glen Day,100.83,1212,46,1176.0
2004,0,1473,Todd Hamilton,100.82,977,26,959.0
2004,0,6567,Vijay Singh,100.8,1247,45,1212.0
2004,0,7223,Brian Bateman,100.71,992,35,964.0
2004,0,1320,Bob Estes,100.71,703,20,688.0
2004,0,10912,Craig Perks,100.69,869,30,845.0
2004,0,12652,Cameron Beckman,100.68,1178,46,1140.0
2004,0,12394,Tom Carter,100.67,1347,49,1307.0
2004,0,19846,Brian Gay,100.67,1192,40,1160.0
2004,0,20229,Stewart Cink,100.66,1059,41,1025.0
2004,0,10425,Jay Williamson,100.64,1244,45,1207.0
2004,0,23623,Bo Van Pelt,100.63,1114,37,1084.0
2004,0,1920,Craig Parry,100.6,496,14,485.0
2004,0,1361,Dan Forsman,100.55,905,34,876.0
2004,0,2239,Scott Verplank,100.55,912,30,887.0
2004,0,6373,José María Olazábal,100.53,565,16,552.0
2004,0,2104,Jeff Sluman,100.53,1122,42,1086.0
2004,0,26420,Richard Johnson,100.5,1207,41,1172.0
2004,0,2206,David Toms,100.5,794,30,768.0
2004,0,6197,Michael Allen,100.48,1052,37,1020.0
2004,0,11032,Frank Lickliter II,100.47,1058,45,1018.0
2004,0,12782,Tim Herron,100.44,907,25,886.0
2004,0,21959,Ted Purdy,100.43,1406,57,1355.0
2004,0,1203,Russ Cochran,100.4,754,28,729.0
2004,0,1378,David Frost,100.4,1010,41,973.0
2004,0,12510,Chad Campbell,100.37,1078,35,1047.0
2004,0,22621,Ben Curtis,100.35,565,24,543.0
2004,0,6522,Ernie Els,100.35,574,18,558.0
2004,0,1887,Mark O'Meara,100.35,565,24,543.0
2004,0,12760,Danny Ellis,100.32,929,29,903.0
2004,0,23135,Tim Clark,100.3,985,36,952.0
2004,0,2002,John Riegger,100.29,690,22,670.0
2004,0,1724,Jeff Maggert,100.28,704,25,681.0
2004,0,1139,Olin Browne,100.27,1111,35,1079.0
2004,0,23353,J.J. Henry,100.24,1276,35,1244.0
2004,0,10585,Scott McCarron,100.19,1055,33,1024.0
2004,0,20498,Briny Baird,100.17,1144,41,1105.0
2004,0,1388,Robert Gamez,100.16,1246,36,1212.0
2004,0,2106,Chris Smith,100.15,1304,47,1259.0
2004,0,19972,José Coceres,100.12,828,29,800.0
2004,0,21878,Mark Wilson,100.12,808,33,776.0
2004,0,1142,Bart Bryant,100.11,924,29,896.0
2004,0,1127,Danny Briggs,100.1,1038,38,1001.0
2004,0,1035,Tommy Armour III,100.09,1065,34,1032.0
2004,0,23552,Hank Kuehne,100.09,1160,39,1122.0
2004,0,21949,Joe Ogilvie,100.09,1133,39,1095.0
2004,0,1948,Tim Petrovic,100.09,1175,45,1131.0
2004,0,20121,Todd Fischer,100.08,1267,39,1229.0
2004,0,1024,Billy Andrade,100.0,1242,39,1203.0
2004,0,1457,Jay Haas,100.0,840,20,820.0
2004,0,8537,J.P. Hayes,100.0,870,21,849.0
2004,0,10733,Kent Jones,100.0,1196,33,1163.0
2004,0,12753,David Morland IV,100.0,846,33,813.0
2004,0,2223,Bob Tway,100.0,911,39,872.0
2004,0,1685,J.L. Lewis,99.92,1223,35,1187.0
2004,0,7749,Brett Quigley,99.92,1215,49,1165.0
2004,0,7457,Steve Flesch,99.91,1114,46,1067.0
2004,0,21961,Charles Howell III,99.91,1073,30,1042.0
2004,0,1619,Skip Kendall,99.91,1061,34,1026.0
2004,0,23108,Matt Kuchar,99.91,1073,32,1040.0
2004,0,1261,Jay Delsing,99.89,879,28,850.0
2004,0,10201,Matt Gogel,99.89,941,29,911.0
2004,0,20094,Jonathan Kaye,99.89,876,31,844.0
2004,0,10107,Deane Pappas,99.89,882,31,850.0
2004,0,2246,Duffy Waldorf,99.88,802,28,773.0
2004,0,20382,Stephen Leaney,99.87,797,22,774.0
2004,0,20127,Chris Riley,99.86,732,26,705.0
2004,0,1157,Tom Byrum,99.79,970,33,935.0
2004,0,19825,Darren Clarke,99.79,477,16,460.0
2004,0,1927,Dennis Paulson,99.78,930,31,897.0
2004,0,1928,Corey Pavin,99.78,930,31,897.0
2004,0,1945,Kenny Perry,99.77,858,31,825.0
2004,0,20098,Stuart Appleby,99.76,827,31,794.0
2004,0,6214,Guy Boros,99.75,792,26,764.0
2004,0,20645,John Senden,99.75,1204,41,1160.0
2004,0,22293,Heath Slocum,99.74,1172,40,1129.0
2004,0,6251,Chris DiMarco,99.72,1053,34,1016.0
2004,0,10860,Justin Leonard,99.67,918,21,894.0
2004,0,23614,Rich Beem,99.66,873,32,838.0
2004,0,23497,Tag Ridings,99.66,584,18,564.0
2004,0,1381,Fred Funk,99.65,1129,35,1090.0
2004,0,1761,Len Mattiace,99.58,952,26,922.0
2004,0,24361,Pat Perez,99.58,1187,45,1137.0
2004,0,25396,Kevin Na,99.57,1176,27,1144.0
2004,0,20628,Arron Oberholser,99.54,868,30,834.0
2004,0,23613,Rich Barcelo,99.52,825,31,790.0
2004,0,12823,Carlos Franco,99.52,1252,38,1208.0
2004,0,21731,Freddie Jacobson,99.51,815,28,783.0
2004,0,21633,Steve Allan,99.45,1263,45,1211.0
2004,0,7939,Dan Olsen,99.43,879,29,845.0
2004,0,24357,K.J. Choi,99.42,857,24,828.0
2004,0,20850,Daniel Chopra,99.38,1283,39,1236.0
2004,0,6515,Shaun Micheel,99.38,972,37,929.0
2004,0,21893,Brian Kortan,99.37,797,19,773.0
2004,0,2214,Kirk Triplett,99.34,911,31,874.0
2004,0,1810,Phil Mickelson,99.33,741,19,717.0
2004,0,12705,Cliff Kresge,99.32,1023,23,993.0
2004,0,22405,Justin Rose,99.31,875,31,838.0
2004,0,6621,Joe Durant,99.28,1104,39,1057.0
2004,0,2101,Joey Sindelar,99.28,1245,36,1200.0
2004,0,1941,Tom Pernice Jr.,99.25,1197,31,1157.0
2004,0,6613,Tommy Tolles,99.25,804,28,770.0
2004,0,11123,Chris Couch,99.23,649,23,621.0
