YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
2022,0,39324,J.J. Spaun,76.54,124,162,-0.33
2022,0,47856,Seth Reeves,76.52,88,115,-0.31
2022,0,48699,Callum Tarren,76.47,91,119,-0.36
2022,0,49964,Aaron Wise,76.4,123,161,-0.38
2022,0,25900,Lucas Glover,76.38,152,199,-0.31
2022,0,35617,Martin Trainer,76.27,90,118,-0.3
2022,0,24138,Ian Poulter,76.25,61,80,-0.3
2022,0,34076,Joel Dahmen,76.1,121,159,-0.31
2022,0,50095,Austin Smotherman,76.06,108,142,-0.24
2022,0,33667,Carlos Ortiz,76.04,73,96,-0.29
2022,0,46340,Alex Smalley,76.04,146,192,-0.28
2022,0,32640,Troy Merritt,76.0,133,175,-0.29
2022,0,55708,Hayden Buckley,75.9,126,166,-0.21
2022,0,48887,Matt Wallace,75.9,63,83,-0.27
2022,0,27649,Brandt Snedeker,75.73,78,103,-0.17
2022,0,51997,Andrew Novak,75.49,77,102,-0.17
2022,0,32102,Rickie Fowler,75.4,95,126,-0.26
2022,0,37455,Si Woo Kim,75.3,125,166,-0.31
2022,0,30978,Kiradech Aphibarnrat,75.0,51,68,-0.22
2022,0,24980,Scott Gutschewski,75.0,60,80,-0.22
2022,0,36801,Mark Hubbard,75.0,72,96,-0.28
2022,0,22405,Justin Rose,75.0,60,80,-0.35
2022,0,34610,Matthias Schwab,75.0,93,124,-0.24
2022,0,27064,Jhonattan Vegas,75.0,90,120,-0.2
2022,0,32791,K.H. Lee,74.85,122,163,-0.33
2022,0,29725,Tony Finau,74.83,110,147,-0.26
2022,0,33204,Shane Lowry,74.77,83,111,-0.28
2022,0,47995,Davis Riley,74.6,141,189,-0.27
2022,0,29221,Webb Simpson,74.59,91,122,-0.32
2022,0,54783,Dylan Wu,74.59,91,122,-0.2
2022,0,35879,Kelly Kraft,74.56,85,114,-0.35
2022,0,46970,Jon Rahm,74.55,82,110,-0.23
2022,0,33141,Keegan Bradley,74.47,105,141,-0.3
2022,0,52375,Doug Ghim,74.47,105,141,-0.3
2022,0,32662,Michael Gligic,74.36,87,117,-0.17
2022,0,22056,Cameron Percy,74.32,55,74,-0.27
2022,0,34563,Chesson Hadley,74.31,107,144,-0.44
2022,0,34174,John Huh,74.31,81,109,-0.31
2022,0,35532,Tom Hoge,74.29,130,175,-0.35
2022,0,40098,Matt Fitzpatrick,74.16,66,89,-0.23
2022,0,46046,Scottie Scheffler,74.15,109,147,-0.24
2022,0,33122,Russell Knox,74.1,123,166,-0.25
2022,0,39546,Keith Mitchell,74.1,123,166,-0.26
2022,0,24502,Adam Scott,74.07,100,135,-0.24
2022,0,37212,Paul Barjon,74.05,97,131,-0.25
2022,0,46442,Maverick McNealy,73.97,108,146,-0.36
2022,0,30692,Scott Stallings,73.96,125,169,-0.37
2022,0,35449,Adam Long,73.94,105,142,-0.25
2022,0,24924,Bill Haas,73.79,107,145,-0.25
2022,0,40006,Erik van Rooyen,73.75,59,80,-0.15
2022,0,40250,Taylor Pendrith,73.72,115,156,-0.26
2022,0,27349,Alex Noren,73.61,53,72,-0.26
2022,0,37189,Harold Varner III,73.33,88,120,-0.28
2022,0,32448,James Hahn,73.15,79,108,-0.23
2022,0,31646,Emiliano Grillo,73.1,106,145,-0.31
2022,0,31420,Anirban Lahiri,73.08,95,130,-0.27
2022,0,32150,Michael Thompson,73.05,103,141,-0.26
2022,0,49298,Kramer Hickok,72.93,97,133,-0.23
2022,0,51894,Vince Whaley,72.79,107,147,-0.25
2022,0,57366,Cameron Young,72.78,115,158,-0.27
2022,0,23983,Luke Donald,72.73,64,88,-0.16
2022,0,54628,Lee Hodges,72.73,120,165,-0.2
2022,0,46601,Trey Mullinax,72.67,109,150,-0.26
2022,0,20229,Stewart Cink,72.6,106,146,-0.25
2022,0,28089,Jason Day,72.55,74,102,-0.26
2022,0,35310,Lanto Griffin,72.44,92,127,-0.29
2022,0,29908,C.T. Pan,72.31,94,130,-0.23
2022,0,36699,Patrick Rodgers,72.3,107,148,-0.19
2022,0,37275,Sam Ryder,72.22,117,162,-0.31
2022,0,33597,Harry Higgs,72.03,103,143,-0.19
2022,0,32366,Kevin Chappell,71.96,77,107,-0.29
2022,0,29970,Dylan Frittelli,71.9,110,153,-0.18
2022,0,45522,Christiaan Bezuidenhout,71.7,76,106,-0.25
2022,0,33490,Bo Hoag,71.64,48,67,-0.33
2022,0,47128,Richy Werenski,71.59,63,88,-0.22
2022,0,23621,Rory Sabbatini,71.43,70,98,-0.19
2022,0,10381,Curtis Thompson,71.43,70,98,-0.2
2022,0,32757,Patton Kizzire,71.35,127,178,-0.24
2022,0,46550,Brandon Hagy,71.32,92,129,-0.32
2022,0,30944,Jason Kokrak,71.29,72,101,-0.36
2022,0,52372,Cameron Champ,71.28,67,94,-0.18
2022,0,31557,Jim Herman,71.28,67,94,-0.16
2022,0,49771,J.T. Poston,71.14,106,149,-0.28
2022,0,39977,Max Homa,70.95,105,148,-0.31
2022,0,25686,Jason Dufner,70.89,56,79,-0.2
2022,0,25493,Nick Taylor,70.78,109,154,-0.28
2022,0,24925,Jonathan Byrd,70.71,70,99,-0.23
2022,0,48084,Wesley Bryan,70.69,41,58,-0.32
2022,0,23325,Vaughn Taylor,70.59,60,85,-0.27
2022,0,51766,Wyndham Clark,70.39,126,179,-0.29
2022,0,45609,Tyler Duncan,70.07,103,147,-0.29
2022,0,35506,Mackenzie Hughes,70.0,91,130,-0.21
2022,0,34360,Patrick Reed,69.88,58,83,-0.36
2022,0,34363,Tyrrell Hatton,69.7,69,99,-0.32
2022,0,47347,Adam Schenk,69.54,105,151,-0.25
2022,0,47988,Nick Hardy,69.37,77,111,-0.29
2022,0,48822,Sebastián Muñoz,69.17,92,133,-0.26
2022,0,34264,Hudson Swafford,68.81,75,109,-0.27
2022,0,51634,Sahith Theegala,68.47,152,222,-0.29
2022,0,54421,Garrick Higgo,68.18,60,88,-0.18
2022,0,27895,Jonas Blixt,67.35,66,98,-0.21
2022,0,25818,Scott Piercy,67.18,88,131,-0.27
2022,0,29926,Danny Lee,66.67,48,72,-0.27
2022,0,56278,Matthew Wolff,66.67,56,84,-0.25
2022,0,33486,Roger Sloan,66.38,77,116,-0.32
2022,0,36852,Jim Knous,66.22,49,74,-0.27
2022,0,46717,Viktor Hovland,65.18,73,112,-0.27
2022,0,35110,Brett Drewitt,64.63,53,82,-0.28
2022,0,24361,Pat Perez,63.64,49,77,-0.16
2022,0,48117,Kurt Kitayama,61.17,63,103,-0.38
2022,0,39058,Lucas Herbert,59.55,53,89,-0.21
2021,0,30163,Henrik Norlander,88.49,123,139,-0.21
2021,0,24357,K.J. Choi,87.06,74,85,-0.27
2021,0,33120,Mark Anderson,86.89,53,61,-0.21
2021,0,33122,Russell Knox,85.71,150,175,-0.32
2021,0,33490,Bo Hoag,83.87,130,155,-0.29
2021,0,34466,Peter Malnati,82.91,131,158,-0.35
2021,0,46970,Jon Rahm,82.84,111,134,-0.28
2021,0,27330,Josh Teater,82.81,53,64,-0.3
2021,0,48887,Matt Wallace,82.81,53,64,-0.19
2021,0,47993,Denny McCarthy,82.73,115,139,-0.24
2021,0,49298,Kramer Hickok,82.42,75,91,-0.11
2021,0,31646,Emiliano Grillo,82.25,139,169,-0.24
2021,0,26476,Chez Reavie,81.94,118,144,-0.28
2021,0,35506,Mackenzie Hughes,81.88,113,138,-0.23
2021,0,29420,Billy Horschel,81.75,112,137,-0.38
2021,0,28679,Fabián Gómez,81.69,58,71,-0.24
2021,0,29478,Kevin Kisner,81.54,106,130,-0.27
2021,0,33486,Roger Sloan,81.51,119,146,-0.36
2021,0,33141,Keegan Bradley,81.46,123,151,-0.27
2021,0,33204,Shane Lowry,81.42,92,113,-0.3
2021,0,23108,Matt Kuchar,81.37,83,102,-0.39
2021,0,26329,Louis Oosthuizen,81.36,96,118,-0.27
2021,0,27942,Rob Oppenheim,81.25,91,112,-0.31
2021,0,22056,Cameron Percy,81.12,116,143,-0.22
2021,0,34098,Russell Henley,80.99,115,142,-0.28
2021,0,29725,Tony Finau,80.92,123,152,-0.33
2021,0,29221,Webb Simpson,80.81,80,99,-0.39
2021,0,24024,Zach Johnson,80.71,113,140,-0.3
2021,0,31557,Jim Herman,80.7,92,114,-0.25
2021,0,21961,Charles Howell III,80.61,79,98,-0.23
2021,0,25900,Lucas Glover,80.5,128,159,-0.22
2021,0,35450,Patrick Cantlay,80.28,114,142,-0.39
2021,0,48119,Ben Taylor,80.25,65,81,-0.29
2021,0,46717,Viktor Hovland,80.19,85,106,-0.26
2021,0,40026,Daniel Berger,80.17,97,121,-0.31
2021,0,23320,Ryan Palmer,80.14,113,141,-0.27
2021,0,49964,Aaron Wise,80.14,113,141,-0.29
2021,0,33410,Andrew Landry,80.0,108,135,-0.35
2021,0,36871,Matthew NeSmith,79.84,103,129,-0.22
2021,0,24502,Adam Scott,79.82,87,109,-0.39
2021,0,27770,Camilo Villegas,79.58,113,142,-0.17
2021,0,32618,Rhein Gibson,79.52,66,83,-0.3
2021,0,30927,Brendon Todd,79.46,89,112,-0.33
2021,0,24924,Bill Haas,79.45,58,73,-0.28
2021,0,29974,Branden Grace,79.39,104,131,-0.28
2021,0,26758,David Hearn,79.31,69,87,-0.25
2021,0,56278,Matthew Wolff,79.27,65,82,-0.28
2021,0,36689,Brooks Koepka,79.17,95,120,-0.24
2021,0,48822,Sebastián Muñoz,79.08,121,153,-0.26
2021,0,19846,Brian Gay,79.07,102,129,-0.31
2021,0,29518,Brendan Steele,78.99,94,119,-0.23
2021,0,49766,Hank Lebioda,78.86,97,123,-0.29
2021,0,25818,Scott Piercy,78.79,104,132,-0.22
2021,0,35891,Cameron Smith,78.69,96,122,-0.32
2021,0,47128,Richy Werenski,78.67,118,150,-0.26
2021,0,25686,Jason Dufner,78.65,140,178,-0.21
2021,0,25396,Kevin Na,78.57,88,112,-0.32
2021,0,24138,Ian Poulter,78.57,77,98,-0.3
2021,0,37189,Harold Varner III,78.43,120,153,-0.31
2021,0,31420,Anirban Lahiri,78.26,90,115,-0.28
2021,0,23788,D.J. Trahan,78.22,79,101,-0.3
2021,0,27214,Kevin Streelman,78.18,129,165,-0.39
2021,0,48045,Michael Gellerman,78.13,50,64,-0.14
2021,0,20229,Stewart Cink,78.09,139,178,-0.17
2021,0,28237,Rory McIlroy,78.05,96,123,-0.35
2021,0,32254,Xinjun Zhang,78.02,71,91,-0.21
2021,0,32757,Patton Kizzire,77.93,173,222,-0.39
2021,0,52375,Doug Ghim,77.85,116,149,-0.31
2021,0,46402,Talor Gooch,77.7,108,139,-0.38
2021,0,30110,Kyle Stanley,77.63,118,152,-0.29
2021,0,35532,Tom Hoge,77.6,149,192,-0.32
2021,0,46442,Maverick McNealy,77.55,114,147,-0.33
2021,0,30944,Jason Kokrak,77.54,107,138,-0.27
2021,0,35461,Beau Hossler,77.5,124,160,-0.25
2021,0,46435,Austin Cook,77.46,110,142,-0.34
2021,0,34174,John Huh,77.46,55,71,-0.16
2021,0,32640,Troy Merritt,77.38,130,168,-0.32
2021,0,53165,Doc Redman,77.34,99,128,-0.3
2021,0,23983,Luke Donald,77.27,68,88,-0.37
2021,0,45609,Tyler Duncan,77.24,95,123,-0.28
2021,0,34256,Andrew Putnam,77.17,98,127,-0.29
2021,0,45526,Abraham Ancer,77.1,101,131,-0.31
2021,0,27064,Jhonattan Vegas,77.07,121,157,-0.25
2021,0,27936,Martin Laird,77.06,84,109,-0.14
2021,0,26300,Matt Jones,77.01,134,174,-0.25
2021,0,50525,Collin Morikawa,76.99,87,113,-0.29
2021,0,26851,Marc Leishman,76.92,80,104,-0.25
2021,0,39324,J.J. Spaun,76.92,80,104,-0.25
2021,0,31560,Brian Stuard,76.74,132,172,-0.38
2021,0,39977,Max Homa,76.6,108,141,-0.31
2021,0,34431,Robert Streb,76.6,108,141,-0.23
2021,0,27649,Brandt Snedeker,76.47,117,153,-0.41
2021,0,28089,Jason Day,76.4,68,89,-0.22
2021,0,34563,Chesson Hadley,76.38,97,127,-0.29
2021,0,39997,Corey Conners,76.36,126,165,-0.33
2021,0,34264,Hudson Swafford,76.26,106,139,-0.25
2021,0,47483,Will Zalatoris,76.12,102,134,-0.21
2021,0,28252,Seamus Power,76.06,54,71,-0.3
2021,0,29535,Brice Garnett,76.0,95,125,-0.27
2021,0,27095,Nick Watney,76.0,76,100,-0.22
2021,0,47347,Adam Schenk,75.98,136,179,-0.22
2021,0,39953,Chase Seiffert,75.89,85,112,-0.29
2021,0,29268,Bronson Burgoon,75.83,91,120,-0.25
2021,0,12716,Charley Hoffman,75.83,160,211,-0.29
2021,0,30692,Scott Stallings,75.68,112,148,-0.29
2021,0,19803,Ryan Armour,75.57,99,131,-0.29
2021,0,34360,Patrick Reed,75.44,86,114,-0.27
2021,0,25804,Bubba Watson,75.44,86,114,-0.29
2021,0,22405,Justin Rose,75.31,61,81,-0.23
2021,0,23623,Bo Van Pelt,75.21,88,117,-0.24
2021,0,23621,Rory Sabbatini,75.0,87,116,-0.36
2021,0,33419,Cameron Tringale,74.87,140,187,-0.33
2021,0,32662,Michael Gligic,74.82,104,139,-0.23
2021,0,26331,Charl Schwartzel,74.81,98,131,-0.3
2021,0,27556,Ted Potter Jr.,74.74,71,95,-0.25
2021,0,34314,Sebastian Cappelen,74.71,65,87,-0.2
2021,0,34363,Tyrrell Hatton,74.68,59,79,-0.39
2021,0,27129,Luke List,74.68,118,158,-0.28
2021,0,47504,Sam Burns,74.59,135,181,-0.34
2021,0,32839,Hideki Matsuyama,74.42,96,129,-0.24
2021,0,28775,Nate Lashley,74.4,93,125,-0.28
2021,0,25364,Paul Casey,74.36,87,117,-0.32
2021,0,35104,Tom Lewis,74.34,113,152,-0.23
2021,0,46550,Brandon Hagy,74.24,98,132,-0.21
2021,0,39975,Michael Kim,74.07,80,108,-0.21
2021,0,39546,Keith Mitchell,74.07,100,135,-0.32
2021,0,23325,Vaughn Taylor,74.02,94,127,-0.36
2021,0,34255,Joseph Bramlett,73.91,102,138,-0.33
2021,0,34076,Joel Dahmen,73.76,104,141,-0.38
2021,0,25493,Nick Taylor,73.71,129,175,-0.25
2021,0,29908,C.T. Pan,73.64,95,129,-0.11
2021,0,32102,Rickie Fowler,73.6,92,125,-0.28
2021,0,21209,Sergio Garcia,73.57,103,140,-0.28
2021,0,36801,Mark Hubbard,73.55,114,155,-0.31
2021,0,49960,Sepp Straka,73.48,97,132,-0.44
2021,0,31323,Gary Woodland,73.33,66,90,-0.26
2021,0,33448,Justin Thomas,73.28,96,131,-0.22
2021,0,37275,Sam Ryder,73.24,104,142,-0.22
2021,0,35449,Adam Long,73.19,101,138,-0.23
2021,0,30925,Dustin Johnson,73.02,92,126,-0.37
2021,0,34046,Jordan Spieth,72.97,108,148,-0.31
2021,0,33399,Adam Hadwin,72.84,118,162,-0.24
2021,0,27141,J.B. Holmes,72.83,67,92,-0.25
2021,0,45486,Joaquin Niemann,72.67,125,172,-0.34
2021,0,51894,Vince Whaley,72.66,93,128,-0.35
2021,0,35310,Lanto Griffin,72.55,111,153,-0.23
2021,0,32139,Danny Willett,72.55,37,51,-0.24
2021,0,56762,Will Gordon,72.44,113,156,-0.18
2021,0,27974,Sung Kang,72.41,84,116,-0.15
2021,0,37455,Si Woo Kim,72.37,110,152,-0.28
2021,0,49771,J.T. Poston,72.34,102,141,-0.23
2021,0,32070,Rafael Campos,72.09,62,86,-0.23
2021,0,33667,Carlos Ortiz,72.09,124,172,-0.28
2021,0,32816,Satoshi Kodaira,72.04,67,93,-0.25
2021,0,40042,Tyler McCumber,71.9,87,121,-0.22
2021,0,24361,Pat Perez,71.79,112,156,-0.26
2021,0,51766,Wyndham Clark,71.72,104,145,-0.19
2021,0,36699,Patrick Rodgers,71.59,126,176,-0.19
2021,0,32791,K.H. Lee,71.58,136,190,-0.27
2021,0,39971,Sungjae Im,71.57,141,197,-0.27
2021,0,46441,Robby Shelton,71.54,93,130,-0.17
2021,0,29926,Danny Lee,71.43,60,84,-0.18
2021,0,35658,Kris Ventura,71.3,77,108,-0.18
2021,0,20396,Lee Westwood,71.29,72,101,-0.31
2021,0,25632,Jimmy Walker,70.97,88,124,-0.28
2021,0,48081,Xander Schauffele,70.91,78,110,-0.44
2021,0,47959,Bryson DeChambeau,70.9,95,134,-0.24
2021,0,33413,Ben Martin,70.83,51,72,-0.24
2021,0,33404,Chris Baker,70.65,65,92,-0.25
2021,0,30926,Chris Kirk,70.59,108,153,-0.28
2021,0,32150,Michael Thompson,70.59,96,136,-0.28
2021,0,32333,Kevin Tway,70.59,72,102,-0.29
2021,0,27644,Brian Harman,70.39,126,179,-0.26
2021,0,40098,Matt Fitzpatrick,70.31,45,64,-0.29
2021,0,32448,James Hahn,70.18,80,114,-0.36
2021,0,22371,Aaron Baddeley,70.0,56,80,-0.43
2021,0,24140,Sean O'Hair,69.66,62,89,-0.16
2021,0,46046,Scottie Scheffler,69.51,114,164,-0.28
2021,0,28420,Ryan Brehm,69.35,43,62,-0.19
2021,0,1810,Phil Mickelson,69.03,78,113,-0.22
2021,0,33948,Byeong Hun An,68.75,99,144,-0.26
2021,0,29970,Dylan Frittelli,68.42,78,114,-0.18
2021,0,40006,Erik van Rooyen,68.42,91,133,-0.25
2021,0,34213,Grayson Murray,68.35,54,79,-0.11
2021,0,26499,Rafa Cabrera Bello,67.96,70,103,-0.24
2021,0,27554,Scott Harrington,67.53,104,154,-0.31
2021,0,24781,Hunter Mahan,66.94,81,121,-0.28
2021,0,34099,Harris English,66.67,72,108,-0.4
2021,0,30911,Tommy Fleetwood,66.67,46,69,-0.28
2021,0,33597,Harry Higgs,65.58,101,154,-0.31
2021,0,52372,Cameron Champ,64.66,75,116,-0.33
2021,0,29479,Scott Brown,64.44,87,135,-0.26
2021,0,27349,Alex Noren,64.29,72,112,-0.21
2021,0,35230,Nelson Ledesma,64.18,43,67,-0.42
2021,0,45157,Cam Davis,63.96,126,197,-0.24
2021,0,35617,Martin Trainer,59.05,62,105,-0.26
2020,0,24361,Pat Perez,86.9,73,84,-0.26
2020,0,30692,Scott Stallings,86.0,86,100,-0.29
2020,0,24138,Ian Poulter,85.9,67,78,-0.43
2020,0,34098,Russell Henley,85.59,101,118,-0.32
2020,0,32333,Kevin Tway,85.33,64,75,-0.36
2020,0,48887,Matt Wallace,85.29,58,68,-0.22
2020,0,30110,Kyle Stanley,84.85,84,99,-0.3
2020,0,29908,C.T. Pan,84.29,59,70,-0.27
2020,1,45486,Joaquin Niemann,84.05,137,163,-0.27
2020,-1,27330,Josh Teater,83.93,47,56,-0.17
2020,0,23325,Vaughn Taylor,83.53,71,85,-0.25
2020,0,19803,Ryan Armour,83.33,80,96,-0.33
2020,0,49964,Aaron Wise,83.12,64,77,-0.16
2020,0,32448,James Hahn,82.98,39,47,-0.33
2020,0,37189,Harold Varner III,82.93,102,123,-0.32
2020,0,33490,Bo Hoag,82.91,97,117,-0.22
2020,0,33204,Shane Lowry,82.89,63,76,-0.27
2020,0,28252,Seamus Power,82.61,38,46,-0.32
2020,0,22056,Cameron Percy,82.5,66,80,-0.38
2020,0,25364,Paul Casey,82.43,61,74,-0.26
2020,0,25686,Jason Dufner,82.35,112,136,-0.27
2020,0,24924,Bill Haas,82.28,65,79,-0.18
2020,0,34255,Joseph Bramlett,82.14,69,84,-0.25
2020,0,10809,Jim Furyk,82.14,69,84,-0.28
2020,0,26596,Ryan Moore,82.09,55,67,-0.45
2020,0,24024,Zach Johnson,82.08,87,106,-0.32
2020,4,35891,Cameron Smith,81.98,91,111,-0.27
2020,0,31560,Brian Stuard,80.56,116,144,-0.22
2020,1,21209,Sergio Garcia,80.25,65,81,-0.28
2020,2,25818,Scott Piercy,80.19,85,106,-0.25
2020,2,25900,Lucas Glover,80.17,97,121,-0.25
2020,4,50525,Collin Morikawa,80.14,117,146,-0.33
2020,1,33120,Mark Anderson,80.0,76,95,-0.24
2020,1,24502,Adam Scott,80.0,48,60,-0.38
2020,2,33404,Chris Baker,79.75,63,79,-0.25
2020,2,25572,Graeme McDowell,79.71,55,69,-0.16
2020,4,30927,Brendon Todd,79.43,112,141,-0.36
2020,2,34563,Chesson Hadley,79.31,92,116,-0.28
2020,3,20229,Stewart Cink,79.21,80,101,-0.23
2020,16,48081,Xander Schauffele,79.13,91,115,-0.34
2020,2,27214,Kevin Streelman,79.05,117,148,-0.33
2020,2,39997,Corey Conners,79.02,113,143,-0.25
2020,2,35450,Patrick Cantlay,79.0,79,100,-0.25
2020,2,32150,Michael Thompson,78.99,94,119,-0.22
2020,3,53165,Doc Redman,78.75,126,160,-0.29
2020,3,26476,Chez Reavie,78.72,111,141,-0.3
2020,14,35310,Lanto Griffin,78.57,121,154,-0.27
2020,4,27963,Chris Stroud,78.48,62,79,-0.34
2020,2,33448,Justin Thomas,78.46,102,130,-0.25
2020,3,25632,Jimmy Walker,78.31,65,83,-0.37
2020,3,30944,Jason Kokrak,78.3,83,106,-0.25
2020,3,26758,David Hearn,78.22,79,101,-0.3
2020,4,34021,Bud Cauley,78.07,89,114,-0.24
2020,4,27936,Martin Laird,78.0,39,50,-0.28
2020,4,19846,Brian Gay,77.95,99,127,-0.25
2020,4,49960,Sepp Straka,77.87,95,122,-0.26
2020,5,26499,Rafa Cabrera Bello,77.78,56,72,-0.2
2020,5,33486,Roger Sloan,77.78,70,90,-0.29
2020,5,29484,Peter Uihlein,77.78,63,81,-0.33
2020,5,33667,Carlos Ortiz,77.69,101,130,-0.3
2020,5,21961,Charles Howell III,77.68,87,112,-0.24
2020,5,29268,Bronson Burgoon,77.53,69,89,-0.29
2020,5,32662,Michael Gligic,77.5,62,80,-0.26
2020,5,32254,Xinjun Zhang,77.5,93,120,-0.34
2020,5,47504,Sam Burns,77.48,86,111,-0.19
2020,5,27556,Ted Potter Jr.,77.46,55,71,-0.27
2020,-38,29221,Webb Simpson,77.39,89,115,-0.43
2020,4,34256,Andrew Putnam,77.27,34,44,-0.15
2020,5,37455,Si Woo Kim,77.14,108,140,-0.26
2020,5,31557,Jim Herman,77.06,84,109,-0.25
2020,5,33449,Zack Sucher,77.05,47,61,-0.13
2020,7,47128,Richy Werenski,76.77,76,99,-0.28
2020,0,34099,Harris English,76.74,99,129,-0.23
2020,-34,29420,Billy Horschel,76.74,99,129,-0.32
2020,5,33399,Adam Hadwin,76.69,102,133,-0.27
2020,5,40042,Tyler McCumber,76.67,69,90,-0.19
2020,16,29478,Kevin Kisner,76.61,95,124,-0.24
2020,21,46717,Viktor Hovland,76.52,101,132,-0.26
2020,0,46970,Jon Rahm,76.52,101,132,-0.28
2020,3,52375,Doug Ghim,76.47,52,68,-0.17
2020,3,34314,Sebastian Cappelen,76.34,71,93,-0.24
2020,3,27095,Nick Watney,76.32,58,76,-0.33
2020,27,34360,Patrick Reed,76.27,90,118,-0.38
2020,-34,28237,Rory McIlroy,75.96,79,104,-0.27
2020,1,37275,Sam Ryder,75.93,82,108,-0.22
2020,1,36689,Brooks Koepka,75.9,63,83,-0.37
2020,1,25493,Nick Taylor,75.78,97,128,-0.27
2020,1,30163,Henrik Norlander,75.73,78,103,-0.35
2020,1,40058,Zac Blair,75.63,90,119,-0.27
2020,1,34431,Robert Streb,75.61,62,82,-0.18
2020,1,34076,Joel Dahmen,75.54,105,139,-0.3
2020,-45,23320,Ryan Palmer,75.45,83,110,-0.36
2020,1,32139,Danny Willett,75.41,46,61,-0.35
2020,1,29518,Brendan Steele,75.38,98,130,-0.32
2020,1,27554,Scott Harrington,75.35,107,142,-0.25
2020,1,29974,Branden Grace,75.32,58,77,-0.38
2020,1,51894,Vince Whaley,75.32,58,77,-0.34
2020,2,46442,Maverick McNealy,75.2,94,125,-0.24
2020,2,35532,Tom Hoge,75.16,118,157,-0.27
2020,34,39971,Sungjae Im,75.16,115,153,-0.33
2020,2,36699,Patrick Rodgers,75.16,121,161,-0.28
2020,33,29725,Tony Finau,75.0,90,120,-0.26
2020,1,32102,Rickie Fowler,75.0,69,92,-0.33
2020,1,32618,Rhein Gibson,75.0,66,88,-0.32
2020,1,23108,Matt Kuchar,75.0,66,88,-0.29
2020,1,28775,Nate Lashley,75.0,69,92,-0.26
2020,1,47993,Denny McCarthy,75.0,78,104,-0.37
2020,1,48119,Ben Taylor,75.0,60,80,-0.32
2020,1,12716,Charley Hoffman,74.77,83,111,-0.39
2020,2,40098,Matt Fitzpatrick,74.68,59,79,-0.32
2020,2,46402,Talor Gooch,74.6,94,126,-0.23
2020,2,46550,Brandon Hagy,74.49,73,98,-0.19
2020,3,29926,Danny Lee,74.36,87,117,-0.24
2020,4,39953,Chase Seiffert,74.16,66,89,-0.29
2020,4,46441,Robby Shelton,74.07,80,108,-0.35
2020,5,46435,Austin Cook,74.02,94,127,-0.23
2020,5,21407,Arjun Atwal,74.0,37,50,-0.27
2020,5,31646,Emiliano Grillo,73.96,71,96,-0.31
2020,5,35461,Beau Hossler,73.95,88,119,-0.22
2020,20,25396,Kevin Na,73.77,90,122,-0.34
2020,4,27129,Luke List,73.72,101,137,-0.27
2020,4,36801,Mark Hubbard,73.68,112,152,-0.31
2020,5,31323,Gary Woodland,73.63,67,91,-0.34
2020,19,48822,Sebastián Muñoz,73.55,114,155,-0.29
2020,4,39324,J.J. Spaun,73.53,75,102,-0.33
2020,4,36871,Matthew NeSmith,73.47,72,98,-0.26
2020,4,33597,Harry Higgs,73.46,119,162,-0.25
2020,4,25804,Bubba Watson,73.45,83,113,-0.17
2020,-13,26851,Marc Leishman,73.26,63,86,-0.19
2020,3,26300,Matt Jones,73.24,104,142,-0.17
2020,5,27649,Brandt Snedeker,73.08,76,104,-0.29
2020,15,45526,Abraham Ancer,73.04,84,115,-0.35
2020,3,34363,Tyrrell Hatton,73.02,46,63,-0.39
2020,4,32640,Troy Merritt,72.97,81,111,-0.26
2020,6,35732,Wes Roach,72.86,51,70,-0.08
2020,6,49766,Hank Lebioda,72.83,67,92,-0.25
2020,6,33141,Keegan Bradley,72.73,72,99,-0.18
2020,-17,46046,Scottie Scheffler,72.73,120,165,-0.28
2020,7,34213,Grayson Murray,72.6,53,73,-0.21
2020,16,40026,Daniel Berger,72.48,79,109,-0.47
2020,-26,35506,Mackenzie Hughes,72.46,100,138,-0.36
2020,27,32839,Hideki Matsuyama,72.31,94,130,-0.24
2020,5,33410,Andrew Landry,72.26,99,137,-0.31
2020,5,56278,Matthew Wolff,72.22,91,126,-0.25
2020,5,51766,Wyndham Clark,72.09,62,86,-0.21
2020,5,32757,Patton Kizzire,71.88,69,96,-0.29
2020,5,33419,Cameron Tringale,71.83,102,142,-0.33
2020,6,33122,Russell Knox,71.67,86,120,-0.27
2020,6,32366,Kevin Chappell,71.59,63,88,-0.25
2020,6,32791,K.H. Lee,71.57,73,102,-0.29
2020,7,29970,Dylan Frittelli,71.53,98,137,-0.19
2020,7,28420,Ryan Brehm,71.43,60,84,-0.18
2020,7,28679,Fabián Gómez,71.43,60,84,-0.23
2020,7,27644,Brian Harman,71.43,135,189,-0.37
2020,7,27974,Sung Kang,71.43,95,133,-0.31
2020,7,23788,D.J. Trahan,71.43,50,70,-0.3
2020,-4,30925,Dustin Johnson,71.3,77,108,-0.25
2020,6,49298,Kramer Hickok,71.21,47,66,-0.21
2020,6,33948,Byeong Hun An,71.2,89,125,-0.21
2020,6,45157,Cam Davis,71.13,69,97,-0.38
2020,7,27064,Jhonattan Vegas,71.08,59,83,-0.24
2020,8,28089,Jason Day,71.01,49,69,-0.12
2020,8,45609,Tyler Duncan,71.01,120,169,-0.23
2020,8,48045,Michael Gellerman,71.01,49,69,-0.22
2020,8,35230,Nelson Ledesma,70.91,39,55,-0.1
