YEAR,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
2019,0,57362,Austin Eckroat,72,U.S. Open/Pebbl,1
2019,0,51414,Brent Grant,72,Sony Open/Waial,1
2019,0,28483,Tyler Hall,72,PGA Champ/Bethp,1
2019,0,55319,Nick Heinen,72,Puerto Rico/Coc,2
2019,0,54347,Matt Hutchins,72,Mayakoba/El Cam,2
2019,0,56551,Curtis Knipes,72,The Open/Royal,1
2019,0,19904,Paul Lawrie,72,The Open/Royal,2
2019,0,35834,Hyungjoon Lee,72,THE CJ CUP/Nine,2
2019,0,24748,WC Liang,72,WGC-HSBC Champ/,1
2019,0,8339,Spike McRoy,72,Puerto Rico/Coc,1
2019,0,45569,Marcos Montenegro,72,Barbasol/Keene,1
2019,0,26328,Shaun Norris,72,WGC-Mexico/Club,4
2019,0,35113,Dimi Papadatos,72,The Open/Royal,2
2019,0,40250,Taylor Pendrith,72,Puerto Rico/Coc,1
2019,0,47529,Mito Pereira,72,U.S. Open/Pebbl,2
2019,0,51316,Kenny Pigman,72,Farmers/Torrey,1
2019,0,55592,Joey Savoie,72,RBC Canadian/Ha,2
2019,0,25321,Lee Slattery,72,U.S. Open/Pebbl,2
2019,0,2106,Chris Smith,72,Puerto Rico/Coc,1
2019,0,33241,Nathan Stamey,72,Wells Fargo/Qua,2
2019,0,45478,Julian Suri,72,PGA Champ/Bethp,1
2019,0,50584,Connor Syme,72,The Open/Royal,2
2019,0,22000,Chris Wood,72,The Open/Royal,2
2019,0,33870,Ashun Wu,72,WGC-HSBC Champ/,3
2019,0,32254,Xinjun Zhang,72,WGC-HSBC Champ/,1
2019,0,36632,Connor Arendell,73,U.S. Open/Pebbl,2
2019,0,56676,John Augenstein,73,RBC Heritage/Ha,2
2019,0,45528,Mike Ballo Jr.,73,Puntacana/Coral,1
2019,0,35545,Blayne Barber,73,Honda Classic/P,1
2019,0,56866,Rufus Brijalba,73,Texas Open/TPC,1
2019,0,20848,Ángel Cabrera,73,Puerto Rico/Coc,1
2019,0,32367,Jorge Campillo,73,The Open/Royal,2
2019,0,24494,Erik Compton,73,Honda Classic/P,1
2019,0,54334,Ben Cook,73,PGA Champ/Bethp,2
2019,0,24610,Stuart Deane,73,Byron Nelson/Tr,1
2019,0,46655,Jacob Eggers,73,Puntacana/Coral,2
2019,0,52497,Darin Fisher,73,John Deere/TPC,1
2019,0,24083,Marcus Fraser,73,U.S. Open/Pebbl,1
2019,0,48135,Blair Hamilton,73,Phoenix Open/TP,1
2019,0,1473,Todd Hamilton,73,Puerto Rico/Coc,1
2019,0,36690,Hunter Hamrick,73,Puerto Rico/Coc,1
2019,0,49813,Daniel Hillier,73,U.S. Open/Pebbl,2
2019,0,19958,Miguel Angel Jiménez,73,The Open/Royal,2
2019,0,1717,Sandy Lyle,73,Masters/Augusta,1
2019,0,57121,Brian Mackey,73,PGA Champ/Bethp,2
2019,0,24039,Prom Meesawat,73,The Open/Royal,1
2019,0,20638,Jason Norris,73,WGC-HSBC Champ/,3
2019,0,48153,Matthieu Pavon,73,U.S. Open/Pebbl,1
2019,0,54916,Rhadames Pena,73,Puntacana/Coral,2
2019,0,36976,Garrick Porteous,73,The Open/Royal,2
2019,0,23797,Brett Rumford,73,WGC-HSBC Champ/,1
2019,0,51933,Casey Russell,73,PGA Champ/Bethp,2
2019,0,33227,Hyun-woo Ryu,73,THE CJ CUP/Nine,4
2019,0,33039,Jason Schmuhl,73,Pebble Beach/Sp,1
2019,0,46037,Hunter Stewart,73,Barbasol/Keene,2
2019,0,37459,Ryan Sullivan,73,U.S. Open/Pebbl,1
2019,0,48699,Callum Tarren,73,U.S. Open/Pebbl,1
2019,0,57592,Thomas Thurloway,73,The Open/Royal,2
2019,0,27506,Oliver Wilson,73,The Open/Royal,1
2019,0,45242,Kevin Yu,73,U.S. Open/Pebbl,2
2019,0,51522,Zach Zaback,73,Puntacana/Coral,2
2019,0,31587,Max Alverio,74,Puerto Rico/Coc,2
2019,0,57321,Matthew Anderson,74,RBC Canadian/Ha,2
2019,0,57120,Todd Balkin,74,Byron Nelson/Tr,2
2019,0,51586,Stewart Hagestad,74,U.S. Open/Pebbl,1
2019,0,40226,Andreas Halvorsen,74,U.S. Open/Pebbl,1
2019,0,6773,Lee Houtteman,74,Rocket Mortgage,2
2019,0,34587,Chan Kim,74,The Open/Royal,2
2019,0,35287,Yuwa Kosaihira,74,Puerto Rico/Coc,2
2019,0,1823,Larry Mize,74,Masters/Augusta,2
2019,0,55993,Mark Mulder,74,Safeway Open/Si,2
2019,0,57003,Matthew Naumec,74,U.S. Open/Pebbl,1
2019,0,37157,Renato Paratore,74,U.S. Open/Pebbl,2
2019,0,54318,Matt Parziale,74,U.S. Open/Pebbl,1
2019,0,25345,Carl Pettersson,74,Sanderson Farms,1
2019,0,21959,Ted Purdy,74,Puerto Rico/Coc,2
2019,0,31193,Jim Renner,74,Travelers/TPC R,2
2019,0,54636,Tony Romo,74,Byron Nelson/Tr,2
2019,0,30683,Cory Schneider,74,PGA Champ/Bethp,1
2019,0,31569,Jason Scrivener,74,WGC-HSBC Champ/,4
2019,0,37147,Josh Whalen,74,RBC Canadian/Ha,2
2019,0,52633,Alex Beach,75,PGA Champ/Bethp,2
2019,0,12652,Cameron Beckman,75,Puntacana/Coral,2
2019,0,47986,Rich Berberian Jr.,75,PGA Champ/Bethp,2
2019,0,51936,Eric Dietrich,75,U.S. Open/Pebbl,2
2019,0,37426,Jeronimo Esteve,75,Puerto Rico/Coc,1
2019,0,46439,Will Grimmer,75,the Memorial/Mu,1
2019,0,35539,Luke Guthrie,75,U.S. Open/Pebbl,2
2019,0,47336,Michael Hopper,75,Phoenix Open/TP,2
2019,0,54901,Theo Humphrey,75,Puntacana/Coral,1
2019,0,36528,Yanwei Liu,75,WGC-HSBC Champ/,4
2019,0,55647,Sam Locke,75,The Open/Royal,1
2019,0,57363,Noah Norton,75,U.S. Open/Pebbl,2
2019,0,25863,Rod Perry,75,Arnold Palmer/B,1
2019,0,51962,Kyle Ramey,75,Sanderson Farms,2
2019,0,56335,Kyle Sanders,75,Puerto Rico/Coc,1
2019,0,57366,Cameron Young,75,U.S. Open/Pebbl,1
2019,0,50759,Michael Blair,76,RBC Canadian/Ha,1
2019,0,20574,Mathew Goggin,76,Wells Fargo/Qua,1
2019,0,56186,Peter Jones,76,The RSM Classic,2
2019,0,1599,Steve Jones,76,Pebble Beach/Sp,3
2019,0,57299,Chris Tallman,76,Travelers/TPC R,2
2019,0,26668,Marc Turnesa,76,Puerto Rico/Coc,1
2019,0,51760,Tucker Wadkins,76,Charles Schwab/,1
2019,0,2300,Ian Woosnam,76,Masters/Augusta,2
2019,0,46449,Bowen Xiao,76,WGC-HSBC Champ/,1
2019,0,34387,Daniel Balin,77,PGA Champ/Bethp,2
2019,0,54459,Andrew Filbert,77,Honda Classic/P,2
2019,0,1388,Robert Gamez,77,Puerto Rico/Coc,1
2019,0,51854,Alexander Hicks,77,Puerto Rico/Coc,2
2019,0,35409,Craig Hocknull,77,PGA Champ/Bethp,2
2019,0,23725,Brendan Jones,77,PGA Champ/Bethp,2
2019,0,6515,Shaun Micheel,77,PGA Champ/Bethp,2
2019,0,35210,George Riley,77,Puntacana/Coral,2
2019,0,46549,Craig Brischke,78,3M Open/TPC Twi,2
2019,0,56249,Peter Jung,78,Sony Open/Waial,2
2019,0,30826,John O'Leary,78,PGA Champ/Bethp,2
2019,0,6373,José María Olazábal,78,Masters/Augusta,1
2019,0,7775,Jeff Schmid,78,PGA Champ/Bethp,2
2019,0,29204,Merrick Bremner,79,U.S. Open/Pebbl,2
2019,0,35794,Preston Otte,79,Shriners/TPC Su,2
2019,0,6332,Neal Lancaster,83,Puerto Rico/Coc,1
2018,0,27649,Brandt Snedeker,59,Wyndham Champ/S,1
2018,0,34563,Chesson Hadley,61,Safeway Open/Si,2
2018,0,31420,Anirban Lahiri,61,The Greenbrier/,2
2018,0,26851,Marc Leishman,61,Byron Nelson/Tr,1
2018,0,25396,Kevin Na,61,Fort Worth Invt,4
2018,0,29221,Webb Simpson,61,The Greenbrier/,1
2018,0,45526,Abraham Ancer,62,Quicken Loans/T,3
2018,0,33141,Keegan Bradley,62,NORTHERN TRUST/,3
2018,0,29268,Bronson Burgoon,62,John Deere/TPC,2
2018,0,25364,Paul Casey,62,Travelers Champ,3
2018,0,20229,Stewart Cink,62,Travelers Champ,4
2018,0,46435,Austin Cook,62,The RSM Classic,2
2018,0,30911,Tommy Fleetwood,62,BMW Champ/Aroni,3
2018,0,19846,Brian Gay,62,Wyndham Champ/S,3
2018,0,29974,Branden Grace,62,Byron Nelson/Tr,4
2018,0,32448,James Hahn,62,Sony Open/Waial,4
2018,0,37454,Whee Kim,62,The Greenbrier/,1
2018,0,32757,Patton Kizzire,62,Mayakoba/El Cam,1
2018,0,28237,Rory McIlroy,62,BMW Champ/Aroni,1
2018,0,32640,Troy Merritt,62,Barbasol Champ/,1
2018,0,25198,Francesco Molinari,62,Quicken Loans/T,4
2018,0,46601,Trey Mullinax,62,Texas Open/TPC,3
2018,0,27556,Ted Potter Jr.,62,AT&T Pebble/Mon,3
2018,0,24138,Ian Poulter,62,WGC-Bridgestone,1
2018,0,46970,Jon Rahm,62,CareerBuilder/L,1
2018,0,39324,J.J. Spaun,62,The RSM Classic,3
2018,0,27214,Kevin Streelman,62,Quicken Loans/T,2
2018,0,33448,Justin Thomas,62,WGC-Mexico/Club,3
2018,0,29484,Peter Uihlein,62,Wells Fargo/Qua,3
2018,0,25892,Steve Wheatcroft,62,John Deere/TPC,1
2018,0,8793,Tiger Woods,62,BMW Champ/Aroni,1
2018,0,35545,Blayne Barber,63,Barbasol Champ/,3
2018,0,34021,Bud Cauley,63,The RSM Classic,2
2018,0,20472,Alex Cejka,63,Shriners Hosp/T,4
2018,0,39997,Corey Conners,63,Fort Worth Invt,3
2018,0,47959,Bryson DeChambeau,63,Dell Tech Champ,3
2018,0,45609,Tyler Duncan,63,John Deere/TPC,3
2018,0,32102,Rickie Fowler,63,WGC-Bridgestone,1
2018,0,10809,Jim Furyk,63,Wyndham Champ/S,4
2018,0,29535,Brice Garnett,63,Puntacana/Coral,1
2018,0,24358,Robert Garrigus,63,Canadian Open/G,1
2018,0,35310,Lanto Griffin,63,Travelers Champ,2
2018,0,33399,Adam Hadwin,63,BMW Champ/Aroni,3
2018,0,27644,Brian Harman,63,Sony Open/Waial,2
2018,0,34363,Tyrrell Hatton,63,Dell Tech Champ,2
2018,0,34098,Russell Henley,63,The Greenbrier/,4
2018,0,12716,Charley Hoffman,63,Fort Worth Invt,1
2018,0,21961,Charles Howell III,63,BMW Champ/Aroni,2
2018,0,34174,John Huh,63,John Deere/TPC,2
2018,0,30925,Dustin Johnson,63,St. Jude/TPC So,2
2018,0,24024,Zach Johnson,63,Travelers Champ,1
2018,0,26300,Matt Jones,63,John Deere/TPC,2
2018,0,39975,Michael Kim,63,John Deere/TPC,1
2018,0,30926,Chris Kirk,63,Sony Open/Waial,1
2018,0,32816,Satoshi Kodaira,63,RBC Heritage/Ha,2
2018,0,36689,Brooks Koepka,63,PGA Championshi,2
2018,0,30944,Jason Kokrak,63,CareerBuilder/L,1
2018,0,35879,Kelly Kraft,63,The Greenbrier/,2
2018,0,33410,Andrew Landry,63,Quicken Loans/T,1
2018,0,32839,Hideki Matsuyama,63,Byron Nelson/Tr,2
2018,0,1810,Phil Mickelson,63,Dell Tech Champ,4
2018,0,39546,Keith Mitchell,63,Byron Nelson/Tr,4
2018,0,26596,Ryan Moore,63,Wyndham Champ/S,1
2018,0,45486,Joaquin Niemann,63,The Greenbrier/,1
2018,0,35947,John Oda,63,Wyndham Champ/S,1
2018,0,32876,Martin Piller,63,Byron Nelson/Tr,2
2018,0,22405,Justin Rose,63,BMW Champ/Aroni,2
2018,0,37275,Sam Ryder,63,Barbasol Champ/,3
2018,0,29223,Sam Saunders,63,The Greenbrier/,2
2018,0,48081,Xander Schauffele,63,BMW Champ/Aroni,1
2018,0,26331,Charl Schwartzel,63,PGA Championshi,2
2018,0,39327,Ben Silverman,63,Canadian Open/G,2
2018,0,34046,Jordan Spieth,63,Travelers Champ,1
2018,0,30692,Scott Stallings,63,The Greenbrier/,2
2018,0,30110,Kyle Stanley,63,WGC-Bridgestone,1
2018,0,34431,Robert Streb,63,Barbasol Champ/,3
2018,0,45478,Julian Suri,63,Wyndham Champ/S,4
2018,0,25493,Nick Taylor,63,Wyndham Champ/S,4
2018,0,32150,Michael Thompson,63,Wyndham Champ/S,3
2018,0,25804,Bubba Watson,63,Travelers Champ,4
2018,0,49964,Aaron Wise,63,Byron Nelson/Tr,2
2018,0,40026,Daniel Berger,64,Sony Open/Waial,4
2018,0,27958,Ryan Blaum,64,Quicken Loans/T,3
2018,0,40009,Dominic Bozzelli,64,Travelers Champ,2
2018,0,24925,Jonathan Byrd,64,Wyndham Champ/S,1
2018,0,26499,Rafa Cabrera Bello,64,Wyndham Champ/S,4
2018,0,35450,Patrick Cantlay,64,WGC-Bridgestone,1
2018,0,32366,Kevin Chappell,64,CareerBuilder/S,2
2018,0,34076,Joel Dahmen,64,John Deere/TPC,1
2018,0,28089,Jason Day,64,BMW Champ/Aroni,2
2018,0,46567,Paul Dunne,64,Houston Open/GC,1
2018,0,29725,Tony Finau,64,BMW Champ/Aroni,2
2018,0,28500,Martin Flores,64,Wyndham Champ/S,1
2018,0,52375,Doug Ghim,64,Wyndham Champ/S,2
2018,0,28679,Fabián Gómez,64,Byron Nelson/Tr,4
2018,0,46402,Talor Gooch,64,Sony Open/Waial,1
2018,0,31646,Emiliano Grillo,64,Dell Tech Champ,3
2018,0,24924,Bill Haas,64,Fort Worth Invt,4
2018,0,35421,Brandon Harkins,64,CareerBuilder/L,1
2018,0,26758,David Hearn,64,Wyndham Champ/S,3
2018,0,35532,Tom Hoge,64,Sony Open/Waial,3
2018,0,29420,Billy Horschel,64,BMW Champ/Aroni,4
2018,0,35461,Beau Hossler,64,Fort Worth Invt,1
2018,0,39384,Alex Kang,64,Shriners Hosp/T,4
2018,0,27974,Sung Kang,64,Quicken Loans/T,4
2018,0,37455,Si Woo Kim,64,WGC-Bridgestone,1
2018,0,29478,Kevin Kisner,64,PGA Championshi,2
2018,0,33122,Russell Knox,64,Travelers Champ,2
2018,0,23108,Matt Kuchar,64,Phoenix Open/TP,3
2018,0,28775,Nate Lashley,64,Byron Nelson/Tr,4
2018,0,29926,Danny Lee,64,Wyndham Champ/S,4
2018,0,37278,Nicholas Lindheim,64,Fort Worth Invt,4
2018,0,27129,Luke List,64,RBC Heritage/Ha,2
2018,0,50526,Tom Lovelady,64,CareerBuilder/L,2
2018,0,29461,Jamie Lovemark,64,Wyndham Champ/S,3
2018,0,33204,Shane Lowry,64,PGA Championshi,2
2018,0,24781,Hunter Mahan,64,Barbasol Champ/,3
2018,0,34466,Peter Malnati,64,Travelers Champ,1
2018,0,24490,George McNeill,64,The Greenbrier/,2
2018,0,34213,Grayson Murray,64,CIMB Classic/TP,3
2018,0,27349,Alex Noren,64,BMW Champ/Aroni,1
2018,0,33968,Thorbjørn Olesen,64,WGC-Bridgestone,4
2018,0,26329,Louis Oosthuizen,64,Fort Worth Invt,3
2018,0,23320,Ryan Palmer,64,Sony Open/Waial,2
2018,0,29908,C.T. Pan,64,Wyndham Champ/S,2
2018,0,22056,Cameron Percy,64,Barbasol Champ/,2
2018,0,24361,Pat Perez,64,CIMB Classic/TP,3
2018,0,35541,John Peterson,64,Sony Open/Waial,2
2018,0,25818,Scott Piercy,64,BMW Champ/Aroni,2
2018,0,25240,D.A. Points,64,Wyndham Champ/S,2
2018,0,34256,Andrew Putnam,64,Quicken Loans/T,1
2018,0,53165,Doc Redman,64,Quicken Loans/T,4
2018,0,34360,Patrick Reed,64,BMW Champ/Aroni,3
2018,0,25562,Andres Romero,64,John Deere/TPC,3
2018,0,23621,Rory Sabbatini,64,Wyndham Champ/S,3
2018,0,47347,Adam Schenk,64,Canadian Open/G,1
2018,0,46501,Ollie Schniederjans,64,Wyndham Champ/S,1
2018,0,24502,Adam Scott,64,NORTHERN TRUST/,2
2018,0,39953,Chase Seiffert,64,Travelers Champ,4
2018,0,39328,Conrad Shindler,64,Barbasol Champ/,2
2018,0,35891,Cameron Smith,64,CIMB Classic/TP,4
2018,0,29485,Brett Stegmaier,64,Wyndham Champ/S,1
2018,0,21528,Henrik Stenson,64,Wyndham Champ/S,4
2018,0,34264,Hudson Swafford,64,Byron Nelson/Tr,2
2018,0,23325,Vaughn Taylor,64,Byron Nelson/Tr,2
2018,0,52144,Braden Thornberry,64,The RSM Classic,2
2018,0,32333,Kevin Tway,64,Travelers Champ,2
2018,0,37189,Harold Varner III,64,The Greenbrier/,2
2018,0,27064,Jhonattan Vegas,64,Fort Worth Invt,1
2018,0,26951,Johnson Wagner,64,John Deere/TPC,1
2018,0,25632,Jimmy Walker,64,Byron Nelson/Tr,1
2018,0,47128,Richy Werenski,64,Wyndham Champ/S,4
2018,0,31323,Gary Woodland,64,PGA Championshi,1
2018,0,33948,Byeong Hun An,65,BMW Champ/Aroni,1
2018,0,30978,Kiradech Aphibarnrat,65,WGC-Mexico/Club,4
2018,0,19803,Ryan Armour,65,BMW Champ/Aroni,1
2018,0,23048,Eric Axley,65,Byron Nelson/Tr,2
2018,0,22371,Aaron Baddeley,65,Wyndham Champ/S,1
2018,0,24846,Ricky Barnes,65,CareerBuilder/N,2
2018,0,29479,Scott Brown,65,Wyndham Champ/S,2
2018,0,48084,Wesley Bryan,65,The Greenbrier/,2
2018,0,33974,Dean Burmester,65,WGC-Mexico/Club,4
2018,0,12510,Chad Campbell,65,The Greenbrier/,1
2018,0,20593,Greg Chalmers,65,Houston Open/GC,3
2018,0,35376,Roberto Díaz,65,Mayakoba/El Cam,2
2018,0,25686,Jason Dufner,65,Sony Open/Waial,2
2018,0,34099,Harris English,65,Wyndham Champ/S,2
2018,0,28307,Matt Every,65,Sony Open/Waial,1
2018,0,31416,Derek Fathauer,65,Honda Classic/P,4
2018,0,40098,Matt Fitzpatrick,65,Wyndham Champ/S,3
2018,0,21209,Sergio Garcia,65,Wyndham Champ/S,2
2018,0,25900,Lucas Glover,65,RBC Heritage/Ha,2
2018,0,31273,Gavin Kyle Green,65,WGC-HSBC Champ/,1
2018,0,39954,Cody Gribble,65,John Deere/TPC,3
2018,0,23353,J.J. Henry,65,The Greenbrier/,1
2018,0,12782,Tim Herron,65,St. Jude/TPC So,4
2018,0,27141,J.B. Holmes,65,Travelers Champ,3
2018,0,35506,Mackenzie Hughes,65,John Deere/TPC,4
2018,0,36799,Stephan Jaeger,65,Quicken Loans/T,3
2018,0,29378,Daisuke Kataoka,65,Sony Open/Waial,1
2018,0,27936,Martin Laird,65,Wyndham Champ/S,3
2018,0,34409,David Lingmerth,65,CareerBuilder/L,2
2018,0,29772,Michael Lorenzo-Vera,65,PGA Championshi,2
2018,0,33413,Ben Martin,65,Travelers Champ,2
2018,0,47993,Denny McCarthy,65,John Deere/TPC,1
2018,0,31202,William McGirt,65,Barbasol Champ/,3
2018,0,46442,Maverick McNealy,65,Fort Worth Invt,4
2018,0,27933,John Merrick,65,John Deere/TPC,4
2018,0,23821,Yusaku Miyazato,65,The Open/Carnou,3
2018,0,29289,S.Y. Noh,65,THE CJ CUP/Club,2
2018,0,24140,Sean O'Hair,65,Texas Open/TPC,3
2018,0,34414,Chris Paisley,65,WGC-Mexico/Club,1
2018,0,49771,J.T. Poston,65,The Greenbrier/,3
2018,0,28252,Seamus Power,65,John Deere/TPC,3
2018,0,34358,Jonathan Randolph,65,Canadian Open/G,4
2018,0,26476,Chez Reavie,65,Phoenix Open/TP,2
2018,0,36699,Patrick Rodgers,65,Puntacana/Coral,2
2018,0,34541,Poom Saksansin,65,CIMB Classic/TP,1
2018,0,39113,Shubhankar Sharma,65,WGC-Mexico/Club,1
2018,0,29518,Brendan Steele,65,Safeway Open/Si,1
2018,0,6527,Steve Stricker,65,Fort Worth Invt,1
2018,0,27963,Chris Stroud,65,Canadian Open/G,1
2018,0,31560,Brian Stuard,65,Barbasol Champ/,3
2018,0,47287,Ethan Tracy,65,Byron Nelson/Tr,1
2018,0,23788,D.J. Trahan,65,Byron Nelson/Tr,2
2018,0,33419,Cameron Tringale,65,Travelers Champ,2
2018,0,28132,Tyrone Van Aswegen,65,Valspar Champ/I,2
2018,0,27095,Nick Watney,65,PGA Championshi,2
2018,0,32254,Xinjun Zhang,65,Barbasol Champ/,2
2018,0,20098,Stuart Appleby,66,St. Jude/TPC So,1
2018,0,47125,Matt Atkins,66,Barbasol Champ/,1
2018,0,21407,Arjun Atwal,66,Wyndham Champ/S,2
2018,0,28259,Sangmoon Bae,66,Wyndham Champ/S,3
2018,0,40058,Zac Blair,66,Barbasol Champ/,3
2018,0,27895,Jonas Blixt,66,Wyndham Champ/S,4
2018,0,24507,Jason Bohn,66,John Deere/TPC,2
2018,0,24357,K.J. Choi,66,Puntacana/Coral,4
2018,0,51766,Wyndham Clark,66,Sanderson Farms,1
2018,0,23541,Ben Crane,66,Canadian Open/G,1
2018,0,21753,Brian Davis,66,Safeway Open/Si,2
2018,0,23638,Brendon de Jonge,66,Puntacana/Coral,1
2018,0,37338,Zecheng Dou,66,The Greenbrier/,1
2018,0,23409,James Driscoll,66,Travelers Champ,1
2018,0,20104,Ken Duke,66,St. Jude/TPC So,2
2018,0,30736,Oscar Fraustro,66,Mayakoba/El Cam,2
2018,0,20157,Retief Goosen,66,St. Jude/TPC So,4
2018,0,27324,Seungsu Han,66,PGA Championshi,3
2018,0,47988,Nick Hardy,66,John Deere/TPC,4
2018,0,20766,Padraig Harrington,66,Travelers Champ,1
2018,0,33461,Morgan Hoffmann,66,CIMB Classic/TP,4
2018,0,29222,Billy Hurley III,66,Wyndham Champ/S,4
2018,0,32775,Shugo Imahira,66,Sony Open/Waial,4
2018,0,47238,Jazz Janewattananond,66,CIMB Classic/TP,3
2018,0,8075,Jerry Kelly,66,Sony Open/Waial,4
2018,0,30711,Colt Knost,66,Phoenix Open/TP,2
2018,0,35296,Haotong Li,66,WGC-Bridgestone,1
2018,0,39004,Dru Love,66,RBC Heritage/Ha,2
2018,0,1706,Davis Love III,66,PGA Championshi,2
2018,0,28158,Steve Marino,66,Travelers Champ,1
2018,0,27120,Troy Matteson,66,Puntacana/Coral,1
2018,0,55421,Chip McDaniel,66,Barbasol Champ/,2
2018,0,25572,Graeme McDowell,66,Genesis Open/Ri,2
2018,0,24449,Parker McLachlin,66,John Deere/TPC,2
2018,0,52330,Dylan Meyer,66,Wyndham Champ/S,4
2018,0,27942,Rob Oppenheim,66,The Greenbrier/,2
2018,0,20572,Rod Pampling,66,Houston Open/GC,1
2018,0,34709,Eddie Pepperell,66,PGA Championshi,2
2018,0,33293,Thomas Pieters,66,PGA Championshi,4
2018,0,35912,Haydn Porteous,66,WGC-HSBC Champ/,1
2018,0,20645,John Senden,66,John Deere/TPC,2
2018,0,6567,Vijay Singh,66,the Memorial/Mu,2
2018,0,33418,Shawn Stefani,66,Wyndham Champ/S,4
2018,0,35225,Brandon Stone,66,PGA Championshi,1
2018,0,27330,Josh Teater,66,Barbasol Champ/,2
2018,0,39480,T.J. Vogel,66,Byron Nelson/Tr,1
2018,0,48887,Matt Wallace,66,PGA Championshi,2
2018,0,20160,Charlie Wi,66,Barbasol Champ/,2
2018,0,29454,Bernd Wiesberger,66,WGC-Mexico/Club,4
2018,0,26392,Chris Wilson,66,Barbasol Champ/,2
2018,0,21878,Mark Wilson,66,Byron Nelson/Tr,2
2018,0,22000,Chris Wood,66,The Open/Carnou,3
2018,0,30261,Ryan Yip,66,Canadian Open/G,3
2018,0,10885,Robert Allenby,67,Byron Nelson/Tr,2
2018,0,26418,Adam Bland,67,WGC-Mexico/Club,2
2018,0,28087,Kris Blanks,67,John Deere/TPC,2
2018,0,49403,Grady Brame,67,Sanderson Farms,2
2018,0,47504,Sam Burns,67,Valspar Champ/I,3
2018,0,20850,Daniel Chopra,67,Byron Nelson/Tr,2
2018,0,54926,George Cunningham,67,Canadian Open/G,1
2018,0,1249,John Daly,67,The Greenbrier/,2
2018,0,27436,Graham DeLaet,67,CIMB Classic/TP,2
2018,0,23983,Luke Donald,67,RBC Heritage/Ha,2
2018,0,54687,Broc Everett,67,John Deere/TPC,1
2018,0,27896,Ross Fisher,67,WGC-Bridgestone,1
2018,0,29970,Dylan Frittelli,67,PGA Championshi,3
2018,0,30750,Tommy Gainey,67,Wyndham Champ/S,1
2018,0,34185,Domenico Geminiani,67,Barbasol Champ/,2
2018,0,31557,Jim Herman,67,The RSM Classic,1
2018,0,39971,Sungjae Im,67,PGA Championshi,2
2018,0,46440,Smylie Kaufman,67,Byron Nelson/Tr,2
2018,0,32815,Masahiro Kawamura,67,The Open/Carnou,2
2018,0,27408,Martin Kaymer,67,PGA Championshi,3
2018,0,55752,Ben Kern,67,PGA Championshi,3
2018,0,47239,Phachara Khongwatmai,67,CIMB Classic/TP,1
2018,0,46732,Rick Lamb,67,CareerBuilder/L,2
2018,0,34579,Alexander Levy,67,PGA Championshi,2
2018,0,37447,Zander Lombard,67,The Open/Carnou,1
2018,0,40042,Tyler McCumber,67,Puntacana/Coral,3
2018,0,51394,A.J. McInerney,67,Shriners Hosp/T,4
2018,0,48822,Sebastián Muñoz,67,Barbasol Champ/,1
2018,0,30163,Henrik Norlander,67,The RSM Classic,3
2018,0,22046,Geoff Ogilvy,67,Quicken Loans/T,1
2018,0,26341,Wade Ormsby,67,WGC-Mexico/Club,2
2018,0,33667,Carlos Ortiz,67,Mayakoba/El Cam,1
2018,0,34575,Adrian Otaegui,67,PGA Championshi,2
2018,0,10213,Dicky Pride,67,Byron Nelson/Tr,2
2018,0,47687,Manav Shah,67,John Deere/TPC,2
2018,0,51890,Greyson Sigg,67,The RSM Classic,2
2018,0,22293,Heath Slocum,67,Barbasol Champ/,4
2018,0,51600,Jimmy Stanger,67,Shriners Hosp/T,4
2018,0,47574,Scott Strohmeyer,67,Sanderson Farms,2
2018,0,25834,Daniel Summerhays,67,Barbasol Champ/,2
2018,0,22582,Kyle Thompson,67,The Greenbrier/,2
2018,0,40006,Erik van Rooyen,67,The Open/Carnou,1
2018,0,55573,John VanDerLaan,67,Barbasol Champ/,3
2018,0,27770,Camilo Villegas,67,Honda Classic/P,2
2018,0,10423,Mike Weir,67,AT&T Pebble/Mon,2
2018,0,33870,Ashun Wu,67,WGC-HSBC Champ/,1
2018,0,35544,Andrew Yun,67,The RSM Classic,2
2018,0,47483,Will Zalatoris,67,Wyndham Champ/S,2
2018,0,29334,Jaco Ahlers,68,WGC-Bridgestone,1
2018,0,21633,Steve Allan,68,Sony Open/Waial,1
2018,0,32334,Charlie Beljan,68,Phoenix Open/TP,2
2018,0,7003,David Berganio Jr.,68,Byron Nelson/Tr,2
2018,0,25274,Steven Bowditch,68,Byron Nelson/Tr,2
2018,0,1132,Mark Brooks,68,CareerBuilder/S,1
2018,0,32367,Jorge Campillo,68,WGC-Mexico/Club,4
2018,0,52308,Chris Crisologo,68,Canadian Open/G,1
2018,0,34262,Jon Curran,68,CareerBuilder/L,3
2018,0,35200,Thomas Curtis,68,The Open/Carnou,2
2018,0,6522,Ernie Els,68,Wyndham Champ/S,1
2018,0,29936,Ryan Fox,68,PGA Championshi,4
2018,0,37351,Oliver Goss,68,Byron Nelson/Tr,2
2018,0,31670,Matthew Griffin,68,WGC-HSBC Champ/,1
2018,0,46550,Brandon Hagy,68,Sanderson Farms,4
2018,0,23063,Scott Hend,68,WGC-HSBC Champ/,2
2018,0,54781,Grant Hirschman,68,St. Jude/TPC So,1
2018,0,24155,Ryan Hogue,68,Shriners Hosp/T,1
