YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,AVERAGE DISTANCE (YARDS),AVERAGE CLUB HEAD SPEED,TOTAL ATTEMPTS,HIGHEST DIST. EFFICIENCY
2013,21,0,26596,Ryan Moore,2.589,286.86,110.791,61,228302946
2013,22,0,23541,Ben Crane,2.585,279.988,108.292,54,220802989
2013,22,0,24024,Zach Johnson,2.585,279.173,108.012,71,156302946
2013,24,0,27644,Brian Harman,2.584,286.347,110.825,80,202802962
2013,24,0,27933,John Merrick,2.584,292.438,113.182,66,220102922
2013,24,0,25834,Daniel Summerhays,2.584,288.246,111.559,83,221502918
2013,27,0,26758,David Hearn,2.583,280.681,108.672,77,222802997
2013,28,0,2206,David Toms,2.581,272.884,105.732,31,222602868
2013,29,0,10860,Justin Leonard,2.58,274.6,106.438,78,212902967
2013,29,0,34046,Jordan Spieth,2.58,288.805,111.93,71,223602933
2013,31,0,24140,Sean O'Hair,2.579,301.273,116.805,40,226902872
2013,32,0,34021,Bud Cauley,2.576,285.32,110.742,52,217902959
2013,33,0,25818,Scott Piercy,2.575,299.82,116.434,53,205103203
2013,34,0,1320,Bob Estes,2.573,285.795,111.088,51,224602946
2013,34,0,32150,Michael Thompson,2.573,287.231,111.623,51,229003076
2013,34,0,23788,D.J. Trahan,2.573,292.083,113.497,36,223202893
2013,37,0,23623,Bo Van Pelt,2.572,290.947,113.13,53,216603045
2013,38,0,30926,Chris Kirk,2.571,289.397,112.554,79,168602947
2013,39,0,25240,D.A. Points,2.568,281.276,109.538,68,189603050
2013,40,0,30925,Dustin Johnson,2.565,312.894,121.999,40,212003078
2013,40,0,25345,Carl Pettersson,2.565,291.694,113.709,63,194102957
2013,42,0,23320,Ryan Palmer,2.564,298.858,116.545,63,207903006
2013,43,0,28307,Matt Every,2.562,290.068,113.239,88,209402974
2013,43,0,20443,Jin Park,2.562,267.709,104.485,46,220902943
2013,43,0,25562,Andres Romero,2.562,294.495,114.925,47,214102984
2013,46,0,28310,Lee Williams,2.561,271.953,106.201,54,205403042
2013,47,0,33141,Keegan Bradley,2.56,303.637,118.606,61,193003066
2013,47,0,34261,Scott Langley,2.56,277.562,108.422,63,218402968
2013,49,0,23800,Bryce Molder,2.558,276.409,108.062,72,218202945
2013,49,0,27649,Brandt Snedeker,2.558,282.947,110.591,59,221902885
2013,51,0,26679,Kevin Stadler,2.557,293.952,114.943,73,197802853
2013,51,0,29425,Andrew Svoboda,2.557,286.982,112.253,37,212002860
2013,51,0,26289,Boo Weekley,2.557,292.513,114.386,87,214003079
2013,54,0,23108,Matt Kuchar,2.556,282.966,110.7,76,121202951
2013,55,0,34174,John Huh,2.554,282.832,110.759,76,214602987
2013,55,0,1810,Phil Mickelson,2.554,296.942,116.248,26,233302746
2013,57,0,24357,K.J. Choi,2.552,279.136,109.377,60,230102932
2013,58,0,24399,Scott Gardiner,2.551,286.659,112.393,55,226802894
2013,58,0,21528,Henrik Stenson,2.551,307.38,120.476,23,230203174
2013,60,0,29518,Brendan Steele,2.55,291.777,114.43,75,223603019
2013,61,0,28135,Aaron Watkins,2.549,272.619,106.931,36,192502826
2013,61,0,26497,Casey Wittenberg,2.549,278.87,109.387,63,158603130
2013,63,0,31557,Jim Herman,2.547,295.762,116.12,38,211603032
2013,63,0,30944,Jason Kokrak,2.547,306.609,120.381,63,208603031
2013,63,0,25572,Graeme McDowell,2.547,280.677,110.22,40,225202784
2013,63,0,31560,Brian Stuard,2.547,282.793,111.047,66,220603006
2013,63,0,20160,Charlie Wi,2.547,278.432,109.333,65,224602994
2013,68,0,25274,Steven Bowditch,2.545,297.609,116.939,59,202702951
2013,68,0,6567,Vijay Singh,2.545,284.862,111.918,48,178302901
2013,70,0,29479,Scott Brown,2.544,290.265,114.099,57,174602830
2013,70,0,8075,Jerry Kelly,2.544,268.648,105.585,66,184803007
2013,70,0,22056,Cameron Percy,2.544,290.396,114.134,56,202703005
2013,73,0,25686,Jason Dufner,2.543,285.651,112.324,66,219503148
2013,73,0,25900,Lucas Glover,2.543,297.577,117.034,49,217702898
2013,73,0,27214,Kevin Streelman,2.543,289.849,113.998,71,218003198
2013,73,0,20396,Lee Westwood,2.543,294.499,115.801,56,215702925
2013,77,0,27895,Jonas Blixt,2.542,284.838,112.05,72,209602958
2013,77,0,12716,Charley Hoffman,2.542,296.101,116.465,76,197202963
2013,77,0,24663,Y.E. Yang,2.542,283.358,111.472,41,204602988
2013,80,0,34098,Russell Henley,2.541,294.164,115.759,64,224202982
2013,81,0,22621,Ben Curtis,2.54,274.916,108.235,48,191102980
2013,81,0,10213,Dicky Pride,2.54,271.328,106.827,62,186702861
2013,81,0,30692,Scott Stallings,2.54,303.076,119.33,62,181102931
2013,84,0,28679,Fabián Gómez,2.539,285.36,112.412,56,209002820
2013,84,0,26331,Charl Schwartzel,2.539,299.906,118.112,49,209402986
2013,84,0,24502,Adam Scott,2.539,303.698,119.635,38,224702929
2013,84,0,30110,Kyle Stanley,2.539,303.706,119.625,56,154602812
2013,88,0,23353,J.J. Henry,2.538,289.493,114.043,54,225903020
2013,88,0,34409,David Lingmerth,2.538,282.712,111.387,61,224702856
2013,88,0,27120,Troy Matteson,2.538,291.329,114.803,55,198702875
2013,91,0,33418,Shawn Stefani,2.537,295.792,116.578,44,185603091
2013,92,0,24227,Justin Bolli,2.535,274.372,108.245,47,211802839
2013,92,0,24494,Erik Compton,2.535,289.096,114.061,63,216202860
2013,92,0,22961,David Mathis,2.535,275.835,108.795,61,207702944
2013,95,0,27936,Martin Laird,2.534,296.313,116.932,46,206402971
2013,95,0,22913,John Rollins,2.534,292.531,115.448,67,215802897
2013,97,0,25336,Alistair Presnell,2.533,283.267,111.825,48,218202851
2013,97,0,23621,Rory Sabbatini,2.533,291.111,114.947,73,179202986
2013,97,0,27330,Josh Teater,2.533,289.974,114.484,61,188203089
2013,100,0,20593,Greg Chalmers,2.531,276.965,109.442,75,200202961
2013,101,0,12782,Tim Herron,2.53,283.045,111.896,41,225802838
2013,102,0,6573,Brandt Jobe,2.529,288.242,113.974,50,210102956
2013,103,0,32448,James Hahn,2.525,288.571,114.301,66,212102871
2013,103,0,20572,Rod Pampling,2.525,281.353,111.427,36,210202901
2013,103,0,25804,Bubba Watson,2.525,310.497,122.965,52,213903079
2013,106,0,20766,Padraig Harrington,2.524,288.668,114.382,32,210502812
2013,107,0,20098,Stuart Appleby,2.522,283.3,112.347,76,200802950
2013,108,0,20104,Ken Duke,2.521,278.48,110.457,72,212303082
2013,108,0,30750,Tommy Gainey,2.521,288.159,114.312,74,199003055
2013,108,0,22046,Geoff Ogilvy,2.521,287.572,114.08,41,226702844
2013,111,0,32366,Kevin Chappell,2.52,294.798,117.006,58,216402826
2013,111,0,29740,Brad Fritsch,2.52,291.444,115.655,71,201302891
2013,111,0,25444,Justin Hicks,2.52,276.519,109.712,58,222102878
2013,111,0,30711,Colt Knost,2.52,266.658,105.819,61,211403082
2013,115,0,24924,Bill Haas,2.519,289.342,114.864,70,205003017
2013,115,0,28237,Rory McIlroy,2.519,305.429,121.249,35,217402792
2013,115,0,29221,Webb Simpson,2.519,286.082,113.558,65,224402834
2013,118,0,28500,Martin Flores,2.518,298.041,118.342,78,185502885
2013,118,0,21961,Charles Howell III,2.518,295.379,117.321,81,213102823
2013,120,0,32102,Rickie Fowler,2.517,291.096,115.637,59,213102889
2013,121,0,10885,Robert Allenby,2.515,281.618,111.978,47,212602792
2013,122,0,28089,Jason Day,2.514,302.369,120.26,48,212302870
2013,122,0,28475,Jeff Overton,2.514,289.446,115.133,73,195202947
2013,122,0,27556,Ted Potter Jr.,2.514,277.8,110.491,57,208402821
2013,122,0,27963,Chris Stroud,2.514,276.038,109.809,80,159202884
2013,126,0,25632,Jimmy Walker,2.512,297.526,118.422,75,164503045
2013,127,0,12510,Chad Campbell,2.511,284.474,113.288,68,154002910
2013,128,0,28259,Sangmoon Bae,2.51,286.092,114.003,73,187302883
2013,128,0,10809,Jim Furyk,2.51,275.163,109.622,68,216002822
2013,128,0,34431,Robert Streb,2.51,296.899,118.27,62,202302827
2013,131,0,28455,Will Claxton,2.509,277.954,110.782,58,211302890
2013,132,0,36884,Ben Kohles,2.508,276.291,110.175,62,182902941
2013,133,0,27770,Camilo Villegas,2.506,285.088,113.766,65,206002888
2013,134,0,31202,William McGirt,2.505,278.033,110.995,72,194502964
2013,134,0,30163,Henrik Norlander,2.505,286.361,114.329,55,130602987
2013,136,0,23983,Luke Donald,2.504,276.15,110.265,45,160902835
2013,136,0,35139,Richard Lee,2.504,276.414,110.375,73,218002891
2013,138,0,6004,Stephen Ames,2.503,276.265,110.389,40,202002979
2013,138,0,8793,Tiger Woods,2.503,296.162,118.302,31,198003123
2013,140,0,28092,D.H. Lee,2.502,275.469,110.101,59,202902868
2013,141,0,23497,Tag Ridings,2.498,297.911,119.277,48,198102883
2013,142,0,22371,Aaron Baddeley,2.493,296.356,118.885,48,190802893
2013,143,0,35539,Luke Guthrie,2.49,285.295,114.599,68,225702841
2013,143,0,34360,Patrick Reed,2.49,292.837,117.621,68,208703107
2013,145,0,26951,Johnson Wagner,2.489,275.104,110.534,52,221602858
2013,146,0,24490,George McNeill,2.488,289.05,116.177,60,210402816
2013,147,0,27408,Martin Kaymer,2.487,291.344,117.138,45,203502811
2013,147,0,31323,Gary Woodland,2.487,304.148,122.272,55,205502866
2013,149,0,34099,Harris English,2.486,297.682,119.753,70,193503128
2013,149,0,30852,Ryo Ishikawa,2.486,284.801,114.545,56,213502870
2013,151,0,27129,Luke List,2.485,305.468,122.94,51,132303067
2013,152,0,24507,Jason Bohn,2.484,273.679,110.17,69,224203000
2013,152,0,20848,Ángel Cabrera,2.484,298.402,120.147,55,201302964
2013,154,0,23638,Brendon de Jonge,2.483,287.937,115.947,91,216102805
2013,155,0,27503,Steve LeBrun,2.481,286.534,115.512,51,127103041
2013,156,0,19970,Robert Karlsson,2.479,282.268,113.882,38,163802905
2013,157,0,32200,Roberto Castro,2.476,282.253,114.008,78,216002856
2013,158,0,21731,Freddie Jacobson,2.475,289.08,116.805,48,210403031
2013,159,0,27436,Graham DeLaet,2.473,303.356,122.689,70,194402951
2013,160,0,8725,Tom Gillis,2.47,281.96,114.136,61,196902802
2013,161,0,26851,Marc Leishman,2.466,291.292,118.141,63,155502880
2013,162,0,20691,Greg Owen,2.465,288.765,117.123,65,127602936
2013,163,0,37273,Derek Ernst,2.463,295.522,119.979,54,201102974
2013,163,0,26300,Matt Jones,2.463,294.429,119.519,69,206102779
2013,165,0,33869,Eric Meierdierks,2.462,295.611,120.084,37,206202929
2013,166,0,27095,Nick Watney,2.454,293.601,119.659,73,202802944
2013,167,0,10423,Mike Weir,2.453,267.567,109.061,45,197502756
2013,168,0,29289,S.Y. Noh,2.45,298.372,121.781,59,207702902
2013,169,0,20229,Stewart Cink,2.449,286.77,117.099,41,166702698
2013,170,0,24358,Robert Garrigus,2.447,301.444,123.171,40,178602795
2013,171,0,20645,John Senden,2.444,283.125,115.844,60,193902840
2013,172,0,1116,Michael Bradley,2.435,277.408,113.928,37,190802846
2013,173,0,33419,Cameron Tringale,2.433,281.636,115.778,69,208002882
2013,174,0,32698,Bobby Gates,2.43,297.256,122.333,39,212002824
2013,175,0,23409,James Driscoll,2.422,284.491,117.467,62,206802708
2013,176,0,21209,Sergio Garcia,2.421,292.384,120.78,37,210102711
2013,177,0,24361,Pat Perez,2.416,284.582,117.783,65,176402770
2013,178,0,32334,Charlie Beljan,2.406,299.445,124.454,45,200302751
2013,179,0,24846,Ricky Barnes,2.395,283.4,118.332,58,198802776
2013,180,0,22378,Trevor Immelman,2.357,278.442,118.118,58,170802649
2012,1,0,2206,David Toms,2.783,290.238,104.289,41,234503373
2012,2,0,23541,Ben Crane,2.714,298.494,109.993,66,226503387
2012,3,0,27936,Martin Laird,2.678,315.345,117.742,48,224603597
2012,4,0,1724,Jeff Maggert,2.675,284.018,106.168,76,230303069
2012,5,0,33141,Keegan Bradley,2.66,310.809,116.83,59,220703482
2012,6,0,24024,Zach Johnson,2.659,286.039,107.574,74,227603180
2012,7,0,23623,Bo Van Pelt,2.647,301.977,114.091,63,221803278
2012,8,0,19846,Brian Gay,2.644,276.545,104.575,73,229203165
2012,9,0,23135,Tim Clark,2.642,275.725,104.366,55,233602984
2012,9,0,24781,Hunter Mahan,2.642,296.003,112.051,62,229303401
2012,11,0,1249,John Daly,2.641,314.501,119.072,30,230202924
2012,11,0,23108,Matt Kuchar,2.641,285.567,108.127,68,229003296
2012,11,0,6527,Steve Stricker,2.641,296.36,112.215,49,225203471
2012,14,0,6522,Ernie Els,2.638,298.637,113.202,61,228203295
2012,15,0,30750,Tommy Gainey,2.635,297.473,112.907,87,235703034
2012,15,0,25818,Scott Piercy,2.635,309.794,117.591,70,219403415
2012,17,0,22293,Heath Slocum,2.632,279.392,106.134,71,232102962
2012,18,0,32102,Rickie Fowler,2.63,304.091,115.645,59,207703166
2012,19,0,24357,K.J. Choi,2.628,288.101,109.621,55,224603419
2012,20,0,25345,Carl Pettersson,2.625,298.824,113.85,76,221103430
2012,20,0,23325,Vaughn Taylor,2.625,284.683,108.431,56,229703050
2012,22,0,29518,Brendan Steele,2.621,294.083,112.215,62,223503539
2012,23,0,25804,Bubba Watson,2.62,326.72,124.692,53,220403461
2012,24,0,27644,Brian Harman,2.619,290.622,110.976,90,187503025
2012,24,0,27933,John Merrick,2.619,296.19,113.109,62,228403045
2012,24,0,24138,Ian Poulter,2.619,290.624,110.972,42,219403049
2012,27,0,23800,Bryce Molder,2.614,285.692,109.282,71,222403406
2012,27,0,30110,Kyle Stanley,2.614,312.4,119.515,53,225803132
2012,29,0,34174,John Huh,2.612,290.206,111.107,83,219903093
2012,30,0,1116,Michael Bradley,2.611,297.819,114.048,35,209203297
2012,30,0,27974,Sung Kang,2.611,286.674,109.781,56,192403475
2012,30,0,24140,Sean O'Hair,2.611,304.012,116.431,69,225403371
2012,33,0,21805,Harrison Frazar,2.608,298.33,114.391,43,201003243
2012,33,0,25572,Graeme McDowell,2.608,293.158,112.403,41,227603274
2012,33,0,23621,Rory Sabbatini,2.608,292.604,112.2,71,226403299
2012,33,0,21878,Mark Wilson,2.608,280.483,107.548,68,230703426
2012,37,0,25686,Jason Dufner,2.606,293.399,112.599,63,217503350
2012,37,0,23320,Ryan Palmer,2.606,302.715,116.169,68,221902979
2012,39,0,27060,John Mallinger,2.605,281.37,107.996,60,220402916
2012,39,0,22548,Patrick Sheehan,2.605,281.161,107.941,41,228102924
2012,39,0,30692,Scott Stallings,2.605,309.872,118.964,66,212903408
2012,42,0,23204,Gary Christian,2.604,284.579,109.298,64,231102904
2012,42,0,21753,Brian Davis,2.604,275.505,105.79,81,216502950
2012,44,0,26476,Chez Reavie,2.602,285.881,109.882,61,216903147
2012,45,0,28237,Rory McIlroy,2.601,312.711,120.209,38,218503202
2012,45,0,22582,Kyle Thompson,2.601,280.02,107.679,34,232602856
2012,45,0,26951,Johnson Wagner,2.601,287.654,110.577,73,213903419
2012,48,0,27556,Ted Potter Jr.,2.6,285.353,109.758,60,221303301
2012,49,0,23542,Tommy Biershenk,2.598,284.424,109.457,54,205802925
2012,49,0,28093,Miguel Angel Carballo,2.598,294.869,113.494,48,224402886
2012,51,0,35139,Richard Lee,2.597,285.062,109.783,47,222602983
2012,51,0,1766,Billy Mayfair,2.597,285.855,110.089,73,226303020
2012,51,0,26329,Louis Oosthuizen,2.597,303.343,116.795,50,219203103
2012,54,0,24924,Bill Haas,2.596,300.007,115.552,61,210603315
2012,54,0,27141,J.B. Holmes,2.596,314.989,121.332,74,226302977
2012,54,0,6573,Brandt Jobe,2.596,300.348,115.7,37,217202997
2012,54,0,28475,Jeff Overton,2.596,290.85,112.045,91,216103032
2012,54,0,27649,Brandt Snedeker,2.596,287.539,110.751,62,231103509
2012,54,0,20160,Charlie Wi,2.596,289.085,111.358,67,178502976
2012,60,0,33122,Russell Knox,2.595,284.253,109.551,53,221402858
2012,61,0,28089,Jason Day,2.593,309.014,119.156,43,204103067
2012,62,0,26596,Ryan Moore,2.592,289.039,111.513,82,204803045
2012,63,0,10809,Jim Furyk,2.59,283.85,109.601,67,194103034
2012,63,0,24358,Robert Garrigus,2.59,314.319,121.369,66,193003287
2012,63,0,1706,Davis Love III,2.59,298.303,115.182,41,237603058
2012,63,0,1941,Tom Pernice Jr.,2.59,277.138,107.017,51,217003213
2012,67,0,26758,David Hearn,2.589,284.087,109.736,80,203603029
2012,68,0,34021,Bud Cauley,2.588,290.856,112.393,90,223003041
2012,68,0,30926,Chris Kirk,2.588,295.502,114.177,81,209703369
2012,68,0,22405,Justin Rose,2.588,296.623,114.631,50,235603269
2012,71,0,26287,Roland Thatcher,2.587,291.097,112.54,38,218402934
2012,72,0,10860,Justin Leonard,2.586,277.536,107.307,56,223003237
2012,73,0,28259,Sangmoon Bae,2.584,294.867,114.122,57,215603239
2012,73,0,12782,Tim Herron,2.584,291.272,112.74,73,211402985
2012,73,0,22913,John Rollins,2.584,293.246,113.477,70,225902985
2012,76,0,23983,Luke Donald,2.583,285.913,110.695,50,222803437
2012,77,0,32200,Roberto Castro,2.582,291.285,112.832,70,212302960
2012,77,0,28455,Will Claxton,2.582,291.767,113.018,83,228803093
2012,77,0,8075,Jerry Kelly,2.582,272.2,105.405,73,216202958
2012,77,0,27330,Josh Teater,2.582,302.867,117.301,79,225802895
2012,81,0,20396,Lee Westwood,2.581,302.43,117.196,43,220903211
2012,82,0,10885,Robert Allenby,2.58,287.965,111.616,62,157003095
2012,82,0,27120,Troy Matteson,2.58,300.573,116.519,70,221103089
2012,82,0,1797,Rocco Mediate,2.58,277.381,107.529,56,231402902
2012,85,0,30925,Dustin Johnson,2.579,313.69,121.621,44,161202938
2012,86,0,12652,Cameron Beckman,2.578,282.939,109.768,68,197803171
2012,86,0,25457,Alexandre Rocha,2.578,282.084,109.418,48,223902892
2012,88,0,29221,Webb Simpson,2.577,292.044,113.34,60,124103169
2012,88,0,26679,Kevin Stadler,2.577,292.861,113.624,59,201502955
2012,88,0,27095,Nick Watney,2.577,305.822,118.691,74,213203351
2012,91,0,10213,Dicky Pride,2.576,281.726,109.375,50,222702966
2012,92,0,26851,Marc Leishman,2.575,297.501,115.516,65,211803174
2012,92,0,27770,Camilo Villegas,2.575,291.086,113.032,73,190002956
2012,94,0,12510,Chad Campbell,2.574,290.426,112.852,73,202303159
2012,95,0,27895,Jonas Blixt,2.572,287.971,111.944,62,218103017
2012,95,0,24507,Jason Bohn,2.572,282.474,109.845,63,217303090
2012,95,0,25892,Steve Wheatcroft,2.572,282.069,109.68,38,220202820
2012,98,0,25240,D.A. Points,2.571,284.16,110.517,74,208803359
2012,98,0,27214,Kevin Streelman,2.571,296.788,115.433,73,218903149
2012,100,0,22371,Aaron Baddeley,2.57,306.011,119.053,48,205403458
2012,101,0,23788,D.J. Trahan,2.569,294.859,114.761,50,223103224
2012,102,0,20623,Gavin Coles,2.567,268.996,104.776,51,212302949
2012,103,0,27466,Spencer Levin,2.566,283.529,110.499,62,136403039
2012,103,0,24663,Y.E. Yang,2.566,289.294,112.726,43,206703132
2012,105,0,25562,Andres Romero,2.565,296.074,115.417,53,218802876
2012,106,0,20593,Greg Chalmers,2.564,281.595,109.833,77,210803239
2012,106,0,28308,Troy Kelly,2.564,296.559,115.641,44,161802875
2012,106,0,25396,Kevin Na,2.564,289.684,112.971,60,206603280
2012,106,0,29476,Kyle Reifers,2.564,286.081,111.576,66,191902930
2012,106,0,6567,Vijay Singh,2.564,291.656,113.754,74,197303068
2012,111,0,24925,Jonathan Byrd,2.563,295.146,115.145,48,209803375
2012,111,0,23353,J.J. Henry,2.563,292.258,114.034,52,179502941
2012,113,0,20645,John Senden,2.562,296.913,115.898,64,218802868
2012,114,0,24494,Erik Compton,2.561,293.412,114.573,56,199302895
2012,114,0,26289,Boo Weekley,2.561,294.184,114.885,55,202502972
2012,116,0,29420,Billy Horschel,2.56,284.964,111.327,46,196802861
2012,116,0,30711,Colt Knost,2.56,273.367,106.778,64,228803021
2012,116,0,22961,David Mathis,2.56,275.638,107.662,65,210102808
2012,119,0,12716,Charley Hoffman,2.559,296.19,115.758,75,203402931
2012,119,0,1810,Phil Mickelson,2.559,298.889,116.81,55,220603161
2012,119,0,22046,Geoff Ogilvy,2.559,294.158,114.964,53,223203033
2012,122,0,22621,Ben Curtis,2.556,276.702,108.255,52,217802963
2012,123,0,20766,Padraig Harrington,2.555,293.558,114.917,38,215902869
2012,123,0,27963,Chris Stroud,2.555,288.171,112.792,67,219503035
2012,125,0,20070,Matt Bettencourt,2.554,288.727,113.043,45,218402914
2012,125,0,8793,Tiger Woods,2.554,308.85,120.938,38,230303178
2012,127,0,21961,Charles Howell III,2.553,301.737,118.187,65,199803049
2012,127,0,29289,S.Y. Noh,2.553,302.201,118.349,80,185502937
2012,129,0,6251,Chris DiMarco,2.552,273.506,107.153,66,218202894
2012,129,0,19970,Robert Karlsson,2.552,298.36,116.921,39,214302881
2012,129,0,27302,Garth Mulroy,2.552,292.981,114.821,40,229402830
2012,132,0,29910,Blake Adams,2.551,289.894,113.63,63,204702844
2012,132,0,33120,Mark Anderson,2.551,300.493,117.797,48,208702942
2012,134,0,20574,Mathew Goggin,2.55,287.495,112.758,54,220502851
2012,134,0,22348,Nick O'Hern,2.55,266.897,104.678,65,224003052
2012,134,0,20572,Rod Pampling,2.55,286.411,112.314,66,200202991
2012,134,0,26331,Charl Schwartzel,2.55,298.126,116.89,38,209703351
2012,138,0,32150,Michael Thompson,2.549,284.545,111.629,61,228402895
2012,138,0,33419,Cameron Tringale,2.549,292.658,114.802,73,158803118
2012,140,0,29479,Scott Brown,2.548,286.85,112.595,45,225802849
2012,140,0,24502,Adam Scott,2.548,303.962,119.302,40,224103209
2012,142,0,24604,Hunter Haas,2.547,285.165,111.96,46,206403055
2012,143,0,23548,Bill Lunde,2.546,284.976,111.942,64,213302933
2012,144,0,34099,Harris English,2.545,298.948,117.482,80,171002982
2012,145,0,1320,Bob Estes,2.544,284.63,111.901,57,211902882
2012,145,0,24361,Pat Perez,2.544,293.595,115.403,57,231902905
2012,147,0,21407,Arjun Atwal,2.542,278.796,109.69,62,78503086
2012,147,0,8725,Tom Gillis,2.542,289.845,114.018,67,207302880
2012,149,0,20098,Stuart Appleby,2.541,285.374,112.32,62,222202903
2012,150,0,30927,Brendon Todd,2.538,280.851,110.643,55,227502952
2012,151,0,28307,Matt Every,2.537,287.81,113.434,58,210202890
2012,151,0,24940,Edward Loar,2.537,298.099,117.512,38,219802908
2012,151,0,25632,Jimmy Walker,2.537,297.96,117.433,74,206602864
2012,154,0,24490,George McNeill,2.536,293.388,115.684,60,212002857
2012,155,0,20104,Ken Duke,2.535,281.116,110.889,88,185602867
2012,156,0,29478,Kevin Kisner,2.534,281.358,111.012,51,205402899
2012,157,0,20848,Ángel Cabrera,2.533,301.666,119.082,33,188502850
