YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL ACTUAL HANG TIME,TOTAL ATTEMPTS
2014,10,0,27330,Josh Teater,6.6,517.6,78
2014,10,0,25804,Bubba Watson,6.6,309.5,47
2014,10,0,21878,Mark Wilson,6.6,393.5,60
2014,25,0,32334,Charlie Beljan,6.5,456.1,70
2014,25,0,33141,Keegan Bradley,6.5,416.1,64
2014,25,0,24925,Jonathan Byrd,6.5,419.9,65
2014,25,0,25364,Paul Casey,6.5,277.6,43
2014,25,0,20229,Stewart Cink,6.5,434.2,67
2014,25,0,24358,Robert Garrigus,6.5,433.5,67
2014,25,0,35539,Luke Guthrie,6.5,533.3,82
2014,25,0,29420,Billy Horschel,6.5,449.5,69
2014,25,0,29926,Danny Lee,6.5,409.2,63
2014,25,0,35139,Richard Lee,6.5,437.3,67
2014,25,0,1706,Davis Love III,6.5,342.1,53
2014,25,0,32839,Hideki Matsuyama,6.5,421.3,65
2014,25,0,22913,John Rollins,6.5,409.7,63
2014,25,0,27214,Kevin Streelman,6.5,429.6,66
2014,25,0,28780,Nicholas Thompson,6.5,443.1,68
2014,25,0,32333,Kevin Tway,6.5,306.3,47
2014,25,0,27064,Jhonattan Vegas,6.5,426.6,66
2014,25,0,25632,Jimmy Walker,6.5,429.1,66
2014,25,0,31323,Gary Woodland,6.5,417.1,64
2014,44,0,22371,Aaron Baddeley,6.4,363.1,57
2014,44,0,20498,Briny Baird,6.4,244.3,38
2014,44,0,32200,Roberto Castro,6.4,379.6,59
2014,44,0,32366,Kevin Chappell,6.4,568.1,89
2014,44,0,23541,Ben Crane,6.4,518.4,81
2014,44,0,34099,Harris English,6.4,405.9,63
2014,44,0,34098,Russell Henley,6.4,495.4,77
2014,44,0,29478,Kevin Kisner,6.4,469.1,73
2014,44,0,33413,Ben Martin,6.4,379.9,59
2014,44,0,32640,Troy Merritt,6.4,379.6,59
2014,44,0,1810,Phil Mickelson,6.4,299.0,47
2014,44,0,24140,Sean O'Hair,6.4,369.8,58
2014,44,0,34360,Patrick Reed,6.4,425.7,67
2014,44,0,29221,Webb Simpson,6.4,450.9,71
2014,44,0,30692,Scott Stallings,6.4,395.8,62
2014,44,0,29518,Brendan Steele,6.4,463.5,72
2014,44,0,33418,Shawn Stefani,6.4,358.1,56
2014,44,0,21528,Henrik Stenson,6.4,173.7,27
2014,44,0,33419,Cameron Tringale,6.4,637.8,100
2014,44,0,26951,Johnson Wagner,6.4,363.1,57
2014,44,0,20396,Lee Westwood,6.4,270.4,42
2014,65,0,27895,Jonas Blixt,6.3,233.7,37
2014,65,0,12510,Chad Campbell,6.3,290.5,46
2014,65,0,22621,Ben Curtis,6.3,408.5,65
2014,65,0,21753,Brian Davis,6.3,545.0,86
2014,65,0,28307,Matt Every,6.3,415.6,66
2014,65,0,25191,Gonzalo Fernandez-Castaño,6.3,440.8,70
2014,65,0,21209,Sergio Garcia,6.3,215.1,34
2014,65,0,29535,Brice Garnett,6.3,489.2,78
2014,65,0,20157,Retief Goosen,6.3,538.6,86
2014,65,0,26758,David Hearn,6.3,544.6,86
2014,65,0,33461,Morgan Hoffmann,6.3,545.9,86
2014,65,0,21961,Charles Howell III,6.3,599.1,95
2014,65,0,34174,John Huh,6.3,442.3,70
2014,65,0,30925,Dustin Johnson,6.3,243.9,39
2014,65,0,26300,Matt Jones,6.3,436.6,69
2014,65,0,26956,Bronson La'Cassie,6.3,246.8,39
2014,65,0,34409,David Lingmerth,6.3,450.3,71
2014,65,0,27120,Troy Matteson,6.3,291.0,46
2014,65,0,28237,Rory McIlroy,6.3,285.7,45
2014,65,0,25396,Kevin Na,6.3,529.5,84
2014,65,0,24361,Pat Perez,6.3,462.1,73
2014,65,0,35541,John Peterson,6.3,371.0,59
2014,65,0,25240,D.A. Points,6.3,313.4,50
2014,65,0,28486,Michael Putnam,6.3,532.9,84
2014,65,0,31193,Jim Renner,6.3,306.8,49
2014,65,0,27649,Brandt Snedeker,6.3,421.4,67
2014,65,0,29425,Andrew Svoboda,6.3,457.0,73
2014,65,0,32150,Michael Thompson,6.3,337.6,54
2014,65,0,2206,David Toms,6.3,339.1,54
2014,65,0,28132,Tyrone Van Aswegen,6.3,284.5,45
2014,65,0,34265,Will Wilcox,6.3,245.4,39
2014,96,0,24507,Jason Bohn,6.2,506.8,82
2014,96,0,28089,Jason Day,6.2,167.3,27
2014,96,0,6522,Ernie Els,6.2,395.7,64
2014,96,0,30750,Tommy Gainey,6.2,361.5,58
2014,96,0,25444,Justin Hicks,6.2,580.9,94
2014,96,0,29222,Billy Hurley III,6.2,473.1,76
2014,96,0,24024,Zach Johnson,6.2,540.9,87
2014,96,0,30926,Chris Kirk,6.2,523.4,84
2014,96,0,30944,Jason Kokrak,6.2,361.6,58
2014,96,0,27936,Martin Laird,6.2,279.1,45
2014,96,0,25572,Graeme McDowell,6.2,305.5,49
2014,96,0,29289,S.Y. Noh,6.2,458.8,74
2014,96,0,26329,Louis Oosthuizen,6.2,168.5,27
2014,96,0,25345,Carl Pettersson,6.2,547.6,88
2014,96,0,24138,Ian Poulter,6.2,255.8,41
2014,96,0,22405,Justin Rose,6.2,329.6,53
2014,96,0,26331,Charl Schwartzel,6.2,324.2,52
2014,96,0,6567,Vijay Singh,6.2,457.5,74
2014,96,0,22293,Heath Slocum,6.2,383.1,62
2014,96,0,26679,Kevin Stadler,6.2,412.9,67
2014,96,0,31560,Brian Stuard,6.2,501.4,81
2014,96,0,23623,Bo Van Pelt,6.2,431.3,70
2014,96,0,27095,Nick Watney,6.2,323.6,52
2014,119,0,28259,Sangmoon Bae,6.1,385.5,63
2014,119,0,25274,Steven Bowditch,6.1,480.6,79
2014,119,0,29479,Scott Brown,6.1,509.3,83
2014,119,0,24494,Erik Compton,6.1,495.9,81
2014,119,0,23638,Brendon de Jonge,6.1,559.3,91
2014,119,0,28500,Martin Flores,6.1,428.2,70
2014,119,0,29740,Brad Fritsch,6.1,214.4,35
2014,119,0,25900,Lucas Glover,6.1,294.3,48
2014,119,0,31557,Jim Herman,6.1,286.0,47
2014,119,0,27408,Martin Kaymer,6.1,306.5,50
2014,119,0,1724,Jeff Maggert,6.1,267.9,44
2014,119,0,31202,William McGirt,6.1,557.5,92
2014,119,0,24490,George McNeill,6.1,414.1,68
2014,119,0,23800,Bryce Molder,6.1,381.7,63
2014,119,0,26596,Ryan Moore,6.1,408.2,67
2014,119,0,27556,Ted Potter Jr.,6.1,365.1,60
2014,119,0,35732,Wes Roach,6.1,312.6,51
2014,119,0,20645,John Senden,6.1,537.8,88
2014,119,0,34431,Robert Streb,6.1,404.4,66
2014,119,0,25834,Daniel Summerhays,6.1,576.5,95
2014,119,0,20160,Charlie Wi,6.1,399.1,65
2014,119,0,25349,Tim Wilkinson,6.1,472.3,77
2014,141,0,10885,Robert Allenby,6.0,365.2,61
2014,141,0,7867,Woody Austin,6.0,329.3,55
2014,141,0,10809,Jim Furyk,6.0,430.4,72
2014,141,0,19846,Brian Gay,6.0,383.8,64
2014,141,0,34563,Chesson Hadley,6.0,475.7,79
2014,141,0,27644,Brian Harman,6.0,616.7,103
2014,141,0,23108,Matt Kuchar,6.0,458.5,76
2014,141,0,28092,D.H. Lee,6.0,271.6,45
2014,141,0,28475,Jeff Overton,6.0,406.7,68
2014,141,0,24502,Adam Scott,6.0,316.6,53
2014,141,0,34046,Jordan Spieth,6.0,506.3,84
2014,141,0,27963,Chris Stroud,6.0,435.5,72
2014,141,0,30927,Brendon Todd,6.0,513.9,86
2014,154,0,23409,James Driscoll,5.9,289.9,49
2014,154,0,25562,Andres Romero,5.9,343.0,58
2014,154,0,23621,Rory Sabbatini,5.9,390.2,66
2014,154,0,26289,Boo Weekley,5.9,307.4,52
2014,158,0,20098,Stuart Appleby,5.8,506.9,88
2014,158,0,20593,Greg Chalmers,5.8,443.7,76
2014,158,0,24357,K.J. Choi,5.8,391.7,67
2014,158,0,23135,Tim Clark,5.8,357.0,62
2014,158,0,25720,Chad Collins,5.8,316.5,55
2014,158,0,8075,Jerry Kelly,5.8,401.5,69
2014,158,0,27933,John Merrick,5.8,403.1,69
2014,158,0,27770,Camilo Villegas,5.8,535.9,92
2014,166,0,20104,Ken Duke,5.7,321.4,56
2014,166,0,21731,Freddie Jacobson,5.7,386.3,68
2014,166,0,33122,Russell Knox,5.7,521.3,91
2014,166,0,10860,Justin Leonard,5.7,370.5,65
2014,166,0,27466,Spencer Levin,5.7,278.8,49
2014,166,0,10423,Mike Weir,5.7,297.0,52
2014,172,0,24846,Ricky Barnes,5.6,429.0,76
2014,172,0,25686,Jason Dufner,5.6,224.7,40
2014,172,0,22378,Trevor Immelman,5.6,353.3,63
2014,172,0,30852,Ryo Ishikawa,5.6,315.3,56
2014,176,0,34261,Scott Langley,5.5,432.9,79
2014,176,0,24663,Y.E. Yang,5.5,330.3,60
2013,1,0,27436,Graham DeLaet,6.9,466.1,68
2013,2,0,28089,Jason Day,6.8,312.7,46
2013,2,0,32102,Rickie Fowler,6.8,369.6,54
2013,2,0,34360,Patrick Reed,6.8,432.2,64
2013,2,0,21528,Henrik Stenson,6.8,156.7,23
2013,2,0,27330,Josh Teater,6.8,399.2,59
2013,7,0,20848,Ángel Cabrera,6.7,352.5,53
2013,7,0,27095,Nick Watney,6.7,447.6,67
2013,9,0,33141,Keegan Bradley,6.6,383.9,58
2013,9,0,34021,Bud Cauley,6.6,337.6,51
2013,9,0,12716,Charley Hoffman,6.6,474.6,72
2013,9,0,29420,Billy Horschel,6.6,500.5,76
2013,9,0,24140,Sean O'Hair,6.6,264.1,40
2013,9,0,22913,John Rollins,6.6,427.2,65
2013,15,0,32334,Charlie Beljan,6.5,286.4,44
2013,15,0,35539,Luke Guthrie,6.5,437.9,67
2013,15,0,24924,Bill Haas,6.5,417.0,64
2013,15,0,32448,James Hahn,6.5,403.9,62
2013,15,0,24781,Hunter Mahan,6.5,408.2,63
2013,15,0,28237,Rory McIlroy,6.5,209.1,32
2013,15,0,29289,S.Y. Noh,6.5,368.9,57
2013,15,0,22046,Geoff Ogilvy,6.5,258.7,40
2013,15,0,24361,Pat Perez,6.5,414.5,64
2013,15,0,26679,Kevin Stadler,6.5,449.2,69
2013,15,0,30110,Kyle Stanley,6.5,347.0,53
2013,15,0,33419,Cameron Tringale,6.5,410.7,63
2013,27,0,27895,Jonas Blixt,6.4,425.2,66
2013,27,0,32366,Kevin Chappell,6.4,356.3,56
2013,27,0,23452,Nicolas Colsaerts,6.4,210.9,33
2013,27,0,23541,Ben Crane,6.4,336.9,53
2013,27,0,37273,Derek Ernst,6.4,328.8,51
2013,27,0,28307,Matt Every,6.4,547.1,85
2013,27,0,21209,Sergio Garcia,6.4,223.0,35
2013,27,0,24399,Scott Gardiner,6.4,346.2,54
2013,27,0,20766,Padraig Harrington,6.4,184.8,29
2013,27,0,26758,David Hearn,6.4,458.9,72
2013,27,0,33461,Morgan Hoffmann,6.4,330.8,52
2013,27,0,26300,Matt Jones,6.4,415.3,65
2013,27,0,34409,David Lingmerth,6.4,386.7,60
2013,27,0,24490,George McNeill,6.4,371.6,58
2013,27,0,23320,Ryan Palmer,6.4,385.3,60
2013,27,0,20443,Jin Park,6.4,281.9,44
2013,27,0,29221,Webb Simpson,6.4,389.2,61
2013,27,0,6527,Steve Stricker,6.4,205.1,32
2013,27,0,23325,Vaughn Taylor,6.4,244.7,38
2013,27,0,32150,Michael Thompson,6.4,321.9,50
2013,27,0,28780,Nicholas Thompson,6.4,530.6,83
2013,27,0,25804,Bubba Watson,6.4,266.8,42
2013,27,0,20396,Lee Westwood,6.4,344.3,54
2013,27,0,21878,Mark Wilson,6.4,308.3,48
2013,51,0,10885,Robert Allenby,6.3,294.0,47
2013,51,0,32200,Roberto Castro,6.3,476.5,76
2013,51,0,23638,Brendon de Jonge,6.3,527.8,84
2013,51,0,23983,Luke Donald,6.3,265.6,42
2013,51,0,6522,Ernie Els,6.3,263.2,42
2013,51,0,23353,J.J. Henry,6.3,307.8,49
2013,51,0,27408,Martin Kaymer,6.3,276.5,44
2013,51,0,27936,Martin Laird,6.3,282.4,45
2013,51,0,27503,Steve LeBrun,6.3,313.5,50
2013,51,0,35139,Richard Lee,6.3,425.3,68
2013,51,0,26851,Marc Leishman,6.3,382.6,61
2013,51,0,1724,Jeff Maggert,6.3,344.0,55
2013,51,0,27120,Troy Matteson,6.3,336.2,53
2013,51,0,22056,Cameron Percy,6.3,351.7,56
2013,51,0,27649,Brandt Snedeker,6.3,344.4,55
2013,51,0,29518,Brendan Steele,6.3,448.3,71
2013,51,0,29425,Andrew Svoboda,6.3,227.4,36
2013,51,0,2206,David Toms,6.3,169.3,27
2013,51,0,23623,Bo Van Pelt,6.3,309.0,49
2013,51,0,26951,Johnson Wagner,6.3,312.8,50
2013,71,0,21753,Brian Davis,6.2,535.8,86
2013,71,0,34099,Harris English,6.2,411.1,66
2013,71,0,29740,Brad Fritsch,6.2,428.7,69
2013,71,0,24358,Robert Garrigus,6.2,228.6,37
2013,71,0,22792,Peter Hanson,6.2,206.2,33
2013,71,0,12782,Tim Herron,6.2,237.1,38
2013,71,0,21961,Charles Howell III,6.2,474.8,76
2013,71,0,34174,John Huh,6.2,444.8,72
2013,71,0,8075,Jerry Kelly,6.2,382.9,62
2013,71,0,30926,Chris Kirk,6.2,459.4,74
2013,71,0,30711,Colt Knost,6.2,370.7,60
2013,71,0,36884,Ben Kohles,6.2,372.8,60
2013,71,0,22806,Doug LaBelle II,6.2,354.3,57
2013,71,0,28092,D.H. Lee,6.2,347.2,56
2013,71,0,30163,Henrik Norlander,6.2,321.7,52
2013,71,0,20691,Greg Owen,6.2,383.1,62
2013,71,0,24138,Ian Poulter,6.2,204.4,33
2013,71,0,26476,Chez Reavie,6.2,443.9,72
2013,71,0,22405,Justin Rose,6.2,241.9,39
2013,71,0,26331,Charl Schwartzel,6.2,292.8,47
2013,71,0,20645,John Senden,6.2,358.4,58
2013,71,0,30692,Scott Stallings,6.2,380.7,61
2013,71,0,33418,Shawn Stefani,6.2,252.8,41
2013,71,0,27214,Kevin Streelman,6.2,426.7,69
2013,71,0,31560,Brian Stuard,6.2,403.0,65
2013,71,0,28135,Aaron Watkins,6.2,218.3,35
2013,71,0,31323,Gary Woodland,6.2,327.6,53
2013,71,0,8793,Tiger Woods,6.2,174.1,28
2013,99,0,28259,Sangmoon Bae,6.1,430.1,71
2013,99,0,24507,Jason Bohn,6.1,385.2,63
2013,99,0,29479,Scott Brown,6.1,336.2,55
2013,99,0,20593,Greg Chalmers,6.1,427.6,70
2013,99,0,23409,James Driscoll,6.1,371.3,61
2013,99,0,28500,Martin Flores,6.1,473.2,77
2013,99,0,32698,Bobby Gates,6.1,237.2,39
2013,99,0,19846,Brian Gay,6.1,434.6,71
2013,99,0,27644,Brian Harman,6.1,463.2,76
2013,99,0,34098,Russell Henley,6.1,363.5,60
2013,99,0,24024,Zach Johnson,6.1,402.1,66
2013,99,0,19970,Robert Karlsson,6.1,226.3,37
2013,99,0,22961,David Mathis,6.1,357.6,59
2013,99,0,1810,Phil Mickelson,6.1,141.0,23
2013,99,0,23800,Bryce Molder,6.1,414.8,68
2013,99,0,26596,Ryan Moore,6.1,329.9,54
2013,99,0,28475,Jeff Overton,6.1,419.6,69
2013,99,0,25818,Scott Piercy,6.1,290.8,48
2013,99,0,25336,Alistair Presnell,6.1,268.2,44
2013,99,0,23497,Tag Ridings,6.1,274.9,45
2013,99,0,23621,Rory Sabbatini,6.1,396.4,65
2013,99,0,24502,Adam Scott,6.1,212.7,35
2013,99,0,34046,Jordan Spieth,6.1,413.3,68
2013,99,0,27963,Chris Stroud,6.1,460.5,75
2013,99,0,25834,Daniel Summerhays,6.1,491.7,80
2013,124,0,6004,Stephen Ames,6.0,226.3,38
2013,124,0,22371,Aaron Baddeley,6.0,280.8,47
2013,124,0,24227,Justin Bolli,6.0,258.8,43
2013,124,0,25274,Steven Bowditch,6.0,341.7,57
2013,124,0,20229,Stewart Cink,6.0,238.0,40
2013,124,0,28455,Will Claxton,6.0,324.1,54
2013,124,0,24494,Erik Compton,6.0,336.5,56
2013,124,0,22621,Ben Curtis,6.0,277.9,46
2013,124,0,10809,Jim Furyk,6.0,363.8,61
2013,124,0,8725,Tom Gillis,6.0,346.5,58
2013,124,0,25900,Lucas Glover,6.0,253.0,42
2013,124,0,28679,Fabián Gómez,6.0,322.6,54
2013,124,0,25444,Justin Hicks,6.0,328.2,55
2013,124,0,6573,Brandt Jobe,6.0,302.1,50
2013,124,0,31202,William McGirt,6.0,423.9,71
2013,124,0,25345,Carl Pettersson,6.0,348.9,58
2013,124,0,25562,Andres Romero,6.0,283.9,47
2013,124,0,25632,Jimmy Walker,6.0,428.8,71
2013,124,0,20160,Charlie Wi,6.0,380.7,63
2013,124,0,28310,Lee Williams,6.0,317.7,53
2013,144,0,20098,Stuart Appleby,5.9,429.8,73
2013,144,0,1116,Michael Bradley,5.9,193.4,33
2013,144,0,24357,K.J. Choi,5.9,316.9,54
2013,144,0,25686,Jason Dufner,5.9,372.9,63
2013,144,0,31557,Jim Herman,5.9,207.5,35
2013,144,0,22378,Trevor Immelman,5.9,316.5,54
2013,144,0,30852,Ryo Ishikawa,5.9,314.9,53
2013,144,0,30925,Dustin Johnson,5.9,222.3,38
2013,144,0,30944,Jason Kokrak,5.9,373.7,63
2013,144,0,23108,Matt Kuchar,5.9,414.4,70
2013,144,0,33869,Eric Meierdierks,5.9,214.1,36
2013,144,0,20572,Rod Pampling,5.9,210.9,36
2013,144,0,10213,Dicky Pride,5.9,331.6,56
2013,144,0,22295,Darron Stiles,5.9,236.1,40
2013,144,0,34431,Robert Streb,5.9,343.5,58
2013,144,0,23788,D.J. Trahan,5.9,193.9,33
2013,144,0,26289,Boo Weekley,5.9,505.2,85
2013,144,0,10423,Mike Weir,5.9,247.8,42
2013,162,0,24846,Ricky Barnes,5.8,330.0,57
2013,162,0,12510,Chad Campbell,5.8,381.9,66
2013,162,0,23135,Tim Clark,5.8,222.2,38
2013,162,0,1320,Bob Estes,5.8,285.5,49
2013,162,0,30750,Tommy Gainey,5.8,419.4,72
2013,162,0,10860,Justin Leonard,5.8,421.2,73
2013,162,0,21099,David Lynn,5.8,295.1,51
2013,162,0,25572,Graeme McDowell,5.8,214.5,37
2013,162,0,27933,John Merrick,5.8,365.9,63
2013,162,0,25240,D.A. Points,5.8,368.7,64
2013,162,0,27556,Ted Potter Jr.,5.8,307.2,53
2013,162,0,6567,Vijay Singh,5.8,259.8,45
2013,162,0,26497,Casey Wittenberg,5.8,354.5,61
2013,162,0,24663,Y.E. Yang,5.8,226.6,39
2013,176,0,20104,Ken Duke,5.7,384.6,67
2013,176,0,21731,Freddie Jacobson,5.7,250.5,44
2013,176,0,27129,Luke List,5.7,273.0,48
2013,176,0,27770,Camilo Villegas,5.7,338.3,59
2013,180,0,34261,Scott Langley,5.4,319.3,59
2012,1,0,11123,Chris Couch,6.8,211.5,31
2012,1,0,24924,Bill Haas,6.8,394.3,58
2012,1,0,27141,J.B. Holmes,6.8,428.0,63
2012,1,0,30110,Kyle Stanley,6.8,321.9,47
2012,5,0,32102,Rickie Fowler,6.7,344.0,51
2012,5,0,12716,Charley Hoffman,6.7,485.5,73
2012,5,0,19970,Robert Karlsson,6.7,247.6,37
2012,5,0,23320,Ryan Palmer,6.7,431.9,64
2012,5,0,27330,Josh Teater,6.7,493.4,74
2012,10,0,33141,Keegan Bradley,6.6,371.6,56
2012,10,0,20848,Ángel Cabrera,6.6,183.5,28
2012,10,0,27436,Graham DeLaet,6.6,411.2,62
2012,10,0,27120,Troy Matteson,6.6,414.2,63
2012,10,0,1766,Billy Mayfair,6.6,432.6,66
2012,10,0,24490,George McNeill,6.6,349.1,53
2012,10,0,26329,Louis Oosthuizen,6.6,322.4,49
2012,10,0,20645,John Senden,6.6,380.3,58
2012,10,0,21878,Mark Wilson,6.6,412.9,63
2012,19,0,24925,Jonathan Byrd,6.5,277.9,43
2012,19,0,21805,Harrison Frazar,6.5,248.7,38
2012,19,0,29420,Billy Horschel,6.5,266.8,41
2012,19,0,26851,Marc Leishman,6.5,379.3,58
2012,19,0,24940,Edward Loar,6.5,219.6,34
2012,19,0,1706,Davis Love III,6.5,219.5,34
2012,19,0,27302,Garth Mulroy,6.5,245.9,38
2012,19,0,29289,S.Y. Noh,6.5,453.4,70
2012,19,0,27649,Brandt Snedeker,6.5,390.1,60
2012,19,0,29518,Brendan Steele,6.5,364.9,56
2012,19,0,25804,Bubba Watson,6.5,313.1,48
2012,30,0,32334,Charlie Beljan,6.4,223.7,35
2012,30,0,32200,Roberto Castro,6.4,408.4,64
2012,30,0,34021,Bud Cauley,6.4,542.4,85
2012,30,0,22621,Ben Curtis,6.4,315.1,49
2012,30,0,24358,Robert Garrigus,6.4,378.1,59
2012,30,0,26758,David Hearn,6.4,449.1,70
2012,30,0,27936,Martin Laird,6.4,270.5,42
2012,30,0,28237,Rory McIlroy,6.4,211.0,33
2012,30,0,25396,Kevin Na,6.4,345.7,54
2012,30,0,22046,Geoff Ogilvy,6.4,294.0,46
2012,30,0,28475,Jeff Overton,6.4,514.9,81
2012,30,0,25818,Scott Piercy,6.4,419.7,66
2012,30,0,26476,Chez Reavie,6.4,364.3,57
2012,30,0,27214,Kevin Streelman,6.4,445.7,70
2012,30,0,32150,Michael Thompson,6.4,384.4,60
2012,30,0,33419,Cameron Tringale,6.4,433.8,68
2012,30,0,23623,Bo Van Pelt,6.4,372.7,58
2012,47,0,22371,Aaron Baddeley,6.3,278.5,44
2012,47,0,28087,Kris Blanks,6.3,296.8,47
2012,47,0,27895,Jonas Blixt,6.3,357.8,57
2012,47,0,23541,Ben Crane,6.3,370.5,59
2012,47,0,28089,Jason Day,6.3,250.9,40
2012,47,0,23983,Luke Donald,6.3,291.6,46
2012,47,0,6522,Ernie Els,6.3,351.0,56
2012,47,0,32698,Bobby Gates,6.3,366.7,58
2012,47,0,20766,Padraig Harrington,6.3,215.1,34
2012,47,0,21961,Charles Howell III,6.3,365.6,58
2012,47,0,30926,Chris Kirk,6.3,458.2,73
2012,47,0,29478,Kevin Kisner,6.3,275.6,44
2012,47,0,23548,Bill Lunde,6.3,370.3,59
2012,47,0,24781,Hunter Mahan,6.3,359.1,57
2012,47,0,1810,Phil Mickelson,6.3,341.3,54
2012,47,0,24361,Pat Perez,6.3,333.3,53
2012,47,0,24138,Ian Poulter,6.3,250.2,40
2012,47,0,10213,Dicky Pride,6.3,297.2,47
2012,47,0,29476,Kyle Reifers,6.3,363.9,58
2012,47,0,22913,John Rollins,6.3,421.9,67
2012,47,0,24502,Adam Scott,6.3,232.0,37
2012,47,0,29221,Webb Simpson,6.3,364.4,58
2012,47,0,26679,Kevin Stadler,6.3,322.6,51
2012,47,0,21528,Henrik Stenson,6.3,87.5,14
2012,47,0,27064,Jhonattan Vegas,6.3,359.3,57
2012,47,0,27095,Nick Watney,6.3,442.8,70
2012,47,0,20396,Lee Westwood,6.3,251.5,40
2012,47,0,8793,Tiger Woods,6.3,219.1,35
2012,75,0,10885,Robert Allenby,6.2,324.1,52
2012,75,0,33120,Mark Anderson,6.2,274.0,44
2012,75,0,32366,Kevin Chappell,6.2,414.1,67
2012,75,0,20850,Daniel Chopra,6.2,230.6,37
2012,75,0,1249,John Daly,6.2,161.3,26
2012,75,0,23638,Brendon de Jonge,6.2,520.5,84
2012,75,0,34099,Harris English,6.2,463.8,75
2012,75,0,28500,Martin Flores,6.2,379.0,61
2012,75,0,21209,Sergio Garcia,6.2,271.7,44
2012,75,0,20574,Mathew Goggin,6.2,299.5,48
2012,75,0,30852,Ryo Ishikawa,6.2,148.2,24
2012,75,0,6573,Brandt Jobe,6.2,197.1,32
2012,75,0,30925,Dustin Johnson,6.2,212.1,34
2012,75,0,8075,Jerry Kelly,6.2,437.3,71
2012,75,0,35139,Richard Lee,6.2,278.6,45
2012,75,0,1797,Rocco Mediate,6.2,334.8,54
2012,75,0,23800,Bryce Molder,6.2,392.5,63
2012,75,0,25562,Andres Romero,6.2,292.0,47
2012,75,0,22405,Justin Rose,6.2,290.3,47
2012,75,0,6567,Vijay Singh,6.2,407.7,66
2012,75,0,30692,Scott Stallings,6.2,352.0,57
2012,75,0,23325,Vaughn Taylor,6.2,327.5,53
2012,75,0,30927,Brendon Todd,6.2,322.4,52
2012,75,0,25632,Jimmy Walker,6.2,402.0,65
2012,99,0,23542,Tommy Biershenk,6.1,315.7,52
2012,99,0,24507,Jason Bohn,6.1,358.2,59
2012,99,0,29479,Scott Brown,6.1,256.2,42
2012,99,0,20229,Stewart Cink,6.1,227.1,37
2012,99,0,24494,Erik Compton,6.1,309.2,51
2012,99,0,28307,Matt Every,6.1,319.2,52
2012,99,0,23353,J.J. Henry,6.1,284.4,47
2012,99,0,12782,Tim Herron,6.1,420.5,69
2012,99,0,24024,Zach Johnson,6.1,418.0,68
2012,99,0,30711,Colt Knost,6.1,374.1,61
2012,99,0,27797,Derek Lamely,6.1,298.8,49
2012,99,0,27933,John Merrick,6.1,361.7,59
2012,99,0,26596,Ryan Moore,6.1,464.7,76
2012,99,0,24140,Sean O'Hair,6.1,374.6,61
2012,99,0,20691,Greg Owen,6.1,347.2,57
2012,99,0,22293,Heath Slocum,6.1,406.9,67
2012,99,0,6527,Steve Stricker,6.1,281.6,46
2012,99,0,26287,Roland Thatcher,6.1,214.7,35
2012,117,0,21407,Arjun Atwal,6.0,340.8,57
2012,117,0,12510,Chad Campbell,6.0,403.8,67
2012,117,0,28093,Miguel Angel Carballo,6.0,271.7,45
2012,117,0,21753,Brian Davis,6.0,449.6,75
2012,117,0,6034,Marco Dawson,6.0,232.7,39
2012,117,0,23409,James Driscoll,6.0,350.4,58
2012,117,0,25686,Jason Dufner,6.0,373.4,62
2012,117,0,1320,Bob Estes,6.0,308.0,51
2012,117,0,30750,Tommy Gainey,6.0,484.2,81
2012,117,0,19846,Brian Gay,6.0,428.2,71
2012,117,0,21731,Freddie Jacobson,6.0,220.3,37
2012,117,0,26300,Matt Jones,6.0,216.3,36
2012,117,0,27974,Sung Kang,6.0,295.5,49
2012,117,0,23108,Matt Kuchar,6.0,409.1,68
2012,117,0,29926,Danny Lee,6.0,287.6,48
2012,117,0,1724,Jeff Maggert,6.0,405.8,68
2012,117,0,27060,John Mallinger,6.0,350.8,58
2012,117,0,25572,Graeme McDowell,6.0,235.5,39
2012,117,0,20572,Rod Pampling,6.0,364.8,61
2012,117,0,1941,Tom Pernice Jr.,6.0,290.2,48
2012,117,0,25457,Alexandre Rocha,6.0,268.6,45
2012,117,0,26331,Charl Schwartzel,6.0,198.5,33
2012,117,0,27963,Chris Stroud,6.0,380.4,63
2012,117,0,25834,Daniel Summerhays,6.0,352.5,59
2012,117,0,26951,Johnson Wagner,6.0,415.8,69
2012,117,0,25892,Steve Wheatcroft,6.0,216.2,36
2012,117,0,20160,Charlie Wi,6.0,354.4,59
2012,117,0,31323,Gary Woodland,6.0,235.1,39
2012,145,0,29910,Blake Adams,5.9,318.6,54
2012,145,0,20098,Stuart Appleby,5.9,326.5,55
2012,145,0,28259,Sangmoon Bae,5.9,329.4,56
2012,145,0,20070,Matt Bettencourt,5.9,257.5,44
2012,145,0,1116,Michael Bradley,5.9,194.8,33
2012,145,0,20593,Greg Chalmers,5.9,421.3,72
2012,145,0,24357,K.J. Choi,5.9,281.4,48
2012,145,0,23204,Gary Christian,5.9,328.3,56
2012,145,0,23135,Tim Clark,5.9,277.4,47
2012,145,0,28455,Will Claxton,5.9,450.0,76
2012,145,0,6251,Chris DiMarco,5.9,350.0,59
2012,145,0,20104,Ken Duke,5.9,455.8,77
2012,145,0,10809,Jim Furyk,5.9,340.3,58
