YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:PUTTING,MEASURED ROUNDS
2022,99,0,33419,Cameron Tringale,0.007,0.51,73
2022,100,0,46402,Talor Gooch,0.005,0.275,55
2022,101,0,29535,Brice Garnett,0.003,0.184,61
2022,102,0,34264,Hudson Swafford,0.002,0.076,48
2022,103,0,48887,Matt Wallace,-0.003,-0.16,49
2022,103,0,47483,Will Zalatoris,-0.003,-0.188,57
2022,105,0,35532,Tom Hoge,-0.009,-0.645,74
2022,106,0,34174,John Huh,-0.011,-0.679,61
2022,107,0,48699,Callum Tarren,-0.013,-0.713,54
2022,108,0,48117,Kurt Kitayama,-0.017,-0.798,46
2022,109,0,34431,Robert Streb,-0.019,-1.403,73
2022,109,0,10381,Curtis Thompson,-0.019,-0.849,44
2022,111,0,32816,Satoshi Kodaira,-0.021,-0.851,41
2022,112,0,31646,Emiliano Grillo,-0.022,-1.515,70
2022,113,0,49947,Taylor Moore,-0.027,-2.116,78
2022,114,0,32839,Hideki Matsuyama,-0.028,-1.615,57
2022,115,0,30978,Kiradech Aphibarnrat,-0.032,-1.137,36
2022,116,0,30926,Chris Kirk,-0.033,-2.061,63
2022,117,0,36326,David Lipsky,-0.036,-2.628,72
2022,118,0,51634,Sahith Theegala,-0.043,-4.089,95
2022,119,0,51890,Greyson Sigg,-0.051,-3.636,72
2022,120,0,54783,Dylan Wu,-0.06,-3.064,51
2022,121,0,45486,Joaquin Niemann,-0.061,-3.551,58
2022,121,0,33667,Carlos Ortiz,-0.061,-3.186,52
2022,123,0,52374,Brandon Wu,-0.065,-3.242,50
2022,124,0,48822,Sebastián Muñoz,-0.066,-4.561,69
2022,124,0,32139,Danny Willett,-0.066,-2.778,42
2022,126,0,37212,Paul Barjon,-0.073,-4.608,63
2022,127,0,39436,Joshua Creel,-0.074,-2.73,37
2022,128,0,19803,Ryan Armour,-0.082,-2.88,35
2022,129,0,32662,Michael Gligic,-0.084,-4.765,57
2022,130,0,32366,Kevin Chappell,-0.085,-3.72,44
2022,131,0,50525,Collin Morikawa,-0.088,-4.237,48
2022,132,0,20229,Stewart Cink,-0.09,-5.941,66
2022,133,0,27214,Kevin Streelman,-0.091,-7.272,80
2022,134,0,45609,Tyler Duncan,-0.092,-6.008,65
2022,134,0,40250,Taylor Pendrith,-0.092,-5.455,59
2022,136,0,39997,Corey Conners,-0.099,-7.037,71
2022,137,0,25493,Nick Taylor,-0.102,-7.04,69
2022,138,0,33486,Roger Sloan,-0.103,-6.389,62
2022,139,0,46414,Aaron Rai,-0.106,-7.343,69
2022,140,0,33490,Bo Hoag,-0.122,-4.53,37
2022,141,0,34076,Joel Dahmen,-0.126,-9.353,74
2022,142,0,51950,Max McGreevy,-0.129,-7.237,56
2022,143,0,32757,Patton Kizzire,-0.136,-11.155,82
2022,143,0,22056,Cameron Percy,-0.136,-4.362,32
2022,145,0,36871,Matthew NeSmith,-0.152,-11.893,78
2022,146,0,45540,Jared Wolfe,-0.157,-7.397,47
2022,147,0,46601,Trey Mullinax,-0.158,-10.41,66
2022,148,0,34098,Russell Henley,-0.162,-10.19,63
2022,149,0,52372,Cameron Champ,-0.177,-8.313,47
2022,150,0,31420,Anirban Lahiri,-0.181,-10.886,60
2022,151,0,27095,Nick Watney,-0.186,-11.556,62
2022,152,0,37189,Harold Varner III,-0.194,-11.056,57
2022,153,0,21961,Charles Howell III,-0.195,-9.181,47
2022,154,0,47983,Chad Ramey,-0.205,-11.267,55
2022,155,0,34046,Jordan Spieth,-0.207,-12.624,61
2022,156,0,27649,Brandt Snedeker,-0.223,-10.906,49
2022,157,0,28114,Dawie van der Walt,-0.227,-10.885,48
2022,158,0,27064,Jhonattan Vegas,-0.232,-13.688,59
2022,159,0,46340,Alex Smalley,-0.233,-17.462,75
2022,160,0,54628,Lee Hodges,-0.245,-20.309,83
2022,161,0,32102,Rickie Fowler,-0.253,-14.181,56
2022,162,0,50095,Austin Smotherman,-0.262,-16.477,63
2022,163,0,29926,Danny Lee,-0.263,-10.511,40
2022,164,0,49298,Kramer Hickok,-0.274,-20.287,74
2022,165,0,47856,Seth Reeves,-0.276,-13.524,49
2022,166,0,32448,James Hahn,-0.278,-16.691,60
2022,167,0,46550,Brandon Hagy,-0.296,-17.785,60
2022,168,0,54421,Garrick Higgo,-0.303,-11.509,38
2022,169,0,55708,Hayden Buckley,-0.308,-23.691,77
2022,170,0,23320,Ryan Palmer,-0.314,-15.721,50
2022,171,0,35110,Brett Drewitt,-0.325,-13.671,42
2022,172,0,23325,Vaughn Taylor,-0.33,-13.202,40
2022,173,0,40006,Erik van Rooyen,-0.333,-13.309,40
2022,174,0,24980,Scott Gutschewski,-0.335,-12.733,38
2022,175,0,31560,Brian Stuard,-0.349,-24.103,69
2022,176,0,26476,Chez Reavie,-0.368,-27.619,75
2022,177,0,37455,Si Woo Kim,-0.404,-32.731,81
2022,178,0,52375,Doug Ghim,-0.405,-27.521,68
2022,179,0,33122,Russell Knox,-0.417,-30.829,74
2022,180,0,51997,Andrew Novak,-0.43,-23.24,54
2022,181,0,12716,Charley Hoffman,-0.434,-25.193,58
2022,182,0,26300,Matt Jones,-0.447,-22.788,51
2022,183,0,31557,Jim Herman,-0.46,-19.781,43
2022,184,0,27936,Martin Laird,-0.47,-28.64,61
2022,185,0,30163,Henrik Norlander,-0.476,-28.555,60
2022,186,0,39953,Chase Seiffert,-0.479,-17.707,37
2022,187,0,29518,Brendan Steele,-0.541,-33.546,62
2022,188,0,29974,Branden Grace,-0.544,-23.398,43
2022,189,0,25900,Lucas Glover,-0.568,-46.572,82
2022,190,0,27770,Camilo Villegas,-0.611,-31.173,51
2022,191,0,25686,Jason Dufner,-0.701,-27.325,39
2022,192,0,27129,Luke List,-0.895,-57.292,64
2022,193,0,34255,Joseph Bramlett,-0.951,-63.687,67
2021,1,0,26329,Louis Oosthuizen,0.764,45.852,60
2021,2,0,49771,J.T. Poston,0.706,55.768,79
2021,3,0,24138,Ian Poulter,0.695,38.241,55
2021,4,0,34360,Patrick Reed,0.669,44.154,66
2021,5,0,24024,Zach Johnson,0.667,50.655,76
2021,6,0,30944,Jason Kokrak,0.628,47.696,76
2021,7,0,32618,Rhein Gibson,0.623,23.692,38
2021,8,0,30927,Brendon Todd,0.62,44.025,71
2021,9,0,47504,Sam Burns,0.579,42.298,73
2021,10,0,35891,Cameron Smith,0.573,39.52,69
2021,11,0,34563,Chesson Hadley,0.552,32.024,58
2021,12,0,34099,Harris English,0.544,42.4,78
2021,13,0,27349,Alex Noren,0.538,39.808,74
2021,14,0,24781,Hunter Mahan,0.491,20.14,41
2021,15,0,35506,Mackenzie Hughes,0.483,36.742,76
2021,16,0,48081,Xander Schauffele,0.48,30.215,63
2021,16,0,33419,Cameron Tringale,0.48,39.393,82
2021,18,0,24502,Adam Scott,0.475,28.037,59
2021,19,0,33399,Adam Hadwin,0.471,37.244,79
2021,20,0,47959,Bryson DeChambeau,0.456,30.993,68
2021,21,0,48119,Ben Taylor,0.45,13.958,31
2021,22,0,47993,Denny McCarthy,0.435,34.828,80
2021,22,0,29221,Webb Simpson,0.435,26.556,61
2021,22,0,35658,Kris Ventura,0.435,22.595,52
2021,25,0,27644,Brian Harman,0.432,36.685,85
2021,25,0,32757,Patton Kizzire,0.432,39.347,91
2021,27,0,49766,Hank Lebioda,0.431,23.271,54
2021,28,0,30925,Dustin Johnson,0.429,26.589,62
2021,29,0,45526,Abraham Ancer,0.412,33.367,81
2021,30,0,35450,Patrick Cantlay,0.402,27.349,68
2021,31,0,29535,Brice Garnett,0.396,27.346,69
2021,32,0,29478,Kevin Kisner,0.392,27.071,69
2021,33,0,34046,Jordan Spieth,0.389,28.787,74
2021,34,0,32662,Michael Gligic,0.384,23.054,60
2021,34,0,35310,Lanto Griffin,0.384,30.727,80
2021,36,0,22405,Justin Rose,0.375,15.376,41
2021,37,0,24361,Pat Perez,0.372,29.03,78
2021,38,0,40098,Matt Fitzpatrick,0.367,19.464,53
2021,39,0,19803,Ryan Armour,0.354,23.686,67
2021,40,0,27649,Brandt Snedeker,0.341,24.531,72
2021,41,0,34256,Andrew Putnam,0.335,24.782,74
2021,42,0,46970,Jon Rahm,0.331,21.174,64
2021,43,0,12716,Charley Hoffman,0.33,26.073,79
2021,44,0,25632,Jimmy Walker,0.325,20.479,63
2021,45,0,26499,Rafa Cabrera Bello,0.318,19.079,60
2021,46,0,22371,Aaron Baddeley,0.314,11.316,36
2021,47,0,45486,Joaquin Niemann,0.312,27.795,89
2021,48,0,46435,Austin Cook,0.309,20.106,65
2021,49,0,23325,Vaughn Taylor,0.293,18.137,62
2021,50,0,39971,Sungjae Im,0.292,33.036,113
2021,51,0,29420,Billy Horschel,0.285,19.644,69
2021,52,0,36801,Mark Hubbard,0.282,25.104,89
2021,52,0,32640,Troy Merritt,0.282,22.57,80
2021,54,0,35617,Martin Trainer,0.277,13.283,48
2021,55,0,26300,Matt Jones,0.273,22.931,84
2021,56,0,33597,Harry Higgs,0.243,18.255,75
2021,57,0,34466,Peter Malnati,0.238,15.737,66
2021,58,0,26758,David Hearn,0.232,10.693,46
2021,59,0,31560,Brian Stuard,0.23,20.27,88
2021,60,0,40026,Daniel Berger,0.214,15.593,73
2021,61,0,35461,Beau Hossler,0.206,14.455,70
2021,62,0,19846,Brian Gay,0.203,12.597,62
2021,62,0,32333,Kevin Tway,0.203,10.349,51
2021,64,0,40006,Erik van Rooyen,0.193,13.126,68
2021,65,0,26851,Marc Leishman,0.19,11.953,63
2021,66,0,36689,Brooks Koepka,0.187,9.7,52
2021,66,0,28237,Rory McIlroy,0.187,11.793,63
2021,68,0,34431,Robert Streb,0.179,12.514,70
2021,69,0,23621,Rory Sabbatini,0.176,11.816,67
2021,70,0,45157,Cam Davis,0.173,15.56,90
2021,71,0,24924,Bill Haas,0.17,5.268,31
2021,72,0,28252,Seamus Power,0.168,7.048,42
2021,73,0,51894,Vince Whaley,0.166,9.6,58
2021,74,0,32448,James Hahn,0.165,10.243,62
2021,74,0,25493,Nick Taylor,0.165,13.693,83
2021,76,0,20229,Stewart Cink,0.164,12.79,78
2021,77,0,29974,Branden Grace,0.15,9.462,63
2021,78,0,35449,Adam Long,0.144,10.211,71
2021,79,0,56278,Matthew Wolff,0.141,7.196,51
2021,80,0,46402,Talor Gooch,0.14,11.65,83
2021,81,0,34363,Tyrrell Hatton,0.138,6.47,47
2021,82,0,47347,Adam Schenk,0.137,10.963,80
2021,83,0,46442,Maverick McNealy,0.118,7.766,66
2021,84,0,21961,Charles Howell III,0.114,6.034,53
2021,85,0,48887,Matt Wallace,0.112,4.251,38
2021,86,0,29479,Scott Brown,0.106,6.808,64
2021,87,0,25396,Kevin Na,0.105,8.222,78
2021,88,0,23108,Matt Kuchar,0.104,6.163,59
2021,89,0,23320,Ryan Palmer,0.099,6.608,67
2021,90,0,49960,Sepp Straka,0.092,7.1,77
2021,91,0,29725,Tony Finau,0.09,6.468,72
2021,92,0,37189,Harold Varner III,0.069,5.49,79
2021,92,0,20396,Lee Westwood,0.069,3.511,51
2021,94,0,47128,Richy Werenski,0.068,5.673,83
2021,95,0,28089,Jason Day,0.067,3.727,56
2021,96,0,36699,Patrick Rodgers,0.062,4.801,78
2021,96,0,32150,Michael Thompson,0.062,4.24,68
2021,98,0,37275,Sam Ryder,0.056,3.802,68
2021,99,0,46717,Viktor Hovland,0.054,3.758,70
2021,100,0,34314,Sebastian Cappelen,0.05,1.904,38
2021,101,0,48822,Sebastián Muñoz,0.047,4.201,89
2021,102,0,30926,Chris Kirk,0.046,3.482,75
2021,103,0,30692,Scott Stallings,0.03,2.031,68
2021,104,0,33448,Justin Thomas,0.026,1.763,68
2021,105,0,34098,Russell Henley,0.025,1.98,78
2021,105,0,26331,Charl Schwartzel,0.025,1.898,75
2021,107,0,46046,Scottie Scheffler,0.023,1.931,84
2021,108,0,32816,Satoshi Kodaira,0.017,1.076,62
2021,109,0,34264,Hudson Swafford,0.001,0.084,66
2021,110,0,33490,Bo Hoag,0.0,-0.005,75
2021,111,0,53165,Doc Redman,-0.002,-0.11,69
2021,112,0,39997,Corey Conners,-0.008,-0.71,84
2021,112,0,27214,Kevin Streelman,-0.008,-0.632,84
2021,114,0,27942,Rob Oppenheim,-0.014,-0.8,56
2021,115,0,33667,Carlos Ortiz,-0.019,-1.544,83
2021,116,0,1810,Phil Mickelson,-0.032,-1.93,61
2021,117,0,31420,Anirban Lahiri,-0.039,-2.089,54
2021,118,0,39977,Max Homa,-0.043,-2.896,67
2021,119,0,51766,Wyndham Clark,-0.045,-3.208,71
2021,120,0,39546,Keith Mitchell,-0.057,-3.803,67
2021,121,0,33486,Roger Sloan,-0.06,-3.691,62
2021,122,0,32070,Rafael Campos,-0.066,-2.724,41
2021,122,0,47483,Will Zalatoris,-0.066,-4.506,68
2021,124,0,25364,Paul Casey,-0.073,-4.248,58
2021,125,0,31323,Gary Woodland,-0.076,-4.432,58
2021,126,0,32102,Rickie Fowler,-0.091,-5.902,65
2021,127,0,27974,Sung Kang,-0.094,-7.069,75
2021,128,0,32139,Danny Willett,-0.096,-2.692,28
2021,129,0,31646,Emiliano Grillo,-0.104,-7.166,69
2021,130,0,35532,Tom Hoge,-0.106,-9.356,88
2021,131,0,29908,C.T. Pan,-0.108,-6.99,65
2021,132,0,35104,Tom Lewis,-0.126,-8.826,70
2021,132,0,33413,Ben Martin,-0.126,-4.287,34
2021,134,0,39953,Chase Seiffert,-0.131,-7.359,56
2021,134,0,29518,Brendan Steele,-0.131,-8.767,67
2021,136,0,30911,Tommy Fleetwood,-0.137,-6.449,47
2021,137,0,25900,Lucas Glover,-0.141,-11.42,81
2021,138,0,46550,Brandon Hagy,-0.159,-9.232,58
2021,139,0,39975,Michael Kim,-0.161,-8.683,54
2021,140,0,33204,Shane Lowry,-0.162,-10.223,63
2021,141,0,27141,J.B. Holmes,-0.164,-7.233,44
2021,142,0,27554,Scott Harrington,-0.173,-10.894,63
2021,143,0,23983,Luke Donald,-0.176,-7.914,45
2021,144,0,33120,Mark Anderson,-0.179,-6.1,34
2021,145,0,37455,Si Woo Kim,-0.183,-15.196,83
2021,146,0,27064,Jhonattan Vegas,-0.184,-12.316,67
2021,147,0,27330,Josh Teater,-0.193,-6.373,33
2021,148,0,56762,Will Gordon,-0.195,-13.233,68
2021,149,0,25804,Bubba Watson,-0.21,-12.609,60
2021,150,0,28775,Nate Lashley,-0.217,-12.783,59
2021,151,0,23623,Bo Van Pelt,-0.225,-12.374,55
2021,152,0,32791,K.H. Lee,-0.236,-21.913,93
2021,153,0,49298,Kramer Hickok,-0.255,-14.274,56
2021,154,0,33122,Russell Knox,-0.26,-20.761,80
2021,155,0,33410,Andrew Landry,-0.263,-16.043,61
2021,156,0,24140,Sean O'Hair,-0.265,-11.674,44
2021,157,0,28679,Fabián Gómez,-0.266,-9.027,34
2021,158,0,52375,Doug Ghim,-0.269,-19.357,72
2021,159,0,27770,Camilo Villegas,-0.277,-17.974,65
2021,160,0,28420,Ryan Brehm,-0.287,-10.05,35
2021,161,0,31557,Jim Herman,-0.298,-17.599,59
2021,162,0,46441,Robby Shelton,-0.322,-22.87,71
2021,163,0,27936,Martin Laird,-0.343,-23.677,69
2021,164,0,34076,Joel Dahmen,-0.344,-22.697,66
2021,165,0,33404,Chris Baker,-0.35,-13.29,38
2021,166,0,22056,Cameron Percy,-0.352,-21.1,60
2021,167,0,36871,Matthew NeSmith,-0.377,-30.161,80
2021,168,0,35230,Nelson Ledesma,-0.386,-13.521,35
2021,169,0,25686,Jason Dufner,-0.392,-28.99,74
2021,170,0,29268,Bronson Burgoon,-0.396,-22.197,56
2021,171,0,32254,Xinjun Zhang,-0.397,-19.849,50
2021,172,0,39324,J.J. Spaun,-0.398,-20.686,52
2021,173,0,21209,Sergio Garcia,-0.409,-27.81,68
2021,174,0,49964,Aaron Wise,-0.432,-30.274,70
2021,175,0,32839,Hideki Matsuyama,-0.433,-36.371,84
2021,176,0,30163,Henrik Norlander,-0.442,-33.166,75
2021,177,0,26476,Chez Reavie,-0.445,-31.583,71
2021,178,0,50525,Collin Morikawa,-0.457,-30.151,66
2021,179,0,27095,Nick Watney,-0.458,-19.25,42
2021,180,0,29970,Dylan Frittelli,-0.47,-28.196,60
2021,181,0,45609,Tyler Duncan,-0.472,-35.873,76
2021,182,0,25818,Scott Piercy,-0.482,-32.78,68
2021,183,0,27556,Ted Potter Jr.,-0.495,-28.711,58
2021,184,0,24357,K.J. Choi,-0.507,-21.796,43
2021,185,0,29926,Danny Lee,-0.538,-30.683,57
2021,186,0,33141,Keegan Bradley,-0.548,-42.777,78
2021,187,0,23788,D.J. Trahan,-0.564,-25.958,46
2021,188,0,52372,Cameron Champ,-0.608,-39.52,65
2021,189,0,27129,Luke List,-0.626,-46.952,75
2021,190,0,34174,John Huh,-0.639,-32.612,51
2021,191,0,40042,Tyler McCumber,-0.681,-36.76,54
2021,192,0,30110,Kyle Stanley,-0.712,-52.665,74
2021,193,0,34255,Joseph Bramlett,-0.724,-40.569,56
2021,194,0,48045,Michael Gellerman,-0.771,-23.893,31
2021,195,0,33948,Byeong Hun An,-0.867,-60.672,70
2021,196,0,34213,Grayson Murray,-1.261,-45.409,36
2020,1,0,47993,Denny McCarthy,0.988,64.205,65
2020,2,0,40098,Matt Fitzpatrick,0.88,38.741,44
2020,3,0,34256,Andrew Putnam,0.841,26.925,32
2020,4,3,35658,Kris Ventura,0.694,19.419,28
2020,5,1,25396,Kevin Na,0.693,40.883,59
2020,6,2,23108,Matt Kuchar,0.687,33.651,49
2020,6,2,24138,Ian Poulter,0.687,26.094,38
2020,8,7,35506,Mackenzie Hughes,0.681,42.211,62
2020,9,1,46442,Maverick McNealy,0.663,38.465,58
2020,10,-5,47959,Bryson DeChambeau,0.658,40.776,62
2020,11,0,36699,Patrick Rodgers,0.657,49.285,75
2020,12,1,34360,Patrick Reed,0.599,38.938,65
2020,13,-1,29221,Webb Simpson,0.589,30.056,51
2020,14,2,49771,J.T. Poston,0.572,36.028,63
2020,15,2,29478,Kevin Kisner,0.559,31.283,56
2020,16,3,51766,Wyndham Clark,0.557,25.606,46
2020,17,-3,40026,Daniel Berger,0.526,29.45,56
2020,18,0,34099,Harris English,0.518,35.253,68
2020,19,3,40009,Dominic Bozzelli,0.5,12.003,24
2020,20,1,30927,Brendon Todd,0.498,37.342,75
2020,21,3,47128,Richy Werenski,0.485,23.741,49
2020,22,-2,46970,Jon Rahm,0.479,27.326,57
2020,23,3,32640,Troy Merritt,0.47,25.869,55
2020,24,3,35461,Beau Hossler,0.456,22.344,49
2020,25,3,32757,Patton Kizzire,0.453,21.313,47
2020,26,3,30911,Tommy Fleetwood,0.437,12.249,28
2020,27,3,32618,Rhein Gibson,0.432,14.703,34
2020,28,-5,29420,Billy Horschel,0.423,24.983,59
2020,29,2,36801,Mark Hubbard,0.413,30.154,73
2020,30,2,47504,Sam Burns,0.409,22.482,55
2020,31,2,27349,Alex Noren,0.4,17.987,45
2020,32,2,24024,Zach Johnson,0.369,19.906,54
2020,33,24,48081,Xander Schauffele,0.366,22.355,61
2020,34,5,34363,Tyrrell Hatton,0.365,12.403,34
2020,35,0,29268,Bronson Burgoon,0.363,16.336,45
2020,36,0,29484,Peter Uihlein,0.362,11.955,33
2020,37,0,27649,Brandt Snedeker,0.347,17.357,50
2020,38,1,31323,Gary Woodland,0.34,17.994,53
2020,39,2,35310,Lanto Griffin,0.336,26.841,80
2020,40,2,34466,Peter Malnati,0.333,15.634,47
2020,41,-3,45526,Abraham Ancer,0.328,18.354,56
2020,42,3,46402,Talor Gooch,0.313,23.477,75
2020,43,3,27644,Brian Harman,0.308,21.859,71
2020,44,3,39953,Chase Seiffert,0.3,10.792,36
2020,45,3,23325,Vaughn Taylor,0.294,12.948,44
2020,46,-3,35891,Cameron Smith,0.28,15.427,55
2020,47,2,51894,Vince Whaley,0.277,7.757,28
2020,48,2,30925,Dustin Johnson,0.271,12.722,47
2020,49,3,24502,Adam Scott,0.269,8.071,30
2020,50,3,26329,Louis Oosthuizen,0.258,10.314,40
2020,51,3,22371,Aaron Baddeley,0.256,9.487,37
2020,52,3,24361,Pat Perez,0.253,10.132,40
2020,53,3,49960,Sepp Straka,0.252,15.627,62
2020,54,4,32139,Danny Willett,0.239,7.659,32
2020,55,-4,39971,Sungjae Im,0.233,18.384,79
2020,56,3,35449,Adam Long,0.226,16.021,71
2020,57,3,39546,Keith Mitchell,0.22,11.02,50
2020,58,3,35450,Patrick Cantlay,0.219,9.642,44
2020,59,3,29535,Brice Garnett,0.218,9.807,45
2020,60,3,32102,Rickie Fowler,0.217,8.908,41
2020,60,3,21961,Charles Howell III,0.217,10.844,50
2020,62,3,28089,Jason Day,0.216,8.625,40
2020,63,4,28775,Nate Lashley,0.201,9.043,45
2020,64,4,32366,Kevin Chappell,0.198,6.339,32
2020,65,4,48045,Michael Gellerman,0.194,5.833,30
2020,66,4,33399,Adam Hadwin,0.185,9.974,54
2020,67,4,32150,Michael Thompson,0.181,10.137,56
2020,68,5,46550,Brandon Hagy,0.16,5.769,36
2020,69,5,29725,Tony Finau,0.14,8.246,59
2020,69,6,39977,Max Homa,0.14,7.965,57
2020,71,5,27095,Nick Watney,0.132,4.743,36
2020,72,5,19846,Brian Gay,0.129,6.473,50
2020,73,5,29518,Brendan Steele,0.126,7.045,56
2020,74,5,56278,Matthew Wolff,0.123,7.727,63
2020,75,5,33490,Bo Hoag,0.122,5.988,49
2020,76,5,20229,Stewart Cink,0.121,5.441,45
2020,77,5,26758,David Hearn,0.12,4.332,36
2020,77,5,36871,Matthew NeSmith,0.12,6.479,54
2020,79,5,47347,Adam Schenk,0.118,6.472,55
2020,80,5,46435,Austin Cook,0.115,5.532,48
2020,81,5,31560,Brian Stuard,0.114,7.289,64
2020,82,5,28252,Seamus Power,0.108,2.263,21
2020,83,5,40058,Zac Blair,0.103,5.163,50
2020,84,5,33667,Carlos Ortiz,0.095,6.195,65
2020,85,5,27554,Scott Harrington,0.088,4.76,54
2020,86,5,32254,Xinjun Zhang,0.087,5.153,59
2020,87,5,33419,Cameron Tringale,0.086,4.562,53
2020,88,5,12716,Charley Hoffman,0.085,4.087,48
2020,89,5,33597,Harry Higgs,0.08,5.492,69
2020,90,5,26499,Rafa Cabrera Bello,0.067,2.616,39
2020,91,5,25804,Bubba Watson,0.064,3.63,57
2020,92,5,26300,Matt Jones,0.061,3.895,64
2020,93,5,27963,Chris Stroud,0.058,2.104,36
2020,94,6,34314,Sebastian Cappelen,0.055,1.912,35
2020,94,9,48822,Sebastián Muñoz,0.055,4.319,78
2020,96,5,34021,Bud Cauley,0.052,3.019,58
2020,97,5,35532,Tom Hoge,0.046,3.031,66
2020,98,6,26596,Ryan Moore,0.033,1.107,34
2020,99,6,33120,Mark Anderson,0.027,0.998,37
2020,99,6,48887,Matt Wallace,0.027,1.073,40
2020,101,6,30692,Scott Stallings,0.019,0.992,53
2020,102,6,33413,Ben Martin,0.014,0.316,22
2020,103,6,28679,Fabián Gómez,0.011,0.43,39
2020,104,6,45157,Cam Davis,0.005,0.211,46
2020,105,6,34046,Jordan Spieth,0.004,0.168,47
2020,106,6,48119,Ben Taylor,-0.002,-0.049,28
2020,107,7,30163,Henrik Norlander,-0.004,-0.201,56
2020,107,7,53165,Doc Redman,-0.004,-0.293,70
2020,109,8,23621,Rory Sabbatini,-0.015,-0.743,50
2020,110,9,22405,Justin Rose,-0.025,-0.83,33
2020,111,9,22056,Cameron Percy,-0.028,-0.909,33
2020,112,2,33448,Justin Thomas,-0.031,-1.816,58
2020,113,8,37275,Sam Ryder,-0.035,-1.966,56
2020,114,8,25493,Nick Taylor,-0.043,-2.164,50
2020,115,-17,46717,Viktor Hovland,-0.048,-2.776,58
2020,116,7,10809,Jim Furyk,-0.052,-1.869,36
2020,117,1,46046,Scottie Scheffler,-0.053,-3.73,70
2020,118,6,33486,Roger Sloan,-0.06,-2.269,38
2020,119,6,35230,Nelson Ledesma,-0.062,-1.49,24
2020,120,6,34076,Joel Dahmen,-0.063,-3.975,63
2020,121,6,34563,Chesson Hadley,-0.065,-2.989,46
2020,122,12,28237,Rory McIlroy,-0.071,-3.618,51
2020,123,6,37455,Si Woo Kim,-0.079,-4.736,60
2020,124,6,32448,James Hahn,-0.083,-2.243,27
2020,124,6,1810,Phil Mickelson,-0.083,-3.167,38
2020,126,6,27214,Kevin Streelman,-0.084,-4.801,57
2020,127,6,25349,Tim Wilkinson,-0.085,-2.724,32
2020,128,8,50525,Collin Morikawa,-0.099,-7.044,71
2020,129,6,32791,K.H. Lee,-0.102,-5.508,54
2020,130,7,29970,Dylan Frittelli,-0.111,-7.57,68
2020,131,7,39324,J.J. Spaun,-0.123,-5.902,48
2020,132,7,45609,Tyler Duncan,-0.132,-9.207,70
2020,133,7,56762,Will Gordon,-0.145,-3.197,22
2020,134,7,46441,Robby Shelton,-0.152,-8.643,57
2020,135,7,34255,Joseph Bramlett,-0.155,-6.026,39
2020,136,-8,52372,Cameron Champ,-0.173,-10.539,61
2020,137,6,32662,Michael Gligic,-0.175,-5.966,34
2020,138,6,34098,Russell Henley,-0.188,-10.902,58
2020,139,6,29926,Danny Lee,-0.195,-10.725,55
2020,140,6,25818,Scott Piercy,-0.213,-10.626,50
2020,141,7,37189,Harold Varner III,-0.215,-12.233,57
2020,142,7,31420,Anirban Lahiri,-0.222,-5.097,23
2020,142,7,25572,Graeme McDowell,-0.222,-8.198,37
2020,144,7,36689,Brooks Koepka,-0.236,-8.952,38
2020,145,7,31557,Jim Herman,-0.24,-12.504,52
2020,146,9,45486,Joaquin Niemann,-0.242,-15.708,65
2020,147,6,33449,Zack Sucher,-0.253,-6.083,24
2020,148,6,29479,Scott Brown,-0.259,-12.932,50
2020,149,10,26851,Marc Leishman,-0.26,-13.496,52
2020,150,-3,23320,Ryan Palmer,-0.272,-16.031,59
2020,151,5,30944,Jason Kokrak,-0.282,-14.376,51
2020,152,6,26476,Chez Reavie,-0.291,-16.581,57
2020,153,7,27974,Sung Kang,-0.307,-19.028,62
2020,154,8,52375,Doug Ghim,-0.321,-8.979,28
2020,155,8,30110,Kyle Stanley,-0.323,-13.882,43
2020,156,8,35617,Martin Trainer,-0.325,-12.658,39
2020,157,8,33410,Andrew Landry,-0.341,-19.116,56
2020,158,8,27064,Jhonattan Vegas,-0.347,-12.83,37
2020,159,8,32333,Kevin Tway,-0.349,-12.211,35
2020,159,8,25632,Jimmy Walker,-0.349,-14.318,41
2020,161,8,33122,Russell Knox,-0.35,-17.172,49
2020,162,8,29974,Branden Grace,-0.352,-11.623,33
2020,163,8,25900,Lucas Glover,-0.356,-17.783,50
2020,163,8,33204,Shane Lowry,-0.356,-12.819,36
2020,165,8,25364,Paul Casey,-0.383,-16.858,44
2020,166,8,19803,Ryan Armour,-0.418,-18.804,45
2020,167,8,23788,D.J. Trahan,-0.457,-15.089,33
2020,168,8,33404,Chris Baker,-0.463,-15.286,33
2020,169,8,27556,Ted Potter Jr.,-0.468,-15.9,34
2020,170,8,32839,Hideki Matsuyama,-0.469,-28.613,61
2020,171,8,49964,Aaron Wise,-0.479,-16.288,34
2020,172,8,27936,Martin Laird,-0.497,-14.427,29
2020,173,8,27942,Rob Oppenheim,-0.499,-22.464,45
2020,174,8,27129,Luke List,-0.504,-29.741,59
2020,175,8,35732,Wes Roach,-0.505,-11.103,22
2020,176,8,33948,Byeong Hun An,-0.525,-31.506,60
2020,177,8,49298,Kramer Hickok,-0.534,-19.222,36
2020,178,8,28420,Ryan Brehm,-0.547,-17.514,32
2020,179,8,21407,Arjun Atwal,-0.548,-10.953,20
2020,180,8,34431,Robert Streb,-0.573,-18.343,32
