YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
2017,0,25818,Scott Piercy,"43' 5""",76,3297.0,+13.00
2017,0,32333,Kevin Tway,"43' 5""",160,6949.917,+28.00
2017,0,29725,Tony Finau,"43' 6""",166,7217.667,+12.00
2017,0,27649,Brandt Snedeker,"43' 6""",70,3046.5,E
2017,0,28500,Martin Flores,"43' 7""",151,6576.917,+6.00
2017,0,23325,Vaughn Taylor,"43' 7""",104,4528.5,+5.00
2017,0,26951,Johnson Wagner,"43' 7""",101,4404.583,+8.00
2017,0,33948,Byeong Hun An,"43' 9""",100,4372.333,+12.00
2017,0,29908,C.T. Pan,"43' 9""",147,6435.917,+15.00
2017,0,26476,Chez Reavie,"43' 9""",104,4552.083,+13.00
2017,0,40058,Zac Blair,"43' 10""",108,4735.083,+15.00
2017,0,27064,Jhonattan Vegas,"43' 10""",142,6228.333,+16.00
2017,0,25198,Francesco Molinari,"43' 11""",78,3423.333,+12.00
2017,0,28420,Ryan Brehm,"44' 0""",173,7617.833,+13.00
2017,0,25364,Paul Casey,"44' 0""",110,4842.5,-2.00
2017,0,32448,James Hahn,"44' 0""",122,5371.667,+11.00
2017,0,35506,Mackenzie Hughes,"44' 0""",164,7219.583,+29.00
2017,0,34360,Patrick Reed,"44' 0""",168,7395.833,+10.00
2017,0,35891,Cameron Smith,"44' 1""",127,5599.5,+10.00
2017,0,34431,Robert Streb,"44' 1""",172,7577.417,+12.00
2017,0,33448,Justin Thomas,"44' 2""",132,5834.5,-2.00
2017,0,36699,Patrick Rodgers,"44' 3""",148,6552.167,+21.00
2017,0,35450,Patrick Cantlay,"44' 4""",65,2879.667,-4.00
2017,0,30944,Jason Kokrak,"44' 5""",148,6568.583,+14.00
2017,0,48081,Xander Schauffele,"44' 5""",115,5106.333,+11.00
2017,0,28307,Matt Every,"44' 6""",153,6806.917,+49.00
2017,0,31416,Derek Fathauer,"44' 6""",128,5699.5,+28.00
2017,0,33122,Russell Knox,"44' 7""",75,3341.75,+13.00
2017,0,35300,Andrew Loupe,"44' 8""",96,4284.75,+19.00
2017,0,26596,Ryan Moore,"44' 8""",87,3888.583,+19.00
2017,0,31560,Brian Stuard,"44' 9""",129,5777.417,+27.00
2017,0,25274,Steven Bowditch,"44' 10""",129,5782.583,+37.00
2017,0,20229,Stewart Cink,"44' 10""",166,7445.25,+18.00
2017,0,28132,Tyrone Van Aswegen,"44' 10""",132,5921.667,+16.00
2017,0,46443,Brian Campbell,"44' 11""",66,2964.083,+10.00
2017,0,30852,Ryo Ishikawa,"44' 11""",84,3773.667,+15.00
2017,0,24024,Zach Johnson,"44' 11""",106,4764.75,+23.00
2017,0,47959,Bryson DeChambeau,"45' 0""",118,5309.583,+20.00
2017,0,32150,Michael Thompson,"45' 1""",88,3967.25,+15.00
2017,0,20593,Greg Chalmers,"45' 2""",127,5738.333,+20.00
2017,0,12716,Charley Hoffman,"45' 3""",141,6379.917,+5.00
2017,0,25493,Nick Taylor,"45' 3""",131,5924.25,+21.00
2017,0,27644,Brian Harman,"45' 4""",131,5934.333,+26.00
2017,0,34213,Grayson Murray,"45' 4""",158,7159.583,+23.00
2017,0,27770,Camilo Villegas,"45' 4""",139,6305.167,+9.00
2017,0,32366,Kevin Chappell,"45' 5""",125,5673.5,+23.00
2017,0,32757,Patton Kizzire,"45' 5""",150,6812.167,+22.00
2017,0,27466,Spencer Levin,"45' 5""",107,4858.667,+25.00
2017,0,29461,Jamie Lovemark,"45' 5""",145,6580.167,+7.00
2017,0,26329,Louis Oosthuizen,"45' 5""",78,3541.583,+13.00
2017,0,25834,Daniel Summerhays,"45' 5""",130,5906.083,+21.00
2017,0,26331,Charl Schwartzel,"45' 6""",107,4868.667,+2.00
2017,0,21209,Sergio Garcia,"45' 7""",84,3832.083,+7.00
2017,0,26300,Matt Jones,"45' 7""",95,4330.167,+12.00
2017,0,24781,Hunter Mahan,"45' 7""",90,4099.667,+8.00
2017,0,32640,Troy Merritt,"45' 7""",102,4647.167,+18.00
2017,0,27895,Jonas Blixt,"45' 8""",110,5027.0,+28.00
2017,0,27974,Sung Kang,"45' 8""",158,7218.167,+3.00
2017,0,49771,J.T. Poston,"45' 8""",125,5712.5,+7.00
2017,0,37189,Harold Varner III,"45' 9""",143,6538.417,+18.00
2017,0,46550,Brandon Hagy,"45' 10""",159,7287.083,+5.00
2017,0,34174,John Huh,"45' 11""",138,6340.583,+14.00
2017,0,46440,Smylie Kaufman,"45' 11""",137,6293.25,+10.00
2017,0,31202,William McGirt,"45' 11""",74,3399.5,+8.00
2017,0,29478,Kevin Kisner,"46' 0""",111,5104.917,+5.00
2017,0,24361,Pat Perez,"46' 0""",110,5058.25,+19.00
2017,0,27958,Ryan Blaum,"46' 2""",157,7246.5,+19.00
2017,0,33413,Ben Martin,"46' 2""",104,4797.583,+21.00
2017,0,33399,Adam Hadwin,"46' 4""",127,5884.25,+17.00
2017,0,29223,Sam Saunders,"46' 6""",75,3489.75,+9.00
2017,0,46501,Ollie Schniederjans,"46' 6""",198,9215.167,+29.00
2017,0,20472,Alex Cejka,"46' 7""",106,4936.167,+15.00
2017,0,23353,J.J. Henry,"46' 9""",133,6212.583,+20.00
2017,0,35545,Blayne Barber,"46' 10""",115,5383.75,+22.00
2017,0,48822,Sebastián Muñoz,"46' 10""",92,4310.5,+18.00
2017,0,33204,Shane Lowry,"46' 11""",52,2438.167,+3.00
2017,0,20572,Rod Pampling,"46' 11""",81,3800.583,+4.00
2017,0,40026,Daniel Berger,"47' 1""",86,4049.5,+2.00
2017,0,29974,Branden Grace,"47' 3""",82,3874.417,+10.00
2017,0,29476,Kyle Reifers,"47' 3""",115,5433.0,+22.00
2017,0,28089,Jason Day,"47' 4""",107,5061.167,+21.00
2017,0,33141,Keegan Bradley,"47' 5""",131,6214.5,+29.00
2017,0,31646,Emiliano Grillo,"47' 6""",91,4326.167,+15.00
2017,0,25345,Carl Pettersson,"47' 9""",125,5970.417,+30.00
2017,0,23541,Ben Crane,"47' 10""",95,4542.167,+16.00
2017,0,29289,S.Y. Noh,"48' 1""",167,8035.417,+21.00
2017,0,39324,J.J. Spaun,"48' 1""",100,4806.833,+9.00
2017,0,26758,David Hearn,"48' 2""",78,3754.167,+6.00
2017,0,35110,Brett Drewitt,"48' 3""",82,3954.583,+16.00
2017,0,33418,Shawn Stefani,"48' 4""",112,5410.833,+19.00
2017,0,37454,Whee Kim,"48' 6""",133,6445.75,+23.00
2017,0,22056,Cameron Percy,"48' 8""",99,4815.5,+16.00
2017,0,47128,Richy Werenski,"48' 9""",105,5119.917,+30.00
2017,0,28252,Seamus Power,"49' 0""",163,7988.0,+11.00
2017,0,29485,Brett Stegmaier,"49' 0""",90,4411.333,+9.00
2017,0,36689,Brooks Koepka,"49' 5""",123,6081.333,+14.00
2017,0,24502,Adam Scott,"49' 5""",60,2964.167,+12.00
2017,0,27214,Kevin Streelman,"49' 5""",103,5086.667,+19.00
2017,0,31323,Gary Woodland,"49' 5""",127,6277.917,+17.00
2017,0,35879,Kelly Kraft,"50' 1""",113,5657.75,+43.00
2017,0,39975,Michael Kim,"50' 4""",134,6743.0,+17.00
2017,0,25892,Steve Wheatcroft,"50' 6""",68,3434.917,+12.00
2017,0,29720,Andres Gonzales,"50' 11""",103,5248.667,+4.00
2017,0,25572,Graeme McDowell,"51' 0""",77,3925.917,+21.00
2017,0,33419,Cameron Tringale,"51' 1""",138,7051.75,+13.00
2017,0,40009,Dominic Bozzelli,"51' 11""",85,4412.417,+17.00
2017,0,10809,Jim Furyk,"52' 0""",49,2548.5,+11.00
2017,0,37455,Si Woo Kim,"52' 0""",103,5356.0,+26.00
2017,0,32102,Rickie Fowler,"52' 11""",98,5189.333,+8.00
2017,0,22986,Søren Kjeldsen,"53' 2""",47,2498.167,+5.00
2016,0,33410,Andrew Landry,"36' 1""",48,1733.5,+1.00
2016,0,12716,Charley Hoffman,"36' 3""",107,3877.333,+14.00
2016,0,2206,David Toms,"36' 10""",63,2319.833,-1.00
2016,0,22892,Jason Gore,"37' 2""",109,4049.0,+10.00
2016,0,28237,Rory McIlroy,"37' 2""",76,2826.5,-10.00
2016,0,46440,Smylie Kaufman,"37' 7""",131,4928.833,+1.00
2016,0,10213,Dicky Pride,"37' 11""",50,1893.917,+8.00
2016,0,23320,Ryan Palmer,"38' 0""",129,4899.083,+8.00
2016,0,26758,David Hearn,"38' 2""",113,4315.25,+23.00
2016,0,29974,Branden Grace,"38' 4""",70,2683.0,-4.00
2016,0,30925,Dustin Johnson,"38' 6""",124,4778.333,+1.00
2016,0,25396,Kevin Na,"38' 10""",134,5207.583,+11.00
2016,0,36699,Patrick Rodgers,"39' 5""",130,5124.917,+15.00
2016,0,29221,Webb Simpson,"39' 7""",129,5106.5,+5.00
2016,0,26289,Boo Weekley,"39' 7""",93,3680.917,+3.00
2016,0,28092,D.H. Lee,"39' 9""",76,3021.75,+21.00
2016,0,30711,Colt Knost,"39' 10""",99,3946.917,+11.00
2016,0,25493,Nick Taylor,"39' 10""",113,4496.75,+19.00
2016,0,25198,Francesco Molinari,"39' 11""",57,2274.833,E
2016,0,28475,Jeff Overton,"39' 11""",78,3112.917,+13.00
2016,0,25818,Scott Piercy,"39' 11""",106,4234.667,+6.00
2016,0,30944,Jason Kokrak,"40' 1""",163,6532.417,+3.00
2016,0,35300,Andrew Loupe,"40' 1""",147,5894.75,E
2016,0,32618,Rhein Gibson,"40' 2""",91,3656.167,+12.00
2016,0,27649,Brandt Snedeker,"40' 2""",135,5427.0,+14.00
2016,0,33204,Shane Lowry,"40' 3""",67,2696.583,+11.00
2016,0,25240,D.A. Points,"40' 3""",76,3058.083,+7.00
2016,0,23800,Bryce Molder,"40' 4""",76,3063.0,+7.00
2016,0,34264,Hudson Swafford,"40' 4""",159,6418.167,+21.00
2016,0,34098,Russell Henley,"40' 5""",108,4361.417,+8.00
2016,0,31557,Jim Herman,"40' 5""",131,5297.75,+20.00
2016,0,8075,Jerry Kelly,"40' 5""",98,3962.833,+14.00
2016,0,29476,Kyle Reifers,"40' 7""",147,5960.417,+17.00
2016,0,23983,Luke Donald,"40' 8""",136,5533.25,+18.00
2016,0,34563,Chesson Hadley,"40' 11""",150,6139.667,+15.00
2016,0,33418,Shawn Stefani,"40' 11""",161,6592.417,+13.00
2016,0,28114,Dawie van der Walt,"40' 11""",113,4626.333,+19.00
2016,0,25804,Bubba Watson,"41' 0""",124,5085.25,+4.00
2016,0,20229,Stewart Cink,"41' 1""",106,4354.083,+7.00
2016,0,10809,Jim Furyk,"41' 1""",61,2508.25,+9.00
2016,0,20572,Rod Pampling,"41' 1""",64,2627.25,+10.00
2016,0,31560,Brian Stuard,"41' 1""",110,4518.667,+14.00
2016,0,26331,Charl Schwartzel,"41' 2""",111,4569.083,+12.00
2016,0,29461,Jamie Lovemark,"41' 3""",170,7008.75,+15.00
2016,0,35451,Scott Pinckney,"41' 3""",128,5283.75,+12.00
2016,0,23541,Ben Crane,"41' 4""",125,5171.583,+6.00
2016,0,25632,Jimmy Walker,"41' 5""",163,6745.5,+2.00
2016,0,21878,Mark Wilson,"41' 5""",85,3517.833,+11.00
2016,0,27644,Brian Harman,"41' 6""",150,6219.167,+6.00
2016,0,30926,Chris Kirk,"41' 6""",146,6062.333,+15.00
2016,0,23353,J.J. Henry,"41' 7""",105,4368.333,+4.00
2016,0,40058,Zac Blair,"41' 9""",114,4757.167,+20.00
2016,0,27936,Martin Laird,"41' 9""",136,5677.0,+13.00
2016,0,24461,Thomas Aiken,"41' 10""",51,2133.083,-3.00
2016,0,32757,Patton Kizzire,"41' 10""",129,5399.25,+25.00
2016,0,26476,Chez Reavie,"41' 10""",120,5015.25,+18.00
2016,0,21961,Charles Howell III,"41' 11""",157,6576.75,+13.00
2016,0,23638,Brendon de Jonge,"42' 0""",133,5584.5,+15.00
2016,0,45526,Abraham Ancer,"42' 1""",67,2817.0,+13.00
2016,0,23621,Rory Sabbatini,"42' 2""",65,2741.917,+5.00
2016,0,35891,Cameron Smith,"42' 2""",88,3712.5,+23.00
2016,0,29745,Tyler Aldridge,"42' 4""",119,5033.333,+25.00
2016,0,31416,Derek Fathauer,"42' 4""",181,7655.25,+20.00
2016,0,32448,James Hahn,"42' 5""",128,5424.833,+4.00
2016,0,24846,Ricky Barnes,"42' 7""",154,6554.0,+18.00
2016,0,25900,Lucas Glover,"42' 7""",114,4857.5,+7.00
2016,0,29223,Sam Saunders,"42' 7""",99,4215.833,+17.00
2016,0,20104,Ken Duke,"42' 8""",84,3585.917,+8.00
2016,0,23325,Vaughn Taylor,"42' 8""",126,5373.333,+8.00
2016,0,32150,Michael Thompson,"42' 8""",106,4524.083,+18.00
2016,0,29725,Tony Finau,"42' 9""",166,7090.833,+2.00
2016,0,34431,Robert Streb,"42' 9""",129,5517.25,+15.00
2016,0,36801,Mark Hubbard,"42' 10""",132,5652.333,+21.00
2016,0,37454,Whee Kim,"42' 11""",95,4079.5,+21.00
2016,0,22046,Geoff Ogilvy,"42' 11""",85,3645.583,E
2016,0,26951,Johnson Wagner,"42' 11""",147,6307.083,+8.00
2016,0,24358,Robert Garrigus,"43' 0""",112,4819.25,+14.00
2016,0,24781,Hunter Mahan,"43' 0""",93,4002.667,+3.00
2016,0,33413,Ben Martin,"43' 1""",134,5769.0,+17.00
2016,0,32200,Roberto Castro,"43' 2""",125,5393.417,+18.00
2016,0,10885,Robert Allenby,"43' 3""",94,4067.083,+17.00
2016,0,33399,Adam Hadwin,"43' 3""",150,6487.833,+32.00
2016,0,20691,Greg Owen,"43' 4""",140,6070.167,+17.00
2016,0,29479,Scott Brown,"43' 5""",117,5079.083,+5.00
2016,0,30163,Henrik Norlander,"43' 5""",87,3774.917,+21.00
2016,0,27942,Rob Oppenheim,"43' 5""",95,4123.0,+16.00
2016,0,32876,Martin Piller,"43' 5""",89,3865.333,+1.00
2016,0,27963,Chris Stroud,"43' 5""",127,5510.167,+22.00
2016,0,1810,Phil Mickelson,"43' 7""",159,6932.333,+7.00
2016,0,32366,Kevin Chappell,"43' 8""",146,6369.667,+8.00
2016,0,22371,Aaron Baddeley,"43' 9""",133,5819.417,+13.00
2016,0,20472,Alex Cejka,"43' 9""",82,3587.75,+15.00
2016,0,30692,Scott Stallings,"43' 9""",99,4331.417,+4.00
2016,0,34409,David Lingmerth,"43' 10""",96,4207.667,+26.00
2016,0,31323,Gary Woodland,"43' 10""",157,6879.333,-4.00
2016,0,27436,Graham DeLaet,"43' 11""",108,4743.083,+15.00
2016,0,25686,Jason Dufner,"44' 0""",153,6731.333,+17.00
2016,0,24924,Bill Haas,"44' 0""",116,5101.583,+7.00
2016,0,32839,Hideki Matsuyama,"44' 0""",99,4356.333,+10.00
2016,0,28089,Jason Day,"44' 1""",120,5287.583,-2.00
2016,0,29926,Danny Lee,"44' 1""",138,6085.417,+26.00
2016,0,26851,Marc Leishman,"44' 1""",115,5069.417,+11.00
2016,0,34360,Patrick Reed,"44' 1""",138,6079.5,+11.00
2016,0,6522,Ernie Els,"44' 2""",112,4943.667,+11.00
2016,0,21731,Freddie Jacobson,"44' 2""",140,6188.0,+25.00
2016,0,34261,Scott Langley,"44' 3""",71,3140.667,+7.00
2016,0,35545,Blayne Barber,"44' 4""",129,5722.833,+25.00
2016,0,27214,Kevin Streelman,"44' 4""",117,5190.75,+13.00
2016,0,12510,Chad Campbell,"44' 5""",141,6266.917,+12.00
2016,0,37455,Si Woo Kim,"44' 5""",151,6710.75,+17.00
2016,0,26329,Louis Oosthuizen,"44' 6""",75,3334.667,+5.00
2016,0,37189,Harold Varner III,"44' 6""",143,6362.083,+20.00
2016,0,27770,Camilo Villegas,"44' 6""",153,6812.833,+26.00
2016,0,20098,Stuart Appleby,"44' 7""",111,4951.25,+9.00
2016,0,39975,Michael Kim,"44' 7""",136,6061.5,+17.00
2016,0,34046,Jordan Spieth,"44' 8""",104,4643.0,+2.00
2016,0,29720,Andres Gonzales,"44' 9""",130,5819.75,+8.00
2016,0,33141,Keegan Bradley,"44' 10""",115,5156.75,+11.00
2016,0,35532,Tom Hoge,"44' 10""",127,5688.917,+19.00
2016,0,28679,Fabián Gómez,"44' 11""",118,5300.083,+25.00
2016,0,23108,Matt Kuchar,"44' 11""",124,5569.333,+22.00
2016,0,25834,Daniel Summerhays,"44' 11""",156,7010.0,+12.00
2016,0,28132,Tyrone Van Aswegen,"44' 11""",189,8492.583,+20.00
2016,0,20766,Padraig Harrington,"45' 0""",95,4276.25,+12.00
2016,0,33419,Cameron Tringale,"45' 0""",155,6971.917,+25.00
2016,0,25274,Steven Bowditch,"45' 1""",151,6810.167,+47.00
2016,0,31420,Anirban Lahiri,"45' 1""",113,5090.667,+16.00
2016,0,24912,Will MacKenzie,"45' 1""",127,5728.333,+17.00
2016,0,34265,Will Wilcox,"45' 1""",109,4909.75,+10.00
2016,0,25364,Paul Casey,"45' 2""",88,3977.75,+12.00
2016,0,34099,Harris English,"45' 2""",156,7040.167,+12.00
2016,0,35539,Luke Guthrie,"45' 3""",95,4295.417,+9.00
2016,0,29222,Billy Hurley III,"45' 3""",126,5701.167,+14.00
2016,0,34466,Peter Malnati,"45' 4""",138,6256.917,+31.00
2016,0,29289,S.Y. Noh,"45' 4""",154,6982.75,+8.00
2016,0,27466,Spencer Levin,"45' 5""",153,6951.917,+21.00
2016,0,31202,William McGirt,"45' 5""",142,6452.667,+19.00
2016,0,25720,Chad Collins,"45' 6""",122,5553.667,+16.00
2016,0,32102,Rickie Fowler,"45' 6""",128,5822.333,+6.00
2016,0,26596,Ryan Moore,"45' 6""",94,4279.25,+15.00
2016,0,22405,Justin Rose,"45' 6""",92,4182.583,+11.00
2016,0,24140,Sean O'Hair,"45' 7""",148,6744.333,+27.00
2016,0,24502,Adam Scott,"45' 8""",119,5435.333,+9.00
2016,0,35879,Kelly Kraft,"45' 9""",71,3250.167,+13.00
2016,0,29485,Brett Stegmaier,"45' 9""",140,6400.083,+20.00
2016,0,6567,Vijay Singh,"45' 10""",137,6283.75,+12.00
2016,0,27129,Luke List,"45' 11""",147,6751.25,+5.00
2016,0,36689,Brooks Koepka,"46' 1""",125,5763.75,+7.00
2016,0,40026,Daniel Berger,"46' 2""",124,5727.917,+10.00
2016,0,29420,Billy Horschel,"46' 2""",117,5404.083,+7.00
2016,0,26300,Matt Jones,"46' 3""",113,5230.833,+10.00
2016,0,6527,Steve Stricker,"46' 3""",76,3517.333,+10.00
2016,0,25349,Tim Wilkinson,"46' 3""",101,4671.333,+8.00
2016,0,24507,Jason Bohn,"46' 4""",83,3845.25,+16.00
2016,0,33122,Russell Knox,"46' 4""",94,4358.583,+15.00
2016,0,33461,Morgan Hoffmann,"46' 7""",104,4848.917,+18.00
2016,0,27747,Hiroshi Iwata,"47' 0""",117,5502.667,+21.00
2016,0,24490,George McNeill,"47' 0""",77,3616.0,+21.00
2016,0,25892,Steve Wheatcroft,"47' 0""",123,5778.917,+11.00
2016,0,27895,Jonas Blixt,"47' 2""",126,5942.333,+21.00
2016,0,28158,Steve Marino,"47' 3""",103,4868.167,+24.00
2016,0,33448,Justin Thomas,"47' 3""",159,7514.917,+12.00
2016,0,20848,Ángel Cabrera,"47' 4""",91,4307.667,+12.00
2016,0,24494,Erik Compton,"47' 4""",107,5061.167,+20.00
2016,0,24024,Zach Johnson,"47' 4""",127,6015.583,+21.00
2016,0,27064,Jhonattan Vegas,"47' 5""",157,7447.417,+3.00
2016,0,25572,Graeme McDowell,"47' 9""",61,2913.833,+18.00
2016,0,20157,Retief Goosen,"47' 10""",102,4875.917,+17.00
2016,0,30927,Brendon Todd,"48' 2""",113,5441.0,+24.00
2016,0,34174,John Huh,"48' 4""",100,4831.417,+11.00
2016,0,24357,K.J. Choi,"48' 5""",84,4066.5,+16.00
2016,0,29518,Brendan Steele,"48' 6""",93,4507.917,+11.00
2016,0,31646,Emiliano Grillo,"48' 8""",120,5842.083,+24.00
2016,0,34262,Jon Curran,"48' 9""",148,7212.583,+34.00
2016,0,29268,Bronson Burgoon,"49' 1""",115,5649.0,+23.00
2016,0,27141,J.B. Holmes,"49' 2""",145,7130.75,+13.00
2016,0,21209,Sergio Garcia,"49' 3""",56,2760.0,-3.00
2016,0,27974,Sung Kang,"49' 4""",163,8042.583,+14.00
2016,0,30110,Kyle Stanley,"49' 4""",119,5871.917,+18.00
2016,0,35732,Wes Roach,"49' 7""",76,3767.5,+16.00
2016,0,33667,Carlos Ortiz,"50' 0""",153,7651.583,+14.00
2016,0,20645,John Senden,"50' 11""",146,7437.333,+15.00
2016,0,32640,Troy Merritt,"51' 1""",125,6387.083,+21.00
2016,0,29478,Kevin Kisner,"51' 6""",137,7054.083,+31.00
2016,0,37273,Derek Ernst,"52' 10""",66,3488.417,+10.00
2015,0,34046,Jordan Spieth,"35' 10""",105,3763.083,4.0
2015,0,28780,Nicholas Thompson,"36' 5""",95,3459.417,23.0
2015,0,22405,Justin Rose,"37' 4""",65,2428.167,12.0
2015,0,25493,Nick Taylor,"37' 8""",159,5986.833,30.0
2015,0,34130,Sung Joon Park,"37' 9""",87,3281.583,7.0
2015,0,26329,Louis Oosthuizen,"38' 1""",90,3423.75,1.0
2015,0,20472,Alex Cejka,"38' 3""",144,5502.75,4.0
2015,0,35545,Blayne Barber,"38' 6""",130,5008.083,18.0
2015,0,26331,Charl Schwartzel,"38' 8""",70,2708.333,7.0
2015,0,20691,Greg Owen,"38' 10""",62,2406.833,7.0
2015,0,37273,Derek Ernst,"38' 11""",111,4320.083,13.0
2015,0,27936,Martin Laird,"39' 0""",107,4173.833,10.0
2015,0,25345,Carl Pettersson,"39' 0""",176,6863.083,12.0
2015,0,25369,Jamie Donaldson,"39' 5""",55,2166.833,9.0
2015,0,24502,Adam Scott,"39' 5""",65,2562.833,14.0
2015,0,25720,Chad Collins,"39' 10""",98,3905.5,14.0
2015,0,23320,Ryan Palmer,"39' 10""",109,4339.417,-6.0
2015,0,31560,Brian Stuard,"39' 11""",107,4268.667,17.0
2015,0,36689,Brooks Koepka,"40' 0""",125,4994.917,-2.0
2015,0,26951,Johnson Wagner,"40' 0""",97,3883.167,17.0
2015,0,28500,Martin Flores,"40' 1""",168,6729.583,-7.0
2015,0,25364,Paul Casey,"40' 2""",135,5418.167,3.0
2015,0,28089,Jason Day,"40' 3""",131,5277.417,-2.0
2015,0,10809,Jim Furyk,"40' 3""",64,2577.333,-1.0
2015,0,26596,Ryan Moore,"40' 3""",96,3866.5,5.0
2015,0,34099,Harris English,"40' 4""",154,6207.083,5.0
2015,0,23638,Brendon de Jonge,"40' 5""",152,6140.833,9.0
2015,0,33122,Russell Knox,"40' 5""",114,4607.917,5.0
2015,0,29518,Brendan Steele,"40' 5""",119,4811.917,11.0
2015,0,24490,George McNeill,"40' 6""",123,4983.75,3.0
2015,0,21878,Mark Wilson,"40' 7""",95,3853.75,18.0
2015,0,23541,Ben Crane,"40' 8""",96,3900.833,12.0
2015,0,24924,Bill Haas,"40' 8""",113,4598.583,2.0
2015,0,35532,Tom Hoge,"40' 9""",100,4074.917,6.0
2015,0,27770,Camilo Villegas,"40' 10""",152,6201.0,6.0
2015,0,23048,Eric Axley,"40' 11""",91,3719.833,9.0
2015,0,28486,Michael Putnam,"41' 2""",100,4118.667,18.0
2015,0,20771,Steven Alker,"41' 3""",64,2639.333,21.0
2015,0,32102,Rickie Fowler,"41' 5""",90,3730.0,3.0
2015,0,8075,Jerry Kelly,"41' 5""",93,3848.833,6.0
2015,0,22046,Geoff Ogilvy,"41' 5""",70,2899.667,12.0
2015,0,33418,Shawn Stefani,"41' 5""",149,6176.25,16.0
2015,0,39977,Max Homa,"41' 6""",113,4694.083,12.0
2015,0,29725,Tony Finau,"41' 7""",161,6690.5,-1.0
2015,0,24358,Robert Garrigus,"41' 7""",118,4907.583,18.0
2015,0,34360,Patrick Reed,"41' 7""",151,6276.333,2.0
2015,0,27963,Chris Stroud,"41' 7""",107,4449.333,23.0
2015,0,28132,Tyrone Van Aswegen,"41' 7""",65,2704.917,7.0
2015,0,29720,Andres Gonzales,"41' 8""",146,6077.417,18.0
2015,0,6522,Ernie Els,"41' 9""",90,3754.0,11.0
2015,0,28475,Jeff Overton,"41' 9""",140,5845.833,11.0
2015,0,6567,Vijay Singh,"41' 9""",145,6050.25,7.0
2015,0,20848,Ángel Cabrera,"41' 10""",88,3683.917,12.0
2015,0,1706,Davis Love III,"41' 10""",80,3348.75,6.0
2015,0,29289,S.Y. Noh,"41' 11""",114,4774.5,16.0
2015,0,21961,Charles Howell III,"42' 0""",147,6174.25,-3.0
2015,0,32334,Charlie Beljan,"42' 1""",98,4127.25,13.0
2015,0,10860,Justin Leonard,"42' 1""",83,3494.167,7.0
2015,0,12510,Chad Campbell,"42' 2""",166,6994.333,22.0
2015,0,23621,Rory Sabbatini,"42' 2""",122,5143.833,7.0
2015,0,30692,Scott Stallings,"42' 2""",77,3248.917,13.0
2015,0,24140,Sean O'Hair,"42' 3""",143,6039.833,9.0
2015,0,24507,Jason Bohn,"42' 4""",104,4398.917,17.0
2015,0,22892,Jason Gore,"42' 4""",96,4065.917,14.0
2015,0,27141,J.B. Holmes,"42' 4""",139,5889.583,16.0
2015,0,24361,Pat Perez,"42' 4""",118,4997.167,13.0
2015,0,33448,Justin Thomas,"42' 4""",179,7583.667,17.0
2015,0,27214,Kevin Streelman,"42' 5""",100,4240.667,2.0
2015,0,23983,Luke Donald,"42' 6""",119,5057.667,13.0
2015,0,29926,Danny Lee,"42' 6""",166,7053.25,17.0
2015,0,25818,Scott Piercy,"42' 6""",97,4124.417,4.0
2015,0,32448,James Hahn,"42' 8""",109,4654.917,1.0
2015,0,30944,Jason Kokrak,"42' 8""",173,7383.167,8.0
2015,0,25892,Steve Wheatcroft,"42' 8""",118,5036.333,25.0
2015,0,29535,Brice Garnett,"42' 9""",92,3934.0,6.0
2015,0,29476,Kyle Reifers,"42' 9""",121,5174.333,3.0
2015,0,32200,Roberto Castro,"42' 10""",56,2397.083,6.0
2015,0,27644,Brian Harman,"42' 10""",121,5181.333,11.0
2015,0,32839,Hideki Matsuyama,"42' 10""",110,4707.5,10.0
2015,0,34264,Hudson Swafford,"42' 10""",132,5655.583,8.0
2015,0,31323,Gary Woodland,"43' 0""",86,3697.833,8.0
2015,0,27895,Jonas Blixt,"43' 1""",94,4053.0,17.0
2015,0,25274,Steven Bowditch,"43' 2""",216,9320.5,10.0
2015,0,27064,Jhonattan Vegas,"43' 2""",149,6430.083,8.0
2015,0,20157,Retief Goosen,"43' 3""",122,5275.75,6.0
2015,0,36699,Patrick Rodgers,"43' 3""",83,3589.25,12.0
2015,0,33141,Keegan Bradley,"43' 4""",89,3853.333,12.0
2015,0,24781,Hunter Mahan,"43' 4""",138,5977.25,11.0
2015,0,22056,Cameron Percy,"43' 4""",111,4805.75,22.0
2015,0,30927,Brendon Todd,"43' 4""",109,4727.083,4.0
2015,0,27436,Graham DeLaet,"43' 5""",85,3690.833,13.0
2015,0,25900,Lucas Glover,"43' 5""",119,5165.333,21.0
2015,0,26851,Marc Leishman,"43' 5""",107,4642.583,6.0
2015,0,20229,Stewart Cink,"43' 6""",133,5783.917,24.0
2015,0,34262,Jon Curran,"43' 7""",123,5359.5,33.0
2015,0,26289,Boo Weekley,"43' 7""",113,4922.917,19.0
2015,0,21753,Brian Davis,"43' 8""",108,4714.0,24.0
2015,0,29222,Billy Hurley III,"43' 8""",129,5629.833,25.0
2015,0,25834,Daniel Summerhays,"43' 8""",166,7250.917,13.0
2015,0,20104,Ken Duke,"43' 9""",94,4110.083,12.0
2015,0,28679,Fabián Gómez,"43' 9""",112,4897.167,30.0
