YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
2000,0,12823,Carlos Franco,43.27,148,342
2000,0,7753,Kevin Wentworth,43.21,70,162
2000,0,1577,Lee Janzen,42.98,147,342
2000,0,6515,Shaun Micheel,42.96,116,270
2000,0,6014,Eric Booker,42.93,85,198
2000,0,1905,Joe Ozaki,42.78,77,180
2000,0,8547,John Maginnes,42.71,123,288
2000,0,1945,Kenny Perry,42.48,130,306
2000,0,22913,John Rollins,42.36,61,144
2000,0,8993,Franklin Langham,42.16,129,306
2000,0,1723,Andrew Magee,42.13,91,216
2000,0,20095,Carl Paulson,42.11,144,342
2000,0,20127,Chris Riley,42.11,144,342
2000,0,1489,Steve Hart,42.06,53,126
2000,0,1408,Kelly Gibson,41.92,83,198
2000,0,20094,Jonathan Kaye,41.92,166,396
2000,0,1928,Corey Pavin,41.92,83,198
2000,0,1261,Jay Delsing,41.88,98,234
2000,0,10569,Mike Brisky,41.67,90,216
2000,0,20593,Greg Chalmers,41.67,135,324
2000,0,22064,Craig Spence,41.67,90,216
2000,0,2131,Mike Springer,41.67,90,216
2000,0,6527,Steve Stricker,41.67,75,180
2000,0,6613,Tommy Tolles,41.67,75,180
2000,0,6581,David Sutherland,41.53,157,378
2000,0,12782,Tim Herron,41.52,142,342
2000,0,6809,Bob Burns,41.48,112,270
2000,0,2239,Scott Verplank,41.44,179,432
2000,0,19822,Bobby Cochran,41.36,67,162
2000,0,6595,Kevin Sutherland,41.23,141,342
2000,0,1761,Len Mattiace,41.16,163,396
2000,0,10963,Jimmy Green,41.11,111,270
2000,0,7749,Brett Quigley,41.11,74,180
2000,0,7867,Woody Austin,41.05,133,324
2000,0,1996,Mike Reid,41.03,96,234
2000,0,11032,Frank Lickliter II,41.01,155,378
2000,0,1042,Paul Azinger,40.97,118,288
2000,0,10117,Bob Heintz,40.97,59,144
2000,0,1975,Tom Purtzer,40.97,59,144
2000,0,1157,Tom Byrum,40.74,132,324
2000,0,1549,Mike Hulbert,40.74,44,108
2000,0,1161,Mark Calcavecchia,40.64,139,342
2000,0,6315,Pete Jordan,40.64,139,342
2000,0,21949,Joe Ogilvie,40.63,117,288
2000,0,23621,Rory Sabbatini,40.63,117,288
2000,0,2257,Brian Watts,40.63,117,288
2000,0,2133,Craig Stadler,40.6,95,234
2000,0,1569,Peter Jacobsen,40.56,73,180
2000,0,6078,Esteban Toledo,40.56,146,360
2000,0,10585,Scott McCarron,40.43,131,324
2000,0,1142,Bart Bryant,40.4,80,198
2000,0,24356,Jason Buha,40.4,80,198
2000,0,1599,Steve Jones,40.37,109,270
2000,0,2246,Duffy Waldorf,40.28,116,288
2000,0,12680,Shigeki Maruyama,40.12,130,324
2000,0,1619,Skip Kendall,40.05,173,432
2000,0,6140,Sean Murphy,40.0,108,270
2000,0,12449,Ryan Howison,39.9,79,198
2000,0,6036,Scott Dunlap,39.86,165,414
2000,0,6004,Stephen Ames,39.81,129,324
2000,0,1093,Ronnie Black,39.81,86,216
2000,0,1320,Bob Estes,39.81,86,216
2000,0,2206,David Toms,39.81,172,432
2000,0,1418,Bill Glasson,39.77,136,342
2000,0,2010,Loren Roberts,39.72,143,360
2000,0,12652,Cameron Beckman,39.68,100,252
2000,0,1185,Brandel Chamblee,39.68,100,252
2000,0,10809,Jim Furyk,39.61,164,414
2000,0,1527,Scott Hoch,39.58,171,432
2000,0,6090,Jim McGovern,39.51,64,162
2000,0,20105,Jeff Gove,39.44,71,180
2000,0,1707,Steve Lowery,39.39,156,396
2000,0,24357,K.J. Choi,39.29,99,252
2000,0,2223,Bob Tway,39.29,99,252
2000,0,20099,Doug Barron,39.26,106,270
2000,0,1307,Joel Edwards,39.17,141,360
2000,0,23125,Brad Elder,39.17,141,360
2000,0,6012,Greg Kraft,39.13,162,414
2000,0,1040,Emlyn Aubrey,38.89,42,108
2000,0,19824,Craig Barlow,38.89,119,306
2000,0,1191,Barry Cheesman,38.89,77,198
2000,0,6251,Chris DiMarco,38.89,168,432
2000,0,6617,Brian Henninger,38.89,105,270
2000,0,10860,Justin Leonard,38.89,133,342
2000,0,1724,Jeff Maggert,38.89,105,270
2000,0,10912,Craig Perks,38.89,84,216
2000,0,10423,Mike Weir,38.64,153,396
2000,0,1938,David Peoples,38.61,139,360
2000,0,12645,Brent Geiberger,38.49,97,252
2000,0,1920,Craig Parry,38.49,97,252
2000,0,21209,Sergio Garcia,38.43,83,216
2000,0,7101,Dave Stockton Jr.,38.43,83,216
2000,0,1381,Fred Funk,38.41,159,414
2000,0,21805,Harrison Frazar,38.38,76,198
2000,0,23614,Rich Beem,38.33,69,180
2000,0,1139,Olin Browne,38.3,131,342
2000,0,2110,Jerry Smith,38.27,124,324
2000,0,1810,Phil Mickelson,38.24,117,306
2000,0,1374,Robin Freeman,38.19,110,288
2000,0,8075,Jerry Kelly,38.13,151,396
2000,0,1706,Davis Love III,38.1,144,378
2000,0,1968,Nick Price,38.1,96,252
2000,0,1926,Steve Pate,38.06,137,360
2000,0,1457,Jay Haas,38.03,89,234
2000,0,6332,Neal Lancaster,37.96,123,324
2000,0,1063,Ben Bates,37.91,116,306
2000,0,10457,Frank Nobilo,37.78,136,360
2000,0,1887,Mark O'Meara,37.78,68,180
2000,0,8793,Tiger Woods,37.72,129,342
2000,0,6575,Dudley Hart,37.7,95,252
2000,0,2245,Grant Waite,37.65,122,324
2000,0,6062,Charles Raulerson,37.5,108,288
2000,0,2279,Mark Wiebe,37.35,121,324
2000,0,1685,J.L. Lewis,37.3,141,378
2000,0,1771,Blaine McCallister,37.3,141,378
2000,0,1014,Fulton Allem,37.18,87,234
2000,0,1226,Fred Couples,37.15,107,288
2000,0,1361,Dan Forsman,37.15,107,288
2000,0,2170,Hal Sutton,37.13,127,342
2000,0,1943,Chris Perry,37.12,147,396
2000,0,9011,David Duval,37.04,100,270
2000,0,6522,Ernie Els,36.93,113,306
2000,0,1553,John Huston,36.93,113,306
2000,0,1823,Larry Mize,36.9,93,252
2000,0,1927,Dennis Paulson,36.9,93,252
2000,0,10885,Robert Allenby,36.77,139,378
2000,0,1132,Mark Brooks,36.67,99,270
2000,0,6350,Bob May,36.67,132,360
2000,0,12660,Jesper Parnevik,36.67,99,270
2000,0,10201,Matt Gogel,36.57,79,216
2000,0,8375,Paul Stankowski,36.51,92,252
2000,0,20098,Stuart Appleby,36.42,118,324
2000,0,6621,Joe Durant,36.42,118,324
2000,0,10425,Jay Williamson,36.39,131,360
2000,0,6431,Jean Van de Velde,36.36,72,198
2000,0,1323,Brad Fabel,36.32,85,234
2000,0,7457,Steve Flesch,36.31,183,504
2000,0,8243,Aaron Bengoechea,36.11,52,144
2000,0,1219,John Cook,36.11,104,288
2000,0,2101,Joey Sindelar,36.11,78,216
2000,0,11011,Mike Sposa,35.86,71,198
2000,0,1766,Billy Mayfair,35.76,103,288
2000,0,20574,Mathew Goggin,35.65,77,216
2000,0,8545,Glen Hnatiuk,35.56,96,270
2000,0,2214,Kirk Triplett,35.28,127,360
2000,0,10962,Bradley Hughes,35.19,76,216
2000,0,6088,Steve Gotsche,35.04,82,234
2000,0,6567,Vijay Singh,34.85,138,396
2000,0,20229,Stewart Cink,34.66,131,378
2000,0,1797,Rocco Mediate,34.38,99,288
2000,0,1510,Nolan Henke,34.13,43,126
2000,0,1677,Tom Lehman,33.68,97,288
2000,0,1072,Chip Beck,33.33,24,72
2000,0,20029,Notah Begay III,33.33,96,288
2000,0,1313,Steve Elkington,33.33,72,216
2000,0,1326,Nick Faldo,33.33,60,180
2000,0,1533,P.H. Horgan III,33.33,42,126
2000,0,20445,Casey Martin,33.33,90,270
2000,0,2104,Jeff Sluman,32.64,141,432
2000,0,1035,Tommy Armour III,32.54,82,252
2000,0,1378,David Frost,32.54,41,126
2000,0,1282,Trevor Dodds,32.48,76,234
2000,0,7363,Craig Bowden,31.94,23,72
2000,0,8537,J.P. Hayes,31.48,102,324
2000,0,6573,Brandt Jobe,31.2,73,234
2000,0,6044,Scott Gump,30.9,89,288
2000,0,23656,Jason Caron,27.78,45,162
1999,0,20127,Chris Riley,51.19,129,252
1999,0,1705,Tim Loustalot,46.03,58,126
1999,0,10585,Scott McCarron,45.75,140,306
1999,0,1996,Mike Reid,45.56,123,270
1999,0,1928,Corey Pavin,44.79,129,288
1999,0,20124,Alan Bratton,44.44,40,90
1999,0,11032,Frank Lickliter II,44.44,160,360
1999,0,1723,Andrew Magee,44.1,127,288
1999,0,1096,Phil Blackmar,43.75,126,288
1999,0,7749,Brett Quigley,43.75,63,144
1999,0,1457,Jay Haas,43.65,110,252
1999,0,10213,Dicky Pride,43.59,102,234
1999,0,1185,Brandel Chamblee,43.16,101,234
1999,0,1887,Mark O'Meara,43.06,93,216
1999,0,12663,Phil Tataurangi,43.06,62,144
1999,0,1385,Jim Gallagher Jr.,42.93,85,198
1999,0,6078,Esteban Toledo,42.78,154,360
1999,0,1941,Tom Pernice Jr.,42.74,100,234
1999,0,6315,Pete Jordan,42.59,115,270
1999,0,21959,Ted Purdy,42.59,46,108
1999,0,2294,Willie Wood,42.59,69,162
1999,0,20229,Stewart Cink,42.5,153,360
1999,0,1920,Craig Parry,42.46,107,252
1999,0,6527,Steve Stricker,42.46,107,252
1999,0,19846,Brian Gay,42.36,61,144
1999,0,10963,Jimmy Green,42.36,61,144
1999,0,23349,Charles Warren,42.36,61,144
1999,0,6575,Dudley Hart,42.22,152,360
1999,0,1098,Jay Don Blake,42.16,129,306
1999,0,1127,Danny Briggs,42.06,106,252
1999,0,1569,Peter Jacobsen,42.06,106,252
1999,0,20593,Greg Chalmers,41.98,136,324
1999,0,6064,Jeff Gallagher,41.67,90,216
1999,0,1510,Nolan Henke,41.67,90,216
1999,0,6332,Neal Lancaster,41.67,90,216
1999,0,10107,Deane Pappas,41.67,75,180
1999,0,10569,Mike Brisky,41.45,97,234
1999,0,1175,Jim Carter,41.36,134,324
1999,0,6617,Brian Henninger,41.36,134,324
1999,0,1313,Steve Elkington,41.27,104,252
1999,0,12782,Tim Herron,41.23,141,342
1999,0,1024,Billy Andrade,41.11,111,270
1999,0,1418,Bill Glasson,41.11,111,270
1999,0,2007,Larry Rinker,41.03,96,234
1999,0,10860,Justin Leonard,40.97,177,432
1999,0,2242,Lanny Wadkins,40.97,59,144
1999,0,8931,Glen Day,40.85,125,306
1999,0,1378,David Frost,40.85,125,306
1999,0,8993,Franklin Langham,40.83,147,360
1999,0,1266,Clark Dennis,40.74,88,216
1999,0,1823,Larry Mize,40.74,110,270
1999,0,21949,Joe Ogilvie,40.74,110,270
1999,0,12660,Jesper Parnevik,40.74,110,270
1999,0,2023,Clarence Rose,40.74,22,54
1999,0,1320,Bob Estes,40.6,190,468
1999,0,1132,Mark Brooks,40.58,168,414
1999,0,1072,Chip Beck,40.56,73,180
1999,0,1331,Rick Fehr,40.56,73,180
1999,0,11011,Mike Sposa,40.48,102,252
1999,0,6643,Paul Goydos,40.43,131,324
1999,0,6012,Greg Kraft,40.43,131,324
1999,0,7753,Kevin Wentworth,40.28,58,144
1999,0,1810,Phil Mickelson,40.2,123,306
1999,0,2008,Lee Rinker,40.08,101,252
1999,0,19881,Robert Damron,40.0,180,450
1999,0,1549,Mike Hulbert,39.93,115,288
1999,0,6567,Vijay Singh,39.86,165,414
1999,0,1943,Chris Perry,39.85,208,522
1999,0,1677,Tom Lehman,39.81,129,324
1999,0,2131,Mike Springer,39.81,86,216
1999,0,8547,John Maginnes,39.63,107,270
1999,0,10649,Tom Scherrer,39.54,121,306
1999,0,20098,Stuart Appleby,39.51,128,324
1999,0,1619,Skip Kendall,39.39,156,396
1999,0,10809,Jim Furyk,39.37,163,414
1999,0,1376,Bob Friend,39.2,127,324
1999,0,1724,Jeff Maggert,39.2,127,324
1999,0,19824,Craig Barlow,38.89,98,252
1999,0,1157,Tom Byrum,38.89,119,306
1999,0,12823,Carlos Franco,38.89,98,252
1999,0,1553,John Huston,38.89,112,288
1999,0,1748,Doug Martin,38.89,105,270
1999,0,8553,Lee Porter,38.89,70,180
1999,0,2101,Joey Sindelar,38.89,84,216
1999,0,6595,Kevin Sutherland,38.89,126,324
1999,0,8385,Omar Uresti,38.89,133,342
1999,0,1527,Scott Hoch,38.65,160,414
1999,0,2146,Payne Stewart,38.49,97,252
1999,0,1042,Paul Azinger,38.46,90,234
1999,0,6140,Sean Murphy,38.46,90,234
1999,0,2218,Ted Tryba,38.38,152,396
1999,0,1093,Ronnie Black,38.27,62,162
1999,0,2223,Bob Tway,38.27,124,324
1999,0,1191,Barry Cheesman,38.15,103,270
1999,0,12645,Brent Geiberger,38.13,151,396
1999,0,20029,Notah Begay III,38.06,137,360
1999,0,8075,Jerry Kelly,38.01,130,342
1999,0,1035,Tommy Armour III,37.91,116,306
1999,0,2214,Kirk Triplett,37.85,109,288
1999,0,1891,David Ogrin,37.78,68,180
1999,0,6522,Ernie Els,37.7,95,252
1999,0,10457,Frank Nobilo,37.7,95,252
1999,0,1323,Brad Fabel,37.65,122,324
1999,0,2133,Craig Stadler,37.65,61,162
1999,0,2267,D.A. Weibring,37.65,61,162
1999,0,1633,Tom Kite,37.5,54,144
1999,0,1361,Dan Forsman,37.43,128,342
1999,0,20094,Jonathan Kaye,37.37,148,396
1999,0,1282,Trevor Dodds,37.35,121,324
1999,0,1249,John Daly,37.22,67,180
1999,0,7867,Woody Austin,37.04,120,324
1999,0,11123,Chris Couch,37.04,40,108
1999,0,23621,Rory Sabbatini,37.04,80,216
1999,0,6613,Tommy Tolles,37.04,80,216
1999,0,21007,Gabriel Hjertstedt,36.93,113,306
1999,0,6581,David Sutherland,36.9,93,252
1999,0,21805,Harrison Frazar,36.84,126,342
1999,0,1797,Rocco Mediate,36.81,106,288
1999,0,1203,Russ Cochran,36.75,86,234
1999,0,8045,Perry Moss,36.75,86,234
1999,0,10425,Jay Williamson,36.67,66,180
1999,0,1577,Lee Janzen,36.6,112,306
1999,0,10733,Kent Jones,36.51,46,126
1999,0,1927,Dennis Paulson,36.47,151,414
1999,0,1040,Emlyn Aubrey,36.42,59,162
1999,0,7457,Steve Flesch,36.42,118,324
1999,0,12652,Cameron Beckman,36.36,72,198
1999,0,1261,Jay Delsing,36.36,72,198
1999,0,2010,Loren Roberts,36.26,124,342
1999,0,1226,Fred Couples,36.11,78,216
1999,0,6044,Scott Gump,36.11,117,324
1999,0,1533,P.H. Horgan III,36.11,117,324
1999,0,7101,Dave Stockton Jr.,36.11,78,216
1999,0,2170,Hal Sutton,35.98,136,378
1999,0,1161,Mark Calcavecchia,35.96,123,342
1999,0,1766,Billy Mayfair,35.9,84,234
1999,0,1329,Brad Faxon,35.86,71,198
1999,0,10423,Mike Weir,35.83,129,360
1999,0,1116,Michael Bradley,35.65,77,216
1999,0,2104,Jeff Sluman,35.65,154,432
1999,0,8375,Paul Stankowski,35.56,64,180
1999,0,2257,Brian Watts,35.49,115,324
1999,0,1381,Fred Funk,35.47,166,468
1999,0,1219,John Cook,35.42,102,288
1999,0,1685,J.L. Lewis,35.42,102,288
1999,0,1761,Len Mattiace,35.42,102,288
1999,0,7763,Doug Dunakey,35.35,70,198
1999,0,2206,David Toms,35.28,127,360
1999,0,23614,Rich Beem,35.19,57,162
1999,0,1905,Joe Ozaki,35.19,76,216
1999,0,1926,Steve Pate,35.19,133,378
1999,0,6655,Geoffrey Sisk,35.19,57,162
1999,0,8537,J.P. Hayes,35.07,101,288
1999,0,1771,Blaine McCallister,35.07,101,288
1999,0,6599,John Elliott,35.0,63,180
1999,0,10885,Robert Allenby,34.92,88,252
1999,0,20099,Doug Barron,34.92,88,252
1999,0,2106,Chris Smith,34.85,69,198
1999,0,1968,Nick Price,34.81,94,270
1999,0,1014,Fulton Allem,34.72,75,216
1999,0,1604,Steve Jurgensen,34.72,25,72
1999,0,2099,Scott Simpson,34.72,50,144
1999,0,2245,Grant Waite,34.64,106,306
1999,0,6251,Chris DiMarco,34.57,112,324
1999,0,2239,Scott Verplank,34.57,112,324
1999,0,6062,Charles Raulerson,34.5,118,342
1999,0,6809,Bob Burns,34.19,80,234
1999,0,6014,Eric Booker,34.13,86,252
1999,0,20213,Katsumasa Miyamoto,34.13,43,126
1999,0,2321,Fuzzy Zoeller,34.13,43,126
1999,0,1063,Ben Bates,34.03,98,288
1999,0,10962,Bradley Hughes,33.99,104,306
1999,0,1388,Robert Gamez,33.95,55,162
1999,0,1706,Davis Love III,33.66,103,306
1999,0,1707,Steve Lowery,33.61,121,360
1999,0,7781,Ty Armstrong,33.33,60,180
1999,0,20498,Briny Baird,33.33,66,198
1999,0,22292,David Seawell,33.33,12,36
1999,0,9011,David Duval,33.01,101,306
1999,0,1374,Robin Freeman,32.78,59,180
1999,0,8793,Tiger Woods,32.72,106,324
1999,0,6621,Joe Durant,32.41,70,216
1999,0,2279,Mark Wiebe,32.32,64,198
1999,0,1945,Kenny Perry,32.29,93,288
1999,0,6004,Stephen Ames,32.22,58,180
1999,0,1139,Olin Browne,32.14,81,252
1999,0,6036,Scott Dunlap,31.87,109,342
1999,0,8123,Jeff Brehaut,31.67,57,180
1999,0,1599,Steve Jones,31.67,57,180
1999,0,2246,Duffy Waldorf,30.7,105,342
1999,0,23623,Bo Van Pelt,30.16,38,126
1999,0,1975,Tom Purtzer,27.78,25,90
1998,0,1072,Chip Beck,53.7,29,54
1998,0,6270,Bobby Gage,52.78,38,72
1998,0,19881,Robert Damron,48.89,132,270
1998,0,6056,Jim Estes,48.15,52,108
1998,0,12663,Phil Tataurangi,47.98,95,198
1998,0,1607,Brian Kamm,47.62,60,126
1998,0,1302,R.W. Eaks,45.56,82,180
1998,0,1761,Len Mattiace,45.32,155,342
1998,0,7707,Mike Small,45.24,57,126
1998,0,6332,Neal Lancaster,44.81,121,270
1998,0,1331,Rick Fehr,44.44,80,180
1998,0,1887,Mark O'Meara,44.44,112,252
1998,0,6613,Tommy Tolles,44.44,96,216
1998,0,21007,Gabriel Hjertstedt,43.89,79,180
1998,0,1096,Phil Blackmar,43.65,110,252
1998,0,6791,Mark Wurtz,43.06,31,72
1998,0,1157,Tom Byrum,42.96,116,270
1998,0,7753,Kevin Wentworth,42.93,85,198
1998,0,10809,Jim Furyk,42.68,169,396
1998,0,21593,Keith Nolan,42.59,23,54
1998,0,2218,Ted Tryba,42.5,153,360
1998,0,8339,Spike McRoy,42.42,84,198
1998,0,20099,Doug Barron,42.36,122,288
1998,0,1705,Tim Loustalot,42.36,61,144
1998,0,1353,Bruce Fleisher,42.13,91,216
1998,0,1941,Tom Pernice Jr.,42.13,91,216
1998,0,21631,Iain Steel,42.06,53,126
1998,0,2294,Willie Wood,42.06,106,252
1998,0,6012,Greg Kraft,42.01,121,288
1998,0,12782,Tim Herron,41.98,136,324
1998,0,2131,Mike Springer,41.98,136,324
1998,0,10457,Frank Nobilo,41.92,83,198
1998,0,1323,Brad Fabel,41.85,113,270
1998,0,8993,Franklin Langham,41.85,113,270
1998,0,1748,Doug Martin,41.8,158,378
1998,0,1063,Ben Bates,41.67,135,324
1998,0,1266,Clark Dennis,41.67,90,216
1998,0,2146,Payne Stewart,41.67,120,288
1998,0,10423,Mike Weir,41.67,90,216
1998,0,20229,Stewart Cink,41.52,142,342
1998,0,6527,Steve Stricker,41.52,142,342
1998,0,1024,Billy Andrade,41.5,127,306
1998,0,1203,Russ Cochran,41.48,112,270
1998,0,1329,Brad Faxon,40.97,118,288
1998,0,1920,Craig Parry,40.97,59,144
1998,0,2206,David Toms,40.97,118,288
1998,0,20094,Jonathan Kaye,40.91,81,198
1998,0,7101,Dave Stockton Jr.,40.91,81,198
1998,0,6621,Joe Durant,40.87,103,252
1998,0,1723,Andrew Magee,40.85,125,306
1998,0,1724,Jeff Maggert,40.85,125,306
1998,0,1527,Scott Hoch,40.82,169,414
1998,0,6617,Brian Henninger,40.74,132,324
1998,0,2321,Fuzzy Zoeller,40.74,88,216
1998,0,1282,Trevor Dodds,40.63,117,288
1998,0,6078,Esteban Toledo,40.63,117,288
1998,0,2135,Mike Standly,40.4,80,198
1998,0,1685,J.L. Lewis,40.37,109,270
1998,0,8931,Glen Day,40.35,138,342
1998,0,1891,David Ogrin,40.28,145,360
1998,0,10860,Justin Leonard,40.21,152,378
1998,0,8793,Tiger Woods,40.2,123,306
1998,0,1249,John Daly,40.17,94,234
1998,0,1035,Tommy Armour III,40.0,108,270
1998,0,8537,J.P. Hayes,40.0,72,180
1998,0,1706,Davis Love III,40.0,108,270
1998,0,1960,Don Pooley,40.0,72,180
1998,0,1926,Steve Pate,39.93,115,288
1998,0,10569,Mike Brisky,39.9,79,198
1998,0,1533,P.H. Horgan III,39.81,129,324
1998,0,7457,Steve Flesch,39.72,143,360
1998,0,1139,Olin Browne,39.68,100,252
1998,0,1707,Steve Lowery,39.68,100,252
1998,0,2104,Jeff Sluman,39.65,157,396
1998,0,8075,Jerry Kelly,39.63,107,270
1998,0,6581,David Sutherland,39.63,107,270
1998,0,1185,Brandel Chamblee,39.58,114,288
1998,0,1361,Dan Forsman,39.58,114,288
1998,0,1414,Bob Gilder,39.58,57,144
1998,0,2239,Scott Verplank,39.42,149,378
1998,0,2133,Craig Stadler,39.39,78,198
1998,0,1116,Michael Bradley,39.35,85,216
1998,0,1376,Bob Friend,39.35,85,216
1998,0,2245,Grant Waite,39.22,120,306
1998,0,6643,Paul Goydos,39.2,127,324
1998,0,1161,Mark Calcavecchia,39.17,141,360
1998,0,1006,John Adams,38.89,42,108
1998,0,1261,Jay Delsing,38.89,91,234
1998,0,1385,Jim Gallagher Jr.,38.89,56,144
1998,0,1388,Robert Gamez,38.89,70,180
1998,0,12645,Brent Geiberger,38.89,119,306
1998,0,10207,Jimmy Johnston,38.89,63,162
1998,0,2023,Clarence Rose,38.89,112,288
1998,0,2099,Scott Simpson,38.89,49,126
1998,0,8375,Paul Stankowski,38.89,91,234
1998,0,6595,Kevin Sutherland,38.89,133,342
1998,0,12755,Vance Veazey,38.89,35,90
1998,0,2267,D.A. Weibring,38.89,77,198
1998,0,1943,Chris Perry,38.62,146,378
1998,0,2214,Kirk Triplett,38.52,104,270
1998,0,1381,Fred Funk,38.44,173,450
1998,0,2002,John Riegger,38.43,83,216
1998,0,20098,Stuart Appleby,38.38,76,198
1998,0,1619,Skip Kendall,38.36,145,378
1998,0,10195,Tim Conley,38.27,62,162
1998,0,20154,Guy Hill,38.27,62,162
1998,0,1797,Rocco Mediate,38.24,117,306
1998,0,1945,Kenny Perry,38.19,110,288
1998,0,7749,Brett Quigley,38.15,103,270
1998,0,1320,Bob Estes,38.13,151,396
1998,0,1201,Lennie Clements,38.1,48,126
1998,0,7235,John Morse,38.1,48,126
1998,0,2106,Chris Smith,38.1,96,252
1998,0,6004,Stephen Ames,37.78,68,180
1998,0,21805,Harrison Frazar,37.78,102,270
1998,0,10962,Bradley Hughes,37.78,68,180
1998,0,1928,Corey Pavin,37.78,68,180
1998,0,2007,Larry Rinker,37.78,102,270
1998,0,2246,Duffy Waldorf,37.78,102,270
1998,0,10585,Scott McCarron,37.61,88,234
1998,0,1553,John Huston,37.57,142,378
1998,0,9011,David Duval,37.43,128,342
1998,0,1408,Kelly Gibson,37.43,128,342
1998,0,1042,Paul Azinger,37.37,74,198
1998,0,2223,Bob Tway,37.3,141,378
1998,0,1771,Blaine McCallister,37.22,134,360
1998,0,7087,Hugh Royer III,37.22,67,180
1998,0,1996,Mike Reid,37.18,87,234
1998,0,1175,Jim Carter,37.04,140,378
1998,0,1191,Barry Cheesman,37.04,100,270
1998,0,1378,David Frost,37.04,80,216
1998,0,1766,Billy Mayfair,37.04,120,324
1998,0,21584,Richie Coughlan,36.93,113,306
1998,0,1132,Mark Brooks,36.81,106,288
1998,0,19883,Joe Daley,36.81,53,144
1998,0,6567,Vijay Singh,36.77,139,378
1998,0,2241,Bobby Wadkins,36.75,86,234
1998,0,2010,Loren Roberts,36.73,119,324
1998,0,6064,Jeff Gallagher,36.67,99,270
1998,0,11032,Frank Lickliter II,36.67,132,360
1998,0,6090,Jim McGovern,36.67,99,270
1998,0,1905,Joe Ozaki,36.67,66,180
1998,0,6251,Chris DiMarco,36.6,112,306
1998,0,2008,Lee Rinker,36.55,125,342
1998,0,8553,Lee Porter,36.51,92,252
1998,0,2170,Hal Sutton,36.51,138,378
1998,0,1014,Fulton Allem,36.42,59,162
1998,0,1306,David Edwards,36.32,85,234
1998,0,1810,Phil Mickelson,36.3,98,270
1998,0,6575,Dudley Hart,36.27,111,306
1998,0,1510,Nolan Henke,36.11,117,324
1998,0,1549,Mike Hulbert,36.11,91,252
1998,0,1968,Nick Price,36.11,91,252
1998,0,10213,Dicky Pride,36.11,26,72
1998,0,8385,Omar Uresti,35.95,110,306
1998,0,8545,Glen Hnatiuk,35.9,84,234
1998,0,2279,Mark Wiebe,35.9,84,234
1998,0,6315,Pete Jordan,35.86,71,198
1998,0,1475,Donnie Hammond,35.76,103,288
1998,0,12660,Jesper Parnevik,35.71,90,252
1998,0,1219,John Cook,35.67,122,342
1998,0,1068,Andy Bean,35.56,32,90
1998,0,6132,Sonny Skinner,35.47,83,234
1998,0,2101,Joey Sindelar,35.45,134,378
1998,0,1604,Steve Jurgensen,35.19,38,108
1998,0,1468,Gary Hallberg,35.0,63,180
1998,0,1569,Peter Jacobsen,35.0,63,180
1998,0,1133,Billy Ray Brown,34.92,44,126
1998,0,1633,Tom Kite,34.85,69,198
1998,0,1098,Jay Don Blake,34.81,94,270
1998,0,10733,Kent Jones,34.52,87,252
1998,0,1326,Nick Faldo,34.44,62,180
1998,0,6044,Scott Gump,34.38,99,288
1998,0,6522,Ernie Els,34.34,68,198
1998,0,1457,Jay Haas,34.13,86,252
1998,0,1717,Sandy Lyle,34.13,43,126
1998,0,1677,Tom Lehman,34.03,98,288
1998,0,1599,Steve Jones,33.99,104,306
1998,0,1334,Keith Fergus,33.95,55,162
1998,0,19824,Craig Barlow,33.8,73,216
1998,0,1093,Ronnie Black,33.33,72,216
1998,0,6214,Guy Boros,33.33,66,198
1998,0,1823,Larry Mize,33.01,101,306
1998,0,7569,Mark Carnevale,32.59,88,270
1998,0,1060,Dave Barr,32.54,41,126
1998,0,1577,Lee Janzen,32.03,98,306
1998,0,1226,Fred Couples,31.94,92,288
1998,0,2159,Curtis Strange,31.48,51,162
1997,0,2225,Howard Twitty,49.31,71,144
1997,0,1353,Bruce Fleisher,47.44,111,234
1997,0,2010,Loren Roberts,46.88,135,288
1997,0,6575,Dudley Hart,46.46,92,198
1997,0,6617,Brian Henninger,46.15,108,234
1997,0,6581,David Sutherland,45.3,106,234
1997,0,1331,Rick Fehr,44.91,97,216
1997,0,6124,Patrick Burke,44.44,88,198
1997,0,2100,Tim Simpson,44.44,56,126
1997,0,2294,Willie Wood,44.07,119,270
1997,0,11032,Frank Lickliter II,44.02,103,234
1997,0,2206,David Toms,43.79,134,306
1997,0,1577,Lee Janzen,43.69,173,396
1997,0,2267,D.A. Weibring,43.43,86,198
1997,0,7547,Craig Kanada,43.33,39,90
1997,0,1891,David Ogrin,43.33,156,360
1997,0,8265,Eric Johnson,43.06,93,216
1997,0,1960,Don Pooley,43.06,124,288
1997,0,2239,Scott Verplank,42.93,85,198
1997,0,1185,Brandel Chamblee,42.86,108,252
1997,0,1306,David Edwards,42.78,77,180
1997,0,1920,Craig Parry,42.22,114,270
1997,0,1968,Nick Price,42.06,106,252
1997,0,2099,Scott Simpson,42.06,106,252
1997,0,1201,Lennie Clements,42.01,121,288
1997,0,6090,Jim McGovern,41.88,98,234
1997,0,2007,Larry Rinker,41.85,113,270
1997,0,7087,Hugh Royer III,41.67,60,144
1997,0,7749,Brett Quigley,41.41,164,396
1997,0,6132,Sonny Skinner,41.36,67,162
