YEAR,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
2011,0,6527,Steve Stricker,207.0,1242,6
2011,0,24140,Sean O'Hair,210.0,1260,6
2011,0,20645,John Senden,211.5,1692,8
2011,0,20472,Alex Cejka,212.4,1062,5
2011,0,27939,Matt McQuillan,212.4,1062,5
2011,0,29720,Andres Gonzales,216.0,1080,5
2011,0,21961,Charles Howell III,216.0,1944,9
2011,0,25396,Kevin Na,216.0,1512,7
2011,0,27064,Jhonattan Vegas,216.0,1512,7
2011,0,34255,Joseph Bramlett,219.0,1314,6
2011,0,28089,Jason Day,219.0,1314,6
2011,0,33419,Cameron Tringale,220.0,1980,9
2011,0,10809,Jim Furyk,221.1,1548,7
2011,0,30926,Chris Kirk,223.7,1566,7
2011,0,26851,Marc Leishman,223.7,1566,7
2011,0,24357,K.J. Choi,225.0,1350,6
2011,0,29420,Billy Horschel,225.0,1350,6
2011,0,24361,Pat Perez,228.0,1368,6
2011,0,22371,Aaron Baddeley,231.0,1386,6
2011,0,31193,Jim Renner,234.0,1170,5
2011,0,23638,Brendon de Jonge,236.3,1890,8
2011,0,26287,Roland Thatcher,241.2,1206,5
2011,0,23718,Nathan Green,243.0,1458,6
2011,0,30946,Alex Prugh,246.0,1476,6
2011,0,8537,J.P. Hayes,252.0,1008,4
2011,0,22378,Trevor Immelman,252.0,1512,6
2011,0,26331,Charl Schwartzel,252.0,1008,4
2011,0,30692,Scott Stallings,252.0,1512,6
2011,0,8075,Jerry Kelly,255.0,1530,6
2011,0,23409,James Driscoll,255.6,1278,5
2011,0,26300,Matt Jones,255.6,1278,5
2011,0,29718,Anthony Kim,255.6,1278,5
2011,0,35087,Bio Kim,255.6,1278,5
2011,0,20572,Rod Pampling,259.2,1296,5
2011,0,21878,Mark Wilson,261.0,1566,6
2011,0,23541,Ben Crane,262.8,1314,5
2011,0,26758,David Hearn,264.0,1584,6
2011,0,23325,Vaughn Taylor,267.0,1602,6
2011,0,30750,Tommy Gainey,267.4,1872,7
2011,0,27214,Kevin Streelman,270.0,1620,6
2011,0,26476,Chez Reavie,276.0,1656,6
2011,0,12602,Dean Wilson,279.0,1116,4
2011,0,25686,Jason Dufner,280.8,1404,5
2011,0,32876,Martin Piller,283.5,1134,4
2011,0,27466,Spencer Levin,290.6,2034,7
2011,0,20098,Stuart Appleby,292.5,1170,4
2011,0,10885,Robert Allenby,298.8,1494,5
2011,0,9011,David Duval,301.5,1206,4
2011,0,24138,Ian Poulter,306.0,918,3
2011,0,31202,William McGirt,309.0,1854,6
2011,0,31557,Jim Herman,310.5,1242,4
2011,0,20229,Stewart Cink,315.0,1260,4
2011,0,23108,Matt Kuchar,316.8,1584,5
2011,0,22293,Heath Slocum,316.8,1584,5
2011,0,12652,Cameron Beckman,319.5,1278,4
2011,0,22348,Nick O'Hern,320.4,1602,5
2011,0,26668,Marc Turnesa,324.0,972,3
2011,0,8725,Tom Gillis,330.0,990,3
2011,0,21731,Freddie Jacobson,331.2,1656,5
2011,0,23548,Bill Lunde,331.2,1656,5
2011,0,6251,Chris DiMarco,334.8,1674,5
2011,0,26596,Ryan Moore,337.5,1350,4
2011,0,10733,Kent Jones,342.0,1368,4
2011,0,23353,J.J. Henry,345.6,1728,5
2011,0,6515,Shaun Micheel,346.5,1386,4
2011,0,29910,Blake Adams,348.0,2088,6
2011,0,21805,Harrison Frazar,348.0,1044,3
2011,0,20766,Padraig Harrington,354.0,1062,3
2011,0,24663,Y.E. Yang,354.0,1062,3
2011,0,6567,Vijay Singh,355.5,1422,4
2011,0,32150,Michael Thompson,355.5,1422,4
2011,0,20498,Briny Baird,360.0,1080,3
2011,0,6573,Brandt Jobe,360.0,1800,5
2011,0,30711,Colt Knost,360.0,1440,4
2011,0,10860,Justin Leonard,369.0,1476,4
2011,0,21753,Brian Davis,378.0,1890,5
2011,0,26420,Richard Johnson,384.0,1152,3
2011,0,25457,Alexandre Rocha,390.0,1170,3
2011,0,23983,Luke Donald,402.0,1206,3
2011,0,6522,Ernie Els,414.0,1242,3
2011,0,6621,Joe Durant,426.0,1278,3
2011,0,24604,Hunter Haas,432.0,1728,4
2011,0,20157,Retief Goosen,441.0,882,2
2011,0,12510,Chad Campbell,445.5,1782,4
2011,0,20127,Chris Riley,456.0,1368,3
2011,0,1797,Rocco Mediate,477.0,954,2
2011,0,23320,Ryan Palmer,480.0,1440,3
2011,0,21350,Ryuji Imada,498.0,1494,3
2011,0,22961,David Mathis,498.0,1494,3
2011,0,20160,Charlie Wi,498.0,1494,3
2011,0,23621,Rory Sabbatini,510.0,1530,3
2011,0,28620,Aron Price,522.0,1044,2
2011,0,7457,Steve Flesch,528.0,1584,3
2011,0,7867,Woody Austin,531.0,1062,2
2011,0,19846,Brian Gay,540.0,1620,3
2011,0,25444,Justin Hicks,540.0,1080,2
2011,0,21407,Arjun Atwal,546.0,1638,3
2011,0,1706,Davis Love III,630.0,1260,2
2011,0,23673,Michael Connell,684.0,1368,2
2011,0,8375,Paul Stankowski,702.0,1404,2
2011,0,26951,Johnson Wagner,729.0,1458,2
2011,0,23800,Bryce Molder,738.0,1476,2
2011,0,12782,Tim Herron,765.0,1530,2
2011,0,1313,Steve Elkington,900.0,900,1
2011,0,22621,Ben Curtis,1188.0,1188,1
2011,0,22046,Geoff Ogilvy,1188.0,1188,1
2011,0,28486,Michael Putnam,1206.0,1206,1
2011,0,6004,Stephen Ames,1242.0,1242,1
2011,0,20436,Garrett Willis,1278.0,1278,1
2011,0,6643,Paul Goydos,1458.0,1458,1
2011,0,1948,Tim Petrovic,1584.0,1584,1
2010,0,30925,Dustin Johnson,92.3,1476,16
2010,0,20070,Matt Bettencourt,96.4,1638,17
2010,0,25804,Bubba Watson,106.6,1386,13
2010,0,24502,Adam Scott,111.3,1224,11
2010,0,1810,Phil Mickelson,114.0,1368,12
2010,0,27936,Martin Laird,117.0,1638,14
2010,0,1706,Davis Love III,118.5,1422,12
2010,0,1249,John Daly,126.0,1134,9
2010,0,23349,Charles Warren,128.0,1152,9
2010,0,27141,J.B. Holmes,128.6,1800,14
2010,0,22371,Aaron Baddeley,130.2,1692,13
2010,0,25562,Andres Romero,131.4,1314,10
2010,0,25818,Scott Piercy,132.0,1584,12
2010,0,1945,Kenny Perry,136.0,1224,9
2010,0,1797,Rocco Mediate,142.0,1278,9
2010,0,10885,Robert Allenby,148.0,1332,9
2010,0,25364,Paul Casey,149.1,1044,7
2010,0,23788,D.J. Trahan,150.5,1656,11
2010,0,26695,Michael Letzig,151.2,1512,10
2010,0,24781,Hunter Mahan,151.2,1512,10
2010,0,12716,Charley Hoffman,153.0,1530,10
2010,0,26679,Kevin Stadler,154.8,1548,10
2010,0,6595,Kevin Sutherland,154.8,1548,10
2010,0,1766,Billy Mayfair,156.0,1404,9
2010,0,28237,Rory McIlroy,156.0,936,6
2010,0,23548,Bill Lunde,158.0,1422,9
2010,0,30946,Alex Prugh,158.4,1584,10
2010,0,27095,Nick Watney,158.4,1584,10
2010,0,27302,Garth Mulroy,159.0,954,6
2010,0,26300,Matt Jones,160.2,1602,10
2010,0,32102,Rickie Fowler,160.4,1764,11
2010,0,26420,Richard Johnson,162.0,1620,10
2010,0,27797,Derek Lamely,162.0,1458,9
2010,0,24140,Sean O'Hair,164.0,1476,9
2010,0,6567,Vijay Singh,166.5,1332,8
2010,0,11123,Chris Couch,169.7,1188,7
2010,0,10423,Mike Weir,171.0,1026,6
2010,0,20572,Rod Pampling,173.3,1386,8
2010,0,25686,Jason Dufner,174.0,1566,9
2010,0,24924,Bill Haas,174.0,1566,9
2010,0,7457,Steve Flesch,175.5,1404,8
2010,0,24490,George McNeill,177.8,1422,8
2010,0,28475,Jeff Overton,178.0,1602,9
2010,0,23613,Rich Barcelo,180.0,1260,7
2010,0,20229,Stewart Cink,180.0,1440,8
2010,0,10585,Scott McCarron,180.0,1620,9
2010,0,27330,Josh Teater,181.8,1818,10
2010,0,22913,John Rollins,182.3,1458,8
2010,0,23541,Ben Crane,184.5,1476,8
2010,0,24846,Ricky Barnes,185.4,1854,10
2010,0,7867,Woody Austin,186.0,1674,9
2010,0,23638,Brendon de Jonge,186.5,2052,11
2010,0,23108,Matt Kuchar,190.0,1710,9
2010,0,25900,Lucas Glover,190.3,1332,7
2010,0,8725,Tom Gillis,194.0,1746,9
2010,0,21949,Joe Ogilvie,198.0,1782,9
2010,0,25345,Carl Pettersson,198.0,1782,9
2010,0,33419,Cameron Tringale,198.0,990,5
2010,0,26289,Boo Weekley,198.0,1584,8
2010,0,23673,Michael Connell,200.3,1602,8
2010,0,23409,James Driscoll,200.6,1404,7
2010,0,6621,Joe Durant,201.0,1206,6
2010,0,20766,Padraig Harrington,201.6,1008,5
2010,0,21961,Charles Howell III,206.0,1854,9
2010,0,26301,James Nitties,207.0,1656,8
2010,0,20472,Alex Cejka,208.3,1458,7
2010,0,27770,Camilo Villegas,216.0,1296,6
2010,0,20574,Mathew Goggin,218.6,1530,7
2010,0,29221,Webb Simpson,220.5,1764,8
2010,0,32640,Troy Merritt,221.1,1548,7
2010,0,25720,Chad Collins,223.7,1566,7
2010,0,1161,Mark Calcavecchia,225.0,900,4
2010,0,12705,Cliff Kresge,225.0,900,4
2010,0,27649,Brandt Snedeker,228.9,1602,7
2010,0,1577,Lee Janzen,231.0,1386,6
2010,0,23353,J.J. Henry,236.6,1656,7
2010,0,8537,J.P. Hayes,237.0,1422,6
2010,0,26596,Ryan Moore,237.0,1422,6
2010,0,28158,Steve Marino,243.0,1458,6
2010,0,24357,K.J. Choi,246.0,1476,6
2010,0,22378,Trevor Immelman,247.5,990,4
2010,0,29910,Blake Adams,252.0,1512,6
2010,0,24507,Jason Bohn,252.0,1512,6
2010,0,27120,Troy Matteson,252.0,1512,6
2010,0,23320,Ryan Palmer,252.0,1512,6
2010,0,28620,Aron Price,252.0,1260,5
2010,0,20686,Jeev Milkha Singh,252.0,1008,4
2010,0,8075,Jerry Kelly,254.6,1782,7
2010,0,24925,Jonathan Byrd,255.0,1530,6
2010,0,26951,Johnson Wagner,255.0,1530,6
2010,0,24358,Robert Garrigus,255.6,1278,5
2010,0,24912,Will MacKenzie,259.2,1296,5
2010,0,6527,Steve Stricker,259.2,1296,5
2010,0,20098,Stuart Appleby,259.7,1818,7
2010,0,23325,Vaughn Taylor,261.0,1566,6
2010,0,12755,Vance Veazey,261.0,1044,4
2010,0,20127,Chris Riley,262.8,1314,5
2010,0,28780,Nicholas Thompson,264.0,1584,6
2010,0,20850,Daniel Chopra,266.4,1332,5
2010,0,1313,Steve Elkington,266.4,1332,5
2010,0,1941,Tom Pernice Jr.,266.4,1332,5
2010,0,28500,Martin Flores,270.0,1350,5
2010,0,25240,D.A. Points,270.0,1620,6
2010,0,27214,Kevin Streelman,270.0,1620,6
2010,0,1724,Jeff Maggert,273.6,1368,5
2010,0,10425,Jay Williamson,273.6,1368,5
2010,0,20593,Greg Chalmers,279.0,1674,6
2010,0,6514,Kevin Johnson,279.0,1116,4
2010,0,27060,John Mallinger,280.8,1404,5
2010,0,23621,Rory Sabbatini,280.8,1404,5
2010,0,20848,Ángel Cabrera,283.5,1134,4
2010,0,7749,Brett Quigley,288.0,1728,6
2010,0,28089,Jason Day,295.2,1476,5
2010,0,25632,Jimmy Walker,295.2,1476,5
2010,0,20436,Garrett Willis,295.2,1476,5
2010,0,1707,Steve Lowery,301.5,1206,4
2010,0,21753,Brian Davis,303.0,1818,6
2010,0,23135,Tim Clark,306.0,1530,5
2010,0,23718,Nathan Green,309.6,1548,5
2010,0,27613,David Lutterus,310.5,1242,4
2010,0,23623,Bo Van Pelt,312.0,1872,6
2010,0,20498,Briny Baird,313.2,1566,5
2010,0,24663,Y.E. Yang,315.0,1260,4
2010,0,27436,Graham DeLaet,316.8,1584,5
2010,0,6251,Chris DiMarco,316.8,1584,5
2010,0,10860,Justin Leonard,316.8,1584,5
2010,0,20157,Retief Goosen,319.5,1278,4
2010,0,22946,Henrik Bjornstad,324.0,1296,4
2010,0,26881,Jarrod Lyle,324.0,972,3
2010,0,26287,Roland Thatcher,324.0,1296,4
2010,0,23322,Brett Wetterich,324.0,972,3
2010,0,27933,John Merrick,327.0,1962,6
2010,0,2239,Scott Verplank,328.5,1314,4
2010,0,6004,Stephen Ames,333.0,1332,4
2010,0,25892,Steve Wheatcroft,333.0,1332,4
2010,0,12510,Chad Campbell,334.8,1674,5
2010,0,25396,Kevin Na,334.8,1674,5
2010,0,20105,Jeff Gove,342.0,1026,3
2010,0,20160,Charlie Wi,342.0,1710,5
2010,0,23307,Roger Tambellini,346.5,1386,4
2010,0,12714,Chris Tidland,346.5,1386,4
2010,0,1619,Skip Kendall,348.0,1044,3
2010,0,6643,Paul Goydos,351.0,1404,4
2010,0,12782,Tim Herron,355.5,1422,4
2010,0,28307,Matt Every,360.0,1080,3
2010,0,31560,Brian Stuard,364.5,1458,4
2010,0,20645,John Senden,370.8,1854,5
2010,0,23800,Bryce Molder,378.0,1512,4
2010,0,2206,David Toms,382.5,1530,4
2010,0,26392,Chris Wilson,390.0,1170,3
2010,0,26851,Marc Leishman,391.5,1566,4
2010,0,21878,Mark Wilson,391.5,1566,4
2010,0,20663,Brenden Pappas,396.0,1188,3
2010,0,21350,Ryuji Imada,405.0,1620,4
2010,0,24361,Pat Perez,405.0,1620,4
2010,0,25190,Jeff Quinney,409.5,1638,4
2010,0,20691,Greg Owen,414.0,1242,3
2010,0,6522,Ernie Els,420.0,1260,3
2010,0,9011,David Duval,426.0,1278,3
2010,0,22293,Heath Slocum,436.5,1746,4
2010,0,22056,Cameron Percy,438.0,1314,3
2010,0,19846,Brian Gay,441.0,1764,4
2010,0,24138,Ian Poulter,441.0,882,2
2010,0,10809,Jim Furyk,444.0,1332,3
2010,0,21209,Sergio Garcia,468.0,936,2
2010,0,22122,Andrew McLardy,468.0,936,2
2010,0,1320,Bob Estes,474.0,1422,3
2010,0,32617,Jerod Turner,486.0,972,2
2010,0,24227,Justin Bolli,495.0,990,2
2010,0,21731,Freddie Jacobson,498.0,1494,3
2010,0,21959,Ted Purdy,516.0,1548,3
2010,0,1329,Brad Faxon,522.0,1044,2
2010,0,20378,Mathias Grönberg,549.0,1098,2
2010,0,8375,Paul Stankowski,558.0,1116,2
2010,0,26882,Michael Sim,567.0,1134,2
2010,0,12652,Cameron Beckman,612.0,1224,2
2010,0,6515,Shaun Micheel,630.0,1260,2
2010,0,1948,Tim Petrovic,630.0,1890,3
2010,0,1116,Michael Bradley,693.0,1386,2
2010,0,22621,Ben Curtis,702.0,1404,2
2010,0,22405,Justin Rose,702.0,1404,2
2010,0,27963,Chris Stroud,810.0,1620,2
2010,0,28087,Kris Blanks,819.0,1638,2
2010,0,24024,Zach Johnson,819.0,1638,2
2010,0,6012,Greg Kraft,936.0,936,1
2010,0,12602,Dean Wilson,972.0,972,1
2010,0,27466,Spencer Levin,990.0,1980,2
2010,0,29285,Brent Delahoussaye,1026.0,1026,1
2010,0,22046,Geoff Ogilvy,1080.0,1080,1
2010,0,23983,Luke Donald,1224.0,1224,1
2010,0,8385,Omar Uresti,1332.0,1332,1
2009,0,25804,Bubba Watson,77.3,1314,17
2009,0,20157,Retief Goosen,82.1,1314,16
2009,0,23497,Tag Ridings,90.0,900,10
2009,0,26679,Kevin Stadler,97.5,1170,12
2009,0,24361,Pat Perez,108.0,1296,12
2009,0,25632,Jimmy Walker,111.0,1332,12
2009,0,8793,Tiger Woods,111.6,1116,10
2009,0,1810,Phil Mickelson,113.4,1134,10
2009,0,20127,Chris Riley,115.5,1386,12
2009,0,30925,Dustin Johnson,116.3,1512,13
2009,0,24024,Zach Johnson,118.3,1656,14
2009,0,20645,John Senden,120.0,1800,15
2009,0,27963,Chris Stroud,121.8,1584,13
2009,0,24358,Robert Garrigus,124.5,1494,12
2009,0,26300,Matt Jones,126.0,1008,8
2009,0,25562,Andres Romero,128.3,1026,8
2009,0,27095,Nick Watney,129.0,1548,12
2009,0,27936,Martin Laird,129.6,1296,10
2009,0,22371,Aaron Baddeley,130.0,1170,9
2009,0,21209,Sergio Garcia,130.5,1044,8
2009,0,27770,Camilo Villegas,131.4,1314,10
2009,0,12716,Charley Hoffman,134.3,1746,13
2009,0,23548,Bill Lunde,135.8,1494,11
2009,0,1313,Steve Elkington,140.0,1260,9
2009,0,24925,Jonathan Byrd,145.6,1602,11
2009,0,26498,Matt Weibring,146.3,1170,8
2009,0,24663,Y.E. Yang,149.4,1494,10
2009,0,10423,Mike Weir,151.2,1512,10
2009,0,23541,Ben Crane,152.2,1674,11
2009,0,21805,Harrison Frazar,152.2,1674,11
2009,0,27683,Leif Olson,153.0,918,6
2009,0,23614,Rich Beem,154.0,1386,9
2009,0,12652,Cameron Beckman,156.6,1566,10
2009,0,1706,Davis Love III,156.6,1566,10
2009,0,28089,Jason Day,156.9,1098,7
2009,0,28118,Peter Tomasulo,156.9,1098,7
2009,0,26695,Michael Letzig,157.1,1728,11
2009,0,28780,Nicholas Thompson,157.1,1728,11
2009,0,23788,D.J. Trahan,157.1,1728,11
2009,0,23778,Brad Adamonis,157.5,1260,8
2009,0,10885,Robert Allenby,157.5,1260,8
2009,0,23353,J.J. Henry,158.7,1746,11
2009,0,20850,Daniel Chopra,160.2,1602,10
2009,0,27060,John Mallinger,162.0,1620,10
2009,0,26951,Johnson Wagner,162.0,1458,9
2009,0,25396,Kevin Na,163.8,1638,10
2009,0,20229,Stewart Cink,164.3,1314,8
2009,0,22913,John Rollins,165.6,1656,10
2009,0,29221,Webb Simpson,169.2,1692,10
2009,0,6522,Ernie Els,169.7,1188,7
2009,0,27120,Troy Matteson,171.0,1710,10
2009,0,1320,Bob Estes,175.5,1404,8
2009,0,23320,Ryan Palmer,175.5,1404,8
2009,0,12510,Chad Campbell,180.0,1620,9
2009,0,24924,Bill Haas,182.0,1638,9
2009,0,26851,Marc Leishman,182.0,1638,9
2009,0,27933,John Merrick,182.0,1638,9
2009,0,25919,Brian Vranesh,183.6,918,5
2009,0,7749,Brett Quigley,184.0,1656,9
2009,0,31416,Derek Fathauer,189.0,1134,6
2009,0,25345,Carl Pettersson,193.5,1548,8
2009,0,20691,Greg Owen,194.0,1746,9
2009,0,1226,Fred Couples,194.4,972,5
2009,0,24140,Sean O'Hair,195.4,1368,7
2009,0,20104,Ken Duke,195.8,1566,8
2009,0,12782,Tim Herron,195.8,1566,8
2009,0,20498,Briny Baird,200.3,1602,8
2009,0,24846,Ricky Barnes,201.0,1206,6
2009,0,9011,David Duval,201.6,1008,5
2009,0,1797,Rocco Mediate,203.1,1422,7
2009,0,23621,Rory Sabbatini,205.7,1440,7
2009,0,28475,Jeff Overton,207.0,1656,8
2009,0,20160,Charlie Wi,207.0,1656,8
2009,0,24490,George McNeill,210.9,1476,7
2009,0,26497,Casey Wittenberg,213.0,1278,6
2009,0,1473,Todd Hamilton,213.4,1494,7
2009,0,22293,Heath Slocum,213.8,1710,8
2009,0,6595,Kevin Sutherland,213.8,1710,8
2009,0,28087,Kris Blanks,216.0,1080,5
2009,0,2214,Kirk Triplett,216.0,1080,5
2009,0,27214,Kevin Streelman,218.3,1746,8
2009,0,6197,Michael Allen,219.0,1314,6
2009,0,20070,Matt Bettencourt,220.5,1764,8
2009,0,2206,David Toms,220.5,1764,8
2009,0,26301,James Nitties,221.1,1548,7
2009,0,20574,Mathew Goggin,222.0,1332,6
2009,0,29718,Anthony Kim,222.0,1332,6
2009,0,25240,D.A. Points,222.8,1782,8
2009,0,6004,Stephen Ames,225.0,1350,6
2009,0,23623,Bo Van Pelt,225.0,1800,8
2009,0,23325,Vaughn Taylor,226.3,1584,7
2009,0,2239,Scott Verplank,226.3,1584,7
2009,0,23349,Charles Warren,226.8,1134,5
2009,0,21959,Ted Purdy,227.3,1818,8
2009,0,7457,Steve Flesch,231.0,1386,6
2009,0,22348,Nick O'Hern,231.4,1620,7
2009,0,23135,Tim Clark,234.0,1404,6
2009,0,20766,Padraig Harrington,234.0,1170,5
2009,0,26881,Jarrod Lyle,234.0,1170,5
2009,0,22295,Darron Stiles,234.0,936,4
2009,0,6643,Paul Goydos,237.0,1422,6
2009,0,6527,Steve Stricker,237.0,1422,6
2009,0,26476,Chez Reavie,243.0,1458,6
2009,0,1941,Tom Pernice Jr.,246.0,1476,6
2009,0,23800,Bryce Molder,248.4,1242,5
2009,0,6567,Vijay Singh,248.4,1242,5
2009,0,1707,Steve Lowery,249.0,1494,6
2009,0,1766,Billy Mayfair,249.0,1494,6
2009,0,28158,Steve Marino,252.0,1764,7
2009,0,22405,Justin Rose,252.0,1260,5
2009,0,21949,Joe Ogilvie,255.0,1530,6
2009,0,25818,Scott Piercy,255.0,1530,6
2009,0,20572,Rod Pampling,255.6,1278,5
2009,0,1928,Corey Pavin,262.8,1314,5
2009,0,24507,Jason Bohn,264.0,1584,6
2009,0,22892,Jason Gore,266.4,1332,5
2009,0,25686,Jason Dufner,270.0,1620,6
2009,0,10585,Scott McCarron,273.0,1638,6
2009,0,1945,Kenny Perry,273.0,1638,6
2009,0,27649,Brandt Snedeker,291.6,1458,5
2009,0,21878,Mark Wilson,297.0,1782,6
2009,0,10809,Jim Furyk,298.8,1494,5
2009,0,7867,Woody Austin,302.4,1512,5
2009,0,20593,Greg Chalmers,306.0,1530,5
2009,0,22548,Patrick Sheehan,306.0,918,3
2009,0,10425,Jay Williamson,310.5,1242,4
2009,0,24502,Adam Scott,312.0,936,3
2009,0,30927,Brendon Todd,318.0,954,3
2009,0,30711,Colt Knost,319.5,1278,4
2009,0,28620,Aron Price,320.4,1602,5
2009,0,8075,Jerry Kelly,324.0,1620,5
2009,0,22046,Geoff Ogilvy,324.0,1296,4
2009,0,6539,Rick Price,324.0,972,3
2009,0,10860,Justin Leonard,327.6,1638,5
2009,0,10733,Kent Jones,328.5,1314,4
2009,0,1132,Mark Brooks,330.0,990,3
2009,0,27141,J.B. Holmes,333.0,1332,4
2009,0,1577,Lee Janzen,333.0,1332,4
2009,0,26289,Boo Weekley,346.5,1386,4
2009,0,1035,Tommy Armour III,348.0,1044,3
2009,0,6251,Chris DiMarco,349.2,1746,5
2009,0,25190,Jeff Quinney,351.0,1404,4
2009,0,8931,Glen Day,355.5,1422,4
2009,0,12602,Dean Wilson,364.5,1458,4
2009,0,20472,Alex Cejka,369.0,1476,4
2009,0,23108,Matt Kuchar,369.0,1476,4
2009,0,22961,David Mathis,369.0,1476,4
2009,0,21753,Brian Davis,370.8,1854,5
2009,0,22621,Ben Curtis,372.0,1116,3
2009,0,20634,Peter Lonard,387.0,1548,4
2009,0,26596,Ryan Moore,400.5,1602,4
2009,0,24781,Hunter Mahan,414.0,1656,4
2009,0,23048,Eric Axley,426.0,1278,3
2009,0,24449,Parker McLachlin,426.0,1278,3
2009,0,1948,Tim Petrovic,436.5,1746,4
2009,0,27466,Spencer Levin,450.0,1350,3
2009,0,23718,Nathan Green,468.0,1872,4
2009,0,1724,Jeff Maggert,474.0,1422,3
2009,0,31323,Gary Woodland,477.0,954,2
2009,0,20848,Ángel Cabrera,486.0,972,2
2009,0,7223,Brian Bateman,495.0,990,2
2009,0,24138,Ian Poulter,504.0,1008,2
2009,0,21350,Ryuji Imada,510.0,1530,3
2009,0,1142,Bart Bryant,522.0,1044,2
2009,0,1329,Brad Faxon,531.0,1062,2
2009,0,6621,Joe Durant,558.0,1116,2
2009,0,24503,Jeff Klauk,582.0,1746,3
2009,0,21961,Charles Howell III,594.0,1782,3
2009,0,24912,Will MacKenzie,621.0,1242,2
2009,0,1161,Mark Calcavecchia,648.0,1296,2
2009,0,23983,Luke Donald,684.0,1368,2
2009,0,26668,Marc Turnesa,693.0,1386,2
2009,0,20098,Stuart Appleby,702.0,1404,2
2009,0,12705,Cliff Kresge,702.0,1404,2
2009,0,26420,Richard Johnson,765.0,1530,2
2009,0,23638,Brendon de Jonge,810.0,1620,2
2009,0,25900,Lucas Glover,837.0,1674,2
2009,0,8845,Scott Sterling,918.0,918,1
2009,0,1677,Tom Lehman,990.0,990,1
2009,0,10117,Bob Heintz,1062.0,1062,1
2009,0,24357,K.J. Choi,1152.0,1152,1
2009,0,19846,Brian Gay,1728.0,1728,1
2008,0,12510,Chad Campbell,105.8,1692,16
2008,0,24912,Will MacKenzie,111.6,1116,10
2008,0,20378,Mathias Grönberg,111.9,1566,14
2008,0,20663,Brenden Pappas,118.8,1188,10
2008,0,12309,Bob Sowards,122.0,1098,9
2008,0,24361,Pat Perez,127.4,1656,13
2008,0,20229,Stewart Cink,132.5,1458,11
2008,0,23349,Charles Warren,142.2,1422,10
2008,0,26300,Matt Jones,142.5,1710,12
2008,0,27095,Nick Watney,144.0,1728,12
2008,0,29718,Anthony Kim,145.8,1458,10
2008,0,24140,Sean O'Hair,145.8,1458,10
2008,0,27963,Chris Stroud,145.8,1458,10
2008,0,2002,John Riegger,146.0,1314,9
2008,0,1161,Mark Calcavecchia,148.5,1188,8
2008,0,20574,Mathew Goggin,148.9,1638,11
2008,0,20850,Daniel Chopra,149.4,1494,10
2008,0,30925,Dustin Johnson,150.5,1656,11
2008,0,1226,Fred Couples,154.3,1080,7
2008,0,26500,Alejandro Cañizares,156.0,936,6
2008,0,27214,Kevin Streelman,157.8,2052,13
2008,0,24449,Parker McLachlin,158.4,1584,10
2008,0,20160,Charlie Wi,158.7,1746,11
2008,0,27936,Martin Laird,160.4,1764,11
2008,0,28089,Jason Day,162.0,1458,9
2008,0,26679,Kevin Stadler,162.0,1620,10
2008,0,6197,Michael Allen,163.8,1638,10
2008,0,22913,John Rollins,169.2,1692,10
2008,0,28780,Nicholas Thompson,169.5,2034,12
2008,0,7457,Steve Flesch,171.0,1710,10
2008,0,23157,Richard Johnson,173.3,1386,8
2008,0,21633,Steve Allan,174.0,1044,6
2008,0,25396,Kevin Na,174.6,1746,10
2008,0,1706,Davis Love III,175.5,1404,8
2008,0,24502,Adam Scott,176.4,882,5
2008,0,24663,Y.E. Yang,178.0,1602,9
2008,0,30750,Tommy Gainey,180.0,1080,6
2008,0,7749,Brett Quigley,180.0,1440,8
2008,0,20433,Mark Hensby,182.6,1278,7
2008,0,1941,Tom Pernice Jr.,187.2,1872,10
2008,0,22371,Aaron Baddeley,187.7,1314,7
2008,0,25632,Jimmy Walker,187.7,1314,7
2008,0,22892,Jason Gore,188.0,1692,9
2008,0,27649,Brandt Snedeker,189.0,1512,8
2008,0,1707,Steve Lowery,190.3,1332,7
2008,0,11032,Frank Lickliter II,192.6,1926,10
2008,0,24490,George McNeill,194.0,1746,9
2008,0,19913,Ron Whittaker,194.4,972,5
2008,0,27933,John Merrick,196.0,1764,9
2008,0,23108,Matt Kuchar,198.0,1584,8
2008,0,23497,Tag Ridings,198.0,1584,8
2008,0,27561,Nick Flanagan,200.3,1602,8
2008,0,27770,Camilo Villegas,200.6,1404,7
2008,0,23614,Rich Beem,202.5,1620,8
2008,0,23048,Eric Axley,203.4,2034,10
2008,0,10733,Kent Jones,204.0,1224,6
2008,0,10875,Todd Demsey,205.7,1440,7
2008,0,20572,Rod Pampling,205.7,1440,7
2008,0,6621,Joe Durant,207.0,1656,8
2008,0,20157,Retief Goosen,208.8,1044,5
2008,0,23788,D.J. Trahan,211.5,1692,8
2008,0,6527,Steve Stricker,216.0,1296,6
2008,0,25804,Bubba Watson,218.3,1746,8
2008,0,24925,Jonathan Byrd,218.6,1530,7
2008,0,27141,J.B. Holmes,218.6,1530,7
2008,0,24781,Hunter Mahan,218.6,1530,7
2008,0,12823,Carlos Franco,219.0,1314,6
2008,0,25345,Carl Pettersson,220.0,1980,9
2008,0,24924,Bill Haas,222.8,1782,8
2008,0,21961,Charles Howell III,222.8,1782,8
2008,0,23778,Brad Adamonis,223.7,1566,7
