YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
2022,0,34046,Jordan Spieth,67.42,898,1332,-0.31
2022,0,40162,Justin Lower,67.36,873,1296,-0.29
2022,0,53165,Doc Redman,67.3,957,1422,-0.26
2022,0,32662,Michael Gligic,67.29,860,1278,-0.28
2022,0,29535,Brice Garnett,67.17,931,1386,-0.25
2022,0,29478,Kevin Kisner,67.17,798,1188,-0.28
2022,0,35449,Adam Long,67.17,1064,1584,-0.27
2022,0,52372,Cameron Champ,67.16,677,1008,-0.27
2022,0,29289,S.Y. Noh,67.11,761,1134,-0.29
2022,0,27644,Brian Harman,67.09,1099,1638,-0.27
2022,0,39324,J.J. Spaun,67.02,1146,1710,-0.29
2022,0,32816,Satoshi Kodaira,66.99,615,918,-0.29
2022,0,46717,Viktor Hovland,66.98,844,1260,-0.34
2022,0,47995,Davis Riley,66.96,1133,1692,-0.32
2022,0,48699,Callum Tarren,66.91,831,1242,-0.28
2022,0,45526,Abraham Ancer,66.86,698,1044,-0.3
2022,0,40098,Matt Fitzpatrick,66.83,842,1260,-0.27
2022,0,34174,John Huh,66.82,890,1332,-0.3
2022,0,27095,Nick Watney,66.81,914,1368,-0.23
2022,0,46442,Maverick McNealy,66.79,1058,1584,-0.33
2022,0,22056,Cameron Percy,66.79,529,792,-0.3
2022,0,23320,Ryan Palmer,66.75,805,1206,-0.26
2022,0,34264,Hudson Swafford,66.75,769,1152,-0.31
2022,0,46601,Trey Mullinax,66.73,985,1476,-0.32
2022,0,49771,J.T. Poston,66.73,1057,1584,-0.28
2022,0,54783,Dylan Wu,66.58,803,1206,-0.25
2022,0,23325,Vaughn Taylor,66.56,635,954,-0.27
2022,0,34256,Andrew Putnam,66.55,1126,1692,-0.26
2022,0,49960,Sepp Straka,66.55,1174,1764,-0.25
2022,0,26476,Chez Reavie,66.54,1018,1530,-0.25
2022,0,29908,C.T. Pan,66.53,982,1476,-0.27
2022,0,37189,Harold Varner III,66.51,826,1242,-0.3
2022,0,27214,Kevin Streelman,66.48,1053,1584,-0.26
2022,0,52375,Doug Ghim,66.47,1005,1512,-0.24
2022,0,48822,Sebastián Muñoz,66.47,993,1494,-0.28
2022,0,51634,Sahith Theegala,66.47,1352,2034,-0.29
2022,0,32366,Kevin Chappell,66.46,658,990,-0.29
2022,0,26851,Marc Leishman,66.36,860,1296,-0.31
2022,0,47856,Seth Reeves,66.33,800,1206,-0.3
2022,0,35532,Tom Hoge,66.32,1146,1728,-0.29
2022,0,27649,Brandt Snedeker,66.2,703,1062,-0.24
2022,0,33141,Keegan Bradley,66.18,953,1440,-0.29
2022,0,24925,Jonathan Byrd,66.18,679,1026,-0.26
2022,0,30926,Chris Kirk,66.14,1000,1512,-0.27
2022,0,31323,Gary Woodland,66.1,821,1242,-0.25
2022,0,45522,Christiaan Bezuidenhout,66.04,951,1440,-0.27
2022,0,27974,Sung Kang,66.04,951,1440,-0.27
2022,0,39953,Chase Seiffert,66.01,606,918,-0.24
2022,0,39977,Max Homa,65.99,974,1476,-0.31
2022,0,48887,Matt Wallace,65.97,665,1008,-0.26
2022,0,49298,Kramer Hickok,65.93,1080,1638,-0.26
2022,0,47983,Chad Ramey,65.91,866,1314,-0.28
2022,0,32791,K.H. Lee,65.82,1161,1764,-0.29
2022,0,32448,James Hahn,65.81,841,1278,-0.28
2022,0,48117,Kurt Kitayama,65.79,829,1260,-0.3
2022,0,27349,Alex Noren,65.71,757,1152,-0.28
2022,0,30911,Tommy Fleetwood,65.67,662,1008,-0.29
2022,0,37275,Sam Ryder,65.66,1040,1584,-0.29
2022,0,49766,Hank Lebioda,65.63,945,1440,-0.26
2022,0,27770,Camilo Villegas,65.62,815,1242,-0.27
2022,0,37455,Si Woo Kim,65.59,1157,1764,-0.29
2022,0,26300,Matt Jones,65.57,720,1098,-0.29
2022,0,32757,Patton Kizzire,65.56,1062,1620,-0.29
2022,0,37212,Paul Barjon,65.49,837,1278,-0.29
2022,0,35310,Lanto Griffin,65.46,919,1404,-0.3
2022,0,33490,Bo Hoag,65.42,577,882,-0.25
2022,0,30692,Scott Stallings,65.39,1130,1728,-0.31
2022,0,29974,Branden Grace,65.38,612,936,-0.25
2022,0,34563,Chesson Hadley,65.35,941,1440,-0.28
2022,0,47993,Denny McCarthy,65.33,1176,1800,-0.28
2022,0,45157,Cam Davis,65.31,964,1476,-0.32
2022,0,30944,Jason Kokrak,65.3,717,1098,-0.29
2022,0,51766,Wyndham Clark,65.23,1139,1746,-0.29
2022,0,12716,Charley Hoffman,65.22,810,1242,-0.28
2022,0,25493,Nick Taylor,65.21,1033,1584,-0.25
2022,0,23983,Luke Donald,65.17,786,1206,-0.27
2022,0,51997,Andrew Novak,65.06,890,1368,-0.26
2022,0,40006,Erik van Rooyen,65.05,562,864,-0.28
2022,0,30927,Brendon Todd,64.99,971,1494,-0.28
2022,0,31560,Brian Stuard,64.98,1041,1602,-0.24
2022,0,22405,Justin Rose,64.92,631,972,-0.31
2022,0,57366,Cameron Young,64.91,958,1476,-0.34
2022,0,31420,Anirban Lahiri,64.89,841,1296,-0.28
2022,0,32333,Kevin Tway,64.79,898,1386,-0.26
2022,0,28089,Jason Day,64.72,664,1026,-0.31
2022,0,24924,Bill Haas,64.69,1048,1620,-0.24
2022,0,35110,Brett Drewitt,64.66,675,1044,-0.23
2022,0,29970,Dylan Frittelli,64.64,1082,1674,-0.27
2022,0,29221,Webb Simpson,64.6,686,1062,-0.3
2022,0,24024,Zach Johnson,64.58,744,1152,-0.27
2022,0,32139,Danny Willett,64.52,720,1116,-0.25
2022,0,47347,Adam Schenk,64.44,1044,1620,-0.26
2022,0,34431,Robert Streb,64.32,961,1494,-0.26
2022,0,34466,Peter Malnati,64.29,1192,1854,-0.31
2022,0,24361,Pat Perez,64.25,717,1116,-0.28
2022,0,25686,Jason Dufner,64.11,577,900,-0.24
2022,0,32150,Michael Thompson,64.09,969,1512,-0.3
2022,0,34363,Tyrrell Hatton,64.06,738,1152,-0.31
2022,0,27139,David Skinns,64.06,761,1188,-0.3
2022,0,46435,Austin Cook,64.01,795,1242,-0.27
2022,0,30978,Kiradech Aphibarnrat,63.94,610,954,-0.29
2022,0,23621,Rory Sabbatini,63.94,633,990,-0.31
2022,0,23108,Matt Kuchar,63.93,817,1278,-0.28
2022,0,28114,Dawie van der Walt,63.8,712,1116,-0.25
2022,0,54421,Garrick Higgo,63.79,666,1044,-0.27
2022,0,51894,Vince Whaley,63.79,976,1530,-0.34
2022,0,51950,Max McGreevy,63.58,824,1296,-0.28
2022,0,33486,Roger Sloan,63.55,835,1314,-0.28
2022,0,35617,Martin Trainer,63.53,892,1404,-0.29
2022,0,35461,Beau Hossler,63.49,800,1260,-0.28
2022,0,36799,Stephan Jaeger,63.46,971,1530,-0.3
2022,0,35879,Kelly Kraft,63.45,788,1242,-0.29
2022,0,25198,Francesco Molinari,63.42,605,954,-0.27
2022,0,33667,Carlos Ortiz,63.39,696,1098,-0.31
2022,0,32640,Troy Merritt,63.31,1037,1638,-0.3
2022,0,36852,Jim Knous,63.18,580,918,-0.28
2022,0,36689,Brooks Koepka,63.16,523,828,-0.31
2022,0,10381,Curtis Thompson,63.11,727,1152,-0.27
2022,0,35506,Mackenzie Hughes,62.8,927,1476,-0.28
2022,0,47128,Richy Werenski,62.79,712,1134,-0.29
2022,0,34360,Patrick Reed,62.78,791,1260,-0.28
2022,0,25818,Scott Piercy,62.63,868,1386,-0.3
2022,0,46550,Brandon Hagy,62.54,878,1404,-0.29
2022,0,24138,Ian Poulter,62.25,493,792,-0.27
2022,0,32102,Rickie Fowler,62.21,795,1278,-0.28
2022,0,56278,Matthew Wolff,62.17,526,846,-0.31
2022,0,29926,Danny Lee,61.86,579,936,-0.32
2022,0,33597,Harry Higgs,61.39,884,1440,-0.26
2022,0,48084,Wesley Bryan,61.0,538,882,-0.28
2022,0,39436,Joshua Creel,60.4,511,846,-0.25
2022,0,27895,Jonas Blixt,58.78,529,900,-0.28
2022,0,39058,Lucas Herbert,57.82,562,972,-0.33
2021,0,22056,Cameron Percy,72.58,1006,1386,-0.25
2021,0,46970,Jon Rahm,71.93,997,1386,-0.34
2021,0,31646,Emiliano Grillo,71.47,1235,1728,-0.29
2021,0,36871,Matthew NeSmith,71.09,1126,1584,-0.25
2021,0,48045,Michael Gellerman,70.8,599,846,-0.22
2021,0,50525,Collin Morikawa,70.8,994,1404,-0.31
2021,0,40026,Daniel Berger,70.5,1066,1512,-0.31
2021,0,33122,Russell Knox,70.41,1166,1656,-0.25
2021,0,49964,Aaron Wise,70.35,1013,1440,-0.27
2021,0,35450,Patrick Cantlay,70.16,985,1404,-0.3
2021,0,21209,Sergio Garcia,70.05,933,1332,-0.29
2021,0,33141,Keegan Bradley,69.96,1083,1548,-0.27
2021,0,39997,Corey Conners,69.93,1309,1872,-0.3
2021,0,30110,Kyle Stanley,69.88,1132,1620,-0.24
2021,0,33490,Bo Hoag,69.67,1091,1566,-0.25
2021,0,52375,Doug Ghim,69.64,1078,1548,-0.28
2021,0,47483,Will Zalatoris,69.54,1089,1566,-0.28
2021,0,20229,Stewart Cink,69.44,1125,1620,-0.28
2021,0,34098,Russell Henley,69.44,1050,1512,-0.27
2021,0,27936,Martin Laird,69.44,1000,1440,-0.24
2021,0,29221,Webb Simpson,69.37,924,1332,-0.32
2021,0,45526,Abraham Ancer,69.27,1222,1764,-0.3
2021,0,27214,Kevin Streelman,69.21,1196,1728,-0.29
2021,0,30944,Jason Kokrak,69.19,1096,1584,-0.32
2021,0,30163,Henrik Norlander,69.18,1046,1512,-0.23
2021,0,49766,Hank Lebioda,69.14,896,1296,-0.27
2021,0,39971,Sungjae Im,69.08,1517,2196,-0.31
2021,0,34255,Joseph Bramlett,68.87,967,1404,-0.26
2021,0,25364,Paul Casey,68.83,892,1296,-0.28
2021,0,32448,James Hahn,68.81,867,1260,-0.29
2021,0,27064,Jhonattan Vegas,68.81,1090,1584,-0.29
2021,0,33486,Roger Sloan,68.77,1015,1476,-0.27
2021,0,48081,Xander Schauffele,68.64,939,1368,-0.34
2021,0,46717,Viktor Hovland,68.61,1025,1494,-0.31
2021,0,45486,Joaquin Niemann,68.57,1259,1836,-0.31
2021,0,27129,Luke List,68.41,1096,1602,-0.29
2021,0,29268,Bronson Burgoon,68.36,886,1296,-0.25
2021,0,30926,Chris Kirk,68.35,1058,1548,-0.28
2021,0,33204,Shane Lowry,68.35,935,1368,-0.27
2021,0,28252,Seamus Power,68.2,712,1044,-0.29
2021,0,30692,Scott Stallings,68.2,933,1368,-0.25
2021,0,33120,Mark Anderson,68.15,687,1008,-0.25
2021,0,29535,Brice Garnett,68.12,1128,1656,-0.26
2021,0,37275,Sam Ryder,68.09,1054,1548,-0.27
2021,0,46046,Scottie Scheffler,68.08,1201,1764,-0.33
2021,0,49298,Kramer Hickok,68.04,845,1242,-0.25
2021,0,36689,Brooks Koepka,68.01,808,1188,-0.32
2021,0,24140,Sean O'Hair,67.97,624,918,-0.22
2021,0,25804,Bubba Watson,67.95,844,1242,-0.25
2021,0,34264,Hudson Swafford,67.89,1002,1476,-0.29
2021,0,12716,Charley Hoffman,67.85,1209,1782,-0.31
2021,0,47504,Sam Burns,67.79,1025,1512,-0.35
2021,0,33448,Justin Thomas,67.79,1025,1512,-0.35
2021,0,37189,Harold Varner III,67.78,1098,1620,-0.28
2021,0,32757,Patton Kizzire,67.76,1244,1836,-0.33
2021,0,28420,Ryan Brehm,67.72,707,1044,-0.26
2021,0,26329,Louis Oosthuizen,67.64,901,1332,-0.31
2021,0,33419,Cameron Tringale,67.63,1120,1656,-0.31
2021,0,47347,Adam Schenk,67.37,1237,1836,-0.27
2021,0,56762,Will Gordon,67.36,1067,1584,-0.29
2021,0,39324,J.J. Spaun,67.36,873,1296,-0.23
2021,0,21961,Charles Howell III,67.22,847,1260,-0.24
2021,0,47959,Bryson DeChambeau,67.15,967,1440,-0.37
2021,0,26476,Chez Reavie,67.13,1015,1512,-0.24
2021,0,32333,Kevin Tway,67.11,749,1116,-0.28
2021,0,29725,Tony Finau,67.1,1087,1620,-0.32
2021,0,36699,Patrick Rodgers,67.1,1232,1836,-0.28
2021,0,23983,Luke Donald,67.06,676,1008,-0.22
2021,0,32839,Hideki Matsuyama,67.03,1122,1674,-0.31
2021,0,33667,Carlos Ortiz,67.03,1110,1656,-0.31
2021,0,19803,Ryan Armour,67.02,941,1404,-0.29
2021,0,27330,Josh Teater,66.9,578,864,-0.29
2021,0,24024,Zach Johnson,66.87,1011,1512,-0.27
2021,0,26331,Charl Schwartzel,66.86,1035,1548,-0.27
2021,0,49960,Sepp Straka,66.84,1155,1728,-0.3
2021,0,39953,Chase Seiffert,66.74,937,1404,-0.27
2021,0,25900,Lucas Glover,66.72,1153,1728,-0.27
2021,0,31560,Brian Stuard,66.72,1249,1872,-0.27
2021,0,28089,Jason Day,66.67,780,1170,-0.27
2021,0,31557,Jim Herman,66.67,792,1188,-0.24
2021,0,30925,Dustin Johnson,66.67,864,1296,-0.34
2021,0,33413,Ben Martin,66.67,600,900,-0.27
2021,0,48822,Sebastián Muñoz,66.67,1224,1836,-0.3
2021,0,32662,Michael Gligic,66.53,958,1440,-0.25
2021,0,46442,Maverick McNealy,66.52,934,1404,-0.3
2021,0,29420,Billy Horschel,66.47,1029,1548,-0.29
2021,0,26758,David Hearn,66.32,764,1152,-0.25
2021,0,24361,Pat Perez,66.26,1145,1728,-0.28
2021,0,48119,Ben Taylor,66.22,596,900,-0.26
2021,0,34256,Andrew Putnam,66.1,1059,1602,-0.26
2021,0,52372,Cameron Champ,66.0,891,1350,-0.3
2021,0,25686,Jason Dufner,65.96,1021,1548,-0.24
2021,0,22405,Justin Rose,65.95,641,972,-0.3
2021,0,53165,Doc Redman,65.86,901,1368,-0.25
2021,0,29908,C.T. Pan,65.83,948,1440,-0.26
2021,0,46402,Talor Gooch,65.8,1066,1620,-0.29
2021,0,24924,Bill Haas,65.78,521,792,-0.24
2021,0,37455,Si Woo Kim,65.78,1113,1692,-0.3
2021,0,28237,Rory McIlroy,65.77,876,1332,-0.34
2021,0,34099,Harris English,65.76,1089,1656,-0.34
2021,0,33404,Chris Baker,65.74,639,972,-0.22
2021,0,26300,Matt Jones,65.74,1207,1836,-0.28
2021,0,26851,Marc Leishman,65.72,899,1368,-0.28
2021,0,35891,Cameron Smith,65.72,970,1476,-0.37
2021,0,25493,Nick Taylor,65.62,1063,1620,-0.29
2021,0,25818,Scott Piercy,65.61,933,1422,-0.27
2021,0,27770,Camilo Villegas,65.58,909,1386,-0.27
2021,0,23788,D.J. Trahan,65.57,779,1188,-0.24
2021,0,35104,Tom Lewis,65.56,944,1440,-0.24
2021,0,23320,Ryan Palmer,65.54,873,1332,-0.32
2021,0,32150,Michael Thompson,65.54,873,1332,-0.26
2021,0,34174,John Huh,65.52,684,1044,-0.24
2021,0,28775,Nate Lashley,65.5,896,1368,-0.25
2021,0,23108,Matt Kuchar,65.49,778,1188,-0.29
2021,0,29518,Brendan Steele,65.42,895,1368,-0.27
2021,0,35230,Nelson Ledesma,65.39,565,864,-0.27
2021,0,24502,Adam Scott,65.35,847,1296,-0.32
2021,0,35461,Beau Hossler,65.34,1035,1584,-0.28
2021,0,27095,Nick Watney,65.33,635,972,-0.21
2021,0,45157,Cam Davis,65.31,1105,1692,-0.34
2021,0,34076,Joel Dahmen,65.24,963,1476,-0.29
2021,0,32816,Satoshi Kodaira,65.2,892,1368,-0.27
2021,0,51894,Vince Whaley,65.14,938,1440,-0.28
2021,0,35310,Lanto Griffin,65.12,1055,1620,-0.29
2021,0,23623,Bo Van Pelt,65.05,843,1296,-0.25
2021,0,36801,Mark Hubbard,64.99,1123,1728,-0.29
2021,0,29478,Kevin Kisner,64.96,912,1404,-0.29
2021,0,56278,Matthew Wolff,64.95,643,990,-0.32
2021,0,30927,Brendon Todd,64.86,1004,1548,-0.29
2021,0,23621,Rory Sabbatini,64.81,875,1350,-0.3
2021,0,29926,Danny Lee,64.78,688,1062,-0.26
2021,0,20396,Lee Westwood,64.78,723,1116,-0.26
2021,0,40042,Tyler McCumber,64.71,792,1224,-0.26
2021,0,23325,Vaughn Taylor,64.67,908,1404,-0.27
2021,0,29479,Scott Brown,64.65,931,1440,-0.28
2021,0,32640,Troy Merritt,64.63,1140,1764,-0.26
2021,0,31420,Anirban Lahiri,64.62,791,1224,-0.33
2021,0,39546,Keith Mitchell,64.62,977,1512,-0.29
2021,0,34563,Chesson Hadley,64.58,837,1296,-0.28
2021,0,34046,Jordan Spieth,64.58,1023,1584,-0.35
2021,0,34431,Robert Streb,64.57,953,1476,-0.27
2021,0,46435,Austin Cook,64.51,836,1296,-0.26
2021,0,27649,Brandt Snedeker,64.48,975,1512,-0.3
2021,0,29974,Branden Grace,64.47,940,1458,-0.3
2021,0,30911,Tommy Fleetwood,64.44,696,1080,-0.26
2021,0,35506,Mackenzie Hughes,64.44,1044,1620,-0.29
2021,0,40098,Matt Fitzpatrick,64.39,765,1188,-0.31
2021,0,40006,Erik van Rooyen,64.38,846,1314,-0.31
2021,0,27644,Brian Harman,64.33,1158,1800,-0.32
2021,0,45609,Tyler Duncan,64.26,1041,1620,-0.24
2021,0,32791,K.H. Lee,64.26,1226,1908,-0.29
2021,0,25396,Kevin Na,64.11,1004,1566,-0.31
2021,0,29970,Dylan Frittelli,64.04,830,1296,-0.25
2021,0,47993,Denny McCarthy,64.01,1083,1692,-0.28
2021,0,22371,Aaron Baddeley,63.99,622,972,-0.29
2021,0,32102,Rickie Fowler,63.96,898,1404,-0.28
2021,0,48887,Matt Wallace,63.94,610,954,-0.27
2021,0,34363,Tyrrell Hatton,63.89,644,1008,-0.32
2021,0,39977,Max Homa,63.89,989,1548,-0.32
2021,0,33410,Andrew Landry,63.89,759,1188,-0.27
2021,0,47128,Richy Werenski,63.82,988,1548,-0.29
2021,0,27942,Rob Oppenheim,63.81,850,1332,-0.29
2021,0,33597,Harry Higgs,63.68,917,1440,-0.34
2021,0,32070,Rafael Campos,63.52,686,1080,-0.27
2021,0,51766,Wyndham Clark,63.39,890,1404,-0.29
2021,0,33948,Byeong Hun An,63.29,957,1512,-0.25
2021,0,27349,Alex Noren,63.21,933,1476,-0.31
2021,0,35449,Adam Long,63.03,953,1512,-0.29
2021,0,46550,Brandon Hagy,62.99,839,1332,-0.28
2021,0,1810,Phil Mickelson,62.99,839,1332,-0.27
2021,0,31323,Gary Woodland,62.94,793,1260,-0.3
2021,0,24357,K.J. Choi,62.82,588,936,-0.22
2021,0,34466,Peter Malnati,62.78,904,1440,-0.31
2021,0,27554,Scott Harrington,62.73,892,1422,-0.26
2021,0,26499,Rafa Cabrera Bello,62.69,835,1332,-0.26
2021,0,35532,Tom Hoge,62.62,1082,1728,-0.31
2021,0,34213,Grayson Murray,62.59,552,882,-0.25
2021,0,32618,Rhein Gibson,62.5,630,1008,-0.27
2021,0,27556,Ted Potter Jr.,62.5,765,1224,-0.27
2021,0,33399,Adam Hadwin,62.44,989,1584,-0.28
2021,0,32254,Xinjun Zhang,62.34,763,1224,-0.26
2021,0,28679,Fabián Gómez,62.24,605,972,-0.24
2021,0,49771,J.T. Poston,62.24,941,1512,-0.31
2021,0,34360,Patrick Reed,62.11,872,1404,-0.35
2021,0,27974,Sung Kang,62.02,960,1548,-0.25
2021,0,35658,Kris Ventura,61.98,781,1260,-0.29
2021,0,46441,Robby Shelton,61.18,881,1440,-0.26
2021,0,39975,Michael Kim,61.11,759,1242,-0.23
2021,0,34314,Sebastian Cappelen,60.91,592,972,-0.27
2021,0,24138,Ian Poulter,60.88,789,1296,-0.29
2021,0,19846,Brian Gay,60.71,765,1260,-0.26
2021,0,32139,Danny Willett,60.64,513,846,-0.28
2021,0,27141,J.B. Holmes,60.3,521,864,-0.28
2021,0,25632,Jimmy Walker,57.96,772,1332,-0.27
2021,0,24781,Hunter Mahan,57.5,590,1026,-0.27
2021,0,35617,Martin Trainer,55.46,589,1062,-0.27
2020,0,10809,Jim Furyk,74.22,521,702,-0.22
2020,0,30110,Kyle Stanley,72.54,692,954,-0.25
2020,0,49964,Aaron Wise,72.1,584,810,-0.24
2020,0,56762,Will Gordon,71.7,413,576,-0.27
2020,0,34098,Russell Henley,71.69,813,1134,-0.25
2020,1,39997,Corey Conners,71.55,953,1332,-0.25
2020,1,31646,Emiliano Grillo,71.54,837,1170,-0.26
2020,1,27330,Josh Teater,71.54,528,738,-0.29
2020,1,34099,Harris English,70.91,970,1368,-0.29
2020,1,48081,Xander Schauffele,70.87,893,1260,-0.31
2020,-5,29221,Webb Simpson,70.83,663,936,-0.36
2020,0,53165,Doc Redman,70.8,1045,1476,-0.29
2020,0,30163,Henrik Norlander,70.65,941,1332,-0.28
2020,0,25364,Paul Casey,70.63,712,1008,-0.27
2020,0,37189,Harold Varner III,70.57,940,1332,-0.28
2020,0,27936,Martin Laird,70.51,495,702,-0.24
2020,0,24361,Pat Perez,70.51,698,990,-0.27
2020,0,46970,Jon Rahm,70.31,734,1044,-0.33
2020,0,27064,Jhonattan Vegas,70.22,632,900,-0.28
2020,0,34563,Chesson Hadley,70.21,733,1044,-0.3
2020,0,27095,Nick Watney,70.2,556,792,-0.28
2020,0,36871,Matthew NeSmith,70.18,859,1224,-0.27
2020,0,33122,Russell Knox,70.11,795,1134,-0.25
2020,0,33404,Chris Baker,70.07,618,882,-0.24
2020,0,34255,Joseph Bramlett,70.02,668,954,-0.25
2020,0,33490,Bo Hoag,69.98,844,1206,-0.25
2020,2,29535,Brice Garnett,69.92,730,1044,-0.27
2020,3,33419,Cameron Tringale,69.66,790,1134,-0.27
2020,3,30692,Scott Stallings,69.65,840,1206,-0.3
2020,3,22056,Cameron Percy,69.63,564,810,-0.26
2020,9,33448,Justin Thomas,69.61,827,1188,-0.34
2020,2,52375,Doug Ghim,69.58,501,720,-0.23
2020,2,27129,Luke List,69.48,863,1242,-0.27
2020,2,24924,Bill Haas,69.44,550,792,-0.22
2020,2,32448,James Hahn,69.44,450,648,-0.27
2020,2,33204,Shane Lowry,69.44,550,792,-0.24
2020,2,28252,Seamus Power,69.44,400,576,-0.32
2020,3,34363,Tyrrell Hatton,69.31,524,756,-0.33
2020,-13,45486,Joaquin Niemann,69.3,948,1368,-0.28
2020,2,30925,Dustin Johnson,69.27,611,882,-0.35
2020,2,45157,Cam Davis,69.25,723,1044,-0.29
2020,4,47347,Adam Schenk,69.07,920,1332,-0.27
2020,6,46046,Scottie Scheffler,69.04,1019,1476,-0.32
2020,0,50525,Collin Morikawa,69.03,994,1440,-0.31
2020,2,27556,Ted Potter Jr.,68.94,546,792,-0.24
2020,2,48119,Ben Taylor,68.92,521,756,-0.24
2020,-2,29725,Tony Finau,68.83,892,1296,-0.31
2020,2,28420,Ryan Brehm,68.78,619,900,-0.27
2020,2,21961,Charles Howell III,68.76,854,1242,-0.28
2020,2,25900,Lucas Glover,68.74,829,1206,-0.27
2020,3,30944,Jason Kokrak,68.64,766,1116,-0.25
2020,4,26596,Ryan Moore,68.56,543,792,-0.28
2020,0,32839,Hideki Matsuyama,68.54,913,1332,-0.3
2020,17,46717,Viktor Hovland,68.47,912,1332,-0.32
2020,0,47959,Bryson DeChambeau,68.46,764,1116,-0.34
2020,1,29974,Branden Grace,68.43,505,738,-0.26
2020,1,35450,Patrick Cantlay,68.36,566,828,-0.32
2020,1,12716,Charley Hoffman,68.36,726,1062,-0.32
2020,1,33449,Zack Sucher,68.36,443,648,-0.26
2020,1,21209,Sergio Garcia,68.31,541,792,-0.26
2020,1,33399,Adam Hadwin,68.29,799,1170,-0.27
2020,1,48045,Michael Gellerman,68.25,516,756,-0.26
2020,1,46435,Austin Cook,68.24,737,1080,-0.26
2020,1,23788,D.J. Trahan,68.2,577,846,-0.26
2020,1,31323,Gary Woodland,68.19,761,1116,-0.31
2020,2,29518,Brendan Steele,68.14,785,1152,-0.29
2020,2,24502,Adam Scott,68.13,466,684,-0.31
2020,2,39953,Chase Seiffert,68.11,662,972,-0.28
2020,2,31420,Anirban Lahiri,68.1,429,630,-0.28
2020,3,24024,Zach Johnson,68.03,747,1098,-0.28
2020,3,20229,Stewart Cink,67.97,624,918,-0.27
2020,3,29484,Peter Uihlein,67.96,526,774,-0.3
2020,3,35732,Wes Roach,67.92,489,720,-0.27
2020,3,19803,Ryan Armour,67.91,709,1044,-0.28
2020,3,25686,Jason Dufner,67.83,757,1116,-0.22
2020,-9,28237,Rory McIlroy,67.78,732,1080,-0.33
2020,2,35449,Adam Long,67.74,1073,1584,-0.29
2020,2,52372,Cameron Champ,67.7,853,1260,-0.29
2020,1,49766,Hank Lebioda,67.68,670,990,-0.26
2020,1,25804,Bubba Watson,67.68,804,1188,-0.28
2020,2,27214,Kevin Streelman,67.66,889,1314,-0.28
2020,2,46550,Brandon Hagy,67.63,560,828,-0.28
2020,2,45609,Tyler Duncan,67.54,1009,1494,-0.27
2020,3,47993,Denny McCarthy,67.46,935,1386,-0.32
2020,3,25349,Tim Wilkinson,67.39,558,828,-0.27
2020,3,34431,Robert Streb,67.33,606,900,-0.27
2020,3,29908,C.T. Pan,67.26,678,1008,-0.22
2020,3,26476,Chez Reavie,67.24,932,1386,-0.25
2020,3,30911,Tommy Fleetwood,67.22,484,720,-0.27
2020,3,35658,Kris Ventura,67.17,532,792,-0.32
2020,3,32662,Michael Gligic,67.13,580,864,-0.26
2020,3,33413,Ben Martin,67.13,435,648,-0.27
2020,15,39971,Sungjae Im,67.08,1135,1692,-0.31
2020,2,46402,Talor Gooch,67.07,1002,1494,-0.3
2020,3,49960,Sepp Straka,66.98,844,1260,-0.27
2020,6,45526,Abraham Ancer,66.97,892,1332,-0.29
2020,3,36699,Patrick Rodgers,66.97,1097,1638,-0.3
2020,2,47504,Sam Burns,66.95,699,1044,-0.32
2020,2,25493,Nick Taylor,66.95,711,1062,-0.29
2020,-14,40026,Daniel Berger,66.93,771,1152,-0.32
2020,1,46441,Robby Shelton,66.9,855,1278,-0.27
2020,2,29268,Bronson Burgoon,66.88,638,954,-0.31
2020,2,26758,David Hearn,66.88,614,918,-0.25
2020,2,56278,Matthew Wolff,66.82,890,1332,-0.3
2020,2,36689,Brooks Koepka,66.81,481,720,-0.29
2020,3,33120,Mark Anderson,66.78,565,846,-0.23
2020,3,33667,Carlos Ortiz,66.74,865,1296,-0.29
2020,3,28679,Fabián Gómez,66.67,660,990,-0.28
2020,3,36801,Mark Hubbard,66.67,1032,1548,-0.31
2020,3,47128,Richy Werenski,66.67,672,1008,-0.3
2020,3,51894,Vince Whaley,66.67,456,684,-0.29
2020,3,32102,Rickie Fowler,66.54,527,792,-0.32
2020,3,32640,Troy Merritt,66.5,814,1224,-0.28
2020,3,21407,Arjun Atwal,66.49,371,558,-0.24
2020,4,33141,Keegan Bradley,66.42,813,1224,-0.25
2020,4,37275,Sam Ryder,66.35,836,1260,-0.28
2020,7,48822,Sebastián Muñoz,66.34,1003,1512,-0.3
2020,3,40042,Tyler McCumber,66.25,632,954,-0.26
2020,3,26300,Matt Jones,66.23,906,1368,-0.28
2020,3,49298,Kramer Hickok,66.21,584,882,-0.22
2020,-24,29420,Billy Horschel,66.17,941,1422,-0.3
2020,3,33597,Harry Higgs,66.06,987,1494,-0.28
2020,3,40098,Matt Fitzpatrick,66.05,642,972,-0.3
2020,3,32254,Xinjun Zhang,66.02,915,1386,-0.29
2020,3,39324,J.J. Spaun,66.0,689,1044,-0.28
2020,-9,23320,Ryan Palmer,65.93,807,1224,-0.3
2020,3,27649,Brandt Snedeker,65.93,629,954,-0.27
2020,2,46442,Maverick McNealy,65.86,901,1368,-0.3
2020,3,29970,Dylan Frittelli,65.79,971,1476,-0.26
