YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
2009,0,23778,Brad Adamonis,46.3,157,339,1.97
2009,0,23497,Tag Ridings,46.3,100,216,1.6
2009,0,27649,Brandt Snedeker,46.3,112,242,1.16
2009,0,2206,David Toms,46.3,132,285,1.67
2009,0,6012,Greg Kraft,46.8,87,186,2.87
2009,0,20634,Peter Lonard,46.8,153,327,2.81
2009,0,25240,D.A. Points,46.8,170,363,1.94
2009,0,27963,Chris Stroud,46.8,163,348,2.27
2009,0,28158,Steve Marino,46.9,184,392,0.11
2009,0,10425,Jay Williamson,47.0,102,217,2.84
2009,0,26668,Marc Turnesa,47.1,137,291,2.85
2009,0,22961,David Mathis,47.3,158,334,1.84
2009,0,23541,Ben Crane,47.5,161,339,1.06
2009,0,24503,Jeff Klauk,47.5,162,341,1.6
2009,0,26596,Ryan Moore,47.5,145,305,1.66
2009,0,28087,Kris Blanks,47.7,93,195,2.37
2009,0,12716,Charley Hoffman,47.7,215,451,0.84
2009,0,6004,Stephen Ames,48.0,118,246,2.37
2009,0,26679,Kevin Stadler,48.0,120,250,2.0
2009,0,24846,Ricky Barnes,48.1,126,262,1.98
2009,0,1677,Tom Lehman,48.1,65,135,2.0
2009,0,25686,Jason Dufner,48.3,160,331,1.88
2009,0,1941,Tom Pernice Jr.,48.3,174,360,1.09
2009,0,23788,D.J. Trahan,48.3,154,319,2.6
2009,0,7867,Woody Austin,48.4,164,339,1.28
2009,0,7223,Brian Bateman,48.4,133,275,3.01
2009,0,30925,Dustin Johnson,48.4,163,337,0.98
2009,0,23983,Luke Donald,48.5,150,309,1.13
2009,0,1226,Fred Couples,48.6,118,243,0.42
2009,0,23108,Matt Kuchar,48.6,157,323,0.13
2009,0,26695,Michael Letzig,48.6,219,451,2.1
2009,0,1810,Phil Mickelson,48.6,141,290,1.99
2009,0,23320,Ryan Palmer,48.6,153,315,2.22
2009,0,26951,Johnson Wagner,48.6,153,315,2.22
2009,0,31323,Gary Woodland,48.7,97,199,3.4
2009,0,12782,Tim Herron,49.0,215,439,2.14
2009,0,26289,Boo Weekley,49.0,124,253,2.02
2009,0,23718,Nathan Green,49.2,224,455,0.85
2009,0,1948,Tim Petrovic,49.2,177,360,1.69
2009,0,1706,Davis Love III,49.5,193,390,1.45
2009,0,24502,Adam Scott,49.5,106,214,1.32
2009,0,6567,Vijay Singh,49.6,125,252,0.48
2009,0,22621,Ben Curtis,49.8,111,223,0.45
2009,0,8931,Glen Day,49.8,130,261,1.92
2009,0,22913,John Rollins,49.9,175,351,2.46
2009,0,25190,Jeff Quinney,50.0,153,306,3.59
2009,0,25562,Andres Romero,50.0,113,226,0.62
2009,0,28475,Jeff Overton,50.1,232,463,1.72
2009,0,21959,Ted Purdy,50.1,199,397,1.71
2009,0,28089,Jason Day,50.2,118,235,2.03
2009,0,24361,Pat Perez,50.2,143,285,3.57
2009,0,30927,Brendon Todd,50.2,111,221,2.61
2009,0,28780,Nicholas Thompson,50.3,197,392,1.52
2009,0,20160,Charlie Wi,50.4,169,335,1.83
2009,0,21753,Brian Davis,50.6,195,385,1.49
2009,0,20098,Stuart Appleby,50.7,170,335,2.71
2009,0,24925,Jonathan Byrd,50.9,172,338,1.4
2009,0,12705,Cliff Kresge,51.0,158,310,2.03
2009,0,10860,Justin Leonard,51.0,155,304,1.81
2009,0,27060,John Mallinger,51.0,152,298,1.45
2009,0,20850,Daniel Chopra,51.1,217,425,2.17
2009,0,21350,Ryuji Imada,51.2,175,342,2.0
2009,0,6197,Michael Allen,51.3,122,238,1.56
2009,0,6539,Rick Price,51.4,90,175,3.56
2009,0,6595,Kevin Sutherland,51.5,184,357,2.34
2009,0,27095,Nick Watney,51.5,193,375,0.62
2009,0,20157,Retief Goosen,51.6,159,308,1.7
2009,0,20848,Ángel Cabrera,51.7,122,236,2.21
2009,0,24507,Jason Bohn,51.8,158,305,1.71
2009,0,23353,J.J. Henry,51.8,202,390,2.52
2009,0,21731,Freddie Jacobson,51.9,201,387,1.94
2009,0,20766,Padraig Harrington,52.1,146,280,1.64
2009,0,24924,Bill Haas,52.3,206,394,0.34
2009,0,1724,Jeff Maggert,52.5,155,295,2.65
2009,0,23048,Eric Axley,52.7,188,357,3.35
2009,0,23614,Rich Beem,52.7,138,262,1.81
2009,0,23349,Charles Warren,52.8,121,229,2.07
2009,0,20574,Mathew Goggin,52.9,138,261,2.03
2009,0,1313,Steve Elkington,53.0,132,249,2.35
2009,0,24140,Sean O'Hair,53.1,154,290,1.82
2009,0,1945,Kenny Perry,53.1,163,307,0.12
2009,0,12652,Cameron Beckman,53.2,189,355,1.8
2009,0,1577,Lee Janzen,53.2,151,284,2.58
2009,0,27466,Spencer Levin,53.3,171,321,0.88
2009,0,21949,Joe Ogilvie,53.3,220,413,0.64
2009,0,7749,Brett Quigley,53.4,203,380,1.08
2009,0,23325,Vaughn Taylor,53.5,183,342,2.3
2009,0,12602,Dean Wilson,53.5,167,312,2.46
2009,0,20070,Matt Bettencourt,53.7,240,447,2.92
2009,0,1329,Brad Faxon,53.7,145,270,3.66
2009,0,10809,Jim Furyk,53.8,136,253,1.76
2009,0,25345,Carl Pettersson,53.8,204,379,2.11
2009,0,26476,Chez Reavie,53.9,144,267,2.71
2009,0,20572,Rod Pampling,54.2,161,297,2.11
2009,0,26498,Matt Weibring,54.3,132,243,2.27
2009,0,25396,Kevin Na,54.5,199,365,1.41
2009,0,21209,Sergio Garcia,54.6,124,227,1.45
2009,0,20498,Briny Baird,54.7,164,300,2.01
2009,0,10117,Bob Heintz,54.9,117,213,1.79
2009,0,10885,Robert Allenby,55.1,136,247,0.37
2009,0,8075,Jerry Kelly,55.4,196,354,1.07
2009,0,23135,Tim Clark,55.5,117,211,1.79
2009,0,25804,Bubba Watson,55.5,182,328,1.1
2009,0,22548,Patrick Sheehan,55.7,83,149,2.41
2009,0,22892,Jason Gore,55.8,150,269,0.8
2009,0,26420,Richard Johnson,55.9,161,288,2.11
2009,0,24663,Y.E. Yang,55.9,203,363,1.58
2009,0,27683,Leif Olson,56.0,131,234,2.44
2009,0,27141,J.B. Holmes,56.4,215,381,1.86
2009,0,20645,John Senden,56.5,238,421,2.14
2009,0,1035,Tommy Armour III,56.8,129,227,2.09
2009,0,29221,Webb Simpson,57.4,253,441,1.23
2009,0,22348,Nick O'Hern,57.7,198,343,2.78
2009,0,28118,Peter Tomasulo,58.6,119,203,2.18
2009,0,6527,Steve Stricker,58.7,158,269,-0.25
2009,0,9011,David Duval,59.6,152,255,3.42
2009,0,24357,K.J. Choi,60.3,129,214,2.33
2009,0,7457,Steve Flesch,61.9,192,310,1.72
2008,0,12309,Bob Sowards,36.7,104,283,+3.37
2008,0,24449,Parker McLachlin,37.5,169,451,+1.18
2008,0,1677,Tom Lehman,37.7,69,183,+1.74
2008,0,1226,Fred Couples,38.0,116,305,+1.38
2008,0,1928,Corey Pavin,38.1,88,231,+2.73
2008,0,1766,Billy Mayfair,38.3,140,366,+1.57
2008,0,20229,Stewart Cink,39.1,153,391,+0.85
2008,0,19803,Ryan Armour,40.0,128,320,+3.52
2008,0,30750,Tommy Gainey,40.2,105,261,+4.57
2008,0,22378,Trevor Immelman,40.8,119,292,+2.18
2008,0,23621,Rory Sabbatini,40.9,131,320,+2.06
2008,0,2239,Scott Verplank,40.9,95,232,+1.89
2008,0,22371,Aaron Baddeley,41.1,137,333,+1.31
2008,0,25190,Jeff Quinney,41.2,154,374,+2.66
2008,0,27933,John Merrick,41.5,153,369,+2.09
2008,0,21805,Harrison Frazar,41.7,145,348,+0.69
2008,0,6522,Ernie Els,41.8,87,208,+2.18
2008,0,10809,Jim Furyk,41.9,129,308,+1.40
2008,0,27095,Nick Watney,42.0,193,460,+2.49
2008,0,27613,David Lutterus,42.1,115,273,+2.78
2008,0,27963,Chris Stroud,42.1,128,304,+2.34
2008,0,8537,J.P. Hayes,42.5,138,325,+2.90
2008,0,12660,Jesper Parnevik,42.5,169,398,+1.07
2008,0,20098,Stuart Appleby,42.7,166,389,+1.39
2008,0,24138,Ian Poulter,42.7,85,199,+1.06
2008,0,21961,Charles Howell III,42.9,225,525,+0.98
2008,0,21633,Steve Allan,43.0,122,284,+2.38
2008,0,27120,Troy Matteson,43.0,208,484,+1.97
2008,0,12826,Paul Claxton,43.1,88,204,+3.30
2008,0,20848,Ángel Cabrera,43.2,118,273,+1.27
2008,0,22046,Geoff Ogilvy,43.2,117,271,+2.74
2008,0,6573,Brandt Jobe,43.4,122,281,+1.56
2008,0,21878,Mark Wilson,43.4,185,426,+1.95
2008,0,1320,Bob Estes,43.5,173,398,+1.16
2008,0,23797,Brett Rumford,43.6,163,374,+2.27
2008,0,23788,D.J. Trahan,43.7,163,373,+2.02
2008,0,1941,Tom Pernice Jr.,43.8,213,486,+2.02
2008,0,20472,Alex Cejka,44.1,131,297,+1.91
2008,0,24024,Zach Johnson,44.1,112,254,+1.43
2008,0,24925,Jonathan Byrd,44.4,152,342,+2.17
2008,0,6643,Paul Goydos,44.4,122,275,+2.38
2008,0,21731,Freddie Jacobson,44.4,151,340,+1.92
2008,0,27936,Martin Laird,44.4,201,453,+2.69
2008,0,20104,Ken Duke,44.5,245,551,+1.47
2008,0,20105,Jeff Gove,44.6,75,168,+3.33
2008,0,20127,Chris Riley,44.6,82,184,+2.44
2008,0,11032,Frank Lickliter II,44.8,220,491,+1.27
2008,0,25562,Andres Romero,44.8,154,344,+1.62
2008,0,25804,Bubba Watson,44.8,223,498,+0.13
2008,0,2206,David Toms,44.9,118,263,+1.53
2008,0,25594,Travis Perkins,45.0,118,262,+2.80
2008,0,27770,Camilo Villegas,45.0,156,347,+1.47
2008,0,25720,Chad Collins,45.3,165,364,+3.45
2008,0,26289,Boo Weekley,45.3,146,322,+2.47
2008,0,10425,Jay Williamson,45.3,146,322,+3.29
2008,0,22913,John Rollins,45.4,158,348,+0.95
2008,0,25349,Tim Wilkinson,45.8,169,369,+1.54
2008,0,26300,Matt Jones,45.9,247,538,+1.74
2008,0,12782,Tim Herron,46.0,217,472,+1.52
2008,0,24912,Will MacKenzie,46.0,137,298,+2.12
2008,0,10423,Mike Weir,46.0,162,352,+0.74
2008,0,22621,Ben Curtis,46.1,124,269,+1.69
2008,0,6251,Chris DiMarco,46.2,181,392,+1.77
2008,0,24924,Bill Haas,46.4,234,504,+0.98
2008,0,2002,John Riegger,46.4,129,278,+1.86
2008,0,23778,Brad Adamonis,46.6,208,446,+1.92
2008,0,7867,Woody Austin,46.6,184,395,+0.38
2008,0,8845,Scott Sterling,46.6,160,343,+2.19
2008,0,23623,Bo Van Pelt,46.6,229,491,+2.40
2008,0,27214,Kevin Streelman,46.7,238,510,+1.39
2008,0,24361,Pat Perez,46.8,183,391,+1.37
2008,0,12510,Chad Campbell,46.9,188,401,+2.07
2008,0,27649,Brandt Snedeker,46.9,175,373,+1.94
2008,0,24781,Hunter Mahan,47.0,159,338,+1.07
2008,0,24490,George McNeill,47.1,237,503,+1.86
2008,0,27561,Nick Flanagan,47.2,192,407,+2.66
2008,0,21350,Ryuji Imada,47.2,179,379,+0.89
2008,0,21461,Kenneth Ferrie,47.3,130,275,+2.38
2008,0,23541,Ben Crane,47.4,158,333,+0.89
2008,0,24358,Robert Garrigus,47.4,247,521,+1.01
2008,0,21209,Sergio Garcia,47.5,149,314,+1.34
2008,0,24140,Sean O'Hair,47.5,173,364,+1.16
2008,0,20572,Rod Pampling,47.5,155,326,+2.00
2008,0,21753,Brian Davis,47.6,187,393,+1.93
2008,0,28089,Jason Day,47.6,200,420,+1.45
2008,0,12680,Shigeki Maruyama,47.6,117,246,+1.88
2008,0,22548,Patrick Sheehan,47.6,233,490,+2.40
2008,0,10885,Robert Allenby,47.7,195,409,+1.18
2008,0,1473,Todd Hamilton,47.7,153,321,+2.68
2008,0,22582,Kyle Thompson,47.7,146,306,+3.77
2008,0,26668,Marc Turnesa,47.7,180,377,+2.11
2008,0,25632,Jimmy Walker,47.8,196,410,+2.30
2008,0,6004,Stephen Ames,47.9,162,338,+1.67
2008,0,1707,Steve Lowery,47.9,180,376,+1.94
2008,0,6197,Michael Allen,48.0,157,327,+2.48
2008,0,1388,Robert Gamez,48.1,130,270,+2.54
2008,0,28475,Jeff Overton,48.1,278,578,+1.80
2008,0,23497,Tag Ridings,48.2,230,477,+2.48
2008,0,24227,Justin Bolli,48.3,170,352,+2.82
2008,0,29718,Anthony Kim,48.3,180,373,+1.00
2008,0,20382,Stephen Leaney,48.3,102,211,+2.35
2008,0,1797,Rocco Mediate,48.3,156,323,+2.05
2008,0,20160,Charlie Wi,48.3,194,402,+1.60
2008,0,6567,Vijay Singh,48.4,170,351,E
2008,0,20850,Daniel Chopra,48.5,226,466,+1.24
2008,0,12652,Cameron Beckman,48.6,160,329,+3.25
2008,0,26631,Cody Freeman,48.6,162,333,+1.60
2008,0,26596,Ryan Moore,48.6,144,296,+2.22
2008,0,24663,Y.E. Yang,48.6,204,420,+3.73
2008,0,1142,Bart Bryant,48.7,116,238,+1.64
2008,0,25900,Lucas Glover,48.7,213,437,+1.74
2008,0,12716,Charley Hoffman,48.7,218,448,+1.70
2008,0,20663,Brenden Pappas,48.8,164,336,+1.52
2008,0,1035,Tommy Armour III,48.9,162,331,+1.91
2008,0,6595,Kevin Sutherland,48.9,224,458,+1.38
2008,0,20157,Retief Goosen,49.0,120,245,+2.83
2008,0,28780,Nicholas Thompson,49.0,220,449,+2.64
2008,0,24502,Adam Scott,49.1,113,230,+0.71
2008,0,25842,Jon Mills,49.3,225,456,+3.02
2008,0,19913,Ron Whittaker,49.3,75,152,+2.53
2008,0,1024,Billy Andrade,49.4,175,354,+2.80
2008,0,20498,Briny Baird,49.4,220,445,+1.41
2008,0,26476,Chez Reavie,49.4,165,334,+2.48
2008,0,1706,Davis Love III,49.5,181,366,+1.55
2008,0,1553,John Huston,49.6,115,232,+2.09
2008,0,1810,Phil Mickelson,49.6,181,365,+0.88
2008,0,20443,Jin Park,49.7,154,310,+3.38
2008,0,23540,Jason Allred,49.8,160,321,+2.13
2008,0,23325,Vaughn Taylor,49.8,244,490,+2.30
2008,0,8385,Omar Uresti,49.8,108,217,+1.67
2008,0,10505,Shane Bertsch,50.0,187,374,+2.57
2008,0,1161,Mark Calcavecchia,50.0,130,260,+1.31
2008,0,20574,Mathew Goggin,50.0,199,398,+1.11
2008,0,23048,Eric Axley,50.1,302,603,+2.35
2008,0,23409,James Driscoll,50.2,251,500,+1.71
2008,0,23125,Brad Elder,50.2,146,291,+2.81
2008,0,10649,Tom Scherrer,50.2,115,229,+2.00
2008,0,23135,Tim Clark,50.3,175,348,+1.43
2008,0,23614,Rich Beem,50.4,178,353,+2.08
2008,0,8931,Glen Day,50.6,124,245,+2.26
2008,0,20766,Padraig Harrington,50.8,95,187,+1.16
2008,0,26695,Michael Letzig,50.8,180,354,+1.39
2008,0,20645,John Senden,50.8,183,360,+2.08
2008,0,1313,Steve Elkington,51.0,149,292,E
2008,0,26420,Richard Johnson,51.0,127,249,+1.65
2008,0,25364,Paul Casey,51.1,92,180,+2.50
2008,0,20623,Gavin Coles,51.1,89,174,+1.80
2008,0,6090,Jim McGovern,51.1,165,323,+2.06
2008,0,20634,Peter Lonard,51.2,190,371,+1.63
2008,0,1724,Jeff Maggert,51.2,188,367,+1.76
2008,0,7749,Brett Quigley,51.2,197,385,+1.32
2008,0,6575,Dudley Hart,51.6,190,368,+2.05
2008,0,25396,Kevin Na,51.6,212,411,+1.60
2008,0,1948,Tim Petrovic,51.6,194,376,+2.53
2008,0,22892,Jason Gore,51.7,197,381,+1.78
2008,0,30925,Dustin Johnson,51.7,274,530,+1.93
2008,0,26679,Kevin Stadler,52.0,198,381,+1.36
2008,0,10585,Scott McCarron,52.1,122,234,+1.97
2008,0,26951,Johnson Wagner,52.1,197,378,+2.13
2008,0,12602,Dean Wilson,52.1,257,493,+1.95
2008,0,6034,Marco Dawson,52.2,155,297,+2.65
2008,0,23320,Ryan Palmer,52.3,160,306,+1.56
2008,0,23718,Nathan Green,52.4,271,517,+1.70
2008,0,10733,Kent Jones,52.5,115,219,+1.74
2008,0,27060,John Mallinger,52.5,180,343,+2.22
2008,0,26500,Alejandro Cañizares,52.7,116,220,+2.76
2008,0,2223,Bob Tway,52.7,135,256,+1.78
2008,0,22293,Heath Slocum,52.8,161,305,+1.74
2008,0,21959,Ted Purdy,52.9,172,325,+2.56
2008,0,28158,Steve Marino,53.0,276,521,+1.59
2008,0,6527,Steve Stricker,53.0,183,345,+0.38
2008,0,23157,Richard Johnson,53.2,236,444,+2.03
2008,0,20378,Mathias Grönberg,53.3,219,411,+1.92
2008,0,7547,Craig Kanada,53.9,124,230,+2.82
2008,0,23108,Matt Kuchar,53.9,179,332,+1.84
2008,0,24357,K.J. Choi,54.0,161,298,+1.74
2008,0,27141,J.B. Holmes,54.0,247,457,+1.50
2008,0,10860,Justin Leonard,54.1,173,320,+1.50
2008,0,6012,Greg Kraft,54.4,112,206,+4.11
2008,0,19846,Brian Gay,54.8,182,332,+2.53
2008,0,20433,Mark Hensby,55.0,208,378,+1.68
2008,0,10875,Todd Demsey,55.2,192,348,+1.72
2008,0,22348,Nick O'Hern,55.3,146,264,+1.92
2008,0,12823,Carlos Franco,55.5,206,371,+1.02
2008,0,23353,J.J. Henry,55.5,267,481,+2.47
2008,0,21949,Joe Ogilvie,55.6,237,426,+1.56
2008,0,12705,Cliff Kresge,55.7,210,377,+3.00
2008,0,25345,Carl Pettersson,55.7,303,544,+1.12
2008,0,1945,Kenny Perry,55.8,275,493,+1.38
2008,0,8075,Jerry Kelly,55.9,186,333,+0.86
2008,0,7457,Steve Flesch,56.3,245,435,+1.43
2008,0,23349,Charles Warren,56.5,200,354,+3.20
2008,0,6621,Joe Durant,56.7,169,298,+2.84
2008,0,1577,Lee Janzen,58.3,228,391,+2.41
2008,0,1139,Olin Browne,60.9,117,192,+3.33
2008,0,22806,Doug LaBelle II,61.0,136,223,+3.09
2008,0,9011,David Duval,62.4,176,282,+3.30
