YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
2009,0,22371,Aaron Baddeley,0.59,837064,141200000
2009,0,6197,Michael Allen,0.58,741064,127100000
2009,0,6573,Brandt Jobe,0.58,265839,45500000
2009,0,23788,D.J. Trahan,0.58,1078255,185319273
2009,0,24846,Ricky Barnes,0.56,684862,122900000
2009,0,1677,Tom Lehman,0.56,515449,92119273
2009,0,26695,Michael Letzig,0.56,896476,161500000
2009,0,23548,Bill Lunde,0.56,825689,147900000
2009,0,1093,Ronnie Black,0.55,72478,13100000
2009,0,20598,Christian Cévaër,0.55,46500,8500000
2009,0,29926,Danny Lee,0.55,406345,73500000
2009,0,20127,Chris Riley,0.55,630416,115200000
2009,0,2104,Jeff Sluman,0.54,50400,9400000
2009,0,19970,Robert Karlsson,0.53,243736,45700000
2009,0,1717,Sandy Lyle,0.53,71400,13519273
2009,0,25632,Jimmy Walker,0.53,662682,123900000
2009,0,20378,Mathias Grönberg,0.51,354161,68900000
2009,0,21959,Ted Purdy,0.51,838705,165900000
2009,0,20850,Daniel Chopra,0.5,814330,161300000
2009,0,9011,David Duval,0.5,623824,125119273
2009,0,23614,Rich Beem,0.49,676896,139400000
2009,0,24358,Robert Garrigus,0.49,657201,134700000
2009,0,24511,Thongchai Jaidee,0.49,157350,32019273
2009,0,25190,Jeff Quinney,0.49,718947,146900000
2009,0,21805,Harrison Frazar,0.48,738612,152500000
2009,0,24912,Will MacKenzie,0.48,659685,138800000
2009,0,26498,Matt Weibring,0.48,542064,113000000
2009,0,12652,Cameron Beckman,0.47,726703,155700000
2009,0,2106,Chris Smith,0.47,71424,15200000
2009,0,27963,Chris Stroud,0.47,735017,155500000
2009,0,1035,Tommy Armour III,0.46,503305,108600000
2009,0,20691,Greg Owen,0.46,763516,164500000
2009,0,27072,Alvaro Quiros,0.46,298845,65119273
2009,0,23497,Tag Ridings,0.46,363597,78700000
2009,0,23349,Charles Warren,0.46,475725,104000000
2009,0,21350,Ryuji Imada,0.45,706392,158119273
2009,0,22378,Trevor Immelman,0.45,395244,88800000
2009,0,26420,Richard Johnson,0.45,687074,152119273
2009,0,10213,Dicky Pride,0.44,202580,46400000
2009,0,26331,Charl Schwartzel,0.44,171740,39019273
2009,0,7457,Steve Flesch,0.43,668050,157100000
2009,0,22896,Grégory Havret,0.43,36625,8500000
2009,0,25768,Chih-Bing Lam,0.43,36250,8500000
2009,0,22080,Prayad Marksaeng,0.43,202142,46519273
2009,0,20070,Matt Bettencourt,0.42,740035,177200000
2009,0,21290,Yuji Igarashi,0.42,35750,8500000
2009,0,33204,Shane Lowry,0.42,36000,8500000
2009,0,1724,Jeff Maggert,0.42,651383,154500000
2009,0,29938,Alan Wagner,0.42,14700,3500000
2009,0,27466,Spencer Levin,0.41,531238,129800000
2009,0,12782,Tim Herron,0.4,619837,155900000
2009,0,32058,José de Jesús Rodríguez,0.4,14400,3600000
2009,0,8845,Scott Sterling,0.4,318596,79900000
2009,0,21498,Hideto Tanihara,0.4,21600,5400000
2009,0,8385,Omar Uresti,0.4,166649,42100000
2009,0,24725,Richard Finch,0.39,58500,15019273
2009,0,29974,Branden Grace,0.39,25539,6519273
2009,0,8537,J.P. Hayes,0.39,300101,77100000
2009,0,1619,Skip Kendall,0.39,62700,16100000
2009,0,1797,Rocco Mediate,0.39,484755,124700000
2009,0,27683,Leif Olson,0.39,412965,106500000
2009,0,28780,Nicholas Thompson,0.39,675176,171700000
2009,0,12662,Thomas Levet,0.38,80755,21519273
2009,0,21949,Joe Ogilvie,0.38,613697,162000000
2009,0,22548,Patrick Sheehan,0.38,283117,73800000
2009,0,22951,Azuma Yano,0.38,107485,27919273
2009,0,1941,Tom Pernice Jr.,0.37,536597,145400000
2009,0,32876,Martin Piller,0.37,22570,6100000
2009,0,25349,Tim Wilkinson,0.37,297008,80900000
2009,0,6251,Chris DiMarco,0.36,584072,160100000
2009,0,1473,Todd Hamilton,0.36,605224,170019273
2009,0,20094,Jonathan Kaye,0.36,327406,91400000
2009,0,1928,Corey Pavin,0.36,474525,130200000
2009,0,30110,Kyle Stanley,0.36,132038,37100000
2009,0,20098,Stuart Appleby,0.35,562835,160219273
2009,0,23613,Rich Barcelo,0.35,10500,3000000
2009,0,32262,Mark Brown,0.35,52000,15019273
2009,0,27088,Johan Edfors,0.35,74335,21519273
2009,0,27784,Wen-Tang Lin,0.35,83125,24000000
2009,0,8339,Spike McRoy,0.35,10500,3000000
2009,0,12755,Vance Veazey,0.35,19600,5600000
2009,0,23638,Brendon de Jonge,0.34,536695,155700000
2009,0,24236,Nick Dougherty,0.34,77676,22519273
2009,0,28620,Aron Price,0.34,487452,142000000
2009,0,2010,Loren Roberts,0.34,51257,15000000
2009,0,1142,Bart Bryant,0.33,326588,98500000
2009,0,8931,Glen Day,0.33,445718,134900000
2009,0,19904,Paul Lawrie,0.33,21571,6519273
2009,0,19825,Darren Clarke,0.32,160906,49819273
2009,0,25191,Gonzalo Fernandez-Castaño,0.32,108866,33619273
2009,0,22892,Jason Gore,0.32,408810,126400000
2009,0,25345,Carl Pettersson,0.32,564604,177819273
2009,0,26476,Chez Reavie,0.32,477765,150600000
2009,0,24459,Richard Sterne,0.32,185268,58519273
2009,0,20859,Anders Hansen,0.31,96500,31019273
2009,0,10117,Bob Heintz,0.31,312697,100900000
2009,0,12705,Cliff Kresge,0.31,464400,151700000
2009,0,26329,Louis Oosthuizen,0.31,137802,44019273
2009,0,23320,Ryan Palmer,0.31,454508,149000000
2009,0,28087,Kris Blanks,0.3,307129,101800000
2009,0,29419,Tadd Fujikawa,0.3,61892,20600000
2009,0,23834,Jean-Francois Lucquin,0.3,22501,7500000
2009,0,6515,Shaun Micheel,0.3,257588,86800000
2009,0,26951,Johnson Wagner,0.3,434570,146700000
2009,0,1132,Mark Brooks,0.29,263073,89200000
2009,0,28135,Aaron Watkins,0.29,263969,92600000
2009,0,26497,Casey Wittenberg,0.29,376075,131300000
2009,0,8123,Jeff Brehaut,0.28,20630,7500000
2009,0,20608,David Howell,0.28,18294,6519273
2009,0,32210,Trevor Murphy,0.28,20630,7500000
2009,0,23969,Graeme Storm,0.28,18294,6519273
2009,0,12602,Dean Wilson,0.28,442599,159800000
2009,0,23783,Felipe Aguilar,0.27,9363,3500000
2009,0,27436,Graham DeLaet,0.27,13872,5100000
2009,0,31577,Tano Goya,0.27,9363,3500000
2009,0,11032,Frank Lickliter II,0.27,183418,69100000
2009,0,32532,Manuel Villegas,0.27,9363,3500000
2009,0,8191,Paul Broadhurst,0.26,17012,6519273
2009,0,24179,David Drysdale,0.26,17012,6519273
2009,0,1425,Ernie Gonzalez,0.26,10788,4200000
2009,0,6332,Neal Lancaster,0.26,69774,27300000
2009,0,22961,David Mathis,0.26,364957,142700000
2009,0,20367,Fredrik Andersson Hed,0.25,16198,6519273
2009,0,32698,Bobby Gates,0.25,15176,6100000
2009,0,23778,Brad Adamonis,0.24,333970,139500000
2009,0,6214,Guy Boros,0.24,74440,31600000
2009,0,6621,Joe Durant,0.24,250720,104100000
2009,0,10733,Kent Jones,0.24,301878,124400000
2009,0,26881,Jarrod Lyle,0.24,275192,114300000
2009,0,1766,Billy Mayfair,0.24,392066,165619273
2009,0,22368,Daniel Gaunt,0.23,15140,6519273
2009,0,31044,Matt Harmon,0.23,11893,5100000
2009,0,25863,Rod Perry,0.23,10798,4700000
2009,0,25892,Steve Wheatcroft,0.23,14906,6500000
2009,0,20104,Ken Duke,0.22,382825,172719273
2009,0,29720,Andres Gonzales,0.22,10965,5100000
2009,0,7941,Mike Grob,0.22,11118,5100000
2009,0,1707,Steve Lowery,0.22,329114,151700000
2009,0,24121,Andy Matthews,0.22,7700,3500000
2009,0,30151,Fernando Mechereffe,0.22,11271,5100000
2009,0,20628,Arron Oberholser,0.22,48016,21700000
2009,0,21284,Hiroyuki Fujita,0.21,15525,7500000
2009,0,27129,Luke List,0.21,12600,6000000
2009,0,8375,Paul Stankowski,0.21,90444,43000000
2009,0,10425,Jay Williamson,0.21,240571,113300000
2009,0,1249,John Daly,0.2,68814,34919273
2009,0,6575,Dudley Hart,0.2,158398,80900000
2009,0,32888,Lucas Lee,0.2,10251,5100000
2009,0,20634,Peter Lonard,0.2,333824,165200000
2009,0,12461,Paul McGinley,0.2,25539,12619273
2009,0,24449,Parker McLachlin,0.2,275032,140700000
2009,0,25437,James Vargas,0.2,7344,3600000
2009,0,1313,Steve Elkington,0.19,243404,130000000
2009,0,27447,John Ellis,0.19,11651,6100000
2009,0,1553,John Huston,0.19,135476,71100000
2009,0,29670,Pablo Larrazabal,0.19,35250,18619273
2009,0,27463,Matthew Loving,0.19,11712,6100000
2009,0,22295,Darron Stiles,0.19,199384,104200000
2009,0,25919,Brian Vranesh,0.19,198567,102300000
2009,0,29664,Gregory Bisconti,0.18,13600,7500000
2009,0,24980,Scott Gutschewski,0.18,183374,99700000
2009,0,28380,Ryan Helminen,0.18,7360,4000000
2009,0,22122,Andrew McLardy,0.18,22501,12600000
2009,0,33545,Grant Sturgeon,0.18,13300,7500000
2009,0,27090,Junpei Takayama,0.18,9936,5400000
2009,0,30927,Brendon Todd,0.18,203840,111000000
2009,0,22540,Anthony Wall,0.18,25539,14019273
2009,0,24184,Alastair Forsyth,0.17,13100,7500000
2009,0,30750,Tommy Gainey,0.17,128346,73900000
2009,0,1938,David Peoples,0.17,45122,26800000
2009,0,19881,Robert Damron,0.15,31150,20200000
2009,0,1261,Jay Delsing,0.15,49860,33400000
2009,0,7003,David Berganio Jr.,0.14,115516,82100000
2009,0,20433,Mark Hensby,0.14,32250,22500000
2009,0,30711,Colt Knost,0.14,180752,125300000
2009,0,2214,Kirk Triplett,0.14,155478,108300000
2009,0,21407,Arjun Atwal,0.13,76675,57700000
2009,0,11123,Chris Couch,0.13,56665,45200000
2009,0,6012,Greg Kraft,0.13,156686,119500000
2009,0,12823,Carlos Franco,0.12,60261,48600000
2009,0,31323,Gary Woodland,0.12,121031,99100000
2009,0,24494,Erik Compton,0.11,27524,25800000
2009,0,20569,Richard Green,0.11,15000,14019273
2009,0,1887,Mark O'Meara,0.11,15547,13519273
2009,0,26668,Marc Turnesa,0.11,197068,176100000
2009,0,1381,Fred Funk,0.1,36926,38100000
2009,0,10649,Tom Scherrer,0.1,9363,9600000
2009,0,6078,Esteban Toledo,0.1,7344,7100000
2009,0,28118,Peter Tomasulo,0.1,128705,132500000
2009,0,27382,Wil Collins,0.09,84569,91700000
2009,0,31416,Derek Fathauer,0.09,125304,131900000
2009,0,30926,Chris Kirk,0.09,11651,13600000
2009,0,28456,Andrew Ruthkoski,0.09,8428,9400000
2009,0,1157,Tom Byrum,0.08,13872,17700000
2009,0,6034,Marco Dawson,0.08,22570,28600000
2009,0,12660,Jesper Parnevik,0.08,58711,74400000
2009,0,2223,Bob Tway,0.08,54358,67600000
2009,0,20029,Notah Begay III,0.07,54645,81700000
2009,0,30852,Ryo Ishikawa,0.07,26217,38719273
2009,0,33046,Cortland Lowe,0.07,9434,12800000
2009,0,20624,David Smail,0.07,14050,21519273
2009,0,2245,Grant Waite,0.07,6756,9100000
2009,0,1876,Greg Norman,0.06,11229,19219273
2009,0,6539,Rick Price,0.06,66689,108100000
2009,0,23048,Eric Axley,0.05,83150,166600000
2009,0,19824,Craig Barlow,0.05,11271,23500000
2009,0,1329,Brad Faxon,0.05,57212,125400000
2009,0,23338,David Gossett,0.05,11480,22800000
2009,0,26371,James Oh,0.05,57270,108100000
2009,0,32199,Matthew Borchert,0.04,34324,96800000
2009,0,1139,Olin Browne,0.04,17712,44300000
2009,0,19972,José Coceres,0.04,14036,33800000
2009,0,20382,Stephen Leaney,0.04,21992,61500000
2009,0,29745,Tyler Aldridge,0.03,24370,85700000
2009,0,7223,Brian Bateman,0.03,43610,134700000
2009,0,1374,Robin Freeman,0.03,6930,22200000
2009,0,28308,Troy Kelly,0.03,25828,87300000
2009,0,1685,J.L. Lewis,0.03,5820,16900000
2009,0,1926,Steve Pate,0.03,6030,18900000
2009,0,21633,Steve Allan,0.02,13671,88800000
2009,0,1024,Billy Andrade,0.02,19654,90000000
2009,0,1042,Paul Azinger,0.02,10800,45600000
2008,0,8793,Tiger Woods,14.09,5775000,41000000
2008,0,6567,Vijay Singh,4.27,6601093,154661173
2008,0,20766,Padraig Harrington,4.06,4313550,106161173
2008,0,21209,Sergio Garcia,3.64,4858222,133461173
2008,0,1810,Phil Mickelson,3.59,5188874,144461173
2008,0,29718,Anthony Kim,3.25,4656265,143361173
2008,0,27770,Camilo Villegas,3.02,4422639,146261173
2008,0,1945,Kenny Perry,2.93,4663791,159200000
2008,0,21528,Henrik Stenson,2.82,1937992,68661173
2008,0,20229,Stewart Cink,2.6,3979299,152961173
2008,0,10860,Justin Leonard,2.41,3943539,163561173
2008,0,6522,Ernie Els,2.24,2537289,113461173
2008,0,1876,Greg Norman,2.2,509617,23161173
2008,0,22046,Geoff Ogilvy,2.11,2880099,136761173
2008,0,20396,Lee Westwood,2.06,1550880,75161173
2008,0,10809,Jim Furyk,2.02,3455712,171361173
2008,0,10885,Robert Allenby,2.0,3606697,180461173
2008,0,23983,Luke Donald,1.92,1456650,75800000
2008,0,21350,Ryuji Imada,1.91,3029362,158461173
2008,0,24357,K.J. Choi,1.88,2683441,143061173
2008,0,22621,Ben Curtis,1.87,2615795,139961173
2008,0,24502,Adam Scott,1.82,1979159,108761173
2008,0,10423,Mike Weir,1.8,3020134,167461173
2008,0,22378,Trevor Immelman,1.75,2566197,146861173
2008,0,6575,Dudley Hart,1.67,2218816,132600000
2008,0,6595,Kevin Sutherland,1.66,2581307,155900000
2008,0,19970,Robert Karlsson,1.65,985684,59861173
2008,0,6527,Steve Stricker,1.63,2438302,149761173
2008,0,20098,Stuart Appleby,1.6,2484629,155661173
2008,0,32495,Rob Grube,1.6,48000,3000000
2008,0,27958,Ryan Blaum,1.55,54250,3500000
2008,0,26289,Boo Weekley,1.53,2398750,156361173
2008,0,6004,Stephen Ames,1.49,2285705,153461173
2008,0,25562,Andres Romero,1.48,2064610,139361173
2008,0,25345,Carl Pettersson,1.44,2512535,174100000
2008,0,12510,Chad Campbell,1.42,2404769,169300000
2008,0,19825,Darren Clarke,1.42,220000,15500000
2008,0,24138,Ian Poulter,1.38,1488213,107861173
2008,0,23788,D.J. Trahan,1.36,2304366,169600000
2008,0,24184,Alastair Forsyth,1.34,194416,14500000
2008,0,24140,Sean O'Hair,1.34,2089856,156161173
2008,0,27141,J.B. Holmes,1.3,2166130,167261173
2008,0,23320,Ryan Palmer,1.3,1453181,111600000
2008,0,19846,Brian Gay,1.28,2205512,172100000
2008,0,1706,Davis Love III,1.24,1695235,136561173
2008,0,24781,Hunter Mahan,1.24,2208853,177761173
2008,0,1142,Bart Bryant,1.22,1719150,140961173
2008,0,20574,Mathew Goggin,1.21,1969959,162800000
2008,0,20498,Briny Baird,1.18,2039804,172200000
2008,0,20104,Ken Duke,1.18,2238882,190500000
2008,0,25190,Jeff Quinney,1.18,1999369,169461173
2008,0,20157,Retief Goosen,1.17,1431964,122661173
2008,0,7867,Woody Austin,1.15,2146428,185861173
2008,0,22371,Aaron Baddeley,1.15,1665586,145061173
2008,0,19958,Miguel Angel Jiménez,1.15,725946,63161173
2008,0,28158,Steve Marino,1.14,2094261,183700000
2008,0,22983,Bradley Dredge,1.13,90000,8000000
2008,0,6643,Paul Goydos,1.09,1640736,150461173
2008,0,6012,Greg Kraft,1.07,1204559,112400000
2008,0,30925,Dustin Johnson,1.06,1789893,168600000
2008,0,24361,Pat Perez,1.06,1756036,165461173
2008,0,23621,Rory Sabbatini,1.05,1559277,148461173
2008,0,23969,Graeme Storm,1.05,231599,22161173
2008,0,21731,Freddie Jacobson,1.04,1597422,154161173
2008,0,24024,Zach Johnson,1.04,1615120,155161173
2008,0,1035,Tommy Armour III,1.03,1501254,145700000
2008,0,25364,Paul Casey,1.03,1156413,111961173
2008,0,23541,Ben Crane,1.03,1488502,144200000
2008,0,20608,David Howell,1.03,226243,21961173
2008,0,1766,Billy Mayfair,1.02,1750681,172000000
2008,0,1707,Steve Lowery,1.01,1524275,150200000
2008,0,22405,Justin Rose,1.01,1047852,104061173
2008,0,22896,Grégory Havret,1.0,162184,16161173
2008,0,23135,Tim Clark,0.99,1722027,174061173
2008,0,20572,Rod Pampling,0.98,1702952,174561173
2008,0,20850,Daniel Chopra,0.97,1630689,167700000
2008,0,21878,Mark Wilson,0.97,1578333,162200000
2008,0,24507,Jason Bohn,0.96,866785,90400000
2008,0,20686,Jeev Milkha Singh,0.96,319349,33200000
2008,0,20160,Charlie Wi,0.96,1515392,158400000
2008,0,28780,Nicholas Thompson,0.94,1869327,198700000
2008,0,23108,Matt Kuchar,0.93,1447636,155461173
2008,0,27349,Alex Noren,0.92,75484,8161173
2008,0,6431,Jean Van de Velde,0.92,75484,8161173
2008,0,23162,Simon Wakefield,0.92,75484,8161173
2008,0,31113,Paul Waring,0.92,75484,8161173
2008,0,8075,Jerry Kelly,0.9,1652399,183061173
2008,0,27649,Brandt Snedeker,0.9,1531441,169461173
2008,0,26951,Johnson Wagner,0.9,1431001,159700000
2008,0,1313,Steve Elkington,0.89,1291112,144600000
2008,0,1666,Bernhard Langer,0.89,147250,16500000
2008,0,24449,Parker McLachlin,0.89,1311837,147100000
2008,0,6078,Esteban Toledo,0.89,111305,12500000
2008,0,26668,Marc Turnesa,0.89,1329920,149200000
2008,0,25804,Bubba Watson,0.89,1533520,172100000
2008,0,12652,Cameron Beckman,0.88,1312836,149600000
2008,0,2239,Scott Verplank,0.88,1359619,155161173
2008,0,1226,Fred Couples,0.87,949280,109300000
2008,0,26596,Ryan Moore,0.87,1214898,139200000
2008,0,20634,Peter Lonard,0.85,1462892,171600000
2008,0,25572,Graeme McDowell,0.85,269544,31661173
2008,0,1797,Rocco Mediate,0.85,1420874,166861173
2008,0,26476,Chez Reavie,0.85,1444100,170100000
2008,0,22293,Heath Slocum,0.85,1491912,175361173
2008,0,24912,Will MacKenzie,0.84,911194,108300000
2008,0,22348,Nick O'Hern,0.83,1370767,165061173
2008,0,24490,George McNeill,0.82,1361528,166700000
2008,0,27933,John Merrick,0.82,1312004,159500000
2008,0,1928,Corey Pavin,0.81,924280,114000000
2008,0,26420,Richard Johnson,0.79,884366,112200000
2008,0,2223,Bob Tway,0.79,785638,99600000
2008,0,26882,Michael Sim,0.78,269863,34600000
2008,0,27214,Kevin Streelman,0.78,1352702,173500000
2008,0,10585,Scott McCarron,0.77,952069,123761173
2008,0,1941,Tom Pernice Jr.,0.77,1336275,174200000
2008,0,21961,Charles Howell III,0.76,1449228,189861173
2008,0,20645,John Senden,0.76,1269081,167200000
2008,0,25349,Tim Wilkinson,0.76,1167602,154200000
2008,0,12461,Paul McGinley,0.75,60000,8000000
2008,0,20628,Arron Oberholser,0.75,454879,60700000
2008,0,12782,Tim Herron,0.74,1164998,156800000
2008,0,26497,Casey Wittenberg,0.74,167520,22600000
2008,0,20848,Ángel Cabrera,0.73,868182,118661173
2008,0,7457,Steve Flesch,0.73,1265056,173100000
2008,0,26695,Michael Letzig,0.73,1166976,160961173
2008,0,27120,Troy Matteson,0.73,1212017,165700000
2008,0,12602,Dean Wilson,0.73,1350000,184200000
2008,0,21633,Steve Allan,0.71,743969,104700000
2008,0,27060,John Mallinger,0.7,1201430,172300000
2008,0,25240,D.A. Points,0.68,126918,18800000
2008,0,12705,Cliff Kresge,0.66,1068205,162400000
2008,0,1677,Tom Lehman,0.66,676650,103161173
2008,0,25396,Kevin Na,0.65,1041055,161300000
2008,0,27940,Diego Vanegas,0.65,22775,3500000
2008,0,24925,Jonathan Byrd,0.64,1039582,163500000
2008,0,20472,Alex Cejka,0.64,893997,140161173
2008,0,21949,Joe Ogilvie,0.64,1035829,160800000
2008,0,27072,Alvaro Quiros,0.64,45065,7000000
2008,0,2206,David Toms,0.64,799113,125700000
2008,0,25900,Lucas Glover,0.63,998489,159361173
2008,0,7749,Brett Quigley,0.62,878213,142600000
2008,0,6197,Michael Allen,0.61,981261,160400000
2008,0,21753,Brian Davis,0.61,1151556,189500000
2008,0,22913,John Rollins,0.61,1016029,166761173
2008,0,20623,Gavin Coles,0.6,455001,75500000
2008,0,1553,John Huston,0.59,496873,84300000
2008,0,24924,Bill Haas,0.58,1000934,172500000
2008,0,12716,Charley Hoffman,0.58,945700,163700000
2008,0,23778,Brad Adamonis,0.57,862411,152200000
2008,0,20859,Anders Hansen,0.57,251890,44261173
2008,0,27936,Martin Laird,0.57,852749,149500000
2008,0,23325,Vaughn Taylor,0.57,1053420,183900000
2008,0,27095,Nick Watney,0.57,878170,155000000
2008,0,25203,SSP Chawrasia,0.56,44750,8000000
2008,0,1320,Bob Estes,0.56,829393,149100000
2008,0,23718,Nathan Green,0.56,912865,163200000
2008,0,21187,Hidemasa Hoshino,0.55,44250,8000000
2008,0,10505,Shane Bertsch,0.54,841247,157000000
2008,0,6621,Joe Durant,0.54,802567,148000000
2008,0,21470,Daisuke Maruyama,0.54,98596,18300000
2008,0,6350,Bob May,0.54,114085,21000000
2008,0,26287,Roland Thatcher,0.54,445211,82000000
2008,0,32262,Mark Brown,0.53,123750,23500000
2008,0,20585,Niclas Fasth,0.53,391690,74461173
2008,0,22986,Søren Kjeldsen,0.53,125000,23661173
2008,0,1948,Tim Petrovic,0.53,958575,179361173
2008,0,1161,Mark Calcavecchia,0.51,784808,154061173
2008,0,28089,Jason Day,0.51,767392,151700000
2008,0,29954,Robert Dinwiddie,0.51,35709,7000000
2008,0,23623,Bo Van Pelt,0.51,903964,178500000
2008,0,28143,Chapchai Nirat,0.5,40250,8000000
2008,0,28475,Jeff Overton,0.5,890485,178461173
2008,0,23043,Paul Sheehan,0.5,40250,8000000
2008,0,23349,Charles Warren,0.5,800693,159000000
2008,0,23409,James Driscoll,0.49,708548,145000000
2008,0,32329,Stephen Poole,0.49,25143,5100000
2008,0,20127,Chris Riley,0.49,388849,79300000
2008,0,23048,Eric Axley,0.48,899213,188400000
2008,0,24358,Robert Garrigus,0.48,756729,158700000
2008,0,23353,J.J. Henry,0.48,931160,194000000
2008,0,30750,Tommy Gainey,0.47,562204,119300000
2008,0,25972,Pablo Martin Benavides,0.47,60142,12800000
2008,0,8931,Glen Day,0.46,435263,95100000
2008,0,26300,Matt Jones,0.46,775897,167100000
2008,0,24748,WC Liang,0.46,184352,39661173
2008,0,22080,Prayad Marksaeng,0.46,141560,30661173
2008,0,24725,Richard Finch,0.45,73284,16161173
2008,0,22548,Patrick Sheehan,0.44,805894,184600000
2008,0,8845,Scott Sterling,0.44,624821,141900000
2008,0,27064,Jhonattan Vegas,0.44,19828,4500000
2008,0,23614,Rich Beem,0.43,729999,169361173
2008,0,22892,Jason Gore,0.43,779664,179500000
2008,0,10425,Jay Williamson,0.43,758860,177961173
2008,0,6034,Marco Dawson,0.42,439961,103700000
2008,0,8635,Colin Montgomerie,0.42,221534,52461173
2008,0,24461,Thomas Aiken,0.41,33266,8161173
2008,0,26525,Grégory Bourdy,0.41,33266,8161173
2008,0,20418,Ariel Cañete,0.41,33266,8161173
2008,0,23725,Brendan Jones,0.41,163185,39661173
2008,0,24957,Simon Khan,0.41,33266,8161173
2008,0,12660,Jesper Parnevik,0.4,635817,160200000
2008,0,23821,Yusaku Miyazato,0.39,20670,5300000
2008,0,25686,Jason Dufner,0.38,284137,74500000
2008,0,21805,Harrison Frazar,0.38,444059,115400000
2008,0,10117,Bob Heintz,0.38,301014,79100000
2008,0,24459,Richard Sterne,0.38,226294,58961173
2008,0,2300,Ian Woosnam,0.38,26250,7000000
2008,0,22792,Peter Hanson,0.37,117784,31661173
2008,0,23497,Tag Ridings,0.37,568491,153300000
2008,0,26679,Kevin Stadler,0.37,598944,161761173
2008,0,6251,Chris DiMarco,0.36,590743,166400000
2008,0,27576,Anton Haig,0.36,49780,14000000
2008,0,22122,Andrew McLardy,0.36,47000,13100000
2008,0,20569,Richard Green,0.35,224308,63961173
2008,0,20433,Mark Hensby,0.34,480480,141200000
2008,0,1577,Lee Janzen,0.34,500154,146300000
2008,0,26881,Jarrod Lyle,0.34,23985,7000000
2008,0,1968,Nick Price,0.34,11900,3500000
2008,0,1361,Dan Forsman,0.33,169106,51100000
2008,0,1381,Fred Funk,0.33,257283,77600000
2008,0,20105,Jeff Gove,0.33,290408,87100000
2008,0,1473,Todd Hamilton,0.33,537954,163461173
