YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
2012,0,6527,Steve Stricker,"22' 11""",5974.667,261
2012,0,27936,Martin Laird,"23' 0""",6594.167,287
2012,0,27466,Spencer Levin,"23' 0""",9056.167,394
2012,0,26476,Chez Reavie,"23' 0""",6420.333,279
2012,0,24663,Y.E. Yang,"23' 0""",6050.0,263
2012,0,20623,Gavin Coles,"23' 1""",6297.167,273
2012,0,6251,Chris DiMarco,"23' 1""",6764.417,293
2012,0,26289,Boo Weekley,"23' 1""",6118.667,265
2012,0,25396,Kevin Na,"23' 3""",6571.583,283
2012,0,22405,Justin Rose,"23' 5""",6049.667,258
2012,0,28087,Kris Blanks,"23' 6""",6287.75,268
2012,0,27649,Brandt Snedeker,"23' 6""",7986.75,340
2012,0,32200,Roberto Castro,"23' 7""",8132.333,345
2012,0,30711,Colt Knost,"23' 8""",6966.5,294
2012,0,22548,Patrick Sheehan,"23' 8""",5580.583,236
2012,0,28455,Will Claxton,"23' 9""",9321.417,392
2012,0,23541,Ben Crane,"23' 9""",6786.667,286
2012,0,21209,Sergio Garcia,"23' 9""",5372.083,226
2012,0,27644,Brian Harman,"23' 9""",9274.417,390
2012,0,26679,Kevin Stadler,"23' 9""",7442.167,313
2012,0,20396,Lee Westwood,"23' 9""",4885.417,206
2012,0,23548,Bill Lunde,"23' 10""",8343.5,350
2012,0,28475,Jeff Overton,"23' 10""",11055.0,464
2012,0,20645,John Senden,"23' 10""",6972.0,293
2012,0,22378,Trevor Immelman,"23' 11""",7657.333,320
2012,0,26951,Johnson Wagner,"23' 11""",9256.583,387
2012,0,29910,Blake Adams,"24' 0""",9308.417,388
2012,0,6004,Stephen Ames,"24' 0""",4651.5,194
2012,0,1797,Rocco Mediate,"24' 0""",7005.083,292
2012,0,27060,John Mallinger,"24' 1""",6608.583,274
2012,0,29420,Billy Horschel,"24' 2""",4909.5,203
2012,0,29478,Kevin Kisner,"24' 4""",6373.667,262
2012,0,23638,Brendon de Jonge,"24' 6""",12187.5,498
2012,0,24604,Hunter Haas,"24' 6""",6539.0,267
2012,0,23353,J.J. Henry,"24' 6""",8750.75,357
2012,0,27330,Josh Teater,"24' 6""",10151.75,415
2012,0,1320,Bob Estes,"24' 7""",8371.833,340
2012,0,31202,William McGirt,"24' 7""",10193.0,414
2012,0,19846,Brian Gay,"24' 8""",9724.25,394
2012,0,21731,Freddie Jacobson,"24' 8""",6122.5,248
2012,0,23621,Rory Sabbatini,"24' 8""",8964.75,363
2012,0,25892,Steve Wheatcroft,"24' 9""",5049.0,204
2012,0,11123,Chris Couch,"24' 10""",5628.667,227
2012,0,23983,Luke Donald,"24' 10""",5942.75,239
2012,0,25457,Alexandre Rocha,"24' 10""",5985.583,241
2012,0,6567,Vijay Singh,"24' 10""",9870.917,397
2012,0,33419,Cameron Tringale,"24' 10""",9002.833,363
2012,0,20098,Stuart Appleby,"24' 11""",7382.25,296
2012,0,25834,Daniel Summerhays,"24' 11""",8547.75,343
2012,0,24361,Pat Perez,"25' 0""",8613.833,344
2012,0,21407,Arjun Atwal,"25' 1""",8097.167,323
2012,0,12652,Cameron Beckman,"25' 1""",8558.25,341
2012,0,20160,Charlie Wi,"25' 1""",9232.583,368
2012,0,20572,Rod Pampling,"25' 2""",8435.75,335
2012,0,29479,Scott Brown,"25' 3""",6543.5,259
2012,0,1766,Billy Mayfair,"25' 3""",8879.167,352
2012,0,22348,Nick O'Hern,"25' 4""",8348.0,330
2012,0,26329,Louis Oosthuizen,"25' 4""",6256.583,247
2012,0,27963,Chris Stroud,"25' 4""",9612.083,379
2012,0,20593,Greg Chalmers,"25' 5""",9838.333,387
2012,0,25345,Carl Pettersson,"25' 5""",11232.75,442
2012,0,12716,Charley Hoffman,"25' 6""",9561.667,375
2012,0,25240,D.A. Points,"25' 6""",9245.417,363
2012,0,23623,Bo Van Pelt,"25' 6""",8045.25,316
2012,0,28093,Miguel Angel Carballo,"25' 7""",8027.333,314
2012,0,28307,Matt Every,"25' 7""",8439.583,330
2012,0,29221,Webb Simpson,"25' 7""",8600.167,336
2012,0,24924,Bill Haas,"25' 8""",7685.667,299
2012,0,24507,Jason Bohn,"25' 9""",7556.083,293
2012,0,23718,Nathan Green,"25' 9""",8019.417,311
2012,0,34021,Bud Cauley,"25' 11""",12080.0,466
2012,0,27436,Graham DeLaet,"26' 0""",9295.25,358
2012,0,26758,David Hearn,"26' 0""",11405.667,439
2012,0,6573,Brandt Jobe,"26' 0""",5816.0,224
2012,0,27933,John Merrick,"26' 0""",8881.833,342
2012,0,23800,Bryce Molder,"26' 0""",9335.75,359
2012,0,29476,Kyle Reifers,"26' 0""",9937.5,382
2012,0,24490,George McNeill,"26' 1""",9666.0,370
2012,0,24140,Sean O'Hair,"26' 1""",10194.417,391
2012,0,27895,Jonas Blixt,"26' 2""",9188.25,351
2012,0,27095,Nick Watney,"26' 2""",10800.667,413
2012,0,32366,Kevin Chappell,"26' 3""",10826.75,412
2012,0,30926,Chris Kirk,"26' 3""",11795.833,449
2012,0,33141,Keegan Bradley,"26' 5""",9209.167,349
2012,0,12510,Chad Campbell,"26' 5""",10281.25,389
2012,0,24925,Jonathan Byrd,"26' 6""",8467.833,320
2012,0,27974,Sung Kang,"26' 6""",9351.583,353
2012,0,29289,S.Y. Noh,"26' 7""",12193.917,458
2012,0,24502,Adam Scott,"26' 8""",6017.917,226
2012,0,27214,Kevin Streelman,"26' 8""",10118.417,379
2012,0,24846,Ricky Barnes,"26' 10""",12030.417,448
2012,0,34099,Harris English,"26' 10""",12247.75,456
2012,0,29222,Billy Hurley III,"27' 1""",7873.25,291
2012,0,6034,Marco Dawson,"27' 5""",7201.0,263
2012,0,6522,Ernie Els,"27' 5""",10283.667,375
2012,0,12782,Tim Herron,"27' 5""",11143.75,407
2012,0,20766,Padraig Harrington,"27' 6""",6466.833,235
2012,0,30852,Ryo Ishikawa,"27' 7""",6449.167,234
2012,0,20691,Greg Owen,"27' 7""",11436.667,415
2012,0,26331,Charl Schwartzel,"27' 7""",5597.0,203
2012,0,32334,Charlie Beljan,"27' 8""",6551.25,237
2012,0,26300,Matt Jones,"27' 8""",7008.25,253
2012,0,26851,Marc Leishman,"27' 8""",12765.417,461
2012,0,32150,Michael Thompson,"27' 8""",9438.0,341
2012,0,32102,Rickie Fowler,"27' 10""",8433.417,303
2012,0,20574,Mathew Goggin,"27' 10""",8264.0,297
2012,0,21528,Henrik Stenson,"27' 10""",5618.167,202
2012,0,26287,Roland Thatcher,"27' 10""",5782.833,208
2012,0,30750,Tommy Gainey,"28' 0""",14572.0,521
2012,0,19970,Robert Karlsson,"28' 3""",6718.667,238
2012,0,24358,Robert Garrigus,"28' 4""",11838.583,418
2012,0,23325,Vaughn Taylor,"28' 4""",9084.75,321
2012,0,23788,D.J. Trahan,"28' 4""",8760.833,309
2012,0,21805,Harrison Frazar,"28' 5""",8077.083,284
2012,0,22046,Geoff Ogilvy,"28' 6""",7957.667,279
2012,0,8793,Tiger Woods,"28' 6""",7071.333,248
2012,0,1706,Davis Love III,"28' 7""",8036.25,281
2012,0,30927,Brendon Todd,"28' 7""",10047.083,351
2012,0,27770,Camilo Villegas,"28' 8""",10473.417,365
2012,0,30110,Kyle Stanley,"28' 10""",10734.917,372
2012,0,10885,Robert Allenby,"28' 11""",10418.833,360
2012,0,32698,Bobby Gates,"29' 1""",12189.583,419
2012,0,23320,Ryan Palmer,"29' 1""",11290.917,388
2012,0,21350,Ryuji Imada,"29' 2""",11854.75,407
2012,0,24494,Erik Compton,"29' 3""",10488.583,359
2012,0,28500,Martin Flores,"29' 3""",14462.667,495
2012,0,31558,J.J. Killeen,"29' 3""",14463.417,495
2012,0,10213,Dicky Pride,"29' 3""",7376.0,252
2012,0,1941,Tom Pernice Jr.,"29' 5""",7975.083,271
2012,0,30692,Scott Stallings,"29' 11""",10796.75,361
2012,0,25804,Bubba Watson,"29' 11""",8170.5,273
2012,0,20229,Stewart Cink,"30' 1""",10075.833,335
2012,0,25818,Scott Piercy,"30' 1""",14665.083,487
2012,0,30925,Dustin Johnson,"30' 2""",9223.583,306
2012,0,30944,Jason Kokrak,"30' 3""",12534.167,414
2012,0,28089,Jason Day,"30' 4""",8883.833,293
2012,0,21961,Charles Howell III,"30' 5""",14590.5,480
2012,0,28308,Troy Kelly,"30' 5""",9750.417,321
2012,0,24940,Edward Loar,"30' 7""",7499.333,245
2012,0,1810,Phil Mickelson,"30' 8""",10795.167,352
2012,0,27302,Garth Mulroy,"30' 8""",7262.75,237
2012,0,25632,Jimmy Walker,"30' 9""",17342.5,564
2012,0,25562,Andres Romero,"31' 0""",9739.583,314
2012,0,20070,Matt Bettencourt,"31' 3""",11281.75,361
2012,0,23542,Tommy Biershenk,"31' 4""",9615.167,307
2012,0,31323,Gary Woodland,"31' 6""",9663.083,307
2012,0,23409,James Driscoll,"32' 0""",14203.5,444
2012,0,27120,Troy Matteson,"32' 3""",16685.583,517
2012,0,1249,John Daly,"32' 8""",7056.833,216
2012,0,29926,Danny Lee,"32' 11""",10733.25,326
2012,0,27064,Jhonattan Vegas,"33' 4""",13740.333,412
2012,0,33120,Mark Anderson,"33' 8""",13006.917,386
2012,0,22371,Aaron Baddeley,"33' 9""",11242.417,333
2012,0,1116,Michael Bradley,"33' 9""",11531.417,342
2012,0,20848,Ángel Cabrera,"33' 9""",6549.5,194
2012,0,27141,J.B. Holmes,"35' 6""",16007.667,451
2012,0,23903,Stephen Gangluff,"35' 10""",9592.667,268
2012,0,20850,Daniel Chopra,"36' 6""",10869.667,298
2012,0,27797,Derek Lamely,"36' 11""",12954.667,351
2011,0,2206,David Toms,"17' 0""",3925.083,231
2011,0,22348,Nick O'Hern,"18' 4""",5164.333,282
2011,0,1797,Rocco Mediate,"18' 9""",3614.5,193
2011,0,22621,Ben Curtis,"19' 2""",4398.5,229
2011,0,8725,Tom Gillis,"19' 9""",4638.417,235
2011,0,22293,Heath Slocum,"19' 10""",5010.583,253
2011,0,26289,Boo Weekley,"20' 1""",4928.417,245
2011,0,6621,Joe Durant,"20' 3""",4238.417,209
2011,0,27649,Brandt Snedeker,"20' 3""",6288.167,310
2011,0,8075,Jerry Kelly,"20' 4""",4964.25,244
2011,0,25686,Jason Dufner,"20' 8""",6233.167,302
2011,0,6643,Paul Goydos,"21' 0""",6413.417,305
2011,0,24024,Zach Johnson,"21' 2""",5081.083,240
2011,0,26476,Chez Reavie,"21' 4""",7695.333,361
2011,0,25572,Graeme McDowell,"21' 6""",3312.75,154
2011,0,26951,Johnson Wagner,"21' 6""",6532.0,304
2011,0,20436,Garrett Willis,"21' 8""",5820.417,269
2011,0,28620,Aron Price,"21' 11""",4294.5,196
2011,0,27933,John Merrick,"22' 0""",5763.667,262
2011,0,20127,Chris Riley,"22' 0""",5906.167,268
2011,0,27466,Spencer Levin,"22' 1""",9791.333,443
2011,0,24781,Hunter Mahan,"22' 1""",7696.833,348
2011,0,10505,Shane Bertsch,"22' 2""",4918.0,222
2011,0,23108,Matt Kuchar,"22' 2""",7473.0,337
2011,0,21878,Mark Wilson,"22' 2""",6597.583,298
2011,0,24361,Pat Perez,"22' 3""",7437.5,334
2011,0,19846,Brian Gay,"22' 4""",6261.833,280
2011,0,8537,J.P. Hayes,"22' 5""",5158.0,230
2011,0,25444,Justin Hicks,"22' 6""",4066.167,181
2011,0,10860,Justin Leonard,"22' 7""",7520.25,333
2011,0,20572,Rod Pampling,"22' 7""",5979.333,265
2011,0,26758,David Hearn,"22' 11""",8486.5,370
2011,0,29910,Blake Adams,"23' 0""",10776.0,468
2011,0,30711,Colt Knost,"23' 0""",7005.5,305
2011,0,1766,Billy Mayfair,"23' 0""",7672.583,334
2011,0,21753,Brian Davis,"23' 1""",7904.75,343
2011,0,6527,Steve Stricker,"23' 1""",6061.25,263
2011,0,10809,Jim Furyk,"23' 2""",6432.25,278
2011,0,26420,Richard Johnson,"23' 5""",6057.333,259
2011,0,23623,Bo Van Pelt,"23' 5""",7810.083,334
2011,0,25345,Carl Pettersson,"23' 6""",10328.417,440
2011,0,23718,Nathan Green,"23' 8""",8727.583,369
2011,0,1313,Steve Elkington,"23' 9""",3968.833,167
2011,0,26668,Marc Turnesa,"23' 9""",5510.75,232
2011,0,24507,Jason Bohn,"23' 10""",6882.75,289
2011,0,25900,Lucas Glover,"23' 10""",7245.25,304
2011,0,23353,J.J. Henry,"23' 10""",8145.917,342
2011,0,25457,Alexandre Rocha,"23' 10""",5854.417,246
2011,0,6004,Stephen Ames,"23' 11""",6255.25,262
2011,0,24357,K.J. Choi,"23' 11""",6906.833,289
2011,0,6251,Chris DiMarco,"23' 11""",8799.333,368
2011,0,27214,Kevin Streelman,"23' 11""",7761.0,324
2011,0,22961,David Mathis,"24' 0""",7394.0,308
2011,0,26596,Ryan Moore,"24' 0""",6800.0,283
2011,0,22913,John Rollins,"24' 1""",7332.25,304
2011,0,22405,Justin Rose,"24' 1""",7084.667,294
2011,0,10585,Scott McCarron,"24' 3""",6260.167,258
2011,0,23325,Vaughn Taylor,"24' 3""",9367.833,386
2011,0,20498,Briny Baird,"24' 4""",4969.75,204
2011,0,27939,Matt McQuillan,"24' 4""",5448.333,224
2011,0,24140,Sean O'Hair,"24' 4""",8211.083,337
2011,0,29221,Webb Simpson,"24' 4""",9989.583,411
2011,0,23638,Brendon de Jonge,"24' 6""",10587.75,432
2011,0,31557,Jim Herman,"24' 6""",8171.917,333
2011,0,23614,Rich Beem,"24' 7""",5261.5,214
2011,0,12510,Chad Campbell,"24' 7""",9671.083,394
2011,0,24924,Bill Haas,"24' 7""",8501.833,346
2011,0,10885,Robert Allenby,"24' 8""",7825.75,317
2011,0,31202,William McGirt,"24' 8""",11855.25,481
2011,0,33419,Cameron Tringale,"24' 8""",12228.417,496
2011,0,6522,Ernie Els,"24' 9""",7382.583,298
2011,0,21350,Ryuji Imada,"24' 9""",9759.333,394
2011,0,24663,Y.E. Yang,"24' 10""",5167.667,208
2011,0,27963,Chris Stroud,"24' 11""",10308.833,414
2011,0,26287,Roland Thatcher,"24' 11""",7925.0,318
2011,0,20160,Charlie Wi,"24' 11""",9552.25,383
2011,0,20593,Greg Chalmers,"25' 2""",10174.083,404
2011,0,27095,Nick Watney,"25' 2""",8342.167,331
2011,0,24604,Hunter Haas,"25' 4""",10279.417,406
2011,0,1948,Tim Petrovic,"25' 4""",9165.917,362
2011,0,25240,D.A. Points,"25' 4""",8601.0,339
2011,0,20645,John Senden,"25' 4""",8862.75,350
2011,0,6573,Brandt Jobe,"25' 5""",9219.583,363
2011,0,29478,Kevin Kisner,"25' 5""",7471.25,294
2011,0,23548,Bill Lunde,"25' 5""",9803.0,386
2011,0,23541,Ben Crane,"25' 6""",6679.417,262
2011,0,29420,Billy Horschel,"25' 6""",6792.75,266
2011,0,32640,Troy Merritt,"25' 7""",7204.5,282
2011,0,12602,Dean Wilson,"25' 7""",6682.75,261
2011,0,23673,Michael Connell,"25' 9""",8380.75,325
2011,0,26679,Kevin Stadler,"25' 9""",8777.0,341
2011,0,30750,Tommy Gainey,"25' 10""",12347.083,478
2011,0,31193,Jim Renner,"25' 11""",7494.583,289
2011,0,23621,Rory Sabbatini,"25' 11""",8799.417,340
2011,0,23983,Luke Donald,"26' 1""",6207.583,238
2011,0,24846,Ricky Barnes,"26' 2""",9231.667,353
2011,0,24925,Jonathan Byrd,"26' 2""",9719.167,372
2011,0,10733,Kent Jones,"26' 2""",7986.75,305
2011,0,27974,Sung Kang,"26' 2""",6678.5,255
2011,0,33413,Ben Martin,"26' 2""",7937.583,303
2011,0,22378,Trevor Immelman,"26' 3""",9074.25,346
2011,0,21731,Freddie Jacobson,"26' 6""",9313.5,351
2011,0,28475,Jeff Overton,"26' 6""",10074.417,380
2011,0,29518,Brendan Steele,"26' 6""",9286.75,350
2011,0,33141,Keegan Bradley,"26' 8""",10569.333,396
2011,0,26331,Charl Schwartzel,"26' 8""",5408.5,203
2011,0,23800,Bryce Molder,"26' 9""",8131.417,304
2011,0,12652,Cameron Beckman,"26' 10""",8861.833,330
2011,0,25834,Daniel Summerhays,"26' 10""",8713.5,325
2011,0,23788,D.J. Trahan,"26' 10""",11443.75,427
2011,0,20229,Stewart Cink,"26' 11""",7811.583,290
2011,0,27330,Josh Teater,"26' 11""",12256.583,456
2011,0,32102,Rickie Fowler,"27' 1""",9778.333,361
2011,0,28679,Fabián Gómez,"27' 1""",9021.0,333
2011,0,26881,Jarrod Lyle,"27' 1""",10522.667,389
2011,0,22046,Geoff Ogilvy,"27' 2""",7257.083,267
2011,0,28087,Kris Blanks,"27' 3""",11318.25,415
2011,0,1706,Davis Love III,"27' 3""",7142.833,262
2011,0,7457,Steve Flesch,"27' 4""",10846.5,397
2011,0,1577,Lee Janzen,"27' 4""",6659.167,244
2011,0,30926,Chris Kirk,"27' 4""",12175.083,446
2011,0,22371,Aaron Baddeley,"27' 6""",9677.25,352
2011,0,20472,Alex Cejka,"27' 7""",5787.083,210
2011,0,21209,Sergio Garcia,"27' 7""",6710.667,243
2011,0,25396,Kevin Na,"27' 7""",10428.917,378
2011,0,24290,D.J. Brigman,"27' 8""",8828.167,319
2011,0,6515,Shaun Micheel,"27' 8""",10365.5,375
2011,0,6567,Vijay Singh,"27' 10""",10772.667,387
2011,0,27770,Camilo Villegas,"27' 10""",8829.167,317
2011,0,32366,Kevin Chappell,"27' 11""",9153.75,328
2011,0,11123,Chris Couch,"27' 11""",8552.583,306
2011,0,27936,Martin Laird,"27' 11""",8852.5,317
2011,0,32698,Bobby Gates,"28' 0""",9925.417,355
2011,0,28158,Steve Marino,"28' 0""",9098.167,325
2011,0,21949,Joe Ogilvie,"28' 1""",9797.833,349
2011,0,33911,Nate Smith,"28' 1""",7830.667,279
2011,0,25562,Andres Romero,"28' 2""",10109.083,359
2011,0,32150,Michael Thompson,"28' 5""",10022.5,353
2011,0,24490,George McNeill,"28' 6""",8658.75,304
2011,0,24138,Ian Poulter,"28' 6""",5019.917,176
2011,0,27120,Troy Matteson,"28' 7""",12640.5,442
2011,0,20070,Matt Bettencourt,"28' 9""",12536.167,436
2011,0,24980,Scott Gutschewski,"28' 9""",8651.75,301
2011,0,12782,Tim Herron,"28' 9""",12617.75,439
2011,0,24502,Adam Scott,"28' 9""",5600.917,195
2011,0,30925,Dustin Johnson,"28' 10""",8283.833,287
2011,0,28089,Jason Day,"28' 11""",9733.25,337
2011,0,27064,Jhonattan Vegas,"29' 0""",11934.0,412
2011,0,21407,Arjun Atwal,"29' 1""",13443.5,462
2011,0,25818,Scott Piercy,"29' 2""",10007.25,343
2011,0,30110,Kyle Stanley,"29' 3""",11984.25,410
2011,0,12716,Charley Hoffman,"29' 4""",10683.167,364
2011,0,7867,Woody Austin,"29' 7""",6571.583,222
2011,0,30692,Scott Stallings,"29' 7""",11483.333,388
2011,0,8375,Paul Stankowski,"29' 7""",10347.917,350
2011,0,20098,Stuart Appleby,"29' 8""",9895.5,334
2011,0,20157,Retief Goosen,"29' 8""",5936.0,200
2011,0,31401,Zack Miller,"29' 8""",12090.667,408
2011,0,26300,Matt Jones,"29' 9""",11155.0,375
2011,0,30946,Alex Prugh,"29' 10""",11772.583,395
2011,0,24358,Robert Garrigus,"29' 11""",11883.75,397
2011,0,34255,Joseph Bramlett,"30' 0""",9605.417,320
2011,0,9011,David Duval,"30' 2""",11101.5,368
2011,0,21961,Charles Howell III,"30' 3""",15452.583,511
2011,0,1810,Phil Mickelson,"30' 3""",10267.0,339
2011,0,23320,Ryan Palmer,"30' 6""",10491.167,344
2011,0,25804,Bubba Watson,"30' 9""",9613.0,313
2011,0,1116,Michael Bradley,"30' 10""",10443.333,339
2011,0,25274,Steven Bowditch,"31' 0""",13820.667,446
2011,0,20848,Ángel Cabrera,"31' 2""",6394.5,205
2011,0,23409,James Driscoll,"31' 2""",10745.5,345
2011,0,29720,Andres Gonzales,"31' 2""",7047.833,226
2011,0,31323,Gary Woodland,"31' 2""",11562.667,371
2011,0,23497,Tag Ridings,"31' 3""",12546.583,402
2011,0,28486,Michael Putnam,"31' 6""",10116.833,321
2011,0,19970,Robert Karlsson,"31' 10""",8204.75,258
2011,0,32876,Martin Piller,"31' 10""",9933.417,312
2011,0,26851,Marc Leishman,"32' 4""",15029.25,465
2011,0,21805,Harrison Frazar,"32' 9""",8515.25,260
2011,0,27141,J.B. Holmes,"33' 2""",9342.833,282
2011,0,34072,Will Strickler,"33' 2""",7689.5,232
2011,0,20766,Padraig Harrington,"33' 4""",8898.833,267
2011,0,25632,Jimmy Walker,"33' 8""",15559.333,462
2011,0,27797,Derek Lamely,"34' 3""",12845.25,375
2011,0,35087,Bio Kim,"35' 6""",12630.167,356
2011,0,29718,Anthony Kim,"38' 2""",14776.333,387
2010,0,10809,Jim Furyk,"17' 0""",3952.417,232
2010,0,8385,Omar Uresti,"18' 6""",3667.75,198
2010,0,22293,Heath Slocum,"19' 6""",5374.0,276
2010,0,10425,Jay Williamson,"19' 6""",4970.833,255
2010,0,23135,Tim Clark,"19' 7""",4957.667,253
2010,0,24024,Zach Johnson,"19' 8""",5914.75,301
2010,0,2206,David Toms,"19' 8""",5365.583,273
2010,0,19846,Brian Gay,"19' 9""",5615.0,284
2010,0,8725,Tom Gillis,"19' 9""",7266.75,368
2010,0,7363,Craig Bowden,"20' 0""",3506.083,175
2010,0,12602,Dean Wilson,"20' 4""",4120.333,203
2010,0,25686,Jason Dufner,"20' 5""",5895.75,289
2010,0,12705,Cliff Kresge,"20' 5""",3741.167,183
2010,0,24357,K.J. Choi,"20' 8""",5721.417,277
2010,0,20127,Chris Riley,"20' 8""",5404.75,262
2010,0,21753,Brian Davis,"20' 10""",7883.083,378
2010,0,10860,Justin Leonard,"21' 0""",6284.583,299
2010,0,26596,Ryan Moore,"21' 1""",5497.083,261
2010,0,1724,Jeff Maggert,"21' 2""",5948.833,281
2010,0,29285,Brent Delahoussaye,"21' 3""",4243.083,200
2010,0,6004,Stephen Ames,"21' 5""",6634.083,310
2010,0,22621,Ben Curtis,"21' 5""",5644.417,264
2010,0,6621,Joe Durant,"21' 5""",4012.583,187
2010,0,27466,Spencer Levin,"21' 5""",9653.75,451
2010,0,6643,Paul Goydos,"21' 6""",5770.917,268
2010,0,24781,Hunter Mahan,"21' 6""",6205.583,289
2010,0,1945,Kenny Perry,"21' 6""",5085.667,237
2010,0,1313,Steve Elkington,"21' 7""",5651.5,262
2010,0,21878,Mark Wilson,"21' 8""",6836.5,316
2010,0,2239,Scott Verplank,"21' 10""",5095.5,233
2010,0,20572,Rod Pampling,"21' 11""",7006.333,320
2010,0,1941,Tom Pernice Jr.,"22' 1""",5863.083,266
2010,0,25190,Jeff Quinney,"22' 1""",7093.417,321
2010,0,6527,Steve Stricker,"22' 1""",5542.833,251
2010,0,26289,Boo Weekley,"22' 1""",7174.333,325
2010,0,28620,Aron Price,"22' 3""",5955.5,268
2010,0,8075,Jerry Kelly,"22' 5""",7474.75,334
2010,0,24507,Jason Bohn,"22' 7""",7555.333,334
2010,0,23353,J.J. Henry,"22' 7""",8345.75,369
2010,0,1619,Skip Kendall,"22' 8""",4471.417,197
2010,0,10885,Robert Allenby,"22' 10""",6681.167,293
2010,0,1797,Rocco Mediate,"22' 11""",5887.417,257
2010,0,23325,Vaughn Taylor,"22' 11""",7491.75,327
2010,0,6251,Chris DiMarco,"23' 0""",7414.167,322
2010,0,7457,Steve Flesch,"23' 1""",6795.5,294
2010,0,27214,Kevin Streelman,"23' 2""",8396.417,362
2010,0,24663,Y.E. Yang,"23' 2""",6269.75,271
2010,0,12510,Chad Campbell,"23' 5""",7654.917,327
2010,0,10585,Scott McCarron,"23' 5""",8486.083,362
2010,0,25240,D.A. Points,"23' 5""",8914.083,380
2010,0,24912,Will MacKenzie,"23' 6""",7098.667,302
2010,0,27933,John Merrick,"23' 6""",9484.917,404
2010,0,23623,Bo Van Pelt,"23' 6""",9811.75,418
2010,0,1766,Billy Mayfair,"23' 8""",6077.083,257
2010,0,27095,Nick Watney,"23' 11""",8306.0,347
2010,0,20436,Garrett Willis,"23' 11""",6453.083,270
2010,0,23541,Ben Crane,"24' 0""",6403.833,267
2010,0,6515,Shaun Micheel,"24' 0""",6303.833,263
2010,0,26881,Jarrod Lyle,"24' 2""",5356.667,222
2010,0,22913,John Rollins,"24' 2""",8467.333,350
2010,0,26679,Kevin Stadler,"24' 2""",8275.583,343
2010,0,12714,Chris Tidland,"24' 2""",8118.167,336
2010,0,27649,Brandt Snedeker,"24' 3""",8595.167,354
2010,0,27060,John Mallinger,"24' 4""",6312.0,259
2010,0,1948,Tim Petrovic,"24' 4""",10106.5,416
2010,0,7867,Woody Austin,"24' 5""",9164.917,375
2010,0,26301,James Nitties,"24' 5""",8902.167,364
2010,0,8537,J.P. Hayes,"24' 6""",8004.75,327
2010,0,24140,Sean O'Hair,"24' 6""",7817.667,319
2010,0,24361,Pat Perez,"24' 6""",8978.5,366
2010,0,20574,Mathew Goggin,"24' 7""",8443.917,344
2010,0,23108,Matt Kuchar,"24' 7""",7913.0,322
2010,0,6595,Kevin Sutherland,"24' 7""",8542.5,347
2010,0,25396,Kevin Na,"24' 8""",8582.417,348
2010,0,25345,Carl Pettersson,"24' 9""",10191.917,412
2010,0,26420,Richard Johnson,"24' 10""",7143.75,288
2010,0,27330,Josh Teater,"24' 10""",10993.583,442
2010,0,28307,Matt Every,"24' 11""",6486.833,260
2010,0,20160,Charlie Wi,"24' 11""",10477.417,420
2010,0,23548,Bill Lunde,"25' 0""",8169.167,327
2010,0,28087,Kris Blanks,"25' 2""",8059.75,320
2010,0,22056,Cameron Percy,"25' 3""",7898.333,313
2010,0,20378,Mathias Grönberg,"25' 4""",6112.583,241
2010,0,22122,Andrew McLardy,"25' 5""",5649.417,222
2010,0,20645,John Senden,"25' 6""",10060.417,395
2010,0,27770,Camilo Villegas,"25' 6""",7533.583,295
2010,0,20593,Greg Chalmers,"25' 7""",11978.25,468
2010,0,6522,Ernie Els,"25' 7""",7942.917,310
2010,0,1320,Bob Estes,"25' 7""",9446.917,369
2010,0,29910,Blake Adams,"25' 8""",8591.25,335
2010,0,1161,Mark Calcavecchia,"25' 8""",4486.25,175
2010,0,23621,Rory Sabbatini,"25' 8""",8753.417,341
2010,0,29221,Webb Simpson,"25' 8""",12338.917,481
2010,0,24924,Bill Haas,"25' 9""",9114.583,354
2010,0,32617,Jerod Turner,"25' 9""",5281.833,205
2010,0,12652,Cameron Beckman,"25' 10""",7411.75,287
2010,0,23638,Brendon de Jonge,"25' 10""",10739.667,416
2010,0,6012,Greg Kraft,"25' 10""",5212.583,202
2010,0,8375,Paul Stankowski,"25' 10""",6123.0,237
2010,0,23673,Michael Connell,"25' 11""",9925.75,383
2010,0,23983,Luke Donald,"26' 3""",7276.667,277
2010,0,12716,Charley Hoffman,"26' 3""",9710.417,370
2010,0,20498,Briny Baird,"26' 4""",9555.833,363
2010,0,28237,Rory McIlroy,"26' 4""",5318.417,202
2010,0,24925,Jonathan Byrd,"26' 6""",11079.167,418
2010,0,27120,Troy Matteson,"26' 6""",10898.333,411
2010,0,24502,Adam Scott,"26' 6""",7099.917,268
2010,0,27963,Chris Stroud,"26' 6""",9177.083,346
2010,0,23322,Brett Wetterich,"26' 6""",7555.75,285
2010,0,12782,Tim Herron,"26' 7""",10978.0,413
2010,0,21731,Freddie Jacobson,"26' 7""",10035.833,378
2010,0,26392,Chris Wilson,"26' 7""",7443.25,280
2010,0,22046,Geoff Ogilvy,"26' 9""",7757.25,290
2010,0,20472,Alex Cejka,"26' 10""",7120.75,265
2010,0,23718,Nathan Green,"26' 10""",11308.083,422
2010,0,30946,Alex Prugh,"26' 10""",11989.25,447
