YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
2015,0,27214,Kevin Streelman,1.647,2698,1638
2015,0,1706,Davis Love III,1.648,1513,918
2015,0,37273,Derek Ernst,1.65,2109,1278
2015,0,21961,Charles Howell III,1.653,3124,1890
2015,0,25364,Paul Casey,1.654,2441,1476
2015,0,29535,Brice Garnett,1.654,2352,1422
2015,0,6522,Ernie Els,1.655,1698,1026
2015,0,32200,Roberto Castro,1.656,1490,900
2015,0,28780,Nicholas Thompson,1.656,2564,1548
2015,0,28486,Michael Putnam,1.658,2536,1530
2015,0,28023,Byron Smith,1.658,1641,990
2015,0,20848,Ángel Cabrera,1.659,1583,954
2015,0,20691,Greg Owen,1.659,1732,1044
2015,0,21528,Henrik Stenson,1.659,1792,1080
2015,0,25198,Francesco Molinari,1.664,1587,954
2015,0,32334,Charlie Beljan,1.665,2158,1296
2015,0,23548,Bill Lunde,1.668,1381,828
2015,0,10885,Robert Allenby,1.669,1772,1062
2015,0,30946,Alex Prugh,1.669,2403,1440
2015,0,31193,Jim Renner,1.67,1984,1188
2015,0,20229,Stewart Cink,1.675,2321,1386
2015,0,31557,Jim Herman,1.679,2659,1584
2015,0,23353,J.J. Henry,1.68,2722,1620
2015,0,22046,Geoff Ogilvy,1.691,1461,864
2015,0,25900,Lucas Glover,1.697,2413,1422
2014,0,10860,Justin Leonard,1.543,2083,1350
2014,0,34046,Jordan Spieth,1.548,2730,1764
2014,0,22371,Aaron Baddeley,1.564,2027,1296
2014,0,20593,Greg Chalmers,1.564,2281,1458
2014,0,19846,Brian Gay,1.565,2225,1422
2014,0,26331,Charl Schwartzel,1.574,1757,1116
2014,0,30927,Brendon Todd,1.574,3059,1944
2014,0,27141,J.B. Holmes,1.575,2438,1548
2014,0,27963,Chris Stroud,1.575,2495,1584
2014,0,35139,Richard Lee,1.576,2213,1404
2014,0,21731,Freddie Jacobson,1.577,2583,1638
2014,0,25720,Chad Collins,1.578,2102,1332
2014,0,10423,Mike Weir,1.578,1846,1170
2014,0,20098,Stuart Appleby,1.579,2558,1620
2014,0,30926,Chris Kirk,1.58,2958,1872
2014,0,32102,Rickie Fowler,1.581,2419,1530
2014,0,25396,Kevin Na,1.581,2675,1692
2014,0,35539,Luke Guthrie,1.583,2422,1530
2014,0,33461,Morgan Hoffmann,1.585,2824,1782
2014,0,25562,Andres Romero,1.585,2197,1386
2014,0,8075,Jerry Kelly,1.586,2284,1440
2014,0,31560,Brian Stuard,1.586,2483,1566
2014,0,25349,Tim Wilkinson,1.586,2341,1476
2014,0,25572,Graeme McDowell,1.587,1771,1116
2014,0,20160,Charlie Wi,1.587,2000,1260
2014,0,21753,Brian Davis,1.588,2659,1674
2014,0,23983,Luke Donald,1.588,1601,1008
2014,0,21209,Sergio Garcia,1.588,1658,1044
2014,0,1810,Phil Mickelson,1.588,2029,1278
2014,0,28237,Rory McIlroy,1.589,1830,1152
2014,0,24138,Ian Poulter,1.591,1604,1008
2014,0,27644,Brian Harman,1.592,3180,1998
2014,0,6522,Ernie Els,1.594,2266,1422
2014,0,28089,Jason Day,1.595,1378,864
2014,0,31202,William McGirt,1.595,2756,1728
2014,0,25191,Gonzalo Fernandez-Castaño,1.596,2355,1476
2014,0,30925,Dustin Johnson,1.596,1638,1026
2014,0,34261,Scott Langley,1.596,2671,1674
2014,0,23320,Ryan Palmer,1.596,2442,1530
2014,0,27649,Brandt Snedeker,1.596,2500,1566
2014,0,25632,Jimmy Walker,1.596,2758,1728
2014,0,26300,Matt Jones,1.597,2386,1494
2014,0,23108,Matt Kuchar,1.597,2529,1584
2014,0,34360,Patrick Reed,1.598,2588,1620
2014,0,24502,Adam Scott,1.598,1956,1224
2014,0,27895,Jonas Blixt,1.599,1784,1116
2014,0,29479,Scott Brown,1.599,2878,1800
2014,0,24494,Erik Compton,1.599,2533,1584
2014,0,23541,Ben Crane,1.599,2331,1458
2014,0,30852,Ryo Ishikawa,1.599,2159,1350
2014,0,29478,Kevin Kisner,1.599,2446,1530
2014,0,35300,Andrew Loupe,1.599,1756,1098
2014,0,24361,Pat Perez,1.599,2417,1512
2014,0,30944,Jason Kokrak,1.6,1872,1170
2014,0,23800,Bryce Molder,1.6,2102,1314
2014,0,24357,K.J. Choi,1.601,2305,1440
2014,0,23135,Tim Clark,1.601,2161,1350
2014,0,28307,Matt Every,1.601,2450,1530
2014,0,24846,Ricky Barnes,1.602,2537,1584
2014,0,24507,Jason Bohn,1.602,2336,1458
2014,0,29221,Webb Simpson,1.602,2422,1512
2014,0,23409,James Driscoll,1.603,2049,1278
2014,0,22405,Justin Rose,1.603,1962,1224
2014,0,33141,Keegan Bradley,1.604,2541,1584
2014,0,29740,Brad Fritsch,1.604,1386,864
2014,0,32839,Hideki Matsuyama,1.604,2310,1440
2014,0,28475,Jeff Overton,1.604,2194,1368
2014,0,28259,Sangmoon Bae,1.605,2195,1368
2014,0,24024,Zach Johnson,1.605,2774,1728
2014,0,24490,George McNeill,1.605,2283,1422
2014,0,35732,Wes Roach,1.606,1821,1134
2014,0,34431,Robert Streb,1.606,2052,1278
2014,0,34098,Russell Henley,1.607,2661,1656
2014,0,34409,David Lingmerth,1.607,2199,1368
2014,0,33413,Ben Martin,1.607,2314,1440
2014,0,22621,Ben Curtis,1.608,2113,1314
2014,0,36689,Brooks Koepka,1.608,1621,1008
2014,0,20396,Lee Westwood,1.608,1621,1008
2014,0,10809,Jim Furyk,1.609,2317,1440
2014,0,12716,Charley Hoffman,1.609,2694,1674
2014,0,26851,Marc Leishman,1.609,2317,1440
2014,0,25804,Bubba Watson,1.61,2116,1314
2014,0,25364,Paul Casey,1.611,1624,1008
2014,0,24358,Robert Garrigus,1.611,2320,1440
2014,0,34563,Chesson Hadley,1.611,2436,1512
2014,0,27408,Martin Kaymer,1.611,1856,1152
2014,0,27214,Kevin Streelman,1.611,2262,1404
2014,0,26758,David Hearn,1.612,2815,1746
2014,0,24912,Will MacKenzie,1.612,2380,1476
2014,0,28132,Tyrone Van Aswegen,1.612,2263,1404
2014,0,29535,Brice Garnett,1.614,2556,1584
2014,0,26596,Ryan Moore,1.614,2440,1512
2014,0,23638,Brendon de Jonge,1.615,3168,1962
2014,0,24140,Sean O'Hair,1.615,2238,1386
2014,0,24663,Y.E. Yang,1.615,2267,1404
2014,0,20157,Retief Goosen,1.616,2618,1620
2014,0,32150,Michael Thompson,1.616,2153,1332
2014,0,24925,Jonathan Byrd,1.617,2095,1296
2014,0,32366,Kevin Chappell,1.617,2795,1728
2014,0,21961,Charles Howell III,1.617,3086,1908
2014,0,31323,Gary Woodland,1.617,2677,1656
2014,0,32200,Roberto Castro,1.618,2155,1332
2014,0,26956,Bronson La'Cassie,1.618,1369,846
2014,0,7867,Woody Austin,1.619,1719,1062
2014,0,25274,Steven Bowditch,1.619,2711,1674
2014,0,28092,D.H. Lee,1.619,1457,900
2014,0,29926,Danny Lee,1.62,2333,1440
2014,0,25834,Daniel Summerhays,1.62,2858,1764
2014,0,27466,Spencer Levin,1.621,1721,1062
2014,0,32640,Troy Merritt,1.621,1809,1116
2014,0,20645,John Senden,1.621,2888,1782
2014,0,33419,Cameron Tringale,1.621,3238,1998
2014,0,29289,S.Y. Noh,1.622,2686,1656
2014,0,27770,Camilo Villegas,1.623,2775,1710
2014,0,33122,Russell Knox,1.624,2690,1656
2014,0,29518,Brendan Steele,1.624,2485,1530
2014,0,34099,Harris English,1.627,2694,1656
2014,0,2206,David Toms,1.627,1816,1116
2014,0,26951,Johnson Wagner,1.627,1904,1170
2014,0,30750,Tommy Gainey,1.628,2022,1242
2014,0,27556,Ted Potter Jr.,1.628,1993,1224
2014,0,33418,Shawn Stefani,1.628,1758,1080
2014,0,24781,Hunter Mahan,1.629,2493,1530
2014,0,24924,Bill Haas,1.63,3080,1890
2014,0,29222,Billy Hurley III,1.632,2527,1548
2014,0,30692,Scott Stallings,1.632,2233,1368
2014,0,20848,Ángel Cabrera,1.633,2028,1242
2014,0,34021,Bud Cauley,1.633,1646,1008
2014,0,34174,John Huh,1.635,2443,1494
2014,0,27120,Troy Matteson,1.635,1707,1044
2014,0,22046,Geoff Ogilvy,1.635,2354,1440
2014,0,25345,Carl Pettersson,1.636,2679,1638
2014,0,29461,Jamie Lovemark,1.638,1769,1080
2014,0,20229,Stewart Cink,1.64,2686,1638
2014,0,23621,Rory Sabbatini,1.64,2303,1404
2014,0,20104,Ken Duke,1.641,2304,1404
2014,0,6567,Vijay Singh,1.641,2452,1494
2014,0,28500,Martin Flores,1.642,2513,1530
2014,0,20498,Briny Baird,1.643,1479,900
2014,0,27330,Josh Teater,1.644,2604,1584
2014,0,34265,Will Wilcox,1.644,1450,882
2014,0,23623,Bo Van Pelt,1.645,2457,1494
2014,0,1706,Davis Love III,1.646,2133,1296
2014,0,32334,Charlie Beljan,1.647,2134,1296
2014,0,32448,James Hahn,1.647,2372,1440
2014,0,25686,Jason Dufner,1.648,1602,972
2014,0,22378,Trevor Immelman,1.65,2376,1440
2014,0,29425,Andrew Svoboda,1.65,2287,1386
2014,0,27095,Nick Watney,1.65,2227,1350
2014,0,22293,Heath Slocum,1.651,2050,1242
2014,0,31557,Jim Herman,1.652,1725,1044
2014,0,27436,Graham DeLaet,1.653,2350,1422
2014,0,27936,Martin Laird,1.653,1845,1116
2014,0,28486,Michael Putnam,1.654,3036,1836
2014,0,26679,Kevin Stadler,1.654,2649,1602
2014,0,21878,Mark Wilson,1.654,1935,1170
2014,0,31193,Jim Renner,1.656,1759,1062
2014,0,25240,D.A. Points,1.657,2177,1314
2014,0,10885,Robert Allenby,1.658,2418,1458
2014,0,29420,Billy Horschel,1.659,2687,1620
2014,0,21528,Henrik Stenson,1.66,1614,972
2014,0,35541,John Peterson,1.661,1794,1080
2014,0,37273,Derek Ernst,1.662,2274,1368
2014,0,26329,Louis Oosthuizen,1.665,1379,828
2014,0,1724,Jeff Maggert,1.666,1619,972
2014,0,22913,John Rollins,1.67,2405,1440
2014,0,25444,Justin Hicks,1.672,2979,1782
2014,0,27933,John Merrick,1.673,2500,1494
2014,0,27064,Jhonattan Vegas,1.674,2260,1350
2014,0,32333,Kevin Tway,1.675,1809,1080
2014,0,34264,Hudson Swafford,1.677,2143,1278
2014,0,12510,Chad Campbell,1.68,1603,954
2014,0,23353,J.J. Henry,1.685,2639,1566
2014,0,28780,Nicholas Thompson,1.685,2457,1458
2014,0,30110,Kyle Stanley,1.687,2520,1494
2014,0,26289,Boo Weekley,1.698,2200,1296
2014,0,25900,Lucas Glover,1.714,2036,1188
2013,0,19846,Brian Gay,1.528,2173,1422
2013,0,22371,Aaron Baddeley,1.545,1835,1188
2013,0,20593,Greg Chalmers,1.556,2045,1314
2013,0,10423,Mike Weir,1.559,1628,1044
2013,0,23983,Luke Donald,1.567,1636,1044
2013,0,30926,Chris Kirk,1.57,2515,1602
2013,0,20160,Charlie Wi,1.574,2012,1278
2013,0,27895,Jonas Blixt,1.577,2158,1368
2013,0,21753,Brian Davis,1.577,2583,1638
2013,0,10860,Justin Leonard,1.577,2441,1548
2013,0,27649,Brandt Snedeker,1.577,2242,1422
2013,0,1320,Bob Estes,1.578,1875,1188
2013,0,23800,Bryce Molder,1.578,2272,1440
2013,0,27963,Chris Stroud,1.578,2499,1584
2013,0,25274,Steven Bowditch,1.582,1851,1170
2013,0,26758,David Hearn,1.582,2506,1584
2013,0,21731,Freddie Jacobson,1.583,1710,1080
2013,0,23409,James Driscoll,1.584,2053,1296
2013,0,6004,Stephen Ames,1.585,1398,882
2013,0,27644,Brian Harman,1.586,2426,1530
2013,0,1810,Phil Mickelson,1.587,2228,1404
2013,0,25562,Andres Romero,1.588,1686,1062
2013,0,34360,Patrick Reed,1.589,2374,1494
2013,0,23325,Vaughn Taylor,1.589,1316,828
2013,0,28089,Jason Day,1.59,2290,1440
2013,0,23108,Matt Kuchar,1.591,2492,1566
2013,0,32102,Rickie Fowler,1.592,2120,1332
2013,0,21961,Charles Howell III,1.592,2436,1530
2013,0,22792,Peter Hanson,1.593,1233,774
2013,0,33461,Morgan Hoffmann,1.593,1835,1152
2013,0,34046,Jordan Spieth,1.593,2352,1476
2013,0,6527,Steve Stricker,1.593,1348,846
2013,0,21099,David Lynn,1.594,1980,1242
2013,0,20098,Stuart Appleby,1.595,2412,1512
2013,0,25834,Daniel Summerhays,1.596,2384,1494
2013,0,28135,Aaron Watkins,1.597,1265,792
2013,0,28475,Jeff Overton,1.598,2244,1404
2013,0,24507,Jason Bohn,1.599,2015,1260
2013,0,30711,Colt Knost,1.599,1871,1170
2013,0,28259,Sangmoon Bae,1.6,2390,1494
2013,0,32448,James Hahn,1.6,2131,1332
2013,0,12782,Tim Herron,1.601,1297,810
2013,0,28310,Lee Williams,1.601,1729,1080
2013,0,8075,Jerry Kelly,1.602,2163,1350
2013,0,23320,Ryan Palmer,1.602,2278,1422
2013,0,24138,Ian Poulter,1.602,1528,954
2013,0,28237,Rory McIlroy,1.603,1587,990
2013,0,8793,Tiger Woods,1.603,1731,1080
2013,0,31202,William McGirt,1.604,2166,1350
2013,0,25632,Jimmy Walker,1.604,2425,1512
2013,0,23135,Tim Clark,1.605,1762,1098
2013,0,26300,Matt Jones,1.605,2398,1494
2013,0,34409,David Lingmerth,1.605,1964,1224
2013,0,28500,Martin Flores,1.606,2400,1494
2013,0,22806,Doug LaBelle II,1.606,2023,1260
2013,0,20104,Ken Duke,1.607,2516,1566
2013,0,21209,Sergio Garcia,1.607,1822,1134
2013,0,29221,Webb Simpson,1.607,2546,1584
2013,0,33141,Keegan Bradley,1.608,2518,1566
2013,0,34099,Harris English,1.608,2750,1710
2013,0,34098,Russell Henley,1.608,2257,1404
2013,0,28679,Fabián Gómez,1.609,1883,1170
2013,0,30944,Jason Kokrak,1.609,2259,1404
2013,0,23541,Ben Crane,1.61,1681,1044
2013,0,6522,Ernie Els,1.61,1797,1116
2013,0,30692,Scott Stallings,1.611,2291,1422
2013,0,33418,Shawn Stefani,1.611,1827,1134
2013,0,26497,Casey Wittenberg,1.611,2030,1260
2013,0,24494,Erik Compton,1.612,2147,1332
2013,0,28307,Matt Every,1.612,2582,1602
2013,0,8725,Tom Gillis,1.612,1886,1170
2013,0,26331,Charl Schwartzel,1.612,1973,1224
2013,0,2206,David Toms,1.612,1277,792
2013,0,29479,Scott Brown,1.613,1887,1170
2013,0,25572,Graeme McDowell,1.613,1423,882
2013,0,26476,Chez Reavie,1.613,2090,1296
2013,0,22295,Darron Stiles,1.613,1423,882
2013,0,12716,Charley Hoffman,1.614,2440,1512
2013,0,35139,Richard Lee,1.614,2237,1386
2013,0,30750,Tommy Gainey,1.615,2442,1512
2013,0,35539,Luke Guthrie,1.615,2384,1476
2013,0,25345,Carl Pettersson,1.615,2326,1440
2013,0,10213,Dicky Pride,1.615,1948,1206
2013,0,24227,Justin Bolli,1.616,1600,990
2013,0,34261,Scott Langley,1.616,2181,1350
2013,0,25240,D.A. Points,1.616,2530,1566
2013,0,33419,Cameron Tringale,1.616,2327,1440
2013,0,23638,Brendon de Jonge,1.617,3201,1980
2013,0,27120,Troy Matteson,1.617,1921,1188
2013,0,27556,Ted Potter Jr.,1.617,1775,1098
2013,0,24663,Y.E. Yang,1.617,1630,1008
2013,0,24357,K.J. Choi,1.618,2446,1512
2013,0,25818,Scott Piercy,1.618,2184,1350
2013,0,29420,Billy Horschel,1.619,2797,1728
2013,0,22056,Cameron Percy,1.619,1923,1188
2013,0,27770,Camilo Villegas,1.619,2185,1350
2013,0,26596,Ryan Moore,1.621,2072,1278
2013,0,32150,Michael Thompson,1.621,1926,1188
2013,0,32200,Roberto Castro,1.624,2836,1746
2013,0,28092,D.H. Lee,1.624,1900,1170
2013,0,20443,Jin Park,1.624,1462,900
2013,0,20766,Padraig Harrington,1.625,1433,882
2013,0,26851,Marc Leishman,1.625,2252,1386
2013,0,1724,Jeff Maggert,1.625,1843,1134
2013,0,24924,Bill Haas,1.626,2459,1512
2013,0,27933,John Merrick,1.626,2312,1422
2013,0,34431,Robert Streb,1.626,2078,1278
2013,0,23621,Rory Sabbatini,1.627,2401,1476
2013,0,10809,Jim Furyk,1.628,2286,1404
2013,0,23497,Tag Ridings,1.628,1905,1170
2013,0,22405,Justin Rose,1.628,1758,1080
2013,0,31560,Brian Stuard,1.628,2169,1332
2013,0,36884,Ben Kohles,1.629,2082,1278
2013,0,27214,Kevin Streelman,1.629,2522,1548
2013,0,29740,Brad Fritsch,1.63,2259,1386
2013,0,24361,Pat Perez,1.63,2025,1242
2013,0,31323,Gary Woodland,1.63,2641,1620
2013,0,24024,Zach Johnson,1.631,2436,1494
2013,0,22913,John Rollins,1.631,2143,1314
2013,0,25336,Alistair Presnell,1.632,1674,1026
2013,0,25686,Jason Dufner,1.633,2264,1386
2013,0,30925,Dustin Johnson,1.633,2058,1260
2013,0,27129,Luke List,1.633,1793,1098
2013,0,24490,George McNeill,1.633,1999,1224
2013,0,24781,Hunter Mahan,1.634,2500,1530
2013,0,20396,Lee Westwood,1.634,2030,1242
2013,0,32366,Kevin Chappell,1.635,2355,1440
2013,0,34021,Bud Cauley,1.636,1855,1134
2013,0,27330,Josh Teater,1.637,2416,1476
2013,0,20572,Rod Pampling,1.638,1238,756
2013,0,29518,Brendan Steele,1.638,2418,1476
2013,0,27936,Martin Laird,1.639,2006,1224
2013,0,26679,Kevin Stadler,1.639,2331,1422
2013,0,29289,S.Y. Noh,1.64,1978,1206
2013,0,24502,Adam Scott,1.64,1771,1080
2013,0,12510,Chad Campbell,1.643,2248,1368
2013,0,32698,Bobby Gates,1.643,1331,810
2013,0,28780,Nicholas Thompson,1.643,2928,1782
2013,0,23623,Bo Van Pelt,1.644,2071,1260
2013,0,24358,Robert Garrigus,1.645,1925,1170
2013,0,27436,Graham DeLaet,1.646,2785,1692
2013,0,34174,John Huh,1.646,2608,1584
2013,0,10885,Robert Allenby,1.647,1660,1008
2013,0,22621,Ben Curtis,1.648,1691,1026
2013,0,24399,Scott Gardiner,1.648,1750,1062
2013,0,6573,Brandt Jobe,1.649,1722,1044
2013,0,19970,Robert Karlsson,1.649,1543,936
2013,0,23788,D.J. Trahan,1.649,1365,828
2013,0,29425,Andrew Svoboda,1.65,1307,792
2013,0,21878,Mark Wilson,1.65,1544,936
2013,0,20848,Ángel Cabrera,1.651,2170,1314
2013,0,27503,Steve LeBrun,1.651,1842,1116
2013,0,22961,David Mathis,1.652,1992,1206
2013,0,30163,Henrik Norlander,1.653,2023,1224
2013,0,24140,Sean O'Hair,1.653,1666,1008
2013,0,30852,Ryo Ishikawa,1.656,2087,1260
2013,0,26951,Johnson Wagner,1.656,1789,1080
2013,0,22046,Geoff Ogilvy,1.657,1700,1026
2013,0,20691,Greg Owen,1.658,2119,1278
2013,0,25804,Bubba Watson,1.658,2179,1314
2013,0,37273,Derek Ernst,1.659,1732,1044
2013,0,25444,Justin Hicks,1.661,2242,1350
2013,0,21528,Henrik Stenson,1.661,1914,1152
2013,0,22378,Trevor Immelman,1.663,2066,1242
2013,0,20645,John Senden,1.665,2337,1404
2013,0,32334,Charlie Beljan,1.666,1859,1116
2013,0,20229,Stewart Cink,1.666,2129,1278
2013,0,27095,Nick Watney,1.666,2579,1548
2013,0,23353,J.J. Henry,1.667,2430,1458
2013,0,27408,Martin Kaymer,1.667,1740,1044
2013,0,26289,Boo Weekley,1.674,3013,1800
2013,0,28455,Will Claxton,1.675,1899,1134
2013,0,1116,Michael Bradley,1.676,1569,936
2013,0,31557,Jim Herman,1.679,1662,990
2013,0,24846,Ricky Barnes,1.683,2120,1260
2013,0,30110,Kyle Stanley,1.692,2162,1278
2013,0,25900,Lucas Glover,1.695,1983,1170
2013,0,33869,Eric Meierdierks,1.696,1404,828
2013,0,23452,Nicolas Colsaerts,1.708,1445,846
2013,0,6567,Vijay Singh,1.716,1884,1098
2012,0,29478,Kevin Kisner,1.499,1754,1170
2012,0,10213,Dicky Pride,1.5,1566,1044
2012,0,21528,Henrik Stenson,1.5,1377,918
2012,0,27895,Jonas Blixt,1.506,1952,1296
2012,0,30852,Ryo Ishikawa,1.51,1413,936
2012,0,26300,Matt Jones,1.51,1441,954
2012,0,22961,David Mathis,1.51,2201,1458
2012,0,22548,Patrick Sheehan,1.51,1522,1008
2012,0,6034,Marco Dawson,1.511,1577,1044
2012,0,23542,Tommy Biershenk,1.512,1959,1296
2012,0,20623,Gavin Coles,1.512,1905,1260
2012,0,6573,Brandt Jobe,1.515,1554,1026
2012,0,20070,Matt Bettencourt,1.517,2075,1368
2012,0,30927,Brendon Todd,1.517,2021,1332
2012,0,29926,Danny Lee,1.518,1913,1260
2012,0,21753,Brian Davis,1.52,2489,1638
2012,0,1797,Rocco Mediate,1.521,1862,1224
2012,0,23903,Stephen Gangluff,1.522,1507,990
2012,0,25562,Andres Romero,1.522,1753,1152
2012,0,23409,James Driscoll,1.523,2275,1494
2012,0,29420,Billy Horschel,1.524,1618,1062
2012,0,22621,Ben Curtis,1.526,1703,1116
2012,0,28307,Matt Every,1.526,2198,1440
2012,0,31558,J.J. Killeen,1.526,2664,1746
2012,0,24494,Erik Compton,1.527,2117,1386
2012,0,20850,Daniel Chopra,1.528,1458,954
2012,0,20848,Ángel Cabrera,1.529,1486,972
2012,0,23325,Vaughn Taylor,1.53,2176,1422
2012,0,28475,Jeff Overton,1.531,2784,1818
2012,0,32334,Charlie Beljan,1.532,1572,1026
2012,0,20104,Ken Duke,1.532,2868,1872
2012,0,24940,Edward Loar,1.532,1572,1026
2012,0,23718,Nathan Green,1.536,1908,1242
2012,0,33120,Mark Anderson,1.537,2020,1314
2012,0,26287,Roland Thatcher,1.54,1469,954
2012,0,29222,Billy Hurley III,1.543,1889,1224
2012,0,8075,Jerry Kelly,1.544,2334,1512
2012,0,24490,George McNeill,1.544,2363,1530
2012,0,27556,Ted Potter Jr.,1.545,2141,1386
2012,0,28093,Miguel Angel Carballo,1.547,1921,1242
2012,0,27141,J.B. Holmes,1.547,2395,1548
2012,0,1116,Michael Bradley,1.549,1757,1134
2012,0,6251,Chris DiMarco,1.549,2259,1458
2012,0,29479,Scott Brown,1.55,1758,1134
2012,0,27797,Derek Lamely,1.551,1787,1152
2012,0,27649,Brandt Snedeker,1.551,2178,1404
2012,0,20593,Greg Chalmers,1.552,2430,1566
2012,0,23548,Bill Lunde,1.553,2209,1422
2012,0,31202,William McGirt,1.557,2690,1728
2012,0,22371,Aaron Baddeley,1.559,2021,1296
2012,0,24604,Hunter Haas,1.56,1825,1170
2012,0,25834,Daniel Summerhays,1.56,2275,1458
2012,0,28500,Martin Flores,1.561,2670,1710
2012,0,20572,Rod Pampling,1.561,2360,1512
2012,0,29289,S.Y. Noh,1.562,2840,1818
2012,0,27436,Graham DeLaet,1.563,2222,1422
2012,0,19846,Brian Gay,1.563,2447,1566
2012,0,28308,Troy Kelly,1.563,1800,1152
2012,0,26679,Kevin Stadler,1.565,2282,1458
2012,0,27120,Troy Matteson,1.566,2763,1764
2012,0,20160,Charlie Wi,1.569,2429,1548
2012,0,29910,Blake Adams,1.57,3023,1926
2012,0,27974,Sung Kang,1.571,2064,1314
2012,0,32200,Roberto Castro,1.572,2547,1620
2012,0,28455,Will Claxton,1.576,2808,1782
2012,0,29476,Kyle Reifers,1.576,2440,1548
2012,0,6004,Stephen Ames,1.577,1533,972
2012,0,25396,Kevin Na,1.577,2243,1422
2012,0,24138,Ian Poulter,1.577,1590,1008
2012,0,20766,Padraig Harrington,1.578,1790,1134
2012,0,28089,Jason Day,1.579,1563,990
2012,0,23638,Brendon de Jonge,1.579,3268,2070
2012,0,24024,Zach Johnson,1.58,2674,1692
2012,0,21407,Arjun Atwal,1.581,2134,1350
2012,0,25345,Carl Pettersson,1.581,2618,1656
2012,0,24507,Jason Bohn,1.583,2194,1386
2012,0,35139,Richard Lee,1.583,1909,1206
2012,0,1810,Phil Mickelson,1.583,2251,1422
2012,0,25892,Steve Wheatcroft,1.583,1482,936
2012,0,24663,Y.E. Yang,1.583,1767,1116
2012,0,23108,Matt Kuchar,1.584,2338,1476
2012,0,22293,Heath Slocum,1.585,2539,1602
2012,0,23353,J.J. Henry,1.587,2542,1602
2012,0,1320,Bob Estes,1.588,2230,1404
2012,0,23983,Luke Donald,1.591,1775,1116
2012,0,30925,Dustin Johnson,1.591,1919,1206
2012,0,27466,Spencer Levin,1.591,2263,1422
2012,0,21209,Sergio Garcia,1.592,1605,1008
2012,0,8725,Tom Gillis,1.593,2150,1350
2012,0,21350,Ryuji Imada,1.594,2180,1368
2012,0,27214,Kevin Streelman,1.594,2553,1602
2012,0,28237,Rory McIlroy,1.596,1551,972
2012,0,22046,Geoff Ogilvy,1.596,2069,1296
2012,0,24361,Pat Perez,1.596,2269,1422
2012,0,25818,Scott Piercy,1.596,2730,1710
2012,0,23541,Ben Crane,1.597,2070,1296
2012,0,23320,Ryan Palmer,1.597,2328,1458
2012,0,26331,Charl Schwartzel,1.597,1552,972
2012,0,28259,Sangmoon Bae,1.598,2215,1386
2012,0,33122,Russell Knox,1.598,1956,1224
2012,0,26289,Boo Weekley,1.598,2013,1260
2012,0,29221,Webb Simpson,1.599,2188,1368
2012,0,25632,Jimmy Walker,1.599,2907,1818
2012,0,27644,Brian Harman,1.6,2908,1818
2012,0,23623,Bo Van Pelt,1.6,2391,1494
2012,0,11123,Chris Couch,1.601,1700,1062
2012,0,23621,Rory Sabbatini,1.601,2420,1512
2012,0,20574,Mathew Goggin,1.602,1817,1134
2012,0,23204,Gary Christian,1.603,2510,1566
2012,0,33141,Keegan Bradley,1.604,2541,1584
2012,0,26596,Ryan Moore,1.604,2569,1602
2012,0,34021,Bud Cauley,1.605,2860,1782
2012,0,1249,John Daly,1.605,1329,828
2012,0,27963,Chris Stroud,1.605,2484,1548
2012,0,22582,Kyle Thompson,1.605,1416,882
2012,0,30750,Tommy Gainey,1.606,2833,1764
2012,0,23800,Bryce Molder,1.606,2284,1422
2012,0,8793,Tiger Woods,1.606,1937,1206
2012,0,10860,Justin Leonard,1.607,2170,1350
2012,0,32698,Bobby Gates,1.61,2464,1530
2012,0,32150,Michael Thompson,1.611,2320,1440
2012,0,25572,Graeme McDowell,1.612,1567,972
2012,0,10809,Jim Furyk,1.614,2440,1512
2012,0,6527,Steve Stricker,1.614,2034,1260
2012,0,25686,Jason Dufner,1.615,2384,1476
2012,0,6036,Scott Dunlap,1.615,1541,954
2012,0,20098,Stuart Appleby,1.616,2065,1278
2012,0,1941,Tom Pernice Jr.,1.616,1687,1044
2012,0,21731,Freddie Jacobson,1.617,1746,1080
2012,0,1706,Davis Love III,1.617,1863,1152
2012,0,24925,Jonathan Byrd,1.618,1980,1224
2012,0,26758,David Hearn,1.618,2766,1710
2012,0,30926,Chris Kirk,1.619,2594,1602
2012,0,30711,Colt Knost,1.619,2244,1386
2012,0,25457,Alexandre Rocha,1.619,1690,1044
2012,0,32102,Rickie Fowler,1.62,2421,1494
2012,0,34174,John Huh,1.62,2886,1782
2012,0,27064,Jhonattan Vegas,1.62,2245,1386
2012,0,21805,Harrison Frazar,1.622,1577,972
2012,0,27302,Garth Mulroy,1.624,1666,1026
2012,0,2206,David Toms,1.624,1695,1044
2012,0,19970,Robert Karlsson,1.626,1522,936
2012,0,26851,Marc Leishman,1.626,2458,1512
2012,0,27095,Nick Watney,1.627,2753,1692
2012,0,32366,Kevin Chappell,1.628,2549,1566
2012,0,24357,K.J. Choi,1.628,2051,1260
2012,0,22348,Nick O'Hern,1.628,2168,1332
2012,0,23135,Tim Clark,1.63,1760,1080
2012,0,24924,Bill Haas,1.63,2288,1404
2012,0,21878,Mark Wilson,1.631,2290,1404
2012,0,6522,Ernie Els,1.633,2293,1404
