YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL APEX HEIGHT,TOTAL ATTEMPTS
2009,118,0,20498,Briny Baird,"89' 4""","6700' 9""",75
2009,119,0,21350,Ryuji Imada,"89' 0""","6142' 6""",69
2009,120,0,6004,Stephen Ames,"88' 10""","5330' 0""",60
2009,121,0,8931,Glen Day,"88' 7""","5049' 3""",57
2009,121,0,6621,Joe Durant,"88' 7""",3895',44
2009,123,0,1313,Steve Elkington,"88' 5""","4774' 9""",54
2009,123,0,26476,Chez Reavie,"88' 5""","6454' 3""",73
2009,123,0,22548,Patrick Sheehan,"88' 5""","2918' 0""",33
2009,126,0,12510,Chad Campbell,"88' 2""","6258' 2""",71
2009,126,0,26289,Boo Weekley,"88' 2""","6522' 8""",74
2009,128,0,30711,Colt Knost,"88' 0""","4576' 9""",52
2009,129,0,1035,Tommy Armour III,"87' 11""",4305',49
2009,129,0,23541,Ben Crane,"87' 11""","7122' 3""",81
2009,129,0,10809,Jim Furyk,"87' 11""",5716',65
2009,129,0,24449,Parker McLachlin,"87' 11""","5540' 4""",63
2009,133,0,8075,Jerry Kelly,"87' 10""","6760' 2""",77
2009,134,0,1473,Todd Hamilton,"87' 7""",5166',59
2009,135,0,25919,Brian Vranesh,"87' 3""","2966' 1""",34
2009,136,0,26497,Casey Wittenberg,"87' 2""","4444' 7""",51
2009,137,0,24357,K.J. Choi,"86' 4""","4922' 7""",57
2009,137,0,25900,Lucas Glover,"86' 4""","6046' 1""",70
2009,139,0,28475,Jeff Overton,"85' 11""","6271' 3""",73
2009,140,0,23353,J.J. Henry,"85' 6""","6842' 7""",80
2009,140,0,23108,Matt Kuchar,"85' 6""","5556' 1""",65
2009,142,0,27095,Nick Watney,"85' 4""","6230' 7""",73
2009,142,0,12602,Dean Wilson,"85' 4""",5206',61
2009,144,0,24138,Ian Poulter,"84' 11""","4075' 1""",48
2009,145,0,26951,Johnson Wagner,"84' 8""","6093' 2""",72
2009,145,0,10425,Jay Williamson,"84' 8""","4655' 8""",55
2009,145,0,24663,Y.E. Yang,"84' 8""","5672' 2""",67
2009,148,0,26420,Richard Johnson,"84' 6""","6334' 7""",75
2009,149,0,23048,Eric Axley,"84' 5""","4556' 4""",54
2009,149,0,25345,Carl Pettersson,"84' 5""","6500' 7""",77
2009,151,0,28087,Kris Blanks,"84' 3""","3792' 1""",45
2009,151,0,23135,Tim Clark,"84' 3""","5478' 6""",65
2009,153,0,24846,Ricky Barnes,"83' 3""","3996' 6""",48
2009,154,0,26881,Jarrod Lyle,"83' 0""","3984' 2""",48
2009,155,0,6643,Paul Goydos,"82' 10""","5634' 0""",68
2009,156,0,20160,Charlie Wi,"82' 9""","6452' 2""",78
2009,157,0,6012,Greg Kraft,"82' 8""","3307' 2""",40
2009,158,0,23718,Nathan Green,"82' 6""","7009' 0""",85
2009,159,0,20593,Greg Chalmers,"82' 1""","5416' 0""",66
2009,160,0,27466,Spencer Levin,"81' 7""","5305' 3""",65
2009,161,0,22348,Nick O'Hern,"81' 6""","7088' 3""",87
2009,162,0,25190,Jeff Quinney,"80' 10""","5496' 1""",68
2009,163,0,1948,Tim Petrovic,"80' 5""","6837' 6""",85
2009,164,0,25396,Kevin Na,"80' 3""","5778' 8""",72
2009,165,0,1677,Tom Lehman,"80' 2""","2725' 8""",34
2009,166,0,20572,Rod Pampling,"79' 6""","4848' 7""",61
2009,167,0,23778,Brad Adamonis,"78' 10""","4414' 9""",56
2009,167,0,26596,Ryan Moore,"78' 10""","5283' 8""",67
2009,169,0,7457,Steve Flesch,"78' 8""",4248',54
2009,170,0,21961,Charles Howell III,"78' 5""","6665' 9""",85
2009,171,0,10423,Mike Weir,"77' 7""","5199' 9""",67
2009,172,0,21731,Freddie Jacobson,"76' 10""","5223' 1""",68
2009,173,0,1320,Bob Estes,"76' 7""","5669' 4""",74
2009,173,0,22961,David Mathis,"76' 7""","4976' 0""",65
2009,175,0,19846,Brian Gay,"76' 2""","6780' 0""",89
2009,176,0,25686,Jason Dufner,"74' 2""","5859' 9""",79
2009,177,0,10860,Justin Leonard,"73' 4""","6010' 7""",82
2009,178,0,1928,Corey Pavin,"71' 7""","3722' 7""",52
2009,179,0,20127,Chris Riley,"71' 5""","4142' 1""",58
2009,180,0,8845,Scott Sterling,"70' 2""","2806' 7""",40
2009,181,0,1329,Brad Faxon,"69' 5""","3888' 9""",56
2009,182,0,1142,Bart Bryant,"69' 2""","4012' 9""",58
2009,183,0,20104,Ken Duke,"63' 2""","3535' 6""",56
2009,184,0,6197,Michael Allen,"63' 0""","3023' 1""",48
2008,1,0,24358,Robert Garrigus,"123' 6""","7904' 5""",64
2008,2,0,27141,J.B. Holmes,"115' 9""","4628' 9""",40
2008,3,0,28780,Nicholas Thompson,"114' 1""","9924' 4""",87
2008,4,0,20766,Padraig Harrington,"113' 11""","2733' 8""",24
2008,5,0,20229,Stewart Cink,"112' 4""","6180' 5""",55
2008,6,0,6567,Vijay Singh,"110' 11""","6545' 3""",59
2008,7,0,22046,Geoff Ogilvy,"110' 8""","5089' 0""",46
2008,8,0,12716,Charley Hoffman,"110' 5""","9494' 4""",86
2008,9,0,23540,Jason Allred,"110' 4""","4744' 0""",43
2008,10,0,29718,Anthony Kim,"109' 7""","7123' 3""",65
2008,11,0,23320,Ryan Palmer,"109' 3""","4478' 5""",41
2008,12,0,21805,Harrison Frazar,"109' 1""","5128' 9""",47
2008,13,0,25364,Paul Casey,"108' 11""","3268' 4""",30
2008,14,0,21878,Mark Wilson,"106' 8""","1090' 9""",104
2008,15,0,20663,Brenden Pappas,"105' 2""",4205',40
2008,16,0,25632,Jimmy Walker,"104' 7""","5018' 6""",48
2008,17,0,30925,Dustin Johnson,"104' 5""","6580' 6""",63
2008,17,0,6595,Kevin Sutherland,"104' 5""","8455' 2""",81
2008,19,0,1226,Fred Couples,"104' 0""","3535' 0""",34
2008,20,0,23349,Charles Warren,"103' 8""","6841' 3""",66
2008,21,0,20472,Alex Cejka,"103' 6""","5382' 2""",52
2008,22,0,24227,Justin Bolli,"103' 5""","7030' 0""",68
2008,22,0,24361,Pat Perez,"103' 5""","7448' 6""",72
2008,24,0,20848,Ángel Cabrera,"102' 4""","3172' 3""",31
2008,25,0,25562,Andres Romero,"102' 1""",4183',41
2008,26,0,22913,John Rollins,"101' 6""","7408' 0""",73
2008,27,0,22892,Jason Gore,"101' 4""","5573' 0""",55
2008,28,0,1553,John Huston,"101' 2""","4451' 5""",44
2008,28,0,1706,Davis Love III,"101' 2""","5463' 0""",54
2008,30,0,25594,Travis Perkins,"101' 1""","2527' 0""",25
2008,31,0,26679,Kevin Stadler,"101' 0""","5654' 2""",56
2008,32,0,27120,Troy Matteson,"100' 11""","8478' 1""",84
2008,33,0,1797,Rocco Mediate,"100' 10""","6556' 7""",65
2008,34,0,10885,Robert Allenby,"100' 6""","7638' 9""",76
2008,34,0,27936,Martin Laird,"100' 6""","7338' 9""",73
2008,36,0,28158,Steve Marino,"100' 4""","8630' 3""",86
2008,37,0,23623,Bo Van Pelt,"99' 5""",7556',76
2008,38,0,25900,Lucas Glover,"99' 4""","7646' 0""",77
2008,39,0,24490,George McNeill,"98' 11""","8404' 8""",85
2008,40,0,28089,Jason Day,"98' 8""","7005' 7""",71
2008,41,0,23157,Richard Johnson,"98' 7""","5814' 1""",59
2008,42,0,24924,Bill Haas,"98' 3""","8446' 2""",86
2008,42,0,1945,Kenny Perry,"98' 3""","8157' 2""",83
2008,44,0,7867,Woody Austin,"98' 2""","8538' 7""",87
2008,45,0,30750,Tommy Gainey,"98' 0""","3823' 7""",39
2008,46,0,24925,Jonathan Byrd,"97' 8""","7519' 1""",77
2008,46,0,11032,Frank Lickliter II,"97' 8""","8689' 0""",89
2008,46,0,6527,Steve Stricker,"97' 8""",5174',53
2008,49,0,7749,Brett Quigley,"97' 7""",5855',60
2008,50,0,23125,Brad Elder,"97' 4""","4574' 9""",47
2008,51,0,1766,Billy Mayfair,"97' 1""","8541' 2""",88
2008,52,0,25345,Carl Pettersson,"97' 0""","8824' 4""",91
2008,53,0,20645,John Senden,"96' 11""","6687' 5""",69
2008,54,0,21959,Ted Purdy,"96' 9""","4159' 3""",43
2008,55,0,21949,Joe Ogilvie,"96' 6""","7723' 0""",80
2008,56,0,12782,Tim Herron,"96' 5""","7228' 6""",75
2008,56,0,10733,Kent Jones,"96' 5""","4722' 5""",49
2008,58,0,27649,Brandt Snedeker,"96' 1""","6627' 9""",69
2008,59,0,21209,Sergio Garcia,"95' 11""",4603',48
2008,59,0,26476,Chez Reavie,"95' 11""","8632' 3""",90
2008,61,0,24781,Hunter Mahan,"95' 7""","6597' 6""",69
2008,62,0,1024,Billy Andrade,"95' 5""","4674' 3""",49
2008,63,0,20105,Jeff Gove,"95' 2""","3617' 0""",38
2008,64,0,1724,Jeff Maggert,"94' 9""","7298' 3""",77
2008,65,0,24357,K.J. Choi,"94' 7""",5767',61
2008,66,0,26951,Johnson Wagner,"94' 6""","6048' 7""",64
2008,67,0,23541,Ben Crane,"94' 5""","6800' 4""",72
2008,67,0,20382,Stephen Leaney,"94' 5""","3682' 7""",39
2008,69,0,26300,Matt Jones,"94' 4""",6600',70
2008,70,0,1035,Tommy Armour III,"94' 3""","5370' 3""",57
2008,71,0,27561,Nick Flanagan,"94' 2""","6782' 0""",72
2008,72,0,20378,Mathias Grönberg,"94' 1""","5834' 0""",62
2008,73,0,20850,Daniel Chopra,"93' 8""","5899' 3""",63
2008,74,0,19803,Ryan Armour,"93' 7""",6084',65
2008,75,0,12660,Jesper Parnevik,"93' 3""","6619' 9""",71
2008,76,0,21753,Brian Davis,"93' 2""","8947' 5""",96
2008,77,0,24502,Adam Scott,"93' 1""","3164' 1""",34
2008,78,0,22582,Kyle Thompson,"93' 0""",5114',55
2008,79,0,23614,Rich Beem,"92' 10""","6681' 2""",72
2008,80,0,12705,Cliff Kresge,"92' 9""","6305' 6""",68
2008,81,0,24140,Sean O'Hair,"92' 8""","5650' 9""",61
2008,82,0,6522,Ernie Els,"92' 6""","3515' 2""",38
2008,83,0,21633,Steve Allan,"92' 4""","3785' 7""",41
2008,83,0,1941,Tom Pernice Jr.,"92' 4""","8862' 3""",96
2008,83,0,25804,Bubba Watson,"92' 4""",5723',62
2008,86,0,22293,Heath Slocum,"91' 10""","8081' 9""",88
2008,87,0,23497,Tag Ridings,"91' 9""","6145' 9""",67
2008,88,0,23135,Tim Clark,"91' 6""","6039' 7""",66
2008,89,0,27613,David Lutterus,"91' 4""","3925' 9""",43
2008,90,0,20157,Retief Goosen,"91' 3""","3376' 1""",37
2008,91,0,1473,Todd Hamilton,"91' 1""","4007' 3""",44
2008,92,0,20574,Mathew Goggin,"90' 10""","5997' 3""",66
2008,93,0,23325,Vaughn Taylor,"90' 7""","7696' 7""",85
2008,94,0,27095,Nick Watney,"90' 5""","6509' 4""",72
2008,95,0,6251,Chris DiMarco,"90' 3""","6498' 9""",72
2008,95,0,10809,Jim Furyk,"90' 3""","7400' 7""",82
2008,97,0,27933,John Merrick,"90' 2""","6221' 2""",69
2008,97,0,2206,David Toms,"90' 2""","4778' 8""",53
2008,99,0,22621,Ben Curtis,"89' 10""","5839' 7""",65
2008,99,0,26695,Michael Letzig,"89' 10""","6017' 6""",67
2008,101,0,12602,Dean Wilson,"89' 7""","7527' 6""",84
2008,102,0,12652,Cameron Beckman,"89' 5""","5367' 4""",60
2008,103,0,6012,Greg Kraft,"89' 4""","3930' 2""",44
2008,103,0,22806,Doug LaBelle II,"89' 4""","3661' 7""",41
2008,105,0,26668,Marc Turnesa,"89' 3""","5977' 2""",67
2008,106,0,20098,Stuart Appleby,"89' 2""","5527' 2""",62
2008,107,0,6575,Dudley Hart,"89' 1""","5611' 3""",63
2008,108,0,1577,Lee Janzen,"89' 0""","5961' 7""",67
2008,109,0,8385,Omar Uresti,"88' 3""","4763' 9""",54
2008,110,0,23788,D.J. Trahan,"88' 2""","6259' 7""",71
2008,110,0,10425,Jay Williamson,"88' 2""",5905',67
2008,112,0,23409,James Driscoll,"88' 0""","5634' 2""",64
2008,112,0,27214,Kevin Streelman,"88' 0""","7564' 7""",86
2008,114,0,26631,Cody Freeman,"87' 11""","4131' 7""",47
2008,114,0,28475,Jeff Overton,"87' 11""","6418' 4""",73
2008,116,0,27770,Camilo Villegas,"87' 7""","4994' 2""",57
2008,117,0,6573,Brandt Jobe,"87' 6""","3325' 5""",38
2008,118,0,1707,Steve Lowery,"87' 4""","5412' 8""",62
2008,118,0,19913,Ron Whittaker,"87' 4""",3229',37
2008,120,0,20433,Mark Hensby,"87' 3""",4712',54
2008,120,0,23108,Matt Kuchar,"87' 3""","5583' 3""",64
2008,122,0,23778,Brad Adamonis,"87' 2""","5926' 3""",68
2008,122,0,23797,Brett Rumford,"87' 2""","4796' 0""",55
2008,124,0,23048,Eric Axley,"86' 10""","7292' 0""",84
2008,125,0,1161,Mark Calcavecchia,"86' 9""","3990' 0""",46
2008,126,0,27963,Chris Stroud,"86' 8""","5458' 3""",63
2008,127,0,21350,Ryuji Imada,"86' 7""","5456' 7""",63
2008,127,0,10585,Scott McCarron,"86' 7""","4330' 2""",50
2008,129,0,24912,Will MacKenzie,"86' 3""","4745' 8""",55
2008,129,0,12309,Bob Sowards,"86' 3""","3622' 1""",42
2008,131,0,20498,Briny Baird,"86' 1""","7318' 6""",85
2008,132,0,1810,Phil Mickelson,"86' 0""","4300' 3""",50
2008,133,0,12510,Chad Campbell,"85' 11""","7560' 4""",88
2008,133,0,20634,Peter Lonard,"85' 11""","6613' 0""",77
2008,135,0,1388,Robert Gamez,"85' 7""","5478' 3""",64
2008,136,0,8075,Jerry Kelly,"85' 6""","6242' 9""",73
2008,137,0,8537,J.P. Hayes,"85' 2""","5110' 9""",60
2008,138,0,8931,Glen Day,"84' 7""","3973' 6""",47
2008,139,0,24024,Zach Johnson,"84' 6""","6168' 1""",73
2008,140,0,12826,Paul Claxton,"84' 3""","3792' 8""",45
2008,140,0,22548,Patrick Sheehan,"84' 3""","7837' 8""",93
2008,142,0,1677,Tom Lehman,"84' 1""","3110' 8""",37
2008,142,0,26596,Ryan Moore,"84' 1""","4539' 8""",54
2008,144,0,19846,Brian Gay,"84' 0""","7053' 2""",84
2008,145,0,26500,Alejandro Cañizares,"83' 11""","3357' 1""",40
2008,145,0,2002,John Riegger,"83' 11""","4531' 6""",54
2008,147,0,6034,Marco Dawson,"83' 10""","3687' 0""",44
2008,148,0,6621,Joe Durant,"83' 9""","6200' 7""",74
2008,149,0,25842,Jon Mills,"83' 8""","4519' 0""",54
2008,150,0,10860,Justin Leonard,"83' 6""","6429' 7""",77
2008,150,0,23621,Rory Sabbatini,"83' 6""",5091',61
2008,150,0,2239,Scott Verplank,"83' 6""","5846' 1""",70
2008,153,0,20443,Jin Park,"83' 5""",5339',64
2008,153,0,10649,Tom Scherrer,"83' 5""","3086' 5""",37
2008,155,0,27060,John Mallinger,"83' 3""","6326' 1""",76
2008,156,0,10875,Todd Demsey,"83' 2""",5239',63
2008,157,0,21461,Kenneth Ferrie,"83' 0""","4565' 7""",55
2008,157,0,21731,Freddie Jacobson,"83' 0""","5145' 7""",62
2008,159,0,9011,David Duval,"82' 11""","2405' 0""",29
2008,159,0,6643,Paul Goydos,"82' 11""","5309' 1""",64
2008,161,0,12823,Carlos Franco,"82' 9""","3640' 1""",44
2008,162,0,22348,Nick O'Hern,"82' 7""",4952',60
2008,163,0,23353,J.J. Henry,"82' 6""","7098' 2""",86
2008,164,0,25349,Tim Wilkinson,"82' 2""","6001' 2""",73
2008,165,0,23718,Nathan Green,"81' 8""","5469' 2""",67
2008,166,0,26289,Boo Weekley,"81' 7""","5223' 0""",64
2008,167,0,24138,Ian Poulter,"81' 3""","3006' 1""",37
2008,168,0,20572,Rod Pampling,"81' 0""","4942' 7""",61
2008,169,0,6090,Jim McGovern,"80' 6""","4667' 3""",58
2008,169,0,24663,Y.E. Yang,"80' 6""","5633' 4""",70
2008,171,0,1139,Olin Browne,"80' 5""","4987' 1""",62
2008,172,0,20160,Charlie Wi,"80' 3""","6663' 0""",83
2008,173,0,26420,Richard Johnson,"80' 2""","3766' 8""",47
2008,174,0,6004,Stephen Ames,"79' 10""","5830' 9""",73
2008,175,0,22371,Aaron Baddeley,"79' 7""","4060' 3""",51
2008,175,0,7547,Craig Kanada,"79' 7""","3820' 1""",48
2008,177,0,21961,Charles Howell III,"79' 1""","6328' 3""",80
2008,178,0,1948,Tim Petrovic,"78' 9""","5593' 6""",71
2008,179,0,12680,Shigeki Maruyama,"78' 4""","3368' 8""",43
2008,180,0,22378,Trevor Immelman,"77' 8""","3806' 6""",49
2008,180,0,25190,Jeff Quinney,"77' 8""","4737' 4""",61
2008,182,0,24449,Parker McLachlin,"77' 5""","5184' 4""",67
2008,183,0,1313,Steve Elkington,"77' 0""","4698' 2""",61
2008,184,0,7457,Steve Flesch,"76' 9""",5832',76
2008,185,0,20623,Gavin Coles,"76' 0""","2811' 5""",37
2008,186,0,25396,Kevin Na,"75' 11""","6072' 8""",80
2008,187,0,2223,Bob Tway,"75' 5""",3621',48
2008,188,0,8845,Scott Sterling,"74' 5""","4688' 0""",63
2008,189,0,20127,Chris Riley,"73' 6""","2278' 1""",31
2008,190,0,25720,Chad Collins,"73' 3""","4322' 1""",59
2008,191,0,10423,Mike Weir,"72' 5""","4708' 6""",65
2008,192,0,20104,Ken Duke,"69' 4""","6311' 7""",91
2008,193,0,1142,Bart Bryant,"67' 3""","4439' 7""",66
2008,194,0,1320,Bob Estes,"66' 10""","4745' 2""",71
2008,195,0,6197,Michael Allen,"66' 8""","4600' 2""",69
2008,196,0,1928,Corey Pavin,"66' 5""","3255' 9""",49
2008,197,0,10505,Shane Bertsch,"65' 3""","5610' 4""",86
2007,1,0,8375,Paul Stankowski,"121' 0""","2782' 9""",23
2007,2,0,25273,Andrew Buckle,"117' 0""","5969' 0""",51
2007,3,0,22046,Geoff Ogilvy,"116' 9""","5488' 5""",47
2007,4,0,29718,Anthony Kim,"116' 7""","6177' 1""",53
2007,5,0,27141,J.B. Holmes,"116' 0""",3944',34
2007,6,0,22295,Darron Stiles,"115' 8""","3816' 0""",33
2007,7,0,24358,Robert Garrigus,"111' 0""",6104',55
2007,8,0,20472,Alex Cejka,"108' 0""","4966' 2""",46
2007,9,0,24924,Bill Haas,"106' 9""","5338' 6""",50
2007,10,0,20766,Padraig Harrington,"106' 6""","3621' 2""",34
2007,11,0,23349,Charles Warren,"106' 5""","6596' 1""",62
2007,12,0,1797,Rocco Mediate,"104' 6""","5643' 7""",54
2007,13,0,1249,John Daly,"103' 11""",2181',21
2007,14,0,10885,Robert Allenby,"103' 3""","5267' 2""",51
2007,15,0,21528,Henrik Stenson,"102' 4""","2865' 0""",28
2007,16,0,1706,Davis Love III,"101' 8""","4168' 3""",41
2007,17,0,26679,Kevin Stadler,"101' 7""","4877' 9""",48
2007,18,0,12716,Charley Hoffman,"100' 7""","5932' 7""",59
2007,19,0,10733,Kent Jones,"100' 6""","6130' 3""",61
2007,20,0,21949,Joe Ogilvie,"100' 4""","6820' 6""",68
2007,21,0,1024,Billy Andrade,"100' 2""","5607' 3""",56
2007,22,0,6567,Vijay Singh,"100' 1""","6605' 8""",66
2007,23,0,23800,Bryce Molder,"100' 0""","2699' 3""",27
2007,24,0,24980,Scott Gutschewski,"99' 11""",2696',27
2007,25,0,22892,Jason Gore,"99' 8""","4784' 0""",48
2007,26,0,2214,Kirk Triplett,"99' 7""","5677' 2""",57
2007,27,0,7749,Brett Quigley,"98' 11""","3560' 3""",36
2007,28,0,21805,Harrison Frazar,"98' 9""","3951' 5""",40
2007,29,0,7223,Brian Bateman,"98' 8""","3257' 3""",33
2007,30,0,2101,Joey Sindelar,"98' 7""","4733' 5""",48
2007,31,0,27770,Camilo Villegas,"98' 6""","3938' 7""",40
2007,32,0,1945,Kenny Perry,"98' 5""","5214' 6""",53
2007,33,0,10213,Dicky Pride,"98' 1""","4119' 9""",42
2007,34,0,21753,Brian Davis,"97' 11""","5580' 3""",57
2007,34,0,28158,Steve Marino,"97' 11""","5289' 6""",54
2007,36,0,1132,Mark Brooks,"97' 7""","2635' 1""",27
2007,37,0,27649,Brandt Snedeker,"97' 4""","5838' 4""",60
2007,37,0,21878,Mark Wilson,"97' 4""","6036' 8""",62
2007,39,0,20105,Jeff Gove,"97' 2""","6606' 6""",68
2007,40,0,24781,Hunter Mahan,"97' 1""","4467' 2""",46
2007,41,0,23983,Luke Donald,"96' 7""","3862' 7""",40
2007,41,0,21959,Ted Purdy,"96' 7""","4926' 9""",51
2007,41,0,6527,Steve Stricker,"96' 7""","5312' 7""",55
2007,44,0,22913,John Rollins,"96' 6""","5887' 5""",61
2007,45,0,23320,Ryan Palmer,"96' 5""","4725' 8""",49
2007,45,0,24457,Jaco Van Zyl,"96' 5""","3086' 6""",32
2007,47,0,27120,Troy Matteson,"96' 4""","4622' 2""",48
2007,48,0,25804,Bubba Watson,"96' 1""","3073' 8""",32
2007,49,0,6595,Kevin Sutherland,"95' 11""","4989' 8""",52
2007,50,0,6522,Ernie Els,"95' 7""","2866' 8""",30
2007,50,0,23325,Vaughn Taylor,"95' 7""","5351' 7""",56
2007,52,0,12782,Tim Herron,"95' 6""","5727' 7""",60
2007,53,0,20229,Stewart Cink,"95' 3""","5812' 9""",61
2007,53,0,12195,Tom Johnson,"95' 3""","4192' 9""",44
2007,55,0,20645,John Senden,"94' 9""","5306' 2""",56
2007,56,0,24361,Pat Perez,"94' 8""","3408' 0""",36
2007,56,0,27095,Nick Watney,"94' 8""","4826' 1""",51
2007,58,0,10117,Bob Heintz,"94' 7""",4162',44
2007,59,0,12602,Dean Wilson,"94' 2""","4801' 7""",51
2007,60,0,24290,D.J. Brigman,"94' 0""","3664' 5""",39
2007,61,0,23788,D.J. Trahan,"93' 9""","4874' 5""",52
2007,62,0,26951,Johnson Wagner,"93' 5""","5139' 2""",55
2007,63,0,20498,Briny Baird,"93' 4""","6718' 2""",72
2007,64,0,24925,Jonathan Byrd,"93' 0""","4279' 6""",46
2007,64,0,8537,J.P. Hayes,"93' 0""","5114' 1""",55
2007,66,0,23497,Tag Ridings,"92' 9""","2318' 4""",25
2007,67,0,11123,Chris Couch,"92' 6""","4717' 7""",51
2007,67,0,24140,Sean O'Hair,"92' 6""","5640' 1""",61
2007,69,0,1388,Robert Gamez,"92' 3""","4889' 2""",53
2007,70,0,20628,Arron Oberholser,"92' 0""","4323' 8""",47
2007,71,0,24507,Jason Bohn,"91' 10""","2939' 6""",32
2007,72,0,12660,Jesper Parnevik,"91' 9""","4861' 5""",53
2007,73,0,23638,Brendon de Jonge,"91' 8""","3574' 3""",39
2007,74,0,1473,Todd Hamilton,"91' 6""","3385' 5""",37
2007,74,0,1766,Billy Mayfair,"91' 6""","5948' 7""",65
2007,76,0,23614,Rich Beem,"91' 5""","5118' 2""",56
2007,77,0,20433,Mark Hensby,"91' 3""","5020' 6""",55
2007,78,0,23623,Bo Van Pelt,"91' 0""","5735' 3""",63
2007,78,0,8793,Tiger Woods,"91' 0""","3002' 0""",33
2007,80,0,22212,Craig Lile,"90' 10""","4086' 5""",45
2007,81,0,19803,Ryan Armour,"90' 8""","5984' 9""",66
2007,81,0,11032,Frank Lickliter II,"90' 8""",5801',64
2007,81,0,22293,Heath Slocum,"90' 8""","6438' 0""",71
2007,84,0,27702,Matt Hendrix,"90' 5""","3255' 5""",36
2007,85,0,20634,Peter Lonard,"90' 3""","4513' 5""",50
2007,86,0,29476,Kyle Reifers,"90' 0""","2339' 3""",26
2007,87,0,20850,Daniel Chopra,"89' 11""","5843' 6""",65
2007,87,0,1724,Jeff Maggert,"89' 11""","4764' 2""",53
2007,89,0,1161,Mark Calcavecchia,"89' 9""","4758' 3""",53
2007,89,0,2206,David Toms,"89' 9""","4666' 8""",52
2007,91,0,1035,Tommy Armour III,"89' 7""","4929' 1""",55
2007,91,0,21646,David Branshaw,"89' 7""","4749' 2""",53
2007,91,0,22405,Justin Rose,"89' 7""","2955' 1""",33
2007,91,0,21660,Jason Schultz,"89' 7""","2509' 6""",28
2007,95,0,27963,Chris Stroud,"89' 6""","3132' 7""",35
2007,96,0,19824,Craig Barlow,"89' 2""","2228' 7""",25
2007,96,0,20157,Retief Goosen,"89' 2""","1960' 9""",22
2007,96,0,24912,Will MacKenzie,"89' 2""","5797' 6""",65
2007,99,0,23048,Eric Axley,"89' 1""","5523' 5""",62
2007,99,0,20574,Mathew Goggin,"89' 1""","5343' 0""",60
2007,99,0,1577,Lee Janzen,"89' 1""","3117' 1""",35
2007,102,0,2036,Jim Rutledge,"89' 0""","2135' 5""",24
2007,103,0,12705,Cliff Kresge,"88' 10""",6041',68
2007,104,0,21350,Ryuji Imada,"88' 7""","6733' 2""",76
2007,105,0,10425,Jay Williamson,"88' 6""","2301' 8""",26
2007,106,0,27933,John Merrick,"88' 4""","4770' 1""",54
2007,107,0,20098,Stuart Appleby,"88' 2""","4937' 2""",56
2007,107,0,8123,Jeff Brehaut,"88' 2""","3084' 9""",35
2007,107,0,20859,Anders Hansen,"88' 2""","2645' 3""",30
2007,110,0,8931,Glen Day,"88' 0""","4577' 6""",52
2007,111,0,25900,Lucas Glover,"87' 6""","4549' 1""",52
2007,112,0,6034,Marco Dawson,"87' 4""","3318' 9""",38
2007,113,0,26420,Richard Johnson,"87' 3""","3838' 0""",44
2007,114,0,28475,Jeff Overton,"87' 1""","3046' 6""",35
2007,115,0,8881,Tripp Isenhour,"87' 0""","4089' 7""",47
2007,116,0,20378,Mathias Grönberg,"86' 10""","4949' 1""",57
2007,117,0,12510,Chad Campbell,"86' 8""","4592' 7""",53
2007,117,0,23135,Tim Clark,"86' 8""","4248' 8""",49
2007,119,0,6251,Chris DiMarco,"86' 7""","3808' 7""",44
2007,120,0,7363,Craig Bowden,"86' 3""","4224' 9""",49
2007,120,0,2246,Duffy Waldorf,"86' 3""","3364' 2""",39
2007,122,0,24357,K.J. Choi,"85' 7""","4363' 7""",51
2007,123,0,8075,Jerry Kelly,"85' 6""","5384' 9""",63
2007,123,0,25345,Carl Pettersson,"85' 6""","6324' 8""",74
2007,125,0,28486,Michael Putnam,"85' 5""","3672' 9""",43
2007,126,0,26360,Bubba Dickerson,"85' 2""","2130' 1""",25
2007,127,0,12652,Cameron Beckman,"84' 10""","4328' 7""",51
2007,127,0,10809,Jim Furyk,"84' 10""","4663' 7""",55
2007,127,0,6515,Shaun Micheel,"84' 10""",3478',41
2007,130,0,24502,Adam Scott,"84' 6""","3635' 0""",43
2007,131,0,22348,Nick O'Hern,"84' 4""","3794' 9""",45
2007,132,0,23613,Rich Barcelo,"84' 2""","3617' 8""",43
2007,132,0,27060,John Mallinger,"84' 2""","5135' 3""",61
2007,134,0,7867,Woody Austin,"83' 11""","5116' 9""",61
2007,134,0,19846,Brian Gay,"83' 11""",5790',69
2007,134,0,12714,Chris Tidland,"83' 11""","3357' 2""",40
2007,134,0,23322,Brett Wetterich,"83' 11""",3860',46
2007,138,0,1941,Tom Pernice Jr.,"83' 10""","4863' 6""",58
2007,139,0,20382,Stephen Leaney,"83' 9""","4018' 9""",48
2007,140,0,26881,Jarrod Lyle,"83' 5""","3836' 5""",46
2007,140,0,25190,Jeff Quinney,"83' 5""","4757' 1""",57
2007,142,0,24024,Zach Johnson,"83' 3""",4493',54
2007,143,0,12680,Shigeki Maruyama,"82' 9""",4221',51
2007,144,0,22806,Doug LaBelle II,"82' 7""","5039' 0""",61
2007,145,0,21633,Steve Allan,"82' 6""","2888' 5""",35
2007,146,0,20623,Gavin Coles,"82' 1""","4021' 1""",49
2007,147,0,24490,George McNeill,"81' 11""","4013' 9""",49
