YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
2006,28,0,2206,David Toms,"30' 6""",866,26412.75,-90.00
2006,31,0,8537,J.P. Hayes,"30' 7""",711,21749.667,-35.00
2006,31,0,20382,Stephen Leaney,"30' 7""",1091,33324.333,-101.00
2006,33,0,6004,Stephen Ames,"30' 8""",601,18442.833,-67.00
2006,33,0,6522,Ernie Els,"30' 8""",594,18230.167,-68.00
2006,33,0,6573,Brandt Jobe,"30' 8""",954,29249.833,-75.00
2006,33,0,1928,Corey Pavin,"30' 8""",818,25061.417,-53.00
2006,33,0,20645,John Senden,"30' 8""",1086,33332.0,-103.00
2006,33,0,2104,Jeff Sluman,"30' 8""",1145,35135.333,-93.00
2006,33,0,2214,Kirk Triplett,"30' 8""",721,22116.417,-38.00
2006,40,0,9011,David Duval,"30' 9""",657,20192.583,-14.00
2006,40,0,24980,Scott Gutschewski,"30' 9""",619,19045.0,-31.00
2006,40,0,23353,J.J. Henry,"30' 9""",1029,31616.167,-90.00
2006,40,0,1619,Skip Kendall,"30' 9""",860,26480.5,-69.00
2006,44,0,20472,Alex Cejka,"30' 10""",1097,33792.583,-79.00
2006,44,0,8835,Kris Cox,"30' 10""",951,29328.167,-52.00
2006,44,0,23349,Charles Warren,"30' 10""",1107,34151.333,-78.00
2006,47,0,1035,Tommy Armour III,"30' 11""",733,22653.75,-25.00
2006,47,0,27141,J.B. Holmes,"30' 11""",776,23982.333,-61.00
2006,47,0,6515,Shaun Micheel,"30' 11""",1037,32098.0,-98.00
2006,47,0,21878,Mark Wilson,"30' 11""",1032,31911.833,-85.00
2006,51,0,10885,Robert Allenby,"31' 0""",838,25991.25,-79.00
2006,51,0,1139,Olin Browne,"31' 0""",1247,38644.75,-78.00
2006,51,0,1142,Bart Bryant,"31' 0""",1050,32517.75,-58.00
2006,51,0,6373,José María Olazábal,"31' 0""",526,16293.75,-48.00
2006,51,0,25804,Bubba Watson,"31' 0""",873,27037.5,-89.00
2006,56,0,10505,Shane Bertsch,"31' 1""",1263,39245.833,-51.00
2006,56,0,1219,John Cook,"31' 1""",794,24676.583,-49.00
2006,56,0,19881,Robert Damron,"31' 1""",1136,35287.667,-27.00
2006,56,0,20766,Padraig Harrington,"31' 1""",513,15949.75,-60.00
2006,56,0,24138,Ian Poulter,"31' 1""",611,18989.0,-46.00
2006,61,0,6197,Michael Allen,"31' 2""",912,28447.417,-85.00
2006,61,0,23673,Michael Connell,"31' 2""",561,17479.167,+3.00
2006,61,0,23983,Luke Donald,"31' 2""",617,19253.333,-82.00
2006,61,0,20608,David Howell,"31' 2""",415,12942.833,-45.00
2006,61,0,23623,Bo Van Pelt,"31' 2""",1176,36635.25,-92.00
2006,66,0,10860,Justin Leonard,"31' 3""",930,29030.333,-35.00
2006,66,0,22548,Patrick Sheehan,"31' 3""",1205,37643.25,+4.00
2006,66,0,23325,Vaughn Taylor,"31' 3""",1075,33550.917,-94.00
2006,66,0,10423,Mike Weir,"31' 3""",859,26869.083,-74.00
2006,70,0,24357,K.J. Choi,"31' 4""",1094,34233.917,-93.00
2006,70,0,22621,Ben Curtis,"31' 4""",939,29393.25,-50.00
2006,70,0,8075,Jerry Kelly,"31' 4""",1193,37420.333,-123.00
2006,70,0,6012,Greg Kraft,"31' 4""",959,30080.5,-35.00
2006,70,0,21949,Joe Ogilvie,"31' 4""",1040,32581.5,-75.00
2006,70,0,27770,Camilo Villegas,"31' 4""",1053,33036.167,-93.00
2006,76,0,23614,Rich Beem,"31' 5""",844,26503.167,-76.00
2006,76,0,20105,Jeff Gove,"31' 5""",1117,35080.5,-96.00
2006,76,0,6643,Paul Goydos,"31' 5""",926,29055.583,-47.00
2006,79,0,24507,Jason Bohn,"31' 6""",1260,39714.833,-102.00
2006,79,0,24925,Jonathan Byrd,"31' 6""",735,23158.167,-82.00
2006,79,0,12782,Tim Herron,"31' 6""",783,24680.25,-25.00
2006,79,0,21731,Freddie Jacobson,"31' 6""",712,22428.333,-47.00
2006,83,0,21646,David Branshaw,"31' 7""",1218,38465.667,-97.00
2006,83,0,21805,Harrison Frazar,"31' 7""",963,30378.667,-91.00
2006,83,0,21209,Sergio Garcia,"31' 7""",520,16441.583,-41.00
2006,83,0,25900,Lucas Glover,"31' 7""",1164,36735.75,-132.00
2006,83,0,26596,Ryan Moore,"31' 7""",792,25011.5,-55.00
2006,88,0,21407,Arjun Atwal,"31' 8""",1105,34958.833,-32.00
2006,89,0,1024,Billy Andrade,"31' 9""",801,25441.167,-38.00
2006,89,0,1320,Bob Estes,"31' 9""",1063,33770.833,-63.00
2006,89,0,23320,Ryan Palmer,"31' 9""",1072,34069.417,-57.00
2006,89,0,6567,Vijay Singh,"31' 9""",1071,34041.083,-109.00
2006,89,0,19913,Ron Whittaker,"31' 9""",1007,31933.417,-45.00
2006,94,0,7457,Steve Flesch,"31' 10""",1432,45613.0,-103.00
2006,94,0,20094,Jonathan Kaye,"31' 10""",1182,37635.917,-44.00
2006,94,0,12662,Thomas Levet,"31' 10""",650,20687.583,-20.00
2006,94,0,24912,Will MacKenzie,"31' 10""",1015,32290.25,-68.00
2006,98,0,6575,Dudley Hart,"31' 11""",918,29314.917,-38.00
2006,98,0,1553,John Huston,"31' 11""",850,27151.667,-40.00
2006,98,0,20572,Rod Pampling,"31' 11""",874,27891.0,-95.00
2006,101,0,20098,Stuart Appleby,"32' 0""",836,26736.5,-70.00
2006,102,0,20498,Briny Baird,"32' 1""",1023,32804.75,-72.00
2006,102,0,6621,Joe Durant,"32' 1""",1459,46810.917,-91.00
2006,102,0,1577,Lee Janzen,"32' 1""",905,29059.25,-24.00
2006,102,0,1677,Tom Lehman,"32' 1""",638,20492.917,-15.00
2006,102,0,21959,Ted Purdy,"32' 1""",1109,35549.5,-78.00
2006,102,0,7013,Wes Short Jr.,"32' 1""",1080,34639.75,-17.00
2006,102,0,20812,Tjaart van der Walt,"32' 1""",733,23522.583,-21.00
2006,102,0,12755,Vance Veazey,"32' 1""",713,22897.25,-2.00
2006,110,0,8123,Jeff Brehaut,"32' 2""",1175,37814.333,-38.00
2006,110,0,24924,Bill Haas,"32' 2""",1130,36393.667,-98.00
2006,110,0,12716,Charley Hoffman,"32' 2""",1132,36371.833,-126.00
2006,110,0,10565,Ian Leggatt,"32' 2""",903,29030.083,-20.00
2006,110,0,12680,Shigeki Maruyama,"32' 2""",1050,33743.083,-67.00
2006,110,0,22913,John Rollins,"32' 2""",1046,33654.417,-68.00
2006,110,0,23788,D.J. Trahan,"32' 2""",1023,32944.917,-68.00
2006,110,0,2223,Bob Tway,"32' 2""",911,29281.083,-48.00
2006,110,0,2246,Duffy Waldorf,"32' 2""",1147,36856.167,-81.00
2006,119,0,1473,Todd Hamilton,"32' 3""",727,23460.667,+21.00
2006,120,0,25936,Alex Aragon,"32' 4""",642,20753.333,+25.00
2006,120,0,1132,Mark Brooks,"32' 4""",1051,33958.917,-2.00
2006,120,0,26360,Bubba Dickerson,"32' 4""",1138,36751.25,-55.00
2006,120,0,22892,Jason Gore,"32' 4""",964,31178.5,-25.00
2006,120,0,10733,Kent Jones,"32' 4""",1243,40241.583,-106.00
2006,120,0,1599,Steve Jones,"32' 4""",977,31617.667,-27.00
2006,120,0,20634,Peter Lonard,"32' 4""",927,29951.0,+1.00
2006,120,0,22046,Geoff Ogilvy,"32' 4""",690,22312.167,-67.00
2006,120,0,25345,Carl Pettersson,"32' 4""",998,32237.083,-57.00
2006,129,0,7749,Brett Quigley,"32' 5""",1239,40185.417,-146.00
2006,129,0,12602,Dean Wilson,"32' 5""",1263,40937.833,-91.00
2006,131,0,8375,Paul Stankowski,"32' 6""",847,27504.333,-28.00
2006,131,0,25632,Jimmy Walker,"32' 6""",672,21827.083,-28.00
2006,133,0,23048,Eric Axley,"32' 7""",1071,34914.75,-75.00
2006,133,0,11032,Frank Lickliter II,"32' 7""",1177,38381.333,-122.00
2006,133,0,1707,Steve Lowery,"32' 7""",1117,36375.167,-86.00
2006,133,0,21470,Daisuke Maruyama,"32' 7""",1007,32807.083,-43.00
2006,133,0,20548,Hidemichi Tanaka,"32' 7""",862,28108.833,+51.00
2006,138,0,11123,Chris Couch,"32' 8""",866,28254.5,-31.00
2006,138,0,24781,Hunter Mahan,"32' 8""",1242,40526.167,-99.00
2006,140,0,19824,Craig Barlow,"32' 9""",754,24683.083,-54.00
2006,140,0,20099,Doug Barron,"32' 9""",924,30247.167,-4.00
2006,140,0,27943,Matt Hansen,"32' 9""",749,24512.25,+12.00
2006,140,0,25842,Jon Mills,"32' 9""",710,23255.25,E
2006,140,0,24361,Pat Perez,"32' 9""",536,17558.25,-26.00
2006,145,0,1042,Paul Azinger,"32' 10""",1062,34888.583,-69.00
2006,145,0,21753,Brian Davis,"32' 10""",1150,37783.583,-63.00
2006,145,0,1313,Steve Elkington,"32' 10""",662,21761.25,-27.00
2006,145,0,1766,Billy Mayfair,"32' 10""",1125,36893.917,-35.00
2006,145,0,20631,David McKenzie,"32' 10""",966,31710.75,-43.00
2006,145,0,1941,Tom Pernice Jr.,"32' 10""",1183,38843.583,-101.00
2006,151,0,1823,Larry Mize,"32' 11""",600,19725.583,-19.00
2006,151,0,23497,Tag Ridings,"32' 11""",1118,36775.25,-35.00
2006,151,0,28780,Nicholas Thompson,"32' 11""",1062,34957.917,-1.00
2006,154,0,1161,Mark Calcavecchia,"33' 0""",1063,35067.917,-20.00
2006,154,0,6034,Marco Dawson,"33' 0""",1027,33860.333,-69.00
2006,154,0,20378,Mathias Grönberg,"33' 0""",1037,34208.083,-81.00
2006,154,0,28475,Jeff Overton,"33' 0""",1088,35907.333,-73.00
2006,158,0,20593,Greg Chalmers,"33' 1""",700,23157.917,+2.00
2006,158,0,12760,Danny Ellis,"33' 1""",790,26147.5,-49.00
2006,158,0,1666,Bernhard Langer,"33' 1""",795,26305.25,-53.00
2006,158,0,1724,Jeff Maggert,"33' 1""",955,31632.25,-44.00
2006,162,0,1685,J.L. Lewis,"33' 2""",669,22168.333,-3.00
2006,162,0,27120,Troy Matteson,"33' 2""",1099,36456.083,-60.00
2006,164,0,23718,Nathan Green,"33' 3""",1276,42394.75,-94.00
2006,164,0,26420,Richard Johnson,"33' 3""",1201,39889.5,-121.00
2006,164,0,24140,Sean O'Hair,"33' 3""",1025,34119.583,-25.00
2006,167,0,7223,Brian Bateman,"33' 5""",777,25936.667,-14.00
2006,167,0,20850,Daniel Chopra,"33' 5""",1135,37900.917,-108.00
2006,167,0,20691,Greg Owen,"33' 5""",852,28438.167,-66.00
2006,170,0,22371,Aaron Baddeley,"33' 6""",880,29463.25,-48.00
2006,171,0,12645,Brent Geiberger,"33' 7""",1250,41974.5,-91.00
2006,171,0,21350,Ryuji Imada,"33' 7""",1123,37738.75,-86.00
2006,173,0,23541,Ben Crane,"33' 8""",847,28522.333,-71.00
2006,173,0,11011,Mike Sposa,"33' 8""",785,26421.333,-19.00
2006,173,0,6595,Kevin Sutherland,"33' 8""",1201,40416.083,-120.00
2006,176,0,21961,Charles Howell III,"33' 9""",995,33563.5,-57.00
2006,177,0,25240,D.A. Points,"33' 10""",952,32213.75,-52.00
2006,178,0,20574,Mathew Goggin,"33' 11""",759,25738.667,-38.00
2006,178,0,27095,Nick Watney,"33' 11""",1121,38063.667,-81.00
2006,180,0,1249,John Daly,"34' 1""",504,17189.0,-15.00
2006,180,0,12823,Carlos Franco,"34' 1""",989,33686.5,-35.00
2006,182,0,2106,Chris Smith,"34' 2""",803,27450.583,-39.00
2006,183,0,23307,Roger Tambellini,"34' 3""",671,22987.25,E
2006,184,0,1948,Tim Petrovic,"34' 4""",1117,38315.75,-26.00
2006,184,0,20127,Chris Riley,"34' 4""",993,34058.667,-64.00
2006,186,0,20121,Todd Fischer,"34' 6""",1226,42285.0,-41.00
2006,187,0,22946,Henrik Bjornstad,"34' 7""",1198,41388.167,-25.00
2006,188,0,1226,Fred Couples,"34' 8""",388,13462.25,+1.00
2006,189,0,1329,Brad Faxon,"34' 10""",943,32880.167,+4.00
2006,190,0,12660,Jesper Parnevik,"34' 11""",941,32877.417,-79.00
2006,191,0,23409,James Driscoll,"35' 3""",893,31454.25,+4.00
2006,191,0,21660,Jason Schultz,"35' 3""",847,29885.167,-13.00
2006,193,0,23616,Ryan Hietala,"35' 8""",603,21504.833,+20.00
2006,193,0,1887,Mark O'Meara,"35' 8""",449,16029.25,+10.00
2006,195,0,1761,Len Mattiace,"36' 2""",657,23745.75,-13.00
2006,196,0,25935,John Engler Jr.,"36' 7""",832,30460.25,+4.00
2005,1,0,10809,Jim Furyk,"28' 3""",1029,29040.833,-166.0
2005,1,0,24502,Adam Scott,"28' 3""",667,18820.667,-79.0
2005,3,0,1945,Kenny Perry,"28' 9""",813,23354.25,-104.0
2005,4,0,1226,Fred Couples,"28' 10""",553,15958.75,-43.0
2005,5,0,2010,Loren Roberts,"29' 0""",698,20256.75,-45.0
2005,6,0,1139,Olin Browne,"29' 4""",1229,36070.417,-109.0
2005,6,0,12680,Shigeki Maruyama,"29' 4""",1129,33102.25,-135.0
2005,8,0,1388,Robert Gamez,"29' 7""",1122,33151.0,-105.0
2005,8,0,8793,Tiger Woods,"29' 7""",653,19342.667,-120.0
2005,10,0,10885,Robert Allenby,"29' 8""",987,29310.583,-93.0
2005,10,0,1035,Tommy Armour III,"29' 8""",1269,37680.75,-90.0
2005,10,0,21209,Sergio Garcia,"29' 8""",647,19209.833,-76.0
2005,13,0,12510,Chad Campbell,"29' 10""",1033,30852.083,-98.0
2005,13,0,20472,Alex Cejka,"29' 10""",980,29266.417,-42.0
2005,13,0,23983,Luke Donald,"29' 10""",555,16550.0,-63.0
2005,16,0,1418,Bill Glasson,"29' 11""",606,18138.917,-20.0
2005,16,0,8537,J.P. Hayes,"29' 11""",726,21730.25,-60.0
2005,18,0,2206,David Toms,"30' 0""",878,26362.75,-111.0
2005,19,0,19824,Craig Barlow,"30' 1""",885,26639.25,-46.0
2005,19,0,6251,Chris DiMarco,"30' 1""",775,23308.083,-72.0
2005,19,0,23725,Brendan Jones,"30' 1""",904,27226.833,-37.0
2005,22,0,10860,Justin Leonard,"30' 3""",766,23186.5,-57.0
2005,23,0,20157,Retief Goosen,"30' 4""",553,16786.667,-57.0
2005,23,0,1724,Jeff Maggert,"30' 4""",868,26293.583,-49.0
2005,23,0,2214,Kirk Triplett,"30' 4""",617,18702.083,-33.0
2005,26,0,1553,John Huston,"30' 5""",1066,32457.917,-69.0
2005,27,0,1320,Bob Estes,"30' 7""",1120,34287.083,-92.0
2005,27,0,8075,Jerry Kelly,"30' 7""",1068,32658.083,-96.0
2005,27,0,1797,Rocco Mediate,"30' 7""",879,26883.583,-63.0
2005,27,0,2101,Joey Sindelar,"30' 7""",1376,42044.25,-106.0
2005,27,0,22293,Heath Slocum,"30' 7""",1291,39476.75,-81.0
2005,32,0,23541,Ben Crane,"30' 8""",829,25455.0,-95.0
2005,32,0,1381,Fred Funk,"30' 8""",1244,38146.417,-55.0
2005,32,0,20634,Peter Lonard,"30' 8""",906,27746.25,-48.0
2005,32,0,2104,Jeff Sluman,"30' 8""",1196,36628.417,-74.0
2005,32,0,22295,Darron Stiles,"30' 8""",972,29836.167,-67.0
2005,37,0,20229,Stewart Cink,"30' 9""",951,29230.917,-110.0
2005,38,0,22405,Justin Rose,"30' 10""",1175,36213.083,-92.0
2005,39,0,6004,Stephen Ames,"30' 11""",824,25499.583,-71.0
2005,39,0,20766,Padraig Harrington,"30' 11""",491,15197.583,-50.0
2005,39,0,22046,Geoff Ogilvy,"30' 11""",960,29688.833,-74.0
2005,39,0,6373,José María Olazábal,"30' 11""",532,16452.083,-59.0
2005,39,0,23623,Bo Van Pelt,"30' 11""",1239,38324.583,-119.0
2005,44,0,24507,Jason Bohn,"31' 0""",1091,33843.833,-106.0
2005,44,0,1161,Mark Calcavecchia,"31' 0""",1051,32551.417,-72.0
2005,44,0,12823,Carlos Franco,"31' 0""",868,26909.417,-83.0
2005,44,0,20094,Jonathan Kaye,"31' 0""",871,26975.167,-84.0
2005,44,0,8993,Franklin Langham,"31' 0""",987,30608.75,-31.0
2005,44,0,1928,Corey Pavin,"31' 0""",858,26606.333,-78.0
2005,44,0,20474,Phillip Price,"31' 0""",883,27388.917,-51.0
2005,44,0,6527,Steve Stricker,"31' 0""",724,22425.167,-74.0
2005,44,0,2239,Scott Verplank,"31' 0""",965,29895.75,-104.0
2005,53,0,20098,Stuart Appleby,"31' 1""",841,26175.667,-63.0
2005,53,0,7867,Woody Austin,"31' 1""",1182,36766.75,-95.0
2005,53,0,6575,Dudley Hart,"31' 1""",990,30751.917,-96.0
2005,53,0,20572,Rod Pampling,"31' 1""",890,27653.167,-85.0
2005,53,0,23325,Vaughn Taylor,"31' 1""",1216,37842.333,-118.0
2005,53,0,8385,Omar Uresti,"31' 1""",1073,33360.5,-61.0
2005,59,0,1157,Tom Byrum,"31' 2""",1098,34226.667,-34.0
2005,59,0,23135,Tim Clark,"31' 2""",880,27402.75,-75.0
2005,61,0,6573,Brandt Jobe,"31' 3""",1032,32265.75,-93.0
2005,62,0,6034,Marco Dawson,"31' 4""",1060,33239.833,-80.0
2005,62,0,20663,Brenden Pappas,"31' 4""",599,18778.333,-62.0
2005,64,0,20628,Arron Oberholser,"31' 5""",703,22081.417,-47.0
2005,64,0,23621,Rory Sabbatini,"31' 5""",761,23878.667,-40.0
2005,64,0,2223,Bob Tway,"31' 5""",895,28131.417,-95.0
2005,64,0,23322,Brett Wetterich,"31' 5""",824,25894.833,-53.0
2005,68,0,1024,Billy Andrade,"31' 6""",999,31489.083,-83.0
2005,68,0,22548,Patrick Sheehan,"31' 6""",1296,40802.5,-75.0
2005,70,0,20378,Mathias Grönberg,"31' 7""",721,22772.75,-71.0
2005,70,0,1677,Tom Lehman,"31' 7""",678,21402.583,-54.0
2005,70,0,24781,Hunter Mahan,"31' 7""",1229,38855.667,-66.0
2005,73,0,1487,Jeff Hart,"31' 8""",877,27743.333,18.0
2005,73,0,1706,Davis Love III,"31' 8""",712,22540.833,-71.0
2005,73,0,24140,Sean O'Hair,"31' 8""",1129,35765.667,-90.0
2005,76,0,24357,K.J. Choi,"31' 9""",739,23458.333,-68.0
2005,76,0,19846,Brian Gay,"31' 9""",1308,41561.25,-47.0
2005,76,0,23320,Ryan Palmer,"31' 9""",1045,33153.25,-73.0
2005,76,0,25240,D.A. Points,"31' 9""",1133,35949.5,-59.0
2005,80,0,8123,Jeff Brehaut,"31' 10""",911,29036.583,-92.0
2005,80,0,1361,Dan Forsman,"31' 10""",627,19964.333,-40.0
2005,80,0,21805,Harrison Frazar,"31' 10""",1242,39550.0,-120.0
2005,80,0,1948,Tim Petrovic,"31' 10""",1014,32302.833,-80.0
2005,84,0,6197,Michael Allen,"31' 11""",965,30766.583,-62.0
2005,84,0,6621,Joe Durant,"31' 11""",981,31310.583,-42.0
2005,84,0,25345,Carl Pettersson,"31' 11""",1263,40304.917,-105.0
2005,84,0,23788,D.J. Trahan,"31' 11""",929,29648.417,-62.0
2005,84,0,2246,Duffy Waldorf,"31' 11""",1019,32516.833,-54.0
2005,84,0,21878,Mark Wilson,"31' 11""",892,28495.083,-68.0
2005,90,0,20099,Doug Barron,"32' 0""",887,28353.0,-73.0
2005,90,0,24980,Scott Gutschewski,"32' 0""",908,29044.917,-63.0
2005,90,0,10117,Bob Heintz,"32' 0""",794,25396.5,-75.0
2005,90,0,23353,J.J. Henry,"32' 0""",1162,37144.833,-81.0
2005,90,0,11032,Frank Lickliter II,"32' 0""",1147,36705.083,-76.0
2005,90,0,26679,Kevin Stadler,"32' 0""",1073,34354.167,-68.0
2005,96,0,24024,Zach Johnson,"32' 1""",1158,37147.917,-113.0
2005,96,0,7749,Brett Quigley,"32' 1""",1090,34937.333,-109.0
2005,96,0,23349,Charles Warren,"32' 1""",1077,34513.583,-45.0
2005,99,0,23614,Rich Beem,"32' 2""",613,19712.667,-39.0
2005,99,0,22621,Ben Curtis,"32' 2""",681,21903.417,4.0
2005,99,0,1707,Steve Lowery,"32' 2""",1176,37810.417,-81.0
2005,99,0,1766,Billy Mayfair,"32' 2""",1452,46695.417,-126.0
2005,99,0,6567,Vijay Singh,"32' 2""",1101,35408.833,-167.0
2005,99,0,20396,Lee Westwood,"32' 2""",437,14065.25,-8.0
2005,105,0,20498,Briny Baird,"32' 3""",1253,40369.583,-65.0
2005,105,0,21753,Brian Davis,"32' 3""",918,29573.667,-64.0
2005,105,0,26420,Richard Johnson,"32' 3""",648,20884.417,-83.0
2005,105,0,1685,J.L. Lewis,"32' 3""",1145,36918.5,-87.0
2005,109,0,21407,Arjun Atwal,"32' 4""",824,26663.083,-77.0
2005,109,0,12652,Cameron Beckman,"32' 4""",1158,37439.833,-56.0
2005,109,0,1142,Bart Bryant,"32' 4""",1129,36480.417,-121.0
2005,109,0,20623,Gavin Coles,"32' 4""",912,29510.833,-17.0
2005,109,0,24138,Ian Poulter,"32' 4""",473,15300.833,-12.0
2005,109,0,21959,Ted Purdy,"32' 4""",1361,44043.5,-41.0
2005,115,0,26758,David Hearn,"32' 5""",857,27797.5,-51.0
2005,116,0,24925,Jonathan Byrd,"32' 6""",1201,39004.417,-77.0
2005,116,0,12782,Tim Herron,"32' 6""",1047,34003.25,-125.0
2005,116,0,8545,Glen Hnatiuk,"32' 6""",677,22005.75,-25.0
2005,116,0,21731,Freddie Jacobson,"32' 6""",709,23031.917,-32.0
2005,116,0,6332,Neal Lancaster,"32' 6""",1109,36045.417,-74.0
2005,116,0,1810,Phil Mickelson,"32' 6""",609,19783.333,-61.0
2005,122,0,1175,Jim Carter,"32' 7""",761,24796.75,17.0
2005,122,0,1249,John Daly,"32' 7""",662,21593.417,-43.0
2005,122,0,20382,Stephen Leaney,"32' 7""",1077,35103.75,-59.0
2005,125,0,10962,Bradley Hughes,"32' 8""",688,22463.917,-14.0
2005,125,0,24912,Will MacKenzie,"32' 8""",894,29205.833,-46.0
2005,125,0,21949,Joe Ogilvie,"32' 8""",1041,34041.917,-64.0
2005,125,0,10912,Craig Perks,"32' 8""",720,23515.417,18.0
2005,125,0,21951,Joey Snyder III,"32' 8""",1271,41516.833,-67.0
2005,130,0,21633,Steve Allan,"32' 9""",1131,37047.583,-42.0
2005,130,0,7223,Brian Bateman,"32' 9""",1147,37600.167,-58.0
2005,130,0,24227,Justin Bolli,"32' 9""",780,25542.0,-38.0
2005,130,0,24604,Hunter Haas,"32' 9""",940,30811.75,-43.0
2005,130,0,1577,Lee Janzen,"32' 9""",768,25167.833,-20.0
2005,130,0,27095,Nick Watney,"32' 9""",1020,33421.917,-57.0
2005,136,0,1329,Brad Faxon,"32' 10""",752,24687.667,-67.0
2005,136,0,7457,Steve Flesch,"32' 10""",870,28567.833,-24.0
2005,136,0,1457,Jay Haas,"32' 10""",550,18052.75,-27.0
2005,136,0,23108,Matt Kuchar,"32' 10""",794,26069.583,-40.0
2005,136,0,1666,Bernhard Langer,"32' 10""",594,19511.25,-31.0
2005,136,0,20691,Greg Owen,"32' 10""",949,31120.583,-52.0
2005,136,0,2106,Chris Smith,"32' 10""",1137,37285.083,-60.0
2005,136,0,20548,Hidemichi Tanaka,"32' 10""",1352,44425.833,-75.0
2005,144,0,1941,Tom Pernice Jr.,"32' 11""",1181,38903.5,-86.0
2005,144,0,23497,Tag Ridings,"32' 11""",1026,33790.25,-98.0
2005,146,0,25900,Lucas Glover,"33' 0""",1024,33776.833,-98.0
2005,146,0,1473,Todd Hamilton,"33' 0""",1001,33038.667,-57.0
2005,146,0,10733,Kent Jones,"33' 0""",1238,40896.417,-53.0
2005,146,0,10423,Mike Weir,"33' 0""",644,21261.167,-22.0
2005,150,0,22371,Aaron Baddeley,"33' 1""",904,29914.5,-63.0
2005,150,0,24361,Pat Perez,"33' 1""",949,31357.5,-50.0
2005,150,0,12602,Dean Wilson,"33' 1""",1092,36098.417,-68.0
2005,153,0,19972,José Coceres,"33' 2""",750,24879.833,-28.0
2005,153,0,12645,Brent Geiberger,"33' 2""",720,23892.5,-33.0
2005,153,0,12662,Thomas Levet,"33' 2""",479,15902.167,15.0
2005,153,0,6515,Shaun Micheel,"33' 2""",870,28885.583,-58.0
2005,153,0,1887,Mark O'Meara,"33' 2""",689,22846.167,-11.0
2005,153,0,26287,Roland Thatcher,"33' 2""",896,29686.0,-46.0
2005,153,0,10425,Jay Williamson,"33' 2""",664,22009.417,-26.0
2005,160,0,23036,Chris Anderson,"33' 3""",785,26118.833,-20.0
2005,161,0,20645,John Senden,"33' 4""",1240,41318.167,-96.0
2005,162,0,21806,Paul Gow,"33' 5""",913,30520.417,-41.0
2005,162,0,23552,Hank Kuehne,"33' 5""",856,28602.333,-46.0
2005,162,0,1723,Andrew Magee,"33' 5""",885,29609.417,-25.0
2005,165,0,24290,D.J. Brigman,"33' 6""",834,27934.083,13.0
2005,165,0,8725,Tom Gillis,"33' 6""",949,31796.167,-13.0
2005,165,0,25396,Kevin Na,"33' 6""",1056,35387.417,-23.0
2005,165,0,22913,John Rollins,"33' 6""",1104,36995.667,-69.0
2005,165,0,21498,Hideto Tanihara,"33' 6""",594,19900.75,-9.0
2005,170,0,21350,Ryuji Imada,"33' 7""",850,28543.75,-45.0
2005,171,0,6595,Kevin Sutherland,"33' 8""",1000,33651.5,-71.0
2005,172,0,1042,Paul Azinger,"33' 9""",774,26106.333,-28.0
2005,172,0,23063,Scott Hend,"33' 9""",681,23008.917,-15.0
2005,172,0,1823,Larry Mize,"33' 9""",661,22290.083,-16.0
2005,175,0,20121,Todd Fischer,"33' 10""",1209,40894.333,-49.0
2005,175,0,21961,Charles Howell III,"33' 10""",919,31120.667,-84.0
2005,177,0,1132,Mark Brooks,"33' 11""",881,29869.083,-7.0
2005,177,0,12826,Paul Claxton,"33' 11""",959,32544.25,-28.0
2005,177,0,25847,Rob Rashell,"33' 11""",710,24057.25,-6.0
2005,180,0,19881,Robert Damron,"34' 0""",1151,39112.75,-19.0
2005,180,0,1599,Steve Jones,"34' 0""",645,21930.667,-2.0
2005,182,0,1127,Danny Briggs,"34' 1""",875,29830.5,2.0
2005,182,0,1619,Skip Kendall,"34' 1""",1025,34949.917,1.0
2005,182,0,20160,Charlie Wi,"34' 1""",826,28135.917,-31.0
2005,185,0,1219,John Cook,"34' 3""",823,28222.0,-33.0
2005,185,0,8931,Glen Day,"34' 3""",978,33472.5,-40.0
2005,185,0,20502,Michael Long,"34' 3""",867,29668.75,-26.0
2005,185,0,12454,Mario Tiziani,"34' 3""",814,27863.417,-36.0
2005,189,0,1313,Steve Elkington,"34' 5""",759,26135.083,-67.0
2005,190,0,20433,Mark Hensby,"34' 6""",671,23171.833,-19.0
2005,191,0,20850,Daniel Chopra,"34' 7""",1124,38838.25,-58.0
2005,191,0,10585,Scott McCarron,"34' 7""",788,27227.583,-31.0
2005,193,0,12660,Jesper Parnevik,"34' 9""",863,29995.833,-48.0
2005,194,0,23409,James Driscoll,"34' 10""",759,26436.75,-46.0
2005,194,0,10201,Matt Gogel,"34' 10""",927,32326.833,-9.0
2005,194,0,20812,Tjaart van der Walt,"34' 10""",727,25350.5,-25.0
2005,197,0,28088,Matt Davidson,"35' 2""",692,24330.25,18.0
2005,198,0,20127,Chris Riley,"35' 4""",591,20893.083,27.0
2005,199,0,6599,John Elliott,"36' 9""",622,22839.167,-2.0
2005,200,0,1927,Dennis Paulson,"36' 10""",690,25388.75,10.0
2005,201,0,23540,Jason Allred,"36' 11""",708,26153.75,29.0
2005,202,0,1761,Len Mattiace,"39' 6""",982,38758.917,36.0
2004,1,0,23135,Tim Clark,"28' 5""",1038,29535.583,-86.00
