YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SPIN SPEED,TOTAL ATTEMPTS
2013,0,32102,Rickie Fowler,3076.0,178408,58
2013,0,27503,Steve LeBrun,3015.7,129676,43
2013,0,34360,Patrick Reed,2984.5,199961,67
2013,0,20645,John Senden,2968.6,172178,58
2013,0,22371,Aaron Baddeley,2959.4,124295,42
2013,0,26300,Matt Jones,2946.6,167959,57
2013,0,24490,George McNeill,2942.5,161836,55
2013,0,24361,Pat Perez,2940.1,185228,63
2013,0,10423,Mike Weir,2924.9,119920,41
2013,0,24924,Bill Haas,2922.4,175341,60
2013,0,23983,Luke Donald,2922.2,108121,37
2013,0,32200,Roberto Castro,2915.8,212854,73
2013,0,36884,Ben Kohles,2915.1,166162,57
2013,0,23409,James Driscoll,2900.5,168231,58
2013,0,22046,Geoff Ogilvy,2896.5,118757,41
2013,0,27436,Graham DeLaet,2889.3,182028,63
2013,0,20593,Greg Chalmers,2878.2,204351,71
2013,0,24846,Ricky Barnes,2873.7,166674,58
2013,0,20104,Ken Duke,2873.2,189632,66
2013,0,20848,Ángel Cabrera,2870.5,137786,48
2013,0,19970,Robert Karlsson,2858.9,100062,35
2013,0,35539,Luke Guthrie,2857.1,188570,66
2013,0,26851,Marc Leishman,2841.8,159143,56
2013,0,25804,Bubba Watson,2833.8,119018,42
2013,0,1116,Michael Bradley,2832.0,87792,31
2013,0,24663,Y.E. Yang,2831.1,101921,36
2013,0,27330,Josh Teater,2829.3,149952,53
2013,0,23800,Bryce Molder,2829.2,181071,64
2013,0,24502,Adam Scott,2828.1,84844,30
2013,0,32698,Bobby Gates,2827.6,87656,31
2013,0,28135,Aaron Watkins,2826.8,96111,34
2013,0,31202,William McGirt,2809.0,199438,71
2013,0,10213,Dicky Pride,2803.0,168178,60
2013,0,29425,Andrew Svoboda,2799.9,95197,34
2013,0,12716,Charley Hoffman,2797.3,195812,70
2013,0,29289,S.Y. Noh,2789.5,150634,54
2013,0,27214,Kevin Streelman,2786.3,167179,60
2013,0,20396,Lee Westwood,2784.2,139209,50
2013,0,24507,Jason Bohn,2783.9,175383,63
2013,0,35139,Richard Lee,2781.2,194687,70
2013,0,22961,David Mathis,2774.4,158142,57
2013,0,10809,Jim Furyk,2766.7,165999,60
2013,0,28259,Sangmoon Bae,2765.7,177005,64
2013,0,34099,Harris English,2762.4,176792,64
2013,0,25444,Justin Hicks,2755.2,126740,46
2013,0,20572,Rod Pampling,2748.4,90698,33
2013,0,26679,Kevin Stadler,2726.6,155419,57
2013,0,20098,Stuart Appleby,2719.8,174065,64
2013,0,21528,Henrik Stenson,2718.3,51647,19
2013,0,25336,Alistair Presnell,2713.5,122108,45
2013,0,28092,D.H. Lee,2712.6,138342,51
2013,0,25686,Jason Dufner,2710.1,170739,63
2013,0,29740,Brad Fritsch,2708.4,184171,68
2013,0,20691,Greg Owen,2704.0,159537,59
2013,0,34431,Robert Streb,2703.2,154083,57
2013,0,33869,Eric Meierdierks,2697.4,99802,37
2013,0,28237,Rory McIlroy,2697.3,80919,30
2013,0,29518,Brendan Steele,2695.1,188660,70
2013,0,25632,Jimmy Walker,2688.3,163984,61
2013,0,27770,Camilo Villegas,2687.1,169288,63
2013,0,28455,Will Claxton,2684.0,131515,49
2013,0,28500,Martin Flores,2684.0,179827,67
2013,0,24399,Scott Gardiner,2680.1,128644,48
2013,0,31323,Gary Woodland,2677.6,123170,46
2013,0,22806,Doug LaBelle II,2675.8,149847,56
2013,0,26596,Ryan Moore,2672.2,146972,55
2013,0,32150,Michael Thompson,2671.1,128211,48
2013,0,22056,Cameron Percy,2658.1,119616,45
2013,0,26951,Johnson Wagner,2656.5,135484,51
2013,0,24357,K.J. Choi,2654.0,140661,53
2013,0,30852,Ryo Ishikawa,2648.4,97991,37
2013,0,34409,David Lingmerth,2645.4,156081,59
2013,0,21961,Charles Howell III,2643.5,195617,74
2013,0,28307,Matt Every,2634.7,221315,84
2013,0,10885,Robert Allenby,2633.4,100069,38
2013,0,23497,Tag Ridings,2630.5,92067,35
2013,0,6567,Vijay Singh,2628.4,107766,41
2013,0,25834,Daniel Summerhays,2627.2,202294,77
2013,0,28089,Jason Day,2621.0,123189,47
2013,0,34021,Bud Cauley,2620.8,117934,45
2013,0,30110,Kyle Stanley,2619.3,130966,50
2013,0,30692,Scott Stallings,2618.6,146639,56
2013,0,1810,Phil Mickelson,2618.1,54980,21
2013,0,27408,Martin Kaymer,2617.3,115159,44
2013,0,8075,Jerry Kelly,2615.5,156927,60
2013,0,30711,Colt Knost,2613.3,154186,59
2013,0,20229,Stewart Cink,2611.2,104447,40
2013,0,33461,Morgan Hoffmann,2609.8,107000,41
2013,0,33418,Shawn Stefani,2608.1,91285,35
2013,0,22913,John Rollins,2607.5,140805,54
2013,0,25900,Lucas Glover,2601.0,106639,41
2013,0,20766,Padraig Harrington,2599.8,80595,31
2013,0,27120,Troy Matteson,2599.3,137761,53
2013,0,20160,Charlie Wi,2598.7,158519,61
2013,0,27963,Chris Stroud,2589.8,189056,73
2013,0,23623,Bo Van Pelt,2587.1,126768,49
2013,0,31560,Brian Stuard,2584.7,162839,63
2013,0,27895,Jonas Blixt,2572.5,159493,62
2013,0,30944,Jason Kokrak,2566.8,128340,50
2013,0,29221,Webb Simpson,2562.7,148638,58
2013,0,27129,Luke List,2562.0,97357,38
2013,0,27556,Ted Potter Jr.,2556.0,132911,52
2013,0,12510,Chad Campbell,2553.6,160875,63
2013,0,31557,Jim Herman,2552.9,84245,33
2013,0,27649,Brandt Snedeker,2550.6,130082,51
2013,0,26289,Boo Weekley,2547.8,216562,85
2013,0,1320,Bob Estes,2541.3,104195,41
2013,0,24227,Justin Bolli,2539.1,109183,43
2013,0,27936,Martin Laird,2538.9,111710,44
2013,0,21731,Freddie Jacobson,2538.4,106613,42
2013,0,24494,Erik Compton,2537.5,129410,51
2013,0,26758,David Hearn,2537.4,177617,70
2013,0,32448,James Hahn,2537.1,144617,57
2013,0,25572,Graeme McDowell,2537.0,88794,35
2013,0,25274,Steven Bowditch,2536.6,131903,52
2013,0,23320,Ryan Palmer,2530.3,131576,52
2013,0,28679,Fabián Gómez,2528.9,123914,49
2013,0,22621,Ben Curtis,2526.4,113686,45
2013,0,26331,Charl Schwartzel,2524.9,118671,47
2013,0,22792,Peter Hanson,2521.2,83199,33
2013,0,28780,Nicholas Thompson,2517.4,158594,63
2013,0,30925,Dustin Johnson,2516.1,95610,38
2013,0,28475,Jeff Overton,2515.3,128280,51
2013,0,8793,Tiger Woods,2512.9,72873,29
2013,0,30163,Henrik Norlander,2509.7,133012,53
2013,0,20443,Jin Park,2499.2,109964,44
2013,0,32366,Kevin Chappell,2498.4,137411,55
2013,0,23353,J.J. Henry,2494.0,127194,51
2013,0,21878,Mark Wilson,2493.6,122186,49
2013,0,6573,Brandt Jobe,2477.5,104053,42
2013,0,33141,Keegan Bradley,2476.6,131261,53
2013,0,24138,Ian Poulter,2473.8,81637,33
2013,0,28310,Lee Williams,2473.4,121199,49
2013,0,6004,Stephen Ames,2470.0,88920,36
2013,0,19846,Brian Gay,2468.1,170298,69
2013,0,27933,John Merrick,2467.1,143090,58
2013,0,2206,David Toms,2460.2,68885,28
2013,0,29420,Billy Horschel,2445.6,178526,73
2013,0,34174,John Huh,2436.2,172969,71
2013,0,24140,Sean O'Hair,2434.0,97358,40
2013,0,25240,D.A. Points,2431.1,136144,56
2013,0,6527,Steve Stricker,2429.8,80182,33
2013,0,12782,Tim Herron,2429.4,92319,38
2013,0,10860,Justin Leonard,2427.2,184469,76
2013,0,30926,Chris Kirk,2426.6,167432,69
2013,0,25562,Andres Romero,2424.9,104270,43
2013,0,24781,Hunter Mahan,2423.8,147852,61
2013,0,34261,Scott Langley,2419.3,113708,47
2013,0,23452,Nicolas Colsaerts,2418.8,67725,28
2013,0,23108,Matt Kuchar,2416.8,169179,70
2013,0,34098,Russell Henley,2407.9,144472,60
2013,0,21753,Brian Davis,2401.2,199302,83
2013,0,23788,D.J. Trahan,2399.3,79176,33
2013,0,26497,Casey Wittenberg,2397.1,139030,58
2013,0,30750,Tommy Gainey,2395.6,146132,61
2013,0,6522,Ernie Els,2390.5,100401,42
2013,0,29479,Scott Brown,2372.2,116239,49
2013,0,25818,Scott Piercy,2366.9,106509,45
2013,0,34046,Jordan Spieth,2356.0,148426,63
2013,0,24024,Zach Johnson,2353.7,157695,67
2013,0,27644,Brian Harman,2344.2,173470,74
2013,0,26476,Chez Reavie,2341.1,156855,67
2013,0,24358,Robert Garrigus,2324.8,81369,35
2013,0,23135,Tim Clark,2312.1,94795,41
2013,0,25345,Carl Pettersson,2302.9,122056,53
2013,0,23325,Vaughn Taylor,2300.2,78206,34
2013,0,22405,Justin Rose,2292.7,89416,39
2013,0,23541,Ben Crane,2280.4,114022,50
2013,0,23621,Rory Sabbatini,2266.7,154135,68
2013,0,1724,Jeff Maggert,2251.3,119317,53
2013,0,21099,David Lynn,2239.2,118679,53
2013,0,22295,Darron Stiles,2218.9,82098,37
2012,0,23638,Brendon de Jonge,3241.5,272287,84
2012,0,11123,Chris Couch,3237.0,100347,31
2012,0,21528,Henrik Stenson,3220.8,41870,13
2012,0,23718,Nathan Green,3191.2,130840,41
2012,0,20104,Ken Duke,3171.9,260095,82
2012,0,24490,George McNeill,3160.7,167517,53
2012,0,20645,John Senden,3132.6,187956,60
2012,0,28259,Sangmoon Bae,3110.3,146185,47
2012,0,35139,Richard Lee,3110.0,143058,46
2012,0,32334,Charlie Beljan,3101.3,96140,31
2012,0,22371,Aaron Baddeley,3096.0,114551,37
2012,0,21209,Sergio Garcia,3091.7,117483,38
2012,0,27095,Nick Watney,3077.4,196954,64
2012,0,31202,William McGirt,3064.1,245130,80
2012,0,6036,Scott Dunlap,3061.2,128570,42
2012,0,26300,Matt Jones,3053.2,97702,32
2012,0,24924,Bill Haas,3046.2,173636,57
2012,0,22046,Geoff Ogilvy,3039.0,154989,51
2012,0,8725,Tom Gillis,3035.1,194249,64
2012,0,23903,Stephen Gangluff,3018.0,108647,36
2012,0,24925,Jonathan Byrd,3010.2,123417,41
2012,0,23983,Luke Donald,3003.1,144149,48
2012,0,28500,Martin Flores,2955.9,147795,50
2012,0,6251,Chris DiMarco,2951.6,159388,54
2012,0,24502,Adam Scott,2947.5,112006,38
2012,0,29222,Billy Hurley III,2936.1,137996,47
2012,0,10213,Dicky Pride,2933.1,143724,49
2012,0,23409,James Driscoll,2927.0,163914,56
2012,0,24663,Y.E. Yang,2919.7,116787,40
2012,0,33120,Mark Anderson,2912.5,125236,43
2012,0,27330,Josh Teater,2911.6,209632,72
2012,0,31558,J.J. Killeen,2899.1,153653,53
2012,0,28087,Kris Blanks,2895.9,144796,50
2012,0,25804,Bubba Watson,2894.4,121566,42
2012,0,29289,S.Y. Noh,2889.2,208021,72
2012,0,22621,Ben Curtis,2881.4,132545,46
2012,0,25396,Kevin Na,2875.3,138014,48
2012,0,24604,Hunter Haas,2870.6,117695,41
2012,0,30711,Colt Knost,2867.3,166304,58
2012,0,28093,Miguel Angel Carballo,2866.3,120386,42
2012,0,12716,Charley Hoffman,2865.9,200615,70
2012,0,32698,Bobby Gates,2865.5,146140,51
2012,0,1320,Bob Estes,2865.1,143254,50
2012,0,30927,Brendon Todd,2863.1,143153,50
2012,0,27436,Graham DeLaet,2860.1,151585,53
2012,0,21961,Charles Howell III,2857.8,162897,57
2012,0,29910,Blake Adams,2856.5,131401,46
2012,0,32102,Rickie Fowler,2852.9,151205,53
2012,0,21878,Mark Wilson,2842.7,184778,65
2012,0,21731,Freddie Jacobson,2841.5,110818,39
2012,0,20098,Stuart Appleby,2839.1,147632,52
2012,0,20593,Greg Chalmers,2838.0,181631,64
2012,0,26851,Marc Leishman,2837.8,144728,51
2012,0,22378,Trevor Immelman,2828.1,132923,47
2012,0,10809,Jim Furyk,2824.5,172294,61
2012,0,19970,Robert Karlsson,2822.2,101600,36
2012,0,1941,Tom Pernice Jr.,2822.0,132635,47
2012,0,24940,Edward Loar,2817.4,95790,34
2012,0,24361,Pat Perez,2812.9,154708,55
2012,0,25892,Steve Wheatcroft,2807.3,98255,35
2012,0,20572,Rod Pampling,2804.8,157070,56
2012,0,27064,Jhonattan Vegas,2802.3,159732,57
2012,0,33419,Cameron Tringale,2785.2,167113,60
2012,0,25632,Jimmy Walker,2783.1,183684,66
2012,0,28307,Matt Every,2782.6,147479,53
2012,0,22961,David Mathis,2779.3,150081,54
2012,0,20396,Lee Westwood,2772.6,85950,31
2012,0,28237,Rory McIlroy,2770.4,77571,28
2012,0,6567,Vijay Singh,2770.2,155130,56
2012,0,21350,Ryuji Imada,2769.3,149543,54
2012,0,26329,Louis Oosthuizen,2768.5,116277,42
2012,0,32200,Roberto Castro,2766.6,185363,67
2012,0,27936,Martin Laird,2764.8,124416,45
2012,0,24846,Ricky Barnes,2761.0,198794,72
2012,0,27797,Derek Lamely,2759.2,118644,43
2012,0,26596,Ryan Moore,2758.7,223452,81
2012,0,1810,Phil Mickelson,2754.5,129461,47
2012,0,23548,Bill Lunde,2752.3,151379,55
2012,0,1116,Michael Bradley,2744.3,87818,32
2012,0,24507,Jason Bohn,2743.4,150888,55
2012,0,25562,Andres Romero,2741.2,134320,49
2012,0,27141,J.B. Holmes,2730.9,169316,62
2012,0,26679,Kevin Stadler,2727.6,133653,49
2012,0,24024,Zach Johnson,2726.4,174490,64
2012,0,29518,Brendan Steele,2725.5,147179,54
2012,0,32366,Kevin Chappell,2720.8,168687,62
2012,0,27963,Chris Stroud,2718.6,163113,60
2012,0,23623,Bo Van Pelt,2717.6,165774,61
2012,0,34099,Harris English,2717.4,190219,70
2012,0,26287,Roland Thatcher,2715.7,97764,36
2012,0,26289,Boo Weekley,2714.8,146600,54
2012,0,20848,Ángel Cabrera,2711.9,75932,28
2012,0,23542,Tommy Biershenk,2711.7,122025,45
2012,0,32150,Michael Thompson,2708.2,146245,54
2012,0,27649,Brandt Snedeker,2708.1,157071,58
2012,0,1706,Davis Love III,2702.9,97305,36
2012,0,30926,Chris Kirk,2699.4,207850,77
2012,0,20160,Charlie Wi,2699.2,167353,62
2012,0,23800,Bryce Molder,2690.0,174851,65
2012,0,30852,Ryo Ishikawa,2687.3,77932,29
2012,0,20623,Gavin Coles,2682.3,107292,40
2012,0,22913,John Rollins,2680.4,155462,58
2012,0,27214,Kevin Streelman,2672.3,173697,65
2012,0,10885,Robert Allenby,2666.3,141316,53
2012,0,20574,Mathew Goggin,2662.8,127816,48
2012,0,24138,Ian Poulter,2661.9,101152,38
2012,0,27895,Jonas Blixt,2661.5,133074,50
2012,0,20691,Greg Owen,2660.0,148958,56
2012,0,28475,Jeff Overton,2659.2,218052,82
2012,0,27556,Ted Potter Jr.,2653.6,132679,50
2012,0,27302,Garth Mulroy,2646.2,92617,35
2012,0,25834,Daniel Summerhays,2643.7,140118,53
2012,0,25686,Jason Dufner,2643.5,158610,60
2012,0,23204,Gary Christian,2630.3,134146,51
2012,0,33122,Russell Knox,2630.1,120985,46
2012,0,12510,Chad Campbell,2621.0,175606,67
2012,0,24494,Erik Compton,2619.7,107409,41
2012,0,20070,Matt Bettencourt,2611.5,117517,45
2012,0,20766,Padraig Harrington,2601.9,91068,35
2012,0,12782,Tim Herron,2599.8,166385,64
2012,0,25240,D.A. Points,2596.7,168787,65
2012,0,27120,Troy Matteson,2596.6,171378,66
2012,0,29221,Webb Simpson,2594.9,153099,59
2012,0,1797,Rocco Mediate,2594.4,124531,48
2012,0,29926,Danny Lee,2587.9,119043,46
2012,0,25572,Graeme McDowell,2577.6,100527,39
2012,0,23108,Matt Kuchar,2573.3,162118,63
2012,0,30692,Scott Stallings,2570.2,149074,58
2012,0,12652,Cameron Beckman,2563.7,164076,64
2012,0,22582,Kyle Thompson,2557.6,76727,30
2012,0,20850,Daniel Chopra,2553.8,94492,37
2012,0,26758,David Hearn,2549.4,191206,75
2012,0,22348,Nick O'Hern,2545.4,150181,59
2012,0,27466,Spencer Levin,2544.3,134848,53
2012,0,28455,Will Claxton,2542.8,185628,73
2012,0,8075,Jerry Kelly,2537.9,157352,62
2012,0,30925,Dustin Johnson,2530.2,103738,41
2012,0,23621,Rory Sabbatini,2517.7,173718,69
2012,0,27933,John Merrick,2515.2,145884,58
2012,0,28308,Troy Kelly,2513.8,105581,42
2012,0,6573,Brandt Jobe,2513.3,87965,35
2012,0,27974,Sung Kang,2513.3,110583,44
2012,0,22293,Heath Slocum,2506.6,167943,67
2012,0,26331,Charl Schwartzel,2500.9,92535,37
2012,0,25457,Alexandre Rocha,2500.2,115008,46
2012,0,34174,John Huh,2499.9,182492,73
2012,0,21407,Arjun Atwal,2498.0,127396,51
2012,0,23320,Ryan Palmer,2497.7,152357,61
2012,0,30110,Kyle Stanley,2497.2,107380,43
2012,0,26951,Johnson Wagner,2496.1,174729,70
2012,0,29478,Kevin Kisner,2493.4,122175,49
2012,0,24140,Sean O'Hair,2492.0,164475,66
2012,0,21805,Harrison Frazar,2491.7,92193,37
2012,0,24781,Hunter Mahan,2486.6,139248,56
2012,0,31323,Gary Woodland,2485.3,89470,36
2012,0,22405,Justin Rose,2481.3,124065,50
2012,0,29420,Billy Horschel,2475.9,103986,42
2012,0,34021,Bud Cauley,2475.2,183165,74
2012,0,22548,Patrick Sheehan,2474.6,91559,37
2012,0,27060,John Mallinger,2473.5,123674,50
2012,0,6034,Marco Dawson,2462.9,100979,41
2012,0,6522,Ernie Els,2458.1,127822,52
2012,0,23353,J.J. Henry,2456.9,108104,44
2012,0,26476,Chez Reavie,2455.4,147326,60
2012,0,29476,Kyle Reifers,2455.3,152230,62
2012,0,23788,D.J. Trahan,2450.6,98022,40
2012,0,23541,Ben Crane,2448.4,137110,56
2012,0,6527,Steve Stricker,2445.0,117362,48
2012,0,30944,Jason Kokrak,2431.0,119118,49
2012,0,20229,Stewart Cink,2429.6,87467,36
2012,0,24358,Robert Garrigus,2426.8,148036,61
2012,0,24357,K.J. Choi,2415.7,118367,49
2012,0,25818,Scott Piercy,2412.5,132688,55
2012,0,33141,Keegan Bradley,2403.1,112948,47
2012,0,8793,Tiger Woods,2391.5,86095,36
2012,0,21753,Brian Davis,2374.9,187619,79
2012,0,1249,John Daly,2374.4,64110,27
2012,0,25345,Carl Pettersson,2373.2,144766,61
2012,0,28089,Jason Day,2371.8,90129,38
2012,0,30750,Tommy Gainey,2371.5,166006,70
2012,0,10860,Justin Leonard,2371.5,120949,51
2012,0,1766,Billy Mayfair,2369.5,146912,62
2012,0,6004,Stephen Ames,2365.4,66230,28
2012,0,27644,Brian Harman,2313.4,196636,85
2012,0,29479,Scott Brown,2295.6,89530,39
2012,0,23135,Tim Clark,2292.5,121505,53
2012,0,27770,Camilo Villegas,2257.6,153518,68
2012,0,2206,David Toms,2253.8,83390,37
2012,0,23325,Vaughn Taylor,2251.3,117069,52
2012,0,19846,Brian Gay,2199.0,142933,65
2012,0,1724,Jeff Maggert,2184.5,139808,64
2011,0,11123,Chris Couch,3236.6,126226,39
2011,0,23638,Brendon de Jonge,3199.2,227141,71
2011,0,21209,Sergio Garcia,3114.1,124562,40
2011,0,24924,Bill Haas,3101.1,179864,58
2011,0,22378,Trevor Immelman,3088.0,126607,41
2011,0,23409,James Driscoll,3080.2,138610,45
2011,0,21961,Charles Howell III,3059.9,232555,76
2011,0,25834,Daniel Summerhays,3059.8,137692,45
2011,0,23718,Nathan Green,3026.8,130153,43
2011,0,20593,Greg Chalmers,3025.6,175487,58
2011,0,20645,John Senden,3011.6,213822,71
2011,0,27214,Kevin Streelman,3009.1,150455,50
2011,0,25396,Kevin Na,3001.0,120041,40
2011,0,6621,Joe Durant,2989.6,146489,49
2011,0,22371,Aaron Baddeley,2984.6,131323,44
2011,0,23673,Michael Connell,2980.6,184797,62
2011,0,23983,Luke Donald,2967.3,124625,42
2011,0,22961,David Mathis,2965.2,151225,51
2011,0,22046,Geoff Ogilvy,2963.1,145192,49
2011,0,21350,Ryuji Imada,2956.4,201037,68
2011,0,8725,Tom Gillis,2947.4,135582,46
2011,0,24925,Jonathan Byrd,2940.4,170544,58
2011,0,26287,Roland Thatcher,2926.7,122920,42
2011,0,24502,Adam Scott,2918.4,125491,43
2011,0,31202,William McGirt,2913.0,230128,79
2011,0,23800,Bryce Molder,2904.3,136501,47
2011,0,27095,Nick Watney,2903.2,148061,51
2011,0,26420,Richard Johnson,2898.6,121741,42
2011,0,32698,Bobby Gates,2897.0,139058,48
2011,0,26300,Matt Jones,2894.2,115766,40
2011,0,25562,Andres Romero,2885.7,176027,61
2011,0,26951,Johnson Wagner,2876.8,198500,69
2011,0,24663,Y.E. Yang,2867.7,100371,35
2011,0,12602,Dean Wilson,2867.3,123295,43
2011,0,32102,Rickie Fowler,2866.4,151921,53
2011,0,27933,John Merrick,2863.8,146056,51
2011,0,29518,Brendan Steele,2861.5,177414,62
2011,0,25804,Bubba Watson,2849.0,122509,43
2011,0,10585,Scott McCarron,2848.6,125339,44
2011,0,1116,Michael Bradley,2848.1,122470,43
2011,0,1766,Billy Mayfair,2843.0,199013,70
2011,0,26668,Marc Turnesa,2814.4,84432,30
2011,0,29910,Blake Adams,2811.0,188335,67
2011,0,33413,Ben Martin,2806.7,101040,36
2011,0,27064,Jhonattan Vegas,2800.9,142848,51
2011,0,31401,Zack Miller,2799.8,114793,41
2011,0,24604,Hunter Haas,2796.7,187377,67
2011,0,24361,Pat Perez,2794.3,159276,57
2011,0,20848,Ángel Cabrera,2792.3,69807,25
2011,0,12510,Chad Campbell,2788.8,178482,64
2011,0,25900,Lucas Glover,2788.1,150557,54
2011,0,22621,Ben Curtis,2787.6,133807,48
2011,0,26289,Boo Weekley,2787.2,122638,44
2011,0,6515,Shaun Micheel,2783.9,130845,47
2011,0,25572,Graeme McDowell,2781.3,72313,26
2011,0,24490,George McNeill,2777.6,124990,45
2011,0,34255,Joseph Bramlett,2769.6,132939,48
2011,0,28158,Steve Marino,2769.0,160602,58
2011,0,8375,Paul Stankowski,2759.0,148984,54
2011,0,6251,Chris DiMarco,2758.0,179269,65
2011,0,26679,Kevin Stadler,2755.6,151559,55
2011,0,28087,Kris Blanks,2755.3,192873,70
2011,0,20098,Stuart Appleby,2752.6,110104,40
2011,0,20160,Charlie Wi,2750.6,178789,65
2011,0,25632,Jimmy Walker,2745.1,140001,51
2011,0,6527,Steve Stricker,2740.3,142494,52
2011,0,30711,Colt Knost,2731.3,150224,55
2011,0,33419,Cameron Tringale,2728.7,201921,74
2011,0,21731,Freddie Jacobson,2728.4,122779,45
2011,0,30692,Scott Stallings,2720.4,157785,58
2011,0,10733,Kent Jones,2719.9,146874,54
2011,0,34072,Will Strickler,2719.4,89741,33
2011,0,25240,D.A. Points,2716.9,157581,58
2011,0,12716,Charley Hoffman,2712.8,181758,67
2011,0,8075,Jerry Kelly,2710.7,170777,63
2011,0,7867,Woody Austin,2708.9,92103,34
2011,0,22405,Justin Rose,2705.6,167747,62
2011,0,32640,Troy Merritt,2702.1,116190,43
2011,0,12782,Tim Herron,2699.8,159286,59
2011,0,25274,Steven Bowditch,2698.2,143002,53
2011,0,6643,Paul Goydos,2696.5,153703,57
2011,0,27141,J.B. Holmes,2696.3,94371,35
2011,0,19970,Robert Karlsson,2689.7,96828,36
2011,0,20572,Rod Pampling,2689.5,112957,42
2011,0,22913,John Rollins,2689.3,166737,62
2011,0,7457,Steve Flesch,2685.5,150386,56
2011,0,31193,Jim Renner,2682.3,109974,41
2011,0,1948,Tim Petrovic,2680.5,158147,59
2011,0,24846,Ricky Barnes,2675.8,144491,54
2011,0,20498,Briny Baird,2675.5,98995,37
2011,0,1797,Rocco Mediate,2675.4,109693,41
2011,0,29720,Andres Gonzales,2673.6,90904,34
2011,0,26881,Jarrod Lyle,2673.5,125654,47
2011,0,23325,Vaughn Taylor,2671.2,181639,68
2011,0,23497,Tag Ridings,2670.6,128190,48
2011,0,27330,Josh Teater,2664.4,167859,63
2011,0,28089,Jason Day,2660.4,117058,44
2011,0,26596,Ryan Moore,2659.2,140940,53
2011,0,6573,Brandt Jobe,2656.1,148741,56
2011,0,21805,Harrison Frazar,2655.9,103580,39
2011,0,27936,Martin Laird,2654.8,135396,51
2011,0,29478,Kevin Kisner,2653.9,124732,47
2011,0,26331,Charl Schwartzel,2651.8,87508,33
2011,0,1706,Davis Love III,2641.8,92462,35
2011,0,20436,Garrett Willis,2636.8,110746,42
2011,0,27120,Troy Matteson,2631.4,163149,62
2011,0,30110,Kyle Stanley,2629.3,163018,62
2011,0,33911,Nate Smith,2625.3,94509,36
2011,0,29221,Webb Simpson,2623.2,194114,74
2011,0,20157,Retief Goosen,2619.2,96909,37
2011,0,26476,Chez Reavie,2615.1,180445,69
2011,0,28679,Fabián Gómez,2614.9,99365,38
2011,0,27797,Derek Lamely,2613.0,101906,39
2011,0,35087,Bio Kim,2610.9,96602,37
2011,0,1577,Lee Janzen,2608.6,99127,38
2011,0,31323,Gary Woodland,2603.4,109344,42
2011,0,21878,Mark Wilson,2600.9,148254,57
2011,0,20766,Padraig Harrington,2598.9,85764,33
2011,0,27963,Chris Stroud,2594.6,160865,62
2011,0,25457,Alexandre Rocha,2590.8,98449,38
2011,0,23353,J.J. Henry,2589.0,157926,61
2011,0,24507,Jason Bohn,2582.6,152376,59
2011,0,30946,Alex Prugh,2581.5,134238,52
2011,0,25686,Jason Dufner,2580.3,129013,50
2011,0,10809,Jim Furyk,2580.0,162539,63
2011,0,30925,Dustin Johnson,2578.2,113440,44
2011,0,23614,Rich Beem,2576.7,97915,38
2011,0,6004,Stephen Ames,2576.4,108208,42
2011,0,24138,Ian Poulter,2574.9,79821,31
2011,0,26851,Marc Leishman,2569.6,172166,67
2011,0,23621,Rory Sabbatini,2564.7,135929,53
2011,0,23541,Ben Crane,2560.6,145955,57
2011,0,23548,Bill Lunde,2559.5,176603,69
2011,0,12652,Cameron Beckman,2558.5,120250,47
2011,0,28475,Jeff Overton,2555.5,135439,53
2011,0,27939,Matt McQuillan,2552.5,84232,33
2011,0,28620,Aron Price,2550.0,94349,37
2011,0,20229,Stewart Cink,2542.9,101716,40
2011,0,28486,Michael Putnam,2542.2,96605,38
2011,0,24024,Zach Johnson,2540.0,142242,56
2011,0,1810,Phil Mickelson,2535.3,101410,40
2011,0,27649,Brandt Snedeker,2532.6,149421,59
2011,0,23623,Bo Van Pelt,2531.6,154427,61
2011,0,24357,K.J. Choi,2527.1,126357,50
2011,0,25818,Scott Piercy,2513.7,115628,46
2011,0,22293,Heath Slocum,2512.7,173376,69
2011,0,29420,Billy Horschel,2500.1,132504,53
2011,0,24781,Hunter Mahan,2489.0,154317,62
2011,0,6567,Vijay Singh,2480.9,148852,60
2011,0,20472,Alex Cejka,2476.0,89135,36
2011,0,21949,Joe Ogilvie,2473.2,113767,46
2011,0,24980,Scott Gutschewski,2472.8,71711,29
2011,0,1313,Steve Elkington,2472.1,71691,29
2011,0,30750,Tommy Gainey,2472.1,168101,68
2011,0,26758,David Hearn,2465.1,125722,51
2011,0,22348,Nick O'Hern,2455.0,127662,52
2011,0,9011,David Duval,2453.5,107954,44
2011,0,20070,Matt Bettencourt,2452.9,164342,67
2011,0,24140,Sean O'Hair,2451.7,105425,43
2011,0,27466,Spencer Levin,2449.1,168989,69
2011,0,23108,Matt Kuchar,2444.8,158914,65
2011,0,23788,D.J. Trahan,2441.8,163598,67
2011,0,10860,Justin Leonard,2441.4,136719,56
2011,0,19846,Brian Gay,2441.3,161123,66
2011,0,31557,Jim Herman,2426.1,94618,39
2011,0,25444,Justin Hicks,2422.7,70259,29
2011,0,29718,Anthony Kim,2415.3,101442,42
2011,0,27770,Camilo Villegas,2406.2,120309,50
2011,0,10885,Robert Allenby,2395.6,146132,61
