YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:OTT,MEASURED ROUNDS
2011,0,20229,Stewart Cink,-0.055,-2.868,52
2011,0,10733,Kent Jones,-0.059,-3.983,67
2011,0,26951,Johnson Wagner,-0.059,-4.108,70
2011,0,23320,Ryan Palmer,-0.06,-3.628,60
2011,0,27963,Chris Stroud,-0.06,-4.656,78
2011,0,23638,Brendon de Jonge,-0.065,-5.981,92
2011,0,20436,Garrett Willis,-0.066,-4.2,64
2011,0,24357,K.J. Choi,-0.07,-4.035,58
2011,0,24980,Scott Gutschewski,-0.072,-3.974,55
2011,0,26668,Marc Turnesa,-0.077,-3.554,46
2011,0,28087,Kris Blanks,-0.078,-6.512,83
2011,0,20127,Chris Riley,-0.087,-5.947,68
2011,0,22961,David Mathis,-0.091,-6.349,70
2011,0,24507,Jason Bohn,-0.103,-6.917,67
2011,0,26851,Marc Leishman,-0.116,-9.246,80
2011,0,30926,Chris Kirk,-0.118,-9.088,77
2011,0,24140,Sean O'Hair,-0.122,-7.306,60
2011,0,12782,Tim Herron,-0.125,-9.647,77
2011,0,27770,Camilo Villegas,-0.125,-7.143,57
2011,0,6004,Stephen Ames,-0.131,-7.867,60
2011,0,20160,Charlie Wi,-0.133,-10.214,77
2011,0,26300,Matt Jones,-0.135,-8.667,64
2011,0,20472,Alex Cejka,-0.145,-6.813,47
2011,0,7867,Woody Austin,-0.149,-7.466,50
2011,0,23614,Rich Beem,-0.152,-7.007,46
2011,0,26881,Jarrod Lyle,-0.175,-12.61,72
2011,0,28620,Aron Price,-0.176,-8.639,49
2011,0,32640,Troy Merritt,-0.181,-10.308,57
2011,0,25457,Alexandre Rocha,-0.184,-9.018,49
2011,0,28679,Fabián Gómez,-0.186,-12.867,69
2011,0,20157,Retief Goosen,-0.204,-8.164,40
2011,0,21350,Ryuji Imada,-0.211,-16.048,76
2011,0,30711,Colt Knost,-0.229,-15.336,67
2011,0,23409,James Driscoll,-0.243,-14.823,61
2011,0,9011,David Duval,-0.243,-14.098,58
2011,0,10505,Shane Bertsch,-0.245,-12.746,52
2011,0,29478,Kevin Kisner,-0.247,-14.066,57
2011,0,1797,Rocco Mediate,-0.248,-11.891,48
2011,0,10860,Justin Leonard,-0.257,-19.016,74
2011,0,20070,Matt Bettencourt,-0.267,-20.59,77
2011,0,34072,Will Strickler,-0.267,-11.463,43
2011,0,21949,Joe Ogilvie,-0.271,-16.52,61
2011,0,6643,Paul Goydos,-0.276,-20.422,74
2011,0,25632,Jimmy Walker,-0.285,-21.665,76
2011,0,23325,Vaughn Taylor,-0.294,-24.424,83
2011,0,22378,Trevor Immelman,-0.299,-20.046,67
2011,0,6251,Chris DiMarco,-0.313,-25.674,82
2011,0,1948,Tim Petrovic,-0.316,-24.34,77
2011,0,23800,Bryce Molder,-0.325,-23.048,71
2011,0,32876,Martin Piller,-0.326,-16.939,52
2011,0,32150,Michael Thompson,-0.335,-23.087,69
2011,0,24138,Ian Poulter,-0.354,-13.799,39
2011,0,19846,Brian Gay,-0.36,-26.673,74
2011,0,27939,Matt McQuillan,-0.363,-17.412,48
2011,0,23718,Nathan Green,-0.367,-25.693,70
2011,0,20766,Padraig Harrington,-0.392,-17.644,45
2011,0,23673,Michael Connell,-0.393,-28.295,72
2011,0,1577,Lee Janzen,-0.401,-20.037,50
2011,0,20593,Greg Chalmers,-0.411,-32.434,79
2011,0,12652,Cameron Beckman,-0.423,-27.083,64
2011,0,29718,Anthony Kim,-0.455,-26.412,58
2011,0,7457,Steve Flesch,-0.46,-35.917,78
2011,0,20098,Stuart Appleby,-0.461,-27.668,60
2011,0,29720,Andres Gonzales,-0.473,-21.775,46
2011,0,8375,Paul Stankowski,-0.529,-34.411,65
2011,0,35087,Bio Kim,-0.563,-32.68,58
2011,0,1116,Michael Bradley,-0.572,-33.756,59
2011,0,24290,D.J. Brigman,-0.606,-33.34,55
2011,0,6515,Shaun Micheel,-0.64,-41.602,65
2011,0,26420,Richard Johnson,-0.689,-37.212,54
2011,0,27797,Derek Lamely,-0.7,-40.583,58
2011,0,21407,Arjun Atwal,-0.705,-58.505,83
2011,0,25834,Daniel Summerhays,-0.719,-47.476,66
2011,0,25396,Kevin Na,-0.757,-51.496,68
2011,0,12602,Dean Wilson,-0.863,-49.19,57
2011,0,33911,Nate Smith,-0.882,-46.744,53
2010,0,25804,Bubba Watson,0.798,53.473,67
2010,0,30925,Dustin Johnson,0.76,47.868,63
2010,0,24358,Robert Garrigus,0.73,44.541,61
2010,0,27141,J.B. Holmes,0.729,64.135,88
2010,0,23623,Bo Van Pelt,0.724,62.966,87
2010,0,28237,Rory McIlroy,0.698,27.933,40
2010,0,23788,D.J. Trahan,0.692,56.728,82
2010,0,27436,Graham DeLaet,0.678,51.538,76
2010,0,26289,Boo Weekley,0.662,48.978,74
2010,0,24781,Hunter Mahan,0.642,42.996,67
2010,0,12716,Charley Hoffman,0.638,49.136,77
2010,0,1945,Kenny Perry,0.605,33.856,56
2010,0,20848,Ángel Cabrera,0.598,30.481,51
2010,0,6621,Joe Durant,0.597,34.042,57
2010,0,27095,Nick Watney,0.593,40.889,69
2010,0,23349,Charles Warren,0.581,31.969,55
2010,0,22913,John Rollins,0.56,41.985,75
2010,0,27120,Troy Matteson,0.515,40.162,78
2010,0,27214,Kevin Streelman,0.478,38.201,80
2010,0,24502,Adam Scott,0.472,24.523,52
2010,0,24924,Bill Haas,0.464,34.816,75
2010,0,26596,Ryan Moore,0.45,27.424,61
2010,0,11123,Chris Couch,0.444,26.189,59
2010,0,25686,Jason Dufner,0.435,30.029,69
2010,0,20229,Stewart Cink,0.431,27.987,65
2010,0,24140,Sean O'Hair,0.431,28.007,65
2010,0,27330,Josh Teater,0.428,39.389,92
2010,0,23322,Brett Wetterich,0.415,22.019,53
2010,0,32102,Rickie Fowler,0.408,33.903,83
2010,0,10885,Robert Allenby,0.403,24.582,61
2010,0,30946,Alex Prugh,0.39,31.202,80
2010,0,23353,J.J. Henry,0.383,30.244,79
2010,0,20645,John Senden,0.372,32.379,87
2010,0,6567,Vijay Singh,0.369,21.05,57
2010,0,1313,Steve Elkington,0.368,21.735,59
2010,0,24912,Will MacKenzie,0.363,24.716,68
2010,0,27936,Martin Laird,0.354,27.959,79
2010,0,8725,Tom Gillis,0.348,31.353,90
2010,0,22405,Justin Rose,0.338,23.634,70
2010,0,20157,Retief Goosen,0.337,17.872,53
2010,0,1249,John Daly,0.336,15.807,47
2010,0,24663,Y.E. Yang,0.316,18.323,58
2010,0,23621,Rory Sabbatini,0.3,20.109,67
2010,0,1706,Davis Love III,0.297,19.589,66
2010,0,29910,Blake Adams,0.292,21.891,75
2010,0,25900,Lucas Glover,0.285,16.811,59
2010,0,12714,Chris Tidland,0.285,19.348,68
2010,0,21209,Sergio Garcia,0.272,9.775,36
2010,0,28158,Steve Marino,0.27,17.033,63
2010,0,26881,Jarrod Lyle,0.266,12.235,46
2010,0,20574,Mathew Goggin,0.264,20.056,76
2010,0,28780,Nicholas Thompson,0.261,20.125,77
2010,0,28089,Jason Day,0.254,18.02,71
2010,0,2206,David Toms,0.254,17.773,70
2010,0,26679,Kevin Stadler,0.237,17.031,72
2010,0,28475,Jeff Overton,0.232,16.453,71
2010,0,20378,Mathias Grönberg,0.222,11.086,50
2010,0,27933,John Merrick,0.217,19.983,92
2010,0,25364,Paul Casey,0.215,9.476,44
2010,0,6522,Ernie Els,0.215,11.81,55
2010,0,27770,Camilo Villegas,0.21,11.76,56
2010,0,28087,Kris Blanks,0.201,14.851,74
2010,0,6595,Kevin Sutherland,0.201,15.654,78
2010,0,20691,Greg Owen,0.2,12.401,62
2010,0,6527,Steve Stricker,0.191,10.669,56
2010,0,1810,Phil Mickelson,0.185,10.556,57
2010,0,23320,Ryan Palmer,0.175,12.431,71
2010,0,23541,Ben Crane,0.169,11.123,66
2010,0,25562,Andres Romero,0.167,12.005,72
2010,0,28307,Matt Every,0.166,8.489,51
2010,0,20127,Chris Riley,0.164,10.314,63
2010,0,23638,Brendon de Jonge,0.16,14.574,91
2010,0,23108,Matt Kuchar,0.158,11.851,75
2010,0,22293,Heath Slocum,0.156,11.414,73
2010,0,24357,K.J. Choi,0.151,9.185,61
2010,0,10809,Jim Furyk,0.15,9.018,60
2010,0,33419,Cameron Tringale,0.131,5.874,45
2010,0,10425,Jay Williamson,0.125,7.623,61
2010,0,27302,Garth Mulroy,0.124,5.211,42
2010,0,1724,Jeff Maggert,0.123,7.775,63
2010,0,1707,Steve Lowery,0.122,6.851,56
2010,0,24024,Zach Johnson,0.118,8.837,75
2010,0,26695,Michael Letzig,0.115,9.195,80
2010,0,22371,Aaron Baddeley,0.112,9.844,88
2010,0,12510,Chad Campbell,0.102,8.246,81
2010,0,10585,Scott McCarron,0.093,7.72,83
2010,0,24925,Jonathan Byrd,0.091,7.461,82
2010,0,20070,Matt Bettencourt,0.089,6.23,70
2010,0,23307,Roger Tambellini,0.085,5.263,62
2010,0,24507,Jason Bohn,0.082,6.099,74
2010,0,20105,Jeff Gove,0.081,3.573,44
2010,0,22122,Andrew McLardy,0.079,3.455,44
2010,0,26851,Marc Leishman,0.074,5.33,72
2010,0,23325,Vaughn Taylor,0.074,5.838,79
2010,0,20572,Rod Pampling,0.068,4.763,70
2010,0,27466,Spencer Levin,0.054,5.312,98
2010,0,1766,Billy Mayfair,0.053,3.415,65
2010,0,8075,Jerry Kelly,0.051,4.148,82
2010,0,25240,D.A. Points,0.045,3.543,79
2010,0,8537,J.P. Hayes,0.039,2.638,68
2010,0,1948,Tim Petrovic,0.029,2.764,94
2010,0,8375,Paul Stankowski,0.016,0.84,53
2010,0,6004,Stephen Ames,0.011,0.791,69
2010,0,27963,Chris Stroud,0.01,0.747,72
2010,0,25892,Steve Wheatcroft,0.002,0.108,58
2010,0,8385,Omar Uresti,-0.001,-0.039,61
2010,0,21949,Joe Ogilvie,-0.005,-0.468,86
2010,0,24361,Pat Perez,-0.005,-0.424,83
2010,0,21753,Brian Davis,-0.007,-0.586,89
2010,0,7867,Woody Austin,-0.01,-0.866,83
2010,0,25818,Scott Piercy,-0.013,-1.084,81
2010,0,23409,James Driscoll,-0.014,-1.005,74
2010,0,22946,Henrik Bjornstad,-0.022,-1.312,59
2010,0,23135,Tim Clark,-0.025,-1.672,68
2010,0,21961,Charles Howell III,-0.041,-3.698,90
2010,0,26287,Roland Thatcher,-0.061,-4.121,68
2010,0,21731,Freddie Jacobson,-0.064,-4.955,77
2010,0,1797,Rocco Mediate,-0.082,-4.989,61
2010,0,20686,Jeev Milkha Singh,-0.092,-4.76,52
2010,0,28620,Aron Price,-0.1,-6.22,62
2010,0,20766,Padraig Harrington,-0.104,-4.593,44
2010,0,24138,Ian Poulter,-0.109,-3.693,34
2010,0,26392,Chris Wilson,-0.112,-5.825,52
2010,0,2239,Scott Verplank,-0.12,-6.711,56
2010,0,26300,Matt Jones,-0.122,-9.786,80
2010,0,21959,Ted Purdy,-0.124,-9.3,75
2010,0,22056,Cameron Percy,-0.128,-7.531,59
2010,0,27060,John Mallinger,-0.131,-8.485,65
2010,0,6515,Shaun Micheel,-0.136,-7.191,53
2010,0,20472,Alex Cejka,-0.146,-9.935,68
2010,0,20436,Garrett Willis,-0.155,-10.985,71
2010,0,22621,Ben Curtis,-0.159,-10.49,66
2010,0,22046,Geoff Ogilvy,-0.165,-8.24,50
2010,0,1161,Mark Calcavecchia,-0.177,-5.853,33
2010,0,1577,Lee Janzen,-0.177,-12.383,70
2010,0,32640,Troy Merritt,-0.177,-13.616,77
2010,0,25345,Carl Pettersson,-0.18,-14.931,83
2010,0,10860,Justin Leonard,-0.184,-13.258,72
2010,0,26301,James Nitties,-0.188,-15.205,81
2010,0,12705,Cliff Kresge,-0.191,-8.582,45
2010,0,21878,Mark Wilson,-0.196,-15.515,79
2010,0,27797,Derek Lamely,-0.199,-12.706,64
2010,0,20498,Briny Baird,-0.2,-15.815,79
2010,0,31560,Brian Stuard,-0.204,-14.51,71
2010,0,1941,Tom Pernice Jr.,-0.212,-12.312,58
2010,0,28500,Martin Flores,-0.223,-14.247,64
2010,0,12652,Cameron Beckman,-0.228,-13.475,59
2010,0,12782,Tim Herron,-0.233,-16.044,69
2010,0,20098,Stuart Appleby,-0.236,-20.741,88
2010,0,24846,Ricky Barnes,-0.244,-20.219,83
2010,0,6251,Chris DiMarco,-0.244,-19.022,78
2010,0,25396,Kevin Na,-0.247,-18.734,76
2010,0,7363,Craig Bowden,-0.253,-12.126,48
2010,0,6643,Paul Goydos,-0.257,-16.984,66
2010,0,23548,Bill Lunde,-0.265,-17.775,67
2010,0,23673,Michael Connell,-0.284,-21.861,77
2010,0,20160,Charlie Wi,-0.286,-25.492,89
2010,0,27649,Brandt Snedeker,-0.287,-21.536,75
2010,0,21350,Ryuji Imada,-0.298,-25.011,84
2010,0,20850,Daniel Chopra,-0.307,-20.563,67
2010,0,29221,Webb Simpson,-0.308,-28.353,92
2010,0,1320,Bob Estes,-0.33,-23.412,71
2010,0,12602,Dean Wilson,-0.341,-16.014,47
2010,0,26882,Michael Sim,-0.351,-18.611,53
2010,0,32617,Jerod Turner,-0.351,-14.032,40
2010,0,9011,David Duval,-0.354,-19.841,56
2010,0,26951,Johnson Wagner,-0.356,-26.312,74
2010,0,27613,David Lutterus,-0.368,-20.631,56
2010,0,7457,Steve Flesch,-0.386,-25.118,65
2010,0,26420,Richard Johnson,-0.388,-28.357,73
2010,0,25190,Jeff Quinney,-0.402,-32.142,80
2010,0,23800,Bryce Molder,-0.406,-29.673,73
2010,0,7749,Brett Quigley,-0.422,-37.167,88
2010,0,29285,Brent Delahoussaye,-0.467,-21.926,47
2010,0,24227,Justin Bolli,-0.475,-19.957,42
2010,0,1619,Skip Kendall,-0.486,-23.794,49
2010,0,24490,George McNeill,-0.488,-34.182,70
2010,0,22378,Trevor Immelman,-0.501,-21.543,43
2010,0,23983,Luke Donald,-0.506,-26.826,53
2010,0,25632,Jimmy Walker,-0.538,-37.637,70
2010,0,20593,Greg Chalmers,-0.555,-48.282,87
2010,0,23718,Nathan Green,-0.566,-45.873,81
2010,0,20663,Brenden Pappas,-0.593,-32.615,55
2010,0,19846,Brian Gay,-0.597,-48.933,82
2010,0,25720,Chad Collins,-0.66,-49.477,75
2010,0,1116,Michael Bradley,-0.676,-45.966,68
2010,0,6514,Kevin Johnson,-0.822,-40.292,49
2010,0,6012,Greg Kraft,-0.876,-34.164,39
2010,0,23613,Rich Barcelo,-1.027,-59.549,58
2010,0,12755,Vance Veazey,-1.117,-53.593,48
2010,0,10423,Mike Weir,-1.246,-49.822,40
2010,0,1329,Brad Faxon,-1.343,-64.486,48
2009,0,27095,Nick Watney,0.732,49.785,68
2009,0,26289,Boo Weekley,0.721,46.875,65
2009,0,28158,Steve Marino,0.668,56.145,84
2009,0,25900,Lucas Glover,0.638,50.427,79
2009,0,24781,Hunter Mahan,0.628,47.123,75
2009,0,23349,Charles Warren,0.628,33.281,53
2009,0,22913,John Rollins,0.618,48.852,79
2009,0,24925,Jonathan Byrd,0.581,45.883,79
2009,0,1945,Kenny Perry,0.566,41.325,73
2009,0,24140,Sean O'Hair,0.539,31.251,58
2009,0,27936,Martin Laird,0.538,33.353,62
2009,0,24924,Bill Haas,0.535,43.846,82
2009,0,30925,Dustin Johnson,0.509,32.58,64
2009,0,23788,D.J. Trahan,0.506,40.454,80
2009,0,2206,David Toms,0.497,39.799,80
2009,0,10885,Robert Allenby,0.493,27.634,56
2009,0,27120,Troy Matteson,0.486,42.765,88
2009,0,28780,Nicholas Thompson,0.473,41.146,87
2009,0,6621,Joe Durant,0.465,21.853,47
2009,0,21209,Sergio Garcia,0.46,20.244,44
2009,0,20691,Greg Owen,0.452,37.067,82
2009,0,1724,Jeff Maggert,0.447,32.598,73
2009,0,20645,John Senden,0.443,40.717,92
2009,0,27214,Kevin Streelman,0.437,37.976,87
2009,0,23497,Tag Ridings,0.429,17.574,41
2009,0,27770,Camilo Villegas,0.427,23.903,56
2009,0,21959,Ted Purdy,0.421,37.496,89
2009,0,24358,Robert Garrigus,0.418,30.06,72
2009,0,22293,Heath Slocum,0.415,35.302,85
2009,0,12716,Charley Hoffman,0.405,35.271,87
2009,0,20574,Mathew Goggin,0.403,24.185,60
2009,0,6522,Ernie Els,0.397,21.42,54
2009,0,23623,Bo Van Pelt,0.387,31.727,82
2009,0,25804,Bubba Watson,0.387,22.074,57
2009,0,1706,Davis Love III,0.384,29.56,77
2009,0,6567,Vijay Singh,0.377,19.224,51
2009,0,20848,Ángel Cabrera,0.372,14.149,38
2009,0,25562,Andres Romero,0.37,15.903,43
2009,0,2214,Kirk Triplett,0.37,20.329,55
2009,0,1035,Tommy Armour III,0.353,18.332,52
2009,0,8793,Tiger Woods,0.335,16.078,48
2009,0,6197,Michael Allen,0.329,19.074,58
2009,0,22892,Jason Gore,0.326,20.209,62
2009,0,28089,Jason Day,0.323,16.157,50
2009,0,25686,Jason Dufner,0.323,25.192,78
2009,0,1810,Phil Mickelson,0.312,14.971,48
2009,0,1226,Fred Couples,0.304,12.782,42
2009,0,23621,Rory Sabbatini,0.299,20.032,67
2009,0,23541,Ben Crane,0.282,22.595,80
2009,0,6527,Steve Stricker,0.275,17.055,62
2009,0,26301,James Nitties,0.262,19.889,76
2009,0,26596,Ryan Moore,0.26,19.487,75
2009,0,10585,Scott McCarron,0.259,20.97,81
2009,0,22046,Geoff Ogilvy,0.258,14.982,58
2009,0,24912,Will MacKenzie,0.257,15.666,61
2009,0,20157,Retief Goosen,0.253,14.171,56
2009,0,24024,Zach Johnson,0.253,19.958,79
2009,0,28118,Peter Tomasulo,0.249,11.459,46
2009,0,26695,Michael Letzig,0.24,20.668,86
2009,0,6595,Kevin Sutherland,0.233,17.029,73
2009,0,2239,Scott Verplank,0.229,18.1,79
2009,0,24138,Ian Poulter,0.222,9.33,42
2009,0,6004,Stephen Ames,0.214,12.171,57
2009,0,22405,Justin Rose,0.189,10.763,57
2009,0,1707,Steve Lowery,0.185,14.279,77
2009,0,20572,Rod Pampling,0.183,11.724,64
2009,0,21753,Brian Davis,0.181,16.492,91
2009,0,24663,Y.E. Yang,0.17,11.897,70
2009,0,26851,Marc Leishman,0.163,13.714,84
2009,0,27933,John Merrick,0.162,11.004,68
2009,0,24507,Jason Bohn,0.16,13.151,82
2009,0,26881,Jarrod Lyle,0.159,7.947,50
2009,0,28087,Kris Blanks,0.154,7.23,47
2009,0,22621,Ben Curtis,0.154,7.237,47
2009,0,21878,Mark Wilson,0.147,12.924,88
2009,0,23548,Bill Lunde,0.143,10.702,75
2009,0,1677,Tom Lehman,0.141,4.931,35
2009,0,23638,Brendon de Jonge,0.134,10.576,79
2009,0,21961,Charles Howell III,0.13,10.759,83
2009,0,23135,Tim Clark,0.125,7.362,59
2009,0,27141,J.B. Holmes,0.123,7.496,61
2009,0,23108,Matt Kuchar,0.12,8.491,71
2009,0,1948,Tim Petrovic,0.12,10.325,86
2009,0,25818,Scott Piercy,0.119,9.015,76
2009,0,29718,Anthony Kim,0.115,6.923,60
2009,0,6643,Paul Goydos,0.107,6.982,65
2009,0,23614,Rich Beem,0.101,5.859,58
2009,0,20229,Stewart Cink,0.098,5.775,59
2009,0,1313,Steve Elkington,0.097,5.984,62
2009,0,27060,John Mallinger,0.097,6.862,71
2009,0,22295,Darron Stiles,0.094,3.943,42
2009,0,25240,D.A. Points,0.068,5.836,86
2009,0,12782,Tim Herron,0.067,5.394,81
2009,0,8075,Jerry Kelly,0.062,4.758,77
2009,0,25919,Brian Vranesh,0.06,2.568,43
2009,0,1473,Todd Hamilton,0.055,3.491,64
2009,0,23353,J.J. Henry,0.03,2.485,84
2009,0,1797,Rocco Mediate,0.029,1.939,66
2009,0,1766,Billy Mayfair,0.02,1.367,69
2009,0,26679,Kevin Stadler,0.018,0.974,54
2009,0,10860,Justin Leonard,0.008,0.575,75
2009,0,10733,Kent Jones,0.004,0.247,61
2009,0,24502,Adam Scott,-0.005,-0.19,42
2009,0,20472,Alex Cejka,-0.006,-0.392,71
2009,0,24357,K.J. Choi,-0.006,-0.299,50
2009,0,20498,Briny Baird,-0.012,-0.851,72
2009,0,30711,Colt Knost,-0.012,-0.653,56
2009,0,24503,Jeff Klauk,-0.016,-1.386,88
2009,0,28475,Jeff Overton,-0.017,-1.301,76
2009,0,24490,George McNeill,-0.02,-1.548,76
2009,0,10809,Jim Furyk,-0.021,-1.363,65
2009,0,20850,Daniel Chopra,-0.022,-1.79,83
2009,0,7867,Woody Austin,-0.036,-2.76,76
2009,0,27649,Brandt Snedeker,-0.037,-2.385,65
2009,0,24846,Ricky Barnes,-0.042,-2.122,51
2009,0,20070,Matt Bettencourt,-0.046,-4.007,87
2009,0,22548,Patrick Sheehan,-0.05,-1.934,39
2009,0,21805,Harrison Frazar,-0.056,-4.737,84
2009,0,12510,Chad Campbell,-0.057,-4.057,71
2009,0,24361,Pat Perez,-0.074,-4.587,62
2009,0,20104,Ken Duke,-0.077,-5.444,71
2009,0,10425,Jay Williamson,-0.084,-4.765,57
2009,0,1161,Mark Calcavecchia,-0.095,-5.885,62
2009,0,1142,Bart Bryant,-0.106,-5.492,52
2009,0,12705,Cliff Kresge,-0.108,-7.213,67
2009,0,1320,Bob Estes,-0.128,-8.798,69
2009,0,26497,Casey Wittenberg,-0.132,-7.129,54
2009,0,27963,Chris Stroud,-0.133,-10.123,76
2009,0,8931,Glen Day,-0.139,-8.887,64
2009,0,8845,Scott Sterling,-0.14,-5.595,40
2009,0,25396,Kevin Na,-0.141,-10.982,78
2009,0,23320,Ryan Palmer,-0.143,-10.023,70
2009,0,6539,Rick Price,-0.154,-6.307,41
2009,0,20634,Peter Lonard,-0.166,-12.765,77
2009,0,20160,Charlie Wi,-0.167,-13.209,79
2009,0,23325,Vaughn Taylor,-0.188,-14.87,79
2009,0,12652,Cameron Beckman,-0.191,-14.336,75
2009,0,26498,Matt Weibring,-0.193,-10.61,55
2009,0,26951,Johnson Wagner,-0.197,-14.588,74
2009,0,26476,Chez Reavie,-0.203,-14.219,70
2009,0,31323,Gary Woodland,-0.203,-7.515,37
2009,0,22348,Nick O'Hern,-0.205,-17.417,85
2009,0,21949,Joe Ogilvie,-0.218,-16.807,77
2009,0,20593,Greg Chalmers,-0.221,-15.704,71
2009,0,20098,Stuart Appleby,-0.222,-14.435,65
2009,0,26300,Matt Jones,-0.234,-10.543,45
2009,0,26668,Marc Turnesa,-0.237,-16.853,71
2009,0,1941,Tom Pernice Jr.,-0.245,-18.397,75
2009,0,6251,Chris DiMarco,-0.264,-22.969,87
2009,0,22961,David Mathis,-0.266,-18.32,69
2009,0,10423,Mike Weir,-0.276,-18.503,67
2009,0,7749,Brett Quigley,-0.297,-22.285,75
2009,0,29221,Webb Simpson,-0.297,-25.821,87
2009,0,7457,Steve Flesch,-0.301,-18.931,63
2009,0,20766,Padraig Harrington,-0.315,-15.135,48
2009,0,23800,Bryce Molder,-0.321,-17.329,54
2009,0,19846,Brian Gay,-0.322,-26.403,82
2009,0,10117,Bob Heintz,-0.326,-16.645,51
2009,0,25345,Carl Pettersson,-0.326,-24.145,74
2009,0,1577,Lee Janzen,-0.331,-20.18,61
2009,0,21731,Freddie Jacobson,-0.334,-24.392,73
2009,0,23778,Brad Adamonis,-0.339,-20.688,61
2009,0,20127,Chris Riley,-0.342,-22.919,67
2009,0,31416,Derek Fathauer,-0.35,-17.874,51
2009,0,23718,Nathan Green,-0.407,-37.482,92
2009,0,28620,Aron Price,-0.456,-35.113,77
2009,0,22371,Aaron Baddeley,-0.459,-26.638,58
2009,0,1132,Mark Brooks,-0.49,-19.581,40
2009,0,27466,Spencer Levin,-0.493,-33.041,67
2009,0,26420,Richard Johnson,-0.503,-37.24,74
2009,0,23983,Luke Donald,-0.54,-32.922,61
2009,0,25190,Jeff Quinney,-0.563,-39.963,71
2009,0,25632,Jimmy Walker,-0.574,-36.707,64
2009,0,6012,Greg Kraft,-0.581,-23.802,41
2009,0,21350,Ryuji Imada,-0.583,-40.231,69
2009,0,27683,Leif Olson,-0.599,-25.761,43
2009,0,7223,Brian Bateman,-0.64,-30.705,48
2009,0,30927,Brendon Todd,-0.792,-37.231,47
2009,0,12602,Dean Wilson,-0.957,-67.018,70
2009,0,1928,Corey Pavin,-0.974,-52.598,54
2009,0,1329,Brad Faxon,-1.03,-53.581,52
2009,0,24449,Parker McLachlin,-1.036,-69.408,67
2009,0,9011,David Duval,-1.33,-58.501,44
2009,0,23048,Eric Axley,-1.441,-85.002,59
2008,0,27141,J.B. Holmes,0.866,59.731,69
2008,0,6567,Vijay Singh,0.819,51.571,63
2008,0,26289,Boo Weekley,0.715,45.744,64
2008,0,23349,Charles Warren,0.683,50.534,74
2008,0,28780,Nicholas Thompson,0.611,58.634,96
2008,0,26695,Michael Letzig,0.599,44.292,74
2008,0,6621,Joe Durant,0.582,45.977,79
2008,0,24358,Robert Garrigus,0.577,49.587,86
2008,0,29718,Anthony Kim,0.549,35.694,65
2008,0,25804,Bubba Watson,0.538,43.053,80
2008,0,10885,Robert Allenby,0.534,45.947,86
2008,0,27095,Nick Watney,0.531,44.616,84
2008,0,27214,Kevin Streelman,0.517,50.16,97
2008,0,1945,Kenny Perry,0.514,47.244,92
2008,0,20574,Mathew Goggin,0.509,41.708,82
2008,0,21209,Sergio Garcia,0.503,28.193,56
2008,0,22892,Jason Gore,0.482,40.943,85
2008,0,24502,Adam Scott,0.475,16.611,35
2008,0,12716,Charley Hoffman,0.464,39.911,86
2008,0,28158,Steve Marino,0.461,47.901,104
2008,0,21805,Harrison Frazar,0.454,28.146,62
2008,0,1706,Davis Love III,0.448,29.116,65
2008,0,24140,Sean O'Hair,0.448,30.493,68
2008,0,22913,John Rollins,0.44,34.76,79
2008,0,30925,Dustin Johnson,0.435,35.249,81
2008,0,25900,Lucas Glover,0.41,33.993,83
2008,0,27933,John Merrick,0.41,31.585,77
2008,0,1810,Phil Mickelson,0.402,23.712,59
2008,0,1553,John Huston,0.394,19.29,49
2008,0,20645,John Senden,0.385,31.529,82
2008,0,22621,Ben Curtis,0.377,23.778,63
2008,0,23788,D.J. Trahan,0.374,29.136,78
2008,0,25364,Paul Casey,0.372,13.399,36
2008,0,24781,Hunter Mahan,0.36,25.89,72
2008,0,23621,Rory Sabbatini,0.358,22.578,63
2008,0,2002,John Riegger,0.351,22.478,64
2008,0,1226,Fred Couples,0.347,17.69,51
2008,0,22046,Geoff Ogilvy,0.328,16.056,49
2008,0,24361,Pat Perez,0.318,25.12,79
2008,0,1142,Bart Bryant,0.316,21.159,67
2008,0,1766,Billy Mayfair,0.308,29.277,95
2008,0,22293,Heath Slocum,0.306,26.278,86
2008,0,20572,Rod Pampling,0.3,20.433,68
2008,0,7867,Woody Austin,0.299,26.325,88
2008,0,1313,Steve Elkington,0.297,21.674,73
2008,0,23614,Rich Beem,0.296,23.375,79
2008,0,27770,Camilo Villegas,0.296,18.644,63
2008,0,20378,Mathias Grönberg,0.293,23.161,79
2008,0,26679,Kevin Stadler,0.293,21.379,73
2008,0,6197,Michael Allen,0.286,22.336,78
2008,0,28089,Jason Day,0.285,21.951,77
2008,0,20766,Padraig Harrington,0.279,8.916,32
2008,0,2239,Scott Verplank,0.266,17.266,65
2008,0,10860,Justin Leonard,0.265,19.379,73
2008,0,10809,Jim Furyk,0.26,19.532,75
2008,0,20105,Jeff Gove,0.26,11.445,44
2008,0,1161,Mark Calcavecchia,0.247,13.315,54
2008,0,19803,Ryan Armour,0.228,17.352,76
2008,0,24924,Bill Haas,0.218,19.589,90
2008,0,20634,Peter Lonard,0.212,16.954,80
2008,0,20498,Briny Baird,0.208,19.964,96
2008,0,24912,Will MacKenzie,0.192,10.929,57
