YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
2019,0,49303,Anders Albertson,"8' 9""",1567.917,179,41,"2"""
2019,0,35450,Patrick Cantlay,"8' 9""",2133.75,245,43,"3"""
2019,0,29725,Tony Finau,"8' 9""",2039.5,233,62,"3"""
2019,0,27936,Martin Laird,"8' 9""",2194.583,250,73,"4"""
2019,0,49964,Aaron Wise,"8' 9""",1964.167,225,53,"4"""
2019,0,34021,Bud Cauley,"8' 8""",2423.75,280,50,"2"""
2019,0,29974,Branden Grace,"8' 8""",1268.333,147,50,"4"""
2019,0,33410,Andrew Landry,"8' 8""",2072.417,238,43,"2"""
2019,0,25198,Francesco Molinari,"8' 8""",1121.333,130,44,"2"""
2019,0,34360,Patrick Reed,"8' 8""",2435.333,280,43,"2"""
2019,0,31323,Gary Woodland,"8' 8""",2276.75,263,55,"3"""
2019,0,33948,Byeong Hun An,"8' 7""",1932.083,225,71,"3"""
2019,0,30191,Julián Etulain,"8' 7""",1348.25,157,52,"2"""
2019,0,31646,Emiliano Grillo,"8' 7""",1600.75,187,48,"2"""
2019,0,27644,Brian Harman,"8' 7""",2042.333,238,39,"3"""
2019,0,31557,Jim Herman,"8' 7""",1071.0,125,54,"3"""
2019,0,26851,Marc Leishman,"8' 7""",1786.833,208,48,"4"""
2019,0,27129,Luke List,"8' 7""",1706.5,198,47,"3"""
2019,0,21528,Henrik Stenson,"8' 7""",1181.167,138,35,"4"""
2019,0,35617,Martin Trainer,"8' 7""",1329.167,155,60,"2"""
2019,0,36689,Brooks Koepka,"8' 6""",1998.0,235,41,"5"""
2019,0,28237,Rory McIlroy,"8' 6""",2180.5,257,41,"4"""
2019,0,24924,Bill Haas,"8' 5""",1669.583,199,44,"2"""
2019,0,35421,Brandon Harkins,"8' 5""",2281.25,270,50,"2"""
2019,0,24925,Jonathan Byrd,"8' 4""",971.417,116,33,"2"""
2019,0,37455,Si Woo Kim,"8' 4""",1828.75,220,48,"4"""
2019,0,23320,Ryan Palmer,"8' 4""",1647.917,197,38,"2"""
2019,0,39546,Keith Mitchell,"8' 2""",1801.583,221,49,"2"""
2019,0,29223,Sam Saunders,"8' 2""",1922.667,236,46,"2"""
2019,0,25804,Bubba Watson,"8' 2""",1512.167,185,40,"3"""
2019,0,21209,Sergio Garcia,"7' 11""",1106.0,140,52,"6"""
2019,0,32640,Troy Merritt,"7' 10""",1779.833,227,53,"4"""
2019,0,33448,Justin Thomas,"7' 10""",1960.5,251,40,"2"""
2019,0,47856,Seth Reeves,"7' 9""",1338.917,173,40,"1"""
2019,0,27141,J.B. Holmes,"7' 7""",1219.5,160,32,"2"""
2018,0,32150,Michael Thompson,"11' 11""",2343.667,197,62,"5"""
2018,0,35376,Roberto Díaz,"11' 7""",1950.75,168,57,"7"""
2018,0,37454,Whee Kim,"11' 3""",2879.25,255,64,"3"""
2018,0,37278,Nicholas Lindheim,"11' 3""",2331.083,207,59,"3"""
2018,0,20593,Greg Chalmers,"11' 2""",1314.0,118,42,1
2018,0,31646,Emiliano Grillo,"11' 2""",3249.75,291,58,"2"""
2018,0,35461,Beau Hossler,"11' 2""",3683.333,331,70,"2"""
2018,0,27644,Brian Harman,"11' 1""",2843.917,257,58,"6"""
2018,0,39327,Ben Silverman,"11' 1""",2771.417,250,56,"3"""
2018,0,33122,Russell Knox,"11' 0""",2555.667,233,54,"2"""
2018,0,27958,Ryan Blaum,"10' 10""",2822.667,260,49,"3"""
2018,0,48084,Wesley Bryan,"10' 10""",1740.583,161,58,"3"""
2018,0,34099,Harris English,"10' 10""",2455.667,226,51,"6"""
2018,0,27942,Rob Oppenheim,"10' 10""",1817.917,168,43,"5"""
2018,0,27649,Brandt Snedeker,"10' 9""",2773.083,257,49,"1"""
2018,0,29485,Brett Stegmaier,"10' 9""",1806.833,168,60,"4"""
2018,0,10809,Jim Furyk,"10' 8""",1425.667,134,59,"3"""
2018,0,39975,Michael Kim,"10' 8""",1754.0,165,50,"3"""
2018,0,29478,Kevin Kisner,"10' 8""",2175.583,204,54,"4"""
2018,0,25396,Kevin Na,"10' 8""",2885.5,271,62,"3"""
2018,0,35544,Andrew Yun,"10' 8""",1113.083,104,64,"1"""
2018,0,30978,Kiradech Aphibarnrat,"10' 7""",1129.833,107,49,"5"""
2018,0,31416,Derek Fathauer,"10' 7""",2275.833,215,63,"2"""
2018,0,27936,Martin Laird,"10' 7""",2404.333,228,56,"2"""
2018,0,25240,D.A. Points,"10' 7""",1574.917,149,55,"1"""
2018,0,39328,Conrad Shindler,"10' 7""",1489.0,141,50,"3"""
2018,0,33410,Andrew Landry,"10' 6""",2481.75,236,56,"2"""
2018,0,31202,William McGirt,"10' 6""",2523.167,240,42,"4"""
2018,0,19803,Ryan Armour,"10' 5""",3498.0,335,60,"5"""
2018,0,19846,Brian Gay,"10' 5""",3449.417,332,59,"3"""
2018,0,33399,Adam Hadwin,"10' 5""",2328.25,224,57,"4"""
2018,0,47347,Adam Schenk,"10' 5""",2229.583,214,51,"3"""
2018,0,25834,Daniel Summerhays,"10' 5""",1156.417,111,40,"4"""
2018,0,26951,Johnson Wagner,"10' 5""",1931.833,186,50,"5"""
2018,0,35545,Blayne Barber,"10' 4""",2219.5,214,55,"2"""
2018,0,26758,David Hearn,"10' 4""",1805.0,175,42,"6"""
2018,0,24024,Zach Johnson,"10' 4""",2711.583,263,46,"5"""
2018,0,26300,Matt Jones,"10' 4""",1656.5,160,63,"2"""
2018,0,23108,Matt Kuchar,"10' 4""",2324.75,225,64,"3"""
2018,0,47993,Denny McCarthy,"10' 4""",1735.25,168,62,"4"""
2018,0,24361,Pat Perez,"10' 4""",1819.0,176,43,"3"""
2018,0,28252,Seamus Power,"10' 4""",2329.833,226,60,"1"""
2018,0,33419,Cameron Tringale,"10' 4""",1589.833,154,58,"4"""
2018,0,39954,Cody Gribble,"10' 3""",1914.0,186,48,"2"""
2018,0,27349,Alex Noren,"10' 3""",1678.75,164,42,"2"""
2018,0,49771,J.T. Poston,"10' 3""",2109.083,206,62,"2"""
2018,0,30692,Scott Stallings,"10' 3""",2627.5,257,55,"4"""
2018,0,37189,Harold Varner III,"10' 3""",2582.833,252,56,"3"""
2018,0,24846,Ricky Barnes,"10' 2""",1702.25,168,47,"6"""
2018,0,46402,Talor Gooch,"10' 2""",2011.583,198,52,"2"""
2018,0,24924,Bill Haas,"10' 2""",1884.5,186,52,"5"""
2018,0,50526,Tom Lovelady,"10' 2""",2594.75,255,51,"1"""
2018,0,33204,Shane Lowry,"10' 2""",1764.5,173,74,"2"""
2018,0,30110,Kyle Stanley,"10' 2""",2523.667,249,59,"4"""
2018,0,34098,Russell Henley,"10' 1""",2081.083,206,47,"1"""
2018,0,29222,Billy Hurley III,"10' 1""",1714.0,170,47,"2"""
2018,0,31420,Anirban Lahiri,"10' 1""",2252.917,223,44,"3"""
2018,0,37338,Zecheng Dou,"10' 0""",1088.25,109,47,"2"""
2018,0,28679,Fabián Gómez,"10' 0""",2171.0,217,57,"2"""
2018,0,26476,Chez Reavie,"10' 0""",2073.5,208,37,"1"""
2018,0,23621,Rory Sabbatini,"10' 0""",2638.0,263,67,"1"""
2018,0,29221,Webb Simpson,"10' 0""",2841.333,284,50,"3"""
2018,0,34431,Robert Streb,"10' 0""",1975.333,198,64,"3"""
2018,0,31560,Brian Stuard,"10' 0""",2838.75,284,51,"7"""
2018,0,28500,Martin Flores,"9' 11""",2340.833,237,69,"3"""
2018,0,25900,Lucas Glover,"9' 11""",1452.0,147,44,"4"""
2018,0,33413,Ben Martin,"9' 11""",1860.333,188,45,"2"""
2018,0,34256,Andrew Putnam,"9' 11""",2592.75,262,53,"2"""
2018,0,34358,Jonathan Randolph,"9' 11""",1750.5,176,59,"5"""
2018,0,29484,Peter Uihlein,"9' 11""",2209.417,223,51,"4"""
2018,0,40058,Zac Blair,"9' 10""",1597.5,162,58,"4"""
2018,0,26499,Rafa Cabrera Bello,"9' 10""",1746.0,178,50,"7"""
2018,0,34363,Tyrrell Hatton,"9' 10""",1351.417,137,49,"4"""
2018,0,35506,Mackenzie Hughes,"9' 10""",2340.333,237,73,"3"""
2018,0,30944,Jason Kokrak,"9' 10""",3116.333,318,51,"4"""
2018,0,25572,Graeme McDowell,"9' 10""",1496.417,152,64,"1"""
2018,0,27556,Ted Potter Jr.,"9' 10""",2470.333,252,39,"7"""
2018,0,27095,Nick Watney,"9' 10""",2778.833,282,59,"1"""
2018,0,49964,Aaron Wise,"9' 10""",3082.333,313,58,"2"""
2018,0,20229,Stewart Cink,"9' 9""",2193.5,225,57,"2"""
2018,0,29725,Tony Finau,"9' 9""",3168.583,324,53,"2"""
2018,0,12716,Charley Hoffman,"9' 9""",2253.083,232,50,"5"""
2018,0,35532,Tom Hoge,"9' 9""",2878.083,296,54,"6"""
2018,0,34174,John Huh,"9' 9""",2753.583,282,45,"1"""
2018,0,30926,Chris Kirk,"9' 9""",3367.333,344,61,"4"""
2018,0,24138,Ian Poulter,"9' 9""",1710.083,176,45,"4"""
2018,0,36699,Patrick Rodgers,"9' 9""",2339.083,240,54,"3"""
2018,0,29479,Scott Brown,"9' 8""",2461.333,255,69,"2"""
2018,0,34021,Bud Cauley,"9' 8""",1354.0,140,52,"4"""
2018,0,20472,Alex Cejka,"9' 8""",1837.25,190,44,"5"""
2018,0,39997,Corey Conners,"9' 8""",2628.083,272,63,"2"""
2018,0,46435,Austin Cook,"9' 8""",3298.333,340,70,"1"""
2018,0,34076,Joel Dahmen,"9' 8""",2395.167,248,55,"5"""
2018,0,25686,Jason Dufner,"9' 8""",1696.75,175,59,"4"""
2018,0,30911,Tommy Fleetwood,"9' 8""",2205.083,228,57,"1"""
2018,0,35421,Brandon Harkins,"9' 8""",3069.0,317,61,"2"""
2018,0,21961,Charles Howell III,"9' 8""",2518.417,261,51,"4"""
2018,0,28132,Tyrone Van Aswegen,"9' 8""",2516.5,261,78,"8"""
2018,0,25632,Jimmy Walker,"9' 8""",2134.333,221,59,"1"""
2018,0,45526,Abraham Ancer,"9' 7""",2752.333,286,59,"3"""
2018,0,12510,Chad Campbell,"9' 7""",1943.583,203,51,"6"""
2018,0,23541,Ben Crane,"9' 7""",1421.25,148,52,"4"""
2018,0,29535,Brice Garnett,"9' 7""",2486.333,259,47,"3"""
2018,0,20157,Retief Goosen,"9' 7""",1066.417,111,41,"5"""
2018,0,32448,James Hahn,"9' 7""",2264.5,237,52,"3"""
2018,0,36799,Stephan Jaeger,"9' 7""",2008.333,209,56,"3"""
2018,0,35879,Kelly Kraft,"9' 7""",2193.833,228,36,"5"""
2018,0,34409,David Lingmerth,"9' 7""",2428.25,253,60,"4"""
2018,0,34466,Peter Malnati,"9' 7""",2615.75,272,44,"1"""
2018,0,32839,Hideki Matsuyama,"9' 7""",2187.333,228,64,"1"""
2018,0,37275,Sam Ryder,"9' 7""",2455.75,257,48,"2"""
2018,0,46501,Ollie Schniederjans,"9' 7""",2711.75,282,55,"2"""
2018,0,21528,Henrik Stenson,"9' 7""",1467.5,153,38,"4"""
2018,0,32254,Xinjun Zhang,"9' 7""",1760.25,184,39,"4"""
2018,0,32757,Patton Kizzire,"9' 6""",2583.583,271,43,"2"""
2018,0,29926,Danny Lee,"9' 6""",2293.583,242,48,"3"""
2018,0,24781,Hunter Mahan,"9' 6""",1791.583,189,44,"3"""
2018,0,32640,Troy Merritt,"9' 6""",2482.5,261,36,"4"""
2018,0,20572,Rod Pampling,"9' 6""",1301.5,137,40,"1"""
2018,0,23325,Vaughn Taylor,"9' 6""",2490.25,261,52,"5"""
2018,0,47287,Ethan Tracy,"9' 6""",1689.75,178,39,"3"""
2018,0,27895,Jonas Blixt,"9' 5""",1389.667,147,44,"5"""
2018,0,40009,Dominic Bozzelli,"9' 5""",1884.75,200,46,"2"""
2018,0,29268,Bronson Burgoon,"9' 5""",1930.833,205,66,"3"""
2018,0,23353,J.J. Henry,"9' 5""",1928.917,205,42,"3"""
2018,0,29461,Jamie Lovemark,"9' 5""",2604.667,276,69,"3"""
2018,0,32876,Martin Piller,"9' 5""",1922.167,205,60,"5"""
2018,0,26331,Charl Schwartzel,"9' 5""",1287.167,137,49,"2"""
2018,0,33418,Shawn Stefani,"9' 5""",1980.667,211,46,"1"""
2018,0,25493,Nick Taylor,"9' 5""",2282.333,243,39,"3"""
2018,0,33141,Keegan Bradley,"9' 4""",2620.667,281,77,"3"""
2018,0,32102,Rickie Fowler,"9' 4""",2138.667,230,43,"5"""
2018,0,34563,Chesson Hadley,"9' 4""",3149.917,337,49,"2"""
2018,0,27974,Sung Kang,"9' 4""",1975.167,212,41,"5"""
2018,0,46601,Trey Mullinax,"9' 4""",1942.333,208,47,"3"""
2018,0,32333,Kevin Tway,"9' 4""",2983.0,320,64,"1"""
2018,0,8793,Tiger Woods,"9' 4""",2178.833,234,44,"3"""
2018,0,45609,Tyler Duncan,"9' 3""",2557.25,277,60,"4"""
2018,0,1810,Phil Mickelson,"9' 3""",2608.25,282,56,"5"""
2018,0,22371,Aaron Baddeley,"9' 2""",2015.667,219,36,"5"""
2018,0,28089,Jason Day,"9' 2""",1813.167,197,43,"3"""
2018,0,32816,Satoshi Kodaira,"9' 2""",1027.25,112,42,1
2018,0,35891,Cameron Smith,"9' 2""",1907.333,208,32,"4"""
2018,0,27963,Chris Stroud,"9' 2""",1844.667,202,49,"3"""
2018,0,34264,Hudson Swafford,"9' 2""",1672.167,182,38,"3"""
2018,0,47128,Richy Werenski,"9' 2""",2166.583,236,47,"2"""
2018,0,31323,Gary Woodland,"9' 2""",2458.583,268,46,"2"""
2018,0,40026,Daniel Berger,"9' 1""",1951.417,215,40,"1"""
2018,0,35310,Lanto Griffin,"9' 1""",1894.833,209,44,"2"""
2018,0,28775,Nate Lashley,"9' 1""",1019.083,112,53,"7"""
2018,0,24140,Sean O'Hair,"9' 1""",1696.25,186,32,"5"""
2018,0,39324,J.J. Spaun,"9' 1""",2416.333,266,53,"2"""
2018,0,34046,Jordan Spieth,"9' 1""",2427.167,267,91,"2"""
2018,0,27064,Jhonattan Vegas,"9' 1""",1923.0,211,62,"2"""
2018,0,32366,Kevin Chappell,"9' 0""",2068.75,229,42,"3"""
2018,0,29974,Branden Grace,"9' 0""",1391.833,155,55,"3"""
2018,0,29420,Billy Horschel,"9' 0""",2700.5,299,44,"6"""
2018,0,30925,Dustin Johnson,"9' 0""",2516.917,280,49,"3"""
2018,0,26851,Marc Leishman,"9' 0""",2430.25,271,60,"2"""
2018,0,29223,Sam Saunders,"9' 0""",2310.417,256,47,"2"""
2018,0,47959,Bryson DeChambeau,"8' 11""",2924.833,328,51,"2"""
2018,0,28237,Rory McIlroy,"8' 11""",1751.75,196,51,"3"""
2018,0,26596,Ryan Moore,"8' 11""",1996.083,224,47,"4"""
2018,0,26329,Louis Oosthuizen,"8' 11""",1283.333,144,68,"2"""
2018,0,29908,C.T. Pan,"8' 11""",2560.667,287,38,"1"""
2018,0,22405,Justin Rose,"8' 11""",2056.5,230,59,"1"""
2018,0,27214,Kevin Streelman,"8' 11""",2447.583,274,38,"1"""
2018,0,25892,Steve Wheatcroft,"8' 11""",1429.417,161,45,"4"""
2018,0,33948,Byeong Hun An,"8' 10""",2177.0,247,51,"3"""
2018,0,47125,Matt Atkins,"8' 10""",1125.5,127,43,"5"""
2018,0,28307,Matt Every,"8' 10""",1721.417,195,41,"4"""
2018,0,24358,Robert Garrigus,"8' 10""",2062.917,233,45,"2"""
2018,0,37455,Si Woo Kim,"8' 10""",2434.25,276,48,"4"""
2018,0,48081,Xander Schauffele,"8' 10""",2474.0,279,63,"2"""
2018,0,22582,Kyle Thompson,"8' 10""",955.75,108,52,"8"""
2018,0,27141,J.B. Holmes,"8' 9""",2072.917,236,66,"4"""
2018,0,46970,Jon Rahm,"8' 9""",1856.417,212,65,"2"""
2018,0,27129,Luke List,"8' 8""",2364.417,273,74,"2"""
2018,0,35450,Patrick Cantlay,"8' 7""",2105.333,246,54,"6"""
2018,0,36689,Brooks Koepka,"8' 7""",1813.167,211,45,"1"""
2018,0,39546,Keith Mitchell,"8' 7""",2672.5,311,56,"5"""
2018,0,25198,Francesco Molinari,"8' 7""",1777.083,207,42,"5"""
2018,0,24925,Jonathan Byrd,"8' 6""",1297.333,152,40,"3"""
2018,0,25818,Scott Piercy,"8' 6""",1991.5,234,49,"4"""
2018,0,33448,Justin Thomas,"8' 6""",2414.583,284,46,"3"""
2018,0,34213,Grayson Murray,"8' 5""",1804.417,214,37,"3"""
2018,0,22056,Cameron Percy,"8' 5""",1218.583,145,50,"1"""
2018,0,24502,Adam Scott,"8' 5""",1889.25,225,57,"1"""
2018,0,29518,Brendan Steele,"8' 5""",1487.583,177,37,"2"""
2018,0,34360,Patrick Reed,"8' 4""",1770.417,213,48,"3"""
2018,0,25364,Paul Casey,"8' 2""",1438.917,177,37,"2"""
2018,0,23320,Ryan Palmer,"8' 0""",1776.0,221,66,"1"""
2018,0,25804,Bubba Watson,"8' 0""",1979.083,248,38,"2"""
2017,0,40058,Zac Blair,"12' 10""",3109.75,243,68,"4"""
2017,0,32150,Michael Thompson,"12' 6""",1599.083,128,53,"1"""
2017,0,25892,Steve Wheatcroft,"12' 6""",1486.0,119,57,"6"""
2017,0,23800,Bryce Molder,"11' 6""",2040.083,178,56,"3"""
2017,0,25274,Steven Bowditch,"11' 5""",1129.083,99,62,"4"""
2017,0,35545,Blayne Barber,"11' 4""",2714.833,240,51,"2"""
2017,0,29476,Kyle Reifers,"11' 3""",2245.083,199,80,"3"""
2017,0,29420,Billy Horschel,"11' 2""",2935.417,262,73,"2"""
2017,0,37454,Whee Kim,"11' 2""",2081.917,187,46,"6"""
2017,0,37278,Nicholas Lindheim,"11' 2""",1631.917,146,63,"9"""
2017,0,34466,Peter Malnati,"11' 2""",2714.167,243,62,"6"""
2017,0,19803,Ryan Armour,"11' 0""",1660.25,151,45,"9"""
2017,0,10809,Jim Furyk,"11' 0""",1465.25,133,38,"1"""
2017,0,34098,Russell Henley,"11' 0""",3510.083,318,56,"3"""
2017,0,29222,Billy Hurley III,"11' 0""",2529.5,230,85,"3"""
2017,0,39954,Cody Gribble,"10' 11""",2532.167,232,44,"2"""
2017,0,34174,John Huh,"10' 11""",2529.583,231,71,"7"""
2017,0,25396,Kevin Na,"10' 11""",2700.917,248,63,"3"""
2017,0,27895,Jonas Blixt,"10' 10""",1997.667,184,55,"8"""
2017,0,23983,Luke Donald,"10' 10""",1341.75,124,47,"11"""
2017,0,28500,Martin Flores,"10' 10""",2273.25,210,58,"6"""
2017,0,19846,Brian Gay,"10' 10""",2364.75,219,50,"5"""
2017,0,36699,Patrick Rodgers,"10' 10""",2105.5,195,60,"3"""
2017,0,36801,Mark Hubbard,"10' 9""",1824.5,170,53,"10"""
2017,0,25572,Graeme McDowell,"10' 9""",1786.75,166,50,"4"""
2017,0,25240,D.A. Points,"10' 9""",1910.167,178,50,"3"""
2017,0,27649,Brandt Snedeker,"10' 9""",1684.75,157,45,"3"""
2017,0,35110,Brett Drewitt,"10' 8""",1378.333,129,47,"2"""
2017,0,26951,Johnson Wagner,"10' 8""",1849.0,174,41,"4"""
2017,0,29478,Kevin Kisner,"10' 7""",2745.083,260,48,"2"""
2017,0,48822,Sebastián Muñoz,"10' 7""",1490.5,141,44,"5"""
2017,0,23497,Tag Ridings,"10' 7""",1872.083,177,53,"1"""
2017,0,27770,Camilo Villegas,"10' 7""",2282.417,216,67,"4"""
2017,0,20229,Stewart Cink,"10' 6""",3171.833,301,60,"2"""
2017,0,23541,Ben Crane,"10' 6""",2187.333,208,57,"4"""
2017,0,20472,Alex Cejka,"10' 5""",1872.417,180,62,"4"""
2017,0,35506,Mackenzie Hughes,"10' 5""",3475.833,335,57,"3"""
2017,0,26329,Louis Oosthuizen,"10' 5""",1743.667,167,58,"4"""
2017,0,26476,Chez Reavie,"10' 5""",2917.5,281,40,"4"""
2017,0,33418,Shawn Stefani,"10' 5""",1869.083,180,57,"7"""
2017,0,31560,Brian Stuard,"10' 5""",2213.25,212,41,"1"""
2017,0,24507,Jason Bohn,"10' 4""",1659.583,161,42,"1"""
2017,0,27436,Graham DeLaet,"10' 4""",2520.0,243,48,"1"""
2017,0,27936,Martin Laird,"10' 4""",2423.0,235,68,"1"""
2017,0,34409,David Lingmerth,"10' 4""",2454.083,237,77,"5"""
2017,0,27095,Nick Watney,"10' 4""",1991.667,192,62,"3"""
2017,0,20593,Greg Chalmers,"10' 3""",2137.583,209,57,"3"""
2017,0,33461,Morgan Hoffmann,"10' 3""",2839.75,277,60,"2"""
2017,0,48081,Xander Schauffele,"10' 3""",2787.417,271,45,"2"""
2017,0,29479,Scott Brown,"10' 2""",2574.333,253,46,"4"""
2017,0,24357,K.J. Choi,"10' 2""",1700.167,167,42,"3"""
2017,0,34099,Harris English,"10' 2""",2380.833,235,69,"2"""
2017,0,31646,Emiliano Grillo,"10' 2""",2144.833,211,48,"5"""
2017,0,24024,Zach Johnson,"10' 2""",2387.5,235,40,"5"""
2017,0,22046,Geoff Ogilvy,"10' 2""",2037.0,200,43,"2"""
2017,0,39324,J.J. Spaun,"10' 2""",2279.833,225,69,"1"""
2017,0,29485,Brett Stegmaier,"10' 2""",1755.333,172,73,"1"""
2017,0,26300,Matt Jones,"10' 1""",1676.333,166,59,"2"""
2017,0,33204,Shane Lowry,"10' 1""",1437.5,143,58,"2"""
2017,0,34431,Robert Streb,"10' 1""",2802.25,278,95,"2"""
2017,0,27958,Ryan Blaum,"10' 0""",2763.5,277,48,"2"""
2017,0,12510,Chad Campbell,"10' 0""",2657.75,265,46,"2"""
2017,0,35450,Patrick Cantlay,"10' 0""",1640.417,164,44,"1"""
2017,0,33399,Adam Hadwin,"10' 0""",2697.917,270,56,"3"""
2017,0,35532,Tom Hoge,"10' 0""",1394.5,140,45,"5"""
2017,0,36689,Brooks Koepka,"10' 0""",2729.25,274,66,"6"""
2017,0,29289,S.Y. Noh,"10' 0""",2566.167,256,66,"3"""
2017,0,23325,Vaughn Taylor,"10' 0""",2673.25,268,62,"3"""
2017,0,27644,Brian Harman,"9' 11""",2948.083,297,37,"4"""
2017,0,22986,Søren Kjeldsen,"9' 11""",1109.25,112,40,"6"""
2017,0,23108,Matt Kuchar,"9' 11""",2605.167,263,51,"4"""
2017,0,27466,Spencer Levin,"9' 11""",1900.917,192,61,"2"""
2017,0,27963,Chris Stroud,"9' 11""",1611.583,163,53,1
2017,0,26289,Boo Weekley,"9' 11""",1929.25,195,37,"1"""
2017,0,30191,Julián Etulain,"9' 10""",1576.333,160,41,"11"""
2017,0,30926,Chris Kirk,"9' 10""",2347.25,239,42,"2"""
2017,0,28252,Seamus Power,"9' 10""",2296.5,234,59,"4"""
2017,0,33419,Cameron Tringale,"9' 10""",2082.75,211,59,"4"""
2017,0,33120,Mark Anderson,"9' 9""",1201.417,123,58,"3"""
2017,0,40026,Daniel Berger,"9' 9""",2494.0,256,57,"2"""
2017,0,47959,Bryson DeChambeau,"9' 9""",2400.75,246,63,"3"""
2017,0,29926,Danny Lee,"9' 9""",2610.083,268,44,"5"""
2017,0,33413,Ben Martin,"9' 9""",2361.5,242,49,"2"""
2017,0,24361,Pat Perez,"9' 9""",2434.5,249,53,"2"""
2017,0,37189,Harold Varner III,"9' 9""",2806.583,287,53,"3"""
2017,0,33141,Keegan Bradley,"9' 8""",3078.75,319,53,"2"""
2017,0,26499,Rafa Cabrera Bello,"9' 8""",1452.167,150,45,"2"""
2017,0,20104,Ken Duke,"9' 8""",1707.25,176,62,"2"""
2017,0,25191,Gonzalo Fernandez-Castaño,"9' 8""",1314.0,136,37,"3"""
2017,0,24358,Robert Garrigus,"9' 8""",2141.667,222,69,"3"""
2017,0,23353,J.J. Henry,"9' 8""",2048.417,212,48,"2"""
2017,0,27974,Sung Kang,"9' 8""",2792.083,288,61,"1"""
2017,0,24502,Adam Scott,"9' 8""",1393.333,144,34,"8"""
2017,0,24846,Ricky Barnes,"9' 7""",2284.5,238,45,"2"""
2017,0,28089,Jason Day,"9' 7""",2125.75,221,60,"3"""
2017,0,6522,Ernie Els,"9' 7""",1012.083,106,35,"3"""
2017,0,28679,Fabián Gómez,"9' 7""",1545.917,162,39,1
2017,0,24924,Bill Haas,"9' 7""",2175.917,228,61,"1"""
2017,0,26758,David Hearn,"9' 7""",1975.25,207,54,"2"""
2017,0,21961,Charles Howell III,"9' 7""",2116.5,221,56,"4"""
2017,0,46732,Rick Lamb,"9' 7""",1198.25,125,32,"5"""
2017,0,24140,Sean O'Hair,"9' 7""",2401.583,250,58,"4"""
2017,0,20572,Rod Pampling,"9' 7""",1902.5,198,54,"2"""
2017,0,29908,C.T. Pan,"9' 7""",2154.833,225,51,"2"""
2017,0,34360,Patrick Reed,"9' 7""",2886.833,302,64,"3"""
2017,0,48084,Wesley Bryan,"9' 6""",2364.083,248,52,"4"""
2017,0,25364,Paul Casey,"9' 6""",2408.5,254,57,"1"""
2017,0,25686,Jason Dufner,"9' 6""",2526.083,265,50,"3"""
2017,0,32102,Rickie Fowler,"9' 6""",2580.167,271,47,"2"""
2017,0,25900,Lucas Glover,"9' 6""",2915.417,306,68,"4"""
2017,0,32757,Patton Kizzire,"9' 6""",2322.583,244,48,"2"""
2017,0,33122,Russell Knox,"9' 6""",1697.0,179,43,"2"""
2017,0,29518,Brendan Steele,"9' 6""",2525.583,265,53,"2"""
2017,0,25834,Daniel Summerhays,"9' 6""",2545.75,267,51,"3"""
2017,0,28132,Tyrone Van Aswegen,"9' 6""",2364.75,248,46,"1"""
2017,0,25804,Bubba Watson,"9' 6""",1684.0,177,47,"3"""
2017,0,22371,Aaron Baddeley,"9' 5""",1420.083,151,54,"2"""
2017,0,40009,Dominic Bozzelli,"9' 5""",1721.25,183,49,"3"""
2017,0,46443,Brian Campbell,"9' 5""",1313.083,140,49,"3"""
2017,0,25720,Chad Collins,"9' 5""",1556.583,165,65,"7"""
2017,0,29720,Andres Gonzales,"9' 5""",1844.583,196,50,"5"""
2017,0,32640,Troy Merritt,"9' 5""",2153.167,228,43,"1"""
2017,0,46970,Jon Rahm,"9' 5""",2476.583,263,49,"3"""
2017,0,22405,Justin Rose,"9' 5""",1897.5,201,48,"2"""
2017,0,29223,Sam Saunders,"9' 5""",2098.25,223,40,"1"""
2017,0,29221,Webb Simpson,"9' 5""",2672.917,285,64,"2"""
2017,0,30692,Scott Stallings,"9' 5""",2002.083,213,61,"5"""
2017,0,27214,Kevin Streelman,"9' 5""",2263.417,241,42,"2"""
2017,0,21209,Sergio Garcia,"9' 4""",1502.917,161,38,"4"""
2017,0,26851,Marc Leishman,"9' 4""",2437.083,260,70,"3"""
2017,0,46601,Trey Mullinax,"9' 4""",2272.667,244,47,"6"""
2017,0,30110,Kyle Stanley,"9' 4""",3233.333,347,55,"2"""
2017,0,25493,Nick Taylor,"9' 4""",2437.0,260,54,"3"""
2017,0,25632,Jimmy Walker,"9' 4""",1662.667,178,52,"5"""
2017,0,28420,Ryan Brehm,"9' 3""",2010.667,218,38,"3"""
2017,0,32200,Roberto Castro,"9' 3""",1379.583,149,37,"1"""
2017,0,29740,Brad Fritsch,"9' 3""",1243.833,134,46,"2"""
2017,0,30944,Jason Kokrak,"9' 3""",2648.25,286,50,"2"""
2017,0,24781,Hunter Mahan,"9' 3""",1667.583,180,46,"2"""
2017,0,22056,Cameron Percy,"9' 3""",1603.0,174,74,"5"""
2017,0,25345,Carl Pettersson,"9' 3""",1381.0,149,33,"10"""
2017,0,34046,Jordan Spieth,"9' 3""",2702.25,291,52,"2"""
2017,0,31416,Derek Fathauer,"9' 2""",1989.583,218,53,"4"""
