YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL VERT. LAUNCH ANGLE,TOTAL ATTEMPTS
2014,0,34265,Will Wilcox,9.39,403.87,43
2014,0,27933,John Merrick,9.38,703.43,75
2014,0,26289,Boo Weekley,9.38,515.65,55
2014,0,33413,Ben Martin,9.35,579.52,62
2014,0,24502,Adam Scott,9.03,487.64,54
2014,0,23409,James Driscoll,8.92,473.01,53
2014,0,34261,Scott Langley,8.9,738.68,83
2014,0,27095,Nick Watney,8.78,491.79,56
2014,0,24490,George McNeill,8.73,584.79,67
2014,0,34431,Robert Streb,8.65,587.9,68
2014,0,21731,Freddie Jacobson,8.54,657.2,77
2014,0,23638,Brendon de Jonge,8.48,814.14,96
2014,0,22378,Trevor Immelman,7.2,482.34,67
2014,0,24846,Ricky Barnes,6.81,504.3,74
2013,0,2206,David Toms,14.18,439.5,31
2013,0,22295,Darron Stiles,13.79,551.77,40
2013,0,20443,Jin Park,13.76,619.28,45
2013,0,1724,Jeff Maggert,13.67,792.63,58
2013,0,23325,Vaughn Taylor,13.57,529.19,39
2013,0,34021,Bud Cauley,13.43,698.57,52
2013,0,26758,David Hearn,13.34,1014.03,76
2013,0,28780,Nicholas Thompson,13.34,1161.01,87
2013,0,23135,Tim Clark,13.31,598.95,45
2013,0,21878,Mark Wilson,13.27,650.3,49
2013,0,19846,Brian Gay,13.11,983.47,75
2013,0,24024,Zach Johnson,12.98,908.37,70
2013,0,6522,Ernie Els,12.83,577.39,45
2013,0,23541,Ben Crane,12.7,686.06,54
2013,0,33461,Morgan Hoffmann,12.68,672.05,53
2013,0,24140,Sean O'Hair,12.62,504.77,40
2013,0,34174,John Huh,12.61,958.2,76
2013,0,22806,Doug LaBelle II,12.48,761.36,61
2013,0,26476,Chez Reavie,12.44,908.05,73
2013,0,21753,Brian Davis,12.42,1068.0,86
2013,0,23320,Ryan Palmer,12.42,770.19,62
2013,0,27895,Jonas Blixt,12.41,880.77,71
2013,0,8075,Jerry Kelly,12.39,817.91,66
2013,0,27330,Josh Teater,12.31,750.67,61
2013,0,22405,Justin Rose,12.3,492.02,40
2013,0,24399,Scott Gardiner,12.24,673.29,55
2013,0,28089,Jason Day,12.22,586.45,48
2013,0,28135,Aaron Watkins,12.22,439.93,36
2013,0,28310,Lee Williams,12.18,645.47,53
2013,0,32448,James Hahn,12.17,778.66,64
2013,0,24781,Hunter Mahan,12.16,814.7,67
2013,0,24358,Robert Garrigus,12.12,496.82,41
2013,0,33141,Keegan Bradley,12.06,735.91,61
2013,0,24227,Justin Bolli,12.04,565.71,47
2013,0,29420,Billy Horschel,12.03,926.23,77
2013,0,32150,Michael Thompson,12.03,613.7,51
2013,0,30750,Tommy Gainey,11.94,883.93,74
2013,0,22792,Peter Hanson,11.92,405.23,34
2013,0,33418,Shawn Stefani,11.92,524.6,44
2013,0,30711,Colt Knost,11.82,721.24,61
2013,0,30926,Chris Kirk,11.75,916.39,78
2013,0,23623,Bo Van Pelt,11.73,621.95,53
2013,0,22621,Ben Curtis,11.69,561.27,48
2013,0,23353,J.J. Henry,11.68,630.48,54
2013,0,27120,Troy Matteson,11.65,640.65,55
2013,0,25562,Andres Romero,11.64,523.6,45
2013,0,30110,Kyle Stanley,11.62,650.55,56
2013,0,27644,Brian Harman,11.61,928.97,80
2013,0,31560,Brian Stuard,11.61,765.94,66
2013,0,22056,Cameron Percy,11.59,648.82,56
2013,0,32102,Rickie Fowler,11.57,682.79,59
2013,0,25818,Scott Piercy,11.52,598.87,52
2013,0,27649,Brandt Snedeker,11.52,679.57,59
2013,0,6573,Brandt Jobe,11.5,575.02,50
2013,0,34409,David Lingmerth,11.48,700.53,61
2013,0,23108,Matt Kuchar,11.46,859.71,75
2013,0,28307,Matt Every,11.42,1004.9,88
2013,0,25444,Justin Hicks,11.4,661.41,58
2013,0,27436,Graham DeLaet,11.39,797.38,70
2013,0,26951,Johnson Wagner,11.37,591.03,52
2013,0,6567,Vijay Singh,11.35,533.33,47
2013,0,10885,Robert Allenby,11.34,521.48,46
2013,0,26497,Casey Wittenberg,11.33,713.76,63
2013,0,22913,John Rollins,11.29,745.33,66
2013,0,23983,Luke Donald,11.25,495.03,44
2013,0,29479,Scott Brown,11.24,640.58,57
2013,0,27963,Chris Stroud,11.23,886.82,79
2013,0,12716,Charley Hoffman,11.2,839.79,75
2013,0,8793,Tiger Woods,11.2,324.69,29
2013,0,20766,Padraig Harrington,11.17,357.31,32
2013,0,21099,David Lynn,11.15,613.28,55
2013,0,25240,D.A. Points,11.15,747.34,67
2013,0,34098,Russell Henley,11.14,724.36,65
2013,0,27936,Martin Laird,11.14,512.6,46
2013,0,12782,Tim Herron,11.13,445.16,40
2013,0,25345,Carl Pettersson,11.11,699.97,63
2013,0,25336,Alistair Presnell,11.11,522.14,47
2013,0,23788,D.J. Trahan,11.09,399.29,36
2013,0,29425,Andrew Svoboda,11.07,409.72,37
2013,0,22961,David Mathis,11.06,674.72,61
2013,0,26679,Kevin Stadler,11.0,792.27,72
2013,0,26596,Ryan Moore,10.97,658.13,60
2013,0,23621,Rory Sabbatini,10.96,789.12,72
2013,0,34360,Patrick Reed,10.92,742.53,68
2013,0,28237,Rory McIlroy,10.9,370.74,34
2013,0,6527,Steve Stricker,10.85,379.78,35
2013,0,22046,Geoff Ogilvy,10.84,444.27,41
2013,0,30163,Henrik Norlander,10.83,595.76,55
2013,0,30852,Ryo Ishikawa,10.82,573.72,53
2013,0,30925,Dustin Johnson,10.82,432.71,40
2013,0,24361,Pat Perez,10.82,703.32,65
2013,0,28092,D.H. Lee,10.81,637.81,59
2013,0,24138,Ian Poulter,10.79,388.58,36
2013,0,35539,Luke Guthrie,10.78,743.65,69
2013,0,10860,Justin Leonard,10.77,840.18,78
2013,0,32366,Kevin Chappell,10.74,612.33,57
2013,0,28455,Will Claxton,10.73,611.8,57
2013,0,29518,Brendan Steele,10.73,805.1,75
2013,0,20160,Charlie Wi,10.73,686.96,64
2013,0,28475,Jeff Overton,10.69,780.69,73
2013,0,21528,Henrik Stenson,10.67,245.37,23
2013,0,34046,Jordan Spieth,10.63,755.08,71
2013,0,25274,Steven Bowditch,10.62,626.58,59
2013,0,36884,Ben Kohles,10.62,658.19,62
2013,0,26851,Marc Leishman,10.6,678.48,64
2013,0,25572,Graeme McDowell,10.59,412.87,39
2013,0,1810,Phil Mickelson,10.54,263.38,25
2013,0,26331,Charl Schwartzel,10.54,516.4,49
2013,0,10213,Dicky Pride,10.53,653.11,62
2013,0,10809,Jim Furyk,10.52,694.21,66
2013,0,34099,Harris English,10.5,745.78,71
2013,0,31557,Jim Herman,10.5,398.94,38
2013,0,25834,Daniel Summerhays,10.47,858.17,82
2013,0,35139,Richard Lee,10.46,763.48,73
2013,0,29221,Webb Simpson,10.44,678.35,65
2013,0,20396,Lee Westwood,10.37,570.2,55
2013,0,28679,Fabián Gómez,10.36,579.9,56
2013,0,20229,Stewart Cink,10.33,423.47,41
2013,0,20593,Greg Chalmers,10.29,761.7,74
2013,0,1320,Bob Estes,10.29,514.47,50
2013,0,29289,S.Y. Noh,10.28,596.33,58
2013,0,30692,Scott Stallings,10.27,636.63,62
2013,0,25632,Jimmy Walker,10.27,760.16,74
2013,0,19970,Robert Karlsson,10.26,389.74,38
2013,0,10423,Mike Weir,10.23,460.51,45
2013,0,27214,Kevin Streelman,10.19,713.21,70
2013,0,31323,Gary Woodland,10.19,550.36,54
2013,0,25686,Jason Dufner,10.18,671.78,66
2013,0,23452,Nicolas Colsaerts,10.15,355.23,35
2013,0,6004,Stephen Ames,10.14,405.67,40
2013,0,24494,Erik Compton,10.14,628.88,62
2013,0,31202,William McGirt,10.14,729.93,72
2013,0,23800,Bryce Molder,10.14,720.08,71
2013,0,27408,Martin Kaymer,10.09,453.96,45
2013,0,29740,Brad Fritsch,10.08,715.81,71
2013,0,27129,Luke List,10.05,502.48,50
2013,0,24924,Bill Haas,10.03,672.14,67
2013,0,24357,K.J. Choi,10.01,600.64,60
2013,0,24507,Jason Bohn,10.0,700.21,70
2013,0,20098,Stuart Appleby,9.96,747.17,75
2013,0,33419,Cameron Tringale,9.95,666.66,67
2013,0,12510,Chad Campbell,9.91,673.92,68
2013,0,28259,Sangmoon Bae,9.89,712.39,72
2013,0,32200,Roberto Castro,9.89,771.68,78
2013,0,23497,Tag Ridings,9.78,469.54,48
2013,0,26289,Boo Weekley,9.72,845.75,87
2013,0,24663,Y.E. Yang,9.7,397.88,41
2013,0,20848,Ángel Cabrera,9.6,518.39,54
2013,0,20572,Rod Pampling,9.51,342.31,36
2013,0,27503,Steve LeBrun,9.5,484.3,51
2013,0,20691,Greg Owen,9.5,617.39,65
2013,0,25900,Lucas Glover,9.49,455.75,48
2013,0,1116,Michael Bradley,9.43,339.38,36
2013,0,25804,Bubba Watson,9.43,443.36,47
2013,0,34261,Scott Langley,9.36,589.57,63
2013,0,27556,Ted Potter Jr.,9.36,524.07,56
2013,0,30944,Jason Kokrak,9.32,577.74,62
2013,0,23409,James Driscoll,9.29,566.59,61
2013,0,27933,John Merrick,9.25,610.71,66
2013,0,20104,Ken Duke,9.23,664.65,72
2013,0,32334,Charlie Beljan,9.19,413.39,45
2013,0,20645,John Senden,9.18,551.02,60
2013,0,28500,Martin Flores,9.12,693.43,76
2013,0,32698,Bobby Gates,9.11,364.42,40
2013,0,21961,Charles Howell III,9.1,737.48,81
2013,0,22371,Aaron Baddeley,9.08,435.74,48
2013,0,24490,George McNeill,9.08,535.73,59
2013,0,34431,Robert Streb,9.04,524.24,58
2013,0,27095,Nick Watney,8.98,628.37,70
2013,0,26300,Matt Jones,8.92,624.67,70
2013,0,24502,Adam Scott,8.82,326.19,37
2013,0,23638,Brendon de Jonge,8.72,776.05,89
2013,0,37273,Derek Ernst,8.69,469.52,54
2013,0,33869,Eric Meierdierks,8.68,321.0,37
2013,0,8725,Tom Gillis,8.65,527.38,61
2013,0,21731,Freddie Jacobson,8.25,379.56,46
2013,0,27770,Camilo Villegas,8.07,484.22,60
2013,0,21209,Sergio Garcia,7.73,270.53,35
2013,0,24846,Ricky Barnes,7.27,406.91,56
2013,0,22378,Trevor Immelman,6.56,367.14,56
2012,0,26758,David Hearn,14.06,1124.65,80
2012,0,2206,David Toms,13.99,559.68,40
2012,0,23325,Vaughn Taylor,13.4,737.0,55
2012,0,1766,Billy Mayfair,13.38,949.83,71
2012,0,23320,Ryan Palmer,13.35,907.93,68
2012,0,34021,Bud Cauley,13.32,1185.87,89
2012,0,19846,Brian Gay,13.16,960.57,73
2012,0,1724,Jeff Maggert,13.14,985.73,75
2012,0,1249,John Daly,13.13,394.01,30
2012,0,27120,Troy Matteson,13.1,903.89,69
2012,0,27141,J.B. Holmes,12.97,920.91,71
2012,0,21878,Mark Wilson,12.75,854.5,67
2012,0,8075,Jerry Kelly,12.68,925.46,73
2012,0,6522,Ernie Els,12.67,772.65,61
2012,0,23542,Tommy Biershenk,12.64,682.68,54
2012,0,33141,Keegan Bradley,12.61,731.53,58
2012,0,27649,Brandt Snedeker,12.61,782.01,62
2012,0,30110,Kyle Stanley,12.59,667.28,53
2012,0,23135,Tim Clark,12.37,680.13,55
2012,0,21805,Harrison Frazar,12.32,517.38,42
2012,0,24358,Robert Garrigus,12.32,813.12,66
2012,0,23541,Ben Crane,12.29,810.96,66
2012,0,24024,Zach Johnson,12.29,909.77,74
2012,0,26287,Roland Thatcher,12.27,453.96,37
2012,0,30750,Tommy Gainey,12.26,1054.14,86
2012,0,29420,Billy Horschel,12.2,561.01,46
2012,0,21753,Brian Davis,12.12,981.36,81
2012,0,24494,Erik Compton,12.05,650.62,54
2012,0,22405,Justin Rose,11.99,599.75,50
2012,0,29518,Brendan Steele,11.98,730.78,61
2012,0,22621,Ben Curtis,11.96,621.74,52
2012,0,27330,Josh Teater,11.94,955.26,80
2012,0,32150,Michael Thompson,11.93,727.85,61
2012,0,23623,Bo Van Pelt,11.91,750.27,63
2012,0,27302,Garth Mulroy,11.89,475.73,40
2012,0,28089,Jason Day,11.88,499.03,42
2012,0,34174,John Huh,11.88,973.78,82
2012,0,27974,Sung Kang,11.87,628.92,53
2012,0,29479,Scott Brown,11.86,521.92,44
2012,0,27436,Graham DeLaet,11.86,735.38,62
2012,0,10885,Robert Allenby,11.79,719.4,61
2012,0,25457,Alexandre Rocha,11.79,566.06,48
2012,0,30926,Chris Kirk,11.75,963.47,82
2012,0,1797,Rocco Mediate,11.75,634.45,54
2012,0,26476,Chez Reavie,11.75,704.95,60
2012,0,20850,Daniel Chopra,11.74,481.2,41
2012,0,24140,Sean O'Hair,11.74,809.98,69
2012,0,29476,Kyle Reifers,11.73,774.4,66
2012,0,22293,Heath Slocum,11.73,832.85,71
2012,0,32102,Rickie Fowler,11.72,668.0,57
2012,0,6567,Vijay Singh,11.71,855.05,73
2012,0,27060,John Mallinger,11.66,699.35,60
2012,0,28475,Jeff Overton,11.65,1060.44,91
2012,0,22582,Kyle Thompson,11.65,395.96,34
2012,0,25818,Scott Piercy,11.64,803.01,69
2012,0,27895,Jonas Blixt,11.63,720.89,62
2012,0,25892,Steve Wheatcroft,11.62,441.58,38
2012,0,29478,Kevin Kisner,11.6,579.85,50
2012,0,24940,Edward Loar,11.6,429.34,37
2012,0,22348,Nick O'Hern,11.59,753.42,65
2012,0,22913,John Rollins,11.54,796.26,69
2012,0,1941,Tom Pernice Jr.,11.51,552.37,48
2012,0,20574,Mathew Goggin,11.48,619.93,54
2012,0,23983,Luke Donald,11.45,572.34,50
2012,0,27644,Brian Harman,11.43,1028.84,90
2012,0,30852,Ryo Ishikawa,11.43,388.7,34
2012,0,6251,Chris DiMarco,11.38,750.77,66
2012,0,25240,D.A. Points,11.37,829.83,73
2012,0,23108,Matt Kuchar,11.36,772.73,68
2012,0,23788,D.J. Trahan,11.35,567.75,50
2012,0,1706,Davis Love III,11.33,464.36,41
2012,0,20070,Matt Bettencourt,11.31,497.71,44
2012,0,12716,Charley Hoffman,11.31,836.84,74
2012,0,30925,Dustin Johnson,11.3,497.16,44
2012,0,21407,Arjun Atwal,11.25,697.34,62
2012,0,28237,Rory McIlroy,11.25,416.28,37
2012,0,26851,Marc Leishman,11.24,719.68,64
2012,0,27770,Camilo Villegas,11.21,796.07,71
2012,0,26679,Kevin Stadler,11.2,660.91,59
2012,0,20229,Stewart Cink,11.18,458.44,41
2012,0,10213,Dicky Pride,11.18,559.02,50
2012,0,23621,Rory Sabbatini,11.16,792.01,71
2012,0,23353,J.J. Henry,11.15,579.81,52
2012,0,20160,Charlie Wi,11.14,735.07,66
2012,0,24781,Hunter Mahan,11.12,678.38,61
2012,0,25345,Carl Pettersson,11.11,844.67,76
2012,0,10860,Justin Leonard,11.06,619.2,56
2012,0,29926,Danny Lee,11.04,585.34,53
2012,0,25686,Jason Dufner,11.02,672.15,61
2012,0,28307,Matt Every,10.97,636.49,58
2012,0,27214,Kevin Streelman,10.97,800.49,73
2012,0,23548,Bill Lunde,10.96,701.26,64
2012,0,28455,Will Claxton,10.94,907.93,83
2012,0,27963,Chris Stroud,10.93,742.94,68
2012,0,32366,Kevin Chappell,10.92,775.51,71
2012,0,33122,Russell Knox,10.89,577.09,53
2012,0,6527,Steve Stricker,10.89,533.8,49
2012,0,22046,Geoff Ogilvy,10.88,576.55,53
2012,0,22548,Patrick Sheehan,10.87,423.77,39
2012,0,22961,David Mathis,10.85,705.06,65
2012,0,19970,Robert Karlsson,10.84,412.02,38
2012,0,24361,Pat Perez,10.84,618.1,57
2012,0,12652,Cameron Beckman,10.82,724.72,67
2012,0,30711,Colt Knost,10.81,681.01,63
2012,0,33419,Cameron Tringale,10.8,734.25,68
2012,0,32200,Roberto Castro,10.78,754.75,70
2012,0,24357,K.J. Choi,10.75,591.18,55
2012,0,35139,Richard Lee,10.74,504.87,47
2012,0,27797,Derek Lamely,10.73,547.18,51
2012,0,6034,Marco Dawson,10.7,438.8,41
2012,0,23800,Bryce Molder,10.7,738.23,69
2012,0,6573,Brandt Jobe,10.69,395.66,37
2012,0,30927,Brendon Todd,10.69,587.72,55
2012,0,8793,Tiger Woods,10.67,405.54,38
2012,0,30944,Jason Kokrak,10.65,660.47,62
2012,0,30692,Scott Stallings,10.65,703.08,66
2012,0,12782,Tim Herron,10.62,764.97,72
2012,0,26329,Louis Oosthuizen,10.59,529.49,50
2012,0,24924,Bill Haas,10.57,644.79,61
2012,0,25562,Andres Romero,10.57,549.47,52
2012,0,23204,Gary Christian,10.53,610.57,58
2012,0,20623,Gavin Coles,10.48,513.71,49
2012,0,24925,Jonathan Byrd,10.47,502.55,48
2012,0,20766,Padraig Harrington,10.47,397.97,38
2012,0,29221,Webb Simpson,10.47,627.95,60
2012,0,27936,Martin Laird,10.41,499.88,48
2012,0,21350,Ryuji Imada,10.39,623.37,60
2012,0,6004,Stephen Ames,10.38,321.78,31
2012,0,23903,Stephen Gangluff,10.38,425.6,41
2012,0,24507,Jason Bohn,10.37,653.61,63
2012,0,1810,Phil Mickelson,10.35,548.64,53
2012,0,28087,Kris Blanks,10.34,527.55,51
2012,0,25834,Daniel Summerhays,10.33,660.9,64
2012,0,26951,Johnson Wagner,10.31,752.29,73
2012,0,1116,Michael Bradley,10.29,360.1,35
2012,0,28093,Miguel Angel Carballo,10.29,483.67,47
2012,0,29222,Billy Hurley III,10.28,524.35,51
2012,0,6036,Scott Dunlap,10.23,439.77,43
2012,0,26300,Matt Jones,10.22,398.76,39
2012,0,26596,Ryan Moore,10.22,838.02,82
2012,0,29910,Blake Adams,10.08,635.24,63
2012,0,34099,Harris English,10.04,803.12,80
2012,0,25572,Graeme McDowell,10.04,411.74,41
2012,0,25396,Kevin Na,10.04,592.12,59
2012,0,1320,Bob Estes,10.02,550.87,55
2012,0,11123,Chris Couch,9.99,369.59,37
2012,0,27064,Jhonattan Vegas,9.99,649.1,65
2012,0,28308,Troy Kelly,9.97,438.79,44
2012,0,20848,Ángel Cabrera,9.95,308.55,31
2012,0,25632,Jimmy Walker,9.93,734.84,74
2012,0,29289,S.Y. Noh,9.89,791.09,80
2012,0,27933,John Merrick,9.87,611.87,62
2012,0,24138,Ian Poulter,9.85,413.61,42
2012,0,31202,William McGirt,9.83,806.21,82
2012,0,32334,Charlie Beljan,9.82,363.51,37
2012,0,20645,John Senden,9.8,617.67,63
2012,0,28500,Martin Flores,9.78,635.49,65
2012,0,12510,Chad Campbell,9.77,693.4,71
2012,0,27466,Spencer Levin,9.77,605.54,62
2012,0,24490,George McNeill,9.74,574.92,59
2012,0,27556,Ted Potter Jr.,9.68,571.28,59
2012,0,20396,Lee Westwood,9.68,406.75,42
2012,0,33120,Mark Anderson,9.65,463.2,48
2012,0,31323,Gary Woodland,9.62,413.87,43
2012,0,10809,Jim Furyk,9.56,621.58,65
2012,0,21731,Freddie Jacobson,9.56,401.6,42
2012,0,26289,Boo Weekley,9.43,499.54,53
2012,0,20572,Rod Pampling,9.42,612.08,65
2012,0,26331,Charl Schwartzel,9.38,347.12,37
2012,0,24663,Y.E. Yang,9.38,393.83,42
2012,0,20098,Stuart Appleby,9.35,579.48,62
2012,0,28259,Sangmoon Bae,9.33,513.32,55
2012,0,20593,Greg Chalmers,9.29,715.05,77
2012,0,24502,Adam Scott,9.29,371.78,40
2012,0,27095,Nick Watney,9.2,680.69,74
2012,0,20691,Greg Owen,9.15,576.51,63
2012,0,22371,Aaron Baddeley,9.04,424.73,47
2012,0,32698,Bobby Gates,9.03,523.84,58
2012,0,8725,Tom Gillis,9.02,586.05,65
2012,0,21528,Henrik Stenson,8.99,125.84,14
2012,0,25804,Bubba Watson,8.79,448.26,51
2012,0,23409,James Driscoll,8.77,526.0,60
2012,0,20104,Ken Duke,8.74,751.67,86
2012,0,23638,Brendon de Jonge,8.6,817.17,95
2012,0,21961,Charles Howell III,8.54,554.83,65
2012,0,24604,Hunter Haas,8.51,383.0,45
2012,0,24846,Ricky Barnes,8.44,590.77,70
2012,0,21209,Sergio Garcia,8.28,347.57,42
2012,0,31558,J.J. Killeen,8.17,531.1,65
2012,0,23718,Nathan Green,7.65,344.17,45
2012,0,22378,Trevor Immelman,6.72,336.16,50
2011,0,21878,Mark Wilson,13.9,1014.41,73
2011,0,23320,Ryan Palmer,13.45,806.98,60
2011,0,26758,David Hearn,13.34,880.13,66
2011,0,28620,Aron Price,13.31,572.29,43
2011,0,20472,Alex Cejka,13.26,570.04,43
2011,0,27939,Matt McQuillan,13.22,475.81,36
2011,0,22293,Heath Slocum,13.09,968.62,74
2011,0,8075,Jerry Kelly,12.83,859.62,67
2011,0,23325,Vaughn Taylor,12.75,931.03,73
2011,0,2206,David Toms,12.74,713.71,56
2011,0,6567,Vijay Singh,12.69,888.33,70
2011,0,21407,Arjun Atwal,12.64,910.03,72
2011,0,6522,Ernie Els,12.61,643.21,51
2011,0,33141,Keegan Bradley,12.48,798.95,64
2011,0,21753,Brian Davis,12.48,1073.59,86
2011,0,23541,Ben Crane,12.41,732.08,59
2011,0,27141,J.B. Holmes,12.38,495.19,40
2011,0,21949,Joe Ogilvie,12.35,617.58,50
2011,0,24358,Robert Garrigus,12.34,641.69,52
2011,0,8537,J.P. Hayes,12.34,493.52,40
2011,0,32876,Martin Piller,12.29,528.63,43
2011,0,1706,Davis Love III,12.27,478.55,39
2011,0,30750,Tommy Gainey,12.23,1002.61,82
2011,0,22348,Nick O'Hern,12.2,719.89,59
2011,0,25818,Scott Piercy,12.19,633.9,52
2011,0,1766,Billy Mayfair,12.09,918.56,76
2011,0,8375,Paul Stankowski,12.03,685.96,57
2011,0,32366,Kevin Chappell,11.98,646.97,54
2011,0,27649,Brandt Snedeker,11.89,772.53,65
2011,0,20766,Padraig Harrington,11.88,451.3,38
2011,0,23623,Bo Van Pelt,11.88,760.41,64
2011,0,25444,Justin Hicks,11.86,462.45,39
2011,0,31193,Jim Renner,11.85,556.82,47
2011,0,26287,Roland Thatcher,11.85,557.0,47
2011,0,24024,Zach Johnson,11.84,793.54,67
2011,0,25345,Carl Pettersson,11.83,982.0,83
2011,0,19846,Brian Gay,11.81,827.01,70
2011,0,27330,Josh Teater,11.81,791.35,67
2011,0,29420,Billy Horschel,11.76,658.35,56
2011,0,30926,Chris Kirk,11.74,844.97,72
2011,0,26679,Kevin Stadler,11.73,715.35,61
2011,0,24290,D.J. Brigman,11.68,525.5,45
2011,0,32102,Rickie Fowler,11.66,710.99,61
2011,0,1313,Steve Elkington,11.65,396.06,34
2011,0,21805,Harrison Frazar,11.62,453.34,39
2011,0,26476,Chez Reavie,11.61,847.45,73
2011,0,28089,Jason Day,11.59,533.32,46
2011,0,30946,Alex Prugh,11.55,704.75,61
2011,0,26851,Marc Leishman,11.54,842.12,73
2011,0,1810,Phil Mickelson,11.54,576.98,50
2011,0,28486,Michael Putnam,11.53,530.27,46
2011,0,12602,Dean Wilson,11.45,572.71,50
2011,0,10885,Robert Allenby,11.43,742.73,65
2011,0,26668,Marc Turnesa,11.43,377.1,33
2011,0,25686,Jason Dufner,11.34,680.47,60
2011,0,6643,Paul Goydos,11.34,725.76,64
2011,0,24781,Hunter Mahan,11.34,839.35,74
2011,0,27120,Troy Matteson,11.33,815.93,72
2011,0,22913,John Rollins,11.33,770.46,68
2011,0,23621,Rory Sabbatini,11.32,611.18,54
2011,0,1797,Rocco Mediate,11.31,497.56,44
2011,0,24361,Pat Perez,11.31,689.85,61
2011,0,23614,Rich Beem,11.28,473.6,42
2011,0,22405,Justin Rose,11.28,722.16,64
2011,0,32150,Michael Thompson,11.26,607.79,54
2011,0,27797,Derek Lamely,11.25,472.56,42
2011,0,33413,Ben Martin,11.24,494.48,44
2011,0,12782,Tim Herron,11.23,718.61,64
2011,0,27933,John Merrick,11.23,629.05,56
2011,0,34072,Will Strickler,11.22,381.35,34
2011,0,28158,Steve Marino,11.21,728.97,65
2011,0,27974,Sung Kang,11.2,436.8,39
2011,0,20157,Retief Goosen,11.16,424.22,38
2011,0,10733,Kent Jones,11.1,621.43,56
2011,0,29478,Kevin Kisner,11.1,543.89,49
2011,0,12652,Cameron Beckman,11.06,641.43,58
2011,0,12716,Charley Hoffman,11.06,818.6,74
2011,0,20498,Briny Baird,11.05,442.12,40
2011,0,10505,Shane Bertsch,11.05,475.34,43
2011,0,20436,Garrett Willis,11.05,508.31,46
2011,0,29718,Anthony Kim,11.04,662.34,60
2011,0,23983,Luke Donald,11.03,529.51,48
2011,0,6251,Chris DiMarco,11.02,782.67,71
2011,0,28679,Fabián Gómez,11.01,506.47,46
2011,0,30110,Kyle Stanley,10.99,747.45,68
2011,0,10809,Jim Furyk,10.97,702.17,64
2011,0,27963,Chris Stroud,10.95,799.52,73
2011,0,28475,Jeff Overton,10.94,765.46,70
2011,0,24507,Jason Bohn,10.92,699.17,64
2011,0,23108,Matt Kuchar,10.92,775.23,71
2011,0,25562,Andres Romero,10.92,699.11,64
2011,0,25457,Alexandre Rocha,10.91,425.39,39
2011,0,29518,Brendan Steele,10.89,773.15,71
2011,0,22621,Ben Curtis,10.87,619.46,57
2011,0,6573,Brandt Jobe,10.87,749.86,69
2011,0,22046,Geoff Ogilvy,10.81,562.12,52
2011,0,20160,Charlie Wi,10.8,713.04,66
2011,0,24140,Sean O'Hair,10.77,484.74,45
2011,0,7457,Steve Flesch,10.75,655.98,61
2011,0,24357,K.J. Choi,10.73,643.71,60
2011,0,23353,J.J. Henry,10.73,772.54,72
2011,0,23788,D.J. Trahan,10.72,782.81,73
2011,0,6527,Steve Stricker,10.71,588.99,55
2011,0,29720,Andres Gonzales,10.7,427.89,40
2011,0,27770,Camilo Villegas,10.7,545.52,51
2011,0,26420,Richard Johnson,10.69,512.94,48
2011,0,30711,Colt Knost,10.68,630.12,59
2011,0,23497,Tag Ridings,10.68,630.4,59
2011,0,25274,Steven Bowditch,10.65,692.49,65
2011,0,7867,Woody Austin,10.63,414.47,39
2011,0,27936,Martin Laird,10.6,635.73,60
2011,0,25240,D.A. Points,10.6,710.49,67
2011,0,27466,Spencer Levin,10.56,907.83,86
2011,0,24925,Jonathan Byrd,10.52,715.44,68
2011,0,26881,Jarrod Lyle,10.51,620.0,59
2011,0,1577,Lee Janzen,10.5,440.8,42
2011,0,33911,Nate Smith,10.44,459.49,44
2011,0,32640,Troy Merritt,10.39,478.12,46
2011,0,31557,Jim Herman,10.36,455.63,44
2011,0,33419,Cameron Tringale,10.35,900.19,87
2011,0,9011,David Duval,10.34,496.43,48
2011,0,29221,Webb Simpson,10.33,868.12,84
2011,0,20229,Stewart Cink,10.3,473.8,46
2011,0,31401,Zack Miller,10.3,525.54,51
2011,0,28087,Kris Blanks,10.25,779.31,76
2011,0,30925,Dustin Johnson,10.25,481.67,47
2011,0,25632,Jimmy Walker,10.25,573.77,56
2011,0,23548,Bill Lunde,10.23,736.37,72
2011,0,24490,George McNeill,10.19,519.7,51
2011,0,23673,Michael Connell,10.18,692.55,68
2011,0,24980,Scott Gutschewski,10.18,437.67,43
2011,0,19970,Robert Karlsson,10.14,405.55,40
2011,0,20070,Matt Bettencourt,10.12,698.55,69
2011,0,34255,Joseph Bramlett,10.11,505.31,50
2011,0,22961,David Mathis,10.11,545.84,54
2011,0,26331,Charl Schwartzel,10.1,343.54,34
2011,0,20127,Chris Riley,10.07,574.07,57
2011,0,31202,William McGirt,10.03,852.17,85
2011,0,10585,Scott McCarron,10.02,471.03,47
2011,0,20848,Ángel Cabrera,10.01,290.32,29
2011,0,10860,Justin Leonard,9.99,629.17,63
2011,0,1948,Tim Petrovic,9.98,658.45,66
2011,0,6004,Stephen Ames,9.94,476.95,48
2011,0,27064,Jhonattan Vegas,9.93,635.54,64
2011,0,6621,Joe Durant,9.92,495.78,50
2011,0,26951,Johnson Wagner,9.85,679.76,69
