YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
2010,173,0,26420,Richard Johnson,25.74,262,1018,-0.156
2010,174,0,1249,John Daly,25.65,167,651,-0.006
2010,175,0,25364,Paul Casey,25.57,158,618,-0.133
2010,176,0,30925,Dustin Johnson,25.45,225,884,0.058
2010,177,0,22378,Trevor Immelman,25.21,150,595,-0.087
2010,178,0,6643,Paul Goydos,25.11,231,920,-0.19
2010,179,0,6514,Kevin Johnson,25.04,171,683,0.006
2010,180,0,1619,Skip Kendall,24.85,170,684,-0.1
2010,181,0,20848,Ángel Cabrera,24.51,176,718,-0.023
2010,182,0,24358,Robert Garrigus,24.38,208,853,-0.01
2010,183,0,23983,Luke Donald,23.84,175,734,-0.217
2010,184,0,23135,Tim Clark,23.15,219,946,-0.128
2010,185,0,27141,J.B. Holmes,23.05,283,1228,0.014
2010,186,0,25804,Bubba Watson,22.96,214,932,0.014
2010,187,0,7363,Craig Bowden,22.84,153,670,-0.072
2010,188,0,8385,Omar Uresti,22.17,188,848,-0.032
2010,189,0,25190,Jeff Quinney,21.89,243,1110,-0.099
2010,190,0,10423,Mike Weir,20.86,116,556,-0.086
2010,191,0,1329,Brad Faxon,18.59,124,667,-0.024
2010,192,0,19846,Brian Gay,14.31,164,1146,-0.098
2009,1,0,7867,Woody Austin,36.48,386,1058,-0.08
2009,2,0,6567,Vijay Singh,36.07,259,718,-0.054
2009,3,0,28780,Nicholas Thompson,36.03,436,1210,-0.078
2009,4,0,6595,Kevin Sutherland,36.02,366,1016,-0.169
2009,5,0,24663,Y.E. Yang,35.48,347,978,-0.037
2009,6,0,23614,Rich Beem,35.45,285,804,-0.046
2009,7,0,23623,Bo Van Pelt,35.15,400,1138,-0.143
2009,8,0,2206,David Toms,35.01,390,1114,-0.11
2009,9,0,22371,Aaron Baddeley,34.85,283,812,-0.039
2009,10,0,20574,Mathew Goggin,34.69,289,833,-0.083
2009,11,0,26695,Michael Letzig,34.67,414,1194,-0.111
2009,12,0,20157,Retief Goosen,34.36,268,780,-0.127
2009,13,0,24924,Bill Haas,34.12,389,1140,-0.064
2009,14,0,27933,John Merrick,34.11,324,950,-0.009
2009,15,0,1161,Mark Calcavecchia,34.1,295,865,-0.041
2009,16,0,20070,Matt Bettencourt,34.02,412,1211,-0.029
2009,17,0,20160,Charlie Wi,34.0,374,1100,-0.099
2009,18,0,28158,Steve Marino,33.87,397,1172,-0.073
2009,19,0,24138,Ian Poulter,33.84,199,588,-0.136
2009,20,0,22913,John Rollins,33.79,372,1101,0.003
2009,21,0,6527,Steve Stricker,33.64,290,862,-0.162
2009,22,0,1035,Tommy Armour III,33.61,243,723,-0.099
2009,23,0,22293,Heath Slocum,33.56,396,1180,-0.053
2009,24,0,1724,Jeff Maggert,33.5,340,1015,-0.094
2009,25,0,1473,Todd Hamilton,33.48,299,893,-0.054
2009,26,0,23320,Ryan Palmer,33.47,328,980,0.003
2009,27,0,24925,Jonathan Byrd,33.42,368,1101,-0.122
2009,28,0,20766,Padraig Harrington,33.33,224,672,-0.174
2009,29,0,21949,Joe Ogilvie,33.24,355,1068,-0.059
2009,30,0,21959,Ted Purdy,33.2,413,1244,0.005
2009,31,0,6004,Stephen Ames,33.08,262,792,-0.16
2009,32,0,22892,Jason Gore,33.02,285,863,-0.007
2009,33,0,22046,Geoff Ogilvy,32.97,269,816,-0.037
2009,34,0,29221,Webb Simpson,32.95,400,1214,-0.083
2009,35,0,1707,Steve Lowery,32.93,353,1072,-0.014
2009,36,0,21961,Charles Howell III,32.9,381,1158,-0.102
2009,37,0,1945,Kenny Perry,32.88,336,1022,-0.065
2009,38,0,24912,Will MacKenzie,32.83,280,853,-0.004
2009,39,0,24361,Pat Perez,32.79,284,866,-0.116
2009,40,0,20691,Greg Owen,32.75,375,1145,-0.088
2009,41,0,31416,Derek Fathauer,32.68,232,710,-0.065
2009,42,0,25900,Lucas Glover,32.58,359,1102,-0.067
2009,43,0,23800,Bryce Molder,32.54,246,756,-0.114
2009,44,0,24781,Hunter Mahan,32.48,341,1050,-0.062
2009,44,0,20645,John Senden,32.48,417,1284,-0.12
2009,46,0,28087,Kris Blanks,32.47,212,653,-0.061
2009,47,0,10585,Scott McCarron,32.45,366,1128,-0.077
2009,48,0,1226,Fred Couples,32.42,190,586,-0.037
2009,49,0,20229,Stewart Cink,32.41,269,830,-0.052
2009,50,0,1797,Rocco Mediate,32.24,296,918,-0.118
2009,51,0,27120,Troy Matteson,32.19,394,1224,-0.03
2009,52,0,7749,Brett Quigley,32.18,335,1041,-0.06
2009,53,0,24507,Jason Bohn,32.14,367,1142,-0.054
2009,54,0,24024,Zach Johnson,32.04,355,1108,-0.208
2009,55,0,26497,Casey Wittenberg,32.0,240,750,-0.025
2009,56,0,23541,Ben Crane,31.96,356,1114,-0.152
2009,57,0,25686,Jason Dufner,31.92,346,1084,-0.098
2009,58,0,28475,Jeff Overton,31.89,338,1060,0.027
2009,58,0,23349,Charles Warren,31.89,236,740,-0.047
2009,60,0,20850,Daniel Chopra,31.85,371,1165,-0.075
2009,61,0,28089,Jason Day,31.81,222,698,-0.036
2009,62,0,24490,George McNeill,31.79,336,1057,-0.128
2009,63,0,23788,D.J. Trahan,31.75,355,1118,-0.059
2009,64,0,27214,Kevin Streelman,31.68,384,1212,-0.031
2009,65,0,24140,Sean O'Hair,31.45,256,814,-0.188
2009,66,0,26289,Boo Weekley,31.43,286,910,-0.094
2009,67,0,29718,Anthony Kim,31.4,265,844,-0.113
2009,68,0,27770,Camilo Villegas,31.35,247,788,-0.069
2009,69,0,12652,Cameron Beckman,31.23,326,1044,-0.052
2009,70,0,12510,Chad Campbell,31.21,309,990,-0.129
2009,71,0,27936,Martin Laird,31.18,270,866,-0.078
2009,72,0,8075,Jerry Kelly,31.16,334,1072,-0.135
2009,73,0,21805,Harrison Frazar,31.14,364,1169,-0.022
2009,74,0,12782,Tim Herron,31.11,350,1125,-0.02
2009,75,0,21209,Sergio Garcia,31.01,191,616,-0.11
2009,76,0,28118,Peter Tomasulo,30.99,198,639,0.051
2009,77,0,23778,Brad Adamonis,30.9,262,848,-0.053
2009,78,0,26596,Ryan Moore,30.81,322,1045,-0.056
2009,79,0,10885,Robert Allenby,30.74,241,784,-0.087
2009,80,0,20472,Alex Cejka,30.71,304,990,-0.102
2009,81,0,7457,Steve Flesch,30.7,268,873,-0.078
2009,82,0,22961,David Mathis,30.69,294,958,-0.054
2009,83,0,10423,Mike Weir,30.66,287,936,-0.122
2009,84,0,23353,J.J. Henry,30.63,359,1172,-0.006
2009,85,0,6522,Ernie Els,30.53,232,760,-0.086
2009,86,0,23621,Rory Sabbatini,30.51,285,934,-0.074
2009,87,0,10117,Bob Heintz,30.42,216,710,-0.093
2009,88,0,23325,Vaughn Taylor,30.4,335,1102,-0.057
2009,89,0,2214,Kirk Triplett,30.39,231,760,-0.043
2009,90,0,10425,Jay Williamson,30.35,241,794,-0.054
2009,91,0,1577,Lee Janzen,30.34,257,847,-0.086
2009,92,0,21731,Freddie Jacobson,30.33,310,1022,-0.126
2009,93,0,21753,Brian Davis,30.31,384,1267,-0.12
2009,94,0,25240,D.A. Points,30.28,363,1199,-0.129
2009,95,0,1313,Steve Elkington,30.27,260,859,-0.077
2009,96,0,23108,Matt Kuchar,30.26,299,988,-0.117
2009,97,0,1810,Phil Mickelson,30.21,203,672,-0.079
2009,98,0,7223,Brian Bateman,30.19,202,669,0.03
2009,99,0,1766,Billy Mayfair,30.18,290,961,-0.048
2009,100,0,26301,James Nitties,30.16,320,1061,-0.028
2009,101,0,22405,Justin Rose,30.08,240,798,-0.096
2009,102,0,2239,Scott Verplank,30.05,332,1105,-0.136
2009,103,0,20098,Stuart Appleby,30.02,272,906,-0.066
2009,104,0,27963,Chris Stroud,29.96,317,1058,-0.12
2009,105,0,26679,Kevin Stadler,29.92,225,752,-0.067
2009,106,0,25345,Carl Pettersson,29.87,310,1038,-0.032
2009,107,0,24846,Ricky Barnes,29.83,213,714,0.056
2009,108,0,26498,Matt Weibring,29.82,229,768,-0.122
2009,109,0,10809,Jim Furyk,29.8,270,906,-0.167
2009,110,0,22621,Ben Curtis,29.64,195,658,-0.164
2009,110,0,25396,Kevin Na,29.64,321,1083,-0.128
2009,112,0,23638,Brendon de Jonge,29.56,324,1096,-0.062
2009,113,0,24502,Adam Scott,29.49,174,590,-0.023
2009,114,0,6197,Michael Allen,29.38,238,810,-0.13
2009,115,0,27683,Leif Olson,29.22,175,599,0.023
2009,116,0,26951,Johnson Wagner,29.14,301,1033,0.03
2009,117,0,26881,Jarrod Lyle,29.12,203,697,-0.074
2009,118,0,1948,Tim Petrovic,29.1,348,1196,-0.101
2009,119,0,20572,Rod Pampling,29.08,260,894,-0.065
2009,120,0,27095,Nick Watney,29.07,275,946,0.011
2009,121,0,21878,Mark Wilson,28.95,354,1223,-0.113
2009,122,0,20104,Ken Duke,28.85,285,988,-0.088
2009,122,0,1941,Tom Pernice Jr.,28.85,300,1040,-0.073
2009,124,0,25919,Brian Vranesh,28.83,173,600,-0.058
2009,125,0,10860,Justin Leonard,28.8,303,1052,-0.129
2009,126,0,23497,Tag Ridings,28.77,164,570,-0.006
2009,127,0,1706,Davis Love III,28.65,310,1082,-0.048
2009,128,0,26300,Matt Jones,28.59,179,626,-0.067
2009,129,0,24357,K.J. Choi,28.49,200,702,-0.065
2009,130,0,26851,Marc Leishman,28.33,332,1172,-0.072
2009,131,0,23548,Bill Lunde,28.31,295,1042,-0.027
2009,131,0,26476,Chez Reavie,28.31,278,982,-0.094
2009,133,0,28620,Aron Price,28.13,301,1070,-0.027
2009,134,0,6621,Joe Durant,28.09,182,648,-0.093
2009,135,0,20498,Briny Baird,28.04,281,1002,-0.078
2009,136,0,23718,Nathan Green,28.02,359,1281,-0.092
2009,137,0,12716,Charley Hoffman,27.97,339,1212,-0.044
2009,138,0,25632,Jimmy Walker,27.95,249,891,-0.048
2009,139,0,24449,Parker McLachlin,27.78,260,936,-0.069
2009,140,0,1320,Bob Estes,27.75,267,962,-0.139
2009,141,0,24358,Robert Garrigus,27.72,278,1003,-0.011
2009,141,0,25562,Andres Romero,27.72,168,606,-0.065
2009,141,0,26668,Marc Turnesa,27.72,275,992,0.044
2009,144,0,23135,Tim Clark,27.62,227,822,-0.203
2009,145,0,12705,Cliff Kresge,27.5,256,931,-0.051
2009,146,0,25818,Scott Piercy,27.41,290,1058,-0.066
2009,147,0,8793,Tiger Woods,27.38,184,672,-0.152
2009,148,0,27060,John Mallinger,27.34,269,984,-0.119
2009,149,0,6643,Paul Goydos,27.31,248,908,-0.133
2009,150,0,22295,Darron Stiles,27.3,160,586,-0.125
2009,151,0,20593,Greg Chalmers,27.25,269,987,-0.145
2009,152,0,10733,Kent Jones,26.94,229,850,-0.079
2009,153,0,24503,Jeff Klauk,26.92,329,1222,-0.131
2009,154,0,6539,Rick Price,26.84,153,570,-0.033
2009,155,0,6251,Chris DiMarco,26.49,321,1212,-0.093
2009,156,0,27649,Brandt Snedeker,26.32,239,908,-0.209
2009,157,0,22548,Patrick Sheehan,26.29,143,544,-0.105
2009,158,0,9011,David Duval,26.26,161,613,-0.075
2009,159,0,23048,Eric Axley,26.13,214,819,0.112
2009,160,0,30711,Colt Knost,26.09,203,778,-0.103
2009,161,0,20634,Peter Lonard,26.05,279,1071,0.011
2009,162,0,30925,Dustin Johnson,25.72,231,898,-0.065
2009,163,0,22348,Nick O'Hern,25.21,298,1182,-0.124
2009,164,0,6012,Greg Kraft,25.0,144,576,-0.042
2009,165,0,27466,Spencer Levin,24.84,231,930,-0.126
2009,166,0,8845,Scott Sterling,24.73,137,554,-0.117
2009,167,0,23983,Luke Donald,24.71,211,854,-0.147
2009,168,0,21350,Ryuji Imada,24.48,236,964,-0.178
2009,169,0,20127,Chris Riley,24.41,228,934,-0.228
2009,170,0,25190,Jeff Quinney,24.27,240,989,-0.129
2009,171,0,1142,Bart Bryant,24.2,175,723,-0.097
2009,172,0,1677,Tom Lehman,23.66,115,486,-0.183
2009,173,0,30927,Brendon Todd,23.48,154,656,-0.006
2009,174,0,8931,Glen Day,23.42,208,888,-0.12
2009,175,0,27141,J.B. Holmes,23.36,200,856,-0.04
2009,176,0,20848,Ángel Cabrera,22.37,119,532,-0.042
2009,177,0,31323,Gary Woodland,22.33,115,515,0.113
2009,178,0,12602,Dean Wilson,21.97,214,974,-0.103
2009,179,0,26420,Richard Johnson,21.86,226,1034,-0.093
2009,180,0,1329,Brad Faxon,21.36,154,721,-0.013
2009,181,0,25804,Bubba Watson,19.65,156,794,-0.006
2009,182,0,19846,Brian Gay,18.76,215,1146,-0.172
2009,183,0,1132,Mark Brooks,17.12,95,555,-0.084
2009,184,0,1928,Corey Pavin,11.48,86,749,-0.198
2008,1,0,20098,Stuart Appleby,38.33,358,934,-0.087
2008,2,0,26289,Boo Weekley,37.19,334,898,-0.024
2008,3,0,11032,Frank Lickliter II,36.21,504,1392,-0.081
2008,4,0,1810,Phil Mickelson,36.2,299,826,-0.097
2008,5,0,1226,Fred Couples,35.63,253,710,-0.004
2008,6,0,28780,Nicholas Thompson,35.5,475,1338,-0.023
2008,7,0,26951,Johnson Wagner,35.37,336,950,-0.071
2008,8,0,1945,Kenny Perry,35.0,448,1280,-0.069
2008,9,0,6197,Michael Allen,34.86,380,1090,-0.095
2008,10,0,22371,Aaron Baddeley,34.83,294,844,-0.099
2008,10,0,27561,Nick Flanagan,34.83,387,1111,-0.039
2008,12,0,1473,Todd Hamilton,34.72,358,1031,-0.101
2008,13,0,1035,Tommy Armour III,34.68,318,917,-0.097
2008,14,0,21959,Ted Purdy,34.47,283,821,-0.074
2008,15,0,20663,Brenden Pappas,34.36,268,780,+0.015
2008,16,0,23797,Brett Rumford,34.32,291,848,-0.034
2008,17,0,21805,Harrison Frazar,34.3,296,863,+0.034
2008,18,0,1553,John Huston,34.26,233,680,-0.052
2008,19,0,7867,Woody Austin,34.22,423,1236,-0.123
2008,20,0,23614,Rich Beem,34.12,376,1102,-0.117
2008,21,0,24925,Jonathan Byrd,34.11,367,1076,-0.082
2008,22,0,22046,Geoff Ogilvy,34.02,232,682,+0.004
2008,23,0,27120,Troy Matteson,34.01,421,1238,-0.045
2008,24,0,30750,Tommy Gainey,33.96,218,642,+0.060
2008,25,0,23325,Vaughn Taylor,33.94,446,1314,-0.085
2008,26,0,20572,Rod Pampling,33.86,321,948,-0.040
2008,27,0,23353,J.J. Henry,33.79,467,1382,-0.043
2008,27,0,6595,Kevin Sutherland,33.79,415,1228,-0.111
2008,29,0,21731,Freddie Jacobson,33.71,302,896,-0.083
2008,30,0,21961,Charles Howell III,33.58,409,1218,-0.066
2008,31,0,24138,Ian Poulter,33.53,169,504,-0.059
2008,31,0,26679,Kevin Stadler,33.53,342,1020,+0.003
2008,33,0,25900,Lucas Glover,33.51,388,1158,-0.039
2008,34,0,1677,Tom Lehman,33.46,178,532,-0.034
2008,35,0,20104,Ken Duke,33.38,488,1462,-0.076
2008,36,0,23320,Ryan Palmer,33.37,279,836,-0.108
2008,37,0,1313,Steve Elkington,33.3,339,1018,-0.029
2008,38,0,21209,Sergio Garcia,33.29,261,784,-0.103
2008,39,0,24227,Justin Bolli,33.27,340,1022,-0.024
2008,40,0,22378,Trevor Immelman,33.24,250,752,-0.068
2008,41,0,10809,Jim Furyk,33.21,350,1054,-0.169
2008,42,0,6034,Marco Dawson,33.2,249,750,-0.012
2008,43,0,20433,Mark Hensby,33.18,297,895,+0.020
2008,44,0,20157,Retief Goosen,33.11,194,586,-0.052
2008,45,0,1724,Jeff Maggert,33.09,364,1100,-0.025
2008,45,0,1797,Rocco Mediate,33.09,319,964,-0.069
2008,47,0,28158,Steve Marino,33.03,478,1447,-0.105
2008,48,0,6527,Steve Stricker,33.0,268,812,-0.056
2008,49,0,25345,Carl Pettersson,32.94,446,1354,-0.065
2008,50,0,10885,Robert Allenby,32.92,395,1200,-0.106
2008,50,0,20850,Daniel Chopra,32.92,318,966,-0.022
2008,52,0,24781,Hunter Mahan,32.84,331,1008,-0.094
2008,52,0,23621,Rory Sabbatini,32.84,291,886,+0.003
2008,54,0,1707,Steve Lowery,32.83,307,935,+0.020
2008,55,0,28089,Jason Day,32.81,353,1076,-0.130
2008,55,0,20766,Padraig Harrington,32.81,147,448,-0.088
2008,57,0,23623,Bo Van Pelt,32.77,425,1297,-0.066
2008,58,0,2206,David Toms,32.74,256,782,-0.098
2008,59,0,20574,Mathew Goggin,32.6,373,1144,-0.080
2008,60,0,24924,Bill Haas,32.59,408,1252,-0.039
2008,61,0,24449,Parker McLachlin,32.58,359,1102,-0.123
2008,62,0,24357,K.J. Choi,32.54,261,802,-0.050
2008,62,0,21461,Kenneth Ferrie,32.54,272,836,-0.063
2008,64,0,20229,Stewart Cink,32.51,290,892,-0.041
2008,64,0,6567,Vijay Singh,32.51,288,886,-0.115
2008,66,0,24663,Y.E. Yang,32.38,362,1118,-0.116
2008,67,0,12782,Tim Herron,32.37,392,1211,-0.033
2008,68,0,8537,J.P. Hayes,32.35,284,878,-0.011
2008,69,0,22913,John Rollins,32.34,357,1104,-0.059
2008,70,0,24912,Will MacKenzie,32.32,256,792,-0.012
2008,71,0,22548,Patrick Sheehan,32.31,472,1461,-0.081
2008,72,0,1161,Mark Calcavecchia,32.28,244,756,-0.082
2008,73,0,20378,Mathias Grönberg,32.18,354,1100,-0.065
2008,74,0,26596,Ryan Moore,32.16,283,880,-0.099
2008,75,0,21949,Joe Ogilvie,32.13,391,1217,-0.054
2008,76,0,23788,D.J. Trahan,32.1,348,1084,-0.072
2008,77,0,12705,Cliff Kresge,32.09,326,1016,-0.046
2008,78,0,20645,John Senden,32.08,367,1144,-0.030
2008,79,0,25562,Andres Romero,32.07,220,686,+0.023
2008,80,0,23541,Ben Crane,32.03,335,1046,-0.090
2008,81,0,27214,Kevin Streelman,31.98,432,1351,-0.063
2008,82,0,6522,Ernie Els,31.87,160,502,+0.006
2008,83,0,1766,Billy Mayfair,31.83,422,1326,-0.078
2008,84,0,10875,Todd Demsey,31.82,315,990,+0.010
2008,85,0,21878,Mark Wilson,31.75,461,1452,-0.141
2008,86,0,23157,Richard Johnson,31.65,300,948,+0.077
2008,87,0,23778,Brad Adamonis,31.63,335,1059,-0.009
2008,87,0,22621,Ben Curtis,31.63,279,882,-0.133
2008,89,0,10585,Scott McCarron,31.61,239,756,-0.105
2008,90,0,23409,James Driscoll,31.44,332,1056,+0.027
2008,91,0,20160,Charlie Wi,31.4,385,1226,-0.096
2008,92,0,6621,Joe Durant,31.36,345,1100,-0.035
2008,93,0,10423,Mike Weir,31.25,290,928,-0.097
2008,94,0,1948,Tim Petrovic,31.24,353,1130,-0.062
2008,95,0,23135,Tim Clark,31.21,319,1022,-0.091
2008,96,0,26695,Michael Letzig,31.2,322,1032,-0.062
2008,97,0,29718,Anthony Kim,31.1,283,910,-0.049
2008,98,0,20634,Peter Lonard,31.06,346,1114,-0.107
2008,99,0,6004,Stephen Ames,30.99,286,923,-0.101
2008,100,0,10860,Justin Leonard,30.9,317,1026,-0.085
2008,101,0,23125,Brad Elder,30.85,232,752,E
2008,102,0,25396,Kevin Na,30.81,391,1269,-0.118
2008,103,0,19803,Ryan Armour,30.78,325,1056,-0.009
2008,104,0,20105,Jeff Gove,30.73,189,615,-0.032
2008,105,0,12660,Jesper Parnevik,30.72,321,1045,-0.059
2008,106,0,2002,John Riegger,30.68,274,893,E
2008,107,0,22582,Kyle Thompson,30.65,244,796,-0.041
2008,108,0,27770,Camilo Villegas,30.61,270,882,-0.052
2008,109,0,23349,Charles Warren,30.59,316,1033,+0.025
2008,109,0,10425,Jay Williamson,30.59,342,1118,-0.012
2008,111,0,6573,Brandt Jobe,30.58,200,654,-0.005
2008,112,0,26668,Marc Turnesa,30.57,324,1060,-0.083
2008,113,0,27933,John Merrick,30.54,328,1074,+0.006
2008,113,0,27963,Chris Stroud,30.54,281,920,+0.011
2008,115,0,27649,Brandt Snedeker,30.49,286,938,-0.035
2008,116,0,10649,Tom Scherrer,30.29,186,614,-0.032
2008,117,0,24361,Pat Perez,30.28,334,1103,-0.123
2008,118,0,24140,Sean O'Hair,30.27,287,948,-0.042
2008,119,0,27613,David Lutterus,30.22,210,695,+0.090
2008,120,0,12510,Chad Campbell,30.19,358,1186,-0.134
2008,121,0,26300,Matt Jones,30.03,352,1172,+0.051
2008,122,0,26631,Cody Freeman,29.95,230,768,+0.035
2008,123,0,7457,Steve Flesch,29.91,338,1130,-0.071
2008,124,0,23048,Eric Axley,29.8,407,1366,-0.071
2008,125,0,21350,Ryuji Imada,29.75,282,948,-0.103
2008,126,0,1320,Bob Estes,29.38,352,1198,-0.077
2008,126,0,24490,George McNeill,29.38,369,1256,+0.014
2008,128,0,9011,David Duval,29.37,168,572,+0.054
2008,129,0,23497,Tag Ridings,29.29,331,1130,-0.069
2008,130,0,1024,Billy Andrade,29.23,252,862,+0.004
2008,131,0,2223,Bob Tway,29.22,232,794,-0.125
2008,132,0,12309,Bob Sowards,29.2,212,726,-0.024
2008,133,0,7749,Brett Quigley,29.17,297,1018,-0.094
2008,134,0,8845,Scott Sterling,28.97,299,1032,-0.033
2008,135,0,25842,Jon Mills,28.94,314,1085,+0.003
2008,135,0,25632,Jimmy Walker,28.94,250,864,-0.056
2008,137,0,12716,Charley Hoffman,28.86,348,1206,-0.006
2008,138,0,20498,Briny Baird,28.85,386,1338,-0.034
2008,139,0,21633,Steve Allan,28.81,193,670,+0.078
2008,140,0,23718,Nathan Green,28.67,363,1266,-0.102
2008,141,0,1706,Davis Love III,28.52,259,908,-0.039
2008,141,0,1941,Tom Pernice Jr.,28.52,389,1364,-0.080
2008,143,0,28475,Jeff Overton,28.43,361,1270,-0.008
2008,144,0,23540,Jason Allred,28.16,196,696,+0.010
2008,145,0,22892,Jason Gore,28.15,333,1183,+0.015
2008,146,0,25594,Travis Perkins,28.09,157,559,+0.153
2008,147,0,20472,Alex Cejka,27.99,234,836,+0.026
2008,148,0,23108,Matt Kuchar,27.96,274,980,-0.117
2008,149,0,12823,Carlos Franco,27.68,243,878,-0.115
2008,150,0,27060,John Mallinger,27.63,323,1169,-0.136
2008,151,0,22806,Doug LaBelle II,27.59,197,714,-0.066
2008,152,0,27936,Martin Laird,27.57,327,1186,-0.055
2008,153,0,1388,Robert Gamez,27.53,272,988,-0.037
2008,154,0,26476,Chez Reavie,27.48,344,1252,-0.035
2008,155,0,27095,Nick Watney,27.38,322,1176,-0.040
2008,156,0,12652,Cameron Beckman,27.35,282,1031,-0.085
2008,156,0,24502,Adam Scott,27.35,134,490,-0.045
2008,158,0,22293,Heath Slocum,27.17,326,1200,-0.107
2008,159,0,30925,Dustin Johnson,27.06,305,1127,+0.075
2008,160,0,2239,Scott Verplank,26.97,246,912,-0.069
2008,161,0,21753,Brian Davis,26.93,383,1422,-0.076
2008,162,0,1142,Bart Bryant,26.87,251,934,-0.032
2008,163,0,19913,Ron Whittaker,26.67,152,570,-0.046
2008,164,0,1577,Lee Janzen,26.65,278,1043,-0.094
2008,165,0,8385,Omar Uresti,26.54,233,878,-0.082
2008,166,0,6575,Dudley Hart,26.44,248,938,-0.040
2008,167,0,6090,Jim McGovern,26.42,232,878,-0.112
2008,168,0,24358,Robert Garrigus,26.25,314,1196,-0.051
2008,169,0,6251,Chris DiMarco,26.23,278,1060,-0.147
2008,170,0,8075,Jerry Kelly,26.16,270,1032,-0.078
2008,171,0,20127,Chris Riley,25.72,143,556,-0.133
2008,172,0,20848,Ángel Cabrera,25.64,141,550,+0.028
2008,173,0,25349,Tim Wilkinson,25.58,286,1118,-0.133
2008,174,0,24024,Zach Johnson,24.95,249,998,-0.108
2008,175,0,25364,Paul Casey,24.8,124,500,+0.129
2008,176,0,10733,Kent Jones,24.67,189,766,-0.122
2008,177,0,26420,Richard Johnson,24.49,167,682,-0.066
2008,178,0,8931,Glen Day,24.39,190,779,-0.147
2008,179,0,12680,Shigeki Maruyama,24.1,140,581,-0.129
2008,180,0,26500,Alejandro Cañizares,24.04,137,570,-0.109
2008,181,0,12602,Dean Wilson,23.69,307,1296,-0.081
2008,182,0,6012,Greg Kraft,22.92,160,698,-0.125
2008,183,0,22348,Nick O'Hern,22.88,227,992,-0.101
2008,184,0,12826,Paul Claxton,22.27,155,696,-0.129
2008,185,0,1139,Olin Browne,21.56,210,974,+0.010
2008,186,0,25720,Chad Collins,21.53,189,878,-0.116
2008,187,0,25190,Jeff Quinney,21.45,219,1021,-0.114
2008,188,0,10505,Shane Bertsch,21.33,267,1252,-0.082
2008,189,0,6643,Paul Goydos,20.66,194,939,-0.062
2008,190,0,20443,Jin Park,20.53,200,974,-0.055
2008,191,0,20382,Stephen Leaney,19.75,124,628,-0.097
2008,192,0,27141,J.B. Holmes,19.61,189,964,+0.095
2008,193,0,20623,Gavin Coles,18.63,114,612,-0.263
2008,194,0,7547,Craig Kanada,18.36,141,768,-0.085
2008,195,0,19846,Brian Gay,16.56,199,1202,-0.166
2008,196,0,25804,Bubba Watson,15.47,173,1118,+0.023
2008,197,0,1928,Corey Pavin,8.12,63,776,-0.127
2007,1,0,22405,Justin Rose,38.1,208,546,-0.014
2007,2,0,26679,Kevin Stadler,37.91,414,1092,+0.022
2007,3,0,22913,John Rollins,36.85,433,1175,-0.090
2007,4,0,1161,Mark Calcavecchia,36.31,370,1019,-0.086
2007,5,0,20157,Retief Goosen,36.13,172,476,+0.029
2007,6,0,23325,Vaughn Taylor,35.56,357,1004,-0.087
2007,7,0,21731,Freddie Jacobson,35.04,335,956,-0.119
2007,8,0,26289,Boo Weekley,34.95,381,1090,+0.005
2007,9,0,19824,Craig Barlow,34.8,214,615,-0.047
2007,10,0,23623,Bo Van Pelt,34.72,469,1351,-0.130
2007,11,0,21959,Ted Purdy,34.68,422,1217,-0.057
2007,12,0,26360,Bubba Dickerson,34.67,208,600,+0.053
2007,13,0,20572,Rod Pampling,34.65,360,1039,-0.089
2007,14,0,7867,Woody Austin,34.64,406,1172,-0.099
2007,15,0,21949,Joe Ogilvie,34.63,419,1210,-0.060
2007,16,0,1707,Steve Lowery,34.43,334,970,-0.024
2007,17,0,20634,Peter Lonard,34.4,364,1058,-0.069
2007,18,0,24912,Will MacKenzie,34.33,436,1270,+0.002
2007,19,0,28158,Steve Marino,34.27,437,1275,-0.025
2007,20,0,20105,Jeff Gove,34.22,449,1312,-0.056
2007,21,0,2036,Jim Rutledge,34.06,220,646,+0.014
2007,22,0,20766,Padraig Harrington,34.01,219,644,-0.078
2007,23,0,24507,Jason Bohn,33.92,250,737,-0.044
2007,24,0,1024,Billy Andrade,33.82,372,1100,-0.019
2007,25,0,6567,Vijay Singh,33.71,387,1148,-0.106
2007,26,0,11032,Frank Lickliter II,33.7,400,1187,-0.080
2007,27,0,10423,Mike Weir,33.69,283,840,-0.106
2007,28,0,6595,Kevin Sutherland,33.61,324,964,-0.062
2007,29,0,28486,Michael Putnam,33.6,376,1119,-0.045
2007,30,0,26596,Ryan Moore,33.59,351,1045,-0.097
2007,31,0,1473,Todd Hamilton,33.58,272,810,+0.007
2007,32,0,20229,Stewart Cink,33.57,338,1007,-0.056
2007,33,0,23614,Rich Beem,33.47,328,980,+0.055
2007,34,0,25892,Steve Wheatcroft,33.37,285,854,-0.070
2007,35,0,26951,Johnson Wagner,33.36,401,1202,-0.035
2007,36,0,24449,Parker McLachlin,33.27,340,1022,-0.041
2007,36,0,25396,Kevin Na,33.27,363,1091,-0.116
2007,38,0,21961,Charles Howell III,33.26,306,920,+0.013
2007,39,0,20645,John Senden,33.25,391,1176,-0.102
2007,40,0,1577,Lee Janzen,33.24,242,728,-0.017
