YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
1999,0,12660,Jesper Parnevik,3.65,226,62
1999,0,10860,Justin Leonard,3.64,364,100
1999,0,2010,Loren Roberts,3.64,324,89
1999,0,1226,Fred Couples,3.63,203,56
1999,0,1381,Fred Funk,3.63,425,117
1999,0,1577,Lee Janzen,3.62,293,81
1999,0,1161,Mark Calcavecchia,3.61,336,93
1999,0,6617,Brian Henninger,3.6,346,96
1999,0,6527,Steve Stricker,3.6,241,67
1999,0,20229,Stewart Cink,3.59,323,90
1999,0,1040,Emlyn Aubrey,3.57,182,51
1999,0,20094,Jonathan Kaye,3.57,386,108
1999,0,2246,Duffy Waldorf,3.57,307,86
1999,0,20029,Notah Begay III,3.56,345,97
1999,0,1320,Bob Estes,3.56,370,104
1999,0,20593,Greg Chalmers,3.55,376,106
1999,0,2214,Kirk Triplett,3.55,305,86
1999,0,8931,Glen Day,3.54,322,91
1999,0,6599,John Elliott,3.54,280,79
1999,0,20098,Stuart Appleby,3.52,310,88
1999,0,7457,Steve Flesch,3.52,345,98
1999,0,21007,Gabriel Hjertstedt,3.52,338,96
1999,0,8547,John Maginnes,3.52,320,91
1999,0,12782,Tim Herron,3.51,323,92
1999,0,1527,Scott Hoch,3.51,347,99
1999,0,1553,John Huston,3.51,253,72
1999,0,2218,Ted Tryba,3.51,379,108
1999,0,19881,Robert Damron,3.5,381,109
1999,0,6522,Ernie Els,3.5,196,56
1999,0,8993,Franklin Langham,3.49,346,99
1999,0,1797,Rocco Mediate,3.49,276,79
1999,0,8075,Jerry Kelly,3.48,376,108
1999,0,1887,Mark O'Meara,3.46,197,57
1999,0,6575,Dudley Hart,3.45,290,84
1999,0,12645,Brent Geiberger,3.44,354,103
1999,0,2133,Craig Stadler,3.44,172,50
1999,0,1093,Ronnie Black,3.43,192,56
1999,0,1926,Steve Pate,3.43,316,92
1999,0,2223,Bob Tway,3.43,309,90
1999,0,1098,Jay Don Blake,3.42,315,92
1999,0,20127,Chris Riley,3.42,287,84
1999,0,6036,Scott Dunlap,3.41,280,82
1999,0,1418,Bill Glasson,3.41,259,76
1999,0,10649,Tom Scherrer,3.41,317,93
1999,0,8385,Omar Uresti,3.41,351,103
1999,0,2257,Brian Watts,3.41,273,80
1999,0,20099,Doug Barron,3.4,303,89
1999,0,1723,Andrew Magee,3.4,279,82
1999,0,1945,Kenny Perry,3.4,279,82
1999,0,1549,Mike Hulbert,3.39,342,101
1999,0,10885,Robert Allenby,3.38,284,84
1999,0,1569,Peter Jacobsen,3.38,247,73
1999,0,8045,Perry Moss,3.38,240,71
1999,0,6613,Tommy Tolles,3.38,260,77
1999,0,10809,Jim Furyk,3.37,310,92
1999,0,1042,Paul Azinger,3.36,245,73
1999,0,1203,Russ Cochran,3.36,279,83
1999,0,1361,Dan Forsman,3.36,309,92
1999,0,21949,Joe Ogilvie,3.36,309,92
1999,0,2104,Jeff Sluman,3.35,358,107
1999,0,6595,Kevin Sutherland,3.35,322,96
1999,0,1024,Billy Andrade,3.34,287,86
1999,0,1323,Brad Fabel,3.34,294,88
1999,0,6643,Paul Goydos,3.34,317,95
1999,0,10962,Bradley Hughes,3.34,321,96
1999,0,1968,Nick Price,3.34,194,58
1999,0,11011,Mike Sposa,3.34,297,89
1999,0,8537,J.P. Hayes,3.33,300,90
1999,0,20213,Katsumasa Miyamoto,3.33,200,60
1999,0,19824,Craig Barlow,3.32,282,85
1999,0,1707,Steve Lowery,3.32,329,99
1999,0,1766,Billy Mayfair,3.32,269,81
1999,0,12652,Cameron Beckman,3.31,268,81
1999,0,23614,Rich Beem,3.31,212,64
1999,0,6012,Greg Kraft,3.31,314,95
1999,0,1096,Phil Blackmar,3.3,294,89
1999,0,1457,Jay Haas,3.3,251,76
1999,0,1823,Larry Mize,3.3,231,70
1999,0,1928,Corey Pavin,3.3,264,80
1999,0,8375,Paul Stankowski,3.3,254,77
1999,0,1249,John Daly,3.29,207,63
1999,0,6014,Eric Booker,3.27,294,90
1999,0,10213,Dicky Pride,3.27,275,84
1999,0,2239,Scott Verplank,3.27,278,85
1999,0,2245,Grant Waite,3.27,317,97
1999,0,21805,Harrison Frazar,3.26,313,96
1999,0,1185,Brandel Chamblee,3.25,247,76
1999,0,1116,Michael Bradley,3.24,240,74
1999,0,1313,Steve Elkington,3.24,214,66
1999,0,6044,Scott Gump,3.24,301,93
1999,0,1748,Doug Martin,3.24,311,96
1999,0,2008,Lee Rinker,3.24,295,91
1999,0,10425,Jay Williamson,3.24,266,82
1999,0,1072,Chip Beck,3.23,239,74
1999,0,1677,Tom Lehman,3.23,252,78
1999,0,7749,Brett Quigley,3.23,194,60
1999,0,23349,Charles Warren,3.23,223,69
1999,0,1157,Tom Byrum,3.22,287,89
1999,0,6332,Neal Lancaster,3.22,296,92
1999,0,1132,Mark Brooks,3.21,350,109
1999,0,1175,Jim Carter,3.21,308,96
1999,0,11123,Chris Couch,3.21,231,72
1999,0,7763,Doug Dunakey,3.21,279,87
1999,0,1331,Rick Fehr,3.21,228,71
1999,0,1533,P.H. Horgan III,3.21,315,98
1999,0,1941,Tom Pernice Jr.,3.21,286,89
1999,0,6581,David Sutherland,3.21,289,90
1999,0,1685,J.L. Lewis,3.2,304,95
1999,0,6251,Chris DiMarco,3.18,315,99
1999,0,20498,Briny Baird,3.17,247,78
1999,0,2101,Joey Sindelar,3.17,228,72
1999,0,7753,Kevin Wentworth,3.17,225,71
1999,0,6621,Joe Durant,3.16,250,79
1999,0,1378,David Frost,3.16,250,79
1999,0,1920,Craig Parry,3.16,202,64
1999,0,6062,Charles Raulerson,3.16,322,102
1999,0,10107,Deane Pappas,3.15,258,82
1999,0,2106,Chris Smith,3.15,246,78
1999,0,10569,Mike Brisky,3.14,242,77
1999,0,1191,Barry Cheesman,3.14,305,97
1999,0,1388,Robert Gamez,3.14,185,59
1999,0,6140,Sean Murphy,3.14,261,83
1999,0,1374,Robin Freeman,3.13,247,79
1999,0,1510,Nolan Henke,3.12,259,83
1999,0,1385,Jim Gallagher Jr.,3.1,254,82
1999,0,1063,Ben Bates,3.09,306,99
1999,0,6809,Bob Burns,3.09,275,89
1999,0,1599,Steve Jones,3.09,170,55
1999,0,1891,David Ogrin,3.09,176,57
1999,0,1127,Danny Briggs,3.07,233,76
1999,0,1771,Blaine McCallister,3.07,289,94
1999,0,7781,Ty Armstrong,3.06,236,77
1999,0,1761,Len Mattiace,3.06,285,93
1999,0,2007,Larry Rinker,3.06,269,88
1999,0,7101,Dave Stockton Jr.,3.06,272,89
1999,0,1282,Trevor Dodds,3.05,296,97
1999,0,6315,Pete Jordan,3.04,274,90
1999,0,12663,Phil Tataurangi,3.04,216,71
1999,0,19846,Brian Gay,3.03,209,69
1999,0,23623,Bo Van Pelt,3.03,221,73
1999,0,2131,Mike Springer,3.02,263,87
1999,0,6078,Esteban Toledo,3.02,323,107
1999,0,1996,Mike Reid,3.01,226,75
1999,0,1376,Bob Friend,3.0,342,114
1999,0,8123,Jeff Brehaut,2.97,229,77
1999,0,6064,Jeff Gallagher,2.97,273,92
1999,0,1633,Tom Kite,2.97,172,58
1999,0,2279,Mark Wiebe,2.97,226,76
1999,0,1219,John Cook,2.95,239,81
1999,0,8553,Lee Porter,2.95,260,88
1999,0,1014,Fulton Allem,2.92,222,76
1999,0,2099,Scott Simpson,2.91,166,57
1999,0,2267,D.A. Weibring,2.91,154,53
1999,0,6655,Geoffrey Sisk,2.9,229,79
1999,0,1604,Steve Jurgensen,2.89,159,55
1999,0,20124,Alan Bratton,2.88,207,72
1999,0,1905,Joe Ozaki,2.88,141,49
1999,0,2242,Lanny Wadkins,2.88,164,57
1999,0,1139,Olin Browne,2.85,228,80
1999,0,10457,Frank Nobilo,2.85,231,81
1999,0,2321,Fuzzy Zoeller,2.8,151,54
1999,0,2023,Clarence Rose,2.79,134,48
1999,0,21959,Ted Purdy,2.77,177,64
1999,0,10963,Jimmy Green,2.75,206,75
1999,0,10733,Kent Jones,2.75,184,67
1999,0,1266,Clark Dennis,2.73,243,89
1999,0,2294,Willie Wood,2.6,187,72
1999,0,1975,Tom Purtzer,2.56,133,52
1999,0,1705,Tim Loustalot,2.55,168,66
1999,0,22292,David Seawell,2.43,124,51
1998,0,9011,David Duval,4.29,356,83
1998,0,1706,Davis Love III,4.05,300,74
1998,0,1553,John Huston,3.96,368,93
1998,0,20229,Stewart Cink,3.95,383,97
1998,0,7101,Dave Stockton Jr.,3.91,254,65
1998,0,8793,Tiger Woods,3.85,281,73
1998,0,1042,Paul Azinger,3.81,267,70
1998,0,1226,Fred Couples,3.81,259,68
1998,0,1577,Lee Janzen,3.8,312,82
1998,0,2239,Scott Verplank,3.8,365,96
1998,0,7457,Steve Flesch,3.79,375,99
1998,0,2133,Craig Stadler,3.79,231,61
1998,0,1943,Chris Perry,3.78,404,107
1998,0,8931,Glen Day,3.77,347,92
1998,0,1619,Skip Kendall,3.77,392,104
1998,0,8375,Paul Stankowski,3.77,290,77
1998,0,1185,Brandel Chamblee,3.75,300,80
1998,0,1361,Dan Forsman,3.75,289,77
1998,0,1724,Jeff Maggert,3.75,311,83
1998,0,1161,Mark Calcavecchia,3.74,359,96
1998,0,1527,Scott Hoch,3.74,374,100
1998,0,1723,Andrew Magee,3.74,352,94
1998,0,1887,Mark O'Meara,3.71,252,68
1998,0,6527,Steve Stricker,3.7,303,82
1998,0,2223,Bob Tway,3.69,369,100
1998,0,10809,Jim Furyk,3.68,372,101
1998,0,6567,Vijay Singh,3.67,341,93
1998,0,1249,John Daly,3.66,282,77
1998,0,2170,Hal Sutton,3.66,381,104
1998,0,6617,Brian Henninger,3.65,347,95
1998,0,1569,Peter Jacobsen,3.65,237,65
1998,0,1302,R.W. Eaks,3.64,291,80
1998,0,19881,Robert Damron,3.63,319,88
1998,0,12645,Brent Geiberger,3.63,323,89
1998,0,1024,Billy Andrade,3.62,344,95
1998,0,6643,Paul Goydos,3.62,362,100
1998,0,1685,J.L. Lewis,3.6,338,94
1998,0,1945,Kenny Perry,3.6,295,82
1998,0,1599,Steve Jones,3.59,287,80
1998,0,6012,Greg Kraft,3.59,298,83
1998,0,1810,Phil Mickelson,3.59,284,79
1998,0,1926,Steve Pate,3.59,305,85
1998,0,2206,David Toms,3.59,305,85
1998,0,1320,Bob Estes,3.58,372,104
1998,0,2131,Mike Springer,3.58,376,105
1998,0,1063,Ben Bates,3.57,357,100
1998,0,1191,Barry Cheesman,3.57,332,93
1998,0,21805,Harrison Frazar,3.56,288,81
1998,0,1941,Tom Pernice Jr.,3.56,281,79
1998,0,1035,Tommy Armour III,3.55,309,87
1998,0,1203,Russ Cochran,3.55,312,88
1998,0,1266,Clark Dennis,3.55,266,75
1998,0,11032,Frank Lickliter II,3.54,375,106
1998,0,6613,Tommy Tolles,3.54,287,81
1998,0,2246,Duffy Waldorf,3.54,290,82
1998,0,1707,Steve Lowery,3.53,304,86
1998,0,1766,Billy Mayfair,3.53,318,90
1998,0,1388,Robert Gamez,3.51,242,69
1998,0,12782,Tim Herron,3.51,330,94
1998,0,2010,Loren Roberts,3.51,281,80
1998,0,1381,Fred Funk,3.5,399,114
1998,0,1510,Nolan Henke,3.49,307,88
1998,0,2146,Payne Stewart,3.49,265,76
1998,0,1331,Rick Fehr,3.48,216,62
1998,0,1797,Rocco Mediate,3.48,285,82
1998,0,1408,Kelly Gibson,3.47,371,107
1998,0,1823,Larry Mize,3.47,281,81
1998,0,8537,J.P. Hayes,3.46,232,67
1998,0,2321,Fuzzy Zoeller,3.46,235,68
1998,0,10860,Justin Leonard,3.45,345,100
1998,0,7749,Brett Quigley,3.45,304,88
1998,0,20099,Doug Barron,3.43,305,89
1998,0,6004,Stephen Ames,3.42,178,52
1998,0,1457,Jay Haas,3.42,270,79
1998,0,1282,Trevor Dodds,3.41,310,91
1998,0,6332,Neal Lancaster,3.41,293,86
1998,0,8385,Omar Uresti,3.41,372,109
1998,0,10585,Scott McCarron,3.4,282,83
1998,0,2007,Larry Rinker,3.4,316,93
1998,0,2214,Kirk Triplett,3.4,279,82
1998,0,1261,Jay Delsing,3.39,254,75
1998,0,6621,Joe Durant,3.39,268,79
1998,0,1468,Gary Hallberg,3.39,207,61
1998,0,8993,Franklin Langham,3.39,312,92
1998,0,1891,David Ogrin,3.39,339,100
1998,0,1771,Blaine McCallister,3.38,352,104
1998,0,1761,Len Mattiace,3.37,347,103
1998,0,2023,Clarence Rose,3.37,330,98
1998,0,7753,Kevin Wentworth,3.37,263,78
1998,0,1098,Jay Don Blake,3.36,262,78
1998,0,1533,P.H. Horgan III,3.36,353,105
1998,0,12660,Jesper Parnevik,3.36,232,69
1998,0,6078,Esteban Toledo,3.35,312,93
1998,0,2218,Ted Tryba,3.35,352,105
1998,0,1329,Brad Faxon,3.34,274,82
1998,0,8075,Jerry Kelly,3.34,311,93
1998,0,2002,John Riegger,3.33,276,83
1998,0,21584,Richie Coughlan,3.32,312,94
1998,0,1475,Donnie Hammond,3.32,289,87
1998,0,10962,Bradley Hughes,3.32,209,63
1998,0,1677,Tom Lehman,3.32,262,79
1998,0,6581,David Sutherland,3.32,309,93
1998,0,1116,Michael Bradley,3.31,232,70
1998,0,1705,Tim Loustalot,3.31,212,64
1998,0,6595,Kevin Sutherland,3.3,330,100
1998,0,6064,Jeff Gallagher,3.29,293,89
1998,0,1157,Tom Byrum,3.28,302,92
1998,0,7569,Mark Carnevale,3.28,305,93
1998,0,8545,Glen Hnatiuk,3.28,272,83
1998,0,1323,Brad Fabel,3.27,301,92
1998,0,20098,Stuart Appleby,3.26,212,65
1998,0,1175,Jim Carter,3.26,346,106
1998,0,8339,Spike McRoy,3.26,284,87
1998,0,2159,Curtis Strange,3.24,162,50
1998,0,6251,Chris DiMarco,3.23,310,96
1998,0,12663,Phil Tataurangi,3.22,254,79
1998,0,2267,D.A. Weibring,3.22,222,69
1998,0,1219,John Cook,3.21,295,92
1998,0,2101,Joey Sindelar,3.21,308,96
1998,0,1096,Phil Blackmar,3.2,256,80
1998,0,6044,Scott Gump,3.2,310,97
1998,0,6090,Jim McGovern,3.2,272,85
1998,0,10195,Tim Conley,3.19,223,70
1998,0,6270,Bobby Gage,3.19,166,52
1998,0,1905,Joe Ozaki,3.19,182,57
1998,0,2104,Jeff Sluman,3.19,338,106
1998,0,7707,Mike Small,3.18,207,65
1998,0,6315,Pete Jordan,3.16,281,89
1998,0,20094,Jonathan Kaye,3.16,199,63
1998,0,1414,Bob Gilder,3.15,255,81
1998,0,1717,Sandy Lyle,3.15,192,61
1998,0,1748,Doug Martin,3.15,346,110
1998,0,8553,Lee Porter,3.15,287,91
1998,0,6214,Guy Boros,3.13,272,87
1998,0,1549,Mike Hulbert,3.13,279,89
1998,0,10423,Mike Weir,3.13,241,77
1998,0,6791,Mark Wurtz,3.13,172,55
1998,0,7087,Hugh Royer III,3.12,256,82
1998,0,12755,Vance Veazey,3.12,209,67
1998,0,19824,Craig Barlow,3.1,251,81
1998,0,6522,Ernie Els,3.1,149,48
1998,0,2279,Mark Wiebe,3.1,245,79
1998,0,2294,Willie Wood,3.1,257,83
1998,0,1093,Ronnie Black,3.09,241,78
1998,0,1376,Bob Friend,3.09,263,85
1998,0,1996,Mike Reid,3.08,240,78
1998,0,2106,Chris Smith,3.08,283,92
1998,0,2245,Grant Waite,3.08,293,95
1998,0,2008,Lee Rinker,3.07,319,104
1998,0,1006,John Adams,3.06,190,62
1998,0,10569,Mike Brisky,3.06,266,87
1998,0,1014,Fulton Allem,3.05,180,59
1998,0,1960,Don Pooley,3.05,183,60
1998,0,2099,Scott Simpson,3.05,174,57
1998,0,6575,Dudley Hart,3.04,252,83
1998,0,1139,Olin Browne,3.03,233,77
1998,0,1633,Tom Kite,3.03,200,66
1998,0,1132,Mark Brooks,3.02,278,92
1998,0,10733,Kent Jones,3.02,263,87
1998,0,1607,Brian Kamm,3.01,211,70
1998,0,19883,Joe Daley,3.0,204,68
1998,0,6056,Jim Estes,3.0,192,64
1998,0,1334,Keith Fergus,3.0,159,53
1998,0,1378,David Frost,3.0,216,72
1998,0,2241,Bobby Wadkins,2.98,268,90
1998,0,1968,Nick Price,2.97,184,62
1998,0,1920,Craig Parry,2.96,139,47
1998,0,6132,Sonny Skinner,2.95,254,86
1998,0,1385,Jim Gallagher Jr.,2.93,211,72
1998,0,21007,Gabriel Hjertstedt,2.93,211,72
1998,0,2135,Mike Standly,2.93,252,86
1998,0,1353,Bruce Fleisher,2.91,224,77
1998,0,1068,Andy Bean,2.9,139,48
1998,0,10207,Jimmy Johnston,2.9,168,58
1998,0,1928,Corey Pavin,2.9,194,67
1998,0,1604,Steve Jurgensen,2.86,206,72
1998,0,10457,Frank Nobilo,2.85,177,62
1998,0,1060,Dave Barr,2.83,170,60
1998,0,21631,Iain Steel,2.82,175,62
1998,0,1306,David Edwards,2.79,212,76
1998,0,1201,Lennie Clements,2.7,189,70
1998,0,1072,Chip Beck,2.69,167,62
1998,0,21593,Keith Nolan,2.69,145,54
1998,0,1133,Billy Ray Brown,2.66,170,64
1998,0,20154,Guy Hill,2.66,189,71
1998,0,7235,John Morse,2.66,157,59
1998,0,1326,Nick Faldo,2.63,129,49
1998,0,10213,Dicky Pride,2.53,149,59
1997,0,8793,Tiger Woods,4.25,344,81
1997,0,1418,Bill Glasson,4.18,284,68
1997,0,9011,David Duval,4.09,401,98
1997,0,12660,Jesper Parnevik,3.99,279,70
1997,0,1810,Phil Mickelson,3.95,300,76
1997,0,1161,Mark Calcavecchia,3.91,379,97
1997,0,1960,Don Pooley,3.9,281,72
1997,0,1577,Lee Janzen,3.88,384,99
1997,0,1876,Greg Norman,3.88,198,51
1997,0,1226,Fred Couples,3.86,220,57
1997,0,6613,Tommy Tolles,3.83,341,89
1997,0,1682,Wayne Levi,3.81,255,67
1997,0,2256,Tom Watson,3.81,198,52
1997,0,1887,Mark O'Meara,3.79,292,77
1997,0,1968,Nick Price,3.78,219,58
1997,0,1329,Brad Faxon,3.76,282,75
1997,0,10809,Jim Furyk,3.74,367,98
1997,0,2170,Hal Sutton,3.73,358,96
1997,0,8375,Paul Stankowski,3.72,376,101
1997,0,1334,Keith Fergus,3.71,215,58
1997,0,1388,Robert Gamez,3.71,304,82
1997,0,1706,Davis Love III,3.71,334,90
1997,0,2133,Craig Stadler,3.71,256,69
1997,0,10569,Mike Brisky,3.7,370,100
1997,0,1157,Tom Byrum,3.69,362,98
1997,0,1707,Steve Lowery,3.68,364,99
1997,0,2214,Kirk Triplett,3.68,324,88
1997,0,2010,Loren Roberts,3.67,301,82
1997,0,1024,Billy Andrade,3.65,365,100
1997,0,1096,Phil Blackmar,3.65,336,92
1997,0,1331,Rick Fehr,3.65,252,69
1997,0,1723,Andrew Magee,3.65,372,102
1997,0,1677,Tom Lehman,3.64,262,72
1997,0,1374,Robin Freeman,3.63,236,65
1997,0,1599,Steve Jones,3.63,283,78
1997,0,2206,David Toms,3.63,319,88
1997,0,12387,Michael Christie,3.62,344,95
1997,0,1203,Russ Cochran,3.62,373,103
1997,0,1320,Bob Estes,3.59,248,69
1997,0,1943,Chris Perry,3.59,381,106
1997,0,1035,Tommy Armour III,3.57,336,94
1997,0,12645,Brent Geiberger,3.55,330,93
1997,0,6617,Brian Henninger,3.55,273,77
1997,0,1196,Brian Claar,3.54,209,59
1997,0,1353,Bruce Fleisher,3.54,216,61
1997,0,10860,Justin Leonard,3.54,358,101
1997,0,12782,Tim Herron,3.52,356,101
1997,0,1527,Scott Hoch,3.52,306,87
1997,0,1098,Jay Don Blake,3.51,319,91
1997,0,1185,Brandel Chamblee,3.51,277,79
1997,0,1945,Kenny Perry,3.51,284,81
1997,0,6621,Joe Durant,3.5,343,98
1997,0,1408,Kelly Gibson,3.5,424,121
1997,0,20099,Doug Barron,3.49,359,103
1997,0,6214,Guy Boros,3.49,276,79
1997,0,1219,John Cook,3.49,346,99
1997,0,7749,Brett Quigley,3.49,387,111
1997,0,2223,Bob Tway,3.49,325,93
1997,0,1249,John Daly,3.48,174,50
1997,0,1143,Brad Bryant,3.47,271,78
1997,0,1553,John Huston,3.47,260,75
1997,0,2146,Payne Stewart,3.47,302,87
1997,0,2279,Mark Wiebe,3.47,267,77
1997,0,1323,Brad Fabel,3.46,325,94
1997,0,6643,Paul Goydos,3.46,346,100
1997,0,1475,Donnie Hammond,3.46,235,68
1997,0,10585,Scott McCarron,3.46,280,81
1997,0,6581,David Sutherland,3.46,284,82
1997,0,1042,Paul Azinger,3.45,214,62
1997,0,1724,Jeff Maggert,3.45,321,93
1997,0,2049,Gene Sauers,3.45,183,53
1997,0,6522,Ernie Els,3.44,213,62
1997,0,1457,Jay Haas,3.44,275,80
1997,0,1619,Skip Kendall,3.44,351,102
1997,0,19881,Robert Damron,3.42,335,98
1997,0,6315,Pete Jordan,3.42,345,101
1997,0,1920,Craig Parry,3.41,242,71
1997,0,1116,Michael Bradley,3.4,299,88
1997,0,1510,Nolan Henke,3.4,279,82
1997,0,1891,David Ogrin,3.4,326,96
1997,0,2099,Scott Simpson,3.4,272,80
1997,0,2246,Duffy Waldorf,3.4,303,89
1997,0,8931,Glen Day,3.39,278,82
1997,0,1549,Mike Hulbert,3.39,332,98
1997,0,6012,Greg Kraft,3.39,353,104
1997,0,11032,Frank Lickliter II,3.39,288,85
1997,0,20229,Stewart Cink,3.38,335,99
1997,0,1313,Steve Elkington,3.37,209,62
1997,0,7101,Dave Stockton Jr.,3.37,334,99
1997,0,6034,Marco Dawson,3.36,286,85
1997,0,8537,J.P. Hayes,3.36,319,95
1997,0,1011,Rafael Alarcon,3.35,265,79
1997,0,1361,Dan Forsman,3.35,281,84
1997,0,1533,P.H. Horgan III,3.35,298,89
1997,0,1748,Doug Martin,3.35,342,102
1997,0,2135,Mike Standly,3.35,288,86
1997,0,1444,Ken Green,3.34,177,53
1997,0,6567,Vijay Singh,3.34,277,83
1997,0,2242,Lanny Wadkins,3.34,237,71
1997,0,1569,Peter Jacobsen,3.33,290,87
1997,0,2321,Fuzzy Zoeller,3.33,173,52
1997,0,1261,Jay Delsing,3.32,279,84
1997,0,1381,Fred Funk,3.32,382,115
1997,0,2159,Curtis Strange,3.32,209,63
1997,0,6527,Steve Stricker,3.32,196,59
1997,0,1996,Mike Reid,3.31,268,81
1997,0,2218,Ted Tryba,3.31,341,103
1997,0,6332,Neal Lancaster,3.29,332,101
1997,0,1761,Len Mattiace,3.29,352,107
1997,0,6595,Kevin Sutherland,3.29,280,85
1997,0,2245,Grant Waite,3.29,336,102
1997,0,20098,Stuart Appleby,3.28,256,78
1997,0,6124,Patrick Burke,3.28,213,65
1997,0,12663,Phil Tataurangi,3.28,249,76
1997,0,1201,Lennie Clements,3.27,288,88
1997,0,8547,John Maginnes,3.27,330,101
1997,0,2239,Scott Verplank,3.27,203,62
1997,0,1797,Rocco Mediate,3.26,261,80
1997,0,1093,Ronnie Black,3.25,276,85
1997,0,7003,David Berganio Jr.,3.24,269,83
1997,0,1326,Nick Faldo,3.24,159,49
1997,0,1385,Jim Gallagher Jr.,3.24,282,87
1997,0,1926,Steve Pate,3.24,269,83
1997,0,2131,Mike Springer,3.24,214,66
1997,0,7867,Woody Austin,3.23,281,87
1997,0,1175,Jim Carter,3.23,317,98
1997,0,8075,Jerry Kelly,3.23,297,92
1997,0,1766,Billy Mayfair,3.23,291,90
1997,0,2115,Taylor Smith,3.23,262,81
1997,0,1941,Tom Pernice Jr.,3.21,273,85
1997,0,1905,Joe Ozaki,3.2,211,66
1997,0,1006,John Adams,3.19,258,81
1997,0,2166,Chip Sullivan,3.19,246,77
1997,0,10837,Kevin Burton,3.18,235,74
1997,0,6090,Jim McGovern,3.18,283,89
1997,0,8385,Omar Uresti,3.18,321,101
1997,0,6044,Scott Gump,3.17,342,108
1997,0,2007,Larry Rinker,3.17,311,98
1997,0,2101,Joey Sindelar,3.17,323,102
1997,0,1307,Joel Edwards,3.16,291,92
1997,0,8265,Eric Johnson,3.16,262,83
1997,0,1717,Sandy Lyle,3.16,199,63
1997,0,10457,Frank Nobilo,3.16,202,64
1997,0,6575,Dudley Hart,3.15,249,79
1997,0,10962,Bradley Hughes,3.15,246,78
1997,0,2095,Larry Silveira,3.15,186,59
1997,0,2104,Jeff Sluman,3.15,309,98
1997,0,21007,Gabriel Hjertstedt,3.14,226,72
1997,0,1014,Fulton Allem,3.13,194,62
1997,0,1040,Emlyn Aubrey,3.13,225,72
1997,0,6036,Scott Dunlap,3.13,288,92
1997,0,2225,Howard Twitty,3.13,150,48
1997,0,8339,Spike McRoy,3.12,212,68
1997,0,2294,Willie Wood,3.12,268,86
1997,0,1823,Larry Mize,3.1,214,69
1997,0,5466,Jack O'Keefe,3.09,232,75
1997,0,2008,Lee Rinker,3.09,294,95
1997,0,6577,John Wilson,3.08,280,91
1997,0,1132,Mark Brooks,3.06,272,89
1997,0,10963,Jimmy Green,3.06,251,82
1997,0,2267,D.A. Weibring,3.06,190,62
1997,0,10875,Todd Demsey,3.05,226,74
1997,0,1633,Tom Kite,3.04,225,74
1997,0,2226,Tray Tyner,3.04,225,74
1997,0,1378,David Frost,3.03,209,69
1997,0,2023,Clarence Rose,3.03,279,92
1997,0,1306,David Edwards,3.01,211,70
1997,0,7465,Hideki Kase,3.0,255,85
1997,0,1771,Blaine McCallister,3.0,255,85
1997,0,1864,Larry Nelson,3.0,162,54
1997,0,1928,Corey Pavin,3.0,189,63
1997,0,1975,Tom Purtzer,3.0,198,66
1997,0,20158,Anthony Rodriguez,2.98,182,61
1997,0,10207,Jimmy Johnston,2.96,252,85
1997,0,2100,Tim Simpson,2.95,186,63
1997,0,1133,Billy Ray Brown,2.94,206,70
1997,0,1139,Olin Browne,2.92,295,101
1997,0,12826,Paul Claxton,2.92,193,66
1997,0,8553,Lee Porter,2.9,235,81
1997,0,2292,Bob Wolcott,2.87,204,71
1997,0,1487,Jeff Hart,2.86,226,79
1997,0,6132,Sonny Skinner,2.86,203,71
1997,0,1288,Ed Dougherty,2.85,185,65
1997,0,10505,Shane Bertsch,2.84,236,83
1997,0,7235,John Morse,2.84,261,92
1997,0,7087,Hugh Royer III,2.83,235,83
1997,0,7547,Craig Kanada,2.8,151,54
1997,0,6515,Shaun Micheel,2.75,146,53
1997,0,1489,Steve Hart,2.74,189,69
1997,0,10213,Dicky Pride,2.71,206,76
1997,0,6144,John Dowdall,2.7,165,61
1997,0,7363,Craig Bowden,2.67,147,55
1997,0,7267,Allen Doyle,2.62,223,85
1997,0,1072,Chip Beck,2.46,175,71
1997,0,1346,Ed Fiori,2.42,121,50
1996,0,1226,Fred Couples,4.2,277,66
1996,0,1887,Mark O'Meara,4.19,335,80
1996,0,1329,Brad Faxon,4.02,330,82
1996,0,1864,Larry Nelson,3.96,301,76
1996,0,1876,Greg Norman,3.96,202,51
1996,0,9011,David Duval,3.93,291,74
1996,0,1577,Lee Janzen,3.93,362,92
1996,0,1837,Gil Morgan,3.92,239,61
1996,0,1706,Davis Love III,3.85,308,80
1996,0,1724,Jeff Maggert,3.84,349,91
1996,0,6034,Marco Dawson,3.82,332,87
1996,0,6527,Steve Stricker,3.82,313,82
1996,0,6613,Tommy Tolles,3.81,362,95
1996,0,1326,Nick Faldo,3.8,213,56
1996,0,1553,John Huston,3.8,319,84
1996,0,1161,Mark Calcavecchia,3.78,386,102
1996,0,6567,Vijay Singh,3.78,340,90
1996,0,2146,Payne Stewart,3.77,328,87
1996,0,1116,Michael Bradley,3.75,326,87
1996,0,12660,Jesper Parnevik,3.75,255,68
1996,0,1945,Kenny Perry,3.75,304,81
1996,0,8931,Glen Day,3.74,333,89
1996,0,1388,Robert Gamez,3.73,280,75
1996,0,6522,Ernie Els,3.72,242,65
