object_name,field_name,field_type,field_description
LeaderboardScoringDataV3,courseId,NON_NULL,
LeaderboardScoringDataV3,official,NON_NULL,
LeaderboardScoringDataV3,officialSort,NON_NULL,
LeaderboardScoringDataV3,projected,NON_NULL,
LeaderboardScoringDataV3,projectedSort,NON_NULL,
LeaderboardScoringDataV3,rankingMovement,NON_NULL,
LeaderboardScoringDataV3,rankingMovementAmount,NON_NULL,
LeaderboardScoringDataV3,rankingMovementAmountSort,NON_NULL,
LeaderboardScoringDataV3,rankLogoLight,SCALAR,Built-in String
LeaderboardScoringDataV3,rankLogoDark,SCALAR,Built-in String
LeaderboardScoringDataV3,oddsToWin,SCALAR,Built-in String
LeaderboardScoringDataV3,oddsSwing,ENUM,
LeaderboardScoringDataV3,oddsOptionId,SCALAR,Built-in String
LeaderboardScoringDataV3,oddsSort,SCALAR,Built-in Float
LeaderboardScoringDataV3,hasStoryContent,NON_NULL,
LeaderboardScoringDataV3,storyContentRound,SCALAR,Built-in Int
LeaderboardScoringDataV3,storyContentRounds,NON_NULL,
LeaderboardStrokes,id,NON_NULL,
LeaderboardStrokes,strokes,NON_NULL,
LeaderboardStrokes,playoffs,LIST,
LeaderboardStroke,id,NON_NULL,
LeaderboardStroke,strokeId,NON_NULL,
LeaderboardStroke,playerId,NON_NULL,
LeaderboardStroke,currentHoleDisplay,NON_NULL,
LeaderboardStroke,currentHole,NON_NULL,
LeaderboardStroke,playoffHole,NON_NULL,
LeaderboardStroke,playoffHoleDisplay,NON_NULL,
LeaderboardStroke,currentShotDisplay,NON_NULL,
LeaderboardStroke,currentShot,NON_NULL,
LeaderboardStroke,currentRound,NON_NULL,
LeaderboardStroke,playByPlay,NON_NULL,
LeaderboardStroke,finalStroke,NON_NULL,
LeaderboardStroke,scoreStatus,NON_NULL,
LeaderboardStroke,par,NON_NULL,
LeaderboardStroke,yardage,NON_NULL,
LeaderboardStroke,parSort,NON_NULL,
LeaderboardStroke,yardageSort,NON_NULL,
LeaderboardStrokesCompressed,id,NON_NULL,
LeaderboardStrokesCompressed,payload,NON_NULL,
LeaderboardStats,id,NON_NULL,
LeaderboardStats,type,NON_NULL,
LeaderboardStats,titles,NON_NULL,
LeaderboardStats,statIds,LIST,
LeaderboardStats,players,NON_NULL,
LeaderboardStats,rounds,LIST,
LeaderboardStatsPlayer,playerId,NON_NULL,
LeaderboardStatsPlayer,stats,NON_NULL,
LeaderboardStatItem,statId,NON_NULL,
LeaderboardStatItem,value,NON_NULL,
LeaderboardStatItem,sortValue,NON_NULL,
LeaderboardStatItem,rank,NON_NULL,
LeaderboardStatItem,color,NON_NULL,
LeaderboardStatItem,supportValues,LIST,
LeaderboardOddsSwing,swing,NON_NULL,
LeaderboardSupportingString,data,NON_NULL,
LeaderboardRoundStats,roundNumber,NON_NULL,
LeaderboardRoundStats,roundDisplayText,NON_NULL,
LeaderboardRoundStats,players,NON_NULL,
HistoricalLeaderboard,id,NON_NULL,
HistoricalLeaderboard,players,NON_NULL,
HistoricalLeaderboard,teams,LIST,
HistoricalLeaderboard,rounds,NON_NULL,
HistoricalLeaderboard,additionalDataHeaders,NON_NULL,
HistoricalLeaderboard,availableSeasons,NON_NULL,
HistoricalLeaderboard,winner,OBJECT,
HistoricalLeaderboard,winningTeam,LIST,
HistoricalLeaderboard,recap,OBJECT,
HistoricalLeaderboard,tournamentResultsMessage,OBJECT,
HistoricalLeaderboardRow,id,NON_NULL,
HistoricalLeaderboardRow,position,NON_NULL,
HistoricalLeaderboardRow,player,NON_NULL,
HistoricalLeaderboardRow,rounds,NON_NULL,
HistoricalLeaderboardRow,additionalData,NON_NULL,
HistoricalLeaderboardRow,total,NON_NULL,
HistoricalLeaderboardRow,parRelativeScore,NON_NULL,
HistoricalRoundScore,score,NON_NULL,
HistoricalRoundScore,parRelativeScore,NON_NULL,
HistoricalLeaderboardTeamRow,teamId,NON_NULL,
HistoricalLeaderboardTeamRow,position,NON_NULL,
HistoricalLeaderboardTeamRow,players,NON_NULL,
HistoricalLeaderboardTeamRow,rounds,LIST,
HistoricalLeaderboardTeamRow,additionalData,NON_NULL,
HistoricalLeaderboardTeamRow,total,NON_NULL,
HistoricalLeaderboardTeamRow,parRelativeScore,NON_NULL,
StatYearPills,year,NON_NULL,
StatYearPills,displaySeason,NON_NULL,
WeatherNotes,weather,NON_NULL,
WeatherNotes,notes,NON_NULL,
DayWeather,day,NON_NULL,
DayWeather,text,NON_NULL,
TournamentResultsMessage,message,SCALAR,Built-in String
LeaderboardCompressedV2,id,NON_NULL,
LeaderboardCompressedV2,payload,NON_NULL,
LeaderboardCompressedV3,id,NON_NULL,
LeaderboardCompressedV3,payload,NON_NULL,
TSPLeaderboard,id,NON_NULL,
TSPLeaderboard,leaderboard,NON_NULL,
TSPLeaderboard,currentRound,NON_NULL,
TSPLeaderboard,rounds,NON_NULL,
TSPLeaderboard,formatType,NON_NULL,
TSPLeaderboard,winner,OBJECT,
TSPLeaderboard,currentRoundScoringFormat,SCALAR,Built-in String
TSPLeaderboard,informationSections,NON_NULL,
TSPLeaderboard,messages,NON_NULL,
TSPLeaderboard,tournamentStatus,NON_NULL,
TSPLeaderboard,playoff,OBJECT,
TSPLeaderboard,timezone,SCALAR,Built-in String
TSPLeaderboard,shortTimezone,NON_NULL,
TSPLeaderboard,infoUrl,NON_NULL,
TSPLeaderboard,tourcastURI,SCALAR,Built-in String
TSPLeaderboard,scorecardEnabled,NON_NULL,
TspTeamRow,teamId,NON_NULL,
TspTeamRow,teamName,NON_NULL,
TspTeamRow,status,ENUM,
TspTeamRow,startHole,SCALAR,Built-in String
TspTeamRow,leaderboardSortOrder,NON_NULL,
TspTeamRow,position,NON_NULL,
TspTeamRow,players,NON_NULL,
TspTeamRow,total,NON_NULL,
TspTeamRow,totalSort,NON_NULL,
TspTeamRow,thru,NON_NULL,
TspTeamRow,thruSort,NON_NULL,
TspTeamRow,score,NON_NULL,
TspTeamRow,scoreSort,NON_NULL,
TspTeamRow,teeTime,NON_NULL,
TspTeamRow,groupNumber,NON_NULL,
TspTeamRow,currentRound,NON_NULL,
TspTeamRow,oddsToWin,SCALAR,Built-in String
TspTeamRow,oddsSwing,ENUM,
TspTeamRow,oddsOptionId,SCALAR,Built-in String
TspTeamRow,oddsSort,SCALAR,Built-in Float
TspTeamRow,courseId,NON_NULL,
TspTeamRow,rounds,NON_NULL,
TspTeamRow,totalStrokes,NON_NULL,
TspTeamRow,backNine,NON_NULL,
TspTeamRow,movementDirection,NON_NULL,
TspTeamRow,movementAmount,NON_NULL,
TspPlayer,id,NON_NULL,
TspPlayer,firstName,NON_NULL,
TspPlayer,lastName,NON_NULL,
TspPlayer,shortName,NON_NULL,
TspPlayer,displayName,NON_NULL,
TspPlayer,abbreviations,NON_NULL,
TspPlayer,abbreviationsAccessibilityText,NON_NULL,
TspPlayer,amateur,NON_NULL,
TspPlayer,country,NON_NULL,
TspPlayer,countryFlag,NON_NULL,
TspPlayer,lineColor,NON_NULL,
TspPlayer,rankingMovement,NON_NULL,
TspPlayer,rankingMovementAmount,NON_NULL,
TspPlayer,official,NON_NULL,
TspPlayer,projected,NON_NULL,
TspPlayer,rankLogoLight,SCALAR,Built-in String
TspPlayer,rankLogoDark,SCALAR,Built-in String
TSPLeaderboardRound,round,NON_NULL,
TSPLeaderboardRound,roundHeader,NON_NULL,
TSPLeaderboardRound,roundTypeSubHead,NON_NULL,
TSPLeaderboardRound,roundStatusSubHead,NON_NULL,
TSPLeaderboardRound,roundHeaderShort,NON_NULL,
TspWinner,teamId,NON_NULL,
TspWinner,totalStrokes,NON_NULL,
TspWinner,totalScore,NON_NULL,
TspWinner,purse,SCALAR,Built-in String
TspWinner,points,SCALAR,Built-in String
TspWinner,winningTeam,NON_NULL,
TspWinningPlayer,id,NON_NULL,
TspWinningPlayer,firstName,NON_NULL,
TspWinningPlayer,lastName,NON_NULL,
TspWinningPlayer,countryFlag,NON_NULL,
TspWinningPlayer,countryName,NON_NULL,
TspPlayoff,currentHole,NON_NULL,
TspPlayoff,location,SCALAR,Built-in String
TspPlayoff,holes,NON_NULL,
TspPlayoff,teams,NON_NULL,
TspPlayoff,thru,SCALAR,Built-in String
PlayoffHole,playoffHole,NON_NULL,
PlayoffHole,courseHole,NON_NULL,
PlayoffHole,par,NON_NULL,
PlayoffHole,format,SCALAR,Built-in String
PlayoffTeams,active,NON_NULL,
PlayoffTeams,position,NON_NULL,
PlayoffTeams,teamId,NON_NULL,
PlayoffTeams,players,NON_NULL,
PlayoffTeams,scores,NON_NULL,
TspSCPlayer,id,NON_NULL,
TspSCPlayer,firstName,NON_NULL,
TspSCPlayer,lastName,NON_NULL,
TspSCPlayer,shortName,NON_NULL,
TspSCPlayer,superShortName,SCALAR,Built-in String
TspSCPlayer,displayName,NON_NULL,
TspSCPlayer,abbreviations,NON_NULL,
TspSCPlayer,abbreviationsAccessibilityText,NON_NULL,
TspSCPlayer,amateur,NON_NULL,
TspSCPlayer,country,NON_NULL,
TspSCPlayer,countryFlag,NON_NULL,
TspSCPlayer,lineColor,NON_NULL,
SimpleScore,holeNumber,NON_NULL,
SimpleScore,score,NON_NULL,
SimpleScore,status,NON_NULL,
LeaderboardCompressed,id,NON_NULL,
LeaderboardCompressed,payload,NON_NULL,
TSPScorecard,id,NON_NULL,
TSPScorecard,currentHole,SCALAR,Built-in Int
TSPScorecard,currentRound,NON_NULL,
TSPScorecard,groupState,NON_NULL,
TSPScorecard,courseId,SCALAR,Built-in Int
TSPScorecard,roundNumber,NON_NULL,
TSPScorecard,roundFormat,NON_NULL,
TSPScorecard,currentRoundTotal,NON_NULL,
TSPScorecard,total,NON_NULL,
TSPScorecard,totalStrokes,NON_NULL,
TSPScorecard,parTotal,NON_NULL,
TSPScorecard,thru,NON_NULL,
TSPScorecard,backNine,NON_NULL,
TSPScorecard,teeTime,NON_NULL,
TSPScorecard,groupNumber,NON_NULL,
TSPScorecard,roundDisplay,NON_NULL,
TSPScorecard,locationDetail,NON_NULL,
TSPScorecard,position,NON_NULL,
TSPScorecard,scorecardTitle,NON_NULL,
TSPScorecard,firstNine,OBJECT,
TSPScorecard,secondNine,OBJECT,
TSPScorecard,players,NON_NULL,
TSPScorecard,tourcastURI,SCALAR,Built-in String
TeamPlayScoreCardRow,total,NON_NULL,
TeamPlayScoreCardRow,totalLabel,NON_NULL,
TeamPlayScoreCardRow,parTotal,NON_NULL,
TeamPlayScoreCardRow,holes,NON_NULL,
TeamPlayHole,holeNumber,NON_NULL,
TeamPlayHole,parValue,NON_NULL,
TeamPlayHole,yardage,NON_NULL,
TeamPlayHole,round,NON_NULL,
TeamPlayHole,playerScores,NON_NULL,
TeamPlayHole,teamplayHoleScore,NON_NULL,
TspPlayerHole,playerId,NON_NULL,
TspPlayerHole,strokes,NON_NULL,
TspPlayerHole,strokesValue,NON_NULL,
TspPlayerHole,status,ENUM,
TspPlayerHole,playerTotal,SCALAR,Built-in String
TspPlayerHole,statsScoreId,SCALAR,Built-in String
TspPlayerHole,inTheHoleTimestamp,SCALAR,"The `AWSTimestamp` scalar type provided by AWS AppSync, represents the number of seconds that have elapsed since `1970-01-01T00:00Z`. Negative values are also accepted and these represent the number of seconds till `1970-01-01T00:00Z`.  Timestamps are serialized and deserialized as integers. The minimum supported timestamp value is **`-31557014167219200`** which corresponds to `-1000000000-01-01T00:00Z`. The maximum supported timestamp value is **`31556889864403199`** which corresponds to `1000000000-12-31T23:59:59.999999999Z`."
TspPlayerHole,playComplete,SCALAR,Built-in Boolean
TspTeamHole,teamId,NON_NULL,
TspTeamHole,strokes,NON_NULL,
TspTeamHole,strokesValue,NON_NULL,
TspTeamHole,status,ENUM,
TspTeamHole,teamTotal,SCALAR,Built-in String
TspTeamHole,statsScoreId,SCALAR,Built-in String
TspTeamHole,inTheHoleTimestamp,SCALAR,"The `AWSTimestamp` scalar type provided by AWS AppSync, represents the number of seconds that have elapsed since `1970-01-01T00:00Z`. Negative values are also accepted and these represent the number of seconds till `1970-01-01T00:00Z`.  Timestamps are serialized and deserialized as integers. The minimum supported timestamp value is **`-31557014167219200`** which corresponds to `-1000000000-01-01T00:00Z`. The maximum supported timestamp value is **`31556889864403199`** which corresponds to `1000000000-12-31T23:59:59.999999999Z`."
TspTeamHole,playComplete,SCALAR,Built-in Boolean
TSPScorecardRounds,id,NON_NULL,
TSPScorecardRounds,scorecards,NON_NULL,
TSPTeeTimes,id,NON_NULL,
TSPTeeTimes,courses,NON_NULL,
TSPTeeTimes,rounds,NON_NULL,
TSPTeeTimes,teeTimeHeaders,NON_NULL,
TSPTeeTimes,defaultRound,NON_NULL,
TSPTeeTimes,timezone,NON_NULL,
TSPTeeTimes,informationSections,NON_NULL,
TSPTeeTimes,roundFilters,NON_NULL,
TSPTeeTimes,courseFilters,NON_NULL,
TSPTeeTimes,drawersEnabled,NON_NULL,
TSPTeeTimeRound,roundNumber,NON_NULL,
TSPTeeTimeRound,roundFormat,NON_NULL,
TSPTeeTimeRound,groups,NON_NULL,
TSPTeeTimeGroup,groupNumber,NON_NULL,
TSPTeeTimeGroup,teeTime,NON_NULL,
TSPTeeTimeGroup,startTee,NON_NULL,
TSPTeeTimeGroup,groupStatus,NON_NULL,
TSPTeeTimeGroup,groupState,NON_NULL,
TSPTeeTimeGroup,holeLocation,SCALAR,Built-in String
TSPTeeTimeGroup,teams,NON_NULL,
TSPTeeTimeGroup,courseId,SCALAR,Built-in String
TSPTeeTimeTeam,teamId,NON_NULL,
TSPTeeTimeTeam,players,NON_NULL,
TSPTeeTimePlayer,id,NON_NULL,
TSPTeeTimePlayer,firstName,NON_NULL,
TSPTeeTimePlayer,lastName,NON_NULL,
TSPTeeTimePlayer,shortName,NON_NULL,
TSPTeeTimePlayer,displayName,NON_NULL,
TSPTeeTimePlayer,isAmateur,NON_NULL,
TSPTeeTimePlayer,country,NON_NULL,
TSPTeeTimePlayer,countryFlag,NON_NULL,
TSPTeeTimeHeaders,time,NON_NULL,
TSPTeeTimeHeaders,tee,NON_NULL,
TSPTeeTimeHeaders,team,NON_NULL,
TSPTeeTimeHeaders,status,NON_NULL,
RoundFilter,roundNumbers,NON_NULL,
RoundFilter,displayText,NON_NULL,
CourseFilter,courseId,NON_NULL,
CourseFilter,courseName,NON_NULL,
TeeTimesCompressed,id,NON_NULL,
TeeTimesCompressed,payload,NON_NULL,
MPLeaderboard,id,NON_NULL,
MPLeaderboard,formatType,NON_NULL,
MPLeaderboard,currentRound,NON_NULL,
MPLeaderboard,rounds,NON_NULL,
MPLeaderboard,messages,NON_NULL,
MPLeaderboard,timezone,NON_NULL,
MPLeaderboard,shortTimezone,NON_NULL,
MPLeaderboard,courses,NON_NULL,
MPLeaderboard,informationSections,NON_NULL,
MPLeaderboard,tourcastURI,SCALAR,Built-in String
MPLeaderboard,winner,OBJECT,
MPLeaderboard,infoWebUrl,NON_NULL,
MPLeaderboard,roundFilters,NON_NULL,
MPLeaderboard,drawersEnabled,NON_NULL,
MPLeaderboardRound,brackets,NON_NULL,
MPLeaderboardRound,round,NON_NULL,
MPLeaderboardRound,roundHeader,NON_NULL,
MPLeaderboardRound,roundTypeSubHead,NON_NULL,
MPLeaderboardRound,roundStatusSubHead,NON_NULL,
MPLeaderboardBracket,bracketNum,SCALAR,Built-in Int
MPLeaderboardBracket,bracketHeader,NON_NULL,
MPLeaderboardBracket,matches,NON_NULL,
MPLeaderboardBracket,upcomingMatches,LIST,
MPLeaderboardMatch,matchId,NON_NULL,
MPLeaderboardMatch,players,NON_NULL,
MPLeaderboardMatch,bracketPlayerSwap,SCALAR,Built-in Boolean
MPLeaderboardMatch,teeTime,NON_NULL,
MPLeaderboardMatch,matchScore,SCALAR,Built-in String
MPLeaderboardMatch,matchScoreColor,SCALAR,Built-in String
MPLeaderboardMatch,matchScoreColorDark,SCALAR,Built-in String
MPLeaderboardMatch,thru,SCALAR,Built-in String
MPLeaderboardMatch,thruNumberOfHoles,SCALAR,Built-in Int
MPLeaderboardMatch,matchStatus,NON_NULL,
MPLeaderboardPlayer,playerId,NON_NULL,
MPLeaderboardPlayer,firstName,NON_NULL,
MPLeaderboardPlayer,lastName,NON_NULL,
MPLeaderboardPlayer,shortName,SCALAR,Built-in String
MPLeaderboardPlayer,displayName,NON_NULL,
MPLeaderboardPlayer,displayColor,NON_NULL,
MPLeaderboardPlayer,tournamentSeed,NON_NULL,
MPLeaderboardPlayer,bracketSeed,NON_NULL,
MPLeaderboardPlayer,matchStatus,SCALAR,Built-in String
MPLeaderboardPlayer,record,SCALAR,Built-in String
MPLeaderboardPlayer,countryFlag,NON_NULL,
MPLeaderboardPlayer,countryName,NON_NULL,
MPLeaderboardPlayer,isAmateur,NON_NULL,
MPLeaderboardPlayer,activeInPlayoff,SCALAR,Built-in Boolean
UpcomingMatch,matchId,NON_NULL,
UpcomingMatch,isConsolationMatch,NON_NULL,
UpcomingMatch,potentialPlayers,NON_NULL,
UpcomingMatchPotentialPlayer,isKnown,NON_NULL,
UpcomingMatchPotentialPlayer,nameLabel,NON_NULL,
UpcomingMatchPotentialPlayer,relationshipLabel,SCALAR,Built-in String
UpcomingMatchPotentialPlayer,players,NON_NULL,
MPScorecard,id,NON_NULL,
MPScorecard,matchName,NON_NULL,
MPScorecard,currentHole,SCALAR,Built-in Int
MPScorecard,tourcastURI,SCALAR,Built-in String
MPScorecard,scorecardTitle,NON_NULL,
MPScorecard,matchHoleScores,NON_NULL,
MPScorecard,matchPlayers,NON_NULL,
MPScorecard,messages,NON_NULL,
MPScorecard,infoWebUrl,SCALAR,Built-in String
MatchHole,holeNumber,NON_NULL,
MatchHole,courseHoleNumber,NON_NULL,
MatchHole,holeNumberColor,NON_NULL,
MatchHole,parValue,NON_NULL,
MatchHole,matchScore,SCALAR,Built-in String
MatchHole,matchScoreColor,NON_NULL,
MatchHole,matchHolePlayers,NON_NULL,
MatchHole,holePlayedStatus,NON_NULL,
MPHolePlayer,playerId,NON_NULL,
MPHolePlayer,holeScore,SCALAR,Built-in String
MPHolePlayer,holeScores,LIST,
MPHolePlayer,holeScoreStatus,ENUM,
MPHolePlayer,holePoints,SCALAR,Built-in String
MatchHoleScore,playerId,NON_NULL,
MatchHoleScore,holeScore,SCALAR,Built-in String
MatchHoleScore,holeScoreStatus,ENUM,
MPScorecardPlayer,playerId,NON_NULL,
MPScorecardPlayer,firstName,NON_NULL,
MPScorecardPlayer,lastName,NON_NULL,
MPScorecardPlayer,shortName,NON_NULL,
MPScorecardPlayer,displayName,NON_NULL,
MPScorecardPlayer,seed,NON_NULL,
MPScorecardPlayer,displayColor,NON_NULL,
MPScorecardPlayer,isAmateur,NON_NULL,
MPScorecardPlayer,countryFlag,NON_NULL,
Message,title,SCALAR,Built-in String
Message,body,NON_NULL,
MPPlayoffScorecard,id,NON_NULL,
MPPlayoffScorecard,currentHole,SCALAR,Built-in Int
MPPlayoffScorecard,scorecardTitle,NON_NULL,
MPPlayoffScorecard,playoff,NON_NULL,
MPPlayoffScorecard,infoWebUrl,SCALAR,Built-in String
MPPlayoffScorecard,tourcastURI,SCALAR,Built-in String
Playoff,currentHole,NON_NULL,
Playoff,holes,NON_NULL,
Playoff,players,NON_NULL,
Playoff,thru,SCALAR,Built-in String
PlayoffPlayer,active,NON_NULL,
PlayoffPlayer,position,NON_NULL,
PlayoffPlayer,player,NON_NULL,
PlayoffPlayer,scores,NON_NULL,
MPTeeTimes,id,NON_NULL,
MPTeeTimes,title,NON_NULL,
MPTeeTimes,teeTimeHeaders,NON_NULL,
MPTeeTimes,rounds,NON_NULL,
MPTeeTimes,roundFilters,NON_NULL,
MPTeeTimes,defaultRound,NON_NULL,
MPTeeTimes,drawersEnabled,NON_NULL,
TeeTimeHeader,time,NON_NULL,
TeeTimeHeader,tee,NON_NULL,
TeeTimeHeader,players,NON_NULL,
TeeTimeHeader,status,NON_NULL,
MPRoundTeeTimes,roundNumber,NON_NULL,
MPRoundTeeTimes,matchTeeTimes,NON_NULL,
MPMatchTeeTimes,teeTime,NON_NULL,
MPMatchTeeTimes,timezone,NON_NULL,
MPMatchTeeTimes,tee,NON_NULL,
MPMatchTeeTimes,matchId,NON_NULL,
MPMatchTeeTimes,players,NON_NULL,
MPMatchTeeTimes,status,NON_NULL,
MPTeeTimePlayer,playerId,NON_NULL,
MPTeeTimePlayer,displayName,NON_NULL,
MPTeeTimePlayer,shortName,NON_NULL,
MPTeeTimePlayer,countryFlag,NON_NULL,
MPScorecardResults,tournamentId,NON_NULL,
MPScorecardResults,roundNum,NON_NULL,
MPScorecardResults,matchId,NON_NULL,
MPScorecardResults,players,NON_NULL,
MPScorecardResults,messages,LIST,
MPScorecardResultsPlayer,playerId,NON_NULL,
MPScorecardResultsPlayer,displayName,NON_NULL,
MPScorecardResultsPlayer,previousRounds,NON_NULL,
PreviousRounds,roundHeader,NON_NULL,
PreviousRounds,roundNumber,NON_NULL,
PreviousRounds,matches,LIST,
PreviousMatch,matchId,NON_NULL,
PreviousMatch,roundNumber,NON_NULL,
PreviousMatch,opponent,NON_NULL,
PreviousMatch,matchScore,NON_NULL,
PreviousMatch,matchStatus,NON_NULL,
PreviousMatch,matchResult,NON_NULL,
PreviousMatch,roundDisplayText,NON_NULL,
PreviousMatchOpponent,playerId,NON_NULL,
PreviousMatchOpponent,headshot,NON_NULL,
PreviousMatchOpponent,firstName,NON_NULL,
PreviousMatchOpponent,lastName,NON_NULL,
PreviousMatchOpponent,shortName,NON_NULL,
PreviousMatchOpponent,displayName,NON_NULL,
PreviousMatchOpponent,tournamentSeed,NON_NULL,
PreviousMatchOpponent,bracketSeed,NON_NULL,
PreviousMatchOpponent,countryFlag,NON_NULL,
GroupStageRankings,tournamentId,NON_NULL,
GroupStageRankings,title,NON_NULL,
GroupStageRankings,groupStageHeaders,NON_NULL,
GroupStageRankings,groups,NON_NULL,
GroupStageRankings,informationSections,NON_NULL,
GroupStageHeader,type,NON_NULL,
GroupStageHeader,player,NON_NULL,
GroupStageHeader,won,NON_NULL,
GroupStageHeader,lost,NON_NULL,
GroupStageHeader,tied,NON_NULL,
GroupStageHeader,points,NON_NULL,
GroupStageGroup,groupHeader,NON_NULL,
GroupStageGroup,groupPlayers,NON_NULL,
GroupStagePlayer,playerId,NON_NULL,
GroupStagePlayer,firstName,NON_NULL,
GroupStagePlayer,lastName,NON_NULL,
GroupStagePlayer,shortName,NON_NULL,
GroupStagePlayer,displayName,NON_NULL,
GroupStagePlayer,countryFlag,NON_NULL,
GroupStagePlayer,countryName,NON_NULL,
GroupStagePlayer,position,NON_NULL,
GroupStagePlayer,tournamentSeed,NON_NULL,
GroupStagePlayer,bracketSeed,NON_NULL,
GroupStagePlayer,groupRankDisplayText,SCALAR,Built-in String
GroupStagePlayer,record,NON_NULL,
GroupStagePlayer,previousMatches,NON_NULL,
GroupStagePlayer,playoffWinner,NON_NULL,
GroupStagePlayer,latestMatchId,NON_NULL,
GroupStagePlayer,latestRound,NON_NULL,
