YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
2010,160,0,1329,Brad Faxon,"36' 5""",31298.75,860,Over
2010,160,0,21961,Charles Howell III,"36' 5""",58500.0,1608,1 Under
2010,160,0,26881,Jarrod Lyle,"36' 5""",29966.5,822,Under
2010,160,0,24490,George McNeill,"36' 5""",45621.333,1253,Under
2010,160,0,23621,Rory Sabbatini,"36' 5""",43616.083,1198,Under
2010,165,0,1707,Steve Lowery,"36' 6""",36683.667,1005,Over
2010,165,0,21949,Joe Ogilvie,"36' 6""",56118.5,1538,Under
2010,167,0,25720,Chad Collins,"36' 7""",49356.583,1348,Under
2010,167,0,22913,John Rollins,"36' 7""",49190.833,1345,Under
2010,167,0,28780,Nicholas Thompson,"36' 7""",50398.25,1379,Over
2010,167,0,26392,Chris Wilson,"36' 7""",33815.25,925,Over
2010,171,0,21350,Ryuji Imada,"36' 8""",55202.75,1505,Under
2010,172,0,20070,Matt Bettencourt,"36' 9""",45803.833,1247,Even
2010,172,0,1619,Skip Kendall,"36' 9""",32272.667,879,Over
2010,174,0,28089,Jason Day,"36' 10""",46808.917,1271,Under
2010,175,0,25818,Scott Piercy,"37' 0""",53572.667,1449,Under
2010,175,0,12714,Chris Tidland,"37' 0""",44999.667,1217,Under
2010,177,0,20572,Rod Pampling,"37' 1""",46655.833,1257,Over
2010,178,0,6514,Kevin Johnson,"37' 2""",32613.333,878,Over
2010,179,0,23718,Nathan Green,"37' 3""",54027.083,1451,Under
2010,179,0,27613,David Lutterus,"37' 3""",37440.0,1006,Over
2010,181,0,24138,Ian Poulter,"37' 4""",22690.5,608,Under
2010,182,0,26300,Matt Jones,"37' 8""",53731.833,1427,Under
2010,183,0,22371,Aaron Baddeley,"37' 9""",59235.25,1568,Under
2010,183,0,10585,Scott McCarron,"37' 9""",56150.917,1488,Under
2010,185,0,20848,Ángel Cabrera,"37' 11""",34637.417,914,Under
2010,186,0,27797,Derek Lamely,"38' 0""",43638.333,1148,Over
2010,187,0,23409,James Driscoll,"38' 1""",50298.25,1321,Under
2010,187,0,27141,J.B. Holmes,"38' 1""",60101.75,1577,Under
2010,189,0,20850,Daniel Chopra,"38' 2""",45568.833,1194,Over
2010,189,0,21959,Ted Purdy,"38' 2""",51206.5,1342,Over
2010,191,0,32617,Jerod Turner,"38' 3""",27367.5,716,Over
2010,192,0,28500,Martin Flores,"38' 4""",43779.0,1143,Over
2019,1,0,39997,Corey Conners,"32' 6""",40129.75,1234,1 Under
2019,2,0,26476,Chez Reavie,"33' 0""",41287.75,1252,1 Under
2019,3,0,10809,Jim Furyk,"33' 1""",33628.417,1017,1 Under
2019,4,0,19803,Ryan Armour,"33' 3""",44606.5,1340,1 Under
2019,4,0,25686,Jason Dufner,"33' 3""",33799.917,1017,Under
2019,4,0,23325,Vaughn Taylor,"33' 3""",48500.083,1459,1 Under
2019,7,0,33122,Russell Knox,"33' 5""",35225.167,1055,1 Under
2019,8,0,34563,Chesson Hadley,"33' 7""",35827.833,1068,Under
2019,9,0,40115,Adam Svensson,"33' 8""",33080.083,983,1 Under
2019,10,0,33141,Keegan Bradley,"34' 0""",40658.667,1196,Under
2019,10,0,45486,Joaquin Niemann,"34' 0""",48576.917,1429,1 Under
2019,10,0,26329,Louis Oosthuizen,"34' 0""",29090.25,855,Under
2019,13,0,28775,Nate Lashley,"34' 2""",33602.917,984,1 Under
2019,14,0,31560,Brian Stuard,"34' 3""",47183.0,1379,1 Under
2019,15,0,46402,Talor Gooch,"34' 4""",29324.333,855,1 Under
2019,15,0,12716,Charley Hoffman,"34' 4""",28631.083,833,Under
2019,17,0,25364,Paul Casey,"34' 5""",33851.917,984,1 Under
2019,17,0,33399,Adam Hadwin,"34' 5""",37812.167,1098,1 Under
2019,17,0,32839,Hideki Matsuyama,"34' 5""",44956.5,1305,1 Under
2019,17,0,27330,Josh Teater,"34' 5""",32680.75,949,1 Under
2019,21,0,25900,Lucas Glover,"34' 6""",49959.417,1448,1 Under
2019,21,0,34098,Russell Henley,"34' 6""",37678.333,1092,1 Under
2019,21,0,30786,Brady Schnell,"34' 6""",24070.75,697,Under
2019,24,0,45526,Abraham Ancer,"34' 7""",44001.5,1272,1 Under
2019,24,0,36689,Brooks Koepka,"34' 7""",35579.25,1029,1 Under
2019,24,0,33410,Andrew Landry,"34' 7""",39951.417,1156,1 Under
2019,24,0,32640,Troy Merritt,"34' 7""",34485.333,998,1 Under
2019,24,0,30110,Kyle Stanley,"34' 7""",34006.917,983,Under
2019,29,0,29268,Bronson Burgoon,"34' 8""",28941.083,835,Under
2019,29,0,32200,Roberto Castro,"34' 8""",38462.583,1109,1 Under
2019,29,0,28237,Rory McIlroy,"34' 8""",35297.917,1018,2 Under
2019,32,0,31646,Emiliano Grillo,"34' 9""",34187.75,984,Under
2019,32,0,30946,Alex Prugh,"34' 9""",35363.25,1017,Under
2019,34,0,20472,Alex Cejka,"34' 10""",24855.667,714,Over
2019,35,0,35532,Tom Hoge,"34' 11""",44726.167,1281,Under
2019,35,0,26596,Ryan Moore,"34' 11""",39154.333,1122,1 Under
2019,35,0,27214,Kevin Streelman,"34' 11""",42941.083,1231,1 Under
2019,35,0,33448,Justin Thomas,"34' 11""",34844.0,997,1 Under
2019,39,0,45609,Tyler Duncan,"35' 0""",40553.917,1159,Under
2019,39,0,33418,Shawn Stefani,"35' 0""",38687.833,1105,1 Under
2019,39,0,27095,Nick Watney,"35' 0""",43026.667,1229,1 Under
2019,42,0,24024,Zach Johnson,"35' 1""",33179.25,946,Under
2019,42,0,35449,Adam Long,"35' 1""",42370.0,1209,Under
2019,42,0,31323,Gary Woodland,"35' 1""",40548.167,1155,1 Under
2019,45,0,46435,Austin Cook,"35' 2""",33190.0,943,Under
2019,45,0,34076,Joel Dahmen,"35' 2""",47644.583,1355,Under
2019,45,0,34363,Tyrrell Hatton,"35' 2""",26313.583,748,Under
2019,45,0,22405,Justin Rose,"35' 2""",30320.917,862,1 Under
2019,49,0,33486,Roger Sloan,"35' 3""",44045.667,1249,1 Under
2019,50,0,37454,Whee Kim,"35' 5""",29522.917,834,Over
2019,50,0,30944,Jason Kokrak,"35' 5""",47415.667,1338,1 Under
2019,50,0,24502,Adam Scott,"35' 5""",27896.0,788,1 Under
2019,50,0,49960,Sepp Straka,"35' 5""",36794.083,1038,1 Under
2019,54,0,35450,Patrick Cantlay,"35' 6""",36125.083,1018,1 Under
2019,54,0,29478,Kevin Kisner,"35' 6""",45070.917,1269,1 Under
2019,54,0,23108,Matt Kuchar,"35' 6""",41881.667,1180,1 Under
2019,54,0,26851,Marc Leishman,"35' 6""",36056.583,1016,1 Under
2019,54,0,25818,Scott Piercy,"35' 6""",44307.167,1249,1 Under
2019,59,0,40098,Matt Fitzpatrick,"35' 7""",23536.833,662,Under
2019,59,0,31557,Jim Herman,"35' 7""",24187.833,679,Under
2019,59,0,39327,Ben Silverman,"35' 7""",35354.5,994,Under
2019,59,0,29518,Brendan Steele,"35' 7""",32413.583,911,Under
2019,63,0,21209,Sergio Garcia,"35' 8""",24093.583,676,Under
2019,63,0,39977,Max Homa,"35' 8""",44033.5,1234,Under
2019,63,0,49766,Hank Lebioda,"35' 8""",37022.0,1038,1 Under
2019,63,0,27556,Ted Potter Jr.,"35' 8""",38116.75,1069,Under
2019,63,0,29221,Webb Simpson,"35' 8""",43850.917,1230,1 Under
2019,63,0,37189,Harold Varner III,"35' 8""",47170.083,1324,1 Under
2019,69,0,32102,Rickie Fowler,"35' 9""",39977.0,1117,1 Under
2019,69,0,26758,David Hearn,"35' 9""",21781.5,609,Under
2019,69,0,23320,Ryan Palmer,"35' 9""",32523.5,909,1 Under
2019,69,0,37340,Chase Wright,"35' 9""",36477.0,1020,1 Under
2019,73,0,45157,Cam Davis,"35' 11""",36588.0,1018,1 Under
2019,74,0,29926,Danny Lee,"36' 0""",46006.667,1278,Under
2019,74,0,24138,Ian Poulter,"36' 0""",28208.0,784,1 Under
2019,74,0,35732,Wes Roach,"36' 0""",31429.583,873,1 Under
2019,74,0,30692,Scott Stallings,"36' 0""",43765.0,1216,Under
2019,74,0,32139,Danny Willett,"36' 0""",31988.5,889,Under
2019,79,0,27644,Brian Harman,"36' 1""",45589.667,1262,1 Under
2019,79,0,34261,Scott Langley,"36' 1""",41340.583,1147,Over
2019,79,0,46970,Jon Rahm,"36' 1""",34109.667,946,1 Under
2019,79,0,37275,Sam Ryder,"36' 1""",38601.083,1070,1 Under
2019,79,0,35891,Cameron Smith,"36' 1""",34051.25,943,Under
2019,84,0,30925,Dustin Johnson,"36' 2""",36082.75,997,1 Under
2019,84,0,25198,Francesco Molinari,"36' 2""",27031.167,748,Under
2019,84,0,49771,J.T. Poston,"36' 2""",56717.417,1568,1 Under
2019,84,0,29223,Sam Saunders,"36' 2""",43188.583,1195,Under
2019,88,0,35421,Brandon Harkins,"36' 3""",44455.083,1227,Under
2019,88,0,1810,Phil Mickelson,"36' 3""",32081.0,884,Under
2019,90,0,49303,Anders Albertson,"36' 4""",33949.583,934,Under
2019,90,0,49298,Kramer Hickok,"36' 4""",38127.667,1050,Under
2019,90,0,47990,Kyle Jones,"36' 4""",35219.5,969,Under
2019,90,0,32150,Michael Thompson,"36' 4""",42106.333,1158,1 Under
2019,94,0,27895,Jonas Blixt,"36' 5""",41655.167,1145,Under
2019,94,0,34021,Bud Cauley,"36' 5""",48110.0,1322,1 Under
2019,94,0,30911,Tommy Fleetwood,"36' 5""",32300.5,886,1 Under
2019,94,0,28679,Fabián Gómez,"36' 5""",31330.917,860,Under
2019,94,0,31420,Anirban Lahiri,"36' 5""",38136.917,1047,Under
2019,99,0,29725,Tony Finau,"36' 6""",42033.083,1152,1 Under
2019,99,0,19846,Brian Gay,"36' 6""",46914.417,1285,Under
2019,101,0,33948,Byeong Hun An,"36' 7""",39719.5,1085,1 Under
2019,101,0,47959,Bryson DeChambeau,"36' 7""",43104.167,1178,1 Under
2019,101,0,29535,Brice Garnett,"36' 7""",42512.167,1161,1 Under
2019,101,0,34466,Peter Malnati,"36' 7""",49774.25,1362,1 Under
2019,101,0,29908,C.T. Pan,"36' 7""",39255.25,1074,Under
2019,101,0,47128,Richy Werenski,"36' 7""",47654.917,1303,1 Under
2019,107,0,29479,Scott Brown,"36' 8""",44544.083,1215,Under
2019,108,0,28089,Jason Day,"36' 9""",30821.75,838,1 Under
2019,108,0,39954,Cody Gribble,"36' 9""",37867.167,1030,Over
2019,108,0,34256,Andrew Putnam,"36' 9""",36809.333,1001,1 Under
2019,108,0,34431,Robert Streb,"36' 9""",39433.833,1072,Under
2019,108,0,34264,Hudson Swafford,"36' 9""",30801.917,839,Under
2019,108,0,33419,Cameron Tringale,"36' 9""",33499.417,911,1 Under
2019,108,0,27064,Jhonattan Vegas,"36' 9""",39855.917,1084,1 Under
2019,115,0,32791,K.H. Lee,"36' 10""",40967.667,1111,Under
2019,115,0,46601,Trey Mullinax,"36' 10""",41369.083,1122,Under
2019,115,0,24361,Pat Perez,"36' 10""",26930.0,731,Under
2019,115,0,23621,Rory Sabbatini,"36' 10""",49880.167,1355,1 Under
2019,119,0,24925,Jonathan Byrd,"36' 11""",23749.333,644,Under
2019,119,0,27141,J.B. Holmes,"36' 11""",31624.833,856,Under
2019,119,0,29420,Billy Horschel,"36' 11""",45544.5,1235,1 Under
2019,119,0,27936,Martin Laird,"36' 11""",48149.25,1304,1 Under
2019,119,0,48822,Sebastián Muñoz,"36' 11""",42218.0,1144,1 Under
2019,119,0,47347,Adam Schenk,"36' 11""",54190.583,1467,1 Under
2019,125,0,21528,Henrik Stenson,"37' 0""",27927.25,755,Under
2019,126,0,23353,J.J. Henry,"37' 1""",27222.333,734,Over
2019,126,0,27974,Sung Kang,"37' 1""",46245.333,1246,Under
2019,126,0,32757,Patton Kizzire,"37' 1""",35059.583,945,Under
2019,126,0,33667,Carlos Ortiz,"37' 1""",47610.417,1284,1 Under
2019,126,0,25632,Jimmy Walker,"37' 1""",37950.75,1023,Under
2019,131,0,40026,Daniel Berger,"37' 2""",38971.667,1049,Under
2019,131,0,29970,Dylan Frittelli,"37' 2""",45441.75,1222,1 Under
2019,131,0,39971,Sungjae Im,"37' 2""",66323.667,1784,2 Under
2019,131,0,25572,Graeme McDowell,"37' 2""",33247.667,894,Under
2019,131,0,48081,Xander Schauffele,"37' 2""",34978.083,941,1 Under
2019,136,0,46523,Joey Garber,"37' 3""",28638.75,768,Under
2019,137,0,27129,Luke List,"37' 4""",36637.083,981,Under
2019,137,0,39546,Keith Mitchell,"37' 4""",40620.583,1087,1 Under
2019,137,0,27649,Brandt Snedeker,"37' 4""",53541.833,1434,1 Under
2019,137,0,25493,Nick Taylor,"37' 4""",57382.167,1538,1 Under
2019,141,0,37455,Si Woo Kim,"37' 5""",39232.583,1049,1 Under
2019,141,0,49964,Aaron Wise,"37' 5""",35918.25,961,1 Under
2019,143,0,32816,Satoshi Kodaira,"37' 6""",33943.0,906,Over
2019,143,0,32058,José de Jesús Rodríguez,"37' 6""",32778.833,874,Under
2019,143,0,27963,Chris Stroud,"37' 6""",34832.417,929,Over
2019,146,0,35376,Roberto Díaz,"37' 7""",34234.917,910,Under
2019,146,0,29974,Branden Grace,"37' 7""",30228.667,804,Under
2019,146,0,29484,Peter Uihlein,"37' 7""",39008.833,1038,Under
2019,149,0,39975,Michael Kim,"37' 8""",30240.333,803,1 Over
2019,150,0,26499,Rafa Cabrera Bello,"37' 9""",32268.917,854,Under
2019,150,0,34360,Patrick Reed,"37' 9""",49326.833,1306,1 Under
2019,152,0,24781,Hunter Mahan,"37' 10""",31525.917,834,Under
2019,152,0,34046,Jordan Spieth,"37' 10""",44402.0,1173,1 Under
2019,154,0,36852,Jim Knous,"37' 11""",26471.333,698,Under
2019,154,0,35879,Kelly Kraft,"37' 11""",44059.0,1162,Over
2019,154,0,32333,Kevin Tway,"37' 11""",45456.75,1200,1 Under
2019,157,0,26951,Johnson Wagner,"38' 0""",32018.917,843,1 Under
2019,158,0,36699,Patrick Rodgers,"38' 1""",30514.667,801,Under
2019,159,0,52372,Cameron Champ,"38' 3""",46429.417,1215,Under
2019,159,0,21961,Charles Howell III,"38' 3""",50002.583,1307,1 Under
2019,159,0,25396,Kevin Na,"38' 3""",29925.417,783,Under
2019,162,0,34306,John Chin,"38' 4""",25853.083,674,Even
2019,162,0,6522,Ernie Els,"38' 4""",20528.417,535,Over
2019,162,0,21731,Freddie Jacobson,"38' 4""",27356.333,713,Over
2019,162,0,46501,Ollie Schniederjans,"38' 4""",41621.667,1086,Under
2019,166,0,35506,Mackenzie Hughes,"38' 5""",45440.333,1182,Under
2019,166,0,20572,Rod Pampling,"38' 5""",28146.833,732,Over
2019,168,0,30978,Kiradech Aphibarnrat,"38' 6""",30643.0,796,Under
2019,168,0,34099,Harris English,"38' 6""",53943.083,1400,1 Under
2019,168,0,30191,Julián Etulain,"38' 6""",35151.083,913,Under
2019,168,0,37380,Curtis Luck,"38' 6""",29962.917,778,Under
2019,172,0,27958,Ryan Blaum,"38' 7""",49354.583,1280,1 Under
2019,172,0,47504,Sam Burns,"38' 7""",46719.833,1211,Under
2019,174,0,28259,Sangmoon Bae,"38' 8""",27625.083,714,Under
2019,174,0,24924,Bill Haas,"38' 8""",42196.083,1091,Under
2019,174,0,26300,Matt Jones,"38' 8""",45617.583,1180,1 Under
2019,177,0,22371,Aaron Baddeley,"38' 9""",28942.0,747,Under
2019,177,0,40009,Dominic Bozzelli,"38' 9""",33824.0,873,1 Under
2019,177,0,39324,J.J. Spaun,"38' 9""",44269.083,1143,1 Under
2019,180,0,28252,Seamus Power,"38' 11""",42644.0,1096,Under
2019,181,0,36799,Stephan Jaeger,"39' 1""",39628.667,1015,1 Under
2019,181,0,27349,Alex Noren,"39' 1""",29888.167,765,Under
2019,183,0,51766,Wyndham Clark,"39' 2""",50703.333,1294,1 Under
2019,184,0,47993,Denny McCarthy,"39' 3""",48441.75,1233,1 Under
2019,184,0,47856,Seth Reeves,"39' 3""",36979.333,943,Over
2019,184,0,25804,Bubba Watson,"39' 3""",34898.5,890,Under
2019,187,0,35461,Beau Hossler,"39' 5""",47588.583,1208,Under
2019,188,0,35617,Martin Trainer,"42' 0""",37449.667,891,Over
2021,1,0,31646,Emiliano Grillo,"32' 9""",40347.667,1232,1 Under
2021,1,0,23325,Vaughn Taylor,"32' 9""",35951.25,1099,1 Under
2021,3,0,30110,Kyle Stanley,"33' 1""",43722.167,1322,1 Under
2021,4,0,34098,Russell Henley,"33' 5""",46695.417,1396,1 Under
2021,4,0,26476,Chez Reavie,"33' 5""",42247.167,1264,1 Under
2021,6,0,48045,Michael Gellerman,"33' 8""",18620.667,553,Under
2021,7,0,24357,K.J. Choi,"33' 9""",25893.25,768,Over
2021,7,0,52375,Doug Ghim,"33' 9""",43329.0,1285,1 Under
2021,7,0,50525,Collin Morikawa,"33' 9""",39755.333,1177,1 Under
2021,7,0,22056,Cameron Percy,"33' 9""",36239.0,1074,1 Under
2021,11,0,25364,Paul Casey,"34' 0""",35040.833,1030,1 Under
2021,12,0,25686,Jason Dufner,"34' 1""",44942.0,1319,Under
2021,13,0,33122,Russell Knox,"34' 2""",48813.25,1430,1 Under
2021,13,0,31560,Brian Stuard,"34' 2""",53729.167,1571,1 Under
2021,15,0,34076,Joel Dahmen,"34' 5""",40345.25,1171,1 Under
2021,16,0,30926,Chris Kirk,"34' 6""",46147.167,1336,1 Under
2021,17,0,33120,Mark Anderson,"34' 7""",20942.75,606,Under
2021,18,0,19803,Ryan Armour,"34' 8""",41297.833,1191,1 Under
2021,19,0,49766,Hank Lebioda,"34' 10""",33692.417,968,1 Under
2021,20,0,45526,Abraham Ancer,"34' 11""",50590.75,1448,2 Under
2021,20,0,39997,Corey Conners,"34' 11""",52334.833,1499,1 Under
2021,20,0,12716,Charley Hoffman,"34' 11""",48987.5,1404,1 Under
2021,20,0,27942,Rob Oppenheim,"34' 11""",34976.417,1001,1 Under
2021,20,0,23320,Ryan Palmer,"34' 11""",41738.917,1194,1 Under
2021,25,0,26758,David Hearn,"35' 0""",28612.0,817,Under
2021,26,0,22371,Aaron Baddeley,"35' 2""",22602.083,642,Under
2021,26,0,35532,Tom Hoge,"35' 2""",55149.583,1569,1 Under
2021,26,0,27330,Josh Teater,"35' 2""",20665.167,587,Under
2021,26,0,40006,Erik van Rooyen,"35' 2""",42414.333,1207,1 Under
2021,30,0,40026,Daniel Berger,"35' 3""",46191.5,1309,2 Under
2021,30,0,33410,Andrew Landry,"35' 3""",38424.5,1090,Under
2021,30,0,33448,Justin Thomas,"35' 3""",42651.917,1210,1 Under
2021,33,0,34363,Tyrrell Hatton,"35' 4""",29450.5,833,1 Under
2021,33,0,27556,Ted Potter Jr.,"35' 4""",36328.583,1028,Over
2021,35,0,33141,Keegan Bradley,"35' 5""",49318.0,1391,1 Under
2021,35,0,29725,Tony Finau,"35' 5""",45225.5,1276,1 Under
2021,35,0,32448,James Hahn,"35' 5""",38985.333,1101,1 Under
2021,35,0,31557,Jim Herman,"35' 5""",37245.583,1052,Under
2021,35,0,46717,Viktor Hovland,"35' 5""",43936.917,1242,1 Under
2021,35,0,33667,Carlos Ortiz,"35' 5""",51979.583,1469,1 Under
2021,35,0,29518,Brendan Steele,"35' 5""",42147.0,1190,Under
2021,35,0,27214,Kevin Streelman,"35' 5""",53101.75,1498,1 Under
2021,35,0,27095,Nick Watney,"35' 5""",26650.417,752,Over
2021,44,0,27770,Camilo Villegas,"35' 6""",41136.083,1158,1 Under
2021,45,0,37275,Sam Ryder,"35' 7""",43161.583,1212,Under
2021,46,0,20229,Stewart Cink,"35' 8""",49666.417,1392,1 Under
2021,46,0,31420,Anirban Lahiri,"35' 8""",34344.25,964,1 Under
2021,46,0,33413,Ben Martin,"35' 8""",21557.25,604,Under
2021,46,0,28252,Seamus Power,"35' 8""",26875.667,753,1 Under
2021,46,0,37189,Harold Varner III,"35' 8""",50113.667,1405,1 Under
2021,51,0,34466,Peter Malnati,"35' 9""",42002.5,1175,Under
2021,51,0,22405,Justin Rose,"35' 9""",25966.667,726,Under
2021,51,0,29221,Webb Simpson,"35' 9""",38732.917,1084,1 Under
2021,54,0,33404,Chris Baker,"35' 10""",24417.917,681,Under
2021,54,0,47504,Sam Burns,"35' 10""",46611.917,1302,1 Under
2021,54,0,34563,Chesson Hadley,"35' 10""",37200.583,1039,Under
2021,54,0,39953,Chase Seiffert,"35' 10""",35764.667,999,Under
2021,58,0,39977,Max Homa,"35' 11""",42621.083,1187,1 Under
2021,58,0,27936,Martin Laird,"35' 11""",44181.167,1230,1 Under
2021,58,0,34213,Grayson Murray,"35' 11""",22963.333,639,Over
2021,58,0,30163,Henrik Norlander,"35' 11""",47944.75,1334,1 Under
2021,58,0,39324,J.J. Spaun,"35' 11""",33373.917,929,Under
2021,63,0,23983,Luke Donald,"36' 0""",28755.833,799,Under
2021,63,0,25900,Lucas Glover,"36' 0""",51610.25,1435,1 Under
2021,63,0,33490,Bo Hoag,"36' 0""",48189.25,1340,1 Under
2021,66,0,32640,Troy Merritt,"36' 1""",51557.667,1430,Under
2021,66,0,53165,Doc Redman,"36' 1""",44482.167,1232,Under
2021,68,0,46435,Austin Cook,"36' 2""",42020.417,1161,Under
2021,68,0,33486,Roger Sloan,"36' 2""",39890.667,1104,1 Under
2021,68,0,32150,Michael Thompson,"36' 2""",43670.083,1207,1 Under
2021,68,0,33419,Cameron Tringale,"36' 2""",52771.0,1459,1 Under
2021,68,0,23623,Bo Van Pelt,"36' 2""",35584.083,983,Under
2021,73,0,47483,Will Zalatoris,"36' 3""",44134.0,1218,1 Under
2021,74,0,29268,Bronson Burgoon,"36' 4""",36253.833,998,Under
2021,74,0,28775,Nate Lashley,"36' 4""",38093.917,1048,Under
2021,74,0,29926,Danny Lee,"36' 4""",36774.583,1012,Over
2021,74,0,24361,Pat Perez,"36' 4""",50701.083,1395,1 Under
2021,74,0,46970,Jon Rahm,"36' 4""",41587.083,1145,2 Under
2021,79,0,46442,Maverick McNealy,"36' 5""",42373.917,1163,1 Under
2021,80,0,34255,Joseph Bramlett,"36' 6""",36405.917,998,Under
2021,80,0,32757,Patton Kizzire,"36' 6""",59012.417,1617,2 Under
2021,80,0,33204,Shane Lowry,"36' 6""",40767.083,1118,1 Under
2021,80,0,36871,Matthew NeSmith,"36' 6""",51969.583,1424,1 Under
2021,84,0,29535,Brice Garnett,"36' 7""",44848.75,1225,1 Under
2021,84,0,35310,Lanto Griffin,"36' 7""",52264.5,1428,1 Under
2021,84,0,27644,Brian Harman,"36' 7""",55435.833,1516,1 Under
2021,84,0,32839,Hideki Matsuyama,"36' 7""",54669.25,1493,1 Under
2021,84,0,47347,Adam Schenk,"36' 7""",52382.917,1431,1 Under
2021,84,0,30692,Scott Stallings,"36' 7""",44588.5,1218,1 Under
2021,90,0,28679,Fabián Gómez,"36' 8""",22305.0,608,Over
2021,90,0,36801,Mark Hubbard,"36' 8""",58213.75,1589,1 Under
2021,90,0,29478,Kevin Kisner,"36' 8""",45056.083,1230,1 Under
2021,90,0,36689,Brooks Koepka,"36' 8""",34052.333,929,1 Under
2021,90,0,35230,Nelson Ledesma,"36' 8""",22865.417,624,Under
2021,90,0,26329,Louis Oosthuizen,"36' 8""",39157.5,1068,1 Under
2021,90,0,29908,C.T. Pan,"36' 8""",42579.917,1160,Under
2021,97,0,35450,Patrick Cantlay,"36' 9""",44678.0,1216,2 Under
2021,97,0,33597,Harry Higgs,"36' 9""",48748.583,1327,1 Under
2021,97,0,48822,Sebastián Muñoz,"36' 9""",58416.833,1589,1 Under
2021,100,0,32102,Rickie Fowler,"36' 10""",42215.917,1146,Under
2021,100,0,35891,Cameron Smith,"36' 10""",45316.417,1231,1 Under
2021,100,0,27064,Jhonattan Vegas,"36' 10""",44151.333,1198,1 Under
2021,103,0,29479,Scott Brown,"36' 11""",42084.25,1139,Under
2021,103,0,24024,Zach Johnson,"36' 11""",50096.167,1357,1 Under
2021,103,0,32816,Satoshi Kodaira,"36' 11""",40830.917,1106,1 Under
2021,103,0,30944,Jason Kokrak,"36' 11""",50064.25,1356,1 Under
2021,103,0,48119,Ben Taylor,"36' 11""",20521.083,556,Under
2021,108,0,45157,Cam Davis,"37' 0""",59316.417,1603,1 Under
2021,108,0,29974,Branden Grace,"37' 0""",41442.583,1121,Under
2021,108,0,37455,Si Woo Kim,"37' 0""",54521.333,1472,1 Under
2021,108,0,25396,Kevin Na,"37' 0""",51416.333,1389,1 Under
2021,108,0,24502,Adam Scott,"37' 0""",38912.333,1052,Under
2021,108,0,25493,Nick Taylor,"37' 0""",54718.833,1480,1 Under
2021,108,0,56278,Matthew Wolff,"37' 0""",33711.333,911,Under
2021,115,0,27129,Luke List,"37' 1""",49578.25,1338,1 Under
2021,115,0,27649,Brandt Snedeker,"37' 1""",47511.083,1282,1 Under
2021,115,0,34264,Hudson Swafford,"37' 1""",43482.0,1172,Under
2021,118,0,34174,John Huh,"37' 2""",33712.667,907,Under
2021,118,0,46046,Scottie Scheffler,"37' 2""",55577.083,1497,2 Under
2021,120,0,39971,Sungjae Im,"37' 3""",75061.833,2013,2 Under
2021,120,0,35449,Adam Long,"37' 3""",47040.833,1262,Under
2021,122,0,45609,Tyler Duncan,"37' 4""",50561.917,1354,Over
2021,122,0,48081,Xander Schauffele,"37' 4""",41708.0,1118,1 Under
2021,124,0,39975,Michael Kim,"37' 5""",36029.0,963,Over
2021,124,0,26851,Marc Leishman,"37' 5""",41721.667,1116,1 Under
2021,124,0,35104,Tom Lewis,"37' 5""",46532.75,1245,Under
2021,124,0,28237,Rory McIlroy,"37' 5""",42122.25,1127,1 Under
2021,124,0,31323,Gary Woodland,"37' 5""",38793.25,1036,Even
2021,129,0,21209,Sergio Garcia,"37' 6""",45487.333,1214,1 Under
2021,129,0,25818,Scott Piercy,"37' 6""",45363.5,1211,1 Under
2021,129,0,34256,Andrew Putnam,"37' 6""",49531.25,1320,1 Under
2021,129,0,49960,Sepp Straka,"37' 6""",51556.667,1374,1 Under
2021,129,0,32254,Xinjun Zhang,"37' 6""",33395.417,890,Over
2021,134,0,33948,Byeong Hun An,"37' 7""",46788.083,1245,Over
2021,134,0,46402,Talor Gooch,"37' 7""",55572.917,1479,1 Under
2021,134,0,32791,K.H. Lee,"37' 7""",62455.25,1660,1 Under
2021,134,0,40042,Tyler McCumber,"37' 7""",36110.583,961,Over
2021,138,0,56762,Will Gordon,"37' 8""",45304.083,1203,Under
2021,138,0,30925,Dustin Johnson,"37' 8""",41575.417,1103,1 Under
