YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1988,49,0,2159,Curtis Strange,30
1988,53,0,1024,Billy Andrade,29
1988,53,0,1098,Jay Don Blake,29
1988,53,0,1133,Billy Ray Brown,29
1988,53,0,1157,Tom Byrum,29
1988,53,0,1329,Brad Faxon,29
1988,53,0,1783,Mark McCumber,29
1988,53,0,1945,Kenny Perry,29
1988,60,0,1313,Steve Elkington,28
1988,60,0,1682,Wayne Levi,28
1988,60,0,1723,Andrew Magee,28
1988,60,0,1837,Gil Morgan,28
1988,60,0,1960,Don Pooley,28
1988,60,0,2170,Hal Sutton,28
1988,60,0,2185,Lance Ten Broeck,28
1988,60,0,2321,Fuzzy Zoeller,28
1988,68,0,1143,Brad Bryant,27
1988,68,0,1201,Lennie Clements,27
1988,68,0,1390,Buddy Gardner,27
1988,68,0,1887,Mark O'Meara,27
1988,68,0,1931,Rick Pearson,27
1988,68,0,1968,Nick Price,27
1988,68,0,2167,Mike Sullivan,27
1988,75,0,1006,John Adams,26
1988,75,0,1499,Mark Hayes,26
1988,75,0,1864,Larry Nelson,26
1988,75,0,1891,David Ogrin,26
1988,75,0,2186,Brian Tennyson,26
1988,75,0,2239,Scott Verplank,26
1988,81,0,1385,Jim Gallagher Jr.,25
1988,81,0,1706,Davis Love III,25
1988,81,0,1823,Larry Mize,25
1988,81,0,1877,Tim Norris,25
1988,85,0,1061,Ray Barr Jr.,24
1988,85,0,1197,Bobby Clampett,24
1988,85,0,1469,Dan Halldorson,24
1988,85,0,1736,Roger Maltbie,24
1988,85,0,1755,Dick Mast,24
1988,85,0,1928,Corey Pavin,24
1988,85,0,2090,Tom Sieckmann,24
1988,85,0,2094,Tony Sills,24
1988,85,0,2190,Doug Tewell,24
1988,94,0,1323,Brad Fabel,23
1988,94,0,1495,Morris Hatalsky,23
1988,94,0,1943,Chris Perry,23
1988,94,0,2256,Tom Watson,23
1988,94,0,2267,D.A. Weibring,23
1988,99,0,1151,Clark Burroughs,22
1988,99,0,1168,David Canipe,22
1988,99,0,1175,Jim Carter,22
1988,99,0,1599,Steve Jones,22
1988,99,0,1707,Steve Lowery,22
1988,99,0,1996,Mike Reid,22
1988,99,0,2148,Ray Stewart,22
1988,99,0,2195,Leonard Thompson,22
1988,99,0,2246,Duffy Waldorf,22
1988,108,0,1033,George Archer,21
1988,108,0,1077,Mike Bender,21
1988,108,0,1284,Mike Donald,21
1988,108,0,1662,Greg Ladehoff,21
1988,108,0,1984,Sam Randolph,21
1988,108,0,1998,Jack Renner,21
1988,108,0,2010,Loren Roberts,21
1988,108,0,2229,Brett Upper,21
1988,116,0,1200,Keith Clearwater,20
1988,116,0,1717,Sandy Lyle,20
1988,116,0,1935,Calvin Peete,20
1988,116,0,2041,Bill Sander,20
1988,120,0,1014,Fulton Allem,19
1988,120,0,1093,Ronnie Black,19
1988,120,0,1331,Rick Fehr,19
1988,120,0,1355,Raymond Floyd,19
1988,120,0,1435,Wayne Grady,19
1988,120,0,1443,Hubert Green,19
1988,120,0,1559,Hale Irwin,19
1988,120,0,1571,Barry Jaeckel,19
1988,120,0,1641,Gary Koch,19
1988,120,0,1876,Greg Norman,19
1988,120,0,1971,Dillard Pruitt,19
1988,120,0,2160,Ron Streck,19
1988,120,0,2196,Robert Thompson,19
1988,133,0,1106,Jim Booros,18
1988,133,0,1261,Jay Delsing,18
1988,133,0,1306,David Edwards,18
1988,133,0,1715,Mark Lye,18
1988,137,0,1154,Bill Buttner,17
1988,137,0,1179,Antonio Cerda,17
1988,137,0,1288,Ed Dougherty,17
1988,137,0,1303,Bob Eastwood,17
1988,137,0,1782,Mike McCullough,17
1988,137,0,1790,Pat McGowan,17
1988,137,0,1892,Aki Ohmachi,17
1988,137,0,2099,Scott Simpson,17
1988,145,0,1129,Bill Britton,16
1988,145,0,1941,Tom Pernice Jr.,16
1988,145,0,1970,Bob Proben,16
1988,145,0,2133,Craig Stadler,16
1988,145,0,2192,Steve Thomas,16
1988,145,0,2294,Willie Wood,16
1988,145,0,2311,Kim Young,16
1988,145,0,2313,Bruce Zabriski,16
1988,153,0,1127,Danny Briggs,15
1988,153,0,1196,Brian Claar,15
1988,153,0,1425,Ernie Gonzalez,15
1988,153,0,1858,Tommy Nakajima,15
1988,153,0,2118,J.C. Snead,15
1988,158,0,1096,Phil Blackmar,14
1988,158,0,1185,Brandel Chamblee,14
1988,158,0,1436,David Graham,14
1988,158,0,1476,Mike Hammond,14
1988,158,0,1986,Joey Rassett,14
1988,158,0,2180,Harry Taylor,14
1988,158,0,2255,Denis Watson,14
1988,165,0,1557,John Inman,13
1988,165,0,1648,Billy Kratzert,13
1988,165,0,1851,Bob Murphy,13
1988,165,0,2244,Fred Wadsworth,13
1988,169,0,1086,Roy Biancalana,12
1988,169,0,1135,Ken Brown,12
1988,169,0,1192,T.C. Chen,12
1988,169,0,1871,Mike Nicolette,12
1988,169,0,2126,Bruce Soulsby,12
1988,169,0,2322,Richard Zokol,12
1988,175,0,1094,Mike Blackburn,11
1988,175,0,1191,Barry Cheesman,11
1988,175,0,1214,Frank Conner,11
1988,175,0,1278,Andy Dillard,11
1988,175,0,1305,Danny Edwards,11
1988,175,0,1884,Mac O'Grady,11
1988,181,0,1242,Rod Curl,10
1988,181,0,1268,Jim Dent,10
1988,181,0,1826,Brian Mogg,10
1988,184,0,1162,Rex Caldwell,9
1988,184,0,1224,Jeff Coston,9
1988,184,0,1468,Gary Hallberg,9
1988,184,0,1861,Jim Nelford,9
1988,184,0,2213,Lee Trevino,9
1988,189,0,1150,George Burns,8
1988,189,0,1412,Gibby Gilbert,8
1988,189,0,1737,Mark Maness,8
1988,189,0,1779,Gary McCord,8
1988,189,0,1815,Johnny Miller,8
1988,189,0,1964,Greg Powers,8
1988,195,0,1049,Ian Baker-Finch,7
1988,195,0,1051,Seve Ballesteros,7
1988,195,0,1326,Nick Faldo,7
1988,195,0,1666,Bernhard Langer,7
1988,195,0,2317,Larry Ziegler,7
1988,200,0,1078,Jim Benepe,6
1988,200,0,1236,Richard Cromwell,6
1988,200,0,1766,Billy Mayfair,6
1988,200,0,2152,Dave Stockton,6
1988,200,0,2215,Paul Trittler,6
1988,205,0,1030,Isao Aoki,5
1988,205,0,1560,David Ishii,5
1988,205,0,1949,Mark Pfeil,5
1988,205,0,1952,Billy Pierot,5
1988,205,0,2031,Griffin Rudolph,5
1988,205,0,2083,Tom Shaw,5
1988,211,0,1081,Bill Bergin,4
1988,211,0,1103,Charles Bolling,4
1988,211,0,1282,Trevor Dodds,4
1988,211,0,1357,Brian Fogt,4
1988,211,0,1392,Tom Garner,4
1988,211,0,1477,Phillip Hancock,4
1988,211,0,1632,Chris Kite,4
1988,211,0,1714,Bob Lunn,4
1988,211,0,1869,Jack Nicklaus,4
1988,211,0,1901,Jay Overton,4
1988,211,0,2098,Jim Simons,4
1988,222,0,1068,Andy Bean,3
1988,222,0,6218,Tommy Brannen,3
1988,222,0,1248,Rick Dalpos,3
1988,222,0,1277,Terry Dill,3
1988,222,0,1320,Bob Estes,3
1988,222,0,1328,Greg Farrow,3
1988,222,0,1446,Brad Greer,3
1988,222,0,1448,Tony Grimes,3
1988,222,0,1564,David Jackson,3
1988,222,0,1577,Lee Janzen,3
1988,222,0,1925,Jerry Pate,3
1988,222,0,2087,Don Shirey Jr.,3
1988,222,0,2110,Jerry Smith,3
1988,222,0,2122,John Snyder,3
1988,222,0,2224,Greg Twiggs,3
1988,222,0,2230,Stan Utley,3
1988,222,0,2292,Bob Wolcott,3
1988,239,0,1065,Beau Baugh,2
1988,239,0,1095,Woody Blackburn,2
1988,239,0,1256,Rodger Davis,2
1988,239,0,1266,Clark Dennis,2
1988,239,0,1342,Forrest Fezler,2
1988,239,0,1473,Todd Hamilton,2
1988,239,0,1487,Jeff Hart,2
1988,239,0,1507,Webb Heintzelman,2
1988,239,0,1584,Doug Johnson,2
1988,239,0,1607,Brian Kamm,2
1988,239,0,1668,Jeffrey Lankford,2
1988,239,0,1758,Gene Matthews,2
1988,239,0,1796,Mark McNulty,2
1988,239,0,1803,Hajime Meshiai,2
1988,239,0,1878,Andy North,2
1988,239,0,1906,Masashi Jumbo Ozaki,2
1988,239,0,2054,Ken Schall,2
1988,239,0,2067,Ted Schulz,2
1988,239,0,2076,Peter Senior,2
1988,239,0,2111,Mike Smith,2
1988,239,0,2197,Rocky Thompson,2
1988,239,0,2201,Jim Thorpe,2
1988,239,0,6503,Randy Wylie,2
1988,262,0,1037,Dewey Arnette,1
1988,262,0,1039,Perry Arthur,1
1988,262,0,6489,Greg Aune,1
1988,262,0,1057,Miller Barber,1
1988,262,0,1083,Scott Bess,1
1988,262,0,1099,Homero Blancas,1
1988,262,0,1113,Steve Bowman,1
1988,262,0,1116,Michael Bradley,1
1988,262,0,1187,Warren Chancellor,1
1988,262,0,1206,Bobby Cole,1
1988,262,0,1234,Richard Crawford,1
1988,262,0,1330,David Feherty,1
1988,262,0,1347,Chuck Fiser,1
1988,262,0,6058,John Flannery,1
1988,262,0,1353,Bruce Fleisher,1
1988,262,0,1360,Anders Forsbrand,1
1988,262,0,1374,Robin Freeman,1
1988,262,0,1451,Steve Groves,1
1988,262,0,1452,Jeff Grygiel,1
1988,262,0,11220,Mark Gurnow,1
1988,262,0,1494,Steve Haskins,1
1988,262,0,1501,Vance Heafner,1
1988,262,0,1512,Bunky Henry,1
1988,262,0,1522,Lon Hinkle,1
1988,262,0,1525,Babe Hiskey,1
1988,262,0,1602,Mark Jordan,1
1988,262,0,1611,Richie Karl,1
1988,262,0,1627,Craig King,1
1988,262,0,1654,Gary Krueger,1
1988,262,0,1732,Bob Makoski,1
1988,262,0,8353,Bill Malley,1
1988,262,0,1773,Ronnie McCann,1
1988,262,0,11141,Robert McNamara,1
1988,262,0,1813,Mike Miles,1
1988,262,0,7235,John Morse,1
1988,262,0,1920,Craig Parry,1
1988,262,0,1924,Alan Pate,1
1988,262,0,1946,Peter Persons,1
1988,262,0,1950,Ed Pfister,1
1988,262,0,2016,Bill Rogers,1
1988,262,0,2024,Dennis Rose,1
1988,262,0,2053,Steve Schadewitz,1
1988,262,0,2073,Ove Sellberg,1
1988,262,0,2074,Ed Selser,1
1988,262,0,2077,Nobuo Serizawa,1
1988,262,0,2107,Gordon Smith,1
1988,262,0,2131,Mike Springer,1
1988,262,0,2135,Mike Standly,1
1988,262,0,2138,Kent Stauffer,1
1988,262,0,2187,Dave Tentis,1
1988,262,0,2189,Joe Tesori,1
1988,262,0,11203,Tom Tierney,1
1988,262,0,2217,Dennis Trixler,1
1988,262,0,2238,Steven Veriato,1
1988,262,0,2245,Grant Waite,1
1988,262,0,2257,Brian Watts,1
1988,262,0,2260,DeWitt Weaver,1
1988,262,0,2270,Mike West,1
1988,262,0,11248,Fred Wisdom,1
1987,1,0,1958,Dan Pohl,46
1987,2,0,1042,Paul Azinger,44
1987,3,0,1378,David Frost,42
1987,4,0,1926,Steve Pate,41
1987,5,0,1527,Scott Hoch,40
1987,5,0,2241,Bobby Wadkins,40
1987,7,0,1633,Tom Kite,39
1987,7,0,1783,Mark McCumber,39
1987,9,0,1226,Fred Couples,38
1987,9,0,1996,Mike Reid,38
1987,11,0,2100,Tim Simpson,37
1987,11,0,2104,Jeff Sluman,37
1987,13,0,1361,Dan Forsman,36
1987,13,0,1725,John Mahaffey,36
1987,13,0,2146,Payne Stewart,36
1987,16,0,1161,Mark Calcavecchia,35
1987,16,0,1457,Jay Haas,35
1987,16,0,1846,Jodie Mudd,35
1987,16,0,1960,Don Pooley,35
1987,20,0,2023,Clarence Rose,34
1987,20,0,2101,Joey Sindelar,34
1987,20,0,2159,Curtis Strange,34
1987,23,0,1072,Chip Beck,33
1987,23,0,1203,Russ Cochran,33
1987,23,0,1235,Ben Crenshaw,33
1987,23,0,1599,Steve Jones,33
1987,23,0,2170,Hal Sutton,33
1987,28,0,1157,Tom Byrum,32
1987,28,0,1390,Buddy Gardner,32
1987,28,0,2049,Gene Sauers,32
1987,31,0,1060,Dave Barr,31
1987,31,0,1156,Curt Byrum,31
1987,31,0,1200,Keith Clearwater,31
1987,31,0,1303,Bob Eastwood,31
1987,31,0,1706,Davis Love III,31
1987,31,0,1968,Nick Price,31
1987,31,0,2033,Dave Rummells,31
1987,31,0,2225,Howard Twitty,31
1987,31,0,2255,Denis Watson,31
1987,31,0,2294,Willie Wood,31
1987,41,0,1098,Jay Don Blake,30
1987,41,0,1823,Larry Mize,30
1987,41,0,2099,Scott Simpson,30
1987,41,0,2267,D.A. Weibring,30
1987,45,0,1468,Gary Hallberg,29
1987,45,0,1771,Blaine McCallister,29
1987,45,0,1998,Jack Renner,29
1987,48,0,1093,Ronnie Black,28
1987,48,0,1150,George Burns,28
1987,48,0,1284,Mike Donald,28
1987,48,0,1887,Mark O'Meara,28
1987,48,0,1891,David Ogrin,28
1987,48,0,1943,Chris Perry,28
1987,54,0,1329,Brad Faxon,27
1987,54,0,1444,Ken Green,27
1987,54,0,1928,Corey Pavin,27
1987,54,0,2133,Craig Stadler,27
1987,54,0,2242,Lanny Wadkins,27
1987,59,0,1096,Phil Blackmar,26
1987,59,0,1219,John Cook,26
1987,59,0,1414,Bob Gilder,26
1987,59,0,1682,Wayne Levi,26
1987,59,0,2223,Bob Tway,26
1987,64,0,1288,Ed Dougherty,25
1987,64,0,1549,Mike Hulbert,25
1987,64,0,1701,Bob Lohr,25
1987,64,0,1736,Roger Maltbie,25
1987,64,0,2256,Tom Watson,25
1987,69,0,1006,John Adams,24
1987,69,0,1346,Ed Fiori,24
1987,69,0,1418,Bill Glasson,24
1987,69,0,1639,Kenny Knox,24
1987,69,0,1755,Dick Mast,24
1987,69,0,1876,Greg Norman,24
1987,69,0,2190,Doug Tewell,24
1987,69,0,2321,Fuzzy Zoeller,24
1987,77,0,1197,Bobby Clampett,23
1987,77,0,1559,Hale Irwin,23
1987,77,0,1715,Mark Lye,23
1987,77,0,1782,Mike McCullough,23
1987,77,0,1797,Rocco Mediate,23
1987,77,0,1864,Larry Nelson,23
1987,77,0,1877,Tim Norris,23
1987,77,0,1975,Tom Purtzer,23
1987,77,0,2279,Mark Wiebe,23
1987,86,0,1313,Steve Elkington,22
1987,86,0,1723,Andrew Magee,22
1987,86,0,1884,Mac O'Grady,22
1987,86,0,2007,Larry Rinker,22
1987,86,0,2094,Tony Sills,22
1987,86,0,2160,Ron Streck,22
1987,92,0,1175,Jim Carter,21
1987,92,0,1355,Raymond Floyd,21
1987,92,0,1475,Donnie Hammond,21
1987,92,0,1690,Bruce Lietzke,21
1987,92,0,2118,J.C. Snead,21
1987,92,0,2167,Mike Sullivan,21
1987,92,0,2322,Richard Zokol,21
1987,99,0,1469,Dan Halldorson,20
1987,99,0,1557,John Inman,20
1987,99,0,1945,Kenny Perry,20
1987,102,0,1282,Trevor Dodds,19
1987,102,0,1305,Danny Edwards,19
1987,102,0,1495,Morris Hatalsky,19
1987,102,0,1569,Peter Jacobsen,19
1987,102,0,1571,Barry Jaeckel,19
1987,102,0,1666,Bernhard Langer,19
1987,102,0,1837,Gil Morgan,19
1987,102,0,2041,Bill Sander,19
1987,102,0,2126,Bruce Soulsby,19
1987,102,0,2180,Harry Taylor,19
1987,102,0,2195,Leonard Thompson,19
1987,113,0,1103,Charles Bolling,18
1987,113,0,1168,David Canipe,18
1987,113,0,1499,Mark Hayes,18
1987,113,0,1790,Pat McGowan,18
1987,113,0,1892,Aki Ohmachi,18
1987,113,0,1952,Billy Pierot,18
1987,113,0,2087,Don Shirey Jr.,18
1987,113,0,2303,Robert Wrenn,18
1987,121,0,1037,Dewey Arnette,17
1987,121,0,1135,Ken Brown,17
1987,121,0,1248,Rick Dalpos,17
1987,121,0,1261,Jay Delsing,17
1987,121,0,1310,Dave Eichelberger,17
1987,121,0,1984,Sam Randolph,17
1987,121,0,2246,Duffy Waldorf,17
1987,128,0,1061,Ray Barr Jr.,16
1987,128,0,1179,Antonio Cerda,16
1987,128,0,1196,Brian Claar,16
1987,128,0,1214,Frank Conner,16
1987,128,0,1306,David Edwards,16
1987,128,0,1385,Jim Gallagher Jr.,16
1987,128,0,1501,Vance Heafner,16
1987,128,0,1522,Lon Hinkle,16
1987,128,0,1717,Sandy Lyle,16
1987,128,0,2016,Bill Rogers,16
1987,128,0,2090,Tom Sieckmann,16
1987,128,0,2148,Ray Stewart,16
1987,128,0,2244,Fred Wadsworth,16
1987,141,0,1132,Mark Brooks,15
1987,141,0,1323,Brad Fabel,15
1987,141,0,1648,Billy Kratzert,15
1987,141,0,1935,Calvin Peete,15
1987,141,0,2010,Loren Roberts,15
1987,146,0,1129,Bill Britton,14
1987,146,0,1162,Rex Caldwell,14
1987,146,0,1201,Lennie Clements,14
1987,146,0,1206,Bobby Cole,14
1987,146,0,1278,Andy Dillard,14
1987,146,0,1443,Hubert Green,14
1987,146,0,1938,David Peoples,14
1987,153,0,1425,Ernie Gonzalez,13
1987,153,0,1861,Jim Nelford,13
1987,153,0,2111,Mike Smith,13
1987,153,0,2229,Brett Upper,13
1987,157,0,1039,Perry Arthur,12
1987,157,0,1051,Seve Ballesteros,12
1987,157,0,1192,T.C. Chen,12
1987,157,0,1513,Denny Hepler,12
1987,157,0,1851,Bob Murphy,12
1987,157,0,1878,Andy North,12
1987,157,0,2152,Dave Stockton,12
1987,157,0,2239,Scott Verplank,12
1987,165,0,1077,Mike Bender,11
1987,165,0,1446,Brad Greer,11
1987,165,0,1641,Gary Koch,11
1987,165,0,1777,John McComish,11
1987,165,0,1871,Mike Nicolette,11
1987,170,0,1068,Andy Bean,10
1987,170,0,1331,Rick Fehr,10
1987,170,0,1436,David Graham,10
1987,170,0,1448,Tony Grimes,10
1987,170,0,1815,Johnny Miller,10
1987,170,0,1858,Tommy Nakajima,10
1987,170,0,2196,Robert Thompson,10
1987,170,0,2217,Dennis Trixler,10
1987,178,0,1030,Isao Aoki,9
1987,178,0,1584,Doug Johnson,9
1987,178,0,2067,Ted Schulz,9
1987,178,0,2098,Jim Simons,9
1987,178,0,2224,Greg Twiggs,9
1987,183,0,1392,Tom Garner,8
1987,183,0,1687,Jeff Lewis,8
1987,183,0,1964,Greg Powers,8
1987,183,0,2213,Lee Trevino,8
1987,187,0,1326,Nick Faldo,7
1987,187,0,1435,Wayne Grady,7
1987,187,0,1654,Gary Krueger,7
1987,190,0,1127,Danny Briggs,6
1987,190,0,1205,Jim Colbert,6
1987,190,0,1477,Phillip Hancock,6
1987,190,0,1534,John Horne,6
1987,190,0,1941,Tom Pernice Jr.,6
1987,190,0,1949,Mark Pfeil,6
1987,190,0,2201,Jim Thorpe,6
1987,190,0,2317,Larry Ziegler,6
1987,198,0,1412,Gibby Gilbert,5
1987,198,0,1438,Lou Graham,5
1987,198,0,1526,David Hobby,5
1987,198,0,1593,Philip Jonas,5
1987,198,0,1662,Greg Ladehoff,5
1987,198,0,1676,Ted Lehmann,5
1987,198,0,1707,Steve Lowery,5
1987,198,0,2083,Tom Shaw,5
1987,198,0,2287,Jim Wilson,5
1987,207,0,1033,George Archer,4
1987,207,0,1095,Woody Blackburn,4
1987,207,0,1556,Joe Inman,4
1987,207,0,1779,Gary McCord,4
1987,207,0,1838,Mike Morley,4
1987,207,0,1919,Philip Parkin,4
1987,207,0,2002,John Riegger,4
1987,207,0,2186,Brian Tennyson,4
1987,215,0,1113,Steve Bowman,3
1987,215,0,1143,Brad Bryant,3
1987,215,0,1401,Al Geiberger,3
1987,215,0,1452,Jeff Grygiel,3
1987,215,0,1766,Billy Mayfair,3
1987,215,0,1787,Mike McGee,3
1987,215,0,1906,Masashi Jumbo Ozaki,3
1987,215,0,1925,Jerry Pate,3
1987,215,0,2131,Mike Springer,3
1987,215,0,2197,Rocky Thompson,3
1987,215,0,2226,Tray Tyner,3
1987,215,0,2292,Bob Wolcott,3
1987,227,0,1014,Fulton Allem,2
1987,227,0,1032,Kikuo Arai,2
1987,227,0,1035,Tommy Armour III,2
1987,227,0,1151,Clark Burroughs,2
1987,227,0,1233,Bruce Crampton,2
1987,227,0,1242,Rod Curl,2
1987,227,0,1256,Rodger Davis,2
1987,227,0,1268,Jim Dent,2
1987,227,0,1334,Keith Fergus,2
1987,227,0,1363,John Fought,2
1987,227,0,1692,Pat Lindsey,2
1987,227,0,1714,Bob Lunn,2
1987,227,0,1869,Jack Nicklaus,2
1987,227,0,6373,José María Olazábal,2
1987,227,0,1901,Jay Overton,2
1987,227,0,1931,Rick Pearson,2
1987,227,0,2031,Griffin Rudolph,2
1987,227,0,2298,Jim Woodward,2
1987,227,0,2309,Bert Yancey,2
1987,227,0,2314,Kermit Zarley,2
1987,247,0,1011,Rafael Alarcon,1
1987,247,0,1013,Buddy Alexander,1
1987,247,0,1024,Billy Andrade,1
1987,247,0,1081,Bill Bergin,1
1987,247,0,1154,Bill Buttner,1
1987,247,0,1215,Charles Coody,1
1987,247,0,12657,Kevin DeNike,1
1987,247,0,1266,Clark Dennis,1
1987,247,0,1290,Dale Douglass,1
1987,247,0,1338,Gene Ferrell,1
1987,247,0,1357,Brian Fogt,1
1987,247,0,1381,Fred Funk,1
1987,247,0,1458,Jerry Haas,1
1987,247,0,1473,Todd Hamilton,1
1987,247,0,1486,Labron Harris,1
1987,247,0,1510,Nolan Henke,1
1987,247,0,11263,Mark Housler,1
1987,247,0,1561,Bill Israelson,1
1987,247,0,6308,John Jacobs,1
1987,247,0,1611,Richie Karl,1
1987,247,0,1629,Eddie Kirby,1
1987,247,0,1668,Jeffrey Lankford,1
1987,247,0,1820,Bobby Mitchell,1
1987,247,0,1835,Tommy Moore,1
1987,247,0,1859,Toru Nakamura,1
1987,247,0,1867,Bobby Nichols,1
1987,247,0,6377,Jet Ozaki,1
1987,247,0,1946,Peter Persons,1
1987,247,0,1954,Gary Pinns,1
1987,247,0,1986,Joey Rassett,1
1987,247,0,2036,Jim Rutledge,1
1987,247,0,2106,Chris Smith,1
1987,247,0,2151,Adrian Stills,1
1987,247,0,2209,Jay Townsend,1
1987,247,0,2232,Tommy Valentine,1
1987,247,0,2254,Scott Watkins,1
1987,247,0,7429,Stewart Wheeler,1
1987,247,0,2272,Kevin Whipple,1
1987,247,0,11279,Vince Winsnes,1
1987,247,0,6448,Gregg Wolff,1
1987,247,0,2300,Ian Woosnam,1
1989,1,0,1385,Jim Gallagher Jr.,45
1989,2,0,2033,Dave Rummells,42
1989,3,0,2100,Tim Simpson,41
1989,4,0,1549,Mike Hulbert,39
1989,4,0,2067,Ted Schulz,39
1989,6,0,1639,Kenny Knox,38
1989,7,0,1042,Paul Azinger,37
1989,7,0,1161,Mark Calcavecchia,37
1989,7,0,1175,Jim Carter,37
1989,7,0,1284,Mike Donald,37
1989,7,0,2241,Bobby Wadkins,37
1989,12,0,1226,Fred Couples,36
1989,12,0,1599,Steve Jones,36
1989,12,0,1633,Tom Kite,36
1989,12,0,1682,Wayne Levi,36
1989,12,0,1725,John Mahaffey,36
1989,12,0,1926,Steve Pate,36
1989,18,0,1527,Scott Hoch,35
1989,18,0,1771,Blaine McCallister,35
1989,18,0,1797,Rocco Mediate,35
1989,18,0,1968,Nick Price,35
1989,18,0,2010,Loren Roberts,35
1989,18,0,2170,Hal Sutton,35
1989,24,0,1129,Bill Britton,34
1989,24,0,1390,Buddy Gardner,34
1989,24,0,2146,Payne Stewart,34
1989,27,0,2186,Brian Tennyson,33
1989,28,0,1133,Billy Ray Brown,32
1989,28,0,1557,John Inman,32
1989,28,0,1887,Mark O'Meara,32
1989,28,0,2246,Duffy Waldorf,32
1989,28,0,2279,Mark Wiebe,32
1989,33,0,1313,Steve Elkington,31
1989,33,0,1457,Jay Haas,31
1989,33,0,6284,Jim Hallet,31
1989,33,0,1507,Webb Heintzelman,31
1989,33,0,1522,Lon Hinkle,31
1989,33,0,2101,Joey Sindelar,31
1989,33,0,2159,Curtis Strange,31
1989,40,0,1035,Tommy Armour III,30
1989,40,0,1143,Brad Bryant,30
1989,40,0,1475,Donnie Hammond,30
1989,40,0,1706,Davis Love III,30
1989,40,0,1715,Mark Lye,30
1989,40,0,2133,Craig Stadler,30
1989,46,0,1106,Jim Booros,29
1989,46,0,1306,David Edwards,29
1989,46,0,1569,Peter Jacobsen,29
1989,46,0,1690,Bruce Lietzke,29
1989,46,0,1790,Pat McGowan,29
1989,46,0,1943,Chris Perry,29
1989,46,0,2087,Don Shirey Jr.,29
1989,53,0,1060,Dave Barr,28
1989,53,0,1320,Bob Estes,28
1989,53,0,1418,Bill Glasson,28
1989,53,0,1823,Larry Mize,28
1989,53,0,1837,Gil Morgan,28
1989,53,0,2303,Robert Wrenn,28
1989,59,0,1072,Chip Beck,27
1989,59,0,1329,Brad Faxon,27
1989,59,0,1346,Ed Fiori,27
1989,59,0,1736,Roger Maltbie,27
1989,59,0,1928,Corey Pavin,27
1989,59,0,2023,Clarence Rose,27
1989,59,0,2118,J.C. Snead,27
1989,66,0,1093,Ronnie Black,26
1989,66,0,1200,Keith Clearwater,26
1989,66,0,1201,Lennie Clements,26
1989,66,0,1203,Russ Cochran,26
1989,66,0,1378,David Frost,26
1989,66,0,1723,Andrew Magee,26
1989,66,0,1783,Mark McCumber,26
1989,66,0,1891,David Ogrin,26
1989,66,0,2007,Larry Rinker,26
1989,66,0,2049,Gene Sauers,26
1989,66,0,2223,Bob Tway,26
1989,77,0,1098,Jay Don Blake,25
1989,77,0,1157,Tom Byrum,25
1989,77,0,1307,Joel Edwards,25
1989,77,0,2195,Leonard Thompson,25
1989,81,0,1168,David Canipe,24
1989,81,0,1331,Rick Fehr,24
1989,81,0,1766,Billy Mayfair,24
1989,81,0,1777,John McComish,24
1989,81,0,1846,Jodie Mudd,24
1989,81,0,2041,Bill Sander,24
1989,81,0,2095,Larry Silveira,24
1989,81,0,2185,Lance Ten Broeck,24
1989,89,0,1006,John Adams,23
1989,89,0,1132,Mark Brooks,23
1989,89,0,1151,Clark Burroughs,23
1989,89,0,1156,Curt Byrum,23
1989,89,0,1443,Hubert Green,23
1989,89,0,1701,Bob Lohr,23
1989,89,0,1876,Greg Norman,23
1989,89,0,1945,Kenny Perry,23
1989,89,0,2201,Jim Thorpe,23
1989,89,0,2321,Fuzzy Zoeller,23
1989,99,0,1014,Fulton Allem,22
1989,99,0,1024,Billy Andrade,22
1989,99,0,1381,Fred Funk,22
1989,99,0,1435,Wayne Grady,22
1989,99,0,1550,Ed Humenik,22
1989,99,0,1755,Dick Mast,22
1989,99,0,1938,David Peoples,22
1989,99,0,2167,Mike Sullivan,22
1989,107,0,1310,Dave Eichelberger,21
1989,107,0,1326,Nick Faldo,21
1989,107,0,1414,Bob Gilder,21
1989,107,0,1469,Dan Halldorson,21
1989,107,0,1499,Mark Hayes,21
1989,107,0,1553,John Huston,21
1989,107,0,1931,Rick Pearson,21
1989,107,0,1941,Tom Pernice Jr.,21
1989,107,0,2225,Howard Twitty,21
1989,107,0,2239,Scott Verplank,21
1989,107,0,2242,Lanny Wadkins,21
1989,118,0,1154,Bill Buttner,20
1989,118,0,1197,Bobby Clampett,20
1989,118,0,1468,Gary Hallberg,20
1989,118,0,1662,Greg Ladehoff,20
1989,118,0,2090,Tom Sieckmann,20
1989,123,0,1096,Phil Blackmar,19
1989,123,0,1235,Ben Crenshaw,19
1989,123,0,1444,Ken Green,19
1989,123,0,1533,P.H. Horgan III,19
1989,123,0,1975,Tom Purtzer,19
1989,123,0,2104,Jeff Sluman,19
1989,123,0,2148,Ray Stewart,19
1989,130,0,1068,Andy Bean,18
1989,130,0,1248,Rick Dalpos,18
1989,130,0,1261,Jay Delsing,18
1989,130,0,1559,Hale Irwin,18
1989,130,0,1877,Tim Norris,18
1989,130,0,1960,Don Pooley,18
1989,130,0,1992,Don Reese,18
