YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
1998,67,0,1569,Peter Jacobsen,+.45,70.69,71.14
1998,68,0,1063,Ben Bates,+.42,70.93,71.35
1998,68,0,1771,Blaine McCallister,+.42,70.88,71.3
1998,68,0,6078,Esteban Toledo,+.42,70.93,71.35
1998,71,0,11032,Frank Lickliter II,+.41,71.1,71.51
1998,71,0,1941,Tom Pernice Jr.,+.41,71.08,71.49
1998,73,0,8375,Paul Stankowski,+.40,70.92,71.32
1998,74,0,1175,Jim Carter,+.38,71.04,71.42
1998,74,0,6621,Joe Durant,+.38,71.3,71.68
1998,74,0,6012,Greg Kraft,+.38,71.07,71.45
1998,77,0,2267,D.A. Weibring,+.37,71.28,71.65
1998,77,0,2279,Mark Wiebe,+.37,71.01,71.38
1998,79,0,2246,Duffy Waldorf,+.36,71.06,71.42
1998,80,0,1116,Michael Bradley,+.33,71.59,71.92
1998,80,0,1510,Nolan Henke,+.33,70.92,71.25
1998,80,0,1748,Doug Martin,+.33,71.04,71.37
1998,83,0,21805,Harrison Frazar,+.32,71.28,71.6
1998,84,0,1282,Trevor Dodds,+.31,71.56,71.87
1998,84,0,6044,Scott Gump,+.31,71.27,71.58
1998,86,0,1266,Clark Dennis,+.30,71.31,71.61
1998,86,0,2321,Fuzzy Zoeller,+.30,71.31,71.61
1998,88,0,1891,David Ogrin,+.27,71.12,71.39
1998,88,0,2007,Larry Rinker,+.27,71.22,71.49
1998,90,0,1353,Bruce Fleisher,+.26,71.3,71.56
1998,90,0,7749,Brett Quigley,+.26,71.17,71.43
1998,92,0,1376,Bob Friend,+.25,71.43,71.68
1998,92,0,1533,P.H. Horgan III,+.25,71.24,71.49
1998,92,0,2218,Ted Tryba,+.25,71.35,71.6
1998,95,0,6251,Chris DiMarco,+.24,71.31,71.55
1998,96,0,8553,Lee Porter,+.23,71.39,71.62
1998,97,0,2008,Lee Rinker,+.20,71.5,71.7
1998,98,0,1203,Russ Cochran,+.18,71.09,71.27
1998,99,0,1139,Olin Browne,+.16,71.46,71.62
1998,100,0,1191,Barry Cheesman,+.15,71.24,71.39
1998,100,0,6617,Brian Henninger,+.15,71.07,71.22
1998,100,0,7101,Dave Stockton Jr.,+.15,70.89,71.04
1998,100,0,8385,Omar Uresti,+.15,71.21,71.36
1998,104,0,2294,Willie Wood,+.14,71.28,71.42
1998,105,0,20098,Stuart Appleby,+.12,71.83,71.95
1998,106,0,20094,Jonathan Kaye,+.11,71.24,71.35
1998,107,0,1468,Gary Hallberg,+.09,71.13,71.22
1998,108,0,8993,Franklin Langham,+.08,71.48,71.56
1998,108,0,2023,Clarence Rose,+.08,71.59,71.67
1998,110,0,1323,Brad Fabel,+.06,71.41,71.47
1998,110,0,1475,Donnie Hammond,+.06,71.5,71.56
1998,112,0,1132,Mark Brooks,+.05,71.85,71.9
1998,112,0,8537,J.P. Hayes,+.05,71.62,71.67
1998,112,0,1685,J.L. Lewis,+.05,71.34,71.39
1998,115,0,1334,Keith Fergus,+.04,71.09,71.13
1998,116,0,1157,Tom Byrum,+.03,71.43,71.46
1998,116,0,6090,Jim McGovern,+.03,71.31,71.34
1998,118,0,1408,Kelly Gibson,+.02,71.51,71.53
1998,119,0,1261,Jay Delsing,+.01,71.45,71.46
1998,119,0,1326,Nick Faldo,+.01,72.35,72.36
1998,121,0,21584,Richie Coughlan,E,71.42,71.42
1998,122,0,20099,Doug Barron,-.03,71.57,71.54
1998,123,0,8075,Jerry Kelly,-.04,71.71,71.67
1998,124,0,2245,Grant Waite,-.06,71.63,71.57
1998,125,0,10457,Frank Nobilo,-.07,72.15,72.08
1998,125,0,6581,David Sutherland,-.07,71.51,71.44
1998,127,0,2131,Mike Springer,-.09,71.31,71.22
1998,128,0,1549,Mike Hulbert,-.10,71.63,71.53
1998,128,0,12663,Phil Tataurangi,-.10,71.59,71.49
1998,128,0,7753,Kevin Wentworth,-.10,71.58,71.48
1998,131,0,1717,Sandy Lyle,-.11,72.36,72.25
1998,131,0,1996,Mike Reid,-.11,71.71,71.6
1998,133,0,1378,David Frost,-.13,71.94,71.81
1998,134,0,8545,Glen Hnatiuk,-.16,71.54,71.38
1998,134,0,10423,Mike Weir,-.16,71.75,71.59
1998,136,0,1633,Tom Kite,-.20,72.36,72.16
1998,136,0,2159,Curtis Strange,-.20,72.02,71.82
1998,138,0,2002,John Riegger,-.21,71.74,71.53
1998,138,0,2241,Bobby Wadkins,-.21,71.92,71.71
1998,140,0,1093,Ronnie Black,-.22,72.01,71.79
1998,140,0,1249,John Daly,-.22,71.92,71.7
1998,140,0,2106,Chris Smith,-.22,71.66,71.44
1998,143,0,7569,Mark Carnevale,-.24,71.52,71.28
1998,144,0,1928,Corey Pavin,-.25,71.7,71.45
1998,145,0,10962,Bradley Hughes,-.26,71.86,71.6
1998,146,0,6064,Jeff Gallagher,-.27,71.73,71.46
1998,147,0,8339,Spike McRoy,-.28,71.73,71.45
1998,148,0,1302,R.W. Eaks,-.30,71.86,71.56
1998,148,0,1705,Tim Loustalot,-.30,71.78,71.48
1998,150,0,2135,Mike Standly,-.39,72.05,71.66
1998,151,0,19824,Craig Barlow,-.46,71.94,71.48
1998,152,0,1096,Phil Blackmar,-.47,72.24,71.77
1998,153,0,7707,Mike Small,-.48,72.11,71.63
1998,154,0,1388,Robert Gamez,-.50,72.13,71.63
1998,155,0,1960,Don Pooley,-.51,71.72,71.21
1998,156,0,1414,Bob Gilder,-.52,72.13,71.61
1998,156,0,7235,John Morse,-.52,72.1,71.58
1998,158,0,1060,Dave Barr,-.53,71.87,71.34
1998,158,0,6613,Tommy Tolles,-.53,72.33,71.8
1998,160,0,7087,Hugh Royer III,-.54,72.05,71.51
1998,161,0,10733,Kent Jones,-.55,72.0,71.45
1998,162,0,1006,John Adams,-.57,72.36,71.79
1998,163,0,6315,Pete Jordan,-.58,72.1,71.52
1998,164,0,10569,Mike Brisky,-.61,72.16,71.55
1998,164,0,2099,Scott Simpson,-.61,72.61,72.0
1998,164,0,6132,Sonny Skinner,-.61,72.13,71.52
1998,167,0,1306,David Edwards,-.62,71.89,71.27
1998,168,0,1385,Jim Gallagher Jr.,-.70,72.04,71.34
1998,169,0,10195,Tim Conley,-.81,72.3,71.49
1998,170,0,6056,Jim Estes,-.82,72.32,71.5
1998,171,0,10207,Jimmy Johnston,-.85,72.37,71.52
1998,172,0,1201,Lennie Clements,-.87,72.24,71.37
1998,173,0,1014,Fulton Allem,-.91,72.4,71.49
1998,174,0,6270,Bobby Gage,-.95,72.37,71.42
1998,174,0,1607,Brian Kamm,-.95,72.42,71.47
1998,176,0,19883,Joe Daley,-.97,72.59,71.62
1998,177,0,1604,Steve Jurgensen,-1.03,72.61,71.58
1998,178,0,1133,Billy Ray Brown,-1.06,72.7,71.64
1998,179,0,12755,Vance Veazey,-1.10,72.55,71.45
1998,180,0,21007,Gabriel Hjertstedt,-1.12,72.86,71.74
1998,181,0,20154,Guy Hill,-1.14,72.86,71.72
1998,182,0,6214,Guy Boros,-1.15,72.61,71.46
1998,183,0,6791,Mark Wurtz,-1.21,72.74,71.53
1998,184,0,1068,Andy Bean,-1.22,72.79,71.57
1998,185,0,10213,Dicky Pride,-1.33,72.86,71.53
1998,186,0,21593,Keith Nolan,-1.37,72.89,71.52
1998,187,0,21631,Iain Steel,-1.61,73.18,71.57
1998,188,0,1072,Chip Beck,-2.31,73.92,71.61
1991,1,3,1226,Fred Couples,1.9,70.13,72.03
1991,2,3,1928,Corey Pavin,1.84,70.0,71.84
1991,3,4,1690,Bruce Lietzke,1.71,70.24,71.95
1991,4,5,2133,Craig Stadler,1.63,70.58,72.21
1991,5,5,2256,Tom Watson,1.6,70.65,72.25
1991,6,5,1355,Raymond Floyd,1.57,70.64,72.21
1991,7,6,2321,Fuzzy Zoeller,1.48,70.38,71.86
1991,8,6,1968,Nick Price,1.46,70.46,71.92
1991,9,6,1876,Greg Norman,1.4,70.71,72.11
1991,10,6,1926,Steve Pate,1.39,70.37,71.76
1991,11,6,1049,Ian Baker-Finch,1.38,70.54,71.92
1991,12,10,2099,Scott Simpson,1.32,70.4,71.72
1991,13,12,1887,Mark O'Meara,1.3,70.41,71.71
1991,14,12,1072,Chip Beck,1.29,70.44,71.73
1991,15,12,1219,John Cook,1.26,70.45,71.71
1991,15,12,1706,Davis Love III,1.26,70.76,72.02
1991,17,13,1098,Jay Don Blake,1.25,70.29,71.54
1991,18,13,1797,Rocco Mediate,1.24,70.65,71.89
1991,19,13,1042,Paul Azinger,1.22,70.68,71.9
1991,19,13,1559,Hale Irwin,1.22,71.25,72.47
1991,21,13,1527,Scott Hoch,1.2,70.33,71.53
1991,22,13,1553,John Huston,1.17,70.48,71.65
1991,22,13,2146,Payne Stewart,1.17,70.58,71.75
1991,24,13,2242,Lanny Wadkins,1.14,70.75,71.89
1991,25,13,2170,Hal Sutton,1.12,70.43,71.55
1991,26,13,2010,Loren Roberts,1.11,70.58,71.69
1991,27,15,2104,Jeff Sluman,1.0,70.47,71.47
1991,28,15,1771,Blaine McCallister,0.99,70.71,71.7
1991,28,15,2049,Gene Sauers,0.99,70.67,71.66
1991,30,15,1633,Tom Kite,0.98,70.85,71.83
1991,31,15,1024,Billy Andrade,0.97,70.91,71.88
1991,31,15,1161,Mark Calcavecchia,0.97,71.09,72.06
1991,33,16,1132,Mark Brooks,0.92,70.88,71.8
1991,34,17,1723,Andrew Magee,0.91,71.07,71.98
1991,34,17,1975,Tom Purtzer,0.91,70.8,71.71
1991,36,17,1577,Lee Janzen,0.9,70.62,71.52
1991,37,17,1958,Dan Pohl,0.87,70.35,71.22
1991,38,17,1599,Steve Jones,0.85,70.74,71.59
1991,39,17,1549,Mike Hulbert,0.84,70.81,71.65
1991,40,19,6284,Jim Hallet,0.82,70.99,71.81
1991,41,19,1201,Lennie Clements,0.81,70.49,71.3
1991,41,19,1306,David Edwards,0.81,70.38,71.19
1991,41,19,1390,Buddy Gardner,0.81,70.75,71.56
1991,41,19,1639,Kenny Knox,0.81,70.79,71.6
1991,45,19,2223,Bob Tway,0.79,71.1,71.89
1991,45,19,2267,D.A. Weibring,0.79,71.07,71.86
1991,47,20,1329,Brad Faxon,0.77,70.84,71.61
1991,48,21,1468,Gary Hallberg,0.76,70.97,71.73
1991,48,21,1823,Larry Mize,0.76,70.71,71.47
1991,50,22,1313,Steve Elkington,0.73,71.17,71.9
1991,51,22,1093,Ronnie Black,0.71,70.69,71.4
1991,51,22,1200,Keith Clearwater,0.71,71.08,71.79
1991,53,24,2159,Curtis Strange,0.68,71.31,71.99
1991,54,24,2033,Dave Rummells,0.67,70.73,71.4
1991,55,24,1129,Bill Britton,0.66,70.77,71.43
1991,55,24,1331,Rick Fehr,0.66,71.28,71.94
1991,55,24,1385,Jim Gallagher Jr.,0.66,70.98,71.64
1991,55,24,2185,Lance Ten Broeck,0.66,71.15,71.81
1991,59,24,1457,Jay Haas,0.65,70.79,71.44
1991,60,24,1510,Nolan Henke,0.63,71.14,71.77
1991,61,25,1203,Russ Cochran,0.62,70.74,71.36
1991,61,25,2225,Howard Twitty,0.62,70.88,71.5
1991,63,26,2190,Doug Tewell,0.6,71.34,71.94
1991,64,26,1783,Mark McCumber,0.59,71.53,72.12
1991,65,26,1414,Bob Gilder,0.58,70.9,71.48
1991,65,26,1996,Mike Reid,0.58,71.07,71.65
1991,67,26,1361,Dan Forsman,0.54,70.89,71.43
1991,68,28,1378,David Frost,0.52,71.22,71.74
1991,68,28,1837,Gil Morgan,0.52,71.0,71.52
1991,68,28,2100,Tim Simpson,0.52,71.19,71.71
1991,71,29,1235,Ben Crenshaw,0.51,71.25,71.76
1991,71,29,1346,Ed Fiori,0.51,70.82,71.33
1991,71,29,1701,Bob Lohr,0.51,71.07,71.58
1991,71,29,2246,Duffy Waldorf,0.51,70.81,71.32
1991,75,29,2067,Ted Schulz,0.5,71.16,71.66
1991,76,29,1444,Ken Green,0.49,71.34,71.83
1991,76,29,1682,Wayne Levi,0.49,71.47,71.96
1991,78,31,1766,Billy Mayfair,0.48,71.03,71.51
1991,79,31,1060,Dave Barr,0.47,71.08,71.55
1991,80,31,1938,David Peoples,0.45,70.75,71.2
1991,80,31,1945,Kenny Perry,0.45,71.34,71.79
1991,82,31,1196,Brian Claar,0.39,71.12,71.51
1991,82,31,1323,Brad Fabel,0.39,70.82,71.21
1991,84,32,1068,Andy Bean,0.36,71.44,71.8
1991,85,32,2303,Robert Wrenn,0.35,70.68,71.03
1991,86,34,1569,Peter Jacobsen,0.31,71.39,71.7
1991,87,34,2241,Bobby Wadkins,0.3,71.29,71.59
1991,88,35,6332,Neal Lancaster,0.29,71.32,71.61
1991,89,35,1458,Jerry Haas,0.28,71.21,71.49
1991,89,35,2111,Mike Smith,0.28,71.07,71.35
1991,91,35,2214,Kirk Triplett,0.27,71.11,71.38
1991,92,36,2090,Tom Sieckmann,0.25,71.59,71.84
1991,93,37,1435,Wayne Grady,0.24,71.53,71.77
1991,93,37,1715,Mark Lye,0.24,71.13,71.37
1991,93,37,1971,Dillard Pruitt,0.24,71.26,71.5
1991,96,38,1249,John Daly,0.22,71.46,71.68
1991,96,38,1469,Dan Halldorson,0.22,71.62,71.84
1991,98,39,1943,Chris Perry,0.21,71.43,71.64
1991,99,39,1261,Jay Delsing,0.2,71.28,71.48
1991,99,39,2101,Joey Sindelar,0.2,71.45,71.65
1991,101,42,1014,Fulton Allem,0.18,71.25,71.43
1991,102,43,1040,Emlyn Aubrey,0.17,71.14,71.31
1991,103,45,1946,Peter Persons,0.16,71.3,71.46
1991,104,46,1133,Billy Ray Brown,0.15,71.75,71.9
1991,104,46,6044,Scott Gump,0.15,71.19,71.34
1991,106,47,2167,Mike Sullivan,0.11,71.39,71.5
1991,107,49,1096,Phil Blackmar,0.08,71.48,71.56
1991,107,49,1725,John Mahaffey,0.08,71.38,71.46
1991,109,50,1142,Bart Bryant,0.07,71.46,71.53
1991,109,50,1835,Tommy Moore,0.07,71.27,71.34
1991,111,50,1288,Ed Dougherty,0.03,71.65,71.68
1991,111,50,2131,Mike Springer,0.03,71.16,71.19
1991,113,50,1320,Bob Estes,0.01,71.6,71.61
1991,113,50,1381,Fred Funk,0.01,71.45,71.46
1991,113,50,1475,Donnie Hammond,0.01,71.48,71.49
1991,116,51,1724,Jeff Maggert,-0.02,71.28,71.26
1991,117,53,1846,Jodie Mudd,-0.06,72.2,72.14
1991,118,56,1197,Bobby Clampett,-0.08,71.6,71.52
1991,119,57,1006,John Adams,-0.11,71.4,71.29
1991,119,57,1388,Robert Gamez,-0.11,71.64,71.53
1991,119,57,6575,Dudley Hart,-0.11,71.71,71.6
1991,119,57,1495,Morris Hatalsky,-0.11,71.72,71.61
1991,119,57,2230,Stan Utley,-0.11,71.7,71.59
1991,124,57,1156,Curt Byrum,-0.13,71.6,71.47
1991,124,57,2007,Larry Rinker,-0.13,71.57,71.44
1991,126,57,1557,John Inman,-0.14,71.63,71.49
1991,127,58,2279,Mark Wiebe,-0.15,71.71,71.56
1991,128,59,1168,David Canipe,-0.16,71.85,71.69
1991,129,60,2041,Bill Sander,-0.18,71.89,71.71
1991,130,61,1284,Mike Donald,-0.19,71.73,71.54
1991,131,66,6034,Marco Dawson,-0.21,71.52,71.31
1991,131,66,6090,Jim McGovern,-0.21,71.75,71.54
1991,133,68,1307,Joel Edwards,-0.22,71.59,71.37
1991,134,68,2186,Brian Tennyson,-0.23,71.93,71.7
1991,135,70,6118,Greg Bruckner,-0.27,71.78,71.51
1991,136,70,1143,Brad Bryant,-0.28,71.85,71.57
1991,137,73,2201,Jim Thorpe,-0.31,71.75,71.44
1991,138,76,1154,Bill Buttner,-0.33,71.93,71.6
1991,138,76,1550,Ed Humenik,-0.33,71.94,71.61
1991,138,76,2148,Ray Stewart,-0.33,71.71,71.38
1991,141,76,2292,Bob Wolcott,-0.34,71.89,71.55
1991,142,78,1607,Brian Kamm,-0.35,71.95,71.6
1991,143,78,2195,Leonard Thompson,-0.36,71.46,71.1
1991,144,85,1662,Greg Ladehoff,-0.43,71.81,71.38
1991,145,86,1282,Trevor Dodds,-0.44,71.82,71.38
1991,146,88,1499,Mark Hayes,-0.47,71.85,71.38
1991,147,89,1185,Brandel Chamblee,-0.48,72.04,71.56
1991,147,89,6581,David Sutherland,-0.48,72.15,71.67
1991,149,91,1078,Jim Benepe,-0.49,72.01,71.52
1991,149,91,1106,Jim Booros,-0.49,72.07,71.58
1991,149,91,2257,Brian Watts,-0.49,72.11,71.62
1991,152,93,2322,Richard Zokol,-0.52,71.86,71.34
1991,153,94,6048,Dicky Thompson,-0.53,72.24,71.71
1991,154,95,6571,Bryan Norton,-0.54,72.02,71.48
1991,155,97,1157,Tom Byrum,-0.55,72.06,71.51
1991,156,97,6006,JC Anderson,-0.59,72.02,71.43
1991,156,97,1984,Sam Randolph,-0.59,72.24,71.65
1991,158,99,1266,Clark Dennis,-0.62,72.03,71.41
1991,159,99,1112,Charlie Bowles,-0.63,72.1,71.47
1991,160,101,6072,Greg Whisman,-0.65,71.86,71.21
1991,161,101,1303,Bob Eastwood,-0.67,72.65,71.98
1991,161,101,2054,Ken Schall,-0.67,72.11,71.44
1991,163,104,2294,Willie Wood,-0.68,72.03,71.35
1991,164,105,1035,Tommy Armour III,-0.7,72.25,71.55
1991,164,105,6577,John Wilson,-0.7,72.17,71.47
1991,166,110,1151,Clark Burroughs,-0.76,71.82,71.06
1991,167,110,2135,Mike Standly,-0.77,72.05,71.28
1991,168,116,1790,Pat McGowan,-0.81,71.98,71.17
1991,168,116,2224,Greg Twiggs,-0.81,72.13,71.32
1991,170,123,1626,Karl Kimball,-0.83,72.39,71.56
1991,171,126,6197,Michael Allen,-0.86,72.3,71.44
1991,172,132,2298,Jim Woodward,-0.94,72.28,71.34
1991,173,137,1039,Perry Arthur,-1.02,72.19,71.17
1991,174,137,1755,Dick Mast,-1.03,72.74,71.71
1991,174,137,2311,Kim Young,-1.03,72.39,71.36
1991,176,137,2255,Denis Watson,-1.04,72.02,70.98
1991,177,144,1736,Roger Maltbie,-1.1,72.44,71.34
1991,178,144,6010,Brad Bell,-1.12,72.8,71.68
1991,179,146,6140,Sean Murphy,-1.15,72.76,71.61
1991,180,147,6573,Brandt Jobe,-1.18,72.69,71.51
1991,181,148,2095,Larry Silveira,-1.19,72.58,71.39
1991,182,150,1878,Andy North,-1.23,73.23,72.0
1991,183,153,2023,Clarence Rose,-1.27,72.77,71.5
1991,184,167,1191,Barry Cheesman,-1.34,72.88,71.54
1991,185,167,2196,Robert Thompson,-1.35,73.06,71.71
1991,186,167,6150,Carl Cooper,-1.36,72.84,71.48
1991,187,174,6016,Brad Lardon,-1.43,72.85,71.42
1991,188,175,6579,Craig Rudolph,-1.48,73.03,71.55
1991,189,300,2239,Scott Verplank,-3.86,75.15,71.29
1996,1,0,1677,Tom Lehman,+2.10,69.96,72.06
1996,2,0,1226,Fred Couples,+1.87,69.71,71.58
1996,3,0,1887,Mark O'Meara,+1.81,69.93,71.74
1996,4,0,1706,Davis Love III,+1.55,70.0,71.55
1996,5,0,1928,Corey Pavin,+1.52,70.43,71.95
1996,6,0,6522,Ernie Els,+1.49,70.63,72.12
1996,7,0,1876,Greg Norman,+1.48,70.61,72.09
1996,8,0,1326,Nick Faldo,+1.43,70.48,71.91
1996,9,0,1527,Scott Hoch,+1.40,70.09,71.49
1996,10,0,2256,Tom Watson,+1.37,70.37,71.74
1996,11,0,1329,Brad Faxon,+1.34,70.33,71.67
1996,12,0,6567,Vijay Singh,+1.31,70.52,71.83
1996,13,0,1968,Nick Price,+1.27,70.65,71.92
1996,14,0,9011,David Duval,+1.22,70.45,71.67
1996,15,0,1810,Phil Mickelson,+1.14,70.29,71.43
1996,16,0,1457,Jay Haas,+1.13,70.48,71.61
1996,16,0,6527,Steve Stricker,+1.13,70.76,71.89
1996,18,0,1116,Michael Bradley,+1.11,70.34,71.45
1996,19,0,12660,Jesper Parnevik,+1.10,70.29,71.39
1996,19,0,2104,Jeff Sluman,+1.10,70.24,71.34
1996,21,0,6613,Tommy Tolles,+1.03,70.39,71.42
1996,22,0,1313,Steve Elkington,+1.01,70.77,71.78
1996,22,0,1797,Rocco Mediate,+1.01,70.71,71.72
1996,22,0,1864,Larry Nelson,+1.01,70.42,71.43
1996,25,0,1161,Mark Calcavecchia,+.96,70.65,71.61
1996,25,0,1945,Kenny Perry,+.96,70.67,71.63
1996,27,0,1132,Mark Brooks,+.95,70.74,71.69
1996,28,0,1201,Lennie Clements,+.94,70.64,71.58
1996,28,0,1577,Lee Janzen,+.94,70.83,71.77
1996,28,0,2010,Loren Roberts,+.94,70.49,71.43
1996,31,0,1724,Jeff Maggert,+.93,70.73,71.66
1996,32,0,10860,Justin Leonard,+.92,70.67,71.59
1996,33,0,2146,Payne Stewart,+.91,70.52,71.43
1996,34,0,2223,Bob Tway,+.90,70.78,71.68
1996,35,0,7867,Woody Austin,+.89,70.68,71.57
1996,35,0,1219,John Cook,+.89,70.53,71.42
1996,37,0,1891,David Ogrin,+.88,70.56,71.44
1996,38,0,1331,Rick Fehr,+.85,70.42,71.27
1996,39,0,1040,Emlyn Aubrey,+.82,71.14,71.96
1996,40,0,10809,Jim Furyk,+.81,70.83,71.64
1996,40,0,1837,Gil Morgan,+.81,70.39,71.2
1996,42,0,8931,Glen Day,+.80,70.48,71.28
1996,43,0,1381,Fred Funk,+.77,70.66,71.43
1996,44,0,1553,John Huston,+.75,70.95,71.7
1996,45,0,1943,Chris Perry,+.73,70.65,71.38
1996,45,0,1975,Tom Purtzer,+.73,70.52,71.25
1996,47,0,2214,Kirk Triplett,+.72,70.9,71.62
1996,48,0,2321,Fuzzy Zoeller,+.71,70.87,71.58
1996,49,0,1323,Brad Fabel,+.69,70.81,71.5
1996,50,0,1823,Larry Mize,+.68,71.15,71.83
1996,51,0,1042,Paul Azinger,+.64,70.95,71.59
1996,52,0,2101,Joey Sindelar,+.63,71.08,71.71
1996,53,0,1783,Mark McCumber,+.61,71.27,71.88
1996,54,0,1139,Olin Browne,+.60,70.95,71.55
1996,55,0,1098,Jay Don Blake,+.59,70.69,71.28
1996,55,0,1203,Russ Cochran,+.59,70.9,71.49
1996,55,0,2099,Scott Simpson,+.59,71.43,72.02
1996,58,0,1378,David Frost,+.58,71.15,71.73
1996,59,0,1093,Ronnie Black,+.57,70.69,71.26
1996,59,0,1633,Tom Kite,+.57,71.32,71.89
1996,61,0,2133,Craig Stadler,+.54,71.16,71.7
1996,62,0,1599,Steve Jones,+.53,71.0,71.53
1996,63,0,2023,Clarence Rose,+.52,70.88,71.4
1996,64,0,1920,Craig Parry,+.50,71.04,71.54
1996,65,0,7235,John Morse,+.49,71.11,71.6
1996,66,0,1408,Kelly Gibson,+.44,71.06,71.5
1996,66,0,2159,Curtis Strange,+.44,71.22,71.66
1996,68,0,1748,Doug Martin,+.43,71.09,71.52
1996,69,0,10585,Scott McCarron,+.40,71.27,71.67
1996,69,0,1905,Joe Ozaki,+.40,71.5,71.9
1996,71,0,1549,Mike Hulbert,+.39,71.18,71.57
1996,72,0,1096,Phil Blackmar,+.38,71.29,71.67
1996,72,0,1175,Jim Carter,+.38,70.98,71.36
1996,72,0,12782,Tim Herron,+.38,71.32,71.7
1996,72,0,1766,Billy Mayfair,+.38,71.03,71.41
1996,76,0,1307,Joel Edwards,+.37,71.23,71.6
1996,76,0,1385,Jim Gallagher Jr.,+.37,71.38,71.75
1996,78,0,6124,Patrick Burke,+.35,71.01,71.36
1996,79,0,1682,Wayne Levi,+.34,71.07,71.41
1996,80,0,1157,Tom Byrum,+.32,71.13,71.45
1996,81,0,1306,David Edwards,+.31,71.15,71.46
1996,82,0,1024,Billy Andrade,+.29,71.31,71.6
1996,82,0,1723,Andrew Magee,+.29,71.14,71.43
1996,84,0,1707,Steve Lowery,+.28,71.3,71.58
1996,84,0,1996,Mike Reid,+.28,71.33,71.61
1996,86,0,1006,John Adams,+.27,71.22,71.49
1996,86,0,6012,Greg Kraft,+.27,71.07,71.34
1996,88,0,2206,David Toms,+.26,71.13,71.39
1996,89,0,6034,Marco Dawson,+.25,71.23,71.48
1996,89,0,1510,Nolan Henke,+.25,71.15,71.4
1996,89,0,6577,John Wilson,+.25,71.49,71.74
1996,92,0,1014,Fulton Allem,+.24,71.13,71.37
1996,92,0,1156,Curt Byrum,+.24,71.52,71.76
1996,94,0,6332,Neal Lancaster,+.23,71.43,71.66
1996,95,0,1143,Brad Bryant,+.22,71.3,71.52
1996,95,0,20259,Hisayuki Sasaki,+.22,71.52,71.74
1996,97,0,2246,Duffy Waldorf,+.21,71.31,71.52
1996,98,0,1196,Brian Claar,+.17,71.3,71.47
1996,99,0,20098,Stuart Appleby,+.16,71.29,71.45
1996,99,0,1569,Peter Jacobsen,+.16,71.43,71.59
1996,101,0,6044,Scott Gump,+.14,71.21,71.35
1996,101,0,1960,Don Pooley,+.14,71.46,71.6
1996,101,0,2170,Hal Sutton,+.14,71.49,71.63
1996,104,0,1235,Ben Crenshaw,+.13,71.85,71.98
1996,104,0,1334,Keith Fergus,+.13,71.4,71.53
1996,104,0,1475,Donnie Hammond,+.13,71.36,71.49
1996,107,0,1414,Bob Gilder,+.12,71.45,71.57
1996,107,0,1771,Blaine McCallister,+.12,71.49,71.61
1996,107,0,2131,Mike Springer,+.12,71.33,71.45
1996,110,0,7267,Allen Doyle,+.11,71.26,71.37
1996,110,0,6036,Scott Dunlap,+.11,71.39,71.5
1996,110,0,8547,John Maginnes,+.11,71.21,71.32
1996,113,0,1761,Len Mattiace,+.10,71.51,71.61
1996,114,0,1435,Wayne Grady,+.09,71.8,71.89
1996,114,0,2115,Taylor Smith,+.09,71.59,71.68
1996,116,0,1388,Robert Gamez,+.08,71.25,71.33
1996,116,0,8075,Jerry Kelly,+.08,71.42,71.5
1996,118,0,2245,Grant Waite,+.07,71.53,71.6
1996,119,0,2267,D.A. Weibring,+.05,71.45,71.5
1996,120,0,1361,Dan Forsman,+.04,71.69,71.73
1996,121,0,2241,Bobby Wadkins,+.02,71.36,71.38
1996,122,0,1072,Chip Beck,+.01,71.52,71.53
1996,122,0,6315,Pete Jordan,+.01,71.64,71.65
1996,124,0,2167,Mike Sullivan,E,71.49,71.49
1996,125,0,11032,Frank Lickliter II,-.02,71.68,71.66
1996,126,0,1958,Dan Pohl,-.03,71.29,71.26
1996,127,0,6595,Kevin Sutherland,-.04,71.58,71.54
1996,127,0,2279,Mark Wiebe,-.04,71.5,71.46
1996,129,0,1487,Jeff Hart,-.05,71.62,71.57
1996,130,0,1200,Keith Clearwater,-.08,71.68,71.6
1996,130,0,2008,Lee Rinker,-.08,71.58,71.5
1996,132,0,7087,Hugh Royer III,-.10,71.51,71.41
1996,133,0,8385,Omar Uresti,-.11,71.73,71.62
1996,134,0,2049,Gene Sauers,-.12,71.56,71.44
1996,135,0,6214,Guy Boros,-.14,71.47,71.33
1996,135,0,8337,Mike Heinen,-.14,71.67,71.53
1996,137,0,6140,Sean Murphy,-.15,71.9,71.75
1996,137,0,8375,Paul Stankowski,-.15,71.87,71.72
1996,139,0,1142,Bart Bryant,-.16,71.45,71.29
1996,139,0,1701,Bob Lohr,-.16,71.76,71.6
1996,141,0,2226,Tray Tyner,-.17,71.71,71.54
1996,142,0,1249,John Daly,-.18,72.15,71.97
1996,143,0,6643,Paul Goydos,-.19,71.81,71.62
1996,143,0,2186,Brian Tennyson,-.19,71.52,71.33
1996,145,0,10569,Mike Brisky,-.21,71.82,71.61
1996,145,0,1261,Jay Delsing,-.21,71.47,71.26
1996,145,0,6617,Brian Henninger,-.21,71.58,71.37
1996,145,0,1604,Steve Jurgensen,-.21,71.82,71.61
