YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1999,32,0,20593,Greg Chalmers,7.15,758,106
1999,33,0,2131,Mike Springer,7.14,621,87
1999,34,0,6575,Dudley Hart,7.13,627,88
1999,35,0,1098,Jay Don Blake,7.12,655,92
1999,35,0,2010,Loren Roberts,7.12,634,89
1999,35,0,8375,Paul Stankowski,7.12,548,77
1999,35,0,8385,Omar Uresti,7.12,733,103
1999,39,0,1323,Brad Fabel,7.09,624,88
1999,39,0,1920,Craig Parry,7.09,454,64
1999,41,0,1175,Jim Carter,7.08,680,96
1999,41,0,1249,John Daly,7.08,446,63
1999,43,0,6064,Jeff Gallagher,7.07,650,92
1999,43,0,1510,Nolan Henke,7.07,587,83
1999,43,0,21949,Joe Ogilvie,7.07,650,92
1999,46,0,1376,Bob Friend,7.06,805,114
1999,46,0,6643,Paul Goydos,7.06,671,95
1999,46,0,6527,Steve Stricker,7.06,487,69
1999,49,0,1724,Jeff Maggert,7.05,578,82
1999,50,0,10569,Mike Brisky,7.04,542,77
1999,50,0,20229,Stewart Cink,7.04,648,92
1999,50,0,1891,David Ogrin,7.04,401,57
1999,53,0,1361,Dan Forsman,7.03,647,92
1999,53,0,10860,Justin Leonard,7.03,731,104
1999,53,0,2007,Larry Rinker,7.03,619,88
1999,53,0,6078,Esteban Toledo,7.03,752,107
1999,57,0,1748,Doug Martin,7.02,674,96
1999,57,0,10649,Tom Scherrer,7.02,653,93
1999,57,0,2214,Kirk Triplett,7.02,604,86
1999,60,0,1132,Mark Brooks,7.01,792,113
1999,60,0,12645,Brent Geiberger,7.01,722,103
1999,60,0,1569,Peter Jacobsen,7.01,512,73
1999,63,0,1024,Billy Andrade,7.0,616,88
1999,63,0,1127,Danny Briggs,7.0,532,76
1999,63,0,1261,Jay Delsing,7.0,532,76
1999,63,0,1457,Jay Haas,7.0,532,76
1999,63,0,8547,John Maginnes,7.0,637,91
1999,63,0,1823,Larry Mize,7.0,490,70
1999,69,0,1533,P.H. Horgan III,6.99,685,98
1999,70,0,1887,Mark O'Meara,6.98,412,59
1999,71,0,19846,Brian Gay,6.97,481,69
1999,72,0,20099,Doug Barron,6.96,626,90
1999,72,0,1157,Tom Byrum,6.96,619,89
1999,74,0,8931,Glen Day,6.95,646,93
1999,74,0,10809,Jim Furyk,6.95,667,96
1999,74,0,6595,Kevin Sutherland,6.95,667,96
1999,77,0,7753,Kevin Wentworth,6.94,493,71
1999,78,0,12782,Tim Herron,6.93,665,96
1999,79,0,1116,Michael Bradley,6.92,512,74
1999,79,0,1527,Scott Hoch,6.92,685,99
1999,79,0,1577,Lee Janzen,6.92,588,85
1999,79,0,2267,D.A. Weibring,6.92,367,53
1999,83,0,6581,David Sutherland,6.91,622,90
1999,84,0,6332,Neal Lancaster,6.9,635,92
1999,84,0,20213,Katsumasa Miyamoto,6.9,414,60
1999,86,0,1203,Russ Cochran,6.89,572,83
1999,86,0,7457,Steve Flesch,6.89,675,98
1999,88,0,12823,Carlos Franco,6.87,474,69
1999,88,0,1385,Jim Gallagher Jr.,6.87,563,82
1999,88,0,1553,John Huston,6.87,522,76
1999,88,0,1810,Phil Mickelson,6.87,536,78
1999,92,0,1035,Tommy Armour III,6.86,604,88
1999,92,0,1042,Paul Azinger,6.86,501,73
1999,92,0,8537,J.P. Hayes,6.86,617,90
1999,95,0,6599,John Elliott,6.85,534,78
1999,95,0,1604,Steve Jurgensen,6.85,377,55
1999,95,0,8553,Lee Porter,6.85,603,88
1999,95,0,2206,David Toms,6.85,706,103
1999,99,0,19824,Craig Barlow,6.84,581,85
1999,99,0,1282,Trevor Dodds,6.84,663,97
1999,99,0,1968,Nick Price,6.84,424,62
1999,102,0,6809,Bob Burns,6.83,608,89
1999,102,0,8075,Jerry Kelly,6.83,738,108
1999,102,0,1927,Dennis Paulson,6.83,704,103
1999,105,0,6315,Pete Jordan,6.82,614,90
1999,105,0,1723,Andrew Magee,6.82,573,84
1999,105,0,1943,Chris Perry,6.82,818,120
1999,105,0,11011,Mike Sposa,6.82,607,89
1999,105,0,10423,Mike Weir,6.82,689,101
1999,110,0,1266,Clark Dennis,6.81,606,89
1999,111,0,7763,Doug Dunakey,6.8,592,87
1999,111,0,6655,Geoffrey Sisk,6.8,537,79
1999,111,0,2257,Brian Watts,6.8,571,84
1999,114,0,23614,Rich Beem,6.79,448,66
1999,115,0,1706,Davis Love III,6.78,529,78
1999,115,0,2133,Craig Stadler,6.78,339,50
1999,117,0,2099,Scott Simpson,6.77,386,57
1999,118,0,9011,David Duval,6.76,500,74
1999,119,0,1381,Fred Funk,6.75,796,118
1999,119,0,1766,Billy Mayfair,6.75,560,83
1999,121,0,6004,Stephen Ames,6.73,370,55
1999,121,0,21805,Harrison Frazar,6.73,646,96
1999,123,0,1685,J.L. Lewis,6.72,638,95
1999,123,0,2101,Joey Sindelar,6.72,484,72
1999,123,0,2218,Ted Tryba,6.72,739,110
1999,126,0,20029,Notah Begay III,6.71,651,97
1999,127,0,12652,Cameron Beckman,6.7,543,81
1999,128,0,7867,Woody Austin,6.69,649,97
1999,128,0,2008,Lee Rinker,6.69,609,91
1999,130,0,6522,Ernie Els,6.68,401,60
1999,130,0,12660,Jesper Parnevik,6.68,441,66
1999,130,0,6567,Vijay Singh,6.68,675,101
1999,133,0,2023,Clarence Rose,6.67,320,48
1999,134,0,1185,Brandel Chamblee,6.66,506,76
1999,135,0,1797,Rocco Mediate,6.65,539,81
1999,135,0,2104,Jeff Sluman,6.65,738,111
1999,137,0,1926,Steve Pate,6.64,637,96
1999,138,0,1331,Rick Fehr,6.63,471,71
1999,138,0,10425,Jay Williamson,6.63,544,82
1999,140,0,1093,Ronnie Black,6.61,370,56
1999,140,0,20094,Jonathan Kaye,6.61,714,108
1999,142,0,1905,Joe Ozaki,6.6,350,53
1999,143,0,6251,Chris DiMarco,6.59,652,99
1999,144,0,1063,Ben Bates,6.58,651,99
1999,144,0,1388,Robert Gamez,6.58,388,59
1999,144,0,1418,Bill Glasson,6.58,500,76
1999,144,0,6140,Sean Murphy,6.58,546,83
1999,148,0,2223,Bob Tway,6.57,604,92
1999,149,0,1761,Len Mattiace,6.56,636,97
1999,149,0,23623,Bo Van Pelt,6.56,479,73
1999,151,0,10963,Jimmy Green,6.55,491,75
1999,151,0,2279,Mark Wiebe,6.55,498,76
1999,153,0,2106,Chris Smith,6.54,510,78
1999,154,0,1161,Mark Calcavecchia,6.52,619,95
1999,154,0,6044,Scott Gump,6.52,619,95
1999,156,0,7101,Dave Stockton Jr.,6.51,579,89
1999,156,0,23349,Charles Warren,6.51,449,69
1999,158,0,2170,Hal Sutton,6.5,585,90
1999,159,0,1191,Barry Cheesman,6.47,628,97
1999,160,0,1014,Fulton Allem,6.46,491,76
1999,160,0,1139,Olin Browne,6.46,517,80
1999,162,0,21007,Gabriel Hjertstedt,6.45,632,98
1999,162,0,1677,Tom Lehman,6.45,516,80
1999,162,0,8793,Tiger Woods,6.45,484,75
1999,165,0,2321,Fuzzy Zoeller,6.44,348,54
1999,166,0,7781,Ty Armstrong,6.39,492,77
1999,166,0,21959,Ted Purdy,6.39,409,64
1999,168,0,1599,Steve Jones,6.38,351,55
1999,169,0,8123,Jeff Brehaut,6.36,490,77
1999,169,0,1226,Fred Couples,6.36,356,56
1999,171,0,1945,Kenny Perry,6.34,520,82
1999,171,0,6062,Charles Raulerson,6.34,647,102
1999,173,0,1705,Tim Loustalot,6.33,418,66
1999,173,0,1771,Blaine McCallister,6.33,595,94
1999,175,0,6036,Scott Dunlap,6.31,543,86
1999,175,0,8045,Perry Moss,6.31,448,71
1999,177,0,11123,Chris Couch,6.29,453,72
1999,177,0,1313,Steve Elkington,6.29,428,68
1999,177,0,1374,Robin Freeman,6.29,497,79
1999,177,0,10457,Frank Nobilo,6.29,535,85
1999,181,0,20498,Briny Baird,6.28,490,78
1999,182,0,1219,John Cook,6.27,508,81
1999,183,0,10885,Robert Allenby,6.25,525,84
1999,183,0,2239,Scott Verplank,6.25,556,89
1999,185,0,10962,Bradley Hughes,6.21,621,100
1999,186,0,2245,Grant Waite,6.18,599,97
1999,187,0,1633,Tom Kite,6.17,358,58
1999,188,0,10733,Kent Jones,6.15,412,67
1999,189,0,22292,David Seawell,6.06,309,51
1999,190,0,2246,Duffy Waldorf,5.81,523,90
1999,191,0,6621,Joe Durant,5.67,448,79
1999,191,0,1975,Tom Purtzer,5.67,295,52
1998,1,0,1331,Rick Fehr,8.1,502,62
1998,2,0,1096,Phil Blackmar,7.64,611,80
1998,3,0,1302,R.W. Eaks,7.6,608,80
1998,3,0,6012,Greg Kraft,7.6,631,83
1998,5,0,1761,Len Mattiace,7.58,781,103
1998,6,0,2267,D.A. Weibring,7.54,520,69
1998,7,0,19881,Robert Damron,7.47,657,88
1998,8,0,6617,Brian Henninger,7.43,706,95
1998,9,0,6613,Tommy Tolles,7.32,593,81
1998,9,0,7753,Kevin Wentworth,7.32,571,78
1998,11,0,8993,Franklin Langham,7.3,672,92
1998,12,0,1891,David Ogrin,7.29,729,100
1998,13,0,1024,Billy Andrade,7.28,692,95
1998,13,0,12645,Brent Geiberger,7.28,648,89
1998,15,0,6527,Steve Stricker,7.26,595,82
1998,16,0,1261,Jay Delsing,7.25,544,75
1998,16,0,12663,Phil Tataurangi,7.25,573,79
1998,18,0,1887,Mark O'Meara,7.22,491,68
1998,18,0,1941,Tom Pernice Jr.,7.22,570,79
1998,20,0,10569,Mike Brisky,7.2,626,87
1998,20,0,1945,Kenny Perry,7.2,590,82
1998,20,0,2133,Craig Stadler,7.2,439,61
1998,23,0,2131,Mike Springer,7.16,752,105
1998,24,0,20229,Stewart Cink,7.14,693,97
1998,24,0,1249,John Daly,7.14,550,77
1998,24,0,2135,Mike Standly,7.14,614,86
1998,24,0,2279,Mark Wiebe,7.14,564,79
1998,28,0,1329,Brad Faxon,7.13,585,82
1998,28,0,1920,Craig Parry,7.13,335,47
1998,30,0,8931,Glen Day,7.12,655,92
1998,31,0,2239,Scott Verplank,7.1,682,96
1998,32,0,1706,Davis Love III,7.09,525,74
1998,32,0,7101,Dave Stockton Jr.,7.09,461,65
1998,34,0,6064,Jeff Gallagher,7.08,630,89
1998,35,0,6214,Guy Boros,7.07,615,87
1998,35,0,21805,Harrison Frazar,7.07,573,81
1998,35,0,1748,Doug Martin,7.07,778,110
1998,35,0,8339,Spike McRoy,7.07,615,87
1998,39,0,20098,Stuart Appleby,7.06,459,65
1998,39,0,6332,Neal Lancaster,7.06,607,86
1998,39,0,2321,Fuzzy Zoeller,7.06,480,68
1998,42,0,1527,Scott Hoch,7.05,705,100
1998,43,0,20154,Guy Hill,7.04,500,71
1998,43,0,1619,Skip Kendall,7.04,732,104
1998,43,0,2010,Loren Roberts,7.04,563,80
1998,46,0,1960,Don Pooley,7.03,422,60
1998,47,0,8385,Omar Uresti,7.02,765,109
1998,48,0,1132,Mark Brooks,7.01,645,92
1998,48,0,2146,Payne Stewart,7.01,533,76
1998,50,0,2294,Willie Wood,7.0,581,83
1998,51,0,10860,Justin Leonard,6.99,699,100
1998,52,0,10457,Frank Nobilo,6.98,433,62
1998,52,0,2007,Larry Rinker,6.98,649,93
1998,54,0,1320,Bob Estes,6.97,725,104
1998,55,0,1353,Bruce Fleisher,6.96,536,77
1998,56,0,20094,Jonathan Kaye,6.95,438,63
1998,56,0,1685,J.L. Lewis,6.95,653,94
1998,56,0,1724,Jeff Maggert,6.95,577,83
1998,56,0,10423,Mike Weir,6.95,535,77
1998,60,0,1381,Fred Funk,6.94,791,114
1998,60,0,6270,Bobby Gage,6.94,361,52
1998,62,0,11032,Frank Lickliter II,6.93,735,106
1998,62,0,1926,Steve Pate,6.93,589,85
1998,62,0,2218,Ted Tryba,6.93,728,105
1998,65,0,21007,Gabriel Hjertstedt,6.92,498,72
1998,65,0,1943,Chris Perry,6.92,740,107
1998,67,0,1185,Brandel Chamblee,6.91,553,80
1998,67,0,1266,Clark Dennis,6.91,518,75
1998,67,0,6643,Paul Goydos,6.91,691,100
1998,70,0,10585,Scott McCarron,6.9,573,83
1998,71,0,1063,Ben Bates,6.89,689,100
1998,71,0,1378,David Frost,6.89,496,72
1998,71,0,7087,Hugh Royer III,6.89,565,82
1998,74,0,6251,Chris DiMarco,6.88,660,96
1998,74,0,1414,Bob Gilder,6.88,557,81
1998,74,0,1928,Corey Pavin,6.88,461,67
1998,77,0,1457,Jay Haas,6.87,543,79
1998,77,0,12782,Tim Herron,6.87,646,94
1998,79,0,10195,Tim Conley,6.86,480,70
1998,80,0,1191,Barry Cheesman,6.85,637,93
1998,80,0,10809,Jim Furyk,6.85,692,101
1998,80,0,1723,Andrew Magee,6.85,644,94
1998,80,0,2104,Jeff Sluman,6.85,726,106
1998,84,0,1203,Russ Cochran,6.84,602,88
1998,84,0,1510,Nolan Henke,6.84,602,88
1998,84,0,1553,John Huston,6.84,636,93
1998,84,0,1607,Brian Kamm,6.84,479,70
1998,88,0,6004,Stephen Ames,6.83,355,52
1998,89,0,1604,Steve Jurgensen,6.82,491,72
1998,90,0,8537,J.P. Hayes,6.81,456,67
1998,90,0,6581,David Sutherland,6.81,633,93
1998,90,0,2206,David Toms,6.81,579,85
1998,93,0,20099,Doug Barron,6.8,605,89
1998,93,0,1376,Bob Friend,6.8,578,85
1998,93,0,1408,Kelly Gibson,6.8,728,107
1998,93,0,1569,Peter Jacobsen,6.8,442,65
1998,97,0,1006,John Adams,6.79,421,62
1998,98,0,1549,Mike Hulbert,6.78,603,89
1998,98,0,6132,Sonny Skinner,6.78,583,86
1998,100,0,1139,Olin Browne,6.77,521,77
1998,100,0,9011,David Duval,6.77,562,83
1998,100,0,1707,Steve Lowery,6.77,582,86
1998,103,0,1175,Jim Carter,6.76,717,106
1998,103,0,1533,P.H. Horgan III,6.76,710,105
1998,105,0,1035,Tommy Armour III,6.75,587,87
1998,106,0,1072,Chip Beck,6.74,418,62
1998,107,0,1361,Dan Forsman,6.73,518,77
1998,107,0,6315,Pete Jordan,6.73,599,89
1998,107,0,6078,Esteban Toledo,6.73,626,93
1998,110,0,1226,Fred Couples,6.72,457,68
1998,110,0,6056,Jim Estes,6.72,430,64
1998,110,0,2099,Scott Simpson,6.72,383,57
1998,113,0,1116,Michael Bradley,6.71,470,70
1998,113,0,1201,Lennie Clements,6.71,470,70
1998,113,0,10213,Dicky Pride,6.71,396,59
1998,113,0,2008,Lee Rinker,6.71,698,104
1998,117,0,7235,John Morse,6.69,395,59
1998,117,0,21631,Iain Steel,6.69,415,62
1998,119,0,1323,Brad Fabel,6.68,615,92
1998,120,0,1098,Jay Don Blake,6.67,520,78
1998,120,0,21584,Richie Coughlan,6.67,627,94
1998,120,0,7457,Steve Flesch,6.67,660,99
1998,120,0,8075,Jerry Kelly,6.67,620,93
1998,124,0,7707,Mike Small,6.65,432,65
1998,125,0,6090,Jim McGovern,6.64,564,85
1998,125,0,6595,Kevin Sutherland,6.64,664,100
1998,127,0,1905,Joe Ozaki,6.63,378,57
1998,127,0,2002,John Riegger,6.63,550,83
1998,127,0,8793,Tiger Woods,6.63,484,73
1998,130,0,1093,Ronnie Black,6.62,516,78
1998,130,0,1157,Tom Byrum,6.62,609,92
1998,130,0,1334,Keith Fergus,6.62,351,53
1998,130,0,2223,Bob Tway,6.62,662,100
1998,134,0,6044,Scott Gump,6.6,640,97
1998,134,0,8375,Paul Stankowski,6.6,508,77
1998,134,0,6791,Mark Wurtz,6.6,363,55
1998,137,0,1282,Trevor Dodds,6.59,600,91
1998,137,0,2023,Clarence Rose,6.59,646,98
1998,139,0,1388,Robert Gamez,6.57,453,69
1998,139,0,2214,Kirk Triplett,6.57,539,82
1998,141,0,8553,Lee Porter,6.56,597,91
1998,142,0,7569,Mark Carnevale,6.55,609,93
1998,142,0,6575,Dudley Hart,6.55,544,83
1998,144,0,12755,Vance Veazey,6.54,438,67
1998,145,0,1219,John Cook,6.53,601,92
1998,145,0,1475,Donnie Hammond,6.53,568,87
1998,147,0,8545,Glen Hnatiuk,6.52,541,83
1998,147,0,2170,Hal Sutton,6.52,678,104
1998,149,0,1810,Phil Mickelson,6.51,514,79
1998,150,0,1306,David Edwards,6.49,493,76
1998,150,0,1797,Rocco Mediate,6.49,532,82
1998,152,0,1161,Mark Calcavecchia,6.48,622,96
1998,152,0,6621,Joe Durant,6.48,512,79
1998,154,0,1996,Mike Reid,6.47,505,78
1998,155,0,2106,Chris Smith,6.46,594,92
1998,156,0,1468,Gary Hallberg,6.44,393,61
1998,156,0,1823,Larry Mize,6.44,522,81
1998,158,0,10733,Kent Jones,6.43,559,87
1998,158,0,1766,Billy Mayfair,6.43,579,90
1998,160,0,1014,Fulton Allem,6.41,378,59
1998,160,0,2101,Joey Sindelar,6.41,615,96
1998,160,0,6567,Vijay Singh,6.41,596,93
1998,163,0,1068,Andy Bean,6.4,307,48
1998,163,0,2159,Curtis Strange,6.4,320,50
1998,165,0,1042,Paul Azinger,6.39,447,70
1998,165,0,1705,Tim Loustalot,6.39,409,64
1998,165,0,1771,Blaine McCallister,6.39,665,104
1998,165,0,12660,Jesper Parnevik,6.39,441,69
1998,165,0,2245,Grant Waite,6.39,607,95
1998,170,0,2241,Bobby Wadkins,6.37,573,90
1998,171,0,1133,Billy Ray Brown,6.36,407,64
1998,172,0,1577,Lee Janzen,6.35,521,82
1998,172,0,7749,Brett Quigley,6.35,559,88
1998,174,0,1385,Jim Gallagher Jr.,6.33,456,72
1998,174,0,21593,Keith Nolan,6.33,342,54
1998,176,0,10207,Jimmy Johnston,6.31,366,58
1998,177,0,1968,Nick Price,6.29,390,62
1998,177,0,2246,Duffy Waldorf,6.29,516,82
1998,179,0,6522,Ernie Els,6.27,301,48
1998,180,0,1599,Steve Jones,6.25,500,80
1998,181,0,19824,Craig Barlow,6.19,501,81
1998,181,0,19883,Joe Daley,6.19,421,68
1998,183,0,1060,Dave Barr,6.12,367,60
1998,184,0,1633,Tom Kite,6.03,398,66
1998,185,0,1717,Sandy Lyle,6.02,367,61
1998,186,0,1326,Nick Faldo,6.0,294,49
1998,187,0,1677,Tom Lehman,5.94,469,79
1998,188,0,10962,Bradley Hughes,5.84,368,63
1996,1,0,6012,Greg Kraft,7.49,607,81
1996,2,0,2186,Brian Tennyson,7.35,551,75
1996,3,0,6577,John Wilson,7.28,590,81
1996,4,0,6657,Steve Rintoul,7.2,540,75
1996,5,0,8931,Glen Day,7.18,639,89
1996,6,0,6066,Gary Rusnak,7.1,554,78
1996,7,0,8993,Franklin Langham,7.03,647,92
1996,8,0,1701,Bob Lohr,6.99,629,90
1996,9,0,6064,Jeff Gallagher,6.98,586,84
1996,10,0,1040,Emlyn Aubrey,6.97,404,58
1996,10,0,2049,Gene Sauers,6.97,544,78
1996,12,0,1329,Brad Faxon,6.95,570,82
1996,12,0,1604,Steve Jurgensen,6.95,605,87
1996,14,0,10203,Bryan Gorman,6.94,479,69
1996,15,0,1960,Don Pooley,6.92,436,63
1996,16,0,2115,Taylor Smith,6.91,525,76
1996,17,0,7267,Allen Doyle,6.9,607,88
1996,17,0,1346,Ed Fiori,6.9,421,61
1996,19,0,12626,Joey Gullion,6.89,599,87
1996,20,0,19913,Ron Whittaker,6.88,399,58
1996,21,0,1072,Chip Beck,6.87,632,92
1996,21,0,1864,Larry Nelson,6.87,522,76
1996,23,0,10505,Shane Bertsch,6.86,501,73
1996,23,0,1414,Bob Gilder,6.86,583,85
1996,23,0,20259,Hisayuki Sasaki,6.86,439,64
1996,26,0,1093,Ronnie Black,6.85,582,85
1996,26,0,1200,Keith Clearwater,6.85,534,78
1996,26,0,1891,David Ogrin,6.85,699,102
1996,29,0,10425,Jay Williamson,6.83,526,77
1996,30,0,1510,Nolan Henke,6.8,544,80
1996,30,0,1549,Mike Hulbert,6.8,639,94
1996,32,0,1748,Doug Martin,6.78,624,92
1996,32,0,1761,Len Mattiace,6.78,576,85
1996,34,0,1557,John Inman,6.75,533,79
1996,34,0,1607,Brian Kamm,6.75,587,87
1996,36,0,1603,Jeff Julian,6.74,465,69
1996,36,0,1723,Andrew Magee,6.74,512,76
1996,36,0,7087,Hugh Royer III,6.74,613,91
1996,39,0,1331,Rick Fehr,6.73,498,74
1996,39,0,8547,John Maginnes,6.73,545,81
1996,39,0,8375,Paul Stankowski,6.73,478,71
1996,42,0,1096,Phil Blackmar,6.7,630,94
1996,42,0,6332,Neal Lancaster,6.7,683,102
1996,42,0,1823,Larry Mize,6.7,489,73
1996,42,0,6527,Steve Stricker,6.7,549,82
1996,46,0,1577,Lee Janzen,6.68,615,92
1996,46,0,11032,Frank Lickliter II,6.68,561,84
1996,46,0,10215,Charlie Rymer,6.68,601,90
1996,49,0,2303,Robert Wrenn,6.67,480,72
1996,50,0,2242,Lanny Wadkins,6.66,413,62
1996,50,0,2246,Duffy Waldorf,6.66,446,67
1996,52,0,19883,Joe Daley,6.65,512,77
1996,52,0,6599,John Elliott,6.65,339,51
1996,54,0,1157,Tom Byrum,6.64,505,76
1996,54,0,1938,David Peoples,6.64,372,56
1996,56,0,10860,Justin Leonard,6.63,670,101
1996,56,0,10585,Scott McCarron,6.63,570,86
1996,58,0,1098,Jay Don Blake,6.62,602,91
1996,59,0,6034,Marco Dawson,6.61,575,87
1996,60,0,12782,Tim Herron,6.6,660,100
1996,60,0,2131,Mike Springer,6.6,561,85
1996,62,0,2214,Kirk Triplett,6.59,481,73
1996,63,0,6214,Guy Boros,6.58,612,93
1996,63,0,7101,Dave Stockton Jr.,6.58,605,92
1996,65,0,10569,Mike Brisky,6.57,545,83
1996,65,0,1203,Russ Cochran,6.57,545,83
1996,65,0,1323,Brad Fabel,6.57,565,86
1996,65,0,1837,Gil Morgan,6.57,401,61
1996,69,0,1196,Brian Claar,6.56,682,104
1996,69,0,1374,Robin Freeman,6.56,669,102
1996,71,0,1139,Olin Browne,6.55,616,94
1996,71,0,1378,David Frost,6.55,465,71
1996,71,0,10809,Jim Furyk,6.55,655,100
1996,71,0,1553,John Huston,6.55,550,84
1996,75,0,1201,Lennie Clements,6.54,543,83
1996,75,0,1475,Donnie Hammond,6.54,399,61
1996,77,0,1527,Scott Hoch,6.53,627,96
1996,78,0,1307,Joel Edwards,6.52,613,94
1996,79,0,6090,Jim McGovern,6.51,566,87
1996,80,0,20095,Carl Paulson,6.48,564,87
1996,81,0,1175,Jim Carter,6.47,692,107
1996,81,0,1388,Robert Gamez,6.47,485,75
1996,81,0,2279,Mark Wiebe,6.47,479,74
1996,84,0,20098,Stuart Appleby,6.46,614,95
1996,84,0,8075,Jerry Kelly,6.46,588,91
1996,86,0,1024,Billy Andrade,6.45,561,87
1996,86,0,1724,Jeff Maggert,6.45,587,91
1996,86,0,2218,Ted Tryba,6.45,664,103
1996,89,0,1132,Mark Brooks,6.44,650,101
1996,89,0,1381,Fred Funk,6.44,696,108
1996,89,0,2023,Clarence Rose,6.44,547,85
1996,89,0,6613,Tommy Tolles,6.44,612,95
1996,93,0,1306,David Edwards,6.43,527,82
1996,93,0,6595,Kevin Sutherland,6.43,688,107
1996,93,0,2267,D.A. Weibring,6.43,341,53
1996,96,0,1320,Bob Estes,6.42,411,64
1996,96,0,2008,Lee Rinker,6.42,642,100
1996,98,0,1943,Chris Perry,6.41,436,68
1996,99,0,1042,Paul Azinger,6.4,493,77
1996,99,0,1920,Craig Parry,6.4,518,81
1996,101,0,2146,Payne Stewart,6.39,556,87
1996,101,0,2167,Mike Sullivan,6.39,543,85
1996,103,0,2206,David Toms,6.36,566,89
1996,104,0,1006,John Adams,6.33,494,78
1996,104,0,10213,Dicky Pride,6.33,513,81
1996,106,0,7235,John Morse,6.32,594,94
1996,106,0,2171,Mike Swartz,6.32,461,73
1996,108,0,1035,Tommy Armour III,6.31,341,54
1996,108,0,1261,Jay Delsing,6.31,543,86
1996,108,0,6140,Sean Murphy,6.31,511,81
1996,108,0,1887,Mark O'Meara,6.31,505,80
1996,112,0,6124,Patrick Burke,6.29,453,72
1996,112,0,1487,Jeff Hart,6.29,409,65
1996,112,0,1707,Steve Lowery,6.29,629,100
1996,112,0,1905,Joe Ozaki,6.29,428,68
1996,116,0,1068,Andy Bean,6.28,471,75
1996,116,0,1249,John Daly,6.28,452,72
1996,116,0,1945,Kenny Perry,6.28,509,81
1996,119,0,1599,Steve Jones,6.27,520,83
1996,119,0,1682,Wayne Levi,6.27,445,71
1996,121,0,1928,Corey Pavin,6.26,507,81
1996,122,0,1133,Billy Ray Brown,6.25,481,77
1996,123,0,10649,Tom Scherrer,6.24,555,89
1996,124,0,1014,Fulton Allem,6.22,336,54
1996,125,0,2101,Joey Sindelar,6.21,540,87
1996,126,0,20051,Joe Acosta Jr.,6.2,440,71
1996,126,0,1116,Michael Bradley,6.2,539,87
1996,128,0,6617,Brian Henninger,6.19,520,84
1996,128,0,8385,Omar Uresti,6.19,582,94
1996,130,0,1975,Tom Purtzer,6.18,513,83
1996,131,0,1385,Jim Gallagher Jr.,6.16,450,73
1996,132,0,2256,Tom Watson,6.15,332,54
1996,133,0,1185,Brandel Chamblee,6.14,430,70
1996,133,0,1958,Dan Pohl,6.14,356,58
1996,133,0,2010,Loren Roberts,6.14,497,81
1996,133,0,2099,Scott Simpson,6.14,430,70
1996,137,0,1996,Mike Reid,6.13,441,72
1996,138,0,2135,Mike Standly,6.11,495,81
1996,139,0,1219,John Cook,6.09,542,89
1996,139,0,6036,Scott Dunlap,6.09,487,80
1996,139,0,6044,Scott Gump,6.09,591,97
1996,139,0,2133,Craig Stadler,6.09,341,56
1996,143,0,1706,Davis Love III,6.08,486,80
1996,144,0,1334,Keith Fergus,6.07,510,84
1996,144,0,6643,Paul Goydos,6.07,510,84
1996,144,0,1457,Jay Haas,6.07,540,89
1996,144,0,6315,Pete Jordan,6.07,443,73
1996,148,0,1142,Bart Bryant,6.06,467,77
1996,149,0,9011,David Duval,6.04,453,75
1996,150,0,2226,Tray Tyner,6.0,306,51
1996,151,0,7867,Woody Austin,5.99,701,117
1996,152,0,1771,Blaine McCallister,5.98,544,91
1996,152,0,2104,Jeff Sluman,5.98,628,105
1996,154,0,6567,Vijay Singh,5.97,537,90
1996,155,0,1408,Kelly Gibson,5.93,676,114
1996,156,0,8337,Mike Heinen,5.92,562,95
1996,157,0,1444,Ken Green,5.9,478,81
1996,158,0,1235,Ben Crenshaw,5.86,346,59
1996,158,0,1971,Dillard Pruitt,5.86,434,74
1996,158,0,2106,Chris Smith,5.86,469,80
1996,158,0,2170,Hal Sutton,5.86,516,88
1996,162,0,12781,Scott Medlin,5.85,310,53
1996,162,0,2241,Bobby Wadkins,5.85,538,92
1996,164,0,1361,Dan Forsman,5.83,379,65
1996,164,0,1435,Wayne Grady,5.83,373,64
1996,166,0,1161,Mark Calcavecchia,5.82,594,102
1996,166,0,12660,Jesper Parnevik,5.82,396,68
1996,168,0,1876,Greg Norman,5.75,293,51
1996,168,0,1968,Nick Price,5.75,299,52
1996,168,0,2245,Grant Waite,5.75,431,75
1996,171,0,1766,Billy Mayfair,5.74,534,93
1996,172,0,1677,Tom Lehman,5.73,453,79
1996,173,0,20505,Lucas Parsons,5.71,320,56
1996,174,0,1810,Phil Mickelson,5.7,439,77
1996,174,0,2159,Curtis Strange,5.7,450,79
1996,174,0,2321,Fuzzy Zoeller,5.7,302,53
1996,177,0,1226,Fred Couples,5.68,375,66
1996,178,0,6522,Ernie Els,5.65,367,65
1996,178,0,2223,Bob Tway,5.65,452,80
1996,180,0,1326,Nick Faldo,5.63,315,56
1996,180,0,1725,John Mahaffey,5.63,366,65
1996,182,0,1313,Steve Elkington,5.59,358,64
1996,182,0,1783,Mark McCumber,5.59,285,51
1996,184,0,1143,Brad Bryant,5.57,468,84
