YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,ATTEMPTS
2006,95,0,1706,Davis Love III,0.149,
2006,95,0,22405,Justin Rose,0.149,
2006,95,0,10423,Mike Weir,0.149,
2006,98,0,24140,Sean O'Hair,0.15,
2006,99,0,20229,Stewart Cink,0.151,
2006,99,0,26360,Bubba Dickerson,0.151,
2006,101,0,8075,Jerry Kelly,0.152,
2006,102,0,24138,Ian Poulter,0.154,
2006,102,0,24502,Adam Scott,0.154,
2006,102,0,8385,Omar Uresti,0.154,
2006,105,0,21753,Brian Davis,0.156,
2006,106,0,10885,Robert Allenby,0.157,
2006,107,0,6012,Greg Kraft,0.158,
2006,108,0,20628,Arron Oberholser,0.159,
2006,109,0,1381,Fred Funk,0.16,
2006,109,0,6515,Shaun Micheel,0.16,
2006,111,0,20378,Mathias Grönberg,0.161,
2006,111,0,1810,Phil Mickelson,0.161,
2006,113,0,25240,D.A. Points,0.162,
2006,114,0,27141,J.B. Holmes,0.163,
2006,114,0,10860,Justin Leonard,0.163,
2006,114,0,1948,Tim Petrovic,0.163,
2006,117,0,7223,Brian Bateman,0.164,
2006,117,0,19881,Robert Damron,0.164,
2006,117,0,23983,Luke Donald,0.164,
2006,117,0,24781,Hunter Mahan,0.164,
2006,117,0,20645,John Senden,0.164,
2006,122,0,1042,Paul Azinger,0.165,
2006,122,0,19824,Craig Barlow,0.165,
2006,124,0,1553,John Huston,0.168,
2006,124,0,1761,Len Mattiace,0.168,
2006,126,0,23135,Tim Clark,0.17,
2006,127,0,1823,Larry Mize,0.172,
2006,127,0,21949,Joe Ogilvie,0.172,
2006,129,0,20472,Alex Cejka,0.173,
2006,129,0,1329,Brad Faxon,0.173,
2006,131,0,1024,Billy Andrade,0.174,
2006,131,0,24357,K.J. Choi,0.174,
2006,131,0,9011,David Duval,0.174,
2006,134,0,20631,David McKenzie,0.175,
2006,135,0,22046,Geoff Ogilvy,0.176,
2006,136,0,21731,Freddie Jacobson,0.177,
2006,137,0,10565,Ian Leggatt,0.179,
2006,138,0,23541,Ben Crane,0.18,
2006,139,0,1219,John Cook,0.181,
2006,139,0,22621,Ben Curtis,0.181,
2006,141,0,24980,Scott Gutschewski,0.182,
2006,141,0,1685,J.L. Lewis,0.182,
2006,143,0,1473,Todd Hamilton,0.183,
2006,143,0,1928,Corey Pavin,0.183,
2006,145,0,24361,Pat Perez,0.185,
2006,145,0,2106,Chris Smith,0.185,
2006,147,0,27943,Matt Hansen,0.186,
2006,148,0,23353,J.J. Henry,0.187,
2006,149,0,1132,Mark Brooks,0.188,
2006,150,0,6373,José María Olazábal,0.191,
2006,150,0,21660,Jason Schultz,0.191,
2006,152,0,1142,Bart Bryant,0.195,
2006,153,0,21209,Sergio Garcia,0.197,
2006,153,0,23616,Ryan Hietala,0.197,
2006,155,0,25935,John Engler Jr.,0.204,
2006,156,0,25900,Lucas Glover,0.205,
2006,157,0,22371,Aaron Baddeley,0.206,
2006,157,0,23673,Michael Connell,0.206,
2006,159,0,7013,Wes Short Jr.,0.207,
2006,160,0,28780,Nicholas Thompson,0.209,
2006,161,0,20099,Doug Barron,0.213,
2006,162,0,6621,Joe Durant,0.214,
2006,162,0,24024,Zach Johnson,0.214,
2006,164,0,25842,Jon Mills,0.216,
2006,165,0,2246,Duffy Waldorf,0.218,
2006,166,0,2223,Bob Tway,0.219,
2006,167,0,1388,Robert Gamez,0.221,
2006,168,0,12662,Thomas Levet,0.222,
2006,169,0,20574,Mathew Goggin,0.224,
2006,170,0,21407,Arjun Atwal,0.225,
2006,171,0,11123,Chris Couch,0.226,
2006,172,0,6251,Chris DiMarco,0.228,
2006,173,0,23497,Tag Ridings,0.23,
2006,174,0,20548,Hidemichi Tanaka,0.239,
2006,175,0,23325,Vaughn Taylor,0.246,
2006,176,0,21878,Mark Wilson,0.247,
2006,177,0,1707,Steve Lowery,0.248,
2006,178,0,25632,Jimmy Walker,0.252,
2006,179,0,2101,Joey Sindelar,0.256,
2006,179,0,23788,D.J. Trahan,0.256,
2006,181,0,1139,Olin Browne,0.258,
2006,182,0,6004,Stephen Ames,0.259,
2006,183,0,20593,Greg Chalmers,0.261,
2006,184,0,20382,Stephen Leaney,0.262,
2006,185,0,24358,Robert Garrigus,0.264,
2006,186,0,2239,Scott Verplank,0.268,
2006,187,0,26420,Richard Johnson,0.27,
2006,188,0,20608,David Howell,0.273,
2006,188,0,1577,Lee Janzen,0.273,
2006,190,0,19913,Ron Whittaker,0.282,
2006,191,0,1249,John Daly,0.286,
2006,192,0,24912,Will MacKenzie,0.297,
2006,193,0,26596,Ryan Moore,0.31,
2006,194,0,1599,Steve Jones,0.33,
2006,195,0,12645,Brent Geiberger,0.351,
2006,196,0,1724,Jeff Maggert,0.353,
2007,1,0,8793,Tiger Woods,-0.095,
2007,2,0,20766,Padraig Harrington,-0.036,
2007,3,0,26596,Ryan Moore,-0.033,
2007,4,0,20104,Ken Duke,-0.026,
2007,5,0,12660,Jesper Parnevik,0.026,
2007,6,0,6034,Marco Dawson,0.029,
2007,7,0,21209,Sergio Garcia,0.03,
2007,8,0,23497,Tag Ridings,0.036,
2007,9,0,6595,Kevin Sutherland,0.041,
2007,10,0,22293,Heath Slocum,0.042,
2007,11,0,2239,Scott Verplank,0.043,
2007,12,0,21633,Steve Allan,0.045,
2007,13,0,24358,Robert Garrigus,0.048,
2007,14,0,24507,Jason Bohn,0.056,
2007,14,0,22892,Jason Gore,0.056,
2007,14,0,20378,Mathias Grönberg,0.056,
2007,17,0,24925,Jonathan Byrd,0.058,
2007,18,0,28158,Steve Marino,0.059,
2007,19,0,8537,J.P. Hayes,0.061,
2007,20,0,10425,Jay Williamson,0.063,
2007,21,0,6251,Chris DiMarco,0.066,
2007,21,0,2223,Bob Tway,0.066,
2007,23,0,20850,Daniel Chopra,0.068,
2007,24,0,23718,Nathan Green,0.069,
2007,24,0,10423,Mike Weir,0.069,
2007,26,0,24140,Sean O'Hair,0.07,
2007,27,0,12602,Dean Wilson,0.073,
2007,28,0,20572,Rod Pampling,0.074,
2007,28,0,1941,Tom Pernice Jr.,0.074,
2007,30,0,24138,Ian Poulter,0.081,
2007,31,0,7363,Craig Bowden,0.082,
2007,31,0,27770,Camilo Villegas,0.082,
2007,33,0,12652,Cameron Beckman,0.083,
2007,33,0,1320,Bob Estes,0.083,
2007,35,0,23623,Bo Van Pelt,0.084,
2007,36,0,10885,Robert Allenby,0.088,
2007,37,0,25900,Lucas Glover,0.089,
2007,38,0,25804,Bubba Watson,0.09,
2007,39,0,21350,Ryuji Imada,0.092,
2007,40,0,20634,Peter Lonard,0.093,
2007,41,0,25345,Carl Pettersson,0.095,
2007,41,0,21528,Henrik Stenson,0.095,
2007,43,0,1142,Bart Bryant,0.101,
2007,44,0,24490,George McNeill,0.102,
2007,45,0,27060,John Mallinger,0.103,
2007,46,0,21731,Freddie Jacobson,0.104,
2007,47,0,6567,Vijay Singh,0.109,
2007,48,0,25686,Jason Dufner,0.111,
2007,48,0,24924,Bill Haas,0.111,
2007,48,0,22913,John Rollins,0.111,
2007,51,0,27141,J.B. Holmes,0.113,
2007,51,0,20628,Arron Oberholser,0.113,
2007,53,0,23983,Luke Donald,0.114,
2007,53,0,28475,Jeff Overton,0.114,
2007,53,0,12714,Chris Tidland,0.114,
2007,56,0,21660,Jason Schultz,0.115,
2007,57,0,26881,Jarrod Lyle,0.116,
2007,58,0,10809,Jim Furyk,0.117,
2007,59,0,23135,Tim Clark,0.118,
2007,60,0,21961,Charles Howell III,0.121,
2007,61,0,27649,Brandt Snedeker,0.123,
2007,62,0,24781,Hunter Mahan,0.125,
2007,63,0,24357,K.J. Choi,0.126,
2007,64,0,2101,Joey Sindelar,0.127,
2007,65,0,22046,Geoff Ogilvy,0.128,
2007,65,0,2206,David Toms,0.128,
2007,65,0,20160,Charlie Wi,0.128,
2007,68,0,21753,Brian Davis,0.131,
2007,69,0,20229,Stewart Cink,0.132,
2007,69,0,23621,Rory Sabbatini,0.132,
2007,71,0,20645,John Senden,0.133,
2007,72,0,23933,Michael Boyd,0.134,
2007,72,0,1945,Kenny Perry,0.134,
2007,74,0,21878,Mark Wilson,0.135,
2007,75,0,1766,Billy Mayfair,0.138,
2007,76,0,24449,Parker McLachlin,0.139,
2007,77,0,20472,Alex Cejka,0.141,
2007,77,0,1706,Davis Love III,0.141,
2007,77,0,1948,Tim Petrovic,0.141,
2007,80,0,7867,Woody Austin,0.142,
2007,80,0,26951,Johnson Wagner,0.142,
2007,82,0,7457,Steve Flesch,0.143,
2007,82,0,7749,Brett Quigley,0.143,
2007,84,0,10117,Bob Heintz,0.144,
2007,85,0,20498,Briny Baird,0.146,
2007,86,0,28486,Michael Putnam,0.148,
2007,87,0,1024,Billy Andrade,0.149,
2007,87,0,20105,Jeff Gove,0.149,
2007,87,0,23325,Vaughn Taylor,0.149,
2007,90,0,6522,Ernie Els,0.151,
2007,91,0,20574,Mathew Goggin,0.157,
2007,91,0,26882,Michael Sim,0.157,
2007,91,0,26679,Kevin Stadler,0.157,
2007,94,0,1035,Tommy Armour III,0.158,
2007,95,0,11032,Frank Lickliter II,0.16,
2007,96,0,6621,Joe Durant,0.161,
2007,96,0,25396,Kevin Na,0.161,
2007,98,0,23613,Rich Barcelo,0.164,
2007,98,0,1810,Phil Mickelson,0.164,
2007,100,0,11123,Chris Couch,0.166,
2007,101,0,20098,Stuart Appleby,0.167,
2007,101,0,6643,Paul Goydos,0.167,
2007,101,0,1577,Lee Janzen,0.167,
2007,104,0,23638,Brendon de Jonge,0.172,
2007,104,0,21470,Daisuke Maruyama,0.172,
2007,104,0,20691,Greg Owen,0.172,
2007,104,0,29476,Kyle Reifers,0.172,
2007,104,0,6527,Steve Stricker,0.172,
2007,109,0,12680,Shigeki Maruyama,0.173,
2007,110,0,29718,Anthony Kim,0.174,
2007,111,0,19824,Craig Barlow,0.176,
2007,111,0,25273,Andrew Buckle,0.176,
2007,111,0,23108,Matt Kuchar,0.176,
2007,114,0,1381,Fred Funk,0.177,
2007,115,0,19846,Brian Gay,0.178,
2007,116,0,6515,Shaun Micheel,0.18,
2007,116,0,26289,Boo Weekley,0.18,
2007,118,0,21949,Joe Ogilvie,0.184,
2007,119,0,23048,Eric Axley,0.185,
2007,119,0,24912,Will MacKenzie,0.185,
2007,121,0,23800,Bryce Molder,0.188,
2007,121,0,21959,Ted Purdy,0.188,
2007,123,0,8075,Jerry Kelly,0.189,
2007,124,0,20157,Retief Goosen,0.19,
2007,124,0,23353,J.J. Henry,0.19,
2007,126,0,12716,Charley Hoffman,0.192,
2007,127,0,7547,Craig Kanada,0.193,
2007,128,0,23349,Charles Warren,0.194,
2007,129,0,12705,Cliff Kresge,0.195,
2007,129,0,20382,Stephen Leaney,0.195,
2007,129,0,2246,Duffy Waldorf,0.195,
2007,132,0,1313,Steve Elkington,0.196,
2007,133,0,12510,Chad Campbell,0.197,
2007,133,0,21805,Harrison Frazar,0.197,
2007,133,0,26420,Richard Johnson,0.197,
2007,133,0,6373,José María Olazábal,0.197,
2007,133,0,27963,Chris Stroud,0.197,
2007,138,0,22371,Aaron Baddeley,0.198,
2007,139,0,23788,D.J. Trahan,0.201,
2007,140,0,1249,John Daly,0.202,
2007,140,0,27120,Troy Matteson,0.202,
2007,140,0,27933,John Merrick,0.202,
2007,143,0,20433,Mark Hensby,0.203,
2007,143,0,22378,Trevor Immelman,0.203,
2007,143,0,24361,Pat Perez,0.203,
2007,146,0,22212,Craig Lile,0.204,
2007,147,0,21806,Paul Gow,0.205,
2007,148,0,27095,Nick Watney,0.206,
2007,149,0,10860,Justin Leonard,0.207,
2007,150,0,23614,Rich Beem,0.212,
2007,151,0,8931,Glen Day,0.213,
2007,152,0,19803,Ryan Armour,0.218,
2007,152,0,24502,Adam Scott,0.218,
2007,154,0,22348,Nick O'Hern,0.219,
2007,155,0,23322,Brett Wetterich,0.226,
2007,156,0,22806,Doug LaBelle II,0.228,
2007,157,0,6004,Stephen Ames,0.23,
2007,157,0,24980,Scott Gutschewski,0.23,
2007,159,0,20623,Gavin Coles,0.231,
2007,159,0,1473,Todd Hamilton,0.231,
2007,159,0,27702,Matt Hendrix,0.231,
2007,159,0,1724,Jeff Maggert,0.231,
2007,159,0,20127,Chris Riley,0.231,
2007,164,0,8881,Tripp Isenhour,0.238,
2007,165,0,12782,Tim Herron,0.24,
2007,166,0,24457,Jaco Van Zyl,0.241,
2007,167,0,25892,Steve Wheatcroft,0.242,
2007,168,0,6197,Michael Allen,0.244,
2007,169,0,25190,Jeff Quinney,0.245,
2007,170,0,1928,Corey Pavin,0.247,
2007,171,0,23320,Ryan Palmer,0.25,
2007,172,0,26360,Bubba Dickerson,0.253,
2007,173,0,1161,Mark Calcavecchia,0.258,
2007,174,0,1677,Tom Lehman,0.259,
2007,175,0,22621,Ben Curtis,0.26,
2007,175,0,22295,Darron Stiles,0.26,
2007,177,0,10733,Kent Jones,0.261,
2007,178,0,1388,Robert Gamez,0.262,
2007,178,0,2036,Jim Rutledge,0.262,
2007,180,0,1797,Rocco Mediate,0.266,
2007,181,0,19972,José Coceres,0.267,
2007,182,0,24024,Zach Johnson,0.279,
2007,183,0,24290,D.J. Brigman,0.287,
2007,183,0,10213,Dicky Pride,0.287,
2007,185,0,22405,Justin Rose,0.292,
2007,186,0,12195,Tom Johnson,0.297,
2007,187,0,20859,Anders Hansen,0.298,
2007,188,0,1157,Tom Byrum,0.302,
2007,189,0,8123,Jeff Brehaut,0.315,
2007,190,0,1707,Steve Lowery,0.318,
2007,191,0,21646,David Branshaw,0.339,
2007,191,0,1132,Mark Brooks,0.339,
2007,193,0,7223,Brian Bateman,0.351,
2007,194,0,2104,Jeff Sluman,0.36,
2007,195,0,8375,Paul Stankowski,0.378,
2007,196,0,2214,Kirk Triplett,0.396,
2009,1,0,6527,Steve Stricker,-.095,
2009,2,0,1226,Fred Couples,-.085,
2009,3,0,8793,Tiger Woods,-.067,
2009,4,0,27214,Kevin Streelman,-.047,
2009,5,0,23108,Matt Kuchar,-.036,
2009,6,0,21961,Charles Howell III,-.015,
2009,7,0,27095,Nick Watney,-.014,
2009,8,0,1945,Kenny Perry,-.008,
2009,9,0,10885,Robert Allenby,E,
2009,9,0,22621,Ben Curtis,E,
2009,9,0,22046,Geoff Ogilvy,E,
2009,12,0,28158,Steve Marino,+.007,
2009,13,0,25818,Scott Piercy,+.008,
2009,14,0,1797,Rocco Mediate,+.009,
2009,15,0,24024,Zach Johnson,+.010,
2009,16,0,24358,Robert Garrigus,+.019,
2009,17,0,26679,Kevin Stadler,+.032,
2009,18,0,6567,Vijay Singh,+.033,
2009,19,0,23541,Ben Crane,+.034,
2009,20,0,6004,Stephen Ames,+.037,
2009,21,0,26300,Matt Jones,+.039,
2009,22,0,1928,Corey Pavin,+.046,
2009,23,0,24449,Parker McLachlin,+.049,
2009,24,0,29718,Anthony Kim,+.052,
2009,24,0,29221,Webb Simpson,+.052,
2009,26,0,24924,Bill Haas,+.053,
2009,26,0,30925,Dustin Johnson,+.053,
2009,26,0,21949,Joe Ogilvie,+.053,
2009,29,0,12716,Charley Hoffman,+.056,
2009,30,0,24140,Sean O'Hair,+.057,
2009,31,0,12510,Chad Campbell,+.059,
2009,32,0,10117,Bob Heintz,+.060,
2009,32,0,25632,Jimmy Walker,+.060,
2009,34,0,23497,Tag Ridings,+.061,
2009,35,0,23718,Nathan Green,+.062,
2009,36,0,27120,Troy Matteson,+.063,
2009,37,0,20104,Ken Duke,+.065,
2009,38,0,12652,Cameron Beckman,+.067,
2009,39,0,20848,Ángel Cabrera,+.069,
2009,40,0,24502,Adam Scott,+.070,
2009,41,0,27649,Brandt Snedeker,+.074,
2009,42,0,27770,Camilo Villegas,+.075,
2009,43,0,23983,Luke Donald,+.077,
2009,44,0,20127,Chris Riley,+.078,
2009,45,0,1035,Tommy Armour III,+.080,
2009,45,0,1941,Tom Pernice Jr.,+.080,
2009,47,0,21731,Freddie Jacobson,+.083,
2009,48,0,21805,Harrison Frazar,+.085,
2009,48,0,21209,Sergio Garcia,+.085,
2009,50,0,10860,Justin Leonard,+.086,
2009,50,0,2206,David Toms,+.086,
2009,52,0,22892,Jason Gore,+.089,
2009,53,0,2214,Kirk Triplett,+.091,
2009,54,0,28087,Kris Blanks,+.094,
2009,55,0,27466,Spencer Levin,+.095,
2009,56,0,8931,Glen Day,+.096,
2009,57,0,20593,Greg Chalmers,+.097,
2009,58,0,24925,Jonathan Byrd,+.098,
2009,58,0,25900,Lucas Glover,+.098,
2009,58,0,22405,Justin Rose,+.098,
2009,61,0,21753,Brian Davis,+.099,
2009,61,0,20691,Greg Owen,+.099,
2009,63,0,12705,Cliff Kresge,+.100,
2009,64,0,7749,Brett Quigley,+.101,
2009,65,0,28089,Jason Day,+.102,
2009,65,0,1706,Davis Love III,+.102,
2009,67,0,8075,Jerry Kelly,+.103,
2009,68,0,24507,Jason Bohn,+.105,
2009,68,0,26695,Michael Letzig,+.105,
2009,70,0,27936,Martin Laird,+.106,
2009,70,0,1677,Tom Lehman,+.106,
2009,70,0,24663,Y.E. Yang,+.106,
2009,73,0,22371,Aaron Baddeley,+.107,
2009,74,0,10423,Mike Weir,+.109,
2009,75,0,25562,Andres Romero,+.112,
2009,76,0,26881,Jarrod Lyle,+.113,
2009,77,0,23325,Vaughn Taylor,+.114,
2009,78,0,28475,Jeff Overton,+.115,
2009,78,0,1948,Tim Petrovic,+.115,
2009,80,0,25804,Bubba Watson,+.117,
2009,80,0,20160,Charlie Wi,+.117,
2009,82,0,6522,Ernie Els,+.121,
2009,82,0,8845,Scott Sterling,+.121,
2009,84,0,19846,Brian Gay,+.122,
2009,85,0,20098,Stuart Appleby,+.123,
2009,86,0,26596,Ryan Moore,+.124,
2009,87,0,23621,Rory Sabbatini,+.125,
2009,88,0,20157,Retief Goosen,+.126,
2009,88,0,20766,Padraig Harrington,+.126,
2009,88,0,10585,Scott McCarron,+.126,
2009,91,0,24490,George McNeill,+.127,
2009,91,0,6539,Rick Price,+.127,
2009,93,0,1810,Phil Mickelson,+.128,
2009,94,0,7457,Steve Flesch,+.129,
2009,94,0,21959,Ted Purdy,+.129,
2009,96,0,23800,Bryce Molder,+.130,
2009,97,0,24503,Jeff Klauk,+.133,
2009,98,0,27141,J.B. Holmes,+.134,
2009,99,0,21350,Ryuji Imada,+.137,
2009,100,0,7867,Woody Austin,+.144,
2009,100,0,26951,Johnson Wagner,+.144,
2009,102,0,25396,Kevin Na,+.146,
2009,103,0,23548,Bill Lunde,+.147,
2009,103,0,27060,John Mallinger,+.147,
2009,105,0,26851,Marc Leishman,+.150,
2009,106,0,20574,Mathew Goggin,+.155,
2009,106,0,23349,Charles Warren,+.155,
2009,108,0,24912,Will MacKenzie,+.156,
2009,108,0,26289,Boo Weekley,+.156,
2009,110,0,23638,Brendon de Jonge,+.157,
2009,111,0,6643,Paul Goydos,+.159,
2009,111,0,23623,Bo Van Pelt,+.159,
2009,113,0,26420,Richard Johnson,+.160,
2009,113,0,6595,Kevin Sutherland,+.160,
2009,115,0,6251,Chris DiMarco,+.168,
2009,115,0,20645,John Senden,+.168,
2009,117,0,20498,Briny Baird,+.169,
2009,117,0,23353,J.J. Henry,+.169,
2009,117,0,22961,David Mathis,+.169,
2009,117,0,25919,Brian Vranesh,+.169,
2009,121,0,23614,Rich Beem,+.170,
2009,121,0,20472,Alex Cejka,+.170,
2009,121,0,28620,Aron Price,+.170,
2009,124,0,2239,Scott Verplank,+.171,
2009,125,0,1132,Mark Brooks,+.174,
2009,126,0,28780,Nicholas Thompson,+.175,
2009,127,0,6197,Michael Allen,+.176,
2009,127,0,22293,Heath Slocum,+.176,
2009,127,0,28118,Peter Tomasulo,+.176,
2009,127,0,21878,Mark Wilson,+.176,
2009,131,0,24138,Ian Poulter,+.177,
2009,132,0,23135,Tim Clark,+.179,
2009,133,0,1320,Bob Estes,+.181,
2009,133,0,12782,Tim Herron,+.181,
2009,133,0,25190,Jeff Quinney,+.181,
2009,136,0,25345,Carl Pettersson,+.182,
2009,136,0,22548,Patrick Sheehan,+.182,
2009,138,0,1161,Mark Calcavecchia,+.184,
2009,139,0,31416,Derek Fathauer,+.185,
2009,139,0,1577,Lee Janzen,+.185,
2009,139,0,27933,John Merrick,+.185,
2009,142,0,6621,Joe Durant,+.188,
2009,143,0,27683,Leif Olson,+.189,
2009,143,0,27963,Chris Stroud,+.189,
2009,145,0,26476,Chez Reavie,+.190,
2009,146,0,20850,Daniel Chopra,+.191,
2009,147,0,10809,Jim Furyk,+.193,
2009,148,0,10733,Kent Jones,+.194,
2009,149,0,25240,D.A. Points,+.195,
2009,150,0,24781,Hunter Mahan,+.196,
2009,151,0,23778,Brad Adamonis,+.198,
2009,152,0,22348,Nick O'Hern,+.200,
2009,152,0,20572,Rod Pampling,+.200,
2009,152,0,22913,John Rollins,+.200,
2009,155,0,20229,Stewart Cink,+.202,
2009,156,0,7223,Brian Bateman,+.210,
2009,157,0,24357,K.J. Choi,+.211,
2009,157,0,10425,Jay Williamson,+.211,
2009,159,0,22295,Darron Stiles,+.214,
2009,160,0,24846,Ricky Barnes,+.216,
2009,161,0,1142,Bart Bryant,+.219,
2009,162,0,26497,Casey Wittenberg,+.220,
2009,163,0,6012,Greg Kraft,+.221,
2009,163,0,26668,Marc Turnesa,+.221,
2009,165,0,1707,Steve Lowery,+.224,
2009,166,0,23320,Ryan Palmer,+.225,
2009,166,0,23788,D.J. Trahan,+.225,
2009,168,0,24361,Pat Perez,+.226,
2009,169,0,26301,James Nitties,+.227,
2009,170,0,25686,Jason Dufner,+.230,
2009,171,0,30711,Colt Knost,+.236,
2009,172,0,20070,Matt Bettencourt,+.241,
2009,173,0,26498,Matt Weibring,+.247,
2009,174,0,30927,Brendon Todd,+.259,
2009,175,0,1313,Steve Elkington,+.262,
2009,175,0,12602,Dean Wilson,+.262,
2009,177,0,1329,Brad Faxon,+.274,
2009,178,0,1724,Jeff Maggert,+.276,
2009,179,0,20634,Peter Lonard,+.289,
2009,180,0,1473,Todd Hamilton,+.291,
2009,181,0,9011,David Duval,+.301,
2009,182,0,23048,Eric Axley,+.304,
2009,183,0,1766,Billy Mayfair,+.311,
2009,184,0,31323,Gary Woodland,+.392,
2017,1,0,28237,Rory McIlroy,-.105,
2017,2,0,34046,Jordan Spieth,-.086,
2017,3,0,35450,Patrick Cantlay,-.062,
2017,4,0,22405,Justin Rose,-.041,
2017,5,0,27129,Luke List,-.038,
2017,6,0,23497,Tag Ridings,-.037,
2017,7,0,46970,Jon Rahm,-.035,
2017,8,0,25364,Paul Casey,-.018,
2017,9,0,25396,Kevin Na,-.017,
2017,10,0,33448,Justin Thomas,-.015,
2017,11,0,30925,Dustin Johnson,-.009,
2017,12,0,39954,Cody Gribble,-.008,
2017,13,0,25191,Gonzalo Fernandez-Castaño,E,
2017,13,0,27649,Brandt Snedeker,E,
2017,15,0,27974,Sung Kang,+.019,
2017,15,0,26331,Charl Schwartzel,+.019,
2017,17,0,40026,Daniel Berger,+.023,
2017,18,0,24846,Ricky Barnes,+.024,
2017,19,0,35532,Tom Hoge,+.027,
2017,20,0,22046,Geoff Ogilvy,+.028,
2017,21,0,46550,Brandon Hagy,+.031,
2017,22,0,28679,Fabián Gómez,+.033,
2017,23,0,12716,Charley Hoffman,+.035,
2017,24,0,31557,Jim Herman,+.036,
2017,25,0,29720,Andres Gonzales,+.039,
2017,26,0,28500,Martin Flores,+.040,
2017,27,0,29478,Kevin Kisner,+.045,
2017,28,0,27436,Graham DeLaet,+.046,
2017,28,0,32839,Hideki Matsuyama,+.046,
2017,30,0,34409,David Lingmerth,+.048,
2017,30,0,29461,Jamie Lovemark,+.048,
2017,30,0,29221,Webb Simpson,+.048,
2017,30,0,23325,Vaughn Taylor,+.048,
2017,34,0,27141,J.B. Holmes,+.049,
2017,34,0,20572,Rod Pampling,+.049,
2017,36,0,33120,Mark Anderson,+.050,
2017,37,0,32200,Roberto Castro,+.055,
2017,38,0,49771,J.T. Poston,+.056,
2017,39,0,33204,Shane Lowry,+.058,
2017,40,0,34360,Patrick Reed,+.060,
2017,41,0,20771,Steven Alker,+.061,
2017,42,0,33461,Morgan Hoffmann,+.062,
2017,42,0,21961,Charles Howell III,+.062,
2017,44,0,1810,Phil Mickelson,+.064,
2017,45,0,27770,Camilo Villegas,+.065,
2017,46,0,28252,Seamus Power,+.067,
2017,47,0,24140,Sean O'Hair,+.068,
2017,48,0,34431,Robert Streb,+.070,
2017,49,0,29725,Tony Finau,+.072,
2017,50,0,46440,Smylie Kaufman,+.073,
2017,51,0,28420,Ryan Brehm,+.075,
2017,52,0,24924,Bill Haas,+.076,
2017,53,0,26758,David Hearn,+.077,
2017,54,0,35891,Cameron Smith,+.079,
2017,54,0,26951,Johnson Wagner,+.079,
2017,54,0,26289,Boo Weekley,+.079,
2017,57,0,22371,Aaron Baddeley,+.082,
2017,57,0,32102,Rickie Fowler,+.082,
2017,57,0,25240,D.A. Points,+.082,
2017,60,0,21209,Sergio Garcia,+.083,
2017,61,0,25804,Bubba Watson,+.087,
2017,62,0,29222,Billy Hurley III,+.088,
2017,63,0,24781,Hunter Mahan,+.089,
2017,63,0,27963,Chris Stroud,+.089,
2017,65,0,32448,James Hahn,+.090,
2017,65,0,39324,J.J. Spaun,+.090,
2017,67,0,46732,Rick Lamb,+.091,
2017,68,0,25720,Chad Collins,+.092,
2017,69,0,27936,Martin Laird,+.093,
2017,69,0,25632,Jimmy Walker,+.093,
2017,71,0,33419,Cameron Tringale,+.094,
2017,72,0,24357,K.J. Choi,+.095,
2017,72,0,30944,Jason Kokrak,+.095,
2017,74,0,48081,Xander Schauffele,+.096,
2017,75,0,46601,Trey Mullinax,+.098,
2017,76,0,23621,Rory Sabbatini,+.099,
2017,76,0,34264,Hudson Swafford,+.099,
2017,78,0,29485,Brett Stegmaier,+.100,
2017,79,0,34174,John Huh,+.101,
2017,80,0,37278,Nicholas Lindheim,+.102,
2017,80,0,29908,C.T. Pan,+.102,
2017,82,0,24358,Robert Garrigus,+.106,
2017,82,0,22986,Søren Kjeldsen,+.106,
2017,84,0,34021,Bud Cauley,+.107,
2017,85,0,20229,Stewart Cink,+.108,
2017,85,0,34099,Harris English,+.108,
2017,85,0,31202,William McGirt,+.108,
2017,88,0,25686,Jason Dufner,+.109,
2017,89,0,27064,Jhonattan Vegas,+.113,
2017,90,0,36689,Brooks Koepka,+.114,
2017,91,0,33948,Byeong Hun An,+.120,
2017,91,0,12510,Chad Campbell,+.120,
2017,91,0,29223,Sam Saunders,+.120,
2017,94,0,27958,Ryan Blaum,+.121,
2017,94,0,28132,Tyrone Van Aswegen,+.121,
2017,96,0,29974,Branden Grace,+.122,
2017,97,0,23983,Luke Donald,+.123,
2017,97,0,23108,Matt Kuchar,+.123,
2017,97,0,29926,Danny Lee,+.123,
2017,100,0,24138,Ian Poulter,+.125,
2017,100,0,26476,Chez Reavie,+.125,
2017,102,0,26300,Matt Jones,+.126,
2017,102,0,31420,Anirban Lahiri,+.126,
2017,102,0,29289,S.Y. Noh,+.126,
2017,102,0,37189,Harold Varner III,+.126,
2017,106,0,19803,Ryan Armour,+.127,
2017,106,0,39975,Michael Kim,+.127,
2017,106,0,27095,Nick Watney,+.127,
2017,109,0,30191,Julián Etulain,+.128,
2017,110,0,29479,Scott Brown,+.129,
2017,111,0,25900,Lucas Glover,+.132,
2017,112,0,33399,Adam Hadwin,+.134,
2017,112,0,31323,Gary Woodland,+.134,
2017,114,0,36801,Mark Hubbard,+.135,
2017,114,0,30110,Kyle Stanley,+.135,
2017,116,0,40058,Zac Blair,+.139,
2017,117,0,20472,Alex Cejka,+.142,
2017,117,0,36699,Patrick Rodgers,+.142,
