YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
2008,99,0,10649,Tom Scherrer,13.12,79,602,+0.11
2008,100,0,27214,Kevin Streelman,13.14,176,1339,+0.05
2008,100,0,25349,Tim Wilkinson,13.14,146,1111,+0.14
2008,102,0,12660,Jesper Parnevik,13.19,134,1016,+0.08
2008,103,0,6251,Chris DiMarco,13.23,139,1051,+0.10
2008,104,0,27561,Nick Flanagan,13.35,147,1101,+0.16
2008,105,0,7749,Brett Quigley,13.37,134,1002,+0.09
2008,105,0,23623,Bo Van Pelt,13.37,173,1294,+0.12
2008,107,0,30750,Tommy Gainey,13.38,84,628,+0.27
2008,108,0,6522,Ernie Els,13.39,66,493,+0.18
2008,109,0,20574,Mathew Goggin,13.43,152,1132,+0.09
2008,109,0,24140,Sean O'Hair,13.43,126,938,+0.07
2008,109,0,20572,Rod Pampling,13.43,126,938,+0.13
2008,109,0,2223,Bob Tway,13.43,106,789,+0.08
2008,113,0,24912,Will MacKenzie,13.46,105,780,+0.22
2008,114,0,26695,Michael Letzig,13.49,138,1023,+0.08
2008,115,0,23135,Tim Clark,13.51,137,1014,+0.05
2008,116,0,8931,Glen Day,13.53,105,776,+0.16
2008,117,0,23797,Brett Rumford,13.54,111,820,+0.12
2008,118,0,20472,Alex Cejka,13.56,112,826,+0.18
2008,119,0,6595,Kevin Sutherland,13.57,165,1216,+0.11
2008,120,0,20229,Stewart Cink,13.59,117,861,+0.06
2008,121,0,23778,Brad Adamonis,13.65,142,1040,+0.06
2008,122,0,1707,Steve Lowery,13.68,126,921,+0.06
2008,123,0,1724,Jeff Maggert,13.76,150,1090,+0.15
2008,124,0,22582,Kyle Thompson,13.78,108,784,+0.25
2008,125,0,8075,Jerry Kelly,13.79,142,1030,+0.16
2008,126,0,21959,Ted Purdy,13.87,113,815,+0.17
2008,127,0,25720,Chad Collins,13.89,120,864,+0.25
2008,128,0,24490,George McNeill,13.9,172,1237,+0.16
2008,129,0,25594,Travis Perkins,13.92,76,546,+0.08
2008,130,0,1024,Billy Andrade,13.95,118,846,+0.19
2008,131,0,20098,Stuart Appleby,13.98,129,923,+0.04
2008,132,0,21961,Charles Howell III,13.99,167,1194,+0.04
2008,133,0,23325,Vaughn Taylor,14.05,182,1295,+0.19
2008,134,0,6004,Stephen Ames,14.07,129,917,+0.11
2008,134,0,23125,Brad Elder,14.07,103,732,+0.18
2008,136,0,21350,Ryuji Imada,14.18,133,938,+0.08
2008,136,0,22806,Doug LaBelle II,14.18,100,705,+0.16
2008,138,0,21949,Joe Ogilvie,14.19,171,1205,+0.05
2008,139,0,26631,Cody Freeman,14.21,106,746,+0.10
2008,139,0,20634,Peter Lonard,14.21,157,1105,+0.10
2008,141,0,6567,Vijay Singh,14.25,125,877,-0.08
2008,142,0,24924,Bill Haas,14.29,177,1239,+0.02
2008,143,0,6034,Marco Dawson,14.38,105,730,+0.11
2008,144,0,29718,Anthony Kim,14.41,130,902,E
2008,145,0,26500,Alejandro Cañizares,14.46,82,567,+0.15
2008,146,0,23108,Matt Kuchar,14.48,141,974,+0.05
2008,146,0,20663,Brenden Pappas,14.48,109,753,-0.05
2008,148,0,23320,Ryan Palmer,14.51,120,827,+0.07
2008,149,0,20378,Mathias Grönberg,14.55,158,1086,+0.12
2008,150,0,6090,Jim McGovern,14.57,126,865,+0.11
2008,151,0,26300,Matt Jones,14.6,166,1137,+0.08
2008,152,0,10860,Justin Leonard,14.66,150,1023,+0.09
2008,153,0,27649,Brandt Snedeker,14.73,137,930,+0.18
2008,154,0,23497,Tag Ridings,14.78,163,1103,+0.13
2008,155,0,28158,Steve Marino,14.8,212,1432,+0.13
2008,156,0,25364,Paul Casey,14.84,73,492,+0.25
2008,156,0,24358,Robert Garrigus,14.84,173,1166,+0.03
2008,158,0,27770,Camilo Villegas,14.86,130,875,+0.17
2008,159,0,26951,Johnson Wagner,14.94,140,937,+0.16
2008,160,0,10875,Todd Demsey,14.96,146,976,+0.07
2008,161,0,25900,Lucas Glover,14.97,172,1149,+0.15
2008,162,0,28475,Jeff Overton,15.05,188,1249,+0.10
2008,163,0,25842,Jon Mills,15.1,161,1066,+0.19
2008,164,0,26420,Richard Johnson,15.17,103,679,+0.07
2008,165,0,20766,Padraig Harrington,15.24,66,433,-0.02
2008,166,0,25804,Bubba Watson,15.38,169,1099,-0.01
2008,167,0,23349,Charles Warren,15.46,158,1022,+0.16
2008,168,0,23353,J.J. Henry,15.53,212,1365,+0.18
2008,169,0,23718,Nathan Green,15.6,195,1250,+0.15
2008,170,0,12602,Dean Wilson,15.61,199,1275,+0.10
2008,171,0,21209,Sergio Garcia,15.63,121,774,+0.03
2008,172,0,23048,Eric Axley,15.83,209,1320,+0.18
2008,173,0,1706,Davis Love III,15.85,142,896,+0.08
2008,174,0,6575,Dudley Hart,15.87,147,926,+0.15
2008,175,0,23540,Jason Allred,15.88,107,674,+0.21
2008,176,0,24357,K.J. Choi,15.97,127,795,+0.18
2008,177,0,30925,Dustin Johnson,16.53,181,1095,+0.04
2008,178,0,20157,Retief Goosen,16.55,96,580,+0.24
2008,179,0,20433,Mark Hensby,16.61,146,879,+0.05
2008,180,0,20850,Daniel Chopra,16.83,158,939,+0.09
2008,181,0,12705,Cliff Kresge,16.98,171,1007,+0.22
2008,182,0,25562,Andres Romero,17.04,115,675,+0.15
2008,183,0,20848,Ángel Cabrera,17.2,92,535,+0.09
2008,184,0,23409,James Driscoll,17.24,179,1038,+0.09
2008,185,0,7457,Steve Flesch,17.25,192,1113,+0.04
2008,186,0,23157,Richard Johnson,17.51,162,925,+0.10
2008,187,0,25345,Carl Pettersson,17.55,234,1333,+0.06
2008,188,0,6527,Steve Stricker,17.65,140,793,+0.01
2008,189,0,25632,Jimmy Walker,17.71,147,830,+0.12
2008,190,0,24502,Adam Scott,17.88,86,481,-0.02
2008,191,0,1945,Kenny Perry,17.98,228,1268,+0.11
2008,192,0,12823,Carlos Franco,18.03,154,854,+0.04
2008,193,0,12680,Shigeki Maruyama,18.18,104,572,+0.12
2008,194,0,1577,Lee Janzen,18.89,194,1027,+0.20
2008,195,0,1810,Phil Mickelson,19.02,155,815,+0.01
2008,196,0,27141,J.B. Holmes,20.58,192,933,+0.12
2008,197,0,9011,David Duval,22.43,120,535,+0.09
2001,1,0,25083,Jeremy Anderson,0.0,0,12,E
2001,1,0,24357,K.J. Choi,0.0,0,12,E
2001,1,0,22051,Ben Ferguson,0.0,0,12,E
2001,1,0,1388,Robert Gamez,0.0,0,4,E
2001,1,0,8063,Kelly Grunewald,0.0,0,11,E
2001,1,0,24604,Hunter Haas,0.0,0,6,E
2001,1,0,6514,Kevin Johnson,0.0,0,11,E
2001,1,0,6090,Jim McGovern,0.0,0,3,E
2001,1,0,1943,Chris Perry,0.0,0,12,E
2001,1,0,6613,Tommy Tolles,0.0,0,9,E
2001,1,0,2279,Mark Wiebe,0.0,0,3,E
2001,12,0,6515,Shaun Micheel,2.27,1,44,E
2001,13,0,6621,Joe Durant,2.44,1,41,E
2001,14,0,23353,J.J. Henry,2.7,1,37,+1.00
2001,15,0,1157,Tom Byrum,2.94,1,34,E
2001,15,0,1418,Bill Glasson,2.94,1,34,E
2001,17,0,6315,Pete Jordan,3.13,1,32,-1.00
2001,18,0,8553,Lee Porter,3.85,1,26,-1.00
2001,19,0,2206,David Toms,3.92,2,51,E
2001,20,0,1761,Len Mattiace,4.0,1,25,E
2001,20,0,2214,Kirk Triplett,4.0,1,25,E
2001,22,0,1249,John Daly,4.35,1,23,E
2001,23,0,22122,Andrew McLardy,5.0,1,20,+1.00
2001,24,0,1098,Jay Don Blake,5.17,3,58,+0.33
2001,25,0,1920,Craig Parry,5.26,1,19,E
2001,26,0,6036,Scott Dunlap,5.88,1,17,E
2001,27,0,7867,Woody Austin,6.67,2,30,E
2001,27,0,19846,Brian Gay,6.67,2,30,+0.50
2001,29,0,1381,Fred Funk,6.82,3,44,E
2001,30,0,10885,Robert Allenby,6.9,4,58,+0.75
2001,30,0,10585,Scott McCarron,6.9,4,58,E
2001,32,0,6617,Brian Henninger,7.02,4,57,E
2001,33,0,20498,Briny Baird,7.5,3,40,E
2001,33,0,19881,Robert Damron,7.5,3,40,E
2001,33,0,2245,Grant Waite,7.5,3,40,-0.67
2001,36,0,6034,Marco Dawson,7.69,2,26,E
2001,37,0,1666,Bernhard Langer,8.0,4,50,E
2001,37,0,2099,Scott Simpson,8.0,2,25,+0.50
2001,39,0,1527,Scott Hoch,8.11,3,37,+1.00
2001,40,0,10201,Matt Gogel,8.7,2,23,+0.50
2001,40,0,10649,Tom Scherrer,8.7,2,23,E
2001,42,0,1724,Jeff Maggert,8.82,3,34,-0.67
2001,43,0,1577,Lee Janzen,8.93,5,56,E
2001,43,0,1677,Tom Lehman,8.93,5,56,-0.20
2001,43,0,1938,David Peoples,8.93,5,56,-0.20
2001,46,0,21633,Steve Allan,9.09,1,11,E
2001,46,0,1185,Brandel Chamblee,9.09,1,11,E
2001,46,0,21961,Charles Howell III,9.09,5,55,-0.40
2001,46,0,10962,Bradley Hughes,9.09,3,33,E
2001,46,0,8881,Tripp Isenhour,9.09,2,22,+0.50
2001,46,0,6573,Brandt Jobe,9.09,2,22,-0.50
2001,46,0,20094,Jonathan Kaye,9.09,3,33,-0.33
2001,46,0,6012,Greg Kraft,9.09,5,55,-0.60
2001,46,0,1771,Blaine McCallister,9.09,4,44,-0.25
2001,46,0,22046,Geoff Ogilvy,9.09,2,22,E
2001,46,0,12714,Chris Tidland,9.09,1,11,+1.00
2001,57,0,1619,Skip Kendall,9.26,5,54,+0.40
2001,58,0,1307,Joel Edwards,9.3,4,43,E
2001,59,0,1014,Fulton Allem,9.38,3,32,-0.33
2001,59,0,1487,Jeff Hart,9.38,3,32,-0.33
2001,59,0,10565,Ian Leggatt,9.38,3,32,E
2001,59,0,2010,Loren Roberts,9.38,3,32,+0.33
2001,59,0,20436,Garrett Willis,9.38,3,32,E
2001,64,0,21007,Gabriel Hjertstedt,9.52,2,21,E
2001,65,0,1226,Fred Couples,9.68,3,31,-0.33
2001,66,0,2218,Ted Tryba,9.76,4,41,+0.50
2001,67,0,1766,Billy Mayfair,9.86,7,71,+0.14
2001,68,0,21209,Sergio Garcia,10.26,4,39,+0.25
2001,69,0,2002,John Riegger,10.42,5,48,-0.20
2001,70,0,19972,José Coceres,10.53,6,57,-0.50
2001,71,0,1941,Tom Pernice Jr.,10.64,5,47,E
2001,72,0,2239,Scott Verplank,10.77,7,65,-0.29
2001,73,0,8793,Tiger Woods,10.87,5,46,-0.20
2001,74,0,8931,Glen Day,10.91,6,55,-0.17
2001,75,0,1132,Mark Brooks,11.11,3,27,-0.67
2001,75,0,1378,David Frost,11.11,4,36,E
2001,77,0,20095,Carl Paulson,11.36,5,44,+0.20
2001,78,0,9011,David Duval,11.54,6,52,-0.83
2001,79,0,19817,Michael Muehr,11.63,5,43,-0.20
2001,80,0,8339,Spike McRoy,11.76,4,34,+0.50
2001,80,0,2246,Duffy Waldorf,11.76,2,17,+0.50
2001,82,0,20574,Mathew Goggin,11.9,5,42,-0.20
2001,83,0,7003,David Berganio Jr.,12.0,3,25,E
2001,84,0,11032,Frank Lickliter II,12.07,7,58,-0.14
2001,84,0,12660,Jesper Parnevik,12.07,7,58,E
2001,86,0,8545,Glen Hnatiuk,12.12,4,33,-0.50
2001,86,0,10912,Craig Perks,12.12,4,33,E
2001,88,0,1161,Mark Calcavecchia,12.5,4,32,+0.25
2001,88,0,1313,Steve Elkington,12.5,3,24,E
2001,88,0,6643,Paul Goydos,12.5,4,32,-0.25
2001,88,0,12753,David Morland IV,12.5,4,32,-0.25
2001,88,0,6140,Sean Murphy,12.5,1,8,-1.00
2001,88,0,2170,Hal Sutton,12.5,5,40,-0.20
2001,94,0,6567,Vijay Singh,12.86,9,70,+0.11
2001,95,0,8057,Brian Wilson,12.9,4,31,-0.75
2001,96,0,1042,Paul Azinger,13.04,6,46,+0.33
2001,97,0,1035,Tommy Armour III,13.33,6,45,-0.33
2001,98,0,1219,John Cook,13.64,6,44,-0.33
2001,98,0,12760,Danny Ellis,13.64,6,44,-0.17
2001,98,0,10213,Dicky Pride,13.64,3,22,-0.33
2001,101,0,23125,Brad Elder,13.79,4,29,E
2001,102,0,12652,Cameron Beckman,14.29,6,42,E
2001,102,0,22892,Jason Gore,14.29,3,21,E
2001,102,0,12680,Shigeki Maruyama,14.29,5,35,+0.20
2001,105,0,1320,Bob Estes,14.52,9,62,-0.22
2001,106,0,1707,Steve Lowery,14.67,11,75,-0.09
2001,107,0,1945,Kenny Perry,14.71,10,68,E
2001,108,0,6527,Steve Stricker,14.81,4,27,E
2001,109,0,1175,Jim Carter,15.38,8,52,+0.13
2001,110,0,1968,Nick Price,15.56,7,45,-0.14
2001,110,0,6595,Kevin Sutherland,15.56,7,45,-0.14
2001,112,0,1887,Mark O'Meara,15.63,5,32,-0.20
2001,113,0,1329,Brad Faxon,16.0,8,50,+0.38
2001,114,0,7457,Steve Flesch,16.07,9,56,E
2001,115,0,1797,Rocco Mediate,16.13,5,31,+0.20
2001,115,0,2104,Jeff Sluman,16.13,10,62,+0.30
2001,117,0,1139,Olin Browne,16.67,7,42,-0.29
2001,117,0,10809,Jim Furyk,16.67,7,42,E
2001,117,0,20433,Mark Hensby,16.67,1,6,E
2001,117,0,10733,Kent Jones,16.67,2,12,+0.50
2001,121,0,10457,Frank Nobilo,17.24,5,29,E
2001,122,0,2106,Chris Smith,17.39,4,23,+0.75
2001,123,0,10860,Justin Leonard,17.46,11,63,+0.09
2001,124,0,20099,Doug Barron,17.65,3,17,E
2001,124,0,6332,Neal Lancaster,17.65,6,34,-0.33
2001,126,0,6251,Chris DiMarco,17.72,14,79,-0.21
2001,127,0,1685,J.L. Lewis,18.0,9,50,+0.33
2001,128,0,21805,Harrison Frazar,18.18,4,22,+0.25
2001,128,0,11011,Mike Sposa,18.18,8,44,-0.13
2001,128,0,20566,Kaname Yokoo,18.18,8,44,E
2001,131,0,2223,Bob Tway,18.64,11,59,E
2001,132,0,1024,Billy Andrade,18.75,3,16,+0.67
2001,132,0,21949,Joe Ogilvie,18.75,6,32,+0.33
2001,134,0,20229,Stewart Cink,18.82,16,85,+0.06
2001,135,0,2110,Jerry Smith,18.92,7,37,E
2001,136,0,1203,Russ Cochran,19.05,8,42,E
2001,137,0,10425,Jay Williamson,19.35,6,31,-0.33
2001,138,0,20098,Stuart Appleby,20.0,11,55,-0.36
2001,138,0,20043,Edward Fryatt,20.0,3,15,E
2001,138,0,21806,Paul Gow,20.0,3,15,E
2001,138,0,6350,Bob May,20.0,4,20,E
2001,142,0,6522,Ernie Els,20.51,8,39,E
2001,143,0,12645,Brent Geiberger,20.59,7,34,+0.43
2001,143,0,8633,Per-Ulrik Johansson,20.59,7,34,-0.14
2001,145,0,10423,Mike Weir,20.83,10,48,-0.10
2001,146,0,1553,John Huston,21.05,4,19,E
2001,146,0,8535,Gary Nicklaus,21.05,4,19,E
2001,148,0,6004,Stephen Ames,21.21,7,33,+0.57
2001,149,0,1374,Robin Freeman,21.74,5,23,+0.80
2001,150,0,6078,Esteban Toledo,21.88,7,32,+0.57
2001,151,0,1706,Davis Love III,21.95,18,82,-0.22
2001,152,0,21584,Richie Coughlan,22.22,2,9,E
2001,152,0,1723,Andrew Magee,22.22,10,45,+0.20
2001,154,0,1823,Larry Mize,22.58,7,31,+0.14
2001,155,0,7763,Doug Dunakey,22.73,5,22,+0.20
2001,156,0,12388,Michael Clark II,22.86,8,35,E
2001,157,0,7547,Craig Kanada,23.53,4,17,-0.50
2001,157,0,8075,Jerry Kelly,23.53,4,17,+0.25
2001,159,0,6809,Bob Burns,23.81,10,42,E
2001,159,0,6591,Rocky Walcher,23.81,5,21,-0.40
2001,161,0,20593,Greg Chalmers,25.0,5,20,+0.20
2001,161,0,12782,Tim Herron,25.0,1,4,E
2001,161,0,23621,Rory Sabbatini,25.0,14,56,+0.14
2001,164,0,8375,Paul Stankowski,26.09,6,23,E
2001,165,0,20127,Chris Riley,27.59,8,29,-0.13
2001,166,0,10963,Jimmy Green,28.13,9,32,+0.33
2001,167,0,12823,Carlos Franco,29.17,7,24,-0.57
2001,168,0,1200,Keith Clearwater,33.33,3,9,-0.33
2001,168,0,12705,Cliff Kresge,33.33,4,12,-0.25
2001,168,0,1927,Dennis Paulson,33.33,1,3,E
2001,168,0,1928,Corey Pavin,33.33,4,12,+0.25
2001,172,0,1926,Steve Pate,34.78,8,23,+0.50
2001,173,0,23614,Rich Beem,50.0,2,4,-0.50
2001,173,0,1599,Steve Jones,50.0,8,16,+0.13
2006,1,0,2239,Scott Verplank,6.33,65,1027,+0.18
2006,2,0,6621,Joe Durant,7.33,103,1405,+0.18
2006,3,0,1619,Skip Kendall,7.81,74,947,+0.09
2006,4,0,2110,Jerry Smith,7.96,102,1282,+0.17
2006,5,0,1142,Bart Bryant,8.01,83,1036,+0.13
2006,6,0,22293,Heath Slocum,8.05,100,1243,+0.03
2006,7,0,6643,Paul Goydos,8.1,81,1000,+0.07
2006,8,0,21646,David Branshaw,8.44,115,1363,+0.08
2006,8,0,20631,David McKenzie,8.44,94,1114,+0.11
2006,10,0,2214,Kirk Triplett,8.49,64,754,+0.23
2006,11,0,1766,Billy Mayfair,8.61,101,1173,+0.04
2006,12,0,19913,Ron Whittaker,8.63,95,1101,+0.24
2006,13,0,8075,Jerry Kelly,8.67,111,1280,+0.10
2006,14,0,22548,Patrick Sheehan,8.68,121,1394,+0.15
2006,14,0,20812,Tjaart van der Walt,8.68,69,795,+0.17
2006,16,0,20127,Chris Riley,8.76,95,1085,+0.06
2006,17,0,10809,Jim Furyk,8.8,89,1011,+0.11
2006,18,0,1928,Corey Pavin,8.88,79,890,+0.15
2006,19,0,2206,David Toms,8.94,78,872,+0.05
2006,20,0,1381,Fred Funk,8.99,114,1268,+0.22
2006,21,0,22913,John Rollins,9.32,113,1213,+0.18
2006,22,0,8385,Omar Uresti,9.38,77,821,+0.05
2006,23,0,21753,Brian Davis,9.39,118,1256,+0.08
2006,24,0,1313,Steve Elkington,9.4,64,681,+0.03
2006,25,0,2106,Chris Smith,9.43,88,933,+0.23
2006,26,0,1035,Tommy Armour III,9.46,80,846,+0.10
2006,27,0,21959,Ted Purdy,9.49,118,1244,+0.11
2006,28,0,8537,J.P. Hayes,9.52,73,767,+0.14
2006,29,0,11032,Frank Lickliter II,9.57,129,1348,+0.05
2006,30,0,8123,Jeff Brehaut,9.58,128,1336,+0.13
2006,31,0,1219,John Cook,9.61,84,874,+0.18
2006,32,0,6012,Greg Kraft,9.62,98,1019,+0.14
2006,33,0,1823,Larry Mize,9.65,63,653,+0.16
2006,34,0,24138,Ian Poulter,9.69,57,588,+0.25
2006,35,0,24980,Scott Gutschewski,9.7,69,711,+0.19
2006,36,0,10860,Justin Leonard,9.77,97,993,+0.20
2006,37,0,20498,Briny Baird,9.79,105,1073,+0.03
2006,38,0,20094,Jonathan Kaye,9.88,127,1285,+0.13
2006,39,0,24024,Zach Johnson,9.93,108,1088,+0.18
2006,40,0,19846,Brian Gay,9.95,148,1488,+0.17
2006,41,0,24361,Pat Perez,10.0,67,670,+0.07
2006,41,0,2246,Duffy Waldorf,10.0,125,1250,+0.18
2006,43,0,1132,Mark Brooks,10.05,119,1184,+0.16
2006,44,0,26420,Richard Johnson,10.09,129,1278,+0.21
2006,45,0,12645,Brent Geiberger,10.13,137,1353,+0.30
2006,46,0,1161,Mark Calcavecchia,10.16,119,1171,+0.13
2006,47,0,24507,Jason Bohn,10.17,139,1367,+0.12
2006,48,0,10733,Kent Jones,10.24,138,1348,+0.16
2006,49,0,21470,Daisuke Maruyama,10.26,113,1101,+0.22
2006,50,0,1388,Robert Gamez,10.28,132,1284,+0.20
2006,51,0,1320,Bob Estes,10.31,116,1125,+0.08
2006,52,0,21805,Harrison Frazar,10.46,127,1214,+0.08
2006,53,0,1948,Tim Petrovic,10.47,133,1270,+0.11
2006,54,0,26360,Bubba Dickerson,10.54,141,1338,+0.08
2006,55,0,24781,Hunter Mahan,10.56,138,1307,+0.11
2006,56,0,23788,D.J. Trahan,10.6,130,1226,+0.18
2006,57,0,6573,Brandt Jobe,10.76,114,1059,+0.04
2006,58,0,20645,John Senden,10.79,131,1214,+0.10
2006,59,0,10885,Robert Allenby,10.8,92,852,+0.08
2006,60,0,22371,Aaron Baddeley,10.84,106,978,+0.11
2006,61,0,19881,Robert Damron,10.88,138,1268,+0.14
2006,62,0,6373,José María Olazábal,10.9,64,587,+0.17
2006,63,0,24912,Will MacKenzie,10.95,134,1224,+0.20
2006,64,0,1042,Paul Azinger,10.97,130,1185,+0.02
2006,65,0,1666,Bernhard Langer,10.99,101,919,+0.10
2006,66,0,22621,Ben Curtis,11.04,111,1005,+0.07
2006,67,0,24925,Jonathan Byrd,11.06,95,859,+0.08
2006,67,0,20608,David Howell,11.06,48,434,+0.23
2006,69,0,28780,Nicholas Thompson,11.12,141,1268,+0.17
2006,70,0,6251,Chris DiMarco,11.16,103,923,+0.23
2006,71,0,23307,Roger Tambellini,11.18,95,850,+0.02
2006,72,0,1473,Todd Hamilton,11.21,97,865,+0.16
2006,73,0,7457,Steve Flesch,11.3,175,1548,+0.15
2006,74,0,1685,J.L. Lewis,11.31,90,796,+0.27
2006,75,0,23320,Ryan Palmer,11.33,150,1324,+0.13
2006,76,0,20593,Greg Chalmers,11.34,106,935,+0.23
2006,77,0,2101,Joey Sindelar,11.36,133,1171,+0.15
2006,78,0,23541,Ben Crane,11.37,108,950,+0.22
2006,79,0,1553,John Huston,11.39,114,1001,+0.16
2006,80,0,10505,Shane Bertsch,11.42,162,1418,+0.14
2006,81,0,23673,Michael Connell,11.51,77,669,+0.25
2006,82,0,1724,Jeff Maggert,11.57,121,1046,+0.21
2006,83,0,6527,Steve Stricker,11.58,87,751,+0.02
2006,84,0,21878,Mark Wilson,11.61,123,1059,+0.17
2006,85,0,21949,Joe Ogilvie,11.66,145,1244,+0.11
2006,86,0,12716,Charley Hoffman,11.67,153,1311,+0.10
2006,87,0,20099,Doug Barron,11.69,119,1018,+0.18
2006,88,0,22892,Jason Gore,11.7,131,1120,+0.19
2006,88,0,23325,Vaughn Taylor,11.7,131,1120,+0.13
2006,90,0,26596,Ryan Moore,11.85,101,852,+0.27
2006,91,0,24357,K.J. Choi,11.89,136,1144,+0.13
2006,91,0,22378,Trevor Immelman,11.89,126,1060,+0.05
2006,93,0,22946,Henrik Bjornstad,11.91,158,1327,+0.12
2006,94,0,20691,Greg Owen,11.92,118,990,-0.03
2006,95,0,1599,Steve Jones,11.95,130,1088,+0.28
2006,96,0,19824,Craig Barlow,11.97,112,936,+0.17
2006,97,0,12760,Danny Ellis,11.98,107,893,+0.09
2006,98,0,23322,Brett Wetterich,12.0,130,1083,+0.04
2006,99,0,23614,Rich Beem,12.01,119,991,+0.09
2006,100,0,21407,Arjun Atwal,12.03,159,1322,+0.19
2006,101,0,12662,Thomas Levet,12.1,83,686,+0.20
2006,101,0,23623,Bo Van Pelt,12.1,162,1339,+0.11
2006,103,0,6034,Marco Dawson,12.12,147,1213,+0.08
2006,104,0,20121,Todd Fischer,12.21,168,1376,+0.12
2006,105,0,27120,Troy Matteson,12.22,172,1408,+0.05
2006,106,0,8835,Kris Cox,12.23,138,1128,+0.09
2006,107,0,20382,Stephen Leaney,12.25,143,1167,+0.20
2006,107,0,21660,Jason Schultz,12.25,128,1045,+0.16
2006,109,0,7867,Woody Austin,12.27,169,1377,+0.08
2006,110,0,1024,Billy Andrade,12.29,116,944,+0.13
2006,111,0,27095,Nick Watney,12.31,163,1324,+0.04
2006,112,0,25842,Jon Mills,12.36,114,922,+0.21
2006,113,0,11123,Chris Couch,12.41,126,1015,+0.19
2006,113,0,8375,Paul Stankowski,12.41,121,975,+0.03
2006,115,0,23048,Eric Axley,12.43,154,1239,+0.09
2006,116,0,20850,Daniel Chopra,12.47,179,1436,+0.04
2006,117,0,20574,Mathew Goggin,12.58,116,922,+0.15
2006,118,0,24358,Robert Garrigus,12.61,146,1158,+0.16
2006,119,0,2104,Jeff Sluman,12.66,160,1264,+0.18
2006,120,0,1941,Tom Pernice Jr.,12.67,169,1334,+0.04
2006,121,0,1139,Olin Browne,12.69,167,1316,+0.30
2006,122,0,23718,Nathan Green,12.74,174,1366,+0.05
2006,123,0,6515,Shaun Micheel,12.75,147,1153,+0.14
2006,124,0,7749,Brett Quigley,12.76,176,1379,+0.03
2006,125,0,28475,Jeff Overton,12.78,166,1299,-0.01
2006,126,0,1707,Steve Lowery,12.8,162,1266,+0.17
2006,127,0,12602,Dean Wilson,12.81,187,1460,+0.01
2006,128,0,25900,Lucas Glover,12.88,164,1273,+0.17
2006,129,0,23983,Luke Donald,12.94,85,657,+0.14
2006,130,0,8793,Tiger Woods,12.97,69,532,-0.19
2006,131,0,25240,D.A. Points,12.99,145,1116,+0.19
2006,132,0,11011,Mike Sposa,13.01,118,907,+0.08
2006,133,0,24924,Bill Haas,13.02,174,1336,+0.05
2006,134,0,20378,Mathias Grönberg,13.03,162,1243,+0.09
2006,135,0,20105,Jeff Gove,13.05,158,1211,+0.10
2006,135,0,1761,Len Mattiace,13.05,107,820,+0.20
2006,135,0,20548,Hidemichi Tanaka,13.05,133,1019,+0.29
2006,138,0,1249,John Daly,13.12,79,602,+0.19
2006,139,0,21731,Freddie Jacobson,13.15,103,783,+0.15
2006,140,0,12755,Vance Veazey,13.21,109,825,+0.06
2006,141,0,20472,Alex Cejka,13.25,168,1268,+0.12
2006,142,0,24140,Sean O'Hair,13.27,156,1176,+0.13
2006,143,0,21209,Sergio Garcia,13.32,77,578,+0.17
2006,144,0,22405,Justin Rose,13.33,169,1268,+0.07
2006,145,0,1810,Phil Mickelson,13.38,99,740,+0.10
2006,146,0,12680,Shigeki Maruyama,13.44,165,1228,+0.07
2006,147,0,6197,Michael Allen,13.54,159,1174,+0.09
2006,147,0,10423,Mike Weir,13.54,130,960,+0.14
2006,149,0,1677,Tom Lehman,13.55,98,723,+0.12
2006,150,0,21961,Charles Howell III,13.58,161,1186,E
2006,151,0,1329,Brad Faxon,13.64,145,1063,+0.12
2006,152,0,6575,Dudley Hart,13.66,156,1142,+0.15
2006,152,0,12660,Jesper Parnevik,13.66,156,1142,+0.03
2006,154,0,10565,Ian Leggatt,13.69,145,1059,+0.18
2006,155,0,25936,Alex Aragon,13.75,117,851,+0.03
2006,156,0,25935,John Engler Jr.,13.9,130,935,+0.22
2006,157,0,23349,Charles Warren,13.95,167,1197,+0.07
2006,158,0,7013,Wes Short Jr.,14.04,181,1289,+0.17
2006,159,0,22046,Geoff Ogilvy,14.08,107,760,+0.09
2006,160,0,6567,Vijay Singh,14.13,174,1231,+0.02
2006,161,0,24502,Adam Scott,14.19,103,726,+0.15
2006,162,0,2223,Bob Tway,14.23,147,1033,+0.13
2006,163,0,27770,Camilo Villegas,14.26,173,1213,-0.01
2006,164,0,23135,Tim Clark,14.27,129,904,+0.22
2006,165,0,20229,Stewart Cink,14.3,147,1028,+0.14
2006,166,0,23497,Tag Ridings,14.33,195,1361,+0.14
2006,167,0,12782,Tim Herron,14.36,134,933,+0.19
2006,168,0,1945,Kenny Perry,14.4,125,868,+0.16
2006,169,0,21350,Ryuji Imada,14.43,197,1365,+0.09
2006,170,0,6004,Stephen Ames,14.46,97,671,+0.26
2006,171,0,27141,J.B. Holmes,14.51,136,937,+0.04
2006,171,0,20628,Arron Oberholser,14.51,136,937,+0.12
2006,173,0,6595,Kevin Sutherland,14.52,194,1336,+0.14
2006,174,0,12510,Chad Campbell,14.55,148,1017,+0.18
