YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR <= 240,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
2019,119,0,30110,Kyle Stanley,5.32,41,770,+0.098
2019,120,0,25804,Bubba Watson,5.29,37,700,+0.216
2019,121,0,23325,Vaughn Taylor,5.24,60,1144,+0.117
2019,122,0,37189,Harold Varner III,5.23,54,1032,+0.056
2019,123,0,28679,Fabián Gómez,5.21,35,672,E
2019,123,0,46402,Talor Gooch,5.21,35,672,-0.114
2019,125,0,19846,Brian Gay,5.18,52,1004,+0.038
2019,126,0,27064,Jhonattan Vegas,5.15,44,854,+0.182
2019,127,0,30911,Tommy Fleetwood,5.14,36,700,+0.028
2019,128,0,30944,Jason Kokrak,5.07,53,1046,-0.057
2019,129,0,33948,Byeong Hun An,5.04,43,854,+0.047
2019,130,0,32333,Kevin Tway,5.0,47,940,+0.085
2019,130,0,47128,Richy Werenski,5.0,51,1020,+0.216
2019,132,0,29970,Dylan Frittelli,4.96,47,948,+0.149
2019,132,0,49771,J.T. Poston,4.96,61,1230,+0.148
2019,134,0,34098,Russell Henley,4.94,42,850,+0.095
2019,135,0,35376,Roberto Díaz,4.93,35,710,+0.171
2019,136,0,27141,J.B. Holmes,4.91,33,672,+0.424
2019,137,0,34306,John Chin,4.89,26,532,+0.192
2019,138,0,37340,Chase Wright,4.77,38,796,+0.079
2019,139,0,30978,Kiradech Aphibarnrat,4.76,30,630,+0.100
2019,140,0,30925,Dustin Johnson,4.72,37,784,+0.108
2019,141,0,29268,Bronson Burgoon,4.71,31,658,+0.323
2019,141,0,52372,Cameron Champ,4.71,45,956,+0.156
2019,143,0,46501,Ollie Schniederjans,4.69,40,852,+0.150
2019,144,0,29926,Danny Lee,4.68,47,1004,+0.191
2019,145,0,25493,Nick Taylor,4.67,56,1200,-0.036
2019,146,0,37275,Sam Ryder,4.65,39,838,+0.077
2019,147,0,32839,Hideki Matsuyama,4.6,47,1022,-0.021
2019,148,0,27958,Ryan Blaum,4.58,46,1004,+0.239
2019,149,0,1810,Phil Mickelson,4.57,32,700,+0.313
2019,150,0,40115,Adam Svensson,4.56,35,768,+0.114
2019,151,0,27974,Sung Kang,4.51,44,976,+0.114
2019,152,0,35421,Brandon Harkins,4.47,43,962,+0.140
2019,153,0,34046,Jordan Spieth,4.44,41,924,+0.195
2019,154,0,48081,Xander Schauffele,4.42,33,746,E
2019,155,0,28237,Rory McIlroy,4.36,35,802,+0.086
2019,156,0,23108,Matt Kuchar,4.31,40,928,+0.050
2019,157,0,28259,Sangmoon Bae,4.3,24,558,+0.208
2019,158,0,36799,Stephan Jaeger,4.27,34,796,+0.176
2019,159,0,35450,Patrick Cantlay,4.26,34,798,+0.059
2019,160,0,47990,Kyle Jones,4.24,32,754,+0.094
2019,161,0,47504,Sam Burns,4.22,40,948,+0.025
2019,162,0,45486,Joaquin Niemann,4.21,47,1116,+0.106
2019,163,0,35449,Adam Long,4.2,40,952,+0.175
2019,164,0,47856,Seth Reeves,4.19,31,740,+0.194
2019,165,0,46523,Joey Garber,4.17,25,600,+0.120
2019,166,0,33399,Adam Hadwin,4.16,36,866,+0.056
2019,167,0,34076,Joel Dahmen,4.15,44,1060,E
2019,168,0,46601,Trey Mullinax,4.1,36,878,+0.139
2019,169,0,36852,Jim Knous,4.04,22,544,+0.182
2019,170,0,27644,Brian Harman,4.03,40,992,+0.050
2019,171,0,45157,Cam Davis,4.02,32,796,+0.156
2019,172,0,37455,Si Woo Kim,4.0,33,826,+0.091
2019,172,0,34360,Patrick Reed,4.0,41,1024,+0.293
2019,174,0,45526,Abraham Ancer,3.92,39,994,+0.103
2019,174,0,36689,Brooks Koepka,3.92,32,816,-0.031
2019,176,0,39324,J.J. Spaun,3.91,35,896,-0.057
2019,177,0,33448,Justin Thomas,3.68,29,788,+0.138
2019,177,0,49964,Aaron Wise,3.68,28,760,+0.107
2019,179,0,39971,Sungjae Im,3.65,51,1396,+0.118
2019,180,0,27129,Luke List,3.51,27,770,+0.185
2019,181,0,23320,Ryan Palmer,3.5,25,714,+0.120
2019,181,0,46970,Jon Rahm,3.5,26,742,-0.154
2019,183,0,39546,Keith Mitchell,3.4,29,854,+0.276
2019,184,0,39997,Corey Conners,3.31,32,966,+0.125
2019,185,0,35617,Martin Trainer,3.3,23,698,+0.739
2019,186,0,32058,José de Jesús Rodríguez,3.22,22,684,+0.182
2019,187,0,35461,Beau Hossler,3.05,29,950,+0.345
2019,188,0,29725,Tony Finau,2.97,27,910,E
2021,1,0,24357,K.J. Choi,9.5,57,600,+0.228
2021,2,0,27095,Nick Watney,8.19,48,586,E
2021,3,0,49766,Hank Lebioda,7.31,55,752,+0.200
2021,4,0,36801,Mark Hubbard,7.28,90,1236,+0.189
2021,5,0,31560,Brian Stuard,7.26,89,1226,+0.101
2021,6,0,27556,Ted Potter Jr.,7.2,58,806,+0.155
2021,7,0,29974,Branden Grace,7.19,63,876,+0.143
2021,8,0,32139,Danny Willett,6.94,27,389,+0.259
2021,9,0,24361,Pat Perez,6.91,75,1086,-0.107
2021,10,0,34256,Andrew Putnam,6.78,70,1032,+0.057
2021,11,0,23983,Luke Donald,6.73,42,624,+0.310
2021,12,0,24138,Ian Poulter,6.66,51,766,+0.059
2021,13,0,36871,Matthew NeSmith,6.64,74,1114,+0.041
2021,14,0,27349,Alex Noren,6.63,68,1026,+0.074
2021,15,0,27974,Sung Kang,6.6,69,1046,+0.391
2021,16,0,26758,David Hearn,6.56,42,640,+0.119
2021,16,0,47993,Denny McCarthy,6.56,73,1112,+0.123
2021,18,0,30692,Scott Stallings,6.55,62,946,-0.016
2021,19,0,29479,Scott Brown,6.53,58,888,+0.069
2021,20,0,46402,Talor Gooch,6.51,75,1152,-0.080
2021,20,0,35658,Kris Ventura,6.51,47,722,+0.064
2021,22,0,47347,Adam Schenk,6.46,72,1114,+0.069
2021,23,0,27770,Camilo Villegas,6.31,57,904,+0.140
2021,24,0,27942,Rob Oppenheim,6.27,49,782,+0.245
2021,25,0,30927,Brendon Todd,6.24,62,994,+0.065
2021,26,0,32640,Troy Merritt,6.21,69,1112,+0.029
2021,27,0,46435,Austin Cook,6.19,56,904,E
2021,27,0,51894,Vince Whaley,6.19,50,808,+0.140
2021,29,0,30163,Henrik Norlander,6.13,64,1044,+0.094
2021,30,0,32150,Michael Thompson,6.12,58,948,+0.034
2021,31,0,25364,Paul Casey,6.09,49,804,-0.061
2021,32,0,32618,Rhein Gibson,6.04,32,530,+0.094
2021,33,0,25900,Lucas Glover,6.03,68,1128,-0.132
2021,34,0,30110,Kyle Stanley,6.01,62,1032,+0.129
2021,35,0,19803,Ryan Armour,6.0,56,934,+0.232
2021,36,0,45609,Tyler Duncan,5.98,63,1054,+0.143
2021,37,0,34563,Chesson Hadley,5.93,48,810,-0.125
2021,38,0,33122,Russell Knox,5.85,65,1112,+0.123
2021,38,0,26476,Chez Reavie,5.85,58,992,+0.052
2021,40,0,37189,Harold Varner III,5.81,64,1102,-0.047
2021,41,0,32254,Xinjun Zhang,5.75,40,696,+0.150
2021,42,0,33419,Cameron Tringale,5.7,65,1140,+0.062
2021,43,0,26331,Charl Schwartzel,5.65,59,1044,+0.068
2021,44,0,22405,Justin Rose,5.63,32,568,+0.031
2021,44,0,34264,Hudson Swafford,5.63,52,924,+0.154
2021,46,0,56762,Will Gordon,5.59,53,948,+0.132
2021,47,0,33399,Adam Hadwin,5.55,61,1100,+0.131
2021,48,0,29268,Bronson Burgoon,5.53,43,778,+0.047
2021,48,0,32757,Patton Kizzire,5.53,70,1266,-0.086
2021,50,0,28679,Fabián Gómez,5.51,26,472,+0.308
2021,51,0,31557,Jim Herman,5.49,45,820,+0.067
2021,52,0,40026,Daniel Berger,5.48,56,1022,-0.054
2021,53,0,52375,Doug Ghim,5.47,55,1006,-0.109
2021,53,0,27554,Scott Harrington,5.47,48,877,+0.167
2021,53,0,33204,Shane Lowry,5.47,48,878,-0.167
2021,56,0,25396,Kevin Na,5.42,59,1088,+0.051
2021,57,0,27064,Jhonattan Vegas,5.38,50,930,E
2021,58,0,26499,Rafa Cabrera Bello,5.37,45,838,+0.111
2021,58,0,22056,Cameron Percy,5.37,45,838,+0.156
2021,60,0,23325,Vaughn Taylor,5.34,46,862,-0.022
2021,60,0,20396,Lee Westwood,5.34,38,712,+0.132
2021,62,0,34466,Peter Malnati,5.31,49,922,+0.204
2021,63,0,24924,Bill Haas,5.3,23,434,+0.261
2021,63,0,24024,Zach Johnson,5.3,56,1056,+0.036
2021,65,0,29518,Brendan Steele,5.25,49,934,-0.020
2021,66,0,29535,Brice Garnett,5.2,50,962,+0.020
2021,66,0,27649,Brandt Snedeker,5.2,52,1000,+0.096
2021,68,0,29908,C.T. Pan,5.19,47,906,+0.064
2021,69,0,35449,Adam Long,5.18,51,984,+0.235
2021,70,0,47128,Richy Werenski,5.17,60,1160,+0.200
2021,71,0,48045,Michael Gellerman,5.07,22,434,E
2021,71,0,48119,Ben Taylor,5.07,22,434,+0.227
2021,73,0,35104,Tom Lewis,5.03,49,974,+0.041
2021,74,0,34213,Grayson Murray,5.0,25,500,+0.360
2021,75,0,30926,Chris Kirk,4.98,52,1044,-0.019
2021,76,0,34174,John Huh,4.94,35,708,+0.143
2021,77,0,35230,Nelson Ledesma,4.92,24,488,+0.417
2021,77,0,24140,Sean O'Hair,4.92,30,610,+0.200
2021,79,0,35506,Mackenzie Hughes,4.91,52,1058,+0.269
2021,79,0,25632,Jimmy Walker,4.91,43,875,+0.279
2021,81,0,49298,Kramer Hickok,4.9,38,776,+0.237
2021,81,0,32816,Satoshi Kodaira,4.9,42,858,+0.071
2021,83,0,29478,Kevin Kisner,4.88,47,964,E
2021,84,0,32448,James Hahn,4.87,42,862,+0.190
2021,85,0,25818,Scott Piercy,4.86,46,946,+0.109
2021,86,0,35310,Lanto Griffin,4.85,54,1114,+0.019
2021,87,0,22371,Aaron Baddeley,4.78,24,502,+0.292
2021,87,0,31646,Emiliano Grillo,4.78,46,962,+0.065
2021,89,0,25686,Jason Dufner,4.76,49,1030,-0.122
2021,89,0,27330,Josh Teater,4.76,22,462,+0.182
2021,91,0,48822,Sebastián Muñoz,4.74,59,1246,+0.034
2021,92,0,19846,Brian Gay,4.71,41,870,+0.024
2021,93,0,39324,J.J. Spaun,4.68,34,726,+0.147
2021,94,0,32662,Michael Gligic,4.67,39,836,+0.077
2021,94,0,46442,Maverick McNealy,4.67,43,920,+0.023
2021,96,0,33448,Justin Thomas,4.64,44,948,-0.068
2021,96,0,35617,Martin Trainer,4.64,31,668,+0.355
2021,98,0,34431,Robert Streb,4.57,45,984,+0.111
2021,99,0,47504,Sam Burns,4.54,46,1014,E
2021,100,0,26300,Matt Jones,4.52,53,1172,+0.019
2021,100,0,39975,Michael Kim,4.52,34,752,+0.353
2021,100,0,47483,Will Zalatoris,4.52,43,952,+0.116
2021,103,0,28775,Nate Lashley,4.5,37,822,+0.270
2021,104,0,33410,Andrew Landry,4.47,38,850,+0.105
2021,105,0,12716,Charley Hoffman,4.46,49,1098,-0.020
2021,106,0,34098,Russell Henley,4.44,48,1082,+0.063
2021,107,0,37275,Sam Ryder,4.43,42,948,+0.071
2021,108,0,40042,Tyler McCumber,4.37,33,756,+0.061
2021,109,0,24502,Adam Scott,4.36,36,826,+0.139
2021,110,0,51766,Wyndham Clark,4.35,43,988,+0.233
2021,110,0,27936,Martin Laird,4.35,42,966,E
2021,112,0,48887,Matt Wallace,4.32,23,532,+0.087
2021,113,0,34363,Tyrrell Hatton,4.31,28,650,-0.071
2021,114,0,34099,Harris English,4.3,47,1092,E
2021,114,0,39977,Max Homa,4.3,40,930,+0.175
2021,116,0,53165,Doc Redman,4.28,41,958,+0.049
2021,117,0,35532,Tom Hoge,4.25,52,1224,-0.077
2021,118,0,50525,Collin Morikawa,4.22,39,924,-0.179
2021,118,0,25493,Nick Taylor,4.22,49,1160,-0.102
2021,120,0,32070,Rafael Campos,4.2,24,572,+0.208
2021,121,0,33141,Keegan Bradley,4.14,45,1086,+0.044
2021,122,0,34255,Joseph Bramlett,4.1,32,780,+0.031
2021,123,0,32333,Kevin Tway,4.08,29,710,+0.172
2021,124,0,29926,Danny Lee,4.06,32,788,+0.031
2021,124,0,23623,Bo Van Pelt,4.06,31,764,+0.161
2021,126,0,33490,Bo Hoag,4.02,42,1046,+0.119
2021,126,0,40006,Erik van Rooyen,4.02,38,946,+0.079
2021,128,0,33413,Ben Martin,3.99,19,476,+0.158
2021,129,0,29725,Tony Finau,3.98,40,1004,-0.125
2021,130,0,34314,Sebastian Cappelen,3.96,21,530,+0.333
2021,131,0,27214,Kevin Streelman,3.94,46,1168,-0.348
2021,132,0,21961,Charles Howell III,3.93,29,738,+0.069
2021,133,0,27141,J.B. Holmes,3.92,24,612,+0.250
2021,134,0,33667,Carlos Ortiz,3.89,45,1158,+0.111
2021,135,0,26851,Marc Leishman,3.85,34,882,+0.059
2021,136,0,46441,Robby Shelton,3.84,38,990,+0.368
2021,137,0,31323,Gary Woodland,3.83,31,810,+0.032
2021,138,0,39997,Corey Conners,3.78,44,1164,-0.045
2021,138,0,1810,Phil Mickelson,3.78,32,846,+0.438
2021,140,0,30944,Jason Kokrak,3.77,40,1060,+0.125
2021,141,0,32102,Rickie Fowler,3.75,34,906,+0.059
2021,142,0,28252,Seamus Power,3.74,22,588,+0.182
2021,142,0,23788,D.J. Trahan,3.74,24,642,E
2021,144,0,33597,Harry Higgs,3.73,39,1046,+0.231
2021,145,0,49960,Sepp Straka,3.72,40,1074,+0.200
2021,146,0,26329,Louis Oosthuizen,3.71,31,836,-0.161
2021,146,0,39953,Chase Seiffert,3.71,29,782,+0.241
2021,148,0,49964,Aaron Wise,3.69,36,976,+0.222
2021,149,0,49771,J.T. Poston,3.64,40,1098,+0.225
2021,150,0,45486,Joaquin Niemann,3.62,45,1242,+0.089
2021,151,0,28089,Jason Day,3.61,28,776,-0.071
2021,152,0,39971,Sungjae Im,3.56,56,1574,-0.036
2021,153,0,30911,Tommy Fleetwood,3.52,23,654,+0.043
2021,154,0,35461,Beau Hossler,3.49,34,974,-0.059
2021,155,0,29420,Billy Horschel,3.42,33,966,+0.182
2021,155,0,23621,Rory Sabbatini,3.42,32,935,+0.219
2021,157,0,46550,Brandon Hagy,3.34,27,808,+0.259
2021,158,0,36699,Patrick Rodgers,3.31,36,1088,+0.083
2021,159,0,45157,Cam Davis,3.27,41,1254,+0.024
2021,160,0,34076,Joel Dahmen,3.26,30,920,+0.067
2021,161,0,40098,Matt Fitzpatrick,3.25,24,738,+0.125
2021,161,0,34360,Patrick Reed,3.25,30,922,+0.033
2021,163,0,34046,Jordan Spieth,3.2,33,1030,E
2021,164,0,25804,Bubba Watson,3.13,26,832,-0.231
2021,165,0,35891,Cameron Smith,3.11,30,966,-0.067
2021,166,0,33948,Byeong Hun An,3.09,30,972,+0.067
2021,167,0,32839,Hideki Matsuyama,3.07,36,1172,-0.083
2021,168,0,29221,Webb Simpson,3.04,26,854,-0.115
2021,169,0,32791,K.H. Lee,3.01,39,1296,-0.179
2021,170,0,24781,Hunter Mahan,2.98,17,570,+0.118
2021,171,0,56278,Matthew Wolff,2.96,21,710,+0.381
2021,172,0,46046,Scottie Scheffler,2.91,34,1168,+0.235
2021,173,0,39546,Keith Mitchell,2.9,27,932,+0.037
2021,174,0,23320,Ryan Palmer,2.89,27,934,-0.074
2021,175,0,45526,Abraham Ancer,2.83,32,1130,E
2021,176,0,30925,Dustin Johnson,2.78,24,864,-0.042
2021,177,0,33486,Roger Sloan,2.77,24,866,+0.167
2021,178,0,52372,Cameron Champ,2.75,25,910,-0.040
2021,179,0,33120,Mark Anderson,2.73,13,476,+0.077
2021,180,0,37455,Si Woo Kim,2.67,31,1160,+0.161
2021,181,0,20229,Stewart Cink,2.65,29,1094,-0.034
2021,182,0,29970,Dylan Frittelli,2.64,22,834,+0.273
2021,183,0,46717,Viktor Hovland,2.57,25,972,-0.120
2021,184,0,31420,Anirban Lahiri,2.51,19,756,+0.263
2021,184,0,28237,Rory McIlroy,2.51,22,878,+0.182
2021,186,0,27129,Luke List,2.49,26,1046,+0.192
2021,187,0,27644,Brian Harman,2.45,29,1182,E
2021,188,0,46970,Jon Rahm,2.34,21,896,-0.048
2021,189,0,33404,Chris Baker,2.26,12,532,-0.083
2021,190,0,28420,Ryan Brehm,2.25,11,488,+0.091
2021,191,0,35450,Patrick Cantlay,2.1,20,952,-0.150
2021,192,0,36689,Brooks Koepka,1.93,14,724,+0.143
2021,193,0,21209,Sergio Garcia,1.89,18,954,+0.222
2021,194,0,23108,Matt Kuchar,1.82,15,822,+0.133
2021,195,0,48081,Xander Schauffele,1.7,15,882,-0.067
2021,196,0,47959,Bryson DeChambeau,1.67,16,956,+0.125
2020,1,1,31557,Jim Herman,10.52,77,732,+0.195
2020,2,3,34256,Andrew Putnam,9.6,43,448,+0.140
2020,3,3,36871,Matthew NeSmith,9.13,69,756,E
2020,4,3,29484,Peter Uihlein,9.09,42,462,+0.310
2020,5,3,10809,Jim Furyk,8.73,44,504,-0.068
2020,5,3,27095,Nick Watney,8.73,44,504,-0.091
2020,7,4,27349,Alex Noren,8.57,54,630,+0.037
2020,8,2,34099,Harris English,8.3,79,952,-0.051
2020,9,4,24138,Ian Poulter,8.08,43,532,-0.186
2020,10,5,40098,Matt Fitzpatrick,7.79,48,616,-0.146
2020,11,3,40026,Daniel Berger,7.65,60,784,-0.017
2020,12,4,27942,Rob Oppenheim,7.62,48,630,+0.250
2020,13,4,26758,David Hearn,7.54,38,504,+0.289
2020,14,4,26499,Rafa Cabrera Bello,7.51,41,546,+0.146
2020,15,5,24361,Pat Perez,7.5,42,560,-0.048
2020,16,5,25572,Graeme McDowell,7.47,39,522,+0.179
2020,17,5,33667,Carlos Ortiz,7.36,67,910,+0.179
2020,18,5,49298,Kramer Hickok,7.34,37,504,+0.027
2020,18,5,33204,Shane Lowry,7.34,37,504,+0.216
2020,20,-2,29478,Kevin Kisner,7.23,57,788,+0.018
2020,21,5,29479,Scott Brown,7.14,50,700,+0.100
2020,21,5,46402,Talor Gooch,7.14,75,1050,+0.200
2020,21,5,30163,Henrik Norlander,7.14,56,784,+0.196
2020,24,1,35310,Lanto Griffin,7.03,79,1124,+0.291
2020,25,7,36801,Mark Hubbard,6.95,71,1022,+0.113
2020,26,8,25686,Jason Dufner,6.89,54,784,+0.093
2020,27,8,32640,Troy Merritt,6.88,53,770,+0.094
2020,28,8,35732,Wes Roach,6.82,21,308,+0.476
2020,29,8,21407,Arjun Atwal,6.79,19,280,E
2020,30,8,34213,Grayson Murray,6.68,29,434,+0.103
2020,31,0,25396,Kevin Na,6.63,55,830,+0.200
2020,32,-6,26851,Marc Leishman,6.59,48,728,+0.083
2020,33,7,32150,Michael Thompson,6.51,51,784,+0.098
2020,34,7,45609,Tyler Duncan,6.5,64,984,+0.094
2020,35,7,25632,Jimmy Walker,6.45,37,574,+0.378
2020,36,7,30911,Tommy Fleetwood,6.38,25,392,+0.040
2020,37,7,34563,Chesson Hadley,6.37,41,644,-0.049
2020,38,7,47347,Adam Schenk,6.36,49,770,+0.061
2020,38,7,31560,Brian Stuard,6.36,57,896,+0.193
2020,40,7,53165,Doc Redman,6.33,62,980,+0.177
2020,41,7,21961,Charles Howell III,6.29,44,700,+0.068
2020,42,-3,30927,Brendon Todd,6.26,66,1054,+0.015
2020,43,6,26329,Louis Oosthuizen,6.25,35,560,+0.114
2020,44,6,26476,Chez Reavie,6.23,50,802,E
2020,45,6,20229,Stewart Cink,6.19,39,630,+0.128
2020,46,6,23325,Vaughn Taylor,6.17,38,616,+0.053
2020,47,6,52375,Doug Ghim,6.12,24,392,+0.417
2020,48,6,49766,Hank Lebioda,6.1,35,574,+0.086
2020,49,-16,34363,Tyrrell Hatton,6.09,29,476,E
2020,49,6,49771,J.T. Poston,6.09,54,886,+0.259
2020,51,5,32791,K.H. Lee,6.08,46,756,+0.196
2020,52,5,30692,Scott Stallings,6.06,45,742,+0.089
2020,53,5,19803,Ryan Armour,6.03,38,630,+0.158
2020,54,5,28775,Nate Lashley,5.99,38,634,+0.237
2020,55,5,48045,Michael Gellerman,5.95,25,420,+0.240
2020,55,5,24502,Adam Scott,5.95,25,420,+0.040
2020,57,5,31323,Gary Woodland,5.9,44,746,-0.114
2020,58,5,49964,Aaron Wise,5.88,28,476,+0.357
2020,59,5,48119,Ben Taylor,5.87,23,392,+0.217
2020,60,5,33490,Bo Hoag,5.83,40,686,+0.100
2020,60,5,40042,Tyler McCumber,5.83,31,532,+0.032
2020,62,5,24024,Zach Johnson,5.82,44,756,+0.182
2020,63,5,32254,Xinjun Zhang,5.81,48,826,+0.104
2020,64,5,33120,Mark Anderson,5.79,30,518,+0.167
2020,65,5,28307,Matt Every,5.75,33,574,+0.333
2020,65,5,29970,Dylan Frittelli,5.75,55,956,E
2020,67,5,29518,Brendan Steele,5.74,45,784,-0.089
2020,68,5,34255,Joseph Bramlett,5.68,31,546,+0.097
2020,69,5,34021,Bud Cauley,5.67,46,812,+0.022
2020,69,5,32618,Rhein Gibson,5.67,27,476,+0.259
2020,69,5,26596,Ryan Moore,5.67,27,476,-0.148
2020,72,5,25364,Paul Casey,5.65,35,620,+0.086
2020,72,5,23108,Matt Kuchar,5.65,39,690,-0.077
2020,72,5,49960,Sepp Straka,5.65,49,868,+0.143
2020,75,6,23623,Bo Van Pelt,5.53,24,434,+0.458
2020,76,6,33413,Ben Martin,5.52,17,308,+0.235
2020,77,6,39997,Corey Conners,5.5,48,872,+0.063
2020,78,6,30944,Jason Kokrak,5.46,39,714,-0.077
2020,78,6,27556,Ted Potter Jr.,5.46,26,476,+0.308
2020,80,6,51766,Wyndham Clark,5.43,35,644,+0.229
2020,81,6,34098,Russell Henley,5.42,44,812,-0.023
2020,82,6,22405,Justin Rose,5.41,25,462,-0.040
2020,82,6,27064,Jhonattan Vegas,5.41,28,518,-0.179
2020,84,6,29535,Brice Garnett,5.4,34,630,+0.206
2020,85,6,33419,Cameron Tringale,5.39,40,742,E
2020,86,-6,45526,Abraham Ancer,5.36,42,784,E
2020,86,7,35230,Nelson Ledesma,5.36,18,336,+0.333
2020,86,7,39953,Chase Seiffert,5.36,27,504,+0.074
2020,86,7,51894,Vince Whaley,5.36,21,392,-0.095
2020,86,7,32139,Danny Willett,5.36,24,448,+0.125
2020,91,6,34076,Joel Dahmen,5.33,47,882,+0.191
2020,92,6,29908,C.T. Pan,5.32,32,602,+0.250
2020,93,6,32333,Kevin Tway,5.31,26,490,+0.308
2020,94,6,27554,Scott Harrington,5.29,40,756,+0.300
2020,95,6,45157,Cam Davis,5.28,34,644,E
2020,95,6,33597,Harry Higgs,5.28,51,966,+0.078
2020,97,6,29268,Bronson Burgoon,5.24,33,630,+0.182
2020,98,8,32102,Rickie Fowler,5.19,30,578,+0.033
2020,99,8,34466,Peter Malnati,5.17,34,658,+0.235
2020,100,-9,33448,Justin Thomas,5.15,42,816,+0.095
2020,101,7,33141,Keegan Bradley,5.14,41,798,+0.171
2020,101,7,37189,Harold Varner III,5.14,41,798,-0.024
2020,103,7,28679,Fabián Gómez,5.13,28,546,+0.179
2020,103,7,25349,Tim Wilkinson,5.13,23,448,+0.130
2020,105,8,36689,Brooks Koepka,5.08,27,532,+0.111
2020,106,8,47993,Denny McCarthy,5.05,46,910,+0.043
2020,107,9,33399,Adam Hadwin,5.03,38,756,+0.132
2020,108,9,34046,Jordan Spieth,5.02,33,658,E
2020,109,9,35449,Adam Long,5.01,50,998,+0.140
2020,110,9,25818,Scott Piercy,5.0,35,700,+0.200
2020,111,9,33404,Chris Baker,4.98,23,462,+0.130
2020,112,9,47504,Sam Burns,4.94,38,770,+0.132
2020,113,9,46442,Maverick McNealy,4.93,40,812,+0.300
2020,113,-1,48822,Sebastián Muñoz,4.93,54,1096,+0.019
2020,115,-12,45486,Joaquin Niemann,4.92,45,914,+0.044
2020,116,7,46435,Austin Cook,4.91,33,672,+0.061
2020,117,7,33486,Roger Sloan,4.89,26,532,+0.231
2020,118,7,40058,Zac Blair,4.86,34,700,+0.118
2020,119,8,22371,Aaron Baddeley,4.83,25,518,-0.080
2020,120,11,40009,Dominic Bozzelli,4.76,16,336,+0.125
2020,120,11,35532,Tom Hoge,4.76,44,924,+0.159
2020,120,11,28252,Seamus Power,4.76,14,294,+0.500
2020,120,11,46441,Robby Shelton,4.76,38,798,+0.237
2020,124,1,39971,Sungjae Im,4.7,52,1106,+0.173
2020,124,-9,23320,Ryan Palmer,4.7,39,830,+0.128
2020,126,10,31420,Anirban Lahiri,4.66,15,322,+0.333
2020,127,10,48887,Matt Wallace,4.64,26,560,-0.038
2020,128,10,56278,Matthew Wolff,4.63,41,886,+0.122
2020,129,10,35658,Kris Ventura,4.59,18,392,+0.389
2020,130,10,25900,Lucas Glover,4.57,32,700,+0.094
2020,131,11,33122,Russell Knox,4.52,31,686,+0.290
2020,131,11,47128,Richy Werenski,4.52,31,686,+0.129
2020,133,-3,50525,Collin Morikawa,4.51,45,998,-0.111
2020,133,11,27214,Kevin Streelman,4.51,36,798,-0.028
2020,135,10,27330,Josh Teater,4.5,17,378,+0.059
2020,136,-8,35506,Mackenzie Hughes,4.49,39,868,+0.256
2020,136,10,30110,Kyle Stanley,4.49,27,602,+0.037
2020,138,9,28089,Jason Day,4.46,25,560,+0.120
2020,138,9,31646,Emiliano Grillo,4.46,30,672,+0.133
2020,138,9,34431,Robert Streb,4.46,20,448,+0.250
2020,141,10,19846,Brian Gay,4.43,31,700,+0.226
2020,142,11,39546,Keith Mitchell,4.4,31,704,+0.290
2020,143,-14,30925,Dustin Johnson,4.38,29,662,-0.034
2020,144,8,29420,Billy Horschel,4.36,36,826,-0.083
2020,145,9,26300,Matt Jones,4.35,39,896,+0.154
2020,146,9,12716,Charley Hoffman,4.32,29,672,+0.138
2020,147,9,56762,Will Gordon,4.22,13,308,+0.077
2020,148,9,24924,Bill Haas,4.2,20,476,+0.200
2020,148,-7,28237,Rory McIlroy,4.2,30,714,-0.033
2020,150,8,36699,Patrick Rodgers,4.19,44,1050,+0.182
2020,151,8,27963,Chris Stroud,4.17,21,504,+0.143
2020,152,8,23621,Rory Sabbatini,4.14,29,700,-0.069
2020,152,8,25493,Nick Taylor,4.14,29,700,+0.138
2020,154,8,27644,Brian Harman,4.12,41,994,-0.024
2020,155,9,32757,Patton Kizzire,4.1,27,658,+0.259
2020,156,9,25804,Bubba Watson,4.01,32,798,+0.063
2020,157,9,32662,Michael Gligic,3.99,19,476,+0.105
2020,158,9,46046,Scottie Scheffler,3.98,39,980,+0.205
2020,159,8,22056,Cameron Percy,3.9,18,462,+0.056
2020,160,9,34314,Sebastian Cappelen,3.88,19,490,+0.316
2020,161,2,48081,Xander Schauffele,3.85,33,858,E
2020,162,9,33410,Andrew Landry,3.83,30,784,+0.367
2020,163,9,1810,Phil Mickelson,3.76,20,532,+0.250
2020,164,6,52372,Cameron Champ,3.73,32,858,+0.031
2020,165,8,39324,J.J. Spaun,3.72,25,672,+0.120
2020,166,8,35450,Patrick Cantlay,3.71,23,620,+0.087
2020,167,8,32448,James Hahn,3.7,14,378,+0.214
2020,168,8,29974,Branden Grace,3.68,17,462,+0.176
2020,168,8,23788,D.J. Trahan,3.68,17,462,E
2020,170,8,35461,Beau Hossler,3.64,25,686,+0.280
2020,171,10,37275,Sam Ryder,3.57,28,784,+0.071
2020,171,10,27649,Brandt Snedeker,3.57,25,700,+0.320
2020,173,10,29725,Tony Finau,3.51,29,826,+0.034
2020,173,5,35891,Cameron Smith,3.51,27,770,+0.222
2020,175,9,39977,Max Homa,3.49,28,802,+0.107
2020,176,4,34360,Patrick Reed,3.39,31,914,+0.290
