YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
2009,179,0,20070,Matt Bettencourt,7.8,93,1188,+0.333
2009,179,0,26881,Jarrod Lyle,7.8,54,689,+0.259
2009,181,0,1226,Fred Couples,7.9,45,573,+0.178
2009,181,0,24663,Y.E. Yang,7.9,76,965,+0.276
2009,183,0,6567,Vijay Singh,8.2,58,710,+0.086
2009,184,0,27933,John Merrick,8.4,78,929,+0.205
2017,1,0,19803,Ryan Armour,2.6,18,77,+0.556
2017,2,0,10809,Jim Furyk,3.8,23,99,+0.304
2017,3,0,25349,Tim Wilkinson,3.9,25,107,+0.240
2017,4,0,29974,Branden Grace,4.0,26,113,+0.115
2017,5,0,25572,Graeme McDowell,4.2,29,119,+0.345
2017,6,0,25686,Jason Dufner,4.3,43,187,+0.302
2017,7,0,34264,Hudson Swafford,4.4,46,198,+0.196
2017,8,0,46732,Rick Lamb,4.5,24,102,+0.375
2017,9,0,33141,Keegan Bradley,4.6,58,250,+0.362
2017,9,0,12510,Chad Campbell,4.6,54,226,+0.185
2017,9,0,32200,Roberto Castro,4.6,35,147,+0.200
2017,9,0,20472,Alex Cejka,4.6,40,171,+0.300
2017,9,0,27963,Chris Stroud,4.6,31,128,-0.032
2017,14,0,29908,C.T. Pan,4.7,50,213,+0.200
2017,14,0,29518,Brendan Steele,4.7,47,200,+0.255
2017,14,0,31560,Brian Stuard,4.7,45,194,+0.311
2017,14,0,33448,Justin Thomas,4.7,42,174,+0.214
2017,14,0,47128,Richy Werenski,4.7,40,175,+0.150
2017,19,0,48081,Xander Schauffele,4.8,50,210,+0.220
2017,19,0,31323,Gary Woodland,4.8,45,193,+0.244
2017,21,0,30191,Julián Etulain,4.9,35,145,+0.171
2017,21,0,24358,Robert Garrigus,4.9,40,168,+0.350
2017,21,0,35300,Andrew Loupe,4.9,31,129,+0.194
2017,21,0,46601,Trey Mullinax,4.9,47,200,+0.191
2017,21,0,26289,Boo Weekley,4.9,42,175,+0.405
2017,26,0,33122,Russell Knox,5.0,38,163,+0.132
2017,27,0,32366,Kevin Chappell,5.1,51,216,+0.314
2017,27,0,25720,Chad Collins,5.1,38,163,+0.237
2017,27,0,29478,Kevin Kisner,5.1,55,230,+0.200
2017,30,0,25274,Steven Bowditch,5.2,31,132,+0.129
2017,30,0,47959,Bryson DeChambeau,5.2,52,219,+0.288
2017,30,0,34174,John Huh,5.2,55,236,+0.164
2017,30,0,25396,Kevin Na,5.2,48,201,+0.229
2017,34,0,28089,Jason Day,5.3,40,168,+0.275
2017,34,0,46550,Brandon Hagy,5.3,50,213,+0.240
2017,34,0,34098,Russell Henley,5.3,63,266,+0.127
2017,34,0,29222,Billy Hurley III,5.3,51,217,+0.137
2017,34,0,25818,Scott Piercy,5.3,36,153,+0.194
2017,39,0,48084,Wesley Bryan,5.4,57,243,+0.053
2017,39,0,28093,Miguel Angel Carballo,5.4,32,134,+0.406
2017,39,0,23541,Ben Crane,5.4,52,217,+0.308
2017,39,0,31557,Jim Herman,5.4,50,215,+0.220
2017,39,0,34358,Jonathan Randolph,5.4,38,156,+0.368
2017,39,0,26476,Chez Reavie,5.4,62,265,+0.113
2017,39,0,25804,Bubba Watson,5.4,40,172,+0.050
2017,46,0,20771,Steven Alker,5.5,39,168,+0.205
2017,46,0,22986,Søren Kjeldsen,5.5,26,110,+0.308
2017,46,0,29461,Jamie Lovemark,5.5,61,259,+0.328
2017,46,0,39324,J.J. Spaun,5.5,55,236,+0.073
2017,46,0,25632,Jimmy Walker,5.5,38,158,+0.474
2017,51,0,26499,Rafa Cabrera Bello,5.6,36,148,+0.389
2017,51,0,23497,Tag Ridings,5.6,39,162,+0.205
2017,51,0,26951,Johnson Wagner,5.6,44,183,+0.250
2017,54,0,27436,Graham DeLaet,5.7,56,239,+0.482
2017,54,0,30925,Dustin Johnson,5.7,47,206,+0.255
2017,54,0,26596,Ryan Moore,5.7,52,221,+0.231
2017,54,0,33418,Shawn Stefani,5.7,48,204,+0.167
2017,58,0,35545,Blayne Barber,5.8,54,231,+0.370
2017,58,0,27895,Jonas Blixt,5.8,47,198,+0.213
2017,58,0,28420,Ryan Brehm,5.8,52,218,+0.115
2017,58,0,34099,Harris English,5.8,57,247,+0.123
2017,58,0,32102,Rickie Fowler,5.8,51,217,+0.255
2017,58,0,21209,Sergio Garcia,5.8,37,160,+0.189
2017,58,0,36689,Brooks Koepka,5.8,53,223,+0.170
2017,58,0,27466,Spencer Levin,5.8,54,229,+0.241
2017,58,0,32640,Troy Merritt,5.8,56,241,+0.107
2017,58,0,25240,D.A. Points,5.8,47,197,+0.255
2017,58,0,30110,Kyle Stanley,5.8,76,315,+0.132
2017,69,0,24507,Jason Bohn,5.9,51,214,+0.255
2017,69,0,24781,Hunter Mahan,5.9,48,203,+0.271
2017,69,0,32839,Hideki Matsuyama,5.9,49,208,+0.143
2017,69,0,23320,Ryan Palmer,5.9,40,165,-0.075
2017,69,0,23325,Vaughn Taylor,5.9,63,260,+0.159
2017,69,0,33419,Cameron Tringale,5.9,53,219,+0.264
2017,75,0,33120,Mark Anderson,6.0,35,144,+0.314
2017,75,0,40058,Zac Blair,6.0,68,288,+0.235
2017,75,0,19846,Brian Gay,6.0,58,245,+0.086
2017,75,0,26758,David Hearn,6.0,59,246,+0.220
2017,75,0,23353,J.J. Henry,6.0,62,261,+0.306
2017,75,0,27974,Sung Kang,6.0,68,292,+0.088
2017,75,0,27936,Martin Laird,6.0,60,261,+0.283
2017,75,0,48822,Sebastián Muñoz,6.0,32,137,+0.063
2017,75,0,22046,Geoff Ogilvy,6.0,56,239,+0.214
2017,75,0,23621,Rory Sabbatini,6.0,44,183,+0.409
2017,85,0,27958,Ryan Blaum,6.1,69,288,+0.232
2017,85,0,29479,Scott Brown,6.1,66,278,+0.242
2017,85,0,35450,Patrick Cantlay,6.1,39,170,+0.154
2017,85,0,25191,Gonzalo Fernandez-Castaño,6.1,37,161,+0.135
2017,85,0,27141,J.B. Holmes,6.1,51,212,+0.294
2017,85,0,46440,Smylie Kaufman,6.1,53,219,+0.245
2017,85,0,32757,Patton Kizzire,6.1,60,255,+0.183
2017,85,0,27129,Luke List,6.1,72,304,+0.264
2017,85,0,34466,Peter Malnati,6.1,62,259,+0.339
2017,85,0,25198,Francesco Molinari,6.1,50,214,+0.120
2017,85,0,22405,Justin Rose,6.1,45,197,+0.200
2017,85,0,27770,Camilo Villegas,6.1,52,222,+0.231
2017,97,0,40009,Dominic Bozzelli,6.2,47,192,+0.191
2017,97,0,31646,Emiliano Grillo,6.2,57,241,+0.193
2017,97,0,24361,Pat Perez,6.2,63,262,+0.222
2017,97,0,29223,Sam Saunders,6.2,53,228,+0.208
2017,97,0,29221,Webb Simpson,6.2,73,307,+0.192
2017,102,0,33399,Adam Hadwin,6.3,69,291,+0.232
2017,102,0,36801,Mark Hubbard,6.3,53,223,+0.038
2017,102,0,23108,Matt Kuchar,6.3,67,287,+0.134
2017,102,0,29926,Danny Lee,6.3,66,281,+0.303
2017,102,0,36699,Patrick Rodgers,6.3,57,237,+0.211
2017,102,0,27064,Jhonattan Vegas,6.3,62,260,+0.258
2017,108,0,40026,Daniel Berger,6.4,62,263,+0.323
2017,108,0,25364,Paul Casey,6.4,63,268,+0.079
2017,108,0,39954,Cody Gribble,6.4,62,263,+0.242
2017,108,0,22056,Cameron Percy,6.4,49,206,+0.061
2017,108,0,24502,Adam Scott,6.4,37,157,+0.189
2017,113,0,28500,Martin Flores,6.5,60,252,+0.150
2017,113,0,35532,Tom Hoge,6.5,35,148,+0.086
2017,113,0,29420,Billy Horschel,6.5,72,306,+0.375
2017,113,0,30926,Chris Kirk,6.5,63,263,+0.270
2017,113,0,26851,Marc Leishman,6.5,66,277,+0.182
2017,113,0,27214,Kevin Streelman,6.5,71,303,+0.254
2017,113,0,25834,Daniel Summerhays,6.5,74,311,+0.257
2017,113,0,28132,Tyrone Van Aswegen,6.5,72,307,+0.319
2017,121,0,20593,Greg Chalmers,6.6,62,263,+0.113
2017,121,0,24357,K.J. Choi,6.6,50,209,-0.020
2017,121,0,29720,Andres Gonzales,6.6,52,216,+0.231
2017,121,0,20157,Retief Goosen,6.6,37,152,+0.189
2017,121,0,24924,Bill Haas,6.6,66,287,-0.015
2017,121,0,12716,Charley Hoffman,6.6,86,357,+0.198
2017,121,0,24024,Zach Johnson,6.6,63,265,+0.286
2017,121,0,37454,Whee Kim,6.6,56,235,+0.214
2017,121,0,31420,Anirban Lahiri,6.6,54,224,+0.278
2017,121,0,34409,David Lingmerth,6.6,63,267,+0.143
2017,121,0,26329,Louis Oosthuizen,6.6,47,198,+0.128
2017,121,0,28252,Seamus Power,6.6,62,262,+0.065
2017,121,0,27649,Brandt Snedeker,6.6,39,162,-0.026
2017,134,0,34021,Bud Cauley,6.7,76,317,+0.105
2017,134,0,31202,William McGirt,6.7,68,291,+0.103
2017,134,0,23800,Bryce Molder,6.7,59,255,+0.085
2017,134,0,24138,Ian Poulter,6.7,51,216,+0.137
2017,134,0,46501,Ollie Schniederjans,6.7,75,314,+0.160
2017,139,0,46443,Brian Campbell,6.8,39,164,+0.333
2017,139,0,25900,Lucas Glover,6.8,81,341,+0.222
2017,139,0,30944,Jason Kokrak,6.8,78,334,+0.269
2017,139,0,35879,Kelly Kraft,6.8,61,260,+0.443
2017,139,0,37278,Nicholas Lindheim,6.8,41,172,+0.415
2017,139,0,34046,Jordan Spieth,6.8,65,272,+0.138
2017,145,0,35110,Brett Drewitt,6.9,41,171,+0.146
2017,145,0,32448,James Hahn,6.9,78,329,+0.154
2017,145,0,33461,Morgan Hoffmann,6.9,78,331,+0.090
2017,145,0,35506,Mackenzie Hughes,6.9,92,390,+0.261
2017,145,0,1810,Phil Mickelson,6.9,66,276,+0.318
2017,145,0,29289,S.Y. Noh,6.9,71,299,+0.141
2017,145,0,46970,Jon Rahm,6.9,63,264,+0.095
2017,145,0,25493,Nick Taylor,6.9,80,333,+0.263
2017,145,0,32333,Kevin Tway,6.9,70,294,+0.243
2017,154,0,29725,Tony Finau,7.0,89,381,+0.135
2017,154,0,28679,Fabián Gómez,7.0,50,213,+0.160
2017,154,0,28237,Rory McIlroy,7.0,35,149,+0.229
2017,154,0,26331,Charl Schwartzel,7.0,46,195,+0.196
2017,154,0,25892,Steve Wheatcroft,7.0,39,160,+0.436
2017,159,0,33413,Ben Martin,7.1,69,297,+0.145
2017,159,0,29485,Brett Stegmaier,7.1,57,241,+0.333
2017,161,0,22371,Aaron Baddeley,7.2,46,200,+0.130
2017,161,0,20104,Ken Duke,7.2,60,251,+0.267
2017,161,0,33204,Shane Lowry,7.2,38,164,+0.211
2017,161,0,35891,Cameron Smith,7.2,71,304,+0.127
2017,161,0,37189,Harold Varner III,7.2,86,366,+0.151
2017,166,0,30852,Ryo Ishikawa,7.3,43,181,+0.326
2017,166,0,20572,Rod Pampling,7.3,67,279,+0.269
2017,168,0,29740,Brad Fritsch,7.4,43,181,+0.279
2017,169,0,26300,Matt Jones,7.5,53,219,+0.170
2017,169,0,34213,Grayson Murray,7.5,88,371,+0.318
2017,171,0,33948,Byeong Hun An,7.6,60,252,+0.117
2017,171,0,6522,Ernie Els,7.6,39,168,+0.333
2017,171,0,39975,Michael Kim,7.6,89,375,+0.146
2017,171,0,25345,Carl Pettersson,7.6,54,227,+0.185
2017,175,0,24846,Ricky Barnes,7.7,82,344,+0.073
2017,175,0,37455,Si Woo Kim,7.7,64,271,+0.438
2017,175,0,49771,J.T. Poston,7.7,78,329,+0.192
2017,175,0,29476,Kyle Reifers,7.7,79,335,+0.304
2017,179,0,34360,Patrick Reed,7.8,91,384,+0.077
2017,180,0,20229,Stewart Cink,7.9,88,382,E
2017,180,0,31416,Derek Fathauer,7.9,70,300,+0.114
2017,180,0,24140,Sean O'Hair,7.9,77,323,+0.182
2017,180,0,32150,Michael Thompson,7.9,48,204,+0.188
2017,184,0,27644,Brian Harman,8.1,97,410,+0.103
2017,184,0,30692,Scott Stallings,8.1,76,320,+0.289
2017,186,0,27095,Nick Watney,8.2,72,301,+0.208
2017,187,0,28307,Matt Every,8.4,69,293,+0.014
2017,187,0,34431,Robert Streb,8.4,97,411,+0.186
2017,189,0,23983,Luke Donald,8.6,51,213,+0.196
2017,190,0,21961,Charles Howell III,8.9,84,360,+0.119
2010,1,0,12602,Dean Wilson,2.8,18,650,+0.111
2010,2,0,10425,Jay Williamson,3.4,29,845,+0.310
2010,3,0,20498,Briny Baird,3.5,38,1086,+0.184
2010,4,0,12510,Chad Campbell,3.7,42,1124,+0.048
2010,5,0,25190,Jeff Quinney,3.8,42,1104,+0.381
2010,6,0,26420,Richard Johnson,3.9,39,1012,+0.513
2010,6,0,8385,Omar Uresti,3.9,33,846,+0.364
2010,8,0,12705,Cliff Kresge,4.0,25,621,+0.240
2010,8,0,10860,Justin Leonard,4.0,40,1001,+0.325
2010,10,0,7363,Craig Bowden,4.1,27,665,+0.296
2010,10,0,8375,Paul Stankowski,4.1,30,733,+0.333
2010,12,0,6621,Joe Durant,4.2,33,789,+0.364
2010,13,0,24507,Jason Bohn,4.3,44,1013,+0.273
2010,13,0,27436,Graham DeLaet,4.3,45,1043,+0.267
2010,13,0,10809,Jim Furyk,4.3,36,833,+0.333
2010,13,0,21878,Mark Wilson,4.3,47,1100,+0.128
2010,17,0,6251,Chris DiMarco,4.4,47,1071,+0.170
2010,17,0,23983,Luke Donald,4.4,32,725,+0.281
2010,17,0,23325,Vaughn Taylor,4.4,48,1091,+0.125
2010,20,0,19846,Brian Gay,4.5,51,1144,+0.118
2010,20,0,22378,Trevor Immelman,4.5,26,584,+0.308
2010,20,0,20127,Chris Riley,4.5,39,873,+0.231
2010,23,0,22371,Aaron Baddeley,4.6,55,1196,+0.109
2010,23,0,25892,Steve Wheatcroft,4.6,36,791,+0.222
2010,25,0,25396,Kevin Na,4.7,49,1044,+0.041
2010,25,0,23307,Roger Tambellini,4.7,40,850,+0.175
2010,25,0,20436,Garrett Willis,4.7,46,984,+0.370
2010,28,0,23541,Ben Crane,4.8,44,916,+0.159
2010,28,0,1313,Steve Elkington,4.8,39,810,+0.333
2010,28,0,27060,John Mallinger,4.8,43,896,+0.349
2010,28,0,23349,Charles Warren,4.8,36,757,+0.028
2010,32,0,20472,Alex Cejka,4.9,46,931,+0.152
2010,32,0,20229,Stewart Cink,4.9,44,896,+0.068
2010,32,0,20157,Retief Goosen,4.9,36,730,+0.139
2010,32,0,22405,Justin Rose,4.9,47,963,+0.149
2010,32,0,20686,Jeev Milkha Singh,4.9,35,714,+0.371
2010,37,0,22621,Ben Curtis,5.0,46,916,+0.239
2010,37,0,8725,Tom Gillis,5.0,62,1250,+0.194
2010,37,0,23108,Matt Kuchar,5.0,52,1039,+0.212
2010,37,0,6527,Steve Stricker,5.0,39,779,+0.026
2010,37,0,31560,Brian Stuard,5.0,49,973,+0.184
2010,42,0,6514,Kevin Johnson,5.1,34,671,+0.324
2010,42,0,27936,Martin Laird,5.1,55,1088,+0.327
2010,42,0,27120,Troy Matteson,5.1,55,1086,+0.127
2010,42,0,26301,James Nitties,5.1,57,1114,+0.211
2010,42,0,1941,Tom Pernice Jr.,5.1,41,800,+0.122
2010,47,0,7867,Woody Austin,5.2,59,1144,+0.373
2010,47,0,23135,Tim Clark,5.2,49,945,-0.041
2010,47,0,7457,Steve Flesch,5.2,46,889,+0.152
2010,47,0,20378,Mathias Grönberg,5.2,36,691,+0.278
2010,47,0,1577,Lee Janzen,5.2,50,959,+0.280
2010,47,0,1766,Billy Mayfair,5.2,47,903,+0.128
2010,47,0,1948,Tim Petrovic,5.2,68,1300,+0.059
2010,47,0,24138,Ian Poulter,5.2,24,465,+0.375
2010,47,0,27770,Camilo Villegas,5.2,40,774,+0.350
2010,56,0,29910,Blake Adams,5.3,55,1034,+0.436
2010,56,0,10885,Robert Allenby,5.3,45,845,+0.267
2010,56,0,6643,Paul Goydos,5.3,48,914,+0.292
2010,56,0,21350,Ryuji Imada,5.3,61,1154,+0.213
2010,56,0,23548,Bill Lunde,5.3,49,920,+0.265
2010,56,0,1724,Jeff Maggert,5.3,46,873,+0.065
2010,56,0,22913,John Rollins,5.3,55,1040,+0.218
2010,63,0,11123,Chris Couch,5.4,44,817,E
2010,63,0,21753,Brian Davis,5.4,67,1235,+0.269
2010,63,0,29285,Brent Delahoussaye,5.4,35,647,+0.486
2010,63,0,25686,Jason Dufner,5.4,52,957,+0.212
2010,63,0,8075,Jerry Kelly,5.4,62,1144,+0.194
2010,63,0,26695,Michael Letzig,5.4,60,1102,+0.150
2010,63,0,24781,Hunter Mahan,5.4,50,927,+0.340
2010,63,0,24140,Sean O'Hair,5.4,49,903,+0.204
2010,63,0,26287,Roland Thatcher,5.4,50,931,+0.180
2010,72,0,20574,Mathew Goggin,5.5,58,1047,+0.190
2010,72,0,24024,Zach Johnson,5.5,58,1046,+0.138
2010,72,0,27466,Spencer Levin,5.5,75,1356,+0.373
2010,72,0,24912,Will MacKenzie,5.5,52,942,+0.308
2010,72,0,27302,Garth Mulroy,5.5,32,577,+0.063
2010,72,0,22293,Heath Slocum,5.5,56,1019,+0.286
2010,72,0,2206,David Toms,5.5,53,969,+0.151
2010,72,0,25632,Jimmy Walker,5.5,52,940,+0.154
2010,80,0,28087,Kris Blanks,5.6,57,1024,+0.193
2010,80,0,20105,Jeff Gove,5.6,34,610,+0.324
2010,80,0,23353,J.J. Henry,5.6,61,1085,+0.082
2010,80,0,22122,Andrew McLardy,5.6,34,607,+0.382
2010,80,0,28620,Aron Price,5.6,48,861,+0.417
2010,85,0,24925,Jonathan Byrd,5.7,64,1129,+0.156
2010,85,0,6515,Shaun Micheel,5.7,42,733,+0.357
2010,85,0,23800,Bryce Molder,5.7,57,1004,+0.123
2010,85,0,29221,Webb Simpson,5.7,72,1263,+0.264
2010,85,0,26679,Kevin Stadler,5.7,56,991,+0.232
2010,85,0,23623,Bo Van Pelt,5.7,69,1207,+0.348
2010,85,0,27095,Nick Watney,5.7,55,960,+0.145
2010,92,0,20098,Stuart Appleby,5.8,70,1208,+0.186
2010,92,0,12652,Cameron Beckman,5.8,47,816,+0.149
2010,92,0,1249,John Daly,5.8,37,636,+0.324
2010,92,0,20766,Padraig Harrington,5.8,35,600,+0.114
2010,92,0,8537,J.P. Hayes,5.8,55,941,+0.382
2010,92,0,26851,Marc Leishman,5.8,57,987,+0.175
2010,92,0,28237,Rory McIlroy,5.8,32,553,+0.313
2010,92,0,26596,Ryan Moore,5.8,49,846,+0.286
2010,92,0,1945,Kenny Perry,5.8,45,782,+0.311
2010,92,0,24502,Adam Scott,5.8,42,718,+0.214
2010,92,0,20645,John Senden,5.8,70,1203,+0.286
2010,92,0,27214,Kevin Streelman,5.8,64,1105,+0.266
2010,92,0,26289,Boo Weekley,5.8,60,1029,+0.333
2010,92,0,20160,Charlie Wi,5.8,71,1229,+0.183
2010,106,0,23673,Michael Connell,5.9,63,1065,+0.190
2010,106,0,24358,Robert Garrigus,5.9,49,835,+0.163
2010,106,0,10585,Scott McCarron,5.9,67,1142,+0.179
2010,106,0,6567,Vijay Singh,5.9,46,785,+0.022
2010,106,0,27963,Chris Stroud,5.9,58,990,+0.241
2010,111,0,12716,Charley Hoffman,6.0,64,1059,+0.172
2010,111,0,1707,Steve Lowery,6.0,46,761,+0.261
2010,111,0,26881,Jarrod Lyle,6.0,38,632,+0.105
2010,111,0,32640,Troy Merritt,6.0,63,1055,+0.238
2010,111,0,21959,Ted Purdy,6.0,61,1013,+0.279
2010,111,0,27330,Josh Teater,6.0,76,1260,+0.487
2010,111,0,23788,D.J. Trahan,6.0,68,1128,-0.015
2010,118,0,25900,Lucas Glover,6.1,50,816,+0.340
2010,118,0,21949,Joe Ogilvie,6.1,72,1179,+0.264
2010,118,0,20663,Brenden Pappas,6.1,46,750,+0.065
2010,118,0,25240,D.A. Points,6.1,67,1092,+0.149
2010,118,0,33419,Cameron Tringale,6.1,38,622,+0.342
2010,123,0,22946,Henrik Bjornstad,6.2,50,811,+0.520
2010,123,0,1320,Bob Estes,6.2,60,970,+0.183
2010,123,0,27797,Derek Lamely,6.2,54,873,+0.241
2010,123,0,1810,Phil Mickelson,6.2,48,777,+0.083
2010,123,0,2239,Scott Verplank,6.2,48,775,+0.104
2010,123,0,26951,Johnson Wagner,6.2,63,1018,+0.238
2010,123,0,25804,Bubba Watson,6.2,57,917,+0.298
2010,130,0,20848,Ángel Cabrera,6.3,44,701,+0.386
2010,130,0,23409,James Driscoll,6.3,64,1018,+0.266
2010,130,0,21731,Freddie Jacobson,6.3,67,1066,+0.119
2010,130,0,28158,Steve Marino,6.3,55,871,+0.200
2010,130,0,20691,Greg Owen,6.3,53,847,+0.283
2010,130,0,24361,Pat Perez,6.3,73,1151,+0.137
2010,130,0,30946,Alex Prugh,6.3,69,1096,+0.203
2010,130,0,28780,Nicholas Thompson,6.3,67,1058,+0.224
2010,130,0,12714,Chris Tidland,6.3,59,940,+0.237
2010,130,0,26392,Chris Wilson,6.3,45,710,+0.200
2010,140,0,23718,Nathan Green,6.4,72,1117,+0.208
2010,140,0,27613,David Lutterus,6.4,49,767,+0.429
2010,140,0,27933,John Merrick,6.4,81,1275,+0.235
2010,140,0,22056,Cameron Percy,6.4,52,813,+0.192
2010,140,0,24663,Y.E. Yang,6.4,52,809,+0.385
2010,145,0,23613,Rich Barcelo,6.5,51,780,+0.196
2010,145,0,20593,Greg Chalmers,6.5,78,1198,+0.077
2010,145,0,30925,Dustin Johnson,6.5,56,861,+0.214
2010,145,0,6012,Greg Kraft,6.5,35,535,+0.371
2010,145,0,27649,Brandt Snedeker,6.5,67,1030,-0.015
2010,150,0,24227,Justin Bolli,6.6,38,576,+0.368
2010,150,0,9011,David Duval,6.6,50,753,+0.300
2010,150,0,7749,Brett Quigley,6.6,79,1203,+0.165
2010,150,0,6595,Kevin Sutherland,6.6,71,1076,+0.254
2010,154,0,24357,K.J. Choi,6.7,56,842,+0.125
2010,154,0,6522,Ernie Els,6.7,51,762,+0.275
2010,154,0,28307,Matt Every,6.7,47,698,+0.128
2010,154,0,24490,George McNeill,6.7,64,959,+0.141
2010,154,0,1797,Rocco Mediate,6.7,56,840,+0.250
2010,154,0,25562,Andres Romero,6.7,66,988,+0.348
2010,154,0,12755,Vance Veazey,6.7,44,655,+0.432
2010,161,0,20070,Matt Bettencourt,6.8,65,954,+0.215
2010,161,0,28500,Martin Flores,6.8,59,867,+0.373
2010,161,0,12782,Tim Herron,6.8,64,947,+0.094
2010,161,0,27141,J.B. Holmes,6.8,81,1197,+0.272
2010,161,0,1619,Skip Kendall,6.8,46,678,+0.283
2010,161,0,23322,Brett Wetterich,6.8,50,733,+0.240
2010,167,0,6004,Stephen Ames,6.9,66,956,+0.182
2010,167,0,24846,Ricky Barnes,6.9,78,1131,+0.064
2010,167,0,24924,Bill Haas,6.9,71,1036,+0.183
2010,167,0,1706,Davis Love III,6.9,63,911,+0.254
2010,167,0,20572,Rod Pampling,6.9,67,968,+0.254
2010,172,0,1116,Michael Bradley,7.0,65,935,+0.046
2010,172,0,23638,Brendon de Jonge,7.0,88,1251,+0.148
2010,172,0,1329,Brad Faxon,7.0,46,660,+0.457
2010,172,0,22046,Geoff Ogilvy,7.0,48,689,+0.229
2010,172,0,25818,Scott Piercy,7.0,77,1104,+0.247
2010,172,0,23621,Rory Sabbatini,7.0,65,929,+0.123
2010,178,0,23320,Ryan Palmer,7.1,69,973,+0.174
2010,179,0,25364,Paul Casey,7.2,44,614,+0.045
2010,179,0,32102,Rickie Fowler,7.2,83,1145,+0.277
2010,181,0,25720,Chad Collins,7.3,75,1033,+0.160
2010,181,0,21209,Sergio Garcia,7.3,36,492,+0.278
2010,181,0,26882,Michael Sim,7.3,53,731,+0.264
2010,184,0,28089,Jason Day,7.6,74,975,+0.270
2010,184,0,28475,Jeff Overton,7.6,74,970,+0.216
2010,186,0,20850,Daniel Chopra,7.7,70,909,+0.043
2010,187,0,21961,Charles Howell III,7.8,96,1228,+0.135
2010,188,0,25345,Carl Pettersson,7.9,90,1141,+0.056
2010,189,0,26300,Matt Jones,8.0,88,1098,+0.159
2010,190,0,32617,Jerod Turner,8.2,45,547,+0.422
2010,191,0,1161,Mark Calcavecchia,8.3,38,458,+0.474
2010,192,0,10423,Mike Weir,9.2,50,544,+0.140
2019,1,0,35732,Wes Roach,3.1,21,91,+0.238
2019,2,0,24781,Hunter Mahan,3.4,22,93,+0.227
2019,2,0,29221,Webb Simpson,3.4,33,137,+0.152
2019,4,0,45157,Cam Davis,3.6,28,119,+0.179
2019,4,0,28237,Rory McIlroy,3.6,29,120,-0.034
2019,6,0,10809,Jim Furyk,3.9,31,130,+0.129
2019,6,0,31560,Brian Stuard,3.9,42,184,+0.286
2019,8,0,35376,Roberto Díaz,4.0,28,125,+0.179
2019,8,0,33410,Andrew Landry,4.0,36,152,+0.222
2019,8,0,34261,Scott Langley,4.0,36,153,+0.417
2019,8,0,49960,Sepp Straka,4.0,32,137,+0.344
2019,12,0,21209,Sergio Garcia,4.2,22,92,+0.182
2019,12,0,26758,David Hearn,4.2,20,81,+0.300
2019,14,0,19803,Ryan Armour,4.3,45,195,+0.333
2019,14,0,28089,Jason Day,4.3,28,120,-0.107
2019,14,0,46523,Joey Garber,4.3,26,108,+0.308
2019,14,0,21528,Henrik Stenson,4.3,25,106,+0.240
2019,18,0,51766,Wyndham Clark,4.4,44,183,+0.250
2019,18,0,29535,Brice Garnett,4.4,40,171,+0.075
2019,18,0,26476,Chez Reavie,4.4,43,181,+0.395
2019,21,0,45526,Abraham Ancer,4.5,45,188,+0.400
2019,21,0,49298,Kramer Hickok,4.5,37,157,+0.486
2019,21,0,25804,Bubba Watson,4.5,31,133,-0.032
2019,24,0,24925,Jonathan Byrd,4.6,23,99,+0.174
2019,24,0,1810,Phil Mickelson,4.6,31,135,E
2019,26,0,31557,Jim Herman,4.7,25,109,+0.400
2019,26,0,36799,Stephan Jaeger,4.7,37,154,+0.243
2019,26,0,26596,Ryan Moore,4.7,41,172,+0.049
2019,26,0,29518,Brendan Steele,4.7,33,139,+0.303
2019,30,0,32200,Roberto Castro,4.8,41,172,+0.293
2019,30,0,52372,Cameron Champ,4.8,45,194,+0.200
2019,30,0,29970,Dylan Frittelli,4.8,45,192,+0.156
2019,30,0,28679,Fabián Gómez,4.8,32,134,+0.469
2019,30,0,26851,Marc Leishman,4.8,38,162,E
2019,30,0,47856,Seth Reeves,4.8,35,148,+0.314
2019,30,0,33418,Shawn Stefani,4.8,41,173,+0.073
2019,30,0,27214,Kevin Streelman,4.8,46,195,+0.239
2019,38,0,47504,Sam Burns,4.9,46,191,+0.304
2019,38,0,39997,Corey Conners,4.9,47,200,+0.340
2019,38,0,30925,Dustin Johnson,4.9,38,158,+0.263
2019,38,0,32816,Satoshi Kodaira,4.9,35,145,+0.486
2019,38,0,26951,Johnson Wagner,4.9,32,137,+0.219
2019,43,0,30978,Kiradech Aphibarnrat,5.0,31,131,E
2019,43,0,20472,Alex Cejka,5.0,28,119,+0.179
2019,43,0,46435,Austin Cook,5.0,37,154,+0.378
2019,43,0,45609,Tyler Duncan,5.0,45,195,+0.267
2019,43,0,40098,Matt Fitzpatrick,5.0,26,110,+0.192
2019,43,0,47990,Kyle Jones,5.0,38,157,+0.237
2019,43,0,36689,Brooks Koepka,5.0,41,175,+0.073
2019,43,0,30944,Jason Kokrak,5.0,52,223,+0.288
2019,43,0,27936,Martin Laird,5.0,51,218,+0.373
2019,52,0,23108,Matt Kuchar,5.1,47,201,+0.021
2019,52,0,25396,Kevin Na,5.1,31,129,+0.484
2019,52,0,39327,Ben Silverman,5.1,40,173,+0.125
