YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
2012,176,0,20623,Gavin Coles,-0.88,-0.676,-0.008,-0.196,57
2012,177,0,27556,Ted Potter Jr.,-0.896,-0.191,-0.277,-0.428,61
2012,178,0,6034,Marco Dawson,-0.98,-0.606,-0.459,0.084,46
2012,179,0,20850,Daniel Chopra,-1.01,-0.489,-0.589,0.068,43
2012,180,0,20070,Matt Bettencourt,-1.061,-0.558,-0.425,-0.077,60
2012,181,0,22548,Patrick Sheehan,-1.113,-0.468,-0.737,0.092,44
2012,182,0,30711,Colt Knost,-1.165,-0.566,-0.545,-0.053,67
2012,183,0,28259,Sangmoon Bae,-1.181,0.069,-0.76,-0.491,57
2012,184,0,21350,Ryuji Imada,-1.262,-0.919,-0.538,0.196,69
2012,185,0,24940,Edward Loar,-1.263,0.059,-0.728,-0.594,43
2012,186,0,23542,Tommy Biershenk,-1.451,-0.551,-0.733,-0.167,58
2012,187,0,29222,Billy Hurley III,-1.6,-0.967,-0.704,0.072,57
2012,188,0,30927,Brendon Todd,-1.617,-0.57,-1.141,0.094,63
2012,189,0,27797,Derek Lamely,-1.671,-0.754,-0.714,-0.204,56
2012,190,0,23903,Stephen Gangluff,-1.716,-0.932,-0.488,-0.296,43
2012,191,0,27974,Sung Kang,-1.812,-0.628,-0.897,-0.286,62
2008,1,0,6567,Vijay Singh,1.875,0.819,0.607,0.45,63
2008,2,0,21209,Sergio Garcia,1.625,0.503,0.891,0.23,56
2008,3,0,1810,Phil Mickelson,1.604,0.402,0.842,0.36,59
2008,4,0,10885,Robert Allenby,1.546,0.534,1.217,-0.205,86
2008,5,0,24502,Adam Scott,1.299,0.475,0.384,0.44,35
2008,6,0,27770,Camilo Villegas,1.166,0.296,0.777,0.093,63
2008,7,0,6522,Ernie Els,1.12,0.101,0.79,0.228,36
2008,8,0,29718,Anthony Kim,1.117,0.549,0.474,0.093,65
2008,9,0,26289,Boo Weekley,1.048,0.715,0.443,-0.109,64
2008,10,0,1945,Kenny Perry,0.995,0.514,0.599,-0.118,92
2008,11,0,20766,Padraig Harrington,0.959,0.279,0.221,0.46,32
2008,12,0,23788,D.J. Trahan,0.934,0.374,0.496,0.064,78
2008,13,0,20498,Briny Baird,0.931,0.208,0.65,0.073,96
2008,14,0,25804,Bubba Watson,0.904,0.538,0.416,-0.051,80
2008,15,0,2239,Scott Verplank,0.901,0.266,0.508,0.127,65
2008,16,0,20645,John Senden,0.899,0.385,0.63,-0.116,82
2008,17,0,10809,Jim Furyk,0.881,0.26,0.59,0.031,75
2008,18,0,24361,Pat Perez,0.856,0.318,0.423,0.115,79
2008,19,0,1706,Davis Love III,0.764,0.448,0.289,0.026,65
2008,20,0,10423,Mike Weir,0.758,-0.052,0.268,0.541,66
2008,21,0,6595,Kevin Sutherland,0.75,0.137,0.352,0.261,88
2008,22,0,2206,David Toms,0.741,0.113,0.61,0.018,56
2008,23,0,6004,Stephen Ames,0.736,-0.085,0.623,0.198,66
2008,24,0,12510,Chad Campbell,0.732,0.068,0.83,-0.166,85
2008,25,0,22293,Heath Slocum,0.719,0.306,0.545,-0.132,86
2008,26,0,1226,Fred Couples,0.718,0.347,0.218,0.154,51
2008,27,0,20574,Mathew Goggin,0.704,0.509,-0.027,0.222,82
2008,28,0,1142,Bart Bryant,0.693,0.316,0.347,0.03,67
2008,29,0,22046,Geoff Ogilvy,0.684,0.328,0.263,0.094,49
2008,30,0,10860,Justin Leonard,0.675,0.265,0.244,0.165,73
2008,31,0,22378,Trevor Immelman,0.67,-0.061,0.303,0.427,54
2008,32,0,6621,Joe Durant,0.665,0.582,0.447,-0.364,79
2008,32,0,24781,Hunter Mahan,0.665,0.36,0.742,-0.437,72
2008,34,0,20098,Stuart Appleby,0.648,-0.024,0.31,0.362,67
2008,34,0,21961,Charles Howell III,0.648,0.13,0.283,0.236,87
2008,36,0,1677,Tom Lehman,0.643,-0.065,0.546,0.162,38
2008,37,0,7867,Woody Austin,0.628,0.299,0.41,-0.081,88
2008,38,0,24140,Sean O'Hair,0.624,0.448,0.179,-0.003,68
2008,39,0,28158,Steve Marino,0.611,0.461,0.194,-0.044,104
2008,40,0,1766,Billy Mayfair,0.605,0.308,0.003,0.294,95
2008,41,0,20229,Stewart Cink,0.604,0.045,0.501,0.058,64
2008,42,0,1161,Mark Calcavecchia,0.597,0.247,0.513,-0.163,54
2008,43,0,25364,Paul Casey,0.595,0.372,0.616,-0.394,36
2008,44,0,27141,J.B. Holmes,0.574,0.866,-0.172,-0.119,69
2008,45,0,24024,Zach Johnson,0.572,0.161,0.612,-0.201,71
2008,46,0,23135,Tim Clark,0.565,-0.141,0.597,0.109,73
2008,47,0,22348,Nick O'Hern,0.536,-0.102,0.491,0.147,71
2008,48,0,25900,Lucas Glover,0.535,0.41,0.288,-0.162,83
2008,49,0,20572,Rod Pampling,0.53,0.3,-0.02,0.25,68
2008,50,0,23621,Rory Sabbatini,0.524,0.358,-0.013,0.178,63
2008,51,0,27095,Nick Watney,0.518,0.531,0.133,-0.146,84
2008,52,0,6527,Steve Stricker,0.497,-0.345,0.377,0.464,58
2008,53,0,20157,Retief Goosen,0.476,-0.162,0.187,0.45,42
2008,54,0,26695,Michael Letzig,0.467,0.599,-0.257,0.126,74
2008,55,0,24490,George McNeill,0.463,0.038,0.434,-0.01,90
2008,56,0,1553,John Huston,0.457,0.394,0.233,-0.17,49
2008,57,0,20160,Charlie Wi,0.456,0.066,0.141,0.249,88
2008,58,0,6197,Michael Allen,0.455,0.286,0.216,-0.047,78
2008,59,0,22621,Ben Curtis,0.44,0.377,-0.173,0.236,63
2008,60,0,20472,Alex Cejka,0.434,-0.041,0.677,-0.202,60
2008,61,0,27214,Kevin Streelman,0.427,0.517,0.106,-0.196,97
2008,62,0,8385,Omar Uresti,0.416,0.037,-0.007,0.385,63
2008,63,0,20105,Jeff Gove,0.413,0.26,-0.075,0.228,44
2008,64,0,2002,John Riegger,0.409,0.351,0.217,-0.159,64
2008,65,0,27933,John Merrick,0.399,0.41,0.04,-0.052,77
2008,66,0,24357,K.J. Choi,0.394,-0.017,0.158,0.252,57
2008,67,0,21753,Brian Davis,0.385,0.147,0.038,0.2,102
2008,68,0,23108,Matt Kuchar,0.379,-0.198,0.47,0.106,70
2008,69,0,21805,Harrison Frazar,0.368,0.454,0.097,-0.184,62
2008,70,0,24358,Robert Garrigus,0.359,0.577,0.174,-0.392,86
2008,71,0,25396,Kevin Na,0.356,-0.114,0.0,0.47,91
2008,72,0,1320,Bob Estes,0.352,-0.126,0.396,0.082,86
2008,73,0,7749,Brett Quigley,0.324,-0.228,0.321,0.231,73
2008,74,0,1941,Tom Pernice Jr.,0.309,-0.175,0.305,0.179,98
2008,75,0,24924,Bill Haas,0.3,0.218,0.031,0.051,90
2008,76,0,28780,Nicholas Thompson,0.295,0.611,-0.344,0.028,96
2008,77,0,8931,Glen Day,0.293,-0.156,0.079,0.37,56
2008,78,0,1797,Rocco Mediate,0.287,-0.063,0.4,-0.05,69
2008,79,0,24925,Jonathan Byrd,0.281,0.089,0.028,0.165,77
2008,80,0,23320,Ryan Palmer,0.28,0.122,0.47,-0.312,60
2008,81,0,1313,Steve Elkington,0.263,0.297,0.054,-0.088,73
2008,82,0,23614,Rich Beem,0.235,0.296,0.027,-0.088,79
2008,83,0,20848,Ángel Cabrera,0.223,0.048,0.249,-0.074,39
2008,84,0,25345,Carl Pettersson,0.22,-0.052,0.236,0.036,97
2008,85,0,19846,Brian Gay,0.205,-0.529,0.537,0.198,86
2008,86,0,22913,John Rollins,0.199,0.44,-0.2,-0.042,79
2008,87,0,21350,Ryuji Imada,0.175,-0.406,0.232,0.349,68
2008,88,0,12652,Cameron Beckman,0.171,-0.162,0.174,0.16,74
2008,89,0,27936,Martin Laird,0.166,0.165,0.113,-0.111,85
2008,90,0,27649,Brandt Snedeker,0.161,-0.28,0.325,0.116,67
2008,91,0,21878,Mark Wilson,0.156,0.05,-0.055,0.16,104
2008,92,0,8075,Jerry Kelly,0.155,-0.128,0.127,0.156,74
2008,93,0,20634,Peter Lonard,0.141,0.212,-0.081,0.01,80
2008,94,0,26476,Chez Reavie,0.138,0.003,0.209,-0.074,90
2008,95,0,23541,Ben Crane,0.135,0.171,-0.081,0.045,75
2008,96,0,21731,Freddie Jacobson,0.134,-0.227,0.234,0.127,64
2008,97,0,23778,Brad Adamonis,0.132,-0.082,-0.084,0.298,76
2008,98,0,20104,Ken Duke,0.13,-0.012,0.159,-0.018,105
2008,98,0,23623,Bo Van Pelt,0.13,0.187,0.014,-0.071,93
2008,100,0,22371,Aaron Baddeley,0.123,0.096,-0.192,0.218,60
2008,101,0,1388,Robert Gamez,0.122,0.096,0.18,-0.154,71
2008,102,0,20623,Gavin Coles,0.111,-0.51,0.454,0.167,44
2008,103,0,10425,Jay Williamson,0.108,0.142,0.147,-0.181,80
2008,104,0,7457,Steve Flesch,0.09,-0.269,0.149,0.209,81
2008,104,0,2223,Bob Tway,0.09,-0.087,0.35,-0.173,57
2008,106,0,8845,Scott Sterling,0.086,-0.072,0.246,-0.088,74
2008,107,0,27120,Troy Matteson,0.085,0.174,0.113,-0.203,89
2008,108,0,10733,Kent Jones,0.069,-0.079,0.154,-0.007,55
2008,109,0,27060,John Mallinger,0.064,0.075,-0.169,0.159,84
2008,110,0,22892,Jason Gore,0.06,0.482,-0.1,-0.321,85
2008,110,0,25349,Tim Wilkinson,0.06,-0.12,-0.081,0.262,80
2008,112,0,28475,Jeff Overton,0.058,0.178,-0.036,-0.083,91
2008,113,0,12716,Charley Hoffman,0.038,0.464,-0.219,-0.207,86
2008,113,0,30925,Dustin Johnson,0.038,0.435,-0.268,-0.129,81
2008,115,0,23349,Charles Warren,0.031,0.683,-0.148,-0.504,74
2008,116,0,23353,J.J. Henry,0.009,0.121,-0.043,-0.069,99
2008,117,0,12705,Cliff Kresge,0.0,-0.177,0.302,-0.125,73
2008,118,0,23325,Vaughn Taylor,-0.009,-0.12,0.256,-0.144,94
2008,119,0,10505,Shane Bertsch,-0.016,-0.197,0.102,0.079,90
2008,120,0,21959,Ted Purdy,-0.032,0.102,-0.051,-0.084,59
2008,121,0,23497,Tag Ridings,-0.061,0.106,-0.03,-0.137,81
2008,122,0,1948,Tim Petrovic,-0.078,0.094,-0.408,0.235,81
2008,123,0,1724,Jeff Maggert,-0.082,0.092,0.085,-0.259,79
2008,124,0,12782,Tim Herron,-0.083,0.104,-0.404,0.217,87
2008,125,0,24449,Parker McLachlin,-0.084,-0.18,-0.067,0.162,79
2008,126,0,26679,Kevin Stadler,-0.092,0.293,0.013,-0.397,73
2008,127,0,6573,Brandt Jobe,-0.117,0.062,0.265,-0.444,47
2008,128,0,6575,Dudley Hart,-0.119,-0.456,0.204,0.132,67
2008,129,0,24138,Ian Poulter,-0.138,-0.056,-0.32,0.238,36
2008,130,0,1035,Tommy Armour III,-0.142,0.029,0.015,-0.187,66
2008,131,0,27963,Chris Stroud,-0.143,0.132,-0.224,-0.052,66
2008,132,0,26951,Johnson Wagner,-0.163,-0.203,0.144,-0.104,68
2008,133,0,24912,Will MacKenzie,-0.177,0.192,-0.239,-0.13,57
2008,134,0,1473,Todd Hamilton,-0.187,0.182,-0.026,-0.343,74
2008,135,0,12823,Carlos Franco,-0.19,-0.362,-0.011,0.184,63
2008,136,0,6643,Paul Goydos,-0.195,-0.283,0.098,-0.01,67
2008,137,0,12602,Dean Wilson,-0.238,-0.76,0.563,-0.041,93
2008,138,0,25190,Jeff Quinney,-0.239,-0.965,0.781,-0.055,73
2008,139,0,10585,Scott McCarron,-0.261,-0.073,-0.297,0.108,54
2008,140,0,25842,Jon Mills,-0.269,-0.109,-0.174,0.014,78
2008,141,0,26596,Ryan Moore,-0.271,0.074,-0.077,-0.268,63
2008,142,0,11032,Frank Lickliter II,-0.289,0.015,-0.246,-0.058,100
2008,142,0,21949,Joe Ogilvie,-0.289,0.186,-0.443,-0.032,87
2008,144,0,28089,Jason Day,-0.297,0.285,-0.373,-0.209,77
2008,145,0,24663,Y.E. Yang,-0.299,-0.17,0.239,-0.369,80
2008,146,0,6251,Chris DiMarco,-0.316,-0.344,0.032,-0.005,76
2008,147,0,26300,Matt Jones,-0.363,-0.157,-0.354,0.148,84
2008,148,0,6034,Marco Dawson,-0.365,-0.478,-0.14,0.254,54
2008,149,0,20663,Brenden Pappas,-0.368,-0.291,-0.292,0.214,56
2008,150,0,22548,Patrick Sheehan,-0.375,-0.226,-0.013,-0.136,105
2008,151,0,12660,Jesper Parnevik,-0.381,-0.11,-0.501,0.229,75
2008,152,0,1577,Lee Janzen,-0.384,-0.591,0.062,0.144,75
2008,153,0,1139,Olin Browne,-0.386,0.081,-0.243,-0.224,70
2008,154,0,25562,Andres Romero,-0.414,0.061,-0.553,0.079,49
2008,155,0,20378,Mathias Grönberg,-0.443,0.293,-0.55,-0.187,79
2008,156,0,23409,James Driscoll,-0.453,-0.316,-0.116,-0.021,76
2008,157,0,24227,Justin Bolli,-0.456,-0.181,0.117,-0.393,73
2008,158,0,19913,Ron Whittaker,-0.475,-0.208,-0.112,-0.155,41
2008,159,0,30750,Tommy Gainey,-0.482,0.146,-0.168,-0.461,46
2008,160,0,27561,Nick Flanagan,-0.505,0.152,-0.159,-0.498,80
2008,161,0,21461,Kenneth Ferrie,-0.507,0.145,-0.481,-0.171,60
2008,162,0,12680,Shigeki Maruyama,-0.513,-0.74,-0.244,0.47,42
2008,163,0,10875,Todd Demsey,-0.524,0.119,-0.906,0.263,71
2008,164,0,26500,Alejandro Cañizares,-0.527,-0.413,-0.219,0.105,41
2008,165,0,23797,Brett Rumford,-0.54,-0.718,-0.348,0.526,61
2008,166,0,20433,Mark Hensby,-0.542,-0.373,-0.263,0.094,64
2008,167,0,23718,Nathan Green,-0.544,-0.423,-0.342,0.221,91
2008,168,0,25632,Jimmy Walker,-0.556,-0.411,-0.081,-0.063,62
2008,169,0,6090,Jim McGovern,-0.586,-0.759,0.089,0.084,63
2008,170,0,1928,Corey Pavin,-0.594,-1.058,0.227,0.237,56
2008,171,0,1707,Steve Lowery,-0.603,0.142,-0.706,-0.04,67
2008,172,0,26668,Marc Turnesa,-0.606,-0.264,-0.323,-0.019,76
2008,173,0,7547,Craig Kanada,-0.615,-0.497,-0.312,0.193,55
2008,174,0,10649,Tom Scherrer,-0.639,-0.485,-0.073,-0.081,44
2008,175,0,26420,Richard Johnson,-0.646,-0.392,-0.171,-0.083,49
2008,176,0,1024,Billy Andrade,-0.653,-0.381,-0.11,-0.162,62
2008,177,0,20127,Chris Riley,-0.667,-0.671,-0.646,0.65,40
2008,178,0,23125,Brad Elder,-0.673,-0.216,-0.641,0.185,54
2008,179,0,22806,Doug LaBelle II,-0.697,-0.261,-0.431,-0.004,51
2008,180,0,20850,Daniel Chopra,-0.726,-0.148,-0.76,0.183,69
2008,181,0,23540,Jason Allred,-0.78,-0.286,-0.735,0.241,50
2008,182,0,27613,David Lutterus,-0.798,-0.249,-0.745,0.196,50
2008,183,0,19803,Ryan Armour,-0.799,0.228,-0.388,-0.639,76
2008,184,0,20382,Stephen Leaney,-0.812,-0.484,-0.197,-0.131,45
2008,185,0,6012,Greg Kraft,-0.815,-0.207,-0.367,-0.242,50
2008,186,0,8537,J.P. Hayes,-0.826,-0.122,-0.747,0.043,63
2008,187,0,20443,Jin Park,-0.866,-0.533,-0.215,-0.117,70
2008,188,0,26631,Cody Freeman,-0.885,-0.22,-0.569,-0.096,55
2008,189,0,21633,Steve Allan,-0.939,0.191,-0.758,-0.373,48
2008,190,0,12309,Bob Sowards,-0.948,-0.394,-0.483,-0.072,52
2008,191,0,12826,Paul Claxton,-0.972,-0.466,-0.421,-0.084,50
2008,192,0,23048,Eric Axley,-0.989,-0.785,-0.362,0.158,98
2008,193,0,23157,Richard Johnson,-1.124,-0.26,-0.962,0.097,68
2008,194,0,25720,Chad Collins,-1.131,-1.078,-0.345,0.292,63
2008,195,0,25594,Travis Perkins,-1.181,-0.216,-0.73,-0.235,40
2008,196,0,22582,Kyle Thompson,-1.197,-0.259,-0.749,-0.189,57
2008,197,0,9011,David Duval,-1.716,-1.297,-0.53,0.111,41
2006,1,0,8793,Tiger Woods,2.982,0.803,2.072,0.107,37
2006,2,0,24502,Adam Scott,2.23,0.955,1.115,0.16,51
2006,3,0,10809,Jim Furyk,1.805,0.475,1.085,0.245,68
2006,4,0,1810,Phil Mickelson,1.688,0.569,0.983,0.136,47
2006,5,0,6567,Vijay Singh,1.67,0.447,0.809,0.414,84
2006,6,0,22378,Trevor Immelman,1.646,0.544,0.764,0.337,73
2006,7,0,23983,Luke Donald,1.514,0.074,0.931,0.509,43
2006,8,0,6522,Ernie Els,1.37,0.344,0.408,0.619,47
2006,9,0,20691,Greg Owen,1.193,0.636,0.505,0.053,62
2006,10,0,20098,Stuart Appleby,1.143,0.33,0.222,0.591,64
2006,11,0,25900,Lucas Glover,1.125,0.724,0.51,-0.109,86
2006,12,0,21209,Sergio Garcia,1.122,0.383,0.719,0.02,39
2006,13,0,20766,Padraig Harrington,1.051,0.233,0.744,0.074,38
2006,14,0,20157,Retief Goosen,1.016,0.229,0.574,0.213,46
2006,15,0,24138,Ian Poulter,1.009,0.456,0.345,0.207,42
2006,16,0,6621,Joe Durant,0.991,0.75,0.486,-0.244,96
2006,17,0,24507,Jason Bohn,0.976,0.262,0.428,0.285,89
2006,18,0,24925,Jonathan Byrd,0.943,0.543,0.247,0.153,54
2006,19,0,20645,John Senden,0.938,0.524,0.387,0.026,79
2006,20,0,20628,Arron Oberholser,0.927,0.095,0.589,0.243,62
2006,21,0,27770,Camilo Villegas,0.922,0.629,0.249,0.045,82
2006,22,0,1945,Kenny Perry,0.918,0.742,0.412,-0.236,60
2006,23,0,2206,David Toms,0.911,0.293,0.453,0.164,62
2006,24,0,10885,Robert Allenby,0.903,0.524,0.481,-0.103,60
2006,25,0,23621,Rory Sabbatini,0.893,0.258,0.323,0.313,64
2006,26,0,23349,Charles Warren,0.884,0.74,0.353,-0.209,81
2006,27,0,6527,Steve Stricker,0.875,0.006,0.398,0.472,52
2006,28,0,25804,Bubba Watson,0.846,0.807,0.196,-0.157,72
2006,29,0,6373,José María Olazábal,0.837,-0.122,0.449,0.51,39
2006,30,0,10423,Mike Weir,0.799,0.142,0.422,0.235,63
2006,31,0,23322,Brett Wetterich,0.789,0.801,0.079,-0.092,73
2006,32,0,24024,Zach Johnson,0.761,0.418,0.254,0.089,77
2006,33,0,22405,Justin Rose,0.746,0.052,0.616,0.078,86
2006,34,0,6004,Stephen Ames,0.745,0.06,0.763,-0.079,44
2006,35,0,23325,Vaughn Taylor,0.692,-0.039,0.524,0.208,77
2006,36,0,11032,Frank Lickliter II,0.69,0.14,0.406,0.143,85
2006,37,0,20105,Jeff Gove,0.683,0.255,0.245,0.183,81
2006,38,0,23623,Bo Van Pelt,0.682,0.437,0.118,0.127,90
2006,39,0,1677,Tom Lehman,0.68,0.306,0.308,0.065,47
2006,40,0,20498,Briny Baird,0.668,0.235,0.58,-0.147,70
2006,41,0,23353,J.J. Henry,0.632,0.223,0.37,0.039,77
2006,42,0,24357,K.J. Choi,0.624,0.253,0.277,0.094,79
2006,43,0,1381,Fred Funk,0.606,0.159,0.357,0.09,85
2006,43,0,7749,Brett Quigley,0.606,0.025,0.372,0.209,94
2006,45,0,21753,Brian Davis,0.604,0.291,0.118,0.195,81
2006,46,0,1706,Davis Love III,0.586,0.446,0.488,-0.347,57
2006,47,0,2239,Scott Verplank,0.573,0.069,0.332,0.171,68
2006,48,0,12716,Charley Hoffman,0.566,0.516,0.097,-0.047,89
2006,49,0,20229,Stewart Cink,0.557,-0.139,0.759,-0.063,73
2006,50,0,23135,Tim Clark,0.551,-0.164,0.867,-0.151,58
2006,50,0,1226,Fred Couples,0.551,0.543,0.08,-0.072,32
2006,52,0,20472,Alex Cejka,0.542,0.042,0.434,0.066,80
2006,53,0,21961,Charles Howell III,0.541,0.262,0.165,0.114,79
2006,53,0,6515,Shaun Micheel,0.541,-0.153,0.637,0.056,78
2006,55,0,1142,Bart Bryant,0.533,0.299,0.379,-0.145,71
2006,56,0,12510,Chad Campbell,0.497,-0.169,0.454,0.211,67
2006,57,0,20094,Jonathan Kaye,0.495,0.478,0.009,0.008,86
2006,58,0,12782,Tim Herron,0.47,0.115,0.18,0.175,62
2006,59,0,22293,Heath Slocum,0.469,0.333,0.328,-0.192,84
2006,60,0,8075,Jerry Kelly,0.468,-0.012,0.212,0.268,84
2006,61,0,22046,Geoff Ogilvy,0.451,0.137,0.127,0.188,52
2006,62,0,8385,Omar Uresti,0.446,0.131,-0.054,0.368,51
2006,63,0,1707,Steve Lowery,0.436,0.247,0.178,0.011,83
2006,64,0,25345,Carl Pettersson,0.427,0.115,0.003,0.309,75
2006,65,0,2101,Joey Sindelar,0.415,-0.022,0.792,-0.355,76
2006,66,0,24361,Pat Perez,0.412,-0.053,0.195,0.27,42
2006,66,0,21959,Ted Purdy,0.412,0.119,0.439,-0.147,80
2006,68,0,27095,Nick Watney,0.411,0.385,-0.115,0.141,86
2006,69,0,1941,Tom Pernice Jr.,0.406,0.068,0.045,0.293,87
2006,70,0,24358,Robert Garrigus,0.401,0.334,0.284,-0.217,74
2006,71,0,10860,Justin Leonard,0.397,-0.154,0.111,0.441,65
2006,72,0,20634,Peter Lonard,0.396,0.095,0.067,0.234,66
2006,73,0,2104,Jeff Sluman,0.382,-0.258,0.457,0.183,83
2006,74,0,1766,Billy Mayfair,0.37,0.192,0.077,0.101,77
2006,75,0,1313,Steve Elkington,0.363,0.302,-0.153,0.213,46
2006,76,0,12660,Jesper Parnevik,0.351,0.259,0.006,0.086,73
2006,77,0,24781,Hunter Mahan,0.346,0.295,0.312,-0.261,89
2006,78,0,7457,Steve Flesch,0.335,-0.102,0.202,0.236,103
2006,79,0,19824,Craig Barlow,0.333,-0.075,0.032,0.376,58
2006,80,0,27141,J.B. Holmes,0.327,0.758,-0.28,-0.151,63
2006,81,0,6595,Kevin Sutherland,0.318,0.203,-0.148,0.263,87
2006,82,0,20574,Mathew Goggin,0.308,0.457,-0.046,-0.104,58
2006,83,0,24924,Bill Haas,0.303,0.054,0.141,0.109,88
2006,84,0,1024,Billy Andrade,0.302,-0.301,0.348,0.255,60
2006,85,0,6350,Bob May,0.292,0.033,0.284,-0.025,54
2006,86,0,1320,Bob Estes,0.259,-0.301,0.497,0.064,75
2006,87,0,24912,Will MacKenzie,0.256,0.229,0.054,-0.027,75
2006,88,0,21350,Ryuji Imada,0.251,-0.165,0.1,0.315,87
2006,89,0,22913,John Rollins,0.248,0.264,0.021,-0.036,76
2006,90,0,20378,Mathias Grönberg,0.241,0.449,-0.052,-0.156,79
2006,91,0,1928,Corey Pavin,0.232,-0.861,0.653,0.439,57
2006,92,0,6643,Paul Goydos,0.231,-0.189,0.188,0.232,64
2006,93,0,6573,Brandt Jobe,0.22,0.2,0.265,-0.244,70
2006,94,0,7867,Woody Austin,0.192,-0.174,0.244,0.122,93
2006,95,0,2110,Jerry Smith,0.185,-0.435,0.344,0.276,84
2006,96,0,20382,Stephen Leaney,0.175,-0.48,0.549,0.106,77
2006,97,0,21646,David Branshaw,0.171,0.21,0.304,-0.343,87
2006,98,0,20572,Rod Pampling,0.164,0.046,-0.317,0.435,65
2006,99,0,21470,Daisuke Maruyama,0.162,0.069,0.224,-0.131,70
2006,100,0,24140,Sean O'Hair,0.157,0.234,-0.021,-0.057,76
2006,101,0,1161,Mark Calcavecchia,0.139,-0.129,0.324,-0.056,79
2006,102,0,8835,Kris Cox,0.117,0.07,0.054,-0.007,72
2006,103,0,2214,Kirk Triplett,0.107,-0.057,-0.091,0.255,49
2006,104,0,21949,Joe Ogilvie,0.105,0.014,0.009,0.082,78
2006,105,0,10733,Kent Jones,0.103,0.026,0.029,0.047,88
2006,106,0,6575,Dudley Hart,0.097,-0.365,0.098,0.365,71
2006,107,0,21731,Freddie Jacobson,0.096,-0.139,0.157,0.078,54
2006,108,0,1666,Bernhard Langer,0.09,-0.229,0.146,0.173,59
2006,109,0,2246,Duffy Waldorf,0.088,0.242,0.002,-0.156,82
2006,110,0,20608,David Howell,0.074,0.185,-0.018,-0.093,30
2006,111,0,6251,Chris DiMarco,0.072,-0.345,0.477,-0.06,61
2006,112,0,12680,Shigeki Maruyama,0.067,-0.207,0.025,0.249,80
2006,113,0,19846,Brian Gay,0.064,-0.283,0.196,0.151,100
2006,114,0,1388,Robert Gamez,0.06,-0.001,0.279,-0.219,82
2006,115,0,28475,Jeff Overton,0.056,0.466,-0.219,-0.191,87
2006,116,0,8537,J.P. Hayes,0.052,-0.237,0.189,0.1,50
2006,117,0,23788,D.J. Trahan,0.049,0.269,0.069,-0.289,76
2006,118,0,21878,Mark Wilson,0.03,-0.274,0.059,0.245,72
2006,119,0,23614,Rich Beem,0.026,0.353,-0.076,-0.251,65
2006,120,0,1724,Jeff Maggert,0.018,0.108,0.08,-0.17,68
2006,121,0,1139,Olin Browne,0.005,-0.02,0.072,-0.048,86
2006,122,0,19881,Robert Damron,-0.044,-0.253,0.161,0.048,82
2006,123,0,28780,Nicholas Thompson,-0.051,0.497,-0.324,-0.223,78
2006,124,0,12662,Thomas Levet,-0.058,0.157,0.079,-0.294,48
2006,125,0,1249,John Daly,-0.071,0.196,-0.028,-0.239,41
2006,126,0,27943,Matt Hansen,-0.076,0.352,-0.105,-0.323,58
2006,127,0,12823,Carlos Franco,-0.077,-0.272,0.102,0.093,77
2006,127,0,21805,Harrison Frazar,-0.077,0.379,-0.322,-0.134,75
2006,129,0,26596,Ryan Moore,-0.083,0.313,-0.274,-0.122,58
2006,129,0,23320,Ryan Palmer,-0.083,0.318,-0.141,-0.259,82
2006,131,0,6034,Marco Dawson,-0.104,-0.114,-0.235,0.245,77
2006,131,0,1619,Skip Kendall,-0.104,0.11,-0.16,-0.054,59
2006,133,0,20850,Daniel Chopra,-0.109,0.032,-0.253,0.111,90
2006,134,0,26420,Richard Johnson,-0.117,-0.024,-0.038,-0.055,85
2006,135,0,1042,Paul Azinger,-0.143,-0.32,-0.125,0.302,80
2006,136,0,22621,Ben Curtis,-0.144,-0.118,0.065,-0.09,67
2006,137,0,8123,Jeff Brehaut,-0.155,0.074,-0.003,-0.226,85
2006,138,0,23718,Nathan Green,-0.156,-0.239,-0.05,0.134,94
2006,139,0,24980,Scott Gutschewski,-0.159,0.333,-0.274,-0.218,45
2006,140,0,8375,Paul Stankowski,-0.165,0.001,-0.003,-0.162,63
2006,141,0,1553,John Huston,-0.168,-0.168,-0.077,0.077,65
2006,142,0,12602,Dean Wilson,-0.169,-0.344,-0.007,0.182,93
2006,143,0,23048,Eric Axley,-0.171,0.131,0.048,-0.351,79
2006,144,0,11123,Chris Couch,-0.173,0.533,-0.176,-0.53,67
2006,145,0,27120,Troy Matteson,-0.178,0.135,-0.082,-0.231,88
2006,146,0,26360,Bubba Dickerson,-0.193,0.231,-0.195,-0.229,86
2006,147,0,22548,Patrick Sheehan,-0.204,-0.014,0.043,-0.233,87
2006,148,0,20812,Tjaart van der Walt,-0.205,-0.016,-0.146,-0.042,52
2006,149,0,12645,Brent Geiberger,-0.253,0.039,-0.189,-0.104,90
2006,150,0,22946,Henrik Bjornstad,-0.279,0.246,-0.304,-0.221,89
2006,151,0,1948,Tim Petrovic,-0.281,-0.192,-0.281,0.193,83
2006,152,0,25240,D.A. Points,-0.296,-0.291,-0.026,0.022,71
2006,153,0,2223,Bob Tway,-0.327,-0.403,0.019,0.057,67
2006,154,0,6197,Michael Allen,-0.328,-0.282,-0.232,0.186,72
2006,155,0,2106,Chris Smith,-0.33,0.556,-0.456,-0.431,59
