YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER TEE SHOT,TOTAL TEE SHOTS
2008,77,0,6595,Kevin Sutherland,175.7,7698986.0,1217
2008,80,0,7867,Woody Austin,175.8,7783752.0,1230
2008,81,0,22046,Geoff Ogilvy,176.1,4292203.0,677
2008,81,0,20160,Charlie Wi,176.1,7691132.0,1213
2008,83,0,22621,Ben Curtis,176.3,5554450.0,875
2008,84,0,23125,Brad Elder,176.4,4730993.0,745
2008,84,0,23325,Vaughn Taylor,176.4,8229128.0,1296
2008,86,0,22371,Aaron Baddeley,176.5,5274079.0,830
2008,87,0,20572,Rod Pampling,176.6,5996371.0,943
2008,87,0,21878,Mark Wilson,176.6,9128498.0,1436
2008,89,0,26596,Ryan Moore,176.7,5577873.0,877
2008,89,0,22913,John Rollins,176.7,6978961.0,1097
2008,89,0,27963,Chris Stroud,176.7,5801895.0,912
2008,92,0,11032,Frank Lickliter II,176.8,8760064.0,1376
2008,92,0,1724,Jeff Maggert,176.8,6929511.0,1089
2008,92,0,20645,John Senden,176.8,7216234.0,1134
2008,92,0,10423,Mike Weir,176.8,5885875.0,925
2008,96,0,19803,Ryan Armour,177.0,6652347.0,1044
2008,96,0,23541,Ben Crane,177.0,6627041.0,1040
2008,96,0,26631,Cody Freeman,177.0,4856660.0,762
2008,99,0,20098,Stuart Appleby,177.1,5884036.0,923
2008,100,0,24925,Jonathan Byrd,177.2,6805478.0,1067
2008,101,0,23614,Rich Beem,177.3,6988569.0,1095
2008,102,0,6621,Joe Durant,177.4,6984905.0,1094
2008,102,0,20634,Peter Lonard,177.4,7082846.0,1109
2008,104,0,24912,Will MacKenzie,177.6,5031795.0,787
2008,104,0,24449,Parker McLachlin,177.6,6975901.0,1091
2008,106,0,24357,K.J. Choi,177.7,5066466.0,792
2008,107,0,27613,David Lutterus,177.9,4386163.0,685
2008,107,0,24663,Y.E. Yang,177.9,7051336.0,1101
2008,109,0,20105,Jeff Gove,178.0,3921549.0,612
2008,110,0,20104,Ken Duke,178.1,9282141.0,1448
2008,111,0,10860,Justin Leonard,178.2,6536827.0,1019
2008,112,0,1766,Billy Mayfair,178.3,8473405.0,1320
2008,113,0,6004,Stephen Ames,178.4,5894571.0,918
2008,114,0,12660,Jesper Parnevik,178.5,6658189.0,1036
2008,115,0,8537,J.P. Hayes,178.7,5577521.0,867
2008,116,0,24138,Ian Poulter,178.9,3220004.0,500
2008,117,0,1024,Billy Andrade,179.0,5458100.0,847
2008,117,0,23048,Eric Axley,179.0,8656355.0,1343
2008,119,0,10585,Scott McCarron,179.1,4802167.0,745
2008,120,0,1473,Todd Hamilton,179.2,6599858.0,1023
2008,120,0,25345,Carl Pettersson,179.2,8618692.0,1336
2008,122,0,23797,Brett Rumford,179.3,5325068.0,825
2008,122,0,27649,Brandt Snedeker,179.3,5996994.0,929
2008,124,0,7749,Brett Quigley,179.4,6484291.0,1004
2008,125,0,26500,Alejandro Cañizares,179.5,3631828.0,562
2008,125,0,23135,Tim Clark,179.5,6534671.0,1011
2008,125,0,22548,Patrick Sheehan,179.5,9306865.0,1440
2008,128,0,10885,Robert Allenby,179.6,7722054.0,1194
2008,129,0,1948,Tim Petrovic,179.7,7233735.0,1118
2008,129,0,6527,Steve Stricker,179.7,5195218.0,803
2008,131,0,2239,Scott Verplank,179.8,5876782.0,908
2008,131,0,10425,Jay Williamson,179.8,7196510.0,1112
2008,133,0,21731,Freddie Jacobson,180.0,5754529.0,888
2008,133,0,1677,Tom Lehman,180.0,3421241.0,528
2008,135,0,1313,Steve Elkington,180.1,6572855.0,1014
2008,135,0,2223,Bob Tway,180.1,5109322.0,788
2008,137,0,21461,Kenneth Ferrie,180.2,5370147.0,828
2008,138,0,20157,Retief Goosen,180.3,3731848.0,575
2008,139,0,20498,Briny Baird,180.4,8630063.0,1329
2008,139,0,1941,Tom Pernice Jr.,180.4,8755023.0,1348
2008,139,0,10649,Tom Scherrer,180.4,3928390.0,605
2008,142,0,22378,Trevor Immelman,180.5,4820671.0,742
2008,143,0,7457,Steve Flesch,180.6,7280872.0,1120
2008,144,0,25396,Kevin Na,180.7,8163148.0,1255
2008,144,0,26951,Johnson Wagner,180.7,6089983.0,936
2008,146,0,6034,Marco Dawson,180.8,4802516.0,738
2008,147,0,6197,Michael Allen,180.9,7052574.0,1083
2008,147,0,12823,Carlos Franco,180.9,5632357.0,865
2008,147,0,10733,Kent Jones,180.9,4943918.0,759
2008,150,0,24227,Justin Bolli,181.0,6569787.0,1008
2008,150,0,23718,Nathan Green,181.0,8126835.0,1247
2008,152,0,22293,Heath Slocum,181.2,7783921.0,1193
2008,153,0,10809,Jim Furyk,181.3,6867598.0,1052
2008,153,0,6090,Jim McGovern,181.3,5607890.0,859
2008,155,0,12705,Cliff Kresge,181.4,6518551.0,998
2008,155,0,22806,Doug LaBelle II,181.4,4624173.0,708
2008,155,0,27060,John Mallinger,181.4,7582352.0,1161
2008,155,0,1797,Rocco Mediate,181.4,6244519.0,956
2008,155,0,8845,Scott Sterling,181.4,6693357.0,1025
2008,160,0,1388,Robert Gamez,181.5,6390826.0,978
2008,161,0,12652,Cameron Beckman,181.9,6693535.0,1022
2008,161,0,26420,Richard Johnson,181.9,4425928.0,676
2008,163,0,21753,Brian Davis,182.0,9306322.0,1420
2008,164,0,26668,Marc Turnesa,182.1,6862825.0,1047
2008,165,0,9011,David Duval,182.3,3616643.0,551
2008,165,0,24024,Zach Johnson,182.3,6541622.0,997
2008,167,0,26476,Chez Reavie,182.5,8153693.0,1241
2008,168,0,8931,Glen Day,182.7,5097213.0,775
2008,169,0,20472,Alex Cejka,182.8,5442662.0,827
2008,169,0,6012,Greg Kraft,182.8,4567668.0,694
2008,171,0,6251,Chris DiMarco,182.9,6914016.0,1050
2008,172,0,1320,Bob Estes,183.1,7835773.0,1189
2008,173,0,25349,Tim Wilkinson,183.3,7318171.0,1109
2008,174,0,6575,Dudley Hart,183.4,6114032.0,926
2008,175,0,23108,Matt Kuchar,183.6,6425614.0,972
2008,176,0,1577,Lee Janzen,184.0,6821678.0,1030
2008,177,0,10505,Shane Bertsch,184.1,8238426.0,1243
2008,178,0,8075,Jerry Kelly,184.2,6785056.0,1023
2008,179,0,6643,Paul Goydos,184.4,6201468.0,934
2008,180,0,25720,Chad Collins,184.6,5721449.0,861
2008,181,0,1142,Bart Bryant,184.7,6196115.0,932
2008,182,0,12602,Dean Wilson,184.8,8482632.0,1275
2008,183,0,20127,Chris Riley,185.1,3678217.0,552
2008,184,0,8385,Omar Uresti,185.3,5836201.0,875
2008,185,0,19913,Ron Whittaker,185.9,3793952.0,567
2008,186,0,21350,Ryuji Imada,186.2,6314784.0,942
2008,187,0,7547,Craig Kanada,186.7,5100263.0,759
2008,188,0,12826,Paul Claxton,186.8,4659310.0,693
2008,189,0,1139,Olin Browne,187.3,6521020.0,967
2008,190,0,22348,Nick O'Hern,188.1,6697847.0,989
2008,191,0,20443,Jin Park,188.5,6509451.0,959
2008,192,0,19846,Brian Gay,189.0,8117647.0,1193
2008,193,0,25190,Jeff Quinney,189.6,6858781.0,1005
2008,194,0,12680,Shigeki Maruyama,189.7,3941081.0,577
2008,195,0,20382,Stephen Leaney,190.1,4257127.0,622
2008,196,0,20623,Gavin Coles,191.5,4198293.0,609
2008,197,0,1928,Corey Pavin,197.5,5496841.0,773
2006,1,0,27141,J.B. Holmes,153.0,4748810.0,862
2006,2,0,25804,Bubba Watson,153.7,5479583.0,990
2006,3,0,24358,Robert Garrigus,161.2,5850739.0,1008
2006,4,0,23322,Brett Wetterich,161.9,5850489.0,1004
2006,5,0,21805,Harrison Frazar,162.5,6012743.0,1028
2006,6,0,23616,Ryan Hietala,163.0,4060016.0,692
2006,7,0,28475,Jeff Overton,163.2,7056850.0,1201
2006,8,0,1249,John Daly,163.9,3309894.0,561
2006,9,0,23497,Tag Ridings,164.1,7165850.0,1213
2006,10,0,27770,Camilo Villegas,164.4,6670794.0,1127
2006,11,0,12716,Charley Hoffman,164.7,7233254.0,1220
2006,12,0,1945,Kenny Perry,165.0,4965804.0,836
2006,13,0,26360,Bubba Dickerson,165.5,7000708.0,1175
2006,14,0,11123,Chris Couch,165.7,5477019.0,918
2006,15,0,24980,Scott Gutschewski,165.8,3693942.0,619
2006,15,0,27943,Matt Hansen,165.8,4739568.0,794
2006,17,0,25936,Alex Aragon,165.9,4420232.0,740
2006,17,0,1226,Fred Couples,165.9,2651857.0,444
2006,17,0,1810,Phil Mickelson,165.9,3877199.0,649
2006,20,0,23349,Charles Warren,166.0,6697588.0,1121
2006,21,0,24502,Adam Scott,166.2,4243260.0,709
2006,22,0,6567,Vijay Singh,166.4,6949200.0,1160
2006,23,0,25900,Lucas Glover,166.7,7175476.0,1196
2006,24,0,20378,Mathias Grönberg,166.8,6568175.0,1094
2006,25,0,8835,Kris Cox,166.9,5930145.0,987
2006,25,0,2106,Chris Smith,166.9,4877895.0,812
2006,25,0,28780,Nicholas Thompson,166.9,6454691.0,1074
2006,28,0,22892,Jason Gore,167.9,5985568.0,990
2006,29,0,23409,James Driscoll,168.0,6279120.0,1038
2006,30,0,25842,Jon Mills,168.6,4509218.0,743
2006,31,0,20574,Mathew Goggin,168.7,4877532.0,803
2006,32,0,1706,Davis Love III,168.9,4809994.0,791
2006,33,0,20094,Jonathan Kaye,169.0,7235560.0,1189
2006,33,0,27120,Troy Matteson,169.0,7286977.0,1198
2006,33,0,7013,Wes Short Jr.,169.0,7134848.0,1173
2006,36,0,22046,Geoff Ogilvy,169.1,4377524.0,719
2006,37,0,24925,Jonathan Byrd,169.2,4483856.0,736
2006,37,0,23320,Ryan Palmer,169.2,6882829.0,1130
2006,37,0,8793,Tiger Woods,169.2,3137198.0,515
2006,40,0,23614,Rich Beem,169.3,5455855.0,895
2006,41,0,20850,Daniel Chopra,169.4,7511435.0,1232
2006,41,0,20157,Retief Goosen,169.4,3872235.0,635
2006,43,0,24912,Will MacKenzie,169.5,6339499.0,1039
2006,44,0,23623,Bo Van Pelt,169.6,7618103.0,1248
2006,45,0,22946,Henrik Bjornstad,169.7,7491558.0,1226
2006,46,0,25632,Jimmy Walker,170.2,4643175.0,758
2006,46,0,27095,Nick Watney,170.2,7253625.0,1184
2006,48,0,19824,Craig Barlow,170.3,4856315.0,792
2006,48,0,24781,Hunter Mahan,170.3,7523590.0,1227
2006,50,0,23048,Eric Axley,170.6,6626451.0,1079
2006,50,0,23307,Roger Tambellini,170.6,4484315.0,730
2006,52,0,7223,Brian Bateman,170.7,4971554.0,809
2006,53,0,22378,Trevor Immelman,170.8,6211800.0,1010
2006,54,0,20645,John Senden,170.9,6744623.0,1096
2006,55,0,24924,Bill Haas,171.2,7456141.0,1210
2006,56,0,9011,David Duval,171.4,4425041.0,717
2006,57,0,21209,Sergio Garcia,171.5,3346344.0,542
2006,57,0,12782,Tim Herron,171.5,5247097.0,850
2006,57,0,22405,Justin Rose,171.5,7292639.0,1181
2006,57,0,8375,Paul Stankowski,171.5,5308448.0,860
2006,61,0,21961,Charles Howell III,171.6,6775876.0,1097
2006,62,0,24140,Sean O'Hair,171.7,6476365.0,1048
2006,62,0,23621,Rory Sabbatini,171.7,5465472.0,884
2006,64,0,21949,Joe Ogilvie,171.8,6644167.0,1074
2006,65,0,6350,Bob May,171.9,4566038.0,738
2006,66,0,1553,John Huston,172.1,5519648.0,891
2006,67,0,24507,Jason Bohn,172.2,7596185.0,1225
2006,68,0,12823,Carlos Franco,172.5,6595210.0,1062
2006,69,0,10885,Robert Allenby,172.6,5151299.0,829
2006,69,0,12760,Danny Ellis,172.6,5132036.0,826
2006,69,0,20766,Padraig Harrington,172.6,3280892.0,528
2006,69,0,23353,J.J. Henry,172.6,6623807.0,1066
2006,69,0,21731,Freddie Jacobson,172.6,4629627.0,745
2006,74,0,20472,Alex Cejka,173.0,6825402.0,1096
2006,75,0,24361,Pat Perez,173.1,3583809.0,575
2006,75,0,22913,John Rollins,173.1,6519200.0,1046
2006,77,0,6573,Brandt Jobe,173.2,6009887.0,964
2006,78,0,20105,Jeff Gove,173.3,6986405.0,1120
2006,78,0,23788,D.J. Trahan,173.3,6551234.0,1050
2006,80,0,20628,Arron Oberholser,173.5,5385209.0,862
2006,81,0,6034,Marco Dawson,173.6,6575529.0,1052
2006,82,0,20229,Stewart Cink,173.7,6276426.0,1004
2006,82,0,6522,Ernie Els,173.7,4045347.0,647
2006,84,0,8537,J.P. Hayes,173.8,4293366.0,686
2006,85,0,20634,Peter Lonard,173.9,5722783.0,914
2006,86,0,20098,Stuart Appleby,174.0,5573644.0,890
2006,87,0,12510,Chad Campbell,174.1,5778208.0,922
2006,88,0,2206,David Toms,174.2,5435825.0,867
2006,89,0,20691,Greg Owen,174.3,5390025.0,859
2006,89,0,6595,Kevin Sutherland,174.3,7536815.0,1201
2006,91,0,20608,David Howell,174.4,2618102.0,417
2006,91,0,26596,Ryan Moore,174.4,5030187.0,801
2006,93,0,11032,Frank Lickliter II,174.5,7316728.0,1165
2006,93,0,1707,Steve Lowery,174.5,7216266.0,1149
2006,93,0,23325,Vaughn Taylor,174.5,6671363.0,1062
2006,96,0,12660,Jesper Parnevik,174.6,6340475.0,1009
2006,97,0,2223,Bob Tway,174.7,5767728.0,917
2006,98,0,6197,Michael Allen,174.8,6210196.0,987
2006,98,0,21407,Arjun Atwal,174.8,7058881.0,1122
2006,98,0,24357,K.J. Choi,174.8,6883938.0,1094
2006,98,0,21660,Jason Schultz,174.8,5607893.0,891
2006,98,0,22548,Patrick Sheehan,174.8,7521399.0,1195
2006,103,0,21753,Brian Davis,174.9,7077637.0,1124
2006,104,0,20572,Rod Pampling,175.1,5678484.0,901
2006,105,0,6621,Joe Durant,175.2,8414900.0,1334
2006,106,0,7749,Brett Quigley,175.4,8175059.0,1295
2006,107,0,25345,Carl Pettersson,175.5,6563051.0,1039
2006,107,0,21959,Ted Purdy,175.5,6944549.0,1099
2006,109,0,1666,Bernhard Langer,175.7,5136274.0,812
2006,109,0,10565,Ian Leggatt,175.7,6052461.0,957
2006,111,0,24024,Zach Johnson,175.8,6777566.0,1071
2006,112,0,10809,Jim Furyk,175.9,6035703.0,953
2006,113,0,25935,John Engler Jr.,176.0,5525238.0,872
2006,114,0,7867,Woody Austin,176.1,8113232.0,1280
2006,114,0,1042,Paul Azinger,176.1,6934860.0,1094
2006,114,0,20631,David McKenzie,176.1,6036491.0,952
2006,117,0,11011,Mike Sposa,176.2,5100535.0,804
2006,118,0,20593,Greg Chalmers,176.3,4894394.0,771
2006,118,0,1677,Tom Lehman,176.3,4132315.0,651
2006,118,0,22293,Heath Slocum,176.3,7398632.0,1166
2006,121,0,1761,Len Mattiace,176.4,4503517.0,709
2006,122,0,12645,Brent Geiberger,176.5,7864502.0,1238
2006,123,0,6575,Dudley Hart,176.6,6205793.0,976
2006,123,0,20812,Tjaart van der Walt,176.6,4576454.0,720
2006,125,0,1024,Billy Andrade,176.7,5190869.0,816
2006,126,0,7457,Steve Flesch,176.8,9044400.0,1421
2006,126,0,12680,Shigeki Maruyama,176.8,7015488.0,1102
2006,128,0,20498,Briny Baird,176.9,6139853.0,964
2006,128,0,23541,Ben Crane,176.9,5375733.0,844
2006,128,0,8385,Omar Uresti,176.9,4483604.0,704
2006,131,0,10860,Justin Leonard,177.0,5747778.0,902
2006,131,0,24138,Ian Poulter,177.0,3721214.0,584
2006,133,0,8123,Jeff Brehaut,177.2,7500846.0,1176
2006,133,0,1142,Bart Bryant,177.2,6310448.0,989
2006,135,0,1388,Robert Gamez,177.3,7258155.0,1137
2006,136,0,2246,Duffy Waldorf,177.4,7262582.0,1137
2006,137,0,10733,Kent Jones,177.5,7746552.0,1212
2006,138,0,6004,Stephen Ames,177.7,3907897.0,611
2006,138,0,1948,Tim Petrovic,177.7,7337230.0,1147
2006,140,0,21646,David Branshaw,177.8,7693466.0,1202
2006,140,0,1473,Todd Hamilton,177.8,4922619.0,769
2006,140,0,6527,Steve Stricker,177.8,4589951.0,717
2006,140,0,12755,Vance Veazey,177.8,4749193.0,742
2006,144,0,1161,Mark Calcavecchia,177.9,6982588.0,1090
2006,145,0,1724,Jeff Maggert,178.0,5992351.0,935
2006,145,0,6373,José María Olazábal,178.0,3446635.0,538
2006,147,0,1035,Tommy Armour III,178.1,4679270.0,730
2006,147,0,25240,D.A. Points,178.1,6251970.0,975
2006,147,0,2101,Joey Sindelar,178.1,6713161.0,1047
2006,150,0,1941,Tom Pernice Jr.,178.2,7680602.0,1197
2006,151,0,12662,Thomas Levet,178.3,4300693.0,670
2006,152,0,1766,Billy Mayfair,178.4,6850802.0,1067
2006,153,0,1320,Bob Estes,178.5,6617198.0,1030
2006,154,0,22371,Aaron Baddeley,178.6,6031202.0,938
2006,154,0,21470,Daisuke Maruyama,178.6,6222842.0,968
2006,156,0,19881,Robert Damron,178.7,7300932.0,1135
2006,156,0,1313,Steve Elkington,178.7,4085929.0,635
2006,158,0,12602,Dean Wilson,178.8,8240715.0,1280
2006,159,0,2214,Kirk Triplett,178.9,4360397.0,677
2006,160,0,21350,Ryuji Imada,179.0,7725816.0,1199
2006,161,0,10423,Mike Weir,179.3,5647347.0,875
2006,162,0,23673,Michael Connell,179.4,3745392.0,580
2006,163,0,6515,Shaun Micheel,179.6,6945409.0,1074
2006,163,0,20127,Chris Riley,179.6,6147579.0,951
2006,165,0,1685,J.L. Lewis,179.8,4505201.0,696
2006,166,0,1381,Fred Funk,180.0,7673635.0,1184
2006,167,0,21878,Mark Wilson,180.2,6447965.0,994
2006,168,0,23983,Luke Donald,180.4,3902457.0,601
2006,169,0,22621,Ben Curtis,180.5,6031721.0,928
2006,170,0,6251,Chris DiMarco,180.8,5505338.0,846
2006,171,0,1139,Olin Browne,180.9,7797361.0,1197
2006,171,0,23718,Nathan Green,180.9,8442002.0,1296
2006,173,0,2104,Jeff Sluman,181.1,7465543.0,1145
2006,174,0,1619,Skip Kendall,181.5,5352019.0,819
2006,175,0,26420,Richard Johnson,181.8,7682319.0,1174
2006,176,0,19913,Ron Whittaker,182.1,6429372.0,981
2006,177,0,1577,Lee Janzen,182.2,6093393.0,929
2006,178,0,20099,Doug Barron,182.5,6039029.0,919
2006,178,0,8075,Jerry Kelly,182.5,7639077.0,1163
2006,180,0,20548,Hidemichi Tanaka,182.8,5831332.0,886
2006,181,0,6012,Greg Kraft,182.9,6130422.0,931
2006,182,0,10505,Shane Bertsch,183.3,8168817.0,1238
2006,183,0,1599,Steve Jones,183.7,6348569.0,960
2006,184,0,1219,John Cook,183.8,4988762.0,754
2006,184,0,2239,Scott Verplank,183.8,6205705.0,938
2006,186,0,2110,Jerry Smith,184.0,7684710.0,1160
2006,187,0,19846,Brian Gay,184.7,9196229.0,1383
2006,187,0,6643,Paul Goydos,184.7,5817123.0,875
2006,189,0,1132,Mark Brooks,185.0,6818734.0,1024
2006,190,0,20121,Todd Fischer,185.2,8221282.0,1233
2006,191,0,23135,Tim Clark,185.4,5358098.0,803
2006,192,0,1329,Brad Faxon,186.4,6789408.0,1012
2006,193,0,20382,Stephen Leaney,186.6,7094151.0,1056
2006,193,0,1823,Larry Mize,186.6,3802692.0,566
2006,195,0,1887,Mark O'Meara,189.3,3346207.0,491
2006,196,0,1928,Corey Pavin,189.8,5396610.0,790
2007,1,0,27141,J.B. Holmes,153.4,4827304.0,874
2007,2,0,1249,John Daly,153.5,3647232.0,660
2007,3,0,25804,Bubba Watson,157.7,5064216.0,892
2007,4,0,24358,Robert Garrigus,159.5,6780683.0,1181
2007,5,0,23322,Brett Wetterich,161.7,5622652.0,966
2007,6,0,28475,Jeff Overton,162.9,4397672.0,750
2007,7,0,21805,Harrison Frazar,164.4,5953419.0,1006
2007,8,0,22046,Geoff Ogilvy,165.3,5319203.0,894
2007,9,0,23497,Tag Ridings,165.8,3659645.0,613
2007,10,0,11123,Chris Couch,166.0,6005279.0,1005
2007,11,0,24980,Scott Gutschewski,166.1,4764480.0,797
2007,12,0,26360,Bubba Dickerson,166.2,3524382.0,589
2007,12,0,1810,Phil Mickelson,166.2,4276984.0,715
2007,14,0,1706,Davis Love III,166.5,4416412.0,737
2007,14,0,27095,Nick Watney,166.5,5755316.0,960
2007,16,0,29718,Anthony Kim,166.6,6616177.0,1103
2007,16,0,26289,Boo Weekley,166.6,6501720.0,1084
2007,18,0,22892,Jason Gore,166.8,6465924.0,1077
2007,18,0,24502,Adam Scott,166.8,4509703.0,751
2007,18,0,21528,Henrik Stenson,166.8,2972094.0,495
2007,21,0,23349,Charles Warren,166.9,7691760.0,1280
2007,22,0,6567,Vijay Singh,167.0,6854162.0,1140
2007,23,0,6522,Ernie Els,167.2,3671866.0,610
2007,24,0,24924,Bill Haas,167.6,6835889.0,1133
2007,25,0,20691,Greg Owen,167.8,5870458.0,972
2007,25,0,23788,D.J. Trahan,167.8,7502461.0,1242
2007,27,0,20378,Mathias Grönberg,167.9,7357581.0,1217
2007,28,0,27702,Matt Hendrix,168.1,4570179.0,755
2007,29,0,25273,Andrew Buckle,168.2,5605589.0,926
2007,29,0,12716,Charley Hoffman,168.2,6896400.0,1139
2007,31,0,1945,Kenny Perry,168.6,6264277.0,1032
2007,32,0,24361,Pat Perez,168.9,5394348.0,887
2007,33,0,21961,Charles Howell III,169.1,5490056.0,902
2007,34,0,21633,Steve Allan,169.2,4609780.0,757
2007,35,0,20766,Padraig Harrington,169.3,3875941.0,636
2007,36,0,10885,Robert Allenby,169.4,6358912.0,1043
2007,36,0,20572,Rod Pampling,169.4,6282439.0,1030
2007,36,0,23623,Bo Van Pelt,169.4,8163371.0,1339
2007,39,0,20574,Mathew Goggin,169.5,7334415.0,1202
2007,40,0,22913,John Rollins,169.7,7140283.0,1169
2007,41,0,27120,Troy Matteson,169.9,6414581.0,1049
2007,41,0,26679,Kevin Stadler,169.9,6586463.0,1077
2007,41,0,8793,Tiger Woods,169.9,3664751.0,599
2007,44,0,28158,Steve Marino,170.0,7706834.0,1259
2007,45,0,23353,J.J. Henry,170.1,5787501.0,945
2007,46,0,20850,Daniel Chopra,170.4,7997350.0,1304
2007,47,0,1161,Mark Calcavecchia,170.5,6168742.0,1005
2007,47,0,24781,Hunter Mahan,170.5,6136446.0,1000
2007,47,0,10423,Mike Weir,170.5,5101341.0,831
2007,50,0,20229,Stewart Cink,170.7,6066563.0,987
2007,50,0,20157,Retief Goosen,170.7,2911989.0,474
2007,50,0,27770,Camilo Villegas,170.7,5855984.0,953
2007,53,0,23638,Brendon de Jonge,170.8,5590682.0,909
2007,53,0,24140,Sean O'Hair,170.8,7091634.0,1153
2007,55,0,12782,Tim Herron,171.0,6939719.0,1127
2007,56,0,27933,John Merrick,171.2,6907050.0,1121
2007,56,0,25345,Carl Pettersson,171.2,7852288.0,1274
2007,58,0,8537,J.P. Hayes,171.3,6796415.0,1102
2007,59,0,26881,Jarrod Lyle,171.5,5710998.0,925
2007,60,0,22371,Aaron Baddeley,171.6,5684694.0,920
2007,60,0,25900,Lucas Glover,171.6,6664732.0,1079
2007,60,0,21949,Joe Ogilvie,171.6,7345301.0,1189
2007,63,0,20634,Peter Lonard,171.7,6485728.0,1049
2007,63,0,21959,Ted Purdy,171.7,7467403.0,1208
2007,63,0,23621,Rory Sabbatini,171.7,5408576.0,875
2007,63,0,10425,Jay Williamson,171.7,4152643.0,672
2007,67,0,23614,Rich Beem,171.9,5948521.0,961
2007,67,0,24912,Will MacKenzie,171.9,7809515.0,1262
2007,69,0,23320,Ryan Palmer,172.0,6961332.0,1124
2007,70,0,20098,Stuart Appleby,172.1,4955166.0,800
2007,71,0,24925,Jonathan Byrd,172.2,5245802.0,846
2007,72,0,21660,Jason Schultz,172.3,4497849.0,725
2007,72,0,26882,Michael Sim,172.3,4304529.0,694
2007,74,0,19824,Craig Barlow,172.7,3743307.0,602
2007,74,0,7223,Brian Bateman,172.7,3748215.0,603
2007,74,0,1707,Steve Lowery,172.7,5948292.0,957
2007,77,0,22405,Justin Rose,172.8,3371750.0,542
2007,78,0,24490,George McNeill,172.9,6870401.0,1104
2007,79,0,21209,Sergio Garcia,173.3,4709022.0,755
2007,80,0,8375,Paul Stankowski,173.4,3570550.0,572
2007,80,0,12714,Chris Tidland,173.4,4382585.0,702
2007,82,0,8123,Jeff Brehaut,173.8,4191221.0,670
2007,82,0,20472,Alex Cejka,173.8,6425175.0,1027
2007,84,0,6034,Marco Dawson,174.2,5555789.0,886
2007,84,0,6621,Joe Durant,174.2,6415908.0,1023
2007,84,0,2036,Jim Rutledge,174.2,3969872.0,633
2007,87,0,12510,Chad Campbell,174.5,6364825.0,1013
2007,87,0,23800,Bryce Molder,174.5,4171639.0,664
2007,87,0,28486,Michael Putnam,174.5,6914890.0,1101
2007,90,0,23048,Eric Axley,174.6,8113457.0,1291
2007,90,0,25686,Jason Dufner,174.6,7548452.0,1201
2007,92,0,20433,Mark Hensby,174.7,6202251.0,986
2007,92,0,11032,Frank Lickliter II,174.7,7401098.0,1177
2007,94,0,19803,Ryan Armour,174.8,8172902.0,1299
2007,94,0,29476,Kyle Reifers,174.8,5460718.0,868
2007,94,0,27963,Chris Stroud,174.8,4908724.0,780
2007,97,0,26596,Ryan Moore,174.9,6518254.0,1035
2007,97,0,7749,Brett Quigley,174.9,5497699.0,873
2007,99,0,20498,Briny Baird,175.0,9127121.0,1449
2007,99,0,20645,John Senden,175.0,7346548.0,1166
2007,101,0,25892,Steve Wheatcroft,175.2,5309763.0,842
2007,102,0,21470,Daisuke Maruyama,175.3,6656757.0,1055
2007,103,0,12652,Cameron Beckman,175.4,7413442.0,1174
2007,104,0,20105,Jeff Gove,175.6,8224373.0,1301
2007,104,0,21731,Freddie Jacobson,175.6,6012510.0,951
2007,104,0,25396,Kevin Na,175.6,6827842.0,1080
2007,104,0,12660,Jesper Parnevik,175.6,6542254.0,1035
2007,108,0,24357,K.J. Choi,175.7,5953272.0,941
2007,109,0,1035,Tommy Armour III,175.8,6070866.0,959
2007,109,0,1677,Tom Lehman,175.8,4259690.0,673
2007,111,0,21646,David Branshaw,175.9,6509927.0,1028
2007,111,0,8075,Jerry Kelly,175.9,6621970.0,1046
2007,111,0,20628,Arron Oberholser,175.9,4628693.0,731
2007,114,0,6595,Kevin Sutherland,176.0,6038807.0,953
2007,115,0,22378,Trevor Immelman,176.2,4757881.0,750
2007,116,0,22295,Darron Stiles,176.4,4655288.0,733
2007,117,0,6197,Michael Allen,176.5,5598295.0,881
2007,117,0,12195,Tom Johnson,176.5,5494980.0,865
2007,117,0,1724,Jeff Maggert,176.5,6869509.0,1081
2007,117,0,1948,Tim Petrovic,176.5,8315518.0,1309
2007,121,0,6004,Stephen Ames,176.8,5510914.0,866
2007,121,0,7867,Woody Austin,176.8,7394117.0,1162
2007,123,0,20104,Ken Duke,176.9,8399800.0,1319
2007,124,0,12705,Cliff Kresge,177.1,8741591.0,1371
2007,124,0,2206,David Toms,177.1,5578473.0,875
2007,126,0,23325,Vaughn Taylor,177.4,6334097.0,992
2007,127,0,7457,Steve Flesch,177.5,7942526.0,1243
2007,128,0,23613,Rich Barcelo,177.6,6119536.0,957
2007,129,0,2246,Duffy Waldorf,177.7,5244402.0,820
2007,130,0,1766,Billy Mayfair,177.8,7336252.0,1146
2007,131,0,10117,Bob Heintz,178.0,6319748.0,986
2007,132,0,26951,Johnson Wagner,178.1,7660530.0,1195
