YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
2011,264,0,26498,Matt Weibring,347,John Deere Clas,1,2,669
2011,264,0,20436,Garrett Willis,347,John Deere Clas,2,15,669
2011,273,0,8725,Tom Gillis,346,Wyndham Champ.,3,18,752
2011,273,0,33461,Morgan Hoffmann,346,John Deere Clas,1,2,669
2011,273,0,24449,Parker McLachlin,346,HP Byron Nelson,2,7,19
2011,273,0,23814,Edoardo Molinari,346,The Open,2,1,778
2011,273,0,25834,Daniel Summerhays,346,Texas Open,2,1,770
2011,278,0,1161,Mark Calcavecchia,345,The Open,1,2,778
2011,278,0,20850,Daniel Chopra,345,Arnold Palmer,4,12,9
2011,278,0,6643,Paul Goydos,345,Reno-Tahoe Open,2,14,660
2011,278,0,29670,Pablo Larrazabal,345,The Open,4,1,778
2011,278,0,27060,John Mallinger,345,John Deere Clas,3,17,669
2011,278,0,22348,Nick O'Hern,345,Reno-Tahoe Open,3,18,660
2011,278,0,2239,Scott Verplank,345,HP Byron Nelson,2,3,19
2011,285,0,35310,Lanto Griffin,344,The Greenbrier,1,13,771
2011,285,0,20832,Raphael Jacquelin,344,The Open,1,2,778
2011,285,0,1797,Rocco Mediate,344,Reno-Tahoe Open,2,1,660
2011,285,0,32640,Troy Merritt,344,John Deere Clas,2,14,669
2011,289,0,24461,Thomas Aiken,343,WGC-Cadillac,2,6,8
2011,289,0,20029,Notah Begay III,343,Reno-Tahoe Open,1,18,660
2011,289,0,35450,Patrick Cantlay,343,AT&T National,4,9,773
2011,289,0,34021,Bud Cauley,343,Reno-Tahoe Open,2,18,660
2011,289,0,26420,Richard Johnson,343,Reno-Tahoe Open,1,1,660
2011,289,0,32874,Erick Justesen,343,Frys.com Open,4,5,775
2011,289,0,27302,Garth Mulroy,343,HP Byron Nelson,3,10,19
2011,289,0,10213,Dicky Pride,343,Reno-Tahoe Open,2,1,660
2011,289,0,34360,Patrick Reed,343,St. Jude,1,9,513
2011,289,0,2206,David Toms,343,Crowne Plaza,2,11,21
2011,299,0,23673,Michael Connell,342,Reno-Tahoe Open,3,18,660
2011,299,0,21350,Ryuji Imada,342,The Greenbrier,3,6,771
2011,301,0,35444,Christopher DeForest,341,U.S. Open,1,1,24
2011,301,0,28181,Jeff Peck,341,The Heritage,2,16,12
2011,303,0,29725,Tony Finau,340,Sony Open,1,16,6
2011,303,0,6373,José María Olazábal,340,Reno-Tahoe Open,1,1,660
2011,305,0,22896,Grégory Havret,339,The Open,2,1,778
2011,305,0,35300,Andrew Loupe,339,Zurich Classic,2,15,714
2011,305,0,1724,Jeff Maggert,339,AT&T Pebble,4,9,5
2011,305,0,22080,Prayad Marksaeng,339,The Open,1,2,778
2011,305,0,1761,Len Mattiace,339,Reno-Tahoe Open,2,18,660
2011,305,0,35515,Brian Maurer,339,John Deere Clas,2,15,669
2011,311,0,35143,Anthony Paolucci,338,Farmers Ins.,1,18,4
2011,311,0,30005,Neil Schietekat,338,The Open,2,2,778
2011,311,0,30860,Shunsuke Sonoda,338,Sony Open,1,16,6
2011,311,0,6595,Kevin Sutherland,338,Honda Classic,1,4,734
2011,315,0,6197,Michael Allen,337,Zurich Classic,1,11,714
2011,315,0,7363,Craig Bowden,337,John Deere Clas,2,15,669
2011,315,0,27436,Graham DeLaet,337,St. Jude,2,6,513
2011,315,0,24804,Garrett Frank,337,The Greenbrier,2,7,771
2011,315,0,20574,Mathew Goggin,337,Wells Fargo,4,16,698
2011,315,0,23969,Graeme Storm,337,The Open,1,2,778
2011,321,0,19825,Darren Clarke,336,The Open,3,2,778
2011,321,0,24494,Erik Compton,336,Shell Houston,2,8,729
2011,321,0,26735,Marty Jertson,336,J. Timberlake,1,9,538
2011,321,0,28308,Troy Kelly,336,Phoenix Open,4,13,510
2011,321,0,33561,Parker LaBarge,336,Texas Open,1,9,770
2011,321,0,33199,Matteo Manassero,336,Transitions Chp,4,11,665
2011,321,0,26808,Tadahiro Takayama,336,The Open,1,2,778
2011,321,0,26668,Marc Turnesa,336,Honda Classic,2,2,734
2011,329,0,20367,Fredrik Andersson Hed,335,PGA Championshi,2,2,780
2011,329,0,1226,Fred Couples,335,Shell Houston,4,18,729
2011,329,0,22621,Ben Curtis,335,Wyndham Champ.,1,5,752
2011,329,0,1677,Tom Lehman,335,Phoenix Open,4,17,510
2011,329,0,2002,John Riegger,335,J. Timberlake,2,4,538
2011,329,0,26539,Robert Rock,335,The Open,2,1,778
2011,329,0,30786,Brady Schnell,335,John Deere Clas,2,15,669
2011,336,0,20472,Alex Cejka,334,Crowne Plaza,2,1,21
2011,336,0,26553,Simon Edwards,334,The Open,1,1,778
2011,336,0,19846,Brian Gay,334,J. Timberlake,2,11,538
2011,336,0,32878,Jin Jeong,334,Texas Open,2,10,770
2011,336,0,35794,Preston Otte,334,J. Timberlake,1,11,538
2011,336,0,35148,Brandon Smith,334,Phoenix Open,1,15,510
2011,336,0,8385,Omar Uresti,334,Reno-Tahoe Open,2,17,660
2011,343,0,21633,Steve Allan,333,The Greenbrier,2,7,771
2011,343,0,33803,Lucas Bjerregaard,333,The Open,1,2,778
2011,343,0,32508,Chad Proehl,333,John Deere Clas,1,15,669
2011,346,0,22892,Jason Gore,332,St. Jude,2,7,513
2011,346,0,24077,Matthew Millar,332,The Open,1,2,778
2011,348,0,23580,Tetsuji Hiratsuka,331,The Open,1,2,778
2011,348,0,8075,Jerry Kelly,331,HP Byron Nelson,4,1,19
2011,348,0,24957,Simon Khan,331,The Open,2,1,778
2011,348,0,30944,Jason Kokrak,331,Transitions Chp,2,6,665
2011,348,0,27954,Darren Wallace,331,Canadian Open,2,10,716
2011,353,0,23048,Eric Axley,330,Texas Open,2,10,770
2011,353,0,27910,Floris De Vries,330,The Open,2,1,778
2011,353,0,33451,Matt Hill,330,AT&T Pebble,2,10,445
2011,353,0,35516,Craig Hinton,330,The Open,2,1,778
2011,353,0,23802,Brad Kennedy,330,The Open,2,1,778
2011,353,0,33108,Drew Kittleson,330,J. Timberlake,2,3,538
2011,353,0,32881,Hugo León,330,Canadian Open,2,10,716
2011,353,0,33465,Matt Marshall,330,Frys.com Open,2,18,775
2011,353,0,35675,Nyasha Mauchaza,330,Wyndham Champ.,1,18,752
2011,353,0,7939,Dan Olsen,330,PGA Championshi,1,2,780
2011,353,0,25190,Jeff Quinney,330,John Deere Clas,1,2,669
2011,353,0,34478,Jerry Richardson Jr.,330,Wyndham Champ.,1,18,752
2011,353,0,26951,Johnson Wagner,330,Wyndham Champ.,4,5,752
2011,353,0,2256,Tom Watson,330,The Greenbrier,2,13,771
2011,367,0,1132,Mark Brooks,329,Crowne Plaza,1,2,21
2011,367,0,30924,Rhys Davies,329,The Open,1,2,778
2011,367,0,1619,Skip Kendall,329,Reno-Tahoe Open,1,8,660
2011,367,0,22724,Martin Maritz,329,The Open,2,1,778
2011,367,0,31114,Drew Weaver,329,Memorial Tourn,3,13,23
2011,372,0,33016,Josh Anderson,328,Farmers Ins.,1,7,4
2011,372,0,34260,Bennett Blakeman,328,U.S. Open,1,1,24
2011,372,0,33800,Andreas Hartø,328,U.S. Open,1,1,24
2011,372,0,19958,Miguel Angel Jiménez,328,PGA Championshi,2,2,780
2011,372,0,24748,WC Liang,328,Sony Open,2,18,6
2011,372,0,28300,Joost Luiten,328,The Open,4,1,778
2011,372,0,1717,Sandy Lyle,328,The Open,1,2,778
2011,372,0,33241,Nathan Stamey,328,Wyndham Champ.,1,14,752
2011,380,0,28455,Will Claxton,327,Transitions Chp,1,18,665
2011,380,0,29892,Steve Dartnall,327,Shell Houston,2,6,729
2011,380,0,25109,Christo Greyling,327,U.S. Open,1,1,24
2011,380,0,32839,Hideki Matsuyama,327,Sony Open,2,18,6
2011,380,0,35179,Tom Shadbolt,327,The Open,2,1,778
2011,385,0,25290,Kurt Barnes,326,The Open,1,2,778
2011,385,0,34242,Andrew Johnston,326,The Open,2,1,778
2011,387,0,1224,Jeff Coston,325,PGA Championshi,1,2,780
2011,387,0,27088,Johan Edfors,325,PGA Championshi,3,2,780
2011,387,0,27447,John Ellis,325,Frys.com Open,1,9,775
2011,387,0,1329,Brad Faxon,325,John Deere Clas,2,2,669
2011,387,0,29740,Brad Fritsch,325,Canadian Open,2,10,716
2011,387,0,6016,Brad Lardon,325,Texas Open,2,17,770
2011,387,0,23481,Marcel Siem,325,U.S. Open,1,1,24
2011,394,0,24671,David Bradshaw,324,Honda Classic,1,2,734
2011,394,0,23452,Nicolas Colsaerts,324,U.S. Open,1,1,24
2011,394,0,34098,Russell Henley,324,U.S. Open,1,1,24
2011,394,0,35330,Nate Olivo,324,Wyndham Champ.,1,18,752
2011,398,0,35445,Michael Barbosa,323,U.S. Open,1,1,24
2011,398,0,22048,Scott Barr,323,U.S. Open,1,1,24
2011,398,0,34023,Brad Benjamin,323,U.S. Open,1,1,24
2011,398,0,26360,Bubba Dickerson,323,U.S. Open,1,1,24
2011,398,0,6526,Kip Henley,323,St. Jude,2,7,513
2011,398,0,22295,Darron Stiles,323,Wyndham Champ.,2,11,752
2011,398,0,35456,Michael Whitehead,323,U.S. Open,1,1,24
2011,405,0,1024,Billy Andrade,322,Travelers Champ,1,13,503
2011,405,0,35572,Christian Brand,322,The Greenbrier,2,16,771
2011,405,0,20567,Kevin Hayashi,322,Sony Open,2,18,6
2011,405,0,29222,Billy Hurley III,322,AT&T National,1,10,773
2011,409,0,24876,Elliot Gealy,321,U.S. Open,1,1,24
2011,409,0,22400,Hennie Otto,321,WGC-Bridgestone,2,3,36
2011,411,0,35549,Greg Huxman,320,Viking Classic,1,4,609
2011,411,0,25234,Jason Knutzon,320,The Open,2,1,778
2011,411,0,26965,Rick Kulacz,320,The Open,2,1,778
2011,411,0,31115,Michio Matsumura,320,Sony Open,2,18,6
2011,411,0,29342,Jae-bum Park,320,WGC-Bridgestone,2,18,36
2011,411,0,1968,Nick Price,320,Honda Classic,3,2,734
2011,411,0,28302,Matthew Richardson,320,U.S. Open,1,1,24
2011,411,0,23633,Phil Schmitt,320,Viking Classic,2,13,609
2011,419,0,12823,Carlos Franco,319,Viking Classic,2,3,609
2011,419,0,20376,Stephen Gallacher,319,U.S. Open,1,1,24
2011,419,0,12662,Thomas Levet,319,U.S. Open,1,1,24
2011,419,0,22122,Andrew McLardy,319,St. Jude,2,9,513
2011,419,0,27399,Richard Scott,319,The McGladrey,1,11,776
2011,424,0,27676,Lonny Alexander,318,Shell Houston,2,17,729
2011,424,0,26949,Josh Broadaway,318,Honda Classic,1,10,734
2011,424,0,34385,Dave Bunker,318,Canadian Open,2,11,716
2011,424,0,30964,Lee Corfield,318,The Open,2,2,778
2011,424,0,19881,Robert Damron,318,Arnold Palmer,2,15,9
2011,424,0,25842,Jon Mills,318,U.S. Open,1,1,24
2011,430,0,35540,Albin Choi,317,Canadian Open,2,10,716
2011,430,0,1381,Fred Funk,317,Zurich Classic,1,11,714
2011,430,0,1723,Andrew Magee,317,Arnold Palmer,2,15,9
2011,430,0,25349,Tim Wilkinson,317,Northern Trust,2,3,500
2011,434,0,33120,Mark Anderson,316,The Heritage,1,12,12
2011,434,0,35144,Alex Carpenter,316,Arnold Palmer,2,9,9
2011,434,0,35820,Erik Flores,316,Frys.com Open,2,18,775
2011,434,0,1378,David Frost,316,Crowne Plaza,2,7,21
2011,434,0,24922,Josh Habig,316,Canadian Open,1,13,716
2011,434,0,22582,Kyle Thompson,316,Wells Fargo,1,10,698
2011,440,0,26525,Grégory Bourdy,315,The Open,2,2,778
2011,440,0,1157,Tom Byrum,315,Viking Classic,1,5,609
2011,440,0,24219,Wes Heffernan,315,U.S. Open,1,1,24
2011,440,0,33486,Roger Sloan,315,Canadian Open,1,15,716
2011,444,0,29639,Jesse Hutchins,314,U.S. Open,1,1,24
2011,444,0,34554,Jung-gon Hwang,314,The Open,1,1,778
2011,444,0,35439,Steve Lee,314,St. Jude,1,16,513
2011,444,0,35672,Olafur Loftsson,314,Wyndham Champ.,2,18,752
2011,444,0,25861,Ryan Nelson,314,U.S. Open,1,1,24
2011,444,0,34665,Greg O'Mahony,314,Honda Classic,2,2,734
2011,444,0,35443,Brett Patterson,314,U.S. Open,1,1,24
2011,444,0,8215,Steve Schneiter,314,PGA Championshi,2,2,780
2011,444,0,12755,Vance Veazey,314,St. Jude,1,9,513
2011,444,0,35459,Chris Williams,314,U.S. Open,2,1,24
2011,454,0,34387,Daniel Balin,313,PGA Championshi,2,2,780
2011,454,0,35552,Billy Kennerly,313,Wyndham Champ.,2,18,752
2011,454,0,33122,Russell Knox,313,Transitions Chp,1,10,665
2011,454,0,34384,Eugene Wong,313,Memorial Tourn,1,11,23
2011,458,0,35299,Todd Camplin,312,PGA Championshi,2,2,780
2011,458,0,35844,Phillip Choi,312,The McGladrey,2,16,776
2011,458,0,20608,David Howell,312,U.S. Open,1,1,24
2011,458,0,34261,Scott Langley,312,John Deere Clas,2,15,669
2011,458,0,26327,Simon Lilly,312,The Open,1,2,778
2011,458,0,35449,Adam Long,312,U.S. Open,1,1,24
2011,458,0,35440,Clark Richardson,312,St. Jude,2,7,513
2011,458,0,22294,Brian Smock,312,Farmers Ins.,2,17,4
2011,458,0,35447,Michael Tobiason Jr.,312,U.S. Open,1,1,24
2011,467,0,25369,Jamie Donaldson,311,PGA Championshi,1,2,780
2011,467,0,35086,Chris Epperson,311,The Heritage,1,6,12
2011,467,0,27119,Koumei Oda,311,Sony Open,2,6,6
2011,467,0,30933,Jeff Sorenson,311,PGA Championshi,2,2,780
2011,471,0,26500,Alejandro Cañizares,310,The Open,2,1,778
2011,471,0,24730,Faber Jamerson,310,PGA Championshi,2,2,780
2011,471,0,1685,J.L. Lewis,310,Viking Classic,3,14,609
2011,471,0,35281,Joe Panzeri,310,Canadian Open,2,10,716
2011,475,0,12680,Shigeki Maruyama,309,Sony Open,4,13,6
2011,475,0,25808,Mike Northern,309,PGA Championshi,2,2,780
2011,475,0,27386,Dustin Risdon,309,Canadian Open,4,10,716
2011,475,0,35550,Matthew Swan,309,Viking Classic,1,9,609
2011,475,0,11006,Rick Woodson,309,HP Byron Nelson,2,3,19
2011,480,0,12388,Michael Clark II,308,Viking Classic,1,18,609
2011,480,0,34096,Matt Fast,308,Viking Classic,1,14,609
2011,480,0,6795,Jeff Freeman,308,Transitions Chp,1,10,665
2011,480,0,27979,Daehyun Kim,308,U.S. Open,2,1,24
2011,480,0,20634,Peter Lonard,308,Viking Classic,3,4,609
2011,480,0,35451,Scott Pinckney,308,U.S. Open,2,1,24
2011,480,0,6655,Geoffrey Sisk,308,U.S. Open,1,1,24
2011,487,0,1175,Jim Carter,307,Zurich Classic,2,5,714
2011,487,0,29954,Robert Dinwiddie,307,U.S. Open,1,1,24
2011,487,0,34358,Jonathan Randolph,307,Viking Classic,1,18,609
2011,487,0,35519,Andy Smith,307,The Open,1,1,778
2011,487,0,34265,Will Wilcox,307,U.S. Open,1,1,24
2011,492,0,1014,Fulton Allem,306,Crowne Plaza,2,2,21
2011,492,0,35311,Bryan Bigley,306,Wells Fargo,1,5,698
2011,492,0,20945,Markus Brier,306,The Open,2,1,778
2011,492,0,35466,Zack Byrd,306,U.S. Open,1,1,24
2011,492,0,19904,Paul Lawrie,306,The Open,2,1,778
2011,492,0,12663,Phil Tataurangi,306,Viking Classic,1,4,609
2011,498,0,35384,Bobby Hudson,305,St. Jude,2,17,513
2011,498,0,1553,John Huston,305,Transitions Chp,2,10,665
2011,498,0,29780,Do-Hoon Kim,305,U.S. Open,1,1,24
2011,498,0,21695,Maarten Lafeber,305,U.S. Open,1,1,24
2011,502,0,1139,Olin Browne,304,Crowne Plaza,2,2,21
2011,502,0,32485,Sean Dougherty,304,PGA Championshi,2,2,780
2011,504,0,31289,Benjamín Alvarado,303,Canadian Open,1,10,716
2011,504,0,1343,Jon Fiedler,303,Northern Trust,1,15,500
2011,504,0,35455,Brian Locke,303,U.S. Open,1,1,24
2011,507,0,1200,Keith Clearwater,302,Crowne Plaza,2,15,21
2011,507,0,20940,Kenichi Kuboya,302,U.S. Open,1,1,24
2011,507,0,32058,José de Jesús Rodríguez,302,Canadian Open,1,15,716
2011,510,0,22460,Hiroo Kawai,301,The Open,1,2,778
2011,510,0,2218,Ted Tryba,301,Viking Classic,1,18,609
2011,512,0,35625,Scott Erdmann,300,PGA Championshi,1,2,780
2011,512,0,12067,Mitch Lowe,300,Frys.com Open,2,18,775
2011,512,0,35448,David May,300,U.S. Open,1,1,24
2011,512,0,25863,Rod Perry,300,Arnold Palmer,2,15,9
2011,512,0,12794,Tim Weinhart,300,The McGladrey,2,7,776
2011,517,0,1755,Dick Mast,299,Viking Classic,1,1,609
2011,517,0,35845,Tom Murray,299,The McGladrey,2,7,776
2011,517,0,2245,Grant Waite,299,Viking Classic,1,14,609
2011,520,0,1361,Dan Forsman,298,Viking Classic,1,14,609
2011,520,0,22742,Steve Irwin,298,U.S. Open,1,1,24
2011,522,0,25203,SSP Chawrasia,297,WGC-Cadillac,1,1,8
2011,522,0,32312,Travis Hampshire,297,Transitions Chp,1,10,665
2011,522,0,29908,C.T. Pan,297,U.S. Open,1,1,24
2011,522,0,12309,Bob Sowards,297,PGA Championshi,1,2,780
2011,526,0,7223,Brian Bateman,296,Viking Classic,1,9,609
2011,526,0,6214,Guy Boros,296,Viking Classic,3,13,609
2011,526,0,35532,Tom Hoge,296,Canadian Open,1,7,716
2011,526,0,1599,Steve Jones,296,Bob Hope,4,2,741
2011,526,0,24039,Prom Meesawat,296,The Open,1,2,778
2011,526,0,26371,James Oh,296,Farmers Ins.,1,7,4
2011,532,0,1864,Larry Nelson,295,PGA Championshi,1,2,780
2011,533,0,1068,Andy Bean,294,Arnold Palmer,1,8,9
2011,533,0,35211,David Chung,294,U.S. Open,2,1,24
2011,533,0,24610,Stuart Deane,294,Viking Classic,1,18,609
2011,533,0,23725,Brendan Jones,294,PGA Championshi,1,5,780
2011,533,0,33110,Michael Smith,294,U.S. Open,1,1,24
2011,533,0,2145,Craig Stevens,294,PGA Championshi,2,2,780
2011,533,0,25450,Ty Tryon,294,U.S. Open,1,1,24
2011,533,0,35520,Adam Wootton,294,The Open,1,1,778
2011,541,0,33467,Mitch Evanecz,293,Canadian Open,1,13,716
2011,541,0,29406,Joey Lamielle,293,U.S. Open,1,1,24
2011,541,0,1928,Corey Pavin,293,Crowne Plaza,2,18,21
2011,541,0,26392,Chris Wilson,293,U.S. Open,1,1,24
2011,545,0,35452,Matthew Edwards,292,U.S. Open,1,1,24
2011,545,0,7595,Rob Moss,292,PGA Championshi,2,2,780
2011,545,0,35142,David Saka,292,Sony Open,1,8,6
2011,545,0,2076,Peter Senior,292,WGC-Cadillac,2,17,8
2011,549,0,30909,David Horsey,291,PGA Championshi,2,2,780
2011,549,0,24727,David Hutsell,291,PGA Championshi,1,2,780
2011,549,0,2136,Chris Starkjohann,291,Bob Hope,1,8,763
2011,552,0,1666,Bernhard Langer,290,The Open,1,2,778
2011,552,0,1925,Jerry Pate,290,PGA Championshi,2,2,780
2011,552,0,27657,Nathan Smith,290,Masters,2,2,14
2011,555,0,24083,Marcus Fraser,289,WGC-Cadillac,1,8,8
2011,555,0,22806,Doug LaBelle II,289,Sony Open,1,2,6
2011,555,0,33927,Bryden MacPherson,289,The Open,2,2,778
2011,555,0,35626,Stuart Smith,289,PGA Championshi,1,2,780
2011,559,0,22789,Brian Cairns,288,PGA Championshi,2,5,780
2011,559,0,2033,Dave Rummells,288,Viking Classic,1,14,609
2011,561,0,6809,Bob Burns,287,Viking Classic,1,14,609
2011,561,0,8931,Glen Day,287,The Heritage,2,16,12
2011,561,0,1374,Robin Freeman,287,Viking Classic,1,3,609
2011,564,0,33204,Shane Lowry,286,U.S. Open,1,1,24
2011,564,0,2294,Willie Wood,286,Wells Fargo,2,10,698
2011,566,0,7235,John Morse,285,Viking Classic,1,4,609
2011,567,0,2008,Lee Rinker,284,Honda Classic,1,14,734
2011,568,0,23778,Brad Adamonis,283,U.S. Open,1,1,24
2011,569,0,1510,Nolan Henke,279,Viking Classic,1,14,609
2011,570,0,1487,Jeff Hart,278,Farmers Ins.,1,17,4
2011,571,0,2300,Ian Woosnam,277,Masters,2,2,14
2011,572,0,7569,Mark Carnevale,276,Viking Classic,2,5,609
2011,573,0,1554,Brian Hutton,275,Canadian Open,1,7,716
2011,574,0,2133,Craig Stadler,274,Masters,1,1,14
2011,575,0,35212,Lion Kim,273,Masters,2,1,14
2011,576,0,20400,Michael Campbell,272,U.S. Open,2,1,24
2011,577,0,35461,Beau Hossler,270,U.S. Open,1,1,24
2011,578,0,1823,Larry Mize,269,Masters,2,1,14
2011,579,0,1235,Ben Crenshaw,258,Masters,2,1,14
2016,1,0,33448,Justin Thomas,414,WGC-Bridgestone,2,16,36
2016,2,0,25804,Bubba Watson,411,Hyundai T of C,3,6,656
2016,3,0,32618,Rhein Gibson,406,Canadian Open,3,16,32
2016,4,0,28089,Jason Day,404,Canadian Open,2,18,32
2016,5,0,29478,Kevin Kisner,403,Hyundai T of C,2,17,656
2016,5,0,31323,Gary Woodland,403,Wells Fargo,4,16,698
2016,7,0,1706,Davis Love III,400,Hyundai T of C,3,6,656
2016,8,0,36689,Brooks Koepka,399,Hyundai T of C,2,17,656
2016,9,0,28937,George Coetzee,398,Canadian Open,2,18,32
2016,9,0,50527,Jared du Toit,398,Canadian Open,2,3,32
2016,11,0,30925,Dustin Johnson,397,Hyundai T of C,1,12,656
2016,11,0,33122,Russell Knox,397,Hyundai T of C,3,17,656
2016,13,0,50757,Hugo Bernard,396,Canadian Open,2,10,32
2016,14,0,6522,Ernie Els,395,Canadian Open,2,10,32
2016,14,0,25818,Scott Piercy,395,Hyundai T of C,1,17,656
2016,14,0,27649,Brandt Snedeker,395,Hyundai T of C,3,17,656
2016,14,0,34046,Jordan Spieth,395,Hyundai T of C,4,6,656
2016,14,0,29485,Brett Stegmaier,395,Phoenix Open,1,15,510
2016,19,0,34643,Michael Johnson,394,Canadian Open,2,8,32
2016,19,0,35300,Andrew Loupe,394,Canadian Open,2,3,32
2016,21,0,46440,Smylie Kaufman,393,WGC-Bridgestone,4,16,36
2016,21,0,29289,S.Y. Noh,393,Canadian Open,2,18,32
2016,23,0,29479,Scott Brown,392,Canadian Open,2,18,32
2016,23,0,32102,Rickie Fowler,392,Hyundai T of C,3,6,656
2016,23,0,27141,J.B. Holmes,392,Hyundai T of C,1,6,656
2016,26,0,29725,Tony Finau,391,Canadian Open,2,8,32
2016,26,0,35973,Nathan Holman,391,WGC-Bridgestone,1,18,36
2016,26,0,46970,Jon Rahm,391,Canadian Open,3,10,32
2016,29,0,31646,Emiliano Grillo,390,Hyundai T of C,3,17,656
2016,29,0,32448,James Hahn,390,Hyundai T of C,3,17,656
2016,29,0,27974,Sung Kang,390,Canadian Open,2,8,32
2016,32,0,25274,Steven Bowditch,389,Hyundai T of C,4,6,656
2016,32,0,21961,Charles Howell III,389,Wells Fargo,2,16,698
2016,32,0,27129,Luke List,389,Canadian Open,2,18,32
2016,32,0,25632,Jimmy Walker,389,Hyundai T of C,3,17,656
2016,36,0,24024,Zach Johnson,388,Hyundai T of C,3,17,656
2016,36,0,28237,Rory McIlroy,388,Wells Fargo,4,16,698
2016,36,0,34360,Patrick Reed,388,Hyundai T of C,4,17,656
2016,39,0,32876,Martin Piller,387,Canadian Open,2,3,32
2016,39,0,22405,Justin Rose,387,WGC-Bridgestone,1,8,36
2016,41,0,25686,Jason Dufner,386,PGA Championshi,1,3,715
2016,41,0,22892,Jason Gore,386,Canadian Open,2,18,32
2016,41,0,30110,Kyle Stanley,386,Canadian Open,2,3,32
2016,44,0,27936,Martin Laird,385,Sanderson Farms,1,5,746
2016,44,0,29926,Danny Lee,385,Hyundai T of C,4,6,656
2016,44,0,24502,Adam Scott,385,WGC-Bridgestone,4,9,36
2016,44,0,28132,Tyrone Van Aswegen,385,Canadian Open,2,18,32
2016,48,0,33667,Carlos Ortiz,384,Travelers Champ,4,17,503
2016,48,0,35451,Scott Pinckney,384,Canadian Open,3,18,32
2016,50,0,27895,Jonas Blixt,383,Canadian Open,2,3,32
2016,50,0,31557,Jim Herman,383,Canadian Open,2,18,32
2016,50,0,23325,Vaughn Taylor,383,Canadian Open,3,18,32
2016,53,0,37455,Si Woo Kim,382,PGA Championshi,1,3,715
2016,53,0,32757,Patton Kizzire,382,Canadian Open,3,8,32
2016,53,0,30944,Jason Kokrak,382,Wyndham Champ,1,18,752
2016,53,0,24912,Will MacKenzie,382,Canadian Open,1,3,32
2016,53,0,36699,Patrick Rodgers,382,Wells Fargo,2,16,698
2016,58,0,20766,Padraig Harrington,381,Hyundai T of C,2,17,656
2016,58,0,26851,Marc Leishman,381,WGC-Cadillac,1,1,8
2016,60,0,33141,Keegan Bradley,380,the Memorial,4,17,23
2016,60,0,25364,Paul Casey,380,WGC-Bridgestone,1,16,36
2016,60,0,32200,Roberto Castro,380,Canadian Open,3,16,32
2016,60,0,23353,J.J. Henry,380,Hyundai T of C,3,6,656
2016,60,0,32839,Hideki Matsuyama,380,WGC-Bridgestone,4,16,36
2016,60,0,24140,Sean O'Hair,380,Canadian Open,1,18,32
2016,60,0,23621,Rory Sabbatini,380,Canadian Open,2,1,32
2016,60,0,37189,Harold Varner III,380,Canadian Open,1,18,32
2016,68,0,48135,Blair Hamilton,379,Canadian Open,2,8,32
2016,68,0,27747,Hiroshi Iwata,379,Valspar Champ,1,1,665
2016,68,0,27942,Rob Oppenheim,379,Canadian Open,2,10,32
2016,68,0,23320,Ryan Palmer,379,Canadian Open,2,18,32
2016,68,0,25562,Andres Romero,379,The RSM Classic,2,9,776
2016,73,0,20229,Stewart Cink,378,Canadian Open,1,18,32
2016,73,0,36983,Matt Dobyns,378,Wells Fargo,1,16,698
2016,73,0,24358,Robert Garrigus,378,Quicken Loans,4,18,24
2016,73,0,37454,Whee Kim,378,Canadian Open,2,10,32
2016,73,0,33418,Shawn Stefani,378,Canadian Open,2,8,32
2016,73,0,34264,Hudson Swafford,378,Canadian Open,3,8,32
2016,73,0,32150,Michael Thompson,378,Canadian Open,2,18,32
2016,80,0,1226,Fred Couples,377,Northern Trust,1,18,500
2016,80,0,29720,Andres Gonzales,377,Canadian Open,2,16,32
2016,80,0,34563,Chesson Hadley,377,Wyndham Champ,4,5,752
2016,80,0,46048,Jordan Niebrugge,377,Canadian Open,2,18,32
2016,80,0,26331,Charl Schwartzel,377,WGC-Bridgestone,4,9,36
2016,80,0,34431,Robert Streb,377,Canadian Open,3,18,32
2016,86,0,24494,Erik Compton,376,St. Jude,2,3,513
2016,86,0,33399,Adam Hadwin,376,Canadian Open,3,10,32
2016,86,0,30926,Chris Kirk,376,Canadian Open,3,8,32
2016,86,0,27556,Ted Potter Jr.,376,Canadian Open,2,18,32
2016,90,0,24846,Ricky Barnes,375,Canadian Open,2,18,32
2016,90,0,23541,Ben Crane,375,Canadian Open,2,18,32
2016,90,0,23638,Brendon de Jonge,375,Canadian Open,2,3,32
2016,90,0,22056,Cameron Percy,375,AT&T Pebble,3,9,5
2016,90,0,33293,Thomas Pieters,375,PGA Championshi,1,3,715
2016,90,0,35891,Cameron Smith,375,Canadian Open,1,18,32
2016,90,0,27064,Jhonattan Vegas,375,Canadian Open,1,16,32
2016,97,0,32334,Charlie Beljan,374,Sony Open,1,9,6
2016,97,0,32366,Kevin Chappell,374,WGC-Bridgestone,4,8,36
2016,97,0,47959,Bryson DeChambeau,374,Canadian Open,2,18,32
2016,97,0,34099,Harris English,374,Wyndham Champ,2,5,752
2016,97,0,37273,Derek Ernst,374,Canadian Open,2,8,32
2016,97,0,31416,Derek Fathauer,374,Canadian Open,2,8,32
