YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:ARG,MEASURED ROUNDS
2008,177,0,1139,Olin Browne,-0.224,-15.668,70
2008,178,0,25594,Travis Perkins,-0.235,-9.4,40
2008,179,0,6012,Greg Kraft,-0.242,-12.079,50
2008,180,0,1724,Jeff Maggert,-0.259,-20.488,79
2008,181,0,26596,Ryan Moore,-0.268,-16.853,63
2008,182,0,23320,Ryan Palmer,-0.312,-18.736,60
2008,183,0,22892,Jason Gore,-0.321,-27.317,85
2008,184,0,1473,Todd Hamilton,-0.343,-25.366,74
2008,185,0,6621,Joe Durant,-0.364,-28.76,79
2008,186,0,24663,Y.E. Yang,-0.369,-29.5,80
2008,187,0,21633,Steve Allan,-0.373,-17.896,48
2008,188,0,24358,Robert Garrigus,-0.392,-33.717,86
2008,189,0,24227,Justin Bolli,-0.393,-28.674,73
2008,190,0,25364,Paul Casey,-0.394,-14.166,36
2008,191,0,26679,Kevin Stadler,-0.397,-29.002,73
2008,192,0,24781,Hunter Mahan,-0.437,-31.44,72
2008,193,0,6573,Brandt Jobe,-0.444,-20.881,47
2008,194,0,30750,Tommy Gainey,-0.461,-21.207,46
2008,195,0,27561,Nick Flanagan,-0.498,-39.815,80
2008,196,0,23349,Charles Warren,-0.504,-37.267,74
2008,197,0,19803,Ryan Armour,-0.639,-48.593,76
2006,1,0,6522,Ernie Els,0.619,29.079,47
2006,2,0,20098,Stuart Appleby,0.591,37.814,64
2006,3,0,6373,José María Olazábal,0.51,19.881,39
2006,4,0,23983,Luke Donald,0.509,21.878,43
2006,5,0,6527,Steve Stricker,0.472,24.522,52
2006,6,0,10860,Justin Leonard,0.441,28.656,65
2006,7,0,1928,Corey Pavin,0.439,25.049,57
2006,8,0,20572,Rod Pampling,0.435,28.299,65
2006,9,0,6567,Vijay Singh,0.414,34.743,84
2006,10,0,19824,Craig Barlow,0.376,21.798,58
2006,11,0,8385,Omar Uresti,0.368,18.787,51
2006,12,0,6575,Dudley Hart,0.365,25.896,71
2006,13,0,20127,Chris Riley,0.362,24.987,69
2006,14,0,1887,Mark O'Meara,0.358,12.887,36
2006,15,0,22378,Trevor Immelman,0.337,24.593,73
2006,16,0,21350,Ryuji Imada,0.315,27.446,87
2006,17,0,23621,Rory Sabbatini,0.313,20.023,64
2006,18,0,25345,Carl Pettersson,0.309,23.175,75
2006,19,0,1042,Paul Azinger,0.302,24.156,80
2006,20,0,1941,Tom Pernice Jr.,0.293,25.508,87
2006,20,0,21660,Jason Schultz,0.293,19.043,65
2006,22,0,24507,Jason Bohn,0.285,25.398,89
2006,23,0,2110,Jerry Smith,0.276,23.217,84
2006,24,0,23541,Ben Crane,0.272,16.572,61
2006,25,0,24361,Pat Perez,0.27,11.355,42
2006,26,0,8075,Jerry Kelly,0.268,22.544,84
2006,27,0,6595,Kevin Sutherland,0.263,22.914,87
2006,28,0,1024,Billy Andrade,0.255,15.293,60
2006,28,0,2214,Kirk Triplett,0.255,12.493,49
2006,30,0,12680,Shigeki Maruyama,0.249,19.942,80
2006,31,0,6034,Marco Dawson,0.245,18.887,77
2006,31,0,10809,Jim Furyk,0.245,16.644,68
2006,31,0,21878,Mark Wilson,0.245,17.645,72
2006,34,0,20628,Arron Oberholser,0.243,15.08,62
2006,35,0,7457,Steve Flesch,0.236,24.26,103
2006,36,0,10423,Mike Weir,0.235,14.812,63
2006,37,0,20634,Peter Lonard,0.234,15.42,66
2006,38,0,6643,Paul Goydos,0.232,14.858,64
2006,39,0,1313,Steve Elkington,0.213,9.81,46
2006,39,0,20157,Retief Goosen,0.213,9.79,46
2006,41,0,12510,Chad Campbell,0.211,14.169,67
2006,42,0,7749,Brett Quigley,0.209,19.634,94
2006,43,0,11011,Mike Sposa,0.208,12.049,58
2006,43,0,23325,Vaughn Taylor,0.208,15.978,77
2006,45,0,1132,Mark Brooks,0.207,15.319,74
2006,45,0,24138,Ian Poulter,0.207,8.702,42
2006,47,0,22371,Aaron Baddeley,0.196,13.338,68
2006,48,0,21753,Brian Davis,0.195,15.817,81
2006,49,0,1948,Tim Petrovic,0.193,15.987,83
2006,50,0,22046,Geoff Ogilvy,0.188,9.772,52
2006,51,0,20121,Todd Fischer,0.187,16.792,90
2006,52,0,6197,Michael Allen,0.186,13.379,72
2006,53,0,20105,Jeff Gove,0.183,14.804,81
2006,53,0,2104,Jeff Sluman,0.183,15.19,83
2006,55,0,12602,Dean Wilson,0.182,16.889,93
2006,56,0,25632,Jimmy Walker,0.178,9.954,56
2006,57,0,12782,Tim Herron,0.175,10.832,62
2006,58,0,1666,Bernhard Langer,0.173,10.205,59
2006,59,0,2239,Scott Verplank,0.171,11.61,68
2006,60,0,2206,David Toms,0.164,10.192,62
2006,61,0,24502,Adam Scott,0.16,8.161,51
2006,62,0,24925,Jonathan Byrd,0.153,8.262,54
2006,63,0,19846,Brian Gay,0.151,15.122,100
2006,64,0,11032,Frank Lickliter II,0.143,12.19,85
2006,65,0,27095,Nick Watney,0.141,12.122,86
2006,66,0,1810,Phil Mickelson,0.136,6.375,47
2006,67,0,23718,Nathan Green,0.134,12.583,94
2006,68,0,23623,Bo Van Pelt,0.127,11.42,90
2006,69,0,7867,Woody Austin,0.122,11.361,93
2006,70,0,21961,Charles Howell III,0.114,9.039,79
2006,71,0,20099,Doug Barron,0.112,7.474,67
2006,72,0,20850,Daniel Chopra,0.111,9.976,90
2006,73,0,24924,Bill Haas,0.109,9.601,88
2006,74,0,8793,Tiger Woods,0.107,3.949,37
2006,75,0,20382,Stephen Leaney,0.106,8.192,77
2006,76,0,1766,Billy Mayfair,0.101,7.781,77
2006,77,0,8537,J.P. Hayes,0.1,5.018,50
2006,78,0,24357,K.J. Choi,0.094,7.418,79
2006,78,0,1219,John Cook,0.094,5.166,55
2006,80,0,12823,Carlos Franco,0.093,7.168,77
2006,81,0,12760,Danny Ellis,0.091,5.467,60
2006,82,0,1381,Fred Funk,0.09,7.668,85
2006,83,0,24024,Zach Johnson,0.089,6.849,77
2006,84,0,12660,Jesper Parnevik,0.086,6.313,73
2006,85,0,20548,Hidemichi Tanaka,0.083,5.408,65
2006,86,0,21949,Joe Ogilvie,0.082,6.366,78
2006,87,0,21731,Freddie Jacobson,0.078,4.202,54
2006,87,0,22405,Justin Rose,0.078,6.731,86
2006,89,0,1553,John Huston,0.077,4.996,65
2006,90,0,20766,Padraig Harrington,0.074,2.815,38
2006,91,0,20472,Alex Cejka,0.066,5.305,80
2006,92,0,1677,Tom Lehman,0.065,3.058,47
2006,93,0,1320,Bob Estes,0.064,4.763,75
2006,94,0,2223,Bob Tway,0.057,3.843,67
2006,95,0,6515,Shaun Micheel,0.056,4.391,78
2006,96,0,20691,Greg Owen,0.053,3.279,62
2006,97,0,23409,James Driscoll,0.05,3.837,76
2006,98,0,19881,Robert Damron,0.048,3.896,82
2006,99,0,10733,Kent Jones,0.047,4.153,88
2006,100,0,27770,Camilo Villegas,0.045,3.649,82
2006,101,0,23353,J.J. Henry,0.039,3.023,77
2006,102,0,1577,Lee Janzen,0.031,2.141,68
2006,103,0,21407,Arjun Atwal,0.027,2.187,82
2006,104,0,20645,John Senden,0.026,2.067,79
2006,105,0,25842,Jon Mills,0.024,1.312,54
2006,106,0,1823,Larry Mize,0.023,0.926,41
2006,107,0,25240,D.A. Points,0.022,1.553,71
2006,108,0,21209,Sergio Garcia,0.02,0.771,39
2006,109,0,1707,Steve Lowery,0.011,0.943,83
2006,110,0,20094,Jonathan Kaye,0.008,0.701,86
2006,111,0,8835,Kris Cox,-0.007,-0.487,72
2006,112,0,6350,Bob May,-0.025,-1.347,54
2006,113,0,24912,Will MacKenzie,-0.027,-2.021,75
2006,114,0,25935,John Engler Jr.,-0.029,-1.82,63
2006,115,0,22913,John Rollins,-0.036,-2.735,76
2006,116,0,1599,Steve Jones,-0.038,-2.63,69
2006,117,0,20812,Tjaart van der Walt,-0.042,-2.186,52
2006,118,0,12716,Charley Hoffman,-0.047,-4.227,89
2006,119,0,1139,Olin Browne,-0.048,-4.095,86
2006,120,0,1619,Skip Kendall,-0.054,-3.182,59
2006,121,0,26420,Richard Johnson,-0.055,-4.65,85
2006,122,0,1161,Mark Calcavecchia,-0.056,-4.432,79
2006,123,0,24140,Sean O'Hair,-0.057,-4.315,76
2006,124,0,6251,Chris DiMarco,-0.06,-3.664,61
2006,125,0,20229,Stewart Cink,-0.063,-4.598,73
2006,126,0,1226,Fred Couples,-0.072,-2.291,32
2006,127,0,6004,Stephen Ames,-0.079,-3.472,44
2006,128,0,23616,Ryan Hietala,-0.084,-4.28,51
2006,129,0,22621,Ben Curtis,-0.09,-6.046,67
2006,130,0,23322,Brett Wetterich,-0.092,-6.726,73
2006,131,0,20608,David Howell,-0.093,-2.79,30
2006,132,0,10885,Robert Allenby,-0.103,-6.171,60
2006,133,0,12645,Brent Geiberger,-0.104,-9.348,90
2006,133,0,20574,Mathew Goggin,-0.104,-6.047,58
2006,135,0,6012,Greg Kraft,-0.106,-7.112,67
2006,136,0,23673,Michael Connell,-0.108,-4.536,42
2006,137,0,25900,Lucas Glover,-0.109,-9.405,86
2006,138,0,1685,J.L. Lewis,-0.12,-5.998,50
2006,139,0,26596,Ryan Moore,-0.122,-7.088,58
2006,139,0,12755,Vance Veazey,-0.122,-6.597,54
2006,141,0,21470,Daisuke Maruyama,-0.131,-9.148,70
2006,142,0,10505,Shane Bertsch,-0.134,-12.095,90
2006,142,0,21805,Harrison Frazar,-0.134,-10.044,75
2006,144,0,7223,Brian Bateman,-0.143,-8.433,59
2006,145,0,1142,Bart Bryant,-0.145,-10.272,71
2006,145,0,1761,Len Mattiace,-0.145,-7.563,52
2006,147,0,1473,Todd Hamilton,-0.146,-8.2,56
2006,148,0,20498,Briny Baird,-0.147,-10.264,70
2006,148,0,21959,Ted Purdy,-0.147,-11.778,80
2006,150,0,23135,Tim Clark,-0.151,-8.784,58
2006,150,0,27141,J.B. Holmes,-0.151,-9.541,63
2006,152,0,20378,Mathias Grönberg,-0.156,-12.292,79
2006,152,0,2246,Duffy Waldorf,-0.156,-12.762,82
2006,154,0,25804,Bubba Watson,-0.157,-11.272,72
2006,155,0,8375,Paul Stankowski,-0.162,-10.193,63
2006,156,0,19913,Ron Whittaker,-0.163,-11.573,71
2006,157,0,1724,Jeff Maggert,-0.17,-11.528,68
2006,158,0,20593,Greg Chalmers,-0.172,-9.782,57
2006,159,0,9011,David Duval,-0.178,-9.436,53
2006,160,0,1329,Brad Faxon,-0.182,-13.275,73
2006,161,0,28475,Jeff Overton,-0.191,-16.614,87
2006,162,0,22293,Heath Slocum,-0.192,-16.122,84
2006,163,0,23349,Charles Warren,-0.209,-16.955,81
2006,164,0,24358,Robert Garrigus,-0.217,-16.072,74
2006,165,0,24980,Scott Gutschewski,-0.218,-9.812,45
2006,166,0,1388,Robert Gamez,-0.219,-17.918,82
2006,167,0,22946,Henrik Bjornstad,-0.221,-19.657,89
2006,168,0,28780,Nicholas Thompson,-0.223,-17.406,78
2006,169,0,8123,Jeff Brehaut,-0.226,-19.23,85
2006,170,0,26360,Bubba Dickerson,-0.229,-19.71,86
2006,171,0,27120,Troy Matteson,-0.231,-20.352,88
2006,172,0,10565,Ian Leggatt,-0.232,-16.226,70
2006,173,0,22548,Patrick Sheehan,-0.233,-20.261,87
2006,174,0,1945,Kenny Perry,-0.236,-14.152,60
2006,175,0,1249,John Daly,-0.239,-9.8,41
2006,176,0,6621,Joe Durant,-0.244,-23.462,96
2006,176,0,6573,Brandt Jobe,-0.244,-17.094,70
2006,178,0,23614,Rich Beem,-0.251,-16.294,65
2006,179,0,23320,Ryan Palmer,-0.259,-21.261,82
2006,180,0,24781,Hunter Mahan,-0.261,-23.227,89
2006,181,0,23497,Tag Ridings,-0.288,-25.896,90
2006,182,0,23788,D.J. Trahan,-0.289,-21.988,76
2006,183,0,12662,Thomas Levet,-0.294,-14.117,48
2006,184,0,20631,David McKenzie,-0.304,-20.959,69
2006,185,0,27943,Matt Hansen,-0.323,-18.751,58
2006,186,0,21646,David Branshaw,-0.343,-29.871,87
2006,187,0,1706,Davis Love III,-0.347,-19.764,57
2006,188,0,23048,Eric Axley,-0.351,-27.727,79
2006,189,0,2101,Joey Sindelar,-0.355,-26.997,76
2006,190,0,25936,Alex Aragon,-0.396,-21.365,54
2006,191,0,22892,Jason Gore,-0.398,-28.633,72
2006,192,0,23307,Roger Tambellini,-0.4,-21.174,53
2006,193,0,7013,Wes Short Jr.,-0.427,-36.269,85
2006,194,0,2106,Chris Smith,-0.431,-25.438,59
2006,195,0,1035,Tommy Armour III,-0.453,-24.011,53
2006,196,0,11123,Chris Couch,-0.53,-35.477,67
2007,1,0,24138,Ian Poulter,0.653,25.454,39
2007,2,0,20127,Chris Riley,0.644,32.828,51
2007,3,0,24357,K.J. Choi,0.632,42.98,68
2007,4,0,22371,Aaron Baddeley,0.535,35.335,66
2007,5,0,1810,Phil Mickelson,0.499,25.95,52
2007,6,0,10423,Mike Weir,0.498,29.855,60
2007,7,0,20098,Stuart Appleby,0.493,28.597,58
2007,8,0,10809,Jim Furyk,0.413,27.287,66
2007,9,0,21350,Ryuji Imada,0.398,35.462,89
2007,10,0,20628,Arron Oberholser,0.396,21.005,53
2007,11,0,23108,Matt Kuchar,0.371,26.346,71
2007,12,0,21209,Sergio Garcia,0.36,19.823,55
2007,13,0,8537,J.P. Hayes,0.357,28.538,80
2007,13,0,25396,Kevin Na,0.357,27.884,78
2007,15,0,6567,Vijay Singh,0.355,29.084,82
2007,16,0,1941,Tom Pernice Jr.,0.354,29.731,84
2007,17,0,6527,Steve Stricker,0.351,22.828,65
2007,18,0,23983,Luke Donald,0.342,17.104,50
2007,19,0,20472,Alex Cejka,0.34,25.183,74
2007,20,0,12680,Shigeki Maruyama,0.331,26.479,80
2007,21,0,21660,Jason Schultz,0.324,17.183,53
2007,22,0,23621,Rory Sabbatini,0.311,19.611,63
2007,23,0,6034,Marco Dawson,0.301,19.577,65
2007,23,0,1313,Steve Elkington,0.301,22.006,73
2007,23,0,6373,José María Olazábal,0.301,11.143,37
2007,26,0,10860,Justin Leonard,0.293,24.019,82
2007,27,0,22348,Nick O'Hern,0.288,15.857,55
2007,28,0,21753,Brian Davis,0.284,24.99,88
2007,29,0,24925,Jonathan Byrd,0.274,16.966,62
2007,30,0,21878,Mark Wilson,0.27,19.742,73
2007,31,0,7547,Craig Kanada,0.268,25.222,94
2007,32,0,21806,Paul Gow,0.256,14.602,57
2007,33,0,22405,Justin Rose,0.255,9.935,39
2007,34,0,1948,Tim Petrovic,0.25,23.785,95
2007,35,0,1928,Corey Pavin,0.246,17.481,71
2007,36,0,12782,Tim Herron,0.238,19.48,82
2007,37,0,19846,Brian Gay,0.237,22.944,97
2007,37,0,10117,Bob Heintz,0.237,17.056,72
2007,37,0,6595,Kevin Sutherland,0.237,16.364,69
2007,40,0,20766,Padraig Harrington,0.235,10.794,46
2007,41,0,1320,Bob Estes,0.232,18.538,80
2007,41,0,20160,Charlie Wi,0.232,19.284,83
2007,43,0,20433,Mark Hensby,0.209,15.058,72
2007,44,0,21949,Joe Ogilvie,0.2,17.438,87
2007,44,0,22046,Geoff Ogilvy,0.2,12.77,64
2007,46,0,22806,Doug LaBelle II,0.199,18.065,91
2007,47,0,6197,Michael Allen,0.196,12.54,64
2007,48,0,1132,Mark Brooks,0.193,7.919,41
2007,49,0,19824,Craig Barlow,0.189,8.33,44
2007,50,0,7457,Steve Flesch,0.185,16.652,90
2007,50,0,25345,Carl Pettersson,0.185,16.975,92
2007,50,0,2239,Scott Verplank,0.185,10.894,59
2007,53,0,23718,Nathan Green,0.173,15.091,87
2007,54,0,22913,John Rollins,0.165,13.867,84
2007,55,0,20850,Daniel Chopra,0.164,15.598,95
2007,56,0,6522,Ernie Els,0.163,7.184,44
2007,57,0,1677,Tom Lehman,0.16,7.852,49
2007,58,0,23800,Bryce Molder,0.159,7.785,49
2007,59,0,25686,Jason Dufner,0.158,13.71,87
2007,59,0,10733,Kent Jones,0.158,13.893,88
2007,61,0,27963,Chris Stroud,0.157,8.795,56
2007,62,0,23623,Bo Van Pelt,0.153,14.86,97
2007,63,0,23135,Tim Clark,0.151,8.026,53
2007,64,0,20572,Rod Pampling,0.148,10.933,74
2007,65,0,21731,Freddie Jacobson,0.145,9.863,68
2007,66,0,27933,John Merrick,0.142,11.509,81
2007,67,0,1766,Billy Mayfair,0.141,11.714,83
2007,68,0,8931,Glen Day,0.139,10.435,75
2007,69,0,23933,Michael Boyd,0.138,7.197,52
2007,70,0,1577,Lee Janzen,0.131,6.811,52
2007,71,0,8123,Jeff Brehaut,0.129,6.335,49
2007,72,0,2214,Kirk Triplett,0.128,8.716,68
2007,73,0,26881,Jarrod Lyle,0.126,8.417,67
2007,74,0,22293,Heath Slocum,0.115,10.707,93
2007,75,0,8375,Paul Stankowski,0.113,4.729,42
2007,76,0,26882,Michael Sim,0.108,5.404,50
2007,77,0,1161,Mark Calcavecchia,0.107,7.792,73
2007,78,0,12602,Dean Wilson,0.105,7.9,75
2007,79,0,24449,Parker McLachlin,0.104,7.581,73
2007,80,0,8793,Tiger Woods,0.103,4.435,43
2007,81,0,2206,David Toms,0.102,6.454,63
2007,82,0,8075,Jerry Kelly,0.1,7.537,75
2007,83,0,21961,Charles Howell III,0.099,6.521,66
2007,84,0,27095,Nick Watney,0.093,6.48,70
2007,85,0,27649,Brandt Snedeker,0.092,7.915,86
2007,86,0,20157,Retief Goosen,0.088,2.993,34
2007,87,0,25273,Andrew Buckle,0.077,5.159,67
2007,88,0,20105,Jeff Gove,0.073,6.837,94
2007,89,0,27060,John Mallinger,0.068,5.908,87
2007,90,0,2104,Jeff Sluman,0.067,2.799,42
2007,91,0,24361,Pat Perez,0.065,4.221,65
2007,92,0,22295,Darron Stiles,0.063,3.328,53
2007,93,0,1945,Kenny Perry,0.059,4.456,75
2007,94,0,22378,Trevor Immelman,0.056,3.002,54
2007,95,0,24140,Sean O'Hair,0.048,3.961,83
2007,96,0,10213,Dicky Pride,0.036,2.222,61
2007,97,0,6515,Shaun Micheel,0.027,1.913,70
2007,98,0,22212,Craig Lile,0.024,1.665,69
2007,99,0,22621,Ben Curtis,0.023,1.464,64
2007,100,0,1797,Rocco Mediate,0.022,1.481,67
2007,101,0,21805,Harrison Frazar,0.02,1.458,73
2007,101,0,7749,Brett Quigley,0.02,1.254,63
2007,103,0,20623,Gavin Coles,0.018,1.371,77
2007,104,0,12652,Cameron Beckman,0.016,1.397,85
2007,104,0,29718,Anthony Kim,0.016,1.305,80
2007,106,0,1142,Bart Bryant,0.008,0.56,74
2007,107,0,20498,Briny Baird,0.001,0.143,105
2007,107,0,20382,Stephen Leaney,0.001,0.081,74
2007,109,0,7363,Craig Bowden,-0.003,-0.185,67
2007,110,0,28475,Jeff Overton,-0.008,-0.408,54
2007,111,0,23325,Vaughn Taylor,-0.01,-0.705,72
2007,112,0,6251,Chris DiMarco,-0.023,-1.467,63
2007,112,0,20859,Anders Hansen,-0.023,-0.787,34
2007,112,0,20645,John Senden,-0.023,-1.952,84
2007,115,0,8881,Tripp Isenhour,-0.031,-2.233,73
2007,115,0,12195,Tom Johnson,-0.031,-1.946,63
2007,117,0,12705,Cliff Kresge,-0.038,-3.793,100
2007,118,0,7867,Woody Austin,-0.039,-3.281,84
2007,119,0,28158,Steve Marino,-0.041,-3.752,91
2007,120,0,26420,Richard Johnson,-0.043,-3.64,84
2007,120,0,1707,Steve Lowery,-0.043,-2.953,69
2007,122,0,2223,Bob Tway,-0.044,-3.832,88
2007,123,0,27120,Troy Matteson,-0.047,-3.602,76
2007,124,0,24912,Will MacKenzie,-0.049,-4.497,91
2007,125,0,21633,Steve Allan,-0.052,-2.853,55
2007,126,0,20229,Stewart Cink,-0.062,-4.491,72
2007,127,0,12660,Jesper Parnevik,-0.064,-4.779,75
2007,128,0,20634,Peter Lonard,-0.066,-5.001,76
2007,129,0,27770,Camilo Villegas,-0.068,-4.719,69
2007,130,0,20574,Mathew Goggin,-0.071,-6.145,87
2007,131,0,25900,Lucas Glover,-0.074,-5.778,78
2007,132,0,23613,Rich Barcelo,-0.078,-5.472,70
2007,133,0,1024,Billy Andrade,-0.079,-6.238,79
2007,134,0,24924,Bill Haas,-0.081,-6.633,82
2007,134,0,24502,Adam Scott,-0.081,-4.392,54
2007,136,0,25190,Jeff Quinney,-0.087,-7.488,86
2007,137,0,21959,Ted Purdy,-0.089,-7.719,87
2007,138,0,23353,J.J. Henry,-0.096,-6.534,68
2007,139,0,12510,Chad Campbell,-0.099,-7.252,73
2007,140,0,26951,Johnson Wagner,-0.105,-9.014,86
2007,141,0,23614,Rich Beem,-0.107,-7.479,70
2007,142,0,19972,José Coceres,-0.11,-4.62,42
2007,143,0,1381,Fred Funk,-0.116,-6.148,53
2007,144,0,24507,Jason Bohn,-0.122,-6.473,53
2007,145,0,24290,D.J. Brigman,-0.123,-6.621,54
2007,145,0,20104,Ken Duke,-0.123,-11.699,95
2007,147,0,26596,Ryan Moore,-0.128,-9.613,75
2007,148,0,23048,Eric Axley,-0.131,-12.344,94
2007,149,0,26360,Bubba Dickerson,-0.136,-5.847,43
2007,150,0,6643,Paul Goydos,-0.139,-6.528,47
2007,150,0,2036,Jim Rutledge,-0.139,-6.395,46
2007,152,0,22892,Jason Gore,-0.145,-11.287,78
2007,153,0,28486,Michael Putnam,-0.146,-11.642,80
2007,154,0,1724,Jeff Maggert,-0.151,-11.762,78
2007,155,0,27141,J.B. Holmes,-0.159,-10.161,64
2007,156,0,23349,Charles Warren,-0.162,-15.03,93
2007,156,0,10425,Jay Williamson,-0.162,-7.792,48
2007,158,0,23788,D.J. Trahan,-0.169,-15.221,90
2007,159,0,2246,Duffy Waldorf,-0.174,-10.26,59
2007,160,0,29476,Kyle Reifers,-0.185,-11.671,63
2007,161,0,25804,Bubba Watson,-0.192,-12.653,66
2007,162,0,25892,Steve Wheatcroft,-0.209,-12.739,61
2007,163,0,23322,Brett Wetterich,-0.21,-14.674,70
2007,164,0,24024,Zach Johnson,-0.214,-12.839,60
2007,165,0,1249,John Daly,-0.225,-11.032,49
2007,166,0,20378,Mathias Grönberg,-0.226,-19.918,88
2007,167,0,7223,Brian Bateman,-0.255,-11.215,44
2007,167,0,24490,George McNeill,-0.255,-20.377,80
2007,169,0,6004,Stephen Ames,-0.258,-16.002,62
2007,170,0,23497,Tag Ridings,-0.263,-11.855,45
2007,171,0,23638,Brendon de Jonge,-0.265,-17.506,66
2007,172,0,1035,Tommy Armour III,-0.279,-19.247,69
2007,173,0,26289,Boo Weekley,-0.289,-22.519,78
2007,174,0,12716,Charley Hoffman,-0.29,-24.11,83
2007,175,0,19803,Ryan Armour,-0.297,-27.917,94
2007,176,0,20691,Greg Owen,-0.299,-20.908,70
2007,177,0,1473,Todd Hamilton,-0.304,-17.625,58
2007,177,0,11032,Frank Lickliter II,-0.304,-25.86,85
2007,179,0,1706,Davis Love III,-0.307,-16.28,53
2007,180,0,1157,Tom Byrum,-0.313,-12.813,41
2007,181,0,21470,Daisuke Maruyama,-0.348,-26.429,76
2007,182,0,1388,Robert Gamez,-0.349,-26.542,76
2007,183,0,26679,Kevin Stadler,-0.356,-27.733,78
2007,184,0,6621,Joe Durant,-0.363,-26.483,73
2007,185,0,2101,Joey Sindelar,-0.389,-26.055,67
2007,186,0,24781,Hunter Mahan,-0.397,-28.573,72
2007,187,0,21528,Henrik Stenson,-0.414,-14.887,36
2007,188,0,12714,Chris Tidland,-0.422,-21.501,51
2007,189,0,23320,Ryan Palmer,-0.44,-36.063,82
2007,190,0,24457,Jaco Van Zyl,-0.447,-19.67,44
2007,191,0,10885,Robert Allenby,-0.449,-33.64,75
2007,192,0,24980,Scott Gutschewski,-0.456,-26.465,58
2007,193,0,21646,David Branshaw,-0.5,-37.514,75
2007,194,0,11123,Chris Couch,-0.517,-37.718,73
2007,195,0,24358,Robert Garrigus,-0.609,-52.382,86
2007,196,0,27702,Matt Hendrix,-0.78,-42.92,55
2009,1,0,20127,Chris Riley,0.728,48.751,67
2009,2,0,24138,Ian Poulter,0.65,27.299,42
2009,3,0,8793,Tiger Woods,0.579,27.791,48
2009,4,0,20766,Padraig Harrington,0.577,27.716,48
2009,5,0,10809,Jim Furyk,0.439,28.522,65
2009,6,0,1810,Phil Mickelson,0.383,18.366,48
2009,7,0,21350,Ryuji Imada,0.378,26.074,69
2009,8,0,21961,Charles Howell III,0.36,29.903,83
2009,9,0,10423,Mike Weir,0.358,23.959,67
2009,10,0,20572,Rod Pampling,0.35,22.404,64
2009,11,0,1797,Rocco Mediate,0.337,22.22,66
2009,12,0,25396,Kevin Na,0.33,25.725,78
2009,13,0,22046,Geoff Ogilvy,0.329,19.086,58
2009,14,0,6527,Steve Stricker,0.327,20.301,62
2009,15,0,1928,Corey Pavin,0.326,17.63,54
2009,16,0,6251,Chris DiMarco,0.311,27.041,87
2009,17,0,10860,Justin Leonard,0.31,23.272,75
2009,18,0,23108,Matt Kuchar,0.289,20.537,71
2009,19,0,23621,Rory Sabbatini,0.284,19.013,67
2009,20,0,21731,Freddie Jacobson,0.282,20.554,73
2009,21,0,26881,Jarrod Lyle,0.274,13.698,50
2009,22,0,24502,Adam Scott,0.27,11.351,42
2009,23,0,26476,Chez Reavie,0.265,18.532,70
2009,24,0,19846,Brian Gay,0.259,21.246,82
2009,25,0,12602,Dean Wilson,0.257,18.009,70
2009,26,0,24449,Parker McLachlin,0.252,16.87,67
2009,27,0,23983,Luke Donald,0.249,15.182,61
2009,28,0,25632,Jimmy Walker,0.244,15.614,64
2009,29,0,8075,Jerry Kelly,0.226,17.434,77
2009,30,0,24357,K.J. Choi,0.222,11.111,50
2009,30,0,23497,Tag Ridings,0.222,9.094,41
2009,32,0,20098,Stuart Appleby,0.216,14.041,65
2009,32,0,12782,Tim Herron,0.216,17.527,81
2009,32,0,27060,John Mallinger,0.216,15.348,71
2009,35,0,26695,Michael Letzig,0.215,18.51,86
2009,36,0,22371,Aaron Baddeley,0.212,12.268,58
2009,36,0,1320,Bob Estes,0.212,14.603,69
2009,38,0,6522,Ernie Els,0.196,10.6,54
2009,39,0,8845,Scott Sterling,0.194,7.743,40
2009,39,0,21878,Mark Wilson,0.194,17.097,88
2009,41,0,1941,Tom Pernice Jr.,0.192,14.396,75
2009,42,0,20472,Alex Cejka,0.188,13.329,71
2009,43,0,23778,Brad Adamonis,0.181,11.043,61
2009,44,0,1948,Tim Petrovic,0.179,15.433,86
2009,45,0,20104,Ken Duke,0.177,12.543,71
2009,46,0,6595,Kevin Sutherland,0.175,12.793,73
2009,47,0,1577,Lee Janzen,0.17,10.384,61
2009,48,0,20498,Briny Baird,0.163,11.724,72
2009,49,0,7457,Steve Flesch,0.162,10.236,63
2009,50,0,26497,Casey Wittenberg,0.158,8.538,54
2009,51,0,1226,Fred Couples,0.157,6.608,42
2009,52,0,26679,Kevin Stadler,0.146,7.857,54
2009,53,0,22295,Darron Stiles,0.143,5.986,42
2009,54,0,29221,Webb Simpson,0.139,12.133,87
2009,55,0,30925,Dustin Johnson,0.137,8.786,64
2009,56,0,27770,Camilo Villegas,0.128,7.157,56
2009,57,0,24925,Jonathan Byrd,0.118,9.316,79
2009,57,0,20593,Greg Chalmers,0.118,8.4,71
2009,59,0,24361,Pat Perez,0.113,7.021,62
2009,59,0,22405,Justin Rose,0.113,6.453,57
2009,61,0,24490,George McNeill,0.112,8.481,76
2009,61,0,23800,Bryce Molder,0.112,6.053,54
2009,63,0,10885,Robert Allenby,0.11,6.152,56
2009,63,0,20157,Retief Goosen,0.11,6.157,56
2009,63,0,26300,Matt Jones,0.11,4.962,45
2009,66,0,24503,Jeff Klauk,0.105,9.267,88
