YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
2017,39,0,32102,Rickie Fowler,"23' 0""",12037.0,524
2017,39,0,27936,Martin Laird,"23' 0""",13620.0,592
2017,39,0,35891,Cameron Smith,"23' 0""",12634.333,549
2017,39,0,39324,J.J. Spaun,"23' 0""",14572.5,633
2017,39,0,32150,Michael Thompson,"23' 0""",8233.333,358
2017,39,0,25349,Tim Wilkinson,"23' 0""",9482.167,412
2017,46,0,20771,Steven Alker,"23' 1""",10801.75,468
2017,46,0,25900,Lucas Glover,"23' 1""",17304.5,751
2017,46,0,31646,Emiliano Grillo,"23' 1""",13135.917,570
2017,46,0,33413,Ben Martin,"23' 1""",13977.667,605
2017,46,0,29908,C.T. Pan,"23' 1""",14955.917,647
2017,46,0,30692,Scott Stallings,"23' 1""",12085.167,523
2017,52,0,33141,Keegan Bradley,"23' 2""",18017.417,779
2017,52,0,25572,Graeme McDowell,"23' 2""",10579.0,456
2017,52,0,26329,Louis Oosthuizen,"23' 2""",9072.667,392
2017,52,0,24138,Ian Poulter,"23' 2""",10896.333,470
2017,52,0,34431,Robert Streb,"23' 2""",15148.917,654
2017,52,0,31323,Gary Woodland,"23' 2""",12134.917,523
2017,58,0,27141,J.B. Holmes,"23' 3""",8868.417,381
2017,58,0,35879,Kelly Kraft,"23' 3""",12233.917,526
2017,58,0,29926,Danny Lee,"23' 3""",15022.833,646
2017,58,0,25493,Nick Taylor,"23' 3""",16182.5,695
2017,62,0,35545,Blayne Barber,"23' 4""",13226.0,566
2017,62,0,28093,Miguel Angel Carballo,"23' 4""",8278.333,355
2017,62,0,34466,Peter Malnati,"23' 4""",14790.083,633
2017,62,0,29221,Webb Simpson,"23' 4""",16945.833,727
2017,62,0,37189,Harold Varner III,"23' 4""",16071.333,688
2017,67,0,40009,Dominic Bozzelli,"23' 5""",9848.667,421
2017,67,0,24924,Bill Haas,"23' 5""",12935.5,552
2017,67,0,33461,Morgan Hoffmann,"23' 5""",15568.917,664
2017,67,0,46601,Trey Mullinax,"23' 5""",11156.5,476
2017,71,0,33120,Mark Anderson,"23' 6""",7936.5,338
2017,71,0,29740,Brad Fritsch,"23' 6""",7434.917,316
2017,71,0,36801,Mark Hubbard,"23' 6""",11827.917,503
2017,71,0,25345,Carl Pettersson,"23' 6""",8575.667,365
2017,71,0,28132,Tyrone Van Aswegen,"23' 6""",15573.583,662
2017,76,0,27895,Jonas Blixt,"23' 7""",11212.5,476
2017,76,0,32200,Roberto Castro,"23' 7""",11002.417,467
2017,76,0,29720,Andres Gonzales,"23' 7""",10094.917,428
2017,76,0,37455,Si Woo Kim,"23' 7""",10029.25,425
2017,76,0,29476,Kyle Reifers,"23' 7""",15401.833,653
2017,76,0,29223,Sam Saunders,"23' 7""",12724.833,539
2017,82,0,46443,Brian Campbell,"23' 8""",8024.333,339
2017,82,0,21209,Sergio Garcia,"23' 8""",8131.333,343
2017,82,0,31202,William McGirt,"23' 8""",15533.583,656
2017,82,0,26596,Ryan Moore,"23' 8""",14558.417,615
2017,82,0,23621,Rory Sabbatini,"23' 8""",11037.0,467
2017,82,0,33418,Shawn Stefani,"23' 8""",11469.583,485
2017,88,0,33399,Adam Hadwin,"23' 9""",15187.083,639
2017,88,0,27466,Spencer Levin,"23' 9""",14814.0,623
2017,88,0,25396,Kevin Na,"23' 9""",12334.083,519
2017,91,0,30925,Dustin Johnson,"23' 10""",10689.583,448
2017,92,0,40058,Zac Blair,"23' 11""",18367.5,768
2017,92,0,35532,Tom Hoge,"23' 11""",7129.333,298
2017,92,0,29420,Billy Horschel,"23' 11""",15281.75,638
2017,92,0,30852,Ryo Ishikawa,"23' 11""",6798.167,284
2017,92,0,37454,Whee Kim,"23' 11""",9933.417,415
2017,97,0,20229,Stewart Cink,"24' 0""",13524.167,563
2017,97,0,20157,Retief Goosen,"24' 0""",7639.417,318
2017,97,0,39975,Michael Kim,"24' 0""",16554.25,690
2017,97,0,1810,Phil Mickelson,"24' 0""",12444.167,519
2017,97,0,27214,Kevin Streelman,"24' 0""",16695.25,696
2017,102,0,26851,Marc Leishman,"24' 1""",12836.583,533
2017,103,0,19803,Ryan Armour,"24' 2""",12001.667,497
2017,103,0,24357,K.J. Choi,"24' 2""",11775.333,488
2017,103,0,32757,Patton Kizzire,"24' 2""",12364.667,511
2017,103,0,33122,Russell Knox,"24' 2""",11580.0,480
2017,103,0,24502,Adam Scott,"24' 2""",7100.417,294
2017,103,0,47128,Richy Werenski,"24' 2""",13348.167,552
2017,109,0,33948,Byeong Hun An,"24' 3""",10642.333,439
2017,109,0,25191,Gonzalo Fernandez-Castaño,"24' 3""",7661.917,316
2017,109,0,24140,Sean O'Hair,"24' 3""",13400.333,553
2017,109,0,24361,Pat Perez,"24' 3""",14610.917,602
2017,109,0,33419,Cameron Tringale,"24' 3""",12095.667,498
2017,109,0,27095,Nick Watney,"24' 3""",11748.833,485
2017,115,0,30944,Jason Kokrak,"24' 4""",15404.417,633
2017,115,0,32640,Troy Merritt,"24' 4""",13649.417,560
2017,115,0,34213,Grayson Murray,"24' 4""",15844.0,651
2017,115,0,34360,Patrick Reed,"24' 4""",15192.333,625
2017,115,0,29518,Brendan Steele,"24' 4""",13805.417,568
2017,115,0,23325,Vaughn Taylor,"24' 4""",17411.583,715
2017,121,0,25720,Chad Collins,"24' 5""",10801.417,442
2017,121,0,48822,Sebastián Muñoz,"24' 5""",7050.917,289
2017,123,0,47959,Bryson DeChambeau,"24' 6""",13924.167,568
2017,123,0,30191,Julián Etulain,"24' 6""",10424.75,426
2017,123,0,24358,Robert Garrigus,"24' 6""",12067.333,492
2017,123,0,21961,Charles Howell III,"24' 6""",12148.0,495
2017,123,0,34358,Jonathan Randolph,"24' 6""",9839.5,402
2017,128,0,24507,Jason Bohn,"24' 7""",13047.0,530
2017,128,0,28500,Martin Flores,"24' 7""",11697.333,476
2017,128,0,27974,Sung Kang,"24' 7""",15794.083,642
2017,128,0,46440,Smylie Kaufman,"24' 7""",11364.583,463
2017,128,0,29461,Jamie Lovemark,"24' 7""",14074.0,573
2017,128,0,28252,Seamus Power,"24' 7""",11757.667,478
2017,134,0,26300,Matt Jones,"24' 8""",9594.25,389
2017,134,0,29289,S.Y. Noh,"24' 8""",13309.917,540
2017,134,0,48081,Xander Schauffele,"24' 8""",13817.667,560
2017,134,0,27770,Camilo Villegas,"24' 8""",11502.0,467
2017,138,0,34099,Harris English,"24' 9""",11428.667,462
2017,138,0,36689,Brooks Koepka,"24' 9""",11248.5,455
2017,140,0,31557,Jim Herman,"24' 10""",15419.167,620
2017,140,0,27129,Luke List,"24' 10""",15944.0,642
2017,140,0,31560,Brian Stuard,"24' 10""",15900.333,640
2017,143,0,35506,Mackenzie Hughes,"24' 11""",19604.667,786
2017,143,0,34174,John Huh,"24' 11""",16429.667,660
2017,143,0,46732,Rick Lamb,"24' 11""",8258.5,332
2017,143,0,24781,Hunter Mahan,"24' 11""",12526.917,502
2017,143,0,26331,Charl Schwartzel,"24' 11""",8201.417,329
2017,143,0,29485,Brett Stegmaier,"24' 11""",11885.583,477
2017,149,0,31420,Anirban Lahiri,"25' 0""",11690.417,468
2017,149,0,32839,Hideki Matsuyama,"25' 0""",10620.917,425
2017,151,0,23541,Ben Crane,"25' 1""",15900.25,633
2017,151,0,23983,Luke Donald,"25' 1""",8455.5,337
2017,151,0,12716,Charley Hoffman,"25' 1""",17430.833,696
2017,151,0,28237,Rory McIlroy,"25' 1""",6304.75,251
2017,151,0,22405,Justin Rose,"25' 1""",10529.917,420
2017,151,0,27963,Chris Stroud,"25' 1""",10725.167,428
2017,157,0,25274,Steven Bowditch,"25' 2""",6889.5,274
2017,158,0,28307,Matt Every,"25' 3""",10279.0,407
2017,158,0,29974,Branden Grace,"25' 3""",8804.667,349
2017,160,0,24846,Ricky Barnes,"25' 4""",14140.417,559
2017,161,0,32333,Kevin Tway,"25' 5""",12940.333,509
2017,161,0,25892,Steve Wheatcroft,"25' 5""",9465.833,372
2017,163,0,32448,James Hahn,"25' 6""",17965.417,704
2017,164,0,31416,Derek Fathauer,"25' 7""",12248.583,478
2017,164,0,29725,Tony Finau,"25' 7""",18350.917,717
2017,164,0,20572,Rod Pampling,"25' 7""",13780.417,539
2017,164,0,34046,Jordan Spieth,"25' 7""",13467.917,526
2017,168,0,48084,Wesley Bryan,"25' 8""",15355.417,598
2017,168,0,39954,Cody Gribble,"25' 8""",13108.333,511
2017,170,0,40026,Daniel Berger,"25' 9""",14188.083,551
2017,170,0,23497,Tag Ridings,"25' 9""",10085.75,392
2017,170,0,27064,Jhonattan Vegas,"25' 9""",13617.667,529
2017,173,0,22056,Cameron Percy,"25' 11""",11496.833,444
2017,173,0,36699,Patrick Rodgers,"25' 11""",12150.417,469
2017,175,0,35110,Brett Drewitt,"26' 0""",9039.333,348
2017,175,0,10809,Jim Furyk,"26' 0""",9899.75,381
2017,175,0,25804,Bubba Watson,"26' 0""",11075.417,426
2017,178,0,46501,Ollie Schniederjans,"26' 1""",14807.75,568
2017,179,0,28679,Fabián Gómez,"26' 2""",11297.5,432
2017,180,0,23800,Bryce Molder,"26' 3""",12850.917,489
2017,181,0,46550,Brandon Hagy,"26' 5""",13149.0,497
2017,181,0,33448,Justin Thomas,"26' 5""",11700.833,443
2017,183,0,37278,Nicholas Lindheim,"26' 7""",8817.833,332
2017,183,0,25632,Jimmy Walker,"26' 7""",9926.583,373
2017,185,0,28089,Jason Day,"26' 8""",10485.083,393
2017,186,0,29222,Billy Hurley III,"26' 10""",15330.25,571
2017,187,0,20593,Greg Chalmers,"27' 3""",15198.917,557
2017,188,0,35300,Andrew Loupe,"27' 4""",8036.5,294
2017,189,0,22371,Aaron Baddeley,"27' 10""",9452.25,340
2017,190,0,27649,Brandt Snedeker,"28' 5""",9349.667,329
2010,1,0,6522,Ernie Els,"22' 0""",9503.667,432
2010,2,0,23541,Ben Crane,"22' 2""",14214.5,642
2010,2,0,28237,Rory McIlroy,"22' 2""",7352.417,332
2010,4,0,6567,Vijay Singh,"23' 0""",10988.75,477
2010,5,0,22122,Andrew McLardy,"23' 3""",8755.667,376
2010,5,0,23320,Ryan Palmer,"23' 3""",12409.167,533
2010,7,0,24781,Hunter Mahan,"23' 4""",14161.25,607
2010,7,0,28620,Aron Price,"23' 4""",13423.583,575
2010,9,0,27770,Camilo Villegas,"23' 5""",10688.833,457
2010,10,0,25720,Chad Collins,"23' 10""",14792.417,620
2010,11,0,20127,Chris Riley,"23' 11""",14248.833,596
2010,12,0,10885,Robert Allenby,"24' 0""",12855.833,536
2010,12,0,22621,Ben Curtis,"24' 0""",15360.417,639
2010,14,0,24357,K.J. Choi,"24' 1""",13212.083,549
2010,14,0,28475,Jeff Overton,"24' 1""",12610.75,524
2010,14,0,26882,Michael Sim,"24' 1""",10872.917,451
2010,14,0,23325,Vaughn Taylor,"24' 1""",17653.5,733
2010,14,0,25892,Steve Wheatcroft,"24' 1""",12355.333,513
2010,19,0,12782,Tim Herron,"24' 2""",12557.5,519
2010,19,0,2239,Scott Verplank,"24' 2""",12747.083,528
2010,21,0,23409,James Driscoll,"24' 3""",13868.833,572
2010,21,0,28500,Martin Flores,"24' 3""",9958.25,411
2010,21,0,21209,Sergio Garcia,"24' 3""",7190.5,297
2010,21,0,1707,Steve Lowery,"24' 3""",11385.25,470
2010,21,0,21959,Ted Purdy,"24' 3""",14951.917,616
2010,21,0,27649,Brandt Snedeker,"24' 3""",15863.25,654
2010,27,0,6643,Paul Goydos,"24' 4""",15305.833,630
2010,27,0,25396,Kevin Na,"24' 4""",16641.167,683
2010,29,0,25364,Paul Casey,"24' 5""",9121.75,373
2010,29,0,6621,Joe Durant,"24' 5""",14431.25,592
2010,29,0,27330,Josh Teater,"24' 5""",19630.5,803
2010,32,0,20098,Stuart Appleby,"24' 6""",17541.083,715
2010,32,0,8725,Tom Gillis,"24' 6""",20902.583,852
2010,32,0,27214,Kevin Streelman,"24' 6""",17617.5,720
2010,35,0,20848,Ángel Cabrera,"24' 7""",8835.083,360
2010,35,0,25686,Jason Dufner,"24' 7""",16054.5,653
2010,35,0,20766,Padraig Harrington,"24' 7""",8047.0,327
2010,38,0,12510,Chad Campbell,"24' 8""",18921.167,767
2010,38,0,2206,David Toms,"24' 8""",16932.417,686
2010,40,0,32617,Jerod Turner,"24' 9""",8305.583,336
2010,41,0,28307,Matt Every,"24' 10""",10540.833,424
2010,41,0,21350,Ryuji Imada,"24' 10""",18116.083,729
2010,41,0,22913,John Rollins,"24' 10""",16353.75,658
2010,41,0,24502,Adam Scott,"24' 10""",10644.667,429
2010,41,0,6595,Kevin Sutherland,"24' 10""",17582.75,709
2010,46,0,1161,Mark Calcavecchia,"24' 11""",6781.25,272
2010,46,0,12716,Charley Hoffman,"24' 11""",16235.25,651
2010,46,0,27120,Troy Matteson,"24' 11""",15997.417,641
2010,46,0,27933,John Merrick,"24' 11""",21058.667,844
2010,46,0,1810,Phil Mickelson,"24' 11""",9804.167,393
2010,46,0,21949,Joe Ogilvie,"24' 11""",17290.5,695
2010,46,0,23788,D.J. Trahan,"24' 11""",16672.167,670
2010,46,0,27095,Nick Watney,"24' 11""",14413.75,579
2010,46,0,26289,Boo Weekley,"24' 11""",17148.0,689
2010,46,0,10425,Jay Williamson,"24' 11""",14384.0,578
2010,46,0,24663,Y.E. Yang,"24' 11""",12828.417,515
2010,57,0,20686,Jeev Milkha Singh,"25' 0""",10910.167,436
2010,58,0,29910,Blake Adams,"25' 1""",17173.417,684
2010,58,0,24507,Jason Bohn,"25' 1""",16839.0,671
2010,58,0,20157,Retief Goosen,"25' 1""",11925.083,475
2010,58,0,25240,D.A. Points,"25' 1""",17220.25,686
2010,62,0,20472,Alex Cejka,"25' 2""",16635.25,661
2010,62,0,23983,Luke Donald,"25' 2""",11137.667,443
2010,62,0,1797,Rocco Mediate,"25' 2""",14435.833,573
2010,62,0,20436,Garrett Willis,"25' 2""",17172.583,683
2010,66,0,10860,Justin Leonard,"25' 3""",17327.583,687
2010,67,0,32102,Rickie Fowler,"25' 4""",18059.167,713
2010,67,0,24924,Bill Haas,"25' 4""",16717.333,659
2010,67,0,23353,J.J. Henry,"25' 4""",17733.083,701
2010,67,0,23108,Matt Kuchar,"25' 4""",17509.0,691
2010,67,0,23800,Bryce Molder,"25' 4""",15863.5,627
2010,67,0,6527,Steve Stricker,"25' 4""",13250.167,523
2010,73,0,7867,Woody Austin,"25' 5""",19220.333,755
2010,73,0,23673,Michael Connell,"25' 5""",17053.917,670
2010,73,0,21753,Brian Davis,"25' 5""",21100.0,831
2010,73,0,23638,Brendon de Jonge,"25' 5""",20809.417,820
2010,73,0,26300,Matt Jones,"25' 5""",15652.417,616
2010,73,0,26695,Michael Letzig,"25' 5""",17779.667,700
2010,73,0,27302,Garth Mulroy,"25' 5""",8968.583,353
2010,73,0,12714,Chris Tidland,"25' 5""",14977.167,589
2010,81,0,1249,John Daly,"25' 6""",8530.583,334
2010,81,0,25900,Lucas Glover,"25' 6""",13073.583,513
2010,81,0,8537,J.P. Hayes,"25' 6""",15266.417,599
2010,81,0,24024,Zach Johnson,"25' 6""",18573.917,728
2010,81,0,28158,Steve Marino,"25' 6""",13612.667,534
2010,81,0,24138,Ian Poulter,"25' 6""",7355.083,288
2010,81,0,25562,Andres Romero,"25' 6""",13913.917,545
2010,81,0,28780,Nicholas Thompson,"25' 6""",16930.25,664
2010,81,0,23349,Charles Warren,"25' 6""",12711.75,498
2010,81,0,25804,Bubba Watson,"25' 6""",12713.083,499
2010,81,0,26392,Chris Wilson,"25' 6""",10688.583,419
2010,92,0,23135,Tim Clark,"25' 7""",17550.583,687
2010,92,0,23548,Bill Lunde,"25' 7""",14274.583,558
2010,92,0,26596,Ryan Moore,"25' 7""",14406.917,563
2010,92,0,24140,Sean O'Hair,"25' 7""",14414.167,564
2010,96,0,24846,Ricky Barnes,"25' 8""",16838.167,656
2010,96,0,28087,Kris Blanks,"25' 8""",17583.917,686
2010,96,0,24912,Will MacKenzie,"25' 8""",15928.25,620
2010,96,0,22046,Geoff Ogilvy,"25' 8""",9943.75,388
2010,96,0,20645,John Senden,"25' 8""",20202.333,786
2010,96,0,22293,Heath Slocum,"25' 8""",18512.667,721
2010,102,0,28089,Jason Day,"25' 9""",14259.583,554
2010,102,0,24358,Robert Garrigus,"25' 9""",11732.917,456
2010,102,0,30946,Alex Prugh,"25' 9""",16058.083,624
2010,102,0,23307,Roger Tambellini,"25' 9""",13632.583,529
2010,102,0,23623,Bo Van Pelt,"25' 9""",19651.917,763
2010,107,0,27466,Spencer Levin,"25' 10""",22855.417,886
2010,107,0,1706,Davis Love III,"25' 10""",15017.25,582
2010,107,0,27060,John Mallinger,"25' 10""",16238.167,629
2010,107,0,1766,Billy Mayfair,"25' 10""",16088.583,623
2010,107,0,31560,Brian Stuard,"25' 10""",16000.083,619
2010,107,0,25632,Jimmy Walker,"25' 10""",12485.167,483
2010,107,0,20160,Charlie Wi,"25' 10""",20123.083,780
2010,114,0,22371,Aaron Baddeley,"25' 11""",17366.333,671
2010,114,0,22946,Henrik Bjornstad,"25' 11""",13406.5,518
2010,114,0,1941,Tom Pernice Jr.,"25' 11""",13779.083,531
2010,114,0,25345,Carl Pettersson,"25' 11""",18242.333,705
2010,114,0,23621,Rory Sabbatini,"25' 11""",14272.0,551
2010,114,0,29221,Webb Simpson,"25' 11""",19685.833,759
2010,120,0,24227,Justin Bolli,"26' 0""",9894.583,381
2010,120,0,24925,Jonathan Byrd,"26' 0""",17998.833,692
2010,120,0,11123,Chris Couch,"26' 0""",13690.333,527
2010,120,0,10809,Jim Furyk,"26' 0""",15460.583,594
2010,120,0,30925,Dustin Johnson,"26' 0""",12080.25,464
2010,120,0,22405,Justin Rose,"26' 0""",16312.917,628
2010,120,0,12755,Vance Veazey,"26' 0""",9680.583,372
2010,127,0,20070,Matt Bettencourt,"26' 1""",14240.583,546
2010,127,0,26420,Richard Johnson,"26' 1""",18552.917,711
2010,127,0,1724,Jeff Maggert,"26' 1""",14978.75,575
2010,127,0,10585,Scott McCarron,"26' 1""",19608.083,751
2010,127,0,20572,Rod Pampling,"26' 1""",16432.333,630
2010,127,0,21878,Mark Wilson,"26' 1""",19623.0,753
2010,133,0,20593,Greg Chalmers,"26' 2""",18434.5,705
2010,133,0,1313,Steve Elkington,"26' 2""",14149.667,541
2010,135,0,7363,Craig Bowden,"26' 3""",12845.667,489
2010,135,0,33419,Cameron Tringale,"26' 3""",9524.25,363
2010,137,0,23613,Rich Barcelo,"26' 4""",11169.0,424
2010,137,0,1619,Skip Kendall,"26' 4""",12365.583,470
2010,137,0,26851,Marc Leishman,"26' 4""",14741.5,560
2010,137,0,1945,Kenny Perry,"26' 4""",13593.167,517
2010,141,0,20229,Stewart Cink,"26' 5""",14698.667,557
2010,141,0,27797,Derek Lamely,"26' 5""",12676.667,480
2010,143,0,22056,Cameron Percy,"26' 6""",12524.0,472
2010,144,0,20105,Jeff Gove,"26' 7""",10210.833,384
2010,144,0,12602,Dean Wilson,"26' 7""",11605.5,437
2010,146,0,20691,Greg Owen,"26' 8""",13816.917,518
2010,146,0,8375,Paul Stankowski,"26' 8""",12818.5,480
2010,146,0,8385,Omar Uresti,"26' 8""",17216.583,645
2010,149,0,6004,Stephen Ames,"26' 9""",17139.0,640
2010,149,0,27141,J.B. Holmes,"26' 9""",17362.167,650
2010,149,0,21731,Freddie Jacobson,"26' 9""",17836.333,667
2010,149,0,27936,Martin Laird,"26' 9""",17109.417,639
2010,149,0,32640,Troy Merritt,"26' 9""",16599.333,620
2010,149,0,1948,Tim Petrovic,"26' 9""",23074.583,862
2010,149,0,25190,Jeff Quinney,"26' 9""",20674.667,772
2010,156,0,27436,Graham DeLaet,"26' 10""",17994.5,670
2010,156,0,1577,Lee Janzen,"26' 10""",15229.667,568
2010,158,0,1320,Bob Estes,"26' 11""",16050.25,596
2010,158,0,24361,Pat Perez,"26' 11""",20062.25,745
2010,160,0,29285,Brent Delahoussaye,"27' 0""",11739.75,435
2010,160,0,27613,David Lutterus,"27' 0""",11598.25,430
2010,160,0,20663,Brenden Pappas,"27' 0""",11018.667,408
2010,160,0,27963,Chris Stroud,"27' 0""",16778.0,621
2010,160,0,26951,Johnson Wagner,"27' 0""",17154.25,636
2010,165,0,12652,Cameron Beckman,"27' 1""",13900.167,514
2010,165,0,20850,Daniel Chopra,"27' 1""",12694.333,469
2010,165,0,12705,Cliff Kresge,"27' 1""",11498.25,425
2010,168,0,6515,Shaun Micheel,"27' 2""",12542.417,462
2010,169,0,6251,Chris DiMarco,"27' 3""",20113.417,738
2010,169,0,8075,Jerry Kelly,"27' 3""",21577.667,793
2010,169,0,26301,James Nitties,"27' 3""",19824.667,728
2010,169,0,26679,Kevin Stadler,"27' 3""",16828.583,618
2010,173,0,24490,George McNeill,"27' 4""",14016.167,513
2010,174,0,20498,Briny Baird,"27' 5""",19568.583,714
2010,174,0,21961,Charles Howell III,"27' 5""",18332.667,668
2010,176,0,6514,Kevin Johnson,"27' 6""",11738.5,427
2010,176,0,26881,Jarrod Lyle,"27' 6""",11003.25,400
2010,176,0,26287,Roland Thatcher,"27' 6""",15361.25,558
2010,176,0,10423,Mike Weir,"27' 6""",7860.667,286
2010,180,0,7749,Brett Quigley,"27' 7""",19971.083,724
2010,181,0,20574,Mathew Goggin,"27' 8""",18569.417,672
2010,182,0,25818,Scott Piercy,"27' 9""",16779.0,604
2010,183,0,6012,Greg Kraft,"27' 10""",9040.583,325
2010,184,0,20378,Mathias Grönberg,"27' 11""",12185.333,437
2010,185,0,23322,Brett Wetterich,"28' 2""",11901.25,422
2010,186,0,7457,Steve Flesch,"28' 3""",16658.5,590
2010,187,0,19846,Brian Gay,"28' 4""",23801.833,840
2010,188,0,22378,Trevor Immelman,"28' 5""",10535.417,371
2010,189,0,23718,Nathan Green,"28' 7""",19494.917,683
2010,190,0,9011,David Duval,"29' 5""",12396.167,421
2010,191,0,1329,Brad Faxon,"29' 10""",11450.333,384
2010,192,0,1116,Michael Bradley,"31' 4""",17711.667,566
2019,1,0,40098,Matt Fitzpatrick,"20' 5""",6260.083,307
2019,2,0,26476,Chez Reavie,"21' 4""",14568.75,684
2019,3,0,35449,Adam Long,"21' 9""",13430.25,618
2019,4,0,26329,Louis Oosthuizen,"22' 0""",8511.167,387
2019,5,0,33399,Adam Hadwin,"22' 1""",12473.583,565
2019,6,0,34076,Joel Dahmen,"22' 3""",14845.667,668
2019,7,0,24502,Adam Scott,"22' 4""",6992.75,313
2019,8,0,23621,Rory Sabbatini,"22' 6""",14640.583,650
2019,9,0,34098,Russell Henley,"22' 7""",12738.0,565
2019,9,0,22405,Justin Rose,"22' 7""",8431.667,374
2019,11,0,32102,Rickie Fowler,"22' 9""",10631.417,468
2019,11,0,24024,Zach Johnson,"22' 9""",10000.917,439
2019,13,0,47990,Kyle Jones,"22' 10""",11396.833,500
2019,13,0,37340,Chase Wright,"22' 10""",11121.917,487
2019,15,0,45526,Abraham Ancer,"22' 11""",14473.417,632
2019,15,0,30911,Tommy Fleetwood,"22' 11""",8976.333,392
2019,15,0,34363,Tyrrell Hatton,"22' 11""",7241.083,316
2019,15,0,27141,J.B. Holmes,"22' 11""",7573.333,331
2019,15,0,29478,Kevin Kisner,"22' 11""",14588.833,637
2019,15,0,25493,Nick Taylor,"22' 11""",15777.833,688
2019,21,0,29970,Dylan Frittelli,"23' 0""",13081.417,568
2019,21,0,21209,Sergio Garcia,"23' 0""",6126.583,266
2019,23,0,31646,Emiliano Grillo,"23' 1""",10808.583,468
2019,23,0,37189,Harold Varner III,"23' 1""",13679.917,593
2019,25,0,25686,Jason Dufner,"23' 2""",11467.083,495
2019,25,0,46402,Talor Gooch,"23' 2""",8986.583,388
2019,27,0,39997,Corey Conners,"23' 3""",14830.0,637
2019,27,0,29926,Danny Lee,"23' 3""",12692.0,545
2019,27,0,32139,Danny Willett,"23' 3""",8217.167,354
2019,30,0,19803,Ryan Armour,"23' 4""",17626.417,756
2019,30,0,39327,Ben Silverman,"23' 4""",12042.917,517
2019,30,0,40115,Adam Svensson,"23' 4""",11633.167,499
2019,33,0,25572,Graeme McDowell,"23' 5""",9028.083,385
2019,33,0,37275,Sam Ryder,"23' 5""",12033.25,513
2019,33,0,27649,Brandt Snedeker,"23' 5""",15337.917,656
2019,36,0,28679,Fabián Gómez,"23' 6""",10535.5,449
2019,36,0,30110,Kyle Stanley,"23' 6""",11193.083,477
2019,38,0,10809,Jim Furyk,"23' 7""",12796.25,542
2019,38,0,23320,Ryan Palmer,"23' 7""",9767.75,414
2019,40,0,29479,Scott Brown,"23' 8""",14507.583,613
2019,41,0,37455,Si Woo Kim,"23' 9""",11753.333,495
2019,41,0,49771,J.T. Poston,"23' 9""",17884.333,753
2019,41,0,27214,Kevin Streelman,"23' 9""",15071.75,635
2019,44,0,27958,Ryan Blaum,"23' 10""",14584.5,612
2019,44,0,37380,Curtis Luck,"23' 10""",7736.333,325
2019,44,0,27349,Alex Noren,"23' 10""",7978.083,335
2019,44,0,30692,Scott Stallings,"23' 10""",12876.0,540
2019,44,0,34431,Robert Streb,"23' 10""",11905.25,499
2019,49,0,25900,Lucas Glover,"23' 11""",16909.5,706
2019,49,0,26758,David Hearn,"23' 11""",7498.333,314
2019,49,0,12716,Charley Hoffman,"23' 11""",8807.75,368
2019,49,0,39977,Max Homa,"23' 11""",12982.167,543
2019,49,0,29420,Billy Horschel,"23' 11""",13746.083,575
2019,49,0,35879,Kelly Kraft,"23' 11""",12789.167,535
2019,55,0,31557,Jim Herman,"24' 0""",8769.083,366
2019,55,0,28775,Nate Lashley,"24' 0""",10828.333,451
2019,55,0,32791,K.H. Lee,"24' 0""",12613.333,525
2019,58,0,32200,Roberto Castro,"24' 1""",13538.25,563
2019,58,0,46435,Austin Cook,"24' 1""",12247.167,509
2019,58,0,29725,Tony Finau,"24' 1""",11338.833,471
2019,58,0,27644,Brian Harman,"24' 1""",15759.667,654
2019,58,0,45486,Joaquin Niemann,"24' 1""",15840.333,658
2019,63,0,30191,Julián Etulain,"24' 2""",8640.167,358
2019,63,0,39971,Sungjae Im,"24' 2""",21283.0,880
2019,63,0,49766,Hank Lebioda,"24' 2""",12176.333,504
2019,63,0,33486,Roger Sloan,"24' 2""",13832.667,572
2019,63,0,23325,Vaughn Taylor,"24' 2""",18661.667,772
2019,68,0,45609,Tyler Duncan,"24' 3""",14695.333,606
2019,68,0,30944,Jason Kokrak,"24' 3""",15391.0,634
2019,68,0,32058,José de Jesús Rodríguez,"24' 3""",9443.75,390
2019,71,0,22371,Aaron Baddeley,"24' 4""",7395.917,304
2019,71,0,25364,Paul Casey,"24' 4""",11427.667,469
2019,71,0,24924,Bill Haas,"24' 4""",12390.75,509
2019,71,0,24781,Hunter Mahan,"24' 4""",10138.833,416
2019,71,0,34466,Peter Malnati,"24' 4""",13811.5,568
2019,71,0,46970,Jon Rahm,"24' 4""",9989.917,410
2019,71,0,49960,Sepp Straka,"24' 4""",11190.333,460
2019,78,0,35450,Patrick Cantlay,"24' 5""",9943.833,407
2019,78,0,34021,Bud Cauley,"24' 5""",15643.833,640
2019,78,0,30946,Alex Prugh,"24' 5""",10730.417,439
2019,81,0,27895,Jonas Blixt,"24' 6""",13681.417,559
2019,81,0,27974,Sung Kang,"24' 6""",14276.583,582
2019,81,0,33410,Andrew Landry,"24' 6""",15563.083,635
2019,81,0,31560,Brian Stuard,"24' 6""",17500.417,715
2019,85,0,36799,Stephan Jaeger,"24' 7""",11025.917,449
2019,85,0,33418,Shawn Stefani,"24' 7""",12847.667,523
2019,87,0,45157,Cam Davis,"24' 8""",11035.5,447
