YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL MONEY,OFFICIAL MONEY,WGC MONEY ONLY
2003,34,0,20608,David Howell,$46071,0,4607143.0
2003,35,0,1886,Peter O'Malley,$45300,1105000,3425000.0
2003,36,0,20832,Raphael Jacquelin,$44839,1621392,2862500.0
2003,37,0,25732,S.K. Ho,$41330,4132960,
2003,37,0,19983,Andy Oldcorn,$41330,4132960,
2003,39,0,19817,Michael Muehr,$35376,3537600,
2003,40,0,21691,Robert-Jan Derksen,$33750,0,3375000.0
2003,41,0,1191,Barry Cheesman,$32910,3291000,
2003,41,0,24427,Chris Downes,$32910,3291000,
2003,43,0,21407,Arjun Atwal,$32500,0,3250000.0
2003,44,0,8535,Gary Nicklaus,$32300,3230000,
2003,45,0,22034,Yasuharu Imano,$31275,3127500,
2003,46,0,20773,Taichi Teshima,$31083,0,3108334.0
2003,47,0,20859,Anders Hansen,$30000,0,3000000.0
2003,47,0,22117,Jyoti Randhawa,$30000,0,3000000.0
2003,49,0,6498,Matt Peterson,$29962,2996154,
2003,50,0,20719,Adam Mednick,$29849,2984916,
2003,50,0,21592,Gary Murphy,$29849,2984916,
2003,50,0,20480,Marco Ruiz,$29849,2984916,
2003,53,0,22986,Søren Kjeldsen,$28625,0,2862500.0
2003,54,0,24511,Thongchai Jaidee,$27375,0,2737500.0
2003,55,0,20952,Philip Golding,$26250,0,2625000.0
2003,56,0,25396,Kevin Na,$23375,0,2337500.0
2003,56,0,2202,Steen Tinning,$23375,0,2337500.0
2003,58,0,20650,Jarrod Moseley,$21125,0,2112500.0
2003,59,0,19795,Kelly Mitchum,$20795,2079500,
2003,60,0,20945,Markus Brier,$18859,1885948,
2003,60,0,22540,Anthony Wall,$18859,1885948,
2003,62,0,27120,Troy Matteson,$18135,1813500,
2003,63,0,12454,Mario Tiziani,$17780,1778000,
2003,64,0,21099,David Lynn,$16214,1621392,
2003,64,0,1796,Mark McNulty,$16214,1621392,
2003,66,0,25190,Jeff Quinney,$14550,1455000,
2003,67,0,7707,Mike Small,$14430,1443000,
2003,68,0,11155,Katsuyoshi Tomori,$13988,1398848,
2003,69,0,2300,Ian Woosnam,$13432,1343212,
2003,70,0,23739,Ryan Dillon,$13334,1333400,
2003,71,0,21836,Michael Flynn,$12600,1260000,
2003,72,0,23349,Charles Warren,$11984,1198400,
2003,73,0,1127,Danny Briggs,$11712,1171200,
2003,74,0,25005,Mark Walker,$11536,1153600,
2003,75,0,25041,Todd Rose,$11100,1110000,
2003,76,0,23091,Alan Morin,$10150,1015000,
2003,77,0,25349,Tim Wilkinson,$9900,990000,
2003,78,0,20051,Joe Acosta Jr.,$9765,976500,
2003,79,0,2166,Chip Sullivan,$9675,967500,
2003,80,0,25572,Graeme McDowell,$9620,962000,
2003,81,0,24847,Michael Harris,$9450,945000,
2003,82,0,25052,Derek Gillespie,$8988,898800,
2003,82,0,25842,Jon Mills,$8988,898800,
2003,84,0,20433,Mark Hensby,$8880,888000,
2003,85,0,23821,Yusaku Miyazato,$8775,877500,
2003,86,0,12753,David Morland IV,$8022,802200,
2003,87,0,23788,D.J. Trahan,$7880,788000,
2003,88,0,6036,Scott Dunlap,$7600,760000,
2003,88,0,21350,Ryuji Imada,$7600,760000,
2003,90,0,20043,Edward Fryatt,$7280,728000,
2003,91,0,6315,Pete Jordan,$6720,672000,
2004,1,0,20766,Padraig Harrington,$2107276,188227600,22500000.0
2004,2,0,20396,Lee Westwood,$767899,52689920,24100000.0
2004,3,0,20848,Ángel Cabrera,$599339,23783857,36150000.0
2004,4,0,25364,Paul Casey,$552939,51793906,3500000.0
2004,5,0,20608,David Howell,$468500,1850000,45000000.0
2004,6,0,24138,Ian Poulter,$401318,17631829,22500000.0
2004,7,0,24924,Bill Haas,$315259,31525900,
2004,8,0,12461,Paul McGinley,$310476,21510052,9537500.0
2004,9,0,22378,Trevor Immelman,$300560,10955998,19100000.0
2004,10,0,8635,Colin Montgomerie,$245979,9647863,14950000.0
2004,11,0,19958,Miguel Angel Jiménez,$238367,6636683,17200000.0
2004,12,0,27770,Camilo Villegas,$237984,23798400,
2004,13,0,20474,Phillip Price,$223749,15074900,7300000.0
2004,14,0,12389,Barry Lane,$206802,10580190,10100000.0
2004,15,0,20400,Michael Campbell,$152506,8600606,6650000.0
2004,16,0,19830,Joakim Haeggman,$145566,10531620,4025000.0
2004,17,0,21753,Brian Davis,$145250,11025000,3500000.0
2004,18,0,24389,Jean-Francois Remesy,$112607,7685715,3575000.0
2004,19,0,25732,S.K. Ho,$109200,1320000,9600000.0
2004,20,0,24511,Thongchai Jaidee,$95500,0,9550000.0
2004,21,0,22348,Nick O'Hern,$88875,3425000,5462500.0
2004,22,0,23688,Scott Drummond,$87100,1235000,7475000.0
2004,23,0,26497,Casey Wittenberg,$85670,8567000,
2004,24,0,24846,Ricky Barnes,$85520,8551955,
2004,25,0,22122,Andrew McLardy,$79026,1152600,6750000.0
2004,26,0,2020,Eduardo Romero,$78750,4375000,3500000.0
2004,27,0,20218,Shingo Katayama,$78650,1265000,6600000.0
2004,28,0,20939,Keiichiro Fukabori,$73063,7306320,
2004,29,0,19906,Gary Evans,$71346,7134606,
2004,30,0,2076,Peter Senior,$69750,0,6975000.0
2004,31,0,22117,Jyoti Randhawa,$60665,6066540,
2004,32,0,23797,Brett Rumford,$58000,0,5800000.0
2004,33,0,20569,Richard Green,$54625,0,5462500.0
2004,34,0,23165,Takashi Kamiyama,$54305,5430540,
2004,35,0,27649,Brandt Snedeker,$54215,5421500,
2004,36,0,26679,Kevin Stadler,$49541,4954100,
2004,37,0,23386,David Roesch,$48024,4802400,
2004,38,0,20721,Darren Fichardt,$44383,1013250,3425000.0
2004,39,0,21736,Lian-Wei Zhang,$42572,1207229,3050000.0
2004,40,0,25572,Graeme McDowell,$42000,0,4200000.0
2004,41,0,21498,Hideto Tanihara,$41729,4172900,
2004,42,0,1326,Nick Faldo,$40460,4046000,
2004,43,0,20764,Desvonde Botes,$40250,0,4025000.0
2004,44,0,22075,Ricardo Gonzalez,$38000,0,3800000.0
2004,45,0,23042,Kim Felton,$35111,3511125,
2004,45,0,23580,Tetsuji Hiratsuka,$35111,3511125,
2004,47,0,10821,Toshi Izawa,$35000,0,3500000.0
2004,48,0,2166,Chip Sullivan,$34250,3425000,
2004,49,0,7707,Mike Small,$33360,3336000,
2004,50,0,19904,Paul Lawrie,$32663,3266300,
2004,51,0,24663,Y.E. Yang,$32500,0,3250000.0
2004,52,0,6655,Geoffrey Sisk,$30672,3067200,
2004,53,0,25349,Tim Wilkinson,$29820,2982000,
2004,54,0,21461,Kenneth Ferrie,$27714,2771448,
2004,54,0,19983,Andy Oldcorn,$27714,2771448,
2004,56,0,20763,Pierre Fulke,$26500,0,2650000.0
2004,57,0,20099,Doug Barron,$23291,2329111,
2004,58,0,6315,Pete Jordan,$23280,2328000,
2004,59,0,19795,Kelly Mitchum,$22432,2243200,
2004,60,0,27817,Paul Bradshaw,$22404,2240433,
2004,60,0,24184,Alastair Forsyth,$22404,2240433,
2004,60,0,25522,Sean Whiffin,$22404,2240433,
2004,63,0,27708,Jason Hartwick,$21306,2130625,
2004,63,0,2191,Tim Thelen,$21306,2130625,
2004,65,0,25816,Kevin Durkin,$21197,2119700,
2004,66,0,20473,Ignacio Garrido,$19756,1975593,
2004,66,0,20832,Raphael Jacquelin,$19756,1975593,
2004,68,0,20669,James Kingston,$19101,1910052,
2004,69,0,25752,Steve Friesen,$18550,1855000,
2004,70,0,8191,Paul Broadhurst,$18539,1853874,
2004,70,0,20823,Gary Emerson,$18539,1853874,
2004,72,0,8993,Franklin Langham,$18450,1845000,
2004,73,0,22379,Mark Foster,$18071,1807059,
2004,74,0,21730,Mårten Olander,$17696,1769607,
2004,75,0,21727,Martin Erlandsson,$17322,1732155,
2004,75,0,22585,Paul Wesselingh,$17322,1732155,
2004,77,0,20598,Christian Cévaër,$16760,1675977,
2004,78,0,20445,Casey Martin,$15858,1585800,
2004,79,0,1086,Roy Biancalana,$11900,1190000,
2004,80,0,2036,Jim Rutledge,$11898,1189800,
2004,81,0,1224,Jeff Coston,$11800,1180000,
2004,82,0,24940,Edward Loar,$11400,1140000,
2004,83,0,12716,Charley Hoffman,$11296,1129600,
2004,84,0,24494,Erik Compton,$11050,1105000,
2004,84,0,20471,Sven Struver,$11050,1105000,
2004,86,0,20940,Kenichi Kuboya,$10944,1094400,
2004,87,0,23800,Bryce Molder,$10716,1071600,
2004,88,0,1560,David Ishii,$10464,1046400,
2004,89,0,27615,Chris Nallen,$10366,1036560,
2004,90,0,27963,Chris Stroud,$10350,1035000,
2004,91,0,24980,Scott Gutschewski,$9858,985800,
2004,92,0,12755,Vance Veazey,$9776,977600,
2004,93,0,23778,Brad Adamonis,$9713,971250,
2004,94,0,21894,Bobby Kalinowski,$9648,964800,
2004,95,0,26498,Matt Weibring,$9324,932400,
2004,96,0,21581,Dirk Ayers,$8550,855000,
2004,97,0,26476,Chez Reavie,$7840,784000,
2004,98,0,27146,Adam Meyer,$7490,749000,
2004,99,0,21284,Hiroyuki Fujita,$7388,738750,
2004,99,0,27768,Brock Mackenzie,$7388,738750,
2004,101,0,27702,Matt Hendrix,$6750,675000,
2004,102,0,25741,Nick Gilliam,$6510,651000,
2004,103,0,22363,Don Yrene,$6480,648000,
2004,104,0,10195,Tim Conley,$6420,642000,
2004,105,0,27561,Nick Flanagan,$6180,618000,
