YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
2022,102,0,47504,Sam Burns,49.57,57,115,31.0
2022,102,0,32102,Rickie Fowler,49.57,57,115,48.0
2022,104,0,46046,Scottie Scheffler,49.53,53,107,26.0
2022,105,0,29478,Kevin Kisner,49.51,51,103,29.0
2022,106,0,23320,Ryan Palmer,49.5,50,101,35.0
2022,107,0,29535,Brice Garnett,49.12,56,114,34.0
2022,108,0,29926,Danny Lee,49.07,53,108,40.0
2022,109,0,32662,Michael Gligic,49.06,52,106,25.0
2022,109,0,35461,Beau Hossler,49.06,78,159,61.0
2022,111,0,47483,Will Zalatoris,49.0,49,100,35.0
2022,112,0,23621,Rory Sabbatini,48.96,47,96,36.0
2022,113,0,52374,Brandon Wu,48.91,45,92,29.0
2022,114,0,55708,Hayden Buckley,48.76,59,121,23.0
2022,115,0,46442,Maverick McNealy,48.61,70,144,48.0
2022,116,0,51997,Andrew Novak,48.48,48,99,27.0
2022,116,0,46414,Aaron Rai,48.48,64,132,52.0
2022,118,0,34431,Robert Streb,48.44,62,128,46.0
2022,119,0,27139,David Skinns,48.39,45,93,29.0
2022,120,0,31323,Gary Woodland,48.35,44,91,31.0
2022,121,0,57366,Cameron Young,48.23,68,141,55.0
2022,122,0,37455,Si Woo Kim,48.21,81,168,53.0
2022,122,0,27064,Jhonattan Vegas,48.21,54,112,22.0
2022,124,0,49947,Taylor Moore,48.2,67,139,38.0
2022,125,0,45526,Abraham Ancer,47.96,47,98,30.0
2022,126,0,47995,Davis Riley,47.83,77,161,45.0
2022,127,0,40115,Adam Svensson,47.71,73,153,52.0
2022,128,0,33141,Keegan Bradley,47.66,61,128,49.0
2022,128,0,36699,Patrick Rodgers,47.66,61,128,36.0
2022,130,0,27129,Luke List,47.62,60,126,38.0
2022,131,0,35310,Lanto Griffin,47.59,69,145,63.0
2022,132,0,32816,Satoshi Kodaira,47.5,38,80,30.0
2022,133,0,53165,Doc Redman,47.32,53,112,31.0
2022,134,0,51890,Greyson Sigg,47.29,61,129,37.0
2022,135,0,50525,Collin Morikawa,47.19,42,89,35.0
2022,136,0,47529,Mito Pereira,47.1,65,138,46.0
2022,137,0,28089,Jason Day,47.06,48,102,28.0
2022,138,0,27649,Brandt Snedeker,47.0,47,100,35.0
2022,139,0,48699,Callum Tarren,46.6,48,103,36.0
2022,139,0,27095,Nick Watney,46.6,48,103,47.0
2022,141,0,39953,Chase Seiffert,46.58,34,73,36.0
2022,142,0,34076,Joel Dahmen,46.48,66,142,57.0
2022,143,0,22405,Justin Rose,46.25,37,80,24.0
2022,144,0,29970,Dylan Frittelli,46.21,67,145,45.0
2022,145,0,35879,Kelly Kraft,45.97,57,124,46.0
2022,146,0,35110,Brett Drewitt,45.71,32,70,27.0
2022,146,0,48887,Matt Wallace,45.71,32,70,20.0
2022,148,0,39997,Corey Conners,45.61,52,114,32.0
2022,149,0,36852,Jim Knous,45.57,36,79,28.0
2022,150,0,46717,Viktor Hovland,45.45,50,110,43.0
2022,151,0,29518,Brendan Steele,45.22,52,115,30.0
2022,152,0,51634,Sahith Theegala,45.2,80,177,54.0
2022,153,0,49766,Hank Lebioda,45.08,55,122,43.0
2022,154,0,28775,Nate Lashley,45.05,41,91,32.0
2022,155,0,31560,Brian Stuard,44.96,58,129,52.0
2022,156,0,45540,Jared Wolfe,44.87,35,78,15.0
2022,157,0,56278,Matthew Wolff,44.62,29,65,30.0
2022,158,0,47988,Nick Hardy,44.58,37,83,32.0
2022,159,0,54628,Lee Hodges,44.17,53,120,38.0
2022,160,0,39324,J.J. Spaun,44.09,56,127,57.0
2022,161,0,47983,Chad Ramey,44.04,48,109,52.0
2022,162,0,40162,Justin Lower,44.0,44,100,30.0
2022,163,0,27895,Jonas Blixt,43.88,43,98,43.0
2022,164,0,36871,Matthew NeSmith,43.8,53,121,45.0
2022,165,0,32366,Kevin Chappell,43.21,35,81,36.0
2022,166,0,49964,Aaron Wise,42.98,49,114,40.0
2022,167,0,31646,Emiliano Grillo,42.86,57,133,56.0
2022,167,0,27770,Camilo Villegas,42.86,48,112,47.0
2022,169,0,25686,Jason Dufner,42.47,31,73,31.0
2022,170,0,36884,Ben Kohles,42.42,42,99,41.0
2022,171,0,31557,Jim Herman,42.25,30,71,33.0
2022,172,0,51950,Max McGreevy,42.11,48,114,52.0
2022,173,0,37275,Sam Ryder,42.06,53,126,52.0
2022,174,0,47128,Richy Werenski,41.96,47,112,51.0
2022,175,0,50095,Austin Smotherman,41.9,44,105,39.0
2022,176,0,33667,Carlos Ortiz,41.74,48,115,49.0
2022,177,0,25900,Lucas Glover,41.73,53,127,53.0
2022,178,0,33419,Cameron Tringale,41.41,53,128,53.0
2022,179,0,54783,Dylan Wu,40.91,36,88,37.0
2022,180,0,46970,Jon Rahm,40.78,42,103,36.0
2022,181,0,33486,Roger Sloan,40.54,45,111,48.0
2022,182,0,33122,Russell Knox,40.5,49,121,35.0
2022,183,0,47856,Seth Reeves,40.19,43,107,34.0
2022,184,0,33490,Bo Hoag,39.71,27,68,30.0
2022,185,0,47347,Adam Schenk,39.35,61,155,64.0
2022,186,0,52372,Cameron Champ,39.33,35,89,40.0
2022,187,0,35617,Martin Trainer,39.25,42,107,55.0
2022,188,0,34098,Russell Henley,39.13,45,115,45.0
2022,189,0,34255,Joseph Bramlett,36.94,41,111,43.0
2022,190,0,54421,Garrick Higgo,36.73,36,98,51.0
2022,191,0,40006,Erik van Rooyen,36.71,29,79,41.0
2022,192,0,37212,Paul Barjon,36.36,44,121,55.0
2022,193,0,28114,Dawie van der Walt,30.26,23,76,43.0
2024,1,0,55454,Carl Yuan,68.67%,57,83,16.0
2024,2,0,22371,Aaron Baddeley,68.57%,72,105,22.0
2024,3,0,34098,Russell Henley,67.97%,87,128,17.0
2024,4,0,22405,Justin Rose,66.04%,70,106,29.0
2024,5,0,51997,Andrew Novak,65.18%,73,112,12.0
2024,6,0,29420,Billy Horschel,64.80%,81,125,25.0
2024,7,0,50484,Hayden Springer,64.52%,60,93,10.0
2024,8,0,39327,Ben Silverman,64.42%,67,104,19.0
2024,9,0,35461,Beau Hossler,63.93%,78,122,14.0
2024,10,0,26476,Chez Reavie,63.53%,54,85,26.0
2024,11,0,50188,S.H. Kim,63.49%,120,189,36.0
2024,12,0,52215,Robert MacIntyre,63.41%,78,123,27.0
2024,13,0,27349,Alex Noren,63.39%,71,112,17.0
2024,14,0,40098,Matt Fitzpatrick,63.28%,81,128,35.0
2024,15,0,47504,Sam Burns,63.20%,79,125,30.0
2024,16,0,39971,Sungjae Im,63.01%,92,146,27.0
2024,17,0,47993,Denny McCarthy,62.60%,82,131,29.0
2024,18,0,35450,Patrick Cantlay,62.14%,64,103,12.0
2024,19,0,27936,Martin Laird,62.07%,54,87,13.0
2024,20,0,33948,Byeong Hun An,62.04%,67,108,25.0
2024,21,0,47806,Raul Pereda,61.97%,44,71,28.0
2024,22,0,57975,Harry Hall,61.96%,57,92,26.0
2024,23,0,39977,Max Homa,61.90%,91,147,30.0
2024,24,0,28089,Jason Day,61.54%,72,117,23.0
2024,25,0,32757,Patton Kizzire,61.45%,51,83,27.0
2024,26,0,51766,Wyndham Clark,61.40%,70,114,27.0
2024,27,0,32839,Hideki Matsuyama,60.94%,78,128,21.0
2024,28,0,28252,Seamus Power,60.90%,81,133,33.0
2024,29,0,46441,Robby Shelton,60.87%,70,115,27.0
2024,30,0,54628,Lee Hodges,60.80%,76,125,29.0
2024,31,0,28237,Rory McIlroy,60.71%,68,112,28.0
2024,32,0,23320,Ryan Palmer,60.61%,40,66,11.0
2024,33,0,48867,Matti Schmid,60.44%,55,91,11.0
2024,34,0,54783,Dylan Wu,60.40%,61,101,15.0
2024,35,0,36699,Patrick Rodgers,60.36%,102,169,34.0
2024,36,0,34021,Bud Cauley,60.32%,38,63,14.0
2024,37,0,39975,Michael Kim,60.19%,62,103,16.0
2024,38,0,32102,Rickie Fowler,60.16%,74,123,34.0
2024,39,0,47591,Eric Cole,60.13%,92,153,30.0
2024,40,0,32333,Kevin Tway,60.00%,39,65,12.0
2024,41,0,35617,Martin Trainer,59.65%,34,57,19.0
2024,42,0,25900,Lucas Glover,59.57%,84,141,45.0
2024,43,0,27214,Kevin Streelman,59.55%,53,89,17.0
2024,44,0,48081,Xander Schauffele,59.52%,75,126,13.0
2024,45,0,55893,Sam Stevens,59.41%,60,101,14.0
2024,46,0,58168,Davis Thompson,59.40%,79,133,26.0
2024,47,0,30163,Henrik Norlander,59.38%,38,64,11.0
2024,48,0,59143,Mac Meissner,59.34%,54,91,16.0
2024,49,0,32366,Kevin Chappell,59.26%,32,54,14.0
2024,50,0,37455,Si Woo Kim,59.09%,78,132,34.0
2024,50,0,23108,Matt Kuchar,59.09%,65,110,28.0
2024,52,0,29725,Tony Finau,59.00%,59,100,32.0
2024,53,0,30911,Tommy Fleetwood,58.93%,66,112,25.0
2024,54,0,30927,Brendon Todd,58.65%,78,133,41.0
2024,55,0,33968,Thorbjørn Olesen,58.57%,41,70,19.0
2024,56,0,47420,Jake Knapp,58.56%,65,111,34.0
2024,57,0,34563,Chesson Hadley,58.54%,48,82,20.0
2024,58,0,51349,Nico Echavarria,58.46%,76,130,27.0
2024,59,0,52375,Doug Ghim,58.25%,60,103,16.0
2024,59,0,33448,Justin Thomas,58.25%,60,103,25.0
2024,61,0,48887,Matt Wallace,58.11%,43,74,15.0
2024,62,0,29221,Webb Simpson,58.00%,58,100,32.0
2024,63,0,56630,Akshay Bhatia,57.86%,81,140,26.0
2024,64,0,34099,Harris English,57.81%,74,128,32.0
2024,65,0,47983,Chad Ramey,57.76%,67,116,39.0
2024,66,0,45522,Christiaan Bezuidenhout,57.72%,71,123,27.0
2024,66,0,33141,Keegan Bradley,57.72%,71,123,42.0
2024,68,0,34466,Peter Malnati,57.58%,76,132,38.0
2024,69,0,40162,Justin Lower,57.48%,73,127,36.0
2024,70,0,47995,Davis Riley,57.43%,58,101,40.0
2024,70,0,46046,Scottie Scheffler,57.43%,58,101,8.0
2024,72,0,40115,Adam Svensson,57.33%,86,150,37.0
2024,73,0,52513,Carson Young,57.29%,55,96,26.0
2024,74,0,51894,Vince Whaley,57.27%,63,110,28.0
2024,75,0,45157,Cam Davis,57.14%,76,133,52.0
2024,76,0,24502,Adam Scott,57.02%,69,121,24.0
2024,77,0,47483,Will Zalatoris,56.91%,70,123,29.0
2024,78,0,60067,Joe Highsmith,56.90%,66,116,25.0
2024,79,0,34256,Andrew Putnam,56.82%,75,132,30.0
2024,80,0,39324,J.J. Spaun,56.76%,63,111,21.0
2024,81,0,33204,Shane Lowry,56.73%,59,104,40.0
2024,82,0,60004,Jacob Bridgeman,56.60%,60,106,36.0
2024,83,0,34046,Jordan Spieth,56.49%,74,131,30.0
2024,84,0,50493,Justin Suh,56.47%,48,85,30.0
2024,85,0,32791,K.H. Lee,56.41%,66,117,29.0
2024,86,0,32070,Rafael Campos,56.34%,40,71,6.0
2024,87,0,49947,Taylor Moore,56.29%,85,151,49.0
2024,88,0,52374,Brandon Wu,56.25%,54,96,38.0
2024,89,0,50525,Collin Morikawa,56.15%,73,130,29.0
2024,90,0,36871,Matt NeSmith,56.12%,55,98,28.0
2024,91,0,40006,Erik van Rooyen,56.04%,51,91,28.0
2024,92,0,49771,J.T. Poston,56.03%,79,141,50.0
2024,93,0,55708,Hayden Buckley,56.00%,56,100,26.0
2024,93,0,24024,Zach Johnson,56.00%,42,75,25.0
2024,95,0,37275,Sam Ryder,55.96%,61,109,33.0
2024,96,0,33653,Thomas Detry,55.56%,65,117,31.0
2024,97,0,34587,Chan Kim,55.45%,61,110,21.0
2024,98,0,54591,Ben Griffin,55.32%,78,141,32.0
2024,99,0,12716,Charley Hoffman,55.28%,68,123,39.0
2024,100,0,51977,Max Greyserman,55.21%,53,96,32.0
2024,101,0,31646,Emiliano Grillo,55.17%,64,116,46.0
2024,102,0,39546,Keith Mitchell,54.87%,62,113,37.0
2024,103,0,36801,Mark Hubbard,54.79%,80,146,44.0
2024,104,0,55182,Tom Kim,54.61%,77,141,45.0
2024,105,0,35506,Mackenzie Hughes,54.48%,79,145,48.0
2024,106,0,47347,Adam Schenk,54.41%,74,136,49.0
2024,107,0,33486,Roger Sloan,54.35%,50,92,26.0
2024,108,0,55789,Taylor Montgomery,54.05%,40,74,32.0
2024,109,0,57362,Austin Eckroat,53.95%,82,152,50.0
2024,110,0,37212,Paul Barjon,53.85%,42,78,30.0
2024,111,0,51634,Sahith Theegala,53.79%,78,145,29.0
2024,112,0,28775,Nate Lashley,53.76%,50,93,13.0
2024,113,0,48117,Kurt Kitayama,53.57%,60,112,32.0
2024,114,0,25493,Nick Taylor,53.54%,68,127,41.0
2024,115,0,52955,Ludvig Åberg,53.47%,54,101,26.0
2024,116,0,52666,Sami Valimaki,53.41%,47,88,31.0
2024,117,0,57366,Cameron Young,53.24%,74,139,38.0
2024,118,0,35532,Tom Hoge,53.22%,91,171,53.0
2024,119,0,48119,Ben Taylor,53.19%,50,94,36.0
2024,120,0,27770,Camilo Villegas,53.13%,51,96,43.0
2024,121,0,34255,Joseph Bramlett,52.94%,63,119,27.0
2024,122,0,28420,Ryan Brehm,52.81%,47,89,29.0
2024,123,0,29535,Brice Garnett,52.73%,29,55,15.0
2024,124,0,46442,Maverick McNealy,52.54%,62,118,37.0
2024,125,0,40058,Zac Blair,52.42%,65,124,38.0
2024,126,0,27330,Josh Teater,52.38%,33,63,28.0
2024,127,0,37378,Min Woo Lee,52.25%,58,111,35.0
2024,127,0,40250,Taylor Pendrith,52.25%,58,111,39.0
2024,129,0,33399,Adam Hadwin,52.21%,71,136,45.0
2024,130,0,59836,Pierceson Coody,52.13%,49,94,33.0
2024,130,0,45609,Tyler Duncan,52.13%,49,94,34.0
2024,132,0,51890,Greyson Sigg,51.72%,60,116,26.0
2024,133,0,27649,Brandt Snedeker,51.69%,46,89,37.0
2024,134,0,29936,Ryan Fox,51.67%,62,120,35.0
2024,135,0,51287,Ryo Hisatsune,51.52%,51,99,18.0
2024,136,0,34374,Erik Barnes,51.47%,35,68,31.0
2024,137,0,29908,C.T. Pan,51.39%,37,72,28.0
2024,138,0,47679,Victor Perez,51.14%,45,88,30.0
2024,139,0,57900,Chandler Phillips,50.94%,54,106,31.0
2024,140,0,50095,Austin Smotherman,50.88%,29,57,18.0
2024,141,0,47988,Nick Hardy,50.85%,60,118,35.0
2024,141,0,36884,Ben Kohles,50.85%,60,118,49.0
2024,143,0,30926,Chris Kirk,50.74%,69,136,47.0
2024,144,0,29478,Kevin Kisner,50.59%,43,85,36.0
2024,145,0,34076,Joel Dahmen,50.45%,56,111,36.0
2024,146,0,33408,Tyson Alexander,50.43%,59,117,39.0
2024,147,0,59866,Nick Dunlap,50.00%,46,92,37.0
2024,147,0,32640,Troy Merritt,50.00%,47,94,39.0
2024,147,0,48153,Matthieu Pavon,50.00%,46,92,43.0
2024,147,0,46414,Aaron Rai,50.00%,51,102,31.0
2024,147,0,46340,Alex Smalley,50.00%,47,94,27.0
2024,147,0,48699,Callum Tarren,50.00%,43,86,27.0
2024,147,0,48319,Tom Whitney,50.00%,48,96,39.0
2024,154,0,54421,Garrick Higgo,49.46%,46,93,29.0
2024,155,0,27644,Brian Harman,49.32%,72,146,57.0
2024,156,0,39997,Corey Conners,49.30%,70,142,46.0
2024,157,0,49960,Sepp Straka,49.11%,55,112,50.0
2024,158,0,45242,Kevin Yu,48.94%,46,94,30.0
2024,159,0,46113,Ryan McCormick,48.81%,41,84,41.0
2024,160,0,50497,Adrien Dumont de Chassart,48.45%,47,97,42.0
2024,161,0,36799,Stephan Jaeger,48.09%,63,131,40.0
2024,162,0,52453,Nicolai Højgaard,47.83%,33,69,26.0
2024,162,0,27139,David Skinns,47.83%,55,115,39.0
2024,164,0,59442,Parker Coody,47.56%,39,82,32.0
2024,165,0,54576,Patrick Fishburn,46.67%,35,75,13.0
2024,166,0,46717,Viktor Hovland,46.59%,41,88,34.0
2024,167,0,59095,Chris Gotterup,46.46%,46,99,26.0
2024,168,0,48084,Wesley Bryan,46.30%,25,54,19.0
2024,169,0,51696,Rico Hoey,46.15%,48,104,30.0
2024,170,0,40026,Daniel Berger,46.08%,47,102,23.0
2024,171,0,36326,David Lipsky,46.07%,41,89,37.0
2024,172,0,56149,Wilson Furr,45.90%,28,61,20.0
2024,173,0,38991,Alejandro Tosti,45.28%,48,106,55.0
2024,174,0,52372,Cameron Champ,44.94%,40,89,35.0
2024,175,0,31323,Gary Woodland,44.79%,43,96,52.0
2024,176,0,47663,Kevin Dougherty,44.57%,41,92,36.0
2024,177,0,27064,Jhonattan Vegas,44.19%,38,86,22.0
2024,178,0,26596,Ryan Moore,43.82%,39,89,33.0
2024,179,0,27129,Luke List,43.40%,46,106,44.0
2024,180,0,32367,Jorge Campillo,41.89%,31,74,29.0
2024,181,0,60767,Blaine Hale Jr.,41.82%,23,55,23.0
2024,182,0,52514,Trace Crowe,39.51%,32,81,40.0
2024,183,0,35310,Lanto Griffin,34.38%,33,96,52.0
2024,184,0,51070,Vincent Norrman,30.88%,21,68,29.0
2023,1,0,23108,Matt Kuchar,68.00%,85,125,22.0
2023,2,0,22405,Justin Rose,65.93%,60,91,19.0
2023,3,0,27644,Brian Harman,64.46%,78,121,29.0
2023,4,0,39971,Sungjae Im,61.90%,91,147,25.0
2023,5,0,27974,Sung Kang,61.43%,43,70,14.0
2023,6,0,33948,Byeong Hun An,61.29%,95,155,23.0
2023,7,0,46441,Robby Shelton,61.03%,83,136,21.0
2023,8,0,30927,Brendon Todd,60.40%,90,149,44.0
2023,9,0,45522,Christiaan Bezuidenhout,60.33%,73,121,26.0
2023,10,0,31202,William McGirt,60.26%,47,78,20.0
2023,11,0,30926,Chris Kirk,59.85%,79,132,24.0
2023,12,0,58696,Peter Kuest,59.32%,35,59,8.0
2023,13,0,34256,Andrew Putnam,59.26%,96,162,33.0
2023,14,0,50188,S.H. Kim,59.24%,109,184,37.0
2023,15,0,37455,Si Woo Kim,59.07%,114,193,38.0
2023,16,0,54591,Ben Griffin,58.92%,109,185,29.0
2023,17,0,34046,Jordan Spieth,58.57%,82,140,20.0
2023,18,0,24140,Sean O'Hair,58.43%,52,89,28.0
2023,19,0,46717,Viktor Hovland,58.25%,60,103,18.0
2023,20,0,30911,Tommy Fleetwood,57.85%,70,121,19.0
2023,21,0,32139,Danny Willett,57.69%,60,104,29.0
2023,22,0,34409,David Lingmerth,57.59%,91,158,48.0
2023,23,0,24502,Adam Scott,57.43%,58,101,13.0
2023,24,0,46442,Maverick McNealy,57.28%,59,103,20.0
2023,25,0,40098,Matt Fitzpatrick,57.27%,63,110,22.0
2023,26,0,57975,Harry Hall,56.69%,72,127,38.0
2023,27,0,47504,Sam Burns,56.56%,69,122,42.0
2023,27,0,26596,Ryan Moore,56.56%,69,122,33.0
2023,29,0,51766,Wyndham Clark,56.49%,74,131,23.0
2023,30,0,56630,Akshay Bhatia,56.44%,57,101,18.0
2023,31,0,39324,J.J. Spaun,56.15%,73,130,20.0
2023,32,0,35310,Lanto Griffin,56.12%,55,98,16.0
2023,33,0,48081,Xander Schauffele,56.10%,69,123,28.0
2023,34,0,39975,Michael Kim,56.00%,70,125,28.0
2023,35,0,55454,Carl Yuan,55.86%,62,111,26.0
2023,36,0,31577,Tano Goya,55.73%,73,131,21.0
2023,37,0,45157,Cam Davis,55.71%,78,140,24.0
2023,37,0,33653,Thomas Detry,55.71%,78,140,41.0
2023,39,0,39977,Max Homa,55.56%,70,126,34.0
2023,39,0,40162,Justin Lower,55.56%,80,144,42.0
2023,41,0,54783,Dylan Wu,55.48%,81,146,14.0
2023,42,0,49771,J.T. Poston,55.47%,76,137,28.0
2023,43,0,52453,Nicolai Hojgaard,55.17%,32,58,9.0
2023,44,0,36699,Patrick Rodgers,55.10%,81,147,42.0
2023,45,0,32102,Rickie Fowler,55.04%,71,129,42.0
2023,46,0,51634,Sahith Theegala,55.00%,77,140,21.0
2023,47,0,47993,Denny McCarthy,54.93%,78,142,43.0
2023,48,0,47591,Eric Cole,54.89%,101,184,45.0
2023,49,0,34466,Peter Malnati,54.78%,86,157,42.0
2023,50,0,34563,Chesson Hadley,54.74%,75,137,36.0
2023,51,0,34076,Joel Dahmen,54.73%,81,148,44.0
2023,52,0,32839,Hideki Matsuyama,54.69%,70,128,50.0
2023,53,0,31560,Brian Stuard,54.68%,76,139,51.0
2023,54,0,46435,Austin Cook,54.29%,57,105,34.0
2023,55,0,25900,Lucas Glover,54.26%,70,129,40.0
2023,55,0,32816,Satoshi Kodaira,54.26%,51,94,15.0
2023,55,0,58168,Davis Thompson,54.26%,70,129,15.0
2023,58,0,27554,Scott Harrington,54.24%,64,118,32.0
2023,59,0,27349,Alex Noren,54.14%,72,133,36.0
2023,60,0,46340,Alex Smalley,54.00%,81,150,51.0
2023,61,0,40115,Adam Svensson,53.89%,90,167,38.0
2023,62,0,51950,Max McGreevy,53.85%,84,156,39.0
2023,63,0,34255,Joseph Bramlett,53.78%,64,119,22.0
2023,64,0,33408,Tyson Alexander,53.55%,83,155,41.0
2023,65,0,47128,Richy Werenski,53.50%,84,157,58.0
2023,66,0,27963,Chris Stroud,53.42%,39,73,17.0
2023,67,0,50525,Collin Morikawa,53.33%,64,120,32.0
2023,68,0,40058,Zac Blair,53.28%,73,137,41.0
2023,69,0,36799,Stephan Jaeger,53.07%,95,179,25.0
2023,70,0,49298,Kramer Hickok,52.94%,63,119,37.0
2023,71,0,33410,Andrew Landry,52.89%,64,121,39.0
2023,72,0,35901,Paul Haley II,52.82%,75,142,48.0
2023,73,0,48117,Kurt Kitayama,52.78%,57,108,46.0
2023,74,0,33204,Shane Lowry,52.75%,48,91,21.0
2023,75,0,36801,Mark Hubbard,52.69%,98,186,36.0
2023,76,0,35461,Beau Hossler,52.51%,94,179,40.0
2023,77,0,28089,Jason Day,52.50%,63,120,30.0
2023,78,0,47347,Adam Schenk,52.38%,99,189,52.0
2023,79,0,29289,S.Y. Noh,52.27%,46,88,15.0
2023,80,0,33399,Adam Hadwin,52.05%,76,146,46.0
2023,80,0,32791,K.H. Lee,52.05%,76,146,37.0
2023,82,0,12716,Charley Hoffman,52.04%,51,98,27.0
2023,83,0,56762,Will Gordon,51.92%,81,156,36.0
2023,84,0,55789,Taylor Montgomery,51.85%,84,162,48.0
2023,85,0,39546,Keith Mitchell,51.67%,62,120,24.0
2023,86,0,39067,MJ Daffue,51.50%,86,167,35.0
2023,87,0,48887,Matt Wallace,51.45%,71,138,62.0
2023,88,0,53165,Doc Redman,51.43%,54,105,37.0
2023,89,0,32757,Patton Kizzire,51.39%,74,144,52.0
2023,90,0,36871,Matt NeSmith,51.35%,76,148,37.0
2023,91,0,34363,Tyrrell Hatton,51.30%,59,115,24.0
2023,92,0,30163,Henrik Norlander,51.24%,62,121,35.0
2023,93,0,33597,Harry Higgs,51.08%,71,139,57.0
2023,94,0,58967,Trevor Werbylo,51.01%,76,149,47.0
2023,95,0,55893,Sam Stevens,50.97%,79,155,29.0
2023,96,0,29908,C.T. Pan,50.77%,33,65,11.0
2023,97,0,48084,Wesley Bryan,50.72%,35,69,17.0
2023,98,0,54421,Garrick Higgo,50.66%,77,152,42.0
2023,99,0,28237,Rory McIlroy,50.57%,44,87,14.0
2023,100,0,29725,Tony Finau,50.46%,55,109,23.0
2023,101,0,49453,Trevor Cone,50.42%,60,119,34.0
2023,102,0,33413,Ben Martin,50.34%,74,147,51.0
2023,103,0,29535,Brice Garnett,50.00%,67,134,34.0
2023,103,0,29420,Billy Horschel,50.00%,43,86,35.0
2023,103,0,35449,Adam Long,50.00%,91,182,55.0
2023,103,0,25493,Nick Taylor,50.00%,75,150,36.0
2023,103,0,33448,Justin Thomas,50.00%,54,108,39.0
2023,108,0,51997,Andrew Novak,49.65%,71,143,35.0
2023,109,0,32640,Troy Merritt,49.62%,65,131,45.0
2023,109,0,51890,Greyson Sigg,49.62%,65,131,34.0
2023,111,0,25686,Jason Dufner,49.54%,54,109,29.0
2023,112,0,46970,Jon Rahm,49.51%,51,103,25.0
2023,113,0,27214,Kevin Streelman,49.38%,80,162,45.0
2023,114,0,47983,Chad Ramey,49.25%,66,134,41.0
2023,115,0,23320,Ryan Palmer,49.15%,58,118,29.0
2023,116,0,47988,Nick Hardy,49.14%,86,175,57.0
2023,117,0,47079,Harrison Endycott,48.98%,72,147,49.0
2023,118,0,52375,Doug Ghim,48.94%,46,94,20.0
2023,118,0,49766,Hank Lebioda,48.94%,46,94,29.0
2023,120,0,51414,Brent Grant,48.70%,56,115,23.0
2023,121,0,32366,Kevin Chappell,48.68%,37,76,20.0
2023,122,0,40250,Taylor Pendrith,48.63%,71,146,36.0
2023,123,0,49947,Taylor Moore,48.61%,70,144,51.0
2023,124,0,34099,Harris English,48.57%,68,140,43.0
2023,124,0,25632,Jimmy Walker,48.57%,68,140,41.0
2023,126,0,27936,Martin Laird,48.46%,63,130,32.0
2023,126,0,26476,Chez Reavie,48.46%,63,130,38.0
2023,128,0,57362,Austin Eckroat,48.41%,76,157,35.0
2023,129,0,22056,Cameron Percy,48.39%,45,93,23.0
2023,130,0,48119,Ben Taylor,48.37%,74,153,59.0
2023,131,0,51070,Vincent Norrman,48.28%,56,116,29.0
2023,131,0,29221,Webb Simpson,48.28%,42,87,27.0
2023,133,0,34610,Matthias Schwab,48.15%,78,162,56.0
2023,134,0,33122,Russell Knox,48.12%,64,133,54.0
2023,135,0,36724,Augusto Núñez,48.00%,60,125,36.0
2023,136,0,25818,Scott Piercy,47.95%,70,146,45.0
2023,137,0,39954,Cody Gribble,47.92%,46,96,31.0
2023,137,0,54628,Lee Hodges,47.92%,69,144,38.0
2023,139,0,35879,Kelly Kraft,47.76%,64,134,53.0
2023,140,0,37275,Sam Ryder,47.65%,81,170,59.0
2023,141,0,28775,Nate Lashley,47.62%,70,147,41.0
2023,141,0,27095,Nick Watney,47.62%,50,105,42.0
2023,143,0,35450,Patrick Cantlay,47.27%,52,110,29.0
2023,144,0,31646,Emiliano Grillo,47.24%,77,163,55.0
2023,145,0,48867,Matti Schmid,47.17%,50,106,48.0
2023,146,0,39997,Corey Conners,47.15%,58,123,31.0
2023,147,0,51349,Nico Echavarria,47.11%,57,121,44.0
2023,147,0,30692,Scott Stallings,47.11%,57,121,40.0
2023,149,0,28420,Ryan Brehm,46.92%,61,130,46.0
2023,150,0,52955,Ludvig Åberg,46.81%,22,47,11.0
2023,151,0,33141,Keegan Bradley,46.55%,54,116,34.0
2023,152,0,39335,Kevin Roy,46.53%,47,101,27.0
2023,153,0,50493,Justin Suh,46.51%,80,172,62.0
2023,154,0,32333,Kevin Tway,46.40%,58,125,36.0
2023,155,0,34098,Russell Henley,46.39%,45,97,36.0
2023,156,0,36326,David Lipsky,46.11%,77,167,52.0
2023,157,0,22371,Aaron Baddeley,46.09%,53,115,37.0
2023,158,0,46601,Trey Mullinax,46.08%,47,102,32.0
2023,159,0,35532,Tom Hoge,46.00%,69,150,66.0
2023,160,0,55708,Hayden Buckley,45.90%,56,122,43.0
2023,161,0,28252,Seamus Power,45.87%,50,109,38.0
2023,162,0,50095,Austin Smotherman,45.70%,69,151,57.0
2023,163,0,55182,Tom Kim,45.45%,55,121,41.0
2023,164,0,35506,Mackenzie Hughes,45.26%,62,137,42.0
2023,165,0,52411,Kyle Westmoreland,45.08%,55,122,40.0
2023,166,0,45609,Tyler Duncan,44.88%,57,127,28.0
2023,167,0,19803,Ryan Armour,44.36%,59,133,49.0
2023,168,0,59018,Ryan Gerard,44.33%,43,97,32.0
2023,169,0,46046,Scottie Scheffler,44.21%,42,95,25.0
2023,170,0,40006,Erik van Rooyen,43.88%,43,98,39.0
