YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:T,TOTAL SG:T2G,TOTAL SG:P,MEASURED ROUNDS
2022,9,0,35450,Patrick Cantlay,1.522,79.164,60.091,19.074,52
2022,10,0,29725,Tony Finau,1.499,106.456,99.974,6.486,71
2022,11,0,35891,Cameron Smith,1.433,70.204,42.601,27.604,49
2022,12,0,47504,Sam Burns,1.39,95.934,57.804,38.13,69
2022,13,0,39977,Max Homa,1.343,94.034,68.221,25.814,70
2022,14,0,45486,Joaquin Niemann,1.274,73.896,77.447,-3.551,58
2022,15,0,57366,Cameron Young,1.265,88.567,78.711,9.859,70
2022,16,0,34098,Russell Henley,1.192,75.082,85.274,-10.19,63
2022,17,0,33204,Shane Lowry,1.175,56.404,48.628,7.778,48
2022,18,0,39997,Corey Conners,1.143,81.121,88.16,-7.037,71
2022,19,0,47529,Mito Pereira,1.111,83.288,82.396,0.891,75
2022,20,0,39546,Keith Mitchell,1.074,77.349,62.271,15.079,72
2022,21,0,33141,Keegan Bradley,1.053,69.502,65.1,4.403,66
2022,21,0,49964,Aaron Wise,1.053,81.059,73.338,7.722,77
2022,23,0,30911,Tommy Fleetwood,1.05,42.013,27.002,15.011,40
2022,24,0,34363,Tyrrell Hatton,1.034,49.647,14.026,35.622,48
2022,25,0,29420,Billy Horschel,1.031,56.702,32.066,24.636,55
2022,26,0,46402,Talor Gooch,1.022,56.23,55.954,0.275,55
2022,27,0,32839,Hideki Matsuyama,1.015,57.876,59.492,-1.615,57
2022,28,0,30926,Chris Kirk,0.999,62.907,64.97,-2.061,63
2022,29,0,50525,Collin Morikawa,0.978,46.926,51.162,-4.237,48
2022,30,0,34046,Jordan Spieth,0.839,51.204,63.828,-12.624,61
2022,31,0,47993,Denny McCarthy,0.837,72.795,1.626,71.169,87
2022,32,0,31323,Gary Woodland,0.804,45.006,42.831,2.176,56
2022,33,0,26851,Marc Leishman,0.784,49.399,17.477,31.921,63
2022,34,0,35532,Tom Hoge,0.768,56.862,57.506,-0.645,74
2022,34,0,46717,Viktor Hovland,0.768,43.019,21.247,21.773,56
2022,36,0,23108,Matt Kuchar,0.756,45.372,12.709,32.663,60
2022,37,0,45522,Christiaan Bezuidenhout,0.753,41.413,5.516,35.898,55
2022,38,0,49771,J.T. Poston,0.697,55.725,33.392,22.334,80
2022,39,0,46442,Maverick McNealy,0.683,49.867,16.737,33.131,73
2022,40,0,21961,Charles Howell III,0.68,31.972,41.153,-9.181,47
2022,41,0,33399,Adam Hadwin,0.678,51.493,41.837,9.658,76
2022,42,0,40250,Taylor Pendrith,0.619,36.503,41.96,-5.455,59
2022,42,0,24502,Adam Scott,0.619,39.006,21.435,17.573,63
2022,44,0,27644,Brian Harman,0.608,46.229,37.228,9.0,76
2022,45,0,36801,Mark Hubbard,0.6,32.998,19.847,13.154,55
2022,46,0,47995,Davis Riley,0.578,47.409,38.631,8.776,82
2022,47,0,36699,Patrick Rodgers,0.563,38.854,13.99,24.867,69
2022,48,0,30692,Scott Stallings,0.558,46.83,24.418,22.412,84
2022,49,0,37189,Harold Varner III,0.554,31.584,42.64,-11.056,57
2022,50,0,35449,Adam Long,0.553,41.995,11.41,30.587,76
2022,51,0,28252,Seamus Power,0.55,32.427,15.738,16.687,59
2022,52,0,45157,Cam Davis,0.542,41.187,33.892,7.295,76
2022,53,0,30927,Brendon Todd,0.519,36.337,-18.311,54.65,70
2022,54,0,32640,Troy Merritt,0.506,37.465,17.01,20.458,74
2022,55,0,22405,Justin Rose,0.505,19.187,2.083,17.104,38
2022,56,0,27349,Alex Noren,0.482,23.154,1.236,21.92,48
2022,57,0,27129,Luke List,0.476,30.436,87.726,-57.292,64
2022,58,0,48822,Sebastián Muñoz,0.47,32.443,37.005,-4.561,69
2022,59,0,31646,Emiliano Grillo,0.448,31.352,32.869,-1.515,70
2022,60,0,34256,Andrew Putnam,0.437,35.415,10.303,25.111,81
2022,61,0,32791,K.H. Lee,0.418,35.924,24.764,11.162,86
2022,62,0,36871,Matthew NeSmith,0.409,31.905,43.798,-11.893,78
2022,63,0,45609,Tyler Duncan,0.407,26.441,32.451,-6.008,65
2022,64,0,24361,Pat Perez,0.402,20.501,13.115,7.386,51
2022,65,0,27214,Kevin Streelman,0.397,31.753,39.024,-7.272,80
2022,66,0,26300,Matt Jones,0.394,20.096,42.886,-22.788,51
2022,67,0,27936,Martin Laird,0.39,23.79,52.432,-28.64,61
2022,68,0,29478,Kevin Kisner,0.387,21.276,-9.553,30.828,55
2022,69,0,46414,Aaron Rai,0.383,26.448,33.794,-7.343,69
2022,70,0,27064,Jhonattan Vegas,0.375,22.144,35.836,-13.688,59
2022,71,0,29221,Webb Simpson,0.367,19.083,17.087,1.997,52
2022,72,0,36326,David Lipsky,0.346,24.879,27.51,-2.628,72
2022,73,0,29518,Brendan Steele,0.343,21.258,54.806,-33.546,62
2022,74,0,51634,Sahith Theegala,0.339,32.216,36.306,-4.089,95
2022,75,0,30944,Jason Kokrak,0.337,17.163,4.335,12.827,51
2022,76,0,39324,J.J. Spaun,0.308,22.493,15.189,7.304,73
2022,77,0,35506,Mackenzie Hughes,0.302,19.949,-13.671,33.621,66
2022,78,0,35310,Lanto Griffin,0.292,19.857,11.636,8.219,68
2022,79,0,48117,Kurt Kitayama,0.29,13.318,14.117,-0.798,46
2022,79,0,28775,Nate Lashley,0.29,17.718,5.147,12.571,61
2022,81,0,24138,Ian Poulter,0.283,10.189,-6.652,16.841,36
2022,82,0,34174,John Huh,0.276,16.843,17.524,-0.679,61
2022,82,0,29908,C.T. Pan,0.276,19.592,18.028,1.567,71
2022,84,0,33419,Cameron Tringale,0.269,19.612,19.101,0.51,73
2022,85,0,23621,Rory Sabbatini,0.263,13.153,-3.636,16.792,50
2022,86,0,34610,Matthias Schwab,0.261,14.337,7.849,6.489,55
2022,87,0,19803,Ryan Armour,0.237,8.31,11.191,-2.88,35
2022,88,0,51766,Wyndham Clark,0.231,17.359,-9.512,26.869,75
2022,88,0,31420,Anirban Lahiri,0.231,13.885,24.773,-10.886,60
2022,90,0,37455,Si Woo Kim,0.227,18.401,51.134,-32.731,81
2022,91,0,50095,Austin Smotherman,0.222,13.999,30.479,-16.477,63
2022,92,0,48699,Callum Tarren,0.208,11.25,11.967,-0.713,54
2022,93,0,28089,Jason Day,0.201,10.26,5.733,4.528,51
2022,94,0,46601,Trey Mullinax,0.197,12.983,23.394,-10.41,66
2022,95,0,40115,Adam Svensson,0.193,16.171,12.464,3.709,84
2022,96,0,33122,Russell Knox,0.143,10.546,41.377,-30.829,74
2022,97,0,23320,Ryan Palmer,0.142,7.107,22.83,-15.721,50
2022,98,0,45526,Abraham Ancer,0.139,6.41,-1.19,7.6,46
2022,98,0,55708,Hayden Buckley,0.139,10.721,34.414,-23.691,77
2022,100,0,54628,Lee Hodges,0.132,10.972,31.284,-20.309,83
2022,101,0,36689,Brooks Koepka,0.124,4.85,-5.352,10.202,39
2022,102,0,49947,Taylor Moore,0.123,9.575,11.693,-2.116,78
2022,103,0,46340,Alex Smalley,0.12,8.973,26.437,-17.462,75
2022,104,0,47988,Nick Hardy,0.115,5.181,-2.672,7.855,45
2022,105,0,36799,Stephan Jaeger,0.107,7.817,5.828,1.992,73
2022,106,0,34466,Peter Malnati,0.08,6.959,-10.798,17.759,87
2022,107,0,35461,Beau Hossler,0.071,4.621,-41.974,46.599,65
2022,108,0,49766,Hank Lebioda,0.061,4.134,-9.13,13.267,68
2022,109,0,23983,Luke Donald,0.056,2.91,-3.722,6.634,52
2022,110,0,25198,Francesco Molinari,0.053,2.136,-2.915,5.052,40
2022,111,0,34431,Robert Streb,0.047,3.432,4.838,-1.403,73
2022,112,0,32816,Satoshi Kodaira,0.046,1.879,2.734,-0.851,41
2022,113,0,25818,Scott Piercy,0.012,0.803,-0.925,1.731,67
2022,114,0,32139,Danny Willett,0.004,0.155,2.936,-2.778,42
2022,115,0,34076,Joel Dahmen,-0.021,-1.554,7.798,-9.353,74
2022,116,0,37275,Sam Ryder,-0.028,-2.19,-10.656,8.469,78
2022,117,0,49960,Sepp Straka,-0.029,-2.143,-23.233,21.092,74
2022,118,0,29970,Dylan Frittelli,-0.041,-3.004,-7.457,4.456,73
2022,119,0,51890,Greyson Sigg,-0.049,-3.493,0.144,-3.636,72
2022,120,0,23325,Vaughn Taylor,-0.056,-2.259,10.945,-13.202,40
2022,121,0,32448,James Hahn,-0.058,-3.474,13.221,-16.691,60
2022,122,0,22056,Cameron Percy,-0.062,-1.999,2.367,-4.362,32
2022,123,0,25493,Nick Taylor,-0.072,-4.984,2.057,-7.04,69
2022,124,0,51894,Vince Whaley,-0.076,-5.111,-27.971,22.864,67
2022,125,0,52372,Cameron Champ,-0.082,-3.868,4.45,-8.313,47
2022,126,0,32662,Michael Gligic,-0.101,-5.731,-0.964,-4.765,57
2022,127,0,29535,Brice Garnett,-0.104,-6.355,-6.538,0.184,61
2022,128,0,32150,Michael Thompson,-0.11,-8.176,-19.009,10.833,74
2022,129,0,24925,Jonathan Byrd,-0.114,-4.887,-9.067,4.183,43
2022,130,0,35879,Kelly Kraft,-0.121,-6.886,-39.509,32.624,57
2022,131,0,32757,Patton Kizzire,-0.143,-11.758,-0.601,-11.155,82
2022,132,0,52375,Doug Ghim,-0.157,-10.65,16.875,-27.521,68
2022,133,0,32102,Rickie Fowler,-0.162,-9.049,5.138,-14.181,56
2022,134,0,34563,Chesson Hadley,-0.173,-11.057,-43.759,32.704,64
2022,135,0,26476,Chez Reavie,-0.184,-13.836,13.783,-27.619,75
2022,136,0,25900,Lucas Glover,-0.195,-15.971,30.603,-46.572,82
2022,136,0,52374,Brandon Wu,-0.195,-9.737,-6.492,-3.242,50
2022,138,0,24024,Zach Johnson,-0.203,-11.158,-21.208,10.051,55
2022,139,0,47347,Adam Schenk,-0.233,-17.951,-21.995,4.045,77
2022,140,0,20229,Stewart Cink,-0.252,-16.637,-10.695,-5.941,66
2022,141,0,24980,Scott Gutschewski,-0.258,-9.794,2.942,-12.733,38
2022,142,0,56278,Matthew Wolff,-0.259,-9.858,-25.941,16.082,38
2022,143,0,40162,Justin Lower,-0.261,-14.073,-27.67,13.602,54
2022,144,0,53165,Doc Redman,-0.264,-16.616,-24.486,7.873,63
2022,145,0,39058,Lucas Herbert,-0.28,-11.193,-45.297,34.103,40
2022,146,0,46435,Austin Cook,-0.281,-14.882,-32.198,17.319,53
2022,147,0,49298,Kramer Hickok,-0.285,-21.053,-0.763,-20.287,74
2022,148,0,39953,Chase Seiffert,-0.289,-10.703,7.008,-17.707,37
2022,149,0,24924,Bill Haas,-0.29,-19.691,-29.928,10.238,68
2022,150,0,40006,Erik van Rooyen,-0.292,-11.661,1.647,-13.309,40
2022,151,0,34360,Patrick Reed,-0.299,-15.255,-27.531,12.276,51
2022,152,0,36852,Jim Knous,-0.312,-11.23,-19.541,8.315,36
2022,153,0,34264,Hudson Swafford,-0.314,-15.094,-15.171,0.076,48
2022,154,0,51997,Andrew Novak,-0.322,-17.361,5.883,-23.24,54
2022,155,0,29289,S.Y. Noh,-0.368,-16.923,-31.965,15.043,46
2022,156,0,30163,Henrik Norlander,-0.478,-28.674,-0.118,-28.555,60
2022,157,0,47983,Chad Ramey,-0.51,-28.077,-16.809,-11.267,55
2022,158,0,36884,Ben Kohles,-0.52,-23.403,-33.092,9.693,45
2022,159,0,34255,Joseph Bramlett,-0.54,-36.152,27.535,-63.687,67
2022,160,0,33486,Roger Sloan,-0.571,-35.376,-28.984,-6.389,62
2022,161,0,32333,Kevin Tway,-0.572,-38.302,-46.934,8.634,67
2022,162,0,12716,Charley Hoffman,-0.593,-34.404,-9.208,-25.193,58
2022,163,0,37212,Paul Barjon,-0.605,-38.087,-33.477,-4.608,63
2022,164,0,27649,Brandt Snedeker,-0.618,-30.284,-19.379,-10.906,49
2022,165,0,33667,Carlos Ortiz,-0.622,-32.334,-29.147,-3.186,52
2022,166,0,27770,Camilo Villegas,-0.626,-31.938,-0.764,-31.173,51
2022,167,0,54783,Dylan Wu,-0.64,-32.656,-29.589,-3.064,51
2022,168,0,45540,Jared Wolfe,-0.644,-30.29,-22.892,-7.397,47
2022,169,0,29926,Danny Lee,-0.654,-26.172,-15.657,-10.511,40
2022,170,0,31560,Brian Stuard,-0.656,-45.295,-21.188,-24.103,69
2022,171,0,51950,Max McGreevy,-0.662,-37.062,-29.822,-7.237,56
2022,172,0,30978,Kiradech Aphibarnrat,-0.674,-24.261,-23.122,-1.137,36
2022,173,0,48887,Matt Wallace,-0.685,-33.556,-33.393,-0.16,49
2022,174,0,27139,David Skinns,-0.708,-36.841,-44.931,8.093,52
2022,175,0,47856,Seth Reeves,-0.763,-37.394,-23.867,-13.524,49
2022,176,0,33597,Harry Higgs,-0.824,-56.006,-70.626,14.622,68
2022,177,0,29974,Branden Grace,-0.834,-35.85,-12.45,-23.398,43
2022,178,0,32366,Kevin Chappell,-0.848,-37.321,-33.599,-3.72,44
2022,179,0,10381,Curtis Thompson,-0.852,-37.504,-36.653,-0.849,44
2022,180,0,33490,Bo Hoag,-0.866,-32.056,-27.522,-4.53,37
2022,181,0,27974,Sung Kang,-0.879,-54.507,-62.757,8.252,62
2022,182,0,28114,Dawie van der Walt,-0.88,-42.242,-31.354,-10.885,48
2022,183,0,35617,Martin Trainer,-0.885,-54.869,-87.132,32.264,62
2022,184,0,27095,Nick Watney,-0.914,-56.694,-45.133,-11.556,62
2022,185,0,39436,Joshua Creel,-0.966,-35.745,-33.011,-2.73,37
2022,186,0,54421,Garrick Higgo,-0.98,-37.223,-25.712,-11.509,38
2022,187,0,31557,Jim Herman,-0.991,-42.594,-22.812,-19.781,43
2022,188,0,46550,Brandon Hagy,-1.046,-62.77,-44.982,-17.785,60
2022,189,0,25686,Jason Dufner,-1.087,-42.386,-15.058,-27.325,39
2022,190,0,47128,Richy Werenski,-1.09,-55.614,-68.274,12.661,51
2022,191,0,48084,Wesley Bryan,-1.125,-43.877,-44.503,0.629,39
2022,192,0,35110,Brett Drewitt,-1.364,-57.288,-43.614,-13.671,42
2022,193,0,27895,Jonas Blixt,-1.374,-57.71,-67.637,9.928,42
2024,1,0,46046,Scottie Scheffler,2.496,154.741,148.864,5.878,62
2024,2,0,48081,Xander Schauffele,1.941,133.935,98.725,35.209,69
2024,3,0,28237,Rory McIlroy,1.412,87.535,76.789,10.748,62
2024,4,0,32839,Hideki Matsuyama,1.268,81.176,88.717,-7.541,64
2024,5,0,50525,Collin Morikawa,1.203,83.022,74.681,8.341,69
2024,6,0,46414,Aaron Rai,1.185,88.874,84.793,4.082,75
2024,7,0,52955,Ludvig Åberg,1.064,70.211,61.292,8.919,66
2024,8,0,58168,Davis Thompson,1.06,84.766,81.409,3.359,80
2024,9,0,46442,Maverick McNealy,1.037,81.898,54.135,27.764,79
2024,10,0,29725,Tony Finau,1.033,73.363,94.405,-21.044,71
2024,11,0,51766,Wyndham Clark,1.032,63.954,34.441,29.512,62
2024,12,0,27349,Alex Noren,1.011,60.644,47.892,12.753,60
2024,13,0,47504,Sam Burns,1.003,66.208,33.478,32.73,66
2024,14,0,39997,Corey Conners,0.962,75.059,88.159,-13.099,78
2024,15,0,34098,Russell Henley,0.95,60.797,41.334,19.462,64
2024,16,0,51634,Sahith Theegala,0.944,80.198,58.358,21.839,85
2024,17,0,24502,Adam Scott,0.938,58.174,33.46,24.713,62
2024,18,0,40250,Taylor Pendrith,0.88,62.503,20.455,42.046,71
2024,19,0,52375,Doug Ghim,0.871,68.774,83.887,-15.115,79
2024,20,0,51977,Max Greyserman,0.87,55.65,7.737,47.912,64
2024,21,0,39546,Keith Mitchell,0.822,62.474,87.545,-25.071,76
2024,22,0,39971,Sungjae Im,0.8,63.222,52.331,10.891,79
2024,23,0,27644,Brian Harman,0.788,62.271,39.245,23.027,79
2024,24,0,51997,Andrew Novak,0.786,60.517,60.765,-0.248,77
2024,25,0,33448,Justin Thomas,0.762,45.698,74.38,-28.682,60
2024,26,0,37455,Si Woo Kim,0.761,59.396,76.433,-17.037,78
2024,27,0,56630,Akshay Bhatia,0.748,59.102,31.859,27.24,79
2024,28,0,48117,Kurt Kitayama,0.738,51.651,81.984,-30.333,70
2024,29,0,29420,Billy Horschel,0.731,48.988,19.341,29.646,67
2024,30,0,52215,Robert MacIntyre,0.725,45.681,25.456,20.224,63
2024,31,0,46717,Viktor Hovland,0.721,37.473,23.465,14.008,52
2024,32,0,39327,Ben Silverman,0.717,50.873,11.839,39.033,71
2024,33,0,54591,Ben Griffin,0.716,65.172,43.493,21.68,91
2024,33,0,47993,Denny McCarthy,0.716,56.59,1.397,55.194,79
2024,35,0,59143,Mac Meissner,0.706,45.865,49.503,-3.639,65
2024,36,0,35506,Mackenzie Hughes,0.705,59.223,-3.086,62.309,84
2024,37,0,57975,Harry Hall,0.672,47.699,27.859,19.84,71
2024,38,0,35450,Patrick Cantlay,0.664,36.529,23.646,12.883,55
2024,39,0,30911,Tommy Fleetwood,0.659,42.157,39.568,2.589,64
2024,40,0,33204,Shane Lowry,0.657,40.052,44.697,-4.643,61
2024,41,0,25900,Lucas Glover,0.646,49.761,66.32,-16.561,77
2024,42,0,45522,Christiaan Bezuidenhout,0.641,46.134,13.057,33.077,72
2024,43,0,35461,Beau Hossler,0.593,46.815,7.665,39.15,79
2024,44,0,27064,Jhonattan Vegas,0.565,34.474,51.578,-17.106,61
2024,45,0,40006,Erik van Rooyen,0.56,39.193,10.991,28.205,70
2024,46,0,60004,Jacob Bridgeman,0.557,33.427,-1.637,35.064,60
2024,47,0,29908,C.T. Pan,0.541,30.832,28.279,2.554,57
2024,47,0,55893,Sam Stevens,0.541,43.303,18.815,24.486,80
2024,49,0,34587,Chan Kim,0.508,36.092,65.331,-29.241,71
2024,50,0,33948,Byeong Hun An,0.499,32.957,38.196,-5.24,66
2024,51,0,49771,J.T. Poston,0.486,37.423,17.986,19.439,77
2024,52,0,28089,Jason Day,0.483,28.468,-3.437,31.906,59
2024,52,0,35532,Tom Hoge,0.483,43.973,40.57,3.401,91
2024,54,0,47679,Victor Perez,0.482,29.397,21.705,7.694,61
2024,55,0,54576,Patrick Fishburn,0.48,26.887,22.54,4.345,56
2024,56,0,37378,Min Woo Lee,0.478,28.19,34.71,-6.519,59
2024,57,0,57900,Chandler Phillips,0.453,33.993,9.854,24.138,75
2024,58,0,30163,Henrik Norlander,0.448,21.953,30.665,-8.713,49
2024,59,0,51696,Rico Hoey,0.423,28.313,45.335,-17.025,67
2024,60,0,40098,Matt Fitzpatrick,0.406,25.157,-0.671,25.828,62
2024,61,0,36799,Stephan Jaeger,0.392,28.604,27.88,0.726,73
2024,62,0,39324,J.J. Spaun,0.39,28.458,30.986,-2.529,73
2024,63,0,28252,Seamus Power,0.377,33.548,29.939,3.608,89
2024,64,0,55182,Tom Kim,0.371,26.724,32.55,-5.824,72
2024,65,0,34099,Harris English,0.359,28.027,-10.294,38.321,78
2024,66,0,50484,Hayden Springer,0.357,20.002,10.093,9.905,56
2024,67,0,33141,Keegan Bradley,0.34,24.168,34.197,-10.03,71
2024,68,0,45242,Kevin Yu,0.336,22.181,41.209,-19.028,66
2024,69,0,24024,Zach Johnson,0.318,13.659,-4.416,18.076,43
2024,70,0,48887,Matt Wallace,0.317,18.394,14.367,4.026,58
2024,71,0,34021,Bud Cauley,0.313,15.957,24.872,-8.916,51
2024,72,0,48867,Matti Schmid,0.311,19.597,3.237,16.358,63
2024,73,0,57362,Austin Eckroat,0.301,23.441,36.87,-13.427,78
2024,74,0,36801,Mark Hubbard,0.297,26.118,24.607,1.513,88
2024,74,0,34256,Andrew Putnam,0.297,22.239,0.544,21.693,75
2024,76,0,32757,Patton Kizzire,0.288,15.254,24.096,-8.842,53
2024,77,0,40026,Daniel Berger,0.287,17.208,41.447,-24.239,60
2024,77,0,47591,Eric Cole,0.287,27.589,2.835,24.753,96
2024,79,0,51287,Ryo Hisatsune,0.271,18.943,14.412,4.529,70
2024,80,0,34046,Jordan Spieth,0.265,16.708,17.076,-0.368,63
2024,81,0,57366,Cameron Young,0.262,18.842,35.721,-16.877,72
2024,82,0,52513,Carson Young,0.257,19.047,9.461,9.583,74
2024,83,0,23108,Matt Kuchar,0.245,16.382,-7.153,23.534,67
2024,84,0,32367,Jorge Campillo,0.241,10.14,14.774,-4.634,42
2024,85,0,28775,Nate Lashley,0.236,14.619,11.683,2.935,62
2024,86,0,33653,Thomas Detry,0.231,15.012,-19.584,34.599,65
2024,87,0,34255,Joseph Bramlett,0.216,15.539,49.525,-33.987,72
2024,88,0,49947,Taylor Moore,0.21,18.512,1.797,16.716,88
2024,89,0,32791,K.H. Lee,0.209,14.189,3.647,10.542,68
2024,90,0,36699,Patrick Rodgers,0.208,18.516,7.392,11.122,89
2024,91,0,49960,Sepp Straka,0.205,13.515,14.703,-1.188,66
2024,92,0,40162,Justin Lower,0.201,16.69,-12.327,29.014,83
2024,93,0,39975,Michael Kim,0.184,11.617,6.318,5.297,63
2024,94,0,32333,Kevin Tway,0.145,6.537,-9.775,16.31,45
2024,95,0,25493,Nick Taylor,0.133,10.088,13.273,-3.186,76
2024,96,0,29936,Ryan Fox,0.132,9.117,-3.392,12.512,69
2024,97,0,12716,Charley Hoffman,0.116,7.078,21.781,-14.704,61
2024,98,0,50095,Austin Smotherman,0.108,4.102,25.253,-21.152,38
2024,99,0,30926,Chris Kirk,0.105,7.053,35.64,-28.587,67
2024,100,0,33968,Thorbjørn Olesen,0.101,4.028,-5.992,10.021,40
2024,101,0,40115,Adam Svensson,0.1,10.033,54.743,-44.711,100
2024,102,0,51890,Greyson Sigg,0.08,5.254,38.371,-33.119,66
2024,103,0,33486,Roger Sloan,0.069,3.731,-6.018,9.748,54
2024,104,0,31646,Emiliano Grillo,0.05,3.852,-6.114,9.967,77
2024,105,0,54783,Dylan Wu,0.045,3.133,-4.1,7.232,70
2024,106,0,60067,Joe Highsmith,0.026,1.484,17.08,-15.599,58
2024,107,0,51349,Nico Echavarria,0.023,1.611,-4.236,5.845,70
2024,108,0,47483,Will Zalatoris,0.016,0.968,11.625,-10.656,59
2024,109,0,26596,Ryan Moore,0.013,0.849,37.979,-37.132,64
2024,110,0,48153,Matthieu Pavon,-0.014,-0.723,-7.339,6.616,53
2024,111,0,33399,Adam Hadwin,-0.028,-1.954,-3.605,1.65,71
2024,112,0,34563,Chesson Hadley,-0.046,-2.834,-19.024,16.188,61
2024,113,0,39977,Max Homa,-0.054,-3.708,-1.994,-1.716,69
2024,114,0,47983,Chad Ramey,-0.057,-3.908,-31.896,27.985,69
2024,115,0,34076,Joel Dahmen,-0.073,-5.326,45.232,-50.558,73
2024,116,0,59836,Pierceson Coody,-0.074,-4.598,-35.893,31.295,62
2024,117,0,52514,Trace Crowe,-0.075,-3.956,-7.862,3.905,53
2024,118,0,40058,Zac Blair,-0.087,-6.448,1.961,-8.409,74
2024,119,0,47988,Nick Hardy,-0.093,-7.08,7.436,-14.518,76
2024,120,0,30927,Brendon Todd,-0.112,-9.953,-46.38,36.427,89
2024,121,0,48084,Wesley Bryan,-0.118,-4.114,1.406,-5.521,35
2024,122,0,35310,Lanto Griffin,-0.133,-7.719,-0.256,-7.465,58
2024,123,0,59095,Chris Gotterup,-0.139,-9.178,-3.716,-5.462,66
2024,124,0,29221,Webb Simpson,-0.144,-7.059,7.599,-14.66,49
2024,125,0,29535,Brice Garnett,-0.15,-6.44,11.807,-18.245,43
2024,126,0,59866,Nick Dunlap,-0.155,-9.905,-9.531,-0.372,64
2024,127,0,27139,David Skinns,-0.159,-10.811,-5.212,-5.601,68
2024,128,0,52372,Cameron Champ,-0.16,-7.83,-23.031,15.199,49
2024,129,0,52453,Nicolai Højgaard,-0.176,-7.898,2.504,-10.401,45
2024,130,0,50188,S.H. Kim,-0.177,-15.959,-60.111,44.152,90
2024,130,0,51894,Vince Whaley,-0.177,-9.537,-37.499,27.96,54
2024,132,0,26476,Chez Reavie,-0.198,-11.071,5.262,-16.336,56
2024,133,0,54628,Lee Hodges,-0.209,-17.938,8.009,-25.947,86
2024,134,0,32102,Rickie Fowler,-0.21,-14.259,-23.495,9.238,68
2024,135,0,52666,Sami Valimaki,-0.211,-12.055,-15.486,3.429,57
2024,136,0,27936,Martin Laird,-0.218,-12.647,-22.18,9.532,58
2024,137,0,31323,Gary Woodland,-0.22,-15.842,0.677,-16.519,72
2024,138,0,27214,Kevin Streelman,-0.238,-13.58,-1.883,-11.698,57
2024,139,0,59442,Parker Coody,-0.289,-13.859,-3.153,-10.709,48
2024,140,0,32640,Troy Merritt,-0.293,-16.975,5.131,-22.107,58
2024,141,0,32366,Kevin Chappell,-0.299,-12.242,-14.633,2.389,41
2024,142,0,27129,Luke List,-0.316,-20.876,-20.213,-0.665,66
2024,143,0,47420,Jake Knapp,-0.323,-22.302,-16.619,-5.683,69
2024,144,0,50493,Justin Suh,-0.324,-20.108,-56.645,36.536,62
2024,145,0,36884,Ben Kohles,-0.348,-25.424,-10.791,-14.637,73
2024,146,0,46340,Alex Smalley,-0.351,-20.714,3.951,-24.666,59
2024,147,0,46441,Robby Shelton,-0.353,-23.271,-25.633,2.359,66
2024,148,0,36326,David Lipsky,-0.397,-23.05,-0.742,-22.31,58
2024,149,0,47347,Adam Schenk,-0.411,-33.293,-35.399,2.105,81
2024,150,0,37275,Sam Ryder,-0.422,-25.319,-17.714,-7.604,60
2024,151,0,45157,Cam Davis,-0.426,-30.684,-12.411,-18.272,72
2024,152,0,22405,Justin Rose,-0.445,-23.588,-24.763,1.176,53
2024,153,0,52374,Brandon Wu,-0.458,-28.839,-20.154,-8.688,63
2024,154,0,36871,Matt NeSmith,-0.484,-30.016,-18.441,-11.575,62
2024,155,0,22371,Aaron Baddeley,-0.499,-29.45,-58.193,28.741,59
2024,156,0,47663,Kevin Dougherty,-0.539,-26.925,-6.217,-20.709,50
2024,157,0,56149,Wilson Furr,-0.55,-25.281,-24.174,-1.108,46
2024,158,0,34466,Peter Malnati,-0.578,-39.333,-56.837,17.505,68
2024,159,0,54421,Garrick Higgo,-0.583,-36.717,-40.861,4.144,63
2024,160,0,48319,Tom Whitney,-0.602,-30.09,1.773,-31.865,50
2024,161,0,45609,Tyler Duncan,-0.625,-34.982,-22.426,-12.555,56
2024,162,0,47995,Davis Riley,-0.63,-44.129,-64.345,20.216,70
2024,163,0,55789,Taylor Montgomery,-0.704,-33.069,-73.778,40.708,47
2024,164,0,38991,Alejandro Tosti,-0.713,-43.519,-18.278,-25.241,61
2024,165,0,32070,Rafael Campos,-0.723,-31.792,-19.109,-12.686,44
2024,166,0,55708,Hayden Buckley,-0.746,-44.77,-27.736,-17.035,60
2024,167,0,46113,Ryan McCormick,-0.786,-36.925,-44.899,7.973,47
2024,168,0,55454,Carl Yuan,-0.807,-43.588,-9.581,-34.009,54
2024,169,0,23320,Ryan Palmer,-0.875,-31.482,-16.581,-14.904,36
2024,170,0,33408,Tyson Alexander,-0.883,-53.841,-73.003,19.16,61
2024,171,0,48119,Ben Taylor,-1.067,-57.623,-63.741,6.116,54
2024,172,0,27649,Brandt Snedeker,-1.164,-60.512,-68.174,7.658,52
2024,173,0,50497,Adrien Dumont de Chassart,-1.207,-70.023,-54.624,-15.4,58
2024,174,0,48699,Callum Tarren,-1.247,-72.312,-35.841,-36.474,58
2024,175,0,28420,Ryan Brehm,-1.336,-61.462,-44.764,-16.7,46
2024,176,0,51070,Vincent Norrman,-1.374,-63.202,-19.341,-43.863,46
2024,177,0,35617,Martin Trainer,-1.381,-56.624,-70.853,14.228,41
2024,178,0,60767,Blaine Hale Jr.,-1.388,-52.738,-45.625,-7.114,38
2024,179,0,27330,Josh Teater,-1.421,-54.011,-21.246,-32.767,38
