YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF BIRDIE OR BETTER,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
2005,167,0,23540,Jason Allred,50.0,65,130,-69,+14.00
2005,167,0,23552,Hank Kuehne,50.0,97,194,-101,+11.00
2005,167,0,1677,Tom Lehman,50.0,43,86,-44,-15.00
2005,167,0,10912,Craig Perks,50.0,51,102,-55,+7.00
2005,167,0,20127,Chris Riley,50.0,30,60,-31,+10.00
2005,172,0,21633,Steve Allan,49.76,105,211,-113,+7.00
2005,173,0,6332,Neal Lancaster,49.72,90,181,-94,-27.00
2005,174,0,26758,David Hearn,49.61,63,127,-70,-3.00
2005,175,0,8931,Glen Day,49.59,60,121,-64,-14.00
2005,176,0,20160,Charlie Wi,49.53,53,107,-59,-10.00
2005,177,0,8725,Tom Gillis,49.24,65,132,-69,-12.00
2005,178,0,26287,Roland Thatcher,49.01,74,151,-78,+7.00
2005,179,0,6251,Chris DiMarco,48.96,47,96,-51,-24.00
2005,180,0,7457,Steve Flesch,48.78,60,123,-66,-5.00
2005,181,0,25847,Rob Rashell,48.35,44,91,-45,+5.00
2005,182,0,1724,Jeff Maggert,48.25,55,114,-56,-8.00
2005,183,0,12454,Mario Tiziani,48.18,53,110,-57,-5.00
2005,184,0,10201,Matt Gogel,48.08,50,104,-53,-5.00
2005,185,0,23322,Brett Wetterich,47.64,91,191,-98,+4.00
2005,186,0,1219,John Cook,47.44,37,78,-39,-27.00
2005,187,0,20634,Peter Lonard,47.27,52,110,-56,-22.00
2005,188,0,21498,Hideto Tanihara,47.13,41,87,-45,+10.00
2005,189,0,1619,Skip Kendall,46.94,46,98,-48,-11.00
2005,190,0,21878,Mark Wilson,46.75,36,77,-39,-21.00
2005,191,0,1761,Len Mattiace,46.46,46,99,-49,-19.00
2005,192,0,20229,Stewart Cink,46.22,55,119,-57,-15.00
2005,193,0,1127,Danny Briggs,46.0,46,100,-47,-13.00
2005,194,0,24361,Pat Perez,45.81,71,155,-74,+7.00
2005,195,0,1599,Steve Jones,45.45,35,77,-38,-6.00
2005,196,0,1329,Brad Faxon,45.35,39,86,-43,-8.00
2005,197,0,20472,Alex Cejka,45.24,57,126,-61,-16.00
2005,198,0,22621,Ben Curtis,44.44,32,72,-35,+10.00
2005,199,0,1418,Bill Glasson,42.11,24,57,-25,-2.00
2005,200,0,1823,Larry Mize,41.94,26,62,-27,-19.00
2005,201,0,1887,Mark O'Meara,41.3,19,46,-19,-14.00
2005,202,0,1175,Jim Carter,39.34,24,61,-25,-11.00
2002,1,0,9011,David Duval,72.73,40,55,-45,+4.00
2002,2,0,8123,Jeff Brehaut,72.13,44,61,-48,-5.00
2002,3,0,23800,Bryce Molder,71.79,28,39,-29,-3.00
2002,4,0,1249,John Daly,70.83,34,48,-39,+4.00
2002,5,0,6373,José María Olazábal,70.37,19,27,-19,-14.00
2002,6,0,2206,David Toms,70.13,54,77,-60,-21.00
2002,7,0,10809,Jim Furyk,69.77,30,43,-31,-14.00
2002,8,0,2246,Duffy Waldorf,69.09,38,55,-39,-18.00
2002,9,0,12680,Shigeki Maruyama,68.89,31,45,-34,-15.00
2002,10,0,7749,Brett Quigley,68.57,48,70,-50,E
2002,11,0,6613,Tommy Tolles,68.18,30,44,-32,-2.00
2002,12,0,8793,Tiger Woods,67.74,42,62,-43,+1.00
2002,13,0,20593,Greg Chalmers,66.67,36,54,-40,-2.00
2002,13,0,20157,Retief Goosen,66.67,32,48,-36,-9.00
2002,13,0,2133,Craig Stadler,66.67,26,39,-29,-4.00
2002,16,0,24925,Jonathan Byrd,66.27,55,83,-59,-17.00
2002,17,0,12510,Chad Campbell,66.15,43,65,-44,-22.00
2002,18,0,19824,Craig Barlow,65.85,27,41,-27,-3.00
2002,19,0,19881,Robert Damron,65.15,43,66,-46,-10.00
2002,20,0,1219,John Cook,64.86,24,37,-26,-8.00
2002,21,0,2104,Jeff Sluman,64.79,46,71,-48,-7.00
2002,22,0,1938,David Peoples,64.41,38,59,-42,-20.00
2002,23,0,10585,Scott McCarron,64.38,47,73,-49,E
2002,24,0,1175,Jim Carter,64.29,27,42,-27,-19.00
2002,24,0,2002,John Riegger,64.29,36,56,-37,-22.00
2002,26,0,1887,Mark O'Meara,64.0,16,25,-17,-6.00
2002,27,0,1948,Tim Petrovic,63.93,39,61,-41,-12.00
2002,28,0,10201,Matt Gogel,63.89,23,36,-24,-5.00
2002,29,0,21633,Steve Allan,63.75,51,80,-55,+9.00
2002,29,0,8375,Paul Stankowski,63.75,51,80,-55,-5.00
2002,31,0,1475,Donnie Hammond,63.64,21,33,-21,-8.00
2002,31,0,1706,Davis Love III,63.64,49,77,-57,-6.00
2002,33,0,10912,Craig Perks,63.41,26,41,-29,+2.00
2002,34,0,1797,Rocco Mediate,63.27,31,49,-36,-10.00
2002,35,0,1666,Bernhard Langer,62.96,17,27,-17,-2.00
2002,36,0,8535,Gary Nicklaus,62.86,22,35,-22,+7.00
2002,37,0,12782,Tim Herron,62.71,37,59,-41,-18.00
2002,38,0,19846,Brian Gay,62.5,30,48,-32,-39.00
2002,38,0,1766,Billy Mayfair,62.5,35,56,-37,-5.00
2002,40,0,22913,John Rollins,62.37,58,93,-61,-15.00
2002,41,0,20498,Briny Baird,62.32,43,69,-46,-12.00
2002,42,0,20029,Notah Begay III,62.16,46,74,-48,-9.00
2002,43,0,20098,Stuart Appleby,62.07,54,87,-55,-1.00
2002,43,0,1307,Joel Edwards,62.07,36,58,-39,-25.00
2002,45,0,2239,Scott Verplank,62.0,31,50,-33,-12.00
2002,46,0,7867,Woody Austin,61.84,47,76,-47,-10.00
2002,47,0,1381,Fred Funk,61.82,34,55,-38,-27.00
2002,47,0,10425,Jay Williamson,61.82,34,55,-36,-13.00
2002,49,0,10423,Mike Weir,61.76,42,68,-43,E
2002,50,0,10117,Bob Heintz,61.54,24,39,-27,-14.00
2002,51,0,11032,Frank Lickliter II,61.43,43,70,-45,+6.00
2002,52,0,6567,Vijay Singh,61.29,57,93,-62,-9.00
2002,53,0,1042,Paul Azinger,60.98,25,41,-26,-4.00
2002,54,0,1142,Bart Bryant,60.78,31,51,-32,-7.00
2002,55,0,10565,Ian Leggatt,60.61,40,66,-43,-14.00
2002,56,0,1226,Fred Couples,60.42,29,48,-30,-4.00
2002,57,0,6004,Stephen Ames,60.0,30,50,-31,-10.00
2002,57,0,7721,Pat Bates,60.0,30,50,-30,-17.00
2002,57,0,1378,David Frost,60.0,24,40,-24,-18.00
2002,57,0,22046,Geoff Ogilvy,60.0,39,65,-41,-9.00
2002,57,0,20572,Rod Pampling,60.0,42,70,-44,-8.00
2002,57,0,20436,Garrett Willis,60.0,36,60,-39,E
2002,57,0,2322,Richard Zokol,60.0,15,25,-15,+1.00
2002,64,0,6515,Shaun Micheel,59.74,46,77,-48,-18.00
2002,65,0,8075,Jerry Kelly,59.68,37,62,-39,-5.00
2002,66,0,21209,Sergio Garcia,59.65,34,57,-39,E
2002,66,0,1920,Craig Parry,59.65,34,57,-36,-15.00
2002,68,0,12652,Cameron Beckman,59.62,31,52,-31,-13.00
2002,68,0,12826,Paul Claxton,59.62,31,52,-32,-5.00
2002,70,0,7223,Brian Bateman,59.46,44,74,-46,-2.00
2002,71,0,12645,Brent Geiberger,59.09,39,66,-42,+1.00
2002,72,0,1707,Steve Lowery,58.82,40,68,-43,-7.00
2002,72,0,1771,Blaine McCallister,58.82,20,34,-20,-17.00
2002,72,0,12660,Jesper Parnevik,58.82,30,51,-33,+10.00
2002,75,0,23125,Brad Elder,58.7,27,46,-30,-7.00
2002,76,0,1024,Billy Andrade,58.54,48,82,-50,-10.00
2002,76,0,20095,Carl Paulson,58.54,48,82,-49,E
2002,78,0,1161,Mark Calcavecchia,58.33,35,60,-37,-4.00
2002,78,0,20634,Peter Lonard,58.33,42,72,-46,-11.00
2002,80,0,6251,Chris DiMarco,58.21,39,67,-42,-16.00
2002,80,0,1577,Lee Janzen,58.21,39,67,-41,E
2002,82,0,2214,Kirk Triplett,58.14,25,43,-26,-8.00
2002,83,0,1527,Scott Hoch,57.89,22,38,-23,-2.00
2002,83,0,1945,Kenny Perry,57.89,55,95,-58,-8.00
2002,85,0,21961,Charles Howell III,57.8,63,109,-67,-1.00
2002,86,0,10885,Robert Allenby,57.73,56,97,-60,-2.00
2002,87,0,6197,Michael Allen,57.69,30,52,-32,-12.00
2002,88,0,6809,Bob Burns,57.5,23,40,-24,-16.00
2002,89,0,2245,Grant Waite,57.14,48,84,-51,+1.00
2002,90,0,20502,Michael Long,56.9,33,58,-35,-10.00
2002,90,0,6350,Bob May,56.9,33,58,-38,-11.00
2002,90,0,12663,Phil Tataurangi,56.9,33,58,-37,-10.00
2002,93,0,26289,Boo Weekley,56.86,29,51,-32,+2.00
2002,94,0,6617,Brian Henninger,56.82,25,44,-25,-2.00
2002,95,0,1810,Phil Mickelson,56.7,55,97,-59,-4.00
2002,96,0,24361,Pat Perez,56.67,34,60,-38,-7.00
2002,97,0,6522,Ernie Els,56.6,30,53,-31,E
2002,97,0,8881,Tripp Isenhour,56.6,30,53,-32,-7.00
2002,99,0,23135,Tim Clark,56.52,26,46,-27,-20.00
2002,99,0,19972,José Coceres,56.52,13,23,-13,+6.00
2002,99,0,2099,Scott Simpson,56.52,13,23,-13,-16.00
2002,102,0,23623,Bo Van Pelt,56.38,53,94,-55,-2.00
2002,103,0,23338,David Gossett,56.34,40,71,-40,E
2002,104,0,24937,Jess Daley,56.14,32,57,-35,-5.00
2002,105,0,10457,Frank Nobilo,56.0,42,75,-43,-5.00
2002,106,0,20663,Brenden Pappas,55.77,29,52,-33,+2.00
2002,107,0,1320,Bob Estes,55.56,20,36,-22,-15.00
2002,107,0,1553,John Huston,55.56,40,72,-44,-30.00
2002,109,0,1927,Dennis Paulson,55.22,37,67,-39,-11.00
2002,110,0,1685,J.L. Lewis,54.88,45,82,-49,-21.00
2002,111,0,21259,Jason Hill,54.76,23,42,-25,+1.00
2002,112,0,7003,David Berganio Jr.,54.55,36,66,-39,-11.00
2002,112,0,2010,Loren Roberts,54.55,18,33,-18,-16.00
2002,112,0,6527,Steve Stricker,54.55,18,33,-18,-8.00
2002,115,0,23614,Rich Beem,54.43,43,79,-46,+1.00
2002,116,0,12823,Carlos Franco,54.37,56,103,-59,-13.00
2002,117,0,1329,Brad Faxon,54.35,25,46,-26,-14.00
2002,118,0,23322,Brett Wetterich,54.26,51,94,-55,+4.00
2002,119,0,10733,Kent Jones,54.22,45,83,-47,-9.00
2002,120,0,1139,Olin Browne,54.17,26,48,-28,-17.00
2002,121,0,1619,Skip Kendall,54.0,27,50,-28,-20.00
2002,122,0,1098,Jay Don Blake,53.97,34,63,-36,-11.00
2002,122,0,20574,Mathew Goggin,53.97,34,63,-35,-3.00
2002,124,0,23621,Rory Sabbatini,53.7,29,54,-31,+1.00
2002,125,0,6621,Joe Durant,53.66,22,41,-22,-8.00
2002,126,0,20229,Stewart Cink,53.57,30,56,-32,-8.00
2002,127,0,23541,Ben Crane,53.52,38,71,-42,-10.00
2002,128,0,20548,Hidemichi Tanaka,53.42,39,73,-42,-5.00
2002,129,0,20127,Chris Riley,52.94,27,51,-29,-15.00
2002,129,0,23177,Kenneth Staton,52.94,54,102,-55,-11.00
2002,131,0,7457,Steve Flesch,52.86,37,70,-40,-2.00
2002,132,0,8993,Franklin Langham,52.63,20,38,-22,+7.00
2002,132,0,1723,Andrew Magee,52.63,30,57,-31,-20.00
2002,134,0,6573,Brandt Jobe,52.5,42,80,-44,-11.00
2002,134,0,6016,Brad Lardon,52.5,21,40,-21,-3.00
2002,136,0,6332,Neal Lancaster,52.46,32,61,-33,-1.00
2002,137,0,23983,Luke Donald,52.38,33,63,-34,-10.00
2002,138,0,22293,Heath Slocum,51.85,14,27,-14,-30.00
2002,139,0,20645,John Senden,51.76,44,85,-49,-5.00
2002,140,0,1374,Robin Freeman,51.67,31,60,-32,-6.00
2002,141,0,1157,Tom Byrum,51.61,16,31,-16,-16.00
2002,142,0,8931,Glen Day,51.43,36,70,-37,-7.00
2002,143,0,8553,Lee Porter,51.28,20,39,-20,-16.00
2002,144,0,1313,Steve Elkington,51.06,24,47,-27,-1.00
2002,145,0,1361,Dan Forsman,50.91,28,55,-30,-16.00
2002,146,0,1761,Len Mattiace,50.7,36,71,-36,-10.00
2002,147,0,1035,Tommy Armour III,50.0,24,48,-24,-6.00
2002,147,0,1132,Mark Brooks,50.0,22,44,-22,-10.00
2002,147,0,8633,Per-Ulrik Johansson,50.0,28,56,-32,+3.00
2002,147,0,1677,Tom Lehman,50.0,18,36,-19,-2.00
2002,147,0,21949,Joe Ogilvie,50.0,18,36,-20,-3.00
2002,152,0,20566,Kaname Yokoo,49.12,28,57,-30,-3.00
2002,153,0,10860,Justin Leonard,49.06,26,53,-28,-10.00
2002,154,0,10962,Bradley Hughes,49.02,25,51,-26,-5.00
2002,155,0,1014,Fulton Allem,48.72,19,39,-19,-17.00
2002,156,0,12388,Michael Clark II,48.61,35,72,-36,-4.00
2002,157,0,23108,Matt Kuchar,48.21,27,56,-28,-9.00
2002,157,0,2110,Jerry Smith,48.21,27,56,-27,-13.00
2002,159,0,6575,Dudley Hart,48.08,25,52,-28,-14.00
2002,160,0,10649,Tom Scherrer,48.0,24,50,-25,-6.00
2002,161,0,21805,Harrison Frazar,47.95,35,73,-36,-10.00
2002,162,0,8545,Glen Hnatiuk,47.76,32,67,-32,-11.00
2002,163,0,6595,Kevin Sutherland,47.73,21,44,-24,E
2002,164,0,1941,Tom Pernice Jr.,47.69,31,65,-32,-6.00
2002,165,0,12753,David Morland IV,47.62,20,42,-21,-9.00
2002,166,0,20043,Edward Fryatt,47.44,37,78,-38,-12.00
2002,167,0,2106,Chris Smith,47.25,43,91,-46,+2.00
2002,168,0,24357,K.J. Choi,47.22,34,72,-38,-18.00
2002,169,0,2101,Joey Sindelar,47.19,42,89,-45,-7.00
2002,170,0,23903,Stephen Gangluff,46.81,22,47,-23,+1.00
2002,171,0,21806,Paul Gow,46.74,43,92,-47,-3.00
2002,172,0,1549,Mike Hulbert,46.67,14,30,-16,+6.00
2002,172,0,1968,Nick Price,46.67,14,30,-16,-8.00
2002,172,0,11011,Mike Sposa,46.67,28,60,-28,-20.00
2002,175,0,23353,J.J. Henry,46.15,42,91,-50,-5.00
2002,175,0,1569,Peter Jacobsen,46.15,18,39,-18,-7.00
2002,177,0,20105,Jeff Gove,45.9,28,61,-28,-24.00
2002,178,0,1457,Jay Haas,45.71,16,35,-17,-12.00
2002,179,0,8339,Spike McRoy,45.45,15,33,-16,-7.00
2002,180,0,6643,Paul Goydos,45.16,14,31,-15,-12.00
2002,180,0,8537,J.P. Hayes,45.16,14,31,-15,-19.00
2002,182,0,19958,Miguel Angel Jiménez,45.0,18,40,-19,-5.00
2002,183,0,1185,Brandel Chamblee,44.68,21,47,-22,+5.00
2002,184,0,6498,Matt Peterson,44.44,20,45,-21,-3.00
2002,185,0,10107,Deane Pappas,44.12,30,68,-32,+2.00
2002,186,0,6036,Scott Dunlap,43.75,21,48,-21,-5.00
2002,187,0,20094,Jonathan Kaye,42.86,33,77,-34,-17.00
2002,187,0,19817,Michael Muehr,42.86,9,21,-9,-3.00
2002,189,0,2223,Bob Tway,42.62,26,61,-31,-10.00
2002,190,0,6012,Greg Kraft,42.5,17,40,-19,-8.00
2002,191,0,1203,Russ Cochran,42.11,16,38,-16,-11.00
2002,192,0,10213,Dicky Pride,41.18,14,34,-14,E
2002,193,0,1724,Jeff Maggert,41.03,16,39,-17,-10.00
2002,194,0,1388,Robert Gamez,40.98,25,61,-27,-3.00
2002,195,0,1926,Steve Pate,40.0,12,30,-12,-6.00
2002,195,0,6078,Esteban Toledo,40.0,18,45,-18,-7.00
2002,197,0,6315,Pete Jordan,38.71,12,31,-13,-12.00
2002,198,0,1599,Steve Jones,37.84,14,37,-14,-14.00
2002,199,0,2170,Hal Sutton,37.21,16,43,-16,-3.00
2002,200,0,1928,Corey Pavin,36.0,9,25,-9,-15.00
2002,201,0,2257,Brian Watts,35.48,11,31,-12,-7.00
2002,202,0,1514,Eduardo Herrera,29.41,15,51,-15,+3.00
2003,1,0,1226,Fred Couples,72.84,59,81,-60,-9.00
2003,2,0,8793,Tiger Woods,72.03,103,143,-115,-5.00
2003,3,0,1810,Phil Mickelson,69.6,87,125,-91,+15.00
2003,4,0,22371,Aaron Baddeley,68.33,82,120,-87,+1.00
2003,5,0,1320,Bob Estes,68.22,73,107,-77,-26.00
2003,6,0,1968,Nick Price,67.57,50,74,-53,E
2003,7,0,23983,Luke Donald,67.33,68,101,-71,-36.00
2003,8,0,6567,Vijay Singh,66.5,137,206,-146,-19.00
2003,9,0,20229,Stewart Cink,66.43,95,143,-100,-27.00
2003,10,0,7457,Steve Flesch,65.76,121,184,-128,-24.00
2003,11,0,6595,Kevin Sutherland,65.69,90,137,-96,-5.00
2003,12,0,19825,Darren Clarke,65.66,65,99,-71,-1.00
2003,13,0,20663,Brenden Pappas,65.55,137,209,-146,+5.00
2003,14,0,19824,Craig Barlow,65.03,119,183,-130,E
2003,15,0,25345,Carl Pettersson,64.75,79,122,-83,+1.00
2003,16,0,2214,Kirk Triplett,64.66,86,133,-89,-20.00
2003,17,0,2010,Loren Roberts,64.58,31,48,-33,-38.00
2003,18,0,20098,Stuart Appleby,64.43,96,149,-103,E
2003,19,0,10860,Justin Leonard,64.29,72,112,-76,-19.00
2003,20,0,1457,Jay Haas,64.1,75,117,-80,-27.00
2003,21,0,8123,Jeff Brehaut,64.06,139,217,-144,-6.00
2003,22,0,20940,Kenichi Kuboya,64.0,80,125,-84,-10.00
2003,23,0,8375,Paul Stankowski,63.57,82,129,-91,+7.00
2003,24,0,24357,K.J. Choi,63.28,112,177,-120,-20.00
2003,24,0,10733,Kent Jones,63.28,81,128,-85,-13.00
2003,26,0,24925,Jonathan Byrd,63.16,120,190,-125,+9.00
2003,27,0,12510,Chad Campbell,63.01,109,173,-124,-9.00
2003,28,0,10809,Jim Furyk,62.77,86,137,-96,-37.00
2003,29,0,6527,Steve Stricker,62.5,55,88,-56,+6.00
2003,30,0,22892,Jason Gore,62.42,93,149,-102,+18.00
2003,31,0,11011,Mike Sposa,62.4,78,125,-88,E
2003,32,0,1577,Lee Janzen,62.39,68,109,-79,-20.00
2003,33,0,22046,Geoff Ogilvy,62.34,96,154,-100,-14.00
2003,34,0,12602,Dean Wilson,62.31,81,130,-83,-11.00
2003,35,0,1553,John Huston,62.3,76,122,-82,-32.00
2003,36,0,7749,Brett Quigley,62.26,99,159,-102,+1.00
2003,37,0,1706,Davis Love III,62.24,89,143,-97,-3.00
2003,38,0,21209,Sergio Garcia,62.22,56,90,-63,+2.00
2003,39,0,20593,Greg Chalmers,62.13,105,169,-114,-8.00
2003,40,0,20634,Peter Lonard,62.07,90,145,-93,-4.00
2003,41,0,1035,Tommy Armour III,62.0,62,100,-67,-11.00
2003,42,0,1388,Robert Gamez,61.84,128,207,-143,+3.00
2003,43,0,10912,Craig Perks,61.6,77,125,-84,-10.00
2003,44,0,20628,Arron Oberholser,61.43,86,140,-90,-13.00
2003,45,0,1361,Dan Forsman,61.07,80,131,-83,-18.00
2003,46,0,20121,Todd Fischer,60.96,89,146,-94,-17.00
2003,47,0,20645,John Senden,60.83,132,217,-139,-6.00
2003,48,0,12660,Jesper Parnevik,60.82,104,171,-111,-8.00
2003,49,0,1161,Mark Calcavecchia,60.74,82,135,-83,-12.00
2003,50,0,24502,Adam Scott,60.66,37,61,-41,+2.00
2003,51,0,20094,Jonathan Kaye,60.56,86,142,-92,+2.00
2003,52,0,12661,Todd Barranger,60.51,95,157,-104,+21.00
2003,53,0,20157,Retief Goosen,60.48,75,124,-81,-4.00
2003,54,0,19846,Brian Gay,60.34,70,116,-77,-15.00
2003,55,0,6004,Stephen Ames,60.26,91,151,-99,-17.00
2003,56,0,6251,Chris DiMarco,60.13,95,158,-102,-14.00
2003,57,0,1928,Corey Pavin,60.0,60,100,-62,-22.00
2003,57,0,1948,Tim Petrovic,60.0,96,160,-104,-21.00
2003,57,0,2206,David Toms,60.0,78,130,-83,-21.00
2003,60,0,21805,Harrison Frazar,59.89,106,177,-112,-3.00
2003,61,0,6581,David Sutherland,59.86,85,142,-91,-10.00
2003,61,0,2239,Scott Verplank,59.86,85,142,-90,-39.00
2003,63,0,1941,Tom Pernice Jr.,59.77,104,174,-114,-15.00
2003,64,0,10107,Deane Pappas,59.76,98,164,-102,+10.00
2003,65,0,1945,Kenny Perry,59.6,90,151,-94,-21.00
2003,66,0,6078,Esteban Toledo,59.46,88,148,-94,-31.00
2003,67,0,6034,Marco Dawson,59.42,82,138,-85,-9.00
2003,68,0,12705,Cliff Kresge,59.32,105,177,-114,-6.00
2003,69,0,21961,Charles Howell III,59.31,121,204,-132,-17.00
2003,70,0,1677,Tom Lehman,59.26,80,135,-87,-2.00
2003,71,0,1761,Len Mattiace,59.18,58,98,-61,-29.00
2003,72,0,6332,Neal Lancaster,59.11,120,203,-130,-12.00
2003,73,0,10565,Ian Leggatt,59.09,78,132,-83,+1.00
2003,73,0,12680,Shigeki Maruyama,59.09,65,110,-72,-15.00
2003,75,0,22548,Patrick Sheehan,59.06,101,171,-112,-11.00
2003,76,0,23541,Ben Crane,58.97,92,156,-96,-4.00
2003,77,0,20498,Briny Baird,58.89,106,180,-114,-28.00
2003,78,0,1938,David Peoples,58.7,81,138,-89,-13.00
2003,79,0,10885,Robert Allenby,58.67,88,150,-95,-3.00
2003,80,0,1685,J.L. Lewis,58.64,95,162,-105,+18.00
2003,81,0,12823,Carlos Franco,58.51,141,241,-156,-3.00
2003,82,0,23338,David Gossett,58.33,98,168,-108,-19.00
2003,83,0,12782,Tim Herron,58.24,106,182,-110,E
2003,84,0,6515,Shaun Micheel,58.23,92,158,-97,-8.00
2003,85,0,2223,Bob Tway,58.06,90,155,-96,-13.00
2003,86,0,23552,Hank Kuehne,58.05,119,205,-127,+4.00
2003,87,0,2106,Chris Smith,58.01,105,181,-112,+3.00
2003,88,0,6522,Ernie Els,57.89,55,95,-63,-7.00
2003,89,0,19972,José Coceres,57.84,59,102,-64,-3.00
2003,90,0,8537,J.P. Hayes,57.83,48,83,-50,-33.00
2003,91,0,22913,John Rollins,57.72,71,123,-74,-17.00
2003,92,0,25031,Andy Miller,57.69,90,156,-97,+7.00
2003,92,0,10213,Dicky Pride,57.69,60,104,-62,-20.00
2003,94,0,23034,Brent Schwarzrock,57.66,79,137,-81,+2.00
2003,95,0,7223,Brian Bateman,57.6,72,125,-76,+4.00
2003,96,0,1175,Jim Carter,57.14,72,126,-75,-13.00
2003,96,0,23353,J.J. Henry,57.14,112,196,-123,+3.00
2003,98,0,8075,Jerry Kelly,56.91,107,188,-114,-14.00
2003,99,0,7101,Dave Stockton Jr.,56.78,67,118,-71,-12.00
2003,100,0,20572,Rod Pampling,56.76,84,148,-88,-13.00
2003,101,0,10585,Scott McCarron,56.69,89,157,-93,-10.00
2003,102,0,8931,Glen Day,56.41,88,156,-95,-33.00
2003,103,0,1157,Tom Byrum,56.31,58,103,-63,-17.00
2003,104,0,1381,Fred Funk,56.2,77,137,-80,-33.00
2003,105,0,20436,Garrett Willis,56.12,110,196,-119,-4.00
2003,106,0,12645,Brent Geiberger,55.95,47,84,-51,-13.00
2003,107,0,1139,Olin Browne,55.91,71,127,-74,-47.00
2003,108,0,12662,Thomas Levet,55.86,81,145,-87,-12.00
2003,109,0,1887,Mark O'Meara,55.77,29,52,-33,-6.00
2003,109,0,26489,Cameron Yancey,55.77,58,104,-63,+5.00
2003,111,0,23108,Matt Kuchar,55.68,49,88,-51,+4.00
2003,112,0,7721,Pat Bates,55.56,85,153,-90,-19.00
2003,112,0,2246,Duffy Waldorf,55.56,85,153,-91,-6.00
2003,114,0,2049,Gene Sauers,55.36,62,112,-65,+3.00
2003,115,0,24356,Jason Buha,55.32,52,94,-53,+1.00
2003,115,0,6643,Paul Goydos,55.32,52,94,-55,-25.00
2003,115,0,11032,Frank Lickliter II,55.32,78,141,-84,-22.00
2003,118,0,6617,Brian Henninger,55.22,37,67,-37,-6.00
2003,119,0,2104,Jeff Sluman,54.97,83,151,-87,-29.00
2003,120,0,1024,Billy Andrade,54.82,91,166,-94,-9.00
2003,121,0,8339,Spike McRoy,54.78,86,157,-89,+6.00
2003,121,0,23177,Kenneth Staton,54.78,63,115,-70,+5.00
2003,123,0,12388,Michael Clark II,54.76,46,84,-47,-5.00
2003,123,0,26950,John Morgan,54.76,92,168,-101,-1.00
2003,125,0,23036,Chris Anderson,54.68,76,139,-83,-13.00
2003,126,0,8633,Per-Ulrik Johansson,54.6,95,174,-98,-5.00
2003,127,0,23621,Rory Sabbatini,54.49,85,156,-89,+4.00
2003,128,0,1042,Paul Azinger,54.39,62,114,-66,-5.00
2003,129,0,20568,Anthony Painter,54.32,88,162,-91,+16.00
2003,130,0,1766,Billy Mayfair,54.3,101,186,-106,-9.00
2003,131,0,1569,Peter Jacobsen,54.26,51,94,-55,-4.00
2003,131,0,20573,Scott Laycock,54.26,51,94,-53,-4.00
2003,131,0,1724,Jeff Maggert,54.26,70,129,-74,-17.00
2003,131,0,20095,Carl Paulson,54.26,121,223,-130,-20.00
2003,135,0,7941,Mike Grob,54.23,77,142,-82,-17.00
2003,136,0,22295,Darron Stiles,54.17,91,168,-100,-9.00
2003,137,0,1249,John Daly,54.14,72,133,-80,+1.00
2003,138,0,12652,Cameron Beckman,54.09,86,159,-92,-8.00
2003,139,0,10201,Matt Gogel,54.0,54,100,-58,-7.00
2003,140,0,2101,Joey Sindelar,53.94,89,165,-93,-12.00
2003,141,0,6573,Brandt Jobe,53.57,75,140,-80,-5.00
2003,142,0,10425,Jay Williamson,53.54,68,127,-73,-11.00
2003,143,0,1378,David Frost,53.47,54,101,-60,-33.00
2003,144,0,8725,Tom Gillis,53.39,63,118,-67,-6.00
2003,145,0,20548,Hidemichi Tanaka,53.3,105,197,-110,-37.00
2003,146,0,1307,Joel Edwards,53.19,50,94,-53,-19.00
2003,147,0,1098,Jay Don Blake,53.13,51,96,-52,+8.00
2003,147,0,1619,Skip Kendall,53.13,85,160,-89,-48.00
2003,149,0,23135,Tim Clark,53.09,43,81,-48,-31.00
2003,150,0,6575,Dudley Hart,53.06,52,98,-55,-13.00
2003,150,0,2002,John Riegger,53.06,52,98,-56,-6.00
2003,152,0,25450,Ty Tryon,53.04,61,115,-63,+6.00
2003,153,0,20099,Doug Barron,52.86,74,140,-78,-19.00
2003,153,0,22293,Heath Slocum,52.86,74,140,-77,-20.00
2003,155,0,2170,Hal Sutton,52.78,57,108,-61,-13.00
2003,156,0,24361,Pat Perez,52.53,83,158,-93,-12.00
2003,157,0,20029,Notah Begay III,52.38,77,147,-84,E
2003,158,0,19881,Robert Damron,52.35,78,149,-79,-20.00
2003,159,0,1329,Brad Faxon,52.25,58,111,-63,-18.00
2003,160,0,12755,Vance Veazey,52.17,60,115,-63,-1.00
2003,161,0,1797,Rocco Mediate,51.89,55,106,-60,-2.00
2003,162,0,6809,Bob Burns,51.85,56,108,-61,-6.00
2003,162,0,23656,Jason Caron,51.85,70,135,-73,+7.00
2003,164,0,21739,Aaron Barber,51.72,60,116,-64,-19.00
2003,165,0,1132,Mark Brooks,51.69,46,89,-47,-23.00
2003,165,0,10423,Mike Weir,51.69,61,118,-62,-12.00
2003,167,0,8337,Mike Heinen,51.67,108,209,-116,-15.00
2003,168,0,23614,Rich Beem,51.54,67,130,-73,+6.00
2003,169,0,20127,Chris Riley,51.38,56,109,-60,-23.00
2003,170,0,20472,Alex Cejka,51.37,75,146,-80,-2.00
2003,171,0,7867,Woody Austin,51.13,113,221,-125,-9.00
